Date,CANADA SMALL CAP Small Cap
2010-09-24,363.08
2010-09-27,364.211
2010-09-28,365.78
2010-09-29,369.364
2010-09-30,370.251
2010-10-01,372.901
2010-10-04,368.922
2010-10-05,377.758
2010-10-06,381.121
2010-10-07,376.879
2010-10-08,379.421
2010-10-11,380.544
2010-10-12,383.246
2010-10-13,392.931
2010-10-14,391.755
2010-10-15,388.13
2010-10-18,388.201
2010-10-19,373.889
2010-10-20,383.02
2010-10-21,381.493
2010-10-22,382.533
2010-10-25,389.044
2010-10-26,388.927
2010-10-27,380.81
2010-10-28,387.058
2010-10-29,392.677
2010-11-01,394.753
2010-11-02,397.951
2010-11-03,398.516
2010-11-04,409.724
2010-11-05,413.035
2010-11-08,419.014
2010-11-09,413.301
2010-11-10,411.052
2010-11-11,411.463
2010-11-12,402.127
2010-11-15,402.871
2010-11-16,390.755
2010-11-17,395.413
2010-11-18,404.814
2010-11-19,406.317
2010-11-22,409.057
2010-11-23,404.712
2010-11-24,411.546
2010-11-25,414.395
2010-11-26,409.583
2010-11-29,407.014
2010-11-30,409.197
2010-12-01,416.743
2010-12-02,424.696
2010-12-03,430.351
2010-12-06,432.712
2010-12-07,430.609
2010-12-08,426.852
2010-12-09,427.117
2010-12-10,429.263
2010-12-13,435.325
2010-12-14,434.162
2010-12-15,433.581
2010-12-16,428.55
2010-12-17,429.152
2010-12-20,428.685
2010-12-21,434.016
2010-12-22,432.253
2010-12-23,434.819
2010-12-24,437.143
2010-12-27,436.124
2010-12-28,440.163
2010-12-29,443.904
2010-12-30,443.492
2010-12-31,446.832
2011-01-03,448.321
2011-01-04,442.282
2011-01-05,442.285
2011-01-06,436.5
2011-01-07,438.704
2011-01-10,437.963
2011-01-11,445.25
2011-01-12,451.961
2011-01-13,448.385
2011-01-14,447.064
2011-01-17,449.269
2011-01-18,450.445
2011-01-19,445.942
2011-01-20,436.377
2011-01-21,436.856
2011-01-24,437.792
2011-01-25,433.098
2011-01-26,441.978
2011-01-27,440.501
2011-01-28,442.032
2011-01-31,441.594
2011-02-01,452.082
2011-02-02,453.711
2011-02-03,459.926
2011-02-04,459.519
2011-02-07,462.779
2011-02-08,463.608
2011-02-09,457.533
2011-02-10,456.512
2011-02-11,458.597
2011-02-14,464.881
2011-02-15,467.283
2011-02-16,470.296
2011-02-17,471.588
2011-02-18,472.14
2011-02-21,471.588
2011-02-22,462.778
2011-02-23,458.115
2011-02-24,457.589
2011-02-25,466.136
2011-02-28,470.791
2011-03-01,473.27
2011-03-02,472.873
2011-03-03,472.824
2011-03-04,478.155
2011-03-07,472.541
2011-03-08,466.839
2011-03-09,462.802
2011-03-10,450.42
2011-03-11,452.659
2011-03-14,447.019
2011-03-15,439.455
2011-03-16,435.029
2011-03-17,444.26
2011-03-18,449.192
2011-03-21,460.501
2011-03-22,460.7
2011-03-23,464.131
2011-03-24,466.424
2011-03-25,465.245
2011-03-28,461.915
2011-03-29,461.163
2011-03-30,468.978
2011-03-31,470.91
2011-04-01,475.768
2011-04-04,478.755
2011-04-05,484.554
2011-04-06,488.099
2011-04-07,484.465
2011-04-08,490.265
2011-04-11,482.331
2011-04-12,469.214
2011-04-13,475.817
2011-04-14,476.29
2011-04-15,474.01
2011-04-18,464.703
2011-04-19,472.079
2011-04-20,481.74
2011-04-21,484.199
2011-04-22,484.199
2011-04-25,481.14
2011-04-26,480.922
2011-04-27,479.565
2011-04-28,484.235
2011-04-29,485.19
2011-05-02,481.691
2011-05-03,472.987
2011-05-04,466.857
2011-05-05,455.462
2011-05-06,461.179
2011-05-09,464.106
2011-05-10,466.332
2011-05-11,459.657
2011-05-12,452.002
2011-05-13,452.251
2011-05-16,447.999
2011-05-17,443.737
2011-05-18,451.207
2011-05-19,453.234
2011-05-20,455.441
2011-05-23,452.953
2011-05-24,453.081
2011-05-25,457.21
2011-05-26,455.875
2011-05-27,460.103
2011-05-30,462.218
2011-05-31,465.664
2011-06-01,458.354
2011-06-02,451.801
2011-06-03,449.42
2011-06-06,441.95
2011-06-07,442.857
2011-06-08,432.282
2011-06-09,437.337
2011-06-10,431.411
2011-06-13,423.987
2011-06-14,434.065
2011-06-15,429.093
2011-06-16,417.472
2011-06-17,417.958
2011-06-20,418.153
2011-06-21,431.38
2011-06-22,434.266
2011-06-23,427.218
2011-06-24,422.871
2011-06-27,419.921
2011-06-28,425.224
2011-06-29,436.016
2011-06-30,441.924
2011-07-01,443.164
2011-07-04,448.624
2011-07-05,453.106
2011-07-06,452.479
2011-07-07,457.648
2011-07-08,452.006
2011-07-11,441.872
2011-07-12,445.616
2011-07-13,457.736
2011-07-14,454.96
2011-07-15,457.694
2011-07-18,458.546
2011-07-19,463.569
2011-07-20,466.925
2011-07-21,469.221
2011-07-22,469.852
2011-07-25,469.883
2011-07-26,469.306
2011-07-27,457.318
2011-07-28,457.486
2011-07-29,453.625
2011-08-01,450.837
2011-08-02,450.055
2011-08-03,445.628
2011-08-04,419.339
2011-08-05,404.787
2011-08-08,381.18
2011-08-09,393.309
2011-08-10,401.775
2011-08-11,409.776
2011-08-12,412.377
2011-08-15,420.644
2011-08-16,415.555
2011-08-17,417.717
2011-08-18,401.016
2011-08-19,398.717
2011-08-22,401.235
2011-08-23,403.716
2011-08-24,400.429
2011-08-25,401.839
2011-08-26,406.176
2011-08-29,418.416
2011-08-30,422.796
2011-08-31,426.643
2011-09-01,424.209
2011-09-02,420.973
2011-09-05,416.637
2011-09-06,412.581
2011-09-07,419.216
2011-09-08,421.374
2011-09-09,408.726
2011-09-12,399.328
2011-09-13,404.344
2011-09-14,405.761
2011-09-15,410.534
2011-09-16,414.644
2011-09-19,406.319
2011-09-20,407.971
2011-09-21,397.043
2011-09-22,366.866
2011-09-23,360.696
2011-09-26,360.086
2011-09-27,372.804
2011-09-28,361.508
2011-09-29,354.341
2011-09-30,348.544
2011-10-03,335.23
2011-10-04,326.33
2011-10-05,340.433
2011-10-06,352.351
2011-10-07,352.262
2011-10-10,353.857
2011-10-11,365.226
2011-10-12,377.023
2011-10-13,370.883
2011-10-14,381.103
2011-10-17,373.781
2011-10-18,379.038
2011-10-19,374.497
2011-10-20,368.789
2011-10-21,375.748
2011-10-24,386.18
2011-10-25,381.987
2011-10-26,386.409
2011-10-27,402.704
2011-10-28,405.812
2011-10-31,398.241
2011-11-01,385.381
2011-11-02,393.187
2011-11-03,399.53
2011-11-04,397.691
2011-11-07,400.504
2011-11-08,402.959
2011-11-09,390.093
2011-11-10,387.596
2011-11-11,395.836
2011-11-14,392.051
2011-11-15,390.392
2011-11-16,388.271
2011-11-17,380.19
2011-11-18,377.549
2011-11-21,366.701
2011-11-22,368.962
2011-11-23,358.058
2011-11-24,356.862
2011-11-25,356.358
2011-11-28,367.738
2011-11-29,370.388
2011-11-30,387.844
2011-12-01,386.798
2011-12-02,386.383
2011-12-05,388.197
2011-12-06,390.103
2011-12-07,390.364
2011-12-08,382.586
2011-12-09,383.587
2011-12-12,377.303
2011-12-13,369.51
2011-12-14,356.622
2011-12-15,357.62
2011-12-16,364.345
2011-12-19,361.41
2011-12-20,373.03
2011-12-21,373.548
2011-12-22,375.791
2011-12-23,379.55
2011-12-26,379.55
2011-12-27,379.067
2011-12-28,371.379
2011-12-29,375.911
2011-12-30,379.86
2012-01-02,379.86
2012-01-03,394.271
2012-01-04,393.959
2012-01-05,392.257
2012-01-06,390.438
2012-01-09,389.792
2012-01-10,395.138
2012-01-11,392.915
2012-01-12,392.713
2012-01-13,387.595
2012-01-16,393.427
2012-01-17,393.614
2012-01-18,397.054
2012-01-19,400.535
2012-01-20,399.775
2012-01-23,404.666
2012-01-24,400.046
2012-01-25,405.952
2012-01-26,410.946
2012-01-27,411.481
2012-01-30,409.665
2012-01-31,410.999
2012-02-01,415.863
2012-02-02,418.299
2012-02-03,418.377
2012-02-06,418.15
2012-02-07,415.572
2012-02-08,414.804
2012-02-09,416.334
2012-02-10,409.947
2012-02-13,410.743
2012-02-14,407.982
2012-02-15,409.519
2012-02-16,410.771
2012-02-17,412.461
2012-02-20,414.414
2012-02-21,420.492
2012-02-22,421.524
2012-02-23,425.223
2012-02-24,424.746
2012-02-27,421.488
2012-02-28,423.757
2012-02-29,425.707
2012-03-01,425.795
2012-03-02,423.465
2012-03-05,414.621
2012-03-06,403.612
2012-03-07,409.002
2012-03-08,416.721
2012-03-09,419.788
2012-03-12,415.47
2012-03-13,417.908
2012-03-14,410.424
2012-03-15,411.013
2012-03-16,412.889
2012-03-19,413.073
2012-03-20,408.548
2012-03-21,408.141
2012-03-22,400.984
2012-03-23,406.648
2012-03-26,412.574
2012-03-27,409.57
2012-03-28,401.842
2012-03-29,398.883
2012-03-30,403.212
2012-04-02,407.74
2012-04-03,405.197
2012-04-04,396.803
2012-04-05,396.65
2012-04-06,396.65
2012-04-09,389.202
2012-04-10,384.33
2012-04-11,388.55
2012-04-12,397.288
2012-04-13,392.738
2012-04-16,386.523
2012-04-17,393.937
2012-04-18,393.857
2012-04-19,392.102
2012-04-20,393.513
2012-04-23,386.289
2012-04-24,386.199
2012-04-25,393.663
2012-04-26,399.411
2012-04-27,401.908
2012-04-30,399.962
2012-05-01,404.952
2012-05-02,400.951
2012-05-03,394.148
2012-05-04,387.017
2012-05-07,383.602
2012-05-08,375.79
2012-05-09,374.608
2012-05-10,378.322
2012-05-11,377.808
2012-05-14,365.476
2012-05-15,357.175
2012-05-16,353.68
2012-05-17,354.239
2012-05-18,353.379
2012-05-21,352.048
2012-05-22,358.744
2012-05-23,358.591
2012-05-24,359.569
2012-05-25,361.433
2012-05-28,363.337
2012-05-29,364.746
2012-05-30,355.856
2012-05-31,353.327
2012-06-01,349.712
2012-06-04,348.789
2012-06-05,357.266
2012-06-06,364.754
2012-06-07,363.398
2012-06-08,358.991
2012-06-11,355.636
2012-06-12,356.626
2012-06-13,356.224
2012-06-14,354.567
2012-06-15,355.225
2012-06-18,358.752
2012-06-19,364.636
2012-06-20,362.156
2012-06-21,349.741
2012-06-22,347.255
2012-06-25,341.521
2012-06-26,339.794
2012-06-27,344.303
2012-06-28,338.675
2012-06-29,352.219
2012-07-02,352.358
2012-07-03,362.783
2012-07-04,365.716
2012-07-05,363.806
2012-07-06,357.295
2012-07-09,355.745
2012-07-10,350.923
2012-07-11,350.08
2012-07-12,344.794
2012-07-13,351.802
2012-07-16,351.634
2012-07-17,351.48
2012-07-18,353.686
2012-07-19,359.357
2012-07-20,358.598
2012-07-23,352.068
2012-07-24,349.998
2012-07-25,352.748
2012-07-26,361.124
2012-07-27,366.091
2012-07-30,367.626
2012-07-31,364.412
2012-08-01,362.884
2012-08-02,359.322
2012-08-03,365.177
2012-08-06,365.232
2012-08-07,372.575
2012-08-08,372.469
2012-08-09,376.448
2012-08-10,375.993
2012-08-13,373.451
2012-08-14,373.058
2012-08-15,375.35
2012-08-16,379.723
2012-08-17,381.503
2012-08-20,380.693
2012-08-21,386.03
2012-08-22,384.05
2012-08-23,384.791
2012-08-24,384.916
2012-08-27,382.953
2012-08-28,381.751
2012-08-29,378.414
2012-08-30,371.54
2012-08-31,379.551
2012-09-03,379.397
2012-09-04,379.941
2012-09-05,377.864
2012-09-06,387.732
2012-09-07,394.473
2012-09-10,393.537
2012-09-11,395.669
2012-09-12,394.078
2012-09-13,398.454
2012-09-14,406.112
2012-09-17,401.922
2012-09-18,401.376
2012-09-19,402.659
2012-09-20,402.413
2012-09-21,404.95
2012-09-24,398.252
2012-09-25,396.307
2012-09-26,391.682
2012-09-27,397.733
2012-09-28,398.725
2012-10-01,400.861
2012-10-02,400.246
2012-10-03,396.768
2012-10-04,402.781
2012-10-05,404.329
2012-10-08,404.122
2012-10-09,398.291
2012-10-10,396.491
2012-10-11,396.991
2012-10-12,395.373
2012-10-15,393.554
2012-10-16,396.308
2012-10-17,401.847
2012-10-18,400.88
2012-10-19,393.882
2012-10-22,393.689
2012-10-23,389.899
2012-10-24,388.729
2012-10-25,389.964
2012-10-26,388.717
2012-10-29,387.659
2012-10-30,388.94
2012-10-31,391.574
2012-11-01,396.013
2012-11-02,393.084
2012-11-05,391.771
2012-11-06,392.77
2012-11-07,389.21
2012-11-08,388.378
2012-11-09,385.777
2012-11-12,385.355
2012-11-13,382.392
2012-11-14,376.05
2012-11-15,369.195
2012-11-16,371.083
2012-11-19,381.298
2012-11-20,378.865
2012-11-21,379.574
2012-11-22,380.979
2012-11-23,385.974
2012-11-26,382.863
2012-11-27,381.025
2012-11-28,381.497
2012-11-29,382.673
2012-11-30,382.818
2012-12-03,380.467
2012-12-04,378.979
2012-12-05,378.332
2012-12-06,380.323
2012-12-07,381.63
2012-12-10,385.533
2012-12-11,386.814
2012-12-12,391.377
2012-12-13,389.196
2012-12-14,389.313
2012-12-17,389.152
2012-12-18,388.227
2012-12-19,389.027
2012-12-20,387.541
2012-12-21,382.993
2012-12-24,384.323
2012-12-25,384.323
2012-12-26,383.531
2012-12-27,384.632
2012-12-28,383.665
2012-12-31,389.065
2013-01-01,389.065
2013-01-02,401.043
2013-01-03,395.714
2013-01-04,398.625
2013-01-07,399.242
2013-01-08,398.92
2013-01-09,398.094
2013-01-10,400.104
2013-01-11,400.392
2013-01-14,398.921
2013-01-15,401.449
2013-01-16,400.585
2013-01-17,404.064
2013-01-18,401.052
2013-01-21,401.614
2013-01-22,403.739
2013-01-23,401.502
2013-01-24,398.073
2013-01-25,394.342
2013-01-28,391.398
2013-01-29,395.363
2013-01-30,396.17
2013-01-31,397.033
2013-02-01,398.982
2013-02-04,396.576
2013-02-05,397.669
2013-02-06,399.25
2013-02-07,399.499
2013-02-08,398.082
2013-02-11,393.303
2013-02-12,395.318
2013-02-13,394.623
2013-02-14,393.835
2013-02-15,389.806
2013-02-18,388.262
2013-02-19,389.27
2013-02-20,381.632
2013-02-21,378.027
2013-02-22,378.835
2013-02-25,378.323
2013-02-26,376.244
2013-02-27,376.605
2013-02-28,377.779
2013-03-01,375.324
2013-03-04,371.518
2013-03-05,372.535
2013-03-06,376.063
2013-03-07,377.706
2013-03-08,379.209
2013-03-11,380.086
2013-03-12,381.633
2013-03-13,378.272
2013-03-14,379.534
2013-03-15,386.562
2013-03-18,385.136
2013-03-19,382.104
2013-03-20,382.529
2013-03-21,384.621
2013-03-22,384.204
2013-03-25,382.313
2013-03-26,384.252
2013-03-27,385.902
2013-03-28,386.716
2013-03-29,386.716
2013-04-01,383.409
2013-04-02,380.214
2013-04-03,373.764
2013-04-04,373.948
2013-04-05,373.51
2013-04-08,374.282
2013-04-09,380.103
2013-04-10,380.336
2013-04-11,380.623
2013-04-12,374.079
2013-04-15,356.912
2013-04-16,359.391
2013-04-17,349.348
2013-04-18,353.504
2013-04-19,355.038
2013-04-22,356.725
2013-04-23,357.859
2013-04-24,363.548
2013-04-25,371.282
2013-04-26,368.84
2013-04-29,371.564
2013-04-30,377.987
2013-05-01,372.431
2013-05-02,372.776
2013-05-03,375.211
2013-05-06,373.764
2013-05-07,371.926
2013-05-08,376.461
2013-05-09,377.186
2013-05-10,374.551
2013-05-13,372.492
2013-05-14,370.367
2013-05-15,366.632
2013-05-16,369.408
2013-05-17,365.57
2013-05-20,365.357
2013-05-21,368.893
2013-05-22,367.05
2013-05-23,366.485
2013-05-24,366.863
2013-05-27,369.813
2013-05-28,366.122
2013-05-29,365.5
2013-05-30,371.331
2013-05-31,368.693
2013-06-03,369.469
2013-06-04,367.598
2013-06-05,364.903
2013-06-06,366.548
2013-06-07,367.981
2013-06-10,368.945
2013-06-11,363.353
2013-06-12,360.331
2013-06-13,363.711
2013-06-14,362.622
2013-06-17,365.036
2013-06-18,362.621
2013-06-19,361.356
2013-06-20,344.801
2013-06-21,341.77
2013-06-24,332.602
2013-06-25,339.783
2013-06-26,337.89
2013-06-27,340.964
2013-06-28,345.96
2013-07-01,347.508
2013-07-02,346.356
2013-07-03,347.42
2013-07-04,349.208
2013-07-05,346.359
2013-07-08,347.502
2013-07-09,349.698
2013-07-10,352.051
2013-07-11,362.776
2013-07-12,362.273
2013-07-15,361.534
2013-07-16,363.354
2013-07-17,361.175
2013-07-18,363.883
2013-07-19,367.276
2013-07-22,372.054
2013-07-23,377.043
2013-07-24,372.765
2013-07-25,374.196
2013-07-26,372.757
2013-07-29,373.889
2013-07-30,372.564
2013-07-31,372.546
2013-08-01,371.945
2013-08-02,368.968
2013-08-05,367.85
2013-08-06,363.216
2013-08-07,361.479
2013-08-08,369.776
2013-08-09,373.165
2013-08-12,376.596
2013-08-13,375.656
2013-08-14,377.835
2013-08-15,379.587
2013-08-16,380.005
2013-08-19,375.419
2013-08-20,376.962
2013-08-21,371.19
2013-08-22,370.847
2013-08-23,374.269
2013-08-26,375.431
2013-08-27,369.581
2013-08-28,369.377
2013-08-29,370.734
2013-08-30,368.387
2013-09-02,368.596
2013-09-03,370.459
2013-09-04,373.341
2013-09-05,372.857
2013-09-06,379.66
2013-09-09,380.222
2013-09-10,379.23
2013-09-11,380.443
2013-09-12,376.467
2013-09-13,378.058
2013-09-16,380.796
2013-09-17,381.565
2013-09-18,388.046
2013-09-19,391.326
2013-09-20,382.645
2013-09-23,379.831
2013-09-24,383.088
2013-09-25,383.91
2013-09-26,380.647
2013-09-27,382.39
2013-09-30,382.587
2013-10-01,380.521
2013-10-02,380.625
2013-10-03,378.238
2013-10-04,379.76
2013-10-07,380.976
2013-10-08,376.266
2013-10-09,372.598
2013-10-10,376.304
2013-10-11,375.056
2013-10-14,376.47
2013-10-15,377.391
2013-10-16,378.124
2013-10-17,386.281
2013-10-18,389.497
2013-10-21,390.987
2013-10-22,395.221
2013-10-23,388.26
2013-10-24,390.122
2013-10-25,391.682
2013-10-28,391.048
2013-10-29,390.655
2013-10-30,390.838
2013-10-31,391.203
2013-11-01,387.99
2013-11-04,391.592
2013-11-05,388.566
2013-11-06,390.747
2013-11-07,384.817
2013-11-08,384.245
2013-11-11,385.271
2013-11-12,381.907
2013-11-13,383.325
2013-11-14,385.843
2013-11-15,387.922
2013-11-18,386.74
2013-11-19,385.418
2013-11-20,382.888
2013-11-21,382.397
2013-11-22,382.573
2013-11-25,380.448
2013-11-26,379.07
2013-11-27,378.801
2013-11-28,379.818
2013-11-29,381.662
2013-12-02,377.751
2013-12-03,375.433
2013-12-04,376.322
2013-12-05,376.623
2013-12-06,378.185
2013-12-09,377.709
2013-12-10,381.202
2013-12-11,376.615
2013-12-12,374.947
2013-12-13,378.837
2013-12-16,381.685
2013-12-17,380.523
2013-12-18,380.203
2013-12-19,379.045
2013-12-20,379.738
2013-12-23,383.815
2013-12-24,386.046
2013-12-25,386.046
2013-12-26,385.502
2013-12-27,386.205
2013-12-30,387.733
2013-12-31,391.159
2014-01-01,391.159
2014-01-02,390.9
2014-01-03,390.953
2014-01-06,390.323
2014-01-07,390.166
2014-01-08,388.13
2014-01-09,383.224
2014-01-10,384.943
2014-01-13,386.508
2014-01-14,384.077
2014-01-15,386.663
2014-01-16,389.493
2014-01-17,391.401
2014-01-20,392.409
2014-01-21,393.015
2014-01-22,388.111
2014-01-23,384.452
2014-01-24,380.66
2014-01-27,376.638
2014-01-28,376.177
2014-01-29,377.056
2014-01-30,377.5
2014-01-31,377.979
2014-02-03,373.535
2014-02-04,375.813
2014-02-05,377.012
2014-02-06,383.503
2014-02-07,388.249
2014-02-10,386.353
2014-02-11,391.235
2014-02-12,391.663
2014-02-13,397.043
2014-02-14,401.179
2014-02-17,401.38
2014-02-18,402.557
2014-02-19,397.119
2014-02-20,399.998
2014-02-21,397.879
2014-02-24,401.417
2014-02-25,399.388
2014-02-26,398.072
2014-02-27,397.85
2014-02-28,404.24
2014-03-03,402.491
2014-03-04,404.866
2014-03-05,407.995
2014-03-06,412.389
2014-03-07,407.828
2014-03-10,403.987
2014-03-11,403.548
2014-03-12,401.851
2014-03-13,406.232
2014-03-14,406.048
2014-03-17,405.444
2014-03-18,407.392
2014-03-19,402.353
2014-03-20,401.029
2014-03-21,401.473
2014-03-24,396.71
2014-03-25,400.946
2014-03-26,397.583
2014-03-27,401.875
2014-03-28,404.774
2014-03-31,407.847
2014-04-01,408.485
2014-04-02,413.797
2014-04-03,414.03
2014-04-04,417.002
2014-04-07,411.474
2014-04-08,417.126
2014-04-09,420.727
2014-04-10,417.916
2014-04-11,413.526
2014-04-14,414.725
2014-04-15,412.65
2014-04-16,415.884
2014-04-17,418.512
2014-04-18,418.512
2014-04-21,418.756
2014-04-22,420.028
2014-04-23,421.644
2014-04-24,422.802
2014-04-25,422.242
2014-04-28,418.791
2014-04-29,423.823
2014-04-30,423.421
2014-05-01,424.525
2014-05-02,430.644
2014-05-05,429.358
2014-05-06,429.753
2014-05-07,428.334
2014-05-08,424.95
2014-05-09,421.252
2014-05-12,425.87
2014-05-13,426.672
2014-05-14,426.532
2014-05-15,422.582
2014-05-16,420.139
2014-05-19,421.126
2014-05-20,417.97
2014-05-21,420.283
2014-05-22,423.342
2014-05-23,425.477
2014-05-26,427.876
2014-05-27,424.56
2014-05-28,423.009
2014-05-29,424.951
2014-05-30,423.807
2014-06-02,425.275
2014-06-03,426.669
2014-06-04,427.558
2014-06-05,429.064
2014-06-06,431.039
2014-06-09,433.417
2014-06-10,433.993
2014-06-11,436.249
2014-06-12,440.715
2014-06-13,443.5
2014-06-16,445.715
2014-06-17,446.668
2014-06-18,448.358
2014-06-19,452.63
2014-06-20,453.702
2014-06-23,455.537
2014-06-24,449.957
2014-06-25,450.433
2014-06-26,452.282
2014-06-27,453.91
2014-06-30,459.814
2014-07-01,459.533
2014-07-02,461.015
2014-07-03,462.773
2014-07-04,463.199
2014-07-07,457.528
2014-07-08,455.037
2014-07-09,459.836
2014-07-10,454.023
2014-07-11,451.675
2014-07-14,450.306
2014-07-15,443.404
2014-07-16,447.111
2014-07-17,446.733
2014-07-18,448.879
2014-07-21,447.963
2014-07-22,449.866
2014-07-23,451.751
2014-07-24,450.35
2014-07-25,450.237
2014-07-28,448.966
2014-07-29,447.699
2014-07-30,444.939
2014-07-31,439.738
2014-08-01,438.552
2014-08-04,437.708
2014-08-05,433.605
2014-08-06,436.857
2014-08-07,437.015
2014-08-08,437.642
2014-08-11,441.123
2014-08-12,440.919
2014-08-13,442.831
2014-08-14,440.162
2014-08-15,440.825
2014-08-18,444.165
2014-08-19,446.865
2014-08-20,447.603
2014-08-21,448.507
2014-08-22,447.779
2014-08-25,447.41
2014-08-26,450.625
2014-08-27,451.72
2014-08-28,451.494
2014-08-29,454.85
2014-09-01,454.076
2014-09-02,448.657
2014-09-03,449.954
2014-09-04,446.51
2014-09-05,444.587
2014-09-08,438.48
2014-09-09,435.533
2014-09-10,435.517
2014-09-11,435.15
2014-09-12,431.801
2014-09-15,429.504
2014-09-16,429.746
2014-09-17,429.92
2014-09-18,430.157
2014-09-19,423.875
2014-09-22,411.691
2014-09-23,411.077
2014-09-24,413.393
2014-09-25,408.465
2014-09-26,408.965
2014-09-29,410.186
2014-09-30,406.722
2014-10-01,401.962
2014-10-02,400.159
2014-10-03,395.407
2014-10-06,397.907
2014-10-07,393.928
2014-10-08,396.475
2014-10-09,391.291
2014-10-10,381.943
2014-10-13,381.227
2014-10-14,375.981
2014-10-15,368.41
2014-10-16,376.47
2014-10-17,381.598
2014-10-20,383.981
2014-10-21,392.133
2014-10-22,383.817
2014-10-23,386.31
2014-10-24,386.465
2014-10-27,380.031
2014-10-28,386.894
2014-10-29,386.441
2014-10-30,379.738
2014-10-31,379.474
2014-11-03,378.661
2014-11-04,368.353
2014-11-05,372.141
2014-11-06,373.873
2014-11-07,382.978
2014-11-10,379.662
2014-11-11,381.709
2014-11-12,384.717
2014-11-13,378.277
2014-11-14,383.283
2014-11-17,386.787
2014-11-18,388.915
2014-11-19,383.963
2014-11-20,389.688
2014-11-21,396.098
2014-11-24,389.963
2014-11-25,391.18
2014-11-26,388.729
2014-11-27,376.994
2014-11-28,368.863
2014-12-01,364.109
2014-12-02,362.985
2014-12-03,368.872
2014-12-04,360.741
2014-12-05,361.171
2014-12-08,349.793
2014-12-09,354.511
2014-12-10,343.233
2014-12-11,341.961
2014-12-12,337.156
2014-12-15,333.046
2014-12-16,336.132
2014-12-17,346.317
2014-12-18,350.948
2014-12-19,355.433
2014-12-22,347.651
2014-12-23,352.466
2014-12-24,355.201
2014-12-25,355.201
2014-12-26,355.14
2014-12-29,355.688
2014-12-30,356.919
2014-12-31,359.261
2015-01-01,359.261
2015-01-02,359.552
2015-01-05,350.186
2015-01-06,344.914
2015-01-07,343.587
2015-01-08,345.692
2015-01-09,346.168
2015-01-12,339.394
2015-01-13,336.442
2015-01-14,332.858
2015-01-15,334.344
2015-01-16,339.75
2015-01-19,341.287
2015-01-20,335.145
2015-01-21,333.469
2015-01-22,334.311
2015-01-23,332.924
2015-01-26,333.352
2015-01-27,336.13
2015-01-28,327.266
2015-01-29,322.856
2015-01-30,325.162
2015-02-02,331.968
2015-02-03,339.808
2015-02-04,335.521
2015-02-05,342.958
2015-02-06,340.046
2015-02-09,343.609
2015-02-10,338.694
2015-02-11,335.411
2015-02-12,342.947
2015-02-13,347.029
2015-02-16,346.223
2015-02-17,347.561
2015-02-18,346.968
2015-02-19,343.552
2015-02-20,342.851
2015-02-23,339.308
2015-02-24,339.613
2015-02-25,346.243
2015-02-26,342.924
2015-02-27,343.46
2015-03-02,341.499
2015-03-03,342.217
2015-03-04,341.25
2015-03-05,339.528
2015-03-06,330.84
2015-03-09,327.309
2015-03-10,320.797
2015-03-11,320.359
2015-03-12,322.535
2015-03-13,317.323
2015-03-16,318.156
2015-03-17,319.531
2015-03-18,323.899
2015-03-19,323.259
2015-03-20,329.898
2015-03-23,334.528
2015-03-24,336.377
2015-03-25,335.973
2015-03-26,336.25
2015-03-27,333.08
2015-03-30,329.044
2015-03-31,328.681
2015-04-01,331.885
2015-04-02,334.976
2015-04-03,334.976
2015-04-06,345.208
2015-04-07,345.544
2015-04-08,341.711
2015-04-09,340.24
2015-04-10,343.379
2015-04-13,342.433
2015-04-14,347.751
2015-04-15,352.735
2015-04-16,357.017
2015-04-17,356.839
2015-04-20,357.436
2015-04-21,352.837
2015-04-22,350.774
2015-04-23,356.352
2015-04-24,356.222
2015-04-27,358.333
2015-04-28,361.419
2015-04-29,365.573
2015-04-30,360.917
2015-05-01,361.451
2015-05-04,364.709
2015-05-05,364.731
2015-05-06,360.73
2015-05-07,355.375
2015-05-08,359.986
2015-05-11,360.176
2015-05-12,363.255
2015-05-13,364.113
2015-05-14,364.985
2015-05-15,365.847
2015-05-18,362.093
2015-05-19,357.008
2015-05-20,358.635
2015-05-21,360.791
2015-05-22,358.329
2015-05-25,357.77
2015-05-26,350.009
2015-05-27,349.032
2015-05-28,348.023
2015-05-29,348.798
2015-06-01,348.56
2015-06-02,353.584
2015-06-03,353.742
2015-06-04,349.464
2015-06-05,347.735
2015-06-08,345.004
2015-06-09,348.678
2015-06-10,353.493
2015-06-11,349.042
2015-06-12,348.71
2015-06-15,346.821
2015-06-16,346.075
2015-06-17,346.758
2015-06-18,351.085
2015-06-19,346.088
2015-06-22,347.718
2015-06-23,348.288
2015-06-24,347.284
2015-06-25,347.403
2015-06-26,344.31
2015-06-29,338.033
2015-06-30,336.845
2015-07-01,335.254
2015-07-02,335.113
2015-07-03,334.678
2015-07-06,331.757
2015-07-07,326.445
2015-07-08,322.132
2015-07-09,319.722
2015-07-10,321.699
2015-07-13,323.04
2015-07-14,327.029
2015-07-15,320.582
2015-07-16,320.434
2015-07-17,314.764
2015-07-20,306.918
2015-07-21,309.348
2015-07-22,304.243
2015-07-23,300.915
2015-07-24,298.164
2015-07-27,290.629
2015-07-28,295.164
2015-07-29,303.599
2015-07-30,301.155
2015-07-31,303.807
2015-08-03,301.26
2015-08-04,299.423
2015-08-05,296.574
2015-08-06,296.576
