Date,EUROPE IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-15,652.009
2010-09-16,651.665
2010-09-17,645.085
2010-09-20,655.5
2010-09-21,655.322
2010-09-22,658.578
2010-09-23,653.355
2010-09-24,667.95
2010-09-27,664.941
2010-09-28,666.889
2010-09-29,666.135
2010-09-30,666.559
2010-10-01,671.051
2010-10-04,663.514
2010-10-05,681.322
2010-10-06,687.355
2010-10-07,691.105
2010-10-08,689.706
2010-10-11,690.5
2010-10-12,683.8
2010-10-13,701.377
2010-10-14,706.403
2010-10-15,703.345
2010-10-18,704.729
2010-10-19,693.26
2010-10-20,703.423
2010-10-21,707.717
2010-10-22,702.571
2010-10-25,705.268
2010-10-26,699.933
2010-10-27,690.69
2010-10-28,700.163
2010-10-29,700.534
2010-11-01,699.966
2010-11-02,710.4
2010-11-03,706.316
2010-11-04,727.11
2010-11-05,717.763
2010-11-08,711.059
2010-11-09,716.165
2010-11-10,699.44
2010-11-11,695.753
2010-11-12,696.132
2010-11-15,696.201
2010-11-16,677.463
2010-11-17,680.811
2010-11-18,692.755
2010-11-19,692.295
2010-11-22,683.085
2010-11-23,662.179
2010-11-24,665.22
2010-11-25,666.61
2010-11-26,654.771
2010-11-29,637.062
2010-11-30,631.813
2010-12-01,648.625
2010-12-02,664.599
2010-12-03,673.604
2010-12-06,669.237
2010-12-07,678.471
2010-12-08,676.83
2010-12-09,679.811
2010-12-10,681.66
2010-12-13,692.131
2010-12-14,694.605
2010-12-15,689.296
2010-12-16,683.873
2010-12-17,677.383
2010-12-20,679.481
2010-12-21,687.942
2010-12-22,685.698
2010-12-23,685.28
2010-12-24,686.983
2010-12-27,682.561
2010-12-28,682.805
2010-12-29,686.089
2010-12-30,685.121
2010-12-31,689.924
2011-01-03,693.204
2011-01-04,698.229
2011-01-05,690.394
2011-01-06,687.377
2011-01-07,682.043
2011-01-10,673.047
2011-01-11,680.029
2011-01-12,699.551
2011-01-13,714.741
2011-01-14,716.714
2011-01-17,713.265
2011-01-18,726.453
2011-01-19,724.812
2011-01-20,715.794
2011-01-21,732.147
2011-01-24,739.329
2011-01-25,732.74
2011-01-26,738.052
2011-01-27,743.716
2011-01-28,732.874
2011-01-31,735.825
2011-02-01,753.439
2011-02-02,754.28
2011-02-03,743.489
2011-02-04,741.574
2011-02-07,747.952
2011-02-08,754.886
2011-02-09,754.281
2011-02-10,745.949
2011-02-11,743.519
2011-02-14,739.777
2011-02-15,746.155
2011-02-16,752.65
2011-02-17,758.127
2011-02-18,763.004
2011-02-21,753.184
2011-02-22,748.684
2011-02-23,746.138
2011-02-24,742.86
2011-02-25,748.239
2011-02-28,758.798
2011-03-01,754.162
2011-03-02,751.354
2011-03-03,756.082
2011-03-04,755.987
2011-03-07,754.384
2011-03-08,750.957
2011-03-09,750.249
2011-03-10,735.686
2011-03-11,731.172
2011-03-14,730.347
2011-03-15,713.155
2011-03-16,699.319
2011-03-17,718.66
2011-03-18,725.696
2011-03-21,742.13
2011-03-22,743.246
2011-03-23,740.724
2011-03-24,751.453
2011-03-25,749.582
2011-03-28,748.053
2011-03-29,745.02
2011-03-30,750.171
2011-03-31,747.647
2011-04-01,756.894
2011-04-04,761.958
2011-04-05,761.563
2011-04-06,772.674
2011-04-07,769.286
2011-04-08,780.345
2011-04-11,779.528
2011-04-12,768.844
2011-04-13,774.401
2011-04-14,767.25
2011-04-15,765.705
2011-04-18,739.813
2011-04-19,747.694
2011-04-20,771.316
2011-04-21,777.33
2011-04-22,777.33
2011-04-25,775.681
2011-04-26,783.54
2011-04-27,789.587
2011-04-28,803.967
2011-04-29,807.001
2011-05-02,810.833
2011-05-03,804.072
2011-05-04,796.662
2011-05-05,780.451
2011-05-06,783.621
2011-05-09,766.326
2011-05-10,779.107
2011-05-11,779.289
2011-05-12,767.733
2011-05-13,764.308
2011-05-16,763.951
2011-05-17,753.532
2011-05-18,760.841
2011-05-19,766.203
2011-05-20,759.945
2011-05-23,740.573
2011-05-24,745.673
2011-05-25,749.633
2011-05-26,750.555
2011-05-27,763.626
2011-05-30,762.837
2011-05-31,776.412
2011-06-01,770.84
2011-06-02,761.121
2011-06-03,766.269
2011-06-06,762.492
2011-06-07,766.571
2011-06-08,755.415
2011-06-09,757.004
2011-06-10,739.735
2011-06-13,741.855
2011-06-14,754.411
2011-06-15,735.544
2011-06-16,724.87
2011-06-17,736.571
2011-06-20,731.654
2011-06-21,746.164
2011-06-22,745.857
2011-06-23,719.314
2011-06-24,716.713
2011-06-27,721.539
2011-06-28,729.509
2011-06-29,744.781
2011-06-30,760.326
2011-07-01,766.028
2011-07-04,768.23
2011-07-05,764.664
2011-07-06,752.256
2011-07-07,757.42
2011-07-08,744.089
2011-07-11,716.224
2011-07-12,711.128
2011-07-13,724.367
2011-07-14,718.071
2011-07-15,713.598
2011-07-18,694.688
2011-07-19,710.117
2011-07-20,722.043
2011-07-21,743.055
2011-07-22,745.752
2011-07-25,738.897
2011-07-26,743.768
2011-07-27,728.607
2011-07-28,725.71
2011-07-29,725.19
2011-08-01,704.569
2011-08-02,692.333
2011-08-03,682.743
2011-08-04,652.851
2011-08-05,642.254
2011-08-08,617.822
2011-08-09,623.199
2011-08-10,595.539
2011-08-11,614.744
2011-08-12,636.251
2011-08-15,649.512
2011-08-16,645.112
2011-08-17,649.312
2011-08-18,612.896
2011-08-19,606.525
2011-08-22,611.029
2011-08-23,616.004
2011-08-24,626.383
2011-08-25,615.933
2011-08-26,609.915
2011-08-29,626.804
2011-08-30,627.181
2011-08-31,643.016
2011-09-01,639.716
2011-09-02,619.919
2011-09-05,589.157
2011-09-06,580.871
2011-09-07,599.515
2011-09-08,603.325
2011-09-09,573.187
2011-09-12,551.837
2011-09-13,561.967
2011-09-14,570.495
2011-09-15,593.107
2011-09-16,594.639
2011-09-19,574.079
2011-09-20,588.047
2011-09-21,577.491
2011-09-22,542.849
2011-09-23,549.205
2011-09-26,559.516
2011-09-27,591.928
2011-09-28,585.309
2011-09-29,593.714
2011-09-30,578.015
2011-10-03,564.926
2011-10-04,549.632
2011-10-05,569.598
2011-10-06,589.113
2011-10-07,597.256
2011-10-10,615.75
2011-10-11,613.155
2011-10-12,631.628
2011-10-13,619.578
2011-10-14,631.921
2011-10-17,622.131
2011-10-18,614.797
2011-10-19,626.118
2011-10-20,610.74
2011-10-21,635.068
2011-10-24,641.38
2011-10-25,637.296
2011-10-26,633.969
2011-10-27,674.408
2011-10-28,671.761
2011-10-31,646.866
2011-11-01,608.617
2011-11-02,620.054
2011-11-03,630.445
2011-11-04,623.185
2011-11-07,620.453
2011-11-08,627.526
2011-11-09,606.13
2011-11-10,605.418
2011-11-11,627.989
2011-11-14,617.044
2011-11-15,606.116
2011-11-16,607.951
2011-11-17,599.926
2011-11-18,596.638
2011-11-21,575.19
2011-11-22,569.488
2011-11-23,555.363
2011-11-24,551.977
2011-11-25,554.234
2011-11-28,579.759
2011-11-29,583.449
2011-11-30,611.251
2011-12-01,606.792
2011-12-02,613.355
2011-12-05,622.181
2011-12-06,615.472
2011-12-07,613.608
2011-12-08,598.926
2011-12-09,610.583
2011-12-12,590.094
2011-12-13,587.072
2011-12-14,568.326
2011-12-15,576.879
2011-12-16,576.215
2011-12-19,574.482
2011-12-20,591.35
2011-12-21,585.96
2011-12-22,594.452
2011-12-23,598.343
2011-12-26,598.343
2011-12-27,599.25
2011-12-28,587.546
2011-12-29,592.405
2011-12-30,600.958
2012-01-02,608.283
2012-01-03,620.431
2012-01-04,609.032
2012-01-05,595.213
2012-01-06,592.157
2012-01-09,588.392
2012-01-10,602.478
2012-01-11,596.565
2012-01-12,601.293
2012-01-13,594.27
2012-01-16,599.353
2012-01-17,608.684
2012-01-18,612.107
2012-01-19,626.274
2012-01-20,626.067
2012-01-23,636.9
2012-01-24,630.951
2012-01-25,627.517
2012-01-26,643.447
2012-01-27,636.185
2012-01-30,626.74
2012-01-31,631.337
2012-02-01,649.958
2012-02-02,650.37
2012-02-03,658.104
2012-02-06,655.663
2012-02-07,663.029
2012-02-08,663.808
2012-02-09,667.644
2012-02-10,653.678
2012-02-13,660.246
2012-02-14,653.763
2012-02-15,654.259
2012-02-16,653.011
2012-02-17,665.418
2012-02-20,676.226
2012-02-21,673.227
2012-02-22,664.668
2012-02-23,665.364
2012-02-24,675.98
2012-02-27,670.353
2012-02-28,672.235
2012-02-29,669.86
2012-03-01,675.129
2012-03-02,669.679
2012-03-05,666.374
2012-03-06,642.024
2012-03-07,645.495
2012-03-08,662.44
2012-03-09,657.31
2012-03-12,656.001
2012-03-13,667.463
2012-03-14,667.442
2012-03-15,670.675
2012-03-16,679.042
2012-03-19,683.26
2012-03-20,675.159
2012-03-21,671.867
2012-03-22,663.985
2012-03-23,667.677
2012-03-26,676.217
2012-03-27,672.344
2012-03-28,663.198
2012-03-29,652.587
2012-03-30,660.387
2012-04-02,667.318
2012-04-03,660.482
2012-04-04,636.43
2012-04-05,634.353
2012-04-06,634.353
2012-04-09,634.778
2012-04-10,618.356
2012-04-11,625.306
2012-04-12,632.227
2012-04-13,617.834
2012-04-16,616.795
2012-04-17,635.52
2012-04-18,628.448
2012-04-19,623.656
2012-04-20,631.11
2012-04-23,613.034
2012-04-24,624.932
2012-04-25,631.061
2012-04-26,633.286
2012-04-27,641.292
2012-04-30,635.651
2012-05-01,637.682
2012-05-02,629.619
2012-05-03,628.898
2012-05-04,618.096
2012-05-07,621.358
2012-05-08,610.175
2012-05-09,604.19
2012-05-10,612.553
2012-05-11,612.911
2012-05-14,595.342
2012-05-15,586.622
2012-05-16,581.749
2012-05-17,573.055
2012-05-18,569.585
2012-05-21,574.673
2012-05-22,586.78
2012-05-23,566.032
2012-05-24,572.462
2012-05-25,570.871
2012-05-28,570.502
2012-05-29,572.819
2012-05-30,558.292
2012-05-31,555.818
2012-06-01,547.541
2012-06-04,552.61
2012-06-05,552.77
2012-06-06,568.226
2012-06-07,576.474
2012-06-08,571.499
2012-06-11,572.543
2012-06-12,573.093
2012-06-13,576.791
2012-06-14,577.557
2012-06-15,587.215
2012-06-18,583.368
2012-06-19,598.878
2012-06-20,605.084
2012-06-21,597.034
2012-06-22,590.718
2012-06-25,577.077
2012-06-26,575.259
2012-06-27,583.515
2012-06-28,579.301
2012-06-29,608.813
2012-07-02,612.368
2012-07-03,618.89
2012-07-04,613.484
2012-07-05,604.824
2012-07-06,593.679
2012-07-09,591.565
2012-07-10,593.846
2012-07-11,596.051
2012-07-12,586.507
2012-07-13,596.636
2012-07-16,597.666
2012-07-17,594.481
2012-07-18,602.683
2012-07-19,607.942
2012-07-20,591.332
2012-07-23,574.122
2012-07-24,567.804
2012-07-25,570.49
2012-07-26,593.038
2012-07-27,605.449
2012-07-30,610.443
2012-07-31,608.225
2012-08-01,609.882
2012-08-02,593.368
2012-08-03,620.43
2012-08-06,628.449
2012-08-07,636.521
2012-08-08,635.023
2012-08-09,634.181
2012-08-10,633.86
2012-08-13,633.537
2012-08-14,636.216
2012-08-15,634.379
2012-08-16,642.796
2012-08-17,644.859
2012-08-20,643.253
2012-08-21,653.738
2012-08-22,645.871
2012-08-23,646.964
2012-08-24,643.528
2012-08-27,646.875
2012-08-28,645.099
2012-08-29,641.714
2012-08-30,634.659
2012-08-31,644.403
2012-09-03,647.985
2012-09-04,640.49
2012-09-05,642.145
2012-09-06,660.921
2012-09-07,675.289
2012-09-10,674.409
2012-09-11,681.995
2012-09-12,687.767
2012-09-13,686.563
2012-09-14,709.8
2012-09-17,706.403
2012-09-18,695.694
2012-09-19,698.975
2012-09-20,690.509
2012-09-21,697.178
2012-09-24,690.615
2012-09-25,695.972
2012-09-26,673.939
2012-09-27,678.018
2012-09-28,668.529
2012-10-01,680.029
2012-10-02,679.645
2012-10-03,677.91
2012-10-04,682.118
2012-10-05,693.166
2012-10-08,681.069
2012-10-09,674.115
2012-10-10,671.021
2012-10-11,678.93
2012-10-12,676.176
2012-10-15,677.889
2012-10-16,694.108
2012-10-17,705.629
2012-10-18,706.516
2012-10-19,696.145
2012-10-22,696.008
2012-10-23,678.905
2012-10-24,681.249
2012-10-25,680.748
2012-10-26,679.847
2012-10-29,674.475
2012-10-30,686.025
2012-10-31,682.787
2012-11-01,691.372
2012-11-02,688.674
2012-11-05,679.705
2012-11-06,685.521
2012-11-07,672.788
2012-11-08,669.895
2012-11-09,666.282
2012-11-12,664.71
2012-11-13,667.268
2012-11-14,662.504
2012-11-15,660.603
2012-11-16,647.426
2012-11-19,668.474
2012-11-20,668.894
2012-11-21,672.697
2012-11-22,679.499
2012-11-23,687.79
2012-11-26,683.783
2012-11-27,683.025
2012-11-28,682.146
2012-11-29,695.043
2012-11-30,695.279
2012-12-03,699.066
2012-12-04,700.779
2012-12-05,703.178
2012-12-06,703.51
2012-12-07,700.427
2012-12-10,699.886
2012-12-11,708.175
2012-12-12,712.987
2012-12-13,714.372
2012-12-14,714.471
2012-12-17,718.057
2012-12-18,724.685
2012-12-19,731.51
2012-12-20,730.522
2012-12-21,725.647
2012-12-24,725.73
2012-12-25,725.73
2012-12-26,726.755
2012-12-27,728.107
2012-12-28,722.509
2012-12-31,722.932
2013-01-01,722.932
2013-01-02,742.863
2013-01-03,738.598
2013-01-04,739.185
2013-01-07,741.077
2013-01-08,738.26
2013-01-09,743.683
2013-01-10,753.367
2013-01-11,759.947
2013-01-14,758.645
2013-01-15,755.674
2013-01-16,751.214
2013-01-17,758.584
2013-01-18,753.777
2013-01-21,757.939
2013-01-22,754.735
2013-01-23,754.057
2013-01-24,762.524
2013-01-25,769.908
2013-01-28,769.592
2013-01-29,773.591
2013-01-30,774.595
2013-01-31,769.655
2013-02-01,776.325
2013-02-04,753.848
2013-02-05,757.178
2013-02-06,754.378
2013-02-07,744.07
2013-02-08,753.434
2013-02-11,751.105
2013-02-12,760.342
2013-02-13,761.348
2013-02-14,752.838
2013-02-15,750.712
2013-02-18,749.795
2013-02-19,757.662
2013-02-20,753.233
2013-02-21,732.025
2013-02-22,738.433
2013-02-25,742.667
2013-02-26,721.827
2013-02-27,732.441
2013-02-28,736.681
2013-03-01,727.802
2013-03-04,727.971
2013-03-05,742.959
2013-03-06,741.243
2013-03-07,745.377
2013-03-08,749.021
2013-03-11,748.488
2013-03-12,748.533
2013-03-13,743.347
2013-03-14,754.506
2013-03-15,755.397
2013-03-18,746.686
2013-03-19,738.159
2013-03-20,746.136
2013-03-21,741.883
2013-03-22,744.684
2013-03-25,733.132
2013-03-26,732.19
2013-03-27,723.267
2013-03-28,727.856
2013-03-29,727.856
2013-04-01,728.773
2013-04-02,737.592
2013-04-03,728.52
2013-04-04,723.55
2013-04-05,723.802
2013-04-08,723.051
2013-04-09,730.566
2013-04-10,746.966
2013-04-11,754.127
2013-04-12,746.046
2013-04-15,739.953
2013-04-16,737.465
2013-04-17,721.008
2013-04-18,721.347
2013-04-19,726.01
2013-04-22,726.667
2013-04-23,743.647
2013-04-24,750.243
2013-04-25,757.56
2013-04-26,756.238
2013-04-29,765.824
2013-04-30,769.834
2013-05-01,770.812
2013-05-02,766.471
2013-05-03,778.514
2013-05-06,775.029
2013-05-07,781.069
2013-05-08,791.648
2013-05-09,787.22
2013-05-10,783.078
2013-05-13,781.186
2013-05-14,783.714
2013-05-15,783.711
2013-05-16,787.014
2013-05-17,785.66
2013-05-20,791.139
2013-05-21,792.068
2013-05-22,794.469
2013-05-23,778.697
2013-05-24,777.732
2013-05-27,782.074
2013-05-28,788.217
2013-05-29,781.769
2013-05-30,790.267
2013-05-31,777.958
2013-06-03,777.022
2013-06-04,781.674
2013-06-05,770.486
2013-06-06,767.168
2013-06-07,778.455
2013-06-10,775.643
2013-06-11,770.953
2013-06-12,769.827
2013-06-13,767.747
2013-06-14,772.522
2013-06-17,779.431
2013-06-18,782.17
2013-06-19,778.852
2013-06-20,743.321
2013-06-21,731.933
2013-06-24,718.911
2013-06-25,727.396
2013-06-26,735.294
2013-06-27,739.08
2013-06-28,735.78
2013-07-01,745.982
2013-07-02,742.831
2013-07-03,734.157
2013-07-04,748.44
2013-07-05,733.159
2013-07-08,746.65
2013-07-09,747.983
2013-07-10,752.349
2013-07-11,767.617
2013-07-12,767.28
2013-07-15,771.015
2013-07-16,772.389
2013-07-17,775.099
2013-07-18,784.276
2013-07-19,787.977
2013-07-22,794.023
2013-07-23,795.868
2013-07-24,802.301
2013-07-25,798.428
2013-07-26,798.614
2013-07-29,797.191
2013-07-30,796.847
2013-07-31,798.069
2013-08-01,804.378
2013-08-02,808.073
2013-08-05,806.25
2013-08-06,804.27
2013-08-07,804.83
2013-08-08,815.226
2013-08-09,819.355
2013-08-12,816.524
2013-08-13,817.924
2013-08-14,822.448
2013-08-15,813.58
2013-08-16,822.811
2013-08-19,817.915
2013-08-20,813.795
2013-08-21,806.566
2013-08-22,813.288
2013-08-23,820.892
2013-08-26,817.757
2013-08-27,803.608
2013-08-28,801.219
2013-08-29,800.705
2013-08-30,790.074
2013-09-02,805.376
2013-09-03,800.995
2013-09-04,806.565
2013-09-05,810.148
2013-09-06,817.18
2013-09-09,823.234
2013-09-10,835.429
2013-09-11,841.859
2013-09-12,842.462
2013-09-13,840.792
2013-09-16,851.519
2013-09-17,846.578
2013-09-18,849.742
2013-09-19,865.124
2013-09-20,859.608
2013-09-23,854.664
2013-09-24,857.815
2013-09-25,859.49
2013-09-26,858.037
2013-09-27,859.389
2013-09-30,853.497
2013-10-01,861.367
2013-10-02,862.642
2013-10-03,861.32
2013-10-04,862.826
2013-10-07,859.781
2013-10-08,855.62
2013-10-09,848.448
2013-10-10,864.41
2013-10-11,869.834
2013-10-14,874.229
2013-10-15,878.098
2013-10-16,881.517
2013-10-17,892.537
2013-10-18,900.051
2013-10-21,901.253
2013-10-22,910.359
2013-10-23,903.779
2013-10-24,910.238
2013-10-25,908.595
2013-10-28,904.526
2013-10-29,910.042
2013-10-30,910.912
2013-10-31,902.929
2013-11-01,894.534
2013-11-04,899.493
2013-11-05,894.932
2013-11-06,903.135
2013-11-07,892.829
2013-11-08,888.894
2013-11-11,895.338
2013-11-12,892.03
2013-11-13,885.133
2013-11-14,895.108
2013-11-15,898.64
2013-11-18,907.707
2013-11-19,900.578
2013-11-20,897.581
2013-11-21,897.325
2013-11-22,902.773
2013-11-25,903.983
2013-11-26,902.616
2013-11-27,907.974
2013-11-28,913.002
2013-11-29,913.967
2013-12-02,906.538
2013-12-03,894.922
2013-12-04,887.293
2013-12-05,884.477
2013-12-06,893.159
2013-12-09,897.336
2013-12-10,894.555
2013-12-11,890.545
2013-12-12,881.286
2013-12-13,877.755
2013-12-16,890.98
2013-12-17,883.531
2013-12-18,892.952
2013-12-19,902.525
2013-12-20,908.097
2013-12-23,917.447
2013-12-24,917.417
2013-12-25,917.417
2013-12-26,919.556
2013-12-27,933.908
2013-12-30,934.783
2013-12-31,935.865
2014-01-01,935.865
2014-01-02,920.056
2014-01-03,921.427
2014-01-06,921.919
2014-01-07,928.156
2014-01-08,928.066
2014-01-09,924.219
2014-01-10,934.515
2014-01-13,935.43
2014-01-14,940.059
2014-01-15,945.415
2014-01-16,944.569
2014-01-17,948.116
2014-01-20,946.668
2014-01-21,944.079
2014-01-22,946.411
2014-01-23,946.498
2014-01-24,924.901
2014-01-27,917.475
2014-01-28,923.531
2014-01-29,917.728
2014-01-30,916.918
2014-01-31,907.666
2014-02-03,895.94
2014-02-04,893.095
2014-02-05,896.115
2014-02-06,913.323
2014-02-07,921.758
2014-02-10,923.675
2014-02-11,938.108
2014-02-12,941.168
2014-02-13,945.501
2014-02-14,951.824
2014-02-17,956.73
2014-02-18,961.206
2014-02-19,963.504
2014-02-20,960.974
2014-02-21,968.182
2014-02-24,971.147
2014-02-25,970.849
2014-02-26,964.111
2014-02-27,964.768
2014-02-28,975.758
2014-03-03,951.876
2014-03-04,968.755
2014-03-05,969.533
2014-03-06,976.767
2014-03-07,965.22
2014-03-10,961.642
2014-03-11,961.061
2014-03-12,954.679
2014-03-13,946.24
2014-03-14,938.605
2014-03-17,950.369
2014-03-18,955.265
2014-03-19,954.131
2014-03-20,944.815
2014-03-21,946.247
2014-03-24,936.163
2014-03-25,947.483
2014-03-26,955.535
2014-03-27,953.329
2014-03-28,961.309
2014-03-31,965.421
2014-04-01,972.805
2014-04-02,972.341
2014-04-03,969.683
2014-04-04,974.971
2014-04-07,967.016
2014-04-08,967.888
2014-04-09,974.7
2014-04-10,973.12
2014-04-11,960.749
2014-04-14,959.813
2014-04-15,950.69
2014-04-16,961.891
2014-04-17,969.504
2014-04-18,969.504
2014-04-21,967.857
2014-04-22,980.652
2014-04-23,977.714
2014-04-24,981.376
2014-04-25,975.128
2014-04-28,978.279
2014-04-29,990.602
2014-04-30,994.168
2014-05-01,994.615
2014-05-02,994.739
2014-05-05,994.452
2014-05-06,995.937
2014-05-07,996.887
2014-05-08,1004.735
2014-05-09,993.719
2014-05-12,1001.12
2014-05-13,999.305
2014-05-14,999.543
2014-05-15,990.969
2014-05-16,991.618
2014-05-19,990.751
2014-05-20,987.652
2014-05-21,991.885
2014-05-22,991.791
2014-05-23,994.172
2014-05-26,1001.647
2014-05-27,1000.414
2014-05-28,998.791
2014-05-29,1000.603
2014-05-30,1000.825
2014-06-02,1001.855
2014-06-03,998.35
2014-06-04,997.447
2014-06-05,1001.515
2014-06-06,1012.571
2014-06-09,1013.535
2014-06-10,1010.653
2014-06-11,1005.035
2014-06-12,1006.968
2014-06-13,1004.756
2014-06-16,1002.637
2014-06-17,1001.94
2014-06-18,1005.587
2014-06-19,1015.993
2014-06-20,1010.332
2014-06-23,1008.397
2014-06-24,1006.302
2014-06-25,998.379
2014-06-26,994.411
2014-06-27,998.047
2014-06-30,1000.97
2014-07-01,1009.442
2014-07-02,1010.372
2014-07-03,1015.255
2014-07-04,1011.559
2014-07-07,1002.747
2014-07-08,990.332
2014-07-09,992.483
2014-07-10,978.446
2014-07-11,980.489
2014-07-14,990.626
2014-07-15,983.622
2014-07-16,996.153
2014-07-17,983.678
2014-07-18,982.932
2014-07-21,978.995
2014-07-22,988.095
2014-07-23,990.046
2014-07-24,994.908
2014-07-25,987.315
2014-07-28,986.203
2014-07-29,987.649
2014-07-30,978.596
2014-07-31,968.249
2014-08-01,958.794
2014-08-04,957.693
2014-08-05,954.729
2014-08-06,945.622
2014-08-07,937.631
2014-08-08,935.929
2014-08-11,946.226
2014-08-12,941.986
2014-08-13,948.292
2014-08-14,950.799
2014-08-15,947.534
2014-08-18,956.528
2014-08-19,957.495
2014-08-20,955.088
2014-08-21,961.909
2014-08-22,955.448
2014-08-25,963.441
2014-08-26,971.279
2014-08-27,972.862
2014-08-28,964.12
2014-08-29,966.524
2014-09-01,966.265
2014-09-02,963.972
2014-09-03,972.169
2014-09-04,969.65
2014-09-05,966.081
2014-09-08,960.29
2014-09-09,953.061
2014-09-10,953.514
2014-09-11,952.818
2014-09-12,952.129
2014-09-15,949.769
2014-09-16,947.749
2014-09-17,954.685
2014-09-18,960.597
2014-09-19,957.523
2014-09-22,951.451
2014-09-23,942.133
2014-09-24,944.372
2014-09-25,931.581
2014-09-26,930.262
2014-09-29,925.006
2014-09-30,926.603
2014-10-01,916.152
2014-10-02,896.337
2014-10-03,894.327
2014-10-06,900.227
2014-10-07,892.602
2014-10-08,889.257
2014-10-09,885.341
2014-10-10,865.105
2014-10-13,870.673
2014-10-14,868.121
2014-10-15,846.416
2014-10-16,842.43
2014-10-17,865.141
2014-10-20,861.197
2014-10-21,877.371
2014-10-22,879.573
2014-10-23,885.086
2014-10-24,883.637
2014-10-27,879.209
2014-10-28,890.078
2014-10-29,891.443
2014-10-30,885.003
2014-10-31,895.114
2014-11-03,884.12
2014-11-04,879.593
2014-11-05,888.402
2014-11-06,885.67
2014-11-07,880.577
2014-11-10,888.673
2014-11-11,890.418
2014-11-12,883.74
2014-11-13,883.533
2014-11-14,883.982
2014-11-17,886.985
2014-11-18,897.892
2014-11-19,898.002
2014-11-20,894.015
2014-11-21,904.714
2014-11-24,907.617
2014-11-25,912.631
2014-11-26,915.834
2014-11-27,911.881
2014-11-28,908.173
2014-12-01,903.374
2014-12-02,905.647
2014-12-03,905.481
2014-12-04,900.088
2014-12-05,905.235
2014-12-08,897.62
2014-12-09,885.644
2014-12-10,881.668
2014-12-11,879.227
2014-12-12,860.042
2014-12-15,837.933
2014-12-16,860.267
2014-12-17,855.84
2014-12-18,871.75
2014-12-19,876.021
2014-12-22,879.6
2014-12-23,881.308
2014-12-24,882.219
2014-12-25,882.219
2014-12-26,881.5
2014-12-29,882.176
2014-12-30,871.851
2014-12-31,871.421
2015-01-01,871.421
2015-01-02,863.466
2015-01-05,833.223
2015-01-06,826.427
2015-01-07,823.099
2015-01-08,844.082
2015-01-09,833.647
2015-01-12,834.716
2015-01-13,844.195
2015-01-14,830.231
2015-01-15,837.593
2015-01-16,842.07
2015-01-19,853.47
2015-01-20,856.978
2015-01-21,865.203
2015-01-22,870.15
2015-01-23,869.575
2015-01-26,874.972
2015-01-27,877.007
2015-01-28,873.144
2015-01-29,870.02
2015-01-30,862.184
2015-02-02,870.889
2015-02-03,891.365
2015-02-04,890.086
2015-02-05,893.276
2015-02-06,888.914
2015-02-09,881.394
2015-02-10,884.178
2015-02-11,879.166
2015-02-12,892.683
2015-02-13,903.112
2015-02-16,901.814
2015-02-17,901.714
2015-02-18,907.604
2015-02-19,910.008
2015-02-20,910.06
2015-02-23,912.585
2015-02-24,917.923
2015-02-25,919.042
2015-02-26,913.738
2015-02-27,917.939
2015-03-02,913.133
2015-03-03,904.887
2015-03-04,901.204
2015-03-05,905.705
2015-03-06,891.004
2015-03-09,888.155
2015-03-10,867.201
2015-03-11,868.64
2015-03-12,871.61
2015-03-13,863.343
2015-03-16,875.165
2015-03-17,873.143
2015-03-18,879.734
2015-03-19,883.299
2015-03-20,907.694
2015-03-23,914.479
2015-03-24,915.809
2015-03-25,914.97
2015-03-26,902.379
2015-03-27,899.888
2015-03-30,903.851
2015-03-31,890.543
2015-04-01,895.764
2015-04-02,904.266
2015-04-03,904.266
2015-04-06,915.157
2015-04-07,918.82
2015-04-08,910.701
2015-04-09,909.943
2015-04-10,912.48
2015-04-13,910.262
2015-04-14,918.136
2015-04-15,917.852
2015-04-16,917.911
2015-04-17,908.655
2015-04-20,915.437
2015-04-21,915.782
2015-04-22,913.7
2015-04-23,918.583
2015-04-24,928.07
2015-04-27,938.957
2015-04-28,936.105
2015-04-29,931.86
2015-04-30,933.586
2015-05-01,931.515
2015-05-04,931.473
2015-05-05,921.139
2015-05-06,931.035
2015-05-07,922.682
2015-05-08,946.26
2015-05-11,945.138
2015-05-12,941.592
2015-05-13,949.484
2015-05-14,958.184
2015-05-15,958.402
2015-05-18,954.016
2015-05-19,947.725
2015-05-20,950.978
2015-05-21,956.715
2015-05-22,948.704
2015-05-25,945.384
2015-05-26,926.164
2015-05-27,935.441
2015-05-28,932.86
2015-05-29,922.031
2015-06-01,915.889
2015-06-02,929.119
2015-06-03,939.378
2015-06-04,931.66
2015-06-05,911.141
2015-06-08,909.89
2015-06-09,909.745
2015-06-10,930.742
2015-06-11,929.999
2015-06-12,924.109
2015-06-15,907.991
2015-06-16,910.809
2015-06-17,907.917
2015-06-18,922.15
2015-06-19,919.688
2015-06-22,946.009
2015-06-23,938.619
2015-06-24,936.653
2015-06-25,934.582
2015-06-26,931.739
2015-06-29,906.64
2015-06-30,894.361
2015-07-01,902.375
2015-07-02,901.525
2015-07-03,895.855
2015-07-06,880.623
2015-07-07,854.272
2015-07-08,864.671
2015-07-09,881.042
2015-07-10,908.678
2015-07-13,913.824
2015-07-14,916.888
2015-07-15,917.608
2015-07-16,924.97
2015-07-17,920.326
2015-07-20,922.902
2015-07-21,920.818
2015-07-22,911.283
2015-07-23,912.428
