Date,JAPAN IMI IMI (Large+Mid+Small Cap)
2010-09-08,716.882
2010-09-09,723.431
2010-09-10,725.141
2010-09-13,732.733
2010-09-14,736.889
2010-09-15,726.489
2010-09-16,723.104
2010-09-17,727.831
2010-09-20,728.722
2010-09-21,730.534
2010-09-22,734.863
2010-09-23,736.476
2010-09-24,730.23
2010-09-27,739.587
2010-09-28,742.37
2010-09-29,748.735
2010-09-30,734.49
2010-10-01,737.571
2010-10-04,730.386
2010-10-05,742.117
2010-10-06,754.565
2010-10-07,760.951
2010-10-08,759.387
2010-10-11,757.305
2010-10-12,746.601
2010-10-13,745.125
2010-10-14,762.127
2010-10-15,752.98
2010-10-18,758.063
2010-10-19,755.071
2010-10-20,754.28
2010-10-21,748.914
2010-10-22,750.816
2010-10-25,755.261
2010-10-26,745.808
2010-10-27,742.62
2010-10-28,746.187
2010-10-29,746.661
2010-11-01,738.928
2010-11-02,737.427
2010-11-03,731.947
2010-11-04,751.28
2010-11-05,761.525
2010-11-08,769.406
2010-11-09,770.95
2010-11-10,764.03
2010-11-11,769.679
2010-11-12,762.418
2010-11-15,761.071
2010-11-16,754.727
2010-11-17,759.097
2010-11-18,770.149
2010-11-19,772.522
2010-11-22,777.675
2010-11-23,782.502
2010-11-24,771.031
2010-11-25,771.854
2010-11-26,765.169
2010-11-29,768.892
2010-11-30,762.218
2010-12-01,763.188
2010-12-02,775.71
2010-12-03,789.575
2010-12-06,791.506
2010-12-07,785.104
2010-12-08,781.307
2010-12-09,787.8
2010-12-10,784.644
2010-12-13,795.359
2010-12-14,800.801
2010-12-15,796.894
2010-12-16,794.658
2010-12-17,795.769
2010-12-20,795.928
2010-12-21,802.662
2010-12-22,804.651
2010-12-23,808.623
2010-12-24,806.309
2010-12-27,809.478
2010-12-28,816.157
2010-12-29,821.327
2010-12-30,816.346
2010-12-31,822.788
2011-01-03,816.846
2011-01-04,825.599
2011-01-05,812.676
2011-01-06,824.901
2011-01-07,829.048
2011-01-10,831.604
2011-01-11,824.881
2011-01-12,828.647
2011-01-13,840.718
2011-01-14,834.06
2011-01-17,834.361
2011-01-18,836.089
2011-01-19,847.302
2011-01-20,829.037
2011-01-21,818.136
2011-01-24,825.514
2011-01-25,837.36
2011-01-26,832.493
2011-01-27,832.451
2011-01-28,829.966
2011-01-31,824.998
2011-02-01,832.784
2011-02-02,845.88
2011-02-03,841.874
2011-02-04,847.088
2011-02-07,847.76
2011-02-08,856.115
2011-02-09,849.71
2011-02-10,844.794
2011-02-11,842.768
2011-02-14,853.658
2011-02-15,852.479
2011-02-16,856.064
2011-02-17,867.726
2011-02-18,866.978
2011-02-21,869.69
2011-02-22,856.001
2011-02-23,851.157
2011-02-24,848.182
2011-02-25,855.703
2011-02-28,862.052
2011-03-01,871.951
2011-03-02,857.223
2011-03-03,854.947
2011-03-04,861.334
2011-03-07,852.369
2011-03-08,843.285
2011-03-09,847.869
2011-03-10,832.433
2011-03-11,830.965
2011-03-14,770.102
2011-03-15,704.908
2011-03-16,757.649
2011-03-17,765.069
2011-03-18,760.588
2011-03-21,760.681
2011-03-22,795.752
2011-03-23,789.711
2011-03-24,783.936
2011-03-25,784.262
2011-03-28,778.756
2011-03-29,774.207
2011-03-30,782.224
2011-03-31,786.877
2011-04-01,767.617
2011-04-04,769.251
2011-04-05,752.564
2011-04-06,738.384
2011-04-07,741.719
2011-04-08,753.4
2011-04-11,755.55
2011-04-12,753.11
2011-04-13,755.592
2011-04-14,764.258
2011-04-15,759.129
2011-04-18,763.888
2011-04-19,753.652
2011-04-20,762.563
2011-04-21,773.717
2011-04-22,774.468
2011-04-25,771.196
2011-04-26,766.744
2011-04-27,763.331
2011-04-28,786.357
2011-04-29,789.458
2011-05-02,802.739
2011-05-03,805.023
2011-05-04,806.87
2011-05-05,813.679
2011-05-06,798.492
2011-05-09,794.23
2011-05-10,797.833
2011-05-11,794.697
2011-05-12,790.846
2011-05-13,782.484
2011-05-16,772.011
2011-05-17,765.854
2011-05-18,774.648
2011-05-19,764.782
2011-05-20,763.158
2011-05-23,752.412
2011-05-24,750.208
2011-05-25,750.611
2011-05-26,765.387
2011-05-27,766.901
2011-05-30,766.166
2011-05-31,776.776
2011-06-01,781.127
2011-06-02,768.081
2011-06-03,763.166
2011-06-06,758.605
2011-06-07,763.511
2011-06-08,767.347
2011-06-09,763.974
2011-06-10,767.007
2011-06-13,762.305
2011-06-14,768.931
2011-06-15,769.343
2011-06-16,757.365
2011-06-17,756.87
2011-06-20,756.423
2011-06-21,765.499
2011-06-22,778.487
2011-06-23,770.524
2011-06-24,778.648
2011-06-27,767.235
2011-06-28,773.075
2011-06-29,784.886
2011-06-30,790.743
2011-07-01,793.599
2011-07-04,803.596
2011-07-05,802.39
2011-07-06,811.655
2011-07-07,805.077
2011-07-08,814.673
2011-07-11,813.525
2011-07-12,810.529
2011-07-13,818.384
2011-07-14,813.266
2011-07-15,816.881
2011-07-18,816.313
2011-07-19,812.777
2011-07-20,820.217
2011-07-21,823.373
2011-07-22,833.173
2011-07-25,826.526
2011-07-26,833.387
2011-07-27,828.233
2011-07-28,819.584
2011-07-29,819.494
2011-08-01,835.602
2011-08-02,822.472
2011-08-03,808.948
2011-08-04,786.748
2011-08-05,767.891
2011-08-08,758.276
2011-08-09,749.855
2011-08-10,763.434
2011-08-11,754.659
2011-08-12,752.025
2011-08-15,761.748
2011-08-16,763.741
2011-08-17,763.031
2011-08-18,753.681
2011-08-19,741.299
2011-08-22,727.522
2011-08-23,737.219
2011-08-24,727.118
2011-08-25,729.666
2011-08-26,739.466
2011-08-29,741.175
2011-08-30,751.59
2011-08-31,757.863
2011-09-01,760.133
2011-09-02,753.807
2011-09-05,738.107
2011-09-06,722.133
2011-09-07,732.372
2011-09-08,735.615
2011-09-09,730.094
2011-09-12,723.251
2011-09-13,732.545
2011-09-14,725.876
2011-09-15,736.208
2011-09-16,750.153
2011-09-19,754.767
2011-09-20,741.703
2011-09-21,744.227
2011-09-22,732.737
2011-09-23,733.218
2011-09-26,716.563
2011-09-27,733.287
2011-09-28,746.987
2011-09-29,751.009
2011-09-30,747.906
2011-10-03,737.976
2011-10-04,726.589
2011-10-05,714.389
2011-10-06,727.115
2011-10-07,731.152
2011-10-10,731.438
2011-10-11,744.873
2011-10-12,737.125
2011-10-13,747.815
2011-10-14,733.044
2011-10-17,751.73
2011-10-18,741.016
2011-10-19,740.904
2011-10-20,734.389
2011-10-21,739.835
2011-10-24,751.022
2011-10-25,746.986
2011-10-26,743.72
2011-10-27,761.491
2011-10-28,771.219
2011-10-31,742.005
2011-11-01,730.176
2011-11-02,716.96
2011-11-03,717.558
2011-11-04,728.796
2011-11-07,728.523
2011-11-08,719.433
2011-11-09,729.979
2011-11-10,713.479
2011-11-11,716.559
2011-11-14,724.5
2011-11-15,719.454
2011-11-16,712.578
2011-11-17,715.861
2011-11-18,709.127
2011-11-21,705.239
2011-11-22,705.235
2011-11-23,701.457
2011-11-24,693.17
2011-11-25,688.616
2011-11-28,693.639
2011-11-29,710.535
2011-11-30,711.22
2011-12-01,721.606
2011-12-02,723.47
2011-12-05,729.106
2011-12-06,719.16
2011-12-07,730.83
2011-12-08,728.17
2011-12-09,720.051
2011-12-12,726.469
2011-12-13,720.188
2011-12-14,714.182
2011-12-15,703.719
2011-12-16,704.754
2011-12-19,695.911
2011-12-20,699.712
2011-12-21,704.723
2011-12-22,701.032
2011-12-23,700.942
2011-12-26,704.225
2011-12-27,704.573
2011-12-28,701.798
2011-12-29,704.314
2011-12-30,717.979
2012-01-02,717.979
2012-01-03,719.756
2012-01-04,733.684
2012-01-05,723.692
2012-01-06,717.11
2012-01-09,719.583
2012-01-10,721.967
2012-01-11,722.348
2012-01-12,717.642
2012-01-13,722.684
2012-01-16,715.891
2012-01-17,720.934
2012-01-18,724.497
2012-01-19,727.976
2012-01-20,741.881
2012-01-23,744.042
2012-01-24,737.98
2012-01-25,742.726
2012-01-26,748.711
2012-01-27,750.767
2012-01-30,750.081
2012-01-31,749.975
2012-02-01,753.409
2012-02-02,757.642
2012-02-03,751.865
2012-02-06,760.584
2012-02-07,760.716
2012-02-08,769.873
2012-02-09,767.877
2012-02-10,759.514
2012-02-13,764.316
2012-02-14,759.12
2012-02-15,775.884
2012-02-16,768.522
2012-02-17,773.52
2012-02-20,780.94
2012-02-21,775.539
2012-02-22,778.391
2012-02-23,783.499
2012-02-24,783.546
2012-02-27,787.148
2012-02-28,789.655
2012-02-29,783.218
2012-03-01,778.567
2012-03-02,778.902
2012-03-05,775.65
2012-03-06,776.608
2012-03-07,771.259
2012-03-08,778.697
2012-03-09,781.269
2012-03-12,779.45
2012-03-13,775.286
2012-03-14,775.888
2012-03-15,786.724
2012-03-16,789.096
2012-03-19,790.824
2012-03-20,787.75
2012-03-21,778.906
2012-03-22,792.182
2012-03-23,784.804
2012-03-26,779.962
2012-03-27,795.59
2012-03-28,799.184
2012-03-29,799.322
2012-03-30,795.839
2012-04-02,800.295
2012-04-03,793.484
2012-04-04,777.04
2012-04-05,775.132
2012-04-06,768.595
2012-04-09,766.55
2012-04-10,770.881
2012-04-11,762.931
2012-04-12,767.675
2012-04-13,772.224
2012-04-16,766.659
2012-04-17,762.238
2012-04-18,772.563
2012-04-19,765.699
2012-04-20,763.054
2012-04-23,765.638
2012-04-24,759.727
2012-04-25,762.319
2012-04-26,768.726
2012-04-27,766.735
2012-04-30,772.545
2012-05-01,755.648
2012-05-02,758.758
2012-05-03,756.87
2012-05-04,761.608
2012-05-07,740.827
2012-05-08,746.46
2012-05-09,738.522
2012-05-10,734.502
2012-05-11,728.787
2012-05-14,728.066
2012-05-15,716.536
2012-05-16,705.998
2012-05-17,721.248
2012-05-18,702.766
2012-05-21,701.309
2012-05-22,704.404
2012-05-23,698.872
2012-05-24,697.722
2012-05-25,696.009
2012-05-28,696.161
2012-05-29,702.014
2012-05-30,703.429
2012-05-31,704.35
2012-06-01,696.258
2012-06-04,681.443
2012-06-05,690.323
2012-06-06,696.524
2012-06-07,703.857
2012-06-08,691.0
2012-06-11,704.832
2012-06-12,698.401
2012-06-13,701.397
2012-06-14,701.901
2012-06-15,707.507
2012-06-18,717.943
2012-06-19,712.783
2012-06-20,721.794
2012-06-21,719.76
2012-06-22,714.864
2012-06-25,717.336
2012-06-26,712.377
2012-06-27,716.392
2012-06-28,733.259
2012-06-29,739.663
2012-07-02,743.558
2012-07-03,745.961
2012-07-04,748.081
2012-07-05,744.382
2012-07-06,744.003
2012-07-09,735.319
2012-07-10,731.36
2012-07-11,728.451
2012-07-12,722.766
2012-07-13,722.285
2012-07-16,726.596
2012-07-17,721.417
2012-07-18,719.994
2012-07-19,728.637
2012-07-20,716.567
2012-07-23,705.294
2012-07-24,703.79
2012-07-25,692.861
2012-07-26,700.767
2012-07-27,708.645
2012-07-30,717.325
2012-07-31,722.937
2012-08-01,715.337
2012-08-02,718.736
2012-08-03,706.734
2012-08-06,721.594
2012-08-07,725.669
2012-08-08,730.24
2012-08-09,733.143
2012-08-10,732.72
2012-08-13,731.637
2012-08-14,729.452
2012-08-15,726.643
2012-08-16,734.332
2012-08-17,738.633
2012-08-20,738.955
2012-08-21,739.427
2012-08-22,738.375
2012-08-23,748.467
2012-08-24,738.884
2012-08-27,737.209
2012-08-28,730.156
2012-08-29,731.65
2012-08-30,727.419
2012-08-31,717.887
2012-09-03,715.292
2012-09-04,712.401
2012-09-05,704.669
2012-09-06,699.745
2012-09-07,724.295
2012-09-10,723.859
2012-09-11,723.242
2012-09-12,732.011
2012-09-13,738.558
2012-09-14,742.405
2012-09-17,737.789
2012-09-18,741.058
2012-09-19,750.801
2012-09-20,740.046
2012-09-21,743.113
2012-09-24,743.12
2012-09-25,747.014
2012-09-26,740.224
2012-09-27,744.398
2012-09-28,735.572
2012-10-01,727.756
2012-10-02,726.891
2012-10-03,718.541
2012-10-04,727.399
2012-10-05,726.894
2012-10-08,731.869
2012-10-09,722.331
2012-10-10,710.456
2012-10-11,705.951
2012-10-12,711.654
2012-10-15,712.799
2012-10-16,720.774
2012-10-17,729.553
2012-10-18,736.954
2012-10-19,737.404
2012-10-22,733.171
2012-10-23,729.685
2012-10-24,723.308
2012-10-25,727.944
2012-10-26,723.669
2012-10-29,720.476
2012-10-30,715.829
2012-10-31,721.467
2012-11-01,720.468
2012-11-02,725.354
2012-11-05,724.521
2012-11-06,720.662
2012-11-07,725.342
2012-11-08,715.779
2012-11-09,714.465
2012-11-12,706.81
2012-11-13,706.646
2012-11-14,699.739
2012-11-15,706.743
2012-11-16,718.51
2012-11-19,729.92
2012-11-20,724.205
2012-11-21,723.432
2012-11-22,731.122
2012-11-23,732.675
2012-11-26,737.849
2012-11-27,738.372
2012-11-28,732.433
2012-11-29,737.189
2012-11-30,736.735
2012-12-03,738.419
2012-12-04,742.624
2012-12-05,738.288
2012-12-06,743.948
2012-12-07,745.318
2012-12-10,743.812
2012-12-11,741.132
2012-12-12,741.197
2012-12-13,742.665
2012-12-14,745.484
2012-12-17,749.509
2012-12-18,755.683
2012-12-19,773.731
2012-12-20,771.722
2012-12-21,768.783
2012-12-24,762.663
2012-12-25,767.396
2012-12-26,769.243
2012-12-27,772.71
2012-12-28,776.731
2012-12-31,773.407
2013-01-01,773.407
2013-01-02,767.152
2013-01-03,770.067
2013-01-04,785.051
2013-01-07,781.297
2013-01-08,778.174
2013-01-09,778.087
2013-01-10,783.884
2013-01-11,784.753
2013-01-14,783.258
2013-01-15,795.225
2013-01-16,780.519
2013-01-17,774.804
2013-01-18,788.46
2013-01-21,784.06
2013-01-22,791.731
2013-01-23,779.862
2013-01-24,775.878
2013-01-25,784.292
2013-01-28,784.534
2013-01-29,790.397
2013-01-30,798.538
2013-01-31,801.89
2013-02-01,792.447
2013-02-04,802.402
2013-02-05,783.043
2013-02-06,806.457
2013-02-07,809.287
2013-02-08,803.581
2013-02-11,797.603
2013-02-12,810.101
2013-02-13,797.104
2013-02-14,799.123
2013-02-15,782.64
2013-02-18,797.319
2013-02-19,802.182
2013-02-20,809.058
2013-02-21,807.102
2013-02-22,804.834
2013-02-25,814.218
2013-02-26,821.252
2013-02-27,811.345
2013-02-28,824.154
2013-03-01,821.165
2013-03-04,829.191
2013-03-05,825.445
2013-03-06,836.327
2013-03-07,827.423
2013-03-08,827.142
2013-03-11,843.352
2013-03-12,841.609
2013-03-13,837.848
2013-03-14,843.111
2013-03-15,863.836
2013-03-18,846.349
2013-03-19,860.934
2013-03-20,855.029
2013-03-21,869.251
2013-03-22,859.049
2013-03-25,868.319
2013-03-26,866.983
2013-03-27,875.386
2013-03-28,870.034
2013-03-29,868.812
2013-04-01,846.491
2013-04-02,836.691
2013-04-03,858.013
2013-04-04,849.256
2013-04-05,865.535
2013-04-08,878.119
2013-04-09,876.861
2013-04-10,886.953
2013-04-11,907.368
2013-04-12,916.031
2013-04-15,911.175
2013-04-16,901.189
2013-04-17,916.381
2013-04-18,899.939
2013-04-19,894.331
2013-04-22,908.486
2013-04-23,906.25
2013-04-24,922.468
2013-04-25,928.123
2013-04-26,936.062
2013-04-29,931.579
2013-04-30,942.138
2013-05-01,937.065
2013-05-02,926.638
2013-05-03,918.021
2013-05-06,914.601
2013-05-07,944.247
2013-05-08,952.25
2013-05-09,937.05
2013-05-10,936.341
2013-05-13,952.68
2013-05-14,948.625
2013-05-15,961.992
2013-05-16,960.721
2013-05-17,958.204
2013-05-20,976.542
2013-05-21,975.994
2013-05-22,970.681
2013-05-23,922.91
2013-05-24,928.717
2013-05-27,899.369
2013-05-28,899.612
2013-05-29,920.005
2013-05-30,885.463
2013-05-31,885.618
2013-06-03,868.205
2013-06-04,885.024
2013-06-05,864.736
2013-06-06,856.354
2013-06-07,853.861
2013-06-10,882.018
2013-06-11,894.822
2013-06-12,901.599
2013-06-13,871.841
2013-06-14,879.414
2013-06-17,900.377
2013-06-18,894.523
2013-06-19,915.993
2013-06-20,874.981
2013-06-21,887.109
2013-06-24,877.89
2013-06-25,867.526
2013-06-26,863.204
2013-06-27,877.407
2013-06-28,898.485
2013-07-01,907.925
2013-07-02,918.472
2013-07-03,926.696
2013-07-04,920.788
2013-07-05,926.601
2013-07-08,912.789
2013-07-09,931.357
2013-07-10,938.636
2013-07-11,951.473
2013-07-12,950.9
2013-07-15,946.616
2013-07-16,959.119
2013-07-17,956.465
2013-07-18,955.31
2013-07-19,949.416
2013-07-22,961.98
2013-07-23,963.667
2013-07-24,957.515
2013-07-25,949.332
2013-07-26,935.944
2013-07-29,906.494
2013-07-30,921.355
2013-07-31,905.252
2013-08-01,922.387
2013-08-02,952.583
2013-08-05,945.358
2013-08-06,961.556
2013-08-07,940.701
2013-08-08,934.723
2013-08-09,932.393
2013-08-12,924.057
2013-08-13,926.616
2013-08-14,939.278
2013-08-15,926.179
2013-08-16,921.333
2013-08-19,923.003
2013-08-20,911.548
2013-08-21,903.321
2013-08-22,892.65
2013-08-23,911.254
2013-08-26,909.255
2013-08-27,916.868
2013-08-28,896.232
2013-08-29,891.742
2013-08-30,886.861
2013-09-02,884.881
2013-09-03,905.657
2013-09-04,913.7
2013-09-05,910.657
2013-09-06,912.815
2013-09-09,926.652
2013-09-10,931.998
2013-09-11,935.967
2013-09-12,940.184
2013-09-13,938.755
2013-09-16,943.934
2013-09-17,935.889
2013-09-18,949.336
2013-09-19,961.794
2013-09-20,962.949
2013-09-23,972.023
2013-09-24,968.989
2013-09-25,966.499
2013-09-26,977.862
2013-09-27,982.664
2013-09-30,965.374
2013-10-01,964.683
2013-10-02,957.46
2013-10-03,956.832
2013-10-04,950.259
2013-10-07,937.69
2013-10-08,940.329
2013-10-09,951.893
2013-10-10,952.109
2013-10-11,965.116
2013-10-14,966.985
2013-10-15,962.645
2013-10-16,959.529
2013-10-17,977.825
2013-10-18,977.409
2013-10-21,979.255
2013-10-22,980.599
2013-10-23,974.501
2013-10-24,979.515
2013-10-25,959.714
2013-10-28,972.051
2013-10-29,964.314
2013-10-30,972.507
2013-10-31,964.784
2013-11-01,949.659
2013-11-04,951.345
2013-11-05,951.858
2013-11-06,957.965
2013-11-07,948.141
2013-11-08,941.281
2013-11-11,946.902
2013-11-12,959.576
2013-11-13,959.89
2013-11-14,966.479
2013-11-15,979.589
2013-11-18,984.251
2013-11-19,978.535
2013-11-20,978.776
2013-11-21,977.829
2013-11-22,978.129
2013-11-25,982.297
2013-11-26,980.023
2013-11-27,969.012
2013-11-28,978.918
2013-11-29,976.033
2013-12-02,970.422
2013-12-03,978.532
2013-12-04,960.009
2013-12-05,956.733
2013-12-06,955.189
2013-12-09,966.529
2013-12-10,969.264
2013-12-11,968.612
2013-12-12,956.651
2013-12-13,953.085
2013-12-16,941.526
2013-12-17,951.458
2013-12-18,960.998
2013-12-19,960.999
2013-12-20,961.489
2013-12-23,962.413
2013-12-24,956.572
2013-12-25,957.099
2013-12-26,970.387
2013-12-27,975.514
2013-12-30,984.598
2013-12-31,983.942
2014-01-01,983.942
2014-01-02,984.692
2014-01-03,989.876
2014-01-06,981.463
2014-01-07,973.245
2014-01-08,988.31
2014-01-09,981.896
2014-01-10,989.642
2014-01-13,997.11
2014-01-14,972.488
2014-01-15,983.513
2014-01-16,985.728
2014-01-17,987.622
2014-01-20,987.103
2014-01-21,986.513
2014-01-22,989.736
2014-01-23,986.131
2014-01-24,981.215
2014-01-27,953.499
2014-01-28,946.585
2014-01-29,976.51
2014-01-30,947.428
2014-01-31,951.31
2014-02-03,938.997
2014-02-04,893.572
2014-02-05,913.291
2014-02-06,907.069
2014-02-07,924.309
2014-02-10,937.716
2014-02-11,934.465
2014-02-12,944.674
2014-02-13,932.662
2014-02-14,923.239
2014-02-17,929.208
2014-02-18,949.642
2014-02-19,946.825
2014-02-20,927.656
2014-02-21,945.64
2014-02-24,945.253
2014-02-25,959.034
2014-02-26,952.063
2014-02-27,947.964
2014-02-28,943.772
2014-03-03,937.903
2014-03-04,936.751
2014-03-05,941.652
2014-03-06,946.559
2014-03-07,951.086
2014-03-10,944.88
2014-03-11,949.331
2014-03-12,933.204
2014-03-13,935.92
2014-03-14,911.929
2014-03-17,903.292
2014-03-18,914.085
2014-03-19,911.197
2014-03-20,889.407
2014-03-21,889.537
2014-03-24,903.634
2014-03-25,903.205
2014-03-26,909.532
2014-03-27,923.363
2014-03-28,923.428
2014-03-31,935.105
2014-04-01,931.013
2014-04-02,935.617
2014-04-03,938.2
2014-04-04,940.101
2014-04-07,929.934
2014-04-08,921.936
2014-04-09,905.53
2014-04-10,907.679
2014-04-11,894.379
2014-04-14,891.728
2014-04-15,895.777
2014-04-16,913.996
2014-04-17,914.263
2014-04-18,919.904
2014-04-21,915.6
2014-04-22,908.655
2014-04-23,919.189
2014-04-24,913.492
2014-04-25,919.119
2014-04-28,906.799
2014-04-29,907.153
2014-04-30,912.039
2014-05-01,926.277
2014-05-02,926.758
2014-05-05,927.938
2014-05-06,933.055
2014-05-07,907.998
2014-05-08,915.072
2014-05-09,918.424
2014-05-12,909.401
2014-05-13,924.365
2014-05-14,931.854
2014-05-15,930.245
2014-05-16,916.901
2014-05-19,912.167
2014-05-20,913.283
2014-05-21,909.198
2014-05-22,922.937
2014-05-23,930.103
2014-05-26,940.674
2014-05-27,939.591
2014-05-28,945.023
2014-05-29,949.02
2014-05-30,947.968
2014-06-02,958.636
2014-06-03,962.631
2014-06-04,964.569
2014-06-05,965.013
2014-06-06,965.82
2014-06-09,966.093
2014-06-10,962.529
2014-06-11,975.167
2014-06-12,974.967
2014-06-13,977.35
2014-06-16,972.237
2014-06-17,972.123
2014-06-18,981.221
2014-06-19,999.753
2014-06-20,996.751
2014-06-23,997.881
2014-06-24,996.252
2014-06-25,993.596
2014-06-26,998.74
2014-06-27,992.329
2014-06-30,1000.506
2014-07-01,1008.913
2014-07-02,1010.16
2014-07-03,1004.249
2014-07-04,1010.307
2014-07-07,1008.516
2014-07-08,1007.911
2014-07-09,1002.852
2014-07-10,997.758
2014-07-11,994.244
2014-07-14,999.478
2014-07-15,1004.882
2014-07-16,1005.171
2014-07-17,1005.912
2014-07-18,999.666
2014-07-21,1000.356
2014-07-22,1006.175
2014-07-23,1005.324
2014-07-24,1000.854
2014-07-25,1009.309
2014-07-28,1013.465
2014-07-29,1013.248
2014-07-30,1008.432
2014-07-31,1006.249
2014-08-01,1003.512
2014-08-04,999.859
2014-08-05,986.367
2014-08-06,981.471
2014-08-07,987.928
2014-08-08,967.824
2014-08-11,984.185
2014-08-12,987.649
2014-08-13,989.331
2014-08-14,995.147
2014-08-15,996.093
2014-08-18,994.529
2014-08-19,998.872
2014-08-20,993.345
2014-08-21,997.758
2014-08-22,991.009
2014-08-25,996.244
2014-08-26,990.585
2014-08-27,992.686
2014-08-28,990.028
2014-08-29,986.858
2014-09-01,987.02
2014-09-02,989.315
2014-09-03,994.399
2014-09-04,988.835
2014-09-05,988.67
2014-09-08,987.809
2014-09-09,980.725
2014-09-10,981.881
2014-09-11,984.154
2014-09-12,981.237
2014-09-15,982.426
2014-09-16,980.676
2014-09-17,973.727
2014-09-18,972.987
2014-09-19,980.372
2014-09-22,979.536
2014-09-23,980.706
2014-09-24,977.575
2014-09-25,993.037
2014-09-26,984.914
2014-09-29,987.816
2014-09-30,976.564
2014-10-01,971.569
2014-10-02,953.417
2014-10-03,944.31
2014-10-06,959.687
2014-10-07,962.893
2014-10-08,951.691
2014-10-09,944.457
2014-10-10,931.713
2014-10-13,936.573
2014-10-14,917.676
2014-10-15,931.843
2014-10-16,912.024
2014-10-17,893.363
2014-10-20,926.759
2014-10-21,914.139
2014-10-22,932.479
2014-10-23,921.866
2014-10-24,928.981
2014-10-27,941.62
2014-10-28,937.36
2014-10-29,950.154
2014-10-30,949.052
2014-10-31,961.682
2014-11-03,944.123
2014-11-04,976.994
2014-11-05,968.564
2014-11-06,955.828
2014-11-07,959.079
2014-11-10,959.584
2014-11-11,960.506
2014-11-12,967.677
2014-11-13,970.809
2014-11-14,972.407
2014-11-17,949.15
2014-11-18,967.458
2014-11-19,959.979
2014-11-20,957.509
2014-11-21,964.063
2014-11-24,957.304
2014-11-25,967.978
2014-11-26,968.677
2014-11-27,956.876
2014-11-28,962.468
2014-12-01,973.538
2014-12-02,971.352
2014-12-03,968.401
2014-12-04,974.612
2014-12-05,964.53
2014-12-08,969.782
2014-12-09,978.094
2014-12-10,959.522
2014-12-11,948.05
2014-12-12,957.01
2014-12-15,944.274
2014-12-16,936.008
2014-12-17,933.604
2014-12-18,938.473
2014-12-19,956.556
2014-12-22,954.902
2014-12-23,948.691
2014-12-24,959.069
2014-12-25,955.941
2014-12-26,961.612
2014-12-29,958.584
2014-12-30,956.818
2014-12-31,952.668
2015-01-01,952.668
2015-01-02,950.212
2015-01-05,950.794
2015-01-06,930.89
2015-01-07,924.296
2015-01-08,934.821
2015-01-09,943.314
2015-01-12,945.063
2015-01-13,942.492
2015-01-14,943.948
2015-01-15,957.089
2015-01-16,942.229
2015-01-19,948.627
2015-01-20,959.245
2015-01-21,959.192
2015-01-22,956.609
2015-01-23,967.026
2015-01-26,960.881
2015-01-27,984.829
2015-01-28,984.758
2015-01-29,970.709
2015-01-30,976.526
2015-02-02,974.133
2015-02-03,960.224
2015-02-04,977.007
2015-02-05,972.585
2015-02-06,965.465
2015-02-09,973.469
2015-02-10,969.001
2015-02-11,960.107
2015-02-12,986.343
2015-02-13,988.628
2015-02-16,996.828
2015-02-17,994.5
2015-02-18,1007.277
2015-02-19,1016.041
2015-02-20,1021.772
2015-02-23,1022.728
2015-02-24,1023.743
2015-02-25,1026.848
2015-02-26,1031.613
2015-02-27,1031.874
2015-03-02,1027.607
2015-03-03,1033.614
2015-03-04,1026.05
2015-03-05,1026.126
2015-03-06,1029.245
2015-03-09,1022.203
2015-03-10,1017.504
2015-03-11,1015.76
2015-03-12,1030.822
2015-03-13,1040.642
2015-03-16,1038.311
2015-03-17,1046.593
2015-03-18,1057.904
2015-03-19,1053.51
2015-03-20,1062.859
2015-03-23,1075.172
2015-03-24,1070.957
2015-03-25,1079.358
2015-03-26,1066.62
2015-03-27,1063.078
2015-03-30,1058.524
2015-03-31,1049.557
2015-04-01,1042.046
2015-04-02,1057.775
2015-04-03,1064.452
2015-04-06,1068.982
2015-04-07,1069.226
2015-04-08,1078.905
2015-04-09,1079.841
2015-04-10,1078.028
2015-04-13,1074.099
2015-04-14,1088.217
2015-04-15,1084.958
2015-04-16,1091.744
2015-04-17,1086.833
2015-04-20,1080.7
2015-04-21,1095.779
2015-04-22,1101.617
2015-04-23,1105.69
2015-04-24,1107.657
2015-04-27,1106.271
2015-04-28,1114.817
2015-04-29,1113.552
2015-04-30,1083.927
2015-05-01,1075.021
2015-05-04,1074.663
2015-05-05,1076.006
2015-05-06,1081.685
2015-05-07,1073.058
2015-05-08,1079.079
2015-05-11,1085.181
2015-05-12,1088.155
2015-05-13,1097.008
2015-05-14,1087.787
2015-05-15,1097.384
2015-05-18,1105.337
2015-05-19,1101.841
2015-05-20,1103.98
2015-05-21,1106.619
2015-05-22,1104.8
2015-05-25,1112.535
2015-05-26,1098.125
2015-05-27,1093.206
2015-05-28,1096.49
2015-05-29,1097.951
2015-06-01,1097.459
2015-06-02,1098.409
2015-06-03,1095.208
2015-06-04,1094.075
2015-06-05,1079.873
2015-06-08,1079.215
2015-06-09,1069.744
2015-06-10,1080.659
2015-06-11,1085.366
2015-06-12,1090.507
2015-06-15,1089.038
2015-06-16,1081.817
2015-06-17,1070.619
2015-06-18,1070.673
2015-06-19,1082.002
2015-06-22,1089.469
2015-06-23,1101.257
2015-06-24,1099.487
2015-06-25,1099.081
2015-06-26,1095.237
2015-06-29,1079.055
2015-06-30,1084.933
2015-07-01,1083.789
2015-07-02,1089.735
2015-07-03,1095.133
2015-07-06,1074.875
