Date,JAPAN IMI IMI (Large+Mid+Small Cap)
2010-09-08,714.048
2010-09-09,720.571
2010-09-10,722.274
2010-09-13,729.836
2010-09-14,733.975
2010-09-15,723.616
2010-09-16,720.244
2010-09-17,724.953
2010-09-20,725.841
2010-09-21,727.645
2010-09-22,731.957
2010-09-23,733.564
2010-09-24,727.342
2010-09-27,736.662
2010-09-28,739.024
2010-09-29,745.36
2010-09-30,731.179
2010-10-01,734.25
2010-10-04,727.098
2010-10-05,738.776
2010-10-06,751.168
2010-10-07,757.525
2010-10-08,755.968
2010-10-11,753.896
2010-10-12,743.239
2010-10-13,741.77
2010-10-14,758.696
2010-10-15,749.589
2010-10-18,754.65
2010-10-19,751.671
2010-10-20,750.884
2010-10-21,745.541
2010-10-22,747.435
2010-10-25,751.86
2010-10-26,742.449
2010-10-27,739.272
2010-10-28,742.823
2010-10-29,743.294
2010-11-01,735.593
2010-11-02,734.096
2010-11-03,728.64
2010-11-04,747.885
2010-11-05,758.083
2010-11-08,765.928
2010-11-09,767.465
2010-11-10,760.576
2010-11-11,766.2
2010-11-12,758.971
2010-11-15,757.63
2010-11-16,751.314
2010-11-17,755.665
2010-11-18,766.667
2010-11-19,769.029
2010-11-22,774.158
2010-11-23,778.964
2010-11-24,767.545
2010-11-25,768.364
2010-11-26,761.706
2010-11-29,765.412
2010-11-30,758.768
2010-12-01,759.734
2010-12-02,772.199
2010-12-03,786.001
2010-12-06,787.923
2010-12-07,781.551
2010-12-08,777.771
2010-12-09,784.235
2010-12-10,781.093
2010-12-13,791.759
2010-12-14,797.177
2010-12-15,793.287
2010-12-16,791.062
2010-12-17,792.167
2010-12-20,792.326
2010-12-21,799.029
2010-12-22,801.009
2010-12-23,804.963
2010-12-24,802.659
2010-12-27,805.815
2010-12-28,812.414
2010-12-29,817.559
2010-12-30,812.602
2010-12-31,819.014
2011-01-03,813.099
2011-01-04,821.81
2011-01-05,808.947
2011-01-06,821.115
2011-01-07,825.244
2011-01-10,827.788
2011-01-11,821.095
2011-01-12,824.844
2011-01-13,836.86
2011-01-14,830.232
2011-01-17,830.532
2011-01-18,832.251
2011-01-19,843.413
2011-01-20,825.232
2011-01-21,814.381
2011-01-24,821.725
2011-01-25,833.517
2011-01-26,828.672
2011-01-27,828.625
2011-01-28,826.151
2011-01-31,821.207
2011-02-01,828.957
2011-02-02,841.991
2011-02-03,838.003
2011-02-04,843.194
2011-02-07,843.862
2011-02-08,852.178
2011-02-09,845.804
2011-02-10,840.909
2011-02-11,838.893
2011-02-14,849.733
2011-02-15,848.559
2011-02-16,852.125
2011-02-17,863.733
2011-02-18,862.989
2011-02-21,865.689
2011-02-22,852.063
2011-02-23,847.241
2011-02-24,844.259
2011-02-25,851.745
2011-02-28,858.065
2011-03-01,867.917
2011-03-02,853.258
2011-03-03,850.992
2011-03-04,857.349
2011-03-07,848.426
2011-03-08,839.384
2011-03-09,843.947
2011-03-10,828.582
2011-03-11,827.121
2011-03-14,766.54
2011-03-15,701.647
2011-03-16,754.143
2011-03-17,761.529
2011-03-18,757.069
2011-03-21,757.162
2011-03-22,792.071
2011-03-23,786.058
2011-03-24,780.309
2011-03-25,780.633
2011-03-28,775.153
2011-03-29,770.069
2011-03-30,778.043
2011-03-31,782.671
2011-04-01,763.514
2011-04-04,765.139
2011-04-05,748.542
2011-04-06,734.437
2011-04-07,737.751
2011-04-08,749.37
2011-04-11,751.508
2011-04-12,749.081
2011-04-13,751.549
2011-04-14,760.17
2011-04-15,755.068
2011-04-18,759.801
2011-04-19,749.62
2011-04-20,758.483
2011-04-21,769.577
2011-04-22,770.325
2011-04-25,767.07
2011-04-26,762.638
2011-04-27,759.246
2011-04-28,782.147
2011-04-29,785.232
2011-05-02,798.439
2011-05-03,800.711
2011-05-04,802.548
2011-05-05,809.321
2011-05-06,794.213
2011-05-09,789.974
2011-05-10,793.557
2011-05-11,790.438
2011-05-12,786.604
2011-05-13,778.282
2011-05-16,767.864
2011-05-17,761.739
2011-05-18,770.484
2011-05-19,760.672
2011-05-20,759.056
2011-05-23,748.368
2011-05-24,746.176
2011-05-25,746.577
2011-05-26,761.274
2011-05-27,762.775
2011-05-30,762.044
2011-05-31,772.597
2011-06-01,776.925
2011-06-02,763.948
2011-06-03,759.06
2011-06-06,754.523
2011-06-07,759.403
2011-06-08,763.218
2011-06-09,759.864
2011-06-10,762.881
2011-06-13,758.203
2011-06-14,764.794
2011-06-15,765.204
2011-06-16,753.29
2011-06-17,752.797
2011-06-20,752.353
2011-06-21,761.381
2011-06-22,774.299
2011-06-23,766.378
2011-06-24,774.458
2011-06-27,763.107
2011-06-28,768.887
2011-06-29,780.634
2011-06-30,786.459
2011-07-01,789.3
2011-07-04,799.243
2011-07-05,798.044
2011-07-06,807.255
2011-07-07,800.713
2011-07-08,810.257
2011-07-11,809.115
2011-07-12,806.135
2011-07-13,813.947
2011-07-14,808.857
2011-07-15,812.452
2011-07-18,811.888
2011-07-19,808.37
2011-07-20,815.771
2011-07-21,818.909
2011-07-22,828.656
2011-07-25,822.045
2011-07-26,828.869
2011-07-27,823.72
2011-07-28,815.118
2011-07-29,815.029
2011-08-01,831.05
2011-08-02,817.991
2011-08-03,804.54
2011-08-04,782.462
2011-08-05,763.707
2011-08-08,754.145
2011-08-09,745.77
2011-08-10,759.275
2011-08-11,750.547
2011-08-12,747.928
2011-08-15,757.598
2011-08-16,759.581
2011-08-17,758.872
2011-08-18,749.573
2011-08-19,737.259
2011-08-22,723.556
2011-08-23,733.2
2011-08-24,723.155
2011-08-25,725.689
2011-08-26,735.435
2011-08-29,737.117
2011-08-30,747.475
2011-08-31,753.714
2011-09-01,755.971
2011-09-02,749.68
2011-09-05,734.066
2011-09-06,718.18
2011-09-07,728.363
2011-09-08,731.588
2011-09-09,726.097
2011-09-12,719.291
2011-09-13,728.534
2011-09-14,721.901
2011-09-15,732.176
2011-09-16,746.045
2011-09-19,750.634
2011-09-20,737.642
2011-09-21,740.152
2011-09-22,728.725
2011-09-23,729.203
2011-09-26,712.639
2011-09-27,729.272
2011-09-28,742.434
2011-09-29,746.432
2011-09-30,743.348
2011-10-03,733.48
2011-10-04,722.161
2011-10-05,710.036
2011-10-06,722.684
2011-10-07,726.696
2011-10-10,726.981
2011-10-11,740.334
2011-10-12,732.633
2011-10-13,743.258
2011-10-14,728.577
2011-10-17,747.15
2011-10-18,736.501
2011-10-19,736.389
2011-10-20,729.914
2011-10-21,735.327
2011-10-24,746.445
2011-10-25,742.434
2011-10-26,739.187
2011-10-27,756.845
2011-10-28,766.513
2011-10-31,737.474
2011-11-01,725.71
2011-11-02,712.57
2011-11-03,713.164
2011-11-04,724.329
2011-11-07,724.058
2011-11-08,715.023
2011-11-09,725.504
2011-11-10,709.09
2011-11-11,712.152
2011-11-14,720.043
2011-11-15,715.028
2011-11-16,708.195
2011-11-17,711.458
2011-11-18,704.765
2011-11-21,700.901
2011-11-22,700.896
2011-11-23,697.142
2011-11-24,688.906
2011-11-25,684.38
2011-11-28,689.368
2011-11-29,706.16
2011-11-30,706.841
2011-12-01,717.163
2011-12-02,719.015
2011-12-05,724.617
2011-12-06,714.732
2011-12-07,726.33
2011-12-08,723.686
2011-12-09,715.618
2011-12-12,721.996
2011-12-13,715.753
2011-12-14,709.785
2011-12-15,699.386
2011-12-16,700.414
2011-12-19,691.626
2011-12-20,695.404
2011-12-21,700.383
2011-12-22,696.715
2011-12-23,696.626
2011-12-26,699.889
2011-12-27,700.235
2011-12-28,697.42
2011-12-29,699.92
2011-12-30,713.5
2012-01-02,713.5
2012-01-03,715.266
2012-01-04,729.107
2012-01-05,719.177
2012-01-06,712.636
2012-01-09,715.093
2012-01-10,717.463
2012-01-11,717.841
2012-01-12,713.164
2012-01-13,718.175
2012-01-16,711.424
2012-01-17,716.436
2012-01-18,719.977
2012-01-19,723.434
2012-01-20,737.253
2012-01-23,739.4
2012-01-24,733.375
2012-01-25,738.092
2012-01-26,744.04
2012-01-27,746.078
2012-01-30,745.396
2012-01-31,745.291
2012-02-01,748.703
2012-02-02,752.91
2012-02-03,747.168
2012-02-06,755.833
2012-02-07,755.965
2012-02-08,765.064
2012-02-09,763.08
2012-02-10,754.77
2012-02-13,759.542
2012-02-14,754.378
2012-02-15,771.037
2012-02-16,763.719
2012-02-17,768.685
2012-02-20,776.058
2012-02-21,770.691
2012-02-22,773.525
2012-02-23,778.602
2012-02-24,778.648
2012-02-27,782.204
2012-02-28,784.695
2012-02-29,778.298
2012-03-01,773.676
2012-03-02,774.009
2012-03-05,770.778
2012-03-06,771.73
2012-03-07,766.414
2012-03-08,773.806
2012-03-09,776.361
2012-03-12,774.553
2012-03-13,770.416
2012-03-14,771.014
2012-03-15,781.781
2012-03-16,784.139
2012-03-19,785.856
2012-03-20,782.801
2012-03-21,774.013
2012-03-22,787.205
2012-03-23,779.873
2012-03-26,775.062
2012-03-27,790.592
2012-03-28,793.602
2012-03-29,793.739
2012-03-30,790.28
2012-04-02,794.705
2012-04-03,787.942
2012-04-04,771.613
2012-04-05,769.718
2012-04-06,763.227
2012-04-09,761.195
2012-04-10,765.497
2012-04-11,757.602
2012-04-12,762.312
2012-04-13,766.83
2012-04-16,761.303
2012-04-17,756.913
2012-04-18,767.166
2012-04-19,760.351
2012-04-20,757.724
2012-04-23,760.29
2012-04-24,754.42
2012-04-25,756.991
2012-04-26,763.352
2012-04-27,761.374
2012-04-30,767.143
2012-05-01,750.35
2012-05-02,753.439
2012-05-03,751.565
2012-05-04,756.269
2012-05-07,735.633
2012-05-08,741.227
2012-05-09,733.344
2012-05-10,729.35
2012-05-11,723.677
2012-05-14,722.958
2012-05-15,711.509
2012-05-16,701.043
2012-05-17,716.186
2012-05-18,697.833
2012-05-21,696.387
2012-05-22,699.46
2012-05-23,693.966
2012-05-24,692.824
2012-05-25,691.124
2012-05-28,691.275
2012-05-29,697.082
2012-05-30,698.486
2012-05-31,699.401
2012-06-01,691.366
2012-06-04,676.655
2012-06-05,685.473
2012-06-06,691.63
2012-06-07,698.911
2012-06-08,686.146
2012-06-11,699.88
2012-06-12,693.494
2012-06-13,696.469
2012-06-14,696.969
2012-06-15,702.536
2012-06-18,712.898
2012-06-19,707.774
2012-06-20,716.723
2012-06-21,714.703
2012-06-22,709.841
2012-06-25,712.295
2012-06-26,707.372
2012-06-27,711.305
2012-06-28,728.052
2012-06-29,734.411
2012-07-02,738.279
2012-07-03,740.664
2012-07-04,742.77
2012-07-05,739.097
2012-07-06,738.72
2012-07-09,730.098
2012-07-10,726.167
2012-07-11,723.278
2012-07-12,717.634
2012-07-13,717.156
2012-07-16,721.437
2012-07-17,716.295
2012-07-18,714.881
2012-07-19,723.463
2012-07-20,711.478
2012-07-23,700.286
2012-07-24,698.793
2012-07-25,687.942
2012-07-26,695.791
2012-07-27,703.608
2012-07-30,712.226
2012-07-31,717.798
2012-08-01,710.252
2012-08-02,713.627
2012-08-03,701.71
2012-08-06,716.465
2012-08-07,720.511
2012-08-08,725.049
2012-08-09,727.931
2012-08-10,727.512
2012-08-13,726.436
2012-08-14,724.267
2012-08-15,721.477
2012-08-16,729.109
2012-08-17,733.379
2012-08-20,733.699
2012-08-21,734.168
2012-08-22,733.123
2012-08-23,743.144
2012-08-24,733.629
2012-08-27,731.965
2012-08-28,724.962
2012-08-29,726.424
2012-08-30,722.223
2012-08-31,712.759
2012-09-03,710.183
2012-09-04,707.312
2012-09-05,699.635
2012-09-06,694.747
2012-09-07,719.122
2012-09-10,718.689
2012-09-11,718.076
2012-09-12,726.782
2012-09-13,733.283
2012-09-14,737.102
2012-09-17,732.519
2012-09-18,735.765
2012-09-19,745.438
2012-09-20,734.76
2012-09-21,737.805
2012-09-24,737.811
2012-09-25,741.678
2012-09-26,734.43
2012-09-27,738.571
2012-09-28,729.814
2012-10-01,722.059
2012-10-02,721.2
2012-10-03,712.916
2012-10-04,721.705
2012-10-05,721.203
2012-10-08,726.14
2012-10-09,716.677
2012-10-10,704.894
2012-10-11,700.424
2012-10-12,706.083
2012-10-15,707.219
2012-10-16,715.132
2012-10-17,723.842
2012-10-18,731.185
2012-10-19,731.631
2012-10-22,727.431
2012-10-23,723.976
2012-10-24,717.649
2012-10-25,722.248
2012-10-26,718.008
2012-10-29,714.834
2012-10-30,710.224
2012-10-31,715.82
2012-11-01,714.828
2012-11-02,719.68
2012-11-05,718.852
2012-11-06,715.026
2012-11-07,719.671
2012-11-08,710.181
2012-11-09,708.877
2012-11-12,701.276
2012-11-13,701.112
2012-11-14,694.26
2012-11-15,701.209
2012-11-16,712.884
2012-11-19,724.205
2012-11-20,718.534
2012-11-21,717.767
2012-11-22,725.397
2012-11-23,726.938
2012-11-26,732.072
2012-11-27,732.591
2012-11-28,726.694
2012-11-29,731.412
2012-11-30,730.962
2012-12-03,732.632
2012-12-04,736.805
2012-12-05,732.503
2012-12-06,738.118
2012-12-07,739.477
2012-12-10,737.983
2012-12-11,735.324
2012-12-12,735.389
2012-12-13,736.845
2012-12-14,739.642
2012-12-17,743.635
2012-12-18,749.761
2012-12-19,767.667
2012-12-20,765.675
2012-12-21,762.758
2012-12-24,756.686
2012-12-25,761.382
2012-12-26,763.148
2012-12-27,766.588
2012-12-28,770.576
2012-12-31,767.279
2013-01-01,767.279
2013-01-02,761.073
2013-01-03,763.965
2013-01-04,778.83
2013-01-07,775.106
2013-01-08,772.008
2013-01-09,771.922
2013-01-10,777.673
2013-01-11,778.534
2013-01-14,777.051
2013-01-15,788.924
2013-01-16,774.334
2013-01-17,768.665
2013-01-18,782.212
2013-01-21,777.847
2013-01-22,785.458
2013-01-23,773.683
2013-01-24,769.73
2013-01-25,778.077
2013-01-28,778.318
2013-01-29,784.129
2013-01-30,792.205
2013-01-31,795.53
2013-02-01,786.163
2013-02-04,796.039
2013-02-05,776.833
2013-02-06,800.062
2013-02-07,802.868
2013-02-08,797.208
2013-02-11,791.278
2013-02-12,803.677
2013-02-13,790.783
2013-02-14,792.785
2013-02-15,776.433
2013-02-18,790.993
2013-02-19,795.817
2013-02-20,802.639
2013-02-21,800.698
2013-02-22,798.448
2013-02-25,807.758
2013-02-26,814.714
2013-02-27,804.886
2013-02-28,817.592
2013-03-01,814.628
2013-03-04,822.589
2013-03-05,818.874
2013-03-06,829.669
2013-03-07,820.835
2013-03-08,820.556
2013-03-11,836.638
2013-03-12,834.908
2013-03-13,831.177
2013-03-14,836.397
2013-03-15,856.958
2013-03-18,839.609
2013-03-19,854.078
2013-03-20,848.221
2013-03-21,862.329
2013-03-22,852.208
2013-03-25,861.404
2013-03-26,860.08
2013-03-27,867.904
2013-03-28,862.598
2013-03-29,861.386
2013-04-01,839.255
2013-04-02,829.538
2013-04-03,850.678
2013-04-04,841.996
2013-04-05,858.136
2013-04-08,870.613
2013-04-09,869.365
2013-04-10,879.371
2013-04-11,899.611
2013-04-12,908.201
2013-04-15,903.386
2013-04-16,893.485
2013-04-17,908.547
2013-04-18,892.245
2013-04-19,886.685
2013-04-22,900.72
2013-04-23,898.503
2013-04-24,914.582
2013-04-25,920.185
2013-04-26,928.056
2013-04-29,923.611
2013-04-30,934.064
2013-05-01,929.035
2013-05-02,918.695
2013-05-03,910.152
2013-05-06,906.761
2013-05-07,936.15
2013-05-08,944.084
2013-05-09,929.015
2013-05-10,928.291
2013-05-13,944.487
2013-05-14,940.465
2013-05-15,953.718
2013-05-16,952.455
2013-05-17,949.957
2013-05-20,968.137
2013-05-21,967.593
2013-05-22,962.326
2013-05-23,914.966
2013-05-24,920.723
2013-05-27,891.628
2013-05-28,891.869
2013-05-29,912.082
2013-05-30,877.837
2013-05-31,877.991
2013-06-03,860.728
2013-06-04,877.402
2013-06-05,857.289
2013-06-06,848.979
2013-06-07,846.507
2013-06-10,874.422
2013-06-11,887.116
2013-06-12,893.834
2013-06-13,864.332
2013-06-14,871.841
2013-06-17,892.622
2013-06-18,886.819
2013-06-19,908.104
2013-06-20,867.445
2013-06-21,879.469
2013-06-24,870.329
2013-06-25,860.055
2013-06-26,855.716
2013-06-27,869.796
2013-06-28,890.69
2013-07-01,900.048
2013-07-02,910.503
2013-07-03,918.656
2013-07-04,912.8
2013-07-05,918.562
2013-07-08,904.87
2013-07-09,923.276
2013-07-10,930.492
2013-07-11,943.218
2013-07-12,942.651
2013-07-15,938.403
2013-07-16,950.798
2013-07-17,948.166
2013-07-18,947.022
2013-07-19,941.179
2013-07-22,953.634
2013-07-23,955.307
2013-07-24,949.208
2013-07-25,941.096
2013-07-26,927.824
2013-07-29,898.624
2013-07-30,913.356
2013-07-31,897.393
2013-08-01,914.378
2013-08-02,944.312
2013-08-05,937.149
2013-08-06,953.207
2013-08-07,932.533
2013-08-08,926.606
2013-08-09,924.296
2013-08-12,916.033
2013-08-13,918.569
2013-08-14,931.122
2013-08-15,918.137
2013-08-16,913.331
2013-08-19,914.987
2013-08-20,903.632
2013-08-21,895.475
2013-08-22,884.897
2013-08-23,903.34
2013-08-26,901.358
2013-08-27,908.905
2013-08-28,888.427
2013-08-29,883.975
2013-08-30,879.137
2013-09-02,877.174
2013-09-03,897.77
2013-09-04,905.742
2013-09-05,902.726
2013-09-06,904.865
2013-09-09,918.581
2013-09-10,923.881
2013-09-11,927.815
2013-09-12,931.995
2013-09-13,930.579
2013-09-16,935.713
2013-09-17,927.738
2013-09-18,941.067
2013-09-19,953.416
2013-09-20,954.562
2013-09-23,963.557
2013-09-24,960.549
2013-09-25,958.081
2013-09-26,968.903
2013-09-27,973.661
2013-09-30,956.529
2013-10-01,955.845
2013-10-02,948.688
2013-10-03,948.065
2013-10-04,941.553
2013-10-07,929.099
2013-10-08,931.713
2013-10-09,943.171
2013-10-10,943.386
2013-10-11,956.273
2013-10-14,958.125
2013-10-15,953.825
2013-10-16,950.737
2013-10-17,968.865
2013-10-18,968.453
2013-10-21,970.282
2013-10-22,971.614
2013-10-23,965.571
2013-10-24,970.539
2013-10-25,950.92
2013-10-28,963.143
2013-10-29,955.47
2013-10-30,963.588
2013-10-31,955.926
2013-11-01,940.94
2013-11-04,942.61
2013-11-05,943.113
2013-11-06,949.164
2013-11-07,939.43
2013-11-08,932.612
2013-11-11,938.181
2013-11-12,950.738
2013-11-13,951.048
2013-11-14,957.576
2013-11-15,970.566
2013-11-18,975.185
2013-11-19,969.521
2013-11-20,969.759
2013-11-21,968.821
2013-11-22,969.119
2013-11-25,973.248
2013-11-26,970.996
2013-11-27,960.074
2013-11-28,969.889
2013-11-29,967.03
2013-12-02,961.472
2013-12-03,969.506
2013-12-04,951.155
2013-12-05,947.909
2013-12-06,946.379
2013-12-09,957.614
2013-12-10,960.324
2013-12-11,959.678
2013-12-12,947.827
2013-12-13,944.294
2013-12-16,932.841
2013-12-17,942.682
2013-12-18,952.134
2013-12-19,952.135
2013-12-20,952.62
2013-12-23,953.536
2013-12-24,947.749
2013-12-25,948.271
2013-12-26,961.306
2013-12-27,966.385
2013-12-30,975.384
2013-12-31,974.734
2014-01-01,974.734
2014-01-02,975.477
2014-01-03,980.612
2014-01-06,972.278
2014-01-07,964.137
2014-01-08,979.062
2014-01-09,972.707
2014-01-10,980.381
2014-01-13,987.779
2014-01-14,963.387
2014-01-15,974.309
2014-01-16,976.503
2014-01-17,978.38
2014-01-20,977.865
2014-01-21,977.281
2014-01-22,980.474
2014-01-23,976.902
2014-01-24,972.032
2014-01-27,944.576
2014-01-28,937.726
2014-01-29,967.357
2014-01-30,938.548
2014-01-31,942.394
2014-02-03,930.196
2014-02-04,885.196
2014-02-05,904.73
2014-02-06,898.566
2014-02-07,915.645
2014-02-10,928.926
2014-02-11,925.705
2014-02-12,935.819
2014-02-13,923.92
2014-02-14,914.583
2014-02-17,920.496
2014-02-18,940.735
2014-02-19,937.945
2014-02-20,918.952
2014-02-21,936.768
2014-02-24,936.384
2014-02-25,950.035
2014-02-26,943.077
2014-02-27,939.017
2014-02-28,934.865
2014-03-03,929.051
2014-03-04,927.91
2014-03-05,932.764
2014-03-06,937.625
2014-03-07,942.11
2014-03-10,935.962
2014-03-11,940.371
2014-03-12,924.396
2014-03-13,927.086
2014-03-14,903.321
2014-03-17,894.766
2014-03-18,905.456
2014-03-19,902.596
2014-03-20,881.01
2014-03-21,881.139
2014-03-24,895.103
2014-03-25,894.678
2014-03-26,900.946
2014-03-27,913.418
2014-03-28,913.482
2014-03-31,925.033
2014-04-01,920.985
2014-04-02,925.539
2014-04-03,928.094
2014-04-04,929.975
2014-04-07,919.918
2014-04-08,912.005
2014-04-09,895.776
2014-04-10,897.901
2014-04-11,884.745
2014-04-14,882.122
2014-04-15,886.128
2014-04-16,904.15
2014-04-17,904.414
2014-04-18,909.994
2014-04-21,905.737
2014-04-22,898.866
2014-04-23,909.286
2014-04-24,903.651
2014-04-25,909.21
2014-04-28,897.019
2014-04-29,897.369
2014-04-30,902.19
2014-05-01,916.275
2014-05-02,916.738
2014-05-05,917.905
2014-05-06,922.966
2014-05-07,898.179
2014-05-08,905.177
2014-05-09,908.484
2014-05-12,899.496
2014-05-13,914.285
2014-05-14,921.69
2014-05-15,920.097
2014-05-16,906.885
2014-05-19,902.199
2014-05-20,903.303
2014-05-21,899.263
2014-05-22,912.849
2014-05-23,919.937
2014-05-26,930.392
2014-05-27,929.321
2014-05-28,934.68
2014-05-29,938.633
2014-05-30,937.592
2014-06-02,948.144
2014-06-03,952.095
2014-06-04,954.012
2014-06-05,954.451
2014-06-06,955.25
2014-06-09,955.52
2014-06-10,951.994
2014-06-11,964.494
2014-06-12,964.296
2014-06-13,966.653
2014-06-16,961.596
2014-06-17,961.483
2014-06-18,970.481
2014-06-19,988.811
2014-06-20,985.841
2014-06-23,986.959
2014-06-24,985.348
2014-06-25,982.721
2014-06-26,987.683
2014-06-27,981.343
2014-06-30,989.43
2014-07-01,997.743
2014-07-02,998.976
2014-07-03,993.131
2014-07-04,999.122
2014-07-07,997.351
2014-07-08,996.753
2014-07-09,991.75
2014-07-10,986.712
2014-07-11,983.236
2014-07-14,988.413
2014-07-15,993.756
2014-07-16,994.042
2014-07-17,994.775
2014-07-18,988.598
2014-07-21,989.281
2014-07-22,995.036
2014-07-23,994.193
2014-07-24,989.773
2014-07-25,998.134
2014-07-28,1002.244
2014-07-29,1002.014
2014-07-30,997.251
2014-07-31,995.092
2014-08-01,992.386
2014-08-04,988.773
2014-08-05,975.431
2014-08-06,970.589
2014-08-07,976.974
2014-08-08,957.092
2014-08-11,973.273
2014-08-12,976.698
2014-08-13,978.361
2014-08-14,984.112
2014-08-15,985.048
2014-08-18,983.499
2014-08-19,987.794
2014-08-20,982.328
2014-08-21,986.692
2014-08-22,980.017
2014-08-25,985.195
2014-08-26,979.598
2014-08-27,981.625
2014-08-28,978.996
2014-08-29,975.861
2014-09-01,976.022
2014-09-02,978.292
2014-09-03,983.318
2014-09-04,977.816
2014-09-05,977.653
2014-09-08,976.802
2014-09-09,969.797
2014-09-10,970.94
2014-09-11,973.188
2014-09-12,970.303
2014-09-15,971.479
2014-09-16,969.748
2014-09-17,962.875
2014-09-18,962.144
2014-09-19,969.447
2014-09-22,968.62
2014-09-23,969.776
2014-09-24,966.681
2014-09-25,981.97
2014-09-26,972.909
2014-09-29,975.775
2014-09-30,964.661
2014-10-01,959.726
2014-10-02,941.795
2014-10-03,932.799
2014-10-06,947.989
2014-10-07,951.156
2014-10-08,940.091
2014-10-09,932.945
2014-10-10,920.356
2014-10-13,925.157
2014-10-14,906.49
2014-10-15,920.484
2014-10-16,900.906
2014-10-17,882.473
2014-10-20,915.462
2014-10-21,902.996
2014-10-22,921.112
2014-10-23,910.628
2014-10-24,917.656
2014-10-27,930.141
2014-10-28,925.927
2014-10-29,938.556
2014-10-30,937.47
2014-10-31,949.942
2014-11-03,932.597
2014-11-04,965.063
2014-11-05,956.737
2014-11-06,944.154
2014-11-07,947.353
2014-11-10,947.851
2014-11-11,948.761
2014-11-12,955.842
2014-11-13,958.936
2014-11-14,960.513
2014-11-17,937.541
2014-11-18,955.619
2014-11-19,948.232
2014-11-20,945.793
2014-11-21,952.265
2014-11-24,945.589
2014-11-25,956.132
2014-11-26,956.812
2014-11-27,945.156
2014-11-28,950.679
2014-12-01,961.613
2014-12-02,959.454
2014-12-03,956.539
2014-12-04,962.674
2014-12-05,952.716
2014-12-08,957.904
2014-12-09,966.113
2014-12-10,947.769
2014-12-11,936.438
2014-12-12,945.288
2014-12-15,932.708
2014-12-16,924.543
2014-12-17,922.168
2014-12-18,926.978
2014-12-19,944.839
2014-12-22,943.206
2014-12-23,937.071
2014-12-24,947.321
2014-12-25,944.231
2014-12-26,949.667
2014-12-29,946.677
2014-12-30,944.933
2014-12-31,940.835
2015-01-01,940.835
2015-01-02,938.408
2015-01-05,938.983
2015-01-06,919.327
2015-01-07,912.815
2015-01-08,923.209
2015-01-09,931.597
2015-01-12,933.324
2015-01-13,930.784
2015-01-14,932.223
2015-01-15,945.2
2015-01-16,930.524
2015-01-19,936.843
2015-01-20,947.329
2015-01-21,947.277
2015-01-22,944.726
2015-01-23,955.013
2015-01-26,948.945
2015-01-27,972.596
2015-01-28,972.511
2015-01-29,958.636
2015-01-30,964.38
2015-02-02,962.018
2015-02-03,948.279
2015-02-04,964.853
2015-02-05,960.486
2015-02-06,953.454
2015-02-09,961.358
2015-02-10,956.946
2015-02-11,948.162
2015-02-12,974.071
2015-02-13,976.328
2015-02-16,984.424
2015-02-17,982.124
2015-02-18,994.74
2015-02-19,1003.39
2015-02-20,1009.049
2015-02-23,1009.993
2015-02-24,1010.996
2015-02-25,1014.012
2015-02-26,1018.711
2015-02-27,1018.968
2015-03-02,1014.755
2015-03-03,1020.686
2015-03-04,1013.217
2015-03-05,1013.292
2015-03-06,1016.372
2015-03-09,1009.418
2015-03-10,1004.777
2015-03-11,1003.055
2015-03-12,1017.929
2015-03-13,1027.626
2015-03-16,1025.324
2015-03-17,1033.502
2015-03-18,1044.669
2015-03-19,1040.33
2015-03-20,1049.562
2015-03-23,1061.721
2015-03-24,1057.559
2015-03-25,1065.854
2015-03-26,1053.276
2015-03-27,1048.585
2015-03-30,1044.092
2015-03-31,1035.247
2015-04-01,1027.837
2015-04-02,1043.352
2015-04-03,1049.938
2015-04-06,1054.407
2015-04-07,1054.647
2015-04-08,1064.194
2015-04-09,1065.117
2015-04-10,1063.328
2015-04-13,1059.453
2015-04-14,1073.378
2015-04-15,1070.163
2015-04-16,1076.858
2015-04-17,1072.013
2015-04-20,1065.964
2015-04-21,1080.838
2015-04-22,1086.595
2015-04-23,1090.612
2015-04-24,1092.552
2015-04-27,1091.178
2015-04-28,1099.606
2015-04-29,1098.358
2015-04-30,1069.094
2015-05-01,1060.31
2015-05-04,1059.957
2015-05-05,1061.282
2015-05-06,1066.883
2015-05-07,1058.358
2015-05-08,1064.296
2015-05-11,1070.311
2015-05-12,1073.216
2015-05-13,1081.942
2015-05-14,1072.835
2015-05-15,1082.29
2015-05-18,1090.13
2015-05-19,1086.675
2015-05-20,1088.784
2015-05-21,1091.387
2015-05-22,1089.587
2015-05-25,1097.216
2015-05-26,1083.005
2015-05-27,1078.141
2015-05-28,1081.38
2015-05-29,1082.82
2015-06-01,1082.335
2015-06-02,1083.272
2015-06-03,1080.115
2015-06-04,1078.998
2015-06-05,1064.991
2015-06-08,1064.343
2015-06-09,1055.002
2015-06-10,1065.767
2015-06-11,1070.409
2015-06-12,1075.48
2015-06-15,1074.031
2015-06-16,1066.909
2015-06-17,1055.864
2015-06-18,1055.917
2015-06-19,1067.09
2015-06-22,1074.454
2015-06-23,1086.08
2015-06-24,1084.334
2015-06-25,1083.934
2015-06-26,1079.993
2015-06-29,1064.037
2015-06-30,1069.833
2015-07-01,1068.705
2015-07-02,1074.569
2015-07-03,1079.891
2015-07-06,1059.915
2015-07-07,1074.326
