Date,EM (EMERGING MARKETS) SMID CAP SMID (Small+Mid Cap)
2010-08-04,1083.99
2010-08-05,1083.52
2010-08-06,1084.607
2010-08-09,1091.906
2010-08-10,1079.687
2010-08-11,1063.035
2010-08-12,1057.747
2010-08-13,1067.518
2010-08-16,1071.59
2010-08-17,1080.651
2010-08-18,1084.396
2010-08-19,1086.42
2010-08-20,1081.701
2010-08-23,1082.63
2010-08-24,1074.575
2010-08-25,1059.597
2010-08-26,1061.661
2010-08-27,1062.459
2010-08-30,1066.518
2010-08-31,1062.237
2010-09-01,1082.553
2010-09-02,1091.488
2010-09-03,1101.935
2010-09-06,1110.921
2010-09-07,1104.373
2010-09-08,1105.594
2010-09-09,1114.575
2010-09-10,1119.597
2010-09-13,1135.456
2010-09-14,1138.5
2010-09-15,1143.113
2010-09-16,1137.628
2010-09-17,1147.426
2010-09-20,1154.504
2010-09-21,1154.984
2010-09-22,1159.337
2010-09-23,1158.226
2010-09-24,1167.428
2010-09-27,1179.071
2010-09-28,1178.097
2010-09-29,1185.008
2010-09-30,1190.587
2010-10-01,1201.622
2010-10-04,1202.516
2010-10-05,1207.51
2010-10-06,1222.355
2010-10-07,1221.989
2010-10-08,1218.216
2010-10-11,1223.277
2010-10-12,1213.604
2010-10-13,1234.57
2010-10-14,1243.377
2010-10-15,1238.922
2010-10-18,1226.627
2010-10-19,1215.475
2010-10-20,1220.032
2010-10-21,1226.501
2010-10-22,1226.938
2010-10-25,1240.59
2010-10-26,1240.921
2010-10-27,1225.747
2010-10-28,1228.126
2010-10-29,1231.63
2010-11-01,1244.603
2010-11-02,1248.387
2010-11-03,1255.43
2010-11-04,1270.933
2010-11-05,1273.662
2010-11-08,1270.344
2010-11-09,1274.656
2010-11-10,1268.976
2010-11-11,1264.864
2010-11-12,1238.794
2010-11-15,1229.451
2010-11-16,1215.193
2010-11-17,1208.079
2010-11-18,1226.445
2010-11-19,1228.559
2010-11-22,1232.218
2010-11-23,1208.869
2010-11-24,1209.86
2010-11-25,1214.854
2010-11-26,1194.564
2010-11-29,1194.417
2010-11-30,1199.138
2010-12-01,1218.205
2010-12-02,1231.565
2010-12-03,1235.875
2010-12-06,1239.425
2010-12-07,1242.909
2010-12-08,1228.889
2010-12-09,1228.087
2010-12-10,1228.515
2010-12-13,1237.061
2010-12-14,1244.028
2010-12-15,1236.317
2010-12-16,1226.347
2010-12-17,1229.282
2010-12-20,1220.478
2010-12-21,1233.885
2010-12-22,1236.092
2010-12-23,1238.465
2010-12-24,1238.113
2010-12-27,1236.639
2010-12-28,1237.371
2010-12-29,1245.968
2010-12-30,1257.091
2010-12-31,1263.896
2011-01-03,1277.53
2011-01-04,1282.188
2011-01-05,1276.239
2011-01-06,1273.322
2011-01-07,1267.08
2011-01-10,1256.218
2011-01-11,1260.547
2011-01-12,1275.719
2011-01-13,1276.91
2011-01-14,1272.83
2011-01-17,1263.303
2011-01-18,1265.32
2011-01-19,1268.042
2011-01-20,1251.656
2011-01-21,1245.151
2011-01-24,1244.285
2011-01-25,1244.295
2011-01-26,1247.337
2011-01-27,1246.082
2011-01-28,1229.456
2011-01-31,1221.646
2011-02-01,1228.827
2011-02-02,1232.965
2011-02-03,1228.567
2011-02-04,1226.178
2011-02-07,1229.615
2011-02-08,1229.927
2011-02-09,1213.026
2011-02-10,1191.993
2011-02-11,1184.958
2011-02-14,1198.764
2011-02-15,1199.502
2011-02-16,1202.684
2011-02-17,1202.568
2011-02-18,1213.862
2011-02-21,1210.382
2011-02-22,1184.175
2011-02-23,1172.707
2011-02-24,1156.898
2011-02-25,1170.813
2011-02-28,1177.201
2011-03-01,1185.009
2011-03-02,1182.233
2011-03-03,1198.033
2011-03-04,1208.312
2011-03-07,1202.211
2011-03-08,1206.968
2011-03-09,1212.478
2011-03-10,1200.62
2011-03-11,1190.23
2011-03-14,1186.906
2011-03-15,1156.141
2011-03-16,1165.066
2011-03-17,1155.264
2011-03-18,1170.639
2011-03-21,1184.471
2011-03-22,1196.854
2011-03-23,1198.583
2011-03-24,1208.711
2011-03-25,1214.688
2011-03-28,1209.635
2011-03-29,1214.408
2011-03-30,1231.318
2011-03-31,1243.83
2011-04-01,1260.185
2011-04-04,1268.449
2011-04-05,1271.238
2011-04-06,1282.726
2011-04-07,1287.73
2011-04-08,1293.885
2011-04-11,1289.703
2011-04-12,1269.789
2011-04-13,1278.28
2011-04-14,1280.024
2011-04-15,1281.03
2011-04-18,1267.498
2011-04-19,1267.876
2011-04-20,1289.816
2011-04-21,1299.845
2011-04-22,1300.928
2011-04-25,1300.881
2011-04-26,1299.428
2011-04-27,1300.502
2011-04-28,1298.025
2011-04-29,1298.4
2011-05-02,1303.486
2011-05-03,1286.083
2011-05-04,1278.756
2011-05-05,1270.765
2011-05-06,1269.264
2011-05-09,1269.348
2011-05-10,1273.419
2011-05-11,1276.603
2011-05-12,1258.896
2011-05-13,1259.031
2011-05-16,1249.356
2011-05-17,1243.258
2011-05-18,1252.233
2011-05-19,1245.618
2011-05-20,1243.274
2011-05-23,1213.803
2011-05-24,1223.554
2011-05-25,1213.734
2011-05-26,1227.779
2011-05-27,1239.984
2011-05-30,1243.584
2011-05-31,1266.04
2011-06-01,1267.209
2011-06-02,1259.256
2011-06-03,1261.635
2011-06-06,1257.813
2011-06-07,1260.014
2011-06-08,1250.84
2011-06-09,1243.696
2011-06-10,1230.59
2011-06-13,1221.792
2011-06-14,1231.53
2011-06-15,1227.215
2011-06-16,1206.26
2011-06-17,1208.424
2011-06-20,1195.148
2011-06-21,1207.436
2011-06-22,1212.433
2011-06-23,1202.204
2011-06-24,1213.831
2011-06-27,1209.592
2011-06-28,1216.574
2011-06-29,1228.6
2011-06-30,1243.566
2011-07-01,1253.32
2011-07-04,1266.306
2011-07-05,1266.168
2011-07-06,1264.125
2011-07-07,1273.982
2011-07-08,1271.128
2011-07-11,1252.995
2011-07-12,1228.812
2011-07-13,1245.456
2011-07-14,1244.851
2011-07-15,1248.344
2011-07-18,1237.48
2011-07-19,1242.162
2011-07-20,1251.847
2011-07-21,1257.283
2011-07-22,1271.023
2011-07-25,1263.488
2011-07-26,1273.512
2011-07-27,1270.91
2011-07-28,1267.644
2011-07-29,1257.112
2011-08-01,1266.971
2011-08-02,1249.753
2011-08-03,1227.313
2011-08-04,1198.245
2011-08-05,1153.107
2011-08-08,1097.327
2011-08-09,1070.956
2011-08-10,1093.731
2011-08-11,1100.801
2011-08-12,1104.732
2011-08-15,1126.006
2011-08-16,1136.476
2011-08-17,1141.038
2011-08-18,1120.754
2011-08-19,1085.135
2011-08-22,1070.874
2011-08-23,1089.577
2011-08-24,1081.119
2011-08-25,1071.951
2011-08-26,1069.65
2011-08-29,1097.628
2011-08-30,1109.637
2011-08-31,1131.18
2011-09-01,1135.612
2011-09-02,1128.062
2011-09-05,1097.869
2011-09-06,1086.377
2011-09-07,1105.243
2011-09-08,1107.778
2011-09-09,1091.195
2011-09-12,1069.442
2011-09-13,1061.103
2011-09-14,1036.033
2011-09-15,1043.008
2011-09-16,1061.537
2011-09-19,1029.07
2011-09-20,1028.063
2011-09-21,1020.008
2011-09-22,962.207
2011-09-23,939.74
2011-09-26,909.17
2011-09-27,949.392
2011-09-28,947.811
2011-09-29,950.925
2011-09-30,941.767
2011-10-03,912.76
2011-10-04,892.936
2011-10-05,895.214
2011-10-06,918.117
2011-10-07,940.346
2011-10-10,951.039
2011-10-11,965.314
2011-10-12,980.193
2011-10-13,994.746
2011-10-14,995.512
2011-10-17,1008.278
2011-10-18,987.466
2011-10-19,998.18
2011-10-20,969.656
2011-10-21,979.695
2011-10-24,1004.46
2011-10-25,1007.872
2011-10-26,1011.939
2011-10-27,1044.532
2011-10-28,1057.115
2011-10-31,1043.936
2011-11-01,1020.693
2011-11-02,1025.558
2011-11-03,1019.257
2011-11-04,1038.312
2011-11-07,1036.44
2011-11-08,1036.111
2011-11-09,1028.715
2011-11-10,997.363
2011-11-11,1012.228
2011-11-14,1018.781
2011-11-15,1008.676
2011-11-16,998.949
2011-11-17,997.032
2011-11-18,978.472
2011-11-21,954.408
2011-11-22,949.604
2011-11-23,925.064
2011-11-24,929.435
2011-11-25,920.186
2011-11-28,939.062
2011-11-29,949.749
2011-11-30,957.929
2011-12-01,985.496
2011-12-02,988.472
2011-12-05,990.84
2011-12-06,978.835
2011-12-07,986.17
2011-12-08,975.503
2011-12-09,964.264
2011-12-12,957.565
2011-12-13,947.061
2011-12-14,937.584
2011-12-15,927.801
2011-12-16,935.433
2011-12-19,913.499
2011-12-20,922.959
2011-12-21,940.221
2011-12-22,941.589
2011-12-23,952.274
2011-12-26,952.44
2011-12-27,947.685
2011-12-28,941.34
2011-12-29,944.529
2011-12-30,947.998
2012-01-02,946.056
2012-01-03,962.07
2012-01-04,962.067
2012-01-05,959.579
2012-01-06,953.814
2012-01-09,956.873
2012-01-10,972.722
2012-01-11,973.669
2012-01-12,980.933
2012-01-13,980.753
2012-01-16,979.133
2012-01-17,999.144
2012-01-18,1005.646
2012-01-19,1017.458
2012-01-20,1022.021
2012-01-23,1024.979
2012-01-24,1023.068
2012-01-25,1024.674
2012-01-26,1041.988
2012-01-27,1045.044
2012-01-30,1038.785
2012-01-31,1054.241
2012-02-01,1067.413
2012-02-02,1086.4
2012-02-03,1094.645
2012-02-06,1092.739
2012-02-07,1092.742
2012-02-08,1111.226
2012-02-09,1117.476
2012-02-10,1105.707
2012-02-13,1112.081
2012-02-14,1106.484
2012-02-15,1121.694
2012-02-16,1108.131
2012-02-17,1119.779
2012-02-20,1126.915
2012-02-21,1125.617
2012-02-22,1127.68
2012-02-23,1123.015
2012-02-24,1128.037
2012-02-27,1118.501
2012-02-28,1130.3
2012-02-29,1141.29
2012-03-01,1139.393
2012-03-02,1146.261
2012-03-05,1134.263
2012-03-06,1110.755
2012-03-07,1109.407
2012-03-08,1126.713
2012-03-09,1134.662
2012-03-12,1123.866
2012-03-13,1134.809
2012-03-14,1135.185
2012-03-15,1133.321
2012-03-16,1132.25
2012-03-19,1129.14
2012-03-20,1118.915
2012-03-21,1115.566
2012-03-22,1108.375
2012-03-23,1108.871
2012-03-26,1108.868
2012-03-27,1117.658
2012-03-28,1107.987
2012-03-29,1093.181
2012-03-30,1104.173
2012-04-02,1108.902
2012-04-03,1110.119
2012-04-04,1095.72
2012-04-05,1094.366
2012-04-06,1097.835
2012-04-09,1084.651
2012-04-10,1076.116
2012-04-11,1073.832
2012-04-12,1082.764
2012-04-13,1089.822
2012-04-16,1083.434
2012-04-17,1083.926
2012-04-18,1086.615
2012-04-19,1084.128
2012-04-20,1082.691
2012-04-23,1070.025
2012-04-24,1069.635
2012-04-25,1072.9
2012-04-26,1074.461
2012-04-27,1074.71
2012-04-30,1081.037
2012-05-01,1080.722
2012-05-02,1089.234
2012-05-03,1088.463
2012-05-04,1085.724
2012-05-07,1073.509
2012-05-08,1070.018
2012-05-09,1052.664
2012-05-10,1053.141
2012-05-11,1044.016
2012-05-14,1023.795
2012-05-15,1016.036
2012-05-16,994.393
2012-05-17,994.475
2012-05-18,974.54
2012-05-21,978.333
2012-05-22,988.738
2012-05-23,967.801
2012-05-24,970.353
2012-05-25,971.832
2012-05-28,979.746
2012-05-29,994.156
2012-05-30,980.194
2012-05-31,981.114
2012-06-01,967.125
2012-06-04,946.799
2012-06-05,953.29
2012-06-06,968.519
2012-06-07,977.62
2012-06-08,972.356
2012-06-11,983.228
2012-06-12,982.378
2012-06-13,987.704
2012-06-14,981.803
2012-06-15,991.166
2012-06-18,1000.253
2012-06-19,1007.854
2012-06-20,1015.715
2012-06-21,1005.691
2012-06-22,993.884
2012-06-25,985.719
2012-06-26,985.047
2012-06-27,989.726
2012-06-28,983.656
2012-06-29,1010.121
2012-07-02,1016.173
2012-07-03,1029.411
2012-07-04,1032.937
2012-07-05,1033.481
2012-07-06,1026.762
2012-07-09,1016.875
2012-07-10,1015.945
2012-07-11,1016.096
2012-07-12,998.595
2012-07-13,1004.689
2012-07-16,1003.984
2012-07-17,1007.722
2012-07-18,1003.622
2012-07-19,1011.508
2012-07-20,1008.759
2012-07-23,986.34
2012-07-24,983.472
2012-07-25,978.386
2012-07-26,986.475
2012-07-27,1005.488
2012-07-30,1007.821
2012-07-31,1013.084
2012-08-01,1017.6
2012-08-02,1010.668
2012-08-03,1017.242
2012-08-06,1029.029
2012-08-07,1029.96
2012-08-08,1031.216
2012-08-09,1041.262
2012-08-10,1041.548
2012-08-13,1036.491
2012-08-14,1038.454
2012-08-15,1036.001
2012-08-16,1040.64
2012-08-17,1038.221
2012-08-20,1037.905
2012-08-21,1045.984
2012-08-22,1042.447
2012-08-23,1049.059
2012-08-24,1042.371
2012-08-27,1040.513
2012-08-28,1036.027
2012-08-29,1034.58
2012-08-30,1028.251
2012-08-31,1031.534
2012-09-03,1039.568
2012-09-04,1037.019
2012-09-05,1029.447
2012-09-06,1036.663
2012-09-07,1051.087
2012-09-10,1052.005
2012-09-11,1054.206
2012-09-12,1057.31
2012-09-13,1059.848
2012-09-14,1084.976
2012-09-17,1086.423
2012-09-18,1084.626
2012-09-19,1090.539
2012-09-20,1080.926
2012-09-21,1091.075
2012-09-24,1088.636
2012-09-25,1089.896
2012-09-26,1078.276
2012-09-27,1084.795
2012-09-28,1092.851
2012-10-01,1093.582
2012-10-02,1094.781
2012-10-03,1093.715
2012-10-04,1095.024
2012-10-05,1097.257
2012-10-08,1084.499
2012-10-09,1083.589
2012-10-10,1080.91
2012-10-11,1082.357
2012-10-12,1087.265
2012-10-15,1084.097
2012-10-16,1092.012
2012-10-17,1100.805
2012-10-18,1100.357
2012-10-19,1094.507
2012-10-22,1096.862
2012-10-23,1089.039
2012-10-24,1089.928
2012-10-25,1087.336
2012-10-26,1074.068
2012-10-29,1067.691
2012-10-30,1074.052
2012-10-31,1078.254
2012-11-01,1085.166
2012-11-02,1088.014
2012-11-05,1086.046
2012-11-06,1093.844
2012-11-07,1098.975
2012-11-08,1090.036
2012-11-09,1088.859
2012-11-12,1086.22
2012-11-13,1078.267
2012-11-14,1075.401
2012-11-15,1069.914
2012-11-16,1063.158
2012-11-19,1069.244
2012-11-20,1069.521
2012-11-21,1065.299
2012-11-22,1069.451
2012-11-23,1078.971
2012-11-26,1082.435
2012-11-27,1084.293
2012-11-28,1080.106
2012-11-29,1092.046
2012-11-30,1095.723
2012-12-03,1097.106
2012-12-04,1100.361
2012-12-05,1107.694
2012-12-06,1112.181
2012-12-07,1113.994
2012-12-10,1115.566
2012-12-11,1117.326
2012-12-12,1125.571
2012-12-13,1127.475
2012-12-14,1129.132
2012-12-17,1127.931
2012-12-18,1132.426
2012-12-19,1139.0
2012-12-20,1138.315
2012-12-21,1129.545
2012-12-24,1131.868
2012-12-25,1134.235
2012-12-26,1137.801
2012-12-27,1142.996
2012-12-28,1150.414
2012-12-31,1151.48
2013-01-01,1152.415
2013-01-02,1171.922
2013-01-03,1179.807
2013-01-04,1179.865
2013-01-07,1184.551
2013-01-08,1178.374
2013-01-09,1183.674
2013-01-10,1184.395
2013-01-11,1180.202
2013-01-14,1186.602
2013-01-15,1179.539
2013-01-16,1175.726
2013-01-17,1172.482
2013-01-18,1180.895
2013-01-21,1181.367
2013-01-22,1180.859
2013-01-23,1175.987
2013-01-24,1171.488
2013-01-25,1168.339
2013-01-28,1161.12
2013-01-29,1169.452
2013-01-30,1169.154
2013-01-31,1169.821
2013-02-01,1173.362
2013-02-04,1175.712
2013-02-05,1172.802
2013-02-06,1172.237
2013-02-07,1168.335
2013-02-08,1166.776
2013-02-11,1165.147
2013-02-12,1164.539
2013-02-13,1171.891
2013-02-14,1176.621
2013-02-15,1178.706
2013-02-18,1177.169
2013-02-19,1175.974
2013-02-20,1181.113
2013-02-21,1166.244
2013-02-22,1169.991
2013-02-25,1170.391
2013-02-26,1160.194
2013-02-27,1167.677
2013-02-28,1176.886
2013-03-01,1178.291
2013-03-04,1166.781
2013-03-05,1177.127
2013-03-06,1185.768
2013-03-07,1184.718
2013-03-08,1191.545
2013-03-11,1188.794
2013-03-12,1182.673
2013-03-13,1174.158
2013-03-14,1172.801
2013-03-15,1168.297
2013-03-18,1156.964
2013-03-19,1155.76
2013-03-20,1154.708
2013-03-21,1152.919
2013-03-22,1146.904
2013-03-25,1154.59
2013-03-26,1158.818
2013-03-27,1160.983
2013-03-28,1162.806
2013-03-29,1165.76
2013-04-01,1163.529
2013-04-02,1161.011
2013-04-03,1158.277
2013-04-04,1152.557
2013-04-05,1143.693
2013-04-08,1137.344
2013-04-09,1143.112
2013-04-10,1154.373
2013-04-11,1161.438
2013-04-12,1156.182
2013-04-15,1142.987
2013-04-16,1147.444
2013-04-17,1146.455
2013-04-18,1144.616
2013-04-19,1155.41
2013-04-22,1158.065
2013-04-23,1155.577
2013-04-24,1164.897
2013-04-25,1171.738
2013-04-26,1168.314
2013-04-29,1174.249
2013-04-30,1183.412
2013-05-01,1182.711
2013-05-02,1183.08
2013-05-03,1185.963
2013-05-06,1192.342
2013-05-07,1199.548
2013-05-08,1208.682
2013-05-09,1209.354
2013-05-10,1199.132
2013-05-13,1193.602
2013-05-14,1197.218
2013-05-15,1199.049
2013-05-16,1200.166
2013-05-17,1199.426
2013-05-20,1199.034
2013-05-21,1201.057
2013-05-22,1200.692
2013-05-23,1177.975
2013-05-24,1182.137
2013-05-27,1185.429
2013-05-28,1190.294
2013-05-29,1183.54
2013-05-30,1174.918
2013-05-31,1167.624
2013-06-03,1153.23
2013-06-04,1158.82
2013-06-05,1148.561
2013-06-06,1139.042
2013-06-07,1135.792
2013-06-10,1127.403
2013-06-11,1109.83
2013-06-12,1108.923
2013-06-13,1096.877
2013-06-14,1106.477
2013-06-17,1109.33
2013-06-18,1106.405
2013-06-19,1101.832
2013-06-20,1063.029
2013-06-21,1050.212
2013-06-24,1027.812
2013-06-25,1022.981
2013-06-26,1043.652
2013-06-27,1060.163
2013-06-28,1077.436
2013-07-01,1085.07
2013-07-02,1080.089
2013-07-03,1058.146
2013-07-04,1064.619
2013-07-05,1062.174
2013-07-08,1048.211
2013-07-09,1054.393
2013-07-10,1055.291
2013-07-11,1079.958
2013-07-12,1084.174
2013-07-15,1094.709
2013-07-16,1099.99
2013-07-17,1103.859
2013-07-18,1104.124
2013-07-19,1099.0
2013-07-22,1103.214
2013-07-23,1115.998
2013-07-24,1114.153
2013-07-25,1107.201
2013-07-26,1105.529
2013-07-29,1096.127
2013-07-30,1095.31
2013-07-31,1087.451
2013-08-01,1092.192
2013-08-02,1095.092
2013-08-05,1100.722
2013-08-06,1093.349
2013-08-07,1086.271
2013-08-08,1095.885
2013-08-09,1099.404
2013-08-12,1102.952
2013-08-13,1108.47
2013-08-14,1109.657
2013-08-15,1100.68
2013-08-16,1097.749
2013-08-19,1083.486
2013-08-20,1064.832
2013-08-21,1056.845
2013-08-22,1047.845
2013-08-23,1059.115
2013-08-26,1060.814
2013-08-27,1037.108
2013-08-28,1029.649
2013-08-29,1042.567
2013-08-30,1054.039
2013-09-02,1063.335
2013-09-03,1063.378
2013-09-04,1067.113
2013-09-05,1074.306
2013-09-06,1080.664
2013-09-09,1095.622
2013-09-10,1107.415
2013-09-11,1110.815
2013-09-12,1113.658
2013-09-13,1109.435
2013-09-16,1120.163
2013-09-17,1121.739
2013-09-18,1122.726
2013-09-19,1141.598
2013-09-20,1133.298
2013-09-23,1139.616
2013-09-24,1135.27
2013-09-25,1134.414
2013-09-26,1129.506
2013-09-27,1128.094
2013-09-30,1121.362
2013-10-01,1126.658
2013-10-02,1129.784
2013-10-03,1136.778
2013-10-04,1141.075
2013-10-07,1139.353
2013-10-08,1142.896
2013-10-09,1140.642
2013-10-10,1147.552
2013-10-11,1155.459
2013-10-14,1152.796
2013-10-15,1159.052
2013-10-16,1159.79
2013-10-17,1164.858
2013-10-18,1173.356
2013-10-21,1175.683
2013-10-22,1181.527
2013-10-23,1173.347
2013-10-24,1174.804
2013-10-25,1171.254
2013-10-28,1171.986
2013-10-29,1170.727
2013-10-30,1174.8
2013-10-31,1166.956
2013-11-01,1158.165
2013-11-04,1155.732
2013-11-05,1148.933
2013-11-06,1147.392
2013-11-07,1139.992
2013-11-08,1127.07
2013-11-11,1117.467
2013-11-12,1115.52
2013-11-13,1107.592
2013-11-14,1121.621
2013-11-15,1130.913
2013-11-18,1145.027
2013-11-19,1146.398
2013-11-20,1143.464
2013-11-21,1129.536
2013-11-22,1135.128
2013-11-25,1137.961
2013-11-26,1135.134
2013-11-27,1138.349
2013-11-28,1141.484
2013-11-29,1149.221
2013-12-02,1147.143
2013-12-03,1138.416
2013-12-04,1134.145
2013-12-05,1136.008
2013-12-06,1137.506
2013-12-09,1143.171
2013-12-10,1142.522
2013-12-11,1134.16
2013-12-12,1124.408
2013-12-13,1125.227
2013-12-16,1121.877
2013-12-17,1121.651
2013-12-18,1123.897
2013-12-19,1118.923
2013-12-20,1116.576
2013-12-23,1120.307
2013-12-24,1125.998
2013-12-25,1125.375
2013-12-26,1123.168
2013-12-27,1130.058
2013-12-30,1137.797
2013-12-31,1140.582
2014-01-01,1140.914
2014-01-02,1134.324
2014-01-03,1128.639
2014-01-06,1120.168
2014-01-07,1122.134
2014-01-08,1126.185
2014-01-09,1118.585
2014-01-10,1125.61
2014-01-13,1132.294
2014-01-14,1128.59
2014-01-15,1130.759
2014-01-16,1128.84
2014-01-17,1126.889
2014-01-20,1124.592
2014-01-21,1124.2
2014-01-22,1127.541
2014-01-23,1118.823
2014-01-24,1103.595
2014-01-27,1081.381
2014-01-28,1085.447
2014-01-29,1089.803
2014-01-30,1087.026
2014-01-31,1088.276
2014-02-03,1080.307
2014-02-04,1072.639
2014-02-05,1071.582
2014-02-06,1084.299
2014-02-07,1093.55
2014-02-10,1095.382
2014-02-11,1100.89
2014-02-12,1110.725
2014-02-13,1106.847
2014-02-14,1115.287
2014-02-17,1121.664
2014-02-18,1116.384
2014-02-19,1118.782
2014-02-20,1112.598
2014-02-21,1119.94
2014-02-24,1118.799
2014-02-25,1117.428
2014-02-26,1120.397
2014-02-27,1126.537
2014-02-28,1132.95
2014-03-03,1124.623
2014-03-04,1128.465
2014-03-05,1134.816
2014-03-06,1148.827
2014-03-07,1144.66
2014-03-10,1134.898
2014-03-11,1140.119
2014-03-12,1128.339
2014-03-13,1130.858
2014-03-14,1122.292
2014-03-17,1127.423
2014-03-18,1135.882
2014-03-19,1135.644
2014-03-20,1123.68
2014-03-21,1126.45
2014-03-24,1129.384
2014-03-25,1131.9
2014-03-26,1140.506
2014-03-27,1142.622
2014-03-28,1151.719
2014-03-31,1163.565
2014-04-01,1171.735
2014-04-02,1178.442
2014-04-03,1174.079
2014-04-04,1176.19
2014-04-07,1174.174
2014-04-08,1178.998
2014-04-09,1185.924
2014-04-10,1192.959
2014-04-11,1185.927
2014-04-14,1179.127
2014-04-15,1171.291
2014-04-16,1174.924
2014-04-17,1181.95
2014-04-18,1183.001
2014-04-21,1182.338
2014-04-22,1183.273
2014-04-23,1179.04
2014-04-24,1179.216
2014-04-25,1166.914
2014-04-28,1164.171
2014-04-29,1170.815
2014-04-30,1169.108
2014-05-01,1169.705
2014-05-02,1179.151
2014-05-05,1177.661
2014-05-06,1178.665
2014-05-07,1175.786
2014-05-08,1176.247
2014-05-09,1172.764
2014-05-12,1177.773
2014-05-13,1184.295
2014-05-14,1191.621
2014-05-15,1189.175
2014-05-16,1190.352
2014-05-19,1195.434
2014-05-20,1188.617
2014-05-21,1189.477
2014-05-22,1202.854
2014-05-23,1207.746
2014-05-26,1207.137
2014-05-27,1200.634
2014-05-28,1204.834
2014-05-29,1204.841
2014-05-30,1200.376
2014-06-02,1198.516
2014-06-03,1200.887
2014-06-04,1198.957
2014-06-05,1205.464
2014-06-06,1213.697
2014-06-09,1218.981
2014-06-10,1224.008
2014-06-11,1223.529
2014-06-12,1225.093
2014-06-13,1219.206
2014-06-16,1215.769
2014-06-17,1214.681
2014-06-18,1213.416
2014-06-19,1220.143
2014-06-20,1215.713
2014-06-23,1210.707
2014-06-24,1215.299
2014-06-25,1212.122
2014-06-26,1217.823
2014-06-27,1219.078
2014-06-30,1227.354
2014-07-01,1229.557
2014-07-02,1235.459
2014-07-03,1239.334
2014-07-04,1243.365
2014-07-07,1244.802
2014-07-08,1243.764
2014-07-09,1241.276
2014-07-10,1242.752
2014-07-11,1235.345
2014-07-14,1242.678
2014-07-15,1243.598
2014-07-16,1243.074
2014-07-17,1242.817
2014-07-18,1240.094
2014-07-21,1242.835
2014-07-22,1251.893
2014-07-23,1255.749
2014-07-24,1256.893
2014-07-25,1256.505
2014-07-28,1256.138
2014-07-29,1249.662
2014-07-30,1246.408
2014-07-31,1238.383
2014-08-01,1235.158
2014-08-04,1244.142
2014-08-05,1240.638
2014-08-06,1232.127
2014-08-07,1226.201
2014-08-08,1221.966
2014-08-11,1235.907
2014-08-12,1239.704
2014-08-13,1248.599
2014-08-14,1250.167
2014-08-15,1249.863
2014-08-18,1250.782
2014-08-19,1259.954
2014-08-20,1258.375
2014-08-21,1256.173
2014-08-22,1261.494
2014-08-25,1262.772
2014-08-26,1265.904
2014-08-27,1272.04
2014-08-28,1267.022
2014-08-29,1269.179
2014-09-01,1273.154
2014-09-02,1270.117
2014-09-03,1279.851
2014-09-04,1280.62
2014-09-05,1279.071
2014-09-08,1278.453
2014-09-09,1270.956
2014-09-10,1263.783
2014-09-11,1259.151
2014-09-12,1251.117
2014-09-15,1243.938
2014-09-16,1237.996
2014-09-17,1246.244
2014-09-18,1241.466
2014-09-19,1245.708
2014-09-22,1233.389
2014-09-23,1227.05
2014-09-24,1228.907
2014-09-25,1220.739
2014-09-26,1215.828
2014-09-29,1202.038
2014-09-30,1200.572
2014-10-01,1193.762
2014-10-02,1191.249
2014-10-03,1192.263
2014-10-06,1200.127
2014-10-07,1199.831
2014-10-08,1190.221
2014-10-09,1198.102
2014-10-10,1182.127
2014-10-13,1169.179
2014-10-14,1170.162
2014-10-15,1159.302
2014-10-16,1148.928
2014-10-17,1154.385
2014-10-20,1162.988
2014-10-21,1166.605
2014-10-22,1175.501
2014-10-23,1172.02
2014-10-24,1170.751
2014-10-27,1162.424
2014-10-28,1174.733
2014-10-29,1187.368
2014-10-30,1184.187
2014-10-31,1188.435
2014-11-03,1185.9
2014-11-04,1181.647
2014-11-05,1174.951
2014-11-06,1166.12
2014-11-07,1163.542
2014-11-10,1169.161
2014-11-11,1168.123
2014-11-12,1168.955
2014-11-13,1168.306
2014-11-14,1166.016
2014-11-17,1160.649
2014-11-18,1163.689
2014-11-19,1165.209
2014-11-20,1164.09
2014-11-21,1173.352
2014-11-24,1178.022
2014-11-25,1177.951
2014-11-26,1179.639
2014-11-27,1179.003
2014-11-28,1171.891
2014-12-01,1153.6
2014-12-02,1157.36
2014-12-03,1159.741
2014-12-04,1159.785
2014-12-05,1157.392
2014-12-08,1145.313
2014-12-09,1134.364
2014-12-10,1134.131
2014-12-11,1121.677
2014-12-12,1117.725
2014-12-15,1105.853
2014-12-16,1092.784
2014-12-17,1093.44
2014-12-18,1105.772
2014-12-19,1109.992
2014-12-22,1117.734
2014-12-23,1112.377
2014-12-24,1114.98
2014-12-25,1114.63
2014-12-26,1117.167
2014-12-29,1123.145
2014-12-30,1124.527
2014-12-31,1130.63
2015-01-01,1130.861
2015-01-02,1128.074
2015-01-05,1119.27
2015-01-06,1113.779
2015-01-07,1116.987
2015-01-08,1130.506
2015-01-09,1137.31
2015-01-12,1135.155
2015-01-13,1138.676
2015-01-14,1137.643
2015-01-15,1138.237
2015-01-16,1134.573
2015-01-19,1129.711
2015-01-20,1133.603
2015-01-21,1146.677
2015-01-22,1153.86
2015-01-23,1159.365
2015-01-26,1158.084
2015-01-27,1162.643
2015-01-28,1163.307
