Date,AUSTRIA SMALL GROWTH Small Cap
2010-09-20,724.186
2010-09-21,730.627
2010-09-22,733.122
2010-09-23,723.437
2010-09-24,740.913
2010-09-27,744.355
2010-09-28,747.967
2010-09-29,753.36
2010-09-30,753.057
2010-10-01,761.862
2010-10-04,759.642
2010-10-05,774.105
2010-10-06,785.518
2010-10-07,789.341
2010-10-08,786.254
2010-10-11,790.06
2010-10-12,783.633
2010-10-13,802.221
2010-10-14,811.289
2010-10-15,803.484
2010-10-18,801.833
2010-10-19,794.729
2010-10-20,801.029
2010-10-21,810.56
2010-10-22,801.939
2010-10-25,811.534
2010-10-26,805.148
2010-10-27,792.524
2010-10-28,802.199
2010-10-29,797.438
2010-11-01,796.807
2010-11-02,804.286
2010-11-03,786.759
2010-11-04,821.45
2010-11-05,815.674
2010-11-08,817.922
2010-11-09,820.53
2010-11-10,804.875
2010-11-11,790.306
2010-11-12,789.693
2010-11-15,797.431
2010-11-16,780.688
2010-11-17,788.203
2010-11-18,806.177
2010-11-19,812.799
2010-11-22,815.623
2010-11-23,789.839
2010-11-24,801.125
2010-11-25,802.055
2010-11-26,793.759
2010-11-29,780.047
2010-11-30,769.029
2010-12-01,796.42
2010-12-02,824.163
2010-12-03,842.141
2010-12-06,847.092
2010-12-07,861.05
2010-12-08,852.661
2010-12-09,845.197
2010-12-10,844.919
2010-12-13,833.65
2010-12-14,832.15
2010-12-15,823.695
2010-12-16,809.543
2010-12-17,815.898
2010-12-20,818.254
2010-12-21,830.25
2010-12-22,833.981
2010-12-23,824.379
2010-12-24,827.628
2010-12-27,832.016
2010-12-28,837.173
2010-12-29,844.227
2010-12-30,852.052
2010-12-31,860.616
2011-01-03,865.724
2011-01-04,856.327
2011-01-05,824.631
2011-01-06,817.793
2011-01-07,819.497
2011-01-10,818.15
2011-01-11,828.578
2011-01-12,842.186
2011-01-13,846.81
2011-01-14,840.356
2011-01-17,832.436
2011-01-18,843.834
2011-01-19,845.92
2011-01-20,811.487
2011-01-21,829.445
2011-01-24,822.823
2011-01-25,829.517
2011-01-26,834.517
2011-01-27,843.456
2011-01-28,839.272
2011-01-31,833.966
2011-02-01,846.074
2011-02-02,841.708
2011-02-03,826.76
2011-02-04,827.461
2011-02-07,829.803
2011-02-08,841.427
2011-02-09,843.507
2011-02-10,830.997
2011-02-11,831.284
2011-02-14,836.332
2011-02-15,826.832
2011-02-16,825.897
2011-02-17,820.541
2011-02-18,823.582
2011-02-21,817.435
2011-02-22,819.223
2011-02-23,805.249
2011-02-24,804.879
2011-02-25,816.073
2011-02-28,820.154
2011-03-01,825.972
2011-03-02,824.75
2011-03-03,838.154
2011-03-04,840.318
2011-03-07,837.392
2011-03-08,834.361
2011-03-09,836.306
2011-03-10,820.649
2011-03-11,812.923
2011-03-14,806.971
2011-03-15,785.805
2011-03-16,787.349
2011-03-17,812.01
2011-03-18,835.735
2011-03-21,848.938
2011-03-22,853.225
2011-03-23,848.239
2011-03-24,873.599
2011-03-25,876.607
2011-03-28,872.849
2011-03-29,876.57
2011-03-30,877.522
2011-03-31,872.509
2011-04-01,883.378
2011-04-04,890.233
2011-04-05,881.471
2011-04-06,890.926
2011-04-07,878.692
2011-04-08,891.248
2011-04-11,878.863
2011-04-12,868.276
2011-04-13,877.694
2011-04-14,871.622
2011-04-15,873.578
2011-04-18,841.758
2011-04-19,858.872
2011-04-20,895.367
2011-04-21,904.755
2011-04-22,904.755
2011-04-25,904.103
2011-04-26,906.928
2011-04-27,907.346
2011-04-28,913.896
2011-04-29,916.864
2011-05-02,929.206
2011-05-03,926.556
2011-05-04,918.197
2011-05-05,892.191
2011-05-06,889.528
2011-05-09,883.806
2011-05-10,907.629
2011-05-11,898.866
2011-05-12,879.332
2011-05-13,865.379
2011-05-16,865.887
2011-05-17,855.384
2011-05-18,870.739
2011-05-19,870.832
2011-05-20,865.508
2011-05-23,846.879
2011-05-24,857.715
2011-05-25,854.35
2011-05-26,856.494
2011-05-27,867.553
2011-05-30,878.315
2011-05-31,889.028
2011-06-01,893.75
2011-06-02,894.648
2011-06-03,895.624
2011-06-06,893.546
2011-06-07,893.278
2011-06-08,864.345
2011-06-09,863.783
2011-06-10,852.977
2011-06-13,853.987
2011-06-14,860.199
2011-06-15,842.994
2011-06-16,820.218
2011-06-17,844.952
2011-06-20,822.759
2011-06-21,847.234
2011-06-22,839.429
2011-06-23,822.825
2011-06-24,808.458
2011-06-27,805.888
2011-06-28,814.233
2011-06-29,835.561
2011-06-30,846.562
2011-07-01,857.292
2011-07-04,877.503
2011-07-05,871.461
2011-07-06,856.574
2011-07-07,870.735
2011-07-08,862.673
2011-07-11,824.237
2011-07-12,812.589
2011-07-13,849.486
2011-07-14,834.702
2011-07-15,836.285
2011-07-18,809.789
2011-07-19,823.077
2011-07-20,818.943
2011-07-21,830.308
2011-07-22,835.329
2011-07-25,838.75
2011-07-26,847.179
2011-07-27,832.536
2011-07-28,810.715
2011-07-29,807.69
2011-08-01,787.101
2011-08-02,763.361
2011-08-03,744.233
2011-08-04,703.397
2011-08-05,690.412
2011-08-08,643.076
2011-08-09,679.546
2011-08-10,672.618
2011-08-11,686.735
2011-08-12,710.947
2011-08-15,722.45
2011-08-16,717.853
2011-08-17,721.566
2011-08-18,677.319
2011-08-19,667.718
2011-08-22,668.198
2011-08-23,663.981
2011-08-24,675.506
2011-08-25,673.887
2011-08-26,677.858
2011-08-29,703.973
2011-08-30,706.606
2011-08-31,733.698
2011-09-01,726.238
2011-09-02,707.552
2011-09-05,673.886
2011-09-06,662.698
2011-09-07,680.687
2011-09-08,680.05
2011-09-09,657.605
2011-09-12,634.19
2011-09-13,642.286
2011-09-14,654.337
2011-09-15,680.88
2011-09-16,688.517
2011-09-19,662.924
2011-09-20,680.869
2011-09-21,682.178
2011-09-22,647.566
2011-09-23,632.017
2011-09-26,632.279
2011-09-27,678.96
2011-09-28,668.471
2011-09-29,676.833
2011-09-30,643.163
2011-10-03,618.436
2011-10-04,583.58
2011-10-05,612.092
2011-10-06,636.421
2011-10-07,649.946
2011-10-10,663.056
2011-10-11,662.24
2011-10-12,682.726
2011-10-13,676.735
2011-10-14,696.638
2011-10-17,686.23
2011-10-18,674.661
2011-10-19,666.997
2011-10-20,652.892
2011-10-21,672.455
2011-10-24,682.825
2011-10-25,682.176
2011-10-26,678.006
2011-10-27,718.892
2011-10-28,716.036
2011-10-31,693.408
2011-11-01,679.886
2011-11-02,683.932
2011-11-03,691.27
2011-11-04,698.131
2011-11-07,688.024
2011-11-08,714.004
2011-11-09,689.167
2011-11-10,679.248
2011-11-11,703.263
2011-11-14,690.485
2011-11-15,674.293
2011-11-16,668.026
2011-11-17,649.916
2011-11-18,649.259
2011-11-21,624.346
2011-11-22,611.898
2011-11-23,604.016
2011-11-24,607.682
2011-11-25,606.424
2011-11-28,633.303
2011-11-29,643.277
2011-11-30,667.238
2011-12-01,656.066
2011-12-02,658.699
2011-12-05,657.703
2011-12-06,652.108
2011-12-07,659.399
2011-12-08,655.534
2011-12-09,656.997
2011-12-12,624.219
2011-12-13,623.819
2011-12-14,606.253
2011-12-15,612.139
2011-12-16,617.661
2011-12-19,617.834
2011-12-20,637.088
2011-12-21,637.649
2011-12-22,643.505
2011-12-23,642.161
2011-12-26,642.161
2011-12-27,643.87
2011-12-28,634.515
2011-12-29,641.497
2011-12-30,644.825
2012-01-02,658.367
2012-01-03,674.113
2012-01-04,664.218
2012-01-05,654.959
2012-01-06,650.915
2012-01-09,643.143
2012-01-10,656.169
2012-01-11,649.344
2012-01-12,658.748
2012-01-13,656.252
2012-01-16,654.622
2012-01-17,662.713
2012-01-18,672.746
2012-01-19,677.998
2012-01-20,689.25
2012-01-23,694.97
2012-01-24,685.647
2012-01-25,685.4
2012-01-26,708.068
2012-01-27,709.575
2012-01-30,691.867
2012-01-31,699.319
2012-02-01,712.626
2012-02-02,716.096
2012-02-03,732.277
2012-02-06,737.611
2012-02-07,740.451
2012-02-08,744.65
2012-02-09,745.277
2012-02-10,733.71
2012-02-13,745.936
2012-02-14,730.352
2012-02-15,733.436
2012-02-16,721.441
2012-02-17,731.926
2012-02-20,744.445
2012-02-21,738.527
2012-02-22,735.364
2012-02-23,741.672
2012-02-24,761.157
2012-02-27,756.095
2012-02-28,758.7
2012-02-29,754.261
2012-03-01,748.175
2012-03-02,738.583
2012-03-05,740.569
2012-03-06,714.53
2012-03-07,721.133
2012-03-08,734.114
2012-03-09,729.778
2012-03-12,728.296
2012-03-13,731.399
2012-03-14,737.814
2012-03-15,743.615
2012-03-16,753.263
2012-03-19,759.709
2012-03-20,745.137
2012-03-21,738.022
2012-03-22,729.211
2012-03-23,735.409
2012-03-26,755.594
2012-03-27,752.437
2012-03-28,750.554
2012-03-29,758.593
2012-03-30,762.703
2012-04-02,769.507
2012-04-03,779.321
2012-04-04,748.38
2012-04-05,738.112
2012-04-06,738.112
2012-04-09,738.536
2012-04-10,726.936
2012-04-11,735.315
2012-04-12,753.442
2012-04-13,736.92
2012-04-16,747.853
2012-04-17,761.025
2012-04-18,764.387
2012-04-19,765.712
2012-04-20,777.365
2012-04-23,756.084
2012-04-24,768.996
2012-04-25,781.205
2012-04-26,787.127
2012-04-27,791.687
2012-04-30,788.147
2012-05-01,787.522
2012-05-02,781.987
2012-05-03,777.128
2012-05-04,783.198
2012-05-07,783.073
2012-05-08,768.963
2012-05-09,754.277
2012-05-10,750.052
2012-05-11,753.13
2012-05-14,726.539
2012-05-15,718.389
2012-05-16,731.947
2012-05-17,730.051
2012-05-18,719.574
2012-05-21,729.073
2012-05-22,754.838
2012-05-23,732.681
2012-05-24,736.26
2012-05-25,733.073
2012-05-28,734.596
2012-05-29,750.718
2012-05-30,732.93
2012-05-31,749.314
2012-06-01,731.796
2012-06-04,720.335
2012-06-05,705.951
2012-06-06,731.759
2012-06-07,735.564
2012-06-08,728.389
2012-06-11,732.027
2012-06-12,728.24
2012-06-13,729.31
2012-06-14,726.41
2012-06-15,734.481
2012-06-18,731.335
2012-06-19,747.505
2012-06-20,757.709
2012-06-21,748.353
2012-06-22,732.592
2012-06-25,720.589
2012-06-26,716.611
2012-06-27,714.228
2012-06-28,712.366
2012-06-29,743.373
2012-07-02,753.172
2012-07-03,751.014
2012-07-04,739.064
2012-07-05,738.315
2012-07-06,734.678
2012-07-09,733.762
2012-07-10,732.688
2012-07-11,728.005
2012-07-12,722.413
2012-07-13,728.585
2012-07-16,736.597
2012-07-17,740.306
2012-07-18,750.024
2012-07-19,762.867
2012-07-20,749.667
2012-07-23,728.456
2012-07-24,718.37
2012-07-25,721.581
2012-07-26,732.389
2012-07-27,736.795
2012-07-30,738.732
2012-07-31,743.964
2012-08-01,743.617
2012-08-02,730.608
2012-08-03,754.545
2012-08-06,764.653
2012-08-07,776.125
2012-08-08,773.903
2012-08-09,773.845
2012-08-10,773.351
2012-08-13,781.55
2012-08-14,790.202
2012-08-15,787.669
2012-08-16,787.346
2012-08-17,788.949
2012-08-20,783.662
2012-08-21,797.289
2012-08-22,790.007
2012-08-23,803.107
2012-08-24,796.392
2012-08-27,793.553
2012-08-28,789.627
2012-08-29,779.629
2012-08-30,769.847
2012-08-31,782.296
2012-09-03,792.599
2012-09-04,787.76
2012-09-05,793.345
2012-09-06,807.479
2012-09-07,823.496
2012-09-10,820.507
2012-09-11,816.966
2012-09-12,823.348
2012-09-13,823.172
2012-09-14,841.26
2012-09-17,844.787
2012-09-18,835.132
2012-09-19,831.991
2012-09-20,816.463
2012-09-21,829.815
2012-09-24,818.121
2012-09-25,822.851
2012-09-26,803.226
2012-09-27,812.421
2012-09-28,811.329
2012-10-01,818.008
2012-10-02,828.123
2012-10-03,822.68
2012-10-04,828.577
2012-10-05,842.493
2012-10-08,829.832
2012-10-09,818.053
2012-10-10,809.984
2012-10-11,819.633
2012-10-12,824.184
2012-10-15,825.544
2012-10-16,838.051
2012-10-17,843.21
2012-10-18,844.431
2012-10-19,832.397
2012-10-22,835.796
2012-10-23,814.125
2012-10-24,809.418
2012-10-25,809.845
2012-10-26,808.095
2012-10-29,803.62
2012-10-30,809.224
2012-10-31,811.642
2012-11-01,810.326
2012-11-02,815.318
2012-11-05,805.671
2012-11-06,804.341
2012-11-07,800.512
2012-11-08,792.318
2012-11-09,794.841
2012-11-12,789.263
2012-11-13,785.596
2012-11-14,784.602
2012-11-15,783.212
2012-11-16,774.058
2012-11-19,783.093
2012-11-20,788.722
2012-11-21,780.385
2012-11-22,791.004
2012-11-23,803.978
2012-11-26,802.698
2012-11-27,812.055
2012-11-28,813.837
2012-11-29,824.028
2012-11-30,827.723
2012-12-03,832.484
2012-12-04,838.529
2012-12-05,846.129
2012-12-06,843.685
2012-12-07,832.024
2012-12-10,831.777
2012-12-11,839.547
2012-12-12,844.997
2012-12-13,848.146
2012-12-14,849.758
2012-12-17,848.053
2012-12-18,857.831
2012-12-19,868.319
2012-12-20,863.759
2012-12-21,861.939
2012-12-24,863.281
2012-12-25,863.281
2012-12-26,865.047
2012-12-27,858.435
2012-12-28,864.69
2012-12-31,862.27
2013-01-01,862.27
2013-01-02,883.919
2013-01-03,871.654
2013-01-04,865.248
2013-01-07,872.291
2013-01-08,859.376
2013-01-09,856.901
2013-01-10,870.367
2013-01-11,876.535
2013-01-14,869.231
2013-01-15,864.11
2013-01-16,869.232
2013-01-17,880.944
2013-01-18,874.564
2013-01-21,877.413
2013-01-22,880.362
2013-01-23,885.089
2013-01-24,888.784
2013-01-25,903.048
2013-01-28,905.064
2013-01-29,900.046
2013-01-30,908.244
2013-01-31,910.927
2013-02-01,920.809
2013-02-04,903.073
2013-02-05,889.921
2013-02-06,891.33
2013-02-07,886.894
2013-02-08,902.408
2013-02-11,908.433
2013-02-12,906.873
2013-02-13,901.483
2013-02-14,894.296
2013-02-15,892.241
2013-02-18,882.001
2013-02-19,890.855
2013-02-20,888.749
2013-02-21,866.289
2013-02-22,875.294
2013-02-25,880.404
2013-02-26,863.804
2013-02-27,871.495
2013-02-28,870.06
2013-03-01,866.588
2013-03-04,859.166
2013-03-05,870.293
2013-03-06,875.33
2013-03-07,887.046
2013-03-08,887.37
2013-03-11,885.533
2013-03-12,890.191
2013-03-13,892.453
2013-03-14,895.089
2013-03-15,889.582
2013-03-18,882.816
2013-03-19,881.359
2013-03-20,874.291
2013-03-21,877.394
2013-03-22,867.962
2013-03-25,855.098
2013-03-26,850.359
2013-03-27,844.306
2013-03-28,843.994
2013-03-29,843.994
2013-04-01,844.388
2013-04-02,857.962
2013-04-03,854.236
2013-04-04,848.011
2013-04-05,842.562
2013-04-08,843.25
2013-04-09,849.849
2013-04-10,854.14
2013-04-11,859.728
2013-04-12,857.179
2013-04-15,839.841
2013-04-16,837.835
2013-04-17,822.458
2013-04-18,825.069
2013-04-19,827.177
2013-04-22,825.856
2013-04-23,824.026
2013-04-24,834.528
2013-04-25,835.79
2013-04-26,832.522
2013-04-29,836.134
2013-04-30,849.535
2013-05-01,850.114
2013-05-02,846.019
2013-05-03,852.047
2013-05-06,849.675
2013-05-07,851.599
2013-05-08,863.822
2013-05-09,858.675
2013-05-10,868.819
2013-05-13,867.049
2013-05-14,864.712
2013-05-15,850.629
2013-05-16,845.62
2013-05-17,846.037
2013-05-20,848.181
2013-05-21,858.447
2013-05-22,861.497
2013-05-23,840.042
2013-05-24,850.331
2013-05-27,862.22
2013-05-28,860.552
2013-05-29,856.816
2013-05-30,862.598
2013-05-31,864.657
2013-06-03,864.447
2013-06-04,866.218
2013-06-05,862.163
2013-06-06,864.43
2013-06-07,869.192
2013-06-10,872.447
2013-06-11,873.715
2013-06-12,875.099
2013-06-13,855.154
2013-06-14,862.661
2013-06-17,858.319
2013-06-18,866.88
2013-06-19,864.905
2013-06-20,832.299
2013-06-21,823.07
2013-06-24,796.492
2013-06-25,792.952
2013-06-26,803.318
2013-06-27,828.778
2013-06-28,829.448
2013-07-01,836.256
2013-07-02,836.61
2013-07-03,825.863
2013-07-04,824.1
2013-07-05,825.2
2013-07-08,827.585
2013-07-09,830.316
2013-07-10,828.324
2013-07-11,845.84
2013-07-12,853.829
2013-07-15,852.494
2013-07-16,865.969
2013-07-17,866.97
2013-07-18,866.426
2013-07-19,867.375
2013-07-22,848.471
2013-07-23,843.293
2013-07-24,852.812
2013-07-25,851.004
2013-07-26,861.322
2013-07-29,872.811
2013-07-30,865.017
2013-07-31,865.182
2013-08-01,874.205
2013-08-02,878.839
2013-08-05,874.667
2013-08-06,879.161
2013-08-07,862.985
2013-08-08,872.307
2013-08-09,873.955
2013-08-12,885.609
2013-08-13,873.398
2013-08-14,878.023
2013-08-15,877.031
2013-08-16,885.044
2013-08-19,882.772
2013-08-20,874.669
2013-08-21,868.883
2013-08-22,852.069
2013-08-23,863.66
2013-08-26,856.048
2013-08-27,845.079
2013-08-28,832.512
2013-08-29,833.581
2013-08-30,828.314
2013-09-02,836.124
2013-09-03,828.095
2013-09-04,837.577
2013-09-05,833.044
2013-09-06,840.516
2013-09-09,851.913
2013-09-10,863.47
2013-09-11,866.49
2013-09-12,868.291
2013-09-13,852.165
2013-09-16,868.156
2013-09-17,863.677
2013-09-18,869.522
2013-09-19,888.953
2013-09-20,884.636
2013-09-23,877.665
2013-09-24,884.746
2013-09-25,887.512
2013-09-26,891.933
2013-09-27,894.283
2013-09-30,897.868
2013-10-01,900.288
2013-10-02,900.048
2013-10-03,901.431
2013-10-04,902.229
2013-10-07,890.594
2013-10-08,891.755
2013-10-09,883.811
2013-10-10,890.128
2013-10-11,894.814
2013-10-14,893.425
2013-10-15,899.636
2013-10-16,890.009
2013-10-17,891.708
2013-10-18,900.279
2013-10-21,904.044
2013-10-22,914.23
2013-10-23,911.734
2013-10-24,911.661
2013-10-25,907.924
2013-10-28,907.061
2013-10-29,915.914
2013-10-30,917.804
2013-10-31,909.57
2013-11-01,902.378
2013-11-04,902.744
2013-11-05,907.624
2013-11-06,911.745
2013-11-07,900.145
2013-11-08,900.699
2013-11-11,901.817
2013-11-12,905.971
2013-11-13,903.449
2013-11-14,904.037
2013-11-15,889.585
2013-11-18,902.773
2013-11-19,899.318
2013-11-20,895.324
2013-11-21,890.152
2013-11-22,891.397
2013-11-25,888.858
2013-11-26,898.214
2013-11-27,904.7
2013-11-28,897.321
2013-11-29,900.653
2013-12-02,892.331
2013-12-03,879.571
2013-12-04,854.094
2013-12-05,857.396
2013-12-06,862.34
2013-12-09,885.648
2013-12-10,896.306
2013-12-11,893.501
2013-12-12,881.134
2013-12-13,878.799
2013-12-16,877.037
2013-12-17,876.228
2013-12-18,879.449
2013-12-19,883.067
2013-12-20,883.325
2013-12-23,891.324
2013-12-24,888.755
2013-12-25,888.755
2013-12-26,890.414
2013-12-27,904.996
2013-12-30,908.867
2013-12-31,906.564
2014-01-01,906.564
2014-01-02,908.351
2014-01-03,922.371
2014-01-06,924.336
2014-01-07,933.041
2014-01-08,941.313
2014-01-09,943.395
2014-01-10,974.006
2014-01-13,974.552
2014-01-14,974.177
2014-01-15,971.972
2014-01-16,965.142
2014-01-17,965.541
2014-01-20,964.721
2014-01-21,962.089
2014-01-22,964.197
2014-01-23,950.341
2014-01-24,917.037
2014-01-27,929.985
2014-01-28,945.525
2014-01-29,943.929
2014-01-30,943.425
2014-01-31,927.684
2014-02-03,924.149
2014-02-04,917.2
2014-02-05,929.142
2014-02-06,941.351
2014-02-07,948.903
2014-02-10,949.479
2014-02-11,984.158
2014-02-12,976.046
2014-02-13,971.14
2014-02-14,980.828
2014-02-17,992.094
2014-02-18,1004.019
2014-02-19,1000.413
2014-02-20,993.444
2014-02-21,1006.493
2014-02-24,1010.107
2014-02-25,1017.623
2014-02-26,998.826
2014-02-27,1000.409
2014-02-28,1012.251
2014-03-03,984.559
2014-03-04,999.485
2014-03-05,1008.214
2014-03-06,1025.141
2014-03-07,1020.524
2014-03-10,1010.721
2014-03-11,1008.015
2014-03-12,1002.688
2014-03-13,987.619
2014-03-14,978.461
2014-03-17,990.296
2014-03-18,1001.043
2014-03-19,1008.756
2014-03-20,995.849
2014-03-21,988.381
2014-03-24,975.609
2014-03-25,988.794
2014-03-26,984.48
2014-03-27,982.045
2014-03-28,989.087
2014-03-31,1004.36
2014-04-01,1014.822
2014-04-02,1012.961
2014-04-03,1010.109
2014-04-04,1009.738
2014-04-07,994.505
2014-04-08,995.656
2014-04-09,1004.161
2014-04-10,1000.01
2014-04-11,998.682
2014-04-14,967.273
2014-04-15,969.567
2014-04-16,984.345
2014-04-17,993.647
2014-04-18,993.647
2014-04-21,991.385
2014-04-22,996.548
2014-04-23,993.927
2014-04-24,1000.286
2014-04-25,992.007
2014-04-28,989.207
2014-04-29,996.518
2014-04-30,1003.444
2014-05-01,1003.444
2014-05-02,1015.413
2014-05-05,1007.199
2014-05-06,1009.174
2014-05-07,1000.695
2014-05-08,1000.847
2014-05-09,993.305
2014-05-12,1006.495
2014-05-13,1001.787
2014-05-14,987.116
2014-05-15,962.948
2014-05-16,941.707
2014-05-19,951.818
2014-05-20,953.963
2014-05-21,954.45
2014-05-22,965.014
2014-05-23,960.18
2014-05-26,966.729
2014-05-27,983.058
2014-05-28,977.886
2014-05-29,979.18
2014-05-30,975.588
2014-06-02,975.95
2014-06-03,979.055
2014-06-04,980.866
2014-06-05,1002.03
2014-06-06,1004.3
2014-06-09,1000.912
2014-06-10,994.655
2014-06-11,976.481
2014-06-12,986.15
2014-06-13,986.574
2014-06-16,987.639
2014-06-17,977.951
2014-06-18,977.496
2014-06-19,981.817
2014-06-20,964.138
2014-06-23,951.71
2014-06-24,951.693
2014-06-25,954.258
2014-06-26,962.228
2014-06-27,971.686
2014-06-30,981.457
2014-07-01,979.914
2014-07-02,983.789
2014-07-03,993.892
2014-07-04,999.944
2014-07-07,999.082
2014-07-08,981.975
2014-07-09,988.74
2014-07-10,978.799
2014-07-11,981.403
2014-07-14,994.323
2014-07-15,975.1
2014-07-16,965.964
2014-07-17,959.627
2014-07-18,952.754
2014-07-21,962.018
2014-07-22,955.868
2014-07-23,949.969
2014-07-24,946.191
2014-07-25,931.196
2014-07-28,922.297
2014-07-29,925.622
2014-07-30,915.542
2014-07-31,901.975
2014-08-01,890.009
2014-08-04,869.105
2014-08-05,874.174
2014-08-06,870.196
2014-08-07,865.091
2014-08-08,862.3
2014-08-11,879.58
2014-08-12,877.522
2014-08-13,878.022
2014-08-14,874.939
2014-08-15,875.102
2014-08-18,866.967
2014-08-19,870.318
2014-08-20,868.83
2014-08-21,872.42
2014-08-22,865.616
2014-08-25,872.148
2014-08-26,870.939
2014-08-27,874.475
2014-08-28,861.996
2014-08-29,862.159
2014-09-01,864.322
2014-09-02,860.875
2014-09-03,867.142
2014-09-04,856.811
2014-09-05,855.896
2014-09-08,852.073
2014-09-09,845.14
2014-09-10,844.11
2014-09-11,848.649
2014-09-12,842.987
2014-09-15,842.478
2014-09-16,829.307
2014-09-17,835.176
2014-09-18,832.702
2014-09-19,821.21
2014-09-22,811.379
2014-09-23,804.816
2014-09-24,800.901
2014-09-25,796.598
2014-09-26,789.234
2014-09-29,797.657
2014-09-30,790.166
2014-10-01,788.778
2014-10-02,788.252
2014-10-03,782.073
2014-10-06,770.893
2014-10-07,762.932
2014-10-08,756.732
2014-10-09,749.332
2014-10-10,720.745
2014-10-13,720.97
2014-10-14,721.422
2014-10-15,707.88
2014-10-16,707.597
2014-10-17,720.802
2014-10-20,709.7
2014-10-21,715.508
2014-10-22,724.365
2014-10-23,731.548
2014-10-24,726.949
2014-10-27,719.888
2014-10-28,723.789
2014-10-29,728.181
2014-10-30,718.337
2014-10-31,720.597
2014-11-03,723.361
2014-11-04,724.287
2014-11-05,713.47
2014-11-06,708.928
2014-11-07,709.815
2014-11-10,723.56
2014-11-11,725.583
2014-11-12,726.611
2014-11-13,721.948
2014-11-14,721.431
2014-11-17,717.388
2014-11-18,724.835
2014-11-19,733.104
2014-11-20,739.008
2014-11-21,744.965
2014-11-24,749.306
2014-11-25,755.913
2014-11-26,756.085
2014-11-27,749.627
2014-11-28,746.948
2014-12-01,737.375
2014-12-02,735.841
2014-12-03,737.67
2014-12-04,746.099
2014-12-05,750.46
2014-12-08,750.124
2014-12-09,747.325
2014-12-10,748.45
2014-12-11,736.368
2014-12-12,723.703
2014-12-15,713.898
2014-12-16,722.16
2014-12-17,720.754
2014-12-18,731.181
2014-12-19,740.499
2014-12-22,750.345
2014-12-23,750.103
2014-12-24,750.903
2014-12-25,750.903
2014-12-26,749.733
2014-12-29,758.192
2014-12-30,752.1
2014-12-31,748.143
2015-01-01,748.143
2015-01-02,749.843
2015-01-05,741.735
2015-01-06,740.648
2015-01-07,743.087
2015-01-08,750.272
2015-01-09,753.936
2015-01-12,756.741
2015-01-13,751.983
2015-01-14,739.568
2015-01-15,734.703
2015-01-16,719.566
2015-01-19,726.262
2015-01-20,731.105
2015-01-21,732.7
2015-01-22,733.746
2015-01-23,742.545
2015-01-26,754.899
2015-01-27,755.027
2015-01-28,745.852
2015-01-29,739.704
2015-01-30,739.266
2015-02-02,748.745
2015-02-03,765.785
2015-02-04,769.851
2015-02-05,774.981
2015-02-06,767.257
2015-02-09,769.053
2015-02-10,771.734
2015-02-11,769.756
2015-02-12,781.664
2015-02-13,782.956
2015-02-16,787.282
2015-02-17,795.685
2015-02-18,800.501
2015-02-19,802.784
2015-02-20,811.914
2015-02-23,805.015
2015-02-24,814.667
2015-02-25,822.333
2015-02-26,814.797
2015-02-27,818.693
2015-03-02,815.084
2015-03-03,826.56
2015-03-04,820.233
2015-03-05,825.387
2015-03-06,814.622
2015-03-09,810.42
2015-03-10,788.013
2015-03-11,786.083
2015-03-12,793.431
2015-03-13,784.456
2015-03-16,791.671
2015-03-17,782.712
2015-03-18,789.291
2015-03-19,791.905
2015-03-20,799.327
2015-03-23,803.703
2015-03-24,810.171
2015-03-25,813.202
2015-03-26,798.019
2015-03-27,795.904
2015-03-30,803.7
2015-03-31,796.476
2015-04-01,801.067
2015-04-02,812.907
2015-04-03,812.907
2015-04-06,824.187
2015-04-07,815.972
2015-04-08,811.951
2015-04-09,804.593
2015-04-10,800.505
2015-04-13,801.563
2015-04-14,808.594
2015-04-15,804.221
2015-04-16,811.324
2015-04-17,803.576
2015-04-20,810.281
2015-04-21,814.269
2015-04-22,808.163
2015-04-23,811.866
2015-04-24,822.791
2015-04-27,827.069
2015-04-28,829.82
2015-04-29,844.225
2015-04-30,841.591
2015-05-01,842.868
2015-05-04,848.722
2015-05-05,848.891
2015-05-06,851.817
2015-05-07,854.071
2015-05-08,863.635
2015-05-11,858.389
2015-05-12,854.29
2015-05-13,871.138
2015-05-14,873.249
2015-05-15,877.143
2015-05-18,869.063
2015-05-19,854.416
2015-05-20,850.441
2015-05-21,856.146
2015-05-22,851.275
2015-05-25,851.275
2015-05-26,827.889
2015-05-27,832.826
2015-05-28,834.978
2015-05-29,836.019
2015-06-01,838.631
2015-06-02,856.108
2015-06-03,879.997
2015-06-04,881.286
2015-06-05,848.826
2015-06-08,850.782
2015-06-09,850.598
2015-06-10,865.44
2015-06-11,858.265
2015-06-12,851.381
2015-06-15,838.979
2015-06-16,830.239
2015-06-17,823.535
2015-06-18,839.519
2015-06-19,847.635
2015-06-22,873.198
2015-06-23,870.174
2015-06-24,856.795
2015-06-25,854.803
2015-06-26,854.333
2015-06-29,833.625
2015-06-30,832.69
2015-07-01,843.617
2015-07-02,833.313
2015-07-03,831.111
2015-07-06,818.76
2015-07-07,790.179
2015-07-08,808.222
2015-07-09,817.799
2015-07-10,839.539
2015-07-13,844.711
2015-07-14,845.991
2015-07-15,841.324
2015-07-16,851.432
2015-07-17,851.993
2015-07-20,856.113
2015-07-21,859.472
2015-07-22,852.916
2015-07-23,859.794
2015-07-24,859.407
2015-07-27,855.038
2015-07-28,847.245
