Date,AUSTRIA SMALL GROWTH Small Cap
2010-09-20,734.036
2010-09-21,740.564
2010-09-22,743.093
2010-09-23,733.276
2010-09-24,750.99
2010-09-27,754.478
2010-09-28,758.139
2010-09-29,763.606
2010-09-30,763.299
2010-10-01,772.223
2010-10-04,769.973
2010-10-05,784.633
2010-10-06,796.201
2010-10-07,800.077
2010-10-08,796.947
2010-10-11,800.805
2010-10-12,794.291
2010-10-13,813.131
2010-10-14,822.323
2010-10-15,814.411
2010-10-18,812.738
2010-10-19,805.538
2010-10-20,811.923
2010-10-21,821.584
2010-10-22,812.846
2010-10-25,822.571
2010-10-26,816.098
2010-10-27,803.303
2010-10-28,813.109
2010-10-29,808.284
2010-11-01,807.644
2010-11-02,815.225
2010-11-03,797.459
2010-11-04,832.622
2010-11-05,826.767
2010-11-08,829.046
2010-11-09,831.69
2010-11-10,815.822
2010-11-11,801.054
2010-11-12,800.433
2010-11-15,808.276
2010-11-16,791.305
2010-11-17,798.923
2010-11-18,817.141
2010-11-19,823.853
2010-11-22,826.716
2010-11-23,800.581
2010-11-24,812.02
2010-11-25,812.963
2010-11-26,804.554
2010-11-29,790.656
2010-11-30,779.488
2010-12-01,807.252
2010-12-02,835.372
2010-12-03,853.595
2010-12-06,858.613
2010-12-07,872.76
2010-12-08,864.258
2010-12-09,856.692
2010-12-10,856.41
2010-12-13,844.988
2010-12-14,843.467
2010-12-15,834.898
2010-12-16,820.553
2010-12-17,826.994
2010-12-20,829.383
2010-12-21,841.542
2010-12-22,845.323
2010-12-23,835.591
2010-12-24,838.884
2010-12-27,843.331
2010-12-28,848.559
2010-12-29,855.709
2010-12-30,863.64
2010-12-31,872.32
2011-01-03,877.498
2011-01-04,867.974
2011-01-05,835.846
2011-01-06,828.915
2011-01-07,830.642
2011-01-10,829.277
2011-01-11,839.846
2011-01-12,853.64
2011-01-13,858.327
2011-01-14,851.785
2011-01-17,843.758
2011-01-18,855.31
2011-01-19,857.425
2011-01-20,822.524
2011-01-21,840.725
2011-01-24,834.014
2011-01-25,840.799
2011-01-26,845.867
2011-01-27,854.928
2011-01-28,850.687
2011-01-31,845.308
2011-02-01,857.581
2011-02-02,853.156
2011-02-03,838.004
2011-02-04,838.715
2011-02-07,841.088
2011-02-08,852.871
2011-02-09,854.979
2011-02-10,842.299
2011-02-11,842.59
2011-02-14,847.706
2011-02-15,838.077
2011-02-16,837.129
2011-02-17,831.701
2011-02-18,834.783
2011-02-21,828.552
2011-02-22,830.365
2011-02-23,816.2
2011-02-24,815.825
2011-02-25,827.172
2011-02-28,831.308
2011-03-01,837.205
2011-03-02,835.967
2011-03-03,849.553
2011-03-04,851.747
2011-03-07,848.781
2011-03-08,845.708
2011-03-09,847.68
2011-03-10,831.81
2011-03-11,823.979
2011-03-14,817.946
2011-03-15,796.492
2011-03-16,798.058
2011-03-17,823.053
2011-03-18,847.101
2011-03-21,860.484
2011-03-22,864.829
2011-03-23,859.776
2011-03-24,885.481
2011-03-25,888.529
2011-03-28,884.72
2011-03-29,888.492
2011-03-30,889.456
2011-03-31,886.144
2011-04-01,897.262
2011-04-04,904.225
2011-04-05,895.325
2011-04-06,904.928
2011-04-07,892.502
2011-04-08,905.256
2011-04-11,892.677
2011-04-12,881.922
2011-04-13,891.489
2011-04-14,885.321
2011-04-15,887.308
2011-04-18,854.988
2011-04-19,872.371
2011-04-20,909.44
2011-04-21,918.976
2011-04-22,918.976
2011-04-25,918.313
2011-04-26,921.182
2011-04-27,921.607
2011-04-28,928.26
2011-04-29,931.275
2011-05-02,944.224
2011-05-03,941.53
2011-05-04,933.036
2011-05-05,906.611
2011-05-06,903.904
2011-05-09,898.09
2011-05-10,922.676
2011-05-11,913.768
2011-05-12,894.233
2011-05-13,880.044
2011-05-16,880.561
2011-05-17,870.049
2011-05-18,885.668
2011-05-19,885.762
2011-05-20,880.348
2011-05-23,861.399
2011-05-24,872.421
2011-05-25,868.998
2011-05-26,871.178
2011-05-27,882.48
2011-05-30,893.426
2011-05-31,904.324
2011-06-01,909.127
2011-06-02,910.041
2011-06-03,911.033
2011-06-06,909.06
2011-06-07,908.788
2011-06-08,879.352
2011-06-09,878.781
2011-06-10,867.787
2011-06-13,868.815
2011-06-14,875.135
2011-06-15,857.63
2011-06-16,834.459
2011-06-17,859.623
2011-06-20,837.045
2011-06-21,861.944
2011-06-22,854.004
2011-06-23,837.112
2011-06-24,822.495
2011-06-27,819.881
2011-06-28,828.37
2011-06-29,850.069
2011-06-30,861.26
2011-07-01,872.177
2011-07-04,892.739
2011-07-05,886.593
2011-07-06,871.446
2011-07-07,885.854
2011-07-08,877.651
2011-07-11,838.548
2011-07-12,826.698
2011-07-13,864.235
2011-07-14,849.195
2011-07-15,850.806
2011-07-18,823.85
2011-07-19,837.368
2011-07-20,833.163
2011-07-21,844.724
2011-07-22,849.833
2011-07-25,853.313
2011-07-26,861.889
2011-07-27,846.992
2011-07-28,824.791
2011-07-29,821.714
2011-08-01,800.768
2011-08-02,776.615
2011-08-03,757.155
2011-08-04,715.61
2011-08-05,702.4
2011-08-08,654.241
2011-08-09,691.345
2011-08-10,684.296
2011-08-11,698.659
2011-08-12,723.291
2011-08-15,734.994
2011-08-16,730.317
2011-08-17,734.094
2011-08-18,689.079
2011-08-19,679.311
2011-08-22,679.8
2011-08-23,675.51
2011-08-24,687.235
2011-08-25,685.588
2011-08-26,689.627
2011-08-29,716.374
2011-08-30,719.052
2011-08-31,746.622
2011-09-01,739.03
2011-09-02,720.015
2011-09-05,685.756
2011-09-06,674.371
2011-09-07,692.677
2011-09-08,692.029
2011-09-09,669.188
2011-09-12,645.361
2011-09-13,653.599
2011-09-14,665.863
2011-09-15,692.874
2011-09-16,700.645
2011-09-19,674.601
2011-09-20,692.863
2011-09-21,694.194
2011-09-22,658.973
2011-09-23,643.15
2011-09-26,643.416
2011-09-27,690.919
2011-09-28,680.246
2011-09-29,688.755
2011-09-30,654.492
2011-10-03,629.329
2011-10-04,593.86
2011-10-05,622.874
2011-10-06,647.631
2011-10-07,661.395
2011-10-10,674.736
2011-10-11,673.905
2011-10-12,694.752
2011-10-13,688.655
2011-10-14,708.909
2011-10-17,698.318
2011-10-18,686.545
2011-10-19,678.746
2011-10-20,664.393
2011-10-21,684.3
2011-10-24,694.853
2011-10-25,694.193
2011-10-26,689.949
2011-10-27,731.555
2011-10-28,728.649
2011-10-31,705.622
2011-11-01,691.862
2011-11-02,695.979
2011-11-03,703.447
2011-11-04,710.429
2011-11-07,700.143
2011-11-08,726.581
2011-11-09,701.306
2011-11-10,691.212
2011-11-11,715.651
2011-11-14,702.647
2011-11-15,686.17
2011-11-16,679.793
2011-11-17,661.364
2011-11-18,660.695
2011-11-21,635.343
2011-11-22,622.677
2011-11-23,614.655
2011-11-24,618.386
2011-11-25,617.106
2011-11-28,644.459
2011-11-29,654.608
2011-11-30,678.991
2011-12-01,667.622
2011-12-02,670.302
2011-12-05,669.289
2011-12-06,663.595
2011-12-07,671.014
2011-12-08,667.081
2011-12-09,668.57
2011-12-12,635.215
2011-12-13,634.807
2011-12-14,616.932
2011-12-15,622.922
2011-12-16,628.541
2011-12-19,628.717
2011-12-20,648.31
2011-12-21,648.881
2011-12-22,654.84
2011-12-23,653.472
2011-12-26,653.472
2011-12-27,655.211
2011-12-28,645.691
2011-12-29,652.796
2011-12-30,656.183
2012-01-02,669.964
2012-01-03,685.988
2012-01-04,675.918
2012-01-05,666.496
2012-01-06,662.38
2012-01-09,654.472
2012-01-10,667.727
2012-01-11,660.782
2012-01-12,670.352
2012-01-13,667.812
2012-01-16,666.153
2012-01-17,674.386
2012-01-18,684.597
2012-01-19,689.94
2012-01-20,701.391
2012-01-23,707.211
2012-01-24,697.724
2012-01-25,697.473
2012-01-26,720.54
2012-01-27,722.073
2012-01-30,704.054
2012-01-31,711.637
2012-02-01,725.179
2012-02-02,728.71
2012-02-03,745.176
2012-02-06,750.603
2012-02-07,753.494
2012-02-08,757.767
2012-02-09,758.405
2012-02-10,746.634
2012-02-13,759.076
2012-02-14,743.217
2012-02-15,746.355
2012-02-16,734.149
2012-02-17,744.819
2012-02-20,757.558
2012-02-21,751.536
2012-02-22,748.317
2012-02-23,754.737
2012-02-24,774.565
2012-02-27,769.413
2012-02-28,772.065
2012-02-29,767.547
2012-03-01,761.354
2012-03-02,751.593
2012-03-05,753.614
2012-03-06,727.116
2012-03-07,733.835
2012-03-08,747.045
2012-03-09,742.633
2012-03-12,741.202
2012-03-13,744.36
2012-03-14,750.889
2012-03-15,756.792
2012-03-16,766.612
2012-03-19,773.172
2012-03-20,758.342
2012-03-21,751.101
2012-03-22,742.134
2012-03-23,748.442
2012-03-26,771.825
2012-03-27,768.6
2012-03-28,766.677
2012-03-29,774.888
2012-03-30,779.087
2012-04-02,786.036
2012-04-03,796.062
2012-04-04,764.456
2012-04-05,753.967
2012-04-06,753.967
2012-04-09,754.4
2012-04-10,742.551
2012-04-11,751.11
2012-04-12,769.627
2012-04-13,752.749
2012-04-16,763.917
2012-04-17,777.372
2012-04-18,780.806
2012-04-19,782.16
2012-04-20,794.063
2012-04-23,773.204
2012-04-24,786.408
2012-04-25,798.894
2012-04-26,804.95
2012-04-27,809.613
2012-04-30,806.486
2012-05-01,805.846
2012-05-02,800.182
2012-05-03,795.211
2012-05-04,801.421
2012-05-07,801.294
2012-05-08,786.856
2012-05-09,772.269
2012-05-10,767.943
2012-05-11,771.095
2012-05-14,743.869
2012-05-15,735.525
2012-05-16,749.407
2012-05-17,747.465
2012-05-18,736.738
2012-05-21,746.464
2012-05-22,772.844
2012-05-23,750.158
2012-05-24,753.822
2012-05-25,750.559
2012-05-28,752.119
2012-05-29,768.665
2012-05-30,750.452
2012-05-31,767.227
2012-06-01,749.291
2012-06-04,737.792
2012-06-05,723.058
2012-06-06,749.492
2012-06-07,753.39
2012-06-08,746.041
2012-06-11,749.767
2012-06-12,745.887
2012-06-13,747.164
2012-06-14,744.194
2012-06-15,752.461
2012-06-18,749.239
2012-06-19,765.805
2012-06-20,776.259
2012-06-21,766.674
2012-06-22,750.527
2012-06-25,738.23
2012-06-26,734.154
2012-06-27,731.713
2012-06-28,729.806
2012-06-29,761.571
2012-07-02,771.61
2012-07-03,769.399
2012-07-04,757.157
2012-07-05,756.39
2012-07-06,752.664
2012-07-09,751.725
2012-07-10,750.625
2012-07-11,745.827
2012-07-12,740.098
2012-07-13,746.422
2012-07-16,754.63
2012-07-17,758.43
2012-07-18,768.385
2012-07-19,781.543
2012-07-20,768.02
2012-07-23,746.289
2012-07-24,735.956
2012-07-25,739.247
2012-07-26,750.319
2012-07-27,754.832
2012-07-30,756.817
2012-07-31,762.177
2012-08-01,761.821
2012-08-02,748.494
2012-08-03,773.017
2012-08-06,783.373
2012-08-07,795.126
2012-08-08,792.849
2012-08-09,792.789
2012-08-10,792.284
2012-08-13,800.683
2012-08-14,809.547
2012-08-15,806.952
2012-08-16,806.621
2012-08-17,808.264
2012-08-20,802.847
2012-08-21,816.807
2012-08-22,809.347
2012-08-23,822.768
2012-08-24,815.888
2012-08-27,812.98
2012-08-28,808.957
2012-08-29,798.715
2012-08-30,788.693
2012-08-31,801.721
2012-09-03,812.28
2012-09-04,807.32
2012-09-05,813.044
2012-09-06,827.529
2012-09-07,843.944
2012-09-10,840.88
2012-09-11,837.251
2012-09-12,843.792
2012-09-13,843.612
2012-09-14,862.149
2012-09-17,865.763
2012-09-18,855.869
2012-09-19,852.65
2012-09-20,836.736
2012-09-21,850.419
2012-09-24,838.435
2012-09-25,843.283
2012-09-26,823.17
2012-09-27,832.594
2012-09-28,831.475
2012-10-01,838.319
2012-10-02,848.685
2012-10-03,843.107
2012-10-04,849.151
2012-10-05,863.412
2012-10-08,850.437
2012-10-09,838.365
2012-10-10,830.096
2012-10-11,839.985
2012-10-12,844.649
2012-10-15,846.042
2012-10-16,858.86
2012-10-17,864.147
2012-10-18,865.399
2012-10-19,853.065
2012-10-22,856.55
2012-10-23,834.34
2012-10-24,829.516
2012-10-25,829.954
2012-10-26,828.161
2012-10-29,823.574
2012-10-30,829.317
2012-10-31,831.795
2012-11-01,830.447
2012-11-02,835.563
2012-11-05,825.676
2012-11-06,824.313
2012-11-07,820.389
2012-11-08,811.991
2012-11-09,814.578
2012-11-12,808.86
2012-11-13,805.102
2012-11-14,804.084
2012-11-15,802.659
2012-11-16,793.279
2012-11-19,802.538
2012-11-20,808.306
2012-11-21,799.762
2012-11-22,810.645
2012-11-23,823.941
2012-11-26,822.63
2012-11-27,832.218
2012-11-28,834.044
2012-11-29,844.489
2012-11-30,848.275
2012-12-03,853.155
2012-12-04,859.35
2012-12-05,867.139
2012-12-06,864.634
2012-12-07,852.683
2012-12-10,852.431
2012-12-11,860.393
2012-12-12,865.979
2012-12-13,869.206
2012-12-14,870.857
2012-12-17,869.11
2012-12-18,879.132
2012-12-19,889.88
2012-12-20,885.206
2012-12-21,883.342
2012-12-24,884.716
2012-12-25,884.716
2012-12-26,886.527
2012-12-27,879.75
2012-12-28,886.161
2012-12-31,883.681
2013-01-01,883.681
2013-01-02,905.867
2013-01-03,893.297
2013-01-04,886.732
2013-01-07,893.951
2013-01-08,880.715
2013-01-09,878.178
2013-01-10,891.979
2013-01-11,898.3
2013-01-14,890.815
2013-01-15,885.566
2013-01-16,890.815
2013-01-17,902.818
2013-01-18,896.28
2013-01-21,899.2
2013-01-22,902.221
2013-01-23,907.066
2013-01-24,910.853
2013-01-25,925.471
2013-01-28,927.537
2013-01-29,922.395
2013-01-30,930.796
2013-01-31,933.546
2013-02-01,943.673
2013-02-04,925.497
2013-02-05,912.018
2013-02-06,913.462
2013-02-07,908.915
2013-02-08,924.815
2013-02-11,930.989
2013-02-12,929.391
2013-02-13,923.867
2013-02-14,916.502
2013-02-15,914.396
2013-02-18,903.901
2013-02-19,912.976
2013-02-20,910.817
2013-02-21,887.8
2013-02-22,897.028
2013-02-25,902.265
2013-02-26,885.253
2013-02-27,893.134
2013-02-28,891.664
2013-03-01,888.106
2013-03-04,880.5
2013-03-05,891.902
2013-03-06,897.065
2013-03-07,909.072
2013-03-08,909.576
2013-03-11,907.693
2013-03-12,912.468
2013-03-13,914.786
2013-03-14,917.489
2013-03-15,911.844
2013-03-18,904.908
2013-03-19,903.415
2013-03-20,896.17
2013-03-21,899.351
2013-03-22,889.682
2013-03-25,876.497
2013-03-26,871.639
2013-03-27,865.434
2013-03-28,865.115
2013-03-29,865.115
2013-04-01,865.519
2013-04-02,879.432
2013-04-03,875.614
2013-04-04,869.233
2013-04-05,863.647
2013-04-08,864.353
2013-04-09,871.116
2013-04-10,875.514
2013-04-11,881.242
2013-04-12,878.629
2013-04-15,860.858
2013-04-16,858.801
2013-04-17,843.04
2013-04-18,845.716
2013-04-19,847.877
2013-04-22,846.523
2013-04-23,844.647
2013-04-24,855.812
2013-04-25,857.106
2013-04-26,854.764
2013-04-29,858.472
2013-04-30,873.736
2013-05-01,874.332
2013-05-02,870.12
2013-05-03,876.32
2013-05-06,873.88
2013-05-07,875.859
2013-05-08,889.686
2013-05-09,884.385
2013-05-10,894.833
2013-05-13,893.01
2013-05-14,890.603
2013-05-15,876.099
2013-05-16,870.939
2013-05-17,871.369
2013-05-20,873.577
2013-05-21,884.15
2013-05-22,887.292
2013-05-23,865.195
2013-05-24,875.791
2013-05-27,888.082
2013-05-28,886.365
2013-05-29,882.516
2013-05-30,888.472
2013-05-31,890.593
2013-06-03,890.377
2013-06-04,892.2
2013-06-05,888.023
2013-06-06,890.359
2013-06-07,895.263
2013-06-10,898.616
2013-06-11,899.922
2013-06-12,901.348
2013-06-13,880.804
2013-06-14,888.536
2013-06-17,884.461
2013-06-18,893.283
2013-06-19,891.247
2013-06-20,857.649
2013-06-21,848.139
2013-06-24,820.751
2013-06-25,817.103
2013-06-26,827.785
2013-06-27,854.021
2013-06-28,854.711
2013-07-01,861.726
2013-07-02,862.091
2013-07-03,851.017
2013-07-04,849.2
2013-07-05,850.334
2013-07-08,852.791
2013-07-09,855.605
2013-07-10,853.553
2013-07-11,871.602
2013-07-12,879.835
2013-07-15,878.459
2013-07-16,892.344
2013-07-17,893.376
2013-07-18,892.815
2013-07-19,893.793
2013-07-22,874.313
2013-07-23,868.977
2013-07-24,878.787
2013-07-25,876.923
2013-07-26,887.556
2013-07-29,899.395
2013-07-30,891.363
2013-07-31,891.533
2013-08-01,900.831
2013-08-02,905.606
2013-08-05,901.307
2013-08-06,905.938
2013-08-07,889.269
2013-08-08,898.876
2013-08-09,900.573
2013-08-12,912.583
2013-08-13,899.999
2013-08-14,904.766
2013-08-15,903.743
2013-08-16,912.0
2013-08-19,909.659
2013-08-20,901.309
2013-08-21,895.347
2013-08-22,878.021
2013-08-23,889.965
2013-08-26,882.121
2013-08-27,870.818
2013-08-28,857.868
2013-08-29,858.97
2013-08-30,853.542
2013-09-02,861.59
2013-09-03,853.316
2013-09-04,863.088
2013-09-05,858.416
2013-09-06,866.115
2013-09-09,877.86
2013-09-10,889.769
2013-09-11,892.882
2013-09-12,894.736
2013-09-13,878.119
2013-09-16,894.598
2013-09-17,889.983
2013-09-18,896.006
2013-09-19,916.19
2013-09-20,911.74
2013-09-23,904.555
2013-09-24,911.853
2013-09-25,914.704
2013-09-26,919.261
2013-09-27,921.683
2013-09-30,925.378
2013-10-01,927.871
2013-10-02,927.624
2013-10-03,929.05
2013-10-04,929.873
2013-10-07,917.881
2013-10-08,919.077
2013-10-09,910.89
2013-10-10,917.4
2013-10-11,922.231
2013-10-14,920.799
2013-10-15,927.2
2013-10-16,917.278
2013-10-17,919.029
2013-10-18,927.863
2013-10-21,931.743
2013-10-22,942.241
2013-10-23,939.668
2013-10-24,939.593
2013-10-25,935.742
2013-10-28,934.852
2013-10-29,943.977
2013-10-30,945.924
2013-10-31,937.438
2013-11-01,930.026
2013-11-04,930.403
2013-11-05,935.433
2013-11-06,939.68
2013-11-07,927.725
2013-11-08,928.296
2013-11-11,929.447
2013-11-12,933.729
2013-11-13,931.13
2013-11-14,931.736
2013-11-15,916.842
2013-11-18,930.433
2013-11-19,926.872
2013-11-20,922.756
2013-11-21,917.425
2013-11-22,918.709
2013-11-25,916.092
2013-11-26,925.734
2013-11-27,932.419
2013-11-28,924.815
2013-11-29,928.248
2013-12-02,919.671
2013-12-03,906.521
2013-12-04,880.263
2013-12-05,883.666
2013-12-06,888.761
2013-12-09,912.784
2013-12-10,923.768
2013-12-11,920.877
2013-12-12,908.131
2013-12-13,905.725
2013-12-16,903.908
2013-12-17,903.075
2013-12-18,906.395
2013-12-19,910.123
2013-12-20,910.39
2013-12-23,918.633
2013-12-24,915.986
2013-12-25,915.986
2013-12-26,917.695
2013-12-27,932.725
2013-12-30,936.713
2013-12-31,934.34
2014-01-01,934.34
2014-01-02,936.182
2014-01-03,950.632
2014-01-06,952.657
2014-01-07,961.628
2014-01-08,970.154
2014-01-09,972.3
2014-01-10,1003.848
2014-01-13,1004.411
2014-01-14,1004.025
2014-01-15,1001.752
2014-01-16,994.713
2014-01-17,995.124
2014-01-20,994.279
2014-01-21,991.566
2014-01-22,993.739
2014-01-23,979.458
2014-01-24,945.134
2014-01-27,958.479
2014-01-28,974.495
2014-01-29,972.85
2014-01-30,972.331
2014-01-31,956.107
2014-02-03,952.464
2014-02-04,945.303
2014-02-05,957.61
2014-02-06,970.194
2014-02-07,977.977
2014-02-10,978.57
2014-02-11,1014.311
2014-02-12,1005.951
2014-02-13,1000.894
2014-02-14,1010.88
2014-02-17,1022.491
2014-02-18,1034.781
2014-02-19,1031.064
2014-02-20,1023.882
2014-02-21,1037.331
2014-02-24,1041.056
2014-02-25,1048.802
2014-02-26,1029.429
2014-02-27,1031.061
2014-02-28,1043.265
2014-03-03,1014.725
2014-03-04,1030.108
2014-03-05,1039.104
2014-03-06,1056.551
2014-03-07,1051.792
2014-03-10,1041.689
2014-03-11,1038.9
2014-03-12,1033.409
2014-03-13,1017.879
2014-03-14,1008.778
2014-03-17,1020.98
2014-03-18,1032.06
2014-03-19,1040.012
2014-03-20,1026.705
2014-03-21,1019.005
2014-03-24,1005.838
2014-03-25,1019.431
2014-03-26,1014.983
2014-03-27,1012.473
2014-03-28,1019.734
2014-03-31,1035.479
2014-04-01,1046.266
2014-04-02,1044.347
2014-04-03,1041.406
2014-04-04,1041.024
2014-04-07,1025.319
2014-04-08,1026.506
2014-04-09,1035.274
2014-04-10,1030.994
2014-04-11,1029.625
2014-04-14,997.244
2014-04-15,999.609
2014-04-16,1014.844
2014-04-17,1024.435
2014-04-18,1024.435
2014-04-21,1022.102
2014-04-22,1027.426
2014-04-23,1024.723
2014-04-24,1031.28
2014-04-25,1022.744
2014-04-28,1019.857
2014-04-29,1027.394
2014-04-30,1034.535
2014-05-01,1034.535
2014-05-02,1046.875
2014-05-05,1038.406
2014-05-06,1043.297
2014-05-07,1034.531
2014-05-08,1035.805
2014-05-09,1027.998
2014-05-12,1041.862
2014-05-13,1036.988
2014-05-14,1021.802
2014-05-15,996.784
2014-05-16,974.797
2014-05-19,985.263
2014-05-20,987.948
2014-05-21,988.454
2014-05-22,999.393
2014-05-23,994.387
2014-05-26,1001.169
2014-05-27,1018.08
2014-05-28,1012.724
2014-05-29,1014.064
2014-05-30,1010.345
2014-06-02,1010.719
2014-06-03,1013.934
2014-06-04,1015.81
2014-06-05,1037.728
2014-06-06,1040.079
2014-06-09,1036.571
2014-06-10,1030.09
2014-06-11,1011.269
2014-06-12,1021.282
2014-06-13,1021.721
2014-06-16,1022.825
2014-06-17,1012.791
2014-06-18,1012.32
2014-06-19,1016.796
2014-06-20,998.486
2014-06-23,985.615
2014-06-24,985.598
2014-06-25,988.254
2014-06-26,996.509
2014-06-27,1006.303
2014-06-30,1016.422
2014-07-01,1014.824
2014-07-02,1018.837
2014-07-03,1029.3
2014-07-04,1035.568
2014-07-07,1034.675
2014-07-08,1016.958
2014-07-09,1023.965
2014-07-10,1013.669
2014-07-11,1016.367
2014-07-14,1029.747
2014-07-15,1009.839
2014-07-16,1000.377
2014-07-17,993.815
2014-07-18,986.697
2014-07-21,996.29
2014-07-22,989.921
2014-07-23,983.813
2014-07-24,979.9
2014-07-25,964.37
2014-07-28,955.154
2014-07-29,958.942
2014-07-30,948.499
2014-07-31,934.444
2014-08-01,922.047
2014-08-04,900.391
2014-08-05,905.642
2014-08-06,901.52
2014-08-07,896.232
2014-08-08,893.34
2014-08-11,911.243
2014-08-12,909.111
2014-08-13,909.628
2014-08-14,906.434
2014-08-15,906.604
2014-08-18,898.176
2014-08-19,901.647
2014-08-20,900.106
2014-08-21,903.825
2014-08-22,896.776
2014-08-25,903.543
2014-08-26,902.29
2014-08-27,905.954
2014-08-28,893.026
2014-08-29,893.195
2014-09-01,895.435
2014-09-02,891.864
2014-09-03,898.357
2014-09-04,887.654
2014-09-05,886.706
2014-09-08,882.745
2014-09-09,875.563
2014-09-10,874.496
2014-09-11,879.198
2014-09-12,873.332
2014-09-15,872.805
2014-09-16,859.16
2014-09-17,865.24
2014-09-18,862.677
2014-09-19,850.771
2014-09-22,840.587
2014-09-23,833.788
2014-09-24,829.731
2014-09-25,825.273
2014-09-26,817.645
2014-09-29,826.37
2014-09-30,818.61
2014-10-01,817.172
2014-10-02,816.627
2014-10-03,810.225
2014-10-06,798.643
2014-10-07,790.395
2014-10-08,783.973
2014-10-09,776.306
2014-10-10,746.69
2014-10-13,746.923
2014-10-14,747.392
2014-10-15,733.362
2014-10-16,733.068
2014-10-17,746.749
2014-10-20,735.248
2014-10-21,741.265
2014-10-22,750.441
2014-10-23,757.882
2014-10-24,753.117
2014-10-27,745.802
2014-10-28,749.844
2014-10-29,754.393
2014-10-30,744.195
2014-10-31,746.537
2014-11-03,749.401
2014-11-04,750.36
2014-11-05,739.153
2014-11-06,734.448
2014-11-07,735.366
2014-11-10,749.606
2014-11-11,751.702
2014-11-12,752.767
2014-11-13,747.937
2014-11-14,747.401
2014-11-17,743.212
2014-11-18,750.928
2014-11-19,759.494
2014-11-20,765.61
2014-11-21,771.781
2014-11-24,776.279
2014-11-25,783.123
2014-11-26,783.302
2014-11-27,776.611
2014-11-28,773.836
2014-12-01,763.919
2014-12-02,762.33
2014-12-03,764.224
2014-12-04,772.957
2014-12-05,777.474
2014-12-08,777.127
2014-12-09,774.227
2014-12-10,775.392
2014-12-11,762.875
2014-12-12,749.754
2014-12-15,739.596
2014-12-16,748.156
2014-12-17,746.699
2014-12-18,757.501
2014-12-19,767.155
2014-12-22,777.356
2014-12-23,777.104
2014-12-24,777.934
2014-12-25,777.934
2014-12-26,776.721
2014-12-29,785.485
2014-12-30,779.174
2014-12-31,775.074
2015-01-01,775.074
2015-01-02,776.836
2015-01-05,768.436
2015-01-06,767.309
2015-01-07,769.836
2015-01-08,777.28
2015-01-09,781.076
2015-01-12,783.982
2015-01-13,779.052
2015-01-14,766.19
2015-01-15,761.151
2015-01-16,745.469
2015-01-19,752.406
2015-01-20,757.422
2015-01-21,759.076
2015-01-22,760.159
2015-01-23,769.275
2015-01-26,782.073
2015-01-27,782.206
2015-01-28,772.701
2015-01-29,766.331
2015-01-30,765.877
2015-02-02,775.698
2015-02-03,793.352
2015-02-04,797.563
2015-02-05,802.878
2015-02-06,794.876
2015-02-09,796.737
2015-02-10,799.515
2015-02-11,797.465
2015-02-12,809.802
2015-02-13,811.14
2015-02-16,815.622
2015-02-17,824.327
2015-02-18,829.317
2015-02-19,831.682
2015-02-20,841.14
2015-02-23,833.993
2015-02-24,843.993
2015-02-25,851.935
2015-02-26,844.127
2015-02-27,848.163
2015-03-02,844.425
2015-03-03,856.314
2015-03-04,849.759
2015-03-05,855.099
2015-03-06,843.947
2015-03-09,839.593
2015-03-10,816.379
2015-03-11,814.379
2015-03-12,821.993
2015-03-13,812.855
2015-03-16,820.332
2015-03-17,811.048
2015-03-18,817.865
2015-03-19,820.574
2015-03-20,828.265
2015-03-23,832.799
2015-03-24,839.502
2015-03-25,842.642
2015-03-26,826.909
2015-03-27,824.718
2015-03-30,832.796
2015-03-31,825.31
2015-04-01,830.067
2015-04-02,842.336
2015-04-03,842.336
2015-04-06,854.024
2015-04-07,845.512
2015-04-08,841.345
2015-04-09,833.721
2015-04-10,829.485
2015-04-13,830.582
2015-04-14,837.867
2015-04-15,833.336
2015-04-16,840.696
2015-04-17,832.667
2015-04-20,839.615
2015-04-21,843.748
2015-04-22,837.42
2015-04-23,841.257
2015-04-24,852.578
2015-04-27,857.159
2015-04-28,860.328
2015-04-29,875.263
2015-04-30,872.532
2015-05-01,873.856
2015-05-04,879.925
2015-05-05,880.997
2015-05-06,884.034
2015-05-07,886.374
2015-05-08,896.948
2015-05-11,891.815
2015-05-12,887.557
2015-05-13,905.061
2015-05-14,907.254
2015-05-15,911.299
2015-05-18,902.905
2015-05-19,887.688
2015-05-20,883.558
2015-05-21,889.485
2015-05-22,884.424
2015-05-25,884.424
2015-05-26,860.128
2015-05-27,865.919
2015-05-28,868.157
2015-05-29,869.239
2015-06-01,871.955
2015-06-02,890.127
2015-06-03,914.965
2015-06-04,916.305
2015-06-05,882.555
2015-06-08,884.843
2015-06-09,884.652
2015-06-10,900.088
2015-06-11,892.625
2015-06-12,885.467
2015-06-15,872.568
2015-06-16,863.478
2015-06-17,856.505
2015-06-18,873.129
2015-06-19,881.57
2015-06-22,908.157
2015-06-23,905.012
2015-06-24,891.097
2015-06-25,889.025
2015-06-26,888.537
2015-06-29,866.999
2015-06-30,866.027
2015-07-01,877.392
2015-07-02,866.675
2015-07-03,864.385
2015-07-06,851.814
2015-07-07,822.08
2015-07-08,840.851
2015-07-09,850.814
2015-07-10,873.432
2015-07-13,878.813
2015-07-14,880.145
2015-07-15,875.289
2015-07-16,885.805
2015-07-17,886.389
2015-07-20,890.676
