Date,UNITED KINGDOM LARGE VALUE Large Cap
2015-06-15,956.222
2015-06-16,959.247
2015-06-17,960.501
2015-06-18,973.801
2015-06-19,973.926
2015-06-22,985.558
2015-06-23,979.745
2015-06-24,983.428
2015-06-25,976.42
2015-06-26,969.094
2015-06-29,951.328
2015-06-30,933.147
2015-07-01,936.606
2015-07-02,944.075
2015-07-03,935.202
2015-07-06,925.909
2015-07-07,897.496
2015-07-08,903.275
2015-07-09,914.52
2015-07-10,932.407
2015-07-13,942.753
2015-07-14,947.351
2015-07-15,948.84
2015-07-16,952.671
2015-07-17,950.643
2015-07-20,950.682
2015-07-21,947.615
2015-07-22,933.411
2015-07-23,923.689
2015-07-24,911.741
2015-07-27,906.345
2015-07-28,912.324
2015-07-29,929.158
2015-07-30,935.263
2015-07-31,936.328
2015-08-03,933.188
2015-08-04,931.844
2015-08-05,944.572
2015-08-06,938.787
2015-08-07,934.047
2015-08-10,940.341
2015-08-11,928.937
2015-08-12,922.424
2015-08-13,920.797
2015-08-14,917.818
2015-08-17,916.507
2015-08-18,915.268
2015-08-19,894.176
2015-08-20,893.658
2015-08-21,867.775
2015-08-24,824.078
2015-08-25,846.257
2015-08-26,822.409
2015-08-27,849.665
2015-08-28,857.549
2015-08-31,859.029
2015-09-01,827.191
2015-09-02,826.294
2015-09-03,840.077
2015-09-04,812.669
2015-09-07,822.333
2015-09-08,840.089
2015-09-09,852.137
2015-09-10,842.328
2015-09-11,837.42
2015-09-14,831.215
2015-09-15,837.21
2015-09-16,855.189
2015-09-17,846.754
2015-09-18,836.1
2015-09-21,830.612
2015-09-22,798.888
2015-09-23,804.999
2015-09-24,795.051
2015-09-25,808.188
2015-09-28,781.074
2015-09-29,777.938
2015-09-30,798.062
2015-10-01,802.377
2015-10-02,814.985
2015-10-05,840.233
2015-10-06,849.078
2015-10-07,863.672
2015-10-08,868.885
2015-10-09,878.903
2015-10-12,870.84
2015-10-13,855.784
2015-10-14,858.24
2015-10-15,866.807
2015-10-16,871.684
2015-10-19,865.369
2015-10-20,861.18
2015-10-21,858.359
2015-10-22,862.83
2015-10-23,867.118
2015-10-26,862.414
2015-10-27,850.077
2015-10-28,861.629
2015-10-29,850.327
2015-10-30,852.274
2015-11-02,852.693
2015-11-03,857.124
2015-11-04,862.714
2015-11-05,845.633
2015-11-06,833.179
2015-11-09,827.703
2015-11-10,826.088
2015-11-11,829.501
2015-11-12,812.045
2015-11-13,805.253
2015-11-16,810.402
2015-11-17,826.477
2015-11-18,830.384
2015-11-19,840.8
2015-11-20,836.793
2015-11-23,828.151
2015-11-24,824.534
2015-11-25,829.264
2015-11-26,841.339
2015-11-27,831.733
2015-11-30,826.829
2015-12-01,832.474
2015-12-02,828.504
2015-12-03,813.849
2015-12-04,808.682
2015-12-07,799.43
2015-12-08,782.208
2015-12-09,795.192
2015-12-10,791.522
2015-12-11,772.96
2015-12-14,754.953
2015-12-15,770.744
2015-12-16,776.392
2015-12-17,775.941
2015-12-18,772.808
2015-12-21,769.161
2015-12-22,775.214
2015-12-23,802.419
2015-12-24,808.954
2015-12-25,808.954
2015-12-28,806.788
2015-12-29,805.605
2015-12-30,799.903
2015-12-31,791.641
2016-01-01,791.641
2016-01-04,772.291
2016-01-05,776.311
2016-01-06,764.654
2016-01-07,745.632
2016-01-08,735.887
2016-01-11,728.946
2016-01-12,724.005
2016-01-13,732.121
2016-01-14,732.508
2016-01-15,709.552
2016-01-18,703.301
2016-01-19,708.475
2016-01-20,681.821
2016-01-21,695.18
2016-01-22,721.68
2016-01-25,714.002
2016-01-26,724.975
2016-01-27,732.476
2016-01-28,734.69
2016-01-29,741.733
2016-02-01,744.731
2016-02-02,720.378
2016-02-03,720.324
2016-02-04,735.994
2016-02-05,727.167
2016-02-08,703.813
2016-02-09,694.767
2016-02-10,697.069
2016-02-11,679.507
2016-02-12,710.539
2016-02-15,722.903
2016-02-16,721.309
2016-02-17,745.875
2016-02-18,740.52
2016-02-19,731.051
2016-02-22,740.76
2016-02-23,725.76
2016-02-24,700.97
2016-02-25,723.755
2016-02-26,734.638
2016-02-29,738.261
2016-03-01,739.026
2016-03-02,751.622
2016-03-03,757.933
2016-03-04,772.35
2016-03-07,771.68
2016-03-08,760.352
2016-03-09,764.113
2016-03-10,753.911
2016-03-11,772.441
2016-03-14,770.058
2016-03-15,755.203
2016-03-16,758.339
2016-03-17,786.205
2016-03-18,783.919
2016-03-21,776.337
2016-03-22,766.719
2016-03-23,758.901
2016-03-24,750.142
2016-03-25,750.142
2016-03-28,756.108
2016-03-29,750.861
2016-03-30,775.622
2016-03-31,767.012
2016-04-01,750.61
2016-04-04,758.38
2016-04-05,736.555
2016-04-06,743.278
2016-04-07,742.567
2016-04-08,756.47
2016-04-11,764.824
2016-04-12,770.31
2016-04-13,792.355
2016-04-14,790.715
2016-04-15,792.072
2016-04-18,798.006
2016-04-19,812.987
2016-04-20,817.978
2016-04-21,815.951
2016-04-22,811.236
2016-04-25,803.6
2016-04-26,814.855
2016-04-27,818.207
2016-04-28,821.585
2016-04-29,812.281
2016-05-02,813.612
2016-05-03,794.546
2016-05-04,777.642
2016-05-05,779.09
2016-05-06,777.712
2016-05-09,768.057
2016-05-10,779.602
2016-05-11,781.94
2016-05-12,776.47
2016-05-13,774.739
2016-05-16,779.599
2016-05-17,787.62
2016-05-18,795.225
2016-05-19,778.775
2016-05-20,787.464
2016-05-23,779.851
2016-05-24,796.183
2016-05-25,814.717
2016-05-26,812.486
2016-05-27,808.191
2016-05-30,808.55
2016-05-31,797.717
2016-06-01,785.514
2016-06-02,786.554
2016-06-03,795.062
2016-06-06,803.479
2016-06-07,812.137
2016-06-08,816.674
2016-06-09,801.6
2016-06-10,779.852
2016-06-13,769.761
2016-06-14,744.854
2016-06-15,754.241
2016-06-16,746.68
2016-06-17,771.82
2016-06-20,815.3
2016-06-21,817.67
2016-06-22,822.841
2016-06-23,842.196
2016-06-24,754.97
2016-06-27,715.793
2016-06-28,742.86
2016-06-29,781.347
2016-06-30,790.796
2016-07-01,792.637
2016-07-04,788.757
2016-07-05,780.494
2016-07-06,761.826
2016-07-07,772.264
2016-07-08,780.257
2016-07-11,791.872
2016-07-12,803.616
2016-07-13,803.66
2016-07-14,808.997
2016-07-15,805.89
2016-07-18,807.938
2016-07-19,799.273
2016-07-20,804.906
2016-07-21,804.746
2016-07-22,801.55
2016-07-25,797.833
2016-07-26,799.628
2016-07-27,803.717
2016-07-28,797.663
2016-07-29,804.314
2016-08-01,794.449
2016-08-02,790.557
2016-08-03,794.265
2016-08-04,798.906
2016-08-05,801.315
2016-08-08,805.69
2016-08-09,805.958
2016-08-10,807.553
2016-08-11,817.246
2016-08-12,813.075
2016-08-15,813.097
2016-08-16,813.909
2016-08-17,812.252
2016-08-18,824.241
2016-08-19,815.077
2016-08-22,815.138
2016-08-23,822.945
2016-08-24,823.427
2016-08-25,817.215
2016-08-26,822.911
2016-08-29,814.871
2016-08-30,815.42
2016-08-31,810.53
2016-09-01,814.859
2016-09-02,836.085
2016-09-05,835.027
2016-09-06,832.503
2016-09-07,830.887
2016-09-08,833.354
2016-09-09,823.492
2016-09-12,815.545
2016-09-13,801.568
2016-09-14,802.724
2016-09-15,808.531
2016-09-16,797.965
2016-09-19,810.824
2016-09-20,804.184
2016-09-21,806.492
2016-09-22,824.209
2016-09-23,814.12
2016-09-26,805.211
2016-09-27,802.833
2016-09-28,807.881
2016-09-29,824.191
2016-09-30,820.547
2016-10-03,822.201
2016-10-04,828.807
2016-10-05,828.962
2016-10-06,819.968
2016-10-07,818.709
2016-10-10,822.296
2016-10-11,807.453
2016-10-12,800.745
2016-10-13,794.455
2016-10-14,800.06
2016-10-17,790.058
2016-10-18,806.79
2016-10-19,809.56
2016-10-20,810.121
2016-10-21,808.774
2016-10-24,804.822
2016-10-25,805.66
2016-10-26,805.944
2016-10-27,807.537
2016-10-28,805.771
2016-10-31,803.142
2016-11-01,799.064
2016-11-02,794.182
2016-11-03,796.125
2016-11-04,792.539
2016-11-07,799.263
2016-11-08,804.138
2016-11-09,818.006
2016-11-10,819.073
2016-11-11,808.461
2016-11-14,805.139
2016-11-15,804.527
2016-11-16,800.291
2016-11-17,806.054
2016-11-18,793.742
2016-11-21,807.496
2016-11-22,810.84
2016-11-23,810.18
2016-11-24,816.884
2016-11-25,815.876
2016-11-28,807.119
2016-11-29,805.723
2016-11-30,810.402
2016-12-01,824.429
2016-12-02,820.613
2016-12-05,825.804
2016-12-06,835.463
2016-12-07,850.921
2016-12-08,851.161
2016-12-09,851.555
2016-12-12,853.241
2016-12-13,861.593
2016-12-14,860.322
2016-12-15,847.941
2016-12-16,852.399
2016-12-19,845.458
2016-12-20,847.939
2016-12-21,849.746
2016-12-22,845.54
2016-12-23,841.679
2016-12-26,841.679
2016-12-27,841.748
2016-12-28,845.951
2016-12-29,846.522
2016-12-30,856.62
2017-01-02,856.62
2017-01-03,858.067
2017-01-04,865.161
2017-01-05,871.719
2017-01-06,868.056
2017-01-09,855.677
2017-01-10,863.106
2017-01-11,858.11
2017-01-12,870.695
2017-01-13,872.458
2017-01-16,862.735
2017-01-17,875.027
2017-01-18,876.539
2017-01-19,865.999
2017-01-20,866.631
2017-01-23,869.725
2017-01-24,869.231
2017-01-25,879.66
2017-01-26,877.595
2017-01-27,875.711
2017-01-30,861.212
2017-01-31,862.231
2017-02-01,867.91
2017-02-02,862.801
2017-02-03,868.193
2017-02-06,863.027
2017-02-07,859.096
2017-02-08,860.991
2017-02-09,868.583
2017-02-10,871.309
2017-02-13,877.586
2017-02-14,876.571
2017-02-15,881.159
2017-02-16,882.036
2017-02-17,872.027
2017-02-20,877.994
2017-02-21,869.286
2017-02-22,871.435
2017-02-23,874.8
2017-02-24,864.993
2017-02-27,863.001
2017-02-28,861.697
2017-03-01,869.377
2017-03-02,868.949
2017-03-03,869.228
2017-03-06,864.084
2017-03-07,859.278
2017-03-08,856.634
2017-03-09,849.88
2017-03-10,856.796
2017-03-13,863.698
2017-03-14,853.608
2017-03-15,859.51
2017-03-16,877.134
2017-03-17,877.645
2017-03-20,876.08
2017-03-21,877.276
2017-03-22,871.584
2017-03-23,876.078
2017-03-24,870.404
2017-03-27,869.535
2017-03-28,877.281
2017-03-29,872.457
2017-03-30,877.698
2017-03-31,871.063
2017-04-03,863.592
2017-04-04,866.81
2017-04-05,871.242
2017-04-06,870.818
2017-04-07,868.859
2017-04-10,870.484
2017-04-11,875.078
2017-04-12,872.683
2017-04-13,866.504
2017-04-14,866.504
2017-04-17,871.765
2017-04-18,859.27
2017-04-19,857.005
2017-04-20,859.056
2017-04-21,854.065
2017-04-24,872.265
2017-04-25,879.291
2017-04-26,883.634
2017-04-27,877.362
2017-04-28,875.409
2017-05-01,874.8
2017-05-02,876.884
2017-05-03,874.345
2017-05-04,879.168
2017-05-05,889.231
2017-05-08,888.288
2017-05-09,894.396
2017-05-10,902.741
2017-05-11,900.74
2017-05-12,908.35
2017-05-15,917.606
2017-05-16,925.142
2017-05-17,927.87
2017-05-18,922.553
2017-05-19,928.82
2017-05-22,929.838
2017-05-23,928.487
2017-05-24,929.89
2017-05-25,927.758
2017-05-26,918.171
2017-05-29,921.868
2017-05-30,920.292
2017-05-31,919.147
2017-06-01,921.678
2017-06-02,916.317
2017-06-05,919.092
2017-06-06,917.676
2017-06-07,916.559
2017-06-08,916.278
2017-06-09,912.682
2017-06-12,908.416
2017-06-13,909.349
2017-06-14,905.774
2017-06-15,900.81
2017-06-16,908.872
2017-06-19,912.157
2017-06-20,892.129
2017-06-21,891.291
2017-06-22,892.84
2017-06-23,895.403
2017-06-26,899.018
2017-06-27,903.183
2017-06-28,908.11
2017-06-29,914.779
2017-06-30,906.226
2017-07-03,915.917
2017-07-04,911.489
2017-07-05,908.83
2017-07-06,910.012
2017-07-07,905.704
2017-07-10,907.569
2017-07-11,903.238
2017-07-12,916.551
2017-07-13,917.15
2017-07-14,922.348
2017-07-17,924.625
2017-07-18,919.453
2017-07-19,925.075
2017-07-20,928.401
2017-07-21,922.986
2017-07-24,918.865
2017-07-25,931.087
2017-07-26,930.443
2017-07-27,922.712
2017-07-28,923.007
2017-07-31,934.008
2017-08-01,941.571
2017-08-02,941.397
2017-08-03,943.624
2017-08-04,940.502
2017-08-07,942.409
2017-08-08,941.695
2017-08-09,938.357
2017-08-10,930.189
2017-08-11,916.757
2017-08-14,921.934
2017-08-15,913.196
2017-08-16,918.389
2017-08-17,914.485
2017-08-18,906.979
2017-08-21,909.286
2017-08-22,912.03
2017-08-23,913.52
2017-08-24,914.924
2017-08-25,921.075
2017-08-28,924.687
2017-08-29,919.133
2017-08-30,921.017
2017-08-31,925.213
2017-09-01,930.873
2017-09-04,926.421
2017-09-05,927.849
2017-09-06,928.474
2017-09-07,936.355
2017-09-08,937.584
2017-09-11,943.631
2017-09-12,950.444
2017-09-13,945.873
2017-09-14,946.487
2017-09-15,950.266
2017-09-18,952.394
2017-09-19,959.122
2017-09-20,963.218
2017-09-21,965.398
2017-09-22,971.173
2017-09-25,968.89
2017-09-26,962.292
2017-09-27,963.675
2017-09-28,969.722
2017-09-29,973.715
2017-10-02,971.844
2017-10-03,975.528
2017-10-04,974.956
2017-10-05,971.518
2017-10-06,965.638
2017-10-09,968.774
2017-10-10,978.502
2017-10-11,973.741
2017-10-12,973.922
2017-10-13,980.767
2017-10-16,979.724
2017-10-17,971.557
2017-10-18,974.352
2017-10-19,978.044
2017-10-20,977.468
2017-10-23,976.092
2017-10-24,974.233
2017-10-25,968.846
2017-10-26,963.66
2017-10-27,962.579
2017-10-30,967.858
2017-10-31,976.072
2017-11-01,978.34
2017-11-02,974.84
2017-11-03,973.415
2017-11-06,980.037
2017-11-07,976.899
2017-11-08,976.627
2017-11-09,974.723
2017-11-10,972.497
2017-11-13,963.135
2017-11-14,963.3
2017-11-15,961.979
2017-11-16,961.069
2017-11-17,960.298
2017-11-20,964.33
2017-11-21,963.559
2017-11-22,971.897
2017-11-23,971.232
2017-11-24,975.844
2017-11-27,971.184
2017-11-28,975.762
2017-11-29,982.865
2017-11-30,983.562
2017-12-01,978.211
2017-12-04,981.77
2017-12-05,975.273
2017-12-06,969.016
2017-12-07,967.965
2017-12-08,975.183
2017-12-11,985.287
2017-12-12,992.212
2017-12-13,994.022
2017-12-14,991.887
2017-12-15,989.512
2017-12-18,1000.364
2017-12-19,996.139
2017-12-20,999.865
2017-12-21,1007.709
2017-12-22,1005.55
2017-12-25,1005.55
2017-12-26,1005.513
2017-12-27,1011.816
2017-12-28,1016.04
2017-12-29,1031.483
2018-01-01,1031.483
2018-01-02,1033.795
2018-01-03,1032.48
2018-01-04,1041.202
2018-01-05,1043.751
2018-01-08,1044.198
2018-01-09,1045.229
2018-01-10,1052.723
2018-01-11,1057.14
2018-01-12,1072.315
2018-01-15,1080.119
2018-01-16,1072.984
2018-01-17,1071.949
2018-01-18,1073.072
2018-01-19,1069.897
2018-01-22,1080.389
2018-01-23,1083.549
2018-01-24,1086.822
2018-01-25,1090.746
2018-01-26,1086.303
2018-01-29,1080.369
2018-01-30,1069.836
2018-01-31,1068.358
2018-02-01,1058.77
2018-02-02,1045.929
2018-02-05,1025.303
2018-02-06,987.689
2018-02-07,1004.428
2018-02-08,1000.455
2018-02-09,975.759
2018-02-12,986.264
2018-02-13,991.706
2018-02-14,1005.481
2018-02-15,1018.157
2018-02-16,1025.676
2018-02-19,1018.938
2018-02-20,1013.033
2018-02-21,1016.985
2018-02-22,1015.74
2018-02-23,1015.877
2018-02-26,1020.545
2018-02-27,1016.084
2018-02-28,1003.366
2018-03-01,994.029
2018-03-02,979.531
2018-03-05,991.544
2018-03-06,1000.279
2018-03-07,1000.051
2018-03-08,999.756
2018-03-09,1004.017
2018-03-12,1004.264
2018-03-13,998.582
2018-03-14,990.525
2018-03-15,991.631
2018-03-16,998.032
2018-03-19,989.262
2018-03-20,992.096
2018-03-21,997.365
2018-03-22,983.813
2018-03-23,984.112
2018-03-26,986.896
2018-03-27,998.532
2018-03-28,996.017
2018-03-29,993.12
2018-03-30,993.12
2018-04-02,994.89
2018-04-03,992.297
2018-04-04,996.197
2018-04-05,1016.524
2018-04-06,1018.989
2018-04-09,1025.106
2018-04-10,1043.296
2018-04-11,1046.975
2018-04-12,1049.138
2018-04-13,1052.552
2018-04-16,1047.061
2018-04-17,1050.793
2018-04-18,1063.027
2018-04-19,1068.69
2018-04-20,1061.561
2018-04-23,1062.49
2018-04-24,1070.386
2018-04-25,1057.876
2018-04-26,1061.5
2018-04-27,1061.034
2018-04-30,1062.525
2018-05-01,1049.774
2018-05-02,1055.071
2018-05-03,1045.122
2018-05-04,1052.881
2018-05-07,1056.893
2018-05-08,1046.725
2018-05-09,1072.558
2018-05-10,1072.698
2018-05-11,1084.743
2018-05-14,1088.314
2018-05-15,1080.878
2018-05-16,1078.909
2018-05-17,1091.154
2018-05-18,1087.361
2018-05-21,1093.781
2018-05-22,1098.194
2018-05-23,1074.165
2018-05-24,1061.343
2018-05-25,1052.241
2018-05-28,1051.134
2018-05-29,1037.554
2018-05-30,1050.38
2018-05-31,1049.239
2018-06-01,1056.211
2018-06-04,1060.553
2018-06-05,1051.967
2018-06-06,1062.972
2018-06-07,1065.475
2018-06-08,1059.501
2018-06-11,1066.695
2018-06-12,1056.48
2018-06-13,1055.321
2018-06-14,1064.028
2018-06-15,1034.952
2018-06-18,1034.497
2018-06-19,1026.422
2018-06-20,1028.72
2018-06-21,1025.576
2018-06-22,1048.576
2018-06-25,1021.095
2018-06-26,1023.949
2018-06-27,1031.775
2018-06-28,1029.991
2018-06-29,1039.772
2018-07-02,1019.695
2018-07-03,1029.989
2018-07-04,1030.356
2018-07-05,1037.027
2018-07-06,1042.826
2018-07-09,1054.243
2018-07-10,1053.715
2018-07-11,1034.15
2018-07-12,1039.039
2018-07-13,1037.291
2018-07-16,1027.289
2018-07-17,1023.926
2018-07-18,1022.602
2018-07-19,1020.273
2018-07-20,1027.028
2018-07-23,1028.15
2018-07-24,1042.182
2018-07-25,1033.952
2018-07-26,1033.248
2018-07-27,1036.505
2018-07-30,1039.995
2018-07-31,1047.275
2018-08-01,1031.271
2018-08-02,1010.429
2018-08-03,1020.555
2018-08-06,1014.495
2018-08-07,1026.641
2018-08-08,1026.996
2018-08-09,1024.622
2018-08-10,1005.874
2018-08-13,1003.179
2018-08-14,996.679
2018-08-15,973.735
2018-08-16,988.446
2018-08-17,989.537
2018-08-20,995.647
2018-08-21,1000.299
2018-08-22,1005.188
2018-08-23,997.407
2018-08-24,1001.377
2018-08-27,1003.831
2018-08-28,1006.465
2018-08-29,1006.528
2018-08-30,1000.583
2018-08-31,985.7
2018-09-03,988.118
2018-09-04,978.829
2018-09-05,978.96
2018-09-06,968.981
2018-09-07,963.195
2018-09-10,966.564
2018-09-11,962.979
2018-09-12,974.139
2018-09-13,975.991
2018-09-14,975.421
2018-09-17,982.738
2018-09-18,984.528
2018-09-19,991.984
2018-09-20,1002.814
2018-09-21,1012.84
2018-09-24,1012.588
2018-09-25,1024.684
2018-09-26,1024.214
2018-09-27,1023.386
2018-09-28,1011.286
2018-10-01,1009.115
2018-10-02,1005.244
2018-10-03,1012.935
2018-10-04,1010.369
2018-10-05,998.406
2018-10-08,986.15
2018-10-09,989.924
2018-10-10,990.852
2018-10-11,972.46
2018-10-12,963.477
2018-10-15,970.281
2018-10-16,973.709
2018-10-17,969.593
2018-10-18,960.602
2018-10-19,963.7
2018-10-22,957.417
2018-10-23,944.6
2018-10-24,939.254
2018-10-25,936.506
2018-10-26,928.254
2018-10-29,939.653
2018-10-30,935.091
2018-10-31,951.92
2018-11-01,961.828
2018-11-02,954.966
2018-11-05,965.524
2018-11-06,959.255
2018-11-07,973.867
2018-11-08,977.411
2018-11-09,961.451
2018-11-12,941.69
2018-11-13,946.705
2018-11-14,941.385
2018-11-15,933.479
2018-11-16,933.919
2018-11-19,935.418
2018-11-20,923.707
2018-11-21,934.301
2018-11-22,928.938
2018-11-23,916.027
2018-11-26,932.345
2018-11-27,922.711
2018-11-28,923.83
2018-11-29,931.128
2018-11-30,924.829
2018-12-03,933.239
2018-12-04,928.255
2018-12-05,914.311
2018-12-06,885.606
2018-12-07,895.72
2018-12-10,873.393
2018-12-11,883.285
2018-12-12,903.106
2018-12-13,899.818
2018-12-14,891.056
2018-12-17,888.24
2018-12-18,876.399
2018-12-19,888.059
2018-12-20,879.649
2018-12-21,883.864
2018-12-24,882.558
2018-12-25,882.558
2018-12-26,879.435
2018-12-27,863.375
2018-12-28,888.613
2018-12-31,889.88
2019-01-01,889.88
2019-01-02,881.655
2019-01-03,877.779
2019-01-04,906.628
2019-01-07,904.56
2019-01-08,905.443
2019-01-09,910.614
2019-01-10,919.175
2019-01-11,917.868
2019-01-14,916.11
2019-01-15,913.86
2019-01-16,913.367
2019-01-17,912.786
2019-01-18,932.127
2019-01-21,931.164
2019-01-22,923.196
2019-01-23,921.408
2019-01-24,916.913
2019-01-25,925.562
2019-01-28,914.149
2019-01-29,926.305
2019-01-30,937.761
2019-01-31,951.218
2019-02-01,952.915
2019-02-04,952.614
2019-02-05,962.149
2019-02-06,964.968
2019-02-07,952.969
2019-02-08,947.07
2019-02-11,948.062
2019-02-12,951.603
2019-02-13,959.87
2019-02-14,954.891
2019-02-15,966.818
2019-02-18,968.741
2019-02-19,970.292
2019-02-20,982.955
2019-02-21,974.295
2019-02-22,976.443
2019-02-25,978.053
2019-02-26,985.263
2019-02-27,989.871
2019-02-28,982.1
2019-03-01,982.442
2019-03-04,980.174
2019-03-05,982.352
2019-03-06,988.977
2019-03-07,983.314
2019-03-08,968.107
2019-03-11,978.469
2019-03-12,981.916
2019-03-13,991.644
2019-03-14,999.711
2019-03-15,1004.739
2019-03-18,1013.7
2019-03-19,1020.814
2019-03-20,1011.104
2019-03-21,1010.422
2019-03-22,999.355
2019-03-25,994.267
2019-03-26,997.198
2019-03-27,996.168
2019-03-28,993.37
2019-03-29,997.3
2019-04-01,1012.876
2019-04-02,1014.565
2019-04-03,1027.446
2019-04-04,1020.348
2019-04-05,1022.207
2019-04-08,1028.071
2019-04-09,1025.871
2019-04-10,1029.341
2019-04-11,1026.117
2019-04-12,1031.143
2019-04-15,1031.549
2019-04-16,1031.196
2019-04-17,1031.579
2019-04-18,1024.256
2019-04-19,1024.256
2019-04-22,1021.737
2019-04-23,1026.877
2019-04-24,1014.97
2019-04-25,1005.777
2019-04-26,1004.26
2019-04-29,1005.98
2019-04-30,1012.287
2019-05-01,1008.732
2019-05-02,1002.346
2019-05-03,1013.482
2019-05-06,1011.396
2019-05-07,987.705
2019-05-08,983.686
2019-05-09,978.481
2019-05-10,978.468
2019-05-13,970.414
2019-05-14,975.704
2019-05-15,978.62
2019-05-16,984.691
2019-05-17,979.928
2019-05-20,976.68
2019-05-21,982.209
2019-05-22,971.168
2019-05-23,956.897
2019-05-24,965.445
2019-05-27,964.494
2019-05-28,961.427
2019-05-29,949.097
2019-05-30,948.592
2019-05-31,940.975
2019-06-03,946.809
2019-06-04,956.762
2019-06-05,957.864
2019-06-06,964.561
2019-06-07,978.776
2019-06-10,981.494
2019-06-11,987.568
2019-06-12,977.819
2019-06-13,975.135
2019-06-14,965.757
2019-06-17,962.698
2019-06-18,973.64
2019-06-19,975.827
2019-06-20,984.55
2019-06-21,983.743
2019-06-24,983.464
2019-06-25,985.587
2019-06-26,985.563
2019-06-27,983.472
2019-06-28,988.772
2019-07-01,993.973
2019-07-02,996.325
2019-07-03,996.035
2019-07-04,996.51
2019-07-05,985.869
2019-07-08,987.966
2019-07-09,982.601
2019-07-10,985.24
2019-07-11,984.647
2019-07-12,985.354
2019-07-15,984.413
2019-07-16,981.005
2019-07-17,972.842
2019-07-18,973.438
2019-07-19,978.103
2019-07-22,978.739
2019-07-23,980.959
2019-07-24,974.324
2019-07-25,972.824
2019-07-26,969.966
2019-07-29,972.57
2019-07-30,963.557
2019-07-31,962.61
2019-08-01,948.134
2019-08-02,920.989
2019-08-05,898.891
2019-08-06,894.298
2019-08-07,893.274
2019-08-08,907.556
2019-08-09,896.233
2019-08-12,891.705
2019-08-13,897.817
2019-08-14,882.082
2019-08-15,877.674
2019-08-16,883.574
2019-08-19,892.967
2019-08-20,882.301
2019-08-21,889.2
2019-08-22,889.896
2019-08-23,885.721
2019-08-26,881.969
2019-08-27,880.203
2019-08-28,881.903
2019-08-29,890.887
2019-08-30,891.081
2019-09-02,888.558
2019-09-03,888.788
2019-09-04,903.906
2019-09-05,912.577
2019-09-06,911.098
2019-09-09,914.884
2019-09-10,929.554
2019-09-11,935.448
2019-09-12,934.302
2019-09-13,950.04
2019-09-16,944.981
2019-09-17,944.933
2019-09-18,944.389
2019-09-19,950.538
2019-09-20,952.34
2019-09-23,943.017
2019-09-24,936.292
2019-09-25,931.821
2019-09-26,934.516
2019-09-27,943.613
2019-09-30,943.469
2019-10-01,930.625
2019-10-02,905.188
2019-10-03,906.305
2019-10-04,907.589
2019-10-07,915.927
2019-10-08,902.008
2019-10-09,905.333
2019-10-10,916.886
2019-10-11,956.697
2019-10-14,942.846
2019-10-15,957.307
2019-10-16,953.37
2019-10-17,959.305
2019-10-18,960.288
2019-10-21,972.164
2019-10-22,975.461
2019-10-23,982.781
2019-10-24,985.966
2019-10-25,983.679
2019-10-28,983.571
2019-10-29,980.635
2019-10-30,978.106
2019-10-31,967.018
2019-11-01,978.907
2019-11-04,992.072
2019-11-05,994.021
2019-11-06,994.713
2019-11-07,993.451
2019-11-08,984.124
2019-11-11,986.204
2019-11-12,990.526
2019-11-13,983.806
2019-11-14,978.917
2019-11-15,984.433
2019-11-18,987.118
2019-11-19,986.716
2019-11-20,976.739
2019-11-21,975.211
2019-11-22,980.314
2019-11-25,992.465
2019-11-26,984.908
2019-11-27,992.347
2019-11-28,994.398
2019-11-29,985.198
2019-12-02,978.59
2019-12-03,963.611
2019-12-04,977.042
2019-12-05,971.542
2019-12-06,983.531
2019-12-09,988.553
2019-12-10,987.545
2019-12-11,987.83
2019-12-12,995.616
2019-12-13,1020.385
2019-12-16,1043.52
2019-12-17,1034.067
2019-12-18,1032.813
2019-12-19,1035.018
2019-12-20,1032.49
2019-12-23,1026.42
2019-12-24,1032.31
2019-12-25,1032.31
2019-12-26,1035.217
2019-12-27,1042.144
2019-12-30,1036.557
2019-12-31,1040.062
2020-01-01,1040.062
2020-01-02,1046.271
2020-01-03,1043.707
2020-01-06,1046.931
2020-01-07,1043.252
2020-01-08,1042.601
2020-01-09,1037.722
2020-01-10,1038.553
2020-01-13,1036.059
2020-01-14,1036.605
2020-01-15,1037.223
2020-01-16,1037.729
2020-01-17,1042.024
2020-01-20,1036.342
2020-01-21,1033.176
2020-01-22,1032.154
2020-01-23,1021.4
2020-01-24,1026.468
2020-01-27,999.695
2020-01-28,1002.555
2020-01-29,1003.421
2020-01-30,994.287
2020-01-31,985.791
2020-02-03,973.913
2020-02-04,992.252
2020-02-05,991.944
2020-02-06,988.12
2020-02-07,984.214
2020-02-10,978.316
2020-02-11,988.04
2020-02-12,998.409
2020-02-13,995.187
2020-02-14,984.786
2020-02-17,988.337
2020-02-18,976.785
2020-02-19,978.99
2020-02-20,973.573
2020-02-21,973.545
2020-02-24,937.714
2020-02-25,926.602
2020-02-26,925.335
2020-02-27,893.274
2020-02-28,857.88
2020-03-02,864.842
2020-03-03,872.479
2020-03-04,887.939
2020-03-05,880.928
2020-03-06,854.046
2020-03-09,776.263
2020-03-10,771.512
2020-03-11,760.269
2020-03-12,651.742
2020-03-13,663.792
2020-03-16,634.256
2020-03-17,644.011
2020-03-18,603.413
2020-03-19,600.865
2020-03-20,609.298
2020-03-23,579.981
2020-03-24,661.012
2020-03-25,694.227
2020-03-26,723.868
