Date,UNITED KINGDOM LARGE VALUE Large Cap
2010-09-10,640.371
2010-09-13,650.134
2010-09-14,652.745
2010-09-15,656.13
2010-09-16,656.588
2010-09-17,651.981
2010-09-20,660.991
2010-09-21,656.604
2010-09-22,655.423
2010-09-23,656.96
2010-09-24,663.59
2010-09-27,660.548
2010-09-28,659.834
2010-09-29,659.404
2010-09-30,657.622
2010-10-01,668.656
2010-10-04,664.75
2010-10-05,676.438
2010-10-06,679.582
2010-10-07,681.719
2010-10-08,678.676
2010-10-11,679.607
2010-10-12,672.675
2010-10-13,683.483
2010-10-14,687.751
2010-10-15,684.367
2010-10-18,687.527
2010-10-19,677.316
2010-10-20,684.341
2010-10-21,683.083
2010-10-22,677.434
2010-10-25,679.111
2010-10-26,682.106
2010-10-27,672.223
2010-10-28,683.24
2010-10-29,686.584
2010-11-01,692.299
2010-11-02,699.836
2010-11-03,705.043
2010-11-04,725.573
2010-11-05,719.826
2010-11-08,715.207
2010-11-09,717.518
2010-11-10,707.109
2010-11-11,711.047
2010-11-12,710.994
2010-11-15,708.942
2010-11-16,687.07
2010-11-17,689.192
2010-11-18,698.3
2010-11-19,692.198
2010-11-22,685.102
2010-11-23,671.394
2010-11-24,675.594
2010-11-25,676.747
2010-11-26,668.941
2010-11-29,653.39
2010-11-30,653.225
2010-12-01,667.377
2010-12-02,677.563
2010-12-03,679.657
2010-12-06,682.624
2010-12-07,691.923
2010-12-08,691.18
2010-12-09,691.38
2010-12-10,696.337
2010-12-13,705.579
2010-12-14,709.946
2010-12-15,702.503
2010-12-16,697.726
2010-12-17,688.406
2010-12-20,691.29
2010-12-21,695.505
2010-12-22,692.997
2010-12-23,698.188
2010-12-24,700.626
2010-12-27,697.814
2010-12-28,697.474
2010-12-29,697.855
2010-12-30,692.923
2010-12-31,697.737
2011-01-03,689.247
2011-01-04,714.686
2011-01-05,713.266
2011-01-06,711.454
2011-01-07,711.197
2011-01-10,711.203
2011-01-11,715.685
2011-01-12,723.601
2011-01-13,730.239
2011-01-14,729.748
2011-01-17,730.012
2011-01-18,741.588
2011-01-19,735.749
2011-01-20,717.727
2011-01-21,731.482
2011-01-24,738.507
2011-01-25,729.625
2011-01-26,735.645
2011-01-27,738.599
2011-01-28,729.351
2011-01-31,730.878
2011-02-01,749.25
2011-02-02,750.64
2011-02-03,743.479
2011-02-04,740.076
2011-02-07,747.148
2011-02-08,751.709
2011-02-09,751.806
2011-02-10,748.685
2011-02-11,744.24
2011-02-14,742.066
2011-02-15,754.628
2011-02-16,758.036
2011-02-17,764.933
2011-02-18,771.418
2011-02-21,764.991
2011-02-22,761.591
2011-02-23,758.259
2011-02-24,750.712
2011-02-25,753.421
2011-02-28,765.056
2011-03-01,759.969
2011-03-02,756.033
2011-03-03,765.165
2011-03-04,765.19
2011-03-07,763.077
2011-03-08,760.899
2011-03-09,758.199
2011-03-10,741.878
2011-03-11,736.567
2011-03-14,734.323
2011-03-15,717.709
2011-03-16,704.306
2011-03-17,723.338
2011-03-18,727.417
2011-03-21,743.531
2011-03-22,747.531
2011-03-23,742.89
2011-03-24,747.596
2011-03-25,748.926
2011-03-28,744.307
2011-03-29,742.837
2011-03-30,745.56
2011-03-31,738.303
2011-04-01,752.053
2011-04-04,758.355
2011-04-05,761.929
2011-04-06,769.15
2011-04-07,766.076
2011-04-08,774.98
2011-04-11,776.738
2011-04-12,758.981
2011-04-13,766.237
2011-04-14,762.51
2011-04-15,764.481
2011-04-18,743.491
2011-04-19,750.514
2011-04-20,773.161
2011-04-21,773.462
2011-04-22,773.462
2011-04-25,768.818
2011-04-26,777.703
2011-04-27,784.261
2011-04-28,789.121
2011-04-29,790.662
2011-05-02,791.823
2011-05-03,784.453
2011-05-04,777.065
2011-05-05,763.839
2011-05-06,767.484
2011-05-09,758.822
2011-05-10,769.212
2011-05-11,772.763
2011-05-12,759.884
2011-05-13,753.948
2011-05-16,753.209
2011-05-17,745.753
2011-05-18,751.455
2011-05-19,758.163
2011-05-20,760.973
2011-05-23,743.476
2011-05-24,747.923
2011-05-25,753.265
2011-05-26,758.041
2011-05-27,767.381
2011-05-30,767.101
2011-05-31,776.338
2011-06-01,766.026
2011-06-02,751.775
2011-06-03,756.64
2011-06-06,755.86
2011-06-07,759.658
2011-06-08,751.526
2011-06-09,756.085
2011-06-10,738.369
2011-06-13,743.64
2011-06-14,752.993
2011-06-15,739.25
2011-06-16,728.056
2011-06-17,732.142
2011-06-20,732.187
2011-06-21,743.952
2011-06-22,740.681
2011-06-23,721.024
2011-06-24,721.712
2011-06-27,724.635
2011-06-28,728.831
2011-06-29,741.906
2011-06-30,753.811
2011-07-01,756.115
2011-07-04,761.098
2011-07-05,763.162
2011-07-06,752.933
2011-07-07,760.671
2011-07-08,757.545
2011-07-11,742.073
2011-07-12,735.589
2011-07-13,746.441
2011-07-14,740.539
2011-07-15,741.516
2011-07-18,726.141
2011-07-19,737.345
2011-07-20,745.152
2011-07-21,762.331
2011-07-22,766.075
2011-07-25,763.323
2011-07-26,768.847
2011-07-27,756.38
2011-07-28,761.731
2011-07-29,764.837
2011-08-01,750.113
2011-08-02,745.774
2011-08-03,736.877
2011-08-04,709.23
2011-08-05,691.346
2011-08-08,670.695
2011-08-09,673.508
2011-08-10,650.474
2011-08-11,674.33
2011-08-12,697.241
2011-08-15,708.722
2011-08-16,708.08
2011-08-17,710.009
2011-08-18,679.092
2011-08-19,672.357
2011-08-22,677.544
2011-08-23,687.191
2011-08-24,695.313
2011-08-25,675.789
2011-08-26,672.295
2011-08-29,679.65
2011-08-30,689.044
2011-08-31,702.12
2011-09-01,699.401
2011-09-02,682.478
2011-09-05,654.099
2011-09-06,658.565
2011-09-07,678.156
2011-09-08,686.23
2011-09-09,662.878
2011-09-12,648.193
2011-09-13,656.432
2011-09-14,662.574
2011-09-15,681.039
2011-09-16,684.513
2011-09-19,667.007
2011-09-20,685.212
2011-09-21,671.831
2011-09-22,636.534
2011-09-23,643.139
2011-09-26,650.825
2011-09-27,679.745
2011-09-28,670.657
2011-09-29,671.059
2011-09-30,660.831
2011-10-03,651.88
2011-10-04,633.581
2011-10-05,655.14
2011-10-06,670.538
2011-10-07,681.359
2011-10-10,698.482
2011-10-11,696.521
2011-10-12,709.021
2011-10-13,703.025
2011-10-14,714.747
2011-10-17,715.23
2011-10-18,707.88
2011-10-19,724.801
2011-10-20,714.015
2011-10-21,737.857
2011-10-24,739.838
2011-10-25,740.386
2011-10-26,743.077
2011-10-27,763.609
2011-10-28,759.281
2011-10-31,747.803
2011-11-01,722.539
2011-11-02,732.463
2011-11-03,738.312
2011-11-04,737.45
2011-11-07,736.832
2011-11-08,746.434
2011-11-09,729.644
2011-11-10,726.951
2011-11-11,750.232
2011-11-14,743.261
2011-11-15,737.03
2011-11-16,738.727
2011-11-17,730.723
2011-11-18,723.837
2011-11-21,700.618
2011-11-22,694.928
2011-11-23,681.586
2011-11-24,674.61
2011-11-25,680.637
2011-11-28,699.193
2011-11-29,706.09
2011-11-30,734.857
2011-12-01,729.522
2011-12-02,737.743
2011-12-05,745.055
2011-12-06,739.827
2011-12-07,739.953
2011-12-08,729.745
2011-12-09,737.536
2011-12-12,723.416
2011-12-13,729.791
2011-12-14,707.684
2011-12-15,715.83
2011-12-16,717.531
2011-12-19,713.253
2011-12-20,726.394
2011-12-21,721.71
2011-12-22,732.645
2011-12-23,738.756
2011-12-26,738.756
2011-12-27,740.079
2011-12-28,727.805
2011-12-29,733.176
2011-12-30,740.277
2012-01-02,740.277
2012-01-03,759.577
2012-01-04,756.115
2012-01-05,742.774
2012-01-06,745.347
2012-01-09,740.872
2012-01-10,754.314
2012-01-11,743.332
2012-01-12,740.015
2012-01-13,734.084
2012-01-16,739.119
2012-01-17,746.34
2012-01-18,748.867
2012-01-19,759.909
2012-01-20,758.933
2012-01-23,772.937
2012-01-24,768.552
2012-01-25,762.523
2012-01-26,773.73
2012-01-27,763.013
2012-01-30,754.959
2012-01-31,764.049
2012-02-01,780.823
2012-02-02,778.629
2012-02-03,790.645
2012-02-06,790.252
2012-02-07,793.766
2012-02-08,791.04
2012-02-09,793.758
2012-02-10,782.55
2012-02-13,792.849
2012-02-14,787.083
2012-02-15,791.334
2012-02-16,792.993
2012-02-17,798.971
2012-02-20,806.537
2012-02-21,803.32
2012-02-22,793.001
2012-02-23,796.787
2012-02-24,803.325
2012-02-27,797.611
2012-02-28,799.067
2012-02-29,797.56
2012-03-01,806.045
2012-03-02,799.131
2012-03-05,795.934
2012-03-06,775.911
2012-03-07,776.351
2012-03-08,787.897
2012-03-09,783.059
2012-03-12,779.521
2012-03-13,794.438
2012-03-14,793.258
2012-03-15,789.641
2012-03-16,799.677
2012-03-19,802.204
2012-03-20,793.202
2012-03-21,792.319
2012-03-22,786.132
2012-03-23,788.568
2012-03-26,798.193
2012-03-27,795.548
2012-03-28,783.567
2012-03-29,775.06
2012-03-30,781.157
2012-04-02,796.167
2012-04-03,789.08
2012-04-04,768.876
2012-04-05,769.233
2012-04-06,769.233
2012-04-09,770.642
2012-04-10,752.395
2012-04-11,761.413
2012-04-12,769.472
2012-04-13,759.955
2012-04-16,758.825
2012-04-17,778.127
2012-04-18,777.849
2012-04-19,777.677
2012-04-20,783.23
2012-04-23,769.873
2012-04-24,781.841
2012-04-25,780.202
2012-04-26,789.316
2012-04-27,795.785
2012-04-30,791.206
2012-05-01,799.567
2012-05-02,789.013
2012-05-03,790.967
2012-05-04,774.662
2012-05-07,775.765
2012-05-08,762.222
2012-05-09,758.31
2012-05-10,765.361
2012-05-11,764.877
2012-05-14,749.086
2012-05-15,742.589
2012-05-16,732.615
2012-05-17,718.808
2012-05-18,708.889
2012-05-21,713.144
2012-05-22,728.617
2012-05-23,707.273
2012-05-24,718.525
2012-05-25,716.885
2012-05-28,717.973
2012-05-29,720.821
2012-05-30,703.521
2012-05-31,699.845
2012-06-01,694.716
2012-06-04,696.8
2012-06-05,696.301
2012-06-06,719.093
2012-06-07,733.168
2012-06-08,723.87
2012-06-11,730.059
2012-06-12,738.946
2012-06-13,743.854
2012-06-14,742.031
2012-06-15,750.678
2012-06-18,751.33
2012-06-19,767.403
2012-06-20,772.287
2012-06-21,758.445
2012-06-22,747.639
2012-06-25,740.522
2012-06-26,741.117
2012-06-27,751.143
2012-06-28,742.805
2012-06-29,758.779
2012-07-02,767.95
2012-07-03,771.818
2012-07-04,766.634
2012-07-05,766.662
2012-07-06,761.153
2012-07-09,756.22
2012-07-10,761.403
2012-07-11,769.021
2012-07-12,754.698
2012-07-13,767.326
2012-07-16,770.846
2012-07-17,764.022
2012-07-18,771.458
2012-07-19,777.089
2012-07-20,763.295
2012-07-23,742.212
2012-07-24,737.434
2012-07-25,738.613
2012-07-26,752.463
2012-07-27,762.519
2012-07-30,772.95
2012-07-31,763.059
2012-08-01,769.977
2012-08-02,761.87
2012-08-03,785.71
2012-08-06,789.34
2012-08-07,799.586
2012-08-08,802.908
2012-08-09,801.7
2012-08-10,804.676
2012-08-13,803.855
2012-08-14,807.452
2012-08-15,804.954
2012-08-16,808.278
2012-08-17,809.258
2012-08-20,806.505
2012-08-21,813.902
2012-08-22,805.303
2012-08-23,808.297
2012-08-24,804.446
2012-08-27,803.658
2012-08-28,806.002
2012-08-29,800.545
2012-08-30,794.954
2012-08-31,796.71
2012-09-03,803.203
2012-09-04,789.939
2012-09-05,787.12
2012-09-06,806.514
2012-09-07,817.874
2012-09-10,817.581
2012-09-11,823.169
2012-09-12,825.678
2012-09-13,832.006
2012-09-14,851.824
2012-09-17,848.924
2012-09-18,841.423
2012-09-19,845.35
2012-09-20,838.467
2012-09-21,841.431
2012-09-24,837.675
2012-09-25,843.681
2012-09-26,823.842
2012-09-27,828.786
2012-09-28,819.517
2012-10-01,830.197
2012-10-02,825.15
2012-10-03,825.855
2012-10-04,827.611
2012-10-05,836.546
2012-10-08,824.874
2012-10-09,820.423
2012-10-10,819.253
2012-10-11,827.531
2012-10-12,823.298
2012-10-15,822.643
2012-10-16,836.311
2012-10-17,848.128
2012-10-18,848.455
2012-10-19,839.428
2012-10-22,838.071
2012-10-23,821.151
2012-10-24,825.824
2012-10-25,828.836
2012-10-26,826.279
2012-10-29,820.667
2012-10-30,835.013
2012-10-31,829.472
2012-11-01,846.56
2012-11-02,841.157
2012-11-05,830.764
2012-11-06,837.369
2012-11-07,825.096
2012-11-08,821.037
2012-11-09,814.448
2012-11-12,813.087
2012-11-13,816.41
2012-11-14,806.63
2012-11-15,803.607
2012-11-16,789.552
2012-11-19,814.485
2012-11-20,814.903
2012-11-21,819.555
2012-11-22,823.114
2012-11-23,830.724
2012-11-26,824.674
2012-11-27,825.329
2012-11-28,824.146
2012-11-29,836.321
2012-11-30,837.852
2012-12-03,840.103
2012-12-04,838.437
2012-12-05,844.152
2012-12-06,848.192
2012-12-07,845.596
2012-12-10,847.979
2012-12-11,853.625
2012-12-12,859.562
2012-12-13,859.102
2012-12-14,855.707
2012-12-17,859.814
2012-12-18,865.003
2012-12-19,871.054
2012-12-20,868.514
2012-12-21,863.152
2012-12-24,862.953
2012-12-25,862.953
2012-12-26,863.06
2012-12-27,863.012
2012-12-28,860.333
2012-12-31,861.132
2013-01-01,861.132
2013-01-02,881.88
2013-01-03,879.136
2013-01-04,880.333
2013-01-07,879.884
2013-01-08,876.651
2013-01-09,884.145
2013-01-10,890.451
2013-01-11,893.799
2013-01-14,887.996
2013-01-15,888.431
2013-01-16,879.509
2013-01-17,882.374
2013-01-18,879.019
2013-01-21,880.911
2013-01-22,881.337
2013-01-23,883.311
2013-01-24,891.279
2013-01-25,896.558
2013-01-28,895.58
2013-01-29,906.601
2013-01-30,907.85
2013-01-31,899.63
2013-02-01,900.814
2013-02-04,883.076
2013-02-05,883.714
2013-02-06,883.087
2013-02-07,874.822
2013-02-08,887.226
2013-02-11,880.91
2013-02-12,889.576
2013-02-13,885.664
2013-02-14,877.086
2013-02-15,875.715
2013-02-18,870.873
2013-02-19,874.037
2013-02-20,865.823
2013-02-21,848.953
2013-02-22,855.859
2013-02-25,855.398
2013-02-26,841.859
2013-02-27,851.462
2013-02-28,857.755
2013-03-01,848.791
2013-03-04,844.105
2013-03-05,857.301
2013-03-06,859.257
2013-03-07,859.075
2013-03-08,862.525
2013-03-11,861.461
2013-03-12,860.971
2013-03-13,858.897
2013-03-14,873.303
2013-03-15,869.536
2013-03-18,863.454
2013-03-19,861.477
2013-03-20,861.625
2013-03-21,859.634
2013-03-22,864.64
2013-03-25,859.228
2013-03-26,863.071
2013-03-27,858.554
2013-03-28,862.801
2013-03-29,862.801
2013-04-01,865.529
2013-04-02,871.193
2013-04-03,859.671
2013-04-04,853.957
2013-04-05,853.677
2013-04-08,851.384
2013-04-09,861.943
2013-04-10,871.543
2013-04-11,877.179
2013-04-12,872.096
2013-04-15,861.583
2013-04-16,858.283
2013-04-17,845.649
2013-04-18,847.278
2013-04-19,852.862
2013-04-22,853.488
2013-04-23,867.906
2013-04-24,873.23
2013-04-25,884.603
2013-04-26,885.122
2013-04-29,890.133
2013-04-30,893.09
2013-05-01,894.755
2013-05-02,891.912
2013-05-03,903.498
2013-05-06,901.322
2013-05-07,905.337
2013-05-08,913.978
2013-05-09,909.856
2013-05-10,905.39
2013-05-13,904.327
2013-05-14,905.297
2013-05-15,904.264
2013-05-16,908.824
2013-05-17,909.9
2013-05-20,916.353
2013-05-21,918.485
2013-05-22,918.347
2013-05-23,900.563
2013-05-24,897.88
2013-05-27,895.656
2013-05-28,906.011
2013-05-29,894.089
2013-05-30,902.649
2013-05-31,890.469
2013-06-03,890.617
2013-06-04,896.383
2013-06-05,882.476
2013-06-06,879.306
2013-06-07,889.257
2013-06-10,885.638
2013-06-11,883.552
2013-06-12,881.148
2013-06-13,880.978
2013-06-14,880.622
2013-06-17,885.667
2013-06-18,887.604
2013-06-19,885.472
2013-06-20,850.587
2013-06-21,840.295
2013-06-24,830.859
2013-06-25,840.665
2013-06-26,844.107
2013-06-27,846.884
2013-06-28,842.211
2013-07-01,854.794
2013-07-02,850.993
2013-07-03,843.533
2013-07-04,857.479
2013-07-05,839.694
2013-07-08,852.138
2013-07-09,856.104
2013-07-10,862.166
2013-07-11,877.21
2013-07-12,878.321
2013-07-15,883.628
2013-07-16,884.616
2013-07-17,891.892
2013-07-18,900.587
2013-07-19,903.876
2013-07-22,909.855
2013-07-23,910.206
2013-07-24,913.679
2013-07-25,907.029
2013-07-26,906.705
2013-07-29,904.544
2013-07-30,896.852
2013-07-31,898.394
2013-08-01,903.214
2013-08-02,904.646
2013-08-05,900.78
2013-08-06,898.98
2013-08-07,894.71
2013-08-08,901.647
2013-08-09,911.877
2013-08-12,908.936
2013-08-13,914.201
2013-08-14,917.895
2013-08-15,907.336
2013-08-16,913.596
2013-08-19,909.187
2013-08-20,908.344
2013-08-21,899.759
2013-08-22,902.09
2013-08-23,910.156
2013-08-26,909.28
2013-08-27,901.655
2013-08-28,904.304
2013-08-29,909.812
2013-08-30,899.784
2013-09-02,916.969
2013-09-03,908.325
2013-09-04,918.306
2013-09-05,926.078
2013-09-06,929.815
2013-09-09,933.229
2013-09-10,939.563
2013-09-11,945.526
2013-09-12,947.324
2013-09-13,947.202
2013-09-16,957.112
2013-09-17,944.931
2013-09-18,949.139
2013-09-19,961.49
2013-09-20,952.259
2013-09-23,947.56
2013-09-24,947.533
2013-09-25,952.945
2013-09-26,951.971
2013-09-27,950.285
2013-09-30,946.427
2013-10-01,946.223
2013-10-02,948.193
2013-10-03,948.324
2013-10-04,944.56
2013-10-07,940.773
2013-10-08,932.7
2013-10-09,919.431
2013-10-10,932.925
2013-10-11,941.876
2013-10-14,948.482
2013-10-15,952.696
2013-10-16,953.533
2013-10-17,964.626
2013-10-18,970.932
2013-10-21,973.917
2013-10-22,982.612
2013-10-23,976.956
2013-10-24,981.764
2013-10-25,982.489
2013-10-28,979.734
2013-10-29,984.794
2013-10-30,988.045
2013-10-31,974.057
2013-11-01,970.082
2013-11-04,977.468
2013-11-05,980.919
2013-11-06,984.67
2013-11-07,973.852
2013-11-08,972.465
2013-11-11,973.338
2013-11-12,972.542
2013-11-13,963.979
2013-11-14,974.442
2013-11-15,980.323
2013-11-18,987.405
2013-11-19,981.552
2013-11-20,985.501
2013-11-21,986.102
2013-11-22,986.083
2013-11-25,984.217
2013-11-26,976.731
2013-11-27,981.825
2013-11-28,988.815
2013-11-29,990.8
2013-12-02,981.719
2013-12-03,977.111
2013-12-04,968.763
2013-12-05,965.136
2013-12-06,977.425
2013-12-09,979.916
2013-12-10,974.992
2013-12-11,969.543
2013-12-12,960.693
2013-12-13,955.706
2013-12-16,967.923
2013-12-17,959.347
2013-12-18,968.136
2013-12-19,979.706
2013-12-20,983.136
2013-12-23,993.7
2013-12-24,996.703
2013-12-25,996.703
2013-12-26,999.777
2013-12-27,1011.622
2013-12-30,1010.981
2013-12-31,1014.906
2014-01-01,1014.906
2014-01-02,1002.378
2014-01-03,1002.325
2014-01-06,999.686
2014-01-07,1004.079
2014-01-08,1002.475
2014-01-09,997.486
2014-01-10,1006.107
2014-01-13,1002.25
2014-01-14,1007.364
2014-01-15,1010.862
2014-01-16,1013.333
2014-01-17,1023.313
2014-01-20,1021.615
2014-01-21,1020.113
2014-01-22,1026.703
2014-01-23,1023.933
2014-01-24,1002.606
2014-01-27,991.55
2014-01-28,993.458
2014-01-29,990.864
2014-01-30,990.558
2014-01-31,981.37
2014-02-03,967.552
2014-02-04,961.316
2014-02-05,962.889
2014-02-06,978.279
2014-02-07,984.891
2014-02-10,987.249
2014-02-11,1004.014
2014-02-12,1013.274
2014-02-13,1018.725
2014-02-14,1023.965
2014-02-17,1033.822
2014-02-18,1044.116
2014-02-19,1047.882
2014-02-20,1047.256
2014-02-21,1055.677
2014-02-24,1051.684
2014-02-25,1046.188
2014-02-26,1039.261
2014-02-27,1044.001
2014-02-28,1046.393
2014-03-03,1028.508
2014-03-04,1040.913
2014-03-05,1037.143
2014-03-06,1038.748
2014-03-07,1025.366
2014-03-10,1015.374
2014-03-11,1014.188
2014-03-12,1007.076
2014-03-13,1001.144
2014-03-14,993.315
2014-03-17,999.813
2014-03-18,1000.707
2014-03-19,998.077
2014-03-20,986.753
2014-03-21,990.141
2014-03-24,983.724
2014-03-25,996.104
2014-03-26,1000.738
2014-03-27,999.672
2014-03-28,1007.54
2014-03-31,1006.187
2014-04-01,1011.51
2014-04-02,1012.837
2014-04-03,1007.361
2014-04-04,1014.626
2014-04-07,1006.002
2014-04-08,1012.136
2014-04-09,1018.722
2014-04-10,1021.825
2014-04-11,1007.919
2014-04-14,1014.55
2014-04-15,1008.73
2014-04-16,1017.887
2014-04-17,1023.983
2014-04-18,1023.983
2014-04-21,1023.648
2014-04-22,1033.758
2014-04-23,1031.241
2014-04-24,1038.973
2014-04-25,1036.24
2014-04-28,1041.698
2014-04-29,1057.212
2014-04-30,1061.844
2014-05-01,1061.753
2014-05-02,1064.648
2014-05-05,1064.333
2014-05-06,1066.158
2014-05-07,1067.779
2014-05-08,1074.059
2014-05-09,1064.045
2014-05-12,1072.229
2014-05-13,1072.519
2014-05-14,1074.626
2014-05-15,1075.906
2014-05-16,1081.673
2014-05-19,1073.361
2014-05-20,1064.948
2014-05-21,1069.56
2014-05-22,1065.297
2014-05-23,1065.898
2014-05-26,1066.183
2014-05-27,1063.387
2014-05-28,1057.165
2014-05-29,1061.229
2014-05-30,1057.154
2014-06-02,1060.929
2014-06-03,1055.824
2014-06-04,1050.7
2014-06-05,1050.688
2014-06-06,1058.704
2014-06-09,1061.991
2014-06-10,1057.386
2014-06-11,1056.203
2014-06-12,1057.772
2014-06-13,1058.816
2014-06-16,1057.892
2014-06-17,1057.242
2014-06-18,1062.368
2014-06-19,1072.064
2014-06-20,1070.742
2014-06-23,1070.376
2014-06-24,1065.584
2014-06-25,1056.723
2014-06-26,1054.172
2014-06-27,1058.234
2014-06-30,1060.069
2014-07-01,1072.268
2014-07-02,1078.675
2014-07-03,1082.945
2014-07-04,1084.47
2014-07-07,1076.862
2014-07-08,1065.513
2014-07-09,1064.422
2014-07-10,1053.748
2014-07-11,1057.08
2014-07-14,1064.952
2014-07-15,1064.953
2014-07-16,1079.045
2014-07-17,1066.299
2014-07-18,1065.18
2014-07-21,1063.828
2014-07-22,1072.885
2014-07-23,1076.088
2014-07-24,1078.618
2014-07-25,1077.839
2014-07-28,1079.981
2014-07-29,1078.818
2014-07-30,1071.287
2014-07-31,1067.216
2014-08-01,1054.409
2014-08-04,1056.737
2014-08-05,1059.265
2014-08-06,1052.787
2014-08-07,1046.415
2014-08-08,1038.151
2014-08-11,1047.051
2014-08-12,1046.735
2014-08-13,1045.815
2014-08-14,1049.159
2014-08-15,1048.776
2014-08-18,1059.07
2014-08-19,1057.538
2014-08-20,1058.423
2014-08-21,1057.995
2014-08-22,1056.07
2014-08-25,1056.834
2014-08-26,1062.771
2014-08-27,1063.674
2014-08-28,1058.113
2014-08-29,1062.023
2014-09-01,1062.858
2014-09-02,1056.003
2014-09-03,1061.557
2014-09-04,1053.931
2014-09-05,1047.934
2014-09-08,1036.19
2014-09-09,1029.412
2014-09-10,1034.021
2014-09-11,1033.892
2014-09-12,1033.283
2014-09-15,1032.82
2014-09-16,1032.773
2014-09-17,1037.702
2014-09-18,1047.401
2014-09-19,1044.233
2014-09-22,1032.135
2014-09-23,1022.569
2014-09-24,1027.049
2014-09-25,1012.298
2014-09-26,1008.357
2014-09-29,1005.622
2014-09-30,999.152
2014-10-01,990.32
2014-10-02,966.749
2014-10-03,967.589
2014-10-06,976.367
2014-10-07,976.027
2014-10-08,973.709
2014-10-09,968.337
2014-10-10,946.604
2014-10-13,957.589
2014-10-14,950.585
2014-10-15,925.826
2014-10-16,925.034
2014-10-17,946.774
2014-10-20,941.241
2014-10-21,959.799
2014-10-22,959.138
2014-10-23,962.899
2014-10-24,960.455
2014-10-27,957.44
2014-10-28,965.395
2014-10-29,972.366
2014-10-30,963.733
2014-10-31,973.211
2014-11-03,961.39
2014-11-04,955.557
2014-11-05,966.663
2014-11-06,964.288
2014-11-07,967.047
2014-11-10,972.274
2014-11-11,974.473
2014-11-12,971.691
2014-11-13,968.212
2014-11-14,965.278
2014-11-17,967.212
2014-11-18,971.939
2014-11-19,970.462
2014-11-20,968.138
2014-11-21,981.226
2014-11-24,975.636
2014-11-25,975.186
2014-11-26,980.031
2014-11-27,969.43
2014-11-28,964.003
2014-12-01,955.773
2014-12-02,968.927
2014-12-03,969.363
2014-12-04,960.328
2014-12-05,962.085
2014-12-08,952.56
2014-12-09,935.817
2014-12-10,930.209
2014-12-11,925.318
2014-12-12,900.759
2014-12-15,877.61
2014-12-16,908.554
2014-12-17,907.345
2014-12-18,920.501
2014-12-19,935.345
2014-12-22,939.034
2014-12-23,936.327
2014-12-24,940.429
2014-12-25,940.429
2014-12-26,941.154
2014-12-29,943.25
2014-12-30,932.592
2014-12-31,936.714
2015-01-01,936.714
2015-01-02,923.367
2015-01-05,891.233
2015-01-06,881.296
2015-01-07,881.711
2015-01-08,904.736
2015-01-09,899.307
2015-01-12,895.322
2015-01-13,902.465
2015-01-14,881.059
2015-01-15,893.966
2015-01-16,900.275
2015-01-19,906.185
2015-01-20,913.678
2015-01-21,925.195
2015-01-22,933.841
2015-01-23,932.812
2015-01-26,936.677
2015-01-27,940.693
2015-01-28,936.628
2015-01-29,922.691
2015-01-30,912.087
2015-02-02,920.828
2015-02-03,946.019
2015-02-04,948.094
2015-02-05,952.678
2015-02-06,950.94
2015-02-09,949.099
2015-02-10,943.45
2015-02-11,939.849
2015-02-12,950.716
2015-02-13,962.839
2015-02-16,959.001
2015-02-17,961.804
2015-02-18,968.725
2015-02-19,964.897
2015-02-20,965.554
2015-02-23,962.265
2015-02-24,969.593
2015-02-25,968.058
2015-02-26,961.929
2015-02-27,965.402
2015-03-02,958.407
2015-03-03,952.954
2015-03-04,949.645
2015-03-05,952.701
2015-03-06,933.229
2015-03-09,932.918
2015-03-10,906.97
2015-03-11,900.269
2015-03-12,902.964
2015-03-13,886.938
2015-03-16,897.268
2015-03-17,901.611
2015-03-18,913.466
2015-03-19,920.189
2015-03-20,943.969
2015-03-23,949.603
2015-03-24,942.113
2015-03-25,944.205
2015-03-26,929.218
2015-03-27,923.285
2015-03-30,923.706
2015-03-31,908.234
2015-04-01,913.482
2015-04-02,916.788
2015-04-03,916.788
2015-04-06,925.907
2015-04-07,937.739
2015-04-08,928.553
2015-04-09,928.189
2015-04-10,930.784
2015-04-13,928.346
2015-04-14,942.035
2015-04-15,944.869
2015-04-16,948.432
2015-04-17,943.01
2015-04-20,950.731
2015-04-21,950.052
2015-04-22,953.28
2015-04-23,962.81
2015-04-24,974.034
2015-04-27,982.747
2015-04-28,981.595
2015-04-29,979.828
2015-04-30,975.797
2015-05-01,970.237
2015-05-04,966.369
2015-05-05,964.527
2015-05-06,969.758
2015-05-07,958.836
2015-05-08,994.454
2015-05-11,1000.516
2015-05-12,995.188
2015-05-13,1000.548
2015-05-14,1005.176
2015-05-15,1003.278
2015-05-18,995.434
2015-05-19,980.698
2015-05-20,990.212
2015-05-21,1001.134
2015-05-22,995.054
2015-05-25,995.054
2015-05-26,973.953
2015-05-27,982.671
2015-05-28,980.12
2015-05-29,971.91
2015-06-01,962.65
2015-06-02,971.027
2015-06-03,972.658
2015-06-04,960.044
2015-06-05,948.295
2015-06-08,946.177
2015-06-09,942.483
2015-06-10,967.369
2015-06-11,966.556
2015-06-12,962.12
2015-06-15,949.649
2015-06-16,952.653
2015-06-17,953.898
2015-06-18,967.107
2015-06-19,967.232
2015-06-22,978.783
2015-06-23,973.01
2015-06-24,976.668
2015-06-25,969.708
2015-06-26,962.433
2015-06-29,944.788
2015-06-30,926.733
