Date,KOKUSAI INDEX (WORLD ex JP) IMI GROWTH IMI (Large+Mid+Small Cap)
2015-03-17,1512.224
2015-03-18,1525.971
2015-03-19,1527.608
2015-03-20,1545.603
2015-03-23,1544.623
2015-03-24,1542.011
2015-03-25,1522.078
2015-03-26,1513.625
2015-03-27,1518.066
2015-03-30,1531.098
2015-03-31,1517.452
2015-04-01,1515.117
2015-04-02,1524.482
2015-04-03,1524.482
2015-04-06,1537.046
2015-04-07,1535.754
2015-04-08,1542.29
2015-04-09,1547.657
2015-04-10,1554.239
2015-04-13,1548.182
2015-04-14,1551.668
2015-04-15,1554.408
2015-04-16,1556.662
2015-04-17,1538.614
2015-04-20,1549.066
2015-04-21,1554.33
2015-04-22,1557.451
2015-04-23,1562.909
2015-04-24,1568.44
2015-04-27,1568.098
2015-04-28,1564.229
2015-04-29,1555.555
2015-04-30,1540.226
2015-05-01,1551.666
2015-05-04,1555.832
2015-05-05,1537.943
2015-05-06,1537.332
2015-05-07,1538.103
2015-05-08,1560.607
2015-05-11,1556.881
2015-05-12,1552.546
2015-05-13,1556.42
2015-05-14,1572.024
2015-05-15,1575.918
2015-05-18,1579.432
2015-05-19,1575.422
2015-05-20,1574.812
2015-05-21,1582.116
2015-05-22,1576.94
2015-05-25,1576.473
2015-05-26,1557.265
2015-05-27,1571.059
2015-05-28,1568.388
2015-05-29,1555.624
2015-06-01,1557.548
2015-06-02,1560.936
2015-06-03,1570.06
2015-06-04,1557.997
2015-06-05,1546.968
2015-06-08,1538.753
2015-06-09,1537.808
2015-06-10,1560.212
2015-06-11,1562.897
2015-06-12,1554.538
2015-06-15,1542.945
2015-06-16,1550.576
2015-06-17,1550.331
2015-06-18,1569.241
2015-06-19,1563.821
2015-06-22,1582.302
2015-06-23,1581.443
2015-06-24,1570.485
2015-06-25,1568.709
2015-06-26,1563.543
2015-06-29,1527.756
2015-06-30,1528.502
2015-07-01,1540.849
2015-07-02,1538.289
2015-07-03,1535.061
2015-07-06,1525.167
2015-07-07,1518.834
2015-07-08,1503.022
2015-07-09,1515.251
2015-07-10,1542.951
2015-07-13,1557.998
2015-07-14,1566.628
2015-07-15,1564.231
2015-07-16,1576.938
2015-07-17,1579.499
2015-07-20,1583.474
2015-07-21,1578.291
2015-07-22,1570.66
2015-07-23,1566.482
2015-07-24,1550.654
2015-07-27,1537.383
2015-07-28,1552.86
2015-07-29,1564.699
2015-07-30,1562.409
2015-07-31,1569.177
2015-08-03,1565.624
2015-08-04,1564.153
2015-08-05,1567.919
2015-08-06,1552.054
2015-08-07,1545.953
2015-08-10,1563.459
2015-08-11,1547.996
2015-08-12,1540.906
2015-08-13,1543.222
2015-08-14,1546.33
2015-08-17,1553.259
2015-08-18,1549.441
2015-08-19,1534.744
2015-08-20,1503.093
2015-08-21,1461.087
2015-08-24,1408.88
2015-08-25,1414.007
2015-08-26,1441.051
2015-08-27,1472.068
2015-08-28,1475.698
2015-08-31,1463.635
2015-09-01,1426.355
2015-09-02,1444.999
2015-09-03,1449.212
2015-09-04,1428.244
2015-09-07,1430.989
2015-09-08,1461.131
2015-09-09,1455.002
2015-09-10,1457.471
2015-09-11,1460.834
2015-09-14,1455.336
2015-09-15,1468.254
2015-09-16,1485.741
2015-09-17,1486.646
2015-09-18,1469.666
2015-09-21,1467.221
2015-09-22,1438.585
2015-09-23,1435.658
2015-09-24,1426.759
2015-09-25,1428.229
2015-09-28,1391.92
2015-09-29,1384.043
2015-09-30,1412.659
2015-10-01,1416.839
2015-10-02,1436.137
2015-10-05,1461.727
2015-10-06,1458.775
2015-10-07,1466.264
2015-10-08,1475.705
2015-10-09,1484.917
2015-10-12,1486.056
2015-10-13,1473.845
2015-10-14,1467.143
2015-10-15,1488.469
2015-10-16,1493.061
2015-10-19,1494.522
2015-10-20,1491.455
2015-10-21,1483.232
2015-10-22,1496.223
2015-10-23,1513.125
2015-10-26,1512.107
2015-10-27,1506.274
2015-10-28,1524.307
2015-10-29,1521.08
2015-10-30,1519.889
2015-11-02,1532.962
2015-11-03,1534.782
2015-11-04,1530.618
2015-11-05,1528.428
2015-11-06,1524.962
2015-11-09,1510.768
2015-11-10,1509.625
2015-11-11,1509.944
2015-11-12,1492.21
2015-11-13,1473.555
2015-11-16,1486.385
2015-11-17,1495.586
2015-11-18,1512.44
2015-11-19,1517.874
2015-11-20,1523.935
2015-11-23,1519.706
2015-11-24,1515.355
2015-11-25,1522.673
2015-11-26,1527.26
2015-11-27,1525.734
2015-11-30,1520.753
2015-12-01,1533.289
2015-12-02,1523.853
2015-12-03,1504.964
2015-12-04,1525.247
2015-12-07,1518.337
2015-12-08,1508.965
2015-12-09,1497.258
2015-12-10,1498.842
2015-12-11,1471.761
2015-12-14,1469.535
2015-12-15,1483.471
2015-12-16,1502.075
2015-12-17,1487.921
2015-12-18,1468.241
2015-12-21,1473.5
2015-12-22,1482.196
2015-12-23,1498.902
2015-12-24,1501.887
2015-12-25,1501.887
2015-12-28,1499.758
2015-12-29,1515.526
2015-12-30,1507.003
2015-12-31,1493.021
2016-01-01,1493.021
2016-01-04,1461.362
2016-01-05,1459.929
2016-01-06,1443.21
2016-01-07,1411.929
2016-01-08,1398.911
2016-01-11,1393.582
2016-01-12,1405.412
2016-01-13,1379.749
2016-01-14,1384.47
2016-01-15,1357.686
2016-01-18,1353.333
2016-01-19,1360.062
2016-01-20,1341.23
2016-01-21,1349.204
2016-01-22,1382.207
2016-01-25,1367.885
2016-01-26,1381.585
2016-01-27,1368.572
2016-01-28,1368.188
2016-01-29,1396.251
2016-02-01,1401.538
2016-02-02,1376.319
2016-02-03,1377.28
2016-02-04,1381.672
2016-02-05,1349.684
2016-02-08,1317.516
2016-02-09,1318.402
2016-02-10,1324.475
2016-02-11,1308.464
2016-02-12,1328.17
2016-02-15,1337.448
2016-02-16,1353.544
2016-02-17,1381.223
2016-02-18,1375.898
2016-02-19,1375.417
2016-02-22,1392.202
2016-02-23,1378.478
2016-02-24,1375.568
2016-02-25,1392.533
2016-02-26,1394.733
2016-02-29,1388.512
2016-03-01,1418.716
2016-03-02,1420.985
2016-03-03,1427.445
2016-03-04,1435.758
2016-03-07,1434.056
2016-03-08,1421.045
2016-03-09,1426.311
2016-03-10,1423.223
2016-03-11,1450.501
2016-03-14,1451.88
2016-03-15,1443.164
2016-03-16,1448.318
2016-03-17,1464.146
2016-03-18,1469.718
2016-03-21,1469.618
2016-03-22,1468.928
2016-03-23,1459.573
2016-03-24,1453.48
2016-03-25,1453.48
2016-03-28,1457.047
2016-03-29,1471.048
2016-03-30,1488.48
2016-03-31,1486.585
2016-04-01,1486.568
2016-04-04,1485.431
2016-04-05,1469.258
2016-04-06,1486.4
2016-04-07,1471.855
2016-04-08,1478.622
2016-04-11,1476.699
2016-04-12,1484.741
2016-04-13,1502.915
2016-04-14,1503.434
2016-04-15,1503.378
2016-04-18,1512.679
2016-04-19,1521.482
2016-04-20,1521.195
2016-04-21,1514.768
2016-04-22,1510.152
2016-04-25,1508.594
2016-04-26,1511.268
2016-04-27,1509.681
2016-04-28,1501.154
2016-04-29,1493.685
2016-05-02,1504.431
2016-05-03,1489.406
2016-05-04,1477.418
2016-05-05,1475.691
2016-05-06,1477.129
2016-05-09,1483.063
2016-05-10,1498.91
2016-05-11,1487.192
2016-05-12,1482.749
2016-05-13,1473.007
2016-05-16,1485.347
2016-05-17,1476.01
2016-05-18,1476.171
2016-05-19,1463.255
2016-05-20,1477.811
2016-05-23,1474.665
2016-05-24,1496.467
2016-05-25,1505.685
2016-05-26,1508.458
2016-05-27,1513.301
2016-05-30,1513.974
2016-05-31,1512.131
2016-06-01,1513.293
2016-06-02,1517.693
2016-06-03,1519.881
2016-06-06,1527.106
2016-06-07,1531.698
2016-06-08,1535.539
2016-06-09,1527.583
2016-06-10,1504.993
2016-06-13,1489.319
2016-06-14,1477.129
2016-06-15,1480.331
2016-06-16,1474.111
2016-06-17,1476.087
2016-06-20,1501.626
2016-06-21,1502.56
2016-06-22,1502.732
2016-06-23,1524.024
2016-06-24,1455.12
2016-06-27,1415.371
2016-06-28,1444.391
2016-06-29,1475.886
2016-06-30,1493.034
2016-07-01,1500.838
2016-07-04,1500.942
2016-07-05,1486.33
2016-07-06,1485.883
2016-07-07,1492.332
2016-07-08,1511.963
2016-07-11,1523.981
2016-07-12,1534.267
2016-07-13,1534.481
2016-07-14,1541.625
2016-07-15,1538.033
2016-07-18,1543.36
2016-07-19,1538.263
2016-07-20,1548.953
2016-07-21,1543.869
2016-07-22,1546.533
2016-07-25,1545.393
2016-07-26,1548.541
2016-07-27,1550.759
2016-07-28,1556.061
2016-07-29,1564.96
2016-08-01,1565.233
2016-08-02,1554.755
2016-08-03,1554.185
2016-08-04,1556.803
2016-08-05,1565.053
2016-08-08,1562.724
2016-08-09,1569.712
2016-08-10,1569.219
2016-08-11,1578.413
2016-08-12,1578.2
2016-08-15,1583.636
2016-08-16,1574.826
2016-08-17,1571.904
2016-08-18,1578.691
2016-08-19,1575.578
2016-08-22,1577.402
2016-08-23,1583.488
2016-08-24,1572.467
2016-08-25,1568.119
2016-08-26,1569.266
2016-08-29,1566.939
2016-08-30,1563.953
2016-08-31,1557.9
2016-09-01,1562.341
2016-09-02,1573.821
2016-09-05,1574.945
2016-09-06,1581.893
2016-09-07,1583.468
2016-09-08,1576.94
2016-09-09,1539.902
2016-09-12,1550.73
2016-09-13,1534.28
2016-09-14,1536.257
2016-09-15,1550.961
2016-09-16,1543.114
2016-09-19,1548.319
2016-09-20,1549.128
2016-09-21,1560.65
2016-09-22,1580.715
2016-09-23,1570.539
2016-09-26,1558.206
2016-09-27,1563.107
2016-09-28,1569.341
2016-09-29,1560.177
2016-09-30,1567.733
2016-10-03,1565.038
2016-10-04,1560.889
2016-10-05,1561.26
2016-10-06,1557.948
2016-10-07,1548.578
2016-10-10,1555.639
2016-10-11,1535.101
2016-10-12,1532.959
2016-10-13,1526.959
2016-10-14,1530.92
2016-10-17,1523.286
2016-10-18,1536.133
2016-10-19,1540.574
2016-10-20,1536.307
2016-10-21,1534.135
2016-10-24,1540.079
2016-10-25,1529.597
2016-10-26,1523.362
2016-10-27,1516.454
2016-10-28,1511.448
2016-10-31,1510.608
2016-11-01,1502.479
2016-11-02,1493.58
2016-11-03,1485.082
2016-11-04,1482.558
2016-11-07,1507.587
2016-11-08,1513.616
2016-11-09,1522.386
2016-11-10,1515.169
2016-11-11,1513.26
2016-11-14,1505.4
2016-11-15,1514.966
2016-11-16,1515.548
2016-11-17,1526.032
2016-11-18,1518.702
2016-11-21,1529.903
2016-11-22,1531.524
2016-11-23,1530.337
2016-11-24,1533.102
2016-11-25,1540.063
2016-11-28,1531.24
2016-11-29,1536.23
2016-11-30,1527.525
2016-12-01,1516.092
2016-12-02,1517.086
2016-12-05,1528.526
2016-12-06,1533.681
2016-12-07,1548.456
2016-12-08,1550.072
2016-12-09,1557.476
2016-12-12,1553.54
2016-12-13,1566.504
2016-12-14,1557.697
2016-12-15,1551.455
2016-12-16,1550.042
2016-12-19,1554.016
2016-12-20,1556.771
2016-12-21,1555.887
2016-12-22,1551.853
2016-12-23,1553.848
2016-12-26,1553.844
2016-12-27,1558.028
2016-12-28,1549.042
2016-12-29,1552.74
2016-12-30,1549.296
2017-01-02,1551.131
2017-01-03,1556.049
2017-01-04,1569.277
2017-01-05,1577.437
2017-01-06,1581.605
2017-01-09,1579.483
2017-01-10,1583.232
2017-01-11,1581.853
2017-01-12,1585.171
2017-01-13,1591.365
2017-01-16,1588.312
2017-01-17,1587.76
2017-01-18,1591.768
2017-01-19,1584.489
2017-01-20,1588.825
2017-01-23,1589.695
2017-01-24,1600.355
2017-01-25,1613.101
2017-01-26,1610.618
2017-01-27,1611.088
2017-01-30,1599.681
2017-01-31,1602.007
2017-02-01,1606.078
2017-02-02,1607.971
2017-02-03,1616.611
2017-02-06,1609.284
2017-02-07,1610.798
2017-02-08,1616.987
2017-02-09,1625.45
2017-02-10,1630.895
2017-02-13,1637.274
2017-02-14,1638.7
2017-02-15,1647.141
2017-02-16,1648.282
2017-02-17,1651.895
2017-02-20,1651.867
2017-02-21,1658.934
2017-02-22,1658.202
2017-02-23,1657.089
2017-02-24,1655.247
2017-02-27,1659.679
2017-02-28,1654.169
2017-03-01,1671.484
2017-03-02,1664.436
2017-03-03,1663.884
2017-03-06,1660.151
2017-03-07,1655.29
2017-03-08,1652.151
2017-03-09,1652.323
2017-03-10,1660.945
2017-03-13,1666.475
2017-03-14,1660.551
2017-03-15,1672.809
2017-03-16,1680.796
2017-03-17,1682.358
2017-03-20,1681.407
2017-03-21,1665.006
2017-03-22,1665.245
2017-03-23,1667.38
2017-03-24,1668.389
2017-03-27,1670.223
2017-03-28,1679.738
2017-03-29,1681.331
2017-03-30,1684.877
2017-03-31,1682.399
2017-04-03,1677.545
2017-04-04,1678.942
2017-04-05,1675.466
2017-04-06,1679.241
2017-04-07,1678.337
2017-04-10,1681.095
2017-04-11,1680.965
2017-04-12,1677.592
2017-04-13,1671.239
2017-04-14,1671.239
2017-04-17,1683.687
2017-04-18,1676.954
2017-04-19,1677.842
2017-04-20,1690.281
2017-04-21,1685.181
2017-04-24,1710.31
2017-04-25,1720.323
2017-04-26,1721.664
2017-04-27,1725.199
2017-04-28,1724.902
2017-05-01,1729.949
2017-05-02,1735.409
2017-05-03,1730.576
2017-05-04,1735.191
2017-05-05,1745.64
2017-05-08,1743.544
2017-05-09,1746.492
2017-05-10,1748.703
2017-05-11,1745.073
2017-05-12,1748.173
2017-05-15,1756.19
2017-05-16,1760.349
2017-05-17,1733.677
2017-05-18,1737.023
2017-05-19,1750.791
2017-05-22,1761.511
2017-05-23,1761.156
2017-05-24,1764.903
2017-05-25,1773.851
2017-05-26,1773.019
2017-05-29,1772.448
2017-05-30,1770.59
2017-05-31,1774.582
2017-06-01,1786.731
2017-06-02,1798.637
2017-06-05,1794.76
2017-06-06,1787.461
2017-06-07,1788.672
2017-06-08,1786.506
2017-06-09,1774.789
2017-06-12,1764.616
2017-06-13,1779.273
2017-06-14,1780.25
2017-06-15,1767.008
2017-06-16,1772.561
2017-06-19,1789.211
2017-06-20,1774.882
2017-06-21,1777.575
2017-06-22,1779.458
2017-06-23,1785.366
2017-06-26,1785.431
2017-06-27,1771.026
2017-06-28,1786.906
2017-06-29,1767.923
2017-06-30,1767.874
2017-07-03,1765.957
2017-07-04,1763.579
2017-07-05,1768.179
2017-07-06,1755.563
2017-07-07,1765.53
2017-07-10,1770.472
2017-07-11,1770.017
2017-07-12,1788.834
2017-07-13,1792.663
2017-07-14,1804.389
2017-07-17,1805.803
2017-07-18,1808.39
2017-07-19,1818.538
2017-07-20,1821.671
2017-07-21,1817.728
2017-07-24,1816.592
2017-07-25,1819.178
2017-07-26,1822.807
2017-07-27,1819.892
2017-07-28,1815.28
2017-07-31,1811.995
2017-08-01,1819.495
2017-08-02,1818.824
2017-08-03,1817.058
2017-08-04,1818.12
2017-08-07,1823.155
2017-08-08,1817.236
2017-08-09,1813.162
2017-08-10,1788.563
2017-08-11,1790.755
2017-08-14,1809.516
2017-08-15,1805.307
2017-08-16,1812.505
2017-08-17,1794.342
2017-08-18,1788.279
2017-08-21,1790.542
2017-08-22,1808.744
2017-08-23,1802.993
2017-08-24,1801.732
2017-08-25,1805.095
2017-08-28,1808.632
2017-08-29,1809.781
2017-08-30,1817.344
2017-08-31,1830.968
2017-09-01,1836.748
2017-09-04,1834.932
2017-09-05,1829.176
2017-09-06,1832.812
2017-09-07,1841.196
2017-09-08,1839.493
2017-09-11,1854.075
2017-09-12,1857.908
2017-09-13,1855.233
2017-09-14,1850.838
2017-09-15,1855.055
2017-09-18,1858.072
2017-09-19,1858.243
2017-09-20,1861.042
2017-09-21,1851.982
2017-09-22,1855.738
2017-09-25,1844.91
2017-09-26,1840.966
2017-09-27,1850.612
2017-09-28,1854.834
2017-09-29,1865.152
2017-10-02,1869.774
2017-10-03,1873.741
2017-10-04,1877.097
2017-10-05,1881.831
2017-10-06,1880.755
2017-10-09,1879.866
2017-10-10,1885.04
2017-10-11,1889.878
2017-10-12,1891.713
2017-10-13,1895.575
2017-10-16,1895.669
2017-10-17,1893.207
2017-10-18,1896.342
2017-10-19,1894.163
2017-10-20,1897.49
2017-10-23,1889.895
2017-10-24,1890.237
2017-10-25,1884.672
2017-10-26,1887.645
2017-10-27,1903.261
2017-10-30,1903.425
2017-10-31,1910.648
2017-11-01,1909.9
2017-11-02,1909.056
2017-11-03,1916.344
2017-11-06,1920.234
2017-11-07,1916.912
2017-11-08,1920.791
2017-11-09,1910.151
2017-11-10,1910.932
2017-11-13,1909.406
2017-11-14,1907.078
2017-11-15,1896.77
2017-11-16,1915.004
2017-11-17,1911.578
2017-11-20,1917.658
2017-11-21,1933.098
2017-11-22,1933.062
2017-11-23,1936.039
2017-11-24,1943.502
2017-11-27,1939.536
2017-11-28,1947.849
2017-11-29,1936.563
2017-11-30,1950.295
2017-12-01,1940.128
2017-12-04,1935.099
2017-12-05,1931.004
2017-12-06,1928.874
2017-12-07,1936.413
2017-12-08,1944.603
2017-12-11,1950.061
2017-12-12,1949.512
2017-12-13,1952.986
2017-12-14,1947.182
2017-12-15,1958.346
2017-12-18,1976.174
2017-12-19,1970.187
2017-12-20,1969.961
2017-12-21,1974.399
2017-12-22,1972.363
2017-12-25,1972.369
2017-12-26,1971.887
2017-12-27,1977.373
2017-12-28,1982.477
2017-12-29,1978.123
2018-01-01,1978.156
2018-01-02,1992.933
2018-01-03,2007.399
2018-01-04,2018.982
2018-01-05,2035.204
2018-01-08,2036.827
2018-01-09,2038.975
2018-01-10,2033.87
2018-01-11,2044.871
2018-01-12,2059.937
2018-01-15,2066.374
2018-01-16,2057.746
2018-01-17,2072.76
2018-01-18,2072.08
2018-01-19,2085.005
2018-01-22,2097.743
2018-01-23,2108.48
2018-01-24,2106.138
2018-01-25,2108.629
2018-01-26,2125.3
2018-01-29,2110.753
2018-01-30,2094.811
2018-01-31,2099.899
2018-02-01,2095.547
2018-02-02,2054.806
2018-02-05,1990.015
2018-02-06,1996.009
2018-02-07,1996.182
2018-02-08,1932.085
2018-02-09,1942.393
2018-02-12,1970.197
2018-02-13,1976.158
2018-02-14,2007.518
2018-02-15,2035.417
2018-02-16,2039.693
2018-02-19,2033.362
2018-02-20,2031.511
2018-02-21,2027.294
2018-02-22,2027.244
2018-02-23,2049.525
2018-02-26,2068.136
2018-02-27,2046.657
2018-02-28,2026.606
2018-03-01,1999.923
2018-03-02,2004.327
2018-03-05,2024.224
2018-03-06,2036.996
2018-03-07,2040.893
2018-03-08,2051.902
2018-03-09,2080.843
2018-03-12,2083.623
2018-03-13,2070.822
2018-03-14,2064.432
2018-03-15,2063.012
2018-03-16,2061.44
2018-03-19,2038.192
2018-03-20,2044.181
2018-03-21,2041.109
2018-03-22,1998.086
2018-03-23,1966.44
2018-03-26,2002.581
2018-03-27,1975.972
2018-03-28,1965.788
2018-03-29,1987.611
2018-03-30,1987.611
2018-04-02,1957.388
2018-04-03,1967.779
2018-04-04,1980.86
2018-04-05,2000.683
2018-04-06,1969.811
2018-04-09,1977.199
2018-04-10,2008.699
2018-04-11,2001.778
2018-04-12,2013.014
2018-04-13,2009.257
2018-04-16,2020.351
2018-04-17,2045.604
2018-04-18,2054.462
2018-04-19,2044.349
2018-04-20,2024.494
2018-04-23,2020.39
2018-04-24,1996.003
2018-04-25,1991.656
2018-04-26,2014.33
2018-04-27,2016.163
2018-04-30,2008.854
2018-05-01,2011.661
2018-05-02,2010.623
2018-05-03,2007.048
2018-05-04,2029.572
2018-05-07,2041.566
2018-05-08,2041.688
2018-05-09,2058.289
2018-05-10,2072.33
2018-05-11,2078.524
2018-05-14,2081.199
2018-05-15,2063.819
2018-05-16,2071.632
2018-05-17,2075.279
2018-05-18,2073.828
2018-05-21,2086.2
2018-05-22,2080.313
2018-05-23,2078.081
2018-05-24,2078.051
2018-05-25,2075.48
2018-05-28,2072.728
2018-05-29,2052.942
2018-05-30,2072.74
2018-05-31,2065.972
2018-06-01,2086.266
2018-06-04,2100.921
2018-06-05,2104.911
2018-06-06,2122.699
2018-06-07,2115.53
2018-06-08,2116.812
2018-06-11,2124.305
2018-06-12,2130.017
2018-06-13,2126.402
2018-06-14,2132.939
2018-06-15,2124.893
2018-06-18,2121.709
2018-06-19,2104.036
2018-06-20,2114.392
2018-06-21,2099.846
2018-06-22,2102.882
2018-06-25,2065.883
2018-06-26,2072.211
2018-06-27,2055.472
2018-06-28,2059.513
2018-06-29,2072.501
2018-07-02,2071.671
2018-07-03,2068.314
2018-07-04,2066.727
2018-07-05,2084.122
2018-07-06,2104.442
2018-07-09,2122.905
2018-07-10,2127.527
2018-07-11,2112.835
2018-07-12,2135.026
2018-07-13,2139.254
2018-07-16,2135.573
2018-07-17,2144.277
2018-07-18,2149.773
2018-07-19,2142.015
2018-07-20,2146.021
2018-07-23,2143.394
2018-07-24,2149.631
2018-07-25,2164.41
2018-07-26,2156.664
2018-07-27,2139.678
2018-07-30,2120.014
2018-07-31,2128.326
2018-08-01,2130.565
2018-08-02,2138.513
2018-08-03,2142.179
2018-08-06,2149.623
2018-08-07,2157.054
2018-08-08,2156.485
2018-08-09,2158.428
2018-08-10,2136.911
2018-08-13,2130.374
2018-08-14,2140.179
2018-08-15,2113.75
2018-08-16,2128.305
2018-08-17,2132.703
2018-08-20,2141.304
2018-08-21,2151.746
2018-08-22,2159.397
2018-08-23,2156.533
2018-08-24,2172.422
2018-08-27,2191.639
2018-08-28,2196.186
2018-08-29,2209.158
2018-08-30,2201.513
2018-08-31,2197.809
2018-09-03,2196.875
2018-09-04,2186.276
2018-09-05,2165.599
2018-09-06,2155.371
2018-09-07,2150.862
2018-09-10,2156.018
2018-09-11,2165.262
2018-09-12,2169.373
2018-09-13,2179.667
2018-09-14,2182.576
2018-09-17,2165.764
2018-09-18,2177.156
2018-09-19,2175.084
2018-09-20,2193.479
2018-09-21,2192.384
2018-09-24,2190.516
2018-09-25,2195.711
2018-09-26,2192.44
2018-09-27,2197.333
2018-09-28,2192.439
2018-10-01,2195.488
2018-10-02,2182.225
2018-10-03,2186.696
2018-10-04,2152.777
2018-10-05,2134.359
2018-10-08,2116.093
2018-10-09,2114.124
2018-10-10,2043.577
2018-10-11,2010.082
2018-10-12,2040.946
2018-10-15,2030.154
2018-10-16,2078.507
2018-10-17,2069.712
2018-10-18,2037.058
2018-10-19,2029.075
2018-10-22,2026.186
2018-10-23,2006.217
2018-10-24,1948.714
2018-10-25,1980.872
2018-10-26,1948.989
2018-10-29,1931.522
2018-10-30,1953.762
2018-10-31,1986.458
2018-11-01,2015.938
2018-11-02,2007.994
2018-11-05,2004.062
2018-11-06,2013.308
2018-11-07,2057.443
2018-11-08,2050.857
2018-11-09,2026.436
2018-11-12,1980.354
2018-11-13,1982.834
2018-11-14,1970.302
2018-11-15,1985.034
2018-11-16,1988.18
2018-11-19,1945.115
2018-11-20,1912.025
2018-11-21,1927.585
2018-11-22,1926.652
2018-11-23,1918.737
2018-11-26,1947.648
2018-11-27,1943.86
2018-11-28,1985.507
2018-11-29,1990.544
2018-11-30,1996.407
2018-12-03,2027.965
2018-12-04,1971.606
2018-12-05,1963.109
2018-12-06,1951.959
2018-12-07,1916.746
2018-12-10,1913.251
2018-12-11,1918.651
2018-12-12,1941.369
2018-12-13,1935.671
2018-12-14,1900.143
2018-12-17,1864.256
2018-12-18,1867.98
2018-12-19,1847.056
2018-12-20,1813.152
2018-12-21,1778.128
2018-12-24,1748.152
2018-12-25,1748.211
2018-12-26,1814.069
2018-12-27,1819.438
2018-12-28,1829.006
2018-12-31,1844.181
2019-01-01,1844.202
2019-01-02,1839.722
2019-01-03,1797.28
2019-01-04,1860.15
2019-01-07,1878.722
2019-01-08,1899.207
2019-01-09,1918.839
2019-01-10,1927.335
2019-01-11,1923.614
2019-01-14,1910.578
2019-01-15,1932.092
2019-01-16,1934.983
2019-01-17,1945.65
2019-01-18,1971.119
2019-01-21,1970.889
2019-01-22,1946.527
2019-01-23,1947.504
2019-01-24,1953.409
2019-01-25,1976.891
2019-01-28,1961.954
2019-01-29,1957.458
2019-01-30,1989.721
2019-01-31,2009.94
2019-02-01,2010.643
2019-02-04,2025.978
2019-02-05,2043.355
2019-02-06,2036.053
2019-02-07,2014.652
2019-02-08,2013.179
2019-02-11,2016.294
2019-02-12,2040.394
2019-02-13,2047.243
2019-02-14,2047.528
2019-02-15,2065.257
2019-02-18,2069.945
2019-02-19,2071.311
2019-02-20,2077.482
2019-02-21,2071.943
2019-02-22,2086.229
2019-02-25,2090.787
2019-02-26,2091.146
2019-02-27,2090.25
2019-02-28,2086.219
2019-03-01,2102.864
2019-03-04,2093.262
2019-03-05,2091.809
2019-03-06,2079.908
2019-03-07,2061.873
2019-03-08,2054.701
2019-03-11,2082.228
2019-03-12,2090.383
2019-03-13,2105.045
2019-03-14,2107.423
2019-03-15,2118.978
2019-03-18,2126.158
2019-03-19,2131.801
2019-03-20,2128.86
2019-03-21,2150.403
2019-03-22,2106.257
2019-03-25,2105.241
2019-03-26,2117.097
2019-03-27,2106.143
2019-03-28,2115.369
2019-03-29,2131.239
2019-04-01,2154.549
2019-04-02,2157.581
2019-04-03,2171.48
2019-04-04,2169.068
2019-04-05,2178.717
2019-04-08,2182.308
2019-04-09,2172.84
2019-04-10,2181.525
2019-04-11,2181.163
2019-04-12,2193.356
2019-04-15,2194.43
2019-04-16,2193.056
2019-04-17,2186.841
2019-04-18,2190.03
2019-04-19,2190.03
2019-04-22,2193.449
2019-04-23,2214.234
2019-04-24,2213.494
2019-04-25,2211.601
2019-04-26,2223.483
2019-04-29,2226.162
2019-04-30,2222.278
2019-05-01,2212.804
2019-05-02,2204.674
2019-05-03,2226.161
2019-05-06,2214.87
2019-05-07,2180.027
2019-05-08,2182.663
2019-05-09,2169.956
2019-05-10,2176.9
2019-05-13,2125.348
2019-05-14,2143.127
2019-05-15,2160.683
2019-05-16,2183.321
2019-05-17,2168.66
2019-05-20,2149.298
2019-05-21,2168.128
2019-05-22,2163.986
2019-05-23,2134.052
2019-05-24,2142.032
2019-05-27,2143.21
2019-05-28,2136.793
2019-05-29,2113.121
2019-05-30,2121.471
2019-05-31,2099.685
2019-06-03,2084.88
2019-06-04,2122.991
2019-06-05,2143.937
2019-06-06,2154.56
2019-06-07,2185.947
2019-06-10,2196.722
2019-06-11,2198.817
2019-06-12,2196.327
2019-06-13,2201.031
2019-06-14,2191.468
2019-06-17,2197.85
2019-06-18,2223.403
2019-06-19,2233.526
2019-06-20,2257.728
2019-06-21,2251.276
2019-06-24,2249.855
2019-06-25,2228.624
2019-06-26,2226.053
2019-06-27,2236.738
2019-06-28,2250.607
2019-07-01,2264.356
2019-07-02,2270.986
2019-07-03,2289.081
2019-07-04,2289.356
2019-07-05,2279.241
2019-07-08,2267.883
2019-07-09,2270.227
2019-07-10,2280.668
2019-07-11,2285.195
2019-07-12,2294.361
2019-07-15,2298.268
2019-07-16,2292.666
2019-07-17,2283.844
2019-07-18,2284.87
2019-07-19,2276.835
2019-07-22,2285.258
2019-07-23,2294.658
2019-07-24,2306.734
2019-07-25,2293.195
2019-07-26,2309.004
2019-07-29,2302.354
2019-07-30,2292.585
2019-07-31,2276.248
2019-08-01,2264.12
2019-08-02,2235.579
2019-08-05,2174.191
2019-08-06,2193.851
2019-08-07,2204.14
2019-08-08,2248.558
2019-08-09,2232.024
2019-08-12,2211.892
2019-08-13,2237.287
2019-08-14,2179.702
2019-08-15,2180.847
2019-08-16,2209.997
2019-08-19,2235.491
2019-08-20,2224.506
2019-08-21,2248.147
2019-08-22,2239.134
2019-08-23,2195.674
2019-08-26,2211.125
2019-08-27,2210.464
2019-08-28,2215.593
