Date,KOKUSAI INDEX (WORLD ex JP) IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-25,793.155
2010-08-26,795.502
2010-08-27,804.657
2010-08-30,799.246
2010-08-31,797.566
2010-09-01,822.858
2010-09-02,829.118
2010-09-03,838.787
2010-09-06,840.741
2010-09-07,831.295
2010-09-08,837.417
2010-09-09,841.616
2010-09-10,843.282
2010-09-13,855.565
2010-09-14,859.278
2010-09-15,862.302
2010-09-16,861.338
2010-09-17,862.128
2010-09-20,874.845
2010-09-21,873.277
2010-09-22,874.67
2010-09-23,870.435
2010-09-24,888.022
2010-09-27,885.871
2010-09-28,889.851
2010-09-29,890.245
2010-09-30,887.512
2010-10-01,890.169
2010-10-04,883.464
2010-10-05,901.249
2010-10-06,903.849
2010-10-07,903.29
2010-10-08,908.198
2010-10-11,909.59
2010-10-12,909.37
2010-10-13,922.748
2010-10-14,924.652
2010-10-15,926.599
2010-10-18,927.272
2010-10-19,910.057
2010-10-20,921.097
2010-10-21,925.237
2010-10-22,925.084
2010-10-25,932.222
2010-10-26,928.849
2010-10-27,921.223
2010-10-28,925.951
2010-10-29,927.828
2010-11-01,930.823
2010-11-02,940.759
2010-11-03,941.911
2010-11-04,964.085
2010-11-05,964.736
2010-11-08,962.668
2010-11-09,960.633
2010-11-10,955.589
2010-11-11,953.266
2010-11-12,942.087
2010-11-15,941.068
2010-11-16,922.712
2010-11-17,924.839
2010-11-18,941.212
2010-11-19,942.852
2010-11-22,942.649
2010-11-23,925.477
2010-11-24,939.026
2010-11-25,941.106
2010-11-26,932.061
2010-11-29,923.641
2010-11-30,918.835
2010-12-01,937.99
2010-12-02,953.934
2010-12-03,961.736
2010-12-06,961.338
2010-12-07,965.906
2010-12-08,961.485
2010-12-09,962.388
2010-12-10,967.54
2010-12-13,973.01
2010-12-14,973.982
2010-12-15,968.152
2010-12-16,969.374
2010-12-17,969.458
2010-12-20,971.07
2010-12-21,979.535
2010-12-22,980.375
2010-12-23,979.616
2010-12-24,980.582
2010-12-27,979.053
2010-12-28,979.713
2010-12-29,983.261
2010-12-30,982.742
2010-12-31,984.034
2011-01-03,990.986
2011-01-04,987.93
2011-01-05,986.403
2011-01-06,983.687
2011-01-07,981.969
2011-01-10,978.689
2011-01-11,986.18
2011-01-12,997.61
2011-01-13,999.847
2011-01-14,1002.294
2011-01-17,1001.213
2011-01-18,1009.004
2011-01-19,999.047
2011-01-20,985.409
2011-01-21,988.4
2011-01-24,996.23
2011-01-25,994.226
2011-01-26,1005.039
2011-01-27,1005.897
2011-01-28,988.69
2011-01-31,995.1
2011-02-01,1011.475
2011-02-02,1012.918
2011-02-03,1012.496
2011-02-04,1014.441
2011-02-07,1020.902
2011-02-08,1026.655
2011-02-09,1023.296
2011-02-10,1020.635
2011-02-11,1025.647
2011-02-14,1028.988
2011-02-15,1027.027
2011-02-16,1031.871
2011-02-17,1035.887
2011-02-18,1037.064
2011-02-21,1033.661
2011-02-22,1016.385
2011-02-23,1007.796
2011-02-24,1006.705
2011-02-25,1021.183
2011-02-28,1027.501
2011-03-01,1017.762
2011-03-02,1019.024
2011-03-03,1032.641
2011-03-04,1029.751
2011-03-07,1021.282
2011-03-08,1023.319
2011-03-09,1020.818
2011-03-10,999.833
2011-03-11,1001.668
2011-03-14,997.966
2011-03-15,981.87
2011-03-16,967.092
2011-03-17,981.002
2011-03-18,988.048
2011-03-21,1006.351
2011-03-22,1004.256
2011-03-23,1007.214
2011-03-24,1020.066
2011-03-25,1021.892
2011-03-28,1018.663
2011-03-29,1024.244
2011-03-30,1034.406
2011-03-31,1034.541
2011-04-01,1041.852
2011-04-04,1046.487
2011-04-05,1048.099
2011-04-06,1052.471
2011-04-07,1047.793
2011-04-08,1050.64
2011-04-11,1047.562
2011-04-12,1034.529
2011-04-13,1040.611
2011-04-14,1039.118
2011-04-15,1041.542
2011-04-18,1024.849
2011-04-19,1033.545
2011-04-20,1055.716
2011-04-21,1065.949
2011-04-22,1065.949
2011-04-25,1063.106
2011-04-26,1070.362
2011-04-27,1073.561
2011-04-28,1080.425
2011-04-29,1083.415
2011-05-02,1083.474
2011-05-03,1073.539
2011-05-04,1063.408
2011-05-05,1051.109
2011-05-06,1057.793
2011-05-09,1057.107
2011-05-10,1067.502
2011-05-11,1059.814
2011-05-12,1055.748
2011-05-13,1049.899
2011-05-16,1044.225
2011-05-17,1037.861
2011-05-18,1049.108
2011-05-19,1053.775
2011-05-20,1047.776
2011-05-23,1029.511
2011-05-24,1031.834
2011-05-25,1036.778
2011-05-26,1043.105
2011-05-27,1053.428
2011-05-30,1054.168
2011-05-31,1066.076
2011-06-01,1050.532
2011-06-02,1044.63
2011-06-03,1038.789
2011-06-06,1030.554
2011-06-07,1031.607
2011-06-08,1020.213
2011-06-09,1026.116
2011-06-10,1008.098
2011-06-13,1006.976
2011-06-14,1021.64
2011-06-15,1003.889
2011-06-16,994.231
2011-06-17,997.68
2011-06-20,999.328
2011-06-21,1017.771
2011-06-22,1014.209
2011-06-23,1003.373
2011-06-24,997.838
2011-06-27,1005.1
2011-06-28,1019.126
2011-06-29,1032.112
2011-06-30,1045.715
2011-07-01,1056.427
2011-07-04,1059.914
2011-07-05,1061.272
2011-07-06,1059.416
2011-07-07,1070.8
2011-07-08,1063.138
2011-07-11,1039.259
2011-07-12,1032.881
2011-07-13,1044.624
2011-07-14,1035.487
2011-07-15,1039.917
2011-07-18,1026.938
2011-07-19,1046.411
2011-07-20,1049.155
2011-07-21,1061.727
2011-07-22,1067.144
2011-07-25,1063.173
2011-07-26,1062.94
2011-07-27,1041.959
2011-07-28,1037.739
2011-07-29,1032.288
2011-08-01,1024.098
2011-08-02,1000.107
2011-08-03,997.828
2011-08-04,949.733
2011-08-05,937.9
2011-08-08,883.439
2011-08-09,915.907
2011-08-10,888.994
2011-08-11,921.485
2011-08-12,935.966
2011-08-15,954.05
2011-08-16,945.912
2011-08-17,947.593
2011-08-18,899.333
2011-08-19,886.964
2011-08-22,888.783
2011-08-23,912.922
2011-08-24,921.977
2011-08-25,908.861
2011-08-26,920.054
2011-08-29,944.441
2011-08-30,950.417
2011-08-31,962.116
2011-09-01,954.821
2011-09-02,932.606
2011-09-05,916.973
2011-09-06,911.101
2011-09-07,937.57
2011-09-08,933.81
2011-09-09,904.88
2011-09-12,896.44
2011-09-13,906.051
2011-09-14,917.178
2011-09-15,934.272
2011-09-16,938.51
2011-09-19,922.636
2011-09-20,926.944
2011-09-21,905.979
2011-09-22,863.178
2011-09-23,866.595
2011-09-26,877.846
2011-09-27,902.379
2011-09-28,883.744
2011-09-29,884.212
2011-09-30,860.796
2011-10-03,835.949
2011-10-04,839.2
2011-10-05,860.064
2011-10-06,883.759
2011-10-07,884.818
2011-10-10,911.088
2011-10-11,913.666
2011-10-12,927.733
2011-10-13,924.333
2011-10-14,942.792
2011-10-17,926.752
2011-10-18,932.664
2011-10-19,925.799
2011-10-20,919.148
2011-10-21,942.489
2011-10-24,960.483
2011-10-25,947.005
2011-10-26,950.75
2011-10-27,991.17
2011-10-28,995.561
2011-10-31,968.301
2011-11-01,935.799
2011-11-02,951.048
2011-11-03,967.703
2011-11-04,965.632
2011-11-07,966.269
2011-11-08,976.985
2011-11-09,944.382
2011-11-10,943.342
2011-11-11,966.338
2011-11-14,956.84
2011-11-15,957.235
2011-11-16,947.155
2011-11-17,930.434
2011-11-18,925.263
2011-11-21,902.625
2011-11-22,901.898
2011-11-23,880.901
2011-11-24,880.107
2011-11-25,877.174
2011-11-28,908.328
2011-11-29,911.562
2011-11-30,950.135
2011-12-01,949.549
2011-12-02,949.979
2011-12-05,958.621
2011-12-06,953.839
2011-12-07,954.156
2011-12-08,936.441
2011-12-09,947.915
2011-12-12,932.77
2011-12-13,923.125
2011-12-14,903.877
2011-12-15,907.161
2011-12-16,911.221
2011-12-19,903.071
2011-12-20,928.402
2011-12-21,925.092
2011-12-22,931.122
2011-12-23,938.619
2011-12-26,938.658
2011-12-27,940.474
2011-12-28,927.794
2011-12-29,934.971
2011-12-30,937.772
2012-01-02,940.23
2012-01-03,957.529
2012-01-04,954.129
2012-01-05,951.608
2012-01-06,948.775
2012-01-09,949.746
2012-01-10,961.973
2012-01-11,959.035
2012-01-12,962.82
2012-01-13,956.931
2012-01-16,959.098
2012-01-17,967.07
2012-01-18,977.683
2012-01-19,986.206
2012-01-20,984.991
2012-01-23,990.343
2012-01-24,987.667
2012-01-25,996.325
2012-01-26,1002.497
2012-01-27,1000.777
2012-01-30,995.713
2012-01-31,997.885
2012-02-01,1012.137
2012-02-02,1014.869
2012-02-03,1028.128
2012-02-06,1026.825
2012-02-07,1030.032
2012-02-08,1030.691
2012-02-09,1034.754
2012-02-10,1024.51
2012-02-13,1032.91
2012-02-14,1030.058
2012-02-15,1028.705
2012-02-16,1034.432
2012-02-17,1037.975
2012-02-20,1044.372
2012-02-21,1043.194
2012-02-22,1040.311
2012-02-23,1046.308
2012-02-24,1051.603
2012-02-27,1049.105
2012-02-28,1053.361
2012-02-29,1050.266
2012-03-01,1055.488
2012-03-02,1049.271
2012-03-05,1042.887
2012-03-06,1019.58
2012-03-07,1026.602
2012-03-08,1044.91
2012-03-09,1047.333
2012-03-12,1044.625
2012-03-13,1060.646
2012-03-14,1057.15
2012-03-15,1062.978
2012-03-16,1068.293
2012-03-19,1072.816
2012-03-20,1064.209
2012-03-21,1063.206
2012-03-22,1054.562
2012-03-23,1059.408
2012-03-26,1075.019
2012-03-27,1072.586
2012-03-28,1064.453
2012-03-29,1059.369
2012-03-30,1065.55
2012-04-02,1077.924
2012-04-03,1074.834
2012-04-04,1053.203
2012-04-05,1053.855
2012-04-06,1053.855
2012-04-09,1046.271
2012-04-10,1027.125
2012-04-11,1034.949
2012-04-12,1052.143
2012-04-13,1038.925
2012-04-16,1035.546
2012-04-17,1054.245
2012-04-18,1052.152
2012-04-19,1048.06
2012-04-20,1051.156
2012-04-23,1034.141
2012-04-24,1037.764
2012-04-25,1053.901
2012-04-26,1061.072
2012-04-27,1067.482
2012-04-30,1062.553
2012-05-01,1066.083
2012-05-02,1064.434
2012-05-03,1057.505
2012-05-04,1037.441
2012-05-07,1035.139
2012-05-08,1023.918
2012-05-09,1017.961
2012-05-10,1020.228
2012-05-11,1020.471
2012-05-14,1004.501
2012-05-15,998.058
2012-05-16,991.174
2012-05-17,975.989
2012-05-18,965.461
2012-05-21,982.351
2012-05-22,988.3
2012-05-23,980.372
2012-05-24,982.537
2012-05-25,980.335
2012-05-28,982.424
2012-05-29,993.903
2012-05-30,975.745
2012-05-31,970.705
2012-06-01,946.216
2012-06-04,946.499
2012-06-05,952.175
2012-06-06,973.921
2012-06-07,978.227
2012-06-08,978.26
2012-06-11,970.859
2012-06-12,978.488
2012-06-13,974.416
2012-06-14,977.866
2012-06-15,987.821
2012-06-18,993.485
2012-06-19,1007.323
2012-06-20,1007.529
2012-06-21,985.908
2012-06-22,985.552
2012-06-25,970.276
2012-06-26,972.976
2012-06-27,981.224
2012-06-28,975.664
2012-06-29,1008.043
2012-07-02,1012.812
2012-07-03,1024.484
2012-07-04,1023.795
2012-07-05,1020.168
2012-07-06,1007.773
2012-07-09,1003.788
2012-07-10,998.611
2012-07-11,995.155
2012-07-12,985.89
2012-07-13,1001.822
2012-07-16,1000.626
2012-07-17,1003.629
2012-07-18,1013.454
2012-07-19,1023.973
2012-07-20,1011.931
2012-07-23,994.713
2012-07-24,987.752
2012-07-25,987.697
2012-07-26,1009.56
2012-07-27,1028.294
2012-07-30,1029.042
2012-07-31,1024.699
2012-08-01,1021.75
2012-08-02,1012.438
2012-08-03,1034.341
2012-08-06,1040.406
2012-08-07,1047.276
2012-08-08,1046.143
2012-08-09,1048.764
2012-08-10,1048.882
2012-08-13,1047.804
2012-08-14,1049.062
2012-08-15,1050.619
2012-08-16,1059.425
2012-08-17,1062.182
2012-08-20,1061.592
2012-08-21,1064.687
2012-08-22,1060.916
2012-08-23,1058.066
2012-08-24,1059.91
2012-08-27,1060.82
2012-08-28,1059.828
2012-08-29,1059.455
2012-08-30,1049.349
2012-08-31,1057.301
2012-09-03,1059.566
2012-09-04,1056.175
2012-09-05,1055.895
2012-09-06,1077.528
2012-09-07,1085.72
2012-09-10,1079.736
2012-09-11,1082.884
2012-09-12,1085.66
2012-09-13,1096.327
2012-09-14,1112.832
2012-09-17,1109.839
2012-09-18,1106.407
2012-09-19,1109.329
2012-09-20,1103.62
2012-09-21,1105.755
2012-09-24,1098.649
2012-09-25,1092.519
2012-09-26,1079.636
2012-09-27,1090.297
2012-09-28,1085.024
2012-10-01,1091.513
2012-10-02,1092.151
2012-10-03,1092.466
2012-10-04,1099.887
2012-10-05,1103.51
2012-10-08,1094.914
2012-10-09,1082.804
2012-10-10,1077.777
2012-10-11,1081.003
2012-10-12,1079.604
2012-10-15,1084.908
2012-10-16,1097.985
2012-10-17,1102.595
2012-10-18,1098.079
2012-10-19,1082.591
2012-10-22,1082.861
2012-10-23,1066.491
2012-10-24,1066.165
2012-10-25,1069.115
2012-10-26,1068.288
2012-10-29,1066.787
2012-10-30,1070.612
2012-10-31,1069.357
2012-11-01,1080.632
2012-11-02,1072.688
2012-11-05,1073.096
2012-11-06,1079.57
2012-11-07,1062.439
2012-11-08,1051.546
2012-11-09,1052.51
2012-11-12,1051.943
2012-11-13,1050.376
2012-11-14,1038.02
2012-11-15,1033.143
2012-11-16,1032.711
2012-11-19,1056.956
2012-11-20,1058.848
2012-11-21,1061.436
2012-11-22,1066.109
2012-11-23,1078.882
2012-11-26,1077.555
2012-11-27,1075.919
2012-11-28,1080.819
2012-11-29,1090.42
2012-11-30,1090.431
2012-12-03,1089.39
2012-12-04,1088.041
2012-12-05,1085.636
2012-12-06,1089.127
2012-12-07,1089.569
2012-12-10,1091.808
2012-12-11,1098.915
2012-12-12,1099.339
2012-12-13,1094.39
2012-12-14,1091.64
2012-12-17,1099.62
2012-12-18,1110.265
2012-12-19,1108.863
2012-12-20,1110.692
2012-12-21,1101.903
2012-12-24,1100.753
2012-12-25,1100.734
2012-12-26,1095.985
2012-12-27,1096.833
2012-12-28,1089.147
2012-12-31,1101.743
2013-01-01,1101.788
2013-01-02,1128.265
2013-01-03,1125.209
2013-01-04,1126.664
2013-01-07,1124.698
2013-01-08,1121.568
2013-01-09,1125.808
2013-01-10,1133.132
2013-01-11,1136.204
2013-01-14,1133.432
2013-01-15,1134.668
2013-01-16,1134.404
2013-01-17,1141.756
2013-01-18,1142.046
2013-01-21,1143.604
2013-01-22,1146.323
2013-01-23,1149.108
2013-01-24,1149.69
2013-01-25,1156.858
2013-01-28,1153.924
2013-01-29,1157.0
2013-01-30,1154.663
2013-01-31,1152.462
2013-02-01,1165.349
2013-02-04,1150.129
2013-02-05,1157.849
2013-02-06,1158.038
2013-02-07,1153.923
2013-02-08,1163.022
2013-02-11,1157.266
2013-02-12,1160.847
2013-02-13,1163.564
2013-02-14,1162.937
2013-02-15,1162.159
2013-02-18,1161.125
2013-02-19,1170.082
2013-02-20,1160.527
2013-02-21,1145.625
2013-02-22,1154.943
2013-02-25,1143.597
2013-02-26,1140.547
2013-02-27,1152.92
2013-02-28,1156.987
2013-03-01,1154.827
2013-03-04,1156.389
2013-03-05,1170.897
2013-03-06,1170.443
2013-03-07,1174.661
2013-03-08,1177.224
2013-03-11,1180.821
2013-03-12,1179.38
2013-03-13,1179.0
2013-03-14,1186.875
2013-03-15,1188.4
2013-03-18,1179.872
2013-03-19,1174.051
2013-03-20,1181.58
2013-03-21,1172.319
2013-03-22,1178.749
2013-03-25,1174.312
2013-03-26,1180.182
2013-03-27,1178.44
2013-03-28,1185.402
2013-03-29,1185.402
2013-04-01,1179.957
2013-04-02,1186.532
2013-04-03,1175.829
2013-04-04,1172.519
2013-04-05,1166.098
2013-04-08,1172.992
2013-04-09,1176.051
2013-04-10,1192.013
2013-04-11,1199.309
2013-04-12,1193.033
2013-04-15,1168.184
2013-04-16,1177.224
2013-04-17,1158.363
2013-04-18,1152.463
2013-04-19,1160.515
2013-04-22,1162.757
2013-04-23,1177.275
2013-04-24,1180.403
2013-04-25,1189.071
2013-04-26,1186.848
2013-04-29,1196.636
2013-04-30,1203.043
2013-05-01,1195.45
2013-05-02,1200.913
2013-05-03,1214.148
2013-05-06,1215.256
2013-05-07,1219.457
2013-05-08,1230.393
2013-05-09,1227.714
2013-05-10,1229.488
2013-05-13,1228.766
2013-05-14,1237.085
2013-05-15,1237.816
2013-05-16,1235.044
2013-05-17,1239.258
2013-05-20,1241.29
2013-05-21,1243.789
2013-05-22,1235.937
2013-05-23,1225.696
2013-05-24,1225.268
2013-05-27,1225.879
2013-05-28,1232.666
2013-05-29,1222.654
2013-05-30,1230.399
2013-05-31,1214.555
2013-06-03,1215.129
2013-06-04,1212.484
2013-06-05,1195.77
2013-06-06,1201.083
2013-06-07,1215.404
2013-06-10,1214.824
2013-06-11,1204.156
2013-06-12,1198.919
2013-06-13,1208.39
2013-06-14,1207.595
2013-06-17,1215.713
2013-06-18,1222.408
2013-06-19,1214.384
2013-06-20,1173.915
2013-06-21,1168.528
2013-06-24,1150.901
2013-06-25,1162.59
2013-06-26,1174.637
2013-06-27,1183.138
2013-06-28,1178.865
2013-07-01,1190.254
2013-07-02,1190.128
2013-07-03,1186.983
2013-07-04,1194.175
2013-07-05,1195.565
2013-07-08,1203.594
2013-07-09,1210.595
2013-07-10,1215.095
2013-07-11,1235.133
2013-07-12,1237.742
2013-07-15,1239.579
2013-07-16,1236.52
2013-07-17,1239.856
2013-07-18,1245.485
2013-07-19,1248.081
2013-07-22,1251.853
2013-07-23,1248.454
2013-07-24,1248.239
2013-07-25,1250.658
2013-07-26,1250.175
2013-07-29,1247.389
2013-07-30,1249.072
2013-07-31,1250.253
2013-08-01,1265.774
2013-08-02,1270.729
2013-08-05,1271.315
2013-08-06,1266.966
2013-08-07,1260.681
2013-08-08,1268.665
2013-08-09,1267.597
2013-08-12,1267.414
2013-08-13,1270.762
2013-08-14,1268.85
2013-08-15,1252.54
2013-08-16,1254.239
2013-08-19,1249.85
2013-08-20,1252.683
2013-08-21,1245.567
2013-08-22,1254.926
2013-08-23,1259.737
2013-08-26,1258.995
2013-08-27,1238.496
2013-08-28,1236.382
2013-08-29,1239.714
2013-08-30,1231.564
2013-09-02,1239.348
2013-09-03,1243.562
2013-09-04,1252.561
2013-09-05,1253.804
2013-09-06,1257.816
2013-09-09,1269.862
2013-09-10,1280.839
2013-09-11,1285.134
2013-09-12,1282.521
2013-09-13,1283.297
2013-09-16,1293.11
2013-09-17,1296.043
2013-09-18,1307.624
2013-09-19,1318.454
2013-09-20,1310.397
2013-09-23,1304.334
2013-09-24,1303.62
2013-09-25,1300.84
2013-09-26,1305.318
2013-09-27,1303.769
2013-09-30,1297.356
2013-10-01,1307.257
2013-10-02,1304.422
2013-10-03,1296.345
2013-10-04,1300.864
2013-10-07,1290.864
2013-10-08,1275.75
2013-10-09,1268.518
2013-10-10,1292.328
2013-10-11,1301.727
2013-10-14,1306.683
2013-10-15,1302.048
2013-10-16,1313.041
2013-10-17,1324.615
2013-10-18,1338.486
2013-10-21,1340.065
2013-10-22,1349.689
2013-10-23,1343.813
2013-10-24,1350.127
2013-10-25,1351.596
2013-10-28,1351.417
2013-10-29,1354.298
2013-10-30,1349.882
2013-10-31,1343.942
2013-11-01,1340.673
2013-11-04,1345.52
2013-11-05,1342.358
2013-11-06,1346.076
2013-11-07,1328.739
2013-11-08,1337.582
2013-11-11,1341.733
2013-11-12,1339.146
2013-11-13,1343.835
2013-11-14,1353.688
2013-11-15,1359.71
2013-11-18,1357.569
2013-11-19,1352.178
2013-11-20,1347.624
2013-11-21,1353.633
2013-11-22,1360.596
2013-11-25,1361.266
2013-11-26,1363.615
2013-11-27,1368.725
2013-11-28,1371.001
2013-11-29,1372.433
2013-12-02,1366.374
2013-12-03,1358.171
2013-12-04,1353.065
2013-12-05,1352.18
2013-12-06,1362.573
2013-12-09,1365.018
2013-12-10,1361.971
2013-12-11,1349.538
2013-12-12,1341.14
2013-12-13,1342.089
2013-12-16,1352.974
2013-12-17,1347.706
2013-12-18,1364.55
2013-12-19,1367.614
2013-12-20,1377.2
2013-12-23,1388.756
2013-12-24,1390.893
2013-12-25,1390.902
2013-12-26,1394.71
2013-12-27,1400.477
2013-12-30,1402.142
2013-12-31,1407.398
2014-01-01,1407.432
2014-01-02,1394.38
2014-01-03,1394.526
2014-01-06,1389.861
2014-01-07,1397.399
2014-01-08,1400.028
2014-01-09,1397.195
2014-01-10,1405.349
2014-01-13,1393.816
2014-01-14,1405.471
2014-01-15,1410.308
2014-01-16,1409.647
2014-01-17,1407.372
2014-01-20,1407.637
2014-01-21,1412.119
2014-01-22,1415.402
2014-01-23,1405.098
2014-01-24,1373.384
2014-01-27,1362.141
2014-01-28,1369.621
2014-01-29,1356.533
2014-01-30,1366.563
2014-01-31,1359.089
2014-02-03,1334.817
2014-02-04,1341.394
2014-02-05,1340.542
2014-02-06,1361.257
2014-02-07,1378.216
2014-02-10,1381.603
2014-02-11,1397.479
2014-02-12,1400.119
2014-02-13,1408.551
2014-02-14,1414.937
2014-02-17,1417.532
2014-02-18,1423.302
2014-02-19,1417.605
2014-02-20,1421.277
2014-02-21,1422.453
2014-02-24,1432.109
2014-02-25,1432.71
2014-02-26,1430.877
2014-02-27,1435.84
2014-02-28,1441.426
2014-03-03,1423.645
2014-03-04,1446.764
2014-03-05,1447.972
2014-03-06,1453.507
2014-03-07,1448.397
2014-03-10,1444.277
2014-03-11,1439.075
2014-03-12,1435.783
2014-03-13,1420.766
2014-03-14,1414.734
2014-03-17,1427.58
2014-03-18,1438.265
2014-03-19,1431.784
2014-03-20,1429.201
2014-03-21,1424.842
2014-03-24,1412.221
2014-03-25,1418.48
2014-03-26,1413.113
2014-03-27,1410.711
2014-03-28,1416.603
2014-03-31,1427.07
2014-04-01,1440.312
2014-04-02,1443.612
2014-04-03,1438.305
2014-04-04,1424.378
2014-04-07,1406.924
2014-04-08,1412.736
2014-04-09,1429.359
2014-04-10,1407.637
2014-04-11,1390.311
2014-04-14,1395.721
2014-04-15,1397.396
2014-04-16,1413.472
2014-04-17,1418.414
2014-04-18,1418.414
2014-04-21,1421.76
2014-04-22,1434.315
2014-04-23,1428.638
2014-04-24,1432.293
2014-04-25,1418.087
2014-04-28,1417.49
2014-04-29,1426.331
2014-04-30,1431.677
2014-05-01,1434.984
2014-05-02,1435.347
2014-05-05,1437.289
2014-05-06,1429.409
2014-05-07,1428.843
2014-05-08,1428.626
2014-05-09,1427.602
2014-05-12,1443.383
2014-05-13,1443.131
2014-05-14,1438.034
2014-05-15,1426.121
2014-05-16,1430.387
2014-05-19,1435.898
2014-05-20,1428.41
2014-05-21,1437.521
2014-05-22,1444.057
2014-05-23,1449.262
2014-05-26,1452.728
2014-05-27,1460.448
2014-05-28,1457.493
2014-05-29,1464.321
2014-05-30,1465.468
2014-06-02,1465.638
2014-06-03,1463.018
2014-06-04,1466.481
2014-06-05,1474.701
2014-06-06,1482.888
2014-06-09,1484.975
2014-06-10,1484.808
2014-06-11,1480.31
2014-06-12,1473.621
2014-06-13,1472.823
2014-06-16,1473.93
2014-06-17,1476.338
2014-06-18,1483.041
2014-06-19,1489.27
2014-06-20,1488.862
2014-06-23,1486.743
2014-06-24,1479.053
2014-06-25,1482.352
2014-06-26,1482.652
2014-06-27,1488.499
2014-06-30,1492.035
2014-07-01,1503.089
2014-07-02,1504.907
2014-07-03,1513.754
2014-07-04,1512.351
2014-07-07,1501.676
2014-07-08,1487.217
2014-07-09,1492.7
2014-07-10,1481.038
2014-07-11,1483.126
2014-07-14,1493.456
2014-07-15,1484.143
2014-07-16,1490.023
2014-07-17,1474.911
2014-07-18,1486.348
2014-07-21,1482.332
2014-07-22,1493.035
2014-07-23,1497.394
2014-07-24,1499.171
2014-07-25,1488.766
2014-07-28,1487.042
2014-07-29,1484.278
2014-07-30,1484.583
2014-07-31,1458.294
2014-08-01,1451.374
2014-08-04,1456.364
2014-08-05,1449.348
2014-08-06,1445.289
2014-08-07,1437.226
2014-08-08,1446.335
2014-08-11,1456.843
2014-08-12,1452.905
2014-08-13,1462.467
2014-08-14,1468.976
2014-08-15,1468.831
2014-08-18,1483.272
2014-08-19,1491.803
2014-08-20,1493.045
2014-08-21,1496.056
2014-08-22,1494.062
2014-08-25,1501.646
2014-08-26,1506.836
2014-08-27,1507.327
2014-08-28,1501.444
2014-08-29,1505.833
2014-09-01,1505.377
2014-09-02,1506.574
2014-09-03,1507.244
2014-09-04,1504.031
2014-09-05,1505.848
2014-09-08,1501.807
2014-09-09,1491.953
2014-09-10,1495.42
2014-09-11,1496.989
2014-09-12,1490.69
2014-09-15,1484.755
2014-09-16,1490.022
2014-09-17,1493.722
2014-09-18,1501.252
2014-09-19,1495.592
2014-09-22,1480.164
2014-09-23,1471.53
2014-09-24,1480.398
2014-09-25,1458.344
2014-09-26,1466.448
2014-09-29,1462.727
2014-09-30,1458.993
2014-10-01,1439.925
2014-10-02,1434.685
2014-10-03,1443.63
2014-10-06,1443.891
2014-10-07,1424.569
2014-10-08,1437.334
2014-10-09,1418.913
2014-10-10,1392.998
2014-10-13,1377.055
2014-10-14,1379.189
2014-10-15,1367.437
2014-10-16,1371.292
2014-10-17,1392.872
2014-10-20,1402.305
2014-10-21,1430.021
2014-10-22,1421.46
2014-10-23,1437.526
2014-10-24,1442.83
2014-10-27,1440.753
2014-10-28,1460.458
2014-10-29,1460.158
2014-10-30,1464.433
2014-10-31,1479.872
2014-11-03,1474.857
2014-11-04,1468.029
2014-11-05,1474.61
2014-11-06,1480.479
2014-11-07,1478.827
2014-11-10,1486.801
2014-11-11,1489.596
2014-11-12,1489.659
2014-11-13,1491.44
2014-11-14,1492.168
2014-11-17,1490.754
2014-11-18,1501.832
2014-11-19,1498.802
2014-11-20,1502.166
2014-11-21,1511.505
2014-11-24,1519.279
2014-11-25,1520.876
2014-11-26,1525.967
2014-11-27,1526.07
2014-11-28,1521.167
2014-12-01,1505.72
2014-12-02,1510.577
2014-12-03,1516.126
2014-12-04,1513.972
2014-12-05,1517.382
2014-12-08,1505.268
2014-12-09,1504.488
2014-12-10,1484.282
2014-12-11,1487.032
2014-12-12,1466.643
2014-12-15,1450.65
2014-12-16,1448.997
2014-12-17,1466.323
2014-12-18,1497.208
2014-12-19,1504.433
2014-12-22,1509.961
2014-12-23,1508.742
2014-12-24,1510.337
2014-12-25,1510.32
2014-12-26,1514.705
2014-12-29,1518.527
2014-12-30,1509.011
2014-12-31,1500.328
2015-01-01,1500.334
2015-01-02,1494.78
2015-01-05,1465.971
2015-01-06,1450.394
2015-01-07,1460.069
2015-01-08,1489.331
2015-01-09,1480.595
2015-01-12,1473.543
2015-01-13,1476.199
2015-01-14,1465.698
2015-01-15,1457.678
2015-01-16,1471.248
2015-01-19,1477.105
2015-01-20,1478.774
2015-01-21,1486.38
2015-01-22,1501.327
2015-01-23,1501.635
2015-01-26,1508.939
2015-01-27,1500.464
2015-01-28,1488.321
2015-01-29,1495.91
2015-01-30,1481.811
2015-02-02,1494.375
2015-02-03,1513.132
2015-02-04,1513.077
2015-02-05,1526.389
2015-02-06,1520.338
2015-02-09,1512.972
2015-02-10,1526.973
2015-02-11,1527.193
2015-02-12,1543.193
2015-02-13,1553.545
2015-02-16,1553.482
2015-02-17,1556.483
2015-02-18,1560.894
2015-02-19,1565.273
2015-02-20,1573.041
2015-02-23,1577.235
2015-02-24,1579.4
2015-02-25,1582.621
2015-02-26,1581.906
2015-02-27,1579.419
2015-03-02,1586.759
2015-03-03,1577.89
2015-03-04,1573.061
2015-03-05,1577.551
2015-03-06,1558.239
2015-03-09,1559.089
2015-03-10,1532.598
2015-03-11,1531.576
