Date,WORLD ex USA MID CAP Mid Cap
2010-09-17,749.538
2010-09-20,757.847
2010-09-21,758.372
2010-09-22,763.631
2010-09-23,759.558
2010-09-24,769.571
2010-09-27,770.616
2010-09-28,774.339
2010-09-29,778.889
2010-09-30,775.993
2010-10-01,778.279
2010-10-04,772.799
2010-10-05,787.076
2010-10-06,796.388
2010-10-07,798.328
2010-10-08,798.244
2010-10-11,800.017
2010-10-12,793.497
2010-10-13,806.691
2010-10-14,814.266
2010-10-15,808.806
2010-10-18,808.179
2010-10-19,795.16
2010-10-20,804.469
2010-10-21,807.133
2010-10-22,804.134
2010-10-25,811.487
2010-10-26,804.089
2010-10-27,793.127
2010-10-28,799.777
2010-10-29,801.84
2010-11-01,804.151
2010-11-02,810.106
2010-11-03,807.497
2010-11-04,828.865
2010-11-05,828.068
2010-11-08,826.331
2010-11-09,829.718
2010-11-10,815.13
2010-11-11,813.598
2010-11-12,808.096
2010-11-15,807.324
2010-11-16,790.224
2010-11-17,792.951
2010-11-18,805.425
2010-11-19,806.186
2010-11-22,804.004
2010-11-23,791.161
2010-11-24,795.358
2010-11-25,798.884
2010-11-26,788.672
2010-11-29,777.905
2010-11-30,774.351
2010-12-01,787.9
2010-12-02,806.033
2010-12-03,817.85
2010-12-06,817.34
2010-12-07,822.594
2010-12-08,815.806
2010-12-09,815.598
2010-12-10,817.78
2010-12-13,829.505
2010-12-14,831.029
2010-12-15,825.937
2010-12-16,822.47
2010-12-17,821.614
2010-12-20,822.02
2010-12-21,831.037
2010-12-22,831.493
2010-12-23,832.589
2010-12-24,833.405
2010-12-27,832.007
2010-12-28,835.764
2010-12-29,840.293
2010-12-30,839.812
2010-12-31,845.076
2011-01-03,846.867
2011-01-04,849.586
2011-01-05,839.803
2011-01-06,839.514
2011-01-07,840.623
2011-01-10,834.512
2011-01-11,841.615
2011-01-12,852.723
2011-01-13,859.48
2011-01-14,857.609
2011-01-17,856.245
2011-01-18,865.377
2011-01-19,864.851
2011-01-20,845.61
2011-01-21,851.279
2011-01-24,856.824
2011-01-25,855.802
2011-01-26,864.602
2011-01-27,867.569
2011-01-28,859.088
2011-01-31,858.467
2011-02-01,874.029
2011-02-02,876.031
2011-02-03,871.934
2011-02-04,873.463
2011-02-07,880.04
2011-02-08,884.935
2011-02-09,880.384
2011-02-10,873.204
2011-02-11,874.026
2011-02-14,877.902
2011-02-15,877.435
2011-02-16,880.04
2011-02-17,885.766
2011-02-18,888.563
2011-02-21,882.845
2011-02-22,875.482
2011-02-23,869.028
2011-02-24,865.697
2011-02-25,876.544
2011-02-28,887.334
2011-03-01,888.973
2011-03-02,883.905
2011-03-03,889.045
2011-03-04,892.485
2011-03-07,888.507
2011-03-08,883.044
2011-03-09,884.149
2011-03-10,863.803
2011-03-11,858.463
2011-03-14,848.198
2011-03-15,817.302
2011-03-16,820.485
2011-03-17,836.247
2011-03-18,845.229
2011-03-21,858.584
2011-03-22,865.041
2011-03-23,864.095
2011-03-24,873.162
2011-03-25,872.24
2011-03-28,869.079
2011-03-29,868.322
2011-03-30,879.512
2011-03-31,881.266
2011-04-01,884.059
2011-04-04,890.5
2011-04-05,889.063
2011-04-06,892.783
2011-04-07,886.441
2011-04-08,897.178
2011-04-11,893.659
2011-04-12,880.786
2011-04-13,886.521
2011-04-14,884.937
2011-04-15,884.183
2011-04-18,868.158
2011-04-19,875.373
2011-04-20,895.679
2011-04-21,905.985
2011-04-22,905.978
2011-04-25,902.867
2011-04-26,907.837
2011-04-27,908.176
2011-04-28,921.638
2011-04-29,924.616
2011-05-02,930.047
2011-05-03,920.651
2011-05-04,913.13
2011-05-05,900.712
2011-05-06,904.238
2011-05-09,896.678
2011-05-10,906.549
2011-05-11,905.2
2011-05-12,893.843
2011-05-13,891.77
2011-05-16,887.521
2011-05-17,877.099
2011-05-18,885.443
2011-05-19,889.259
2011-05-20,886.071
2011-05-23,867.053
2011-05-24,870.458
2011-05-25,872.143
2011-05-26,877.299
2011-05-27,889.583
2011-05-30,891.129
2011-05-31,903.575
2011-06-01,900.544
2011-06-02,889.597
2011-06-03,890.342
2011-06-06,886.52
2011-06-07,888.841
2011-06-08,877.448
2011-06-09,879.057
2011-06-10,865.384
2011-06-13,864.496
2011-06-14,876.743
2011-06-15,863.022
2011-06-16,845.39
2011-06-17,851.774
2011-06-20,848.008
2011-06-21,863.964
2011-06-22,867.947
2011-06-23,846.352
2011-06-24,847.276
2011-06-27,846.733
2011-06-28,854.482
2011-06-29,871.704
2011-06-30,885.971
2011-07-01,889.868
2011-07-04,897.491
2011-07-05,895.115
2011-07-06,889.031
2011-07-07,895.173
2011-07-08,889.554
2011-07-11,867.737
2011-07-12,864.831
2011-07-13,880.482
2011-07-14,872.141
2011-07-15,869.727
2011-07-18,854.93
2011-07-19,867.765
2011-07-20,877.494
2011-07-21,890.78
2011-07-22,897.987
2011-07-25,893.627
2011-07-26,896.627
2011-07-27,884.225
2011-07-28,874.711
2011-07-29,872.903
2011-08-01,865.459
2011-08-02,847.667
2011-08-03,834.478
2011-08-04,800.018
2011-08-05,783.032
2011-08-08,750.102
2011-08-09,761.992
2011-08-10,757.142
2011-08-11,771.002
2011-08-12,785.304
2011-08-15,801.07
2011-08-16,795.316
2011-08-17,799.507
2011-08-18,764.715
2011-08-19,757.735
2011-08-22,755.763
2011-08-23,763.676
2011-08-24,769.088
2011-08-25,765.209
2011-08-26,766.05
2011-08-29,783.703
2011-08-30,790.382
2011-08-31,806.263
2011-09-01,803.279
2011-09-02,788.201
2011-09-05,762.646
2011-09-06,751.78
2011-09-07,772.43
2011-09-08,776.914
2011-09-09,752.15
2011-09-12,731.666
2011-09-13,738.642
2011-09-14,741.99
2011-09-15,759.147
2011-09-16,764.807
2011-09-19,747.443
2011-09-20,754.71
2011-09-21,746.555
2011-09-22,707.61
2011-09-23,705.894
2011-09-26,705.093
2011-09-27,735.987
2011-09-28,730.78
2011-09-29,733.976
2011-09-30,718.561
2011-10-03,700.751
2011-10-04,682.377
2011-10-05,695.449
2011-10-06,717.092
2011-10-07,725.603
2011-10-10,739.417
2011-10-11,742.587
2011-10-12,757.588
2011-10-13,751.606
2011-10-14,760.055
2011-10-17,755.955
2011-10-18,748.935
2011-10-19,753.299
2011-10-20,740.584
2011-10-21,761.915
2011-10-24,776.499
2011-10-25,772.361
2011-10-26,769.815
2011-10-27,805.314
2011-10-28,808.438
2011-10-31,781.14
2011-11-01,749.324
2011-11-02,755.962
2011-11-03,765.57
2011-11-04,765.824
2011-11-07,763.927
2011-11-08,766.479
2011-11-09,751.014
2011-11-10,742.099
2011-11-11,760.69
2011-11-14,753.294
2011-11-15,744.233
2011-11-16,740.255
2011-11-17,731.268
2011-11-18,724.879
2011-11-21,705.49
2011-11-22,704.305
2011-11-23,690.213
2011-11-24,687.976
2011-11-25,686.006
2011-11-28,707.531
2011-11-29,716.564
2011-11-30,742.452
2011-12-01,742.397
2011-12-02,746.641
2011-12-05,754.287
2011-12-06,744.652
2011-12-07,747.459
2011-12-08,734.511
2011-12-09,736.301
2011-12-12,724.96
2011-12-13,719.473
2011-12-14,700.654
2011-12-15,703.164
2011-12-16,707.901
2011-12-19,701.427
2011-12-20,719.404
2011-12-21,717.826
2011-12-22,721.359
2011-12-23,725.336
2011-12-26,726.294
2011-12-27,727.147
2011-12-28,718.712
2011-12-29,722.079
2011-12-30,732.466
2012-01-02,736.255
2012-01-03,749.599
2012-01-04,746.234
2012-01-05,734.575
2012-01-06,730.374
2012-01-09,729.802
2012-01-10,741.43
2012-01-11,738.719
2012-01-12,741.634
2012-01-13,737.851
2012-01-16,738.876
2012-01-17,747.929
2012-01-18,754.03
2012-01-19,762.497
2012-01-20,764.856
2012-01-23,773.572
2012-01-24,764.569
2012-01-25,767.765
2012-01-26,782.729
2012-01-27,779.361
2012-01-30,771.493
2012-01-31,777.182
2012-02-01,791.721
2012-02-02,794.662
2012-02-03,798.328
2012-02-06,797.238
2012-02-07,799.591
2012-02-08,801.758
2012-02-09,803.157
2012-02-10,792.514
2012-02-13,797.505
2012-02-14,791.544
2012-02-15,797.348
2012-02-16,794.639
2012-02-17,803.048
2012-02-20,814.307
2012-02-21,810.784
2012-02-22,807.305
2012-02-23,811.191
2012-02-24,818.381
2012-02-27,814.336
2012-02-28,818.035
2012-02-29,818.403
2012-03-01,818.796
2012-03-02,815.499
2012-03-05,808.444
2012-03-06,788.036
2012-03-07,791.624
2012-03-08,808.904
2012-03-09,808.959
2012-03-12,805.681
2012-03-13,813.568
2012-03-14,809.425
2012-03-15,815.178
2012-03-16,821.352
2012-03-19,823.496
2012-03-20,815.166
2012-03-21,812.79
2012-03-22,807.922
2012-03-23,812.025
2012-03-26,820.615
2012-03-27,822.228
2012-03-28,816.071
2012-03-29,810.964
2012-03-30,818.346
2012-04-02,825.725
2012-04-03,821.178
2012-04-04,795.629
2012-04-05,795.276
2012-04-06,794.079
2012-04-09,792.289
2012-04-10,782.006
2012-04-11,786.048
2012-04-12,799.414
2012-04-13,790.087
2012-04-16,787.18
2012-04-17,799.275
2012-04-18,797.534
2012-04-19,795.785
2012-04-20,799.006
2012-04-23,782.447
2012-04-24,788.251
2012-04-25,796.966
2012-04-26,802.15
2012-04-27,808.584
2012-04-30,806.093
2012-05-01,806.094
2012-05-02,803.05
2012-05-03,800.867
2012-05-04,789.132
2012-05-07,782.13
2012-05-08,772.403
2012-05-09,764.676
2012-05-10,769.612
2012-05-11,767.578
2012-05-14,753.021
2012-05-15,743.368
2012-05-16,733.819
2012-05-17,730.376
2012-05-18,719.529
2012-05-21,724.427
2012-05-22,735.7
2012-05-23,718.315
2012-05-24,722.251
2012-05-25,720.753
2012-05-28,723.798
2012-05-29,730.528
2012-05-30,716.651
2012-05-31,713.127
2012-06-01,700.101
2012-06-04,697.825
2012-06-05,703.078
2012-06-06,716.739
2012-06-07,727.018
2012-06-08,717.438
2012-06-11,721.699
2012-06-12,720.401
2012-06-13,722.125
2012-06-14,720.681
2012-06-15,728.232
2012-06-18,732.681
2012-06-19,743.455
2012-06-20,750.07
2012-06-21,739.399
2012-06-22,730.238
2012-06-25,721.516
2012-06-26,718.61
2012-06-27,726.886
2012-06-28,727.026
2012-06-29,752.7
2012-07-02,756.257
2012-07-03,764.706
2012-07-04,764.44
2012-07-05,758.216
2012-07-06,748.748
2012-07-09,743.406
2012-07-10,745.247
2012-07-11,742.92
2012-07-12,732.812
2012-07-13,743.651
2012-07-16,746.149
2012-07-17,743.808
2012-07-18,749.205
2012-07-19,759.966
2012-07-20,748.622
2012-07-23,729.867
2012-07-24,727.469
2012-07-25,727.581
2012-07-26,747.794
2012-07-27,757.818
2012-07-30,763.307
2012-07-31,761.824
2012-08-01,759.083
2012-08-02,748.069
2012-08-03,761.566
2012-08-06,771.374
2012-08-07,776.468
2012-08-08,775.595
2012-08-09,778.574
2012-08-10,778.155
2012-08-13,775.447
2012-08-14,777.657
2012-08-15,776.786
2012-08-16,784.625
2012-08-17,788.082
2012-08-20,787.144
2012-08-21,795.442
2012-08-22,788.631
2012-08-23,793.179
2012-08-24,787.419
2012-08-27,787.906
2012-08-28,785.267
2012-08-29,784.805
2012-08-30,777.583
2012-08-31,783.498
2012-09-03,784.444
2012-09-04,778.288
2012-09-05,778.012
2012-09-06,789.811
2012-09-07,807.007
2012-09-10,804.777
2012-09-11,806.817
2012-09-12,814.98
2012-09-13,816.586
2012-09-14,837.332
2012-09-17,833.188
2012-09-18,827.569
2012-09-19,831.399
2012-09-20,824.093
2012-09-21,829.182
2012-09-24,822.122
2012-09-25,826.333
2012-09-26,811.55
2012-09-27,816.952
2012-09-28,813.031
2012-10-01,818.739
2012-10-02,818.531
2012-10-03,814.112
2012-10-04,821.582
2012-10-05,829.136
2012-10-08,821.198
2012-10-09,813.03
2012-10-10,807.044
2012-10-11,810.89
2012-10-12,810.774
2012-10-15,812.207
2012-10-16,823.002
2012-10-17,832.573
2012-10-18,833.291
2012-10-19,826.809
2012-10-22,824.523
2012-10-23,811.039
2012-10-24,811.688
2012-10-25,816.341
2012-10-26,813.39
2012-10-29,810.557
2012-10-30,815.466
2012-10-31,816.785
2012-11-01,822.743
2012-11-02,820.484
2012-11-05,815.438
2012-11-06,818.817
2012-11-07,812.376
2012-11-08,805.996
2012-11-09,802.628
2012-11-12,799.755
2012-11-13,799.54
2012-11-14,793.934
2012-11-15,790.367
2012-11-16,786.051
2012-11-19,802.826
2012-11-20,803.109
2012-11-21,805.137
2012-11-22,814.476
2012-11-23,821.84
2012-11-26,821.103
2012-11-27,822.259
2012-11-28,820.989
2012-11-29,830.695
2012-11-30,832.152
2012-12-03,834.598
2012-12-04,835.209
2012-12-05,835.012
2012-12-06,837.314
2012-12-07,837.146
2012-12-10,838.272
2012-12-11,842.36
2012-12-12,845.464
2012-12-13,844.491
2012-12-14,846.06
2012-12-17,848.921
2012-12-18,854.746
2012-12-19,863.969
2012-12-20,864.78
2012-12-21,858.324
2012-12-24,856.451
2012-12-25,857.339
2012-12-26,858.773
2012-12-27,860.932
2012-12-28,858.238
2012-12-31,858.272
2013-01-01,858.436
2013-01-02,872.758
2013-01-03,869.799
2013-01-04,871.588
2013-01-07,869.985
2013-01-08,866.497
2013-01-09,869.055
2013-01-10,877.079
2013-01-11,881.351
2013-01-14,879.897
2013-01-15,883.058
2013-01-16,878.194
2013-01-17,881.513
2013-01-18,882.089
2013-01-21,884.391
2013-01-22,886.034
2013-01-23,881.933
2013-01-24,883.347
2013-01-25,889.803
2013-01-28,887.206
2013-01-29,889.965
2013-01-30,892.138
2013-01-31,889.771
2013-02-01,895.994
2013-02-04,886.696
2013-02-05,881.968
2013-02-06,888.124
2013-02-07,884.227
2013-02-08,888.601
2013-02-11,882.003
2013-02-12,890.264
2013-02-13,890.134
2013-02-14,888.218
2013-02-15,884.245
2013-02-18,885.437
2013-02-19,893.077
2013-02-20,894.201
2013-02-21,880.591
2013-02-22,884.655
2013-02-25,885.901
2013-02-26,876.998
2013-02-27,882.2
2013-02-28,890.089
2013-03-01,884.463
2013-03-04,885.4
2013-03-05,894.06
2013-03-06,897.603
2013-03-07,898.11
2013-03-08,896.563
2013-03-11,900.917
2013-03-12,900.563
2013-03-13,895.862
2013-03-14,902.795
2013-03-15,911.583
2013-03-18,902.263
2013-03-19,900.902
2013-03-20,902.83
2013-03-21,903.353
2013-03-22,901.874
2013-03-25,898.47
2013-03-26,899.092
2013-03-27,897.324
2013-03-28,903.29
2013-03-29,904.983
2013-04-01,898.552
2013-04-02,900.2
2013-04-03,900.293
2013-04-04,890.493
2013-04-05,891.061
2013-04-08,894.966
2013-04-09,899.78
2013-04-10,914.171
2013-04-11,922.383
2013-04-12,919.628
2013-04-15,908.639
2013-04-16,904.581
2013-04-17,897.286
2013-04-18,893.238
2013-04-19,895.873
2013-04-22,900.428
2013-04-23,912.307
2013-04-24,920.893
2013-04-25,929.914
2013-04-26,930.52
2013-04-29,935.874
2013-04-30,946.165
2013-05-01,943.045
2013-05-02,935.904
2013-05-03,942.01
2013-05-06,940.461
2013-05-07,948.958
2013-05-08,960.643
2013-05-09,956.545
2013-05-10,952.047
2013-05-13,954.197
2013-05-14,954.71
2013-05-15,954.907
2013-05-16,958.657
2013-05-17,953.601
2013-05-20,963.693
2013-05-21,966.126
2013-05-22,963.397
2013-05-23,937.547
2013-05-24,940.259
2013-05-27,935.172
2013-05-28,936.497
2013-05-29,939.295
2013-05-30,936.99
2013-05-31,928.114
2013-06-03,923.928
2013-06-04,929.806
2013-06-05,915.019
2013-06-06,911.335
2013-06-07,916.673
2013-06-10,922.574
2013-06-11,919.281
2013-06-12,922.941
2013-06-13,914.808
2013-06-14,922.575
2013-06-17,933.552
2013-06-18,934.151
2013-06-19,940.156
2013-06-20,898.617
2013-06-21,891.4
2013-06-24,876.128
2013-06-25,881.564
2013-06-26,886.135
2013-06-27,894.201
2013-06-28,897.239
2013-07-01,907.772
2013-07-02,911.299
2013-07-03,906.981
2013-07-04,915.075
2013-07-05,908.112
2013-07-08,913.419
2013-07-09,919.362
2013-07-10,926.91
2013-07-11,943.637
2013-07-12,942.96
2013-07-15,944.389
2013-07-16,949.106
2013-07-17,947.494
2013-07-18,953.135
2013-07-19,953.391
2013-07-22,960.477
2013-07-23,960.769
2013-07-24,961.806
2013-07-25,957.743
2013-07-26,955.323
2013-07-29,948.115
2013-07-30,951.461
2013-07-31,946.958
2013-08-01,956.412
2013-08-02,966.168
2013-08-05,964.768
2013-08-06,970.367
2013-08-07,962.445
2013-08-08,970.52
2013-08-09,972.336
2013-08-12,968.85
2013-08-13,969.229
2013-08-14,976.386
2013-08-15,965.279
2013-08-16,969.319
2013-08-19,967.241
2013-08-20,962.383
2013-08-21,954.201
2013-08-22,954.78
2013-08-23,964.331
2013-08-26,961.7
2013-08-27,951.783
2013-08-28,940.983
2013-08-29,940.167
2013-08-30,934.601
2013-09-02,945.464
2013-09-03,948.988
2013-09-04,953.695
2013-09-05,954.035
2013-09-06,959.044
2013-09-09,969.442
2013-09-10,979.652
2013-09-11,984.524
2013-09-12,983.879
2013-09-13,982.552
2013-09-16,994.834
2013-09-17,991.188
2013-09-18,995.935
2013-09-19,1013.126
2013-09-20,1007.437
2013-09-23,1006.2
2013-09-24,1005.55
2013-09-25,1004.425
2013-09-26,1005.55
2013-09-27,1009.248
2013-09-30,1002.63
2013-10-01,1006.774
2013-10-02,1002.904
2013-10-03,999.768
2013-10-04,996.8
2013-10-07,989.559
2013-10-08,987.668
2013-10-09,982.918
2013-10-10,993.259
2013-10-11,1001.831
2013-10-14,1004.646
2013-10-15,1005.808
2013-10-16,1006.27
2013-10-17,1019.644
2013-10-18,1028.569
2013-10-21,1033.33
2013-10-22,1039.374
2013-10-23,1033.833
2013-10-24,1038.044
2013-10-25,1032.29
2013-10-28,1033.634
2013-10-29,1030.867
2013-10-30,1034.171
2013-10-31,1029.192
2013-11-01,1015.117
2013-11-04,1019.268
2013-11-05,1016.194
2013-11-06,1023.906
2013-11-07,1014.225
2013-11-08,1009.135
2013-11-11,1013.844
2013-11-12,1014.032
2013-11-13,1007.775
2013-11-14,1017.076
2013-11-15,1023.728
2013-11-18,1027.966
2013-11-19,1023.512
2013-11-20,1018.713
2013-11-21,1015.264
2013-11-22,1018.918
2013-11-25,1021.498
2013-11-26,1020.791
2013-11-27,1021.014
2013-11-28,1026.001
2013-11-29,1026.943
2013-12-02,1020.689
2013-12-03,1014.306
2013-12-04,1004.482
2013-12-05,1002.566
2013-12-06,1005.533
2013-12-09,1011.146
2013-12-10,1013.653
2013-12-11,1008.737
2013-12-12,996.895
2013-12-13,995.89
2013-12-16,1000.68
2013-12-17,999.402
2013-12-18,1005.996
2013-12-19,1011.968
2013-12-20,1018.065
2013-12-23,1026.328
2013-12-24,1026.723
2013-12-25,1026.754
2013-12-26,1030.574
2013-12-27,1039.357
2013-12-30,1044.037
2013-12-31,1045.904
2014-01-01,1045.956
2014-01-02,1038.289
2014-01-03,1041.894
2014-01-06,1040.496
2014-01-07,1038.306
2014-01-08,1043.947
2014-01-09,1040.019
2014-01-10,1048.889
2014-01-13,1053.098
2014-01-14,1047.52
2014-01-15,1052.295
2014-01-16,1053.704
2014-01-17,1055.884
2014-01-20,1054.634
2014-01-21,1055.138
2014-01-22,1057.029
2014-01-23,1054.328
2014-01-24,1038.668
2014-01-27,1025.948
2014-01-28,1030.099
2014-01-29,1036.017
2014-01-30,1024.854
2014-01-31,1019.89
2014-02-03,1012.417
2014-02-04,998.852
2014-02-05,1004.276
2014-02-06,1016.029
2014-02-07,1026.919
2014-02-10,1032.019
2014-02-11,1042.683
2014-02-12,1046.943
2014-02-13,1046.823
2014-02-14,1050.225
2014-02-17,1056.923
2014-02-18,1062.564
2014-02-19,1063.181
2014-02-20,1055.93
2014-02-21,1063.873
2014-02-24,1069.417
2014-02-25,1074.557
2014-02-26,1068.121
2014-02-27,1068.296
2014-02-28,1077.57
2014-03-03,1059.96
2014-03-04,1070.613
2014-03-05,1074.223
2014-03-06,1083.224
2014-03-07,1078.493
2014-03-10,1072.076
2014-03-11,1072.527
2014-03-12,1062.47
2014-03-13,1060.915
2014-03-14,1047.312
2014-03-17,1054.532
2014-03-18,1061.499
2014-03-19,1058.835
2014-03-20,1042.823
2014-03-21,1044.273
2014-03-24,1040.339
2014-03-25,1047.836
2014-03-26,1056.596
2014-03-27,1059.365
2014-03-28,1063.683
2014-03-31,1071.205
2014-04-01,1075.42
2014-04-02,1077.335
2014-04-03,1075.065
2014-04-04,1080.304
2014-04-07,1071.826
2014-04-08,1068.747
2014-04-09,1073.004
2014-04-10,1072.936
2014-04-11,1059.345
2014-04-14,1051.671
2014-04-15,1046.935
2014-04-16,1061.217
2014-04-17,1067.932
2014-04-18,1069.625
2014-04-21,1066.82
2014-04-22,1074.4
2014-04-23,1075.884
2014-04-24,1077.395
2014-04-25,1076.223
2014-04-28,1072.615
2014-04-29,1079.352
2014-04-30,1083.623
2014-05-01,1087.375
2014-05-02,1089.551
2014-05-05,1088.379
2014-05-06,1093.486
2014-05-07,1084.887
2014-05-08,1088.56
2014-05-09,1083.41
2014-05-12,1088.188
2014-05-13,1091.792
2014-05-14,1092.081
2014-05-15,1082.965
2014-05-16,1075.641
2014-05-19,1077.108
2014-05-20,1077.411
2014-05-21,1079.105
2014-05-22,1086.047
2014-05-23,1087.881
2014-05-26,1095.697
2014-05-27,1095.763
2014-05-28,1098.311
2014-05-29,1101.21
2014-05-30,1102.319
2014-06-02,1105.218
2014-06-03,1101.578
2014-06-04,1103.745
2014-06-05,1106.95
2014-06-06,1115.926
2014-06-09,1116.399
2014-06-10,1115.401
2014-06-11,1112.218
2014-06-12,1114.591
2014-06-13,1110.291
2014-06-16,1109.339
2014-06-17,1110.3
2014-06-18,1112.375
2014-06-19,1123.955
2014-06-20,1119.507
2014-06-23,1118.53
2014-06-24,1114.102
2014-06-25,1107.824
2014-06-26,1112.969
2014-06-27,1114.218
2014-06-30,1119.946
2014-07-01,1126.418
2014-07-02,1129.133
2014-07-03,1131.745
2014-07-04,1130.346
2014-07-07,1123.619
2014-07-08,1113.588
2014-07-09,1112.792
2014-07-10,1101.809
2014-07-11,1101.198
2014-07-14,1109.467
2014-07-15,1104.445
2014-07-16,1113.952
2014-07-17,1108.981
2014-07-18,1107.679
2014-07-21,1105.295
2014-07-22,1113.458
2014-07-23,1116.026
2014-07-24,1116.19
2014-07-25,1112.841
2014-07-28,1110.788
2014-07-29,1110.266
2014-07-30,1103.956
2014-07-31,1095.24
2014-08-01,1088.421
2014-08-04,1085.264
2014-08-05,1078.536
2014-08-06,1071.645
2014-08-07,1069.873
2014-08-08,1062.552
2014-08-11,1076.74
2014-08-12,1078.203
2014-08-13,1081.596
2014-08-14,1085.571
2014-08-15,1084.218
2014-08-18,1091.059
2014-08-19,1094.795
2014-08-20,1092.265
2014-08-21,1095.318
2014-08-22,1091.168
2014-08-25,1096.991
2014-08-26,1100.856
2014-08-27,1104.726
2014-08-28,1097.458
2014-08-29,1097.994
2014-09-01,1097.37
2014-09-02,1096.43
2014-09-03,1102.639
2014-09-04,1098.705
2014-09-05,1094.786
2014-09-08,1087.802
2014-09-09,1079.905
2014-09-10,1077.457
2014-09-11,1077.748
2014-09-12,1075.747
2014-09-15,1071.382
2014-09-16,1066.102
2014-09-17,1068.412
2014-09-18,1071.414
2014-09-19,1069.369
2014-09-22,1062.958
2014-09-23,1055.452
2014-09-24,1053.331
2014-09-25,1049.069
2014-09-26,1045.312
2014-09-29,1043.748
2014-09-30,1040.806
2014-10-01,1030.854
2014-10-02,1015.706
2014-10-03,1012.316
2014-10-06,1020.332
2014-10-07,1014.388
2014-10-08,1007.481
2014-10-09,1004.492
2014-10-10,984.485
2014-10-13,985.294
2014-10-14,980.912
2014-10-15,972.826
2014-10-16,969.559
2014-10-17,980.48
2014-10-20,989.563
2014-10-21,999.397
2014-10-22,1006.342
2014-10-23,1006.084
2014-10-24,1008.14
2014-10-27,1009.945
2014-10-28,1019.238
2014-10-29,1024.087
2014-10-30,1019.09
2014-10-31,1025.659
2014-11-03,1015.72
2014-11-04,1021.036
2014-11-05,1024.083
2014-11-06,1019.809
2014-11-07,1021.569
2014-11-10,1028.208
2014-11-11,1031.177
2014-11-12,1030.676
2014-11-13,1031.342
2014-11-14,1034.527
2014-11-17,1028.207
2014-11-18,1041.535
2014-11-19,1037.885
2014-11-20,1037.157
2014-11-21,1044.134
2014-11-24,1043.371
2014-11-25,1050.377
2014-11-26,1052.976
2014-11-27,1046.891
2014-11-28,1042.543
2014-12-01,1042.157
2014-12-02,1041.386
2014-12-03,1044.052
2014-12-04,1043.355
2014-12-05,1042.323
2014-12-08,1036.977
2014-12-09,1033.129
2014-12-10,1023.879
2014-12-11,1018.241
2014-12-12,1010.914
2014-12-15,994.763
2014-12-16,1005.731
2014-12-17,1002.649
2014-12-18,1018.535
2014-12-19,1027.257
2014-12-22,1029.902
2014-12-23,1028.972
2014-12-24,1032.683
2014-12-25,1031.766
2014-12-26,1033.211
2014-12-29,1033.555
2014-12-30,1028.709
2014-12-31,1027.156
2015-01-01,1027.169
2015-01-02,1022.51
2015-01-05,1006.923
2015-01-06,994.543
2015-01-07,987.542
2015-01-08,1003.73
2015-01-09,1006.142
2015-01-12,1004.998
2015-01-13,1010.168
2015-01-14,1003.576
2015-01-15,1009.786
2015-01-16,1005.38
2015-01-19,1017.68
2015-01-20,1019.665
2015-01-21,1024.238
2015-01-22,1025.253
2015-01-23,1027.667
2015-01-26,1031.16
2015-01-27,1041.13
2015-01-28,1039.225
2015-01-29,1033.107
2015-01-30,1031.699
2015-02-02,1034.559
2015-02-03,1042.335
2015-02-04,1047.781
2015-02-05,1053.2
2015-02-06,1047.883
2015-02-09,1043.944
2015-02-10,1047.301
2015-02-11,1041.523
2015-02-12,1059.274
2015-02-13,1064.646
2015-02-16,1065.234
2015-02-17,1065.122
2015-02-18,1075.416
2015-02-19,1080.87
2015-02-20,1082.244
2015-02-23,1087.864
2015-02-24,1088.334
2015-02-25,1093.336
2015-02-26,1090.877
2015-02-27,1093.951
2015-03-02,1090.952
2015-03-03,1086.841
2015-03-04,1079.772
2015-03-05,1083.031
2015-03-06,1072.935
2015-03-09,1066.005
2015-03-10,1050.687
2015-03-11,1051.68
2015-03-12,1060.762
2015-03-13,1057.062
2015-03-16,1064.89
2015-03-17,1062.852
2015-03-18,1070.016
2015-03-19,1072.802
2015-03-20,1091.11
2015-03-23,1098.966
2015-03-24,1100.605
2015-03-25,1100.28
2015-03-26,1084.626
2015-03-27,1082.093
2015-03-30,1082.05
2015-03-31,1073.428
2015-04-01,1074.489
2015-04-02,1086.414
2015-04-03,1087.886
2015-04-06,1099.925
2015-04-07,1101.574
2015-04-08,1102.414
2015-04-09,1103.592
2015-04-10,1105.703
2015-04-13,1100.965
2015-04-14,1113.725
2015-04-15,1110.378
2015-04-16,1116.843
2015-04-17,1106.369
2015-04-20,1105.784
2015-04-21,1114.439
2015-04-22,1112.743
2015-04-23,1116.377
2015-04-24,1125.469
2015-04-27,1133.814
2015-04-28,1132.94
2015-04-29,1128.845
2015-04-30,1120.578
2015-05-01,1114.904
2015-05-04,1117.789
2015-05-05,1112.071
2015-05-06,1115.818
2015-05-07,1107.278
2015-05-08,1123.522
2015-05-11,1126.184
2015-05-12,1125.883
2015-05-13,1138.117
2015-05-14,1141.111
2015-05-15,1148.484
2015-05-18,1146.876
2015-05-19,1140.643
2015-05-20,1141.033
2015-05-21,1145.944
2015-05-22,1138.509
2015-05-25,1138.536
2015-05-26,1122.04
2015-05-27,1124.623
2015-05-28,1124.168
2015-05-29,1118.463
2015-06-01,1115.581
2015-06-02,1124.462
2015-06-03,1129.588
2015-06-04,1121.338
2015-06-05,1102.145
