Date,NEW ZEALAND VALUE Standard (Large+Mid Cap)
2015-08-03,487.619
2015-08-04,478.678
2015-08-05,474.24
2015-08-06,470.217
2015-08-07,469.854
2015-08-10,472.459
2015-08-11,461.588
2015-08-12,459.013
2015-08-13,450.077
2015-08-14,443.002
2015-08-17,454.665
2015-08-18,449.059
2015-08-19,459.707
2015-08-20,462.221
2015-08-21,483.657
2015-08-24,461.781
2015-08-25,466.195
2015-08-26,461.452
2015-08-27,471.815
2015-08-28,478.267
2015-08-31,475.298
2015-09-01,473.527
2015-09-02,468.605
2015-09-03,463.933
2015-09-04,453.501
2015-09-07,454.969
2015-09-08,467.013
2015-09-09,476.292
2015-09-10,467.254
2015-09-11,463.807
2015-09-14,466.349
2015-09-15,466.757
2015-09-16,470.36
2015-09-17,465.508
2015-09-18,474.472
2015-09-21,465.893
2015-09-22,463.507
2015-09-23,459.56
2015-09-24,470.94
2015-09-25,468.065
2015-09-28,466.343
2015-09-29,457.225
2015-09-30,457.304
2015-10-01,462.406
2015-10-02,464.281
2015-10-05,470.33
2015-10-06,475.729
2015-10-07,479.912
2015-10-08,475.679
2015-10-09,487.914
2015-10-12,494.067
2015-10-13,489.974
2015-10-14,496.141
2015-10-15,509.871
2015-10-16,514.192
2015-10-19,511.877
2015-10-20,516.863
2015-10-21,518.625
2015-10-22,528.282
2015-10-23,530.9
2015-10-26,533.768
2015-10-27,536.63
2015-10-28,530.591
2015-10-29,528.547
2015-10-30,534.096
2015-11-02,532.928
2015-11-03,532.026
2015-11-04,524.987
2015-11-05,529.106
2015-11-06,513.592
2015-11-09,513.812
2015-11-10,508.276
2015-11-11,515.529
2015-11-12,510.944
2015-11-13,503.457
2015-11-16,503.992
2015-11-17,494.626
2015-11-18,491.331
2015-11-19,504.725
2015-11-20,506.455
2015-11-23,506.769
2015-11-24,512.488
2015-11-25,513.407
2015-11-26,521.118
2015-11-27,517.897
2015-11-30,523.717
2015-12-01,532.947
2015-12-02,532.1
2015-12-03,525.066
2015-12-04,528.588
2015-12-07,510.181
2015-12-08,500.652
2015-12-09,500.032
2015-12-10,509.819
2015-12-11,514.198
2015-12-14,517.337
2015-12-15,511.571
2015-12-16,516.568
2015-12-17,513.784
2015-12-18,515.308
2015-12-21,513.906
2015-12-22,523.649
2015-12-23,527.94
2015-12-24,533.1
2015-12-25,533.1
2015-12-28,534.544
2015-12-29,539.793
2015-12-30,537.101
2015-12-31,541.625
2016-01-01,541.625
2016-01-04,532.606
2016-01-05,527.699
2016-01-06,520.879
2016-01-07,516.732
2016-01-08,505.29
2016-01-11,500.145
2016-01-12,496.3
2016-01-13,500.975
2016-01-14,491.981
2016-01-15,500.585
2016-01-18,494.437
2016-01-19,497.97
2016-01-20,481.767
2016-01-21,486.477
2016-01-22,492.601
2016-01-25,494.221
2016-01-26,493.288
2016-01-27,495.575
2016-01-28,491.794
2016-01-29,494.525
2016-02-01,500.776
2016-02-02,503.284
2016-02-03,512.61
2016-02-04,518.882
2016-02-05,511.279
2016-02-08,510.584
2016-02-09,506.136
2016-02-10,497.866
2016-02-11,493.309
2016-02-12,490.517
2016-02-15,501.412
2016-02-16,494.59
2016-02-17,496.012
2016-02-18,495.637
2016-02-19,490.463
2016-02-22,499.476
2016-02-23,502.194
2016-02-24,510.791
2016-02-25,518.569
2016-02-26,522.36
2016-02-29,518.599
2016-03-01,517.209
2016-03-02,519.597
2016-03-03,537.745
2016-03-04,546.943
2016-03-07,546.523
2016-03-08,544.034
2016-03-09,546.25
2016-03-10,541.966
2016-03-11,552.004
2016-03-14,556.47
2016-03-15,547.74
2016-03-16,544.533
2016-03-17,565.535
2016-03-18,569.466
2016-03-21,565.961
2016-03-22,574.822
2016-03-23,573.555
2016-03-24,570.344
2016-03-25,570.344
2016-03-28,573.539
2016-03-29,588.361
2016-03-30,600.169
2016-03-31,609.546
2016-04-01,589.945
2016-04-04,597.495
2016-04-05,586.568
2016-04-06,590.824
2016-04-07,596.479
2016-04-08,595.851
2016-04-11,597.694
2016-04-12,595.555
2016-04-13,605.314
2016-04-14,610.18
2016-04-15,614.813
2016-04-18,619.32
2016-04-19,632.78
2016-04-20,634.087
2016-04-21,628.831
2016-04-22,618.261
2016-04-25,618.261
2016-04-26,608.944
2016-04-27,608.389
2016-04-28,627.014
2016-04-29,633.804
2016-05-02,623.982
2016-05-03,621.549
2016-05-04,619.464
2016-05-05,623.316
2016-05-06,622.691
2016-05-09,621.409
2016-05-10,621.623
2016-05-11,633.908
2016-05-12,630.678
2016-05-13,628.328
2016-05-16,629.463
2016-05-17,637.902
2016-05-18,630.67
2016-05-19,618.996
2016-05-20,622.365
2016-05-23,619.861
2016-05-24,616.328
2016-05-25,621.78
2016-05-26,626.641
2016-05-27,627.242
2016-05-30,625.638
2016-05-31,634.248
2016-06-01,635.173
2016-06-02,632.247
2016-06-03,646.912
2016-06-06,647.518
2016-06-07,656.364
2016-06-08,649.222
2016-06-09,657.52
2016-06-10,646.674
2016-06-13,643.059
2016-06-14,628.359
2016-06-15,632.8
2016-06-16,626.022
2016-06-17,633.734
2016-06-20,636.097
2016-06-21,634.484
2016-06-22,628.687
2016-06-23,640.737
2016-06-24,622.935
2016-06-27,616.466
2016-06-28,616.322
2016-06-29,634.942
2016-06-30,648.961
2016-07-01,656.475
2016-07-04,657.206
2016-07-05,653.73
2016-07-06,651.337
2016-07-07,663.723
2016-07-08,668.779
2016-07-11,671.792
2016-07-12,682.196
2016-07-13,680.54
2016-07-14,673.646
2016-07-15,668.836
2016-07-18,668.57
2016-07-19,668.213
2016-07-20,665.997
2016-07-21,664.265
2016-07-22,666.222
2016-07-25,675.445
2016-07-26,682.207
2016-07-27,684.426
2016-07-28,686.03
2016-07-29,710.136
2016-08-01,705.338
2016-08-02,706.378
2016-08-03,691.129
2016-08-04,701.846
2016-08-05,699.823
2016-08-08,707.106
2016-08-09,714.657
2016-08-10,720.734
2016-08-11,723.231
2016-08-12,720.027
2016-08-15,715.203
2016-08-16,702.814
2016-08-17,717.894
2016-08-18,728.696
2016-08-19,729.222
2016-08-22,740.227
2016-08-23,753.874
2016-08-24,745.24
2016-08-25,746.071
2016-08-26,744.334
2016-08-29,730.582
2016-08-30,730.339
2016-08-31,742.336
2016-09-01,745.784
2016-09-02,748.208
2016-09-05,759.237
2016-09-06,778.146
2016-09-07,795.215
2016-09-08,789.294
2016-09-09,780.371
2016-09-12,748.175
2016-09-13,735.704
2016-09-14,725.106
2016-09-15,730.986
2016-09-16,733.118
2016-09-19,744.524
2016-09-20,749.391
2016-09-21,744.382
2016-09-22,748.444
2016-09-23,738.474
2016-09-26,734.281
2016-09-27,742.882
2016-09-28,740.152
2016-09-29,749.262
2016-09-30,745.699
2016-10-03,744.756
2016-10-04,733.238
2016-10-05,711.941
2016-10-06,706.287
2016-10-07,705.311
2016-10-10,703.21
2016-10-11,693.327
2016-10-12,697.262
2016-10-13,718.188
2016-10-14,725.905
2016-10-17,726.608
2016-10-18,716.323
2016-10-19,710.719
2016-10-20,701.992
2016-10-21,695.306
2016-10-24,692.344
2016-10-25,702.544
2016-10-26,700.397
2016-10-27,706.05
2016-10-28,706.892
2016-10-31,711.687
2016-11-01,714.736
2016-11-02,719.486
2016-11-03,715.428
2016-11-04,700.864
2016-11-07,714.485
2016-11-08,718.161
2016-11-09,686.194
2016-11-10,682.606
2016-11-11,678.291
2016-11-14,686.006
2016-11-15,700.378
2016-11-16,703.509
2016-11-17,705.212
2016-11-18,704.476
2016-11-21,701.942
2016-11-22,695.213
2016-11-23,697.467
2016-11-24,696.929
2016-11-25,705.692
2016-11-28,709.515
2016-11-29,717.927
2016-11-30,699.575
2016-12-01,692.267
2016-12-02,693.342
2016-12-05,697.554
2016-12-06,707.741
2016-12-07,704.305
2016-12-08,702.849
2016-12-09,695.248
2016-12-12,695.086
2016-12-13,696.359
2016-12-14,695.874
2016-12-15,668.691
2016-12-16,663.776
2016-12-19,667.644
2016-12-20,663.006
2016-12-21,662.892
2016-12-22,664.301
2016-12-23,667.71
2016-12-26,667.71
2016-12-27,669.604
2016-12-28,669.82
2016-12-29,667.643
2016-12-30,674.097
2017-01-02,674.097
2017-01-03,667.427
2017-01-04,679.868
2017-01-05,697.82
2017-01-06,693.89
2017-01-09,699.584
2017-01-10,701.453
2017-01-11,708.185
2017-01-12,711.959
2017-01-13,705.852
2017-01-16,708.662
2017-01-17,717.017
2017-01-18,716.684
2017-01-19,716.413
2017-01-20,709.556
2017-01-23,721.975
2017-01-24,724.58
2017-01-25,724.893
2017-01-26,727.493
2017-01-27,734.022
2017-01-30,725.339
2017-01-31,721.44
2017-02-01,715.968
2017-02-02,718.339
2017-02-03,728.556
2017-02-06,725.521
2017-02-07,729.838
2017-02-08,727.225
2017-02-09,714.815
2017-02-10,715.048
2017-02-13,717.059
2017-02-14,719.633
2017-02-15,730.759
2017-02-16,714.98
2017-02-17,702.619
2017-02-20,705.56
2017-02-21,703.674
2017-02-22,700.935
2017-02-23,714.728
2017-02-24,711.621
2017-02-27,709.555
2017-02-28,721.066
2017-03-01,703.484
2017-03-02,701.51
2017-03-03,694.651
2017-03-06,698.427
2017-03-07,696.144
2017-03-08,692.005
2017-03-09,682.421
2017-03-10,687.527
2017-03-13,693.27
2017-03-14,697.307
2017-03-15,690.712
2017-03-16,702.014
2017-03-17,700.564
2017-03-20,691.737
2017-03-21,690.372
2017-03-22,689.74
2017-03-23,688.333
2017-03-24,687.747
2017-03-27,688.695
2017-03-28,690.338
2017-03-29,694.249
2017-03-30,702.894
2017-03-31,705.666
2017-04-03,718.859
2017-04-04,723.679
2017-04-05,721.961
2017-04-06,727.939
2017-04-07,717.158
2017-04-10,714.878
2017-04-11,708.582
2017-04-12,709.775
2017-04-13,711.693
2017-04-14,711.693
2017-04-17,714.639
2017-04-18,709.186
2017-04-19,707.257
2017-04-20,712.623
2017-04-21,710.349
2017-04-24,713.044
2017-04-25,706.496
2017-04-26,708.978
2017-04-27,710.533
2017-04-28,714.404
2017-05-01,717.035
2017-05-02,724.3
2017-05-03,722.902
2017-05-04,714.421
2017-05-05,718.231
2017-05-08,727.338
2017-05-09,720.79
2017-05-10,724.449
2017-05-11,719.355
2017-05-12,717.586
2017-05-15,716.321
2017-05-16,713.177
2017-05-17,720.136
2017-05-18,712.285
2017-05-19,716.089
2017-05-22,729.464
2017-05-23,727.234
2017-05-24,732.375
2017-05-25,736.55
2017-05-26,736.533
2017-05-29,734.342
2017-05-30,736.504
2017-05-31,736.043
2017-06-01,734.905
2017-06-02,749.177
2017-06-05,749.702
2017-06-06,750.739
2017-06-07,743.402
2017-06-08,746.587
2017-06-09,748.017
2017-06-12,744.158
2017-06-13,752.676
2017-06-14,762.973
2017-06-15,757.98
2017-06-16,769.58
2017-06-19,769.273
2017-06-20,772.157
2017-06-21,763.304
2017-06-22,776.641
2017-06-23,772.064
2017-06-26,780.557
2017-06-27,780.217
2017-06-28,782.272
2017-06-29,789.943
2017-06-30,779.657
2017-07-03,773.402
2017-07-04,784.946
2017-07-05,776.472
2017-07-06,782.687
2017-07-07,781.487
2017-07-10,770.758
2017-07-11,766.107
2017-07-12,766.342
2017-07-13,770.675
2017-07-14,775.115
2017-07-17,781.26
2017-07-18,787.26
2017-07-19,789.661
2017-07-20,775.473
2017-07-21,776.452
2017-07-24,779.823
2017-07-25,785.51
2017-07-26,788.891
2017-07-27,798.786
2017-07-28,796.6
2017-07-31,800.352
2017-08-01,807.44
2017-08-02,800.153
2017-08-03,799.335
2017-08-04,794.071
2017-08-07,789.319
2017-08-08,789.904
2017-08-09,792.195
2017-08-10,789.437
2017-08-11,788.04
2017-08-14,798.475
2017-08-15,807.026
2017-08-16,811.784
2017-08-17,811.161
2017-08-18,817.752
2017-08-21,814.066
2017-08-22,811.917
2017-08-23,802.588
2017-08-24,798.785
2017-08-25,801.078
2017-08-28,802.463
2017-08-29,793.689
2017-08-30,794.158
2017-08-31,794.336
2017-09-01,793.936
2017-09-04,790.718
2017-09-05,798.322
2017-09-06,789.365
2017-09-07,793.313
2017-09-08,802.218
2017-09-11,796.65
2017-09-12,798.976
2017-09-13,794.825
2017-09-14,789.427
2017-09-15,794.099
2017-09-18,794.141
2017-09-19,800.355
2017-09-20,812.843
2017-09-21,801.782
2017-09-22,806.048
2017-09-25,807.763
2017-09-26,797.155
2017-09-27,801.558
2017-09-28,802.062
2017-09-29,796.929
2017-10-02,790.723
2017-10-03,784.192
2017-10-04,782.842
2017-10-05,778.171
2017-10-06,774.086
2017-10-09,780.144
2017-10-10,775.173
2017-10-11,770.251
2017-10-12,778.2
2017-10-13,781.95
2017-10-16,785.732
2017-10-17,790.167
2017-10-18,789.907
2017-10-19,782.368
2017-10-20,776.022
2017-10-23,775.966
2017-10-24,760.898
2017-10-25,749.497
2017-10-26,736.786
2017-10-27,734.068
2017-10-30,742.448
2017-10-31,744.867
2017-11-01,743.381
2017-11-02,746.4
2017-11-03,743.708
2017-11-06,740.622
2017-11-07,740.44
2017-11-08,740.718
2017-11-09,745.522
2017-11-10,738.595
2017-11-13,738.298
2017-11-14,735.698
2017-11-15,727.179
2017-11-16,727.911
2017-11-17,721.254
2017-11-20,716.04
2017-11-21,721.257
2017-11-22,726.196
2017-11-23,735.4
2017-11-24,733.282
2017-11-27,730.34
2017-11-28,723.682
2017-11-29,721.428
2017-11-30,721.684
2017-12-01,726.417
2017-12-04,721.942
2017-12-05,726.378
2017-12-06,717.032
2017-12-07,726.759
2017-12-08,737.347
2017-12-11,748.368
2017-12-12,752.437
2017-12-13,761.199
2017-12-14,766.477
2017-12-15,769.507
2017-12-18,760.1
2017-12-19,763.257
2017-12-20,763.998
2017-12-21,766.855
2017-12-22,764.741
2017-12-25,764.741
2017-12-26,765.886
2017-12-27,767.125
2017-12-28,771.159
2017-12-29,772.421
2018-01-01,772.421
2018-01-02,772.149
2018-01-03,779.661
2018-01-04,782.335
2018-01-05,788.077
2018-01-08,781.968
2018-01-09,784.227
2018-01-10,789.383
2018-01-11,780.104
2018-01-12,777.279
2018-01-15,785.207
2018-01-16,781.581
2018-01-17,794.918
2018-01-18,787.579
2018-01-19,779.638
2018-01-22,791.548
2018-01-23,782.797
2018-01-24,786.386
2018-01-25,789.844
2018-01-26,778.626
2018-01-29,776.71
2018-01-30,787.489
2018-01-31,807.389
2018-02-01,798.307
2018-02-02,798.527
2018-02-05,781.57
2018-02-06,781.035
2018-02-07,779.831
2018-02-08,767.178
2018-02-09,768.247
2018-02-12,764.214
2018-02-13,773.748
2018-02-14,751.905
2018-02-15,753.752
2018-02-16,762.948
2018-02-19,759.897
2018-02-20,753.208
2018-02-21,726.166
2018-02-22,730.224
2018-02-23,729.031
2018-02-26,726.386
2018-02-27,725.764
2018-02-28,715.449
2018-03-01,713.68
2018-03-02,718.467
2018-03-05,714.942
2018-03-06,730.109
2018-03-07,724.151
2018-03-08,728.796
2018-03-09,740.824
2018-03-12,745.239
2018-03-13,750.341
2018-03-14,741.381
2018-03-15,746.71
2018-03-16,740.653
2018-03-19,740.047
2018-03-20,742.276
2018-03-21,750.871
2018-03-22,755.131
2018-03-23,751.312
2018-03-26,741.754
2018-03-27,741.952
2018-03-28,730.499
2018-03-29,720.277
2018-03-30,720.277
2018-04-02,721.475
2018-04-03,727.191
2018-04-04,727.544
2018-04-05,716.518
2018-04-06,720.724
2018-04-09,736.105
2018-04-10,742.272
2018-04-11,741.593
2018-04-12,741.409
2018-04-13,753.946
2018-04-16,758.224
2018-04-17,749.146
2018-04-18,749.47
2018-04-19,741.088
2018-04-20,731.321
2018-04-23,727.803
2018-04-24,727.531
2018-04-25,722.163
2018-04-26,718.931
2018-04-27,731.911
2018-04-30,736.454
2018-05-01,728.326
2018-05-02,737.539
2018-05-03,745.362
2018-05-04,737.906
2018-05-07,740.601
2018-05-08,742.421
2018-05-09,741.216
2018-05-10,735.57
2018-05-11,738.093
2018-05-14,734.514
2018-05-15,733.205
2018-05-16,737.684
2018-05-17,728.364
2018-05-18,741.249
2018-05-21,736.217
2018-05-22,740.007
2018-05-23,737.385
2018-05-24,736.359
2018-05-25,745.632
2018-05-28,760.568
2018-05-29,758.383
2018-05-30,766.722
2018-05-31,762.893
2018-06-01,761.598
2018-06-04,767.272
2018-06-05,770.644
2018-06-06,779.06
2018-06-07,790.305
2018-06-08,790.104
2018-06-11,795.309
2018-06-12,796.472
2018-06-13,801.848
2018-06-14,794.309
2018-06-15,790.813
2018-06-18,790.194
2018-06-19,763.89
2018-06-20,758.631
2018-06-21,774.203
2018-06-22,772.892
2018-06-25,776.943
2018-06-26,775.923
2018-06-27,773.307
2018-06-28,767.436
2018-06-29,761.715
2018-07-02,751.958
2018-07-03,770.448
2018-07-04,768.997
2018-07-05,775.41
2018-07-06,786.187
2018-07-09,787.503
2018-07-10,777.05
2018-07-11,770.124
2018-07-12,768.058
2018-07-13,772.902
2018-07-16,771.09
2018-07-17,769.251
2018-07-18,769.703
2018-07-19,763.928
2018-07-20,777.816
2018-07-23,767.647
2018-07-24,774.326
2018-07-25,773.635
2018-07-26,769.85
2018-07-27,776.596
2018-07-30,778.546
2018-07-31,774.167
2018-08-01,766.611
2018-08-02,754.198
2018-08-03,757.263
2018-08-06,759.801
2018-08-07,757.655
2018-08-08,758.038
2018-08-09,753.097
2018-08-10,756.817
2018-08-13,747.526
2018-08-14,745.611
2018-08-15,743.822
2018-08-16,754.152
2018-08-17,760.375
2018-08-20,769.038
2018-08-21,773.717
2018-08-22,765.664
2018-08-23,752.348
2018-08-24,758.017
2018-08-27,759.26
2018-08-28,761.243
2018-08-29,774.192
2018-08-30,768.214
2018-08-31,761.778
2018-09-03,754.075
2018-09-04,751.833
2018-09-05,747.577
2018-09-06,738.772
2018-09-07,733.553
2018-09-10,725.685
2018-09-11,741.676
2018-09-12,742.362
2018-09-13,751.717
2018-09-14,752.313
2018-09-17,752.937
2018-09-18,763.81
2018-09-19,769.29
2018-09-20,778.191
2018-09-21,782.631
2018-09-24,785.451
2018-09-25,788.537
2018-09-26,788.817
2018-09-27,779.424
2018-09-28,789.998
2018-10-01,780.949
2018-10-02,784.616
2018-10-03,776.808
2018-10-04,770.164
2018-10-05,763.666
2018-10-08,756.134
2018-10-09,758.417
2018-10-10,752.833
2018-10-11,735.91
2018-10-12,746.966
2018-10-15,747.785
2018-10-16,749.435
2018-10-17,749.651
2018-10-18,752.137
2018-10-19,749.119
2018-10-22,744.859
2018-10-23,731.249
2018-10-24,728.085
2018-10-25,721.401
2018-10-26,724.866
2018-10-29,734.486
2018-10-30,742.318
2018-10-31,746.674
2018-11-01,762.016
2018-11-02,757.758
2018-11-05,766.91
2018-11-06,772.769
2018-11-07,790.191
2018-11-08,790.987
2018-11-09,792.561
2018-11-12,788.497
2018-11-13,785.839
2018-11-14,789.493
2018-11-15,791.223
2018-11-16,801.676
2018-11-19,787.357
2018-11-20,775.458
2018-11-21,763.676
2018-11-22,755.013
2018-11-23,746.221
2018-11-26,744.714
2018-11-27,747.144
2018-11-28,749.215
2018-11-29,769.117
2018-11-30,780.059
2018-12-03,791.642
2018-12-04,790.113
2018-12-05,780.521
2018-12-06,778.58
2018-12-07,774.912
2018-12-10,771.032
2018-12-11,772.631
2018-12-12,776.941
2018-12-13,787.252
2018-12-14,773.778
2018-12-17,770.123
2018-12-18,776.354
2018-12-19,779.032
2018-12-20,780.686
2018-12-21,766.182
2018-12-24,766.607
2018-12-25,766.607
2018-12-26,768.605
2018-12-27,767.399
2018-12-28,760.648
2018-12-31,760.371
2019-01-01,760.371
2019-01-02,755.949
2019-01-03,757.17
2019-01-04,771.141
2019-01-07,770.836
2019-01-08,770.354
2019-01-09,786.529
2019-01-10,785.471
2019-01-11,788.428
2019-01-14,789.191
2019-01-15,781.444
2019-01-16,775.548
2019-01-17,772.813
2019-01-18,777.85
2019-01-21,778.931
2019-01-22,771.563
2019-01-23,778.547
2019-01-24,785.219
2019-01-25,794.025
2019-01-28,794.77
2019-01-29,784.25
2019-01-30,775.732
2019-01-31,791.672
2019-02-01,789.011
2019-02-04,780.89
2019-02-05,795.359
2019-02-06,789.647
2019-02-07,779.101
2019-02-08,784.077
2019-02-11,778.82
2019-02-12,788.939
2019-02-13,805.523
2019-02-14,804.519
2019-02-15,806.462
2019-02-18,803.051
2019-02-19,801.901
2019-02-20,779.105
2019-02-21,763.306
2019-02-22,770.272
2019-02-25,783.724
2019-02-26,778.25
2019-02-27,771.66
2019-02-28,773.076
2019-03-01,775.647
2019-03-04,778.136
2019-03-05,768.987
2019-03-06,770.412
2019-03-07,776.05
2019-03-08,775.516
2019-03-11,772.675
2019-03-12,780.912
2019-03-13,775.961
2019-03-14,779.158
2019-03-15,785.652
2019-03-18,795.842
2019-03-19,794.572
2019-03-20,783.848
2019-03-21,791.484
2019-03-22,803.893
2019-03-25,811.255
2019-03-26,816.892
2019-03-27,823.423
2019-03-28,831.924
2019-03-29,835.576
2019-04-01,840.622
2019-04-02,828.051
2019-04-03,819.81
2019-04-04,813.029
2019-04-05,812.015
2019-04-08,812.191
2019-04-09,808.65
2019-04-10,794.701
2019-04-11,801.064
2019-04-12,806.376
2019-04-15,805.464
2019-04-16,808.588
2019-04-17,809.401
2019-04-18,811.207
2019-04-19,811.207
2019-04-22,811.025
2019-04-23,806.481
2019-04-24,804.077
2019-04-25,805.232
2019-04-26,801.84
2019-04-29,806.642
2019-04-30,805.184
2019-05-01,804.478
2019-05-02,807.688
2019-05-03,812.864
2019-05-06,801.6
2019-05-07,800.001
2019-05-08,803.512
2019-05-09,804.475
2019-05-10,806.368
2019-05-13,810.396
2019-05-14,802.682
2019-05-15,809.013
2019-05-16,813.44
2019-05-17,812.679
2019-05-20,819.781
2019-05-21,823.536
2019-05-22,821.768
2019-05-23,829.196
2019-05-24,830.086
2019-05-27,827.539
2019-05-28,823.275
2019-05-29,808.283
2019-05-30,813.68
2019-05-31,822.662
2019-06-03,829.224
2019-06-04,833.103
2019-06-05,832.613
2019-06-06,832.378
2019-06-07,844.827
2019-06-10,832.693
2019-06-11,841.37
2019-06-12,847.511
2019-06-13,853.491
2019-06-14,848.129
2019-06-17,838.349
2019-06-18,845.171
2019-06-19,858.39
2019-06-20,878.456
2019-06-21,877.947
2019-06-24,892.048
2019-06-25,892.488
2019-06-26,897.723
2019-06-27,900.645
2019-06-28,904.416
2019-07-01,896.161
2019-07-02,903.279
2019-07-03,898.226
2019-07-04,892.692
2019-07-05,889.798
2019-07-08,889.098
2019-07-09,882.665
2019-07-10,891.679
2019-07-11,892.613
2019-07-12,898.0
2019-07-15,898.613
2019-07-16,895.778
2019-07-17,890.675
2019-07-18,907.374
2019-07-19,905.615
2019-07-22,909.502
2019-07-23,900.355
2019-07-24,901.966
2019-07-25,897.666
2019-07-26,884.086
2019-07-29,883.412
2019-07-30,882.514
2019-07-31,871.437
2019-08-01,875.43
2019-08-02,870.516
2019-08-05,873.014
2019-08-06,854.297
2019-08-07,866.516
2019-08-08,880.654
2019-08-09,885.998
2019-08-12,882.631
2019-08-13,870.201
2019-08-14,860.915
2019-08-15,854.545
2019-08-16,849.728
2019-08-19,845.816
2019-08-20,859.095
2019-08-21,875.245
2019-08-22,867.634
2019-08-23,861.695
2019-08-26,846.374
2019-08-27,851.457
2019-08-28,869.172
2019-08-29,855.274
2019-08-30,868.808
2019-09-02,867.884
2019-09-03,891.044
2019-09-04,905.47
2019-09-05,908.529
2019-09-06,918.727
2019-09-09,928.219
2019-09-10,923.637
2019-09-11,893.141
2019-09-12,902.194
2019-09-13,898.657
2019-09-16,884.496
2019-09-17,888.048
2019-09-18,878.942
2019-09-19,885.503
2019-09-20,874.92
2019-09-23,889.861
2019-09-24,900.45
2019-09-25,900.232
2019-09-26,897.275
2019-09-27,896.257
2019-09-30,890.889
2019-10-01,897.757
2019-10-02,899.965
2019-10-03,895.578
2019-10-04,903.672
2019-10-07,905.804
2019-10-08,909.547
2019-10-09,896.445
2019-10-10,889.859
2019-10-11,894.623
2019-10-14,884.419
2019-10-15,878.362
2019-10-16,896.068
2019-10-17,908.127
2019-10-18,907.883
2019-10-21,915.956
2019-10-22,919.71
2019-10-23,888.149
2019-10-24,882.314
2019-10-25,872.49
2019-10-28,869.612
2019-10-29,871.374
2019-10-30,876.019
2019-10-31,883.269
2019-11-01,890.589
2019-11-04,887.73
2019-11-05,885.582
2019-11-06,874.145
2019-11-07,876.007
2019-11-08,891.944
2019-11-11,890.536
2019-11-12,884.345
2019-11-13,879.744
2019-11-14,881.23
2019-11-15,886.462
2019-11-18,890.762
2019-11-19,883.792
2019-11-20,882.741
2019-11-21,885.268
2019-11-22,885.923
2019-11-25,882.93
2019-11-26,892.121
2019-11-27,892.214
2019-11-28,895.117
2019-11-29,904.277
2019-12-02,907.704
2019-12-03,915.14
2019-12-04,917.292
2019-12-05,917.138
2019-12-06,927.932
2019-12-09,930.323
2019-12-10,923.212
2019-12-11,925.864
2019-12-12,928.892
2019-12-13,921.626
2019-12-16,917.897
2019-12-17,911.936
2019-12-18,916.381
2019-12-19,928.915
2019-12-20,943.152
2019-12-23,951.965
2019-12-24,965.469
2019-12-25,965.469
2019-12-26,968.593
2019-12-27,960.526
2019-12-30,948.676
2019-12-31,945.643
2020-01-01,945.643
2020-01-02,940.877
2020-01-03,950.371
2020-01-06,952.751
2020-01-07,956.313
2020-01-08,957.269
2020-01-09,944.734
2020-01-10,950.585
2020-01-13,953.732
2020-01-14,960.541
2020-01-15,960.162
2020-01-16,970.258
2020-01-17,976.04
2020-01-20,966.866
2020-01-21,977.236
2020-01-22,980.739
2020-01-23,977.433
2020-01-24,972.966
2020-01-27,965.542
2020-01-28,953.904
2020-01-29,951.894
2020-01-30,952.441
2020-01-31,956.531
2020-02-03,944.977
2020-02-04,927.951
2020-02-05,947.882
2020-02-06,945.686
2020-02-07,957.615
2020-02-10,946.732
2020-02-11,960.34
2020-02-12,973.423
2020-02-13,968.015
2020-02-14,953.881
2020-02-17,953.127
2020-02-18,951.127
2020-02-19,962.186
2020-02-20,965.961
2020-02-21,961.351
2020-02-24,937.147
2020-02-25,929.716
2020-02-26,906.403
2020-02-27,875.853
2020-02-28,845.497
2020-03-02,847.13
2020-03-03,880.129
2020-03-04,874.596
2020-03-05,896.603
2020-03-06,888.781
2020-03-09,855.638
2020-03-10,833.235
2020-03-11,841.457
2020-03-12,778.166
2020-03-13,741.694
2020-03-16,700.97
2020-03-17,682.095
2020-03-18,655.113
2020-03-19,632.194
2020-03-20,632.542
2020-03-23,585.571
2020-03-24,624.526
2020-03-25,637.339
2020-03-26,682.753
2020-03-27,680.39
2020-03-30,667.908
2020-03-31,663.401
2020-04-01,679.439
2020-04-02,682.083
2020-04-03,679.178
2020-04-06,679.967
2020-04-07,696.072
2020-04-08,718.173
2020-04-09,723.933
2020-04-10,723.933
2020-04-13,725.903
2020-04-14,740.726
2020-04-15,739.024
2020-04-16,720.921
2020-04-17,742.684
2020-04-20,750.308
2020-04-21,727.52
2020-04-22,719.591
2020-04-23,727.496
2020-04-24,725.896
2020-04-27,732.735
2020-04-28,768.829
2020-04-29,773.844
2020-04-30,764.589
2020-05-01,732.842
2020-05-04,731.236
2020-05-05,738.771
2020-05-06,738.734
2020-05-07,742.384
2020-05-08,766.255
2020-05-11,772.724
2020-05-12,782.175
2020-05-13,751.182
2020-05-14,741.095
2020-05-15,737.124
2020-05-18,743.599
2020-05-19,770.746
2020-05-20,769.38
2020-05-21,752.412
2020-05-22,755.956
2020-05-25,760.419
2020-05-26,784.261
2020-05-27,788.183
2020-05-28,791.538
2020-05-29,783.466
2020-06-01,795.422
2020-06-02,821.56
2020-06-03,840.021
2020-06-04,860.421
2020-06-05,862.046
2020-06-08,883.769
2020-06-09,866.694
2020-06-10,862.5
2020-06-11,845.821
