Date,PORTUGAL SMALL VALUE Small Cap
2010-09-21,531.899
2010-09-22,535.102
2010-09-23,529.498
2010-09-24,536.409
2010-09-27,535.693
2010-09-28,537.432
2010-09-29,539.726
2010-09-30,543.062
2010-10-01,548.614
2010-10-04,544.017
2010-10-05,558.383
2010-10-06,563.767
2010-10-07,570.16
2010-10-08,571.74
2010-10-11,570.126
2010-10-12,564.264
2010-10-13,575.164
2010-10-14,578.986
2010-10-15,580.666
2010-10-18,580.47
2010-10-19,575.357
2010-10-20,582.137
2010-10-21,589.493
2010-10-22,585.512
2010-10-25,595.524
2010-10-26,599.95
2010-10-27,589.027
2010-10-28,602.098
2010-10-29,604.734
2010-11-01,605.076
2010-11-02,608.471
2010-11-03,598.237
2010-11-04,607.025
2010-11-05,584.94
2010-11-08,574.567
2010-11-09,575.204
2010-11-10,558.942
2010-11-11,546.58
2010-11-12,555.229
2010-11-15,557.007
2010-11-16,548.739
2010-11-17,553.242
2010-11-18,560.12
2010-11-19,558.963
2010-11-22,548.585
2010-11-23,531.428
2010-11-24,528.571
2010-11-25,525.748
2010-11-26,513.481
2010-11-29,499.724
2010-11-30,488.473
2010-12-01,508.163
2010-12-02,517.314
2010-12-03,528.935
2010-12-06,527.904
2010-12-07,539.802
2010-12-08,542.784
2010-12-09,543.987
2010-12-10,544.651
2010-12-13,554.549
2010-12-14,550.484
2010-12-15,546.264
2010-12-16,536.279
2010-12-17,533.587
2010-12-20,532.887
2010-12-21,534.029
2010-12-22,532.997
2010-12-23,530.183
2010-12-24,531.185
2010-12-27,527.303
2010-12-28,523.71
2010-12-29,523.11
2010-12-30,528.702
2010-12-31,533.276
2011-01-03,532.955
2011-01-04,533.338
2011-01-05,526.191
2011-01-06,516.915
2011-01-07,499.681
2011-01-10,484.693
2011-01-11,503.532
2011-01-12,517.598
2011-01-13,528.333
2011-01-14,525.523
2011-01-17,523.72
2011-01-18,535.661
2011-01-19,540.642
2011-01-20,543.391
2011-01-21,555.604
2011-01-24,563.067
2011-01-25,556.252
2011-01-26,561.201
2011-01-27,566.251
2011-01-28,561.617
2011-01-31,569.226
2011-02-01,580.43
2011-02-02,581.209
2011-02-03,569.807
2011-02-04,570.238
2011-02-07,571.21
2011-02-08,582.875
2011-02-09,588.397
2011-02-10,575.903
2011-02-11,572.006
2011-02-14,568.536
2011-02-15,571.483
2011-02-16,576.279
2011-02-17,577.872
2011-02-18,579.586
2011-02-21,569.313
2011-02-22,570.638
2011-02-23,572.645
2011-02-24,573.229
2011-02-25,574.574
2011-02-28,580.778
2011-03-01,581.686
2011-03-02,582.907
2011-03-03,582.474
2011-03-04,587.202
2011-03-07,589.871
2011-03-08,586.043
2011-03-09,584.306
2011-03-10,574.236
2011-03-11,572.962
2011-03-14,580.824
2011-03-15,574.448
2011-03-16,564.585
2011-03-17,570.139
2011-03-18,577.788
2011-03-21,585.427
2011-03-22,579.285
2011-03-23,566.349
2011-03-24,574.657
2011-03-25,572.31
2011-03-28,571.496
2011-03-29,569.192
2011-03-30,571.054
2011-03-31,574.108
2011-04-01,576.729
2011-04-04,579.383
2011-04-05,571.566
2011-04-06,582.015
2011-04-07,587.18
2011-04-08,595.706
2011-04-11,596.855
2011-04-12,592.682
2011-04-13,595.701
2011-04-14,590.247
2011-04-15,589.232
2011-04-18,567.538
2011-04-19,578.155
2011-04-20,588.099
2011-04-21,589.826
2011-04-22,589.826
2011-04-25,589.401
2011-04-26,590.291
2011-04-27,591.906
2011-04-28,602.813
2011-04-29,602.904
2011-05-02,607.471
2011-05-03,603.109
2011-05-04,600.773
2011-05-05,596.733
2011-05-06,598.637
2011-05-09,585.717
2011-05-10,592.147
2011-05-11,589.323
2011-05-12,585.391
2011-05-13,582.404
2011-05-16,580.792
2011-05-17,575.61
2011-05-18,575.71
2011-05-19,578.765
2011-05-20,570.688
2011-05-23,559.69
2011-05-24,558.695
2011-05-25,562.918
2011-05-26,559.293
2011-05-27,565.864
2011-05-30,562.951
2011-05-31,562.782
2011-06-01,559.239
2011-06-02,563.467
2011-06-03,576.955
2011-06-06,569.764
2011-06-07,568.748
2011-06-08,558.402
2011-06-09,556.54
2011-06-10,543.353
2011-06-13,539.436
2011-06-14,546.709
2011-06-15,532.081
2011-06-16,519.966
2011-06-17,529.748
2011-06-20,520.887
2011-06-21,528.741
2011-06-22,526.065
2011-06-23,506.251
2011-06-24,507.358
2011-06-27,509.106
2011-06-28,512.475
2011-06-29,526.91
2011-06-30,538.996
2011-07-01,537.775
2011-07-04,544.487
2011-07-05,537.408
2011-07-06,513.938
2011-07-07,523.958
2011-07-08,509.302
2011-07-11,484.011
2011-07-12,487.543
2011-07-13,489.397
2011-07-14,482.642
2011-07-15,476.898
2011-07-18,461.127
2011-07-19,470.941
2011-07-20,481.908
2011-07-21,496.479
2011-07-22,504.333
2011-07-25,497.246
2011-07-26,499.383
2011-07-27,482.921
2011-07-28,479.832
2011-07-29,478.089
2011-08-01,458.519
2011-08-02,452.966
2011-08-03,449.572
2011-08-04,429.538
2011-08-05,420.844
2011-08-08,405.288
2011-08-09,401.952
2011-08-10,391.605
2011-08-11,395.127
2011-08-12,401.313
2011-08-15,417.452
2011-08-16,411.358
2011-08-17,418.796
2011-08-18,399.892
2011-08-19,400.31
2011-08-22,400.97
2011-08-23,399.008
2011-08-24,403.826
2011-08-25,403.793
2011-08-26,403.678
2011-08-29,419.14
2011-08-30,415.548
2011-08-31,423.608
2011-09-01,418.667
2011-09-02,408.34
2011-09-05,391.464
2011-09-06,384.5
2011-09-07,391.342
2011-09-08,392.071
2011-09-09,374.684
2011-09-12,356.581
2011-09-13,356.352
2011-09-14,362.584
2011-09-15,375.373
2011-09-16,377.679
2011-09-19,363.718
2011-09-20,366.63
2011-09-21,363.751
2011-09-22,344.971
2011-09-23,345.228
2011-09-26,344.543
2011-09-27,357.993
2011-09-28,360.379
2011-09-29,364.995
2011-09-30,356.757
2011-10-03,349.977
2011-10-04,343.519
2011-10-05,348.131
2011-10-06,356.733
2011-10-07,363.896
2011-10-10,376.578
2011-10-11,372.134
2011-10-12,383.516
2011-10-13,373.379
2011-10-14,376.623
2011-10-17,373.728
2011-10-18,367.167
2011-10-19,369.392
2011-10-20,360.111
2011-10-21,371.498
2011-10-24,373.196
2011-10-25,367.734
2011-10-26,360.981
2011-10-27,379.443
2011-10-28,376.149
2011-10-31,362.957
2011-11-01,343.75
2011-11-02,344.538
2011-11-03,347.692
2011-11-04,344.267
2011-11-07,341.536
2011-11-08,342.512
2011-11-09,331.987
2011-11-10,330.016
2011-11-11,340.104
2011-11-14,335.306
2011-11-15,327.182
2011-11-16,329.443
2011-11-17,327.701
2011-11-18,328.199
2011-11-21,319.065
2011-11-22,315.888
2011-11-23,314.061
2011-11-24,310.707
2011-11-25,311.273
2011-11-28,322.194
2011-11-29,316.928
2011-11-30,330.296
2011-12-01,323.797
2011-12-02,332.937
2011-12-05,345.221
2011-12-06,338.701
2011-12-07,339.47
2011-12-08,329.833
2011-12-09,336.696
2011-12-12,321.021
2011-12-13,310.223
2011-12-14,297.516
2011-12-15,303.608
2011-12-16,304.375
2011-12-19,302.268
2011-12-20,309.326
2011-12-21,305.806
2011-12-22,308.839
2011-12-23,313.97
2011-12-26,313.97
2011-12-27,327.422
2011-12-28,325.943
2011-12-29,327.072
2011-12-30,330.58
2012-01-02,339.287
2012-01-03,348.495
2012-01-04,328.8
2012-01-05,315.161
2012-01-06,324.64
2012-01-09,325.536
2012-01-10,327.608
2012-01-11,321.629
2012-01-12,328.491
2012-01-13,323.021
2012-01-16,322.9
2012-01-17,325.821
2012-01-18,330.723
2012-01-19,334.939
2012-01-20,332.988
2012-01-23,338.62
2012-01-24,334.569
2012-01-25,331.264
2012-01-26,339.508
2012-01-27,338.351
2012-01-30,325.131
2012-01-31,324.549
2012-02-01,331.407
2012-02-02,332.3
2012-02-03,338.736
2012-02-06,341.012
2012-02-07,362.209
2012-02-08,376.924
2012-02-09,380.279
2012-02-10,370.37
2012-02-13,376.428
2012-02-14,368.707
2012-02-15,366.52
2012-02-16,357.744
2012-02-17,365.852
2012-02-20,372.417
2012-02-21,368.64
2012-02-22,362.613
2012-02-23,356.065
2012-02-24,364.797
2012-02-27,358.356
2012-02-28,364.403
2012-02-29,364.243
2012-03-01,365.927
2012-03-02,364.635
2012-03-05,362.008
2012-03-06,350.769
2012-03-07,348.041
2012-03-08,353.832
2012-03-09,350.218
2012-03-12,340.849
2012-03-13,351.825
2012-03-14,350.079
2012-03-15,349.573
2012-03-16,353.174
2012-03-19,355.26
2012-03-20,357.004
2012-03-21,356.783
2012-03-22,352.142
2012-03-23,354.996
2012-03-26,356.167
2012-03-27,352.457
2012-03-28,349.663
2012-03-29,344.341
2012-03-30,351.696
2012-04-02,351.553
2012-04-03,351.49
2012-04-04,338.036
2012-04-05,336.816
2012-04-06,336.816
2012-04-09,337.009
2012-04-10,332.163
2012-04-11,335.778
2012-04-12,333.512
2012-04-13,327.108
2012-04-16,321.594
2012-04-17,329.533
2012-04-18,327.65
2012-04-19,325.034
2012-04-20,325.779
2012-04-23,319.031
2012-04-24,321.184
2012-04-25,323.468
2012-04-26,323.666
2012-04-27,324.699
2012-04-30,324.19
2012-05-01,323.932
2012-05-02,321.158
2012-05-03,320.191
2012-05-04,316.824
2012-05-07,319.79
2012-05-08,317.421
2012-05-09,314.456
2012-05-10,315.505
2012-05-11,315.551
2012-05-14,308.389
2012-05-15,303.396
2012-05-16,297.287
2012-05-17,290.981
2012-05-18,288.517
2012-05-21,288.71
2012-05-22,293.249
2012-05-23,286.109
2012-05-24,287.188
2012-05-25,294.849
2012-05-28,294.716
2012-05-29,290.736
2012-05-30,284.455
2012-05-31,283.849
2012-06-01,280.823
2012-06-04,283.773
2012-06-05,282.31
2012-06-06,280.603
2012-06-07,282.083
2012-06-08,282.929
2012-06-11,285.486
2012-06-12,282.279
2012-06-13,283.392
2012-06-14,285.669
2012-06-15,295.952
2012-06-18,298.928
2012-06-19,303.124
2012-06-20,308.247
2012-06-21,306.957
2012-06-22,304.83
2012-06-25,300.093
2012-06-26,296.894
2012-06-27,299.781
2012-06-28,297.767
2012-06-29,310.846
2012-07-02,310.718
2012-07-03,313.854
2012-07-04,310.817
2012-07-05,307.19
2012-07-06,296.934
2012-07-09,297.443
2012-07-10,296.943
2012-07-11,294.6
2012-07-12,296.976
2012-07-13,299.429
2012-07-16,298.212
2012-07-17,298.531
2012-07-18,303.672
2012-07-19,304.91
2012-07-20,298.411
2012-07-23,290.544
2012-07-24,288.333
2012-07-25,289.949
2012-07-26,299.063
2012-07-27,301.24
2012-07-30,298.672
2012-07-31,300.059
2012-08-01,298.624
2012-08-02,290.553
2012-08-03,298.323
2012-08-06,300.882
2012-08-07,307.143
2012-08-08,305.754
2012-08-09,304.538
2012-08-10,307.666
2012-08-13,304.151
2012-08-14,304.209
2012-08-15,304.3
2012-08-16,308.254
2012-08-17,311.195
2012-08-20,318.884
2012-08-21,320.245
2012-08-22,323.293
2012-08-23,320.429
2012-08-24,320.464
2012-08-27,324.554
2012-08-28,324.38
2012-08-29,321.076
2012-08-30,317.956
2012-08-31,326.252
2012-09-03,326.301
2012-09-04,324.544
2012-09-05,326.678
2012-09-06,333.772
2012-09-07,346.209
2012-09-10,349.104
2012-09-11,368.386
2012-09-12,376.78
2012-09-13,368.361
2012-09-14,372.539
2012-09-17,364.207
2012-09-18,356.678
2012-09-19,358.053
2012-09-20,357.568
2012-09-21,365.064
2012-09-24,369.612
2012-09-25,363.603
2012-09-26,350.096
2012-09-27,354.088
2012-09-28,352.633
2012-10-01,361.152
2012-10-02,360.985
2012-10-03,359.848
2012-10-04,368.282
2012-10-05,380.51
2012-10-08,373.988
2012-10-09,375.417
2012-10-10,372.166
2012-10-11,374.683
2012-10-12,378.284
2012-10-15,379.443
2012-10-16,385.886
2012-10-17,389.609
2012-10-18,396.562
2012-10-19,394.113
2012-10-22,395.441
2012-10-23,387.222
2012-10-24,386.497
2012-10-25,388.056
2012-10-26,384.581
2012-10-29,380.705
2012-10-30,385.831
2012-10-31,384.205
2012-11-01,387.106
2012-11-02,384.438
2012-11-05,380.946
2012-11-06,383.643
2012-11-07,379.347
2012-11-08,380.558
2012-11-09,377.222
2012-11-12,376.116
2012-11-13,377.134
2012-11-14,375.518
2012-11-15,373.187
2012-11-16,364.296
2012-11-19,377.388
2012-11-20,375.495
2012-11-21,378.575
2012-11-22,378.292
2012-11-23,383.43
2012-11-26,383.172
2012-11-27,379.918
2012-11-28,378.411
2012-11-29,382.974
2012-11-30,385.873
2012-12-03,391.481
2012-12-04,395.633
2012-12-05,402.931
2012-12-06,403.117
2012-12-07,404.913
2012-12-10,404.076
2012-12-11,410.947
2012-12-12,413.896
2012-12-13,412.811
2012-12-14,414.662
2012-12-17,421.122
2012-12-18,431.574
2012-12-19,439.701
2012-12-20,438.838
2012-12-21,438.074
2012-12-24,437.64
2012-12-25,437.64
2012-12-26,438.535
2012-12-27,440.27
2012-12-28,436.63
2012-12-31,432.173
2013-01-01,432.173
2013-01-02,444.795
2013-01-03,443.734
2013-01-04,447.387
2013-01-07,456.67
2013-01-08,457.393
2013-01-09,472.654
2013-01-10,489.043
2013-01-11,493.519
2013-01-14,500.676
2013-01-15,495.655
2013-01-16,487.969
2013-01-17,501.12
2013-01-18,503.793
2013-01-21,522.364
2013-01-22,523.559
2013-01-23,534.687
2013-01-24,530.027
2013-01-25,541.212
2013-01-28,543.22
2013-01-29,538.526
2013-01-30,533.932
2013-01-31,527.872
2013-02-01,545.34
2013-02-04,524.801
2013-02-05,535.341
2013-02-06,540.124
2013-02-07,535.494
2013-02-08,530.159
2013-02-11,536.313
2013-02-12,543.982
2013-02-13,550.816
2013-02-14,541.302
2013-02-15,538.943
2013-02-18,537.644
2013-02-19,546.464
2013-02-20,546.926
2013-02-21,539.677
2013-02-22,538.388
2013-02-25,541.104
2013-02-26,518.868
2013-02-27,523.416
2013-02-28,518.931
2013-03-01,510.246
2013-03-04,498.639
2013-03-05,513.875
2013-03-06,505.378
2013-03-07,511.039
2013-03-08,512.843
2013-03-11,508.104
2013-03-12,507.979
2013-03-13,504.975
2013-03-14,516.682
2013-03-15,514.672
2013-03-18,504.4
2013-03-19,494.283
2013-03-20,504.889
2013-03-21,502.516
2013-03-22,502.705
2013-03-25,491.576
2013-03-26,487.599
2013-03-27,474.243
2013-03-28,477.322
2013-03-29,477.322
2013-04-01,477.545
2013-04-02,471.304
2013-04-03,452.512
2013-04-04,459.531
2013-04-05,458.015
2013-04-08,453.434
2013-04-09,465.312
2013-04-10,492.3
2013-04-11,495.237
2013-04-12,485.771
2013-04-15,482.887
2013-04-16,480.607
2013-04-17,467.058
2013-04-18,469.502
2013-04-19,483.454
2013-04-22,484.055
2013-04-23,500.55
2013-04-24,504.963
2013-04-25,511.882
2013-04-26,507.461
2013-04-29,521.078
2013-04-30,523.662
2013-05-01,524.019
2013-05-02,519.387
2013-05-03,524.963
2013-05-06,522.782
2013-05-07,531.387
2013-05-08,526.759
2013-05-09,527.763
2013-05-10,524.697
2013-05-13,514.925
2013-05-14,508.414
2013-05-15,512.443
2013-05-16,511.464
2013-05-17,510.588
2013-05-20,513.363
2013-05-21,515.509
2013-05-22,519.24
2013-05-23,509.267
2013-05-24,514.941
2013-05-27,521.234
2013-05-28,524.782
2013-05-29,525.822
2013-05-30,527.341
2013-05-31,520.406
2013-06-03,515.855
2013-06-04,519.067
2013-06-05,516.098
2013-06-06,510.701
2013-06-07,517.644
2013-06-10,510.933
2013-06-11,513.502
2013-06-12,515.86
2013-06-13,506.864
2013-06-14,511.561
2013-06-17,522.807
2013-06-18,528.035
2013-06-19,528.176
2013-06-20,498.849
2013-06-21,481.068
2013-06-24,459.735
2013-06-25,478.19
2013-06-26,490.741
2013-06-27,493.087
2013-06-28,495.35
2013-07-01,507.125
2013-07-02,493.739
2013-07-03,453.474
2013-07-04,477.046
2013-07-05,469.108
2013-07-08,491.903
2013-07-09,487.371
2013-07-10,491.612
2013-07-11,479.375
2013-07-12,482.332
2013-07-15,483.239
2013-07-16,488.021
2013-07-17,493.929
2013-07-18,512.018
2013-07-19,506.506
2013-07-22,530.374
2013-07-23,524.361
2013-07-24,533.471
2013-07-25,532.804
2013-07-26,533.886
2013-07-29,530.551
2013-07-30,535.689
2013-07-31,532.681
2013-08-01,534.993
2013-08-02,536.921
2013-08-05,534.403
2013-08-06,533.811
2013-08-07,530.82
2013-08-08,549.635
2013-08-09,558.375
2013-08-12,556.317
2013-08-13,563.155
2013-08-14,570.738
2013-08-15,567.258
2013-08-16,569.243
2013-08-19,561.458
2013-08-20,552.918
2013-08-21,553.663
2013-08-22,558.507
2013-08-23,564.271
2013-08-26,554.472
2013-08-27,547.116
2013-08-28,539.579
2013-08-29,541.542
2013-08-30,532.154
2013-09-02,540.387
2013-09-03,535.682
2013-09-04,543.508
2013-09-05,540.249
2013-09-06,542.069
2013-09-09,545.545
2013-09-10,554.1
2013-09-11,555.58
2013-09-12,555.236
2013-09-13,553.098
2013-09-16,557.203
2013-09-17,552.787
2013-09-18,558.149
2013-09-19,570.014
2013-09-20,574.007
2013-09-23,567.025
2013-09-24,567.108
2013-09-25,570.889
2013-09-26,569.961
2013-09-27,568.957
2013-09-30,568.559
2013-10-01,575.356
2013-10-02,581.094
2013-10-03,581.248
2013-10-04,586.679
2013-10-07,586.721
2013-10-08,585.062
2013-10-09,595.399
2013-10-10,604.329
2013-10-11,610.97
2013-10-14,622.276
2013-10-15,622.927
2013-10-16,624.312
2013-10-17,636.959
2013-10-18,639.994
2013-10-21,645.449
2013-10-22,643.922
2013-10-23,631.179
2013-10-24,638.346
2013-10-25,627.816
2013-10-28,633.486
2013-10-29,639.692
2013-10-30,653.857
2013-10-31,645.77
2013-11-01,637.94
2013-11-04,647.582
2013-11-05,647.593
2013-11-06,661.467
2013-11-07,658.989
2013-11-08,650.217
2013-11-11,658.61
2013-11-12,658.339
2013-11-13,645.548
2013-11-14,655.295
2013-11-15,656.729
2013-11-18,664.706
2013-11-19,665.142
2013-11-20,650.173
2013-11-21,659.577
2013-11-22,668.732
2013-11-25,667.961
2013-11-26,675.139
2013-11-27,692.778
2013-11-28,699.536
2013-11-29,706.06
2013-12-02,717.026
2013-12-03,717.252
2013-12-04,707.492
2013-12-05,707.649
2013-12-06,707.648
2013-12-09,722.438
2013-12-10,736.664
2013-12-11,733.464
2013-12-12,722.797
2013-12-13,716.761
2013-12-16,725.275
2013-12-17,724.165
2013-12-18,732.949
2013-12-19,736.67
2013-12-20,755.749
2013-12-23,768.679
2013-12-24,770.832
2013-12-25,770.832
2013-12-26,772.27
2013-12-27,786.698
2013-12-30,764.482
2013-12-31,761.557
2014-01-01,761.557
2014-01-02,787.465
2014-01-03,786.355
2014-01-06,794.026
2014-01-07,817.043
2014-01-08,836.063
2014-01-09,842.644
2014-01-10,855.617
2014-01-13,864.777
2014-01-14,856.208
2014-01-15,868.891
2014-01-16,860.624
2014-01-17,857.785
2014-01-20,852.376
2014-01-21,847.493
2014-01-22,808.519
2014-01-23,828.508
2014-01-24,824.13
2014-01-27,811.023
2014-01-28,826.296
2014-01-29,829.582
2014-01-30,822.215
2014-01-31,809.804
2014-02-03,797.57
2014-02-04,830.388
2014-02-05,836.94
2014-02-06,865.738
2014-02-07,864.839
2014-02-10,867.901
2014-02-11,876.934
2014-02-12,868.099
2014-02-13,876.215
2014-02-14,889.784
2014-02-17,906.618
2014-02-18,903.286
2014-02-19,898.101
2014-02-20,894.801
2014-02-21,902.395
2014-02-24,908.545
2014-02-25,915.241
2014-02-26,897.985
2014-02-27,905.665
2014-02-28,918.158
2014-03-03,888.624
2014-03-04,908.566
2014-03-05,914.462
2014-03-06,949.075
2014-03-07,947.113
2014-03-10,967.266
2014-03-11,988.6
2014-03-12,971.416
2014-03-13,950.671
2014-03-14,944.288
2014-03-17,971.06
2014-03-18,978.674
2014-03-19,976.584
2014-03-20,963.158
2014-03-21,968.543
2014-03-24,947.295
2014-03-25,952.583
2014-03-26,967.271
2014-03-27,970.781
2014-03-28,980.878
2014-03-31,997.758
2014-04-01,1024.695
2014-04-02,1008.867
2014-04-03,1012.421
2014-04-04,1011.769
2014-04-07,1001.892
2014-04-08,982.002
2014-04-09,981.091
2014-04-10,979.034
2014-04-11,965.597
2014-04-14,945.773
2014-04-15,927.572
2014-04-16,955.139
2014-04-17,965.895
2014-04-18,965.895
2014-04-21,963.695
2014-04-22,988.849
2014-04-23,978.055
2014-04-24,972.98
2014-04-25,957.705
2014-04-28,959.791
2014-04-29,977.135
2014-04-30,987.859
2014-05-01,987.859
2014-05-02,988.647
2014-05-05,988.349
2014-05-06,1001.424
2014-05-07,980.325
2014-05-08,972.248
2014-05-09,943.212
2014-05-12,955.551
2014-05-13,942.729
2014-05-14,904.471
2014-05-15,855.662
2014-05-16,875.614
2014-05-19,863.001
2014-05-20,858.825
2014-05-21,864.474
2014-05-22,862.881
2014-05-23,870.245
2014-05-26,903.73
2014-05-27,915.534
2014-05-28,936.5
2014-05-29,922.937
2014-05-30,922.92
2014-06-02,932.245
2014-06-03,924.894
2014-06-04,932.016
2014-06-05,939.578
2014-06-06,964.36
2014-06-09,972.853
2014-06-10,980.972
2014-06-11,961.765
2014-06-12,950.368
2014-06-13,940.598
2014-06-16,942.973
2014-06-17,945.957
2014-06-18,943.531
2014-06-19,951.375
2014-06-20,925.446
2014-06-23,918.287
2014-06-24,906.203
2014-06-25,924.915
2014-06-26,922.491
2014-06-27,911.186
2014-06-30,920.925
2014-07-01,975.655
2014-07-02,966.475
2014-07-03,957.075
2014-07-04,950.294
2014-07-07,938.828
2014-07-08,915.779
2014-07-09,899.026
2014-07-10,856.111
2014-07-11,863.358
2014-07-14,873.039
2014-07-15,866.5
2014-07-16,882.746
2014-07-17,870.02
2014-07-18,859.929
2014-07-21,864.194
2014-07-22,867.591
2014-07-23,871.927
2014-07-24,876.861
2014-07-25,881.016
2014-07-28,883.847
2014-07-29,874.093
2014-07-30,865.541
2014-07-31,854.687
2014-08-01,837.077
2014-08-04,842.437
2014-08-05,834.312
2014-08-06,798.22
2014-08-07,774.949
2014-08-08,777.028
2014-08-11,773.395
2014-08-12,772.493
2014-08-13,786.545
2014-08-14,788.208
2014-08-15,788.857
2014-08-18,808.628
2014-08-19,809.979
2014-08-20,800.355
2014-08-21,811.002
2014-08-22,802.139
2014-08-25,804.627
2014-08-26,820.231
2014-08-27,840.953
2014-08-28,835.605
2014-08-29,831.158
2014-09-01,823.184
2014-09-02,826.989
2014-09-03,834.822
2014-09-04,843.157
2014-09-05,839.458
2014-09-08,840.862
2014-09-09,822.9
2014-09-10,821.228
2014-09-11,830.948
2014-09-12,832.556
2014-09-15,824.409
2014-09-16,835.052
2014-09-17,844.701
2014-09-18,846.944
2014-09-19,836.797
2014-09-22,830.973
2014-09-23,818.521
2014-09-24,805.358
2014-09-25,793.289
2014-09-26,794.446
2014-09-29,789.294
2014-09-30,797.705
2014-10-01,789.823
2014-10-02,768.744
2014-10-03,774.453
2014-10-06,776.686
2014-10-07,772.779
2014-10-08,764.342
2014-10-09,732.112
2014-10-10,719.667
2014-10-13,722.51
2014-10-14,723.073
2014-10-15,703.715
2014-10-16,673.11
2014-10-17,676.535
2014-10-20,671.936
2014-10-21,678.095
2014-10-22,680.005
2014-10-23,690.626
2014-10-24,688.103
2014-10-27,679.091
2014-10-28,704.184
2014-10-29,701.082
2014-10-30,697.59
2014-10-31,718.323
2014-11-03,724.401
2014-11-04,704.842
2014-11-05,718.252
2014-11-06,716.208
2014-11-07,706.457
2014-11-10,722.443
2014-11-11,724.662
2014-11-12,716.847
2014-11-13,716.117
2014-11-14,706.117
2014-11-17,711.829
2014-11-18,723.125
2014-11-19,724.597
2014-11-20,726.824
2014-11-21,739.04
2014-11-24,738.404
2014-11-25,745.201
2014-11-26,735.703
2014-11-27,733.019
2014-11-28,726.016
2014-12-01,724.555
2014-12-02,720.182
2014-12-03,717.133
2014-12-04,720.87
2014-12-05,726.53
2014-12-08,718.869
2014-12-09,711.574
2014-12-10,702.546
2014-12-11,693.443
2014-12-12,686.708
2014-12-15,671.342
2014-12-16,679.207
2014-12-17,664.346
2014-12-18,682.831
2014-12-19,679.989
2014-12-22,683.56
2014-12-23,687.074
2014-12-24,685.541
2014-12-25,685.541
2014-12-26,684.472
2014-12-29,678.137
2014-12-30,666.007
2014-12-31,661.274
2015-01-01,661.274
2015-01-02,662.048
2015-01-05,648.72
2015-01-06,636.751
2015-01-07,618.692
2015-01-08,636.574
2015-01-09,638.182
2015-01-12,639.739
2015-01-13,647.662
2015-01-14,658.483
2015-01-15,651.501
2015-01-16,643.861
2015-01-19,653.619
2015-01-20,646.368
2015-01-21,651.19
2015-01-22,666.687
2015-01-23,670.289
2015-01-26,673.273
2015-01-27,667.971
2015-01-28,664.582
2015-01-29,666.932
2015-01-30,660.909
2015-02-02,661.026
2015-02-03,682.731
2015-02-04,682.303
2015-02-05,685.491
2015-02-06,681.408
2015-02-09,666.946
2015-02-10,672.869
2015-02-11,667.733
2015-02-12,681.684
2015-02-13,694.547
2015-02-16,691.276
2015-02-17,693.894
2015-02-18,702.748
2015-02-19,696.917
2015-02-20,696.941
2015-02-23,695.522
2015-02-24,706.813
2015-02-25,711.16
2015-02-26,719.386
2015-02-27,718.972
2015-03-02,713.53
2015-03-03,702.021
2015-03-04,694.486
2015-03-05,697.394
2015-03-06,694.629
2015-03-09,696.176
2015-03-10,679.573
2015-03-11,685.031
2015-03-12,696.183
2015-03-13,694.564
2015-03-16,699.008
2015-03-17,695.868
2015-03-18,695.61
2015-03-19,703.287
2015-03-20,724.981
2015-03-23,739.594
2015-03-24,743.686
2015-03-25,735.332
2015-03-26,721.28
2015-03-27,727.607
2015-03-30,726.222
2015-03-31,717.285
2015-04-01,724.007
2015-04-02,738.676
2015-04-03,738.676
2015-04-06,748.925
2015-04-07,743.953
2015-04-08,746.178
2015-04-09,756.062
2015-04-10,748.945
2015-04-13,743.514
2015-04-14,745.877
2015-04-15,743.509
2015-04-16,733.874
2015-04-17,723.349
2015-04-20,724.223
2015-04-21,734.375
2015-04-22,721.295
2015-04-23,716.675
2015-04-24,721.462
2015-04-27,731.612
2015-04-28,732.609
2015-04-29,728.638
2015-04-30,730.76
2015-05-01,731.868
2015-05-04,744.9
2015-05-05,725.029
2015-05-06,736.541
2015-05-07,731.04
2015-05-08,744.283
2015-05-11,744.617
2015-05-12,750.552
2015-05-13,759.474
2015-05-14,761.026
2015-05-15,764.33
2015-05-18,756.997
2015-05-19,746.364
2015-05-20,741.992
2015-05-21,743.044
2015-05-22,737.532
2015-05-25,725.376
2015-05-26,706.145
2015-05-27,713.88
2015-05-28,721.238
2015-05-29,706.605
2015-06-01,705.489
2015-06-02,723.565
2015-06-03,740.654
2015-06-04,731.469
2015-06-05,709.915
2015-06-08,698.856
2015-06-09,703.341
2015-06-10,719.372
2015-06-11,721.507
2015-06-12,709.891
2015-06-15,690.811
2015-06-16,688.606
2015-06-17,685.665
2015-06-18,700.357
2015-06-19,708.181
2015-06-22,728.322
2015-06-23,733.626
2015-06-24,721.772
2015-06-25,720.016
2015-06-26,719.785
2015-06-29,685.885
2015-06-30,687.435
2015-07-01,699.48
2015-07-02,693.801
2015-07-03,693.382
2015-07-06,664.5
2015-07-07,642.574
2015-07-08,654.726
2015-07-09,677.46
2015-07-10,709.894
2015-07-13,713.595
2015-07-14,710.429
2015-07-15,712.679
2015-07-16,721.392
2015-07-17,710.885
2015-07-20,712.269
2015-07-21,711.424
2015-07-22,705.418
2015-07-23,710.155
2015-07-24,707.037
2015-07-27,705.032
2015-07-28,696.871
2015-07-29,702.272
2015-07-30,694.472
2015-07-31,701.303
2015-08-03,709.135
