Date,WORLD MID CAP Mid Cap
2010-09-22,771.133
2010-09-23,766.437
2010-09-24,780.88
2010-09-27,779.234
2010-09-28,784.61
2010-09-29,787.217
2010-09-30,784.774
2010-10-01,786.992
2010-10-04,781.007
2010-10-05,796.919
2010-10-06,799.233
2010-10-07,800.275
2010-10-08,803.763
2010-10-11,805.157
2010-10-12,803.015
2010-10-13,812.712
2010-10-14,814.831
2010-10-15,813.236
2010-10-18,813.559
2010-10-19,800.243
2010-10-20,809.443
2010-10-21,811.324
2010-10-22,811.492
2010-10-25,817.229
2010-10-26,812.916
2010-10-27,807.164
2010-10-28,810.247
2010-10-29,813.566
2010-11-01,814.708
2010-11-02,821.637
2010-11-03,820.58
2010-11-04,840.324
2010-11-05,841.634
2010-11-08,840.462
2010-11-09,838.523
2010-11-10,833.219
2010-11-11,831.936
2010-11-12,823.145
2010-11-15,822.647
2010-11-16,806.669
2010-11-17,809.601
2010-11-18,822.288
2010-11-19,825.421
2010-11-22,825.777
2010-11-23,813.376
2010-11-24,823.16
2010-11-25,825.076
2010-11-26,817.19
2010-11-29,810.268
2010-11-30,806.368
2010-12-01,822.368
2010-12-02,837.972
2010-12-03,846.615
2010-12-06,846.266
2010-12-07,849.239
2010-12-08,845.481
2010-12-09,846.415
2010-12-10,850.237
2010-12-13,855.537
2010-12-14,856.683
2010-12-15,851.9
2010-12-16,853.489
2010-12-17,854.804
2010-12-20,856.228
2010-12-21,864.252
2010-12-22,865.036
2010-12-23,864.248
2010-12-24,864.694
2010-12-27,864.188
2010-12-28,865.747
2010-12-29,869.1
2010-12-30,868.655
2010-12-31,870.681
2011-01-03,876.56
2011-01-04,874.888
2011-01-05,871.27
2011-01-06,870.157
2011-01-07,870.273
2011-01-10,867.527
2011-01-11,873.548
2011-01-12,883.159
2011-01-13,886.845
2011-01-14,888.656
2011-01-17,887.898
2011-01-18,895.091
2011-01-19,888.254
2011-01-20,875.288
2011-01-21,878.654
2011-01-24,884.837
2011-01-25,883.667
2011-01-26,892.565
2011-01-27,895.991
2011-01-28,883.367
2011-01-31,886.552
2011-02-01,901.357
2011-02-02,901.344
2011-02-03,901.423
2011-02-04,904.818
2011-02-07,910.758
2011-02-08,914.973
2011-02-09,910.945
2011-02-10,909.039
2011-02-11,912.902
2011-02-14,916.558
2011-02-15,914.217
2011-02-16,919.259
2011-02-17,924.614
2011-02-18,926.387
2011-02-21,923.253
2011-02-22,907.341
2011-02-23,899.042
2011-02-24,897.756
2011-02-25,911.747
2011-02-28,918.607
2011-03-01,910.969
2011-03-02,910.146
2011-03-03,921.177
2011-03-04,919.917
2011-03-07,912.897
2011-03-08,913.741
2011-03-09,913.057
2011-03-10,893.248
2011-03-11,894.432
2011-03-14,886.657
2011-03-15,865.537
2011-03-16,861.548
2011-03-17,875.069
2011-03-18,881.989
2011-03-21,896.414
2011-03-22,897.554
2011-03-23,898.165
2011-03-24,908.178
2011-03-25,909.766
2011-03-28,905.772
2011-03-29,909.037
2011-03-30,919.543
2011-03-31,920.739
2011-04-01,925.261
2011-04-04,929.014
2011-04-05,929.04
2011-04-06,931.086
2011-04-07,926.658
2011-04-08,929.939
2011-04-11,926.008
2011-04-12,914.782
2011-04-13,919.531
2011-04-14,918.833
2011-04-15,922.011
2011-04-18,907.467
2011-04-19,913.959
2011-04-20,932.786
2011-04-21,940.926
2011-04-22,940.923
2011-04-25,938.334
2011-04-26,944.5
2011-04-27,946.637
2011-04-28,954.914
2011-04-29,957.622
2011-05-02,959.445
2011-05-03,949.795
2011-05-04,941.967
2011-05-05,933.297
2011-05-06,937.574
2011-05-09,936.399
2011-05-10,946.954
2011-05-11,941.27
2011-05-12,937.641
2011-05-13,932.422
2011-05-16,927.013
2011-05-17,919.629
2011-05-18,930.181
2011-05-19,932.981
2011-05-20,928.576
2011-05-23,911.704
2011-05-24,912.46
2011-05-25,915.897
2011-05-26,922.009
2011-05-27,931.426
2011-05-30,932.265
2011-05-31,943.115
2011-06-01,930.164
2011-06-02,924.501
2011-06-03,919.121
2011-06-06,910.943
2011-06-07,913.164
2011-06-08,903.409
2011-06-09,906.951
2011-06-10,892.997
2011-06-13,891.07
2011-06-14,904.846
2011-06-15,889.564
2011-06-16,879.541
2011-06-17,883.94
2011-06-20,884.937
2011-06-21,901.455
2011-06-22,901.481
2011-06-23,890.208
2011-06-24,885.859
2011-06-27,888.808
2011-06-28,899.613
2011-06-29,911.865
2011-06-30,923.405
2011-07-01,932.799
2011-07-04,936.831
2011-07-05,935.164
2011-07-06,932.221
2011-07-07,940.606
2011-07-08,933.769
2011-07-11,911.706
2011-07-12,907.764
2011-07-13,917.716
2011-07-14,908.29
2011-07-15,911.537
2011-07-18,898.124
2011-07-19,913.391
2011-07-20,917.873
2011-07-21,929.9
2011-07-22,935.098
2011-07-25,929.455
2011-07-26,928.508
2011-07-27,910.555
2011-07-28,903.699
2011-07-29,901.494
2011-08-01,894.021
2011-08-02,870.601
2011-08-03,866.237
2011-08-04,823.606
2011-08-05,811.426
2011-08-08,763.201
2011-08-09,791.091
2011-08-10,774.607
2011-08-11,800.939
2011-08-12,811.346
2011-08-15,829.561
2011-08-16,820.869
2011-08-17,821.7
2011-08-18,782.158
2011-08-19,772.01
2011-08-22,771.055
2011-08-23,789.74
2011-08-24,797.729
2011-08-25,787.565
2011-08-26,796.841
2011-08-29,820.364
2011-08-30,826.796
2011-08-31,837.487
2011-09-01,830.089
2011-09-02,810.387
2011-09-05,796.701
2011-09-06,788.606
2011-09-07,813.009
2011-09-08,810.189
2011-09-09,786.184
2011-09-12,777.721
2011-09-13,786.905
2011-09-14,795.528
2011-09-15,810.175
2011-09-16,814.404
2011-09-19,801.28
2011-09-20,801.866
2011-09-21,784.973
2011-09-22,750.184
2011-09-23,752.176
2011-09-26,760.153
2011-09-27,782.084
2011-09-28,768.14
2011-09-29,770.385
2011-09-30,751.288
2011-10-03,727.521
2011-10-04,728.791
2011-10-05,743.878
2011-10-06,764.497
2011-10-07,764.093
2011-10-10,784.879
2011-10-11,786.812
2011-10-12,798.937
2011-10-13,796.07
2011-10-14,807.497
2011-10-17,796.395
2011-10-18,801.899
2011-10-19,798.263
2011-10-20,793.423
2011-10-21,814.553
2011-10-24,832.087
2011-10-25,819.814
2011-10-26,822.555
2011-10-27,857.639
2011-10-28,859.769
2011-10-31,834.519
2011-11-01,805.462
2011-11-02,816.307
2011-11-03,829.589
2011-11-04,829.265
2011-11-07,828.451
2011-11-08,833.795
2011-11-09,808.023
2011-11-10,805.961
2011-11-11,825.314
2011-11-14,816.875
2011-11-15,814.825
2011-11-16,806.453
2011-11-17,792.989
2011-11-18,789.506
2011-11-21,772.429
2011-11-22,770.029
2011-11-23,752.526
2011-11-24,751.33
2011-11-25,749.536
2011-11-28,773.526
2011-11-29,779.045
2011-11-30,810.88
2011-12-01,810.362
2011-12-02,812.462
2011-12-05,821.204
2011-12-06,814.99
2011-12-07,815.769
2011-12-08,798.741
2011-12-09,807.061
2011-12-12,794.535
2011-12-13,785.078
2011-12-14,769.001
2011-12-15,772.487
2011-12-16,777.508
2011-12-19,768.139
2011-12-20,790.934
2011-12-21,790.721
2011-12-22,796.961
2011-12-23,801.987
2011-12-26,802.502
2011-12-27,803.576
2011-12-28,792.827
2011-12-29,799.036
2011-12-30,802.959
2012-01-02,804.989
2012-01-03,817.377
2012-01-04,815.411
2012-01-05,812.114
2012-01-06,809.112
2012-01-09,810.193
2012-01-10,821.742
2012-01-11,820.687
2012-01-12,824.485
2012-01-13,819.667
2012-01-16,820.214
2012-01-17,826.356
2012-01-18,836.298
2012-01-19,843.712
2012-01-20,843.233
2012-01-23,848.731
2012-01-24,844.721
2012-01-25,851.498
2012-01-26,856.267
2012-01-27,855.357
2012-01-30,848.957
2012-01-31,852.321
2012-02-01,866.353
2012-02-02,869.063
2012-02-03,878.269
2012-02-06,877.18
2012-02-07,878.962
2012-02-08,881.885
2012-02-09,884.389
2012-02-10,874.051
2012-02-13,879.803
2012-02-14,876.521
2012-02-15,878.38
2012-02-16,882.679
2012-02-17,887.459
2012-02-20,893.503
2012-02-21,889.977
2012-02-22,886.327
2012-02-23,891.594
2012-02-24,896.151
2012-02-27,893.672
2012-02-28,895.385
2012-02-29,893.246
2012-03-01,897.091
2012-03-02,893.041
2012-03-05,886.296
2012-03-06,866.751
2012-03-07,872.796
2012-03-08,887.738
2012-03-09,890.458
2012-03-12,887.324
2012-03-13,899.607
2012-03-14,895.084
2012-03-15,901.351
2012-03-16,904.867
2012-03-19,907.222
2012-03-20,899.737
2012-03-21,899.218
2012-03-22,892.564
2012-03-23,896.361
2012-03-26,906.993
2012-03-27,906.19
2012-03-28,899.048
2012-03-29,896.404
2012-03-30,902.061
2012-04-02,909.643
2012-04-03,905.699
2012-04-04,886.061
2012-04-05,885.327
2012-04-06,884.68
2012-04-09,877.497
2012-04-10,862.502
2012-04-11,869.658
2012-04-12,884.113
2012-04-13,874.155
2012-04-16,871.932
2012-04-17,885.074
2012-04-18,882.26
2012-04-19,879.527
2012-04-20,881.366
2012-04-23,867.765
2012-04-24,871.482
2012-04-25,883.506
2012-04-26,890.426
2012-04-27,895.274
2012-04-30,892.229
2012-05-01,894.851
2012-05-02,892.708
2012-05-03,885.799
2012-05-04,871.816
2012-05-07,868.707
2012-05-08,860.423
2012-05-09,854.099
2012-05-10,857.554
2012-05-11,856.232
2012-05-14,842.297
2012-05-15,833.76
2012-05-16,825.585
2012-05-17,813.002
2012-05-18,802.459
2012-05-21,815.249
2012-05-22,821.684
2012-05-23,814.558
2012-05-24,816.719
2012-05-25,816.549
2012-05-28,818.178
2012-05-29,827.115
2012-05-30,811.239
2012-05-31,807.132
2012-06-01,786.991
2012-06-04,784.584
2012-06-05,792.594
2012-06-06,810.096
2012-06-07,813.536
2012-06-08,812.215
2012-06-11,806.583
2012-06-12,811.35
2012-06-13,807.019
2012-06-14,809.88
2012-06-15,819.165
2012-06-18,824.095
2012-06-19,834.982
2012-06-20,837.761
2012-06-21,820.302
2012-06-22,818.519
2012-06-25,806.328
2012-06-26,807.481
2012-06-27,814.884
2012-06-28,814.18
2012-06-29,840.12
2012-07-02,843.201
2012-07-03,852.398
2012-07-04,852.254
2012-07-05,847.898
2012-07-06,837.24
2012-07-09,831.928
2012-07-10,827.982
2012-07-11,825.683
2012-07-12,818.82
2012-07-13,831.297
2012-07-16,830.522
2012-07-17,832.95
2012-07-18,839.728
2012-07-19,847.661
2012-07-20,835.7
2012-07-23,820.994
2012-07-24,814.585
2012-07-25,815.316
2012-07-26,834.956
2012-07-27,849.672
2012-07-30,851.495
2012-07-31,847.371
2012-08-01,843.595
2012-08-02,834.52
2012-08-03,851.324
2012-08-06,858.277
2012-08-07,865.735
2012-08-08,866.019
2012-08-09,868.232
2012-08-10,868.788
2012-08-13,866.279
2012-08-14,866.82
2012-08-15,868.872
2012-08-16,877.236
2012-08-17,880.512
2012-08-20,878.398
2012-08-21,882.183
2012-08-22,878.262
2012-08-23,876.962
2012-08-24,876.312
2012-08-27,875.645
2012-08-28,874.156
2012-08-29,874.857
2012-08-30,867.143
2012-08-31,872.932
2012-09-03,873.427
2012-09-04,870.537
2012-09-05,869.575
2012-09-06,885.522
2012-09-07,897.805
2012-09-10,894.153
2012-09-11,896.626
2012-09-12,902.269
2012-09-13,909.045
2012-09-14,924.478
2012-09-17,918.252
2012-09-18,913.129
2012-09-19,916.819
2012-09-20,910.994
2012-09-21,913.891
2012-09-24,908.123
2012-09-25,903.704
2012-09-26,892.929
2012-09-27,900.997
2012-09-28,897.867
2012-10-01,901.009
2012-10-02,901.949
2012-10-03,900.839
2012-10-04,908.387
2012-10-05,912.762
2012-10-08,906.908
2012-10-09,897.087
2012-10-10,890.902
2012-10-11,895.111
2012-10-12,892.917
2012-10-15,896.928
2012-10-16,907.786
2012-10-17,914.642
2012-10-18,915.28
2012-10-19,904.308
2012-10-22,902.34
2012-10-23,889.979
2012-10-24,888.234
2012-10-25,892.005
2012-10-26,890.018
2012-10-29,888.497
2012-10-30,891.119
2012-10-31,893.336
2012-11-01,904.258
2012-11-02,898.317
2012-11-05,897.572
2012-11-06,903.407
2012-11-07,890.256
2012-11-08,880.733
2012-11-09,879.756
2012-11-12,877.839
2012-11-13,876.962
2012-11-14,867.243
2012-11-15,864.5
2012-11-16,865.097
2012-11-19,882.19
2012-11-20,883.043
2012-11-21,885.282
2012-11-22,890.278
2012-11-23,899.671
2012-11-26,897.72
2012-11-27,896.532
2012-11-28,899.246
2012-11-29,906.512
2012-11-30,907.978
2012-12-03,907.153
2012-12-04,907.512
2012-12-05,909.182
2012-12-06,912.393
2012-12-07,913.878
2012-12-10,915.842
2012-12-11,920.45
2012-12-12,921.994
2012-12-13,918.306
2012-12-14,918.423
2012-12-17,925.006
2012-12-18,934.556
2012-12-19,937.831
2012-12-20,941.474
2012-12-21,934.28
2012-12-24,932.38
2012-12-25,932.857
2012-12-26,930.272
2012-12-27,931.583
2012-12-28,925.94
2012-12-31,934.217
2013-01-01,934.306
2013-01-02,953.066
2013-01-03,951.799
2013-01-04,956.141
2013-01-07,953.672
2013-01-08,950.354
2013-01-09,954.167
2013-01-10,960.831
2013-01-11,962.651
2013-01-14,962.145
2013-01-15,966.148
2013-01-16,962.833
2013-01-17,969.007
2013-01-18,971.21
2013-01-21,972.445
2013-01-22,976.544
2013-01-23,973.859
2013-01-24,977.173
2013-01-25,984.956
2013-01-28,982.276
2013-01-29,984.825
2013-01-30,984.117
2013-01-31,983.294
2013-02-01,991.006
2013-02-04,981.006
2013-02-05,983.296
2013-02-06,988.333
2013-02-07,984.575
2013-02-08,990.55
2013-02-11,986.551
2013-02-12,992.454
2013-02-13,992.596
2013-02-14,993.038
2013-02-15,990.545
2013-02-18,991.183
2013-02-19,998.468
2013-02-20,989.809
2013-02-21,977.66
2013-02-22,985.518
2013-02-25,976.413
2013-02-26,974.734
2013-02-27,985.449
2013-02-28,990.547
2013-03-01,988.175
2013-03-04,990.684
2013-03-05,1000.973
2013-03-06,1003.012
2013-03-07,1004.249
2013-03-08,1007.209
2013-03-11,1010.668
2013-03-12,1009.473
2013-03-13,1008.934
2013-03-14,1016.109
2013-03-15,1018.98
2013-03-18,1010.957
2013-03-19,1007.881
2013-03-20,1013.804
2013-03-21,1009.361
2013-03-22,1010.99
2013-03-25,1007.186
2013-03-26,1011.643
2013-03-27,1011.18
2013-03-28,1018.438
2013-03-29,1019.348
2013-04-01,1010.986
2013-04-02,1011.803
2013-04-03,1004.594
2013-04-04,1002.018
2013-04-05,1001.07
2013-04-08,1007.728
2013-04-09,1011.607
2013-04-10,1026.314
2013-04-11,1033.414
2013-04-12,1029.897
2013-04-15,1007.566
2013-04-16,1014.436
2013-04-17,1001.778
2013-04-18,996.567
2013-04-19,1004.879
2013-04-22,1009.151
2013-04-23,1022.389
2013-04-24,1028.971
2013-04-25,1037.065
2013-04-26,1034.543
2013-04-29,1040.622
2013-04-30,1049.272
2013-05-01,1041.847
2013-05-02,1043.467
2013-05-03,1052.747
2013-05-06,1054.162
2013-05-07,1062.358
2013-05-08,1071.515
2013-05-09,1067.668
2013-05-10,1069.562
2013-05-13,1069.309
2013-05-14,1075.968
2013-05-15,1079.039
2013-05-16,1077.059
2013-05-17,1080.752
2013-05-20,1085.592
2013-05-21,1087.629
2013-05-22,1078.166
2013-05-23,1063.175
2013-05-24,1062.728
2013-05-27,1059.983
2013-05-28,1063.666
2013-05-29,1060.604
2013-05-30,1062.583
2013-05-31,1050.862
2013-06-03,1048.39
2013-06-04,1048.053
2013-06-05,1032.575
2013-06-06,1036.335
2013-06-07,1046.505
2013-06-10,1049.268
2013-06-11,1040.685
2013-06-12,1037.295
2013-06-13,1043.003
2013-06-14,1044.971
2013-06-17,1055.538
2013-06-18,1060.415
2013-06-19,1055.709
2013-06-20,1018.033
2013-06-21,1014.142
2013-06-24,999.764
2013-06-25,1009.057
2013-06-26,1016.445
2013-06-27,1026.876
2013-06-28,1026.759
2013-07-01,1036.958
2013-07-02,1037.568
2013-07-03,1035.129
2013-07-04,1039.468
2013-07-05,1041.797
2013-07-08,1046.302
2013-07-09,1054.074
2013-07-10,1059.112
2013-07-11,1076.231
2013-07-12,1077.734
2013-07-15,1079.159
2013-07-16,1078.647
2013-07-17,1079.292
2013-07-18,1086.498
2013-07-19,1088.178
2013-07-22,1093.242
2013-07-23,1091.662
2013-07-24,1087.985
2013-07-25,1089.581
2013-07-26,1087.272
2013-07-29,1081.172
2013-07-30,1085.813
2013-07-31,1085.308
2013-08-01,1101.056
2013-08-02,1106.436
2013-08-05,1104.94
2013-08-06,1103.772
2013-08-07,1095.794
2013-08-08,1103.834
2013-08-09,1104.802
2013-08-12,1102.354
2013-08-13,1103.202
2013-08-14,1103.188
2013-08-15,1087.744
2013-08-16,1088.231
2013-08-19,1082.421
2013-08-20,1085.933
2013-08-21,1077.654
2013-08-22,1084.747
2013-08-23,1091.164
2013-08-26,1088.582
2013-08-27,1072.552
2013-08-28,1068.075
2013-08-29,1070.099
2013-08-30,1063.624
2013-09-02,1069.445
2013-09-03,1073.774
2013-09-04,1082.052
2013-09-05,1083.595
2013-09-06,1086.183
2013-09-09,1099.413
2013-09-10,1110.069
2013-09-11,1114.709
2013-09-12,1111.681
2013-09-13,1112.246
2013-09-16,1122.736
2013-09-17,1123.804
2013-09-18,1133.31
2013-09-19,1141.694
2013-09-20,1133.526
2013-09-23,1129.387
2013-09-24,1129.672
2013-09-25,1128.371
2013-09-26,1131.136
2013-09-27,1130.998
2013-09-30,1126.064
2013-10-01,1134.48
2013-10-02,1132.05
2013-10-03,1125.277
2013-10-04,1128.997
2013-10-07,1118.897
2013-10-08,1108.566
2013-10-09,1105.119
2013-10-10,1123.058
2013-10-11,1131.624
2013-10-14,1135.534
2013-10-15,1130.433
2013-10-16,1139.303
2013-10-17,1152.176
2013-10-18,1160.948
2013-10-21,1162.716
2013-10-22,1168.862
2013-10-23,1161.195
2013-10-24,1165.284
2013-10-25,1164.141
2013-10-28,1164.045
2013-10-29,1166.213
2013-10-30,1163.246
2013-10-31,1159.246
2013-11-01,1152.679
2013-11-04,1159.029
2013-11-05,1153.979
2013-11-06,1157.718
2013-11-07,1142.534
2013-11-08,1147.696
2013-11-11,1151.842
2013-11-12,1150.497
2013-11-13,1152.854
2013-11-14,1160.559
2013-11-15,1166.611
2013-11-18,1163.604
2013-11-19,1156.941
2013-11-20,1152.681
2013-11-21,1157.642
2013-11-22,1161.664
2013-11-25,1161.821
2013-11-26,1162.245
2013-11-27,1164.025
2013-11-28,1166.696
2013-11-29,1165.789
2013-12-02,1161.441
2013-12-03,1156.191
2013-12-04,1150.119
2013-12-05,1147.578
2013-12-06,1155.096
2013-12-09,1159.029
2013-12-10,1159.004
2013-12-11,1147.524
2013-12-12,1140.312
2013-12-13,1141.373
2013-12-16,1148.543
2013-12-17,1147.84
2013-12-18,1159.421
2013-12-19,1160.707
2013-12-20,1169.664
2013-12-23,1177.235
2013-12-24,1180.026
2013-12-25,1180.043
2013-12-26,1183.521
2013-12-27,1187.763
2013-12-30,1191.304
2013-12-31,1195.192
2014-01-01,1195.22
2014-01-02,1184.534
2014-01-03,1186.579
2014-01-06,1183.089
2014-01-07,1186.509
2014-01-08,1191.108
2014-01-09,1189.028
2014-01-10,1196.445
2014-01-13,1189.637
2014-01-14,1194.343
2014-01-15,1199.25
2014-01-16,1199.137
2014-01-17,1198.428
2014-01-20,1197.754
2014-01-21,1200.537
2014-01-22,1204.43
2014-01-23,1196.549
2014-01-24,1172.459
2014-01-27,1162.669
2014-01-28,1170.691
2014-01-29,1168.143
2014-01-30,1168.954
2014-01-31,1163.836
2014-02-03,1143.979
2014-02-04,1143.053
2014-02-05,1144.317
2014-02-06,1159.341
2014-02-07,1173.21
2014-02-10,1177.257
2014-02-11,1189.171
2014-02-12,1193.372
2014-02-13,1197.844
2014-02-14,1202.039
2014-02-17,1205.624
2014-02-18,1212.397
2014-02-19,1210.64
2014-02-20,1211.978
2014-02-21,1216.729
2014-02-24,1223.725
2014-02-25,1225.701
2014-02-26,1223.558
2014-02-27,1226.737
2014-02-28,1232.032
2014-03-03,1217.956
2014-03-04,1233.472
2014-03-05,1234.401
2014-03-06,1240.012
2014-03-07,1237.279
2014-03-10,1231.711
2014-03-11,1228.474
2014-03-12,1223.332
2014-03-13,1214.245
2014-03-14,1208.003
2014-03-17,1216.565
2014-03-18,1225.69
2014-03-19,1220.434
2014-03-20,1214.08
2014-03-21,1213.218
2014-03-24,1205.373
2014-03-25,1210.38
2014-03-26,1208.693
2014-03-27,1209.043
2014-03-28,1215.156
2014-03-31,1226.352
2014-04-01,1235.65
2014-04-02,1238.74
2014-04-03,1234.356
2014-04-04,1227.879
2014-04-07,1212.846
2014-04-08,1215.67
2014-04-09,1225.305
2014-04-10,1209.959
2014-04-11,1194.373
2014-04-14,1195.106
2014-04-15,1196.6
2014-04-16,1211.509
2014-04-17,1216.979
2014-04-18,1217.889
2014-04-21,1218.217
2014-04-22,1226.703
2014-04-23,1225.836
2014-04-24,1226.208
2014-04-25,1217.029
2014-04-28,1214.017
2014-04-29,1220.867
2014-04-30,1227.78
2014-05-01,1230.673
2014-05-02,1232.748
2014-05-05,1232.966
2014-05-06,1229.997
2014-05-07,1228.137
2014-05-08,1228.583
2014-05-09,1226.89
2014-05-12,1237.755
2014-05-13,1238.637
2014-05-14,1235.062
2014-05-15,1224.478
2014-05-16,1223.637
2014-05-19,1227.938
2014-05-20,1221.982
2014-05-21,1227.22
2014-05-22,1233.81
2014-05-23,1238.868
2014-05-26,1243.059
2014-05-27,1247.482
2014-05-28,1248.187
2014-05-29,1252.921
2014-05-30,1254.301
2014-06-02,1257.402
2014-06-03,1255.508
2014-06-04,1259.377
2014-06-05,1266.069
2014-06-06,1274.556
2014-06-09,1274.844
2014-06-10,1272.374
2014-06-11,1268.938
2014-06-12,1265.795
2014-06-13,1265.636
2014-06-16,1265.287
2014-06-17,1268.584
2014-06-18,1274.075
2014-06-19,1280.623
2014-06-20,1280.783
2014-06-23,1279.678
2014-06-24,1273.726
2014-06-25,1272.86
2014-06-26,1275.42
2014-06-27,1278.272
2014-06-30,1282.881
2014-07-01,1291.414
2014-07-02,1291.373
2014-07-03,1296.527
2014-07-04,1295.768
2014-07-07,1287.165
2014-07-08,1277.217
2014-07-09,1280.176
2014-07-10,1270.644
2014-07-11,1270.164
2014-07-14,1277.146
2014-07-15,1272.262
2014-07-16,1278.991
2014-07-17,1267.366
2014-07-18,1273.975
2014-07-21,1270.775
2014-07-22,1279.252
2014-07-23,1280.392
2014-07-24,1282.262
2014-07-25,1276.891
2014-07-28,1276.019
2014-07-29,1272.538
2014-07-30,1268.638
2014-07-31,1251.225
2014-08-01,1246.122
2014-08-04,1249.03
2014-08-05,1240.324
2014-08-06,1236.24
2014-08-07,1231.109
2014-08-08,1235.138
2014-08-11,1245.657
2014-08-12,1244.474
2014-08-13,1251.031
2014-08-14,1256.633
2014-08-15,1255.924
2014-08-18,1265.875
2014-08-19,1271.193
2014-08-20,1272.809
2014-08-21,1275.245
2014-08-22,1272.587
2014-08-25,1278.581
2014-08-26,1281.56
2014-08-27,1283.874
2014-08-28,1279.563
2014-08-29,1282.8
2014-09-01,1282.453
2014-09-02,1282.315
2014-09-03,1285.277
2014-09-04,1281.48
2014-09-05,1282.609
2014-09-08,1277.234
2014-09-09,1267.461
2014-09-10,1267.334
2014-09-11,1268.737
2014-09-12,1262.016
2014-09-15,1256.522
2014-09-16,1257.846
2014-09-17,1259.477
2014-09-18,1263.376
2014-09-19,1260.184
2014-09-22,1249.271
2014-09-23,1240.291
2014-09-24,1244.276
2014-09-25,1232.31
2014-09-26,1235.336
2014-09-29,1233.503
2014-09-30,1228.35
2014-10-01,1213.065
2014-10-02,1205.795
2014-10-03,1210.514
2014-10-06,1213.532
2014-10-07,1199.854
2014-10-08,1206.75
2014-10-09,1190.123
2014-10-10,1168.974
2014-10-13,1157.679
2014-10-14,1159.665
2014-10-15,1154.282
2014-10-16,1155.868
2014-10-17,1168.705
2014-10-20,1181.056
2014-10-21,1201.218
2014-10-22,1197.977
2014-10-23,1207.102
2014-10-24,1213.761
2014-10-27,1213.471
2014-10-28,1228.063
2014-10-29,1227.632
2014-10-30,1228.894
2014-10-31,1241.804
2014-11-03,1236.563
2014-11-04,1235.324
2014-11-05,1240.999
2014-11-06,1242.449
2014-11-07,1244.028
2014-11-10,1248.991
2014-11-11,1250.83
2014-11-12,1251.436
2014-11-13,1250.037
2014-11-14,1251.933
2014-11-17,1248.863
2014-11-18,1260.743
2014-11-19,1257.227
2014-11-20,1260.078
2014-11-21,1267.813
2014-11-24,1270.545
2014-11-25,1273.085
2014-11-26,1274.758
2014-11-27,1271.317
2014-11-28,1265.856
2014-12-01,1257.986
2014-12-02,1260.943
2014-12-03,1267.811
2014-12-04,1265.564
2014-12-05,1266.191
2014-12-08,1256.604
2014-12-09,1256.029
2014-12-10,1237.993
2014-12-11,1237.805
2014-12-12,1223.561
2014-12-15,1211.488
2014-12-16,1213.97
2014-12-17,1226.838
2014-12-18,1249.037
2014-12-19,1258.178
2014-12-22,1261.885
2014-12-23,1264.579
2014-12-24,1266.828
2014-12-25,1266.309
2014-12-26,1268.819
2014-12-29,1270.502
2014-12-30,1263.883
2014-12-31,1256.871
2015-01-01,1256.878
2015-01-02,1254.41
2015-01-05,1232.875
2015-01-06,1218.278
2015-01-07,1222.442
2015-01-08,1243.453
2015-01-09,1239.558
2015-01-12,1232.64
2015-01-13,1234.197
2015-01-14,1227.245
2015-01-15,1223.415
2015-01-16,1229.966
2015-01-19,1236.894
2015-01-20,1237.124
2015-01-21,1244.673
2015-01-22,1254.333
2015-01-23,1252.984
2015-01-26,1259.975
2015-01-27,1261.05
2015-01-28,1251.611
2015-01-29,1254.051
2015-01-30,1244.23
2015-02-02,1252.907
2015-02-03,1268.278
2015-02-04,1267.973
2015-02-05,1279.672
2015-02-06,1273.371
2015-02-09,1268.45
2015-02-10,1277.931
2015-02-11,1274.406
2015-02-12,1291.88
2015-02-13,1298.502
2015-02-16,1298.833
2015-02-17,1300.218
2015-02-18,1307.863
2015-02-19,1310.328
2015-02-20,1315.54
2015-02-23,1317.767
2015-02-24,1318.73
2015-02-25,1322.734
2015-02-26,1318.698
2015-02-27,1319.359
2015-03-02,1322.429
2015-03-03,1317.233
2015-03-04,1309.251
2015-03-05,1313.987
2015-03-06,1298.862
2015-03-09,1296.903
2015-03-10,1278.386
2015-03-11,1280.372
2015-03-12,1294.159
2015-03-13,1288.231
2015-03-16,1301.677
2015-03-17,1299.368
2015-03-18,1312.095
2015-03-19,1311.56
2015-03-20,1327.794
2015-03-23,1330.291
2015-03-24,1327.609
2015-03-25,1316.215
2015-03-26,1306.073
2015-03-27,1309.267
2015-03-30,1317.509
2015-03-31,1308.289
2015-04-01,1305.998
2015-04-02,1316.539
2015-04-03,1317.37
2015-04-06,1328.85
2015-04-07,1327.103
2015-04-08,1331.549
2015-04-09,1334.521
2015-04-10,1336.991
2015-04-13,1330.872
2015-04-14,1338.309
2015-04-15,1340.805
2015-04-16,1343.014
2015-04-17,1329.379
2015-04-20,1333.622
2015-04-21,1339.596
2015-04-22,1340.556
2015-04-23,1345.187
2015-04-24,1348.188
2015-04-27,1348.108
2015-04-28,1347.579
2015-04-29,1342.871
2015-04-30,1332.762
2015-05-01,1338.033
2015-05-04,1341.864
2015-05-05,1329.22
2015-05-06,1329.654
2015-05-07,1327.507
2015-05-08,1344.043
2015-05-11,1343.808
2015-05-12,1341.227
2015-05-13,1347.321
2015-05-14,1355.004
2015-05-15,1360.032
2015-05-18,1363.456
2015-05-19,1358.735
2015-05-20,1359.565
2015-05-21,1363.989
2015-05-22,1358.678
