Date,ISRAEL SMID GROWTH SMID (Small+Mid Cap)
2012-01-03,908.64
2012-01-04,897.136
2012-01-05,901.924
2012-01-06,901.082
2012-01-09,908.429
2012-01-10,922.145
2012-01-11,910.572
2012-01-12,920.717
2012-01-13,915.971
2012-01-16,911.409
2012-01-17,927.901
2012-01-18,933.75
2012-01-19,942.31
2012-01-20,944.892
2012-01-23,938.149
2012-01-24,924.977
2012-01-25,926.441
2012-01-26,950.913
2012-01-27,947.802
2012-01-30,939.857
2012-01-31,950.422
2012-02-01,960.25
2012-02-02,962.089
2012-02-03,964.748
2012-02-06,952.656
2012-02-07,948.986
2012-02-08,947.503
2012-02-09,949.126
2012-02-10,944.983
2012-02-13,948.554
2012-02-14,948.562
2012-02-15,951.234
2012-02-16,940.365
2012-02-17,947.179
2012-02-20,950.405
2012-02-21,941.299
2012-02-22,929.003
2012-02-23,917.512
2012-02-24,912.341
2012-02-27,901.294
2012-02-28,891.71
2012-02-29,903.272
2012-03-01,906.744
2012-03-02,900.579
2012-03-05,901.272
2012-03-06,881.794
2012-03-07,886.693
2012-03-08,895.488
2012-03-09,892.356
2012-03-12,894.902
2012-03-13,906.813
2012-03-14,928.032
2012-03-15,929.282
2012-03-16,935.948
2012-03-19,938.136
2012-03-20,936.58
2012-03-21,939.585
2012-03-22,945.844
2012-03-23,950.547
2012-03-26,972.311
2012-03-27,981.214
2012-03-28,986.864
2012-03-29,970.371
2012-03-30,977.594
2012-04-02,988.057
2012-04-03,1001.52
2012-04-04,995.361
2012-04-05,995.83
2012-04-06,995.83
2012-04-09,988.804
2012-04-10,994.738
2012-04-11,985.427
2012-04-12,988.782
2012-04-13,989.522
2012-04-16,980.383
2012-04-17,985.824
2012-04-18,983.779
2012-04-19,1013.279
2012-04-20,1014.264
2012-04-23,1019.576
2012-04-24,1031.261
2012-04-25,1029.874
2012-04-26,1029.34
2012-04-27,1031.068
2012-04-30,1020.346
2012-05-01,1022.846
2012-05-02,1010.864
2012-05-03,1015.989
2012-05-04,1015.412
2012-05-07,1002.464
2012-05-08,1009.15
2012-05-09,996.912
2012-05-10,1005.298
2012-05-11,1004.179
2012-05-14,983.941
2012-05-15,971.009
2012-05-16,975.868
2012-05-17,955.073
2012-05-18,958.186
2012-05-21,950.715
2012-05-22,965.455
2012-05-23,952.573
2012-05-24,959.092
2012-05-25,957.763
2012-05-28,956.581
2012-05-29,953.228
2012-05-30,945.398
2012-05-31,948.035
2012-06-01,946.882
2012-06-04,931.265
2012-06-05,934.8
2012-06-06,945.131
2012-06-07,974.904
2012-06-08,972.391
2012-06-11,982.545
2012-06-12,972.346
2012-06-13,964.209
2012-06-14,956.068
2012-06-15,961.28
2012-06-18,978.685
2012-06-19,993.975
2012-06-20,985.928
2012-06-21,970.026
2012-06-22,966.423
2012-06-25,945.215
2012-06-26,933.31
2012-06-27,933.905
2012-06-28,927.653
2012-06-29,935.986
2012-07-02,949.0
2012-07-03,956.269
2012-07-04,965.735
2012-07-05,971.768
2012-07-06,970.472
2012-07-09,947.869
2012-07-10,949.408
2012-07-11,924.508
2012-07-12,904.348
2012-07-13,908.503
2012-07-16,892.906
2012-07-17,887.88
2012-07-18,877.189
2012-07-19,975.563
2012-07-20,975.502
2012-07-23,936.535
2012-07-24,941.181
2012-07-25,950.766
2012-07-26,975.442
2012-07-27,983.217
2012-07-30,1009.029
2012-07-31,1020.539
2012-08-01,1003.724
2012-08-02,973.743
2012-08-03,980.174
2012-08-06,1009.331
2012-08-07,1009.172
2012-08-08,996.714
2012-08-09,1013.286
2012-08-10,1011.764
2012-08-13,984.364
2012-08-14,984.01
2012-08-15,973.299
2012-08-16,975.82
2012-08-17,973.357
2012-08-20,993.466
2012-08-21,1008.414
2012-08-22,995.328
2012-08-23,993.459
2012-08-24,988.967
2012-08-27,1010.682
2012-08-28,1013.21
2012-08-29,1017.48
2012-08-30,1026.214
2012-08-31,1032.516
2012-09-03,1023.083
2012-09-04,1020.345
2012-09-05,1023.742
2012-09-06,1024.644
2012-09-07,1036.78
2012-09-10,1005.697
2012-09-11,998.71
2012-09-12,1007.878
2012-09-13,1003.917
2012-09-14,1020.414
2012-09-17,1019.654
2012-09-18,1018.948
2012-09-19,1014.677
2012-09-20,1031.56
2012-09-21,1032.499
2012-09-24,1060.699
2012-09-25,1064.932
2012-09-26,1056.769
2012-09-27,1052.572
2012-09-28,1050.976
2012-10-01,1054.214
2012-10-02,1075.616
2012-10-03,1090.502
2012-10-04,1106.024
2012-10-05,1111.692
2012-10-08,1104.124
2012-10-09,1070.957
2012-10-10,1058.83
2012-10-11,1078.995
2012-10-12,1083.738
2012-10-15,1099.988
2012-10-16,1101.905
2012-10-17,1110.576
2012-10-18,1033.193
2012-10-19,1028.833
2012-10-22,1014.867
2012-10-23,979.796
2012-10-24,985.693
2012-10-25,994.169
2012-10-26,991.603
2012-10-29,978.329
2012-10-30,986.564
2012-10-31,998.181
2012-11-01,1014.134
2012-11-02,1009.16
2012-11-05,1010.371
2012-11-06,1027.498
2012-11-07,1020.866
2012-11-08,1019.297
2012-11-09,1018.058
2012-11-12,1013.481
2012-11-13,1010.192
2012-11-14,1010.056
2012-11-15,1001.559
2012-11-16,997.256
2012-11-19,1022.376
2012-11-20,1030.535
2012-11-21,1032.175
2012-11-22,1034.749
2012-11-23,1039.568
2012-11-26,1060.049
2012-11-27,1070.471
2012-11-28,1060.676
2012-11-29,1057.83
2012-11-30,1060.508
2012-12-03,1052.571
2012-12-04,1040.441
2012-12-05,1040.45
2012-12-06,1031.771
2012-12-07,1030.021
2012-12-10,1033.883
2012-12-11,1048.332
2012-12-12,1053.583
2012-12-13,1036.785
2012-12-14,1035.774
2012-12-17,1017.486
2012-12-18,1020.661
2012-12-19,1034.388
2012-12-20,1031.958
2012-12-21,1033.06
2012-12-24,1011.632
2012-12-25,1005.636
2012-12-26,1011.835
2012-12-27,1013.677
2012-12-28,1011.737
2012-12-31,1021.329
2013-01-01,1039.659
2013-01-02,1058.227
2013-01-03,1019.731
2013-01-04,1013.723
2013-01-07,1007.353
2013-01-08,998.596
2013-01-09,998.041
2013-01-10,1010.827
2013-01-11,1017.294
2013-01-14,1031.597
2013-01-15,1020.413
2013-01-16,1019.069
2013-01-17,1025.381
2013-01-18,1023.167
2013-01-21,1011.08
2013-01-22,1010.742
2013-01-23,1011.216
2013-01-24,992.576
2013-01-25,991.734
2013-01-28,1009.291
2013-01-29,1002.731
2013-01-30,998.98
2013-01-31,1006.232
2013-02-01,1017.859
2013-02-04,1023.483
2013-02-05,1026.726
2013-02-06,1027.835
2013-02-07,1031.503
2013-02-08,1035.451
2013-02-11,1039.334
2013-02-12,1044.539
2013-02-13,1029.234
2013-02-14,1038.355
2013-02-15,1035.824
2013-02-18,1035.754
2013-02-19,1041.466
2013-02-20,1059.633
2013-02-21,1031.089
2013-02-22,1024.015
2013-02-25,1034.246
2013-02-26,1019.329
2013-02-27,1024.284
2013-02-28,1027.928
2013-03-01,1021.45
2013-03-04,1019.343
2013-03-05,1027.563
2013-03-06,1031.989
2013-03-07,1034.045
2013-03-08,1040.321
2013-03-11,1046.471
2013-03-12,1059.813
2013-03-13,1059.068
2013-03-14,1061.887
2013-03-15,1066.073
2013-03-18,1058.203
2013-03-19,1063.535
2013-03-20,1066.932
2013-03-21,1063.002
2013-03-22,1067.401
2013-03-25,1080.618
2013-03-26,1081.572
2013-03-27,1071.115
2013-03-28,1075.579
2013-03-29,1075.579
2013-04-01,1074.47
2013-04-02,1083.036
2013-04-03,1077.928
2013-04-04,1067.193
2013-04-05,1068.444
2013-04-08,1074.075
2013-04-09,1079.875
2013-04-10,1082.32
2013-04-11,1086.944
2013-04-12,1087.544
2013-04-15,1094.556
2013-04-16,1096.777
2013-04-17,1086.112
2013-04-18,1075.373
2013-04-19,1075.195
2013-04-22,1074.86
2013-04-23,1077.379
2013-04-24,1089.324
2013-04-25,1078.408
2013-04-26,1080.655
2013-04-29,1070.854
2013-04-30,1077.891
2013-05-01,1080.123
2013-05-02,1082.534
2013-05-03,1086.324
2013-05-06,1087.563
2013-05-07,1090.825
2013-05-08,1098.427
2013-05-09,1094.844
2013-05-10,1086.711
2013-05-13,1074.156
2013-05-14,1061.704
2013-05-15,1056.067
2013-05-16,1076.129
2013-05-17,1066.809
2013-05-20,1091.541
2013-05-21,1101.615
2013-05-22,1086.78
2013-05-23,1065.959
2013-05-24,1066.895
2013-05-27,1078.505
2013-05-28,1093.693
2013-05-29,1092.669
2013-05-30,1101.222
2013-05-31,1096.526
2013-06-03,1092.153
2013-06-04,1097.845
2013-06-05,1096.338
2013-06-06,1113.09
2013-06-07,1113.783
2013-06-10,1111.297
2013-06-11,1100.454
2013-06-12,1099.618
2013-06-13,1100.115
2013-06-14,1105.136
2013-06-17,1113.169
2013-06-18,1112.249
2013-06-19,1102.907
2013-06-20,1080.039
2013-06-21,1078.944
2013-06-24,1054.699
2013-06-25,1068.553
2013-06-26,1071.771
2013-06-27,1065.318
2013-06-28,1060.973
2013-07-01,1072.63
2013-07-02,1072.901
2013-07-03,1065.191
2013-07-04,1065.906
2013-07-05,1058.705
2013-07-08,1070.878
2013-07-09,1068.234
2013-07-10,1079.862
2013-07-11,1095.797
2013-07-12,1098.31
2013-07-15,1114.011
2013-07-16,1118.778
2013-07-17,1118.335
2013-07-18,1123.208
2013-07-19,1127.376
2013-07-22,1124.782
2013-07-23,1109.393
2013-07-24,1110.66
2013-07-25,1104.491
2013-07-26,1106.311
2013-07-29,1101.458
2013-07-30,1098.62
2013-07-31,1109.464
2013-08-01,1114.87
2013-08-02,1113.402
2013-08-05,1114.082
2013-08-06,1112.651
2013-08-07,1108.863
2013-08-08,1119.927
2013-08-09,1119.689
2013-08-12,1107.52
2013-08-13,1111.66
2013-08-14,1105.65
2013-08-15,1101.512
2013-08-16,1103.831
2013-08-19,1108.58
2013-08-20,1115.926
2013-08-21,1109.551
2013-08-22,1105.988
2013-08-23,1106.357
2013-08-26,1078.864
2013-08-27,1039.477
2013-08-28,1047.834
2013-08-29,1071.989
2013-08-30,1074.345
2013-09-02,1084.556
2013-09-03,1065.488
2013-09-04,1064.084
2013-09-05,1061.098
2013-09-06,1063.063
2013-09-09,1065.601
2013-09-10,1094.325
2013-09-11,1105.895
2013-09-12,1099.895
2013-09-13,1099.104
2013-09-16,1123.303
2013-09-17,1129.813
2013-09-18,1131.987
2013-09-19,1146.98
2013-09-20,1138.656
2013-09-23,1158.782
2013-09-24,1152.387
2013-09-25,1147.121
2013-09-26,1145.88
2013-09-27,1146.685
2013-09-30,1169.272
2013-10-01,1180.961
2013-10-02,1171.534
2013-10-03,1153.37
2013-10-04,1153.923
2013-10-07,1170.461
2013-10-08,1166.727
2013-10-09,1170.154
2013-10-10,1174.39
2013-10-11,1177.504
2013-10-14,1177.257
2013-10-15,1171.579
2013-10-16,1171.764
2013-10-17,1168.686
2013-10-18,1168.421
2013-10-21,1176.535
2013-10-22,1197.234
2013-10-23,1183.474
2013-10-24,1180.079
2013-10-25,1179.36
2013-10-28,1173.762
2013-10-29,1178.923
2013-10-30,1175.84
2013-10-31,1176.367
2013-11-01,1170.927
2013-11-04,1172.655
2013-11-05,1161.502
2013-11-06,1172.635
2013-11-07,1168.901
2013-11-08,1170.222
2013-11-11,1182.948
2013-11-12,1185.41
2013-11-13,1182.674
2013-11-14,1189.201
2013-11-15,1188.677
2013-11-18,1213.892
2013-11-19,1210.724
2013-11-20,1200.364
2013-11-21,1190.434
2013-11-22,1190.668
2013-11-25,1200.553
2013-11-26,1210.314
2013-11-27,1211.623
2013-11-28,1220.555
2013-11-29,1221.577
2013-12-02,1232.987
2013-12-03,1228.233
2013-12-04,1224.262
2013-12-05,1232.668
2013-12-06,1238.107
2013-12-09,1252.907
2013-12-10,1230.79
2013-12-11,1228.089
2013-12-12,1215.718
2013-12-13,1217.333
2013-12-16,1226.744
2013-12-17,1228.043
2013-12-18,1226.847
2013-12-19,1223.03
2013-12-20,1221.882
2013-12-23,1265.953
2013-12-24,1262.489
2013-12-25,1261.363
2013-12-26,1251.691
2013-12-27,1257.197
2013-12-30,1251.409
2013-12-31,1269.69
2014-01-01,1281.747
2014-01-02,1252.83
2014-01-03,1247.275
2014-01-06,1248.117
2014-01-07,1256.673
2014-01-08,1256.075
2014-01-09,1253.742
2014-01-10,1258.401
2014-01-13,1274.367
2014-01-14,1273.727
2014-01-15,1276.962
2014-01-16,1283.028
2014-01-17,1281.394
2014-01-20,1254.222
2014-01-21,1257.562
2014-01-22,1260.091
2014-01-23,1254.808
2014-01-24,1250.48
2014-01-27,1237.666
2014-01-28,1230.888
2014-01-29,1228.405
2014-01-30,1220.506
2014-01-31,1211.162
2014-02-03,1200.335
2014-02-04,1196.012
2014-02-05,1201.273
2014-02-06,1206.635
2014-02-07,1205.918
2014-02-10,1220.895
2014-02-11,1231.654
2014-02-12,1232.405
2014-02-13,1237.187
2014-02-14,1235.443
2014-02-17,1242.453
2014-02-18,1240.26
2014-02-19,1230.056
2014-02-20,1221.351
2014-02-21,1224.229
2014-02-24,1223.842
2014-02-25,1224.813
2014-02-26,1238.933
2014-02-27,1251.118
2014-02-28,1257.235
2014-03-03,1245.425
2014-03-04,1262.621
2014-03-05,1260.776
2014-03-06,1273.137
2014-03-07,1271.778
2014-03-10,1273.293
2014-03-11,1278.249
2014-03-12,1271.525
2014-03-13,1276.089
2014-03-14,1276.716
2014-03-17,1281.806
2014-03-18,1284.48
2014-03-19,1286.783
2014-03-20,1276.485
2014-03-21,1277.365
2014-03-24,1287.132
2014-03-25,1297.554
2014-03-26,1297.388
2014-03-27,1289.787
2014-03-28,1289.308
2014-03-31,1298.023
2014-04-01,1308.32
2014-04-02,1301.999
2014-04-03,1309.482
2014-04-04,1306.435
2014-04-07,1305.699
2014-04-08,1309.247
2014-04-09,1316.444
2014-04-10,1318.599
2014-04-11,1319.456
2014-04-14,1304.762
2014-04-15,1304.197
2014-04-16,1308.513
2014-04-17,1299.857
2014-04-18,1299.857
2014-04-21,1298.643
2014-04-22,1301.118
2014-04-23,1292.85
2014-04-24,1293.759
2014-04-25,1296.125
2014-04-28,1289.379
2014-04-29,1289.561
2014-04-30,1284.709
2014-05-01,1284.242
2014-05-02,1284.521
2014-05-05,1279.937
2014-05-06,1283.705
2014-05-07,1279.922
2014-05-08,1273.582
2014-05-09,1270.007
2014-05-12,1278.555
2014-05-13,1290.99
2014-05-14,1292.633
2014-05-15,1284.706
2014-05-16,1282.942
2014-05-19,1281.283
2014-05-20,1270.549
2014-05-21,1267.072
2014-05-22,1263.312
2014-05-23,1264.255
2014-05-26,1283.973
2014-05-27,1282.48
2014-05-28,1275.446
2014-05-29,1275.638
2014-05-30,1275.417
2014-06-02,1279.099
2014-06-03,1277.168
2014-06-04,1276.71
2014-06-05,1282.109
2014-06-06,1285.648
2014-06-09,1293.359
2014-06-10,1288.831
2014-06-11,1283.122
2014-06-12,1278.618
2014-06-13,1280.1
2014-06-16,1280.496
2014-06-17,1277.534
2014-06-18,1280.012
2014-06-19,1286.481
2014-06-20,1283.868
2014-06-23,1285.63
2014-06-24,1286.482
2014-06-25,1271.518
2014-06-26,1268.786
2014-06-27,1268.175
2014-06-30,1272.856
2014-07-01,1266.757
2014-07-02,1262.73
2014-07-03,1280.686
2014-07-04,1280.817
2014-07-07,1249.371
2014-07-08,1237.47
2014-07-09,1249.311
2014-07-10,1243.788
2014-07-11,1245.023
2014-07-14,1272.233
2014-07-15,1269.734
2014-07-16,1273.875
2014-07-17,1277.982
2014-07-18,1271.405
2014-07-21,1267.833
2014-07-22,1272.562
2014-07-23,1271.106
2014-07-24,1272.06
2014-07-25,1267.135
2014-07-28,1261.568
2014-07-29,1258.291
2014-07-30,1259.281
2014-07-31,1255.71
2014-08-01,1256.773
2014-08-04,1263.39
2014-08-05,1262.19
2014-08-06,1252.781
2014-08-07,1232.299
2014-08-08,1231.643
2014-08-11,1237.752
2014-08-12,1228.27
2014-08-13,1234.631
2014-08-14,1235.207
2014-08-15,1229.559
2014-08-18,1208.915
2014-08-19,1202.379
2014-08-20,1196.773
2014-08-21,1207.458
2014-08-22,1202.609
2014-08-25,1192.248
2014-08-26,1206.324
2014-08-27,1227.26
2014-08-28,1225.807
2014-08-29,1224.279
2014-09-01,1234.976
2014-09-02,1240.852
2014-09-03,1251.042
2014-09-04,1245.927
2014-09-05,1242.366
2014-09-08,1254.18
2014-09-09,1238.003
2014-09-10,1240.284
2014-09-11,1237.631
2014-09-12,1237.529
2014-09-15,1235.898
2014-09-16,1233.881
2014-09-17,1245.499
2014-09-18,1244.59
2014-09-19,1242.27
2014-09-22,1241.345
2014-09-23,1241.424
2014-09-24,1238.227
2014-09-25,1237.907
2014-09-26,1234.359
2014-09-29,1231.336
2014-09-30,1235.061
2014-10-01,1239.184
2014-10-02,1235.866
2014-10-03,1227.994
2014-10-06,1236.543
2014-10-07,1228.444
2014-10-08,1224.055
2014-10-09,1232.647
2014-10-10,1222.184
2014-10-13,1201.603
2014-10-14,1194.655
2014-10-15,1207.562
2014-10-16,1208.459
2014-10-17,1201.163
2014-10-20,1183.833
2014-10-21,1190.843
2014-10-22,1180.963
2014-10-23,1175.562
2014-10-24,1173.51
2014-10-27,1172.851
2014-10-28,1179.077
2014-10-29,1172.11
2014-10-30,1143.583
2014-10-31,1135.999
2014-11-03,1139.841
2014-11-04,1146.26
2014-11-05,1153.737
2014-11-06,1156.227
2014-11-07,1152.431
2014-11-10,1159.953
2014-11-11,1139.589
2014-11-12,1144.771
2014-11-13,1142.279
2014-11-14,1137.232
2014-11-17,1147.541
2014-11-18,1144.176
2014-11-19,1148.138
2014-11-20,1140.708
2014-11-21,1137.378
2014-11-24,1131.207
2014-11-25,1138.07
2014-11-26,1144.636
2014-11-27,1144.03
2014-11-28,1143.854
2014-12-01,1132.024
2014-12-02,1118.195
2014-12-03,1121.484
2014-12-04,1123.605
2014-12-05,1116.621
2014-12-08,1126.339
2014-12-09,1129.068
2014-12-10,1133.745
2014-12-11,1140.418
2014-12-12,1145.466
2014-12-15,1142.323
2014-12-16,1131.62
2014-12-17,1127.249
2014-12-18,1123.804
2014-12-19,1131.075
2014-12-22,1134.144
2014-12-23,1134.541
2014-12-24,1131.031
2014-12-25,1131.688
2014-12-26,1133.855
2014-12-29,1129.29
2014-12-30,1131.988
2014-12-31,1139.443
2015-01-01,1136.451
2015-01-02,1123.545
2015-01-05,1112.03
2015-01-06,1111.187
2015-01-07,1097.178
2015-01-08,1109.525
2015-01-09,1113.382
2015-01-12,1103.619
2015-01-13,1117.299
2015-01-14,1129.342
2015-01-15,1125.774
2015-01-16,1124.499
2015-01-19,1119.02
2015-01-20,1117.47
2015-01-21,1117.98
2015-01-22,1107.986
2015-01-23,1091.207
2015-01-26,1096.107
2015-01-27,1111.197
2015-01-28,1116.708
2015-01-29,1114.327
2015-01-30,1114.654
2015-02-02,1110.195
2015-02-03,1136.505
2015-02-04,1134.856
2015-02-05,1145.898
2015-02-06,1138.226
2015-02-09,1153.196
2015-02-10,1172.618
2015-02-11,1156.416
2015-02-12,1154.974
2015-02-13,1154.144
2015-02-16,1185.106
2015-02-17,1178.527
2015-02-18,1187.284
2015-02-19,1202.296
2015-02-20,1197.421
2015-02-23,1206.484
2015-02-24,1191.784
2015-02-25,1208.007
2015-02-26,1207.586
2015-02-27,1197.668
2015-03-02,1214.107
2015-03-03,1218.241
2015-03-04,1211.015
2015-03-05,1210.848
2015-03-06,1201.074
2015-03-09,1224.576
2015-03-10,1203.824
2015-03-11,1208.76
2015-03-12,1208.065
2015-03-13,1197.777
2015-03-16,1198.051
2015-03-17,1198.904
2015-03-18,1207.683
2015-03-19,1223.097
2015-03-20,1215.41
2015-03-23,1251.123
2015-03-24,1261.458
2015-03-25,1260.992
2015-03-26,1240.787
2015-03-27,1238.596
2015-03-30,1262.974
2015-03-31,1263.373
2015-04-01,1273.637
2015-04-02,1284.454
2015-04-03,1284.454
2015-04-06,1304.669
2015-04-07,1310.176
2015-04-08,1302.378
2015-04-09,1296.395
2015-04-10,1284.045
2015-04-13,1281.982
2015-04-14,1280.359
2015-04-15,1279.527
2015-04-16,1288.058
2015-04-17,1294.127
2015-04-20,1299.545
2015-04-21,1303.356
2015-04-22,1306.664
2015-04-23,1307.777
2015-04-24,1315.296
2015-04-27,1326.282
2015-04-28,1334.149
2015-04-29,1320.758
2015-04-30,1326.791
2015-05-01,1320.996
2015-05-04,1320.397
2015-05-05,1318.006
2015-05-06,1311.059
2015-05-07,1315.702
2015-05-08,1315.599
2015-05-11,1338.918
2015-05-12,1328.95
2015-05-13,1341.325
2015-05-14,1337.255
2015-05-15,1341.992
2015-05-18,1342.352
2015-05-19,1349.513
2015-05-20,1347.865
2015-05-21,1353.945
2015-05-22,1347.699
2015-05-25,1333.32
2015-05-26,1321.035
2015-05-27,1319.256
2015-05-28,1313.96
2015-05-29,1314.112
2015-06-01,1322.071
2015-06-02,1326.514
2015-06-03,1340.486
2015-06-04,1339.411
2015-06-05,1328.64
2015-06-08,1351.763
2015-06-09,1347.945
2015-06-10,1343.026
2015-06-11,1345.728
2015-06-12,1339.513
2015-06-15,1337.458
2015-06-16,1347.672
2015-06-17,1353.033
2015-06-18,1356.295
2015-06-19,1354.894
2015-06-22,1378.046
2015-06-23,1371.393
2015-06-24,1368.606
2015-06-25,1347.013
2015-06-26,1342.57
2015-06-29,1319.066
2015-06-30,1336.034
2015-07-01,1351.278
2015-07-02,1349.8
2015-07-03,1352.706
2015-07-06,1352.616
2015-07-07,1334.782
2015-07-08,1328.023
2015-07-09,1349.084
2015-07-10,1356.966
2015-07-13,1369.021
2015-07-14,1361.122
2015-07-15,1360.984
2015-07-16,1367.134
2015-07-17,1356.394
2015-07-20,1376.952
2015-07-21,1382.15
2015-07-22,1362.621
2015-07-23,1361.103
2015-07-24,1362.831
2015-07-27,1362.52
2015-07-28,1375.198
2015-07-29,1374.555
2015-07-30,1367.657
2015-07-31,1376.34
2015-08-03,1401.913
2015-08-04,1391.528
2015-08-05,1399.229
2015-08-06,1400.239
2015-08-07,1400.68
2015-08-10,1411.802
2015-08-11,1400.869
2015-08-12,1400.774
2015-08-13,1412.762
2015-08-14,1420.846
2015-08-17,1412.119
2015-08-18,1409.932
2015-08-19,1390.38
2015-08-20,1372.155
2015-08-21,1373.007
2015-08-24,1278.811
2015-08-25,1314.936
2015-08-26,1278.149
2015-08-27,1291.934
2015-08-28,1286.364
2015-08-31,1290.804
2015-09-01,1277.16
2015-09-02,1290.426
2015-09-03,1277.543
2015-09-04,1280.239
2015-09-07,1290.093
2015-09-08,1312.98
2015-09-09,1315.456
2015-09-10,1314.873
2015-09-11,1323.979
2015-09-14,1318.561
2015-09-15,1319.139
2015-09-16,1318.594
2015-09-17,1308.756
2015-09-18,1303.204
2015-09-21,1277.463
2015-09-22,1275.211
2015-09-23,1269.945
2015-09-24,1252.669
2015-09-25,1249.645
2015-09-28,1249.407
2015-09-29,1245.522
2015-09-30,1243.279
2015-10-01,1253.058
2015-10-02,1255.261
2015-10-05,1272.731
2015-10-06,1290.896
2015-10-07,1313.048
2015-10-08,1292.14
2015-10-09,1302.418
2015-10-12,1297.281
2015-10-13,1261.808
2015-10-14,1271.775
2015-10-15,1284.829
2015-10-16,1281.208
2015-10-19,1280.39
2015-10-20,1289.098
2015-10-21,1299.699
2015-10-22,1297.015
2015-10-23,1290.52
2015-10-26,1308.958
2015-10-27,1307.705
2015-10-28,1309.266
2015-10-29,1313.095
2015-10-30,1316.716
2015-11-02,1321.474
2015-11-03,1324.47
2015-11-04,1312.505
2015-11-05,1316.873
2015-11-06,1304.551
2015-11-09,1283.345
2015-11-10,1287.919
2015-11-11,1298.433
2015-11-12,1307.565
2015-11-13,1306.421
2015-11-16,1292.697
2015-11-17,1306.428
2015-11-18,1317.528
2015-11-19,1333.605
2015-11-20,1334.636
2015-11-23,1320.929
2015-11-24,1322.111
2015-11-25,1315.435
2015-11-26,1313.713
2015-11-27,1311.971
2015-11-30,1313.839
2015-12-01,1313.653
2015-12-02,1319.58
2015-12-03,1311.0
2015-12-04,1327.875
2015-12-07,1293.554
2015-12-08,1281.334
2015-12-09,1281.897
2015-12-10,1278.079
2015-12-11,1278.165
2015-12-14,1257.469
2015-12-15,1280.835
2015-12-16,1273.14
2015-12-17,1280.22
2015-12-18,1276.815
2015-12-21,1257.955
2015-12-22,1255.938
2015-12-23,1265.422
2015-12-24,1279.425
2015-12-25,1279.425
2015-12-28,1296.47
2015-12-29,1297.655
2015-12-30,1292.17
2015-12-31,1296.018
2016-01-01,1296.018
2016-01-04,1279.364
2016-01-05,1285.166
2016-01-06,1275.219
2016-01-07,1264.691
2016-01-08,1261.091
2016-01-11,1255.678
2016-01-12,1270.861
2016-01-13,1265.045
2016-01-14,1239.009
2016-01-15,1233.091
2016-01-18,1224.953
2016-01-19,1226.099
2016-01-20,1209.444
2016-01-21,1209.193
2016-01-22,1211.503
2016-01-25,1219.213
2016-01-26,1223.886
2016-01-27,1222.996
2016-01-28,1243.172
2016-01-29,1251.686
2016-02-01,1264.613
2016-02-02,1258.531
2016-02-03,1258.809
2016-02-04,1268.64
2016-02-05,1269.881
2016-02-08,1230.933
2016-02-09,1227.283
2016-02-10,1217.145
2016-02-11,1204.713
2016-02-12,1205.986
2016-02-15,1228.126
2016-02-16,1231.093
2016-02-17,1244.208
2016-02-18,1238.787
2016-02-19,1239.574
2016-02-22,1266.149
2016-02-23,1263.161
2016-02-24,1255.258
2016-02-25,1259.174
2016-02-26,1260.334
2016-02-29,1270.662
2016-03-01,1286.109
2016-03-02,1291.098
2016-03-03,1285.655
2016-03-04,1277.935
2016-03-07,1277.044
2016-03-08,1269.059
2016-03-09,1274.381
2016-03-10,1280.011
2016-03-11,1288.211
2016-03-14,1278.757
2016-03-15,1279.236
2016-03-16,1298.844
2016-03-17,1318.694
2016-03-18,1323.955
2016-03-21,1316.192
2016-03-22,1318.315
2016-03-23,1332.141
2016-03-24,1333.899
2016-03-25,1333.899
2016-03-28,1330.692
2016-03-29,1324.89
2016-03-30,1343.716
2016-03-31,1347.169
2016-04-01,1342.183
2016-04-04,1334.423
2016-04-05,1315.401
2016-04-06,1322.951
2016-04-07,1320.68
2016-04-08,1322.889
2016-04-11,1333.407
2016-04-12,1332.671
2016-04-13,1351.316
2016-04-14,1359.795
2016-04-15,1365.275
2016-04-18,1382.126
2016-04-19,1387.733
2016-04-20,1387.376
2016-04-21,1387.36
2016-04-22,1388.902
2016-04-25,1376.4
2016-04-26,1385.285
2016-04-27,1369.184
2016-04-28,1366.971
2016-04-29,1374.156
2016-05-02,1374.661
2016-05-03,1352.716
2016-05-04,1342.59
2016-05-05,1355.657
2016-05-06,1353.967
2016-05-09,1358.457
2016-05-10,1373.456
2016-05-11,1378.178
2016-05-12,1372.837
2016-05-13,1366.704
2016-05-16,1363.445
2016-05-17,1348.713
2016-05-18,1345.835
2016-05-19,1321.586
2016-05-20,1323.597
2016-05-23,1334.988
2016-05-24,1361.761
2016-05-25,1366.613
2016-05-26,1372.162
2016-05-27,1377.696
2016-05-30,1379.499
2016-05-31,1375.214
2016-06-01,1374.934
2016-06-02,1373.589
2016-06-03,1377.106
2016-06-06,1381.961
2016-06-07,1384.397
2016-06-08,1378.345
2016-06-09,1360.746
2016-06-10,1345.34
2016-06-13,1325.673
2016-06-14,1317.114
2016-06-15,1322.568
2016-06-16,1304.683
2016-06-17,1304.3
2016-06-20,1336.652
2016-06-21,1337.26
2016-06-22,1346.07
2016-06-23,1352.686
2016-06-24,1323.534
2016-06-27,1275.283
2016-06-28,1294.809
2016-06-29,1328.659
2016-06-30,1334.744
2016-07-01,1333.151
2016-07-04,1350.621
2016-07-05,1339.285
2016-07-06,1333.287
