Date,EM (EMERGING MARKETS) MID CAP Mid Cap
2010-08-05,1092.109
2010-08-06,1089.82
2010-08-09,1096.767
2010-08-10,1084.074
2010-08-11,1066.823
2010-08-12,1060.002
2010-08-13,1069.092
2010-08-16,1073.368
2010-08-17,1082.518
2010-08-18,1085.883
2010-08-19,1086.499
2010-08-20,1081.148
2010-08-23,1081.551
2010-08-24,1072.658
2010-08-25,1056.849
2010-08-26,1059.601
2010-08-27,1062.776
2010-08-30,1067.684
2010-08-31,1066.605
2010-09-01,1088.711
2010-09-02,1096.54
2010-09-03,1104.91
2010-09-06,1113.771
2010-09-07,1106.718
2010-09-08,1107.155
2010-09-09,1116.498
2010-09-10,1122.641
2010-09-13,1140.478
2010-09-14,1144.361
2010-09-15,1151.359
2010-09-16,1144.276
2010-09-17,1150.658
2010-09-20,1157.956
2010-09-21,1159.039
2010-09-22,1165.081
2010-09-23,1163.7
2010-09-24,1172.243
2010-09-27,1187.137
2010-09-28,1185.492
2010-09-29,1190.927
2010-09-30,1195.255
2010-10-01,1205.591
2010-10-04,1207.738
2010-10-05,1213.104
2010-10-06,1227.958
2010-10-07,1225.824
2010-10-08,1222.732
2010-10-11,1227.488
2010-10-12,1216.35
2010-10-13,1237.089
2010-10-14,1246.261
2010-10-15,1241.074
2010-10-18,1227.51
2010-10-19,1212.023
2010-10-20,1215.385
2010-10-21,1221.511
2010-10-22,1222.447
2010-10-25,1235.599
2010-10-26,1236.56
2010-10-27,1221.477
2010-10-28,1224.953
2010-10-29,1227.736
2010-11-01,1243.166
2010-11-02,1247.512
2010-11-03,1256.502
2010-11-04,1271.421
2010-11-05,1272.827
2010-11-08,1267.557
2010-11-09,1271.215
2010-11-10,1262.914
2010-11-11,1255.854
2010-11-12,1232.116
2010-11-15,1223.528
2010-11-16,1210.217
2010-11-17,1203.511
2010-11-18,1223.036
2010-11-19,1226.477
2010-11-22,1227.882
2010-11-23,1202.88
2010-11-24,1205.367
2010-11-25,1209.269
2010-11-26,1190.61
2010-11-29,1188.568
2010-11-30,1190.145
2010-12-01,1210.213
2010-12-02,1224.543
2010-12-03,1231.765
2010-12-06,1233.52
2010-12-07,1236.316
2010-12-08,1221.028
2010-12-09,1222.368
2010-12-10,1221.371
2010-12-13,1227.324
2010-12-14,1232.497
2010-12-15,1223.765
2010-12-16,1210.203
2010-12-17,1214.149
2010-12-20,1204.822
2010-12-21,1219.706
2010-12-22,1220.683
2010-12-23,1222.977
2010-12-24,1221.317
2010-12-27,1220.06
2010-12-28,1223.028
2010-12-29,1233.906
2010-12-30,1243.985
2010-12-31,1249.33
2011-01-03,1263.891
2011-01-04,1268.978
2011-01-05,1264.387
2011-01-06,1259.276
2011-01-07,1255.898
2011-01-10,1242.959
2011-01-11,1248.463
2011-01-12,1263.835
2011-01-13,1265.478
2011-01-14,1261.296
2011-01-17,1250.567
2011-01-18,1253.561
2011-01-19,1254.784
2011-01-20,1237.014
2011-01-21,1228.654
2011-01-24,1229.224
2011-01-25,1231.257
2011-01-26,1233.217
2011-01-27,1231.88
2011-01-28,1214.27
2011-01-31,1206.387
2011-02-01,1214.907
2011-02-02,1218.041
2011-02-03,1213.478
2011-02-04,1210.067
2011-02-07,1213.498
2011-02-08,1212.779
2011-02-09,1194.61
2011-02-10,1168.667
2011-02-11,1163.965
2011-02-14,1179.506
2011-02-15,1180.828
2011-02-16,1183.598
2011-02-17,1182.526
2011-02-18,1196.312
2011-02-21,1192.651
2011-02-22,1165.14
2011-02-23,1154.167
2011-02-24,1142.158
2011-02-25,1157.6
2011-02-28,1165.715
2011-03-01,1172.048
2011-03-02,1169.847
2011-03-03,1186.378
2011-03-04,1198.798
2011-03-07,1193.583
2011-03-08,1196.782
2011-03-09,1201.278
2011-03-10,1188.585
2011-03-11,1179.116
2011-03-14,1180.365
2011-03-15,1152.414
2011-03-16,1159.563
2011-03-17,1151.255
2011-03-18,1165.353
2011-03-21,1179.868
2011-03-22,1193.149
2011-03-23,1193.593
2011-03-24,1203.351
2011-03-25,1210.255
2011-03-28,1203.689
2011-03-29,1209.182
2011-03-30,1229.52
2011-03-31,1243.066
2011-04-01,1261.137
2011-04-04,1269.031
2011-04-05,1271.873
2011-04-06,1282.454
2011-04-07,1285.508
2011-04-08,1292.954
2011-04-11,1288.48
2011-04-12,1266.818
2011-04-13,1275.206
2011-04-14,1276.022
2011-04-15,1275.477
2011-04-18,1263.643
2011-04-19,1264.217
2011-04-20,1289.075
2011-04-21,1298.627
2011-04-22,1300.324
2011-04-25,1300.222
2011-04-26,1299.376
2011-04-27,1300.35
2011-04-28,1296.071
2011-04-29,1296.439
2011-05-02,1302.381
2011-05-03,1284.09
2011-05-04,1274.899
2011-05-05,1265.656
2011-05-06,1265.694
2011-05-09,1266.364
2011-05-10,1271.543
2011-05-11,1274.971
2011-05-12,1254.417
2011-05-13,1253.335
2011-05-16,1244.698
2011-05-17,1239.439
2011-05-18,1249.702
2011-05-19,1243.376
2011-05-20,1243.118
2011-05-23,1213.314
2011-05-24,1226.26
2011-05-25,1216.039
2011-05-26,1230.433
2011-05-27,1245.034
2011-05-30,1248.337
2011-05-31,1271.933
2011-06-01,1273.081
2011-06-02,1266.85
2011-06-03,1268.647
2011-06-06,1263.197
2011-06-07,1263.242
2011-06-08,1253.743
2011-06-09,1247.123
2011-06-10,1232.699
2011-06-13,1225.511
2011-06-14,1236.551
2011-06-15,1231.599
2011-06-16,1211.067
2011-06-17,1212.708
2011-06-20,1205.378
2011-06-21,1220.437
2011-06-22,1223.0
2011-06-23,1211.323
2011-06-24,1222.819
2011-06-27,1218.708
2011-06-28,1225.096
2011-06-29,1238.501
2011-06-30,1254.206
2011-07-01,1264.966
2011-07-04,1277.575
2011-07-05,1277.581
2011-07-06,1274.549
2011-07-07,1283.629
2011-07-08,1281.413
2011-07-11,1263.581
2011-07-12,1238.721
2011-07-13,1258.111
2011-07-14,1257.366
2011-07-15,1258.171
2011-07-18,1242.466
2011-07-19,1246.75
2011-07-20,1257.385
2011-07-21,1265.844
2011-07-22,1279.781
2011-07-25,1272.111
2011-07-26,1282.128
2011-07-27,1274.612
2011-07-28,1270.536
2011-07-29,1259.478
2011-08-01,1269.965
2011-08-02,1251.824
2011-08-03,1227.811
2011-08-04,1195.995
2011-08-05,1154.409
2011-08-08,1100.991
2011-08-09,1074.965
2011-08-10,1096.61
2011-08-11,1104.447
2011-08-12,1105.818
2011-08-15,1129.835
2011-08-16,1138.633
2011-08-17,1145.22
2011-08-18,1125.002
2011-08-19,1090.511
2011-08-22,1074.664
2011-08-23,1095.693
2011-08-24,1085.578
2011-08-25,1075.373
2011-08-26,1075.25
2011-08-29,1107.965
2011-08-30,1121.339
2011-08-31,1146.95
2011-09-01,1154.285
2011-09-02,1144.138
2011-09-05,1109.203
2011-09-06,1098.721
2011-09-07,1119.094
2011-09-08,1122.966
2011-09-09,1101.998
2011-09-12,1078.368
2011-09-13,1070.63
2011-09-14,1045.032
2011-09-15,1052.601
2011-09-16,1071.183
2011-09-19,1035.397
2011-09-20,1034.152
2011-09-21,1022.66
2011-09-22,959.227
2011-09-23,937.949
2011-09-26,912.692
2011-09-27,957.199
2011-09-28,956.985
2011-09-29,959.912
2011-09-30,946.874
2011-10-03,915.365
2011-10-04,893.266
2011-10-05,896.925
2011-10-06,925.395
2011-10-07,951.067
2011-10-10,962.051
2011-10-11,976.276
2011-10-12,990.171
2011-10-13,1006.354
2011-10-14,1005.199
2011-10-17,1017.778
2011-10-18,997.128
2011-10-19,1007.512
2011-10-20,975.573
2011-10-21,986.992
2011-10-24,1015.222
2011-10-25,1019.462
2011-10-26,1023.448
2011-10-27,1060.429
2011-10-28,1075.077
2011-10-31,1059.274
2011-11-01,1030.251
2011-11-02,1036.438
2011-11-03,1030.564
2011-11-04,1050.027
2011-11-07,1047.245
2011-11-08,1045.547
2011-11-09,1036.855
2011-11-10,1003.626
2011-11-11,1020.503
2011-11-14,1027.314
2011-11-15,1016.532
2011-11-16,1008.339
2011-11-17,1003.269
2011-11-18,981.117
2011-11-21,957.257
2011-11-22,953.285
2011-11-23,927.497
2011-11-24,933.356
2011-11-25,923.149
2011-11-28,945.199
2011-11-29,956.678
2011-11-30,972.327
2011-12-01,1002.922
2011-12-02,1005.736
2011-12-05,1008.265
2011-12-06,995.996
2011-12-07,1004.189
2011-12-08,992.194
2011-12-09,979.497
2011-12-12,972.097
2011-12-13,960.185
2011-12-14,948.702
2011-12-15,939.076
2011-12-16,948.649
2011-12-19,928.44
2011-12-20,938.202
2011-12-21,956.58
2011-12-22,959.323
2011-12-23,970.971
2011-12-26,970.31
2011-12-27,966.746
2011-12-28,958.467
2011-12-29,962.329
2011-12-30,964.776
2012-01-02,962.427
2012-01-03,981.52
2012-01-04,980.029
2012-01-05,976.086
2012-01-06,967.751
2012-01-09,971.22
2012-01-10,986.942
2012-01-11,987.574
2012-01-12,997.111
2012-01-13,997.092
2012-01-16,995.21
2012-01-17,1017.08
2012-01-18,1026.321
2012-01-19,1040.383
2012-01-20,1046.936
2012-01-23,1049.22
2012-01-24,1046.612
2012-01-25,1047.039
2012-01-26,1067.279
2012-01-27,1070.091
2012-01-30,1060.994
2012-01-31,1076.783
2012-02-01,1089.066
2012-02-02,1109.47
2012-02-03,1118.263
2012-02-06,1116.231
2012-02-07,1115.886
2012-02-08,1135.184
2012-02-09,1140.792
2012-02-10,1124.528
2012-02-13,1129.193
2012-02-14,1122.525
2012-02-15,1138.511
2012-02-16,1124.206
2012-02-17,1137.477
2012-02-20,1144.594
2012-02-21,1141.932
2012-02-22,1143.979
2012-02-23,1138.006
2012-02-24,1145.099
2012-02-27,1135.759
2012-02-28,1148.156
2012-02-29,1160.623
2012-03-01,1158.065
2012-03-02,1165.389
2012-03-05,1152.211
2012-03-06,1127.944
2012-03-07,1126.169
2012-03-08,1144.743
2012-03-09,1151.098
2012-03-12,1139.689
2012-03-13,1152.753
2012-03-14,1153.919
2012-03-15,1151.195
2012-03-16,1148.059
2012-03-19,1146.066
2012-03-20,1134.234
2012-03-21,1129.005
2012-03-22,1122.221
2012-03-23,1124.511
2012-03-26,1125.339
2012-03-27,1136.874
2012-03-28,1125.111
2012-03-29,1111.247
2012-03-30,1122.99
2012-04-02,1129.179
2012-04-03,1133.787
2012-04-04,1117.691
2012-04-05,1117.149
2012-04-06,1118.819
2012-04-09,1106.392
2012-04-10,1095.27
2012-04-11,1091.653
2012-04-12,1099.782
2012-04-13,1106.142
2012-04-16,1098.352
2012-04-17,1099.812
2012-04-18,1103.531
2012-04-19,1099.448
2012-04-20,1098.858
2012-04-23,1086.405
2012-04-24,1086.2
2012-04-25,1089.653
2012-04-26,1091.222
2012-04-27,1091.371
2012-04-30,1097.634
2012-05-01,1097.149
2012-05-02,1104.628
2012-05-03,1104.652
2012-05-04,1102.472
2012-05-07,1089.232
2012-05-08,1082.862
2012-05-09,1062.957
2012-05-10,1063.781
2012-05-11,1054.994
2012-05-14,1034.228
2012-05-15,1023.818
2012-05-16,1003.185
2012-05-17,1003.579
2012-05-18,983.089
2012-05-21,986.991
2012-05-22,996.498
2012-05-23,974.908
2012-05-24,978.796
2012-05-25,980.863
2012-05-28,989.637
2012-05-29,1005.157
2012-05-30,991.64
2012-05-31,993.754
2012-06-01,979.066
2012-06-04,961.37
2012-06-05,966.794
2012-06-06,982.874
2012-06-07,993.634
2012-06-08,988.801
2012-06-11,998.838
2012-06-12,998.477
2012-06-13,1004.141
2012-06-14,997.154
2012-06-15,1007.635
2012-06-18,1017.459
2012-06-19,1026.703
2012-06-20,1035.353
2012-06-21,1021.878
2012-06-22,1006.74
2012-06-25,996.601
2012-06-26,996.275
2012-06-27,1000.869
2012-06-28,993.242
2012-06-29,1023.24
2012-07-02,1029.172
2012-07-03,1042.925
2012-07-04,1045.76
2012-07-05,1046.561
2012-07-06,1038.729
2012-07-09,1027.38
2012-07-10,1025.099
2012-07-11,1025.349
2012-07-12,1005.153
2012-07-13,1012.638
2012-07-16,1012.637
2012-07-17,1018.414
2012-07-18,1013.985
2012-07-19,1022.311
2012-07-20,1019.248
2012-07-23,995.422
2012-07-24,992.706
2012-07-25,988.514
2012-07-26,998.455
2012-07-27,1023.079
2012-07-30,1026.359
2012-07-31,1031.449
2012-08-01,1035.007
2012-08-02,1026.829
2012-08-03,1034.609
2012-08-06,1048.455
2012-08-07,1048.674
2012-08-08,1050.095
2012-08-09,1061.727
2012-08-10,1062.409
2012-08-13,1055.268
2012-08-14,1057.202
2012-08-15,1055.612
2012-08-16,1060.067
2012-08-17,1054.664
2012-08-20,1053.303
2012-08-21,1062.74
2012-08-22,1058.648
2012-08-23,1064.995
2012-08-24,1056.63
2012-08-27,1055.766
2012-08-28,1051.072
2012-08-29,1049.07
2012-08-30,1041.797
2012-08-31,1046.526
2012-09-03,1054.409
2012-09-04,1051.375
2012-09-05,1042.434
2012-09-06,1051.827
2012-09-07,1066.787
2012-09-10,1065.283
2012-09-11,1067.957
2012-09-12,1068.616
2012-09-13,1072.412
2012-09-14,1101.714
2012-09-17,1103.523
2012-09-18,1101.016
2012-09-19,1105.672
2012-09-20,1095.671
2012-09-21,1106.707
2012-09-24,1103.861
2012-09-25,1105.055
2012-09-26,1092.607
2012-09-27,1099.005
2012-09-28,1106.562
2012-10-01,1105.49
2012-10-02,1106.949
2012-10-03,1105.591
2012-10-04,1106.341
2012-10-05,1107.815
2012-10-08,1093.885
2012-10-09,1093.863
2012-10-10,1092.459
2012-10-11,1094.546
2012-10-12,1099.587
2012-10-15,1095.737
2012-10-16,1104.499
2012-10-17,1114.939
2012-10-18,1115.215
2012-10-19,1110.176
2012-10-22,1111.808
2012-10-23,1100.349
2012-10-24,1096.452
2012-10-25,1097.928
2012-10-26,1086.9
2012-10-29,1083.815
2012-10-30,1090.036
2012-10-31,1093.095
2012-11-01,1099.826
2012-11-02,1103.065
2012-11-05,1100.907
2012-11-06,1108.813
2012-11-07,1113.068
2012-11-08,1102.716
2012-11-09,1099.202
2012-11-12,1095.253
2012-11-13,1088.327
2012-11-14,1084.874
2012-11-15,1078.592
2012-11-16,1071.399
2012-11-19,1077.815
2012-11-20,1077.787
2012-11-21,1075.26
2012-11-22,1079.661
2012-11-23,1090.277
2012-11-26,1093.405
2012-11-27,1096.313
2012-11-28,1091.799
2012-11-29,1105.329
2012-11-30,1109.544
2012-12-03,1108.952
2012-12-04,1111.947
2012-12-05,1121.554
2012-12-06,1128.148
2012-12-07,1130.581
2012-12-10,1132.003
2012-12-11,1137.42
2012-12-12,1146.321
2012-12-13,1147.048
2012-12-14,1147.123
2012-12-17,1145.991
2012-12-18,1151.81
2012-12-19,1159.665
2012-12-20,1160.058
2012-12-21,1150.196
2012-12-24,1150.856
2012-12-25,1152.953
2012-12-26,1155.836
2012-12-27,1160.746
2012-12-28,1168.039
2012-12-31,1168.964
2013-01-01,1169.723
2013-01-02,1191.793
2013-01-03,1200.472
2013-01-04,1198.892
2013-01-07,1198.026
2013-01-08,1189.583
2013-01-09,1192.253
2013-01-10,1192.872
2013-01-11,1186.618
2013-01-14,1191.901
2013-01-15,1183.856
2013-01-16,1180.783
2013-01-17,1178.862
2013-01-18,1185.985
2013-01-21,1186.254
2013-01-22,1185.42
2013-01-23,1179.054
2013-01-24,1175.233
2013-01-25,1172.83
2013-01-28,1166.762
2013-01-29,1176.874
2013-01-30,1174.158
2013-01-31,1175.74
2013-02-01,1177.891
2013-02-04,1181.045
2013-02-05,1179.325
2013-02-06,1176.49
2013-02-07,1172.481
2013-02-08,1169.251
2013-02-11,1167.523
2013-02-12,1166.777
2013-02-13,1175.168
2013-02-14,1180.668
2013-02-15,1180.964
2013-02-18,1178.126
2013-02-19,1176.423
2013-02-20,1180.831
2013-02-21,1165.964
2013-02-22,1170.91
2013-02-25,1171.033
2013-02-26,1160.466
2013-02-27,1166.692
2013-02-28,1177.331
2013-03-01,1178.474
2013-03-04,1165.856
2013-03-05,1174.624
2013-03-06,1181.992
2013-03-07,1180.183
2013-03-08,1188.493
2013-03-11,1184.404
2013-03-12,1177.77
2013-03-13,1167.613
2013-03-14,1164.304
2013-03-15,1157.798
2013-03-18,1149.003
2013-03-19,1145.729
2013-03-20,1143.936
2013-03-21,1140.131
2013-03-22,1132.547
2013-03-25,1140.767
2013-03-26,1146.138
2013-03-27,1148.674
2013-03-28,1149.882
2013-03-29,1152.835
2013-04-01,1150.484
2013-04-02,1148.208
2013-04-03,1145.956
2013-04-04,1139.048
2013-04-05,1128.892
2013-04-08,1125.081
2013-04-09,1132.237
2013-04-10,1143.805
2013-04-11,1149.236
2013-04-12,1142.011
2013-04-15,1125.405
2013-04-16,1130.976
2013-04-17,1128.171
2013-04-18,1124.25
2013-04-19,1135.575
2013-04-22,1136.98
2013-04-23,1134.242
2013-04-24,1143.988
2013-04-25,1151.642
2013-04-26,1146.542
2013-04-29,1153.565
2013-04-30,1164.834
2013-05-01,1163.358
2013-05-02,1164.536
2013-05-03,1166.831
2013-05-06,1171.754
2013-05-07,1178.609
2013-05-08,1188.303
2013-05-09,1188.834
2013-05-10,1177.472
2013-05-13,1173.299
2013-05-14,1178.22
2013-05-15,1179.547
2013-05-16,1181.319
2013-05-17,1179.598
2013-05-20,1177.453
2013-05-21,1178.655
2013-05-22,1178.957
2013-05-23,1155.865
2013-05-24,1158.905
2013-05-27,1159.363
2013-05-28,1163.94
2013-05-29,1155.223
2013-05-30,1145.91
2013-05-31,1141.482
2013-06-03,1126.78
2013-06-04,1135.235
2013-06-05,1124.846
2013-06-06,1114.946
2013-06-07,1112.703
2013-06-10,1101.518
2013-06-11,1085.128
2013-06-12,1082.902
2013-06-13,1071.316
2013-06-14,1082.829
2013-06-17,1087.878
2013-06-18,1083.526
2013-06-19,1077.024
2013-06-20,1035.907
2013-06-21,1022.824
2013-06-24,1003.861
2013-06-25,1000.539
2013-06-26,1023.653
2013-06-27,1041.988
2013-06-28,1064.548
2013-07-01,1071.069
2013-07-02,1064.67
2013-07-03,1042.713
2013-07-04,1048.863
2013-07-05,1046.686
2013-07-08,1032.983
2013-07-09,1040.224
2013-07-10,1043.074
2013-07-11,1069.844
2013-07-12,1073.619
2013-07-15,1083.669
2013-07-16,1088.39
2013-07-17,1093.522
2013-07-18,1093.638
2013-07-19,1088.407
2013-07-22,1090.621
2013-07-23,1106.128
2013-07-24,1103.264
2013-07-25,1095.895
2013-07-26,1094.652
2013-07-29,1086.473
2013-07-30,1085.613
2013-07-31,1078.726
2013-08-01,1083.042
2013-08-02,1086.26
2013-08-05,1090.313
2013-08-06,1080.929
2013-08-07,1072.413
2013-08-08,1082.391
2013-08-09,1084.731
2013-08-12,1091.146
2013-08-13,1098.036
2013-08-14,1099.761
2013-08-15,1089.115
2013-08-16,1085.819
2013-08-19,1070.225
2013-08-20,1053.006
2013-08-21,1044.332
2013-08-22,1037.481
2013-08-23,1048.915
2013-08-26,1050.141
2013-08-27,1028.034
2013-08-28,1022.506
2013-08-29,1034.015
2013-08-30,1048.755
2013-09-02,1056.697
2013-09-03,1054.979
2013-09-04,1060.027
2013-09-05,1070.109
2013-09-06,1076.64
2013-09-09,1096.405
2013-09-10,1110.942
2013-09-11,1113.406
2013-09-12,1113.605
2013-09-13,1109.043
2013-09-16,1120.324
2013-09-17,1123.508
2013-09-18,1122.937
2013-09-19,1142.432
2013-09-20,1132.491
2013-09-23,1143.932
2013-09-24,1137.298
2013-09-25,1134.748
2013-09-26,1126.203
2013-09-27,1123.563
2013-09-30,1115.156
2013-10-01,1121.976
2013-10-02,1124.279
2013-10-03,1131.369
2013-10-04,1135.195
2013-10-07,1133.256
2013-10-08,1136.914
2013-10-09,1135.341
2013-10-10,1143.477
2013-10-11,1151.252
2013-10-14,1150.604
2013-10-15,1157.119
2013-10-16,1158.918
2013-10-17,1163.821
2013-10-18,1173.025
2013-10-21,1175.898
2013-10-22,1183.333
2013-10-23,1173.244
2013-10-24,1173.168
2013-10-25,1168.184
2013-10-28,1168.794
2013-10-29,1169.424
2013-10-30,1174.407
2013-10-31,1165.057
2013-11-01,1154.181
2013-11-04,1151.157
2013-11-05,1143.45
2013-11-06,1142.472
2013-11-07,1133.834
2013-11-08,1120.739
2013-11-11,1112.251
2013-11-12,1111.802
2013-11-13,1103.645
2013-11-14,1118.638
2013-11-15,1128.679
2013-11-18,1146.269
2013-11-19,1146.917
2013-11-20,1142.515
2013-11-21,1128.0
2013-11-22,1134.478
2013-11-25,1137.044
2013-11-26,1136.137
2013-11-27,1137.785
2013-11-28,1141.224
2013-11-29,1149.824
2013-12-02,1145.695
2013-12-03,1134.921
2013-12-04,1127.902
2013-12-05,1131.594
2013-12-06,1133.161
2013-12-09,1142.753
2013-12-10,1141.456
2013-12-11,1133.206
2013-12-12,1121.128
2013-12-13,1121.421
2013-12-16,1119.03
2013-12-17,1120.814
2013-12-18,1122.346
2013-12-19,1119.602
2013-12-20,1115.528
2013-12-23,1120.293
2013-12-24,1126.226
2013-12-25,1125.49
2013-12-26,1122.895
2013-12-27,1130.114
2013-12-30,1137.341
2013-12-31,1139.195
2014-01-01,1139.507
2014-01-02,1131.645
2014-01-03,1121.756
2014-01-06,1111.193
2014-01-07,1111.811
2014-01-08,1114.007
2014-01-09,1105.218
2014-01-10,1113.914
2014-01-13,1120.507
2014-01-14,1116.613
2014-01-15,1118.266
2014-01-16,1114.454
2014-01-17,1111.585
2014-01-20,1108.798
2014-01-21,1108.315
2014-01-22,1114.486
2014-01-23,1103.609
2014-01-24,1086.021
2014-01-27,1061.566
2014-01-28,1065.071
2014-01-29,1070.275
2014-01-30,1066.206
2014-01-31,1067.834
2014-02-03,1057.092
2014-02-04,1046.498
2014-02-05,1045.654
2014-02-06,1060.401
2014-02-07,1069.811
2014-02-10,1069.772
2014-02-11,1074.84
2014-02-12,1085.466
2014-02-13,1081.972
2014-02-14,1092.354
2014-02-17,1098.409
2014-02-18,1091.742
2014-02-19,1093.778
2014-02-20,1088.217
2014-02-21,1095.768
2014-02-24,1094.006
2014-02-25,1092.932
2014-02-26,1095.807
2014-02-27,1103.803
2014-02-28,1111.202
2014-03-03,1101.493
2014-03-04,1103.039
2014-03-05,1106.901
2014-03-06,1120.901
2014-03-07,1116.654
2014-03-10,1105.071
2014-03-11,1109.619
2014-03-12,1097.427
2014-03-13,1099.328
2014-03-14,1090.343
2014-03-17,1096.781
2014-03-18,1105.536
2014-03-19,1104.031
2014-03-20,1092.078
2014-03-21,1095.109
2014-03-24,1101.502
2014-03-25,1106.921
2014-03-26,1116.03
2014-03-27,1122.267
2014-03-28,1133.922
2014-03-31,1147.406
2014-04-01,1154.024
2014-04-02,1158.816
2014-04-03,1153.464
2014-04-04,1154.18
2014-04-07,1156.707
2014-04-08,1162.812
2014-04-09,1169.338
2014-04-10,1178.724
2014-04-11,1172.673
2014-04-14,1165.471
2014-04-15,1154.683
2014-04-16,1156.256
2014-04-17,1164.336
2014-04-18,1165.176
2014-04-21,1164.127
2014-04-22,1165.294
2014-04-23,1160.09
2014-04-24,1162.384
2014-04-25,1150.368
2014-04-28,1147.049
2014-04-29,1153.925
2014-04-30,1153.939
2014-05-01,1154.431
2014-05-02,1164.742
2014-05-05,1161.168
2014-05-06,1161.951
2014-05-07,1158.409
2014-05-08,1160.706
2014-05-09,1157.377
2014-05-12,1163.516
2014-05-13,1171.154
2014-05-14,1180.747
2014-05-15,1178.097
2014-05-16,1182.279
2014-05-19,1187.41
2014-05-20,1177.678
2014-05-21,1177.605
2014-05-22,1191.566
2014-05-23,1196.131
2014-05-26,1195.068
2014-05-27,1185.86
2014-05-28,1190.071
2014-05-29,1189.368
2014-05-30,1181.888
2014-06-02,1180.734
2014-06-03,1186.351
2014-06-04,1182.542
2014-06-05,1189.307
2014-06-06,1198.352
2014-06-09,1203.406
2014-06-10,1211.453
2014-06-11,1208.789
2014-06-12,1209.396
2014-06-13,1202.943
2014-06-16,1199.639
2014-06-17,1200.267
2014-06-18,1200.54
2014-06-19,1207.436
2014-06-20,1202.134
2014-06-23,1198.747
2014-06-24,1203.019
2014-06-25,1198.872
2014-06-26,1203.913
2014-06-27,1204.391
2014-06-30,1213.599
2014-07-01,1215.153
2014-07-02,1220.797
2014-07-03,1224.032
2014-07-04,1228.248
2014-07-07,1232.272
2014-07-08,1232.643
2014-07-09,1230.389
2014-07-10,1230.779
2014-07-11,1224.265
2014-07-14,1231.54
2014-07-15,1231.788
2014-07-16,1231.496
2014-07-17,1231.243
2014-07-18,1227.321
2014-07-21,1229.602
2014-07-22,1241.133
2014-07-23,1244.612
2014-07-24,1245.153
2014-07-25,1244.242
2014-07-28,1246.614
2014-07-29,1242.025
2014-07-30,1236.725
2014-07-31,1227.493
2014-08-01,1226.104
2014-08-04,1236.916
2014-08-05,1231.267
2014-08-06,1224.19
2014-08-07,1218.017
2014-08-08,1213.087
2014-08-11,1229.045
2014-08-12,1233.679
2014-08-13,1243.079
2014-08-14,1243.232
2014-08-15,1242.02
2014-08-18,1244.045
2014-08-19,1253.151
2014-08-20,1253.37
2014-08-21,1250.917
2014-08-22,1254.326
2014-08-25,1253.9
2014-08-26,1257.574
2014-08-27,1263.86
2014-08-28,1256.754
2014-08-29,1259.758
2014-09-01,1264.088
2014-09-02,1259.605
2014-09-03,1272.951
2014-09-04,1272.351
2014-09-05,1268.312
2014-09-08,1266.891
2014-09-09,1258.238
2014-09-10,1250.071
2014-09-11,1245.102
2014-09-12,1236.145
2014-09-15,1227.074
2014-09-16,1223.085
2014-09-17,1231.61
2014-09-18,1227.86
2014-09-19,1228.157
2014-09-22,1214.237
2014-09-23,1206.241
2014-09-24,1208.172
2014-09-25,1199.99
2014-09-26,1195.105
2014-09-29,1182.586
2014-09-30,1179.518
2014-10-01,1170.734
2014-10-02,1166.751
2014-10-03,1167.687
2014-10-06,1177.56
2014-10-07,1177.661
2014-10-08,1166.776
2014-10-09,1177.243
2014-10-10,1159.175
2014-10-13,1149.883
2014-10-14,1152.75
2014-10-15,1140.446
2014-10-16,1130.492
2014-10-17,1136.846
2014-10-20,1145.959
2014-10-21,1150.134
2014-10-22,1159.164
2014-10-23,1154.996
2014-10-24,1155.194
2014-10-27,1148.936
2014-10-28,1160.093
2014-10-29,1174.227
2014-10-30,1171.019
2014-10-31,1176.062
2014-11-03,1172.359
2014-11-04,1167.422
2014-11-05,1159.957
2014-11-06,1151.339
2014-11-07,1148.25
2014-11-10,1153.916
2014-11-11,1151.42
2014-11-12,1153.009
2014-11-13,1151.513
2014-11-14,1148.336
2014-11-17,1143.906
2014-11-18,1148.75
2014-11-19,1149.932
2014-11-20,1148.251
2014-11-21,1159.681
2014-11-24,1166.569
2014-11-25,1168.389
2014-11-26,1169.866
2014-11-27,1169.195
2014-11-28,1161.385
2014-12-01,1141.682
2014-12-02,1143.433
2014-12-03,1145.037
2014-12-04,1144.73
2014-12-05,1141.879
2014-12-08,1130.715
2014-12-09,1118.666
2014-12-10,1117.127
2014-12-11,1102.245
2014-12-12,1098.816
2014-12-15,1087.57
2014-12-16,1073.705
2014-12-17,1075.486
2014-12-18,1092.165
2014-12-19,1095.329
2014-12-22,1104.229
2014-12-23,1098.064
2014-12-24,1099.413
2014-12-25,1098.961
2014-12-26,1100.929
2014-12-29,1107.945
2014-12-30,1109.157
2014-12-31,1113.566
2015-01-01,1113.626
2015-01-02,1108.885
2015-01-05,1096.508
2015-01-06,1092.155
2015-01-07,1096.316
2015-01-08,1112.504
2015-01-09,1118.936
2015-01-12,1115.398
2015-01-13,1120.026
2015-01-14,1119.406
2015-01-15,1118.655
2015-01-16,1115.763
2015-01-19,1110.903
2015-01-20,1115.317
2015-01-21,1131.902
2015-01-22,1139.766
2015-01-23,1146.694
2015-01-26,1145.775
2015-01-27,1150.201
2015-01-28,1148.91
2015-01-29,1138.654
