Date,EM (EMERGING MARKETS) GROWTH Standard (Large+Mid Cap)
2015-07-31,331.209
2015-08-03,327.199
2015-08-04,328.713
2015-08-05,328.097
2015-08-06,325.418
2015-08-07,325.482
2015-08-10,326.701
2015-08-11,323.26
2015-08-12,316.016
2015-08-13,318.652
2015-08-14,318.244
2015-08-17,314.927
2015-08-18,312.003
2015-08-19,309.083
2015-08-20,305.051
2015-08-21,297.894
2015-08-24,283.605
2015-08-25,291.454
2015-08-26,291.047
2015-08-27,300.883
2015-08-28,303.937
2015-08-31,302.911
2015-09-01,295.745
2015-09-02,294.527
2015-09-03,296.322
2015-09-04,291.875
2015-09-07,287.898
2015-09-08,292.134
2015-09-09,299.027
2015-09-10,297.031
2015-09-11,296.465
2015-09-14,298.566
2015-09-15,298.164
2015-09-16,304.119
2015-09-17,306.382
2015-09-18,308.342
2015-09-21,303.123
2015-09-22,299.852
2015-09-23,293.936
2015-09-24,292.102
2015-09-25,293.364
2015-09-28,290.93
2015-09-29,289.21
2015-09-30,295.264
2015-10-01,297.771
2015-10-02,300.629
2015-10-05,307.481
2015-10-06,310.325
2015-10-07,317.522
2015-10-08,316.585
2015-10-09,319.953
2015-10-12,322.194
2015-10-13,318.463
2015-10-14,316.578
2015-10-15,322.426
2015-10-16,322.591
2015-10-19,323.13
2015-10-20,322.48
2015-10-21,320.17
2015-10-22,319.764
2015-10-23,323.938
2015-10-26,324.115
2015-10-27,322.293
2015-10-28,321.791
2015-10-29,316.277
2015-10-30,316.7
2015-11-02,317.874
2015-11-03,321.283
2015-11-04,324.084
2015-11-05,323.085
2015-11-06,319.713
2015-11-09,316.541
2015-11-10,312.734
2015-11-11,313.25
2015-11-12,313.523
2015-11-13,309.296
2015-11-16,306.186
2015-11-17,310.851
2015-11-18,310.756
2015-11-19,315.727
2015-11-20,318.665
2015-11-23,318.496
2015-11-24,317.798
2015-11-25,317.45
2015-11-26,317.956
2015-11-27,313.242
2015-11-30,308.824
2015-12-01,312.632
2015-12-02,311.366
2015-12-03,310.23
2015-12-04,307.734
2015-12-07,306.86
2015-12-08,302.395
2015-12-09,302.1
2015-12-10,300.044
2015-12-11,294.111
2015-12-14,293.61
2015-12-15,296.842
2015-12-16,301.272
2015-12-17,304.255
2015-12-18,300.943
2015-12-21,301.506
2015-12-22,302.906
2015-12-23,305.71
2015-12-24,305.75
2015-12-25,305.929
2015-12-28,304.451
2015-12-29,304.795
2015-12-30,301.823
2015-12-31,303.112
2016-01-01,303.101
2016-01-04,293.064
2016-01-05,293.338
2016-01-06,290.06
2016-01-07,282.126
2016-01-08,282.179
2016-01-11,275.465
2016-01-12,275.865
2016-01-13,277.833
2016-01-14,275.374
2016-01-15,271.025
2016-01-18,269.462
2016-01-19,273.819
2016-01-20,265.832
2016-01-21,264.52
2016-01-22,272.649
2016-01-25,274.576
2016-01-26,271.769
2016-01-27,274.308
2016-01-28,275.968
2016-01-29,283.408
2016-02-01,283.831
2016-02-02,278.975
2016-02-03,276.479
2016-02-04,282.335
2016-02-05,281.628
2016-02-08,279.177
2016-02-09,277.337
2016-02-10,277.797
2016-02-11,271.068
2016-02-12,269.904
2016-02-15,275.109
2016-02-16,276.833
2016-02-17,278.402
2016-02-18,282.729
2016-02-19,281.274
2016-02-22,284.494
2016-02-23,282.242
2016-02-24,278.983
2016-02-25,278.851
2016-02-26,280.469
2016-02-29,280.991
2016-03-01,285.732
2016-03-02,291.221
2016-03-03,293.957
2016-03-04,296.682
2016-03-07,297.398
2016-03-08,294.225
2016-03-09,294.819
2016-03-10,296.05
2016-03-11,299.981
2016-03-14,301.587
2016-03-15,297.461
2016-03-16,297.527
2016-03-17,306.337
2016-03-18,310.513
2016-03-21,311.511
2016-03-22,311.967
2016-03-23,309.076
2016-03-24,306.626
2016-03-25,306.184
2016-03-28,306.069
2016-03-29,306.28
2016-03-30,313.087
2016-03-31,314.201
2016-04-01,310.717
2016-04-04,311.74
2016-04-05,306.846
2016-04-06,305.695
2016-04-07,305.783
2016-04-08,307.945
2016-04-11,309.881
2016-04-12,311.709
2016-04-13,316.297
2016-04-14,317.165
2016-04-15,317.816
2016-04-18,316.826
2016-04-19,319.6
2016-04-20,317.333
2016-04-21,318.236
2016-04-22,315.273
2016-04-25,313.687
2016-04-26,314.716
2016-04-27,314.571
2016-04-28,314.413
2016-04-29,313.315
2016-05-02,311.95
2016-05-03,307.11
2016-05-04,305.182
2016-05-05,303.997
2016-05-06,302.919
2016-05-09,302.011
2016-05-10,304.008
2016-05-11,304.474
2016-05-12,303.824
2016-05-13,300.761
2016-05-16,302.413
2016-05-17,304.271
2016-05-18,301.552
2016-05-19,297.055
2016-05-20,298.67
2016-05-23,300.185
2016-05-24,300.36
2016-05-25,304.079
2016-05-26,305.098
2016-05-27,308.215
2016-05-30,307.841
2016-05-31,308.212
2016-06-01,307.49
2016-06-02,308.364
2016-06-03,310.861
2016-06-06,313.853
2016-06-07,318.042
2016-06-08,319.914
2016-06-09,318.081
2016-06-10,313.331
2016-06-13,308.274
2016-06-14,305.903
2016-06-15,308.225
2016-06-16,305.443
2016-06-17,307.657
2016-06-20,312.904
2016-06-21,314.586
2016-06-22,316.158
2016-06-23,318.036
2016-06-24,307.741
2016-06-27,303.332
2016-06-28,307.683
2016-06-29,314.33
2016-06-30,319.567
2016-07-01,321.696
2016-07-04,322.959
2016-07-05,318.977
2016-07-06,314.289
2016-07-07,317.522
2016-07-08,318.532
2016-07-11,325.562
2016-07-12,327.903
2016-07-13,327.922
2016-07-14,331.408
2016-07-15,332.295
2016-07-18,333.011
2016-07-19,332.569
2016-07-20,333.812
2016-07-21,333.715
2016-07-22,332.941
2016-07-25,332.716
2016-07-26,333.437
2016-07-27,334.49
2016-07-28,335.672
2016-07-29,334.599
2016-08-01,337.852
2016-08-02,335.723
2016-08-03,332.493
2016-08-04,335.695
2016-08-05,339.123
2016-08-08,342.915
2016-08-09,344.282
2016-08-10,346.317
2016-08-11,348.29
2016-08-12,349.451
2016-08-15,351.554
2016-08-16,351.516
2016-08-17,349.569
2016-08-18,352.498
2016-08-19,350.248
2016-08-22,348.41
2016-08-23,349.407
2016-08-24,345.952
2016-08-25,346.115
2016-08-26,347.421
2016-08-29,345.39
2016-08-30,346.606
2016-08-31,344.931
2016-09-01,344.021
2016-09-02,347.636
2016-09-05,351.213
2016-09-06,357.199
2016-09-07,358.203
2016-09-08,358.568
2016-09-09,350.415
2016-09-12,343.335
2016-09-13,342.738
2016-09-14,342.786
2016-09-15,344.786
2016-09-16,343.461
2016-09-19,348.151
2016-09-20,348.213
2016-09-21,351.188
2016-09-22,357.664
2016-09-23,356.705
2016-09-26,351.87
2016-09-27,354.263
2016-09-28,354.822
2016-09-29,354.721
2016-09-30,351.126
2016-10-03,354.468
2016-10-04,355.535
2016-10-05,355.169
2016-10-06,355.275
2016-10-07,354.102
2016-10-10,355.69
2016-10-11,350.015
2016-10-12,349.004
2016-10-13,344.308
2016-10-14,346.363
2016-10-17,345.239
2016-10-18,350.072
2016-10-19,352.853
2016-10-20,352.75
2016-10-21,351.625
2016-10-24,354.24
2016-10-25,353.786
2016-10-26,350.755
2016-10-27,348.628
2016-10-28,348.415
2016-10-31,347.772
2016-11-01,346.351
2016-11-02,341.185
2016-11-03,339.108
2016-11-04,336.789
2016-11-07,342.589
2016-11-08,345.229
2016-11-09,336.942
2016-11-10,334.958
2016-11-11,323.958
2016-11-14,318.85
2016-11-15,319.831
2016-11-16,323.093
2016-11-17,323.143
2016-11-18,322.072
2016-11-21,322.401
2016-11-22,325.598
2016-11-23,324.494
2016-11-24,322.795
2016-11-25,323.927
2016-11-28,326.814
2016-11-29,325.565
2016-11-30,327.294
2016-12-01,324.196
2016-12-02,321.368
2016-12-05,322.159
2016-12-06,324.528
2016-12-07,326.619
2016-12-08,330.772
2016-12-09,330.208
2016-12-12,327.916
2016-12-13,330.216
2016-12-14,329.178
2016-12-15,323.664
2016-12-16,323.184
2016-12-19,321.208
2016-12-20,321.518
2016-12-21,321.217
2016-12-22,318.198
2016-12-23,317.655
2016-12-26,317.838
2016-12-27,318.952
2016-12-28,321.886
2016-12-29,325.08
2016-12-30,326.13
2017-01-02,325.877
2017-01-03,328.378
2017-01-04,329.776
2017-01-05,334.173
2017-01-06,334.356
2017-01-09,333.777
2017-01-10,336.517
2017-01-11,336.792
2017-01-12,339.945
2017-01-13,339.231
2017-01-16,336.751
2017-01-17,339.167
2017-01-18,340.038
2017-01-19,339.127
2017-01-20,339.119
2017-01-23,342.773
2017-01-24,345.748
2017-01-25,348.141
2017-01-26,349.638
2017-01-27,349.178
2017-01-30,348.336
2017-01-31,347.075
2017-02-01,348.518
2017-02-02,349.723
2017-02-03,351.535
2017-02-06,353.088
2017-02-07,351.476
2017-02-08,351.614
2017-02-09,352.41
2017-02-10,353.452
2017-02-13,355.097
2017-02-14,354.091
2017-02-15,356.989
2017-02-16,358.931
2017-02-17,356.925
2017-02-20,358.62
2017-02-21,359.719
2017-02-22,361.771
2017-02-23,362.241
2017-02-24,358.683
2017-02-27,357.662
2017-02-28,355.67
2017-03-01,356.936
2017-03-02,355.866
2017-03-03,354.018
2017-03-06,355.491
2017-03-07,356.339
2017-03-08,356.339
2017-03-09,352.32
2017-03-10,354.061
2017-03-13,358.498
2017-03-14,358.608
2017-03-15,359.718
2017-03-16,367.117
2017-03-17,368.449
2017-03-20,371.586
2017-03-21,371.603
2017-03-22,369.596
2017-03-23,370.298
2017-03-24,371.003
2017-03-27,370.6
2017-03-28,372.412
2017-03-29,373.074
2017-03-30,372.373
2017-03-31,367.868
2017-04-03,370.695
2017-04-04,370.885
2017-04-05,372.561
2017-04-06,370.623
2017-04-07,370.033
2017-04-10,368.889
2017-04-11,367.422
2017-04-12,369.489
2017-04-13,371.542
2017-04-14,370.715
2017-04-17,371.534
2017-04-18,370.488
2017-04-19,369.542
2017-04-20,372.245
2017-04-21,374.069
2017-04-24,377.713
2017-04-25,382.147
2017-04-26,381.485
2017-04-27,381.317
2017-04-28,381.053
2017-05-01,381.969
2017-05-02,385.974
2017-05-03,385.302
2017-05-04,383.553
2017-05-05,383.61
2017-05-08,386.984
2017-05-09,389.974
2017-05-10,391.725
2017-05-11,394.346
2017-05-12,394.96
2017-05-15,397.35
2017-05-16,399.584
2017-05-17,396.737
2017-05-18,389.848
2017-05-19,393.054
2017-05-22,396.952
2017-05-23,396.667
2017-05-24,396.745
2017-05-25,400.323
2017-05-26,401.281
2017-05-29,400.074
2017-05-30,398.255
2017-05-31,395.139
2017-06-01,397.484
2017-06-02,400.49
2017-06-05,402.078
2017-06-06,401.321
2017-06-07,402.115
2017-06-08,405.47
2017-06-09,405.12
2017-06-12,400.087
2017-06-13,400.603
2017-06-14,401.874
2017-06-15,398.285
2017-06-16,397.915
2017-06-19,403.167
2017-06-20,401.754
2017-06-21,402.132
2017-06-22,403.397
2017-06-23,404.702
2017-06-26,407.719
2017-06-27,406.596
2017-06-28,404.391
2017-06-29,404.216
2017-06-30,402.612
2017-07-03,404.053
2017-07-04,400.414
2017-07-05,402.571
2017-07-06,401.123
2017-07-07,399.986
2017-07-10,403.273
2017-07-11,407.202
2017-07-12,411.997
2017-07-13,416.75
2017-07-14,419.115
2017-07-17,420.669
2017-07-18,422.328
2017-07-19,425.701
2017-07-20,425.411
2017-07-21,425.523
2017-07-24,427.666
2017-07-25,426.231
2017-07-26,426.315
2017-07-27,429.629
2017-07-28,427.481
2017-07-31,429.18
2017-08-01,429.627
2017-08-02,429.422
2017-08-03,426.348
2017-08-04,427.383
2017-08-07,431.752
2017-08-08,433.894
2017-08-09,430.06
2017-08-10,424.068
2017-08-11,418.476
2017-08-14,424.086
2017-08-15,423.724
2017-08-16,427.639
2017-08-17,429.205
2017-08-18,428.474
2017-08-21,430.121
2017-08-22,433.947
2017-08-23,435.864
2017-08-24,438.397
2017-08-25,437.799
2017-08-28,436.187
2017-08-29,434.716
2017-08-30,438.383
2017-08-31,439.11
2017-09-01,440.35
2017-09-04,437.575
2017-09-05,438.317
2017-09-06,438.429
2017-09-07,441.428
2017-09-08,441.892
2017-09-11,446.216
2017-09-12,448.663
2017-09-13,448.794
2017-09-14,449.667
2017-09-15,450.39
2017-09-18,455.948
2017-09-19,454.691
2017-09-20,456.155
2017-09-21,454.782
2017-09-22,452.768
2017-09-25,447.002
2017-09-26,441.819
2017-09-27,441.977
2017-09-28,439.369
2017-09-29,443.634
2017-10-02,444.534
2017-10-03,450.54
2017-10-04,452.367
2017-10-05,452.853
2017-10-06,452.954
2017-10-09,452.443
2017-10-10,457.842
2017-10-11,460.408
2017-10-12,461.565
2017-10-13,462.817
2017-10-16,465.696
2017-10-17,463.083
2017-10-18,463.645
2017-10-19,458.854
2017-10-20,459.597
2017-10-23,458.138
2017-10-24,456.661
2017-10-25,455.862
2017-10-26,452.882
2017-10-27,453.946
2017-10-30,457.294
2017-10-31,459.934
2017-11-01,464.675
2017-11-02,463.65
2017-11-03,463.326
2017-11-06,467.855
2017-11-07,470.281
2017-11-08,470.134
2017-11-09,469.532
2017-11-10,467.417
2017-11-13,466.103
2017-11-14,464.625
2017-11-15,462.809
2017-11-16,470.153
2017-11-17,475.942
2017-11-20,477.556
2017-11-21,484.861
2017-11-22,485.45
2017-11-23,482.579
2017-11-24,483.237
2017-11-27,477.914
2017-11-28,479.249
2017-11-29,475.251
2017-11-30,464.866
2017-12-01,462.036
2017-12-04,464.282
2017-12-05,461.083
2017-12-06,455.089
2017-12-07,456.666
2017-12-08,462.835
2017-12-11,467.919
2017-12-12,463.537
2017-12-13,465.151
2017-12-14,465.154
2017-12-15,463.675
2017-12-18,468.29
2017-12-19,468.555
2017-12-20,468.422
2017-12-21,469.108
2017-12-22,472.05
2017-12-25,472.15
2017-12-26,470.058
2017-12-27,472.965
2017-12-28,477.01
2017-12-29,478.753
2018-01-01,478.287
2018-01-02,488.905
2018-01-03,492.833
2018-01-04,496.424
2018-01-05,501.033
2018-01-08,503.162
2018-01-09,502.186
2018-01-10,497.131
2018-01-11,496.011
2018-01-12,500.835
2018-01-15,501.68
2018-01-16,503.708
2018-01-17,504.989
2018-01-18,506.62
2018-01-19,508.599
2018-01-22,511.056
2018-01-23,517.417
2018-01-24,518.315
2018-01-25,520.513
2018-01-26,525.174
2018-01-29,523.42
2018-01-30,514.419
2018-01-31,516.818
2018-02-01,513.096
2018-02-02,503.747
2018-02-05,492.552
2018-02-06,480.766
2018-02-07,479.405
2018-02-08,474.737
2018-02-09,468.233
2018-02-12,473.546
2018-02-13,479.511
2018-02-14,489.729
2018-02-15,497.029
2018-02-16,495.44
2018-02-19,495.285
2018-02-20,493.495
2018-02-21,500.26
2018-02-22,496.289
2018-02-23,502.88
2018-02-26,504.29
2018-02-27,500.066
2018-02-28,493.278
2018-03-01,492.389
2018-03-02,488.446
2018-03-05,487.107
2018-03-06,495.73
2018-03-07,495.372
2018-03-08,498.027
2018-03-09,503.999
2018-03-12,509.711
2018-03-13,510.898
2018-03-14,509.635
2018-03-15,509.52
2018-03-16,507.352
2018-03-19,502.941
2018-03-20,507.192
2018-03-21,506.205
2018-03-22,497.728
2018-03-23,485.71
2018-03-26,491.345
2018-03-27,491.202
2018-03-28,480.235
2018-03-29,483.543
2018-03-30,484.593
2018-04-02,483.202
2018-04-03,482.736
2018-04-04,477.637
2018-04-05,482.432
2018-04-06,479.34
2018-04-09,480.5
2018-04-10,485.429
2018-04-11,485.029
2018-04-12,485.34
2018-04-13,481.72
2018-04-16,480.532
2018-04-17,481.042
2018-04-18,485.93
2018-04-19,488.292
2018-04-20,480.267
2018-04-23,474.941
2018-04-24,471.525
2018-04-25,465.286
2018-04-26,468.152
2018-04-27,473.789
2018-04-30,476.106
2018-05-01,475.628
2018-05-02,471.523
2018-05-03,466.164
2018-05-04,467.1
2018-05-07,469.146
2018-05-08,471.497
2018-05-09,471.638
2018-05-10,477.458
2018-05-11,479.933
2018-05-14,480.681
2018-05-15,471.996
2018-05-16,474.987
2018-05-17,471.045
2018-05-18,467.774
2018-05-21,467.658
2018-05-22,469.869
2018-05-23,468.556
2018-05-24,470.137
2018-05-25,472.061
2018-05-28,472.509
2018-05-29,467.808
2018-05-30,462.585
2018-05-31,465.361
2018-06-01,471.074
2018-06-04,477.96
2018-06-05,477.629
2018-06-06,481.032
2018-06-07,479.625
2018-06-08,473.78
2018-06-11,475.851
2018-06-12,477.023
2018-06-13,475.127
2018-06-14,471.927
2018-06-15,467.527
2018-06-18,464.135
2018-06-19,455.481
2018-06-20,459.771
2018-06-21,454.529
2018-06-22,458.385
2018-06-25,449.795
2018-06-26,448.661
2018-06-27,442.212
2018-06-28,441.143
2018-06-29,450.612
2018-07-02,446.446
2018-07-03,446.382
2018-07-04,445.606
2018-07-05,445.724
2018-07-06,449.423
2018-07-09,456.745
2018-07-10,455.965
2018-07-11,450.851
2018-07-12,454.052
2018-07-13,456.294
2018-07-16,454.26
2018-07-17,454.103
2018-07-18,453.068
2018-07-19,449.237
2018-07-20,452.344
2018-07-23,450.555
2018-07-24,454.227
2018-07-25,458.203
2018-07-26,457.775
2018-07-27,458.13
2018-07-30,455.017
2018-07-31,452.635
2018-08-01,452.553
2018-08-02,444.563
2018-08-03,447.431
2018-08-06,445.717
2018-08-07,449.459
2018-08-08,449.45
2018-08-09,448.866
2018-08-10,442.131
2018-08-13,434.04
2018-08-14,431.88
2018-08-15,422.945
2018-08-16,422.122
2018-08-17,423.389
2018-08-20,428.55
2018-08-21,433.202
2018-08-22,436.154
2018-08-23,435.117
2018-08-24,436.461
2018-08-27,444.394
2018-08-28,444.717
2018-08-29,445.561
2018-08-30,440.195
2018-08-31,437.785
2018-09-03,433.671
2018-09-04,430.364
2018-09-05,422.038
2018-09-06,419.153
2018-09-07,421.444
2018-09-10,415.95
2018-09-11,412.597
2018-09-12,413.645
2018-09-13,419.137
2018-09-14,424.348
2018-09-17,418.188
2018-09-18,418.283
2018-09-19,423.219
2018-09-20,426.075
2018-09-21,430.556
2018-09-24,426.304
2018-09-25,426.304
2018-09-26,427.958
2018-09-27,429.164
2018-09-28,426.362
2018-10-01,425.484
2018-10-02,419.308
2018-10-03,419.911
2018-10-04,408.62
2018-10-05,403.891
2018-10-08,400.791
2018-10-09,398.637
2018-10-10,393.282
2018-10-11,381.87
2018-10-12,395.925
2018-10-15,391.176
2018-10-16,397.315
2018-10-17,396.181
2018-10-18,390.128
2018-10-19,390.339
2018-10-22,395.445
2018-10-23,385.811
2018-10-24,380.781
2018-10-25,379.197
2018-10-26,374.719
2018-10-29,371.338
2018-10-30,372.29
2018-10-31,383.13
2018-11-01,392.627
2018-11-02,403.082
2018-11-05,400.464
2018-11-06,399.691
2018-11-07,402.617
2018-11-08,399.567
2018-11-09,391.408
2018-11-12,386.065
2018-11-13,386.357
2018-11-14,388.626
2018-11-15,395.498
2018-11-16,396.533
2018-11-19,396.199
2018-11-20,388.54
2018-11-21,392.167
2018-11-22,393.401
2018-11-23,390.551
2018-11-26,395.376
2018-11-27,397.15
2018-11-28,402.785
2018-11-29,405.103
2018-11-30,403.724
2018-12-03,413.862
2018-12-04,411.866
2018-12-05,406.585
2018-12-06,395.821
2018-12-07,397.391
2018-12-10,390.122
2018-12-11,391.97
2018-12-12,397.856
2018-12-13,399.459
2018-12-14,392.856
2018-12-17,390.416
2018-12-18,388.577
2018-12-19,390.203
2018-12-20,386.481
2018-12-21,386.709
2018-12-24,384.627
2018-12-25,383.593
2018-12-26,385.014
2018-12-27,386.811
2018-12-28,391.083
2018-12-31,391.344
2019-01-01,391.357
2019-01-02,388.272
2019-01-03,383.619
2019-01-04,390.315
2019-01-07,396.183
2019-01-08,395.432
2019-01-09,404.209
2019-01-10,406.118
2019-01-11,407.26
2019-01-14,402.981
2019-01-15,408.168
2019-01-16,410.04
2019-01-17,409.945
2019-01-18,414.143
2019-01-21,414.574
2019-01-22,410.384
2019-01-23,410.311
2019-01-24,413.687
2019-01-25,420.182
2019-01-28,419.113
2019-01-29,419.607
2019-01-30,423.021
2019-01-31,428.315
2019-02-01,428.097
2019-02-04,427.414
2019-02-05,430.331
2019-02-06,428.966
2019-02-07,425.836
2019-02-08,423.438
2019-02-11,424.753
2019-02-12,427.667
2019-02-13,426.669
2019-02-14,425.451
2019-02-15,421.971
2019-02-18,424.24
2019-02-19,424.666
2019-02-20,430.168
2019-02-21,430.333
2019-02-22,433.972
2019-02-25,437.537
2019-02-26,437.274
2019-02-27,435.997
2019-02-28,431.761
2019-03-01,431.405
2019-03-04,433.577
2019-03-05,435.246
2019-03-06,435.144
2019-03-07,428.657
2019-03-08,423.73
2019-03-11,429.575
2019-03-12,433.113
2019-03-13,432.848
2019-03-14,431.389
2019-03-15,435.383
2019-03-18,440.561
2019-03-19,441.207
2019-03-20,440.365
2019-03-21,441.433
2019-03-22,437.354
2019-03-25,433.101
2019-03-26,434.119
2019-03-27,430.985
2019-03-28,431.96
2019-03-29,438.47
2019-04-01,442.102
2019-04-02,442.851
2019-04-03,446.577
2019-04-04,447.122
2019-04-05,449.549
2019-04-08,451.459
2019-04-09,454.414
2019-04-10,456.012
2019-04-11,452.865
2019-04-12,454.298
2019-04-15,452.032
2019-04-16,455.04
2019-04-17,456.621
2019-04-18,455.183
2019-04-19,455.589
2019-04-22,454.375
2019-04-23,455.737
2019-04-24,453.663
2019-04-25,450.878
2019-04-26,451.009
2019-04-29,452.895
2019-04-30,451.692
2019-05-01,452.456
2019-05-02,452.21
2019-05-03,454.62
2019-05-06,445.697
2019-05-07,442.696
2019-05-08,441.478
2019-05-09,432.243
2019-05-10,434.081
2019-05-13,425.156
2019-05-14,425.006
2019-05-15,426.209
2019-05-16,423.063
2019-05-17,414.858
2019-05-20,410.615
2019-05-21,412.617
2019-05-22,412.265
2019-05-23,405.479
2019-05-24,405.703
2019-05-27,406.638
2019-05-28,406.81
2019-05-29,405.201
2019-05-30,408.524
2019-05-31,410.286
2019-06-03,415.033
2019-06-04,414.651
2019-06-05,414.425
2019-06-06,413.381
2019-06-07,416.157
2019-06-10,423.627
2019-06-11,428.208
2019-06-12,425.53
2019-06-13,423.938
2019-06-14,420.368
2019-06-17,418.978
2019-06-18,425.237
2019-06-19,431.365
2019-06-20,438.168
2019-06-21,437.812
2019-06-24,438.164
2019-06-25,434.474
2019-06-26,435.927
2019-06-27,439.59
2019-06-28,439.609
2019-07-01,444.797
2019-07-02,445.543
2019-07-03,443.67
2019-07-04,445.888
2019-07-05,444.191
2019-07-08,437.633
2019-07-09,436.577
2019-07-10,440.032
2019-07-11,442.432
2019-07-12,440.26
2019-07-15,444.504
2019-07-16,445.773
2019-07-17,443.693
2019-07-18,442.217
2019-07-19,444.969
2019-07-22,444.575
2019-07-23,446.054
2019-07-24,447.034
2019-07-25,447.246
2019-07-26,445.216
2019-07-29,444.383
2019-07-30,443.193
2019-07-31,440.612
2019-08-01,435.473
2019-08-02,426.305
2019-08-05,411.693
2019-08-06,412.937
2019-08-07,413.994
2019-08-08,420.249
2019-08-09,418.619
2019-08-12,416.028
2019-08-13,414.613
2019-08-14,413.108
2019-08-15,412.389
2019-08-16,416.522
2019-08-19,420.19
2019-08-20,421.499
2019-08-21,422.547
2019-08-22,419.078
2019-08-23,416.982
2019-08-26,412.384
2019-08-27,414.748
2019-08-28,414.593
2019-08-29,417.82
2019-08-30,423.735
2019-09-02,423.745
2019-09-03,419.288
2019-09-04,426.854
2019-09-05,432.058
2019-09-06,433.481
2019-09-09,434.298
2019-09-10,431.655
2019-09-11,435.538
2019-09-12,437.849
2019-09-13,438.98
2019-09-16,438.61
2019-09-17,436.628
2019-09-18,438.127
2019-09-19,437.078
2019-09-20,439.235
2019-09-23,436.765
2019-09-24,434.527
2019-09-25,433.049
2019-09-26,434.903
2019-09-27,430.87
2019-09-30,430.651
2019-10-01,430.018
2019-10-02,426.017
2019-10-03,427.979
2019-10-04,430.321
2019-10-07,429.197
2019-10-08,428.654
2019-10-09,428.4
2019-10-10,429.743
2019-10-11,435.742
2019-10-14,438.462
2019-10-15,440.466
2019-10-16,443.36
2019-10-17,444.665
2019-10-18,442.071
2019-10-21,443.929
2019-10-22,446.295
2019-10-23,444.745
2019-10-24,447.823
2019-10-25,447.436
2019-10-28,451.035
2019-10-29,451.245
2019-10-30,451.325
2019-10-31,451.961
2019-11-01,454.27
2019-11-04,460.974
2019-11-05,463.449
2019-11-06,462.42
2019-11-07,464.427
2019-11-08,459.88
2019-11-11,455.731
2019-11-12,457.345
2019-11-13,452.619
2019-11-14,452.169
2019-11-15,455.318
2019-11-18,456.807
2019-11-19,458.709
2019-11-20,455.627
2019-11-21,453.065
2019-11-22,454.928
2019-11-25,457.404
2019-11-26,455.582
2019-11-27,458.768
2019-11-28,458.152
2019-11-29,453.854
2019-12-02,453.372
2019-12-03,452.102
2019-12-04,451.62
2019-12-05,455.586
2019-12-06,458.833
2019-12-09,458.38
2019-12-10,457.609
2019-12-11,462.121
2019-12-12,468.298
2019-12-13,475.166
2019-12-16,475.908
2019-12-17,483.125
2019-12-18,486.129
2019-12-19,485.083
2019-12-20,486.006
2019-12-23,488.372
2019-12-24,487.311
2019-12-25,487.442
2019-12-26,489.203
2019-12-27,492.745
2019-12-30,491.784
2019-12-31,489.579
2020-01-01,489.555
2020-01-02,496.64
2020-01-03,494.668
2020-01-06,489.63
2020-01-07,492.271
2020-01-08,491.805
2020-01-09,500.887
2020-01-10,503.839
2020-01-13,509.426
2020-01-14,508.613
2020-01-15,506.213
2020-01-16,507.29
2020-01-17,509.761
2020-01-20,509.97
2020-01-21,501.978
2020-01-22,505.367
2020-01-23,500.443
2020-01-24,498.707
2020-01-27,490.774
2020-01-28,491.166
2020-01-29,491.721
2020-01-30,480.848
2020-01-31,476.647
2020-02-03,478.366
2020-02-04,491.783
2020-02-05,492.262
2020-02-06,496.761
2020-02-07,492.064
2020-02-10,490.489
2020-02-11,496.174
2020-02-12,501.752
2020-02-13,500.895
2020-02-14,500.824
2020-02-17,501.451
2020-02-18,495.504
2020-02-19,499.483
2020-02-20,495.284
2020-02-21,490.428
2020-02-24,476.869
2020-02-25,479.012
2020-02-26,473.479
2020-02-27,466.862
2020-02-28,456.459
2020-03-02,462.264
2020-03-03,467.388
2020-03-04,472.661
2020-03-05,474.138
2020-03-06,462.263
2020-03-09,435.359
2020-03-10,444.225
2020-03-11,434.763
2020-03-12,404.644
2020-03-13,410.535
2020-03-16,381.476
2020-03-17,381.25
2020-03-18,363.853
2020-03-19,357.096
2020-03-20,373.669
2020-03-23,354.032
2020-03-24,375.425
2020-03-25,390.517
2020-03-26,398.392
2020-03-27,392.031
2020-03-30,388.098
2020-03-31,394.903
2020-04-01,384.563
2020-04-02,389.699
2020-04-03,385.996
2020-04-06,397.361
2020-04-07,408.531
2020-04-08,406.538
2020-04-09,412.448
2020-04-10,411.979
2020-04-13,410.223
2020-04-14,417.233
2020-04-15,415.754
2020-04-16,416.981
2020-04-17,424.703
2020-04-20,424.446
2020-04-21,414.288
2020-04-22,420.75
2020-04-23,421.6
2020-04-24,415.396
2020-04-27,422.402
2020-04-28,424.77
2020-04-29,432.216
2020-04-30,433.391
2020-05-01,428.172
2020-05-04,415.866
2020-05-05,419.791
2020-05-06,422.182
2020-05-07,421.581
2020-05-08,429.254
2020-05-11,432.464
2020-05-12,429.93
2020-05-13,430.732
2020-05-14,428.707
2020-05-15,428.918
2020-05-18,434.669
2020-05-19,439.687
2020-05-20,443.722
2020-05-21,441.7
2020-05-22,429.075
2020-05-25,432.261
2020-05-26,440.203
2020-05-27,439.329
2020-05-28,437.171
2020-05-29,440.863
2020-06-01,450.554
2020-06-02,457.507
2020-06-03,466.431
2020-06-04,467.618
2020-06-05,472.845
2020-06-08,474.259
2020-06-09,475.359
2020-06-10,480.121
