Date,EM (EMERGING MARKETS) GROWTH Standard (Large+Mid Cap)
2015-07-16,289.489
2015-07-17,290.641
2015-07-20,289.178
2015-07-21,290.015
2015-07-22,287.362
2015-07-23,284.862
2015-07-24,280.822
2015-07-27,274.621
2015-07-28,274.045
2015-07-29,276.523
2015-07-30,274.249
2015-07-31,276.647
2015-08-03,273.299
2015-08-04,274.571
2015-08-05,274.056
2015-08-06,271.846
2015-08-07,271.899
2015-08-10,272.93
2015-08-11,270.057
2015-08-12,264.005
2015-08-13,266.213
2015-08-14,265.872
2015-08-17,263.106
2015-08-18,260.663
2015-08-19,258.224
2015-08-20,254.86
2015-08-21,248.881
2015-08-24,236.944
2015-08-25,243.504
2015-08-26,243.164
2015-08-27,251.386
2015-08-28,253.938
2015-08-31,253.081
2015-09-01,247.094
2015-09-02,246.077
2015-09-03,247.577
2015-09-04,243.861
2015-09-07,240.543
2015-09-08,244.083
2015-09-09,249.841
2015-09-10,248.174
2015-09-11,247.701
2015-09-14,249.462
2015-09-15,249.126
2015-09-16,254.101
2015-09-17,255.992
2015-09-18,257.633
2015-09-21,253.274
2015-09-22,250.546
2015-09-23,245.603
2015-09-24,244.071
2015-09-25,245.125
2015-09-28,243.091
2015-09-29,241.654
2015-09-30,246.716
2015-10-01,248.81
2015-10-02,251.199
2015-10-05,256.935
2015-10-06,259.312
2015-10-07,265.326
2015-10-08,264.544
2015-10-09,267.359
2015-10-12,269.231
2015-10-13,266.114
2015-10-14,264.539
2015-10-15,269.426
2015-10-16,269.565
2015-10-19,270.015
2015-10-20,269.472
2015-10-21,267.543
2015-10-22,267.204
2015-10-23,270.691
2015-10-26,270.839
2015-10-27,269.317
2015-10-28,268.898
2015-10-29,264.289
2015-10-30,264.643
2015-11-02,265.624
2015-11-03,268.474
2015-11-04,270.814
2015-11-05,269.98
2015-11-06,267.162
2015-11-09,264.512
2015-11-10,261.332
2015-11-11,261.763
2015-11-12,261.991
2015-11-13,258.461
2015-11-16,255.862
2015-11-17,259.76
2015-11-18,259.681
2015-11-19,263.836
2015-11-20,266.292
2015-11-23,266.151
2015-11-24,265.568
2015-11-25,265.277
2015-11-26,265.7
2015-11-27,261.761
2015-11-30,258.072
2015-12-01,261.254
2015-12-02,260.198
2015-12-03,259.248
2015-12-04,257.165
2015-12-07,256.436
2015-12-08,252.704
2015-12-09,252.457
2015-12-10,250.739
2015-12-11,245.781
2015-12-14,245.366
2015-12-15,248.066
2015-12-16,251.769
2015-12-17,254.262
2015-12-18,251.495
2015-12-21,251.967
2015-12-22,253.142
2015-12-23,255.485
2015-12-24,255.518
2015-12-25,255.668
2015-12-28,254.433
2015-12-29,254.812
2015-12-30,252.327
2015-12-31,253.404
2016-01-01,253.395
2016-01-04,245.008
2016-01-05,245.237
2016-01-06,242.496
2016-01-07,235.866
2016-01-08,235.912
2016-01-11,230.3
2016-01-12,230.635
2016-01-13,232.28
2016-01-14,230.224
2016-01-15,226.588
2016-01-18,225.281
2016-01-19,228.924
2016-01-20,222.246
2016-01-21,221.149
2016-01-22,227.945
2016-01-25,229.559
2016-01-26,227.212
2016-01-27,229.338
2016-01-28,230.727
2016-01-29,236.947
2016-02-01,237.308
2016-02-02,233.248
2016-02-03,231.161
2016-02-04,236.058
2016-02-05,235.467
2016-02-08,233.417
2016-02-09,231.879
2016-02-10,232.263
2016-02-11,226.639
2016-02-12,225.666
2016-02-15,230.018
2016-02-16,231.46
2016-02-17,232.772
2016-02-18,236.39
2016-02-19,235.174
2016-02-22,237.867
2016-02-23,235.986
2016-02-24,233.262
2016-02-25,233.152
2016-02-26,234.505
2016-02-29,234.944
2016-03-01,238.908
2016-03-02,243.498
2016-03-03,245.787
2016-03-04,248.065
2016-03-07,248.664
2016-03-08,246.013
2016-03-09,246.51
2016-03-10,247.54
2016-03-11,250.827
2016-03-14,252.172
2016-03-15,248.722
2016-03-16,248.777
2016-03-17,256.145
2016-03-18,259.638
2016-03-21,260.472
2016-03-22,260.855
2016-03-23,258.439
2016-03-24,256.39
2016-03-25,256.021
2016-03-28,255.925
2016-03-29,256.101
2016-03-30,261.793
2016-03-31,262.725
2016-04-01,259.813
2016-04-04,260.678
2016-04-05,256.589
2016-04-06,255.634
2016-04-07,255.708
2016-04-08,257.516
2016-04-11,259.137
2016-04-12,260.666
2016-04-13,264.503
2016-04-14,265.239
2016-04-15,265.786
2016-04-18,264.963
2016-04-19,267.283
2016-04-20,265.387
2016-04-21,266.144
2016-04-22,263.666
2016-04-25,262.342
2016-04-26,263.205
2016-04-27,263.083
2016-04-28,262.957
2016-04-29,262.039
2016-05-02,260.914
2016-05-03,256.867
2016-05-04,255.255
2016-05-05,254.266
2016-05-06,253.366
2016-05-09,252.608
2016-05-10,254.28
2016-05-11,254.669
2016-05-12,254.13
2016-05-13,251.571
2016-05-16,252.953
2016-05-17,254.509
2016-05-18,252.239
2016-05-19,248.481
2016-05-20,249.831
2016-05-23,251.101
2016-05-24,251.249
2016-05-25,254.36
2016-05-26,255.213
2016-05-27,257.821
2016-05-30,257.51
2016-05-31,257.821
2016-06-01,257.218
2016-06-02,257.95
2016-06-03,260.04
2016-06-06,262.545
2016-06-07,266.05
2016-06-08,267.619
2016-06-09,266.087
2016-06-10,262.121
2016-06-13,257.891
2016-06-14,255.907
2016-06-15,257.851
2016-06-16,255.525
2016-06-17,257.377
2016-06-20,261.773
2016-06-21,263.19
2016-06-22,264.509
2016-06-23,266.081
2016-06-24,257.471
2016-06-27,253.915
2016-06-28,257.559
2016-06-29,263.135
2016-06-30,267.527
2016-07-01,269.312
2016-07-04,270.375
2016-07-05,267.041
2016-07-06,263.127
2016-07-07,265.851
2016-07-08,266.696
2016-07-11,272.583
2016-07-12,274.548
2016-07-13,274.581
2016-07-14,277.501
2016-07-15,278.244
2016-07-18,278.847
2016-07-19,278.48
2016-07-20,279.521
2016-07-21,279.451
2016-07-22,278.803
2016-07-25,278.614
2016-07-26,279.22
2016-07-27,280.102
2016-07-28,281.1
2016-07-29,280.202
2016-08-01,282.927
2016-08-02,281.147
2016-08-03,278.446
2016-08-04,281.136
2016-08-05,284.007
2016-08-08,287.183
2016-08-09,288.33
2016-08-10,290.037
2016-08-11,291.69
2016-08-12,292.661
2016-08-15,294.428
2016-08-16,294.396
2016-08-17,292.765
2016-08-18,295.226
2016-08-19,293.341
2016-08-22,291.803
2016-08-23,292.64
2016-08-24,289.747
2016-08-25,289.883
2016-08-26,290.978
2016-08-29,289.278
2016-08-30,290.298
2016-08-31,288.896
2016-09-01,288.134
2016-09-02,291.163
2016-09-05,294.159
2016-09-06,299.173
2016-09-07,300.015
2016-09-08,300.325
2016-09-09,293.497
2016-09-12,287.567
2016-09-13,287.068
2016-09-14,287.115
2016-09-15,288.79
2016-09-16,287.681
2016-09-19,291.61
2016-09-20,291.662
2016-09-21,294.155
2016-09-22,299.581
2016-09-23,298.778
2016-09-26,294.728
2016-09-27,296.733
2016-09-28,297.202
2016-09-29,297.116
2016-09-30,294.105
2016-10-03,296.906
2016-10-04,297.8
2016-10-05,297.496
2016-10-06,297.586
2016-10-07,296.603
2016-10-10,297.935
2016-10-11,293.182
2016-10-12,292.335
2016-10-13,288.402
2016-10-14,290.124
2016-10-17,289.183
2016-10-18,293.231
2016-10-19,295.56
2016-10-20,295.474
2016-10-21,294.531
2016-10-24,296.722
2016-10-25,296.342
2016-10-26,293.803
2016-10-27,292.021
2016-10-28,291.845
2016-10-31,291.307
2016-11-01,290.116
2016-11-02,285.789
2016-11-03,284.05
2016-11-04,282.108
2016-11-07,286.967
2016-11-08,289.178
2016-11-09,282.239
2016-11-10,280.576
2016-11-11,271.363
2016-11-14,267.084
2016-11-15,267.906
2016-11-16,270.643
2016-11-17,270.685
2016-11-18,269.788
2016-11-21,270.064
2016-11-22,272.744
2016-11-23,271.819
2016-11-24,270.398
2016-11-25,271.346
2016-11-28,273.764
2016-11-29,272.718
2016-11-30,274.166
2016-12-01,271.573
2016-12-02,269.206
2016-12-05,269.869
2016-12-06,271.855
2016-12-07,273.609
2016-12-08,277.089
2016-12-09,276.616
2016-12-12,274.696
2016-12-13,276.624
2016-12-14,275.754
2016-12-15,271.141
2016-12-16,270.74
2016-12-19,269.085
2016-12-20,269.344
2016-12-21,269.094
2016-12-22,266.577
2016-12-23,266.129
2016-12-26,266.282
2016-12-27,267.224
2016-12-28,269.783
2016-12-29,272.46
2016-12-30,273.341
2017-01-02,273.128
2017-01-03,275.225
2017-01-04,276.398
2017-01-05,280.083
2017-01-06,280.236
2017-01-09,279.751
2017-01-10,282.048
2017-01-11,282.28
2017-01-12,284.923
2017-01-13,284.325
2017-01-16,282.247
2017-01-17,284.272
2017-01-18,285.002
2017-01-19,284.238
2017-01-20,284.232
2017-01-23,287.296
2017-01-24,289.79
2017-01-25,291.797
2017-01-26,293.055
2017-01-27,292.669
2017-01-30,291.964
2017-01-31,290.909
2017-02-01,292.119
2017-02-02,293.129
2017-02-03,294.647
2017-02-06,295.951
2017-02-07,294.6
2017-02-08,294.716
2017-02-09,295.383
2017-02-10,296.256
2017-02-13,297.635
2017-02-14,296.793
2017-02-15,299.222
2017-02-16,300.85
2017-02-17,299.169
2017-02-20,300.59
2017-02-21,301.522
2017-02-22,303.243
2017-02-23,303.637
2017-02-24,300.657
2017-02-27,299.802
2017-02-28,298.133
2017-03-01,299.198
2017-03-02,298.301
2017-03-03,296.752
2017-03-06,297.987
2017-03-07,298.698
2017-03-08,298.701
2017-03-09,295.332
2017-03-10,296.793
2017-03-13,300.512
2017-03-14,300.605
2017-03-15,301.537
2017-03-16,307.74
2017-03-17,308.856
2017-03-20,311.491
2017-03-21,311.505
2017-03-22,309.826
2017-03-23,310.416
2017-03-24,311.007
2017-03-27,310.67
2017-03-28,312.189
2017-03-29,312.745
2017-03-30,312.174
2017-03-31,308.397
2017-04-03,310.769
2017-04-04,310.93
2017-04-05,312.343
2017-04-06,310.719
2017-04-07,310.225
2017-04-10,309.266
2017-04-11,308.039
2017-04-12,309.776
2017-04-13,311.503
2017-04-14,310.811
2017-04-17,311.501
2017-04-18,310.625
2017-04-19,309.835
2017-04-20,312.101
2017-04-21,313.633
2017-04-24,316.69
2017-04-25,320.409
2017-04-26,319.853
2017-04-27,319.715
2017-04-28,319.495
2017-05-01,320.264
2017-05-02,323.628
2017-05-03,323.077
2017-05-04,321.614
2017-05-05,321.666
2017-05-08,324.499
2017-05-09,327.011
2017-05-10,328.48
2017-05-11,330.679
2017-05-12,331.198
2017-05-15,333.207
2017-05-16,335.082
2017-05-17,332.697
2017-05-18,326.92
2017-05-19,329.608
2017-05-22,332.883
2017-05-23,332.645
2017-05-24,332.712
2017-05-25,335.713
2017-05-26,336.517
2017-05-29,335.505
2017-05-30,333.981
2017-05-31,331.368
2017-06-01,333.336
2017-06-02,335.858
2017-06-05,337.191
2017-06-06,336.556
2017-06-07,337.225
2017-06-08,340.039
2017-06-09,339.745
2017-06-12,335.527
2017-06-13,335.986
2017-06-14,337.054
2017-06-15,334.047
2017-06-16,333.737
2017-06-19,338.143
2017-06-20,336.958
2017-06-21,337.279
2017-06-22,338.344
2017-06-23,339.439
2017-06-26,342.13
2017-06-27,341.189
2017-06-28,339.343
2017-06-29,339.213
2017-06-30,337.871
2017-07-03,339.092
2017-07-04,336.041
2017-07-05,337.852
2017-07-06,336.651
2017-07-07,335.697
2017-07-10,338.456
2017-07-11,341.763
2017-07-12,345.79
2017-07-13,349.779
2017-07-14,351.764
2017-07-17,353.074
2017-07-18,354.472
2017-07-19,357.314
2017-07-20,357.07
2017-07-21,357.164
2017-07-24,358.963
2017-07-25,357.765
2017-07-26,357.846
2017-07-27,360.627
2017-07-28,358.824
2017-07-31,360.251
2017-08-01,360.631
2017-08-02,360.463
2017-08-03,357.894
2017-08-04,358.763
2017-08-07,362.432
2017-08-08,364.23
2017-08-09,361.03
2017-08-10,356.001
2017-08-11,351.307
2017-08-14,356.016
2017-08-15,355.717
2017-08-16,359.011
2017-08-17,360.332
2017-08-18,359.719
2017-08-21,361.103
2017-08-22,364.315
2017-08-23,365.927
2017-08-24,368.055
2017-08-25,367.553
2017-08-28,366.201
2017-08-29,364.966
2017-08-30,368.046
2017-08-31,368.659
2017-09-01,369.7
2017-09-04,367.376
2017-09-05,367.999
2017-09-06,368.097
2017-09-07,370.62
2017-09-08,371.01
2017-09-11,374.642
2017-09-12,376.697
2017-09-13,376.817
2017-09-14,377.554
2017-09-15,378.163
2017-09-18,382.831
2017-09-19,381.776
2017-09-20,383.008
2017-09-21,381.856
2017-09-22,380.165
2017-09-25,375.324
2017-09-26,370.973
2017-09-27,371.105
2017-09-28,368.935
2017-09-29,372.518
2017-10-02,373.275
2017-10-03,378.318
2017-10-04,379.856
2017-10-05,380.265
2017-10-06,380.349
2017-10-09,379.923
2017-10-10,384.457
2017-10-11,386.612
2017-10-12,387.585
2017-10-13,388.636
2017-10-16,391.054
2017-10-17,388.862
2017-10-18,389.336
2017-10-19,385.311
2017-10-20,385.935
2017-10-23,384.71
2017-10-24,383.469
2017-10-25,382.798
2017-10-26,380.296
2017-10-27,381.189
2017-10-30,384.002
2017-10-31,386.221
2017-11-01,390.202
2017-11-02,389.342
2017-11-03,389.07
2017-11-06,392.873
2017-11-07,394.91
2017-11-08,394.79
2017-11-09,394.285
2017-11-10,392.509
2017-11-13,391.406
2017-11-14,390.165
2017-11-15,388.64
2017-11-16,394.807
2017-11-17,399.668
2017-11-20,401.024
2017-11-21,407.158
2017-11-22,407.655
2017-11-23,405.245
2017-11-24,405.798
2017-11-27,401.328
2017-11-28,402.45
2017-11-29,399.095
2017-11-30,390.376
2017-12-01,388.0
2017-12-04,389.886
2017-12-05,387.2
2017-12-06,382.17
2017-12-07,383.494
2017-12-08,388.675
2017-12-11,392.945
2017-12-12,389.268
2017-12-13,390.623
2017-12-14,390.626
2017-12-15,389.386
2017-12-18,393.264
2017-12-19,393.496
2017-12-20,393.385
2017-12-21,393.967
2017-12-22,396.44
2017-12-25,396.525
2017-12-26,394.767
2017-12-27,397.27
2017-12-28,400.669
2017-12-29,402.133
2018-01-01,401.742
2018-01-02,410.676
2018-01-03,413.977
2018-01-04,416.993
2018-01-05,420.865
2018-01-08,422.654
2018-01-09,421.835
2018-01-10,417.595
2018-01-11,416.655
2018-01-12,420.708
2018-01-15,421.417
2018-01-16,423.12
2018-01-17,424.197
2018-01-18,425.566
2018-01-19,427.229
2018-01-22,429.294
2018-01-23,434.638
2018-01-24,435.393
2018-01-25,437.239
2018-01-26,441.163
2018-01-29,439.69
2018-01-30,432.129
2018-01-31,434.145
2018-02-01,431.039
2018-02-02,423.187
2018-02-05,413.782
2018-02-06,403.882
2018-02-07,402.739
2018-02-08,398.818
2018-02-09,393.357
2018-02-12,397.82
2018-02-13,402.831
2018-02-14,411.415
2018-02-15,417.548
2018-02-16,416.226
2018-02-19,416.095
2018-02-20,414.591
2018-02-21,420.277
2018-02-22,416.942
2018-02-23,422.479
2018-02-26,423.663
2018-02-27,420.115
2018-02-28,414.412
2018-03-01,413.665
2018-03-02,410.354
2018-03-05,409.23
2018-03-06,416.475
2018-03-07,416.177
2018-03-08,418.408
2018-03-09,423.425
2018-03-12,428.225
2018-03-13,429.222
2018-03-14,428.164
2018-03-15,428.068
2018-03-16,426.247
2018-03-19,422.544
2018-03-20,426.12
2018-03-21,425.292
2018-03-22,418.172
2018-03-23,408.075
2018-03-26,412.811
2018-03-27,412.691
2018-03-28,403.482
2018-03-29,406.311
2018-03-30,407.193
2018-04-02,406.026
2018-04-03,405.635
2018-04-04,401.351
2018-04-05,405.381
2018-04-06,402.783
2018-04-09,403.758
2018-04-10,407.9
2018-04-11,407.567
2018-04-12,407.828
2018-04-13,404.791
2018-04-16,403.793
2018-04-17,404.231
2018-04-18,408.34
2018-04-19,410.326
2018-04-20,403.589
2018-04-23,399.114
2018-04-24,396.245
2018-04-25,391.001
2018-04-26,393.41
2018-04-27,398.149
2018-04-30,400.1
2018-05-01,399.698
2018-05-02,396.254
2018-05-03,391.758
2018-05-04,392.549
2018-05-07,394.272
2018-05-08,396.263
2018-05-09,396.382
2018-05-10,401.273
2018-05-11,403.354
2018-05-14,403.986
2018-05-15,396.687
2018-05-16,399.202
2018-05-17,395.89
2018-05-18,393.141
2018-05-21,393.043
2018-05-22,394.905
2018-05-23,393.801
2018-05-24,395.13
2018-05-25,396.748
2018-05-28,397.124
2018-05-29,393.178
2018-05-30,388.788
2018-05-31,391.124
2018-06-01,395.928
2018-06-04,401.719
2018-06-05,401.44
2018-06-06,404.303
2018-06-07,403.121
2018-06-08,398.209
2018-06-11,399.953
2018-06-12,400.937
2018-06-13,399.344
2018-06-14,396.656
2018-06-15,392.958
2018-06-18,390.107
2018-06-19,382.834
2018-06-20,386.444
2018-06-21,382.038
2018-06-22,385.281
2018-06-25,378.296
2018-06-26,377.343
2018-06-27,371.92
2018-06-28,371.059
2018-06-29,379.026
2018-07-02,375.532
2018-07-03,375.482
2018-07-04,374.832
2018-07-05,374.939
2018-07-06,378.052
2018-07-09,384.228
2018-07-10,383.572
2018-07-11,379.277
2018-07-12,381.973
2018-07-13,383.862
2018-07-16,382.163
2018-07-17,382.038
2018-07-18,381.167
2018-07-19,377.944
2018-07-20,380.558
2018-07-23,379.056
2018-07-24,382.145
2018-07-25,385.491
2018-07-26,385.141
2018-07-27,385.44
2018-07-30,382.824
2018-07-31,380.822
2018-08-01,380.769
2018-08-02,374.064
2018-08-03,376.485
2018-08-06,375.043
2018-08-07,378.196
2018-08-08,378.191
2018-08-09,377.7
2018-08-10,372.033
2018-08-13,365.225
2018-08-14,363.408
2018-08-15,355.891
2018-08-16,355.205
2018-08-17,356.273
2018-08-20,360.617
2018-08-21,364.532
2018-08-22,367.016
2018-08-23,366.144
2018-08-24,367.277
2018-08-27,373.953
2018-08-28,374.226
2018-08-29,374.937
2018-08-30,370.421
2018-08-31,368.393
2018-09-03,364.933
2018-09-04,362.151
2018-09-05,355.147
2018-09-06,352.72
2018-09-07,354.651
2018-09-10,350.027
2018-09-11,347.212
2018-09-12,348.102
2018-09-13,352.724
2018-09-14,357.11
2018-09-17,351.926
2018-09-18,352.013
2018-09-19,356.172
2018-09-20,358.578
2018-09-21,362.349
2018-09-24,358.774
2018-09-25,358.774
2018-09-26,360.166
2018-09-27,361.213
2018-09-28,358.871
2018-10-01,358.132
2018-10-02,352.934
2018-10-03,353.445
2018-10-04,343.942
2018-10-05,339.962
2018-10-08,337.359
2018-10-09,335.549
2018-10-10,331.042
2018-10-11,321.451
2018-10-12,333.282
2018-10-15,329.284
2018-10-16,334.453
2018-10-17,333.501
2018-10-18,328.405
2018-10-19,328.583
2018-10-22,332.882
2018-10-23,324.771
2018-10-24,320.538
2018-10-25,319.204
2018-10-26,315.434
2018-10-29,312.588
2018-10-30,313.389
2018-10-31,322.514
2018-11-01,330.512
2018-11-02,339.313
2018-11-05,337.11
2018-11-06,336.459
2018-11-07,338.924
2018-11-08,336.361
2018-11-09,329.493
2018-11-12,324.995
2018-11-13,325.241
2018-11-14,327.152
2018-11-15,332.937
2018-11-16,333.81
2018-11-19,333.529
2018-11-20,327.081
2018-11-21,330.135
2018-11-22,331.175
2018-11-23,328.775
2018-11-26,332.838
2018-11-27,334.332
2018-11-28,339.076
2018-11-29,341.027
2018-11-30,339.867
2018-12-03,348.403
2018-12-04,346.724
2018-12-05,342.28
2018-12-06,333.219
2018-12-07,334.542
2018-12-10,328.423
2018-12-11,329.979
2018-12-12,334.938
2018-12-13,336.288
2018-12-14,330.729
2018-12-17,328.677
2018-12-18,327.13
2018-12-19,328.506
2018-12-20,325.375
2018-12-21,325.567
2018-12-24,323.815
2018-12-25,322.944
2018-12-26,324.171
2018-12-27,325.775
2018-12-28,329.373
2018-12-31,329.593
2019-01-01,329.604
2019-01-02,327.008
2019-01-03,323.09
2019-01-04,328.73
2019-01-07,333.675
2019-01-08,333.055
2019-01-09,340.447
2019-01-10,342.055
2019-01-11,343.017
2019-01-14,339.413
2019-01-15,343.782
2019-01-16,345.359
2019-01-17,345.279
2019-01-18,348.814
2019-01-21,349.178
2019-01-22,345.649
2019-01-23,345.592
2019-01-24,348.436
2019-01-25,353.913
2019-01-28,353.013
2019-01-29,353.429
2019-01-30,356.305
2019-01-31,360.764
2019-02-01,360.583
2019-02-04,360.007
2019-02-05,362.464
2019-02-06,361.315
2019-02-07,358.68
2019-02-08,356.66
2019-02-11,357.767
2019-02-12,360.222
2019-02-13,359.381
2019-02-14,358.355
2019-02-15,355.425
2019-02-18,357.336
2019-02-19,357.695
2019-02-20,362.331
2019-02-21,362.47
2019-02-22,365.535
2019-02-25,368.539
2019-02-26,368.317
2019-02-27,367.242
2019-02-28,363.674
2019-03-01,363.374
2019-03-04,365.204
2019-03-05,366.611
2019-03-06,366.525
2019-03-07,361.062
2019-03-08,356.912
2019-03-11,361.837
2019-03-12,364.817
2019-03-13,364.599
2019-03-14,363.372
2019-03-15,366.737
2019-03-18,371.099
2019-03-19,371.647
2019-03-20,370.939
2019-03-21,371.839
2019-03-22,368.404
2019-03-25,364.825
2019-03-26,365.677
2019-03-27,363.04
2019-03-28,363.892
2019-03-29,369.38
2019-04-01,372.441
2019-04-02,373.073
2019-04-03,376.212
2019-04-04,376.673
2019-04-05,378.717
2019-04-08,380.327
2019-04-09,382.816
2019-04-10,384.162
2019-04-11,381.512
2019-04-12,382.72
2019-04-15,380.811
2019-04-16,383.355
2019-04-17,384.69
2019-04-18,383.479
2019-04-19,383.821
2019-04-22,382.799
2019-04-23,383.948
2019-04-24,382.213
2019-04-25,379.867
2019-04-26,379.977
2019-04-29,381.569
2019-04-30,380.556
2019-05-01,381.2
2019-05-02,380.995
2019-05-03,383.041
2019-05-06,375.528
2019-05-07,373.001
2019-05-08,371.979
2019-05-09,364.198
2019-05-10,365.749
2019-05-13,358.236
2019-05-14,358.11
2019-05-15,359.125
2019-05-16,356.475
2019-05-17,349.561
2019-05-20,345.987
2019-05-21,347.674
2019-05-22,347.38
2019-05-23,341.666
2019-05-24,341.855
2019-05-27,342.647
2019-05-28,342.792
2019-05-29,341.441
2019-05-30,344.245
2019-05-31,345.734
2019-06-03,349.734
2019-06-04,349.413
2019-06-05,349.23
2019-06-06,348.351
2019-06-07,350.692
2019-06-10,356.989
2019-06-11,360.904
2019-06-12,358.649
2019-06-13,357.308
2019-06-14,354.303
2019-06-17,353.133
2019-06-18,358.408
2019-06-19,363.574
2019-06-20,369.314
2019-06-21,369.014
2019-06-24,369.489
2019-06-25,366.377
2019-06-26,367.606
2019-06-27,370.726
2019-06-28,370.742
2019-07-01,375.126
2019-07-02,375.766
2019-07-03,374.187
2019-07-04,376.081
2019-07-05,374.652
2019-07-08,369.125
2019-07-09,368.24
2019-07-10,371.155
2019-07-11,373.187
2019-07-12,371.363
2019-07-15,374.943
2019-07-16,376.016
2019-07-17,374.267
2019-07-18,373.024
2019-07-19,375.345
2019-07-22,375.014
2019-07-23,376.264
2019-07-24,377.095
2019-07-25,377.291
2019-07-26,375.579
2019-07-29,374.877
2019-07-30,373.882
2019-07-31,371.704
2019-08-01,367.37
2019-08-02,359.636
2019-08-05,347.311
2019-08-06,348.367
2019-08-07,349.26
2019-08-08,354.542
2019-08-09,353.167
2019-08-12,350.983
2019-08-13,349.794
2019-08-14,348.524
2019-08-15,347.917
2019-08-16,351.406
2019-08-19,354.504
2019-08-20,355.608
2019-08-21,356.492
2019-08-22,353.568
2019-08-23,351.799
2019-08-26,347.93
2019-08-27,349.924
2019-08-28,349.794
2019-08-29,352.517
2019-08-30,357.507
2019-09-02,357.516
2019-09-03,353.756
2019-09-04,360.141
2019-09-05,364.536
2019-09-06,365.736
2019-09-09,366.427
2019-09-10,364.199
2019-09-11,367.483
2019-09-12,369.433
2019-09-13,370.387
2019-09-16,370.078
2019-09-17,368.405
2019-09-18,369.67
2019-09-19,368.829
2019-09-20,370.65
2019-09-23,368.566
2019-09-24,366.677
2019-09-25,365.435
2019-09-26,367.018
2019-09-27,363.643
2019-09-30,363.458
2019-10-01,362.923
2019-10-02,359.547
2019-10-03,361.203
2019-10-04,363.186
2019-10-07,362.237
2019-10-08,361.78
2019-10-09,361.572
2019-10-10,362.711
2019-10-11,367.778
2019-10-14,370.074
2019-10-15,371.765
2019-10-16,374.208
2019-10-17,375.309
2019-10-18,373.12
2019-10-21,374.689
2019-10-22,376.686
2019-10-23,375.377
2019-10-24,377.975
2019-10-25,377.648
2019-10-28,380.686
2019-10-29,380.864
2019-10-30,380.932
2019-10-31,381.469
2019-11-01,383.42
2019-11-04,389.078
2019-11-05,391.168
2019-11-06,390.299
2019-11-07,391.998
2019-11-08,388.161
2019-11-11,384.659
2019-11-12,386.027
2019-11-13,382.038
2019-11-14,381.658
2019-11-15,384.316
2019-11-18,385.574
2019-11-19,387.18
2019-11-20,384.579
2019-11-21,382.417
2019-11-22,383.989
2019-11-25,386.08
2019-11-26,384.542
2019-11-27,387.231
2019-11-28,386.712
2019-11-29,383.083
2019-12-02,382.677
2019-12-03,381.606
2019-12-04,381.201
2019-12-05,384.556
2019-12-06,387.299
2019-12-09,386.917
2019-12-10,386.268
2019-12-11,390.078
2019-12-12,395.294
2019-12-13,401.092
2019-12-16,401.718
2019-12-17,407.811
2019-12-18,410.347
2019-12-19,409.535
2019-12-20,410.339
2019-12-23,412.338
2019-12-24,411.442
2019-12-25,411.553
2019-12-26,413.04
2019-12-27,416.108
2019-12-30,415.297
2019-12-31,413.435
2020-01-01,413.414
2020-01-02,419.4
2020-01-03,417.736
2020-01-06,413.482
2020-01-07,415.713
2020-01-08,415.319
2020-01-09,422.994
2020-01-10,425.487
2020-01-13,430.205
2020-01-14,429.519
2020-01-15,427.491
2020-01-16,428.401
2020-01-17,430.488
2020-01-20,430.668
2020-01-21,423.918
2020-01-22,426.782
2020-01-23,422.624
2020-01-24,421.158
2020-01-27,414.459
2020-01-28,414.79
2020-01-29,415.258
2020-01-30,406.076
2020-01-31,402.531
2020-02-03,403.976
2020-02-04,415.307
2020-02-05,415.708
2020-02-06,419.508
2020-02-07,415.542
2020-02-10,414.212
2020-02-11,419.013
2020-02-12,423.724
2020-02-13,422.999
2020-02-14,422.94
2020-02-17,423.469
2020-02-18,418.447
2020-02-19,421.809
2020-02-20,418.263
2020-02-21,414.161
2020-02-24,402.711
2020-02-25,404.521
2020-02-26,399.849
2020-02-27,394.261
2020-02-28,385.475
2020-03-02,390.378
2020-03-03,394.707
2020-03-04,399.164
2020-03-05,400.412
2020-03-06,390.383
2020-03-09,367.663
2020-03-10,375.15
2020-03-11,367.165
2020-03-12,341.731
2020-03-13,346.706
2020-03-16,322.165
2020-03-17,321.974
2020-03-18,307.283
2020-03-19,301.632
2020-03-20,315.631
2020-03-23,299.051
2020-03-24,317.121
2020-03-25,329.872
2020-03-26,336.527
2020-03-27,331.153
2020-03-30,327.861
2020-03-31,333.612
2020-04-01,324.876
2020-04-02,329.216
2020-04-03,326.089
2020-04-06,335.691
2020-04-07,345.131
2020-04-08,343.447
2020-04-09,348.44
2020-04-10,348.044
2020-04-13,346.56
2020-04-14,352.483
2020-04-15,351.242
2020-04-16,352.28
2020-04-17,358.803
2020-04-20,358.586
2020-04-21,350.013
2020-04-22,355.474
2020-04-23,356.191
2020-04-24,350.95
2020-04-27,356.869
2020-04-28,358.87
2020-04-29,365.164
2020-04-30,366.158
2020-05-01,361.749
2020-05-04,351.353
2020-05-05,354.669
2020-05-06,356.691
2020-05-07,356.188
2020-05-08,362.672
2020-05-11,365.384
2020-05-12,363.243
2020-05-13,363.922
2020-05-14,362.213
2020-05-15,362.391
2020-05-18,367.25
2020-05-19,371.49
2020-05-20,374.901
2020-05-21,373.193
2020-05-22,362.526
2020-05-25,365.235
2020-05-26,371.946
