Date,EM (EMERGING MARKETS) SMALL CAP Small Cap
2010-08-11,1067.323
2010-08-12,1063.656
2010-08-13,1074.318
2010-08-16,1078.214
2010-08-17,1087.251
2010-08-18,1091.428
2010-08-19,1094.975
2010-08-20,1090.886
2010-08-23,1092.397
2010-08-24,1085.194
2010-08-25,1070.977
2010-08-26,1072.33
2010-08-27,1070.616
2010-08-30,1073.808
2010-08-31,1066.1
2010-09-01,1084.672
2010-09-02,1094.866
2010-09-03,1107.611
2010-09-06,1116.803
2010-09-07,1110.74
2010-09-08,1112.822
2010-09-09,1121.491
2010-09-10,1125.358
2010-09-13,1139.24
2010-09-14,1141.422
2010-09-15,1143.557
2010-09-16,1139.725
2010-09-17,1153.227
2010-09-20,1160.128
2010-09-21,1159.978
2010-09-22,1162.573
2010-09-23,1161.74
2010-09-24,1171.716
2010-09-27,1180.004
2010-09-28,1179.735
2010-09-29,1188.285
2010-09-30,1195.231
2010-10-01,1207.095
2010-10-04,1206.673
2010-10-05,1211.313
2010-10-06,1226.269
2010-10-07,1227.773
2010-10-08,1223.255
2010-10-11,1228.678
2010-10-12,1220.474
2010-10-13,1241.848
2010-10-14,1250.339
2010-10-15,1246.622
2010-10-18,1235.567
2010-10-19,1228.902
2010-10-20,1234.755
2010-10-21,1241.64
2010-10-22,1241.552
2010-10-25,1255.841
2010-10-26,1255.512
2010-10-27,1240.119
2010-10-28,1241.372
2010-10-29,1245.665
2010-11-01,1256.158
2010-11-02,1259.378
2010-11-03,1264.424
2010-11-04,1280.668
2010-11-05,1284.816
2010-11-08,1283.53
2010-11-09,1288.567
2010-11-10,1285.606
2010-11-11,1284.575
2010-11-12,1255.835
2010-11-15,1245.621
2010-11-16,1230.247
2010-11-17,1222.649
2010-11-18,1239.939
2010-11-19,1240.67
2010-11-22,1246.749
2010-11-23,1224.956
2010-11-24,1224.376
2010-11-25,1230.563
2010-11-26,1208.387
2010-11-29,1210.24
2010-11-30,1218.318
2010-12-01,1236.446
2010-12-02,1248.86
2010-12-03,1250.046
2010-12-06,1255.576
2010-12-07,1259.853
2010-12-08,1247.11
2010-12-09,1243.958
2010-12-10,1245.949
2010-12-13,1257.399
2010-12-14,1266.382
2010-12-15,1259.729
2010-12-16,1253.621
2010-12-17,1255.486
2010-12-20,1247.196
2010-12-21,1259.093
2010-12-22,1262.704
2010-12-23,1265.183
2010-12-24,1266.261
2010-12-27,1264.545
2010-12-28,1262.891
2010-12-29,1269.064
2010-12-30,1281.447
2010-12-31,1289.904
2011-01-03,1302.651
2011-01-04,1306.876
2011-01-05,1299.394
2011-01-06,1298.853
2011-01-07,1289.421
2011-01-10,1280.754
2011-01-11,1283.826
2011-01-12,1298.899
2011-01-13,1299.604
2011-01-14,1295.603
2011-01-17,1287.322
2011-01-18,1288.287
2011-01-19,1292.673
2011-01-20,1277.693
2011-01-21,1273.169
2011-01-24,1270.723
2011-01-25,1268.561
2011-01-26,1272.82
2011-01-27,1271.677
2011-01-28,1255.999
2011-01-31,1248.252
2011-02-01,1254.1
2011-02-02,1259.372
2011-02-03,1255.12
2011-02-04,1253.831
2011-02-07,1257.368
2011-02-08,1258.813
2011-02-09,1243.162
2011-02-10,1227.343
2011-02-11,1217.724
2011-02-14,1229.784
2011-02-15,1229.898
2011-02-16,1233.556
2011-02-17,1234.501
2011-02-18,1243.166
2011-02-21,1239.903
2011-02-22,1214.906
2011-02-23,1202.814
2011-02-24,1182.717
2011-02-25,1195.095
2011-02-28,1199.655
2011-03-01,1209.188
2011-03-02,1205.746
2011-03-03,1220.857
2011-03-04,1228.852
2011-03-07,1221.704
2011-03-08,1228.275
2011-03-09,1234.989
2011-03-10,1223.992
2011-03-11,1212.488
2011-03-14,1203.954
2011-03-15,1169.747
2011-03-16,1180.762
2011-03-17,1169.184
2011-03-18,1186.135
2011-03-21,1199.302
2011-03-22,1210.775
2011-03-23,1213.977
2011-03-24,1224.606
2011-03-25,1229.581
2011-03-28,1226.231
2011-03-29,1230.244
2011-03-30,1243.374
2011-03-31,1254.804
2011-04-01,1269.331
2011-04-04,1278.085
2011-04-05,1280.836
2011-04-06,1293.457
2011-04-07,1300.763
2011-04-08,1305.491
2011-04-11,1301.609
2011-04-12,1283.534
2011-04-13,1292.211
2011-04-14,1295.031
2011-04-15,1297.82
2011-04-18,1282.243
2011-04-19,1282.398
2011-04-20,1301.197
2011-04-21,1311.853
2011-04-22,1312.24
2011-04-25,1312.278
2011-04-26,1310.114
2011-04-27,1311.313
2011-04-28,1310.902
2011-04-29,1311.306
2011-05-02,1315.458
2011-05-03,1298.95
2011-05-04,1293.704
2011-05-05,1287.083
2011-05-06,1283.81
2011-05-09,1283.228
2011-05-10,1286.062
2011-05-11,1289.014
2011-05-12,1274.442
2011-05-13,1276.041
2011-05-16,1265.107
2011-05-17,1258.047
2011-05-18,1265.677
2011-05-19,1258.675
2011-05-20,1253.927
2011-05-23,1224.595
2011-05-24,1230.772
2011-05-25,1221.33
2011-05-26,1235.109
2011-05-27,1244.679
2011-05-30,1248.648
2011-05-31,1269.99
2011-06-01,1271.204
2011-06-02,1261.306
2011-06-03,1264.35
2011-06-06,1262.272
2011-06-07,1266.842
2011-06-08,1257.947
2011-06-09,1250.166
2011-06-10,1238.386
2011-06-13,1227.764
2011-06-14,1236.163
2011-06-15,1232.506
2011-06-16,1210.92
2011-06-17,1213.686
2011-06-20,1193.836
2011-06-21,1203.212
2011-06-22,1210.898
2011-06-23,1202.16
2011-06-24,1214.031
2011-06-27,1209.618
2011-06-28,1217.383
2011-06-29,1228.008
2011-06-30,1242.315
2011-07-01,1251.074
2011-07-04,1264.625
2011-07-05,1264.369
2011-07-06,1263.384
2011-07-07,1274.186
2011-07-08,1270.645
2011-07-11,1252.132
2011-07-12,1228.49
2011-07-13,1242.319
2011-07-14,1242.009
2011-07-15,1248.474
2011-07-18,1242.814
2011-07-19,1248.052
2011-07-20,1256.792
2011-07-21,1259.045
2011-07-22,1272.693
2011-07-25,1265.255
2011-07-26,1275.49
2011-07-27,1278.236
2011-07-28,1276.02
2011-07-29,1266.035
2011-08-01,1275.307
2011-08-02,1259.012
2011-08-03,1238.076
2011-08-04,1211.766
2011-08-05,1162.385
2011-08-08,1103.539
2011-08-09,1076.613
2011-08-10,1100.957
2011-08-11,1107.276
2011-08-12,1114.066
2011-08-15,1132.574
2011-08-16,1144.956
2011-08-17,1147.406
2011-08-18,1126.892
2011-08-19,1089.726
2011-08-22,1077.055
2011-08-23,1093.42
2011-08-24,1086.698
2011-08-25,1078.618
2011-08-26,1073.928
2011-08-29,1097.035
2011-08-30,1107.675
2011-08-31,1125.003
2011-09-01,1126.367
2011-09-02,1121.569
2011-09-05,1096.228
2011-09-06,1083.528
2011-09-07,1100.942
2011-09-08,1102.067
2011-09-09,1090.087
2011-09-12,1070.16
2011-09-13,1061.087
2011-09-14,1036.362
2011-09-15,1042.759
2011-09-16,1061.411
2011-09-19,1032.265
2011-09-20,1031.508
2011-09-21,1027.095
2011-09-22,974.872
2011-09-23,950.893
2011-09-26,914.264
2011-09-27,950.232
2011-09-28,947.153
2011-09-29,950.526
2011-09-30,945.492
2011-10-03,918.922
2011-10-04,901.383
2011-10-05,902.181
2011-10-06,919.255
2011-10-07,937.96
2011-10-10,948.442
2011-10-11,962.912
2011-10-12,979.004
2011-10-13,991.935
2011-10-14,994.791
2011-10-17,1007.888
2011-10-18,986.696
2011-10-19,997.873
2011-10-20,972.772
2011-10-21,981.413
2011-10-24,1002.663
2011-10-25,1005.225
2011-10-26,1009.419
2011-10-27,1037.567
2011-10-28,1048.031
2011-10-31,1037.589
2011-11-01,1020.395
2011-11-02,1023.871
2011-11-03,1017.044
2011-11-04,1035.844
2011-11-07,1034.941
2011-11-08,1036.097
2011-11-09,1030.036
2011-11-10,1000.411
2011-11-11,1013.238
2011-11-14,1019.577
2011-11-15,1010.106
2011-11-16,998.619
2011-11-17,1000.108
2011-11-18,985.264
2011-11-21,960.741
2011-11-22,954.985
2011-11-23,931.561
2011-11-24,934.37
2011-11-25,926.069
2011-11-28,941.686
2011-11-29,951.624
2011-11-30,951.779
2011-12-01,976.361
2011-12-02,979.54
2011-12-05,981.759
2011-12-06,969.932
2011-12-07,976.417
2011-12-08,967.083
2011-12-09,957.302
2011-12-12,951.297
2011-12-13,942.206
2011-12-14,934.806
2011-12-15,924.758
2011-12-16,930.384
2011-12-19,906.382
2011-12-20,915.613
2011-12-21,931.841
2011-12-22,931.75
2011-12-23,941.511
2011-12-26,942.572
2011-12-27,936.488
2011-12-28,932.164
2011-12-29,934.664
2011-12-30,939.27
2012-01-02,937.753
2012-01-03,950.606
2012-01-04,952.209
2012-01-05,951.263
2012-01-06,948.21
2012-01-09,950.857
2012-01-10,966.999
2012-01-11,968.296
2012-01-12,973.178
2012-01-13,972.823
2012-01-16,971.469
2012-01-17,989.672
2012-01-18,993.279
2012-01-19,1002.779
2012-01-20,1005.241
2012-01-23,1008.954
2012-01-24,1007.778
2012-01-25,1010.697
2012-01-26,1025.023
2012-01-27,1028.371
2012-01-30,1025.118
2012-01-31,1040.37
2012-02-01,1054.649
2012-02-02,1072.317
2012-02-03,1080.052
2012-02-06,1078.284
2012-02-07,1078.663
2012-02-08,1096.459
2012-02-09,1103.484
2012-02-10,1096.479
2012-02-13,1104.815
2012-02-14,1100.364
2012-02-15,1114.891
2012-02-16,1102.011
2012-02-17,1112.106
2012-02-20,1119.363
2012-02-21,1119.56
2012-02-22,1121.661
2012-02-23,1118.423
2012-02-24,1121.26
2012-02-27,1111.416
2012-02-28,1122.694
2012-02-29,1132.227
2012-03-01,1131.029
2012-03-02,1137.516
2012-03-05,1126.679
2012-03-06,1103.747
2012-03-07,1102.881
2012-03-08,1119.009
2012-03-09,1128.786
2012-03-12,1118.544
2012-03-13,1127.298
2012-03-14,1126.831
2012-03-15,1125.884
2012-03-16,1127.044
2012-03-19,1122.69
2012-03-20,1114.101
2012-03-21,1112.757
2012-03-22,1105.05
2012-03-23,1103.604
2012-03-26,1102.726
2012-03-27,1108.634
2012-03-28,1101.127
2012-03-29,1085.144
2012-03-30,1095.438
2012-04-02,1098.656
2012-04-03,1096.214
2012-04-04,1083.5
2012-04-05,1081.271
2012-04-06,1086.718
2012-04-09,1072.578
2012-04-10,1066.791
2012-04-11,1065.922
2012-04-12,1075.82
2012-04-13,1083.706
2012-04-16,1078.78
2012-04-17,1078.234
2012-04-18,1079.837
2012-04-19,1079.049
2012-04-20,1076.766
2012-04-23,1063.748
2012-04-24,1063.153
2012-04-25,1066.248
2012-04-26,1067.818
2012-04-27,1068.227
2012-04-30,1074.758
2012-05-01,1074.624
2012-05-02,1084.344
2012-05-03,1082.779
2012-05-04,1079.409
2012-05-07,1068.169
2012-05-08,1067.756
2012-05-09,1053.001
2012-05-10,1053.124
2012-05-11,1043.548
2012-05-14,1023.695
2012-05-15,1018.772
2012-05-16,995.84
2012-05-17,995.595
2012-05-18,976.056
2012-05-21,979.772
2012-05-22,991.285
2012-05-23,970.839
2012-05-24,971.967
2012-05-25,972.832
2012-05-28,979.899
2012-05-29,993.276
2012-05-30,978.701
2012-05-31,978.36
2012-06-01,964.971
2012-06-04,941.625
2012-06-05,949.354
2012-06-06,963.834
2012-06-07,971.257
2012-06-08,965.487
2012-06-11,977.419
2012-06-12,976.04
2012-06-13,981.076
2012-06-14,976.279
2012-06-15,984.543
2012-06-18,992.979
2012-06-19,998.894
2012-06-20,1005.997
2012-06-21,999.63
2012-06-22,991.288
2012-06-25,985.157
2012-06-26,984.103
2012-06-27,988.928
2012-06-28,984.547
2012-06-29,1007.531
2012-07-02,1013.822
2012-07-03,1026.661
2012-07-04,1030.989
2012-07-05,1031.278
2012-07-06,1025.681
2012-07-09,1017.292
2012-07-10,1017.824
2012-07-11,1017.945
2012-07-12,1003.251
2012-07-13,1007.916
2012-07-16,1006.494
2012-07-17,1008.182
2012-07-18,1004.425
2012-07-19,1011.953
2012-07-20,1009.573
2012-07-23,988.444
2012-07-24,985.378
2012-07-25,979.337
2012-07-26,985.543
2012-07-27,998.775
2012-07-30,1000.119
2012-07-31,1005.64
2012-08-01,1011.302
2012-08-02,1005.63
2012-08-03,1011.013
2012-08-06,1020.82
2012-08-07,1022.619
2012-08-08,1023.733
2012-08-09,1032.292
2012-08-10,1032.163
2012-08-13,1029.291
2012-08-14,1031.31
2012-08-15,1027.91
2012-08-16,1032.914
2012-08-17,1033.714
2012-08-20,1034.527
2012-08-21,1041.246
2012-08-22,1038.295
2012-08-23,1045.276
2012-08-24,1040.311
2012-08-27,1037.368
2012-08-28,1033.048
2012-08-29,1032.18
2012-08-30,1026.786
2012-08-31,1028.554
2012-09-03,1036.892
2012-09-04,1034.841
2012-09-05,1028.663
2012-09-06,1033.61
2012-09-07,1047.638
2012-09-10,1051.247
2012-09-11,1052.97
2012-09-12,1058.773
2012-09-13,1059.977
2012-09-14,1080.9
2012-09-17,1081.973
2012-09-18,1080.924
2012-09-19,1088.278
2012-09-20,1078.965
2012-09-21,1088.317
2012-09-24,1086.3
2012-09-25,1087.648
2012-09-26,1076.776
2012-09-27,1083.513
2012-09-28,1092.234
2012-10-01,1094.99
2012-10-02,1095.922
2012-10-03,1095.16
2012-10-04,1097.092
2012-10-05,1100.177
2012-10-08,1088.577
2012-10-09,1086.69
2012-10-10,1082.592
2012-10-11,1083.364
2012-10-12,1088.192
2012-10-15,1085.721
2012-10-16,1092.829
2012-10-17,1099.955
2012-10-18,1098.718
2012-10-19,1091.912
2012-10-22,1095.081
2012-10-23,1091.096
2012-10-24,1097.18
2012-10-25,1090.147
2012-10-26,1074.278
2012-10-29,1064.256
2012-10-30,1070.85
2012-10-31,1076.366
2012-11-01,1083.563
2012-11-02,1086.026
2012-11-05,1084.238
2012-11-06,1092.021
2012-11-07,1098.168
2012-11-08,1090.694
2012-11-09,1092.029
2012-11-12,1090.773
2012-11-13,1081.603
2012-11-14,1079.334
2012-11-15,1074.634
2012-11-16,1068.262
2012-11-19,1074.071
2012-11-20,1074.681
2012-11-21,1068.572
2012-11-22,1072.509
2012-11-23,1080.971
2012-11-26,1084.844
2012-11-27,1085.605
2012-11-28,1081.718
2012-11-29,1092.097
2012-11-30,1095.241
2012-12-03,1098.831
2012-12-04,1102.412
2012-12-05,1107.376
2012-12-06,1109.652
2012-12-07,1110.817
2012-12-10,1112.626
2012-12-11,1110.446
2012-12-12,1118.097
2012-12-13,1121.305
2012-12-14,1124.696
2012-12-17,1123.405
2012-12-18,1126.527
2012-12-19,1131.81
2012-12-20,1129.955
2012-12-21,1122.26
2012-12-24,1126.415
2012-12-25,1129.106
2012-12-26,1133.465
2012-12-27,1139.052
2012-12-28,1146.725
2012-12-31,1147.958
2013-01-01,1149.096
2013-01-02,1166.092
2013-01-03,1173.231
2013-01-04,1175.067
2013-01-07,1185.863
2013-01-08,1182.056
2013-01-09,1190.276
2013-01-10,1191.117
2013-01-11,1189.097
2013-01-14,1196.825
2013-01-15,1190.732
2013-01-16,1186.065
2013-01-17,1181.346
2013-01-18,1191.27
2013-01-21,1191.967
2013-01-22,1191.804
2013-01-23,1188.485
2013-01-24,1183.191
2013-01-25,1179.192
2013-01-28,1170.641
2013-01-29,1177.159
2013-01-30,1179.474
2013-01-31,1179.174
2013-02-01,1184.291
2013-02-04,1185.81
2013-02-05,1181.582
2013-02-06,1183.475
2013-02-07,1179.675
2013-02-08,1179.955
2013-02-11,1178.411
2013-02-12,1178.001
2013-02-13,1184.337
2013-02-14,1188.302
2013-02-15,1192.341
2013-02-18,1192.181
2013-02-19,1191.519
2013-02-20,1197.526
2013-02-21,1182.455
2013-02-22,1184.96
2013-02-25,1185.664
2013-02-26,1175.726
2013-02-27,1184.678
2013-02-28,1192.497
2013-03-01,1194.212
2013-03-04,1183.865
2013-03-05,1196.074
2013-03-06,1206.232
2013-03-07,1206.012
2013-03-08,1211.319
2013-03-11,1210.039
2013-03-12,1204.399
2013-03-13,1197.554
2013-03-14,1198.306
2013-03-15,1195.934
2013-03-18,1181.691
2013-03-19,1182.721
2013-03-20,1182.462
2013-03-21,1182.842
2013-03-22,1178.543
2013-03-25,1185.756
2013-03-26,1188.859
2013-03-27,1190.65
2013-03-28,1193.177
2013-03-29,1196.176
2013-04-01,1194.067
2013-04-02,1191.249
2013-04-03,1187.965
2013-04-04,1183.456
2013-04-05,1175.903
2013-04-08,1166.73
2013-04-09,1171.126
2013-04-10,1182.213
2013-04-11,1191.156
2013-04-12,1187.965
2013-04-15,1178.314
2013-04-16,1181.623
2013-04-17,1182.593
2013-04-18,1182.993
2013-04-19,1193.362
2013-04-22,1197.424
2013-04-23,1195.172
2013-04-24,1204.164
2013-04-25,1210.223
2013-04-26,1208.566
2013-04-29,1213.441
2013-04-30,1220.464
2013-05-01,1220.594
2013-05-02,1220.12
2013-05-03,1223.689
2013-05-06,1231.739
2013-05-07,1239.428
2013-05-08,1248.085
2013-05-09,1248.931
2013-05-10,1239.796
2013-05-13,1232.792
2013-05-14,1235.07
2013-05-15,1237.495
2013-05-16,1238.007
2013-05-17,1238.318
2013-05-20,1239.82
2013-05-21,1242.788
2013-05-22,1241.696
2013-05-23,1219.057
2013-05-24,1224.516
2013-05-27,1230.924
2013-05-28,1236.173
2013-05-29,1231.484
2013-05-30,1223.506
2013-05-31,1213.006
2013-06-03,1198.802
2013-06-04,1201.241
2013-06-05,1191.011
2013-06-06,1181.795
2013-06-07,1177.38
2013-06-10,1172.056
2013-06-11,1152.923
2013-06-12,1153.495
2013-06-13,1140.771
2013-06-14,1148.39
2013-06-17,1148.801
2013-06-18,1147.451
2013-06-19,1144.997
2013-06-20,1108.282
2013-06-21,1095.596
2013-06-24,1069.011
2013-06-25,1062.42
2013-06-26,1080.616
2013-06-27,1095.312
2013-06-28,1106.874
2013-07-01,1115.93
2013-07-02,1112.484
2013-07-03,1090.278
2013-07-04,1097.233
2013-07-05,1094.478
2013-07-08,1080.044
2013-07-09,1085.115
2013-07-10,1083.821
2013-07-11,1106.474
2013-07-12,1111.284
2013-07-15,1122.561
2013-07-16,1128.611
2013-07-17,1131.163
2013-07-18,1131.678
2013-07-19,1126.607
2013-07-22,1133.196
2013-07-23,1143.111
2013-07-24,1142.409
2013-07-25,1135.9
2013-07-26,1133.746
2013-07-29,1122.877
2013-07-30,1122.099
2013-07-31,1113.083
2013-08-01,1118.443
2013-08-02,1121.03
2013-08-05,1128.531
2013-08-06,1123.34
2013-08-07,1117.865
2013-08-08,1127.23
2013-08-09,1132.134
2013-08-12,1132.591
2013-08-13,1136.661
2013-08-14,1137.286
2013-08-15,1130.229
2013-08-16,1127.663
2013-08-19,1114.726
2013-08-20,1094.183
2013-08-21,1086.85
2013-08-22,1075.298
2013-08-23,1086.579
2013-08-26,1088.844
2013-08-27,1062.982
2013-08-28,1053.238
2013-08-29,1067.935
2013-08-30,1075.894
2013-09-02,1086.878
2013-09-03,1088.937
2013-09-04,1091.229
2013-09-05,1095.222
2013-09-06,1101.478
2013-09-09,1111.197
2013-09-10,1120.078
2013-09-11,1124.609
2013-09-12,1130.523
2013-09-13,1126.626
2013-09-16,1136.9
2013-09-17,1136.663
2013-09-18,1139.444
2013-09-19,1157.894
2013-09-20,1151.371
2013-09-23,1151.931
2013-09-24,1150.139
2013-09-25,1151.21
2013-09-26,1150.383
2013-09-27,1150.354
2013-09-30,1145.503
2013-10-01,1149.141
2013-10-02,1153.259
2013-10-03,1160.251
2013-10-04,1165.152
2013-10-07,1163.671
2013-10-08,1167.137
2013-10-09,1164.069
2013-10-10,1169.824
2013-10-11,1178.003
2013-10-14,1172.996
2013-10-15,1179.05
2013-10-16,1178.586
2013-10-17,1183.921
2013-10-18,1191.741
2013-10-21,1193.483
2013-10-22,1197.599
2013-10-23,1191.478
2013-10-24,1194.713
2013-10-25,1192.751
2013-10-28,1193.634
2013-10-29,1190.201
2013-10-30,1193.311
2013-10-31,1187.074
2013-11-01,1180.536
2013-11-04,1178.744
2013-11-05,1172.882
2013-11-06,1170.67
2013-11-07,1164.577
2013-11-08,1151.656
2013-11-11,1140.645
2013-11-12,1136.956
2013-11-13,1129.17
2013-11-14,1142.308
2013-11-15,1150.881
2013-11-18,1161.205
2013-11-19,1163.433
2013-11-20,1162.176
2013-11-21,1148.712
2013-11-22,1153.369
2013-11-25,1156.593
2013-11-26,1151.51
2013-11-27,1156.563
2013-11-28,1159.402
2013-11-29,1166.278
2013-12-02,1166.545
2013-12-03,1160.006
2013-12-04,1158.785
2013-12-05,1158.603
2013-12-06,1160.045
2013-12-09,1161.394
2013-12-10,1161.474
2013-12-11,1152.857
2013-12-12,1145.595
2013-12-13,1147.034
2013-12-16,1142.545
2013-12-17,1140.037
2013-12-18,1143.133
2013-12-19,1135.552
2013-12-20,1135.131
2013-12-23,1137.745
2013-12-24,1143.252
2013-12-25,1142.746
2013-12-26,1140.955
2013-12-27,1147.604
2013-12-30,1156.046
2013-12-31,1159.934
2014-01-01,1160.293
2014-01-02,1155.049
2014-01-03,1154.06
2014-01-06,1147.869
2014-01-07,1151.4
2014-01-08,1157.623
2014-01-09,1151.278
2014-01-10,1156.512
2014-01-13,1163.451
2014-01-14,1159.903
2014-01-15,1162.694
2014-01-16,1162.903
2014-01-17,1161.969
2014-01-20,1160.198
2014-01-21,1159.905
2014-01-22,1160.071
2014-01-23,1153.687
2014-01-24,1140.91
2014-01-27,1120.914
2014-01-28,1125.683
2014-01-29,1129.143
2014-01-30,1127.791
2014-01-31,1128.631
2014-02-03,1123.772
2014-02-04,1119.31
2014-02-05,1117.995
2014-02-06,1128.606
2014-02-07,1137.853
2014-02-10,1141.928
2014-02-11,1148.025
2014-02-12,1157.117
2014-02-13,1152.774
2014-02-14,1159.146
2014-02-17,1165.999
2014-02-18,1162.26
2014-02-19,1165.108
2014-02-20,1158.12
2014-02-21,1165.352
2014-02-24,1164.9
2014-02-25,1163.168
2014-02-26,1166.306
2014-02-27,1170.451
2014-02-28,1175.859
2014-03-03,1169.013
2014-03-04,1175.557
2014-03-05,1184.875
2014-03-06,1199.12
2014-03-07,1194.993
2014-03-10,1187.331
2014-03-11,1193.408
2014-03-12,1181.927
2014-03-13,1185.202
2014-03-14,1176.997
2014-03-17,1180.711
2014-03-18,1188.964
2014-03-19,1190.184
2014-03-20,1178.069
2014-03-21,1180.584
2014-03-24,1179.692
2014-03-25,1178.91
2014-03-26,1187.092
2014-03-27,1184.502
2014-03-28,1190.802
2014-03-31,1200.954
2014-04-01,1211.063
2014-04-02,1220.082
2014-04-03,1216.792
2014-04-04,1220.564
2014-04-07,1213.296
2014-04-08,1216.721
2014-04-09,1224.221
2014-04-10,1228.663
2014-04-11,1220.387
2014-04-14,1213.962
2014-04-15,1209.402
2014-04-16,1215.471
2014-04-17,1221.396
2014-04-18,1222.707
2014-04-21,1222.491
2014-04-22,1223.174
2014-04-23,1220.014
2014-04-24,1217.747
2014-04-25,1204.921
2014-04-28,1202.801
2014-04-29,1209.331
2014-04-30,1205.608
2014-05-01,1206.337
2014-05-02,1214.936
2014-05-05,1215.843
2014-05-06,1217.154
2014-05-07,1214.994
2014-05-08,1213.343
2014-05-09,1209.624
2014-05-12,1213.413
2014-05-13,1218.753
2014-05-14,1223.575
2014-05-15,1221.325
2014-05-16,1219.033
2014-05-19,1224.175
2014-05-20,1220.677
2014-05-21,1222.633
2014-05-22,1235.557
2014-05-23,1240.933
2014-05-26,1240.971
2014-05-27,1237.511
2014-05-28,1241.777
2014-05-29,1242.608
2014-05-30,1241.573
2014-06-02,1238.923
2014-06-03,1237.703
2014-06-04,1237.845
2014-06-05,1244.221
2014-06-06,1251.689
2014-06-09,1257.366
2014-06-10,1259.108
2014-06-11,1261.073
2014-06-12,1263.758
2014-06-13,1258.429
2014-06-16,1254.785
2014-06-17,1251.749
2014-06-18,1248.768
2014-06-19,1255.421
2014-06-20,1251.907
2014-06-23,1244.995
2014-06-24,1250.036
2014-06-25,1247.912
2014-06-26,1254.452
2014-06-27,1256.618
2014-06-30,1264.041
2014-07-01,1267.016
2014-07-02,1273.317
2014-07-03,1277.982
2014-07-04,1281.904
2014-07-07,1280.52
2014-07-08,1277.942
2014-07-09,1275.178
2014-07-10,1277.973
2014-07-11,1269.47
2014-07-14,1277.05
2014-07-15,1278.743
2014-07-16,1278.048
2014-07-17,1277.796
2014-07-18,1276.392
2014-07-21,1279.714
2014-07-22,1286.197
2014-07-23,1290.54
2014-07-24,1292.389
2014-07-25,1292.652
2014-07-28,1289.257
2014-07-29,1280.665
2014-07-30,1279.62
2014-07-31,1272.916
2014-08-01,1267.599
2014-08-04,1274.725
2014-08-05,1273.543
2014-08-06,1263.318
2014-08-07,1257.609
2014-08-08,1254.07
2014-08-11,1266.054
2014-08-12,1269.052
2014-08-13,1277.552
2014-08-14,1280.791
2014-08-15,1281.485
2014-08-18,1281.197
2014-08-19,1290.803
2014-08-20,1287.206
2014-08-21,1285.387
2014-08-22,1292.924
2014-08-25,1296.114
2014-08-26,1298.742
2014-08-27,1304.847
2014-08-28,1302.049
2014-08-29,1303.307
2014-09-01,1306.975
2014-09-02,1305.504
2014-09-03,1311.379
2014-09-04,1313.705
2014-09-05,1314.924
2014-09-08,1315.218
2014-09-09,1308.885
2014-09-10,1302.693
2014-09-11,1298.361
2014-09-12,1291.214
2014-09-15,1286.083
2014-09-16,1277.837
2014-09-17,1285.928
2014-09-18,1279.908
2014-09-19,1288.691
2014-09-22,1277.939
2014-09-23,1273.346
2014-09-24,1275.219
2014-09-25,1266.915
2014-09-26,1261.882
2014-09-29,1246.447
2014-09-30,1246.748
2014-10-01,1242.023
2014-10-02,1241.11
2014-10-03,1242.231
2014-10-06,1248.011
2014-10-07,1247.264
2014-10-08,1238.9
2014-10-09,1244.034
2014-10-10,1230.109
2014-10-13,1212.822
2014-10-14,1211.715
2014-10-15,1202.285
2014-10-16,1191.245
2014-10-17,1195.806
2014-10-20,1204.002
2014-10-21,1207.063
2014-10-22,1215.982
2014-10-23,1213.204
2014-10-24,1210.32
2014-10-27,1199.517
2014-10-28,1213.35
2014-10-29,1224.546
2014-10-30,1221.357
2014-10-31,1224.797
2014-11-03,1223.538
2014-11-04,1220.002
2014-11-05,1214.04
2014-11-06,1204.802
2014-11-07,1202.749
2014-11-10,1208.423
2014-11-11,1208.997
2014-11-12,1209.001
2014-11-13,1209.289
2014-11-14,1207.95
2014-11-17,1201.431
2014-11-18,1202.505
2014-11-19,1204.434
2014-11-20,1203.926
2014-11-21,1210.932
2014-11-24,1213.323
2014-11-25,1211.133
2014-11-26,1213.086
2014-11-27,1212.483
2014-11-28,1205.99
2014-12-01,1188.93
2014-12-02,1194.942
2014-12-03,1198.221
2014-12-04,1198.645
2014-12-05,1196.719
2014-12-08,1183.441
2014-12-09,1173.471
2014-12-10,1174.648
2014-12-11,1164.579
2014-12-12,1159.99
2014-12-15,1147.209
2014-12-16,1134.751
2014-12-17,1134.205
2014-12-18,1142.071
2014-12-19,1147.516
2014-12-22,1154.154
2014-12-23,1149.581
2014-12-24,1153.611
2014-12-25,1153.364
2014-12-26,1156.567
2014-12-29,1161.993
2014-12-30,1163.595
2014-12-31,1171.656
2015-01-01,1172.076
2015-01-02,1171.365
2015-01-05,1166.276
2015-01-06,1159.443
2015-01-07,1161.683
2015-01-08,1172.602
2015-01-09,1179.946
2015-01-12,1179.267
2015-01-13,1181.658
2015-01-14,1180.158
2015-01-15,1182.219
2015-01-16,1177.646
2015-01-19,1172.698
2015-01-20,1176.101
2015-01-21,1185.635
2015-01-22,1192.234
2015-01-23,1196.309
2015-01-26,1194.626
2015-01-27,1199.42
2015-01-28,1202.217
2015-01-29,1193.657
2015-01-30,1188.506
2015-02-02,1185.393
2015-02-03,1193.443
2015-02-04,1196.1
2015-02-05,1196.003
