Date,EM (EMERGING MARKETS) SMALL CAP Small Cap
2015-02-04,1222.588
2015-02-05,1222.502
2015-02-06,1218.183
2015-02-09,1207.792
2015-02-10,1206.606
2015-02-11,1205.855
2015-02-12,1209.357
2015-02-13,1224.243
2015-02-16,1221.632
2015-02-17,1220.436
2015-02-18,1224.257
2015-02-19,1225.722
2015-02-20,1226.107
2015-02-23,1225.388
2015-02-24,1232.898
2015-02-25,1238.334
2015-02-26,1240.906
2015-02-27,1242.361
2015-03-02,1241.691
2015-03-03,1240.229
2015-03-04,1234.103
2015-03-05,1235.455
2015-03-06,1233.621
2015-03-09,1221.055
2015-03-10,1209.171
2015-03-11,1201.791
2015-03-12,1210.489
2015-03-13,1204.316
2015-03-16,1202.634
2015-03-17,1206.484
2015-03-18,1208.653
2015-03-19,1218.791
2015-03-20,1225.086
2015-03-23,1230.496
2015-03-24,1235.402
2015-03-25,1236.771
2015-03-26,1224.858
2015-03-27,1224.668
2015-03-30,1235.311
2015-03-31,1240.859
2015-04-01,1251.665
2015-04-02,1268.302
2015-04-03,1270.91
2015-04-06,1283.168
2015-04-07,1284.451
2015-04-08,1305.693
2015-04-09,1313.401
2015-04-10,1321.81
2015-04-13,1335.344
2015-04-14,1330.938
2015-04-15,1326.133
2015-04-16,1341.538
2015-04-17,1339.477
2015-04-20,1324.976
2015-04-21,1328.986
2015-04-22,1338.263
2015-04-23,1339.037
2015-04-24,1339.482
2015-04-27,1352.994
2015-04-28,1355.236
2015-04-29,1356.873
2015-04-30,1353.489
2015-05-01,1352.058
2015-05-04,1352.977
2015-05-05,1346.703
2015-05-06,1334.336
2015-05-07,1313.101
2015-05-08,1330.348
2015-05-11,1335.13
2015-05-12,1328.118
2015-05-13,1337.629
2015-05-14,1351.154
2015-05-15,1360.961
2015-05-18,1367.921
2015-05-19,1373.349
2015-05-20,1372.828
2015-05-21,1367.693
2015-05-22,1370.184
2015-05-25,1368.038
2015-05-26,1368.411
2015-05-27,1365.047
2015-05-28,1358.037
2015-05-29,1359.37
2015-06-01,1365.418
2015-06-02,1353.638
2015-06-03,1346.931
2015-06-04,1336.234
2015-06-05,1329.44
2015-06-08,1315.46
2015-06-09,1298.711
2015-06-10,1311.224
2015-06-11,1310.951
2015-06-12,1314.757
2015-06-15,1303.927
2015-06-16,1297.251
2015-06-17,1305.731
2015-06-18,1322.665
2015-06-19,1320.877
2015-06-22,1332.345
2015-06-23,1335.459
2015-06-24,1333.39
2015-06-25,1334.276
2015-06-26,1321.308
2015-06-29,1285.305
2015-06-30,1297.498
2015-07-01,1304.674
2015-07-02,1298.777
2015-07-03,1284.282
2015-07-06,1247.387
2015-07-07,1216.21
2015-07-08,1177.526
2015-07-09,1216.632
2015-07-10,1236.845
2015-07-13,1257.667
2015-07-14,1258.361
2015-07-15,1249.912
2015-07-16,1257.084
2015-07-17,1263.569
2015-07-20,1261.949
2015-07-21,1257.396
2015-07-22,1250.194
2015-07-23,1246.893
2015-07-24,1234.202
2015-07-27,1193.658
2015-07-28,1192.871
2015-07-29,1200.668
2015-07-30,1193.279
2015-07-31,1197.683
2015-08-03,1183.29
2015-08-04,1189.541
2015-08-05,1195.913
2015-08-06,1194.96
2015-08-07,1199.007
2015-08-10,1206.628
2015-08-11,1187.107
2015-08-12,1160.536
2015-08-13,1171.069
2015-08-14,1173.776
2015-08-17,1162.066
2015-08-18,1144.75
2015-08-19,1130.296
2015-08-20,1115.45
2015-08-21,1085.294
2015-08-24,1015.608
2015-08-25,1033.002
2015-08-26,1047.394
2015-08-27,1075.717
2015-08-28,1089.37
2015-08-31,1082.686
2015-09-01,1070.723
2015-09-02,1065.83
2015-09-03,1071.029
2015-09-04,1051.098
2015-09-07,1044.593
2015-09-08,1054.668
2015-09-09,1083.785
2015-09-10,1082.116
2015-09-11,1088.787
2015-09-14,1086.324
2015-09-15,1083.403
2015-09-16,1100.444
2015-09-17,1105.408
2015-09-18,1122.498
2015-09-21,1112.577
2015-09-22,1108.021
2015-09-23,1089.396
2015-09-24,1084.317
2015-09-25,1086.655
2015-09-28,1081.273
2015-09-29,1074.485
2015-09-30,1082.814
2015-10-01,1091.892
2015-10-02,1097.825
2015-10-05,1115.693
2015-10-06,1119.918
2015-10-07,1132.823
2015-10-08,1128.602
2015-10-09,1139.236
2015-10-12,1152.712
2015-10-13,1143.508
2015-10-14,1141.56
2015-10-15,1161.981
2015-10-16,1163.512
2015-10-19,1165.181
2015-10-20,1167.179
2015-10-21,1158.809
2015-10-22,1154.863
2015-10-23,1164.507
2015-10-26,1166.672
2015-10-27,1161.415
2015-10-28,1160.984
2015-10-29,1148.325
2015-10-30,1146.919
2015-11-02,1145.32
2015-11-03,1155.043
2015-11-04,1162.049
2015-11-05,1158.319
2015-11-06,1151.303
2015-11-09,1132.015
2015-11-10,1120.184
2015-11-11,1121.079
2015-11-12,1122.002
2015-11-13,1111.961
2015-11-16,1102.667
2015-11-17,1115.659
2015-11-18,1110.924
2015-11-19,1129.751
2015-11-20,1138.511
2015-11-23,1136.92
2015-11-24,1136.375
2015-11-25,1136.217
2015-11-26,1136.306
2015-11-27,1126.858
2015-11-30,1117.466
2015-12-01,1126.811
2015-12-02,1126.731
2015-12-03,1124.36
2015-12-04,1121.938
2015-12-07,1119.42
2015-12-08,1101.152
2015-12-09,1093.906
2015-12-10,1085.489
2015-12-11,1065.14
2015-12-14,1057.88
2015-12-15,1069.716
2015-12-16,1080.764
2015-12-17,1095.404
2015-12-18,1094.304
2015-12-21,1099.556
2015-12-22,1100.988
2015-12-23,1106.385
2015-12-24,1107.466
2015-12-25,1109.497
2015-12-28,1106.602
2015-12-29,1114.23
2015-12-30,1115.892
2015-12-31,1118.82
2016-01-01,1120.214
2016-01-04,1089.731
2016-01-05,1092.184
2016-01-06,1086.889
2016-01-07,1058.977
2016-01-08,1066.588
2016-01-11,1040.435
2016-01-12,1033.204
2016-01-13,1039.685
2016-01-14,1026.858
2016-01-15,1009.599
2016-01-18,1006.615
2016-01-19,1019.287
2016-01-20,993.459
2016-01-21,987.265
2016-01-22,1005.806
2016-01-25,1016.125
2016-01-26,1005.205
2016-01-27,1008.461
2016-01-28,1012.021
2016-01-29,1030.778
2016-02-01,1033.442
2016-02-02,1029.402
2016-02-03,1016.4
2016-02-04,1030.147
2016-02-05,1031.918
2016-02-08,1029.443
2016-02-09,1026.415
2016-02-10,1026.233
2016-02-11,1002.74
2016-02-12,987.711
2016-02-15,1007.089
2016-02-16,1012.145
2016-02-17,1010.779
2016-02-18,1022.997
2016-02-19,1024.707
2016-02-22,1034.596
2016-02-23,1030.965
2016-02-24,1024.583
2016-02-25,1020.304
2016-02-26,1025.048
2016-02-29,1027.158
2016-03-01,1040.225
2016-03-02,1057.748
2016-03-03,1067.897
2016-03-04,1080.423
2016-03-07,1084.669
2016-03-08,1079.681
2016-03-09,1078.839
2016-03-10,1083.801
2016-03-11,1091.917
2016-03-14,1094.819
2016-03-15,1082.446
2016-03-16,1083.3
2016-03-17,1104.718
2016-03-18,1115.197
2016-03-21,1118.072
2016-03-22,1119.457
2016-03-23,1113.151
2016-03-24,1104.766
2016-03-25,1104.579
2016-03-28,1100.967
2016-03-29,1101.899
2016-03-30,1123.515
2016-03-31,1129.992
2016-04-01,1124.224
2016-04-04,1127.525
2016-04-05,1118.716
2016-04-06,1118.744
2016-04-07,1119.83
2016-04-08,1125.754
2016-04-11,1132.5
2016-04-12,1135.651
2016-04-13,1145.659
2016-04-14,1146.718
2016-04-15,1147.64
2016-04-18,1147.102
2016-04-19,1160.705
2016-04-20,1156.946
2016-04-21,1157.336
2016-04-22,1148.404
2016-04-25,1144.397
2016-04-26,1145.296
2016-04-27,1144.52
2016-04-28,1147.677
2016-04-29,1147.009
2016-05-02,1141.878
2016-05-03,1135.557
2016-05-04,1120.849
2016-05-05,1119.604
2016-05-06,1113.668
2016-05-09,1104.575
2016-05-10,1108.594
2016-05-11,1112.319
2016-05-12,1110.624
2016-05-13,1101.077
2016-05-16,1097.716
2016-05-17,1102.836
2016-05-18,1094.375
2016-05-19,1080.755
2016-05-20,1086.001
2016-05-23,1090.653
2016-05-24,1087.713
2016-05-25,1095.617
2016-05-26,1100.377
2016-05-27,1105.213
2016-05-30,1103.427
2016-05-31,1106.868
2016-06-01,1107.959
2016-06-02,1110.491
2016-06-03,1116.777
2016-06-06,1124.949
2016-06-07,1140.334
2016-06-08,1146.745
2016-06-09,1144.481
2016-06-10,1133.419
2016-06-13,1112.991
2016-06-14,1108.285
2016-06-15,1112.799
2016-06-16,1101.739
2016-06-17,1109.092
2016-06-20,1121.292
2016-06-21,1127.108
2016-06-22,1129.769
2016-06-23,1132.896
2016-06-24,1092.501
2016-06-27,1090.647
2016-06-28,1104.813
2016-06-29,1124.575
2016-06-30,1135.256
2016-07-01,1141.564
2016-07-04,1148.341
2016-07-05,1141.144
2016-07-06,1130.352
2016-07-07,1139.072
2016-07-08,1137.222
2016-07-11,1152.919
2016-07-12,1159.017
2016-07-13,1162.614
2016-07-14,1170.63
2016-07-15,1169.762
2016-07-18,1169.101
2016-07-19,1168.558
2016-07-20,1171.575
2016-07-21,1174.966
2016-07-22,1178.147
2016-07-25,1175.11
2016-07-26,1177.123
2016-07-27,1179.364
2016-07-28,1183.016
2016-07-29,1184.647
2016-08-01,1194.139
2016-08-02,1189.607
2016-08-03,1181.625
2016-08-04,1189.497
2016-08-05,1198.704
2016-08-08,1205.843
2016-08-09,1212.691
2016-08-10,1217.987
2016-08-11,1218.656
2016-08-12,1218.899
2016-08-15,1224.733
2016-08-16,1226.943
2016-08-17,1216.547
2016-08-18,1225.672
2016-08-19,1216.927
2016-08-22,1206.462
2016-08-23,1209.708
2016-08-24,1202.529
2016-08-25,1205.945
2016-08-26,1211.579
2016-08-29,1200.029
2016-08-30,1207.708
2016-08-31,1207.047
2016-09-01,1203.835
2016-09-02,1210.856
2016-09-05,1221.347
2016-09-06,1233.205
2016-09-07,1237.761
2016-09-08,1239.531
2016-09-09,1224.867
2016-09-12,1198.203
2016-09-13,1193.163
2016-09-14,1196.051
2016-09-15,1201.886
2016-09-16,1201.65
2016-09-19,1213.332
2016-09-20,1214.696
2016-09-21,1222.448
2016-09-22,1237.295
2016-09-23,1236.784
2016-09-26,1223.326
2016-09-27,1232.617
2016-09-28,1233.067
2016-09-29,1230.949
2016-09-30,1223.071
2016-10-03,1233.831
2016-10-04,1237.957
2016-10-05,1237.799
2016-10-06,1237.131
2016-10-07,1229.663
2016-10-10,1232.629
2016-10-11,1219.847
2016-10-12,1215.748
2016-10-13,1201.023
2016-10-14,1207.909
2016-10-17,1201.487
2016-10-18,1215.871
2016-10-19,1220.913
2016-10-20,1220.906
2016-10-21,1218.068
2016-10-24,1223.665
2016-10-25,1222.081
2016-10-26,1216.05
2016-10-27,1213.551
2016-10-28,1206.988
2016-10-31,1205.022
2016-11-01,1202.955
2016-11-02,1182.978
2016-11-03,1179.308
2016-11-04,1172.617
2016-11-07,1187.854
2016-11-08,1192.762
2016-11-09,1164.295
2016-11-10,1174.655
2016-11-11,1149.551
2016-11-14,1142.595
2016-11-15,1140.394
2016-11-16,1147.862
2016-11-17,1143.477
2016-11-18,1138.018
2016-11-21,1134.515
2016-11-22,1144.662
2016-11-23,1141.053
2016-11-24,1134.366
2016-11-25,1139.281
2016-11-28,1145.299
2016-11-29,1145.178
2016-11-30,1148.846
2016-12-01,1140.471
2016-12-02,1134.129
2016-12-05,1132.243
2016-12-06,1141.754
2016-12-07,1147.341
2016-12-08,1158.956
2016-12-09,1156.529
2016-12-12,1151.049
2016-12-13,1157.018
2016-12-14,1153.766
2016-12-15,1145.572
2016-12-16,1146.371
2016-12-19,1137.963
2016-12-20,1131.76
2016-12-21,1135.576
2016-12-22,1126.769
2016-12-23,1126.654
2016-12-26,1123.835
2016-12-27,1125.217
2016-12-28,1134.07
2016-12-29,1141.28
2016-12-30,1147.459
2017-01-02,1147.955
2017-01-03,1150.979
2017-01-04,1155.403
2017-01-05,1170.023
2017-01-06,1166.584
2017-01-09,1159.359
2017-01-10,1167.321
2017-01-11,1168.096
2017-01-12,1179.637
2017-01-13,1181.876
2017-01-16,1174.273
2017-01-17,1181.27
2017-01-18,1188.353
2017-01-19,1181.236
2017-01-20,1182.051
2017-01-23,1190.885
2017-01-24,1199.316
2017-01-25,1198.597
2017-01-26,1201.984
2017-01-27,1202.538
2017-01-30,1201.766
2017-01-31,1201.237
2017-02-01,1209.881
2017-02-02,1218.09
2017-02-03,1224.387
2017-02-06,1231.051
2017-02-07,1229.172
2017-02-08,1233.391
2017-02-09,1239.039
2017-02-10,1242.175
2017-02-13,1249.062
2017-02-14,1252.433
2017-02-15,1256.3
2017-02-16,1258.182
2017-02-17,1255.403
2017-02-20,1258.414
2017-02-21,1259.944
2017-02-22,1264.745
2017-02-23,1269.384
2017-02-24,1265.31
2017-02-27,1264.102
2017-02-28,1263.811
2017-03-01,1265.027
2017-03-02,1259.673
2017-03-03,1251.18
2017-03-06,1256.216
2017-03-07,1263.188
2017-03-08,1258.736
2017-03-09,1245.633
2017-03-10,1247.357
2017-03-13,1258.116
2017-03-14,1260.291
2017-03-15,1265.323
2017-03-16,1287.641
2017-03-17,1292.198
2017-03-20,1296.448
2017-03-21,1298.127
2017-03-22,1291.36
2017-03-23,1295.717
2017-03-24,1298.039
2017-03-27,1292.212
2017-03-28,1296.226
2017-03-29,1298.822
2017-03-30,1299.295
2017-03-31,1297.216
2017-04-03,1305.047
2017-04-04,1303.836
2017-04-05,1309.144
2017-04-06,1303.061
2017-04-07,1303.176
2017-04-10,1294.925
2017-04-11,1292.215
2017-04-12,1293.594
2017-04-13,1302.206
2017-04-14,1295.335
2017-04-17,1298.406
2017-04-18,1294.987
2017-04-19,1292.956
2017-04-20,1296.896
2017-04-21,1299.931
2017-04-24,1303.034
2017-04-25,1316.451
2017-04-26,1316.6
2017-04-27,1312.373
2017-04-28,1312.032
2017-05-01,1313.134
2017-05-02,1320.286
2017-05-03,1317.563
2017-05-04,1315.146
2017-05-05,1308.977
2017-05-08,1313.862
2017-05-09,1312.107
2017-05-10,1317.779
2017-05-11,1322.863
2017-05-12,1319.493
2017-05-15,1328.696
2017-05-16,1332.291
2017-05-17,1327.599
2017-05-18,1299.936
2017-05-19,1307.899
2017-05-22,1310.271
2017-05-23,1307.589
2017-05-24,1308.885
2017-05-25,1320.158
2017-05-26,1323.461
2017-05-29,1317.001
2017-05-30,1317.726
2017-05-31,1321.419
2017-06-01,1322.822
2017-06-02,1330.998
2017-06-05,1336.8
2017-06-06,1335.66
2017-06-07,1337.631
2017-06-08,1342.761
2017-06-09,1344.491
2017-06-12,1333.176
2017-06-13,1337.971
2017-06-14,1340.832
2017-06-15,1334.34
2017-06-16,1334.091
2017-06-19,1337.519
2017-06-20,1327.32
2017-06-21,1328.215
2017-06-22,1327.31
2017-06-23,1329.553
2017-06-26,1336.123
2017-06-27,1332.835
2017-06-28,1326.37
2017-06-29,1331.739
2017-06-30,1332.149
2017-07-03,1331.939
2017-07-04,1326.982
2017-07-05,1328.213
2017-07-06,1328.508
2017-07-07,1327.719
2017-07-10,1330.468
2017-07-11,1329.809
2017-07-12,1340.343
2017-07-13,1350.427
2017-07-14,1357.181
2017-07-17,1362.984
2017-07-18,1366.312
2017-07-19,1376.708
2017-07-20,1375.59
2017-07-21,1376.179
2017-07-24,1378.335
2017-07-25,1375.984
2017-07-26,1374.886
2017-07-27,1383.321
2017-07-28,1376.538
2017-07-31,1380.809
2017-08-01,1383.576
2017-08-02,1387.428
2017-08-03,1378.43
2017-08-04,1382.478
2017-08-07,1388.007
2017-08-08,1388.415
2017-08-09,1375.485
2017-08-10,1354.996
2017-08-11,1344.013
2017-08-14,1352.494
2017-08-15,1352.555
2017-08-16,1361.396
2017-08-17,1368.013
2017-08-18,1365.1
2017-08-21,1367.957
2017-08-22,1372.078
2017-08-23,1375.66
2017-08-24,1383.16
2017-08-25,1389.369
2017-08-28,1396.936
2017-08-29,1391.145
2017-08-30,1399.616
2017-08-31,1408.412
2017-09-01,1416.848
2017-09-04,1409.865
2017-09-05,1418.384
2017-09-06,1417.739
2017-09-07,1427.643
2017-09-08,1428.978
2017-09-11,1433.357
2017-09-12,1438.117
2017-09-13,1434.414
2017-09-14,1439.142
2017-09-15,1446.571
2017-09-18,1449.447
2017-09-19,1445.353
2017-09-20,1446.565
2017-09-21,1444.287
2017-09-22,1429.544
2017-09-25,1399.724
2017-09-26,1398.324
2017-09-27,1394.128
2017-09-28,1392.284
2017-09-29,1409.162
2017-10-02,1412.234
2017-10-03,1418.662
2017-10-04,1425.47
2017-10-05,1429.077
2017-10-06,1430.367
2017-10-09,1425.866
2017-10-10,1438.567
2017-10-11,1439.807
2017-10-12,1448.098
2017-10-13,1452.349
2017-10-16,1456.559
2017-10-17,1448.199
2017-10-18,1449.095
2017-10-19,1445.482
2017-10-20,1450.127
2017-10-23,1449.521
2017-10-24,1452.047
2017-10-25,1457.356
2017-10-26,1454.474
2017-10-27,1446.292
2017-10-30,1454.238
2017-10-31,1458.764
2017-11-01,1466.816
2017-11-02,1466.683
2017-11-03,1465.006
2017-11-06,1465.965
2017-11-07,1461.804
2017-11-08,1465.627
2017-11-09,1463.391
2017-11-10,1460.998
2017-11-13,1455.691
2017-11-14,1456.79
2017-11-15,1452.485
2017-11-16,1464.032
2017-11-17,1470.864
2017-11-20,1472.962
2017-11-21,1482.17
2017-11-22,1486.452
2017-11-23,1492.401
2017-11-24,1493.653
2017-11-27,1490.738
2017-11-28,1487.516
2017-11-29,1492.591
2017-11-30,1484.533
2017-12-01,1479.827
2017-12-04,1478.794
2017-12-05,1471.771
2017-12-06,1449.845
2017-12-07,1440.97
2017-12-08,1448.16
2017-12-11,1460.697
2017-12-12,1452.617
2017-12-13,1460.259
2017-12-14,1463.126
2017-12-15,1471.733
2017-12-18,1481.62
2017-12-19,1483.453
2017-12-20,1489.218
2017-12-21,1491.131
2017-12-22,1502.53
2017-12-25,1502.14
2017-12-26,1502.559
2017-12-27,1517.899
2017-12-28,1531.162
2017-12-29,1540.094
2018-01-01,1540.53
2018-01-02,1557.849
2018-01-03,1564.511
2018-01-04,1572.413
2018-01-05,1583.574
2018-01-08,1589.071
2018-01-09,1584.985
2018-01-10,1583.118
2018-01-11,1587.12
2018-01-12,1596.684
2018-01-15,1601.452
2018-01-16,1601.84
2018-01-17,1603.052
2018-01-18,1600.841
2018-01-19,1607.908
2018-01-22,1619.283
2018-01-23,1624.141
2018-01-24,1638.828
2018-01-25,1646.836
2018-01-26,1651.613
2018-01-29,1645.676
2018-01-30,1627.248
2018-01-31,1629.629
2018-02-01,1626.231
2018-02-02,1601.63
2018-02-05,1570.062
2018-02-06,1524.869
2018-02-07,1525.387
2018-02-08,1526.714
2018-02-09,1505.393
2018-02-12,1519.487
2018-02-13,1521.931
2018-02-14,1541.207
2018-02-15,1552.4
2018-02-16,1550.642
2018-02-19,1558.897
2018-02-20,1550.155
2018-02-21,1566.004
2018-02-22,1556.422
2018-02-23,1574.738
2018-02-26,1581.49
2018-02-27,1572.613
2018-02-28,1562.868
2018-03-01,1561.598
2018-03-02,1551.673
2018-03-05,1537.25
2018-03-06,1550.73
2018-03-07,1538.199
2018-03-08,1546.693
2018-03-09,1558.527
2018-03-12,1575.019
2018-03-13,1577.336
2018-03-14,1573.372
2018-03-15,1574.918
2018-03-16,1569.523
2018-03-19,1556.709
2018-03-20,1560.462
2018-03-21,1559.649
2018-03-22,1551.617
2018-03-23,1518.845
2018-03-26,1533.684
2018-03-27,1547.81
2018-03-28,1530.948
2018-03-29,1540.077
2018-03-30,1543.239
2018-04-02,1549.004
2018-04-03,1552.287
2018-04-04,1536.864
2018-04-05,1550.307
2018-04-06,1550.727
2018-04-09,1553.759
2018-04-10,1560.418
2018-04-11,1564.997
2018-04-12,1561.863
2018-04-13,1564.945
2018-04-16,1558.909
2018-04-17,1556.691
2018-04-18,1560.46
2018-04-19,1569.488
2018-04-20,1556.6
2018-04-23,1543.205
2018-04-24,1536.259
2018-04-25,1521.397
2018-04-26,1518.34
2018-04-27,1527.792
2018-04-30,1541.771
2018-05-01,1539.195
2018-05-02,1535.021
2018-05-03,1521.929
2018-05-04,1516.831
2018-05-07,1517.909
2018-05-08,1509.658
2018-05-09,1510.725
2018-05-10,1518.162
2018-05-11,1527.338
2018-05-14,1527.201
2018-05-15,1511.372
2018-05-16,1511.832
2018-05-17,1509.299
2018-05-18,1507.22
2018-05-21,1504.44
2018-05-22,1511.333
2018-05-23,1502.687
2018-05-24,1506.275
2018-05-25,1509.026
2018-05-28,1518.987
2018-05-29,1502.8
2018-05-30,1499.054
2018-05-31,1510.047
2018-06-01,1513.32
2018-06-04,1517.947
2018-06-05,1507.803
2018-06-06,1515.199
2018-06-07,1517.695
2018-06-08,1508.449
2018-06-11,1515.899
2018-06-12,1517.161
2018-06-13,1511.554
2018-06-14,1501.406
2018-06-15,1485.848
2018-06-18,1470.238
2018-06-19,1442.862
2018-06-20,1452.824
2018-06-21,1437.265
2018-06-22,1441.261
2018-06-25,1429.105
2018-06-26,1423.075
2018-06-27,1405.407
2018-06-28,1387.277
2018-06-29,1411.508
2018-07-02,1395.975
2018-07-03,1395.701
2018-07-04,1397.044
2018-07-05,1387.393
2018-07-06,1397.914
2018-07-09,1413.432
2018-07-10,1417.722
2018-07-11,1404.965
2018-07-12,1415.934
2018-07-13,1421.239
2018-07-16,1410.645
2018-07-17,1415.383
2018-07-18,1408.957
2018-07-19,1397.017
2018-07-20,1402.87
2018-07-23,1396.917
2018-07-24,1412.706
2018-07-25,1420.024
2018-07-26,1429.114
2018-07-27,1435.145
2018-07-30,1430.298
2018-07-31,1430.098
2018-08-01,1437.831
2018-08-02,1418.052
2018-08-03,1428.131
2018-08-06,1424.618
2018-08-07,1430.786
2018-08-08,1429.052
2018-08-09,1428.331
2018-08-10,1407.806
2018-08-13,1374.867
2018-08-14,1384.4
2018-08-15,1367.514
2018-08-16,1365.603
2018-08-17,1367.567
2018-08-20,1372.297
2018-08-21,1386.397
2018-08-22,1384.142
2018-08-23,1384.281
2018-08-24,1385.617
2018-08-27,1402.481
2018-08-28,1403.772
2018-08-29,1401.821
2018-08-30,1395.658
2018-08-31,1400.664
2018-09-03,1389.629
2018-09-04,1379.215
2018-09-05,1365.128
2018-09-06,1358.697
2018-09-07,1360.631
2018-09-10,1340.397
2018-09-11,1337.63
2018-09-12,1339.047
2018-09-13,1350.412
2018-09-14,1363.817
2018-09-17,1352.059
2018-09-18,1352.09
2018-09-19,1355.984
2018-09-20,1356.223
2018-09-21,1368.599
2018-09-24,1357.969
2018-09-25,1355.244
2018-09-26,1358.571
2018-09-27,1359.278
2018-09-28,1354.355
2018-10-01,1351.799
2018-10-02,1338.752
2018-10-03,1336.508
2018-10-04,1314.453
2018-10-05,1295.674
2018-10-08,1285.463
2018-10-09,1279.663
2018-10-10,1274.96
2018-10-11,1230.128
2018-10-12,1254.387
2018-10-15,1250.6
2018-10-16,1263.248
2018-10-17,1264.621
2018-10-18,1253.859
2018-10-19,1253.599
2018-10-22,1258.127
2018-10-23,1232.621
2018-10-24,1229.895
2018-10-25,1214.226
2018-10-26,1203.62
2018-10-29,1192.652
2018-10-30,1196.529
2018-10-31,1211.7
2018-11-01,1229.227
2018-11-02,1260.139
2018-11-05,1258.379
2018-11-06,1255.715
2018-11-07,1261.415
2018-11-08,1263.037
2018-11-09,1251.615
2018-11-12,1240.976
2018-11-13,1240.641
2018-11-14,1243.038
2018-11-15,1254.187
2018-11-16,1263.438
2018-11-19,1270.356
2018-11-20,1256.005
2018-11-21,1259.927
2018-11-22,1256.566
2018-11-23,1246.493
2018-11-26,1254.064
2018-11-27,1257.89
2018-11-28,1267.021
2018-11-29,1278.84
2018-11-30,1278.024
2018-12-03,1301.689
2018-12-04,1298.863
2018-12-05,1284.327
2018-12-06,1257.435
2018-12-07,1263.265
2018-12-10,1237.469
2018-12-11,1240.188
2018-12-12,1257.753
2018-12-13,1266.661
2018-12-14,1253.988
2018-12-17,1248.757
2018-12-18,1244.87
2018-12-19,1255.719
2018-12-20,1248.612
2018-12-21,1242.663
2018-12-24,1238.737
2018-12-25,1234.072
2018-12-26,1228.493
2018-12-27,1239.403
2018-12-28,1252.049
2018-12-31,1258.323
2019-01-01,1259.154
2019-01-02,1251.318
2019-01-03,1244.97
2019-01-04,1258.345
2019-01-07,1272.515
2019-01-08,1268.255
2019-01-09,1280.589
2019-01-10,1286.398
2019-01-11,1288.388
2019-01-14,1281.478
2019-01-15,1290.017
2019-01-16,1292.433
2019-01-17,1287.678
2019-01-18,1294.114
2019-01-21,1289.258
2019-01-22,1282.828
2019-01-23,1290.596
2019-01-24,1299.633
2019-01-25,1305.642
2019-01-28,1305.089
2019-01-29,1307.037
2019-01-30,1314.042
2019-01-31,1326.109
2019-02-01,1327.421
2019-02-04,1326.035
2019-02-05,1326.31
2019-02-06,1325.656
2019-02-07,1322.794
2019-02-08,1321.72
2019-02-11,1316.174
2019-02-12,1318.54
2019-02-13,1322.028
2019-02-14,1321.711
2019-02-15,1315.936
2019-02-18,1322.223
2019-02-19,1326.925
2019-02-20,1337.283
2019-02-21,1338.919
2019-02-22,1341.951
2019-02-25,1352.434
2019-02-26,1348.847
2019-02-27,1351.599
2019-02-28,1343.404
2019-03-01,1346.181
2019-03-04,1352.093
2019-03-05,1357.411
2019-03-06,1355.665
2019-03-07,1343.847
2019-03-08,1335.571
2019-03-11,1345.354
2019-03-12,1355.411
2019-03-13,1357.182
2019-03-14,1357.744
2019-03-15,1363.472
2019-03-18,1373.86
2019-03-19,1371.412
2019-03-20,1372.597
2019-03-21,1370.368
2019-03-22,1359.976
2019-03-25,1344.644
2019-03-26,1351.893
2019-03-27,1347.089
2019-03-28,1344.197
2019-03-29,1356.313
2019-04-01,1370.925
2019-04-02,1371.874
2019-04-03,1378.591
2019-04-04,1377.797
2019-04-05,1381.036
2019-04-08,1379.278
2019-04-09,1384.901
2019-04-10,1389.018
2019-04-11,1384.386
2019-04-12,1384.143
2019-04-15,1388.516
2019-04-16,1390.326
2019-04-17,1392.615
2019-04-18,1383.557
2019-04-19,1387.293
2019-04-22,1382.52
2019-04-23,1379.405
2019-04-24,1373.514
2019-04-25,1365.359
2019-04-26,1361.552
2019-04-29,1360.477
2019-04-30,1359.416
2019-05-01,1360.364
2019-05-02,1360.485
2019-05-03,1363.235
2019-05-06,1343.821
2019-05-07,1340.792
2019-05-08,1332.261
2019-05-09,1308.18
2019-05-10,1314.022
2019-05-13,1286.336
2019-05-14,1287.253
2019-05-15,1291.455
2019-05-16,1283.663
2019-05-17,1269.008
2019-05-20,1272.534
2019-05-21,1277.595
2019-05-22,1279.274
2019-05-23,1265.979
2019-05-24,1272.197
2019-05-27,1281.271
2019-05-28,1286.027
2019-05-29,1278.107
2019-05-30,1287.227
2019-05-31,1293.0
2019-06-03,1297.425
2019-06-04,1298.952
2019-06-05,1302.456
2019-06-06,1297.216
2019-06-07,1302.284
2019-06-10,1311.956
2019-06-11,1322.796
2019-06-12,1318.221
2019-06-13,1318.651
2019-06-14,1309.018
2019-06-17,1302.286
2019-06-18,1308.969
2019-06-19,1317.929
2019-06-20,1337.975
2019-06-21,1337.56
2019-06-24,1338.295
2019-06-25,1334.036
2019-06-26,1335.855
2019-06-27,1342.253
2019-06-28,1344.219
2019-07-01,1355.306
2019-07-02,1354.239
2019-07-03,1353.565
2019-07-04,1361.038
2019-07-05,1358.398
2019-07-08,1342.141
2019-07-09,1336.989
2019-07-10,1345.341
2019-07-11,1357.567
2019-07-12,1355.152
2019-07-15,1356.266
2019-07-16,1358.775
2019-07-17,1352.246
2019-07-18,1350.464
2019-07-19,1353.899
2019-07-22,1348.58
