Date,AUSTRALIA Standard (Large+Mid Cap)
2009-12-02,4222.368
2009-12-03,4224.168
2009-12-04,4112.47
2009-12-07,4076.389
2009-12-08,4050.229
2009-12-09,4024.156
2009-12-10,4035.894
2009-12-11,4034.993
2009-12-14,4059.725
2009-12-15,4057.265
2009-12-16,4005.126
2009-12-17,3951.328
2009-12-18,3934.423
2009-12-21,3906.593
2009-12-22,3934.251
2009-12-23,3990.402
2009-12-24,4039.536
2009-12-25,4039.536
2009-12-28,4062.657
2009-12-29,4153.103
2009-12-30,4125.377
2009-12-31,4185.204
2010-01-01,4185.204
2010-01-04,4253.194
2010-01-05,4300.106
2010-01-06,4306.51
2010-01-07,4297.204
2010-01-08,4311.858
2010-01-11,4402.797
2010-01-12,4332.637
2010-01-13,4291.638
2010-01-14,4357.759
2010-01-15,4331.343
2010-01-18,4358.121
2010-01-19,4302.672
2010-01-20,4245.999
2010-01-21,4190.935
2010-01-22,4121.327
2010-01-25,4081.788
2010-01-26,4060.104
2010-01-27,3989.718
2010-01-28,4018.147
2010-01-29,3892.341
2010-02-01,3844.055
2010-02-02,3901.262
2010-02-03,3934.662
2010-02-04,3858.276
2010-02-05,3744.121
2010-02-08,3777.695
2010-02-09,3775.596
2010-02-10,3775.912
2010-02-11,3863.377
2010-02-12,3860.22
2010-02-15,3879.88
2010-02-16,3952.461
2010-02-17,4047.366
2010-02-18,4043.942
2010-02-19,3992.927
2010-02-22,4101.655
2010-02-23,4096.0
2010-02-24,4023.326
2010-02-25,3925.305
2010-02-26,4025.421
2010-03-01,4093.876
2010-03-02,4129.359
2010-03-03,4172.726
2010-03-04,4164.976
2010-03-05,4216.685
2010-03-08,4263.568
2010-03-09,4283.884
2010-03-10,4309.386
2010-03-11,4284.843
2010-03-12,4296.296
2010-03-15,4243.986
2010-03-16,4268.556
2010-03-17,4354.509
2010-03-18,4348.546
2010-03-19,4338.967
2010-03-22,4299.599
2010-03-23,4359.791
2010-03-24,4332.59
2010-03-25,4342.773
2010-03-26,4319.284
2010-03-29,4370.334
2010-03-30,4404.782
2010-03-31,4361.508
2010-04-01,4396.815
2010-04-02,4396.815
2010-04-05,4394.189
2010-04-06,4455.676
2010-04-07,4469.462
2010-04-08,4444.704
2010-04-09,4473.199
2010-04-12,4494.864
2010-04-13,4444.828
2010-04-14,4534.394
2010-04-15,4539.311
2010-04-16,4492.817
2010-04-19,4392.121
2010-04-20,4450.117
2010-04-21,4465.595
2010-04-22,4405.956
2010-04-23,4357.669
2010-04-26,4383.198
2010-04-27,4368.936
2010-04-28,4312.427
2010-04-29,4301.656
2010-04-30,4337.051
2010-05-03,4286.705
2010-05-04,4180.591
2010-05-05,4111.59
2010-05-06,3984.002
2010-05-07,3831.628
2010-05-10,4014.296
2010-05-11,3950.289
2010-05-12,3961.946
2010-05-13,4052.739
2010-05-14,3975.759
2010-05-17,3805.932
2010-05-18,3791.148
2010-05-19,3580.893
2010-05-20,3429.217
2010-05-21,3453.156
2010-05-24,3550.535
2010-05-25,3377.295
2010-05-26,3485.994
2010-05-27,3593.097
2010-05-28,3677.712
2010-05-31,3612.909
2010-06-01,3610.094
2010-06-02,3548.311
2010-06-03,3682.501
2010-06-04,3595.954
2010-06-07,3432.801
2010-06-08,3487.148
2010-06-09,3561.169
2010-06-10,3657.197
2010-06-11,3729.084
2010-06-14,3798.032
2010-06-15,3778.104
2010-06-16,3835.45
2010-06-17,3799.123
2010-06-18,3849.739
2010-06-21,3952.711
2010-06-22,3897.905
2010-06-23,3794.302
2010-06-24,3775.371
2010-06-25,3708.284
2010-06-28,3724.591
2010-06-29,3608.022
2010-06-30,3534.749
2010-07-01,3448.483
2010-07-02,3487.927
2010-07-05,3436.864
2010-07-06,3552.055
2010-07-07,3554.812
2010-07-08,3707.632
2010-07-09,3745.758
2010-07-12,3750.183
2010-07-13,3737.968
2010-07-14,3830.785
2010-07-15,3790.948
2010-07-16,3756.49
2010-07-19,3680.9
2010-07-20,3758.062
2010-07-21,3791.127
2010-07-22,3798.3
2010-07-23,3880.272
2010-07-26,3924.317
2010-07-27,3950.144
2010-07-28,3943.194
2010-07-29,3978.984
2010-07-30,3965.549
2010-08-02,4041.833
2010-08-03,4067.052
2010-08-04,4044.722
2010-08-05,4050.364
2010-08-06,4063.252
2010-08-09,4091.346
2010-08-10,4016.73
2010-08-11,3901.22
2010-08-12,3842.018
2010-08-13,3899.034
2010-08-16,3885.62
2010-08-17,3952.363
2010-08-18,3928.131
2010-08-19,3914.256
2010-08-20,3842.889
2010-08-23,3869.894
2010-08-24,3799.033
2010-08-25,3716.97
2010-08-26,3796.344
2010-08-27,3835.672
2010-08-30,3913.154
2010-08-31,3844.4
2010-09-01,4007.434
2010-09-02,4053.797
2010-09-03,4070.925
2010-09-06,4119.724
2010-09-07,4106.587
2010-09-08,4095.573
2010-09-09,4170.23
2010-09-10,4153.718
2010-09-13,4250.109
2010-09-14,4276.406
2010-09-15,4316.351
2010-09-16,4247.923
2010-09-17,4276.667
2010-09-20,4322.018
2010-09-21,4305.78
2010-09-22,4357.938
2010-09-23,4346.374
2010-09-24,4349.926
2010-09-27,4434.513
2010-09-28,4442.615
2010-09-29,4434.673
2010-09-30,4371.686
2010-10-01,4377.109
2010-10-04,4411.92
2010-10-05,4399.464
2010-10-06,4508.277
2010-10-07,4543.936
2010-10-08,4538.283
2010-10-11,4557.688
2010-10-12,4471.564
2010-10-13,4505.386
2010-10-14,4601.859
2010-10-15,4561.802
2010-10-18,4535.75
2010-10-19,4451.732
2010-10-20,4481.993
2010-10-21,4480.202
2010-10-22,4478.629
2010-10-25,4602.34
2010-10-26,4545.145
2010-10-27,4428.607
2010-10-28,4506.584
2010-10-29,4497.088
2010-11-01,4565.849
2010-11-02,4622.515
2010-11-03,4634.196
2010-11-04,4745.854
2010-11-05,4801.316
2010-11-08,4771.559
2010-11-09,4752.766
2010-11-10,4637.477
2010-11-11,4656.067
2010-11-12,4587.265
2010-11-15,4580.199
2010-11-16,4546.869
2010-11-17,4499.901
2010-11-18,4540.408
2010-11-19,4508.001
2010-11-22,4531.403
2010-11-23,4432.552
2010-11-24,4456.091
2010-11-25,4452.801
2010-11-26,4375.106
2010-11-29,4370.896
2010-11-30,4341.481
2010-12-01,4363.778
2010-12-02,4496.276
2010-12-03,4582.693
2010-12-06,4579.082
2010-12-07,4626.911
2010-12-08,4530.746
2010-12-09,4605.039
2010-12-10,4625.464
2010-12-13,4682.819
2010-12-14,4715.085
2010-12-15,4679.861
2010-12-16,4658.284
2010-12-17,4640.6
2010-12-20,4643.541
2010-12-21,4708.809
2010-12-22,4730.867
2010-12-23,4770.496
2010-12-24,4748.169
2010-12-27,4745.331
2010-12-28,4784.357
2010-12-29,4785.75
2010-12-30,4791.782
2010-12-31,4801.755
2011-01-03,4771.775
2011-01-04,4708.482
2011-01-05,4642.912
2011-01-06,4639.053
2011-01-07,4637.519
2011-01-10,4608.04
2011-01-11,4579.672
2011-01-12,4628.08
2011-01-13,4720.733
2011-01-14,4686.328
2011-01-17,4677.917
2011-01-18,4727.947
2011-01-19,4787.753
2011-01-20,4643.917
2011-01-21,4652.791
2011-01-24,4718.464
2011-01-25,4720.958
2011-01-26,4728.079
2011-01-27,4724.518
2011-01-28,4694.023
2011-01-31,4692.206
2011-02-01,4758.515
2011-02-02,4779.421
2011-02-03,4821.61
2011-02-04,4878.348
2011-02-07,4889.817
2011-02-08,4927.663
2011-02-09,4912.531
2011-02-10,4891.24
2011-02-11,4847.358
2011-02-14,4908.7
2011-02-15,4894.968
2011-02-16,4889.89
2011-02-17,4941.203
2011-02-18,4955.782
2011-02-21,4916.734
2011-02-22,4850.143
2011-02-23,4833.441
2011-02-24,4834.321
2011-02-25,4897.542
2011-02-28,4908.59
2011-03-01,4894.78
2011-03-02,4874.845
2011-03-03,4864.168
2011-03-04,4917.706
2011-03-07,4876.963
2011-03-08,4862.228
2011-03-09,4829.058
2011-03-10,4712.048
2011-03-11,4684.593
2011-03-14,4676.477
2011-03-15,4505.672
2011-03-16,4502.366
2011-03-17,4490.74
2011-03-18,4615.1
2011-03-21,4680.987
2011-03-22,4712.917
2011-03-23,4719.582
2011-03-24,4818.674
2011-03-25,4890.016
2011-03-28,4876.417
2011-03-29,4887.756
2011-03-30,4988.451
2011-03-31,5017.227
2011-04-01,5057.232
2011-04-04,5065.874
2011-04-05,5077.69
2011-04-06,5142.59
2011-04-07,5153.646
2011-04-08,5218.156
2011-04-11,5263.529
2011-04-12,5147.737
2011-04-13,5190.103
2011-04-14,5161.915
2011-04-15,5136.262
2011-04-18,5106.761
2011-04-19,5057.885
2011-04-20,5210.672
2011-04-21,5299.899
2011-04-22,5299.899
2011-04-25,5280.413
2011-04-26,5310.505
2011-04-27,5280.578
2011-04-28,5345.526
2011-04-29,5306.796
2011-05-02,5343.399
2011-05-03,5249.328
2011-05-04,5140.05
2011-05-05,5082.568
2011-05-06,5125.799
2011-05-09,5122.191
2011-05-10,5129.01
2011-05-11,5158.574
2011-05-12,5005.925
2011-05-13,5021.927
2011-05-16,4972.694
2011-05-17,4979.877
2011-05-18,5012.821
2011-05-19,5080.995
2011-05-20,5058.664
2011-05-23,4907.972
2011-05-24,4913.242
2011-05-25,4844.103
2011-05-26,4958.407
2011-05-27,5032.454
2011-05-30,5012.315
2011-05-31,5040.612
2011-06-01,5060.549
2011-06-02,4924.592
2011-06-03,4927.747
2011-06-06,4930.494
2011-06-07,4926.579
2011-06-08,4850.866
2011-06-09,4860.55
2011-06-10,4841.267
2011-06-13,4848.838
2011-06-14,4934.655
2011-06-15,4902.004
2011-06-16,4748.135
2011-06-17,4785.76
2011-06-20,4734.566
2011-06-21,4813.02
2011-06-22,4849.124
2011-06-23,4744.327
2011-06-24,4782.809
2011-06-27,4708.229
2011-06-28,4757.841
2011-06-29,4877.316
2011-06-30,4988.903
2011-07-01,4979.23
2011-07-04,4995.683
2011-07-05,4966.13
2011-07-06,4967.891
2011-07-07,5006.871
2011-07-08,5035.327
2011-07-11,4911.328
2011-07-12,4803.054
2011-07-13,4897.921
2011-07-14,4852.979
2011-07-15,4793.63
2011-07-18,4756.384
2011-07-19,4811.169
2011-07-20,4918.252
2011-07-21,4968.45
2011-07-22,5023.769
2011-07-25,4934.778
2011-07-26,5026.901
2011-07-27,5027.012
2011-07-28,4940.405
2011-07-29,4879.256
2011-08-01,4949.803
2011-08-02,4819.792
2011-08-03,4646.587
2011-08-04,4529.27
2011-08-05,4297.505
2011-08-08,4121.176
2011-08-09,4124.058
2011-08-10,4267.497
2011-08-11,4283.362
2011-08-12,4336.687
2011-08-15,4529.305
2011-08-16,4493.986
2011-08-17,4593.401
2011-08-18,4459.079
2011-08-19,4324.7
2011-08-22,4306.296
2011-08-23,4430.243
2011-08-24,4421.581
2011-08-25,4456.657
2011-08-26,4474.611
2011-08-29,4591.475
2011-08-30,4615.165
2011-08-31,4665.053
2011-09-01,4694.451
2011-09-02,4595.131
2011-09-05,4456.971
2011-09-06,4360.372
2011-09-07,4513.608
2011-09-08,4538.833
2011-09-09,4465.222
2011-09-12,4244.234
2011-09-13,4274.308
2011-09-14,4151.662
2011-09-15,4259.873
2011-09-16,4380.367
2011-09-19,4232.963
2011-09-20,4235.917
2011-09-21,4228.39
2011-09-22,3949.308
2011-09-23,3894.764
2011-09-26,3836.268
2011-09-27,4083.556
2011-09-28,4085.403
2011-09-29,4024.484
2011-09-30,3983.987
2011-10-03,3827.692
2011-10-04,3734.0
2011-10-05,3853.104
2011-10-06,4030.412
2011-10-07,4193.246
2011-10-10,4289.367
2011-10-11,4302.947
2011-10-12,4376.675
2011-10-13,4394.897
2011-10-14,4438.722
2011-10-17,4481.577
2011-10-18,4363.382
2011-10-19,4439.158
2011-10-20,4316.334
2011-10-21,4371.27
2011-10-24,4534.12
2011-10-25,4516.434
2011-10-26,4483.995
2011-10-27,4750.391
2011-10-28,4774.565
2011-10-31,4661.796
2011-11-01,4457.086
2011-11-02,4430.084
2011-11-03,4410.517
2011-11-04,4530.911
2011-11-07,4526.273
2011-11-08,4548.686
2011-11-09,4533.892
2011-11-10,4409.173
2011-11-11,4532.163
2011-11-14,4515.814
2011-11-15,4472.121
2011-11-16,4422.064
2011-11-17,4403.523
2011-11-18,4314.9
2011-11-21,4196.533
2011-11-22,4172.052
2011-11-23,4030.52
2011-11-24,4038.682
2011-11-25,3988.29
2011-11-28,4140.44
2011-11-29,4218.639
2011-11-30,4349.964
2011-12-01,4444.476
2011-12-02,4524.519
2011-12-05,4572.927
2011-12-06,4475.934
2011-12-07,4527.5
2011-12-08,4494.216
2011-12-09,4391.949
2011-12-12,4407.656
2011-12-13,4344.677
2011-12-14,4261.727
2011-12-15,4221.763
2011-12-16,4267.252
2011-12-19,4146.561
2011-12-20,4198.885
2011-12-21,4288.925
2011-12-22,4271.046
2011-12-23,4329.936
2011-12-26,4329.936
2011-12-27,4332.069
2011-12-28,4256.188
2011-12-29,4245.035
2011-12-30,4283.507
2012-01-02,4283.507
2012-01-03,4383.189
2012-01-04,4460.214
2012-01-05,4373.73
2012-01-06,4326.082
2012-01-09,4323.438
2012-01-10,4419.197
2012-01-11,4438.142
2012-01-12,4441.48
2012-01-13,4443.723
2012-01-16,4411.814
2012-01-17,4508.614
2012-01-18,4503.533
2012-01-19,4511.803
2012-01-20,4552.712
2012-01-23,4577.049
2012-01-24,4542.287
2012-01-25,4606.76
2012-01-26,4682.4
2012-01-27,4692.828
2012-01-30,4648.133
2012-01-31,4661.378
2012-02-01,4665.986
2012-02-02,4710.707
2012-02-03,4706.859
2012-02-06,4735.452
2012-02-07,4743.566
2012-02-08,4760.092
2012-02-09,4752.954
2012-02-10,4652.757
2012-02-13,4721.953
2012-02-14,4652.305
2012-02-15,4685.543
2012-02-16,4602.079
2012-02-17,4611.632
2012-02-20,4725.667
2012-02-21,4731.229
2012-02-22,4705.673
2012-02-23,4723.99
2012-02-24,4755.55
2012-02-27,4735.6
2012-02-28,4739.426
2012-02-29,4803.932
2012-03-01,4751.121
2012-03-02,4752.171
2012-03-05,4709.52
2012-03-06,4596.477
2012-03-07,4527.268
2012-03-08,4582.283
2012-03-09,4636.353
2012-03-12,4561.51
2012-03-13,4637.885
2012-03-14,4638.86
2012-03-15,4665.262
2012-03-16,4690.853
2012-03-19,4721.233
2012-03-20,4652.24
2012-03-21,4608.535
2012-03-22,4600.594
2012-03-23,4637.413
2012-03-26,4657.281
2012-03-27,4684.07
2012-03-28,4683.579
2012-03-29,4659.685
2012-03-30,4669.334
2012-04-02,4681.013
2012-04-03,4677.745
2012-04-04,4621.12
2012-04-05,4633.906
2012-04-06,4633.906
2012-04-09,4635.255
2012-04-10,4585.343
2012-04-11,4557.382
2012-04-12,4646.41
2012-04-13,4663.817
2012-04-16,4631.748
2012-04-17,4642.104
2012-04-18,4699.202
2012-04-19,4691.926
2012-04-20,4709.328
2012-04-23,4658.349
2012-04-24,4674.698
2012-04-25,4686.037
2012-04-26,4721.25
2012-04-27,4736.402
2012-04-30,4759.95
2012-05-01,4769.85
2012-05-02,4759.58
2012-05-03,4739.669
2012-05-04,4672.661
2012-05-07,4573.269
2012-05-08,4546.699
2012-05-09,4480.082
2012-05-10,4541.259
2012-05-11,4507.012
2012-05-14,4497.767
2012-05-15,4466.105
2012-05-16,4348.048
2012-05-17,4330.911
2012-05-18,4183.414
2012-05-21,4209.765
2012-05-22,4272.089
2012-05-23,4142.524
2012-05-24,4154.798
2012-05-25,4125.831
2012-05-28,4198.486
2012-05-29,4253.298
2012-05-30,4171.744
2012-05-31,4144.731
2012-06-01,4118.128
2012-06-04,4070.665
2012-06-05,4139.487
2012-06-06,4211.254
2012-06-07,4293.508
2012-06-08,4222.733
2012-06-11,4246.251
2012-06-12,4243.425
2012-06-13,4274.325
2012-06-14,4246.663
2012-06-15,4292.384
2012-06-18,4392.857
2012-06-19,4423.724
2012-06-20,4440.374
2012-06-21,4365.383
2012-06-22,4291.681
2012-06-25,4253.667
2012-06-26,4259.045
2012-06-27,4307.788
2012-06-28,4286.766
2012-06-29,4434.882
2012-07-02,4471.532
2012-07-03,4479.108
2012-07-04,4529.885
2012-07-05,4533.157
2012-07-06,4488.892
2012-07-09,4433.399
2012-07-10,4423.368
2012-07-11,4437.922
2012-07-12,4350.3
2012-07-13,4413.668
2012-07-16,4445.666
2012-07-17,4492.03
2012-07-18,4515.019
2012-07-19,4642.128
2012-07-20,4613.033
2012-07-23,4492.382
2012-07-24,4502.168
2012-07-25,4490.323
2012-07-26,4567.16
2012-07-27,4661.699
2012-07-30,4724.122
2012-07-31,4765.156
2012-08-01,4754.497
2012-08-02,4741.844
2012-08-03,4723.475
2012-08-06,4791.489
2012-08-07,4803.366
2012-08-08,4832.698
2012-08-09,4837.759
2012-08-10,4791.404
2012-08-13,4779.156
2012-08-14,4774.901
2012-08-15,4763.22
2012-08-16,4814.366
2012-08-17,4823.602
2012-08-20,4855.656
2012-08-21,4907.487
2012-08-22,4874.688
2012-08-23,4902.59
2012-08-24,4824.487
2012-08-27,4812.219
2012-08-28,4833.341
2012-08-29,4821.233
2012-08-30,4759.595
2012-08-31,4775.354
2012-09-03,4755.336
2012-09-04,4724.588
2012-09-05,4680.598
2012-09-06,4760.9
2012-09-07,4817.356
2012-09-10,4819.099
2012-09-11,4843.081
2012-09-12,4891.717
2012-09-13,4869.052
2012-09-14,4979.536
2012-09-17,4968.333
2012-09-18,4932.916
2012-09-19,4969.33
2012-09-20,4914.711
2012-09-21,4957.428
2012-09-24,4911.883
2012-09-25,4909.498
2012-09-26,4845.69
2012-09-27,4908.413
2012-09-28,4901.245
2012-10-01,4897.959
2012-10-02,4903.872
2012-10-03,4866.445
2012-10-04,4893.791
2012-10-05,4941.848
2012-10-08,4914.696
2012-10-09,4939.072
2012-10-10,4945.971
2012-10-11,4950.258
2012-10-12,4935.721
2012-10-15,4932.886
2012-10-16,4958.107
2012-10-17,5046.554
2012-10-18,5092.775
2012-10-19,5080.049
2012-10-22,5033.206
2012-10-23,5005.05
2012-10-24,5002.049
2012-10-25,5021.552
2012-10-26,4978.865
2012-10-29,4967.546
2012-10-30,4999.562
2012-10-31,5030.961
2012-11-01,4982.552
2012-11-02,4968.879
2012-11-05,4990.218
2012-11-06,5033.096
2012-11-07,5057.612
2012-11-08,5034.369
2012-11-09,5012.555
2012-11-12,5020.33
2012-11-13,4947.686
2012-11-14,4935.514
2012-11-15,4864.556
2012-11-16,4838.382
2012-11-19,4908.738
2012-11-20,4919.324
2012-11-21,4888.597
2012-11-22,4955.282
2012-11-23,4982.622
2012-11-26,4998.751
2012-11-27,5036.048
2012-11-28,5029.863
2012-11-29,5060.365
2012-11-30,5088.311
2012-12-03,5118.457
2012-12-04,5118.04
2012-12-05,5120.611
2012-12-06,5136.34
2012-12-07,5178.579
2012-12-10,5190.406
2012-12-11,5218.117
2012-12-12,5238.633
2012-12-13,5239.465
2012-12-14,5238.931
2012-12-17,5222.685
2012-12-18,5243.464
2012-12-19,5247.426
2012-12-20,5257.963
2012-12-21,5237.127
2012-12-24,5223.927
2012-12-25,5223.927
2012-12-26,5214.864
2012-12-27,5226.924
2012-12-28,5263.952
2012-12-31,5238.898
2013-01-01,5238.898
2013-01-02,5356.16
2013-01-03,5404.725
2013-01-04,5354.438
2013-01-07,5361.397
2013-01-08,5332.248
2013-01-09,5365.097
2013-01-10,5414.813
2013-01-11,5386.414
2013-01-14,5399.498
2013-01-15,5398.941
2013-01-16,5421.586
2013-01-17,5433.299
2013-01-18,5434.008
2013-01-21,5445.28
2013-01-22,5475.011
2013-01-23,5483.958
2013-01-24,5470.244
2013-01-25,5478.172
2013-01-28,5461.903
2013-01-29,5548.57
2013-01-30,5549.066
2013-01-31,5527.471
2013-02-01,5559.47
2013-02-04,5555.065
2013-02-05,5510.832
2013-02-06,5523.257
2013-02-07,5537.55
2013-02-08,5588.965
2013-02-11,5545.409
2013-02-12,5560.243
2013-02-13,5634.408
2013-02-14,5686.238
2013-02-15,5653.423
2013-02-18,5715.114
2013-02-19,5766.635
2013-02-20,5763.467
2013-02-21,5606.992
2013-02-22,5672.074
2013-02-25,5703.653
2013-02-26,5605.119
2013-02-27,5644.068
2013-02-28,5744.788
2013-03-01,5714.514
2013-03-04,5616.159
2013-03-05,5734.63
2013-03-06,5799.536
2013-03-07,5798.484
2013-03-08,5787.786
2013-03-11,5833.482
2013-03-12,5835.334
2013-03-13,5787.769
2013-03-14,5768.586
2013-03-15,5887.555
2013-03-18,5757.192
2013-03-19,5702.634
2013-03-20,5691.907
2013-03-21,5708.746
2013-03-22,5727.199
2013-03-25,5760.052
2013-03-26,5725.989
2013-03-27,5750.337
2013-03-28,5715.347
2013-03-29,5715.347
2013-04-01,5709.317
2013-04-02,5761.663
2013-04-03,5741.043
2013-04-04,5652.15
2013-04-05,5604.654
2013-04-08,5627.899
2013-04-09,5760.727
2013-04-10,5780.267
2013-04-11,5841.343
2013-04-12,5819.006
2013-04-15,5713.628
2013-04-16,5674.035
2013-04-17,5711.361
2013-04-18,5627.435
2013-04-19,5623.343
2013-04-22,5633.57
2013-04-23,5699.624
2013-04-24,5799.546
2013-04-25,5830.643
2013-04-26,5805.545
2013-04-29,5877.985
2013-04-30,5982.278
2013-05-01,5895.996
2013-05-02,5832.113
2013-05-03,5860.035
2013-05-06,5848.602
2013-05-07,5790.462
2013-05-08,5864.884
2013-05-09,5865.642
2013-05-10,5766.003
2013-05-13,5772.249
2013-05-14,5756.336
2013-05-15,5711.134
2013-05-16,5669.293
2013-05-17,5615.409
2013-05-20,5681.802
2013-05-21,5635.365
2013-05-22,5563.318
2013-05-23,5468.782
2013-05-24,5365.282
2013-05-27,5321.727
2013-05-28,5323.843
2013-05-29,5320.91
2013-05-30,5323.938
2013-05-31,5258.606
2013-06-03,5293.373
2013-06-04,5271.514
2013-06-05,5129.096
2013-06-06,5077.842
2013-06-07,5005.108
2013-06-10,4983.733
2013-06-11,4983.437
2013-06-12,5005.382
2013-06-13,5028.972
2013-06-14,5150.997
2013-06-17,5167.26
2013-06-18,5097.458
2013-06-19,5180.163
2013-06-20,4878.374
2013-06-21,4870.692
2013-06-24,4842.482
2013-06-25,4818.512
2013-06-26,4933.369
2013-06-27,4993.817
2013-06-28,4921.693
2013-07-01,4858.721
2013-07-02,4955.092
2013-07-03,4807.254
2013-07-04,4910.973
2013-07-05,4898.484
2013-07-08,4895.424
2013-07-09,4985.891
2013-07-10,5023.544
2013-07-11,5070.466
2013-07-12,5028.367
2013-07-15,5052.295
2013-07-16,5139.714
2013-07-17,5125.727
2013-07-18,5107.181
2013-07-19,5099.312
2013-07-22,5152.3
2013-07-23,5171.678
2013-07-24,5167.055
2013-07-25,5169.564
2013-07-26,5202.838
2013-07-29,5192.423
2013-07-30,5109.484
2013-07-31,5060.79
2013-08-01,5041.208
2013-08-02,5088.928
2013-08-05,5078.932
2013-08-06,5114.648
2013-08-07,5024.772
2013-08-08,5150.942
2013-08-09,5191.881
2013-08-12,5229.269
2013-08-13,5226.505
2013-08-14,5263.642
2013-08-15,5223.302
2013-08-16,5244.413
2013-08-19,5234.562
2013-08-20,5163.292
2013-08-21,5149.703
2013-08-22,5128.535
2013-08-23,5181.735
2013-08-26,5211.611
2013-08-27,5175.342
2013-08-28,5109.865
2013-08-29,5110.104
2013-08-30,5140.147
2013-09-02,5250.852
2013-09-03,5308.287
2013-09-04,5338.352
2013-09-05,5290.74
2013-09-06,5334.713
2013-09-09,5393.436
2013-09-10,5463.985
2013-09-11,5509.149
2013-09-12,5492.611
2013-09-13,5450.697
2013-09-16,5537.15
2013-09-17,5553.186
2013-09-18,5539.37
2013-09-19,5664.506
2013-09-20,5598.807
2013-09-23,5609.64
2013-09-24,5559.103
2013-09-25,5588.721
2013-09-26,5603.716
2013-09-27,5587.698
2013-09-30,5511.716
2013-10-01,5520.665
2013-10-02,5518.343
2013-10-03,5547.987
2013-10-04,5560.206
2013-10-07,5498.889
2013-10-08,5505.522
2013-10-09,5501.186
2013-10-10,5501.257
2013-10-11,5594.427
2013-10-14,5583.734
2013-10-15,5665.196
2013-10-16,5673.679
2013-10-17,5759.503
2013-10-18,5817.776
2013-10-21,5854.218
2013-10-22,5905.264
2013-10-23,5835.128
2013-10-24,5834.19
2013-10-25,5848.107
2013-10-28,5901.953
2013-10-29,5832.119
2013-10-30,5843.333
2013-10-31,5818.516
2013-11-01,5785.323
2013-11-04,5801.122
2013-11-05,5845.38
2013-11-06,5869.258
2013-11-07,5833.887
2013-11-08,5775.461
2013-11-11,5753.644
2013-11-12,5733.472
2013-11-13,5641.382
2013-11-14,5694.047
2013-11-15,5767.14
2013-11-18,5771.949
2013-11-19,5753.837
2013-11-20,5693.34
2013-11-21,5586.092
2013-11-22,5580.318
2013-11-25,5591.122
2013-11-26,5582.02
2013-11-27,5536.982
2013-11-28,5544.701
2013-11-29,5562.534
2013-12-02,5501.887
2013-12-03,5492.919
2013-12-04,5440.146
2013-12-05,5372.289
2013-12-06,5395.374
2013-12-09,5342.374
2013-12-10,5373.737
2013-12-11,5281.842
2013-12-12,5161.529
2013-12-13,5211.678
2013-12-16,5199.504
2013-12-17,5171.542
2013-12-18,5164.74
2013-12-19,5253.456
2013-12-20,5353.117
2013-12-23,5405.289
2013-12-24,5429.057
2013-12-25,5429.057
2013-12-26,5402.901
2013-12-27,5404.895
2013-12-30,5448.778
2013-12-31,5466.261
2014-01-01,5466.261
2014-01-02,5469.946
2014-01-03,5485.55
2014-01-06,5446.611
2014-01-07,5409.515
2014-01-08,5418.669
2014-01-09,5400.242
2014-01-10,5436.171
2014-01-13,5467.93
2014-01-14,5353.775
2014-01-15,5341.92
2014-01-16,5333.559
2014-01-17,5324.666
2014-01-20,5321.229
2014-01-21,5356.221
2014-01-22,5382.2
2014-01-23,5278.593
2014-01-24,5221.556
2014-01-27,5237.722
2014-01-28,5186.016
2014-01-29,5228.609
2014-01-30,5192.066
2014-01-31,5169.844
2014-02-03,5218.158
2014-02-04,5177.036
2014-02-05,5160.987
2014-02-06,5251.454
2014-02-07,5281.748
2014-02-10,5335.712
2014-02-11,5426.398
2014-02-12,5484.107
2014-02-13,5447.371
2014-02-14,5516.527
2014-02-17,5562.704
2014-02-18,5581.745
2014-02-19,5600.739
2014-02-20,5569.601
2014-02-21,5587.469
2014-02-24,5637.42
2014-02-25,5641.857
2014-02-26,5605.246
2014-02-27,5581.991
2014-02-28,5571.06
2014-03-03,5548.524
2014-03-04,5575.036
2014-03-05,5645.427
2014-03-06,5705.097
2014-03-07,5722.121
2014-03-10,5633.387
2014-03-11,5640.92
2014-03-12,5581.621
2014-03-13,5663.544
2014-03-14,5567.283
2014-03-17,5591.564
2014-03-18,5645.833
2014-03-19,5635.843
2014-03-20,5534.167
2014-03-21,5612.112
2014-03-24,5645.53
2014-03-25,5653.294
2014-03-26,5745.986
2014-03-27,5740.275
2014-03-28,5746.746
2014-03-31,5792.216
2014-04-01,5777.331
2014-04-02,5788.515
2014-04-03,5787.864
2014-04-04,5843.878
2014-04-07,5824.162
2014-04-08,5863.916
2014-04-09,5932.081
2014-04-10,5987.494
2014-04-11,5924.326
2014-04-14,5854.666
2014-04-15,5850.737
2014-04-16,5891.857
2014-04-17,5911.787
2014-04-18,5911.787
2014-04-21,5913.053
2014-04-22,5956.529
2014-04-23,5947.893
2014-04-24,5945.846
2014-04-25,5954.828
2014-04-28,5955.798
2014-04-29,5905.744
2014-04-30,5900.518
2014-05-01,5861.978
2014-05-02,5868.434
2014-05-05,5871.412
2014-05-06,5945.15
2014-05-07,5887.047
2014-05-08,5954.98
2014-05-09,5934.568
2014-05-12,5924.869
2014-05-13,5980.412
2014-05-14,6009.622
2014-05-15,6012.458
2014-05-16,5987.095
2014-05-19,5901.508
