Date,AUSTRALIA Standard (Large+Mid Cap)
2010-02-22,2531.251
2010-02-23,2527.762
2010-02-24,2482.912
2010-02-25,2422.421
2010-02-26,2484.135
2010-03-01,2526.38
2010-03-02,2548.277
2010-03-03,2574.544
2010-03-04,2569.715
2010-03-05,2601.618
2010-03-08,2630.544
2010-03-09,2643.079
2010-03-10,2658.813
2010-03-11,2643.67
2010-03-12,2650.737
2010-03-15,2618.462
2010-03-16,2633.622
2010-03-17,2686.653
2010-03-18,2682.974
2010-03-19,2677.064
2010-03-22,2652.775
2010-03-23,2689.912
2010-03-24,2673.129
2010-03-25,2679.367
2010-03-26,2664.876
2010-03-29,2696.372
2010-03-30,2717.625
2010-03-31,2690.926
2010-04-01,2712.681
2010-04-02,2712.681
2010-04-05,2711.06
2010-04-06,2748.996
2010-04-07,2757.501
2010-04-08,2742.226
2010-04-09,2759.807
2010-04-12,2773.173
2010-04-13,2742.303
2010-04-14,2797.562
2010-04-15,2800.595
2010-04-16,2771.91
2010-04-19,2709.784
2010-04-20,2745.566
2010-04-21,2755.115
2010-04-22,2718.32
2010-04-23,2688.529
2010-04-26,2704.279
2010-04-27,2695.48
2010-04-28,2660.616
2010-04-29,2653.971
2010-04-30,2675.808
2010-05-03,2644.746
2010-05-04,2579.278
2010-05-05,2536.653
2010-05-06,2457.937
2010-05-07,2363.93
2010-05-10,2476.627
2010-05-11,2437.138
2010-05-12,2444.33
2010-05-13,2500.345
2010-05-14,2452.828
2010-05-17,2348.054
2010-05-18,2338.933
2010-05-19,2209.217
2010-05-20,2115.641
2010-05-21,2130.41
2010-05-24,2190.488
2010-05-25,2083.608
2010-05-26,2150.577
2010-05-27,2216.651
2010-05-28,2268.852
2010-05-31,2228.873
2010-06-01,2227.137
2010-06-02,2189.021
2010-06-03,2271.806
2010-06-04,2218.414
2010-06-07,2117.761
2010-06-08,2151.289
2010-06-09,2196.954
2010-06-10,2256.195
2010-06-11,2300.544
2010-06-14,2343.079
2010-06-15,2330.785
2010-06-16,2366.163
2010-06-17,2343.752
2010-06-18,2374.978
2010-06-21,2438.504
2010-06-22,2404.693
2010-06-23,2340.778
2010-06-24,2328.374
2010-06-25,2287.0
2010-06-28,2297.057
2010-06-29,2225.165
2010-06-30,2179.976
2010-07-01,2126.773
2010-07-02,2151.099
2010-07-05,2119.607
2010-07-06,2190.649
2010-07-07,2192.349
2010-07-08,2286.597
2010-07-09,2310.111
2010-07-12,2312.84
2010-07-13,2305.307
2010-07-14,2362.549
2010-07-15,2337.981
2010-07-16,2316.73
2010-07-19,2270.111
2010-07-20,2317.699
2010-07-21,2338.091
2010-07-22,2342.515
2010-07-23,2393.069
2010-07-26,2420.233
2010-07-27,2436.161
2010-07-28,2431.875
2010-07-29,2453.948
2010-07-30,2445.662
2010-08-02,2492.709
2010-08-03,2508.262
2010-08-04,2494.49
2010-08-05,2497.97
2010-08-06,2505.918
2010-08-09,2523.244
2010-08-10,2476.644
2010-08-11,2405.422
2010-08-12,2368.919
2010-08-13,2404.074
2010-08-16,2395.733
2010-08-17,2436.864
2010-08-18,2421.923
2010-08-19,2413.368
2010-08-20,2369.366
2010-08-23,2386.017
2010-08-24,2342.327
2010-08-25,2291.73
2010-08-26,2340.669
2010-08-27,2364.857
2010-08-30,2412.595
2010-08-31,2370.206
2010-09-01,2470.644
2010-09-02,2499.228
2010-09-03,2509.776
2010-09-06,2539.712
2010-09-07,2531.613
2010-09-08,2524.753
2010-09-09,2570.776
2010-09-10,2560.597
2010-09-13,2620.018
2010-09-14,2636.229
2010-09-15,2660.854
2010-09-16,2618.67
2010-09-17,2636.39
2010-09-20,2664.347
2010-09-21,2654.337
2010-09-22,2686.49
2010-09-23,2679.362
2010-09-24,2681.494
2010-09-27,2733.607
2010-09-28,2738.602
2010-09-29,2733.623
2010-09-30,2694.797
2010-10-01,2698.139
2010-10-04,2719.598
2010-10-05,2711.92
2010-10-06,2778.994
2010-10-07,2800.975
2010-10-08,2797.491
2010-10-11,2809.452
2010-10-12,2756.364
2010-10-13,2777.212
2010-10-14,2836.68
2010-10-15,2811.988
2010-10-18,2795.929
2010-10-19,2744.139
2010-10-20,2762.792
2010-10-21,2761.688
2010-10-22,2760.719
2010-10-25,2836.976
2010-10-26,2801.655
2010-10-27,2729.821
2010-10-28,2777.886
2010-10-29,2772.033
2010-11-01,2814.417
2010-11-02,2849.347
2010-11-03,2856.547
2010-11-04,2925.374
2010-11-05,2959.561
2010-11-08,2941.219
2010-11-09,2929.634
2010-11-10,2858.569
2010-11-11,2870.029
2010-11-12,2827.618
2010-11-15,2823.263
2010-11-16,2802.718
2010-11-17,2773.767
2010-11-18,2798.647
2010-11-19,2778.672
2010-11-22,2793.069
2010-11-23,2732.139
2010-11-24,2746.648
2010-11-25,2744.62
2010-11-26,2696.73
2010-11-29,2694.136
2010-11-30,2676.005
2010-12-01,2689.748
2010-12-02,2771.418
2010-12-03,2824.683
2010-12-06,2822.458
2010-12-07,2851.938
2010-12-08,2792.664
2010-12-09,2838.457
2010-12-10,2851.046
2010-12-13,2886.399
2010-12-14,2906.287
2010-12-15,2884.576
2010-12-16,2871.276
2010-12-17,2860.376
2010-12-20,2862.189
2010-12-21,2902.419
2010-12-22,2916.015
2010-12-23,2939.613
2010-12-24,2925.855
2010-12-27,2924.106
2010-12-28,2948.154
2010-12-29,2949.013
2010-12-30,2952.73
2010-12-31,2958.876
2011-01-03,2940.402
2011-01-04,2901.4
2011-01-05,2860.995
2011-01-06,2858.617
2011-01-07,2857.672
2011-01-10,2839.507
2011-01-11,2822.026
2011-01-12,2851.856
2011-01-13,2908.949
2011-01-14,2887.748
2011-01-17,2882.566
2011-01-18,2913.395
2011-01-19,2950.248
2011-01-20,2861.614
2011-01-21,2867.083
2011-01-24,2907.551
2011-01-25,2909.088
2011-01-26,2913.476
2011-01-27,2911.281
2011-01-28,2892.49
2011-01-31,2891.37
2011-02-01,2932.231
2011-02-02,2945.113
2011-02-03,2971.11
2011-02-04,3006.073
2011-02-07,3013.14
2011-02-08,3035.807
2011-02-09,3026.485
2011-02-10,3013.368
2011-02-11,2986.333
2011-02-14,3024.125
2011-02-15,3015.665
2011-02-16,3012.536
2011-02-17,3044.149
2011-02-18,3053.13
2011-02-21,3029.074
2011-02-22,2988.049
2011-02-23,2977.759
2011-02-24,2978.301
2011-02-25,3017.175
2011-02-28,3023.982
2011-03-01,3015.474
2011-03-02,3003.118
2011-03-03,2996.505
2011-03-04,3029.427
2011-03-07,3004.329
2011-03-08,2995.039
2011-03-09,2974.606
2011-03-10,2902.53
2011-03-11,2885.619
2011-03-14,2880.619
2011-03-15,2775.407
2011-03-16,2773.37
2011-03-17,2766.209
2011-03-18,2842.812
2011-03-21,2883.398
2011-03-22,2903.066
2011-03-23,2907.171
2011-03-24,2968.21
2011-03-25,3012.091
2011-03-28,3003.683
2011-03-29,3010.667
2011-03-30,3072.692
2011-03-31,3090.417
2011-04-01,3115.058
2011-04-04,3120.381
2011-04-05,3127.659
2011-04-06,3167.635
2011-04-07,3174.445
2011-04-08,3214.181
2011-04-11,3242.129
2011-04-12,3170.806
2011-04-13,3196.901
2011-04-14,3179.538
2011-04-15,3163.737
2011-04-18,3145.566
2011-04-19,3115.46
2011-04-20,3209.571
2011-04-21,3264.532
2011-04-22,3264.532
2011-04-25,3252.529
2011-04-26,3271.065
2011-04-27,3252.63
2011-04-28,3292.636
2011-04-29,3268.78
2011-05-02,3291.326
2011-05-03,3233.381
2011-05-04,3166.071
2011-05-05,3130.591
2011-05-06,3157.219
2011-05-09,3154.996
2011-05-10,3159.196
2011-05-11,3177.407
2011-05-12,3083.383
2011-05-13,3093.186
2011-05-16,3062.862
2011-05-17,3067.286
2011-05-18,3087.577
2011-05-19,3129.568
2011-05-20,3115.814
2011-05-23,3022.997
2011-05-24,3026.243
2011-05-25,2983.658
2011-05-26,3054.051
2011-05-27,3099.66
2011-05-30,3087.255
2011-05-31,3104.684
2011-06-01,3116.964
2011-06-02,3033.224
2011-06-03,3035.167
2011-06-06,3036.859
2011-06-07,3034.447
2011-06-08,2987.813
2011-06-09,2993.778
2011-06-10,2981.901
2011-06-13,2986.564
2011-06-14,3039.421
2011-06-15,3019.311
2011-06-16,2924.537
2011-06-17,2947.712
2011-06-20,2916.18
2011-06-21,2964.502
2011-06-22,2986.74
2011-06-23,2922.192
2011-06-24,2944.954
2011-06-27,2899.032
2011-06-28,2929.58
2011-06-29,3003.146
2011-06-30,3071.854
2011-07-01,3065.898
2011-07-04,3076.028
2011-07-05,3057.832
2011-07-06,3058.916
2011-07-07,3082.917
2011-07-08,3100.439
2011-07-11,3024.088
2011-07-12,2957.42
2011-07-13,3015.832
2011-07-14,2988.16
2011-07-15,2951.617
2011-07-18,2928.683
2011-07-19,2962.416
2011-07-20,3028.351
2011-07-21,3059.26
2011-07-22,3093.322
2011-07-25,3038.527
2011-07-26,3095.25
2011-07-27,3095.319
2011-07-28,3041.991
2011-07-29,3004.34
2011-08-01,3047.778
2011-08-02,2967.725
2011-08-03,2861.077
2011-08-04,2788.84
2011-08-05,2646.134
2011-08-08,2537.562
2011-08-09,2539.336
2011-08-10,2626.928
2011-08-11,2636.695
2011-08-12,2669.52
2011-08-15,2788.089
2011-08-16,2766.347
2011-08-17,2827.544
2011-08-18,2744.86
2011-08-19,2662.141
2011-08-22,2650.812
2011-08-23,2727.11
2011-08-24,2721.777
2011-08-25,2743.369
2011-08-26,2754.421
2011-08-29,2826.359
2011-08-30,2840.941
2011-08-31,2871.575
2011-09-01,2889.319
2011-09-02,2828.126
2011-09-05,2742.958
2011-09-06,2683.508
2011-09-07,2777.814
2011-09-08,2793.338
2011-09-09,2748.036
2011-09-12,2612.033
2011-09-13,2630.542
2011-09-14,2555.061
2011-09-15,2621.658
2011-09-16,2695.813
2011-09-19,2605.096
2011-09-20,2606.915
2011-09-21,2602.282
2011-09-22,2430.527
2011-09-23,2396.959
2011-09-26,2360.856
2011-09-27,2513.038
2011-09-28,2514.174
2011-09-29,2476.685
2011-09-30,2451.763
2011-10-03,2355.578
2011-10-04,2297.92
2011-10-05,2371.217
2011-10-06,2480.333
2011-10-07,2580.542
2011-10-10,2639.695
2011-10-11,2648.052
2011-10-12,2693.425
2011-10-13,2704.639
2011-10-14,2731.609
2011-10-17,2757.982
2011-10-18,2685.244
2011-10-19,2731.877
2011-10-20,2656.291
2011-10-21,2690.098
2011-10-24,2790.317
2011-10-25,2779.433
2011-10-26,2759.47
2011-10-27,2923.411
2011-10-28,2938.209
2011-10-31,2868.813
2011-11-01,2742.837
2011-11-02,2726.22
2011-11-03,2714.179
2011-11-04,2788.268
2011-11-07,2785.194
2011-11-08,2798.986
2011-11-09,2789.882
2011-11-10,2713.137
2011-11-11,2788.818
2011-11-14,2778.758
2011-11-15,2751.872
2011-11-16,2721.07
2011-11-17,2709.533
2011-11-18,2655.002
2011-11-21,2582.135
2011-11-22,2567.072
2011-11-23,2479.987
2011-11-24,2485.009
2011-11-25,2454.003
2011-11-28,2547.621
2011-11-29,2595.737
2011-11-30,2676.542
2011-12-01,2734.695
2011-12-02,2783.945
2011-12-05,2813.731
2011-12-06,2754.051
2011-12-07,2785.78
2011-12-08,2765.3
2011-12-09,2702.375
2011-12-12,2712.028
2011-12-13,2673.277
2011-12-14,2622.238
2011-12-15,2597.648
2011-12-16,2625.637
2011-12-19,2551.376
2011-12-20,2583.572
2011-12-21,2638.973
2011-12-22,2627.08
2011-12-23,2663.303
2011-12-26,2663.303
2011-12-27,2664.615
2011-12-28,2617.941
2011-12-29,2611.081
2011-12-30,2634.745
2012-01-02,2634.745
2012-01-03,2696.059
2012-01-04,2743.436
2012-01-05,2690.24
2012-01-06,2660.933
2012-01-09,2659.306
2012-01-10,2718.207
2012-01-11,2729.859
2012-01-12,2731.913
2012-01-13,2733.292
2012-01-16,2713.665
2012-01-17,2773.206
2012-01-18,2770.081
2012-01-19,2775.168
2012-01-20,2800.33
2012-01-23,2815.3
2012-01-24,2793.918
2012-01-25,2833.575
2012-01-26,2880.1
2012-01-27,2886.514
2012-01-30,2859.023
2012-01-31,2867.17
2012-02-01,2870.004
2012-02-02,2897.512
2012-02-03,2895.145
2012-02-06,2912.732
2012-02-07,2917.723
2012-02-08,2927.888
2012-02-09,2922.688
2012-02-10,2861.075
2012-02-13,2903.625
2012-02-14,2860.797
2012-02-15,2881.235
2012-02-16,2829.911
2012-02-17,2835.786
2012-02-20,2905.909
2012-02-21,2909.329
2012-02-22,2893.613
2012-02-23,2904.788
2012-02-24,2924.128
2012-02-27,2911.656
2012-02-28,2914.008
2012-02-29,2953.67
2012-03-01,2921.139
2012-03-02,2921.784
2012-03-05,2895.401
2012-03-06,2825.902
2012-03-07,2783.353
2012-03-08,2817.176
2012-03-09,2850.418
2012-03-12,2804.405
2012-03-13,2851.36
2012-03-14,2851.959
2012-03-15,2868.191
2012-03-16,2883.907
2012-03-19,2902.489
2012-03-20,2860.075
2012-03-21,2833.206
2012-03-22,2828.324
2012-03-23,2850.959
2012-03-26,2863.066
2012-03-27,2879.535
2012-03-28,2879.233
2012-03-29,2864.544
2012-03-30,2870.476
2012-04-02,2877.655
2012-04-03,2875.647
2012-04-04,2840.836
2012-04-05,2848.697
2012-04-06,2848.697
2012-04-09,2849.525
2012-04-10,2818.842
2012-04-11,2801.654
2012-04-12,2856.383
2012-04-13,2867.084
2012-04-16,2847.37
2012-04-17,2853.736
2012-04-18,2888.837
2012-04-19,2884.364
2012-04-20,2895.062
2012-04-23,2863.723
2012-04-24,2873.774
2012-04-25,2880.744
2012-04-26,2902.391
2012-04-27,2911.706
2012-04-30,2926.182
2012-05-01,2932.268
2012-05-02,2925.955
2012-05-03,2913.714
2012-05-04,2872.521
2012-05-07,2811.341
2012-05-08,2795.007
2012-05-09,2754.055
2012-05-10,2791.663
2012-05-11,2770.61
2012-05-14,2764.927
2012-05-15,2745.463
2012-05-16,2672.89
2012-05-17,2662.355
2012-05-18,2571.658
2012-05-21,2587.857
2012-05-22,2626.169
2012-05-23,2546.522
2012-05-24,2554.025
2012-05-25,2536.218
2012-05-28,2580.881
2012-05-29,2614.575
2012-05-30,2564.442
2012-05-31,2547.837
2012-06-01,2531.484
2012-06-04,2502.307
2012-06-05,2544.613
2012-06-06,2588.73
2012-06-07,2639.292
2012-06-08,2595.786
2012-06-11,2610.242
2012-06-12,2608.505
2012-06-13,2627.5
2012-06-14,2610.496
2012-06-15,2638.602
2012-06-18,2700.364
2012-06-19,2719.338
2012-06-20,2729.573
2012-06-21,2683.475
2012-06-22,2638.169
2012-06-25,2613.583
2012-06-26,2616.887
2012-06-27,2646.836
2012-06-28,2633.92
2012-06-29,2724.927
2012-07-02,2747.446
2012-07-03,2752.101
2012-07-04,2783.3
2012-07-05,2785.31
2012-07-06,2758.112
2012-07-09,2724.016
2012-07-10,2717.852
2012-07-11,2726.795
2012-07-12,2672.957
2012-07-13,2711.893
2012-07-16,2731.553
2012-07-17,2760.04
2012-07-18,2774.166
2012-07-19,2852.266
2012-07-20,2834.389
2012-07-23,2760.257
2012-07-24,2766.27
2012-07-25,2758.992
2012-07-26,2806.203
2012-07-27,2864.291
2012-07-30,2902.645
2012-07-31,2927.858
2012-08-01,2921.308
2012-08-02,2913.534
2012-08-03,2902.248
2012-08-06,2944.038
2012-08-07,2951.335
2012-08-08,2969.357
2012-08-09,2972.467
2012-08-10,2943.985
2012-08-13,2935.629
2012-08-14,2933.015
2012-08-15,2925.84
2012-08-16,2957.184
2012-08-17,2962.858
2012-08-20,2982.547
2012-08-21,3014.383
2012-08-22,2994.237
2012-08-23,3011.376
2012-08-24,2963.373
2012-08-27,2955.837
2012-08-28,2968.811
2012-08-29,2961.374
2012-08-30,2923.513
2012-08-31,2933.193
2012-09-03,2920.747
2012-09-04,2901.861
2012-09-05,2874.842
2012-09-06,2924.164
2012-09-07,2958.84
2012-09-10,2959.91
2012-09-11,2974.608
2012-09-12,3004.48
2012-09-13,2990.56
2012-09-14,3058.419
2012-09-17,3051.538
2012-09-18,3029.785
2012-09-19,3052.15
2012-09-20,3018.604
2012-09-21,3044.84
2012-09-24,3016.809
2012-09-25,3015.345
2012-09-26,2976.155
2012-09-27,3014.678
2012-09-28,3010.259
2012-10-01,3008.241
2012-10-02,3011.872
2012-10-03,2988.885
2012-10-04,3005.681
2012-10-05,3035.197
2012-10-08,3018.52
2012-10-09,3033.492
2012-10-10,3037.729
2012-10-11,3040.362
2012-10-12,3031.433
2012-10-15,3029.692
2012-10-16,3045.183
2012-10-17,3099.505
2012-10-18,3127.893
2012-10-19,3120.077
2012-10-22,3091.307
2012-10-23,3073.946
2012-10-24,3072.103
2012-10-25,3084.081
2012-10-26,3057.864
2012-10-29,3050.912
2012-10-30,3070.575
2012-10-31,3089.859
2012-11-01,3060.129
2012-11-02,3051.731
2012-11-05,3064.837
2012-11-06,3091.171
2012-11-07,3106.228
2012-11-08,3091.953
2012-11-09,3078.555
2012-11-12,3083.33
2012-11-13,3038.715
2012-11-14,3031.239
2012-11-15,2987.659
2012-11-16,2971.537
2012-11-19,3014.747
2012-11-20,3021.248
2012-11-21,3002.377
2012-11-22,3043.332
2012-11-23,3060.124
2012-11-26,3070.029
2012-11-27,3092.936
2012-11-28,3089.137
2012-11-29,3107.87
2012-11-30,3125.033
2012-12-03,3143.548
2012-12-04,3143.291
2012-12-05,3144.871
2012-12-06,3154.53
2012-12-07,3180.472
2012-12-10,3187.736
2012-12-11,3204.755
2012-12-12,3217.34
2012-12-13,3217.852
2012-12-14,3217.524
2012-12-17,3207.546
2012-12-18,3220.307
2012-12-19,3222.741
2012-12-20,3229.212
2012-12-21,3215.129
2012-12-24,3207.025
2012-12-25,3207.025
2012-12-26,3201.461
2012-12-27,3208.865
2012-12-28,3231.597
2012-12-31,3216.216
2013-01-01,3216.216
2013-01-02,3288.204
2013-01-03,3318.019
2013-01-04,3287.147
2013-01-07,3291.346
2013-01-08,3273.452
2013-01-09,3293.617
2013-01-10,3324.138
2013-01-11,3306.704
2013-01-14,3314.736
2013-01-15,3314.394
2013-01-16,3328.296
2013-01-17,3335.487
2013-01-18,3335.922
2013-01-21,3342.842
2013-01-22,3361.093
2013-01-23,3366.586
2013-01-24,3358.167
2013-01-25,3363.034
2013-01-28,3353.046
2013-01-29,3406.251
2013-01-30,3406.555
2013-01-31,3393.298
2013-02-01,3412.942
2013-02-04,3410.238
2013-02-05,3383.084
2013-02-06,3390.711
2013-02-07,3399.486
2013-02-08,3430.224
2013-02-11,3403.492
2013-02-12,3412.596
2013-02-13,3458.115
2013-02-14,3489.925
2013-02-15,3469.785
2013-02-18,3507.648
2013-02-19,3539.217
2013-02-20,3537.274
2013-02-21,3441.217
2013-02-22,3481.16
2013-02-25,3500.541
2013-02-26,3440.068
2013-02-27,3463.972
2013-02-28,3525.735
2013-03-01,3507.155
2013-03-04,3446.768
2013-03-05,3519.477
2013-03-06,3559.291
2013-03-07,3558.645
2013-03-08,3552.08
2013-03-11,3580.124
2013-03-12,3581.261
2013-03-13,3552.07
2013-03-14,3540.296
2013-03-15,3613.31
2013-03-18,3533.304
2013-03-19,3499.821
2013-03-20,3493.237
2013-03-21,3503.571
2013-03-22,3514.859
2013-03-25,3535.021
2013-03-26,3514.116
2013-03-27,3529.059
2013-03-28,3507.585
2013-03-29,3507.585
2013-04-01,3503.885
2013-04-02,3536.01
2013-04-03,3523.355
2013-04-04,3468.801
2013-04-05,3439.652
2013-04-08,3453.917
2013-04-09,3535.436
2013-04-10,3547.427
2013-04-11,3584.911
2013-04-12,3571.202
2013-04-15,3506.53
2013-04-16,3482.231
2013-04-17,3505.139
2013-04-18,3453.632
2013-04-19,3451.121
2013-04-22,3457.397
2013-04-23,3497.936
2013-04-24,3559.259
2013-04-25,3578.344
2013-04-26,3562.941
2013-04-29,3607.398
2013-04-30,3671.405
2013-05-01,3618.452
2013-05-02,3579.246
2013-05-03,3596.308
2013-05-06,3589.291
2013-05-07,3553.611
2013-05-08,3599.284
2013-05-09,3599.749
2013-05-10,3538.6
2013-05-13,3542.433
2013-05-14,3532.667
2013-05-15,3504.927
2013-05-16,3479.25
2013-05-17,3446.181
2013-05-20,3486.926
2013-05-21,3458.428
2013-05-22,3414.213
2013-05-23,3356.151
2013-05-24,3292.634
2013-05-27,3265.905
2013-05-28,3267.203
2013-05-29,3265.403
2013-05-30,3267.261
2013-05-31,3227.167
2013-06-03,3248.504
2013-06-04,3235.089
2013-06-05,3147.688
2013-06-06,3116.234
2013-06-07,3071.598
2013-06-10,3058.48
2013-06-11,3058.299
2013-06-12,3071.766
2013-06-13,3086.243
2013-06-14,3161.129
2013-06-17,3171.109
2013-06-18,3128.272
2013-06-19,3179.028
2013-06-20,2993.822
2013-06-21,2989.108
2013-06-24,2970.446
2013-06-25,2955.743
2013-06-26,3026.198
2013-06-27,3063.277
2013-06-28,3019.035
2013-07-01,2980.408
2013-07-02,3039.523
2013-07-03,2948.837
2013-07-04,3012.46
2013-07-05,3004.799
2013-07-08,3002.922
2013-07-09,3058.415
2013-07-10,3081.512
2013-07-11,3110.295
2013-07-12,3084.471
2013-07-15,3099.148
2013-07-16,3152.773
2013-07-17,3144.193
2013-07-18,3132.816
2013-07-19,3127.989
2013-07-22,3160.493
2013-07-23,3172.38
2013-07-24,3169.544
2013-07-25,3171.083
2013-07-26,3191.494
2013-07-29,3185.105
2013-07-30,3134.229
2013-07-31,3104.36
2013-08-01,3092.348
2013-08-02,3121.62
2013-08-05,3115.488
2013-08-06,3137.397
2013-08-07,3082.266
2013-08-08,3159.66
2013-08-09,3183.997
2013-08-12,3206.926
2013-08-13,3205.231
2013-08-14,3228.005
2013-08-15,3203.186
2013-08-16,3216.132
2013-08-19,3210.091
2013-08-20,3166.385
2013-08-21,3158.051
2013-08-22,3145.07
2013-08-23,3177.669
2013-08-26,3195.99
2013-08-27,3173.501
2013-08-28,3133.351
2013-08-29,3133.429
2013-08-30,3151.85
2013-09-02,3219.718
2013-09-03,3254.936
2013-09-04,3273.329
2013-09-05,3244.13
2013-09-06,3271.093
2013-09-09,3307.1
2013-09-10,3350.358
2013-09-11,3378.052
2013-09-12,3367.911
2013-09-13,3342.21
2013-09-16,3395.221
2013-09-17,3405.054
2013-09-18,3396.583
2013-09-19,3473.312
2013-09-20,3433.028
2013-09-23,3439.633
2013-09-24,3408.646
2013-09-25,3426.807
2013-09-26,3436.001
2013-09-27,3426.179
2013-09-30,3379.59
2013-10-01,3385.077
2013-10-02,3383.654
2013-10-03,3401.83
2013-10-04,3409.323
2013-10-07,3371.725
2013-10-08,3375.792
2013-10-09,3373.133
2013-10-10,3373.177
2013-10-11,3430.306
2013-10-14,3423.749
2013-10-15,3473.699
2013-10-16,3478.9
2013-10-17,3531.524
2013-10-18,3567.255
2013-10-21,3589.6
2013-10-22,3620.9
2013-10-23,3577.895
2013-10-24,3577.319
2013-10-25,3585.853
2013-10-28,3618.869
2013-10-29,3576.05
2013-10-30,3582.926
2013-10-31,3567.709
2013-11-01,3547.356
2013-11-04,3557.044
2013-11-05,3584.181
2013-11-06,3598.822
2013-11-07,3577.134
2013-11-08,3541.309
2013-11-11,3527.932
2013-11-12,3515.563
2013-11-13,3459.097
2013-11-14,3491.389
2013-11-15,3536.207
2013-11-18,3539.111
2013-11-19,3528.005
2013-11-20,3490.911
2013-11-21,3425.151
2013-11-22,3421.611
2013-11-25,3428.235
2013-11-26,3422.654
2013-11-27,3395.039
2013-11-28,3399.772
2013-11-29,3410.706
2013-12-02,3373.52
2013-12-03,3368.022
2013-12-04,3335.663
2013-12-05,3294.056
2013-12-06,3308.211
2013-12-09,3275.714
2013-12-10,3294.944
2013-12-11,3238.598
2013-12-12,3164.827
2013-12-13,3195.553
2013-12-16,3188.088
2013-12-17,3170.943
2013-12-18,3166.773
2013-12-19,3221.169
2013-12-20,3282.276
2013-12-23,3312.766
2013-12-24,3327.332
2013-12-25,3327.332
2013-12-26,3311.302
2013-12-27,3312.524
2013-12-30,3339.419
2013-12-31,3350.134
2014-01-01,3350.134
2014-01-02,3352.392
2014-01-03,3361.955
2014-01-06,3338.09
2014-01-07,3315.355
2014-01-08,3320.965
2014-01-09,3309.672
2014-01-10,3331.692
2014-01-13,3351.156
2014-01-14,3281.194
2014-01-15,3273.928
2014-01-16,3268.804
2014-01-17,3263.353
2014-01-20,3261.247
2014-01-21,3282.693
2014-01-22,3298.615
2014-01-23,3235.117
2014-01-24,3200.16
2014-01-27,3210.068
2014-01-28,3178.378
2014-01-29,3204.482
2014-01-30,3182.086
2014-01-31,3168.467
2014-02-03,3198.077
2014-02-04,3172.875
2014-02-05,3163.039
2014-02-06,3218.484
2014-02-07,3236.301
2014-02-10,3269.366
2014-02-11,3324.933
2014-02-12,3360.293
2014-02-13,3337.784
2014-02-14,3380.158
2014-02-17,3408.452
2014-02-18,3420.119
2014-02-19,3431.757
2014-02-20,3412.678
2014-02-21,3423.626
2014-02-24,3454.233
2014-02-25,3456.698
2014-02-26,3434.267
2014-02-27,3419.989
2014-02-28,3413.153
2014-03-03,3399.324
2014-03-04,3415.567
2014-03-05,3458.692
2014-03-06,3495.249
2014-03-07,3505.679
2014-03-10,3451.315
2014-03-11,3455.931
2014-03-12,3419.601
2014-03-13,3469.792
2014-03-14,3410.817
2014-03-17,3425.608
2014-03-18,3458.855
2014-03-19,3452.735
2014-03-20,3390.444
2014-03-21,3438.197
2014-03-24,3458.636
2014-03-25,3463.392
2014-03-26,3520.178
2014-03-27,3516.68
2014-03-28,3520.644
2014-03-31,3548.501
2014-04-01,3539.381
2014-04-02,3546.233
2014-04-03,3545.834
2014-04-04,3580.151
2014-04-07,3568.072
2014-04-08,3592.426
2014-04-09,3634.186
2014-04-10,3668.134
2014-04-11,3629.436
2014-04-14,3586.759
2014-04-15,3584.352
2014-04-16,3609.544
2014-04-17,3621.754
2014-04-18,3621.754
2014-04-21,3622.529
2014-04-22,3649.164
2014-04-23,3643.873
2014-04-24,3642.619
2014-04-25,3648.122
2014-04-28,3648.716
2014-04-29,3618.051
2014-04-30,3614.85
2014-05-01,3591.239
2014-05-02,3595.194
2014-05-05,3597.018
2014-05-06,3642.193
2014-05-07,3606.597
2014-05-08,3648.215
2014-05-09,3635.71
2014-05-12,3629.768
2014-05-13,3663.795
2014-05-14,3681.691
2014-05-15,3683.428
2014-05-16,3667.89
2014-05-19,3615.456
2014-05-20,3590.61
2014-05-21,3574.441
2014-05-22,3617.337
2014-05-23,3629.87
2014-05-26,3646.248
2014-05-27,3644.613
2014-05-28,3641.901
2014-05-29,3664.698
2014-05-30,3654.592
2014-06-02,3648.722
2014-06-03,3624.078
2014-06-04,3608.761
2014-06-05,3617.597
2014-06-06,3646.644
2014-06-09,3650.161
2014-06-10,3661.747
2014-06-11,3664.545
2014-06-12,3662.197
2014-06-13,3633.384
2014-06-16,3639.593
2014-06-17,3607.079
2014-06-18,3592.765
2014-06-19,3678.003
2014-06-20,3633.452
2014-06-23,3671.677
2014-06-24,3642.754
2014-06-25,3626.387
2014-06-26,3678.587
2014-06-27,3672.358
2014-06-30,3646.862
2014-07-01,3645.87
2014-07-02,3686.963
2014-07-03,3680.833
2014-07-04,3702.032
2014-07-07,3704.922
2014-07-08,3709.215
2014-07-09,3672.899
2014-07-10,3671.765
2014-07-11,3687.341
2014-07-14,3710.167
2014-07-15,3698.22
2014-07-16,3702.458
2014-07-17,3706.609
2014-07-18,3716.394
2014-07-21,3717.28
2014-07-22,3725.644
2014-07-23,3767.302
2014-07-24,3768.993
2014-07-25,3764.511
2014-07-28,3755.856
2014-07-29,3755.757
2014-07-30,3754.445
2014-07-31,3751.219
2014-08-01,3709.026
2014-08-04,3701.836
2014-08-05,3680.537
2014-08-06,3680.826
2014-08-07,3658.542
