Date,USA IMI IMI (Large+Mid+Small Cap)
2010-09-20,821.452
2010-09-21,818.842
2010-09-22,814.423
2010-09-23,807.711
2010-09-24,825.673
2010-09-27,821.377
2010-09-28,826.175
2010-09-29,824.925
2010-09-30,822.654
2010-10-01,826.253
2010-10-04,819.184
2010-10-05,836.58
2010-10-06,835.429
2010-10-07,834.257
2010-10-08,840.196
2010-10-11,840.491
2010-10-12,843.832
2010-10-13,850.538
2010-10-14,847.397
2010-10-15,848.955
2010-10-18,854.864
2010-10-19,840.655
2010-10-20,849.768
2010-10-21,850.679
2010-10-22,853.409
2010-10-25,855.811
2010-10-26,855.838
2010-10-27,853.938
2010-10-28,854.514
2010-10-29,854.927
2010-11-01,855.293
2010-11-02,862.896
2010-11-03,865.908
2010-11-04,883.026
2010-11-05,886.569
2010-11-08,885.405
2010-11-09,878.146
2010-11-10,883.034
2010-11-11,879.615
2010-11-12,868.527
2010-11-15,867.851
2010-11-16,853.596
2010-11-17,854.661
2010-11-18,867.824
2010-11-19,870.501
2010-11-22,870.243
2010-11-23,858.288
2010-11-24,872.024
2010-11-25,872.024
2010-11-26,866.054
2010-11-29,865.024
2010-11-30,859.665
2010-12-01,878.25
2010-12-02,889.364
2010-12-03,892.566
2010-12-06,892.214
2010-12-07,892.932
2010-12-08,895.574
2010-12-09,899.011
2010-12-10,905.041
2010-12-13,904.604
2010-12-14,905.254
2010-12-15,900.618
2010-12-16,906.844
2010-12-17,908.367
2010-12-20,910.746
2010-12-21,916.832
2010-12-22,919.783
2010-12-23,918.316
2010-12-24,918.316
2010-12-27,919.039
2010-12-28,919.208
2010-12-29,920.787
2010-12-30,919.786
2010-12-31,918.753
2011-01-03,929.778
2011-01-04,926.863
2011-01-05,932.131
2011-01-06,930.44
2011-01-07,928.747
2011-01-10,928.422
2011-01-11,932.108
2011-01-12,940.327
2011-01-13,938.905
2011-01-14,945.775
2011-01-17,945.775
2011-01-18,947.579
2011-01-19,936.299
2011-01-20,933.692
2011-01-21,934.89
2011-01-24,940.772
2011-01-25,941.161
2011-01-26,946.811
2011-01-27,949.284
2011-01-28,931.919
2011-01-31,939.142
2011-02-01,955.139
2011-02-02,952.803
2011-02-03,955.249
2011-02-04,958.034
2011-02-07,964.455
2011-02-08,968.912
2011-02-09,966.069
2011-02-10,967.499
2011-02-11,973.772
2011-02-14,976.854
2011-02-15,973.095
2011-02-16,979.938
2011-02-17,983.519
2011-02-18,984.994
2011-02-21,984.994
2011-02-22,963.834
2011-02-23,956.388
2011-02-24,956.234
2011-02-25,968.376
2011-02-28,973.04
2011-03-01,957.306
2011-03-02,959.519
2011-03-03,976.681
2011-03-04,969.878
2011-03-07,960.853
2011-03-08,969.857
2011-03-09,968.255
2011-03-10,949.314
2011-03-11,956.05
2011-03-14,950.469
2011-03-15,940.385
2011-03-16,923.541
2011-03-17,934.554
2011-03-18,939.063
2011-03-21,953.988
2011-03-22,950.373
2011-03-23,952.99
2011-03-24,961.922
2011-03-25,965.84
2011-03-28,963.047
2011-03-29,970.464
2011-03-30,978.027
2011-03-31,977.359
2011-04-01,982.519
2011-04-04,983.311
2011-04-05,983.955
2011-04-06,985.947
2011-04-07,983.874
2011-04-08,979.371
2011-04-11,975.821
2011-04-12,967.51
2011-04-13,968.541
2011-04-14,968.986
2011-04-15,973.627
2011-04-18,962.209
2011-04-19,967.496
2011-04-20,981.447
2011-04-21,987.106
2011-04-22,987.106
2011-04-25,985.621
2011-04-26,994.48
2011-04-27,1000.973
2011-04-28,1004.388
2011-04-29,1007.021
2011-05-02,1004.344
2011-05-03,999.251
2011-05-04,991.913
2011-05-05,983.969
2011-05-06,987.979
2011-05-09,993.533
2011-05-10,1002.379
2011-05-11,991.199
2011-05-12,996.25
2011-05-13,987.557
2011-05-16,980.374
2011-05-17,979.449
2011-05-18,989.48
2011-05-19,991.644
2011-05-20,984.351
2011-05-23,971.738
2011-05-24,970.633
2011-05-25,975.08
2011-05-26,980.278
2011-05-27,985.003
2011-05-30,985.003
2011-05-31,995.507
2011-06-01,972.239
2011-06-02,971.256
2011-06-03,961.198
2011-06-06,949.93
2011-06-07,949.796
2011-06-08,944.87
2011-06-09,951.596
2011-06-10,937.931
2011-06-13,937.97
2011-06-14,950.948
2011-06-15,934.493
2011-06-16,935.528
2011-06-17,937.861
2011-06-20,943.311
2011-06-21,957.592
2011-06-22,951.745
2011-06-23,949.895
2011-06-24,939.374
2011-06-27,947.56
2011-06-28,960.582
2011-06-29,968.423
2011-06-30,977.93
2011-07-01,992.403
2011-07-04,992.403
2011-07-05,991.827
2011-07-06,993.759
2011-07-07,1004.508
2011-07-08,997.697
2011-07-11,978.663
2011-07-12,974.285
2011-07-13,977.966
2011-07-14,970.082
2011-07-15,976.001
2011-07-18,966.919
2011-07-19,983.505
2011-07-20,982.828
2011-07-21,995.396
2011-07-22,996.887
2011-07-25,990.452
2011-07-26,986.176
2011-07-27,964.738
2011-07-28,961.695
2011-07-29,956.164
2011-08-01,952.006
2011-08-02,926.604
2011-08-03,931.767
2011-08-04,884.656
2011-08-05,881.333
2011-08-08,819.541
2011-08-09,860.979
2011-08-10,824.334
2011-08-11,863.575
2011-08-12,868.18
2011-08-15,888.192
2011-08-16,878.596
2011-08-17,878.753
2011-08-18,837.534
2011-08-19,824.462
2011-08-22,824.494
2011-08-23,854.048
2011-08-24,865.433
2011-08-25,850.804
2011-08-26,865.542
2011-08-29,892.297
2011-08-30,895.049
2011-08-31,898.969
2011-09-01,887.227
2011-09-02,863.782
2011-09-05,863.782
2011-09-06,857.766
2011-09-07,884.194
2011-09-08,874.126
2011-09-09,850.506
2011-09-12,856.307
2011-09-13,865.582
2011-09-14,877.89
2011-09-15,892.447
2011-09-16,896.656
2011-09-19,887.453
2011-09-20,883.873
2011-09-21,857.312
2011-09-22,829.178
2011-09-23,835.037
2011-09-26,853.576
2011-09-27,863.956
2011-09-28,844.03
2011-09-29,850.943
2011-09-30,829.313
2011-10-03,802.781
2011-10-04,824.149
2011-10-05,839.578
2011-10-06,856.214
2011-10-07,847.604
2011-10-10,877.223
2011-10-11,878.039
2011-10-12,887.37
2011-10-13,885.357
2011-10-14,901.081
2011-10-17,882.264
2011-10-18,901.089
2011-10-19,888.951
2011-10-20,892.734
2011-10-21,910.147
2011-10-24,924.852
2011-10-25,905.339
2011-10-26,915.479
2011-10-27,948.433
2011-10-28,948.449
2011-10-31,925.075
2011-11-01,898.474
2011-11-02,913.864
2011-11-03,931.958
2011-11-04,927.037
2011-11-07,931.731
2011-11-08,942.92
2011-11-09,907.181
2011-11-10,914.709
2011-11-11,933.146
2011-11-14,924.117
2011-11-15,929.578
2011-11-16,914.517
2011-11-17,898.943
2011-11-18,898.44
2011-11-21,881.662
2011-11-22,877.743
2011-11-23,857.528
2011-11-24,857.528
2011-11-25,854.742
2011-11-28,881.225
2011-11-29,883.001
2011-11-30,922.493
2011-12-01,920.25
2011-12-02,920.731
2011-12-05,930.771
2011-12-06,931.162
2011-12-07,932.6
2011-12-08,911.786
2011-12-09,928.487
2011-12-12,914.441
2011-12-13,905.045
2011-12-14,894.032
2011-12-15,897.815
2011-12-16,901.797
2011-12-19,890.292
2011-12-20,918.064
2011-12-21,919.914
2011-12-22,927.848
2011-12-23,935.632
2011-12-26,935.632
2011-12-27,936.253
2011-12-28,923.645
2011-12-29,933.889
2011-12-30,930.035
2012-01-02,930.035
2012-01-03,944.003
2012-01-04,943.73
2012-01-05,947.411
2012-01-06,945.661
2012-01-09,948.278
2012-01-10,957.495
2012-01-11,958.536
2012-01-12,961.131
2012-01-13,956.112
2012-01-16,956.112
2012-01-17,959.258
2012-01-18,971.012
2012-01-19,976.007
2012-01-20,976.583
2012-01-23,976.892
2012-01-24,977.068
2012-01-25,986.004
2012-01-26,980.491
2012-01-27,980.44
2012-01-30,977.423
2012-01-31,976.995
2012-02-01,987.826
2012-02-02,989.385
2012-02-03,1004.782
2012-02-06,1004.334
2012-02-07,1006.04
2012-02-08,1008.383
2012-02-09,1009.795
2012-02-10,1002.018
2012-02-13,1009.732
2012-02-14,1008.623
2012-02-15,1003.733
2012-02-16,1016.098
2012-02-17,1017.699
2012-02-20,1017.699
2012-02-21,1017.322
2012-02-22,1013.691
2012-02-23,1019.458
2012-02-24,1020.875
2012-02-27,1022.006
2012-02-28,1024.639
2012-02-29,1019.086
2012-03-01,1025.774
2012-03-02,1021.237
2012-03-05,1017.315
2012-03-06,1000.754
2012-03-07,1008.671
2012-03-08,1019.233
2012-03-09,1024.089
2012-03-12,1023.445
2012-03-13,1042.631
2012-03-14,1040.223
2012-03-15,1046.966
2012-03-16,1047.876
2012-03-19,1052.221
2012-03-20,1047.998
2012-03-21,1046.576
2012-03-22,1038.502
2012-03-23,1042.53
2012-03-26,1057.36
2012-03-27,1053.911
2012-03-28,1048.612
2012-03-29,1047.024
2012-03-30,1050.304
2012-04-02,1058.568
2012-04-03,1054.927
2012-04-04,1043.206
2012-04-05,1042.565
2012-04-06,1042.565
2012-04-09,1030.223
2012-04-10,1011.363
2012-04-11,1020.034
2012-04-12,1034.695
2012-04-13,1021.853
2012-04-16,1021.28
2012-04-17,1037.057
2012-04-18,1032.719
2012-04-19,1027.12
2012-04-20,1028.708
2012-04-23,1019.34
2012-04-24,1022.889
2012-04-25,1037.886
2012-04-26,1045.285
2012-04-27,1048.508
2012-04-30,1043.624
2012-05-01,1048.865
2012-05-02,1047.242
2012-05-03,1037.81
2012-05-04,1020.916
2012-05-07,1021.418
2012-05-08,1017.386
2012-05-09,1011.218
2012-05-10,1014.026
2012-05-11,1011.269
2012-05-14,999.704
2012-05-15,994.376
2012-05-16,989.746
2012-05-17,973.034
2012-05-18,965.155
2012-05-21,982.129
2012-05-22,982.285
2012-05-23,984.726
2012-05-24,986.185
2012-05-25,984.424
2012-05-28,984.424
2012-05-29,995.882
2012-05-30,980.865
2012-05-31,978.534
2012-06-01,953.125
2012-06-04,952.633
2012-06-05,959.412
2012-06-06,981.907
2012-06-07,980.729
2012-06-08,988.904
2012-06-11,974.945
2012-06-12,986.414
2012-06-13,978.84
2012-06-14,989.161
2012-06-15,999.537
2012-06-18,1001.732
2012-06-19,1012.42
2012-06-20,1010.782
2012-06-21,987.705
2012-06-22,995.133
2012-06-25,979.128
2012-06-26,983.968
2012-06-27,993.272
2012-06-28,991.546
2012-06-29,1016.985
2012-07-02,1020.566
2012-07-03,1028.331
2012-07-04,1028.331
2012-07-05,1024.3
2012-07-06,1014.38
2012-07-09,1012.306
2012-07-10,1003.444
2012-07-11,1002.75
2012-07-12,998.158
2012-07-13,1014.254
2012-07-16,1011.486
2012-07-17,1018.571
2012-07-18,1025.537
2012-07-19,1028.038
2012-07-20,1017.475
2012-07-23,1007.579
2012-07-24,997.76
2012-07-25,997.86
2012-07-26,1013.688
2012-07-27,1033.644
2012-07-30,1032.576
2012-07-31,1027.792
2012-08-01,1023.293
2012-08-02,1016.127
2012-08-03,1036.03
2012-08-06,1039.16
2012-08-07,1045.321
2012-08-08,1046.134
2012-08-09,1047.512
2012-08-10,1049.58
2012-08-13,1048.203
2012-08-14,1047.887
2012-08-15,1050.54
2012-08-16,1058.516
2012-08-17,1061.146
2012-08-20,1060.543
2012-08-21,1057.441
2012-08-22,1057.42
2012-08-23,1049.149
2012-08-24,1055.505
2012-08-27,1055.0
2012-08-28,1055.121
2012-08-29,1056.593
2012-08-30,1048.356
2012-08-31,1053.688
2012-09-03,1053.688
2012-09-04,1054.376
2012-09-05,1053.488
2012-09-06,1074.97
2012-09-07,1079.779
2012-09-10,1073.487
2012-09-11,1076.751
2012-09-12,1079.619
2012-09-13,1096.375
2012-09-14,1102.207
2012-09-17,1097.623
2012-09-18,1095.737
2012-09-19,1097.081
2012-09-20,1095.543
2012-09-21,1095.886
2012-09-24,1092.952
2012-09-25,1080.655
2012-09-26,1074.551
2012-09-27,1085.396
2012-09-28,1080.7
2012-10-01,1083.116
2012-10-02,1084.374
2012-10-03,1087.853
2012-10-04,1095.703
2012-10-05,1095.609
2012-10-08,1091.699
2012-10-09,1080.71
2012-10-10,1074.502
2012-10-11,1075.718
2012-10-12,1071.865
2012-10-15,1080.262
2012-10-16,1091.298
2012-10-17,1096.371
2012-10-18,1093.794
2012-10-19,1075.865
2012-10-22,1075.978
2012-10-23,1061.801
2012-10-24,1058.591
2012-10-25,1061.676
2012-10-26,1060.367
2012-10-29,1060.367
2012-10-30,1060.367
2012-10-31,1061.858
2012-11-01,1074.584
2012-11-02,1063.702
2012-11-05,1066.621
2012-11-06,1075.2
2012-11-07,1050.818
2012-11-08,1037.822
2012-11-09,1039.571
2012-11-12,1039.477
2012-11-13,1035.364
2012-11-14,1020.596
2012-11-15,1018.544
2012-11-16,1024.39
2012-11-19,1044.743
2012-11-20,1045.785
2012-11-21,1048.652
2012-11-22,1048.652
2012-11-23,1062.136
2012-11-26,1060.437
2012-11-27,1055.609
2012-11-28,1063.969
2012-11-29,1069.553
2012-11-30,1069.86
2012-12-03,1065.113
2012-12-04,1063.699
2012-12-05,1065.46
2012-12-06,1069.158
2012-12-07,1072.131
2012-12-10,1073.26
2012-12-11,1080.321
2012-12-12,1080.2
2012-12-13,1073.624
2012-12-14,1069.601
2012-12-17,1082.075
2012-12-18,1095.065
2012-12-19,1088.205
2012-12-20,1094.282
2012-12-21,1084.467
2012-12-24,1081.97
2012-12-25,1081.97
2012-12-26,1076.328
2012-12-27,1075.356
2012-12-28,1064.391
2012-12-31,1082.699
2013-01-01,1082.699
2013-01-02,1110.397
2013-01-03,1108.693
2013-01-04,1114.676
2013-01-07,1111.265
2013-01-08,1108.23
2013-01-09,1112.007
2013-01-10,1119.354
2013-01-11,1119.553
2013-01-14,1118.701
2013-01-15,1120.765
2013-01-16,1120.471
2013-01-17,1127.31
2013-01-18,1130.99
2013-01-21,1130.99
2013-01-22,1136.587
2013-01-23,1137.707
2013-01-24,1138.564
2013-01-25,1145.361
2013-01-28,1143.597
2013-01-29,1148.212
2013-01-30,1143.369
2013-01-31,1141.992
2013-02-01,1153.234
2013-02-04,1140.03
2013-02-05,1151.729
2013-02-06,1153.186
2013-02-07,1151.295
2013-02-08,1158.187
2013-02-11,1157.316
2013-02-12,1159.468
2013-02-13,1161.041
2013-02-14,1162.302
2013-02-15,1161.06
2013-02-18,1161.06
2013-02-19,1169.668
2013-02-20,1154.01
2013-02-21,1146.081
2013-02-22,1156.692
2013-02-25,1135.409
2013-02-26,1142.373
2013-02-27,1157.101
2013-02-28,1156.542
2013-03-01,1158.813
2013-03-04,1163.856
2013-03-05,1175.41
2013-03-06,1177.272
2013-03-07,1180.078
2013-03-08,1186.104
2013-03-11,1189.607
2013-03-12,1186.943
2013-03-13,1189.256
2013-03-14,1196.501
2013-03-15,1194.561
2013-03-18,1188.133
2013-03-19,1184.898
2013-03-20,1193.431
2013-03-21,1183.613
2013-03-22,1191.16
2013-03-25,1187.475
2013-03-26,1196.633
2013-03-27,1196.63
2013-03-28,1201.431
2013-03-29,1201.431
2013-04-01,1194.894
2013-04-02,1199.107
2013-04-03,1185.678
2013-04-04,1190.989
2013-04-05,1186.494
2013-04-08,1194.733
2013-04-09,1198.172
2013-04-10,1213.379
2013-04-11,1217.82
2013-04-12,1214.211
2013-04-15,1184.001
2013-04-16,1201.321
2013-04-17,1183.815
2013-04-18,1176.036
2013-04-19,1187.133
2013-04-22,1192.481
2013-04-23,1205.356
2013-04-24,1206.368
2013-04-25,1211.746
2013-04-26,1209.071
2013-04-29,1217.855
2013-04-30,1221.889
2013-05-01,1208.679
2013-05-02,1220.823
2013-05-03,1233.885
2013-05-06,1236.866
2013-05-07,1243.877
2013-05-08,1249.513
2013-05-09,1245.338
2013-05-10,1251.386
2013-05-13,1251.201
2013-05-14,1264.41
2013-05-15,1270.734
2013-05-16,1264.465
2013-05-17,1277.406
2013-05-20,1276.908
2013-05-21,1279.113
2013-05-22,1266.777
2013-05-23,1263.808
2013-05-24,1262.703
2013-05-27,1262.703
2013-05-28,1271.204
2013-05-29,1261.829
2013-05-30,1267.427
2013-05-31,1250.162
2013-06-03,1256.488
2013-06-04,1249.228
2013-06-05,1232.321
2013-06-06,1243.725
2013-06-07,1258.968
2013-06-10,1259.244
2013-06-11,1245.973
2013-06-12,1235.603
2013-06-13,1254.631
2013-06-14,1247.641
2013-06-17,1256.745
2013-06-18,1266.94
2013-06-19,1249.558
2013-06-20,1218.055
2013-06-21,1220.558
2013-06-24,1205.815
2013-06-25,1217.903
2013-06-26,1229.366
2013-06-27,1239.099
2013-06-28,1234.37
2013-07-01,1242.672
2013-07-02,1242.093
2013-07-03,1243.153
2013-07-04,1243.153
2013-07-05,1256.197
2013-07-08,1262.598
2013-07-09,1272.219
2013-07-10,1272.918
2013-07-11,1290.123
2013-07-12,1294.219
2013-07-15,1296.633
2013-07-16,1291.194
2013-07-17,1295.262
2013-07-18,1302.371
2013-07-19,1304.099
2013-07-22,1307.011
2013-07-23,1304.836
2013-07-24,1299.134
2013-07-25,1304.253
2013-07-26,1304.34
2013-07-29,1299.452
2013-07-30,1301.07
2013-07-31,1301.625
2013-08-01,1318.962
2013-08-02,1320.814
2013-08-05,1319.682
2013-08-06,1310.948
2013-08-07,1305.698
2013-08-08,1311.461
2013-08-09,1308.015
2013-08-12,1307.318
2013-08-13,1310.153
2013-08-14,1303.64
2013-08-15,1284.515
2013-08-16,1280.338
2013-08-19,1272.257
2013-08-20,1279.354
2013-08-21,1272.063
2013-08-22,1283.873
2013-08-23,1289.127
2013-08-26,1285.137
2013-08-27,1263.437
2013-08-28,1267.208
2013-08-29,1271.135
2013-08-30,1265.119
2013-09-02,1265.119
2013-09-03,1270.272
2013-09-04,1280.972
2013-09-05,1283.064
2013-09-06,1283.799
2013-09-09,1297.782
2013-09-10,1307.649
2013-09-11,1311.533
2013-09-12,1307.097
2013-09-13,1310.789
2013-09-16,1317.516
2013-09-17,1324.261
2013-09-18,1339.927
2013-09-19,1337.967
2013-09-20,1328.72
2013-09-23,1322.768
2013-09-24,1320.728
2013-09-25,1318.033
2013-09-26,1323.4
2013-09-27,1318.404
2013-09-30,1311.733
2013-10-01,1323.75
2013-10-02,1322.607
2013-10-03,1310.541
2013-10-04,1319.967
2013-10-07,1308.172
2013-10-08,1290.85
2013-10-09,1290.397
2013-10-10,1319.085
2013-10-11,1328.359
2013-10-14,1333.96
2013-10-15,1324.294
2013-10-16,1342.481
2013-10-17,1352.313
2013-10-18,1361.903
2013-10-21,1361.767
2013-10-22,1369.008
2013-10-23,1362.313
2013-10-24,1367.3
2013-10-25,1372.376
2013-10-28,1373.384
2013-10-29,1380.282
2013-10-30,1372.234
2013-10-31,1367.572
2013-11-01,1370.534
2013-11-04,1376.594
2013-11-05,1372.615
2013-11-06,1377.089
2013-11-07,1357.733
2013-11-08,1376.282
2013-11-11,1377.748
2013-11-12,1375.042
2013-11-13,1387.35
2013-11-14,1393.607
2013-11-15,1399.556
2013-11-18,1392.803
2013-11-19,1388.935
2013-11-20,1384.311
2013-11-21,1397.227
2013-11-22,1404.073
2013-11-25,1402.103
2013-11-26,1403.749
2013-11-27,1407.912
2013-11-28,1407.912
2013-11-29,1406.991
2013-12-02,1402.664
2013-12-03,1398.102
2013-12-04,1396.871
2013-12-05,1392.079
2013-12-06,1406.476
2013-12-09,1408.787
2013-12-10,1404.23
2013-12-11,1387.251
2013-12-12,1383.713
2013-12-13,1384.679
2013-12-16,1394.023
2013-12-17,1390.697
2013-12-18,1412.603
2013-12-19,1410.486
2013-12-20,1419.72
2013-12-23,1428.088
2013-12-24,1432.676
2013-12-25,1432.676
2013-12-26,1438.616
2013-12-27,1438.356
2013-12-30,1438.481
2013-12-31,1444.232
2014-01-01,1444.232
2014-01-02,1431.302
2014-01-03,1431.618
2014-01-06,1427.197
2014-01-07,1436.808
2014-01-08,1437.295
2014-01-09,1437.631
2014-01-10,1441.953
2014-01-13,1423.535
2014-01-14,1439.647
2014-01-15,1447.2
2014-01-16,1445.812
2014-01-17,1440.308
2014-01-20,1440.308
2014-01-21,1444.764
2014-01-22,1446.959
2014-01-23,1434.443
2014-01-24,1403.485
2014-01-27,1395.064
2014-01-28,1404.751
2014-01-29,1390.267
2014-01-30,1406.895
2014-01-31,1398.248
2014-02-03,1364.382
2014-02-04,1375.357
2014-02-05,1372.34
2014-02-06,1389.713
2014-02-07,1407.706
2014-02-10,1410.256
2014-02-11,1425.454
2014-02-12,1426.941
2014-02-13,1436.656
2014-02-14,1442.925
2014-02-17,1442.925
2014-02-18,1447.0
2014-02-19,1437.325
2014-02-20,1447.179
2014-02-21,1445.414
2014-02-24,1454.608
2014-02-25,1452.936
2014-02-26,1454.421
2014-02-27,1461.884
2014-02-28,1464.616
2014-03-03,1454.267
2014-03-04,1477.728
2014-03-05,1477.284
2014-03-06,1479.321
2014-03-07,1479.646
2014-03-10,1477.913
2014-03-11,1469.578
2014-03-12,1471.19
2014-03-13,1453.937
2014-03-14,1451.61
2014-03-17,1464.652
2014-03-18,1476.549
2014-03-19,1467.201
2014-03-20,1474.952
2014-03-21,1470.468
2014-03-24,1461.517
2014-03-25,1466.672
2014-03-26,1454.415
2014-03-27,1451.974
2014-03-28,1458.561
2014-03-31,1472.212
2014-04-01,1484.025
2014-04-02,1488.489
2014-04-03,1484.851
2014-04-04,1464.396
2014-04-07,1446.936
2014-04-08,1453.861
2014-04-09,1470.547
2014-04-10,1438.716
2014-04-11,1424.091
2014-04-14,1434.804
2014-04-15,1444.038
2014-04-16,1459.631
2014-04-17,1462.247
2014-04-18,1462.247
2014-04-21,1467.985
2014-04-22,1475.652
2014-04-23,1471.525
2014-04-24,1473.19
2014-04-25,1459.136
2014-04-28,1461.622
2014-04-29,1468.892
2014-04-30,1474.179
2014-05-01,1474.665
2014-05-02,1473.681
2014-05-05,1476.152
2014-05-06,1462.254
2014-05-07,1469.814
2014-05-08,1466.335
2014-05-09,1469.559
2014-05-12,1485.92
2014-05-13,1485.057
2014-05-14,1476.984
2014-05-15,1464.002
2014-05-16,1469.702
2014-05-19,1476.61
2014-05-20,1465.734
2014-05-21,1477.254
2014-05-22,1482.058
2014-05-23,1489.412
2014-05-26,1489.412
2014-05-27,1499.26
2014-05-28,1497.139
2014-05-29,1505.148
2014-05-30,1506.574
2014-06-02,1507.573
2014-06-03,1507.022
2014-06-04,1510.878
2014-06-05,1522.593
2014-06-06,1530.403
2014-06-09,1532.96
2014-06-10,1532.031
2014-06-11,1527.04
2014-06-12,1516.944
2014-06-13,1521.816
2014-06-16,1523.545
2014-06-17,1528.284
2014-06-18,1539.534
2014-06-19,1541.681
2014-06-20,1544.797
2014-06-23,1544.477
2014-06-24,1533.879
2014-06-25,1541.928
2014-06-26,1540.382
2014-06-27,1544.418
2014-06-30,1545.374
2014-07-01,1556.493
2014-07-02,1556.139
2014-07-03,1564.596
2014-07-04,1564.596
2014-07-07,1555.978
2014-07-08,1544.245
2014-07-09,1550.912
2014-07-10,1543.676
2014-07-11,1545.374
2014-07-14,1552.844
2014-07-15,1548.336
2014-07-16,1553.821
2014-07-17,1535.49
2014-07-18,1552.153
2014-07-21,1548.26
2014-07-22,1556.588
2014-07-23,1559.262
2014-07-24,1560.078
2014-07-25,1551.804
2014-07-28,1551.318
2014-07-29,1545.342
2014-07-30,1546.454
2014-07-31,1515.386
2014-08-01,1511.025
2014-08-04,1521.916
2014-08-05,1508.784
2014-08-06,1509.207
2014-08-07,1501.529
2014-08-08,1518.373
2014-08-11,1524.035
2014-08-12,1520.46
2014-08-13,1531.567
2014-08-14,1537.853
2014-08-15,1538.046
2014-08-18,1552.217
2014-08-19,1560.056
2014-08-20,1563.286
2014-08-21,1567.515
2014-08-22,1565.166
2014-08-25,1572.476
2014-08-26,1575.333
2014-08-27,1575.451
2014-08-28,1572.56
2014-08-29,1578.732
2014-09-01,1578.732
2014-09-02,1578.916
2014-09-03,1577.22
2014-09-04,1574.019
2014-09-05,1581.634
2014-09-08,1577.969
2014-09-09,1566.801
2014-09-10,1572.639
2014-09-11,1575.632
2014-09-12,1565.322
2014-09-15,1561.457
2014-09-16,1572.608
2014-09-17,1574.744
2014-09-18,1581.931
2014-09-19,1579.464
2014-09-22,1564.725
2014-09-23,1555.202
2014-09-24,1567.228
2014-09-25,1542.405
2014-09-26,1555.796
2014-09-29,1552.294
2014-09-30,1545.697
2014-10-01,1525.036
2014-10-02,1526.427
2014-10-03,1542.72
2014-10-06,1539.482
2014-10-07,1515.971
2014-10-08,1542.219
2014-10-09,1509.545
2014-10-10,1490.564
2014-10-13,1466.898
2014-10-14,1470.872
2014-10-15,1462.49
2014-10-16,1465.823
2014-10-17,1482.507
2014-10-20,1496.516
2014-10-21,1526.365
2014-10-22,1513.84
2014-10-23,1533.301
2014-10-24,1543.315
2014-10-27,1540.703
2014-10-28,1561.584
2014-10-29,1558.899
2014-10-30,1568.652
2014-10-31,1587.818
2014-11-03,1587.555
2014-11-04,1581.759
2014-11-05,1589.926
2014-11-06,1597.033
2014-11-07,1598.097
2014-11-10,1603.068
2014-11-11,1604.284
2014-11-12,1604.755
2014-11-13,1603.972
2014-11-14,1604.604
2014-11-17,1604.383
2014-11-18,1613.095
2014-11-19,1609.571
2014-11-20,1614.521
2014-11-21,1622.914
2014-11-24,1629.189
2014-11-25,1627.716
2014-11-26,1632.44
2014-11-27,1632.44
2014-11-28,1625.866
2014-12-01,1612.296
2014-12-02,1622.854
2014-12-03,1630.719
2014-12-04,1628.188
2014-12-05,1631.467
2014-12-08,1618.554
2014-12-09,1621.029
2014-12-10,1593.223
2014-12-11,1600.628
2014-12-12,1575.741
2014-12-15,1564.913
2014-12-16,1553.061
2014-12-17,1586.491
2014-12-18,1622.901
2014-12-19,1630.603
2014-12-22,1636.983
2014-12-23,1640.052
2014-12-24,1640.498
2014-12-25,1640.498
2014-12-26,1646.598
2014-12-29,1649.027
2014-12-30,1641.077
2014-12-31,1624.92
2015-01-01,1624.92
2015-01-02,1624.119
2015-01-05,1595.1
2015-01-06,1579.892
2015-01-07,1598.864
2015-01-08,1627.03
2015-01-09,1613.789
2015-01-12,1601.587
2015-01-13,1598.329
2015-01-14,1589.691
2015-01-15,1573.432
2015-01-16,1595.072
2015-01-19,1595.072
2015-01-20,1595.982
2015-01-21,1603.21
2015-01-22,1628.182
2015-01-23,1620.427
2015-01-26,1627.139
2015-01-27,1607.89
2015-01-28,1586.1
2015-01-29,1600.917
2015-01-30,1580.014
2015-02-02,1599.35
2015-02-03,1623.618
2015-02-04,1617.169
2015-02-05,1635.18
2015-02-06,1630.108
2015-02-09,1622.891
2015-02-10,1639.293
2015-02-11,1639.869
2015-02-12,1656.607
2015-02-13,1664.411
2015-02-16,1664.411
2015-02-17,1667.123
2015-02-18,1667.722
2015-02-19,1666.58
2015-02-20,1676.702
2015-02-23,1676.175
2015-02-24,1679.868
2015-02-25,1680.046
2015-02-26,1678.103
2015-02-27,1672.879
2015-03-02,1683.542
2015-03-03,1676.106
2015-03-04,1669.144
2015-03-05,1671.799
2015-03-06,1648.543
2015-03-09,1654.9
2015-03-10,1628.389
2015-03-11,1627.682
2015-03-12,1648.576
2015-03-13,1639.139
2015-03-16,1659.845
2015-03-17,1655.916
2015-03-18,1675.56
2015-03-19,1668.817
2015-03-20,1683.758
2015-03-23,1680.699
2015-03-24,1671.431
2015-03-25,1645.804
2015-03-26,1642.265
2015-03-27,1647.576
2015-03-30,1668.048
2015-03-31,1655.068
2015-04-01,1649.344
2015-04-02,1655.6
2015-04-03,1655.6
2015-04-06,1666.621
2015-04-07,1662.243
2015-04-08,1668.183
2015-04-09,1674.146
2015-04-10,1682.434
2015-04-13,1675.571
2015-04-14,1677.817
2015-04-15,1686.851
2015-04-16,1685.417
2015-04-17,1665.66
2015-04-20,1680.541
