Date,HONG KONG VALUE Standard (Large+Mid Cap)
2009-12-01,23039.526
2009-12-02,23189.993
2009-12-03,23576.397
2009-12-04,23505.878
2009-12-07,23387.762
2009-12-08,23235.709
2009-12-09,23004.861
2009-12-10,23046.01
2009-12-11,23080.075
2009-12-14,23170.287
2009-12-15,23037.493
2009-12-16,22915.311
2009-12-17,22597.731
2009-12-18,22577.534
2009-12-21,22363.393
2009-12-22,22435.836
2009-12-23,22688.337
2009-12-24,22753.622
2009-12-25,22753.622
2009-12-28,22725.712
2009-12-29,22895.782
2009-12-30,23000.596
2009-12-31,23249.686
2010-01-01,23249.686
2010-01-04,23341.056
2010-01-05,23796.689
2010-01-06,23778.104
2010-01-07,23718.243
2010-01-08,23735.766
2010-01-11,23819.552
2010-01-12,23920.198
2010-01-13,23392.427
2010-01-14,23352.009
2010-01-15,23183.932
2010-01-18,23165.287
2010-01-19,23279.023
2010-01-20,23036.365
2010-01-21,22622.994
2010-01-22,22481.695
2010-01-25,22554.322
2010-01-26,22274.61
2010-01-27,22008.926
2010-01-28,22090.598
2010-01-29,21904.128
2010-02-01,22132.225
2010-02-02,22217.431
2010-02-03,22433.125
2010-02-04,22236.249
2010-02-05,21628.704
2010-02-08,21590.997
2010-02-09,21909.91
2010-02-10,21979.371
2010-02-11,22279.818
2010-02-12,22452.119
2010-02-15,22448.941
2010-02-16,22452.408
2010-02-17,22611.167
2010-02-18,22476.064
2010-02-19,22081.166
2010-02-22,22401.442
2010-02-23,22645.874
2010-02-24,22651.403
2010-02-25,22602.473
2010-02-26,22751.448
2010-03-01,23133.421
2010-03-02,23057.647
2010-03-03,22852.233
2010-03-04,22830.277
2010-03-05,23019.7
2010-03-08,23336.12
2010-03-09,23344.281
2010-03-10,23425.921
2010-03-11,23424.919
2010-03-12,23451.609
2010-03-15,23390.874
2010-03-16,23333.442
2010-03-17,23665.863
2010-03-18,23594.754
2010-03-19,23837.636
2010-03-22,23456.4
2010-03-23,23497.43
2010-03-24,23628.086
2010-03-25,23499.713
2010-03-26,23913.427
2010-03-29,23993.901
2010-03-30,23946.906
2010-03-31,23722.113
2010-04-01,24040.879
2010-04-02,24040.879
2010-04-05,24044.439
2010-04-06,24046.297
2010-04-07,24219.951
2010-04-08,24086.998
2010-04-09,24285.485
2010-04-12,24217.931
2010-04-13,24293.944
2010-04-14,24351.033
2010-04-15,24303.646
2010-04-16,24014.62
2010-04-19,23707.951
2010-04-20,23731.525
2010-04-21,23838.647
2010-04-22,23688.163
2010-04-23,23523.75
2010-04-26,23844.776
2010-04-27,23587.467
2010-04-28,23326.164
2010-04-29,23241.748
2010-04-30,23233.923
2010-05-03,23101.333
2010-05-04,23004.618
2010-05-05,22747.888
2010-05-06,22503.513
2010-05-07,22434.585
2010-05-10,22536.345
2010-05-11,22357.826
2010-05-12,22429.597
2010-05-13,22678.36
2010-05-14,22558.315
2010-05-17,22265.098
2010-05-18,22351.714
2010-05-19,22188.35
2010-05-20,22047.204
2010-05-21,22043.955
2010-05-24,22054.545
2010-05-25,21507.404
2010-05-26,21385.659
2010-05-27,21797.02
2010-05-28,22037.85
2010-05-31,22042.012
2010-06-01,21835.389
2010-06-02,21820.217
2010-06-03,22063.56
2010-06-04,21993.215
2010-06-07,21683.768
2010-06-08,21781.645
2010-06-09,21946.152
2010-06-10,21909.688
2010-06-11,22208.396
2010-06-14,22396.677
2010-06-15,22394.395
2010-06-16,22395.688
2010-06-17,22478.643
2010-06-18,22495.822
2010-06-21,23064.211
2010-06-22,22986.779
2010-06-23,23076.641
2010-06-24,23066.373
2010-06-25,23089.819
2010-06-28,23102.22
2010-06-29,22724.959
2010-06-30,22608.842
2010-07-01,22584.625
2010-07-02,22616.602
2010-07-05,22655.469
2010-07-06,22834.216
2010-07-07,22696.742
2010-07-08,22817.471
2010-07-09,23105.036
2010-07-12,23090.48
2010-07-13,23040.62
2010-07-14,23163.326
2010-07-15,22979.133
2010-07-16,22965.396
2010-07-19,22803.824
2010-07-20,22989.957
2010-07-21,23000.858
2010-07-22,23200.528
2010-07-23,23528.879
2010-07-26,23672.214
2010-07-27,23627.358
2010-07-28,23602.637
2010-07-29,23684.334
2010-07-30,23770.218
2010-08-02,24090.188
2010-08-03,24164.658
2010-08-04,24320.353
2010-08-05,24300.239
2010-08-06,24753.186
2010-08-09,25023.836
2010-08-10,24800.509
2010-08-11,24995.133
2010-08-12,24849.619
2010-08-13,24821.975
2010-08-16,24579.958
2010-08-17,24652.207
2010-08-18,24581.898
2010-08-19,24666.786
2010-08-20,24511.241
2010-08-23,24519.614
2010-08-24,24348.443
2010-08-25,24383.019
2010-08-26,24355.484
2010-08-27,24378.176
2010-08-30,24438.356
2010-08-31,24389.549
2010-09-01,24556.428
2010-09-02,24765.366
2010-09-03,24890.807
2010-09-06,25385.155
2010-09-07,25513.626
2010-09-08,25267.103
2010-09-09,25443.382
2010-09-10,25517.46
2010-09-13,25757.204
2010-09-14,25732.424
2010-09-15,25913.166
2010-09-16,25855.325
2010-09-17,26337.122
2010-09-20,26536.742
2010-09-21,26680.595
2010-09-22,26936.334
2010-09-23,26932.863
2010-09-24,27169.444
2010-09-27,27438.626
2010-09-28,27181.892
2010-09-29,27467.49
2010-09-30,27698.102
2010-10-01,27715.239
2010-10-04,28015.833
2010-10-05,27909.682
2010-10-06,28153.659
2010-10-07,28402.668
2010-10-08,28655.593
2010-10-11,28798.219
2010-10-12,28739.708
2010-10-13,28887.171
2010-10-14,29031.301
2010-10-15,28832.844
2010-10-18,28643.068
2010-10-19,29101.866
2010-10-20,29065.476
2010-10-21,28920.229
2010-10-22,29105.913
2010-10-25,29129.72
2010-10-26,29027.749
2010-10-27,28586.331
2010-10-28,28537.109
2010-10-29,28323.643
2010-11-01,29092.182
2010-11-02,29119.75
2010-11-03,29559.188
2010-11-04,30187.598
2010-11-05,30457.522
2010-11-08,30714.869
2010-11-09,30319.667
2010-11-10,30414.239
2010-11-11,30330.977
2010-11-12,30245.903
2010-11-15,30032.978
2010-11-16,29783.837
2010-11-17,29224.423
2010-11-18,29782.688
2010-11-19,29602.276
2010-11-22,29254.721
2010-11-23,28539.351
2010-11-24,28791.263
2010-11-25,28828.515
2010-11-26,28627.915
2010-11-29,28917.029
2010-11-30,28873.712
2010-12-01,29392.474
2010-12-02,29547.706
2010-12-03,29403.989
2010-12-06,29329.069
2010-12-07,29529.397
2010-12-08,29414.971
2010-12-09,29392.328
2010-12-10,29282.526
2010-12-13,29559.396
2010-12-14,29676.931
2010-12-15,29097.629
2010-12-16,28796.718
2010-12-17,28758.767
2010-12-20,28716.648
2010-12-21,29219.722
2010-12-22,29449.343
2010-12-23,29275.682
2010-12-24,29150.262
2010-12-27,29142.957
2010-12-28,28920.072
2010-12-29,29444.566
2010-12-30,29556.188
2010-12-31,29397.909
2011-01-03,30201.259
2011-01-04,30541.343
2011-01-05,30699.388
2011-01-06,30847.418
2011-01-07,30768.547
2011-01-10,30553.012
2011-01-11,30868.498
2011-01-12,30921.036
2011-01-13,30779.415
2011-01-14,30827.997
2011-01-17,30940.89
2011-01-18,30916.267
2011-01-19,30997.484
2011-01-20,30658.536
2011-01-21,30457.71
2011-01-24,30350.123
2011-01-25,30357.003
2011-01-26,30500.136
2011-01-27,30442.57
2011-01-28,30259.29
2011-01-31,29814.91
2011-02-01,29841.708
2011-02-02,30513.004
2011-02-03,30517.512
2011-02-04,30513.396
2011-02-07,30114.65
2011-02-08,29663.996
2011-02-09,29152.652
2011-02-10,28558.769
2011-02-11,28578.025
2011-02-14,28756.324
2011-02-15,28463.132
2011-02-16,28620.48
2011-02-17,28641.46
2011-02-18,28944.417
2011-02-21,28864.987
2011-02-22,28307.067
2011-02-23,28083.96
2011-02-24,27775.576
2011-02-25,28163.434
2011-02-28,28400.959
2011-03-01,28902.046
2011-03-02,28427.032
2011-03-03,28499.803
2011-03-04,28857.806
2011-03-07,28699.383
2011-03-08,29113.708
2011-03-09,29244.118
2011-03-10,29051.218
2011-03-11,28710.158
2011-03-14,28753.753
2011-03-15,27955.241
2011-03-16,27924.848
2011-03-17,27380.12
2011-03-18,27450.963
2011-03-21,27942.083
2011-03-22,28060.673
2011-03-23,28341.645
2011-03-24,28298.021
2011-03-25,28467.896
2011-03-28,28511.846
2011-03-29,28547.392
2011-03-30,29138.429
2011-03-31,29182.782
2011-04-01,29251.626
2011-04-04,29696.282
2011-04-05,29701.058
2011-04-06,29968.613
2011-04-07,29927.575
2011-04-08,30139.089
2011-04-11,29946.598
2011-04-12,29723.997
2011-04-13,29926.055
2011-04-14,29897.36
2011-04-15,29880.136
2011-04-18,29764.671
2011-04-19,29397.952
2011-04-20,29485.538
2011-04-21,29677.637
2011-04-22,29677.637
2011-04-25,29659.689
2011-04-26,29428.204
2011-04-27,29497.514
2011-04-28,29486.475
2011-04-29,29425.326
2011-05-02,29432.715
2011-05-03,29440.215
2011-05-04,29146.138
2011-05-05,29074.452
2011-05-06,29050.502
2011-05-09,29303.504
2011-05-10,29308.217
2011-05-11,29277.892
2011-05-12,29008.27
2011-05-13,29447.146
2011-05-16,29122.999
2011-05-17,29015.979
2011-05-18,29110.224
2011-05-19,29458.029
2011-05-20,29515.495
2011-05-23,29052.2
2011-05-24,29101.572
2011-05-25,29095.531
2011-05-26,29139.904
2011-05-27,29378.122
2011-05-30,29397.204
2011-05-31,30015.313
2011-06-01,30025.582
2011-06-02,29725.268
2011-06-03,29406.433
2011-06-06,29401.708
2011-06-07,29300.377
2011-06-08,29097.078
2011-06-09,29169.665
2011-06-10,28877.448
2011-06-13,28887.949
2011-06-14,29000.774
2011-06-15,28963.102
2011-06-16,28726.558
2011-06-17,28438.104
2011-06-20,28043.553
2011-06-21,28221.21
2011-06-22,28168.522
2011-06-23,28180.344
2011-06-24,28574.094
2011-06-27,28389.636
2011-06-28,28396.236
2011-06-29,28550.677
2011-06-30,29059.827
2011-07-01,29058.52
2011-07-04,29339.139
2011-07-05,29278.414
2011-07-06,29182.34
2011-07-07,29095.209
2011-07-08,29359.307
2011-07-11,29001.461
2011-07-12,28503.68
2011-07-13,28650.286
2011-07-14,28671.022
2011-07-15,28583.558
2011-07-18,28497.211
2011-07-19,28631.628
2011-07-20,28787.234
2011-07-21,28805.628
2011-07-22,29190.289
2011-07-25,29129.556
2011-07-26,29416.336
2011-07-27,29474.506
2011-07-28,29680.834
2011-07-29,29637.937
2011-08-01,29834.484
2011-08-02,29680.207
2011-08-03,29235.903
2011-08-04,29065.564
2011-08-05,27838.498
2011-08-08,27214.462
2011-08-09,26271.196
2011-08-10,26596.506
2011-08-11,26546.146
2011-08-12,26554.636
2011-08-15,26869.794
2011-08-16,26872.412
2011-08-17,27108.769
2011-08-18,26962.073
2011-08-19,26322.823
2011-08-22,26534.396
2011-08-23,26973.126
2011-08-24,26843.187
2011-08-25,27196.692
2011-08-26,26997.266
2011-08-29,27120.214
2011-08-30,27367.392
2011-08-31,27798.145
2011-09-01,27877.713
2011-09-02,27487.822
2011-09-05,26867.763
2011-09-06,26898.481
2011-09-07,27291.859
2011-09-08,27176.376
2011-09-09,27134.54
2011-09-12,26368.62
2011-09-13,26358.483
2011-09-14,26114.568
2011-09-15,26322.14
2011-09-16,26336.228
2011-09-19,25757.445
2011-09-20,25924.342
2011-09-21,25798.868
2011-09-22,24913.434
2011-09-23,24543.393
2011-09-26,24024.549
2011-09-27,24556.278
2011-09-28,24045.559
2011-09-29,24057.595
2011-09-30,23593.249
2011-10-03,22847.215
2011-10-04,22206.156
2011-10-05,22213.574
2011-10-06,23266.376
2011-10-07,24098.77
2011-10-10,24162.861
2011-10-11,24437.071
2011-10-12,24743.825
2011-10-13,25209.721
2011-10-14,25040.292
2011-10-17,25463.728
2011-10-18,24477.511
2011-10-19,24826.602
2011-10-20,24427.211
2011-10-21,24564.586
2011-10-24,25273.161
2011-10-25,25394.276
2011-10-26,25370.124
2011-10-27,25846.181
2011-10-28,26248.992
2011-10-31,26002.332
2011-11-01,25621.594
2011-11-02,25940.334
2011-11-03,25381.359
2011-11-04,25828.182
2011-11-07,25857.774
2011-11-08,25839.6
2011-11-09,26196.257
2011-11-10,25232.59
2011-11-11,25352.47
2011-11-14,25544.828
2011-11-15,25438.976
2011-11-16,25024.504
2011-11-17,24816.809
2011-11-18,24622.44
2011-11-21,24304.83
2011-11-22,24419.503
2011-11-23,24092.514
2011-11-24,24132.453
2011-11-25,23929.68
2011-11-28,24292.689
2011-11-29,24413.757
2011-11-30,24202.484
2011-12-01,25168.585
2011-12-02,25019.209
2011-12-05,25100.047
2011-12-06,24785.389
2011-12-07,25118.454
2011-12-08,25015.372
2011-12-09,24462.286
2011-12-12,24442.503
2011-12-13,24294.793
2011-12-14,24353.45
2011-12-15,23976.033
2011-12-16,24341.538
2011-12-19,24142.574
2011-12-20,24204.215
2011-12-21,24483.284
2011-12-22,24525.432
2011-12-23,24809.9
2011-12-26,24809.9
2011-12-27,24810.06
2011-12-28,24789.364
2011-12-29,24742.489
2011-12-30,24768.678
2012-01-02,24768.678
2012-01-03,25104.646
2012-01-04,25214.347
2012-01-05,25162.878
2012-01-06,24939.45
2012-01-09,25072.883
2012-01-10,25306.187
2012-01-11,25351.414
2012-01-12,25459.775
2012-01-13,25546.537
2012-01-16,25289.587
2012-01-17,25886.554
2012-01-18,25915.81
2012-01-19,26616.815
2012-01-20,26806.649
2012-01-23,26810.449
2012-01-24,26811.658
2012-01-25,26804.232
2012-01-26,27177.337
2012-01-27,27175.515
2012-01-30,26931.583
2012-01-31,27219.246
2012-02-01,27116.46
2012-02-02,27309.39
2012-02-03,27525.952
2012-02-06,27574.539
2012-02-07,27584.858
2012-02-08,27983.491
2012-02-09,27974.569
2012-02-10,27826.274
2012-02-13,27918.414
2012-02-14,28262.927
2012-02-15,28930.476
2012-02-16,28889.387
2012-02-17,29201.599
2012-02-20,29179.971
2012-02-21,29213.78
2012-02-22,29203.867
2012-02-23,28937.716
2012-02-24,28995.519
2012-02-27,28712.228
2012-02-28,29380.112
2012-02-29,29534.487
2012-03-01,29252.244
2012-03-02,29336.482
2012-03-05,29100.025
2012-03-06,28498.905
2012-03-07,28360.843
2012-03-08,28809.529
2012-03-09,28817.188
2012-03-12,29021.747
2012-03-13,29268.556
2012-03-14,29246.721
2012-03-15,29205.834
2012-03-16,29196.772
2012-03-19,28864.175
2012-03-20,28724.275
2012-03-21,28376.57
2012-03-22,28416.805
2012-03-23,27920.066
2012-03-26,28265.827
2012-03-27,28818.459
2012-03-28,28736.72
2012-03-29,28442.714
2012-03-30,27830.329
2012-04-02,27881.902
2012-04-03,28159.845
2012-04-04,28157.126
2012-04-05,27961.297
2012-04-06,27961.297
2012-04-09,27957.336
2012-04-10,27605.879
2012-04-11,27397.99
2012-04-12,27593.792
2012-04-13,27958.621
2012-04-16,27939.035
2012-04-17,27857.309
2012-04-18,28091.704
2012-04-19,28213.53
2012-04-20,28202.63
2012-04-23,27810.494
2012-04-24,27931.842
2012-04-25,27973.994
2012-04-26,28187.15
2012-04-27,28088.18
2012-04-30,28399.784
2012-05-01,28399.052
2012-05-02,28756.053
2012-05-03,28669.479
2012-05-04,28546.502
2012-05-07,27898.183
2012-05-08,27931.435
2012-05-09,27638.472
2012-05-10,27496.448
2012-05-11,27144.506
2012-05-14,26904.656
2012-05-15,27113.786
2012-05-16,26455.267
2012-05-17,26282.303
2012-05-18,26116.238
2012-05-21,26151.647
2012-05-22,26309.474
2012-05-23,25936.433
2012-05-24,25868.464
2012-05-25,25949.067
2012-05-28,26100.282
2012-05-29,26444.671
2012-05-30,26025.241
2012-05-31,25816.28
2012-06-01,25837.844
2012-06-04,25302.688
2012-06-05,25331.726
2012-06-06,25711.067
2012-06-07,25955.37
2012-06-08,25702.744
2012-06-11,26276.953
2012-06-12,26347.604
2012-06-13,26384.156
2012-06-14,26204.659
2012-06-15,26740.211
2012-06-18,26906.428
2012-06-19,26968.667
2012-06-20,27063.43
2012-06-21,26855.487
2012-06-22,26648.436
2012-06-25,26606.664
2012-06-26,26765.886
2012-06-27,27093.607
2012-06-28,26906.084
2012-06-29,27346.711
2012-07-02,27343.714
2012-07-03,27735.244
2012-07-04,28088.698
2012-07-05,28319.935
2012-07-06,28532.251
2012-07-09,28080.036
2012-07-10,27893.014
2012-07-11,28150.025
2012-07-12,27676.271
2012-07-13,27801.668
2012-07-16,27833.658
2012-07-17,28429.071
2012-07-18,28273.907
2012-07-19,28602.766
2012-07-20,28657.824
2012-07-23,28170.28
2012-07-24,27912.264
2012-07-25,27752.322
2012-07-26,27672.625
2012-07-27,28116.864
2012-07-30,28532.836
2012-07-31,28708.555
2012-08-01,28792.967
2012-08-02,28746.641
2012-08-03,28663.287
2012-08-06,29145.248
2012-08-07,29313.835
2012-08-08,29262.291
2012-08-09,29644.609
2012-08-10,29423.778
2012-08-13,29538.991
2012-08-14,29779.937
2012-08-15,29428.365
2012-08-16,29342.253
2012-08-17,29590.919
2012-08-20,29500.59
2012-08-21,29514.572
2012-08-22,29279.405
2012-08-23,29657.222
2012-08-24,29366.932
2012-08-27,29370.171
2012-08-28,29267.232
2012-08-29,29282.053
2012-08-30,28833.485
2012-08-31,29007.657
2012-09-03,29175.688
2012-09-04,29074.215
2012-09-05,28789.734
2012-09-06,28729.178
2012-09-07,29558.126
2012-09-10,29784.256
2012-09-11,29957.202
2012-09-12,30410.097
2012-09-13,30441.707
2012-09-14,31154.251
2012-09-17,31262.726
2012-09-18,31275.166
2012-09-19,31549.442
2012-09-20,31119.898
2012-09-21,31202.8
2012-09-24,31326.399
2012-09-25,31301.588
2012-09-26,31261.871
2012-09-27,31527.34
2012-09-28,31695.581
2012-10-01,31691.902
2012-10-02,31688.633
2012-10-03,32057.082
2012-10-04,31961.932
2012-10-05,31953.708
2012-10-08,31806.108
2012-10-09,31850.954
2012-10-10,31798.09
2012-10-11,31334.602
2012-10-12,31373.375
2012-10-15,31471.71
2012-10-16,31622.588
2012-10-17,31693.922
2012-10-18,31712.519
2012-10-19,31602.887
2012-10-22,31860.261
2012-10-23,31860.261
2012-10-24,32426.44
2012-10-25,32437.135
2012-10-26,32081.221
2012-10-29,31280.697
2012-10-30,31215.358
2012-10-31,31530.736
2012-11-01,31751.437
2012-11-02,32106.682
2012-11-05,32135.475
2012-11-06,32142.201
2012-11-07,32332.18
2012-11-08,31744.232
2012-11-09,31597.858
2012-11-12,31706.117
2012-11-13,31418.477
2012-11-14,31691.486
2012-11-15,31427.609
2012-11-16,31482.321
2012-11-19,31677.819
2012-11-20,31679.161
2012-11-21,31849.995
2012-11-22,32193.777
2012-11-23,32450.118
2012-11-26,32422.174
2012-11-27,32401.06
2012-11-28,32319.086
2012-11-29,32596.279
2012-11-30,32591.157
2012-12-03,32406.303
2012-12-04,32347.884
2012-12-05,32850.455
2012-12-06,32889.367
2012-12-07,32788.727
2012-12-10,32772.937
2012-12-11,32716.182
2012-12-12,32913.041
2012-12-13,32762.649
2012-12-14,32976.77
2012-12-17,32833.784
2012-12-18,32749.815
2012-12-19,32936.001
2012-12-20,32923.81
2012-12-21,32838.541
2012-12-24,32851.034
2012-12-25,32851.034
2012-12-26,32851.67
2012-12-27,32956.356
2012-12-28,32932.857
2012-12-31,32933.038
2013-01-01,32933.038
2013-01-02,33572.029
2013-01-03,33482.501
2013-01-04,33642.223
2013-01-07,33910.513
2013-01-08,33770.467
2013-01-09,34225.087
2013-01-10,34535.203
2013-01-11,34384.468
2013-01-14,34566.535
2013-01-15,34669.049
2013-01-16,34839.723
2013-01-17,34835.314
2013-01-18,35122.486
2013-01-21,35216.228
2013-01-22,35223.487
2013-01-23,35178.064
2013-01-24,35457.209
2013-01-25,35428.293
2013-01-28,35387.545
2013-01-29,35356.777
2013-01-30,35362.148
2013-01-31,35224.324
2013-02-01,35156.037
2013-02-04,35206.708
2013-02-05,34396.072
2013-02-06,34674.498
2013-02-07,34671.129
2013-02-08,34782.086
2013-02-11,34778.722
2013-02-12,34780.964
2013-02-13,34778.049
2013-02-14,34986.787
2013-02-15,35044.577
2013-02-18,34965.964
2013-02-19,34777.656
2013-02-20,34908.546
2013-02-21,34375.244
2013-02-22,34219.986
2013-02-25,34093.171
2013-02-26,33734.453
2013-02-27,33931.146
2013-02-28,34442.152
2013-03-01,34393.392
2013-03-04,33787.605
2013-03-05,33861.787
2013-03-06,34148.265
2013-03-07,34305.663
2013-03-08,34473.006
2013-03-11,34519.666
2013-03-12,34217.523
2013-03-13,33844.889
2013-03-14,33699.944
2013-03-15,33090.619
2013-03-18,32685.606
2013-03-19,32756.365
2013-03-20,32714.414
2013-03-21,32720.931
2013-03-22,32644.405
2013-03-25,32701.246
2013-03-26,32947.664
2013-03-27,33141.852
2013-03-28,33094.899
2013-03-29,33094.899
2013-04-01,33090.636
2013-04-02,33384.004
2013-04-03,33374.904
2013-04-04,33369.531
2013-04-05,32632.682
2013-04-08,32500.294
2013-04-09,32562.529
2013-04-10,33031.485
2013-04-11,33120.845
2013-04-12,33228.607
2013-04-15,33041.407
2013-04-16,33042.521
2013-04-17,32990.468
2013-04-18,32838.998
2013-04-19,33365.398
2013-04-22,33565.994
2013-04-23,33433.941
2013-04-24,33996.478
2013-04-25,34062.606
2013-04-26,34096.483
2013-04-29,34088.73
2013-04-30,34257.959
2013-05-01,34260.829
2013-05-02,34106.452
2013-05-03,34287.666
2013-05-06,34563.662
2013-05-07,34596.9
2013-05-08,34698.91
2013-05-09,34657.011
2013-05-10,34821.634
2013-05-13,34381.082
2013-05-14,34291.886
2013-05-15,34309.632
2013-05-16,34385.335
2013-05-17,34389.543
2013-05-20,34872.06
2013-05-21,34759.612
2013-05-22,34700.638
2013-05-23,34038.205
2013-05-24,33976.114
2013-05-27,34105.046
2013-05-28,34289.496
2013-05-29,33573.679
2013-05-30,33150.027
2013-05-31,33025.221
2013-06-03,32744.331
2013-06-04,32804.813
2013-06-05,32138.54
2013-06-06,31765.876
2013-06-07,31479.359
2013-06-10,31480.397
2013-06-11,30954.188
2013-06-12,30951.796
2013-06-13,30770.553
2013-06-14,31084.859
2013-06-17,31888.381
2013-06-18,31900.147
2013-06-19,31563.443
2013-06-20,30694.351
2013-06-21,30359.061
2013-06-24,30002.595
2013-06-25,30130.04
2013-06-26,30709.318
2013-06-27,30820.509
2013-06-28,31208.111
2013-07-01,31211.934
2013-07-02,31267.964
2013-07-03,30619.182
2013-07-04,30919.534
2013-07-05,31411.839
2013-07-08,30945.849
2013-07-09,31168.87
2013-07-10,31486.683
2013-07-11,32029.908
2013-07-12,31923.219
2013-07-15,31908.62
2013-07-16,31817.085
2013-07-17,31878.552
2013-07-18,31746.501
2013-07-19,31729.554
2013-07-22,31783.33
2013-07-23,32344.063
2013-07-24,32484.41
2013-07-25,32408.689
2013-07-26,32435.395
2013-07-29,32361.181
2013-07-30,32323.983
2013-07-31,32197.087
2013-08-01,32588.06
2013-08-02,33012.451
2013-08-05,33126.236
2013-08-06,32829.127
2013-08-07,32568.846
2013-08-08,32637.483
2013-08-09,32781.818
2013-08-12,33156.314
2013-08-13,33478.532
2013-08-14,33478.964
2013-08-15,33369.335
2013-08-16,33332.992
2013-08-19,33173.799
2013-08-20,32490.893
2013-08-21,32147.268
2013-08-22,32056.572
2013-08-23,32078.206
2013-08-26,32295.693
2013-08-27,32085.739
2013-08-28,31626.251
2013-08-29,31888.143
2013-08-30,32063.126
2013-09-02,32578.975
2013-09-03,32772.929
2013-09-04,32685.37
2013-09-05,33035.59
2013-09-06,33002.196
2013-09-09,33032.902
2013-09-10,33056.896
2013-09-11,33107.716
2013-09-12,33086.758
2013-09-13,32968.485
2013-09-16,33256.313
2013-09-17,33358.351
2013-09-18,33545.098
2013-09-19,34346.633
2013-09-20,34349.513
2013-09-23,34035.835
2013-09-24,33780.348
2013-09-25,33828.587
2013-09-26,33805.749
2013-09-27,33986.193
2013-09-30,33686.71
2013-10-01,33693.009
2013-10-02,34038.213
2013-10-03,34155.426
2013-10-04,34035.241
2013-10-07,33915.142
2013-10-08,34045.811
2013-10-09,33791.594
2013-10-10,33738.449
2013-10-11,34010.545
2013-10-14,34009.448
2013-10-15,33840.262
2013-10-16,33760.83
2013-10-17,33676.196
2013-10-18,33787.473
2013-10-21,33685.373
2013-10-22,33743.136
2013-10-23,33704.98
2013-10-24,33367.612
2013-10-25,33224.265
2013-10-28,33413.55
2013-10-29,33364.435
2013-10-30,33814.257
2013-10-31,33636.957
2013-11-01,33684.742
2013-11-04,33758.701
2013-11-05,33415.349
2013-11-06,33412.298
2013-11-07,33241.079
2013-11-08,33186.034
2013-11-11,33335.604
2013-11-12,33152.781
2013-11-13,32889.216
2013-11-14,33032.48
2013-11-15,33285.97
2013-11-18,33754.741
2013-11-19,33696.659
2013-11-20,33891.55
2013-11-21,33770.158
2013-11-22,33845.675
2013-11-25,33756.422
2013-11-26,33936.698
2013-11-27,33963.744
2013-11-28,33916.789
2013-11-29,33929.774
2013-12-02,34098.443
2013-12-03,34004.809
2013-12-04,33842.098
2013-12-05,33672.449
2013-12-06,33555.732
2013-12-09,33611.284
2013-12-10,33558.572
2013-12-11,33045.721
2013-12-12,33097.424
2013-12-13,33027.115
2013-12-16,33013.931
2013-12-17,32918.378
2013-12-18,33087.689
2013-12-19,32777.912
2013-12-20,32998.851
2013-12-23,33081.341
2013-12-24,33333.432
2013-12-25,33333.432
2013-12-26,33330.423
2013-12-27,33336.173
2013-12-30,33311.099
2013-12-31,33428.332
2014-01-01,33428.332
2014-01-02,33437.441
2014-01-03,32862.555
2014-01-06,32744.872
2014-01-07,32703.902
2014-01-08,32846.987
2014-01-09,32683.987
2014-01-10,32913.061
2014-01-13,32828.497
2014-01-14,32763.712
2014-01-15,32768.226
2014-01-16,32829.726
2014-01-17,33126.613
2014-01-20,32856.268
2014-01-21,32940.472
2014-01-22,33058.791
2014-01-23,32788.612
2014-01-24,32452.842
2014-01-27,31975.349
2014-01-28,31924.723
2014-01-29,31760.314
2014-01-30,31555.61
2014-01-31,31556.423
2014-02-03,31558.252
2014-02-04,31232.341
2014-02-05,31015.163
2014-02-06,31143.302
2014-02-07,31440.803
2014-02-10,31474.67
2014-02-11,31792.706
2014-02-12,32190.175
2014-02-13,32135.697
2014-02-14,32300.422
2014-02-17,32294.569
2014-02-18,32406.172
2014-02-19,32622.618
2014-02-20,32400.659
2014-02-21,32688.354
2014-02-24,32464.803
2014-02-25,32551.119
2014-02-26,32553.125
2014-02-27,32943.728
2014-02-28,33034.404
2014-03-03,32841.37
2014-03-04,33009.739
2014-03-05,32904.124
2014-03-06,33074.68
2014-03-07,33079.527
2014-03-10,32751.746
2014-03-11,32928.708
2014-03-12,32536.548
2014-03-13,32522.127
2014-03-14,32078.0
2014-03-17,32050.836
2014-03-18,32211.553
2014-03-19,32317.511
2014-03-20,31804.435
2014-03-21,32123.586
2014-03-24,32262.329
2014-03-25,32444.434
2014-03-26,32668.777
2014-03-27,32786.476
2014-03-28,32881.735
2014-03-31,33161.994
2014-04-01,33521.968
2014-04-02,34008.422
2014-04-03,34153.522
2014-04-04,34223.074
2014-04-07,34083.487
2014-04-08,34149.913
2014-04-09,34434.882
2014-04-10,34584.523
2014-04-11,34845.451
2014-04-14,35006.035
2014-04-15,34723.015
2014-04-16,34561.672
2014-04-17,34727.875
2014-04-18,34727.875
2014-04-21,34729.666
2014-04-22,34699.946
2014-04-23,34456.231
2014-04-24,34466.643
2014-04-25,33978.61
2014-04-28,34170.059
2014-04-29,34545.883
2014-04-30,34184.806
2014-05-01,34183.924
2014-05-02,34424.612
2014-05-05,34084.297
2014-05-06,34085.177
2014-05-07,33921.28
2014-05-08,33818.318
2014-05-09,33987.001
2014-05-12,34656.364
2014-05-13,34930.445
2014-05-14,35146.886
2014-05-15,35306.59
2014-05-16,35327.877
