Date,ISRAEL SMALL CAP Small Cap
2010-09-10,941.616
2010-09-13,949.908
2010-09-14,945.004
2010-09-15,941.415
2010-09-16,945.293
2010-09-17,945.546
2010-09-20,972.064
2010-09-21,984.954
2010-09-22,989.674
2010-09-23,987.869
2010-09-24,995.538
2010-09-27,992.172
2010-09-28,992.017
2010-09-29,1001.283
2010-09-30,1002.798
2010-10-01,1002.66
2010-10-04,1008.818
2010-10-05,1029.011
2010-10-06,1031.079
2010-10-07,1010.437
2010-10-08,1008.191
2010-10-11,1044.327
2010-10-12,1040.402
2010-10-13,1063.254
2010-10-14,1067.587
2010-10-15,1069.965
2010-10-18,1074.937
2010-10-19,1059.774
2010-10-20,1065.14
2010-10-21,1080.193
2010-10-22,1075.276
2010-10-25,1085.645
2010-10-26,1057.729
2010-10-27,1059.654
2010-10-28,1072.027
2010-10-29,1073.947
2010-11-01,1083.392
2010-11-02,1081.506
2010-11-03,1066.377
2010-11-04,1085.391
2010-11-05,1082.261
2010-11-08,1063.268
2010-11-09,1071.882
2010-11-10,1062.805
2010-11-11,1036.399
2010-11-12,1030.97
2010-11-15,1032.323
2010-11-16,1031.341
2010-11-17,1033.983
2010-11-18,1056.106
2010-11-19,1060.023
2010-11-22,1060.91
2010-11-23,1042.408
2010-11-24,1047.012
2010-11-25,1056.36
2010-11-26,1049.312
2010-11-29,1041.289
2010-11-30,1024.248
2010-12-01,1033.44
2010-12-02,1052.164
2010-12-03,1059.442
2010-12-06,1084.178
2010-12-07,1092.594
2010-12-08,1088.644
2010-12-09,1093.631
2010-12-10,1096.067
2010-12-13,1101.941
2010-12-14,1108.397
2010-12-15,1111.91
2010-12-16,1116.714
2010-12-17,1118.284
2010-12-20,1118.374
2010-12-21,1122.289
2010-12-22,1120.797
2010-12-23,1116.652
2010-12-24,1118.052
2010-12-27,1115.799
2010-12-28,1129.644
2010-12-29,1136.342
2010-12-30,1146.232
2010-12-31,1146.88
2011-01-03,1178.676
2011-01-04,1184.622
2011-01-05,1176.693
2011-01-06,1171.512
2011-01-07,1168.484
2011-01-10,1146.515
2011-01-11,1176.985
2011-01-12,1185.313
2011-01-13,1185.081
2011-01-14,1184.914
2011-01-17,1191.596
2011-01-18,1189.74
2011-01-19,1190.841
2011-01-20,1161.323
2011-01-21,1160.488
2011-01-24,1153.454
2011-01-25,1149.647
2011-01-26,1154.3
2011-01-27,1152.03
2011-01-28,1134.868
2011-01-31,1084.015
2011-02-01,1082.55
2011-02-02,1094.594
2011-02-03,1076.238
2011-02-04,1068.243
2011-02-07,1111.524
2011-02-08,1120.661
2011-02-09,1109.254
2011-02-10,1090.557
2011-02-11,1089.846
2011-02-14,1107.455
2011-02-15,1106.635
2011-02-16,1131.867
2011-02-17,1125.552
2011-02-18,1127.074
2011-02-21,1128.111
2011-02-22,1103.458
2011-02-23,1091.801
2011-02-24,1062.464
2011-02-25,1064.94
2011-02-28,1088.564
2011-03-01,1070.321
2011-03-02,1054.22
2011-03-03,1065.898
2011-03-04,1066.769
2011-03-07,1074.562
2011-03-08,1073.068
2011-03-09,1069.427
2011-03-10,1071.237
2011-03-11,1071.312
2011-03-14,1056.895
2011-03-15,1035.437
2011-03-16,1051.55
2011-03-17,1067.529
2011-03-18,1073.141
2011-03-21,1100.071
2011-03-22,1107.563
2011-03-23,1090.394
2011-03-24,1080.771
2011-03-25,1082.672
2011-03-28,1101.27
2011-03-29,1106.635
2011-03-30,1126.21
2011-03-31,1142.217
2011-04-01,1141.658
2011-04-04,1138.896
2011-04-05,1130.023
2011-04-06,1135.022
2011-04-07,1129.144
2011-04-08,1134.156
2011-04-11,1146.822
2011-04-12,1137.19
2011-04-13,1148.642
2011-04-14,1142.676
2011-04-15,1142.659
2011-04-18,1134.939
2011-04-19,1144.451
2011-04-20,1158.091
2011-04-21,1173.283
2011-04-22,1173.283
2011-04-25,1170.272
2011-04-26,1163.139
2011-04-27,1150.362
2011-04-28,1150.648
2011-04-29,1160.126
2011-05-02,1143.867
2011-05-03,1126.147
2011-05-04,1135.383
2011-05-05,1109.798
2011-05-06,1103.377
2011-05-09,1100.647
2011-05-10,1102.033
2011-05-11,1110.108
2011-05-12,1090.242
2011-05-13,1090.258
2011-05-16,1071.643
2011-05-17,1062.295
2011-05-18,1073.814
2011-05-19,1082.121
2011-05-20,1083.827
2011-05-23,1048.943
2011-05-24,1045.399
2011-05-25,1027.912
2011-05-26,1040.228
2011-05-27,1043.776
2011-05-30,1058.779
2011-05-31,1071.535
2011-06-01,1058.985
2011-06-02,1050.882
2011-06-03,1057.358
2011-06-06,1055.085
2011-06-07,1059.761
2011-06-08,1058.03
2011-06-09,1035.95
2011-06-10,1029.462
2011-06-13,1018.346
2011-06-14,1033.318
2011-06-15,1012.243
2011-06-16,995.793
2011-06-17,1006.239
2011-06-20,984.246
2011-06-21,1004.025
2011-06-22,1013.036
2011-06-23,980.193
2011-06-24,984.35
2011-06-27,985.441
2011-06-28,1003.977
2011-06-29,1021.943
2011-06-30,1023.044
2011-07-01,1025.908
2011-07-04,1054.941
2011-07-05,1047.396
2011-07-06,1037.809
2011-07-07,1054.129
2011-07-08,1050.297
2011-07-11,1023.984
2011-07-12,1018.581
2011-07-13,1024.12
2011-07-14,1028.868
2011-07-15,1021.196
2011-07-18,1006.474
2011-07-19,1014.448
2011-07-20,1025.935
2011-07-21,1039.422
2011-07-22,1041.103
2011-07-25,1044.766
2011-07-26,1047.803
2011-07-27,1031.936
2011-07-28,1011.783
2011-07-29,1015.974
2011-08-01,987.299
2011-08-02,963.21
2011-08-03,950.981
2011-08-04,924.614
2011-08-05,915.547
2011-08-08,851.997
2011-08-09,841.606
2011-08-10,811.313
2011-08-11,802.475
2011-08-12,801.173
2011-08-15,845.129
2011-08-16,826.847
2011-08-17,840.896
2011-08-18,810.025
2011-08-19,810.512
2011-08-22,823.433
2011-08-23,816.585
2011-08-24,805.135
2011-08-25,791.253
2011-08-26,788.739
2011-08-29,817.8
2011-08-30,815.244
2011-08-31,834.254
2011-09-01,840.709
2011-09-02,834.591
2011-09-05,790.479
2011-09-06,756.295
2011-09-07,764.554
2011-09-08,755.916
2011-09-09,751.993
2011-09-12,701.437
2011-09-13,718.794
2011-09-14,735.463
2011-09-15,765.113
2011-09-16,769.35
2011-09-19,748.501
2011-09-20,769.399
2011-09-21,772.837
2011-09-22,737.234
2011-09-23,741.948
2011-09-26,753.873
2011-09-27,774.604
2011-09-28,771.69
2011-09-29,770.778
2011-09-30,764.907
2011-10-03,761.769
2011-10-04,746.691
2011-10-05,758.924
2011-10-06,766.293
2011-10-07,768.364
2011-10-10,800.726
2011-10-11,809.965
2011-10-12,817.346
2011-10-13,814.278
2011-10-14,815.502
2011-10-17,864.052
2011-10-18,859.974
2011-10-19,862.886
2011-10-20,854.466
2011-10-21,862.376
2011-10-24,860.184
2011-10-25,853.862
2011-10-26,853.483
2011-10-27,885.926
2011-10-28,892.633
2011-10-31,854.898
2011-11-01,817.815
2011-11-02,828.755
2011-11-03,830.948
2011-11-04,832.876
2011-11-07,830.461
2011-11-08,845.823
2011-11-09,818.025
2011-11-10,816.565
2011-11-11,819.187
2011-11-14,832.59
2011-11-15,820.568
2011-11-16,820.4
2011-11-17,817.738
2011-11-18,818.232
2011-11-21,776.305
2011-11-22,768.975
2011-11-23,754.859
2011-11-24,746.372
2011-11-25,746.461
2011-11-28,779.274
2011-11-29,759.688
2011-11-30,786.859
2011-12-01,799.502
2011-12-02,798.436
2011-12-05,807.638
2011-12-06,788.655
2011-12-07,774.844
2011-12-08,776.263
2011-12-09,775.902
2011-12-12,767.022
2011-12-13,769.014
2011-12-14,762.479
2011-12-15,766.768
2011-12-16,769.94
2011-12-19,764.026
2011-12-20,769.394
2011-12-21,758.869
2011-12-22,748.664
2011-12-23,748.763
2011-12-26,763.336
2011-12-27,770.495
2011-12-28,762.183
2011-12-29,755.744
2011-12-30,753.323
2012-01-02,773.188
2012-01-03,780.298
2012-01-04,770.545
2012-01-05,773.167
2012-01-06,772.444
2012-01-09,774.064
2012-01-10,785.25
2012-01-11,779.549
2012-01-12,787.966
2012-01-13,783.905
2012-01-16,782.48
2012-01-17,796.086
2012-01-18,802.17
2012-01-19,808.191
2012-01-20,810.406
2012-01-23,803.486
2012-01-24,792.178
2012-01-25,791.06
2012-01-26,811.483
2012-01-27,808.828
2012-01-30,801.053
2012-01-31,808.589
2012-02-01,818.33
2012-02-02,821.47
2012-02-03,823.741
2012-02-06,816.828
2012-02-07,817.514
2012-02-08,816.237
2012-02-09,817.636
2012-02-10,814.066
2012-02-13,817.605
2012-02-14,816.444
2012-02-15,814.344
2012-02-16,805.791
2012-02-17,811.63
2012-02-20,821.09
2012-02-21,813.444
2012-02-22,802.919
2012-02-23,791.455
2012-02-24,786.994
2012-02-27,775.899
2012-02-28,767.465
2012-02-29,778.505
2012-03-01,779.657
2012-03-02,774.356
2012-03-05,778.073
2012-03-06,756.546
2012-03-07,758.475
2012-03-08,765.998
2012-03-09,763.32
2012-03-12,761.966
2012-03-13,772.11
2012-03-14,788.015
2012-03-15,790.949
2012-03-16,796.622
2012-03-19,807.342
2012-03-20,803.651
2012-03-21,804.052
2012-03-22,811.751
2012-03-23,815.788
2012-03-26,835.848
2012-03-27,839.252
2012-03-28,834.485
2012-03-29,821.901
2012-03-30,828.018
2012-04-02,842.888
2012-04-03,853.041
2012-04-04,846.119
2012-04-05,846.225
2012-04-06,846.225
2012-04-09,841.971
2012-04-10,846.823
2012-04-11,837.26
2012-04-12,840.11
2012-04-13,840.739
2012-04-16,833.883
2012-04-17,842.62
2012-04-18,843.564
2012-04-19,864.116
2012-04-20,864.956
2012-04-23,866.956
2012-04-24,876.79
2012-04-25,875.611
2012-04-26,875.157
2012-04-27,876.626
2012-04-30,869.807
2012-05-01,868.698
2012-05-02,857.367
2012-05-03,859.564
2012-05-04,859.076
2012-05-07,843.138
2012-05-08,846.299
2012-05-09,838.285
2012-05-10,842.237
2012-05-11,841.3
2012-05-14,829.166
2012-05-15,816.251
2012-05-16,813.272
2012-05-17,787.911
2012-05-18,790.48
2012-05-21,790.248
2012-05-22,799.782
2012-05-23,787.238
2012-05-24,788.524
2012-05-25,787.431
2012-05-28,786.454
2012-05-29,781.357
2012-05-30,776.485
2012-05-31,776.806
2012-06-01,775.861
2012-06-04,764.605
2012-06-05,769.974
2012-06-06,778.66
2012-06-07,799.849
2012-06-08,797.787
2012-06-11,800.226
2012-06-12,791.873
2012-06-13,786.535
2012-06-14,781.588
2012-06-15,785.849
2012-06-18,795.557
2012-06-19,803.663
2012-06-20,792.407
2012-06-21,778.572
2012-06-22,775.68
2012-06-25,758.174
2012-06-26,750.084
2012-06-27,747.167
2012-06-28,739.3
2012-06-29,745.942
2012-07-02,755.627
2012-07-03,757.71
2012-07-04,761.97
2012-07-05,764.461
2012-07-06,763.441
2012-07-09,754.804
2012-07-10,756.464
2012-07-11,743.844
2012-07-12,734.644
2012-07-13,738.019
2012-07-16,725.021
2012-07-17,719.98
2012-07-18,709.349
2012-07-19,762.207
2012-07-20,762.159
2012-07-23,727.813
2012-07-24,725.646
2012-07-25,729.595
2012-07-26,741.13
2012-07-27,747.038
2012-07-30,763.279
2012-07-31,772.533
2012-08-01,782.68
2012-08-02,768.599
2012-08-03,773.675
2012-08-06,785.804
2012-08-07,790.009
2012-08-08,782.84
2012-08-09,788.025
2012-08-10,786.842
2012-08-13,750.492
2012-08-14,751.98
2012-08-15,743.374
2012-08-16,755.588
2012-08-17,753.681
2012-08-20,766.277
2012-08-21,777.055
2012-08-22,771.718
2012-08-23,768.207
2012-08-24,764.734
2012-08-27,778.15
2012-08-28,781.797
2012-08-29,785.724
2012-08-30,794.526
2012-08-31,799.405
2012-09-03,794.187
2012-09-04,781.293
2012-09-05,776.24
2012-09-06,781.557
2012-09-07,790.814
2012-09-10,814.976
2012-09-11,820.437
2012-09-12,835.627
2012-09-13,839.982
2012-09-14,853.785
2012-09-17,853.15
2012-09-18,852.559
2012-09-19,858.599
2012-09-20,863.667
2012-09-21,864.453
2012-09-24,894.413
2012-09-25,897.982
2012-09-26,891.099
2012-09-27,903.062
2012-09-28,901.692
2012-10-01,904.47
2012-10-02,941.329
2012-10-03,943.7
2012-10-04,946.875
2012-10-05,951.727
2012-10-08,945.248
2012-10-09,938.137
2012-10-10,940.011
2012-10-11,953.82
2012-10-12,958.012
2012-10-15,991.324
2012-10-16,1000.209
2012-10-17,1010.445
2012-10-18,1003.215
2012-10-19,998.981
2012-10-22,1001.52
2012-10-23,975.336
2012-10-24,982.917
2012-10-25,995.08
2012-10-26,992.512
2012-10-29,972.916
2012-10-30,987.148
2012-10-31,984.754
2012-11-01,993.271
2012-11-02,988.4
2012-11-05,983.988
2012-11-06,995.793
2012-11-07,990.01
2012-11-08,982.502
2012-11-09,981.308
2012-11-12,968.916
2012-11-13,968.992
2012-11-14,958.703
2012-11-15,952.068
2012-11-16,947.979
2012-11-19,975.709
2012-11-20,980.868
2012-11-21,986.06
2012-11-22,1002.581
2012-11-23,1007.25
2012-11-26,1027.412
2012-11-27,1037.413
2012-11-28,1032.568
2012-11-29,1060.293
2012-11-30,1062.977
2012-12-03,1063.875
2012-12-04,1059.897
2012-12-05,1063.673
2012-12-06,1058.486
2012-12-07,1056.69
2012-12-10,1058.413
2012-12-11,1075.013
2012-12-12,1086.827
2012-12-13,1067.766
2012-12-14,1066.725
2012-12-17,1054.109
2012-12-18,1072.025
2012-12-19,1093.489
2012-12-20,1104.759
2012-12-21,1105.939
2012-12-24,1080.04
2012-12-25,1074.148
2012-12-26,1079.359
2012-12-27,1089.872
2012-12-28,1087.787
2012-12-31,1095.826
2013-01-01,1124.957
2013-01-02,1146.179
2013-01-03,1125.709
2013-01-04,1119.077
2013-01-07,1110.841
2013-01-08,1113.053
2013-01-09,1114.484
2013-01-10,1120.6
2013-01-11,1127.77
2013-01-14,1128.687
2013-01-15,1113.793
2013-01-16,1113.62
2013-01-17,1120.199
2013-01-18,1117.781
2013-01-21,1100.53
2013-01-22,1100.162
2013-01-23,1109.348
2013-01-24,1117.117
2013-01-25,1116.17
2013-01-28,1114.974
2013-01-29,1108.353
2013-01-30,1098.245
2013-01-31,1101.095
2013-02-01,1113.818
2013-02-04,1120.193
2013-02-05,1129.832
2013-02-06,1138.37
2013-02-07,1144.373
2013-02-08,1148.753
2013-02-11,1148.014
2013-02-12,1157.327
2013-02-13,1154.204
2013-02-14,1147.256
2013-02-15,1144.46
2013-02-18,1146.605
2013-02-19,1152.779
2013-02-20,1172.559
2013-02-21,1141.363
2013-02-22,1133.534
2013-02-25,1135.111
2013-02-26,1122.282
2013-02-27,1131.484
2013-02-28,1141.327
2013-03-01,1134.135
2013-03-04,1135.253
2013-03-05,1149.759
2013-03-06,1154.355
2013-03-07,1146.65
2013-03-08,1153.609
2013-03-11,1154.261
2013-03-12,1154.019
2013-03-13,1152.489
2013-03-14,1159.578
2013-03-15,1164.149
2013-03-18,1162.656
2013-03-19,1173.746
2013-03-20,1179.771
2013-03-21,1176.055
2013-03-22,1180.922
2013-03-25,1200.474
2013-03-26,1201.533
2013-03-27,1195.777
2013-03-28,1185.269
2013-03-29,1185.269
2013-04-01,1184.047
2013-04-02,1195.113
2013-04-03,1192.543
2013-04-04,1178.888
2013-04-05,1180.27
2013-04-08,1183.233
2013-04-09,1186.742
2013-04-10,1197.913
2013-04-11,1202.268
2013-04-12,1202.931
2013-04-15,1201.784
2013-04-16,1204.223
2013-04-17,1190.413
2013-04-18,1176.608
2013-04-19,1176.413
2013-04-22,1177.951
2013-04-23,1188.728
2013-04-24,1200.208
2013-04-25,1203.669
2013-04-26,1206.177
2013-04-29,1214.079
2013-04-30,1224.37
2013-05-01,1230.19
2013-05-02,1234.288
2013-05-03,1238.609
2013-05-06,1240.897
2013-05-07,1252.298
2013-05-08,1263.756
2013-05-09,1243.639
2013-05-10,1234.4
2013-05-13,1218.193
2013-05-14,1204.07
2013-05-15,1197.679
2013-05-16,1210.909
2013-05-17,1200.422
2013-05-20,1225.133
2013-05-21,1234.823
2013-05-22,1219.65
2013-05-23,1200.552
2013-05-24,1201.606
2013-05-27,1212.857
2013-05-28,1240.412
2013-05-29,1234.789
2013-05-30,1239.654
2013-05-31,1234.367
2013-06-03,1251.808
2013-06-04,1258.757
2013-06-05,1253.188
2013-06-06,1270.968
2013-06-07,1271.76
2013-06-10,1273.894
2013-06-11,1260.209
2013-06-12,1257.956
2013-06-13,1248.925
2013-06-14,1254.626
2013-06-17,1278.278
2013-06-18,1280.031
2013-06-19,1273.488
2013-06-20,1243.298
2013-06-21,1242.037
2013-06-24,1215.172
2013-06-25,1232.447
2013-06-26,1218.202
2013-06-27,1216.526
2013-06-28,1211.563
2013-07-01,1225.903
2013-07-02,1229.966
2013-07-03,1222.835
2013-07-04,1222.249
2013-07-05,1213.992
2013-07-08,1221.492
2013-07-09,1226.249
2013-07-10,1235.148
2013-07-11,1253.432
2013-07-12,1256.306
2013-07-15,1280.693
2013-07-16,1286.174
2013-07-17,1296.629
2013-07-18,1297.491
2013-07-19,1302.306
2013-07-22,1304.04
2013-07-23,1295.056
2013-07-24,1297.529
2013-07-25,1290.634
2013-07-26,1292.761
2013-07-29,1298.067
2013-07-30,1310.839
2013-07-31,1322.14
2013-08-01,1330.221
2013-08-02,1328.468
2013-08-05,1331.547
2013-08-06,1331.406
2013-08-07,1324.866
2013-08-08,1336.183
2013-08-09,1335.899
2013-08-12,1326.044
2013-08-13,1339.971
2013-08-14,1332.601
2013-08-15,1323.388
2013-08-16,1326.173
2013-08-19,1329.95
2013-08-20,1333.964
2013-08-21,1329.221
2013-08-22,1322.608
2013-08-23,1323.05
2013-08-26,1286.823
2013-08-27,1238.853
2013-08-28,1251.686
2013-08-29,1276.68
2013-08-30,1279.486
2013-09-02,1298.77
2013-09-03,1275.63
2013-09-04,1273.949
2013-09-05,1270.375
2013-09-06,1272.726
2013-09-09,1273.338
2013-09-10,1303.057
2013-09-11,1316.698
2013-09-12,1308.975
2013-09-13,1308.034
2013-09-16,1333.409
2013-09-17,1337.429
2013-09-18,1340.002
2013-09-19,1357.75
2013-09-20,1347.896
2013-09-23,1355.788
2013-09-24,1356.737
2013-09-25,1350.537
2013-09-26,1349.076
2013-09-27,1350.024
2013-09-30,1378.565
2013-10-01,1384.109
2013-10-02,1373.443
2013-10-03,1350.053
2013-10-04,1350.7
2013-10-07,1370.883
2013-10-08,1371.206
2013-10-09,1370.096
2013-10-10,1376.207
2013-10-11,1379.855
2013-10-14,1376.357
2013-10-15,1366.614
2013-10-16,1374.081
2013-10-17,1378.845
2013-10-18,1378.532
2013-10-21,1382.248
2013-10-22,1404.875
2013-10-23,1390.259
2013-10-24,1385.254
2013-10-25,1384.409
2013-10-28,1386.946
2013-10-29,1396.159
2013-10-30,1386.119
2013-10-31,1389.708
2013-11-01,1383.282
2013-11-04,1387.925
2013-11-05,1377.528
2013-11-06,1395.162
2013-11-07,1397.698
2013-11-08,1399.278
2013-11-11,1412.947
2013-11-12,1414.589
2013-11-13,1411.807
2013-11-14,1419.475
2013-11-15,1418.849
2013-11-18,1432.629
2013-11-19,1427.001
2013-11-20,1410.636
2013-11-21,1398.949
2013-11-22,1399.223
2013-11-25,1401.906
2013-11-26,1410.905
2013-11-27,1411.501
2013-11-28,1421.986
2013-11-29,1423.177
2013-12-02,1435.518
2013-12-03,1425.057
2013-12-04,1411.968
2013-12-05,1422.62
2013-12-06,1428.898
2013-12-09,1453.752
2013-12-10,1428.981
2013-12-11,1417.445
2013-12-12,1404.85
2013-12-13,1406.716
2013-12-16,1421.361
2013-12-17,1422.092
2013-12-18,1425.182
2013-12-19,1422.401
2013-12-20,1421.066
2013-12-23,1462.41
2013-12-24,1455.193
2013-12-25,1452.457
2013-12-26,1447.092
2013-12-27,1453.458
2013-12-30,1450.617
2013-12-31,1467.349
2014-01-01,1480.334
2014-01-02,1449.238
2014-01-03,1442.812
2014-01-06,1450.72
2014-01-07,1461.926
2014-01-08,1465.421
2014-01-09,1461.894
2014-01-10,1467.327
2014-01-13,1483.826
2014-01-14,1485.184
2014-01-15,1487.515
2014-01-16,1480.952
2014-01-17,1479.066
2014-01-20,1453.166
2014-01-21,1454.818
2014-01-22,1458.192
2014-01-23,1457.305
2014-01-24,1452.277
2014-01-27,1433.469
2014-01-28,1424.256
2014-01-29,1414.68
2014-01-30,1413.199
2014-01-31,1402.381
2014-02-03,1391.491
2014-02-04,1384.109
2014-02-05,1394.465
2014-02-06,1406.992
2014-02-07,1406.156
2014-02-10,1416.497
2014-02-11,1424.097
2014-02-12,1424.9
2014-02-13,1430.798
2014-02-14,1428.781
2014-02-17,1443.524
2014-02-18,1442.25
2014-02-19,1434.988
2014-02-20,1427.49
2014-02-21,1430.853
2014-02-24,1434.865
2014-02-25,1441.239
2014-02-26,1456.735
2014-02-27,1472.748
2014-02-28,1479.947
2014-03-03,1472.26
2014-03-04,1490.308
2014-03-05,1489.815
2014-03-06,1499.98
2014-03-07,1498.379
2014-03-10,1494.51
2014-03-11,1506.445
2014-03-12,1490.945
2014-03-13,1495.295
2014-03-14,1496.029
2014-03-17,1510.451
2014-03-18,1512.122
2014-03-19,1511.239
2014-03-20,1487.412
2014-03-21,1488.438
2014-03-24,1494.664
2014-03-25,1506.398
2014-03-26,1500.11
2014-03-27,1491.141
2014-03-28,1490.587
2014-03-31,1493.774
2014-04-01,1507.449
2014-04-02,1509.538
2014-04-03,1514.419
2014-04-04,1510.896
2014-04-07,1510.161
2014-04-08,1509.754
2014-04-09,1514.617
2014-04-10,1514.088
2014-04-11,1515.072
2014-04-14,1496.585
2014-04-15,1495.938
2014-04-16,1502.09
2014-04-17,1491.658
2014-04-18,1491.658
2014-04-21,1490.265
2014-04-22,1490.653
2014-04-23,1488.541
2014-04-24,1488.622
2014-04-25,1491.344
2014-04-28,1484.322
2014-04-29,1481.236
2014-04-30,1468.586
2014-05-01,1467.169
2014-05-02,1467.487
2014-05-05,1460.96
2014-05-06,1465.261
2014-05-07,1463.108
2014-05-08,1464.366
2014-05-09,1460.256
2014-05-12,1468.411
2014-05-13,1482.454
2014-05-14,1490.761
2014-05-15,1480.808
2014-05-16,1478.774
2014-05-19,1475.772
2014-05-20,1463.986
2014-05-21,1460.87
2014-05-22,1450.057
2014-05-23,1451.139
2014-05-26,1471.957
2014-05-27,1470.939
2014-05-28,1466.519
2014-05-29,1466.889
2014-05-30,1466.636
2014-06-02,1470.952
2014-06-03,1468.732
2014-06-04,1468.204
2014-06-05,1476.613
2014-06-06,1480.689
2014-06-09,1497.154
2014-06-10,1490.865
2014-06-11,1484.22
2014-06-12,1479.197
2014-06-13,1480.911
2014-06-16,1476.424
2014-06-17,1479.421
2014-06-18,1481.035
2014-06-19,1488.976
2014-06-20,1485.951
2014-06-23,1489.009
2014-06-24,1486.628
2014-06-25,1470.783
2014-06-26,1463.441
2014-06-27,1462.737
2014-06-30,1464.567
2014-07-01,1460.512
2014-07-02,1458.226
2014-07-03,1473.095
2014-07-04,1473.246
2014-07-07,1432.076
2014-07-08,1417.442
2014-07-09,1432.191
2014-07-10,1435.184
2014-07-11,1436.609
2014-07-14,1470.432
2014-07-15,1466.756
2014-07-16,1471.1
2014-07-17,1476.072
2014-07-18,1468.475
2014-07-21,1459.107
2014-07-22,1465.175
2014-07-23,1461.938
2014-07-24,1467.05
2014-07-25,1461.37
2014-07-28,1451.357
2014-07-29,1453.884
2014-07-30,1455.726
2014-07-31,1446.685
2014-08-01,1447.91
2014-08-04,1455.558
2014-08-05,1454.176
2014-08-06,1441.147
2014-08-07,1418.661
2014-08-08,1417.905
2014-08-11,1422.44
2014-08-12,1414.216
2014-08-13,1419.334
2014-08-14,1417.584
2014-08-15,1411.102
2014-08-18,1396.201
2014-08-19,1390.752
2014-08-20,1387.152
2014-08-21,1399.148
2014-08-22,1393.529
2014-08-25,1378.763
2014-08-26,1394.977
2014-08-27,1415.593
2014-08-28,1411.717
2014-08-29,1409.957
2014-09-01,1425.667
2014-09-02,1430.543
2014-09-03,1442.317
2014-09-04,1433.677
2014-09-05,1429.58
2014-09-08,1447.946
2014-09-09,1427.893
2014-09-10,1430.59
2014-09-11,1429.902
2014-09-12,1429.783
2014-09-15,1421.208
2014-09-16,1413.202
2014-09-17,1430.839
2014-09-18,1430.004
2014-09-19,1427.338
2014-09-22,1419.203
2014-09-23,1415.745
2014-09-24,1412.099
2014-09-25,1411.734
2014-09-26,1407.688
2014-09-29,1402.637
2014-09-30,1400.534
2014-10-01,1404.002
2014-10-02,1401.775
2014-10-03,1392.845
2014-10-06,1409.86
2014-10-07,1397.072
2014-10-08,1392.081
2014-10-09,1401.852
2014-10-10,1389.953
2014-10-13,1365.531
2014-10-14,1355.799
2014-10-15,1370.447
2014-10-16,1371.465
2014-10-17,1363.184
2014-10-20,1339.933
2014-10-21,1349.442
2014-10-22,1342.15
2014-10-23,1335.309
2014-10-24,1332.978
2014-10-27,1330.415
2014-10-28,1336.931
2014-10-29,1335.016
2014-10-30,1302.097
2014-10-31,1293.462
2014-11-03,1301.894
2014-11-04,1307.273
2014-11-05,1302.432
2014-11-06,1307.304
2014-11-07,1303.012
2014-11-10,1302.998
2014-11-11,1276.885
2014-11-12,1275.03
2014-11-13,1272.79
2014-11-14,1267.167
2014-11-17,1268.974
2014-11-18,1261.127
2014-11-19,1269.105
2014-11-20,1262.168
2014-11-21,1258.483
2014-11-24,1238.984
2014-11-25,1237.896
2014-11-26,1257.158
2014-11-27,1256.186
2014-11-28,1255.992
2014-12-01,1241.362
2014-12-02,1226.053
2014-12-03,1236.918
2014-12-04,1241.186
2014-12-05,1233.471
2014-12-08,1238.041
2014-12-09,1236.828
2014-12-10,1239.846
2014-12-11,1245.032
2014-12-12,1250.543
2014-12-15,1241.939
2014-12-16,1225.622
2014-12-17,1220.255
2014-12-18,1218.783
2014-12-19,1226.669
2014-12-22,1231.979
2014-12-23,1225.206
2014-12-24,1222.208
2014-12-25,1217.768
2014-12-26,1220.1
2014-12-29,1206.033
2014-12-30,1206.75
2014-12-31,1222.756
2015-01-01,1222.894
2015-01-02,1209.006
2015-01-05,1191.838
2015-01-06,1189.257
2015-01-07,1177.608
2015-01-08,1189.884
2015-01-09,1194.02
2015-01-12,1191.067
2015-01-13,1201.074
2015-01-14,1211.674
2015-01-15,1202.202
2015-01-16,1200.84
2015-01-19,1194.841
2015-01-20,1188.824
2015-01-21,1189.341
2015-01-22,1181.791
2015-01-23,1163.894
2015-01-26,1173.391
2015-01-27,1195.888
2015-01-28,1198.696
2015-01-29,1202.845
2015-01-30,1203.197
2015-02-02,1204.174
2015-02-03,1230.628
2015-02-04,1224.372
2015-02-05,1234.687
2015-02-06,1226.421
2015-02-09,1238.365
2015-02-10,1253.386
2015-02-11,1242.656
2015-02-12,1241.244
2015-02-13,1240.352
2015-02-16,1274.137
2015-02-17,1270.376
2015-02-18,1268.001
2015-02-19,1283.316
2015-02-20,1278.112
2015-02-23,1282.212
2015-02-24,1269.065
2015-02-25,1289.194
2015-02-26,1291.114
2015-02-27,1280.51
2015-03-02,1287.359
2015-03-03,1302.546
2015-03-04,1297.417
2015-03-05,1297.238
2015-03-06,1286.766
2015-03-09,1293.339
2015-03-10,1276.312
2015-03-11,1283.312
2015-03-12,1288.041
2015-03-13,1277.072
2015-03-16,1276.047
2015-03-17,1276.955
2015-03-18,1286.031
2015-03-19,1299.785
2015-03-20,1291.616
2015-03-23,1327.846
2015-03-24,1346.321
2015-03-25,1340.004
2015-03-26,1323.798
2015-03-27,1321.46
2015-03-30,1337.935
2015-03-31,1326.436
2015-04-01,1344.216
2015-04-02,1363.044
2015-04-03,1363.044
2015-04-06,1391.737
2015-04-07,1400.233
2015-04-08,1389.142
