Date,HONG KONG MID VALUE Mid Cap
2015-01-19,1958.94
2015-01-20,1958.209
2015-01-21,1974.675
2015-01-22,1963.17
2015-01-23,2000.057
2015-01-26,1993.134
2015-01-27,1994.07
2015-01-28,2000.265
2015-01-29,2002.268
2015-01-30,2004.085
2015-02-02,2011.421
2015-02-03,1992.534
2015-02-04,2005.544
2015-02-05,2012.885
2015-02-06,2012.34
2015-02-09,1995.907
2015-02-10,1995.973
2015-02-11,1981.892
2015-02-12,1952.715
2015-02-13,1958.072
2015-02-16,1961.944
2015-02-17,1949.621
2015-02-18,1968.796
2015-02-19,1969.1
2015-02-20,1968.694
2015-02-23,1952.733
2015-02-24,1949.881
2015-02-25,1963.776
2015-02-26,1958.906
2015-02-27,1946.044
2015-03-02,1943.824
2015-03-03,1950.291
2015-03-04,1929.259
2015-03-05,1909.787
2015-03-06,1910.402
2015-03-09,1890.621
2015-03-10,1870.601
2015-03-11,1873.549
2015-03-12,1863.636
2015-03-13,1854.455
2015-03-16,1846.26
2015-03-17,1840.401
2015-03-18,1840.768
2015-03-19,1879.505
2015-03-20,1858.958
2015-03-23,1854.88
2015-03-24,1847.621
2015-03-25,1868.838
2015-03-26,1868.908
2015-03-27,1886.25
2015-03-30,1876.535
2015-03-31,1884.92
2015-04-01,1900.77
2015-04-02,1918.394
2015-04-03,1918.394
2015-04-06,1918.443
2015-04-07,1918.679
2015-04-08,1945.03
2015-04-09,1964.576
2015-04-10,1976.741
2015-04-13,1958.145
2015-04-14,1960.07
2015-04-15,1952.392
2015-04-16,1954.238
2015-04-17,1948.856
2015-04-20,1928.311
2015-04-21,1944.459
2015-04-22,1942.324
2015-04-23,1937.515
2015-04-24,1955.302
2015-04-27,1974.355
2015-04-28,1981.465
2015-04-29,1978.498
2015-04-30,2003.637
2015-05-01,2003.715
2015-05-04,2052.751
2015-05-05,2026.982
2015-05-06,2008.069
2015-05-07,1995.258
2015-05-08,2014.208
2015-05-11,2009.309
2015-05-12,1983.717
2015-05-13,1976.715
2015-05-14,1980.612
2015-05-15,2004.72
2015-05-18,1999.273
2015-05-19,2005.896
2015-05-20,1992.452
2015-05-21,1986.657
2015-05-22,1998.651
2015-05-25,1998.651
2015-05-26,2000.392
2015-05-27,1985.597
2015-05-28,1956.129
2015-05-29,1945.03
2015-06-01,1953.183
2015-06-02,1928.323
2015-06-03,1937.761
2015-06-04,1938.001
2015-06-05,1934.01
2015-06-08,1905.389
2015-06-09,1883.81
2015-06-10,1883.581
2015-06-11,1891.223
2015-06-12,1908.797
2015-06-15,1883.56
2015-06-16,1877.68
2015-06-17,1894.804
2015-06-18,1900.799
2015-06-19,1894.274
2015-06-22,1911.249
2015-06-23,1925.055
2015-06-24,1919.921
2015-06-25,1910.845
2015-06-26,1875.113
2015-06-29,1840.552
2015-06-30,1845.192
2015-07-01,1845.24
2015-07-02,1877.379
2015-07-03,1857.419
2015-07-06,1812.071
2015-07-07,1794.827
2015-07-08,1710.268
2015-07-09,1757.415
2015-07-10,1791.091
2015-07-13,1818.845
2015-07-14,1814.582
2015-07-15,1790.684
2015-07-16,1795.77
2015-07-17,1821.336
2015-07-20,1829.996
2015-07-21,1835.122
2015-07-22,1826.255
2015-07-23,1827.535
2015-07-24,1826.365
2015-07-27,1769.111
2015-07-28,1769.406
2015-07-29,1774.131
2015-07-30,1782.702
2015-07-31,1790.516
2015-08-03,1766.256
2015-08-04,1769.208
2015-08-05,1771.326
2015-08-06,1747.527
2015-08-07,1752.251
2015-08-10,1738.485
2015-08-11,1738.876
2015-08-12,1713.024
2015-08-13,1688.804
2015-08-14,1690.151
2015-08-17,1683.406
2015-08-18,1649.992
2015-08-19,1644.64
2015-08-20,1619.393
2015-08-21,1596.817
2015-08-24,1533.111
2015-08-25,1525.93
2015-08-26,1517.139
2015-08-27,1564.615
2015-08-28,1565.316
2015-08-31,1556.8
2015-09-01,1529.805
2015-09-02,1513.578
2015-09-03,1513.314
2015-09-04,1509.885
2015-09-07,1495.774
2015-09-08,1537.42
2015-09-09,1575.568
2015-09-10,1547.132
2015-09-11,1547.792
2015-09-14,1550.042
2015-09-15,1531.366
2015-09-16,1556.021
2015-09-17,1546.458
2015-09-18,1564.119
2015-09-21,1562.975
2015-09-22,1588.534
2015-09-23,1545.46
2015-09-24,1546.375
2015-09-25,1554.154
2015-09-28,1554.174
2015-09-29,1512.779
2015-09-30,1536.723
2015-10-01,1536.723
2015-10-02,1554.822
2015-10-05,1579.166
2015-10-06,1580.468
2015-10-07,1608.309
2015-10-08,1610.115
2015-10-09,1616.978
2015-10-12,1640.82
2015-10-13,1629.831
2015-10-14,1627.402
2015-10-15,1645.038
2015-10-16,1654.954
2015-10-19,1646.605
2015-10-20,1647.634
2015-10-21,1647.603
2015-10-22,1658.415
2015-10-23,1676.179
2015-10-26,1687.227
2015-10-27,1688.436
2015-10-28,1676.651
2015-10-29,1673.936
2015-10-30,1677.967
2015-11-02,1650.304
2015-11-03,1668.593
2015-11-04,1686.292
2015-11-05,1672.377
2015-11-06,1664.735
2015-11-09,1648.329
2015-11-10,1611.924
2015-11-11,1619.589
2015-11-12,1635.209
2015-11-13,1604.411
2015-11-16,1580.501
2015-11-17,1596.04
2015-11-18,1600.603
2015-11-19,1619.465
2015-11-20,1638.11
2015-11-23,1627.232
2015-11-24,1608.771
2015-11-25,1606.977
2015-11-26,1603.858
2015-11-27,1570.19
2015-11-30,1572.631
2015-12-01,1564.755
2015-12-02,1575.53
2015-12-03,1574.257
2015-12-04,1564.08
2015-12-07,1568.485
2015-12-08,1556.807
2015-12-09,1546.585
2015-12-10,1538.694
2015-12-11,1532.079
2015-12-14,1515.901
2015-12-15,1506.149
2015-12-16,1518.027
2015-12-17,1526.324
2015-12-18,1526.975
2015-12-21,1533.591
2015-12-22,1542.824
2015-12-23,1552.835
2015-12-24,1561.748
2015-12-25,1561.748
2015-12-28,1552.272
2015-12-29,1560.324
2015-12-30,1557.494
2015-12-31,1567.438
2016-01-01,1567.438
2016-01-04,1533.05
2016-01-05,1532.177
2016-01-06,1517.368
2016-01-07,1478.802
2016-01-08,1469.618
2016-01-11,1430.282
2016-01-12,1428.904
2016-01-13,1448.823
2016-01-14,1432.382
2016-01-15,1414.996
2016-01-18,1396.013
2016-01-19,1427.245
2016-01-20,1381.604
2016-01-21,1346.836
2016-01-22,1365.682
2016-01-25,1377.432
2016-01-26,1350.269
2016-01-27,1363.173
2016-01-28,1376.283
2016-01-29,1409.413
2016-02-01,1389.563
2016-02-02,1392.388
2016-02-03,1365.761
2016-02-04,1381.747
2016-02-05,1396.435
2016-02-08,1397.054
2016-02-09,1395.245
2016-02-10,1396.713
2016-02-11,1383.502
2016-02-12,1383.268
2016-02-15,1406.789
2016-02-16,1405.543
2016-02-17,1401.031
2016-02-18,1416.777
2016-02-19,1434.739
2016-02-22,1469.535
2016-02-23,1463.017
2016-02-24,1446.999
2016-02-25,1422.601
2016-02-26,1455.605
2016-02-29,1452.476
2016-03-01,1470.385
2016-03-02,1504.231
2016-03-03,1518.717
2016-03-04,1549.994
2016-03-07,1546.065
2016-03-08,1538.13
2016-03-09,1544.526
2016-03-10,1541.662
2016-03-11,1552.464
2016-03-14,1576.917
2016-03-15,1571.595
2016-03-16,1577.749
2016-03-17,1596.589
2016-03-18,1613.139
2016-03-21,1604.246
2016-03-22,1603.562
2016-03-23,1590.822
2016-03-24,1568.87
2016-03-25,1568.87
2016-03-28,1569.447
2016-03-29,1562.588
2016-03-30,1605.985
2016-03-31,1610.593
2016-04-01,1579.4
2016-04-04,1579.247
2016-04-05,1573.528
2016-04-06,1581.576
2016-04-07,1579.136
2016-04-08,1585.476
2016-04-11,1592.634
2016-04-12,1599.365
2016-04-13,1628.998
2016-04-14,1634.285
2016-04-15,1634.799
2016-04-18,1631.962
2016-04-19,1648.257
2016-04-20,1639.818
2016-04-21,1650.499
2016-04-22,1641.032
2016-04-25,1640.041
2016-04-26,1650.339
2016-04-27,1644.613
2016-04-28,1648.567
2016-04-29,1626.284
2016-05-02,1625.886
2016-05-03,1607.549
2016-05-04,1613.205
2016-05-05,1600.418
2016-05-06,1569.739
2016-05-09,1577.8
2016-05-10,1583.184
2016-05-11,1570.685
2016-05-12,1573.391
2016-05-13,1538.638
2016-05-16,1542.813
2016-05-17,1565.185
2016-05-18,1553.816
2016-05-19,1539.916
2016-05-20,1554.25
2016-05-23,1549.649
2016-05-24,1545.731
2016-05-25,1565.539
2016-05-26,1566.589
2016-05-27,1569.811
2016-05-30,1570.791
2016-05-31,1589.642
2016-06-01,1594.545
2016-06-02,1595.51
2016-06-03,1612.757
2016-06-06,1619.057
2016-06-07,1633.854
2016-06-08,1630.995
2016-06-09,1631.174
2016-06-10,1623.709
2016-06-13,1577.683
2016-06-14,1569.829
2016-06-15,1571.179
2016-06-16,1545.582
2016-06-17,1553.735
2016-06-20,1576.331
2016-06-21,1584.508
2016-06-22,1588.616
2016-06-23,1599.863
2016-06-24,1568.836
2016-06-27,1566.142
2016-06-28,1566.557
2016-06-29,1590.741
2016-06-30,1630.59
2016-07-01,1630.443
2016-07-04,1651.992
2016-07-05,1632.416
2016-07-06,1620.53
2016-07-07,1642.803
2016-07-08,1629.853
2016-07-11,1657.614
2016-07-12,1679.256
2016-07-13,1682.888
2016-07-14,1695.091
2016-07-15,1706.169
2016-07-18,1731.96
2016-07-19,1731.178
2016-07-20,1753.246
2016-07-21,1763.737
2016-07-22,1759.743
2016-07-25,1770.615
2016-07-26,1775.035
2016-07-27,1758.73
2016-07-28,1777.528
2016-07-29,1762.748
2016-08-01,1772.41
2016-08-02,1772.239
2016-08-03,1731.069
2016-08-04,1741.55
2016-08-05,1763.827
2016-08-08,1803.709
2016-08-09,1806.217
2016-08-10,1802.912
2016-08-11,1796.647
2016-08-12,1819.394
2016-08-15,1835.755
2016-08-16,1819.963
2016-08-17,1812.44
2016-08-18,1828.67
2016-08-19,1823.569
2016-08-22,1824.493
2016-08-23,1834.188
2016-08-24,1824.823
2016-08-25,1828.366
2016-08-26,1821.428
2016-08-29,1812.792
2016-08-30,1820.686
2016-08-31,1823.292
2016-09-01,1838.703
2016-09-02,1842.341
2016-09-05,1883.571
2016-09-06,1886.902
2016-09-07,1881.07
2016-09-08,1904.715
2016-09-09,1919.74
2016-09-12,1865.345
2016-09-13,1845.304
2016-09-14,1852.166
2016-09-15,1877.514
2016-09-16,1877.466
2016-09-19,1907.648
2016-09-20,1914.762
2016-09-21,1913.211
2016-09-22,1914.35
2016-09-23,1898.883
2016-09-26,1870.494
2016-09-27,1889.978
2016-09-28,1890.279
2016-09-29,1892.436
2016-09-30,1862.179
2016-10-03,1879.167
2016-10-04,1893.366
2016-10-05,1879.52
2016-10-06,1871.085
2016-10-07,1868.029
2016-10-10,1867.848
2016-10-11,1839.677
2016-10-12,1825.314
2016-10-13,1819.68
2016-10-14,1826.626
2016-10-17,1809.389
2016-10-18,1837.314
2016-10-19,1831.729
2016-10-20,1821.744
2016-10-21,1821.943
2016-10-24,1864.761
2016-10-25,1861.592
2016-10-26,1848.247
2016-10-27,1845.993
2016-10-28,1827.081
2016-10-31,1838.732
2016-11-01,1857.317
2016-11-02,1834.127
2016-11-03,1825.176
2016-11-04,1824.078
2016-11-07,1767.011
2016-11-08,1769.956
2016-11-09,1759.388
2016-11-10,1780.605
2016-11-11,1753.869
2016-11-14,1729.558
2016-11-15,1725.117
2016-11-16,1729.476
2016-11-17,1742.001
2016-11-18,1747.295
2016-11-21,1746.816
2016-11-22,1753.338
2016-11-23,1756.011
2016-11-24,1749.324
2016-11-25,1751.355
2016-11-28,1746.602
2016-11-29,1752.429
2016-11-30,1779.331
2016-12-01,1777.443
2016-12-02,1762.792
2016-12-05,1767.88
2016-12-06,1778.108
2016-12-07,1794.644
2016-12-08,1798.807
2016-12-09,1794.71
2016-12-12,1771.843
2016-12-13,1771.962
2016-12-14,1775.759
2016-12-15,1743.315
2016-12-16,1738.004
2016-12-19,1725.682
2016-12-20,1719.057
2016-12-21,1716.128
2016-12-22,1708.569
2016-12-23,1692.505
2016-12-26,1692.505
2016-12-27,1692.364
2016-12-28,1692.27
2016-12-29,1689.109
2016-12-30,1702.151
2017-01-02,1702.151
2017-01-03,1734.291
2017-01-04,1739.236
2017-01-05,1747.295
2017-01-06,1752.119
2017-01-09,1743.509
2017-01-10,1773.335
2017-01-11,1793.916
2017-01-12,1783.328
2017-01-13,1785.161
2017-01-16,1786.132
2017-01-17,1791.008
2017-01-18,1805.971
2017-01-19,1796.892
2017-01-20,1783.538
2017-01-23,1787.88
2017-01-24,1800.027
2017-01-25,1805.398
2017-01-26,1819.542
2017-01-27,1825.996
2017-01-30,1826.219
2017-01-31,1825.807
2017-02-01,1831.905
2017-02-02,1815.958
2017-02-03,1822.915
2017-02-06,1825.435
2017-02-07,1846.682
2017-02-08,1859.296
2017-02-09,1857.156
2017-02-10,1860.643
2017-02-13,1842.165
2017-02-14,1851.813
2017-02-15,1866.026
2017-02-16,1863.297
2017-02-17,1854.772
2017-02-20,1849.183
2017-02-21,1865.677
2017-02-22,1906.02
2017-02-23,1922.801
2017-02-24,1913.915
2017-02-27,1915.59
2017-02-28,1914.909
2017-03-01,1918.853
2017-03-02,1915.346
2017-03-03,1904.909
2017-03-06,1909.784
2017-03-07,1920.915
2017-03-08,1932.184
2017-03-09,1917.645
2017-03-10,1945.811
2017-03-13,1955.298
2017-03-14,1948.152
2017-03-15,1961.005
2017-03-16,1980.314
2017-03-17,1991.629
2017-03-20,1999.492
2017-03-21,1998.33
2017-03-22,1980.859
2017-03-23,1991.071
2017-03-24,1986.781
2017-03-27,1979.146
2017-03-28,1992.911
2017-03-29,1996.811
2017-03-30,1993.535
2017-03-31,1979.963
2017-04-03,2000.6
2017-04-04,2000.613
2017-04-05,2032.648
2017-04-06,2027.32
2017-04-07,2027.007
2017-04-10,2039.808
2017-04-11,2027.667
2017-04-12,2042.25
2017-04-13,2050.606
2017-04-14,2050.606
2017-04-17,2050.711
2017-04-18,2024.275
2017-04-19,2008.413
2017-04-20,2010.097
2017-04-21,1992.891
2017-04-24,1991.124
2017-04-25,2008.423
2017-04-26,2020.398
2017-04-27,2022.608
2017-04-28,2005.559
2017-05-01,2005.43
2017-05-02,2005.16
2017-05-03,2005.173
2017-05-04,1999.742
2017-05-05,1983.121
2017-05-08,1995.301
2017-05-09,2017.079
2017-05-10,2019.079
2017-05-11,2026.448
2017-05-12,2009.799
2017-05-15,2007.574
2017-05-16,2002.515
2017-05-17,2004.05
2017-05-18,1997.225
2017-05-19,2008.136
2017-05-22,2008.52
2017-05-23,1992.72
2017-05-24,2005.093
2017-05-25,2003.477
2017-05-26,2002.572
2017-05-29,2011.776
2017-05-30,2012.15
2017-05-31,2012.443
2017-06-01,2030.956
2017-06-02,2046.309
2017-06-05,2037.717
2017-06-06,2078.467
2017-06-07,2076.007
2017-06-08,2087.146
2017-06-09,2082.135
2017-06-12,2054.884
2017-06-13,2075.72
2017-06-14,2074.038
2017-06-15,2046.577
2017-06-16,2032.821
2017-06-19,2048.26
2017-06-20,2046.509
2017-06-21,2032.684
2017-06-22,2033.361
2017-06-23,2036.566
2017-06-26,2033.609
2017-06-27,2026.847
2017-06-28,2014.79
2017-06-29,2028.767
2017-06-30,2026.093
2017-07-03,2020.675
2017-07-04,1992.707
2017-07-05,2002.135
2017-07-06,2002.719
2017-07-07,2001.493
2017-07-10,1993.755
2017-07-11,1997.592
2017-07-12,1990.436
2017-07-13,2010.899
2017-07-14,2013.849
2017-07-17,2014.816
2017-07-18,2020.17
2017-07-19,2023.139
2017-07-20,2018.477
2017-07-21,2019.329
2017-07-24,2018.422
2017-07-25,2022.649
2017-07-26,2021.764
2017-07-27,2033.579
2017-07-28,2028.306
2017-07-31,2032.833
2017-08-01,2031.725
2017-08-02,2037.556
2017-08-03,2041.753
2017-08-04,2046.773
2017-08-07,2040.265
2017-08-08,2036.11
2017-08-09,2070.924
2017-08-10,2053.177
2017-08-11,2027.842
2017-08-14,2050.74
2017-08-15,2041.267
2017-08-16,2040.007
2017-08-17,2031.095
2017-08-18,2016.825
2017-08-21,2011.394
2017-08-22,2029.292
2017-08-23,2029.448
2017-08-24,2027.613
2017-08-25,2040.252
2017-08-28,2042.265
2017-08-29,2039.595
2017-08-30,2051.148
2017-08-31,2073.223
2017-09-01,2079.302
2017-09-04,2065.159
2017-09-05,2069.671
2017-09-06,2070.904
2017-09-07,2068.585
2017-09-08,2101.964
2017-09-11,2112.612
2017-09-12,2104.009
2017-09-13,2106.644
2017-09-14,2106.471
2017-09-15,2103.044
2017-09-18,2129.226
2017-09-19,2113.045
2017-09-20,2121.906
2017-09-21,2103.184
2017-09-22,2107.993
2017-09-25,2080.052
2017-09-26,2077.649
2017-09-27,2090.827
2017-09-28,2092.041
2017-09-29,2096.805
2017-10-02,2097.181
2017-10-03,2123.733
2017-10-04,2132.286
2017-10-05,2131.399
2017-10-06,2134.22
2017-10-09,2128.31
2017-10-10,2168.388
2017-10-11,2144.579
2017-10-12,2161.181
2017-10-13,2158.144
2017-10-16,2166.243
2017-10-17,2171.538
2017-10-18,2165.182
2017-10-19,2143.805
2017-10-20,2156.303
2017-10-23,2147.642
2017-10-24,2137.472
2017-10-25,2133.855
2017-10-26,2127.369
2017-10-27,2130.993
2017-10-30,2129.881
2017-10-31,2127.628
2017-11-01,2141.403
2017-11-02,2138.895
2017-11-03,2153.728
2017-11-06,2137.75
2017-11-07,2155.478
2017-11-08,2154.508
2017-11-09,2152.797
2017-11-10,2140.577
2017-11-13,2142.989
2017-11-14,2127.661
2017-11-15,2130.277
2017-11-16,2111.136
2017-11-17,2099.462
2017-11-20,2103.881
2017-11-21,2097.402
2017-11-22,2103.368
2017-11-23,2101.199
2017-11-24,2105.788
2017-11-27,2108.062
2017-11-28,2097.878
2017-11-29,2095.546
2017-11-30,2109.925
2017-12-01,2113.63
2017-12-04,2103.257
2017-12-05,2107.132
2017-12-06,2093.539
2017-12-07,2089.858
2017-12-08,2103.493
2017-12-11,2108.462
2017-12-12,2113.302
2017-12-13,2119.215
2017-12-14,2130.949
2017-12-15,2132.589
2017-12-18,2135.338
2017-12-19,2121.863
2017-12-20,2135.55
2017-12-21,2136.078
2017-12-22,2149.92
2017-12-25,2149.92
2017-12-26,2150.636
2017-12-27,2163.278
2017-12-28,2177.653
2017-12-29,2179.74
2018-01-01,2179.74
2018-01-02,2197.483
2018-01-03,2203.003
2018-01-04,2236.433
2018-01-05,2255.05
2018-01-08,2260.311
2018-01-09,2290.165
2018-01-10,2290.566
2018-01-11,2273.815
2018-01-12,2282.412
2018-01-15,2269.136
2018-01-16,2279.472
2018-01-17,2286.157
2018-01-18,2270.158
2018-01-19,2265.087
2018-01-22,2299.955
2018-01-23,2309.615
2018-01-24,2310.471
2018-01-25,2314.18
2018-01-26,2327.027
2018-01-29,2312.417
2018-01-30,2296.349
2018-01-31,2298.919
2018-02-01,2291.698
2018-02-02,2279.508
2018-02-05,2245.965
2018-02-06,2173.998
2018-02-07,2167.236
2018-02-08,2170.554
2018-02-09,2135.031
2018-02-12,2134.925
2018-02-13,2144.875
2018-02-14,2178.349
2018-02-15,2184.666
2018-02-16,2184.289
2018-02-19,2184.192
2018-02-20,2185.156
2018-02-21,2209.049
2018-02-22,2192.384
2018-02-23,2205.846
2018-02-26,2228.685
2018-02-27,2218.09
2018-02-28,2216.462
2018-03-01,2232.108
2018-03-02,2209.941
2018-03-05,2171.857
2018-03-06,2195.031
2018-03-07,2190.398
2018-03-08,2212.574
2018-03-09,2206.413
2018-03-12,2225.418
2018-03-13,2229.667
2018-03-14,2224.359
2018-03-15,2222.412
2018-03-16,2221.171
2018-03-19,2216.507
2018-03-20,2198.05
2018-03-21,2196.843
2018-03-22,2195.548
2018-03-23,2152.526
2018-03-26,2138.432
2018-03-27,2141.464
2018-03-28,2115.075
2018-03-29,2121.636
2018-03-30,2121.636
2018-04-02,2121.555
2018-04-03,2125.245
2018-04-04,2116.298
2018-04-05,2116.312
2018-04-06,2135.732
2018-04-09,2163.168
2018-04-10,2152.385
2018-04-11,2161.797
2018-04-12,2155.071
2018-04-13,2141.709
2018-04-16,2123.416
2018-04-17,2124.371
2018-04-18,2129.01
2018-04-19,2138.962
2018-04-20,2124.64
2018-04-23,2122.672
2018-04-24,2138.648
2018-04-25,2126.346
2018-04-26,2121.671
2018-04-27,2137.373
2018-04-30,2184.812
2018-05-01,2184.659
2018-05-02,2183.614
2018-05-03,2161.607
2018-05-04,2149.541
2018-05-07,2143.457
2018-05-08,2170.771
2018-05-09,2167.583
2018-05-10,2173.275
2018-05-11,2197.098
2018-05-14,2232.581
2018-05-15,2232.265
2018-05-16,2206.273
2018-05-17,2195.471
2018-05-18,2203.849
2018-05-21,2211.034
2018-05-22,2210.837
2018-05-23,2189.098
2018-05-24,2187.245
2018-05-25,2198.215
2018-05-28,2194.705
2018-05-29,2189.813
2018-05-30,2176.625
2018-05-31,2221.992
2018-06-01,2212.726
2018-06-04,2230.003
2018-06-05,2225.464
2018-06-06,2243.56
2018-06-07,2247.902
2018-06-08,2219.388
2018-06-11,2226.987
2018-06-12,2219.935
2018-06-13,2205.826
2018-06-14,2194.079
2018-06-15,2206.664
2018-06-18,2206.706
2018-06-19,2154.484
2018-06-20,2179.883
2018-06-21,2163.084
2018-06-22,2164.008
2018-06-25,2142.605
2018-06-26,2136.973
2018-06-27,2107.35
2018-06-28,2102.169
2018-06-29,2098.096
2018-07-02,2098.136
2018-07-03,2083.989
2018-07-04,2078.794
2018-07-05,2074.395
2018-07-06,2082.95
2018-07-09,2113.155
2018-07-10,2110.305
2018-07-11,2088.437
2018-07-12,2088.332
2018-07-13,2099.569
2018-07-16,2099.57
2018-07-17,2087.755
2018-07-18,2085.892
2018-07-19,2075.783
2018-07-20,2087.461
2018-07-23,2089.175
2018-07-24,2100.516
2018-07-25,2133.437
2018-07-26,2119.5
2018-07-27,2135.015
2018-07-30,2126.045
2018-07-31,2131.775
2018-08-01,2116.616
2018-08-02,2088.06
2018-08-03,2083.075
2018-08-06,2078.015
2018-08-07,2107.888
2018-08-08,2105.873
2018-08-09,2094.204
2018-08-10,2083.32
2018-08-13,2043.012
2018-08-14,2040.643
2018-08-15,2019.688
2018-08-16,2011.495
2018-08-17,2010.391
2018-08-20,2020.078
2018-08-21,2013.415
2018-08-22,1996.186
2018-08-23,1974.595
2018-08-24,1955.914
2018-08-27,1990.01
2018-08-28,1983.31
2018-08-29,1996.907
2018-08-30,1995.288
2018-08-31,1976.382
2018-09-03,1979.465
2018-09-04,1975.467
2018-09-05,1939.942
2018-09-06,1913.334
2018-09-07,1918.142
2018-09-10,1897.011
2018-09-11,1896.904
2018-09-12,1896.547
2018-09-13,1917.851
2018-09-14,1932.444
2018-09-17,1932.457
2018-09-18,1960.264
2018-09-19,1959.558
2018-09-20,1964.972
2018-09-21,2008.101
2018-09-24,1973.29
2018-09-25,1974.036
2018-09-26,1976.601
2018-09-27,1966.221
2018-09-28,1964.103
2018-10-01,1963.814
2018-10-02,1928.918
2018-10-03,1932.63
2018-10-04,1911.782
2018-10-05,1901.365
2018-10-08,1894.68
2018-10-09,1908.767
2018-10-10,1898.444
2018-10-11,1840.924
2018-10-12,1847.698
2018-10-15,1836.361
2018-10-16,1842.925
2018-10-17,1842.513
2018-10-18,1852.157
2018-10-19,1855.108
2018-10-22,1871.13
2018-10-23,1834.83
2018-10-24,1829.93
2018-10-25,1810.821
2018-10-26,1808.313
2018-10-29,1809.976
2018-10-30,1811.059
2018-10-31,1827.892
2018-11-01,1847.714
2018-11-02,1892.268
2018-11-05,1860.417
2018-11-06,1885.3
2018-11-07,1894.858
2018-11-08,1903.743
2018-11-09,1868.607
2018-11-12,1873.269
2018-11-13,1882.866
2018-11-14,1887.361
2018-11-15,1918.022
2018-11-16,1926.222
2018-11-19,1950.619
2018-11-20,1922.289
2018-11-21,1927.188
2018-11-22,1932.233
2018-11-23,1933.768
2018-11-26,1964.149
2018-11-27,1953.993
2018-11-28,1970.321
2018-11-29,1978.092
2018-11-30,1953.237
2018-12-03,1982.813
2018-12-04,1983.842
2018-12-05,1970.82
2018-12-06,1948.058
2018-12-07,1958.507
2018-12-10,1936.433
2018-12-11,1930.234
2018-12-12,1961.724
2018-12-13,1983.334
2018-12-14,1974.441
2018-12-17,1980.641
2018-12-18,1970.22
2018-12-19,1966.114
2018-12-20,1953.388
2018-12-21,1926.248
2018-12-24,1938.783
2018-12-25,1938.783
2018-12-26,1944.466
2018-12-27,1919.246
2018-12-28,1913.927
2018-12-31,1923.421
2019-01-01,1923.421
2019-01-02,1895.835
2019-01-03,1899.433
2019-01-04,1946.33
2019-01-07,1966.985
2019-01-08,1993.108
2019-01-09,2018.353
2019-01-10,2014.813
2019-01-11,2021.56
2019-01-14,2004.169
2019-01-15,2029.123
2019-01-16,2037.348
2019-01-17,2015.371
2019-01-18,2039.119
2019-01-21,2035.189
2019-01-22,2033.298
2019-01-23,2048.641
2019-01-24,2058.404
2019-01-25,2074.665
2019-01-28,2073.445
2019-01-29,2086.166
2019-01-30,2102.05
2019-01-31,2108.79
2019-02-01,2123.723
2019-02-04,2124.512
2019-02-05,2124.523
2019-02-06,2124.308
2019-02-07,2122.178
2019-02-08,2133.35
2019-02-11,2150.754
2019-02-12,2157.697
2019-02-13,2182.823
2019-02-14,2182.119
2019-02-15,2164.432
2019-02-18,2189.287
2019-02-19,2199.054
2019-02-20,2214.391
2019-02-21,2233.097
2019-02-22,2246.144
2019-02-25,2244.496
2019-02-26,2233.595
2019-02-27,2221.475
2019-02-28,2190.842
2019-03-01,2193.844
2019-03-04,2204.184
2019-03-05,2193.306
2019-03-06,2199.587
2019-03-07,2195.629
2019-03-08,2166.789
2019-03-11,2168.594
2019-03-12,2182.773
2019-03-13,2176.802
2019-03-14,2162.064
2019-03-15,2168.694
2019-03-18,2199.494
2019-03-19,2205.473
2019-03-20,2197.4
2019-03-21,2188.296
2019-03-22,2185.759
2019-03-25,2172.254
2019-03-26,2182.011
2019-03-27,2192.707
2019-03-28,2211.674
2019-03-29,2238.927
2019-04-01,2286.886
2019-04-02,2288.311
2019-04-03,2285.528
2019-04-04,2273.968
2019-04-05,2273.849
2019-04-08,2251.802
2019-04-09,2248.49
2019-04-10,2247.747
2019-04-11,2227.32
2019-04-12,2227.766
2019-04-15,2213.937
2019-04-16,2211.424
2019-04-17,2202.446
2019-04-18,2192.69
2019-04-19,2192.69
2019-04-22,2192.845
2019-04-23,2180.836
2019-04-24,2178.723
2019-04-25,2174.293
2019-04-26,2170.95
2019-04-29,2188.823
2019-04-30,2171.15
2019-05-01,2172.037
2019-05-02,2188.726
2019-05-03,2206.278
2019-05-06,2153.696
2019-05-07,2165.299
2019-05-08,2135.976
2019-05-09,2108.511
2019-05-10,2126.48
2019-05-13,2121.849
2019-05-14,2111.868
2019-05-15,2102.306
2019-05-16,2133.62
2019-05-17,2103.362
2019-05-20,2100.38
2019-05-21,2095.952
2019-05-22,2100.823
2019-05-23,2081.824
2019-05-24,2084.652
2019-05-27,2082.874
2019-05-28,2080.039
2019-05-29,2064.277
2019-05-30,2051.476
2019-05-31,2036.452
2019-06-03,2042.497
2019-06-04,2035.993
2019-06-05,2049.932
2019-06-06,2061.423
2019-06-07,2061.411
2019-06-10,2089.445
2019-06-11,2104.824
2019-06-12,2064.477
2019-06-13,2058.998
2019-06-14,2033.787
2019-06-17,2039.25
2019-06-18,2058.19
2019-06-19,2089.31
2019-06-20,2122.934
2019-06-21,2115.408
2019-06-24,2125.043
2019-06-25,2107.591
2019-06-26,2103.77
2019-06-27,2122.191
2019-06-28,2113.065
2019-07-01,2113.491
2019-07-02,2151.071
2019-07-03,2164.077
2019-07-04,2166.79
