Date,EM (EMERGING MARKETS) SMID GROWTH SMID (Small+Mid Cap)
2010-08-23,925.875
2010-08-24,920.115
2010-08-25,907.169
2010-08-26,908.641
2010-08-27,909.81
2010-08-30,912.748
2010-08-31,909.662
2010-09-01,928.089
2010-09-02,936.03
2010-09-03,946.325
2010-09-06,953.85
2010-09-07,947.769
2010-09-08,948.721
2010-09-09,956.948
2010-09-10,960.59
2010-09-13,973.867
2010-09-14,975.802
2010-09-15,979.681
2010-09-16,974.339
2010-09-17,983.872
2010-09-20,989.246
2010-09-21,989.962
2010-09-22,994.121
2010-09-23,993.232
2010-09-24,999.549
2010-09-27,1009.348
2010-09-28,1008.584
2010-09-29,1013.593
2010-09-30,1019.608
2010-10-01,1028.511
2010-10-04,1029.042
2010-10-05,1033.466
2010-10-06,1044.227
2010-10-07,1044.583
2010-10-08,1041.298
2010-10-11,1045.92
2010-10-12,1038.139
2010-10-13,1054.929
2010-10-14,1060.406
2010-10-15,1055.934
2010-10-18,1045.542
2010-10-19,1036.298
2010-10-20,1041.441
2010-10-21,1047.727
2010-10-22,1047.676
2010-10-25,1057.837
2010-10-26,1057.282
2010-10-27,1043.832
2010-10-28,1046.307
2010-10-29,1051.059
2010-11-01,1061.782
2010-11-02,1063.828
2010-11-03,1069.525
2010-11-04,1082.416
2010-11-05,1085.075
2010-11-08,1081.015
2010-11-09,1083.335
2010-11-10,1077.591
2010-11-11,1075.673
2010-11-12,1054.228
2010-11-15,1047.385
2010-11-16,1035.975
2010-11-17,1029.108
2010-11-18,1045.135
2010-11-19,1048.875
2010-11-22,1052.479
2010-11-23,1031.022
2010-11-24,1033.476
2010-11-25,1037.717
2010-11-26,1021.357
2010-11-29,1021.191
2010-11-30,1025.329
2010-12-01,1039.312
2010-12-02,1051.275
2010-12-03,1054.686
2010-12-06,1056.584
2010-12-07,1058.084
2010-12-08,1044.875
2010-12-09,1042.435
2010-12-10,1041.934
2010-12-13,1048.6
2010-12-14,1054.695
2010-12-15,1045.475
2010-12-16,1035.46
2010-12-17,1036.938
2010-12-20,1027.138
2010-12-21,1037.551
2010-12-22,1038.724
2010-12-23,1040.538
2010-12-24,1039.213
2010-12-27,1037.957
2010-12-28,1037.634
2010-12-29,1045.497
2010-12-30,1055.186
2010-12-31,1061.154
2011-01-03,1071.331
2011-01-04,1074.838
2011-01-05,1070.724
2011-01-06,1067.986
2011-01-07,1064.225
2011-01-10,1054.264
2011-01-11,1057.381
2011-01-12,1069.686
2011-01-13,1070.127
2011-01-14,1066.168
2011-01-17,1057.44
2011-01-18,1058.435
2011-01-19,1060.766
2011-01-20,1046.733
2011-01-21,1042.195
2011-01-24,1040.851
2011-01-25,1040.728
2011-01-26,1042.943
2011-01-27,1041.666
2011-01-28,1027.207
2011-01-31,1022.033
2011-02-01,1029.865
2011-02-02,1031.805
2011-02-03,1027.423
2011-02-04,1024.656
2011-02-07,1027.825
2011-02-08,1028.92
2011-02-09,1014.433
2011-02-10,996.38
2011-02-11,991.924
2011-02-14,1004.922
2011-02-15,1006.301
2011-02-16,1008.508
2011-02-17,1009.968
2011-02-18,1020.138
2011-02-21,1016.546
2011-02-22,994.134
2011-02-23,982.904
2011-02-24,970.559
2011-02-25,983.103
2011-02-28,988.794
2011-03-01,994.359
2011-03-02,992.316
2011-03-03,1006.335
2011-03-04,1014.69
2011-03-07,1009.665
2011-03-08,1013.442
2011-03-09,1018.079
2011-03-10,1008.951
2011-03-11,1000.251
2011-03-14,996.758
2011-03-15,971.999
2011-03-16,980.23
2011-03-17,971.667
2011-03-18,985.522
2011-03-21,996.66
2011-03-22,1006.779
2011-03-23,1007.333
2011-03-24,1015.458
2011-03-25,1019.609
2011-03-28,1014.347
2011-03-29,1018.27
2011-03-30,1033.25
2011-03-31,1043.883
2011-04-01,1057.686
2011-04-04,1064.464
2011-04-05,1065.893
2011-04-06,1074.536
2011-04-07,1080.319
2011-04-08,1086.094
2011-04-11,1083.909
2011-04-12,1066.467
2011-04-13,1073.346
2011-04-14,1075.093
2011-04-15,1076.439
2011-04-18,1064.844
2011-04-19,1065.019
2011-04-20,1083.446
2011-04-21,1091.567
2011-04-22,1092.345
2011-04-25,1092.347
2011-04-26,1091.331
2011-04-27,1092.433
2011-04-28,1088.79
2011-04-29,1088.35
2011-05-02,1092.963
2011-05-03,1077.421
2011-05-04,1070.366
2011-05-05,1063.915
2011-05-06,1063.284
2011-05-09,1063.115
2011-05-10,1066.908
2011-05-11,1069.308
2011-05-12,1054.518
2011-05-13,1056.617
2011-05-16,1048.694
2011-05-17,1043.195
2011-05-18,1050.19
2011-05-19,1043.474
2011-05-20,1041.972
2011-05-23,1016.727
2011-05-24,1025.889
2011-05-25,1018.249
2011-05-26,1031.037
2011-05-27,1042.855
2011-05-30,1045.823
2011-05-31,1064.009
2011-06-01,1064.439
2011-06-02,1057.549
2011-06-03,1058.528
2011-06-06,1055.391
2011-06-07,1056.016
2011-06-08,1048.755
2011-06-09,1044.218
2011-06-10,1032.204
2011-06-13,1024.369
2011-06-14,1033.894
2011-06-15,1030.759
2011-06-16,1013.916
2011-06-17,1014.727
2011-06-20,1003.728
2011-06-21,1014.018
2011-06-22,1018.841
2011-06-23,1010.886
2011-06-24,1020.742
2011-06-27,1017.287
2011-06-28,1023.687
2011-06-29,1033.777
2011-06-30,1046.574
2011-07-01,1055.723
2011-07-04,1066.461
2011-07-05,1067.0
2011-07-06,1065.23
2011-07-07,1073.955
2011-07-08,1070.102
2011-07-11,1054.409
2011-07-12,1034.268
2011-07-13,1049.768
2011-07-14,1049.738
2011-07-15,1052.554
2011-07-18,1043.867
2011-07-19,1047.465
2011-07-20,1055.56
2011-07-21,1060.718
2011-07-22,1072.083
2011-07-25,1064.741
2011-07-26,1073.049
2011-07-27,1070.65
2011-07-28,1068.916
2011-07-29,1060.085
2011-08-01,1069.478
2011-08-02,1055.061
2011-08-03,1036.133
2011-08-04,1009.568
2011-08-05,972.36
2011-08-08,925.429
2011-08-09,906.21
2011-08-10,925.901
2011-08-11,934.275
2011-08-12,937.553
2011-08-15,956.744
2011-08-16,966.695
2011-08-17,969.827
2011-08-18,953.545
2011-08-19,921.97
2011-08-22,906.662
2011-08-23,923.774
2011-08-24,916.14
2011-08-25,907.598
2011-08-26,905.003
2011-08-29,929.496
2011-08-30,940.583
2011-08-31,959.405
2011-09-01,963.811
2011-09-02,958.194
2011-09-05,932.375
2011-09-06,922.455
2011-09-07,938.242
2011-09-08,941.504
2011-09-09,926.906
2011-09-12,907.051
2011-09-13,899.427
2011-09-14,876.975
2011-09-15,882.434
2011-09-16,898.491
2011-09-19,870.213
2011-09-20,870.075
2011-09-21,862.123
2011-09-22,813.088
2011-09-23,795.727
2011-09-26,769.825
2011-09-27,805.547
2011-09-28,804.479
2011-09-29,807.676
2011-09-30,797.786
2011-10-03,771.918
2011-10-04,753.618
2011-10-05,755.275
2011-10-06,776.234
2011-10-07,796.81
2011-10-10,807.122
2011-10-11,819.429
2011-10-12,832.43
2011-10-13,844.997
2011-10-14,845.562
2011-10-17,857.581
2011-10-18,839.978
2011-10-19,848.601
2011-10-20,822.708
2011-10-21,831.401
2011-10-24,852.036
2011-10-25,855.631
2011-10-26,860.45
2011-10-27,888.905
2011-10-28,898.064
2011-10-31,886.013
2011-11-01,865.521
2011-11-02,871.266
2011-11-03,866.967
2011-11-04,883.463
2011-11-07,882.83
2011-11-08,881.514
2011-11-09,875.667
2011-11-10,848.692
2011-11-11,861.946
2011-11-14,868.298
2011-11-15,859.458
2011-11-16,850.667
2011-11-17,848.574
2011-11-18,832.364
2011-11-21,812.566
2011-11-22,809.365
2011-11-23,787.336
2011-11-24,790.493
2011-11-25,781.864
2011-11-28,798.709
2011-11-29,808.275
2011-11-30,816.355
2011-12-01,837.018
2011-12-02,838.957
2011-12-05,840.493
2011-12-06,830.408
2011-12-07,834.753
2011-12-08,825.172
2011-12-09,816.427
2011-12-12,810.182
2011-12-13,801.43
2011-12-14,791.937
2011-12-15,783.601
2011-12-16,791.417
2011-12-19,773.813
2011-12-20,781.915
2011-12-21,794.645
2011-12-22,795.052
2011-12-23,803.688
2011-12-26,804.191
2011-12-27,800.168
2011-12-28,794.449
2011-12-29,797.027
2011-12-30,800.525
2012-01-02,799.826
2012-01-03,812.743
2012-01-04,811.278
2012-01-05,807.967
2012-01-06,802.806
2012-01-09,805.522
2012-01-10,818.386
2012-01-11,818.509
2012-01-12,823.747
2012-01-13,822.523
2012-01-16,822.003
2012-01-17,837.946
2012-01-18,842.811
2012-01-19,851.836
2012-01-20,854.518
2012-01-23,856.974
2012-01-24,855.119
2012-01-25,856.332
2012-01-26,870.193
2012-01-27,872.106
2012-01-30,865.336
2012-01-31,878.237
2012-02-01,888.362
2012-02-02,901.575
2012-02-03,907.451
2012-02-06,905.048
2012-02-07,905.809
2012-02-08,918.915
2012-02-09,922.688
2012-02-10,914.39
2012-02-13,920.524
2012-02-14,916.157
2012-02-15,928.165
2012-02-16,917.825
2012-02-17,926.267
2012-02-20,931.899
2012-02-21,932.151
2012-02-22,933.465
2012-02-23,930.026
2012-02-24,934.148
2012-02-27,926.936
2012-02-28,936.315
2012-02-29,945.468
2012-03-01,945.054
2012-03-02,949.841
2012-03-05,940.911
2012-03-06,922.984
2012-03-07,923.132
2012-03-08,937.495
2012-03-09,944.11
2012-03-12,936.057
2012-03-13,944.206
2012-03-14,944.418
2012-03-15,943.775
2012-03-16,943.941
2012-03-19,941.239
2012-03-20,931.552
2012-03-21,928.706
2012-03-22,923.668
2012-03-23,923.929
2012-03-26,924.823
2012-03-27,931.481
2012-03-28,923.415
2012-03-29,912.139
2012-03-30,921.409
2012-04-02,925.967
2012-04-03,926.079
2012-04-04,914.628
2012-04-05,914.894
2012-04-06,917.695
2012-04-09,907.873
2012-04-10,899.632
2012-04-11,898.132
2012-04-12,905.825
2012-04-13,911.085
2012-04-16,906.775
2012-04-17,907.403
2012-04-18,909.373
2012-04-19,908.072
2012-04-20,907.64
2012-04-23,896.492
2012-04-24,896.432
2012-04-25,899.148
2012-04-26,901.527
2012-04-27,902.037
2012-04-30,907.553
2012-05-01,906.889
2012-05-02,912.964
2012-05-03,912.896
2012-05-04,911.11
2012-05-07,901.495
2012-05-08,899.28
2012-05-09,885.367
2012-05-10,886.45
2012-05-11,880.388
2012-05-14,862.815
2012-05-15,856.555
2012-05-16,838.199
2012-05-17,838.498
2012-05-18,822.079
2012-05-21,825.528
2012-05-22,832.298
2012-05-23,814.077
2012-05-24,816.631
2012-05-25,818.895
2012-05-28,826.976
2012-05-29,837.398
2012-05-30,826.016
2012-05-31,827.214
2012-06-01,815.915
2012-06-04,799.296
2012-06-05,805.152
2012-06-06,818.353
2012-06-07,825.095
2012-06-08,820.284
2012-06-11,828.108
2012-06-12,826.32
2012-06-13,831.771
2012-06-14,825.664
2012-06-15,833.988
2012-06-18,841.186
2012-06-19,848.78
2012-06-20,855.187
2012-06-21,845.792
2012-06-22,835.899
2012-06-25,828.81
2012-06-26,826.654
2012-06-27,830.317
2012-06-28,824.667
2012-06-29,847.618
2012-07-02,852.905
2012-07-03,863.347
2012-07-04,866.194
2012-07-05,866.14
2012-07-06,860.196
2012-07-09,853.192
2012-07-10,851.816
2012-07-11,852.161
2012-07-12,837.487
2012-07-13,842.639
2012-07-16,841.781
2012-07-17,845.058
2012-07-18,841.484
2012-07-19,849.484
2012-07-20,847.692
2012-07-23,829.973
2012-07-24,828.318
2012-07-25,825.385
2012-07-26,832.534
2012-07-27,847.809
2012-07-30,851.125
2012-07-31,854.158
2012-08-01,856.963
2012-08-02,851.58
2012-08-03,858.646
2012-08-06,867.907
2012-08-07,868.812
2012-08-08,868.967
2012-08-09,876.113
2012-08-10,877.311
2012-08-13,873.249
2012-08-14,874.707
2012-08-15,872.733
2012-08-16,876.915
2012-08-17,874.036
2012-08-20,874.297
2012-08-21,882.313
2012-08-22,879.393
2012-08-23,884.655
2012-08-24,880.37
2012-08-27,878.171
2012-08-28,875.676
2012-08-29,874.302
2012-08-30,869.802
2012-08-31,873.991
2012-09-03,880.278
2012-09-04,877.707
2012-09-05,872.629
2012-09-06,879.25
2012-09-07,889.902
2012-09-10,889.277
2012-09-11,892.159
2012-09-12,894.107
2012-09-13,895.86
2012-09-14,913.116
2012-09-17,912.843
2012-09-18,911.119
2012-09-19,914.102
2012-09-20,907.459
2012-09-21,915.763
2012-09-24,914.564
2012-09-25,916.72
2012-09-26,907.889
2012-09-27,913.012
2012-09-28,921.261
2012-10-01,921.629
2012-10-02,923.706
2012-10-03,923.298
2012-10-04,924.542
2012-10-05,926.986
2012-10-08,916.27
2012-10-09,915.493
2012-10-10,913.906
2012-10-11,916.073
2012-10-12,920.964
2012-10-15,917.949
2012-10-16,923.622
2012-10-17,930.651
2012-10-18,928.693
2012-10-19,924.422
2012-10-22,927.01
2012-10-23,919.967
2012-10-24,920.381
2012-10-25,918.73
2012-10-26,908.924
2012-10-29,902.758
2012-10-30,908.907
2012-10-31,913.272
2012-11-01,919.366
2012-11-02,922.07
2012-11-05,920.857
2012-11-06,926.55
2012-11-07,930.165
2012-11-08,923.69
2012-11-09,922.029
2012-11-12,920.506
2012-11-13,914.66
2012-11-14,912.171
2012-11-15,909.026
2012-11-16,901.864
2012-11-19,906.419
2012-11-20,906.853
2012-11-21,904.087
2012-11-22,907.802
2012-11-23,915.525
2012-11-26,918.679
2012-11-27,918.984
2012-11-28,914.735
2012-11-29,923.987
2012-11-30,926.262
2012-12-03,927.745
2012-12-04,931.605
2012-12-05,936.269
2012-12-06,938.484
2012-12-07,939.287
2012-12-10,940.717
2012-12-11,940.538
2012-12-12,946.982
2012-12-13,948.498
2012-12-14,949.496
2012-12-17,947.094
2012-12-18,950.391
2012-12-19,955.453
2012-12-20,954.275
2012-12-21,947.837
2012-12-24,951.271
2012-12-25,953.376
2012-12-26,956.259
2012-12-27,960.822
2012-12-28,966.471
2012-12-31,967.466
2013-01-01,968.116
2013-01-02,982.281
2013-01-03,986.19
2013-01-04,986.216
2013-01-07,988.732
2013-01-08,984.415
2013-01-09,988.91
2013-01-10,988.366
2013-01-11,985.497
2013-01-14,988.479
2013-01-15,981.631
2013-01-16,978.7
2013-01-17,975.393
2013-01-18,981.683
2013-01-21,982.337
2013-01-22,981.391
2013-01-23,978.236
2013-01-24,975.37
2013-01-25,973.181
2013-01-28,967.471
2013-01-29,975.87
2013-01-30,974.73
2013-01-31,976.201
2013-02-01,980.78
2013-02-04,983.56
2013-02-05,982.912
2013-02-06,982.66
2013-02-07,981.244
2013-02-08,979.536
2013-02-11,977.914
2013-02-12,977.193
2013-02-13,982.988
2013-02-14,987.72
2013-02-15,989.091
2013-02-18,987.048
2013-02-19,986.263
2013-02-20,989.746
2013-02-21,978.742
2013-02-22,982.514
2013-02-25,983.132
2013-02-26,975.466
2013-02-27,982.489
2013-02-28,990.337
2013-03-01,993.1
2013-03-04,984.782
2013-03-05,993.191
2013-03-06,999.612
2013-03-07,998.491
2013-03-08,1005.266
2013-03-11,1002.838
2013-03-12,998.325
2013-03-13,991.738
2013-03-14,991.005
2013-03-15,988.09
2013-03-18,979.339
2013-03-19,979.507
2013-03-20,978.927
2013-03-21,977.534
2013-03-22,971.763
2013-03-25,977.886
2013-03-26,980.288
2013-03-27,982.991
2013-03-28,984.544
2013-03-29,986.918
2013-04-01,984.392
2013-04-02,981.963
2013-04-03,981.138
2013-04-04,976.875
2013-04-05,970.256
2013-04-08,964.513
2013-04-09,969.467
2013-04-10,978.949
2013-04-11,985.65
2013-04-12,982.483
2013-04-15,971.909
2013-04-16,975.049
2013-04-17,975.335
2013-04-18,972.947
2013-04-19,981.286
2013-04-22,983.613
2013-04-23,981.325
2013-04-24,990.242
2013-04-25,995.142
2013-04-26,992.844
2013-04-29,998.921
2013-04-30,1006.942
2013-05-01,1006.52
2013-05-02,1007.632
2013-05-03,1009.625
2013-05-06,1015.385
2013-05-07,1022.712
2013-05-08,1029.548
2013-05-09,1028.182
2013-05-10,1020.43
2013-05-13,1016.184
2013-05-14,1019.795
2013-05-15,1021.563
2013-05-16,1022.308
2013-05-17,1021.576
2013-05-20,1022.121
2013-05-21,1023.459
2013-05-22,1023.081
2013-05-23,1004.054
2013-05-24,1009.016
2013-05-27,1012.413
2013-05-28,1017.84
2013-05-29,1010.979
2013-05-30,1004.778
2013-05-31,998.602
2013-06-03,985.326
2013-06-04,989.136
2013-06-05,980.574
2013-06-06,971.475
2013-06-07,967.848
2013-06-10,961.291
2013-06-11,946.023
2013-06-12,945.001
2013-06-13,933.876
2013-06-14,944.006
2013-06-17,946.912
2013-06-18,945.708
2013-06-19,942.55
2013-06-20,908.932
2013-06-21,897.711
2013-06-24,878.073
2013-06-25,872.311
2013-06-26,892.029
2013-06-27,906.362
2013-06-28,920.151
2013-07-01,927.328
2013-07-02,923.386
2013-07-03,904.856
2013-07-04,909.166
2013-07-05,908.007
2013-07-08,894.566
2013-07-09,900.038
2013-07-10,901.864
2013-07-11,922.578
2013-07-12,927.039
2013-07-15,935.665
2013-07-16,941.192
2013-07-17,944.903
2013-07-18,945.855
2013-07-19,940.659
2013-07-22,943.623
2013-07-23,953.504
2013-07-24,952.353
2013-07-25,945.45
2013-07-26,944.448
2013-07-29,937.249
2013-07-30,937.048
2013-07-31,931.609
2013-08-01,935.42
2013-08-02,938.529
2013-08-05,943.276
2013-08-06,936.96
2013-08-07,930.295
2013-08-08,939.048
2013-08-09,942.273
2013-08-12,943.424
2013-08-13,948.644
2013-08-14,949.124
2013-08-15,940.953
2013-08-16,937.989
2013-08-19,923.687
2013-08-20,905.992
2013-08-21,899.953
2013-08-22,889.876
2013-08-23,900.404
2013-08-26,902.059
2013-08-27,880.823
2013-08-28,874.316
2013-08-29,886.885
2013-08-30,895.888
2013-09-02,903.659
2013-09-03,903.068
2013-09-04,905.526
2013-09-05,911.857
2013-09-06,916.122
2013-09-09,929.136
2013-09-10,939.216
2013-09-11,940.813
2013-09-12,943.325
2013-09-13,940.665
2013-09-16,949.646
2013-09-17,951.227
2013-09-18,952.327
2013-09-19,969.28
2013-09-20,962.133
2013-09-23,968.27
2013-09-24,965.405
2013-09-25,964.134
2013-09-26,960.18
2013-09-27,958.97
2013-09-30,952.976
2013-10-01,958.651
2013-10-02,962.622
2013-10-03,968.71
2013-10-04,973.37
2013-10-07,971.412
2013-10-08,974.765
2013-10-09,973.758
2013-10-10,979.6
2013-10-11,985.578
2013-10-14,982.778
2013-10-15,987.753
2013-10-16,987.232
2013-10-17,991.142
2013-10-18,998.425
2013-10-21,1001.442
2013-10-22,1007.006
2013-10-23,999.91
2013-10-24,1000.942
2013-10-25,999.615
2013-10-28,999.691
2013-10-29,998.335
2013-10-30,1001.513
2013-10-31,995.152
2013-11-01,986.571
2013-11-04,983.601
2013-11-05,978.059
2013-11-06,975.477
2013-11-07,968.863
2013-11-08,958.282
2013-11-11,951.254
2013-11-12,949.936
2013-11-13,944.135
2013-11-14,957.617
2013-11-15,964.762
2013-11-18,977.656
2013-11-19,978.069
2013-11-20,975.309
2013-11-21,962.901
2013-11-22,968.354
2013-11-25,970.606
2013-11-26,970.652
2013-11-27,972.059
2013-11-28,974.494
2013-11-29,980.606
2013-12-02,978.667
2013-12-03,971.682
2013-12-04,967.804
2013-12-05,969.682
2013-12-06,971.441
2013-12-09,976.185
2013-12-10,976.381
2013-12-11,970.028
2013-12-12,962.121
2013-12-13,962.494
2013-12-16,959.883
2013-12-17,959.026
2013-12-18,960.343
2013-12-19,956.579
2013-12-20,952.849
2013-12-23,955.746
2013-12-24,960.927
2013-12-25,960.083
2013-12-26,957.511
2013-12-27,964.612
2013-12-30,971.876
2013-12-31,974.048
2014-01-01,974.181
2014-01-02,969.05
2014-01-03,964.45
2014-01-06,958.624
2014-01-07,960.474
2014-01-08,963.697
2014-01-09,956.278
2014-01-10,962.931
2014-01-13,969.141
2014-01-14,965.719
2014-01-15,967.926
2014-01-16,965.598
2014-01-17,964.055
2014-01-20,962.124
2014-01-21,961.718
2014-01-22,964.646
2014-01-23,956.77
2014-01-24,942.733
2014-01-27,924.549
2014-01-28,928.709
2014-01-29,933.108
2014-01-30,930.824
2014-01-31,931.546
2014-02-03,925.128
2014-02-04,918.838
2014-02-05,918.142
2014-02-06,928.946
2014-02-07,937.361
2014-02-10,939.488
2014-02-11,944.379
2014-02-12,951.976
2014-02-13,950.527
2014-02-14,957.876
2014-02-17,963.215
2014-02-18,958.254
2014-02-19,960.395
2014-02-20,955.155
2014-02-21,962.464
2014-02-24,961.771
2014-02-25,960.78
2014-02-26,964.741
2014-02-27,970.841
2014-02-28,975.602
2014-03-03,969.532
2014-03-04,973.874
2014-03-05,978.88
2014-03-06,991.621
2014-03-07,988.109
2014-03-10,979.577
2014-03-11,985.294
2014-03-12,974.201
2014-03-13,976.473
2014-03-14,967.719
2014-03-17,972.356
2014-03-18,980.421
2014-03-19,979.699
2014-03-20,969.825
2014-03-21,970.384
2014-03-24,972.323
2014-03-25,973.524
2014-03-26,981.681
2014-03-27,981.793
2014-03-28,989.465
2014-03-31,1000.715
2014-04-01,1009.967
2014-04-02,1014.83
2014-04-03,1010.857
2014-04-04,1012.459
2014-04-07,1009.473
2014-04-08,1013.101
2014-04-09,1018.134
2014-04-10,1023.678
2014-04-11,1016.79
2014-04-14,1010.401
2014-04-15,1002.803
2014-04-16,1006.251
2014-04-17,1012.698
2014-04-18,1014.112
2014-04-21,1013.305
2014-04-22,1015.006
2014-04-23,1011.56
2014-04-24,1012.601
2014-04-25,1002.874
2014-04-28,999.449
2014-04-29,1005.342
2014-04-30,1004.676
2014-05-01,1005.42
2014-05-02,1014.487
2014-05-05,1013.457
2014-05-06,1014.242
2014-05-07,1011.681
2014-05-08,1011.665
2014-05-09,1007.34
2014-05-12,1012.598
2014-05-13,1018.056
2014-05-14,1023.31
2014-05-15,1021.415
2014-05-16,1021.895
2014-05-19,1023.608
2014-05-20,1018.543
2014-05-21,1019.864
2014-05-22,1032.02
2014-05-23,1035.315
2014-05-26,1035.656
2014-05-27,1030.355
2014-05-28,1033.177
2014-05-29,1033.016
2014-05-30,1031.244
2014-06-02,1027.686
2014-06-03,1029.543
2014-06-04,1027.717
2014-06-05,1033.371
2014-06-06,1040.571
2014-06-09,1044.4
2014-06-10,1050.342
2014-06-11,1050.376
2014-06-12,1051.904
2014-06-13,1047.636
2014-06-16,1044.516
2014-06-17,1043.579
2014-06-18,1042.905
2014-06-19,1049.545
2014-06-20,1046.017
2014-06-23,1041.583
2014-06-24,1046.739
2014-06-25,1044.536
2014-06-26,1050.517
2014-06-27,1051.653
2014-06-30,1058.648
2014-07-01,1060.185
2014-07-02,1065.064
2014-07-03,1069.105
2014-07-04,1072.682
2014-07-07,1074.107
2014-07-08,1074.697
2014-07-09,1072.151
2014-07-10,1072.701
2014-07-11,1067.8
2014-07-14,1074.352
2014-07-15,1074.784
2014-07-16,1073.74
2014-07-17,1072.679
2014-07-18,1070.41
2014-07-21,1073.259
2014-07-22,1081.761
2014-07-23,1083.708
2014-07-24,1082.47
2014-07-25,1082.336
2014-07-28,1080.036
2014-07-29,1073.487
2014-07-30,1069.391
2014-07-31,1061.851
2014-08-01,1060.339
2014-08-04,1068.687
2014-08-05,1066.389
2014-08-06,1059.327
2014-08-07,1053.587
2014-08-08,1050.822
2014-08-11,1062.831
2014-08-12,1065.054
2014-08-13,1073.882
2014-08-14,1074.94
2014-08-15,1073.668
2014-08-18,1075.107
2014-08-19,1083.345
2014-08-20,1082.164
2014-08-21,1081.019
2014-08-22,1084.901
2014-08-25,1087.066
2014-08-26,1090.32
2014-08-27,1095.033
2014-08-28,1090.812
2014-08-29,1094.062
2014-09-01,1096.84
2014-09-02,1094.031
2014-09-03,1103.139
2014-09-04,1103.965
2014-09-05,1103.298
2014-09-08,1103.136
2014-09-09,1096.64
2014-09-10,1090.917
2014-09-11,1086.411
2014-09-12,1079.2
2014-09-15,1072.394
2014-09-16,1068.754
2014-09-17,1076.182
2014-09-18,1072.628
2014-09-19,1076.962
2014-09-22,1066.256
2014-09-23,1060.524
2014-09-24,1062.243
2014-09-25,1056.681
2014-09-26,1052.304
2014-09-29,1041.964
2014-09-30,1041.302
2014-10-01,1035.796
2014-10-02,1033.433
2014-10-03,1033.0
2014-10-06,1040.893
2014-10-07,1041.283
2014-10-08,1031.11
2014-10-09,1037.901
2014-10-10,1022.542
2014-10-13,1012.312
2014-10-14,1012.435
2014-10-15,1004.385
2014-10-16,995.369
2014-10-17,1002.38
2014-10-20,1009.768
2014-10-21,1013.624
2014-10-22,1021.622
2014-10-23,1018.177
2014-10-24,1016.743
2014-10-27,1008.972
2014-10-28,1020.319
2014-10-29,1029.477
2014-10-30,1027.4
2014-10-31,1030.032
2014-11-03,1026.749
2014-11-04,1023.004
2014-11-05,1016.136
2014-11-06,1006.837
2014-11-07,1003.123
2014-11-10,1006.661
2014-11-11,1007.193
2014-11-12,1008.305
2014-11-13,1008.552
2014-11-14,1006.837
2014-11-17,1000.761
2014-11-18,1004.95
2014-11-19,1007.448
2014-11-20,1006.568
2014-11-21,1015.168
2014-11-24,1017.598
2014-11-25,1019.624
2014-11-26,1020.68
2014-11-27,1019.294
2014-11-28,1013.179
2014-12-01,997.493
2014-12-02,1000.056
2014-12-03,1001.847
2014-12-04,1000.817
2014-12-05,999.473
2014-12-08,987.761
2014-12-09,978.733
2014-12-10,980.191
2014-12-11,970.377
2014-12-12,967.647
2014-12-15,957.876
2014-12-16,945.782
2014-12-17,945.303
2014-12-18,956.575
2014-12-19,960.168
2014-12-22,966.234
2014-12-23,961.542
2014-12-24,964.026
2014-12-25,963.738
2014-12-26,965.505
2014-12-29,971.289
2014-12-30,973.201
2014-12-31,979.449
2015-01-01,979.497
2015-01-02,975.765
2015-01-05,966.441
2015-01-06,961.928
2015-01-07,965.858
2015-01-08,978.365
2015-01-09,985.732
2015-01-12,984.158
2015-01-13,988.166
2015-01-14,987.284
2015-01-15,986.922
2015-01-16,984.163
2015-01-19,979.452
2015-01-20,983.186
2015-01-21,996.753
2015-01-22,1001.973
2015-01-23,1008.177
2015-01-26,1008.022
2015-01-27,1011.813
2015-01-28,1013.399
2015-01-29,1006.805
2015-01-30,999.481
2015-02-02,996.58
2015-02-03,1007.122
2015-02-04,1008.044
2015-02-05,1008.082
2015-02-06,1005.682
2015-02-09,997.231
2015-02-10,993.965
2015-02-11,990.898
2015-02-12,997.669
2015-02-13,1011.622
2015-02-16,1008.831
2015-02-17,1006.408
2015-02-18,1008.347
2015-02-19,1010.1
2015-02-20,1009.395
2015-02-23,1010.928
2015-02-24,1017.482
2015-02-25,1022.711
2015-02-26,1022.73
2015-02-27,1023.338
2015-03-02,1022.816
2015-03-03,1022.134
2015-03-04,1015.767
2015-03-05,1016.695
2015-03-06,1018.529
2015-03-09,1005.386
2015-03-10,992.074
2015-03-11,987.394
2015-03-12,994.547
2015-03-13,985.756
2015-03-16,985.651
2015-03-17,991.425
2015-03-18,994.395
2015-03-19,1002.03
2015-03-20,1008.968
2015-03-23,1013.702
2015-03-24,1020.04
2015-03-25,1021.882
2015-03-26,1010.465
2015-03-27,1010.174
2015-03-30,1020.465
2015-03-31,1025.423
2015-04-01,1036.689
2015-04-02,1050.117
2015-04-03,1053.404
2015-04-06,1064.288
2015-04-07,1065.327
2015-04-08,1084.278
2015-04-09,1089.788
2015-04-10,1097.785
2015-04-13,1106.243
2015-04-14,1100.61
2015-04-15,1099.166
2015-04-16,1113.907
2015-04-17,1110.855
2015-04-20,1098.965
2015-04-21,1103.885
2015-04-22,1110.321
2015-04-23,1113.167
2015-04-24,1112.023
2015-04-27,1121.522
2015-04-28,1120.736
2015-04-29,1115.772
2015-04-30,1108.728
2015-05-01,1107.168
2015-05-04,1104.159
