Date,EM (EMERGING MARKETS) SMID GROWTH SMID (Small+Mid Cap)
2001-01-01,281.783
2001-01-02,281.419
2001-01-03,282.049
2001-01-04,290.135
2001-01-05,292.198
2001-01-08,294.288
2001-01-09,297.215
2001-01-10,297.594
2001-01-11,297.176
2001-01-12,298.898
2001-01-15,300.255
2001-01-16,300.471
2001-01-17,302.455
2001-01-18,302.913
2001-01-19,306.939
2001-01-22,309.697
2001-01-23,311.033
2001-01-24,310.614
2001-01-25,311.029
2001-01-26,309.947
2001-01-29,309.275
2001-01-30,311.283
2001-01-31,314.775
2001-02-01,314.492
2001-02-02,316.136
2001-02-05,312.274
2001-02-06,311.801
2001-02-07,306.988
2001-02-08,308.376
2001-02-09,309.134
2001-02-12,310.055
2001-02-13,311.576
2001-02-14,310.658
2001-02-15,313.187
2001-02-16,310.378
2001-02-19,307.401
2001-02-20,307.367
2001-02-21,301.01
2001-02-22,294.814
2001-02-23,293.021
2001-02-26,296.474
2001-02-27,295.59
2001-02-28,294.516
2001-03-01,293.775
2001-03-02,291.449
2001-03-05,293.33
2001-03-06,294.324
2001-03-07,295.593
2001-03-08,294.956
2001-03-09,292.346
2001-03-12,284.803
2001-03-13,281.986
2001-03-14,280.604
2001-03-15,281.201
2001-03-16,279.337
2001-03-19,275.865
2001-03-20,277.171
2001-03-21,275.876
2001-03-22,273.076
2001-03-23,274.283
2001-03-26,278.365
2001-03-27,277.609
2001-03-28,275.933
2001-03-29,272.63
2001-03-30,272.482
2001-04-02,267.205
2001-04-03,262.285
2001-04-04,260.834
2001-04-05,263.614
2001-04-06,264.331
2001-04-09,262.065
2001-04-10,262.412
2001-04-11,264.682
2001-04-12,266.908
2001-04-13,267.487
2001-04-16,266.553
2001-04-17,265.685
2001-04-18,272.27
2001-04-19,274.928
2001-04-20,272.324
2001-04-23,271.675
2001-04-24,273.255
2001-04-25,272.371
2001-04-26,274.487
2001-04-27,276.221
2001-04-30,277.227
2001-05-01,277.025
2001-05-02,277.762
2001-05-03,278.244
2001-05-04,276.74
2001-05-07,276.552
2001-05-08,274.963
2001-05-09,274.544
2001-05-10,274.182
2001-05-11,273.809
2001-05-14,273.242
2001-05-15,272.706
2001-05-16,274.19
2001-05-17,277.863
2001-05-18,278.159
2001-05-21,278.053
2001-05-22,279.055
2001-05-23,281.292
2001-05-24,283.121
2001-05-25,283.066
2001-05-28,282.481
2001-05-29,281.832
2001-05-30,279.804
2001-05-31,280.271
2001-06-01,278.243
2001-06-04,278.586
2001-06-05,278.075
2001-06-06,279.744
2001-06-07,279.577
2001-06-08,282.66
2001-06-11,281.368
2001-06-12,281.432
2001-06-13,281.062
2001-06-14,280.565
2001-06-15,280.711
2001-06-18,275.653
2001-06-19,274.132
2001-06-20,272.699
2001-06-21,273.534
2001-06-22,274.362
2001-06-25,274.166
2001-06-26,272.928
2001-06-27,272.569
2001-06-28,271.655
2001-06-29,273.789
2001-07-02,273.141
2001-07-03,271.511
2001-07-04,268.796
2001-07-05,267.313
2001-07-06,263.824
2001-07-09,262.462
2001-07-10,260.686
2001-07-11,255.252
2001-07-12,257.689
2001-07-13,255.525
2001-07-16,254.212
2001-07-17,254.474
2001-07-18,254.866
2001-07-19,255.378
2001-07-20,254.792
2001-07-23,254.13
2001-07-24,253.75
2001-07-25,252.313
2001-07-26,254.76
2001-07-27,255.184
2001-07-30,256.075
2001-07-31,255.722
2001-08-01,256.844
2001-08-02,259.164
2001-08-03,260.55
2001-08-06,258.626
2001-08-07,258.346
2001-08-08,258.784
2001-08-09,257.561
2001-08-10,258.307
2001-08-13,258.687
2001-08-14,260.686
2001-08-15,261.623
2001-08-16,262.084
2001-08-17,262.148
2001-08-20,260.882
2001-08-21,260.882
2001-08-22,260.298
2001-08-23,260.005
2001-08-24,259.774
2001-08-27,261.568
2001-08-28,260.302
2001-08-29,260.231
2001-08-30,258.167
2001-08-31,256.538
2001-09-03,255.041
2001-09-04,255.786
2001-09-05,254.043
2001-09-06,252.984
2001-09-07,252.183
2001-09-10,249.796
2001-09-11,243.991
2001-09-12,238.966
2001-09-13,233.668
2001-09-14,225.046
2001-09-17,216.695
2001-09-18,218.479
2001-09-19,221.317
2001-09-20,216.974
2001-09-21,211.978
2001-09-24,213.614
2001-09-25,213.296
2001-09-26,213.984
2001-09-27,214.503
2001-09-28,216.668
2001-10-01,215.411
2001-10-02,213.484
2001-10-03,212.281
2001-10-04,215.225
2001-10-05,215.159
2001-10-08,212.144
2001-10-09,215.126
2001-10-10,215.771
2001-10-11,220.174
2001-10-12,219.97
2001-10-15,220.175
2001-10-16,221.741
2001-10-17,223.226
2001-10-18,222.248
2001-10-19,222.706
2001-10-22,224.034
2001-10-23,225.118
2001-10-24,226.703
2001-10-25,226.656
2001-10-26,228.265
2001-10-29,228.027
2001-10-30,224.545
2001-10-31,225.221
2001-11-01,226.242
2001-11-02,227.408
2001-11-05,230.12
2001-11-06,231.235
2001-11-07,231.692
2001-11-08,233.128
2001-11-09,232.262
2001-11-12,233.687
2001-11-13,234.108
2001-11-14,237.101
2001-11-15,240.048
2001-11-16,241.215
2001-11-19,245.097
2001-11-20,242.912
2001-11-21,243.83
2001-11-22,244.713
2001-11-23,247.459
2001-11-26,252.162
2001-11-27,251.767
2001-11-28,247.205
2001-11-29,246.544
2001-11-30,248.311
2001-12-03,251.745
2001-12-04,253.392
2001-12-05,256.434
2001-12-06,260.518
2001-12-07,262.349
2001-12-10,263.233
2001-12-11,263.108
2001-12-12,267.156
2001-12-13,263.275
2001-12-14,263.371
2001-12-17,262.346
2001-12-18,258.647
2001-12-19,256.786
2001-12-20,257.596
2001-12-21,255.846
2001-12-24,257.172
2001-12-25,260.253
2001-12-26,262.1
2001-12-27,262.042
2001-12-28,264.639
2001-12-31,267.49
2002-01-01,267.567
2002-01-02,269.823
2002-01-03,271.817
2002-01-04,275.573
2002-01-07,278.757
2002-01-08,277.629
2002-01-09,280.139
2002-01-10,280.209
2002-01-11,276.882
2002-01-14,276.31
2002-01-15,274.976
2002-01-16,272.45
2002-01-17,273.881
2002-01-18,274.583
2002-01-21,277.412
2002-01-22,278.597
2002-01-23,280.159
2002-01-24,281.662
2002-01-25,284.045
2002-01-28,285.061
2002-01-29,282.233
2002-01-30,280.752
2002-01-31,282.855
2002-02-01,282.321
2002-02-04,280.362
2002-02-05,281.293
2002-02-06,284.114
2002-02-07,281.939
2002-02-08,282.499
2002-02-11,282.074
2002-02-12,282.721
2002-02-13,284.289
2002-02-14,286.933
2002-02-15,287.554
2002-02-18,288.756
2002-02-19,286.604
2002-02-20,284.056
2002-02-21,282.798
2002-02-22,281.127
2002-02-25,279.978
2002-02-26,281.529
2002-02-27,287.106
2002-02-28,286.412
2002-03-01,288.15
2002-03-04,294.243
2002-03-05,294.804
2002-03-06,296.74
2002-03-07,296.874
2002-03-08,296.836
2002-03-11,299.301
2002-03-12,297.713
2002-03-13,297.787
2002-03-14,299.293
2002-03-15,298.98
2002-03-18,300.733
2002-03-19,301.928
2002-03-20,304.164
2002-03-21,304.67
2002-03-22,306.892
2002-03-25,306.315
2002-03-26,306.696
2002-03-27,306.264
2002-03-28,306.197
2002-03-29,306.47
2002-04-01,305.118
2002-04-02,307.215
2002-04-03,306.761
2002-04-04,306.43
2002-04-05,308.899
2002-04-08,308.416
2002-04-09,306.811
2002-04-10,308.235
2002-04-11,309.185
2002-04-12,311.102
2002-04-15,312.169
2002-04-16,313.048
2002-04-17,317.128
2002-04-18,316.14
2002-04-19,316.504
2002-04-22,314.79
2002-04-23,312.917
2002-04-24,311.309
2002-04-25,308.408
2002-04-26,309.212
2002-04-29,305.117
2002-04-30,303.865
2002-05-01,303.77
2002-05-02,302.684
2002-05-03,303.811
2002-05-06,301.047
2002-05-07,301.581
2002-05-08,303.374
2002-05-09,302.335
2002-05-10,302.364
2002-05-13,301.307
2002-05-14,301.936
2002-05-15,304.381
2002-05-16,303.503
2002-05-17,304.457
2002-05-20,301.094
2002-05-21,297.128
2002-05-22,298.091
2002-05-23,296.686
2002-05-24,301.084
2002-05-27,301.48
2002-05-28,300.405
2002-05-29,299.37
2002-05-30,298.586
2002-05-31,297.053
2002-06-03,295.581
2002-06-04,295.844
2002-06-05,295.459
2002-06-06,295.726
2002-06-07,290.726
2002-06-10,292.928
2002-06-11,290.684
2002-06-12,290.128
2002-06-13,291.66
2002-06-14,288.918
2002-06-17,287.371
2002-06-18,287.952
2002-06-19,280.534
2002-06-20,278.874
2002-06-21,277.295
2002-06-24,273.876
2002-06-25,270.949
2002-06-26,261.431
2002-06-27,264.538
2002-06-28,271.103
2002-07-01,269.282
2002-07-02,266.995
2002-07-03,267.939
2002-07-04,271.355
2002-07-05,276.206
2002-07-08,278.334
2002-07-09,281.045
2002-07-10,278.771
2002-07-11,274.312
2002-07-12,280.6
2002-07-15,279.357
2002-07-16,277.315
2002-07-17,278.568
2002-07-18,279.509
2002-07-19,276.793
2002-07-22,268.007
2002-07-23,269.879
2002-07-24,262.819
2002-07-25,263.813
2002-07-26,256.514
2002-07-29,257.841
2002-07-30,261.143
2002-07-31,259.631
2002-08-01,258.576
2002-08-02,259.142
2002-08-05,249.694
2002-08-06,246.957
2002-08-07,251.858
2002-08-08,253.766
2002-08-09,254.865
2002-08-12,254.553
2002-08-13,254.19
2002-08-14,257.423
2002-08-15,257.955
2002-08-16,260.503
2002-08-19,260.757
2002-08-20,261.523
2002-08-21,262.636
2002-08-22,263.632
2002-08-23,262.26
2002-08-26,261.835
2002-08-27,261.868
2002-08-28,259.339
2002-08-29,258.484
2002-08-30,259.707
2002-09-02,257.404
2002-09-03,254.757
2002-09-04,253.516
2002-09-05,252.384
2002-09-06,251.301
2002-09-09,250.899
2002-09-10,254.302
2002-09-11,256.035
2002-09-12,256.596
2002-09-13,253.055
2002-09-16,248.267
2002-09-17,252.803
2002-09-18,248.074
2002-09-19,246.712
2002-09-20,244.634
2002-09-23,239.144
2002-09-24,235.808
2002-09-25,233.385
2002-09-26,234.301
2002-09-27,233.989
2002-09-30,231.145
2002-10-01,232.295
2002-10-02,232.057
2002-10-03,230.446
2002-10-04,229.678
2002-10-07,224.082
2002-10-08,224.74
2002-10-09,221.676
2002-10-10,219.653
2002-10-11,219.496
2002-10-14,220.433
2002-10-15,226.653
2002-10-16,228.878
2002-10-17,232.635
2002-10-18,237.693
2002-10-21,238.111
2002-10-22,236.548
2002-10-23,242.274
2002-10-24,242.205
2002-10-25,241.348
2002-10-28,243.199
2002-10-29,241.038
2002-10-30,240.308
2002-10-31,243.242
2002-11-01,242.214
2002-11-04,246.123
2002-11-05,246.283
2002-11-06,249.252
2002-11-07,250.978
2002-11-08,251.786
2002-11-11,248.541
2002-11-12,247.343
2002-11-13,246.306
2002-11-14,247.528
2002-11-15,251.019
2002-11-18,251.746
2002-11-19,250.312
2002-11-20,249.459
2002-11-21,251.557
2002-11-22,254.542
2002-11-25,256.612
2002-11-26,255.423
2002-11-27,256.619
2002-11-28,257.522
2002-11-29,259.657
2002-12-02,261.697
2002-12-03,262.378
2002-12-04,259.786
2002-12-05,259.894
2002-12-06,260.091
2002-12-09,259.523
2002-12-10,258.668
2002-12-11,257.892
2002-12-12,258.418
2002-12-13,258.202
2002-12-16,259.514
2002-12-17,258.969
2002-12-18,258.253
2002-12-19,259.12
2002-12-20,260.082
2002-12-23,257.289
2002-12-24,255.998
2002-12-25,255.549
2002-12-26,255.767
2002-12-27,255.515
2002-12-30,253.095
2002-12-31,253.721
2003-01-01,253.586
2003-01-02,255.494
2003-01-03,259.017
2003-01-06,261.371
2003-01-07,259.827
2003-01-08,260.454
2003-01-09,261.958
2003-01-10,262.977
2003-01-13,265.984
2003-01-14,266.111
2003-01-15,266.199
2003-01-16,264.67
2003-01-17,261.961
2003-01-20,261.312
2003-01-21,259.641
2003-01-22,258.244
2003-01-23,259.299
2003-01-24,255.755
2003-01-27,252.18
2003-01-28,253.343
2003-01-29,253.37
2003-01-30,254.001
2003-01-31,255.004
2003-02-03,255.708
2003-02-04,256.323
2003-02-05,256.269
2003-02-06,254.144
2003-02-07,251.964
2003-02-10,249.958
2003-02-11,250.499
2003-02-12,251.603
2003-02-13,249.376
2003-02-14,248.922
2003-02-17,253.927
2003-02-18,254.114
2003-02-19,252.774
2003-02-20,253.635
2003-02-21,254.155
2003-02-24,254.322
2003-02-25,250.891
2003-02-26,250.56
2003-02-27,250.424
2003-02-28,250.762
2003-03-03,251.853
2003-03-04,250.377
2003-03-05,247.782
2003-03-06,245.017
2003-03-07,243.081
2003-03-10,239.685
2003-03-11,238.72
2003-03-12,239.397
2003-03-13,239.956
2003-03-14,242.379
2003-03-17,237.953
2003-03-18,242.96
2003-03-19,243.46
2003-03-20,246.746
2003-03-21,247.225
2003-03-24,244.722
2003-03-25,243.745
2003-03-26,245.254
2003-03-27,244.886
2003-03-28,244.573
2003-03-31,241.441
2003-04-01,242.846
2003-04-02,243.87
2003-04-03,245.423
2003-04-04,248.881
2003-04-07,252.881
2003-04-08,252.65
2003-04-09,252.415
2003-04-10,253.771
2003-04-11,254.554
2003-04-14,255.19
2003-04-15,257.649
2003-04-16,260.178
2003-04-17,261.288
2003-04-18,263.582
2003-04-21,264.14
2003-04-22,261.352
2003-04-23,261.288
2003-04-24,258.507
2003-04-25,255.079
2003-04-28,255.181
2003-04-29,259.754
2003-04-30,259.287
2003-05-01,259.463
2003-05-02,260.156
2003-05-05,263.007
2003-05-06,262.753
2003-05-07,265.14
2003-05-08,264.315
2003-05-09,266.356
2003-05-12,268.032
2003-05-13,269.04
2003-05-14,268.722
2003-05-15,267.602
2003-05-16,267.413
2003-05-19,264.78
2003-05-20,265.19
2003-05-21,265.865
2003-05-22,266.712
2003-05-23,271.614
2003-05-26,275.143
2003-05-27,274.565
2003-05-28,275.309
2003-05-29,277.225
2003-05-30,278.765
2003-06-02,281.872
2003-06-03,280.802
2003-06-04,282.309
2003-06-05,284.924
2003-06-06,285.535
2003-06-09,286.593
2003-06-10,286.239
2003-06-11,287.486
2003-06-12,290.762
2003-06-13,292.624
2003-06-16,294.584
2003-06-17,297.415
2003-06-18,296.272
2003-06-19,297.649
2003-06-20,296.775
2003-06-23,292.724
2003-06-24,292.494
2003-06-25,294.947
2003-06-26,294.353
2003-06-27,295.922
2003-06-30,296.218
2003-07-01,300.173
2003-07-02,303.915
2003-07-03,305.328
2003-07-04,307.712
2003-07-07,311.564
2003-07-08,311.913
2003-07-09,311.738
2003-07-10,310.44
2003-07-11,310.505
2003-07-14,316.226
2003-07-15,314.457
2003-07-16,313.556
2003-07-17,309.763
2003-07-18,308.229
2003-07-21,306.747
2003-07-22,307.1
2003-07-23,308.148
2003-07-24,310.55
2003-07-25,313.943
2003-07-28,317.382
2003-07-29,315.823
2003-07-30,314.967
2003-07-31,315.224
2003-08-01,315.861
2003-08-04,314.944
2003-08-05,312.191
2003-08-06,311.016
2003-08-07,314.127
2003-08-08,313.859
2003-08-11,314.204
2003-08-12,315.213
2003-08-13,318.99
2003-08-14,320.977
2003-08-15,321.883
2003-08-18,324.541
2003-08-19,323.693
2003-08-20,323.9
2003-08-21,327.14
2003-08-22,327.375
2003-08-25,325.925
2003-08-26,326.236
2003-08-27,327.287
2003-08-28,326.35
2003-08-29,329.886
2003-09-01,331.795
2003-09-02,333.038
2003-09-03,334.166
2003-09-04,333.399
2003-09-05,333.957
2003-09-08,333.921
2003-09-09,332.304
2003-09-10,331.899
2003-09-11,332.965
2003-09-12,333.702
2003-09-15,332.562
2003-09-16,334.606
2003-09-17,336.141
2003-09-18,336.397
2003-09-19,337.185
2003-09-22,334.066
2003-09-23,336.075
2003-09-24,338.222
2003-09-25,335.625
2003-09-26,333.834
2003-09-29,333.568
2003-09-30,334.946
2003-10-01,337.298
2003-10-02,341.578
2003-10-03,344.067
2003-10-06,346.635
2003-10-07,347.962
2003-10-08,349.213
2003-10-09,353.333
2003-10-10,356.112
2003-10-13,357.896
2003-10-14,355.672
2003-10-15,356.052
2003-10-16,358.925
2003-10-17,356.473
2003-10-20,356.715
2003-10-21,355.636
2003-10-22,355.528
2003-10-23,350.053
2003-10-24,351.564
2003-10-27,351.639
2003-10-28,355.175
2003-10-29,355.975
2003-10-30,357.87
2003-10-31,358.875
2003-11-03,363.39
2003-11-04,365.014
2003-11-05,364.907
2003-11-06,362.841
2003-11-07,364.923
2003-11-10,364.575
2003-11-11,362.708
2003-11-12,364.988
2003-11-13,368.165
2003-11-14,369.979
2003-11-17,365.985
2003-11-18,366.243
2003-11-19,361.263
2003-11-20,359.784
2003-11-21,360.357
2003-11-24,358.814
2003-11-25,361.963
2003-11-26,366.035
2003-11-27,366.319
2003-11-28,370.187
2003-12-01,377.613
2003-12-02,379.933
2003-12-03,381.56
2003-12-04,381.589
2003-12-05,380.881
2003-12-08,380.394
2003-12-09,382.799
2003-12-10,380.925
2003-12-11,381.839
2003-12-12,384.801
2003-12-15,387.992
2003-12-16,385.458
2003-12-17,382.628
2003-12-18,383.279
2003-12-19,381.929
2003-12-22,382.369
2003-12-23,383.352
2003-12-24,384.578
2003-12-25,383.968
2003-12-26,384.999
2003-12-29,388.266
2003-12-30,392.449
2003-12-31,393.701
2004-01-01,393.949
2004-01-02,399.263
2004-01-05,406.938
2004-01-06,404.559
2004-01-07,405.215
2004-01-08,407.152
2004-01-09,410.762
2004-01-12,409.529
2004-01-13,410.001
2004-01-14,407.421
2004-01-15,403.011
2004-01-16,403.312
2004-01-19,404.447
2004-01-20,407.068
2004-01-21,405.081
2004-01-22,404.497
2004-01-23,406.281
2004-01-26,406.437
2004-01-27,408.535
2004-01-28,408.421
2004-01-29,401.02
2004-01-30,401.484
2004-02-02,401.315
2004-02-03,401.217
2004-02-04,399.615
2004-02-05,399.619
2004-02-06,403.04
2004-02-09,407.906
2004-02-10,408.534
2004-02-11,410.403
2004-02-12,414.489
2004-02-13,416.509
2004-02-16,416.462
2004-02-17,420.122
2004-02-18,422.212
2004-02-19,418.137
2004-02-20,416.002
2004-02-23,415.34
2004-02-24,413.385
2004-02-25,413.697
2004-02-26,414.259
2004-02-27,416.866
2004-03-01,420.79
2004-03-02,422.557
2004-03-03,418.986
2004-03-04,420.902
2004-03-05,424.72
2004-03-08,424.085
2004-03-09,424.199
2004-03-10,419.438
2004-03-11,415.321
2004-03-12,412.723
2004-03-15,411.295
2004-03-16,410.764
2004-03-17,413.832
2004-03-18,419.033
2004-03-19,420.489
2004-03-22,411.824
2004-03-23,408.668
2004-03-24,408.655
2004-03-25,406.87
2004-03-26,408.664
2004-03-29,414.942
2004-03-30,417.636
2004-03-31,422.284
2004-04-01,426.603
2004-04-02,428.028
2004-04-05,431.921
2004-04-06,432.872
2004-04-07,432.925
2004-04-08,433.219
2004-04-09,432.349
2004-04-12,434.788
2004-04-13,431.14
2004-04-14,426.838
2004-04-15,423.849
2004-04-16,426.356
2004-04-19,425.99
2004-04-20,424.821
2004-04-21,420.558
2004-04-22,418.044
2004-04-23,421.429
2004-04-26,418.533
2004-04-27,416.244
2004-04-28,409.843
2004-04-29,397.34
2004-04-30,390.843
2004-05-03,387.263
2004-05-04,393.543
2004-05-05,391.611
2004-05-06,385.581
2004-05-07,381.282
2004-05-10,363.081
2004-05-11,364.953
2004-05-12,369.775
2004-05-13,364.715
2004-05-14,358.919
2004-05-17,345.29
2004-05-18,349.691
2004-05-19,362.576
2004-05-20,358.096
2004-05-21,364.36
2004-05-24,367.255
2004-05-25,367.231
2004-05-26,369.966
2004-05-27,375.348
2004-05-28,377.96
2004-05-31,374.828
2004-06-01,375.331
2004-06-02,374.828
2004-06-03,367.407
2004-06-04,368.685
2004-06-07,377.195
2004-06-08,376.542
2004-06-09,374.431
2004-06-10,373.615
2004-06-11,369.522
2004-06-14,362.747
2004-06-15,365.266
2004-06-16,364.791
2004-06-17,364.649
2004-06-18,363.317
2004-06-21,362.761
2004-06-22,361.674
2004-06-23,363.592
2004-06-24,369.336
2004-06-25,371.081
2004-06-28,371.313
2004-06-29,373.346
2004-06-30,376.57
2004-07-01,377.332
2004-07-02,377.155
2004-07-05,376.59
2004-07-06,375.245
2004-07-07,376.987
2004-07-08,373.872
2004-07-09,375.213
2004-07-12,376.038
2004-07-13,375.177
2004-07-14,372.731
2004-07-15,371.468
2004-07-16,373.983
2004-07-19,374.485
2004-07-20,370.748
2004-07-21,370.45
2004-07-22,367.85
2004-07-23,365.808
2004-07-26,363.147
2004-07-27,363.363
2004-07-28,364.119
2004-07-29,362.765
2004-07-30,365.292
2004-08-02,362.218
2004-08-03,361.44
2004-08-04,360.375
2004-08-05,363.223
2004-08-06,362.972
2004-08-09,363.876
2004-08-10,364.486
2004-08-11,360.893
2004-08-12,360.07
2004-08-13,360.375
2004-08-16,359.592
2004-08-17,361.473
2004-08-18,363.744
2004-08-19,367.598
2004-08-20,369.239
2004-08-23,368.288
2004-08-24,369.588
2004-08-25,371.469
2004-08-26,374.523
2004-08-27,373.6
2004-08-30,374.984
2004-08-31,377.627
2004-09-01,382.326
2004-09-02,384.797
2004-09-03,383.309
2004-09-06,384.29
2004-09-07,385.188
2004-09-08,385.844
2004-09-09,386.753
2004-09-10,388.381
2004-09-13,390.84
2004-09-14,393.243
2004-09-15,393.407
2004-09-16,397.201
2004-09-17,397.502
2004-09-20,400.209
2004-09-21,401.392
2004-09-22,398.315
2004-09-23,398.808
2004-09-24,398.315
2004-09-27,396.801
2004-09-28,397.503
2004-09-29,397.747
2004-09-30,400.189
2004-10-01,405.525
2004-10-04,412.825
2004-10-05,411.259
2004-10-06,410.412
2004-10-07,410.568
2004-10-08,412.329
2004-10-11,412.874
2004-10-12,407.375
2004-10-13,405.276
2004-10-14,402.457
2004-10-15,403.277
2004-10-18,404.018
2004-10-19,406.178
2004-10-20,401.99
2004-10-21,403.442
2004-10-22,404.075
2004-10-25,401.169
2004-10-26,400.987
2004-10-27,405.539
2004-10-28,409.298
2004-10-29,410.182
2004-11-01,411.8
2004-11-02,415.412
2004-11-03,421.581
2004-11-04,423.696
2004-11-05,425.018
2004-11-08,422.946
2004-11-09,423.731
2004-11-10,426.282
2004-11-11,426.713
2004-11-12,431.804
2004-11-15,434.978
2004-11-16,434.423
2004-11-17,439.879
2004-11-18,439.907
2004-11-19,439.35
2004-11-22,436.957
2004-11-23,439.382
2004-11-24,443.811
2004-11-25,445.415
2004-11-26,446.478
2004-11-29,448.689
2004-11-30,451.594
2004-12-01,453.042
2004-12-02,454.8
2004-12-03,455.015
2004-12-06,456.295
2004-12-07,453.621
2004-12-08,448.599
2004-12-09,445.528
2004-12-10,443.676
2004-12-13,448.203
2004-12-14,450.406
2004-12-15,454.779
2004-12-16,456.842
2004-12-17,457.058
2004-12-20,460.76
2004-12-21,461.555
2004-12-22,462.582
2004-12-23,464.108
2004-12-24,465.355
2004-12-27,465.766
2004-12-28,467.584
2004-12-29,470.413
2004-12-30,474.565
2004-12-31,477.592
2005-01-03,476.465
2005-01-04,468.628
2005-01-05,463.176
2005-01-06,456.309
2005-01-07,457.696
2005-01-10,458.688
2005-01-11,461.101
2005-01-12,459.993
2005-01-13,462.674
2005-01-14,462.942
2005-01-17,464.782
2005-01-18,461.84
2005-01-19,463.203
2005-01-20,459.153
2005-01-21,460.431
2005-01-24,462.424
2005-01-25,461.639
2005-01-26,466.049
2005-01-27,466.782
2005-01-28,469.685
2005-01-31,475.354
2005-02-01,473.69
2005-02-02,475.608
2005-02-03,476.934
2005-02-04,479.749
2005-02-07,481.591
2005-02-08,479.319
2005-02-09,480.19
2005-02-10,480.631
2005-02-11,484.155
2005-02-14,490.214
2005-02-15,491.877
2005-02-16,492.768
2005-02-17,495.224
2005-02-18,498.367
2005-02-21,499.07
2005-02-22,501.407
2005-02-23,503.215
2005-02-24,506.981
2005-02-25,507.717
2005-02-28,511.503
2005-03-01,511.917
2005-03-02,509.585
2005-03-03,510.995
2005-03-04,514.267
2005-03-07,516.43
2005-03-08,516.453
2005-03-09,518.161
2005-03-10,514.413
2005-03-11,516.308
2005-03-14,509.509
2005-03-15,499.796
2005-03-16,498.719
2005-03-17,496.33
2005-03-18,495.924
2005-03-21,492.374
2005-03-22,488.552
2005-03-23,480.932
2005-03-24,478.826
2005-03-25,481.33
2005-03-28,478.459
2005-03-29,471.61
2005-03-30,474.025
2005-03-31,481.456
2005-04-01,487.3
2005-04-04,482.318
2005-04-05,481.691
2005-04-06,483.721
2005-04-07,485.251
2005-04-08,484.717
2005-04-11,483.189
2005-04-12,480.875
2005-04-13,483.425
2005-04-14,475.027
2005-04-15,469.193
2005-04-18,460.142
2005-04-19,468.082
2005-04-20,467.885
2005-04-21,469.193
2005-04-22,470.382
2005-04-25,470.844
2005-04-26,472.381
2005-04-27,469.049
2005-04-28,464.247
2005-04-29,465.302
2005-05-02,466.391
2005-05-03,467.381
2005-05-04,474.027
2005-05-05,478.485
2005-05-06,481.117
2005-05-09,479.101
2005-05-10,475.916
2005-05-11,472.792
2005-05-12,470.528
2005-05-13,468.775
2005-05-16,466.194
2005-05-17,465.147
2005-05-18,467.838
2005-05-19,472.439
2005-05-20,470.356
2005-05-23,469.283
2005-05-24,470.632
2005-05-25,469.47
2005-05-26,470.574
2005-05-27,477.053
2005-05-30,478.748
2005-05-31,477.45
2005-06-01,476.247
2005-06-02,480.459
2005-06-03,485.185
2005-06-06,485.153
2005-06-07,485.742
2005-06-08,487.911
2005-06-09,485.297
2005-06-10,486.76
2005-06-13,485.814
2005-06-14,484.876
2005-06-15,488.635
2005-06-16,490.95
2005-06-17,494.175
2005-06-20,492.123
2005-06-21,490.939
2005-06-22,494.892
2005-06-23,494.82
2005-06-24,493.739
2005-06-27,491.31
2005-06-28,491.317
2005-06-29,491.47
2005-06-30,490.994
2005-07-01,492.375
2005-07-04,490.893
2005-07-05,488.298
2005-07-06,490.064
2005-07-07,487.577
2005-07-08,488.464
2005-07-11,496.612
2005-07-12,503.473
2005-07-13,505.163
2005-07-14,510.522
2005-07-15,508.312
2005-07-18,509.271
2005-07-19,511.207
2005-07-20,512.537
2005-07-21,515.931
2005-07-22,517.181
2005-07-25,518.389
2005-07-26,514.763
2005-07-27,517.731
2005-07-28,523.45
2005-07-29,523.298
2005-08-01,525.887
2005-08-02,528.922
2005-08-03,533.157
2005-08-04,535.265
2005-08-05,533.856
2005-08-08,533.139
2005-08-09,535.747
2005-08-10,538.598
2005-08-11,538.921
2005-08-12,537.398
2005-08-15,535.092
2005-08-16,533.287
2005-08-17,532.861
2005-08-18,528.275
2005-08-19,525.575
2005-08-22,532.59
2005-08-23,530.411
2005-08-24,526.398
2005-08-25,527.521
2005-08-26,526.588
2005-08-29,520.761
2005-08-30,521.163
2005-08-31,524.204
2005-09-01,531.112
2005-09-02,535.599
2005-09-05,536.934
2005-09-06,536.681
2005-09-07,539.72
2005-09-08,541.361
2005-09-09,543.667
2005-09-12,545.573
2005-09-13,543.116
2005-09-14,544.976
2005-09-15,545.01
2005-09-16,545.8
2005-09-19,546.259
2005-09-20,551.222
2005-09-21,551.943
2005-09-22,549.496
2005-09-23,545.541
2005-09-26,548.569
2005-09-27,549.955
2005-09-28,552.728
2005-09-29,559.01
2005-09-30,563.589
2005-10-03,565.55
2005-10-04,568.726
2005-10-05,561.706
2005-10-06,551.859
2005-10-07,551.776
2005-10-10,555.739
2005-10-11,558.334
2005-10-12,551.409
2005-10-13,541.14
2005-10-14,537.806
2005-10-17,535.437
2005-10-18,532.79
2005-10-19,521.79
2005-10-20,524.652
2005-10-21,528.328
2005-10-24,530.237
2005-10-25,528.815
2005-10-26,526.964
2005-10-27,522.033
2005-10-28,519.896
2005-10-31,528.333
2005-11-01,534.712
2005-11-02,542.542
2005-11-03,546.649
2005-11-04,545.639
2005-11-07,543.902
2005-11-08,542.769
2005-11-09,546.641
2005-11-10,549.496
