Date,WORLD VALUE Standard (Large+Mid Cap)
2009-12-01,6406.484
2009-12-02,6412.103
2009-12-03,6389.501
2009-12-04,6387.197
2009-12-07,6367.919
2009-12-08,6291.015
2009-12-09,6271.802
2009-12-10,6297.747
2009-12-11,6309.046
2009-12-14,6351.281
2009-12-15,6307.372
2009-12-16,6353.906
2009-12-17,6245.312
2009-12-18,6228.194
2009-12-21,6294.892
2009-12-22,6309.857
2009-12-23,6338.524
2009-12-24,6368.262
2009-12-25,6364.269
2009-12-28,6390.817
2009-12-29,6401.335
2009-12-30,6364.842
2009-12-31,6352.063
2010-01-01,6352.063
2010-01-04,6467.119
2010-01-05,6496.898
2010-01-06,6504.617
2010-01-07,6509.339
2010-01-08,6528.26
2010-01-11,6585.641
2010-01-12,6545.943
2010-01-13,6555.241
2010-01-14,6587.022
2010-01-15,6516.778
2010-01-18,6529.005
2010-01-19,6558.306
2010-01-20,6464.09
2010-01-21,6359.812
2010-01-22,6275.789
2010-01-25,6273.726
2010-01-26,6238.211
2010-01-27,6221.117
2010-01-28,6166.923
2010-01-29,6131.552
2010-02-01,6183.416
2010-02-02,6272.828
2010-02-03,6225.962
2010-02-04,6046.951
2010-02-05,5986.594
2010-02-08,5965.761
2010-02-09,6008.464
2010-02-10,6019.747
2010-02-11,6041.056
2010-02-12,6029.455
2010-02-15,6030.886
2010-02-16,6131.449
2010-02-17,6177.239
2010-02-18,6202.98
2010-02-19,6182.61
2010-02-22,6217.89
2010-02-23,6154.381
2010-02-24,6184.338
2010-02-25,6130.901
2010-02-26,6183.224
2010-03-01,6211.133
2010-03-02,6259.884
2010-03-03,6304.664
2010-03-04,6298.712
2010-03-05,6382.28
2010-03-08,6404.848
2010-03-09,6402.196
2010-03-10,6440.997
2010-03-11,6456.803
2010-03-12,6478.101
2010-03-15,6451.288
2010-03-16,6521.161
2010-03-17,6575.039
2010-03-18,6541.305
2010-03-19,6510.553
2010-03-22,6517.33
2010-03-23,6562.428
2010-03-24,6509.287
2010-03-25,6520.942
2010-03-26,6532.387
2010-03-29,6580.931
2010-03-30,6574.761
2010-03-31,6573.367
2010-04-01,6641.578
2010-04-02,6645.945
2010-04-05,6668.363
2010-04-06,6678.059
2010-04-07,6651.961
2010-04-08,6642.305
2010-04-09,6710.485
2010-04-12,6748.958
2010-04-13,6729.585
2010-04-14,6807.236
2010-04-15,6821.596
2010-04-16,6706.445
2010-04-19,6687.621
2010-04-20,6750.139
2010-04-21,6728.576
2010-04-22,6684.339
2010-04-23,6715.534
2010-04-26,6724.391
2010-04-27,6573.318
2010-04-28,6539.863
2010-04-29,6615.928
2010-04-30,6565.725
2010-05-03,6595.97
2010-05-04,6428.929
2010-05-05,6359.519
2010-05-06,6163.109
2010-05-07,6036.878
2010-05-10,6340.504
2010-05-11,6293.057
2010-05-12,6364.072
2010-05-13,6328.72
2010-05-14,6167.131
2010-05-17,6128.914
2010-05-18,6105.681
2010-05-19,6026.141
2010-05-20,5853.777
2010-05-21,5916.101
2010-05-24,5848.789
2010-05-25,5767.964
2010-05-26,5794.283
2010-05-27,5971.425
2010-05-28,5944.454
2010-05-31,5938.455
2010-06-01,5876.339
2010-06-02,5925.551
2010-06-03,5978.826
2010-06-04,5806.487
2010-06-07,5708.712
2010-06-08,5739.896
2010-06-09,5761.027
2010-06-10,5894.431
2010-06-11,5928.652
2010-06-14,5979.427
2010-06-15,6073.943
2010-06-16,6085.093
2010-06-17,6099.104
2010-06-18,6116.665
2010-06-21,6142.396
2010-06-22,6056.172
2010-06-23,6000.656
2010-06-24,5925.042
2010-06-25,5916.545
2010-06-28,5933.825
2010-06-29,5751.053
2010-06-30,5722.869
2010-07-01,5693.848
2010-07-02,5696.994
2010-07-05,5679.706
2010-07-06,5783.399
2010-07-07,5904.644
2010-07-08,5979.571
2010-07-09,6017.021
2010-07-12,6013.265
2010-07-13,6114.548
2010-07-14,6124.782
2010-07-15,6122.035
2010-07-16,5994.02
2010-07-19,5989.505
2010-07-20,6003.525
2010-07-21,5974.571
2010-07-22,6096.751
2010-07-23,6130.224
2010-07-26,6210.17
2010-07-27,6239.93
2010-07-28,6231.423
2010-07-29,6235.479
2010-07-30,6211.487
2010-08-02,6373.373
2010-08-03,6376.878
2010-08-04,6376.201
2010-08-05,6381.455
2010-08-06,6373.397
2010-08-09,6408.177
2010-08-10,6339.741
2010-08-11,6157.646
2010-08-12,6120.713
2010-08-13,6105.472
2010-08-16,6113.7
2010-08-17,6178.537
2010-08-18,6181.702
2010-08-19,6098.904
2010-08-20,6021.356
2010-08-23,6030.87
2010-08-24,5955.668
2010-08-25,5923.56
2010-08-26,5941.464
2010-08-27,6014.158
2010-08-30,5976.886
2010-08-31,5971.947
2010-09-01,6142.673
2010-09-02,6179.136
2010-09-03,6249.932
2010-09-06,6279.042
2010-09-07,6200.862
2010-09-08,6230.895
2010-09-09,6285.641
2010-09-10,6296.754
2010-09-13,6385.641
2010-09-14,6396.224
2010-09-15,6394.03
2010-09-16,6378.199
2010-09-17,6360.421
2010-09-20,6449.171
2010-09-21,6435.077
2010-09-22,6431.402
2010-09-23,6376.68
2010-09-24,6485.668
2010-09-27,6466.051
2010-09-28,6490.53
2010-09-29,6482.967
2010-09-30,6460.67
2010-10-01,6497.276
2010-10-04,6445.378
2010-10-05,6581.052
2010-10-06,6623.474
2010-10-07,6634.38
2010-10-08,6644.551
2010-10-11,6646.837
2010-10-12,6628.155
2010-10-13,6698.974
2010-10-14,6713.326
2010-10-15,6673.927
2010-10-18,6715.863
2010-10-19,6620.605
2010-10-20,6693.071
2010-10-21,6700.834
2010-10-22,6684.294
2010-10-25,6710.335
2010-10-26,6676.814
2010-10-27,6621.402
2010-10-28,6665.543
2010-10-29,6670.103
2010-11-01,6666.691
2010-11-02,6722.205
2010-11-03,6721.787
2010-11-04,6882.81
2010-11-05,6885.571
2010-11-08,6861.143
2010-11-09,6845.817
2010-11-10,6801.763
2010-11-11,6788.621
2010-11-12,6741.696
2010-11-15,6738.94
2010-11-16,6616.659
2010-11-17,6626.924
2010-11-18,6726.392
2010-11-19,6730.233
2010-11-22,6687.574
2010-11-23,6570.949
2010-11-24,6618.643
2010-11-25,6623.44
2010-11-26,6545.546
2010-11-29,6496.293
2010-11-30,6455.223
2010-12-01,6585.655
2010-12-02,6696.412
2010-12-03,6744.056
2010-12-06,6724.586
2010-12-07,6752.839
2010-12-08,6755.975
2010-12-09,6798.608
2010-12-10,6829.713
2010-12-13,6881.507
2010-12-14,6897.528
2010-12-15,6853.678
2010-12-16,6853.937
2010-12-17,6833.003
2010-12-20,6843.91
2010-12-21,6908.97
2010-12-22,6929.921
2010-12-23,6931.039
2010-12-24,6935.678
2010-12-27,6927.317
2010-12-28,6946.871
2010-12-29,6964.611
2010-12-30,6949.879
2010-12-31,6972.579
2011-01-03,7022.074
2011-01-04,7045.763
2011-01-05,7026.17
2011-01-06,7017.162
2011-01-07,6999.296
2011-01-10,6959.325
2011-01-11,6990.479
2011-01-12,7093.218
2011-01-13,7144.602
2011-01-14,7175.838
2011-01-17,7165.65
2011-01-18,7209.045
2011-01-19,7179.768
2011-01-20,7129.295
2011-01-21,7197.881
2011-01-24,7244.055
2011-01-25,7232.552
2011-01-26,7253.593
2011-01-27,7279.799
2011-01-28,7185.242
2011-01-31,7215.066
2011-02-01,7349.151
2011-02-02,7358.897
2011-02-03,7339.017
2011-02-04,7342.406
2011-02-07,7390.684
2011-02-08,7435.688
2011-02-09,7413.088
2011-02-10,7390.58
2011-02-11,7396.894
2011-02-14,7414.367
2011-02-15,7420.638
2011-02-16,7474.038
2011-02-17,7524.005
2011-02-18,7550.468
2011-02-21,7522.126
2011-02-22,7420.908
2011-02-23,7386.796
2011-02-24,7370.816
2011-02-25,7434.602
2011-02-28,7502.292
2011-03-01,7439.017
2011-03-02,7416.774
2011-03-03,7491.259
2011-03-04,7469.643
2011-03-07,7427.41
2011-03-08,7448.123
2011-03-09,7448.129
2011-03-10,7305.805
2011-03-11,7314.123
2011-03-14,7234.545
2011-03-15,7064.603
2011-03-16,6994.077
2011-03-17,7108.894
2011-03-18,7155.324
2011-03-21,7265.999
2011-03-22,7294.817
2011-03-23,7287.455
2011-03-24,7346.285
2011-03-25,7358.852
2011-03-28,7337.609
2011-03-29,7344.657
2011-03-30,7406.958
2011-03-31,7394.884
2011-04-01,7437.841
2011-04-04,7458.454
2011-04-05,7443.45
2011-04-06,7483.882
2011-04-07,7471.307
2011-04-08,7511.61
2011-04-11,7495.88
2011-04-12,7415.81
2011-04-13,7431.261
2011-04-14,7414.561
2011-04-15,7421.827
2011-04-18,7293.948
2011-04-19,7329.008
2011-04-20,7464.673
2011-04-21,7512.988
2011-04-22,7513.294
2011-04-25,7497.124
2011-04-26,7557.005
2011-04-27,7594.84
2011-04-28,7681.444
2011-04-29,7706.432
2011-05-02,7725.972
2011-05-03,7685.713
2011-05-04,7625.269
2011-05-05,7530.876
2011-05-06,7552.289
2011-05-09,7510.993
2011-05-10,7584.725
2011-05-11,7542.066
2011-05-12,7508.144
2011-05-13,7462.177
2011-05-16,7432.19
2011-05-17,7396.281
2011-05-18,7466.26
2011-05-19,7485.907
2011-05-20,7428.792
2011-05-23,7307.057
2011-05-24,7314.864
2011-05-25,7339.452
2011-05-26,7364.914
2011-05-27,7429.084
2011-05-30,7424.421
2011-05-31,7519.698
2011-06-01,7406.928
2011-06-02,7346.729
2011-06-03,7326.884
2011-06-06,7263.384
2011-06-07,7278.539
2011-06-08,7234.903
2011-06-09,7267.773
2011-06-10,7167.777
2011-06-13,7180.233
2011-06-14,7278.829
2011-06-15,7151.385
2011-06-16,7108.742
2011-06-17,7164.112
2011-06-20,7167.332
2011-06-21,7271.413
2011-06-22,7259.949
2011-06-23,7139.847
2011-06-24,7100.007
2011-06-27,7130.115
2011-06-28,7202.819
2011-06-29,7304.267
2011-06-30,7405.413
2011-07-01,7477.202
2011-07-04,7496.852
2011-07-05,7467.254
2011-07-06,7429.721
2011-07-07,7478.892
2011-07-08,7417.031
2011-07-11,7252.663
2011-07-12,7213.653
2011-07-13,7280.942
2011-07-14,7234.193
2011-07-15,7226.415
2011-07-18,7128.432
2011-07-19,7225.495
2011-07-20,7284.453
2011-07-21,7418.637
2011-07-22,7433.271
2011-07-25,7374.389
2011-07-26,7383.807
2011-07-27,7257.996
2011-07-28,7220.783
2011-07-29,7184.556
2011-08-01,7127.476
2011-08-02,6981.272
2011-08-03,6942.547
2011-08-04,6655.921
2011-08-05,6580.476
2011-08-08,6246.695
2011-08-09,6408.201
2011-08-10,6198.561
2011-08-11,6405.142
2011-08-12,6472.188
2011-08-15,6621.864
2011-08-16,6575.135
2011-08-17,6610.761
2011-08-18,6341.59
2011-08-19,6253.533
2011-08-22,6249.546
2011-08-23,6384.472
2011-08-24,6455.71
2011-08-25,6380.404
2011-08-26,6400.197
2011-08-29,6563.13
2011-08-30,6577.936
2011-08-31,6662.988
2011-09-01,6612.31
2011-09-02,6449.699
2011-09-05,6329.733
2011-09-06,6250.237
2011-09-07,6428.43
2011-09-08,6406.876
2011-09-09,6211.346
2011-09-12,6140.345
2011-09-13,6210.453
2011-09-14,6261.54
2011-09-15,6415.388
2011-09-16,6448.624
2011-09-19,6329.792
2011-09-20,6363.062
2011-09-21,6219.121
2011-09-22,5971.531
2011-09-23,6011.525
2011-09-26,6110.7
2011-09-27,6284.003
2011-09-28,6206.979
2011-09-29,6283.048
2011-09-30,6152.247
2011-10-03,5984.248
2011-10-04,5978.314
2011-10-05,6095.159
2011-10-06,6242.001
2011-10-07,6252.513
2011-10-10,6424.287
2011-10-11,6429.362
2011-10-12,6534.17
2011-10-13,6474.597
2011-10-14,6559.247
2011-10-17,6481.72
2011-10-18,6519.65
2011-10-19,6533.896
2011-10-20,6495.805
2011-10-21,6643.65
2011-10-24,6723.026
2011-10-25,6629.302
2011-10-26,6664.576
2011-10-27,6957.208
2011-10-28,6954.043
2011-10-31,6743.145
2011-11-01,6485.303
2011-11-02,6568.005
2011-11-03,6660.261
2011-11-04,6624.143
2011-11-07,6642.839
2011-11-08,6704.447
2011-11-09,6510.975
2011-11-10,6520.141
2011-11-11,6666.289
2011-11-14,6600.082
2011-11-15,6567.676
2011-11-16,6505.48
2011-11-17,6428.509
2011-11-18,6409.033
2011-11-21,6262.283
2011-11-22,6223.42
2011-11-23,6086.939
2011-11-24,6064.804
2011-11-25,6061.974
2011-11-28,6247.876
2011-11-29,6297.673
2011-11-30,6559.252
2011-12-01,6550.012
2011-12-02,6584.824
2011-12-05,6661.059
2011-12-06,6635.212
2011-12-07,6664.79
2011-12-08,6522.187
2011-12-09,6604.088
2011-12-12,6488.942
2011-12-13,6446.095
2011-12-14,6346.325
2011-12-15,6379.691
2011-12-16,6397.65
2011-12-19,6328.064
2011-12-20,6488.37
2011-12-21,6510.972
2011-12-22,6582.11
2011-12-23,6631.571
2011-12-26,6634.409
2011-12-27,6632.727
2011-12-28,6540.649
2011-12-29,6601.891
2011-12-30,6629.311
2012-01-02,6651.942
2012-01-03,6763.042
2012-01-04,6745.184
2012-01-05,6700.054
2012-01-06,6667.752
2012-01-09,6671.746
2012-01-10,6762.875
2012-01-11,6750.538
2012-01-12,6766.733
2012-01-13,6728.669
2012-01-16,6735.886
2012-01-17,6781.788
2012-01-18,6834.066
2012-01-19,6900.092
2012-01-20,6928.086
2012-01-23,6969.96
2012-01-24,6932.678
2012-01-25,6946.056
2012-01-26,6981.321
2012-01-27,6947.257
2012-01-30,6899.312
2012-01-31,6907.336
2012-02-01,7008.429
2012-02-02,7017.268
2012-02-03,7094.955
2012-02-06,7093.376
2012-02-07,7125.194
2012-02-08,7148.438
2012-02-09,7156.404
2012-02-10,7064.275
2012-02-13,7116.944
2012-02-14,7079.522
2012-02-15,7088.666
2012-02-16,7124.589
2012-02-17,7184.23
2012-02-20,7231.085
2012-02-21,7221.598
2012-02-22,7176.27
2012-02-23,7200.232
2012-02-24,7237.721
2012-02-27,7230.262
2012-02-28,7252.723
2012-02-29,7229.361
2012-03-01,7264.421
2012-03-02,7234.338
2012-03-05,7206.473
2012-03-06,7053.425
2012-03-07,7080.395
2012-03-08,7181.552
2012-03-09,7186.191
2012-03-12,7177.473
2012-03-13,7296.989
2012-03-14,7283.679
2012-03-15,7334.661
2012-03-16,7370.692
2012-03-19,7395.555
2012-03-20,7350.265
2012-03-21,7317.641
2012-03-22,7270.202
2012-03-23,7294.427
2012-03-26,7372.429
2012-03-27,7360.966
2012-03-28,7312.997
2012-03-29,7265.572
2012-03-30,7302.557
2012-04-02,7359.647
2012-04-03,7305.072
2012-04-04,7173.691
2012-04-05,7153.4
2012-04-06,7147.961
2012-04-09,7093.226
2012-04-10,6974.351
2012-04-11,7017.581
2012-04-12,7106.436
2012-04-13,7013.065
2012-04-16,7022.266
2012-04-17,7132.156
2012-04-18,7104.262
2012-04-19,7069.982
2012-04-20,7100.027
2012-04-23,7013.228
2012-04-24,7078.668
2012-04-25,7133.81
2012-04-26,7177.015
2012-04-27,7203.12
2012-04-30,7180.461
2012-05-01,7205.784
2012-05-02,7157.258
2012-05-03,7119.445
2012-05-04,7029.248
2012-05-07,7015.703
2012-05-08,6968.651
2012-05-09,6908.969
2012-05-10,6957.703
2012-05-11,6933.979
2012-05-14,6830.838
2012-05-15,6766.406
2012-05-16,6716.267
2012-05-17,6652.383
2012-05-18,6588.93
2012-05-21,6635.499
2012-05-22,6690.594
2012-05-23,6608.94
2012-05-24,6643.518
2012-05-25,6627.981
2012-05-28,6632.322
2012-05-29,6687.134
2012-05-30,6575.052
2012-05-31,6568.095
2012-06-01,6448.118
2012-06-04,6437.279
2012-06-05,6479.797
2012-06-06,6627.891
2012-06-07,6671.84
2012-06-08,6663.809
2012-06-11,6639.532
2012-06-12,6683.629
2012-06-13,6686.271
2012-06-14,6731.73
2012-06-15,6809.095
2012-06-18,6803.741
2012-06-19,6895.381
2012-06-20,6918.111
2012-06-21,6800.596
2012-06-22,6795.681
2012-06-25,6692.7
2012-06-26,6702.64
2012-06-27,6780.705
2012-06-28,6782.346
2012-06-29,6980.021
2012-07-02,7005.232
2012-07-03,7057.782
2012-07-04,7048.171
2012-07-05,6988.471
2012-07-06,6919.245
2012-07-09,6892.562
2012-07-10,6865.642
2012-07-11,6888.458
2012-07-12,6825.858
2012-07-13,6930.3
2012-07-16,6930.81
2012-07-17,6956.527
2012-07-18,7007.012
2012-07-19,7032.235
2012-07-20,6930.717
2012-07-23,6826.008
2012-07-24,6766.932
2012-07-25,6768.08
2012-07-26,6916.987
2012-07-27,7045.072
2012-07-30,7074.484
2012-07-31,7056.592
2012-08-01,7045.947
2012-08-02,6954.999
2012-08-03,7106.326
2012-08-06,7150.949
2012-08-07,7205.293
2012-08-08,7214.211
2012-08-09,7219.324
2012-08-10,7226.223
2012-08-13,7211.004
2012-08-14,7217.954
2012-08-15,7211.83
2012-08-16,7271.338
2012-08-17,7284.766
2012-08-20,7281.985
2012-08-21,7308.316
2012-08-22,7270.657
2012-08-23,7251.211
2012-08-24,7253.863
2012-08-27,7257.549
2012-08-28,7245.763
2012-08-29,7239.655
2012-08-30,7179.338
2012-08-31,7221.021
2012-09-03,7227.95
2012-09-04,7192.453
2012-09-05,7187.023
2012-09-06,7331.103
2012-09-07,7426.165
2012-09-10,7404.109
2012-09-11,7445.466
2012-09-12,7480.439
2012-09-13,7552.541
2012-09-14,7655.52
2012-09-17,7616.07
2012-09-18,7575.097
2012-09-19,7597.314
2012-09-20,7562.93
2012-09-21,7589.472
2012-09-24,7564.755
2012-09-25,7546.488
2012-09-26,7447.298
2012-09-27,7502.48
2012-09-28,7447.999
2012-10-01,7496.343
2012-10-02,7501.179
2012-10-03,7495.939
2012-10-04,7558.455
2012-10-05,7602.559
2012-10-08,7559.172
2012-10-09,7496.366
2012-10-10,7446.645
2012-10-11,7475.442
2012-10-12,7446.342
2012-10-15,7488.001
2012-10-16,7587.555
2012-10-17,7672.617
2012-10-18,7695.73
2012-10-19,7596.312
2012-10-22,7580.991
2012-10-23,7454.23
2012-10-24,7446.111
2012-10-25,7471.901
2012-10-26,7449.705
2012-10-29,7424.404
2012-10-30,7462.928
2012-10-31,7465.255
2012-11-01,7532.361
2012-11-02,7489.051
2012-11-05,7462.152
2012-11-06,7516.705
2012-11-07,7377.637
2012-11-08,7315.249
2012-11-09,7303.936
2012-11-12,7293.847
2012-11-13,7275.433
2012-11-14,7194.97
2012-11-15,7180.919
2012-11-16,7169.989
2012-11-19,7320.328
2012-11-20,7319.05
2012-11-21,7340.887
2012-11-22,7373.903
2012-11-23,7455.589
2012-11-26,7435.007
2012-11-27,7409.453
2012-11-28,7436.727
2012-11-29,7498.528
2012-11-30,7506.969
2012-12-03,7499.45
2012-12-04,7502.046
2012-12-05,7540.583
2012-12-06,7558.575
2012-12-07,7575.157
2012-12-10,7577.386
2012-12-11,7627.849
2012-12-12,7656.575
2012-12-13,7636.477
2012-12-14,7630.956
2012-12-17,7690.468
2012-12-18,7767.113
2012-12-19,7776.966
2012-12-20,7802.477
2012-12-21,7739.875
2012-12-24,7722.304
2012-12-25,7725.444
2012-12-26,7720.72
2012-12-27,7717.726
2012-12-28,7658.496
2012-12-31,7718.098
2013-01-01,7718.463
2013-01-02,7890.506
2013-01-03,7874.068
2013-01-04,7919.517
2013-01-07,7901.252
2013-01-08,7871.473
2013-01-09,7902.193
2013-01-10,7980.532
2013-01-11,8000.203
2013-01-14,8000.868
2013-01-15,8016.068
2013-01-16,7986.3
2013-01-17,8027.748
2013-01-18,8038.955
2013-01-21,8051.141
2013-01-22,8075.248
2013-01-23,8058.327
2013-01-24,8098.486
2013-01-25,8153.696
2013-01-28,8146.052
2013-01-29,8208.083
2013-01-30,8199.101
2013-01-31,8174.462
2013-02-01,8227.937
2013-02-04,8124.449
2013-02-05,8155.923
2013-02-06,8174.199
2013-02-07,8130.374
2013-02-08,8174.023
2013-02-11,8162.434
2013-02-12,8223.104
2013-02-13,8224.509
2013-02-14,8201.812
2013-02-15,8166.367
2013-02-18,8181.223
2013-02-19,8253.756
2013-02-20,8193.013
2013-02-21,8084.169
2013-02-22,8141.875
2013-02-25,8078.746
2013-02-26,8039.29
2013-02-27,8126.072
2013-02-28,8154.793
2013-03-01,8130.441
2013-03-04,8149.187
2013-03-05,8238.859
2013-03-06,8262.521
2013-03-07,8275.471
2013-03-08,8307.287
2013-03-11,8344.191
2013-03-12,8338.071
2013-03-13,8311.762
2013-03-14,8377.66
2013-03-15,8400.324
2013-03-18,8319.357
2013-03-19,8294.701
2013-03-20,8343.901
2013-03-21,8307.636
2013-03-22,8340.309
2013-03-25,8297.401
2013-03-26,8331.849
2013-03-27,8308.623
2013-03-28,8331.264
2013-03-29,8328.985
2013-04-01,8301.195
2013-04-02,8345.266
2013-04-03,8274.203
2013-04-04,8266.493
2013-04-05,8258.033
2013-04-08,8294.903
2013-04-09,8353.087
2013-04-10,8474.074
2013-04-11,8527.366
2013-04-12,8491.295
2013-04-15,8353.025
2013-04-16,8392.418
2013-04-17,8293.144
2013-04-18,8266.992
2013-04-19,8323.708
2013-04-22,8356.096
2013-04-23,8462.454
2013-04-24,8514.713
2013-04-25,8559.707
2013-04-26,8553.122
2013-04-29,8622.676
2013-04-30,8664.56
2013-05-01,8599.448
2013-05-02,8617.885
2013-05-03,8692.528
2013-05-06,8686.197
2013-05-07,8754.71
2013-05-08,8819.245
2013-05-09,8767.469
2013-05-10,8756.312
2013-05-13,8768.209
2013-05-14,8826.746
2013-05-15,8868.958
2013-05-16,8856.99
2013-05-17,8895.604
2013-05-20,8937.997
2013-05-21,8953.747
2013-05-22,8914.264
2013-05-23,8799.18
2013-05-24,8788.606
2013-05-27,8773.435
2013-05-28,8822.547
2013-05-29,8785.268
2013-05-30,8800.688
2013-05-31,8673.739
2013-06-03,8697.82
2013-06-04,8705.498
2013-06-05,8573.79
2013-06-06,8595.991
2013-06-07,8680.055
2013-06-10,8694.998
2013-06-11,8637.363
2013-06-12,8603.502
2013-06-13,8653.703
2013-06-14,8645.894
2013-06-17,8729.863
2013-06-18,8764.001
2013-06-19,8705.354
2013-06-20,8408.368
2013-06-21,8400.413
2013-06-24,8285.948
2013-06-25,8357.172
2013-06-26,8436.359
2013-06-27,8497.255
2013-06-28,8479.19
2013-07-01,8529.391
2013-07-02,8527.995
2013-07-03,8492.629
2013-07-04,8539.38
2013-07-05,8542.875
2013-07-08,8605.783
2013-07-09,8674.468
2013-07-10,8696.914
2013-07-11,8830.621
2013-07-12,8837.515
2013-07-15,8861.85
2013-07-16,8862.263
2013-07-17,8878.477
2013-07-18,8937.533
2013-07-19,8953.586
2013-07-22,9003.613
2013-07-23,9017.377
2013-07-24,9002.696
2013-07-25,8989.395
2013-07-26,8982.949
2013-07-29,8941.014
2013-07-30,8936.366
2013-07-31,8921.632
2013-08-01,9008.345
2013-08-02,9050.175
2013-08-05,9020.139
2013-08-06,9000.86
2013-08-07,8964.029
2013-08-08,9025.163
2013-08-09,9028.118
2013-08-12,9010.115
2013-08-13,9021.258
2013-08-14,9025.599
2013-08-15,8920.174
2013-08-16,8921.434
2013-08-19,8861.014
2013-08-20,8851.838
2013-08-21,8780.264
2013-08-22,8828.273
2013-08-23,8907.462
2013-08-26,8868.002
2013-08-27,8753.57
2013-08-28,8737.647
2013-08-29,8739.443
2013-08-30,8692.99
2013-09-02,8742.798
2013-09-03,8756.811
2013-09-04,8818.584
2013-09-05,8832.439
2013-09-06,8864.561
2013-09-09,8941.251
2013-09-10,9026.62
2013-09-11,9071.106
2013-09-12,9053.778
2013-09-13,9061.465
2013-09-16,9144.039
2013-09-17,9146.421
2013-09-18,9223.854
2013-09-19,9279.94
2013-09-20,9213.055
2013-09-23,9181.921
2013-09-24,9169.101
2013-09-25,9171.029
2013-09-26,9181.761
2013-09-27,9169.784
2013-09-30,9098.731
2013-10-01,9156.373
2013-10-02,9154.038
2013-10-03,9106.82
2013-10-04,9142.102
2013-10-07,9081.017
2013-10-08,9018.108
2013-10-09,9014.387
2013-10-10,9172.744
2013-10-11,9238.723
2013-10-14,9270.812
2013-10-15,9246.583
2013-10-16,9323.336
2013-10-17,9428.594
2013-10-18,9476.232
2013-10-21,9483.416
2013-10-22,9548.639
2013-10-23,9483.521
2013-10-24,9512.608
2013-10-25,9521.622
2013-10-28,9534.352
2013-10-29,9573.012
2013-10-30,9559.26
2013-10-31,9500.058
2013-11-01,9471.198
2013-11-04,9515.238
2013-11-05,9484.227
2013-11-06,9558.691
2013-11-07,9453.469
2013-11-08,9502.547
2013-11-11,9526.637
2013-11-12,9506.651
2013-11-13,9522.532
2013-11-14,9583.872
2013-11-15,9636.988
2013-11-18,9660.205
2013-11-19,9622.542
2013-11-20,9594.455
2013-11-21,9622.86
2013-11-22,9657.974
2013-11-25,9653.693
2013-11-26,9628.924
2013-11-27,9643.532
2013-11-28,9666.358
2013-11-29,9656.916
2013-12-02,9616.059
2013-12-03,9565.424
2013-12-04,9518.51
2013-12-05,9461.021
2013-12-06,9557.471
2013-12-09,9589.251
2013-12-10,9567.651
2013-12-11,9477.178
2013-12-12,9413.663
2013-12-13,9399.945
2013-12-16,9469.626
2013-12-17,9432.891
2013-12-18,9561.377
2013-12-19,9591.997
2013-12-20,9634.147
2013-12-23,9690.126
2013-12-24,9712.465
2013-12-25,9712.045
2013-12-26,9753.278
2013-12-27,9805.948
2013-12-30,9816.717
2013-12-31,9842.126
2014-01-01,9842.242
2014-01-02,9741.315
2014-01-03,9753.262
2014-01-06,9734.954
2014-01-07,9772.104
2014-01-08,9774.469
2014-01-09,9754.652
2014-01-10,9804.929
2014-01-13,9756.589
2014-01-14,9784.395
2014-01-15,9841.856
2014-01-16,9837.734
2014-01-17,9828.112
2014-01-20,9825.47
2014-01-21,9822.029
2014-01-22,9829.593
2014-01-23,9766.006
2014-01-24,9588.747
2014-01-27,9518.708
2014-01-28,9560.674
2014-01-29,9531.304
2014-01-30,9543.086
2014-01-31,9483.55
2014-02-03,9323.566
2014-02-04,9299.986
2014-02-05,9315.3
2014-02-06,9432.504
2014-02-07,9538.439
2014-02-10,9561.245
2014-02-11,9672.163
2014-02-12,9698.203
2014-02-13,9730.161
2014-02-14,9780.346
2014-02-17,9802.468
2014-02-18,9837.228
2014-02-19,9814.655
2014-02-20,9827.865
2014-02-21,9852.748
2014-02-24,9894.038
2014-02-25,9890.582
2014-02-26,9861.463
2014-02-27,9879.953
2014-02-28,9930.044
2014-03-03,9817.102
2014-03-04,9944.073
2014-03-05,9950.555
2014-03-06,9995.836
2014-03-07,9969.89
2014-03-10,9943.16
2014-03-11,9917.354
2014-03-12,9886.526
2014-03-13,9815.991
2014-03-14,9756.982
2014-03-17,9832.95
2014-03-18,9898.898
2014-03-19,9854.554
2014-03-20,9844.779
2014-03-21,9859.002
2014-03-24,9830.823
2014-03-25,9905.845
2014-03-26,9911.304
2014-03-27,9917.093
2014-03-28,9984.394
2014-03-31,10060.44
2014-04-01,10102.007
2014-04-02,10124.122
2014-04-03,10121.805
2014-04-04,10098.954
2014-04-07,10011.941
2014-04-08,10039.91
2014-04-09,10095.371
2014-04-10,9999.092
2014-04-11,9909.328
2014-04-14,9945.527
2014-04-15,9959.287
2014-04-16,10060.144
2014-04-17,10093.492
2014-04-18,10096.7
2014-04-21,10101.723
2014-04-22,10149.279
2014-04-23,10144.578
2014-04-24,10147.593
2014-04-25,10105.591
2014-04-28,10137.869
2014-04-29,10199.369
2014-04-30,10232.704
2014-05-01,10229.663
2014-05-02,10220.08
2014-05-05,10218.458
2014-05-06,10188.127
2014-05-07,10223.738
2014-05-08,10252.416
2014-05-09,10221.653
2014-05-12,10282.382
2014-05-13,10303.825
2014-05-14,10296.194
2014-05-15,10225.196
2014-05-16,10226.279
