Date,WORLD VALUE Standard (Large+Mid Cap)
2009-12-01,4665.717
2009-12-02,4669.75
2009-12-03,4653.286
2009-12-04,4651.602
2009-12-07,4637.529
2009-12-08,4581.397
2009-12-09,4567.355
2009-12-10,4586.14
2009-12-11,4594.168
2009-12-14,4624.873
2009-12-15,4592.732
2009-12-16,4626.591
2009-12-17,4547.489
2009-12-18,4535.015
2009-12-21,4583.568
2009-12-22,4594.394
2009-12-23,4615.019
2009-12-24,4636.618
2009-12-25,4633.711
2009-12-28,4652.815
2009-12-29,4660.226
2009-12-30,4633.483
2009-12-31,4624.131
2010-01-01,4624.131
2010-01-04,4707.781
2010-01-05,4729.459
2010-01-06,4734.561
2010-01-07,4737.969
2010-01-08,4751.732
2010-01-11,4793.487
2010-01-12,4764.588
2010-01-13,4771.332
2010-01-14,4794.464
2010-01-15,4743.315
2010-01-18,4752.214
2010-01-19,4773.542
2010-01-20,4704.78
2010-01-21,4628.879
2010-01-22,4567.637
2010-01-25,4566.12
2010-01-26,4540.258
2010-01-27,4527.533
2010-01-28,4487.961
2010-01-29,4462.22
2010-02-01,4499.85
2010-02-02,4564.913
2010-02-03,4530.415
2010-02-04,4400.131
2010-02-05,4356.104
2010-02-08,4340.643
2010-02-09,4371.677
2010-02-10,4379.53
2010-02-11,4394.927
2010-02-12,4386.257
2010-02-15,4387.298
2010-02-16,4460.429
2010-02-17,4493.59
2010-02-18,4512.222
2010-02-19,4497.307
2010-02-22,4522.926
2010-02-23,4476.726
2010-02-24,4498.336
2010-02-25,4459.219
2010-02-26,4497.237
2010-03-01,4517.516
2010-03-02,4552.962
2010-03-03,4585.406
2010-03-04,4581.052
2010-03-05,4641.772
2010-03-08,4658.017
2010-03-09,4656.009
2010-03-10,4684.17
2010-03-11,4695.291
2010-03-12,4710.776
2010-03-15,4691.265
2010-03-16,4742.062
2010-03-17,4781.222
2010-03-18,4756.68
2010-03-19,4734.307
2010-03-22,4739.21
2010-03-23,4771.936
2010-03-24,4733.283
2010-03-25,4741.689
2010-03-26,4749.841
2010-03-29,4784.43
2010-03-30,4779.758
2010-03-31,4778.676
2010-04-01,4827.746
2010-04-02,4830.92
2010-04-05,4847.178
2010-04-06,4854.212
2010-04-07,4834.689
2010-04-08,4827.547
2010-04-09,4877.065
2010-04-12,4904.955
2010-04-13,4890.856
2010-04-14,4947.182
2010-04-15,4957.59
2010-04-16,4873.883
2010-04-19,4860.159
2010-04-20,4905.469
2010-04-21,4889.782
2010-04-22,4857.618
2010-04-23,4879.946
2010-04-26,4886.376
2010-04-27,4776.504
2010-04-28,4751.891
2010-04-29,4806.733
2010-04-30,4769.93
2010-05-03,4791.531
2010-05-04,4669.68
2010-05-05,4618.632
2010-05-06,4475.374
2010-05-07,4383.034
2010-05-10,4603.42
2010-05-11,4568.699
2010-05-12,4619.87
2010-05-13,4594.164
2010-05-14,4476.68
2010-05-17,4448.665
2010-05-18,4431.749
2010-05-19,4373.83
2010-05-20,4248.164
2010-05-21,4293.325
2010-05-24,4243.898
2010-05-25,4185.243
2010-05-26,4204.185
2010-05-27,4331.996
2010-05-28,4312.351
2010-05-31,4307.936
2010-06-01,4262.799
2010-06-02,4298.402
2010-06-03,4337.017
2010-06-04,4211.967
2010-06-07,4140.995
2010-06-08,4163.462
2010-06-09,4178.686
2010-06-10,4275.427
2010-06-11,4299.878
2010-06-14,4336.413
2010-06-15,4404.955
2010-06-16,4413.005
2010-06-17,4423.011
2010-06-18,4435.744
2010-06-21,4454.2
2010-06-22,4391.641
2010-06-23,4351.368
2010-06-24,4296.417
2010-06-25,4290.207
2010-06-28,4302.462
2010-06-29,4169.899
2010-06-30,4149.355
2010-07-01,4128.192
2010-07-02,4130.336
2010-07-05,4117.798
2010-07-06,4192.975
2010-07-07,4280.351
2010-07-08,4334.611
2010-07-09,4361.757
2010-07-12,4358.995
2010-07-13,4432.354
2010-07-14,4439.772
2010-07-15,4437.781
2010-07-16,4344.975
2010-07-19,4341.702
2010-07-20,4351.851
2010-07-21,4330.683
2010-07-22,4419.207
2010-07-23,4443.469
2010-07-26,4501.417
2010-07-27,4522.989
2010-07-28,4516.689
2010-07-29,4519.437
2010-07-30,4502.048
2010-08-02,4619.263
2010-08-03,4621.79
2010-08-04,4620.839
2010-08-05,4624.599
2010-08-06,4618.719
2010-08-09,4643.899
2010-08-10,4594.203
2010-08-11,4461.826
2010-08-12,4434.966
2010-08-13,4423.877
2010-08-16,4429.769
2010-08-17,4476.53
2010-08-18,4478.699
2010-08-19,4418.706
2010-08-20,4362.512
2010-08-23,4369.38
2010-08-24,4314.894
2010-08-25,4291.554
2010-08-26,4304.501
2010-08-27,4356.852
2010-08-30,4329.594
2010-08-31,4325.951
2010-09-01,4449.582
2010-09-02,4475.939
2010-09-03,4527.203
2010-09-06,4548.271
2010-09-07,4491.565
2010-09-08,4513.065
2010-09-09,4552.71
2010-09-10,4560.739
2010-09-13,4624.741
2010-09-14,4632.398
2010-09-15,4630.781
2010-09-16,4619.124
2010-09-17,4606.249
2010-09-20,4670.308
2010-09-21,4660.042
2010-09-22,4657.38
2010-09-23,4617.746
2010-09-24,4696.629
2010-09-27,4682.406
2010-09-28,4699.52
2010-09-29,4693.903
2010-09-30,4677.696
2010-10-01,4704.067
2010-10-04,4666.434
2010-10-05,4764.661
2010-10-06,4794.813
2010-10-07,4802.705
2010-10-08,4810.065
2010-10-11,4811.677
2010-10-12,4798.152
2010-10-13,4849.339
2010-10-14,4859.728
2010-10-15,4831.097
2010-10-18,4861.432
2010-10-19,4792.478
2010-10-20,4844.74
2010-10-21,4850.355
2010-10-22,4838.344
2010-10-25,4857.187
2010-10-26,4832.915
2010-10-27,4792.633
2010-10-28,4824.462
2010-10-29,4827.762
2010-11-01,4825.292
2010-11-02,4865.469
2010-11-03,4864.921
2010-11-04,4981.21
2010-11-05,4983.124
2010-11-08,4965.07
2010-11-09,4953.634
2010-11-10,4921.393
2010-11-11,4911.879
2010-11-12,4877.509
2010-11-15,4875.443
2010-11-16,4786.754
2010-11-17,4794.031
2010-11-18,4865.974
2010-11-19,4868.666
2010-11-22,4837.636
2010-11-23,4753.241
2010-11-24,4787.686
2010-11-25,4791.148
2010-11-26,4734.495
2010-11-29,4698.706
2010-11-30,4668.928
2010-12-01,4763.156
2010-12-02,4843.256
2010-12-03,4877.606
2010-12-06,4863.491
2010-12-07,4883.883
2010-12-08,4885.908
2010-12-09,4916.624
2010-12-10,4939.11
2010-12-13,4976.307
2010-12-14,4987.892
2010-12-15,4956.156
2010-12-16,4956.274
2010-12-17,4941.136
2010-12-20,4948.996
2010-12-21,4995.981
2010-12-22,5010.929
2010-12-23,5011.46
2010-12-24,5014.814
2010-12-27,5008.767
2010-12-28,5022.864
2010-12-29,5035.417
2010-12-30,5024.676
2010-12-31,5041.088
2011-01-03,5076.822
2011-01-04,5093.863
2011-01-05,5079.607
2011-01-06,5072.572
2011-01-07,5059.645
2011-01-10,5030.702
2011-01-11,5053.205
2011-01-12,5127.388
2011-01-13,5164.505
2011-01-14,5187.084
2011-01-17,5179.597
2011-01-18,5210.962
2011-01-19,5189.598
2011-01-20,5153.115
2011-01-21,5202.687
2011-01-24,5235.965
2011-01-25,5227.63
2011-01-26,5242.683
2011-01-27,5261.531
2011-01-28,5193.128
2011-01-31,5214.683
2011-02-01,5311.587
2011-02-02,5318.389
2011-02-03,5303.793
2011-02-04,5306.229
2011-02-07,5341.118
2011-02-08,5373.213
2011-02-09,5356.692
2011-02-10,5340.397
2011-02-11,5344.782
2011-02-14,5357.162
2011-02-15,5361.672
2011-02-16,5400.082
2011-02-17,5436.039
2011-02-18,5455.123
2011-02-21,5434.644
2011-02-22,5361.499
2011-02-23,5336.839
2011-02-24,5324.227
2011-02-25,5370.001
2011-02-28,5418.796
2011-03-01,5373.076
2011-03-02,5356.877
2011-03-03,5410.634
2011-03-04,5395.013
2011-03-07,5364.473
2011-03-08,5379.191
2011-03-09,5379.055
2011-03-10,5276.265
2011-03-11,5281.896
2011-03-14,5224.407
2011-03-15,5101.674
2011-03-16,5050.713
2011-03-17,5133.6
2011-03-18,5167.129
2011-03-21,5247.023
2011-03-22,5267.792
2011-03-23,5262.476
2011-03-24,5304.781
2011-03-25,5313.664
2011-03-28,5298.311
2011-03-29,5302.607
2011-03-30,5347.43
2011-03-31,5338.705
2011-04-01,5369.42
2011-04-04,5384.12
2011-04-05,5373.236
2011-04-06,5401.797
2011-04-07,5392.565
2011-04-08,5421.564
2011-04-11,5410.192
2011-04-12,5352.393
2011-04-13,5363.472
2011-04-14,5351.094
2011-04-15,5356.256
2011-04-18,5263.822
2011-04-19,5289.079
2011-04-20,5386.978
2011-04-21,5421.273
2011-04-22,5421.493
2011-04-25,5409.825
2011-04-26,5452.933
2011-04-27,5479.943
2011-04-28,5542.311
2011-04-29,5559.976
2011-05-02,5573.679
2011-05-03,5544.582
2011-05-04,5500.275
2011-05-05,5431.448
2011-05-06,5446.004
2011-05-09,5415.891
2011-05-10,5468.915
2011-05-11,5437.338
2011-05-12,5412.785
2011-05-13,5379.261
2011-05-16,5357.141
2011-05-17,5331.003
2011-05-18,5381.24
2011-05-19,5395.278
2011-05-20,5353.618
2011-05-23,5264.866
2011-05-24,5270.454
2011-05-25,5288.087
2011-05-26,5305.958
2011-05-27,5351.909
2011-05-30,5348.859
2011-05-31,5417.286
2011-06-01,5335.933
2011-06-02,5292.441
2011-06-03,5278.107
2011-06-06,5232.252
2011-06-07,5243.102
2011-06-08,5211.467
2011-06-09,5235.143
2011-06-10,5162.879
2011-06-13,5171.486
2011-06-14,5242.427
2011-06-15,5150.629
2011-06-16,5119.663
2011-06-17,5159.54
2011-06-20,5161.622
2011-06-21,5236.539
2011-06-22,5228.245
2011-06-23,5141.749
2011-06-24,5112.918
2011-06-27,5134.594
2011-06-28,5186.569
2011-06-29,5259.479
2011-06-30,5332.234
2011-07-01,5383.705
2011-07-04,5397.78
2011-07-05,5376.445
2011-07-06,5348.895
2011-07-07,5384.229
2011-07-08,5339.645
2011-07-11,5221.303
2011-07-12,5193.207
2011-07-13,5241.438
2011-07-14,5207.76
2011-07-15,5202.161
2011-07-18,5131.624
2011-07-19,5201.497
2011-07-20,5243.724
2011-07-21,5340.202
2011-07-22,5350.648
2011-07-25,5308.26
2011-07-26,5315.039
2011-07-27,5224.378
2011-07-28,5197.423
2011-07-29,5171.347
2011-08-01,5130.132
2011-08-02,5024.897
2011-08-03,4996.426
2011-08-04,4790.102
2011-08-05,4735.79
2011-08-08,4495.517
2011-08-09,4611.716
2011-08-10,4460.378
2011-08-11,4608.843
2011-08-12,4657.068
2011-08-15,4764.683
2011-08-16,4730.965
2011-08-17,4756.28
2011-08-18,4562.618
2011-08-19,4499.219
2011-08-22,4496.325
2011-08-23,4593.393
2011-08-24,4644.528
2011-08-25,4590.324
2011-08-26,4604.363
2011-08-29,4721.453
2011-08-30,4731.938
2011-08-31,4793.044
2011-09-01,4756.455
2011-09-02,4639.45
2011-09-05,4552.981
2011-09-06,4495.777
2011-09-07,4623.738
2011-09-08,4608.196
2011-09-09,4467.546
2011-09-12,4416.462
2011-09-13,4466.519
2011-09-14,4503.243
2011-09-15,4613.66
2011-09-16,4637.553
2011-09-19,4551.694
2011-09-20,4575.57
2011-09-21,4472.044
2011-09-22,4294.008
2011-09-23,4322.767
2011-09-26,4394.033
2011-09-27,4518.631
2011-09-28,4462.487
2011-09-29,4517.116
2011-09-30,4422.968
2011-10-03,4302.065
2011-10-04,4297.672
2011-10-05,4381.136
2011-10-06,4486.566
2011-10-07,4494.122
2011-10-10,4617.588
2011-10-11,4621.213
2011-10-12,4696.402
2011-10-13,4653.471
2011-10-14,4714.311
2011-10-17,4658.449
2011-10-18,4685.709
2011-10-19,4695.726
2011-10-20,4668.349
2011-10-21,4774.599
2011-10-24,4831.529
2011-10-25,4764.173
2011-10-26,4789.523
2011-10-27,4999.74
2011-10-28,4997.38
2011-10-31,4845.813
2011-11-01,4660.513
2011-11-02,4719.754
2011-11-03,4785.76
2011-11-04,4759.716
2011-11-07,4772.664
2011-11-08,4816.278
2011-11-09,4677.258
2011-11-10,4683.487
2011-11-11,4788.467
2011-11-14,4740.768
2011-11-15,4717.36
2011-11-16,4672.356
2011-11-17,4617.064
2011-11-18,4602.975
2011-11-21,4497.41
2011-11-22,4469.34
2011-11-23,4371.29
2011-11-24,4355.394
2011-11-25,4353.151
2011-11-28,4486.523
2011-11-29,4522.092
2011-11-30,4709.843
2011-12-01,4703.187
2011-12-02,4728.126
2011-12-05,4782.828
2011-12-06,4764.254
2011-12-07,4785.288
2011-12-08,4682.884
2011-12-09,4741.689
2011-12-12,4658.929
2011-12-13,4627.848
2011-12-14,4556.064
2011-12-15,4579.945
2011-12-16,4592.832
2011-12-19,4542.699
2011-12-20,4657.731
2011-12-21,4673.926
2011-12-22,4724.501
2011-12-23,4759.98
2011-12-26,4762.018
2011-12-27,4760.722
2011-12-28,4694.295
2011-12-29,4738.21
2011-12-30,4757.844
2012-01-02,4774.086
2012-01-03,4853.759
2012-01-04,4840.676
2012-01-05,4808.289
2012-01-06,4784.576
2012-01-09,4787.424
2012-01-10,4852.742
2012-01-11,4843.757
2012-01-12,4855.347
2012-01-13,4828.034
2012-01-16,4833.09
2012-01-17,4866.025
2012-01-18,4903.335
2012-01-19,4950.67
2012-01-20,4970.754
2012-01-23,5000.796
2012-01-24,4973.932
2012-01-25,4983.397
2012-01-26,5008.631
2012-01-27,4984.137
2012-01-30,4949.651
2012-01-31,4955.402
2012-02-01,5027.605
2012-02-02,5033.839
2012-02-03,5089.367
2012-02-06,5088.23
2012-02-07,5111.02
2012-02-08,5127.316
2012-02-09,5132.945
2012-02-10,5066.848
2012-02-13,5104.357
2012-02-14,5077.404
2012-02-15,5083.463
2012-02-16,5109.097
2012-02-17,5151.801
2012-02-20,5185.397
2012-02-21,5178.562
2012-02-22,5146.033
2012-02-23,5162.956
2012-02-24,5189.637
2012-02-27,5183.309
2012-02-28,5199.285
2012-02-29,5182.431
2012-03-01,5207.472
2012-03-02,5185.838
2012-03-05,5165.804
2012-03-06,5056.034
2012-03-07,5075.069
2012-03-08,5147.52
2012-03-09,5150.845
2012-03-12,5144.546
2012-03-13,5229.804
2012-03-14,5220.228
2012-03-15,5256.745
2012-03-16,5282.568
2012-03-19,5300.173
2012-03-20,5267.694
2012-03-21,5244.245
2012-03-22,5210.166
2012-03-23,5227.411
2012-03-26,5283.261
2012-03-27,5275.019
2012-03-28,5239.77
2012-03-29,5205.645
2012-03-30,5232.025
2012-04-02,5272.764
2012-04-03,5233.384
2012-04-04,5139.113
2012-04-05,5123.705
2012-04-06,5119.809
2012-04-09,5080.605
2012-04-10,4995.367
2012-04-11,5026.171
2012-04-12,5089.785
2012-04-13,5022.541
2012-04-16,5028.95
2012-04-17,5107.544
2012-04-18,5087.511
2012-04-19,5062.887
2012-04-20,5084.175
2012-04-23,5021.529
2012-04-24,5068.342
2012-04-25,5107.428
2012-04-26,5138.176
2012-04-27,5156.597
2012-04-30,5140.096
2012-05-01,5158.22
2012-05-02,5123.166
2012-05-03,5095.799
2012-05-04,5030.267
2012-05-07,5020.526
2012-05-08,4986.722
2012-05-09,4943.616
2012-05-10,4977.161
2012-05-11,4959.949
2012-05-14,4886.056
2012-05-15,4839.828
2012-05-16,4803.394
2012-05-17,4757.454
2012-05-18,4711.614
2012-05-21,4744.526
2012-05-22,4783.785
2012-05-23,4725.337
2012-05-24,4749.83
2012-05-25,4738.698
2012-05-28,4741.751
2012-05-29,4780.744
2012-05-30,4700.205
2012-05-31,4695.173
2012-06-01,4609.219
2012-06-04,4601.428
2012-06-05,4631.795
2012-06-06,4737.353
2012-06-07,4768.695
2012-06-08,4762.683
2012-06-11,4745.192
2012-06-12,4776.693
2012-06-13,4778.151
2012-06-14,4810.633
2012-06-15,4865.92
2012-06-18,4861.683
2012-06-19,4927.091
2012-06-20,4943.29
2012-06-21,4859.044
2012-06-22,4855.53
2012-06-25,4781.83
2012-06-26,4788.877
2012-06-27,4844.224
2012-06-28,4845.332
2012-06-29,4986.433
2012-07-02,5004.399
2012-07-03,5041.524
2012-07-04,5034.529
2012-07-05,4991.865
2012-07-06,4941.884
2012-07-09,4922.799
2012-07-10,4903.514
2012-07-11,4919.671
2012-07-12,4874.934
2012-07-13,4949.345
2012-07-16,4949.709
2012-07-17,4968.075
2012-07-18,5003.935
2012-07-19,5021.791
2012-07-20,4949.296
2012-07-23,4874.501
2012-07-24,4832.228
2012-07-25,4833.035
2012-07-26,4939.335
2012-07-27,5030.74
2012-07-30,5051.644
2012-07-31,5038.868
2012-08-01,5031.013
2012-08-02,4965.963
2012-08-03,5073.809
2012-08-06,5105.66
2012-08-07,5144.439
2012-08-08,5150.455
2012-08-09,5153.715
2012-08-10,5158.612
2012-08-13,5147.4
2012-08-14,5152.238
2012-08-15,5147.467
2012-08-16,5189.877
2012-08-17,5199.425
2012-08-20,5197.407
2012-08-21,5216.169
2012-08-22,5189.22
2012-08-23,5175.295
2012-08-24,5176.957
2012-08-27,5179.552
2012-08-28,5171.102
2012-08-29,5166.482
2012-08-30,5123.346
2012-08-31,5153.074
2012-09-03,5158.01
2012-09-04,5132.663
2012-09-05,5128.561
2012-09-06,5231.193
2012-09-07,5298.766
2012-09-10,5282.978
2012-09-11,5312.474
2012-09-12,5337.136
2012-09-13,5388.388
2012-09-14,5461.859
2012-09-17,5433.639
2012-09-18,5404.383
2012-09-19,5420.144
2012-09-20,5395.376
2012-09-21,5414.302
2012-09-24,5396.294
2012-09-25,5383.076
2012-09-26,5311.563
2012-09-27,5350.782
2012-09-28,5311.925
2012-10-01,5346.237
2012-10-02,5349.677
2012-10-03,5345.628
2012-10-04,5390.188
2012-10-05,5421.11
2012-10-08,5390.147
2012-10-09,5345.338
2012-10-10,5309.885
2012-10-11,5330.149
2012-10-12,5309.373
2012-10-15,5339.077
2012-10-16,5410.06
2012-10-17,5470.344
2012-10-18,5486.782
2012-10-19,5415.901
2012-10-22,5404.934
2012-10-23,5314.459
2012-10-24,5308.67
2012-10-25,5327.031
2012-10-26,5311.201
2012-10-29,5293.145
2012-10-30,5320.558
2012-10-31,5322.061
2012-11-01,5369.79
2012-11-02,5338.89
2012-11-05,5319.526
2012-11-06,5358.399
2012-11-07,5258.38
2012-11-08,5213.904
2012-11-09,5205.77
2012-11-12,5198.539
2012-11-13,5185.174
2012-11-14,5127.23
2012-11-15,5117.127
2012-11-16,5109.162
2012-11-19,5216.089
2012-11-20,5215.091
2012-11-21,5230.627
2012-11-22,5254.135
2012-11-23,5312.109
2012-11-26,5297.379
2012-11-27,5279.171
2012-11-28,5298.346
2012-11-29,5342.279
2012-11-30,5348.287
2012-12-03,5342.917
2012-12-04,5344.759
2012-12-05,5371.99
2012-12-06,5384.411
2012-12-07,5396.137
2012-12-10,5397.66
2012-12-11,5433.581
2012-12-12,5453.872
2012-12-13,5439.2
2012-12-14,5435.228
2012-12-17,5477.378
2012-12-18,5531.943
2012-12-19,5538.913
2012-12-20,5556.723
2012-12-21,5511.988
2012-12-24,5499.361
2012-12-25,5501.597
2012-12-26,5498.106
2012-12-27,5495.619
2012-12-28,5453.268
2012-12-31,5495.708
2013-01-01,5495.968
2013-01-02,5618.124
2013-01-03,5606.352
2013-01-04,5638.713
2013-01-07,5625.699
2013-01-08,5603.915
2013-01-09,5625.786
2013-01-10,5681.492
2013-01-11,5695.418
2013-01-14,5695.882
2013-01-15,5706.513
2013-01-16,5685.121
2013-01-17,5714.618
2013-01-18,5722.575
2013-01-21,5731.232
2013-01-22,5748.299
2013-01-23,5736.228
2013-01-24,5764.399
2013-01-25,5803.697
2013-01-28,5798.21
2013-01-29,5842.312
2013-01-30,5835.424
2013-01-31,5817.781
2013-02-01,5855.806
2013-02-04,5782.131
2013-02-05,5804.34
2013-02-06,5817.269
2013-02-07,5785.71
2013-02-08,5816.663
2013-02-11,5808.367
2013-02-12,5851.481
2013-02-13,5851.774
2013-02-14,5835.445
2013-02-15,5810.134
2013-02-18,5820.701
2013-02-19,5872.04
2013-02-20,5828.789
2013-02-21,5751.009
2013-02-22,5791.816
2013-02-25,5746.884
2013-02-26,5717.757
2013-02-27,5779.252
2013-02-28,5799.617
2013-03-01,5782.274
2013-03-04,5795.602
2013-03-05,5859.328
2013-03-06,5875.796
2013-03-07,5884.883
2013-03-08,5907.476
2013-03-11,5933.625
2013-03-12,5929.238
2013-03-13,5910.266
2013-03-14,5957.095
2013-03-15,5973.059
2013-03-18,5915.195
2013-03-19,5897.625
2013-03-20,5932.556
2013-03-21,5906.473
2013-03-22,5929.625
2013-03-25,5899.108
2013-03-26,5923.115
2013-03-27,5906.048
2013-03-28,5922.067
2013-03-29,5920.447
2013-04-01,5900.578
2013-04-02,5931.865
2013-04-03,5881.05
2013-04-04,5875.331
2013-04-05,5869.249
2013-04-08,5894.751
2013-04-09,5936.078
2013-04-10,6021.785
2013-04-11,6059.27
2013-04-12,6033.315
2013-04-15,5935.007
2013-04-16,5962.982
2013-04-17,5892.446
2013-04-18,5873.824
2013-04-19,5913.81
2013-04-22,5936.739
2013-04-23,6012.071
2013-04-24,6048.938
2013-04-25,6080.694
2013-04-26,6075.768
2013-04-29,6125.004
2013-04-30,6154.635
2013-05-01,6108.279
2013-05-02,6121.122
2013-05-03,6173.896
2013-05-06,6169.047
2013-05-07,6217.58
2013-05-08,6262.484
2013-05-09,6224.481
2013-05-10,6216.436
2013-05-13,6224.722
2013-05-14,6265.592
2013-05-15,6294.726
2013-05-16,6286.011
2013-05-17,6313.354
2013-05-20,6342.97
2013-05-21,6353.85
2013-05-22,6325.596
2013-05-23,6243.651
2013-05-24,6235.906
2013-05-27,6225.088
2013-05-28,6259.866
2013-05-29,6233.169
2013-05-30,6243.854
2013-05-31,6153.731
2013-06-03,6170.757
2013-06-04,6176.204
2013-06-05,6082.475
2013-06-06,6097.888
2013-06-07,6157.496
2013-06-10,6168.006
2013-06-11,6127.117
2013-06-12,6102.596
2013-06-13,6137.997
2013-06-14,6132.45
2013-06-17,6192.0
2013-06-18,6216.169
2013-06-19,6174.554
2013-06-20,5963.603
2013-06-21,5957.956
2013-06-24,5876.286
2013-06-25,5926.794
2013-06-26,5982.426
2013-06-27,6025.341
2013-06-28,6012.506
2013-07-01,6047.901
2013-07-02,6046.564
2013-07-03,6021.448
2013-07-04,6054.58
2013-07-05,6056.979
2013-07-08,6101.014
2013-07-09,6149.693
2013-07-10,6165.54
2013-07-11,6260.167
2013-07-12,6265.055
2013-07-15,6282.306
2013-07-16,6282.597
2013-07-17,6293.877
2013-07-18,6335.597
2013-07-19,6346.977
2013-07-22,6382.437
2013-07-23,6392.154
2013-07-24,6381.726
2013-07-25,6372.268
2013-07-26,6367.699
2013-07-29,6337.897
2013-07-30,6334.487
2013-07-31,6323.754
2013-08-01,6385.065
2013-08-02,6414.679
2013-08-05,6393.189
2013-08-06,6379.494
2013-08-07,6353.07
2013-08-08,6396.36
2013-08-09,6397.984
2013-08-12,6385.169
2013-08-13,6392.651
2013-08-14,6395.285
2013-08-15,6320.25
2013-08-16,6321.026
2013-08-19,6278.112
2013-08-20,6271.513
2013-08-21,6220.719
2013-08-22,6254.717
2013-08-23,6310.539
2013-08-26,6282.545
2013-08-27,6201.433
2013-08-28,6189.853
2013-08-29,6190.993
2013-08-30,6158.041
2013-09-02,6193.322
2013-09-03,6203.19
2013-09-04,6246.647
2013-09-05,6256.433
2013-09-06,6278.964
2013-09-09,6333.225
2013-09-10,6393.671
2013-09-11,6425.068
2013-09-12,6412.396
2013-09-13,6417.84
2013-09-16,6476.313
2013-09-17,6477.969
2013-09-18,6532.787
2013-09-19,6572.213
2013-09-20,6524.842
2013-09-23,6502.62
2013-09-24,6493.301
2013-09-25,6494.587
2013-09-26,6501.393
2013-09-27,6492.702
2013-09-30,6442.369
2013-10-01,6482.968
2013-10-02,6480.988
2013-10-03,6447.557
2013-10-04,6472.516
2013-10-07,6429.268
2013-10-08,6384.158
2013-10-09,6381.461
2013-10-10,6493.38
2013-10-11,6540.004
2013-10-14,6562.719
2013-10-15,6545.565
2013-10-16,6599.681
2013-10-17,6674.164
2013-10-18,6707.872
2013-10-21,6712.93
2013-10-22,6759.06
2013-10-23,6712.955
2013-10-24,6733.517
2013-10-25,6739.897
2013-10-28,6748.908
2013-10-29,6776.197
2013-10-30,6766.288
2013-10-31,6724.254
2013-11-01,6703.819
2013-11-04,6734.988
2013-11-05,6712.811
2013-11-06,6764.759
2013-11-07,6689.852
2013-11-08,6724.557
2013-11-11,6741.559
2013-11-12,6727.348
2013-11-13,6738.03
2013-11-14,6781.093
2013-11-15,6818.454
2013-11-18,6834.759
2013-11-19,6807.711
2013-11-20,6787.725
2013-11-21,6807.769
2013-11-22,6832.333
2013-11-25,6829.242
2013-11-26,6811.55
2013-11-27,6821.706
2013-11-28,6837.849
2013-11-29,6831.085
2013-12-02,6802.152
2013-12-03,6766.28
2013-12-04,6732.838
2013-12-05,6692.128
2013-12-06,6760.073
2013-12-09,6782.489
2013-12-10,6767.178
2013-12-11,6703.026
2013-12-12,6657.743
2013-12-13,6648.007
2013-12-16,6697.033
2013-12-17,6671.046
2013-12-18,6761.895
2013-12-19,6783.241
2013-12-20,6813.041
2013-12-23,6852.285
2013-12-24,6867.862
2013-12-25,6867.565
2013-12-26,6896.616
2013-12-27,6933.301
2013-12-30,6940.753
2013-12-31,6958.657
2014-01-01,6958.739
2014-01-02,6886.98
2014-01-03,6895.288
2014-01-06,6882.345
2014-01-07,6908.609
2014-01-08,6909.699
2014-01-09,6895.69
2014-01-10,6931.23
2014-01-13,6896.982
2014-01-14,6916.622
2014-01-15,6957.219
2014-01-16,6954.287
2014-01-17,6947.475
2014-01-20,6945.607
2014-01-21,6943.162
2014-01-22,6948.29
2014-01-23,6903.322
2014-01-24,6778.022
2014-01-27,6728.514
2014-01-28,6758.176
2014-01-29,6736.898
2014-01-30,6745.072
2014-01-31,6702.98
2014-02-03,6589.902
2014-02-04,6573.163
2014-02-05,6583.358
2014-02-06,6665.594
2014-02-07,6740.357
2014-02-10,6756.429
2014-02-11,6834.783
2014-02-12,6852.28
2014-02-13,6874.678
2014-02-14,6910.043
2014-02-17,6925.671
2014-02-18,6949.869
2014-02-19,6933.884
2014-02-20,6942.846
2014-02-21,6960.135
2014-02-24,6989.259
2014-02-25,6986.789
2014-02-26,6965.891
2014-02-27,6978.329
2014-02-28,7013.642
2014-03-03,6933.84
2014-03-04,7023.507
2014-03-05,7027.765
2014-03-06,7059.407
2014-03-07,7041.006
2014-03-10,7022.041
2014-03-11,7003.787
2014-03-12,6981.679
2014-03-13,6931.612
2014-03-14,6889.94
2014-03-17,6943.575
2014-03-18,6990.11
2014-03-19,6958.771
2014-03-20,6951.641
2014-03-21,6961.431
2014-03-24,6941.302
2014-03-25,6994.234
2014-03-26,6997.882
2014-03-27,7000.335
2014-03-28,7047.653
2014-03-31,7101.305
2014-04-01,7130.367
2014-04-02,7145.675
2014-04-03,7143.844
2014-04-04,7127.595
2014-04-07,7066.152
2014-04-08,7085.231
2014-04-09,7124.067
2014-04-10,7055.772
2014-04-11,6992.263
2014-04-14,7017.35
2014-04-15,7027.054
2014-04-16,7098.199
2014-04-17,7121.625
2014-04-18,7123.888
2014-04-21,7127.427
2014-04-22,7160.882
2014-04-23,7157.29
2014-04-24,7159.367
2014-04-25,7129.354
2014-04-28,7151.995
2014-04-29,7195.265
2014-04-30,7218.53
2014-05-01,7216.276
2014-05-02,7208.812
2014-05-05,7206.988
2014-05-06,7185.523
2014-05-07,7209.948
2014-05-08,7229.412
2014-05-09,7207.228
2014-05-12,7249.304
2014-05-13,7263.868
2014-05-14,7257.946
2014-05-15,7207.296
2014-05-16,7207.901
