Date,FRANCE IMI GROWTH IMI (Large+Mid+Small Cap)
2001-01-01,639.462
2001-01-02,626.3
2001-01-03,606.745
2001-01-04,625.354
2001-01-05,622.618
2001-01-08,615.294
2001-01-09,600.648
2001-01-10,602.591
2001-01-11,614.485
2001-01-12,635.827
2001-01-15,630.154
2001-01-16,621.781
2001-01-17,633.851
2001-01-18,643.97
2001-01-19,640.982
2001-01-22,642.539
2001-01-23,639.35
2001-01-24,633.36
2001-01-25,632.781
2001-01-26,633.386
2001-01-29,625.253
2001-01-30,632.826
2001-01-31,647.529
2001-02-01,644.108
2001-02-02,629.63
2001-02-05,631.548
2001-02-06,629.17
2001-02-07,616.898
2001-02-08,609.932
2001-02-09,604.346
2001-02-12,612.885
2001-02-13,604.815
2001-02-14,587.448
2001-02-15,589.361
2001-02-16,581.679
2001-02-19,581.66
2001-02-20,570.271
2001-02-21,563.041
2001-02-22,558.58
2001-02-23,542.605
2001-02-26,554.386
2001-02-27,562.436
2001-02-28,551.093
2001-03-01,545.804
2001-03-02,547.421
2001-03-05,555.463
2001-03-06,571.376
2001-03-07,570.814
2001-03-08,565.033
2001-03-09,554.575
2001-03-12,535.894
2001-03-13,525.879
2001-03-14,515.837
2001-03-15,518.871
2001-03-16,502.336
2001-03-19,498.213
2001-03-20,512.573
2001-03-21,494.801
2001-03-22,469.254
2001-03-23,491.63
2001-03-26,510.576
2001-03-27,522.67
2001-03-28,509.634
2001-03-29,502.841
2001-03-30,504.286
2001-04-02,505.07
2001-04-03,486.488
2001-04-04,501.942
2001-04-05,509.965
2001-04-06,510.004
2001-04-09,515.061
2001-04-10,525.582
2001-04-11,526.822
2001-04-12,531.162
2001-04-13,531.162
2001-04-16,525.722
2001-04-17,519.133
2001-04-18,535.238
2001-04-19,542.738
2001-04-20,546.868
2001-04-23,538.798
2001-04-24,537.598
2001-04-25,537.639
2001-04-26,550.035
2001-04-27,552.422
2001-04-30,559.478
2001-05-01,562.446
2001-05-02,557.488
2001-05-03,547.877
2001-05-04,546.68
2001-05-07,548.348
2001-05-08,546.734
2001-05-09,544.161
2001-05-10,552.216
2001-05-11,543.313
2001-05-14,531.505
2001-05-15,538.781
2001-05-16,538.312
2001-05-17,544.496
2001-05-18,542.944
2001-05-21,543.809
2001-05-22,546.716
2001-05-23,536.674
2001-05-24,535.063
2001-05-25,529.122
2001-05-28,534.213
2001-05-29,522.375
2001-05-30,513.25
2001-05-31,507.56
2001-06-01,505.358
2001-06-04,506.049
2001-06-05,514.026
2001-06-06,510.657
2001-06-07,510.528
2001-06-08,508.765
2001-06-11,502.353
2001-06-12,496.391
2001-06-13,500.006
2001-06-14,498.975
2001-06-15,494.103
2001-06-18,487.04
2001-06-19,487.698
2001-06-20,481.231
2001-06-21,477.735
2001-06-22,481.112
2001-06-25,486.073
2001-06-26,476.279
2001-06-27,471.719
2001-06-28,472.278
2001-06-29,478.014
2001-07-02,483.757
2001-07-03,475.06
2001-07-04,471.235
2001-07-05,460.322
2001-07-06,454.149
2001-07-09,459.972
2001-07-10,459.753
2001-07-11,458.092
2001-07-12,458.52
2001-07-13,462.395
2001-07-16,463.147
2001-07-17,457.099
2001-07-18,458.728
2001-07-19,465.271
2001-07-20,463.459
2001-07-23,462.71
2001-07-24,460.798
2001-07-25,455.595
2001-07-26,459.546
2001-07-27,469.044
2001-07-30,475.693
2001-07-31,481.167
2001-08-01,487.014
2001-08-02,485.928
2001-08-03,481.45
2001-08-06,481.369
2001-08-07,477.42
2001-08-08,470.631
2001-08-09,467.027
2001-08-10,466.54
2001-08-13,474.786
2001-08-14,477.654
2001-08-15,483.288
2001-08-16,479.873
2001-08-17,471.639
2001-08-20,469.214
2001-08-21,475.429
2001-08-22,477.669
2001-08-23,473.874
2001-08-24,483.416
2001-08-27,480.897
2001-08-28,471.934
2001-08-29,474.056
2001-08-30,462.619
2001-08-31,462.113
2001-09-03,456.17
2001-09-04,452.942
2001-09-05,443.62
2001-09-06,438.559
2001-09-07,439.17
2001-09-10,433.802
2001-09-11,409.552
2001-09-12,413.142
2001-09-13,412.392
2001-09-14,398.718
2001-09-17,405.036
2001-09-18,404.642
2001-09-19,399.611
2001-09-20,385.471
2001-09-21,371.542
2001-09-24,388.816
2001-09-25,396.204
2001-09-26,402.564
2001-09-27,404.823
2001-09-28,408.332
2001-10-01,405.698
2001-10-02,407.472
2001-10-03,407.379
2001-10-04,419.638
2001-10-05,420.869
2001-10-08,423.456
2001-10-09,424.67
2001-10-10,435.614
2001-10-11,430.986
2001-10-12,433.16
2001-10-15,425.215
2001-10-16,434.415
2001-10-17,442.317
2001-10-18,434.427
2001-10-19,426.229
2001-10-22,430.411
2001-10-23,440.439
2001-10-24,444.161
2001-10-25,436.373
2001-10-26,443.359
2001-10-29,441.201
2001-10-30,430.481
2001-10-31,433.82
2001-11-01,439.147
2001-11-02,438.022
2001-11-05,445.276
2001-11-06,441.693
2001-11-07,446.557
2001-11-08,448.025
2001-11-09,443.718
2001-11-12,432.296
2001-11-13,443.426
2001-11-14,445.165
2001-11-15,441.192
2001-11-16,444.475
2001-11-19,449.028
2001-11-20,444.678
2001-11-21,437.78
2001-11-22,443.494
2001-11-23,439.509
2001-11-26,441.126
2001-11-27,437.812
2001-11-28,436.93
2001-11-29,437.12
2001-11-30,443.468
2001-12-03,439.47
2001-12-04,446.536
2001-12-05,456.718
2001-12-06,457.285
2001-12-07,454.188
2001-12-10,446.67
2001-12-11,446.968
2001-12-12,445.217
2001-12-13,439.288
2001-12-14,435.702
2001-12-17,447.977
2001-12-18,445.041
2001-12-19,442.365
2001-12-20,440.624
2001-12-21,441.211
2001-12-24,437.235
2001-12-25,437.235
2001-12-26,437.609
2001-12-27,449.844
2001-12-28,449.894
2001-12-31,454.282
2002-01-01,454.282
2002-01-02,456.891
2002-01-03,462.049
2002-01-04,459.528
2002-01-07,454.391
2002-01-08,448.393
2002-01-09,451.617
2002-01-10,446.589
2002-01-11,448.175
2002-01-14,442.322
2002-01-15,448.856
2002-01-16,437.748
2002-01-17,439.238
2002-01-18,438.0
2002-01-21,435.937
2002-01-22,438.235
2002-01-23,438.071
2002-01-24,439.158
2002-01-25,430.731
2002-01-28,433.431
2002-01-29,428.126
2002-01-30,424.017
2002-01-31,429.001
2002-02-01,427.703
2002-02-04,426.472
2002-02-05,421.086
2002-02-06,418.167
2002-02-07,417.376
2002-02-08,417.476
2002-02-11,424.513
2002-02-12,421.116
2002-02-13,422.312
2002-02-14,426.349
2002-02-15,425.097
2002-02-18,420.733
2002-02-19,415.595
2002-02-20,413.773
2002-02-21,415.905
2002-02-22,414.826
2002-02-25,416.918
2002-02-26,417.513
2002-02-27,423.891
2002-02-28,426.061
2002-03-01,429.393
2002-03-04,440.098
2002-03-05,437.544
2002-03-06,441.093
2002-03-07,447.892
2002-03-08,446.672
2002-03-11,443.281
2002-03-12,439.522
2002-03-13,439.519
2002-03-14,445.538
2002-03-15,449.455
2002-03-18,451.545
2002-03-19,452.728
2002-03-20,451.505
2002-03-21,448.217
2002-03-22,447.529
2002-03-25,445.371
2002-03-26,448.774
2002-03-27,445.709
2002-03-28,451.193
2002-03-29,451.193
2002-04-01,454.891
2002-04-02,451.249
2002-04-03,450.084
2002-04-04,442.423
2002-04-05,440.604
2002-04-08,431.849
2002-04-09,434.768
2002-04-10,441.725
2002-04-11,436.013
2002-04-12,436.827
2002-04-15,438.784
2002-04-16,447.809
2002-04-17,449.872
2002-04-18,449.58
2002-04-19,448.799
2002-04-22,444.627
2002-04-23,445.761
2002-04-24,444.462
2002-04-25,443.428
2002-04-26,443.255
2002-04-29,442.895
2002-04-30,445.823
2002-05-01,448.346
2002-05-02,441.349
2002-05-03,440.028
2002-05-06,444.642
2002-05-07,435.338
2002-05-08,442.18
2002-05-09,440.751
2002-05-10,437.582
2002-05-13,441.675
2002-05-14,444.338
2002-05-15,448.48
2002-05-16,449.633
2002-05-17,453.3
2002-05-20,450.241
2002-05-21,447.973
2002-05-22,443.999
2002-05-23,441.735
2002-05-24,442.551
2002-05-27,443.58
2002-05-28,446.812
2002-05-29,447.952
2002-05-30,444.698
2002-05-31,442.717
2002-06-03,439.209
2002-06-04,425.386
2002-06-05,425.006
2002-06-06,429.614
2002-06-07,422.555
2002-06-10,423.429
2002-06-11,429.898
2002-06-12,421.592
2002-06-13,417.512
2002-06-14,408.977
2002-06-17,424.344
2002-06-18,426.458
2002-06-19,423.716
2002-06-20,418.771
2002-06-21,417.447
2002-06-24,408.1
2002-06-25,415.686
2002-06-26,418.425
2002-06-27,421.565
2002-06-28,440.535
2002-07-01,438.801
2002-07-02,424.264
2002-07-03,408.325
2002-07-04,415.875
2002-07-05,430.597
2002-07-08,437.113
2002-07-09,435.779
2002-07-10,415.278
2002-07-11,400.227
2002-07-12,401.172
2002-07-15,388.167
2002-07-16,386.798
2002-07-17,398.986
2002-07-18,407.638
2002-07-19,391.527
2002-07-22,369.95
2002-07-23,357.299
2002-07-24,351.776
2002-07-25,365.2
2002-07-26,364.849
2002-07-29,384.184
2002-07-30,387.189
2002-07-31,387.865
2002-08-01,370.549
2002-08-02,373.301
2002-08-05,360.557
2002-08-06,368.503
2002-08-07,370.012
2002-08-08,379.669
2002-08-09,385.192
2002-08-12,377.468
2002-08-13,380.698
2002-08-14,369.86
2002-08-15,380.97
2002-08-16,383.3
2002-08-19,390.12
2002-08-20,382.328
2002-08-21,386.43
2002-08-22,393.756
2002-08-23,388.343
2002-08-26,381.866
2002-08-27,394.457
2002-08-28,380.963
2002-08-29,374.872
2002-08-30,379.157
2002-09-02,370.126
2002-09-03,359.834
2002-09-04,365.114
2002-09-05,364.773
2002-09-06,373.444
2002-09-09,366.852
2002-09-10,374.535
2002-09-11,384.272
2002-09-12,371.161
2002-09-13,363.692
2002-09-16,359.881
2002-09-17,356.597
2002-09-18,350.124
2002-09-19,343.987
2002-09-20,340.418
2002-09-23,332.75
2002-09-24,326.578
2002-09-25,331.428
2002-09-26,349.887
2002-09-27,348.718
2002-09-30,337.263
2002-10-01,342.748
2002-10-02,354.84
2002-10-03,348.576
2002-10-04,338.449
2002-10-07,334.881
2002-10-08,328.578
2002-10-09,328.323
2002-10-10,336.471
2002-10-11,349.295
2002-10-14,348.453
2002-10-15,365.483
2002-10-16,360.687
2002-10-17,369.384
2002-10-18,366.501
2002-10-21,368.604
2002-10-22,367.915
2002-10-23,353.901
2002-10-24,361.03
2002-10-25,360.6
2002-10-28,367.449
2002-10-29,352.039
2002-10-30,363.305
2002-10-31,373.426
2002-11-01,372.122
2002-11-04,380.932
2002-11-05,382.941
2002-11-06,377.823
2002-11-07,372.128
2002-11-08,369.252
2002-11-11,368.72
2002-11-12,369.336
2002-11-13,365.193
2002-11-14,374.667
2002-11-15,376.612
2002-11-18,381.657
2002-11-19,381.036
2002-11-20,374.257
2002-11-21,386.083
2002-11-22,382.909
2002-11-25,378.585
2002-11-26,371.669
2002-11-27,381.72
2002-11-28,384.656
2002-11-29,382.912
2002-12-02,377.154
2002-12-03,370.099
2002-12-04,371.698
2002-12-05,367.195
2002-12-06,371.71
2002-12-09,365.627
2002-12-10,369.268
2002-12-11,372.557
2002-12-12,368.854
2002-12-13,364.556
2002-12-16,371.173
2002-12-17,371.687
2002-12-18,365.276
2002-12-19,363.824
2002-12-20,367.666
2002-12-23,369.363
2002-12-24,370.326
2002-12-25,370.326
2002-12-26,371.26
2002-12-27,366.355
2002-12-30,371.268
2002-12-31,377.094
2003-01-01,377.094
2003-01-02,384.553
2003-01-03,384.544
2003-01-06,389.821
2003-01-07,382.321
2003-01-08,372.575
2003-01-09,381.205
2003-01-10,381.013
2003-01-13,380.138
2003-01-14,381.284
2003-01-15,375.95
2003-01-16,375.073
2003-01-17,369.587
2003-01-20,365.78
2003-01-21,362.886
2003-01-22,355.548
2003-01-23,354.846
2003-01-24,354.106
2003-01-27,341.856
2003-01-28,342.701
2003-01-29,351.394
2003-01-30,355.233
2003-01-31,355.438
2003-02-03,356.852
2003-02-04,350.984
2003-02-05,349.944
2003-02-06,344.799
2003-02-07,340.167
2003-02-10,334.871
2003-02-11,340.262
2003-02-12,332.979
2003-02-13,333.841
2003-02-14,339.338
2003-02-17,344.336
2003-02-18,351.157
2003-02-19,344.366
2003-02-20,342.312
2003-02-21,346.519
2003-02-24,343.12
2003-02-25,332.911
2003-02-26,332.829
2003-02-27,334.703
2003-02-28,340.176
2003-03-03,345.257
2003-03-04,338.515
2003-03-05,337.52
2003-03-06,336.931
2003-03-07,330.85
2003-03-10,325.447
2003-03-11,323.497
2003-03-12,310.668
2003-03-13,323.991
2003-03-14,338.468
2003-03-17,347.448
2003-03-18,341.219
2003-03-19,345.384
2003-03-20,343.5
2003-03-21,351.744
2003-03-24,336.633
2003-03-25,346.295
2003-03-26,343.903
2003-03-27,337.854
2003-03-28,339.654
2003-03-31,331.442
2003-04-01,334.604
2003-04-02,343.267
2003-04-03,345.615
2003-04-04,350.49
2003-04-07,355.747
2003-04-08,353.231
2003-04-09,354.021
2003-04-10,349.88
2003-04-11,351.417
2003-04-14,354.921
2003-04-15,360.035
2003-04-16,359.116
2003-04-17,361.741
2003-04-18,361.741
2003-04-21,360.182
2003-04-22,364.904
2003-04-23,367.764
2003-04-24,364.456
2003-04-25,360.704
2003-04-28,369.59
2003-04-29,368.255
2003-04-30,374.671
2003-05-01,378.112
2003-05-02,379.403
2003-05-05,385.453
2003-05-06,394.17
2003-05-07,391.978
2003-05-08,385.791
2003-05-09,390.511
2003-05-12,391.108
2003-05-13,389.911
2003-05-14,389.107
2003-05-15,393.548
2003-05-16,397.684
2003-05-19,387.959
2003-05-20,387.99
2003-05-21,390.746
2003-05-22,393.811
2003-05-23,395.949
2003-05-26,397.433
2003-05-27,399.161
2003-05-28,402.117
2003-05-29,406.327
2003-05-30,405.997
2003-06-02,413.06
2003-06-03,411.303
2003-06-04,413.802
2003-06-05,414.4
2003-06-06,416.185
2003-06-09,413.715
2003-06-10,414.005
2003-06-11,421.133
2003-06-12,424.145
2003-06-13,422.244
2003-06-16,431.714
2003-06-17,434.849
2003-06-18,433.774
2003-06-19,428.382
2003-06-20,428.834
2003-06-23,416.51
2003-06-24,413.75
2003-06-25,415.727
2003-06-26,408.586
2003-06-27,407.92
2003-06-30,408.003
2003-07-01,402.922
2003-07-02,407.654
2003-07-03,408.316
2003-07-04,404.131
2003-07-07,411.39
2003-07-08,408.584
2003-07-09,405.929
2003-07-10,402.467
2003-07-11,405.091
2003-07-14,409.365
2003-07-15,404.938
2003-07-16,400.278
2003-07-17,397.378
2003-07-18,398.51
2003-07-21,397.341
2003-07-22,400.062
2003-07-23,404.503
2003-07-24,413.141
2003-07-25,407.977
2003-07-28,412.139
2003-07-29,409.189
2003-07-30,405.544
2003-07-31,403.946
2003-08-01,398.441
2003-08-04,397.586
2003-08-05,403.146
2003-08-06,396.388
2003-08-07,398.308
2003-08-08,400.951
2003-08-11,403.735
2003-08-12,404.064
2003-08-13,404.559
2003-08-14,408.711
2003-08-15,409.285
2003-08-18,408.443
2003-08-19,405.997
2003-08-20,404.485
2003-08-21,403.413
2003-08-22,403.865
2003-08-25,401.742
2003-08-26,397.486
2003-08-27,400.78
2003-08-28,407.835
2003-08-29,410.899
2003-09-01,417.306
2003-09-02,414.438
2003-09-03,418.253
2003-09-04,420.12
2003-09-05,424.048
2003-09-08,428.66
2003-09-09,429.66
2003-09-10,426.675
2003-09-11,428.116
2003-09-12,430.643
2003-09-15,431.807
2003-09-16,433.074
2003-09-17,436.248
2003-09-18,439.034
2003-09-19,438.157
2003-09-22,432.204
2003-09-23,430.449
2003-09-24,429.791
2003-09-25,428.464
2003-09-26,424.275
2003-09-29,424.095
2003-09-30,421.296
2003-10-01,429.441
2003-10-02,429.23
2003-10-03,440.077
2003-10-06,438.538
2003-10-07,439.468
2003-10-08,439.587
2003-10-09,445.837
2003-10-10,446.049
2003-10-13,448.27
2003-10-14,446.144
2003-10-15,447.295
2003-10-16,446.312
2003-10-17,445.203
2003-10-20,445.59
2003-10-21,448.214
2003-10-22,445.619
2003-10-23,440.507
2003-10-24,442.898
2003-10-27,444.378
2003-10-28,447.583
2003-10-29,448.746
2003-10-30,448.964
2003-10-31,444.144
2003-11-03,446.58
2003-11-04,446.962
2003-11-05,442.633
2003-11-06,442.355
2003-11-07,449.349
2003-11-10,446.494
2003-11-11,444.98
2003-11-12,449.753
2003-11-13,452.849
2003-11-14,460.66
2003-11-17,451.716
2003-11-18,456.116
2003-11-19,455.196
2003-11-20,452.485
2003-11-21,457.423
2003-11-24,458.736
2003-11-25,459.579
2003-11-26,463.132
2003-11-27,464.007
2003-11-28,466.184
2003-12-01,473.68
2003-12-02,475.132
2003-12-03,478.137
2003-12-04,475.206
2003-12-05,472.421
2003-12-08,472.273
2003-12-09,474.206
2003-12-10,473.008
2003-12-11,472.964
2003-12-12,476.893
2003-12-15,481.548
2003-12-16,481.829
2003-12-17,484.019
2003-12-18,486.758
2003-12-19,484.608
2003-12-22,485.998
2003-12-23,487.031
2003-12-24,489.926
2003-12-25,489.926
2003-12-26,489.73
2003-12-29,492.251
2003-12-30,495.312
2003-12-31,502.762
2004-01-01,502.762
2004-01-02,507.501
2004-01-05,512.455
2004-01-06,514.185
2004-01-07,507.937
2004-01-08,514.062
2004-01-09,514.563
2004-01-12,510.819
2004-01-13,512.116
2004-01-14,514.447
2004-01-15,511.87
2004-01-16,510.022
2004-01-19,512.377
2004-01-20,516.48
2004-01-21,520.999
2004-01-22,528.124
2004-01-23,526.348
2004-01-26,519.284
2004-01-27,523.661
2004-01-28,524.053
2004-01-29,510.379
2004-01-30,511.63
2004-02-02,514.257
2004-02-03,515.741
2004-02-04,508.887
2004-02-05,514.24
2004-02-06,520.205
2004-02-09,523.93
2004-02-10,525.236
2004-02-11,524.359
2004-02-12,531.189
2004-02-13,524.912
2004-02-16,527.441
2004-02-17,533.549
2004-02-18,535.463
2004-02-19,536.741
2004-02-20,527.696
2004-02-23,525.357
2004-02-24,524.134
2004-02-25,522.701
2004-02-26,520.307
2004-02-27,522.181
2004-03-01,527.522
2004-03-02,525.329
2004-03-03,514.372
2004-03-04,518.273
2004-03-05,526.868
2004-03-08,526.514
2004-03-09,524.921
2004-03-10,517.026
2004-03-11,503.77
2004-03-12,505.882
2004-03-15,494.069
2004-03-16,499.611
2004-03-17,501.835
2004-03-18,500.811
2004-03-19,503.103
2004-03-22,495.094
2004-03-23,492.059
2004-03-24,485.421
2004-03-25,490.541
2004-03-26,488.812
2004-03-29,496.077
2004-03-30,495.042
2004-03-31,501.546
2004-04-01,510.23
2004-04-02,509.924
2004-04-05,508.093
2004-04-06,502.684
2004-04-07,507.293
2004-04-08,503.853
2004-04-09,503.853
2004-04-12,502.438
2004-04-13,499.587
2004-04-14,495.229
2004-04-15,494.772
2004-04-16,501.2
2004-04-19,500.827
2004-04-20,497.542
2004-04-21,492.472
2004-04-22,498.89
2004-04-23,500.891
2004-04-26,497.213
2004-04-27,498.029
2004-04-28,488.218
2004-04-29,490.695
2004-04-30,491.594
2004-05-03,493.183
2004-05-04,497.453
2004-05-05,502.967
2004-05-06,493.73
2004-05-07,488.435
2004-05-10,474.402
2004-05-11,479.16
2004-05-12,477.033
2004-05-13,479.983
2004-05-14,479.428
2004-05-17,479.249
2004-05-18,480.785
2004-05-19,493.515
2004-05-20,484.588
2004-05-21,487.4
2004-05-24,490.113
2004-05-25,493.327
2004-05-26,498.885
2004-05-27,510.315
2004-05-28,506.008
2004-05-31,508.338
2004-06-01,502.19
2004-06-02,508.003
2004-06-03,506.412
2004-06-04,511.675
2004-06-07,517.916
2004-06-08,515.376
2004-06-09,505.48
2004-06-10,506.35
2004-06-11,502.367
2004-06-14,498.937
2004-06-15,503.661
2004-06-16,504.505
2004-06-17,504.635
2004-06-18,510.241
2004-06-21,510.284
2004-06-22,506.961
2004-06-23,508.463
2004-06-24,517.95
2004-06-25,515.524
2004-06-28,521.761
2004-06-29,517.839
2004-06-30,516.352
2004-07-01,514.125
2004-07-02,516.4
2004-07-05,515.867
2004-07-06,511.871
2004-07-07,516.724
2004-07-08,519.372
2004-07-09,517.841
2004-07-12,516.696
2004-07-13,512.96
2004-07-14,514.544
2004-07-15,509.106
2004-07-16,512.349
2004-07-19,508.441
2004-07-20,510.119
2004-07-21,508.022
2004-07-22,501.234
2004-07-23,494.253
2004-07-26,490.149
2004-07-27,486.979
2004-07-28,487.121
2004-07-29,497.056
2004-07-30,496.102
2004-08-02,492.214
2004-08-03,494.825
2004-08-04,487.71
2004-08-05,489.556
2004-08-06,486.722
2004-08-09,482.546
2004-08-10,489.748
2004-08-11,481.281
2004-08-12,479.231
2004-08-13,485.14
2004-08-16,489.067
2004-08-17,493.012
2004-08-18,491.964
2004-08-19,494.918
2004-08-20,492.443
2004-08-23,495.122
2004-08-24,492.828
2004-08-25,491.735
2004-08-26,496.717
2004-08-27,495.598
2004-08-30,493.755
2004-08-31,491.752
2004-09-01,494.311
2004-09-02,495.324
2004-09-03,493.482
2004-09-06,495.84
2004-09-07,493.119
2004-09-08,494.532
2004-09-09,493.925
2004-09-10,502.712
2004-09-13,507.404
2004-09-14,507.809
2004-09-15,499.794
2004-09-16,499.098
2004-09-17,502.415
2004-09-20,498.755
2004-09-21,504.581
2004-09-22,498.722
2004-09-23,496.917
2004-09-24,498.362
2004-09-27,498.125
2004-09-28,500.077
2004-09-29,504.569
2004-09-30,504.515
2004-10-01,512.736
2004-10-04,514.457
2004-10-05,514.843
2004-10-06,512.855
2004-10-07,511.5
2004-10-08,513.754
2004-10-11,509.409
2004-10-12,501.476
2004-10-13,501.365
2004-10-14,503.093
2004-10-15,509.38
2004-10-18,508.058
2004-10-19,515.285
2004-10-20,514.622
2004-10-21,517.734
2004-10-22,516.662
2004-10-25,511.883
2004-10-26,513.94
2004-10-27,522.964
2004-10-28,528.466
2004-10-29,526.112
2004-11-01,530.844
2004-11-02,534.811
2004-11-03,538.167
2004-11-04,540.634
2004-11-05,546.572
2004-11-08,547.854
2004-11-09,544.893
2004-11-10,548.111
2004-11-11,553.39
2004-11-12,556.772
2004-11-15,555.26
2004-11-16,554.116
2004-11-17,563.314
2004-11-18,560.425
2004-11-19,557.639
2004-11-22,552.983
2004-11-23,554.849
2004-11-24,555.237
2004-11-25,563.015
2004-11-26,561.935
2004-11-29,564.954
2004-11-30,560.307
2004-12-01,565.485
2004-12-02,568.149
2004-12-03,570.014
2004-12-06,570.737
2004-12-07,574.545
2004-12-08,565.811
2004-12-09,560.47
2004-12-10,560.755
2004-12-13,569.484
2004-12-14,569.062
2004-12-15,573.285
2004-12-16,570.091
2004-12-17,560.808
2004-12-20,568.39
2004-12-21,568.309
2004-12-22,574.314
2004-12-23,581.016
2004-12-24,583.274
2004-12-27,586.584
2004-12-28,587.907
2004-12-29,588.068
2004-12-30,590.156
2004-12-31,588.652
2005-01-03,588.73
2005-01-04,581.302
2005-01-05,575.559
2005-01-06,572.365
2005-01-07,569.924
2005-01-10,572.869
2005-01-11,570.52
2005-01-12,572.572
2005-01-13,571.564
2005-01-14,566.824
2005-01-17,570.652
2005-01-18,566.231
2005-01-19,565.727
2005-01-20,558.222
2005-01-21,560.28
2005-01-24,561.695
2005-01-25,561.902
2005-01-26,567.893
2005-01-27,569.057
2005-01-28,566.325
2005-01-31,573.64
2005-02-01,574.17
2005-02-02,575.892
2005-02-03,568.23
2005-02-04,570.822
2005-02-07,570.479
2005-02-08,568.386
2005-02-09,568.248
2005-02-10,571.325
2005-02-11,574.448
2005-02-14,578.252
2005-02-15,580.993
2005-02-16,579.042
2005-02-17,581.474
2005-02-18,584.693
2005-02-21,586.864
2005-02-22,590.044
2005-02-23,585.96
2005-02-24,586.089
2005-02-25,591.24
2005-02-28,594.136
2005-03-01,595.933
2005-03-02,594.698
2005-03-03,595.162
2005-03-04,603.411
2005-03-07,604.423
2005-03-08,606.32
2005-03-09,604.928
2005-03-10,602.516
2005-03-11,606.219
2005-03-14,600.572
2005-03-15,601.626
2005-03-16,600.101
2005-03-17,599.871
2005-03-18,598.258
2005-03-21,590.621
2005-03-22,595.187
2005-03-23,584.66
2005-03-24,590.21
2005-03-25,590.21
2005-03-28,586.068
2005-03-29,588.109
2005-03-30,590.404
2005-03-31,592.46
2005-04-01,593.079
2005-04-04,581.508
2005-04-05,586.65
2005-04-06,591.323
2005-04-07,596.134
2005-04-08,595.418
2005-04-11,597.865
2005-04-12,590.268
2005-04-13,595.817
2005-04-14,594.15
2005-04-15,590.768
2005-04-18,581.888
2005-04-19,584.7
2005-04-20,585.685
2005-04-21,588.73
2005-04-22,589.918
2005-04-25,586.316
2005-04-26,584.817
2005-04-27,577.442
2005-04-28,572.369
2005-04-29,572.481
2005-05-02,572.473
2005-05-03,577.49
2005-05-04,587.475
2005-05-05,590.02
2005-05-06,587.364
2005-05-09,585.037
2005-05-10,584.555
2005-05-11,579.329
2005-05-12,579.694
2005-05-13,577.777
2005-05-16,579.184
2005-05-17,580.503
2005-05-18,588.52
2005-05-19,587.891
2005-05-20,588.312
2005-05-23,592.594
2005-05-24,591.122
2005-05-25,591.358
2005-05-26,594.002
2005-05-27,592.787
2005-05-30,591.462
2005-05-31,585.335
2005-06-01,589.238
2005-06-02,590.373
2005-06-03,588.594
2005-06-06,587.187
2005-06-07,592.461
2005-06-08,594.62
2005-06-09,585.517
2005-06-10,586.677
2005-06-13,586.735
2005-06-14,587.274
2005-06-15,587.953
2005-06-16,584.28
2005-06-17,597.139
2005-06-20,590.096
2005-06-21,592.882
2005-06-22,593.115
2005-06-23,590.604
2005-06-24,587.322
2005-06-27,586.312
2005-06-28,587.68
2005-06-29,590.883
2005-06-30,591.449
2005-07-01,590.7
2005-07-04,588.783
2005-07-05,587.792
2005-07-06,593.538
2005-07-07,588.059
2005-07-08,600.079
2005-07-11,607.223
2005-07-12,612.961
2005-07-13,611.696
2005-07-14,615.427
2005-07-15,612.457
2005-07-18,610.689
2005-07-19,615.333
2005-07-20,615.129
2005-07-21,618.196
2005-07-22,618.476
2005-07-25,618.208
2005-07-26,616.618
2005-07-27,618.035
2005-07-28,624.368
2005-07-29,627.747
2005-08-01,631.475
2005-08-02,637.974
2005-08-03,642.313
2005-08-04,640.633
2005-08-05,633.175
2005-08-08,638.699
2005-08-09,643.681
2005-08-10,649.061
2005-08-11,649.389
2005-08-12,644.828
2005-08-15,639.873
2005-08-16,633.939
2005-08-17,631.954
2005-08-18,625.692
2005-08-19,632.863
2005-08-22,637.198
2005-08-23,629.69
2005-08-24,630.672
2005-08-25,627.433
2005-08-26,625.55
2005-08-29,624.595
2005-08-30,621.265
2005-08-31,633.775
2005-09-01,647.783
2005-09-02,649.196
2005-09-05,649.304
2005-09-06,652.215
2005-09-07,651.826
2005-09-08,647.281
2005-09-09,652.259
2005-09-12,644.599
2005-09-13,639.407
2005-09-14,643.699
2005-09-15,640.953
2005-09-16,645.76
2005-09-19,644.187
2005-09-20,648.215
2005-09-21,642.984
2005-09-22,636.222
2005-09-23,635.044
2005-09-26,643.742
2005-09-27,639.953
2005-09-28,645.025
2005-09-29,643.706
2005-09-30,648.893
2005-10-03,643.073
2005-10-04,646.658
2005-10-05,639.523
2005-10-06,639.898
2005-10-07,638.526
2005-10-10,636.481
2005-10-11,636.205
2005-10-12,632.209
2005-10-13,619.864
2005-10-14,624.714
2005-10-17,625.176
2005-10-18,616.028
2005-10-19,607.782
2005-10-20,609.533
2005-10-21,607.344
2005-10-24,614.207
2005-10-25,617.339
2005-10-26,617.722
2005-10-27,607.782
2005-10-28,604.884
2005-10-31,614.372
2005-11-01,613.691
2005-11-02,616.387
2005-11-03,623.941
2005-11-04,614.652
2005-11-07,613.685
2005-11-08,612.533
2005-11-09,608.212
2005-11-10,604.438
