Date,AUSTRIA SMALL VALUE Small Cap
2010-09-21,930.448
2010-09-22,938.352
2010-09-23,927.61
2010-09-24,942.677
2010-09-27,946.177
2010-09-28,951.957
2010-09-29,961.448
2010-09-30,967.377
2010-10-01,978.753
2010-10-04,971.377
2010-10-05,990.76
2010-10-06,1002.137
2010-10-07,1012.309
2010-10-08,1008.289
2010-10-11,1003.485
2010-10-12,999.17
2010-10-13,1016.27
2010-10-14,1031.507
2010-10-15,1026.402
2010-10-18,1029.577
2010-10-19,1011.061
2010-10-20,1024.608
2010-10-21,1027.031
2010-10-22,1016.41
2010-10-25,1019.31
2010-10-26,1011.289
2010-10-27,1003.643
2010-10-28,1014.518
2010-10-29,1021.755
2010-11-01,1020.946
2010-11-02,1030.748
2010-11-03,1031.41
2010-11-04,1055.49
2010-11-05,1043.343
2010-11-08,1033.166
2010-11-09,1036.466
2010-11-10,1015.925
2010-11-11,1004.462
2010-11-12,1006.731
2010-11-15,1005.555
2010-11-16,988.283
2010-11-17,999.291
2010-11-18,1007.117
2010-11-19,1013.063
2010-11-22,1009.648
2010-11-23,981.762
2010-11-24,984.914
2010-11-25,984.385
2010-11-26,971.927
2010-11-29,949.928
2010-11-30,938.711
2010-12-01,962.685
2010-12-02,994.484
2010-12-03,1018.934
2010-12-06,1016.28
2010-12-07,1045.553
2010-12-08,1035.367
2010-12-09,1029.533
2010-12-10,1042.211
2010-12-13,1073.62
2010-12-14,1067.805
2010-12-15,1059.983
2010-12-16,1053.378
2010-12-17,1051.54
2010-12-20,1056.29
2010-12-21,1068.884
2010-12-22,1068.055
2010-12-23,1063.276
2010-12-24,1067.466
2010-12-27,1064.815
2010-12-28,1066.014
2010-12-29,1078.882
2010-12-30,1090.905
2010-12-31,1101.87
2011-01-03,1106.416
2011-01-04,1097.61
2011-01-05,1072.456
2011-01-06,1063.563
2011-01-07,1065.065
2011-01-10,1049.044
2011-01-11,1063.091
2011-01-12,1083.696
2011-01-13,1102.671
2011-01-14,1104.697
2011-01-17,1092.749
2011-01-18,1099.972
2011-01-19,1107.003
2011-01-20,1071.489
2011-01-21,1095.596
2011-01-24,1109.419
2011-01-25,1119.226
2011-01-26,1121.078
2011-01-27,1132.745
2011-01-28,1129.198
2011-01-31,1124.827
2011-02-01,1144.297
2011-02-02,1152.316
2011-02-03,1124.121
2011-02-04,1129.719
2011-02-07,1142.395
2011-02-08,1162.898
2011-02-09,1164.928
2011-02-10,1148.105
2011-02-11,1156.724
2011-02-14,1156.356
2011-02-15,1149.905
2011-02-16,1150.051
2011-02-17,1149.995
2011-02-18,1154.03
2011-02-21,1133.89
2011-02-22,1137.941
2011-02-23,1130.409
2011-02-24,1134.303
2011-02-25,1133.407
2011-02-28,1153.671
2011-03-01,1162.968
2011-03-02,1151.548
2011-03-03,1163.486
2011-03-04,1164.725
2011-03-07,1182.717
2011-03-08,1164.331
2011-03-09,1159.216
2011-03-10,1140.663
2011-03-11,1140.484
2011-03-14,1132.082
2011-03-15,1099.283
2011-03-16,1095.331
2011-03-17,1128.232
2011-03-18,1145.252
2011-03-21,1171.012
2011-03-22,1169.944
2011-03-23,1164.356
2011-03-24,1191.551
2011-03-25,1194.021
2011-03-28,1185.77
2011-03-29,1186.89
2011-03-30,1193.728
2011-03-31,1197.269
2011-04-01,1209.398
2011-04-04,1215.415
2011-04-05,1203.488
2011-04-06,1220.115
2011-04-07,1207.693
2011-04-08,1227.111
2011-04-11,1218.721
2011-04-12,1211.523
2011-04-13,1217.075
2011-04-14,1207.798
2011-04-15,1205.573
2011-04-18,1171.587
2011-04-19,1178.865
2011-04-20,1222.975
2011-04-21,1228.736
2011-04-22,1228.736
2011-04-25,1227.85
2011-04-26,1234.996
2011-04-27,1236.827
2011-04-28,1253.464
2011-04-29,1266.142
2011-05-02,1267.281
2011-05-03,1263.126
2011-05-04,1252.376
2011-05-05,1222.926
2011-05-06,1215.696
2011-05-09,1193.184
2011-05-10,1212.667
2011-05-11,1215.97
2011-05-12,1188.689
2011-05-13,1189.296
2011-05-16,1189.08
2011-05-17,1166.267
2011-05-18,1185.51
2011-05-19,1185.135
2011-05-20,1168.229
2011-05-23,1138.654
2011-05-24,1151.904
2011-05-25,1145.227
2011-05-26,1147.927
2011-05-27,1171.345
2011-05-30,1173.18
2011-05-31,1185.179
2011-06-01,1186.535
2011-06-02,1187.727
2011-06-03,1193.481
2011-06-06,1185.435
2011-06-07,1184.127
2011-06-08,1157.759
2011-06-09,1140.583
2011-06-10,1130.326
2011-06-13,1131.664
2011-06-14,1147.044
2011-06-15,1129.038
2011-06-16,1109.029
2011-06-17,1118.492
2011-06-20,1103.248
2011-06-21,1127.703
2011-06-22,1122.768
2011-06-23,1100.56
2011-06-24,1075.125
2011-06-27,1071.554
2011-06-28,1081.19
2011-06-29,1097.507
2011-06-30,1112.714
2011-07-01,1124.729
2011-07-04,1134.415
2011-07-05,1122.402
2011-07-06,1100.544
2011-07-07,1102.641
2011-07-08,1090.672
2011-07-11,1050.79
2011-07-12,1034.642
2011-07-13,1062.667
2011-07-14,1050.402
2011-07-15,1040.026
2011-07-18,1001.356
2011-07-19,1019.444
2011-07-20,1022.276
2011-07-21,1050.426
2011-07-22,1059.973
2011-07-25,1067.077
2011-07-26,1075.584
2011-07-27,1055.347
2011-07-28,1041.85
2011-07-29,1040.299
2011-08-01,1018.179
2011-08-02,996.519
2011-08-03,978.834
2011-08-04,938.915
2011-08-05,920.127
2011-08-08,861.145
2011-08-09,861.326
2011-08-10,860.467
2011-08-11,879.335
2011-08-12,906.786
2011-08-15,921.457
2011-08-16,917.954
2011-08-17,940.291
2011-08-18,902.916
2011-08-19,893.925
2011-08-22,898.356
2011-08-23,902.303
2011-08-24,915.338
2011-08-25,920.588
2011-08-26,918.226
2011-08-29,951.214
2011-08-30,947.126
2011-08-31,982.403
2011-09-01,984.985
2011-09-02,953.151
2011-09-05,913.513
2011-09-06,898.204
2011-09-07,910.322
2011-09-08,897.737
2011-09-09,860.881
2011-09-12,831.297
2011-09-13,838.636
2011-09-14,834.05
2011-09-15,864.425
2011-09-16,873.99
2011-09-19,851.059
2011-09-20,859.087
2011-09-21,855.402
2011-09-22,809.756
2011-09-23,808.266
2011-09-26,812.735
2011-09-27,867.357
2011-09-28,857.143
2011-09-29,873.645
2011-09-30,851.738
2011-10-03,827.474
2011-10-04,800.097
2011-10-05,818.261
2011-10-06,844.294
2011-10-07,855.996
2011-10-10,879.665
2011-10-11,869.655
2011-10-12,897.627
2011-10-13,882.657
2011-10-14,898.066
2011-10-17,886.743
2011-10-18,882.254
2011-10-19,887.425
2011-10-20,864.814
2011-10-21,887.457
2011-10-24,901.654
2011-10-25,904.236
2011-10-26,898.708
2011-10-27,939.361
2011-10-28,934.39
2011-10-31,905.068
2011-11-01,887.418
2011-11-02,892.468
2011-11-03,893.163
2011-11-04,892.94
2011-11-07,887.923
2011-11-08,903.875
2011-11-09,862.864
2011-11-10,851.901
2011-11-11,871.757
2011-11-14,862.202
2011-11-15,841.081
2011-11-16,832.74
2011-11-17,811.492
2011-11-18,808.279
2011-11-21,774.104
2011-11-22,762.982
2011-11-23,759.802
2011-11-24,745.721
2011-11-25,746.287
2011-11-28,778.745
2011-11-29,777.299
2011-11-30,803.924
2011-12-01,792.465
2011-12-02,802.423
2011-12-05,811.251
2011-12-06,807.712
2011-12-07,817.975
2011-12-08,813.18
2011-12-09,806.763
2011-12-12,775.97
2011-12-13,767.347
2011-12-14,744.464
2011-12-15,747.127
2011-12-16,745.969
2011-12-19,746.094
2011-12-20,763.765
2011-12-21,758.576
2011-12-22,768.424
2011-12-23,770.69
2011-12-26,770.69
2011-12-27,773.546
2011-12-28,763.185
2011-12-29,769.575
2011-12-30,773.568
2012-01-02,786.351
2012-01-03,800.92
2012-01-04,787.157
2012-01-05,772.386
2012-01-06,767.616
2012-01-09,759.3
2012-01-10,765.863
2012-01-11,764.598
2012-01-12,769.834
2012-01-13,765.234
2012-01-16,769.339
2012-01-17,775.569
2012-01-18,789.821
2012-01-19,802.674
2012-01-20,807.353
2012-01-23,829.425
2012-01-24,819.514
2012-01-25,818.459
2012-01-26,846.309
2012-01-27,846.199
2012-01-30,827.32
2012-01-31,832.151
2012-02-01,856.857
2012-02-02,851.455
2012-02-03,866.203
2012-02-06,869.237
2012-02-07,876.885
2012-02-08,881.851
2012-02-09,888.184
2012-02-10,861.263
2012-02-13,867.949
2012-02-14,858.109
2012-02-15,853.803
2012-02-16,842.891
2012-02-17,863.439
2012-02-20,876.003
2012-02-21,866.325
2012-02-22,855.723
2012-02-23,852.575
2012-02-24,874.391
2012-02-27,865.281
2012-02-28,864.629
2012-02-29,869.125
2012-03-01,870.991
2012-03-02,862.015
2012-03-05,849.307
2012-03-06,814.165
2012-03-07,820.532
2012-03-08,840.635
2012-03-09,834.25
2012-03-12,832.791
2012-03-13,842.923
2012-03-14,844.187
2012-03-15,850.752
2012-03-16,865.13
2012-03-19,873.741
2012-03-20,866.899
2012-03-21,869.451
2012-03-22,853.655
2012-03-23,860.28
2012-03-26,869.887
2012-03-27,873.916
2012-03-28,872.633
2012-03-29,870.992
2012-03-30,874.226
2012-04-02,876.473
2012-04-03,878.931
2012-04-04,854.751
2012-04-05,848.152
2012-04-06,848.152
2012-04-09,848.639
2012-04-10,836.847
2012-04-11,841.234
2012-04-12,856.371
2012-04-13,842.788
2012-04-16,838.456
2012-04-17,849.649
2012-04-18,850.198
2012-04-19,852.108
2012-04-20,858.555
2012-04-23,839.859
2012-04-24,851.671
2012-04-25,857.374
2012-04-26,856.439
2012-04-27,873.599
2012-04-30,870.948
2012-05-01,870.257
2012-05-02,867.695
2012-05-03,863.927
2012-05-04,843.148
2012-05-07,848.534
2012-05-08,837.382
2012-05-09,819.677
2012-05-10,824.0
2012-05-11,822.496
2012-05-14,800.179
2012-05-15,785.461
2012-05-16,785.324
2012-05-17,783.29
2012-05-18,778.129
2012-05-21,786.904
2012-05-22,805.35
2012-05-23,782.7
2012-05-24,782.435
2012-05-25,779.445
2012-05-28,781.065
2012-05-29,780.973
2012-05-30,765.279
2012-05-31,761.527
2012-06-01,751.099
2012-06-04,754.66
2012-06-05,752.373
2012-06-06,767.16
2012-06-07,771.15
2012-06-08,756.079
2012-06-11,755.699
2012-06-12,747.885
2012-06-13,754.163
2012-06-14,751.683
2012-06-15,763.033
2012-06-18,766.294
2012-06-19,777.669
2012-06-20,782.924
2012-06-21,776.813
2012-06-22,766.101
2012-06-25,756.155
2012-06-26,744.394
2012-06-27,747.387
2012-06-28,746.769
2012-06-29,787.867
2012-07-02,794.153
2012-07-03,795.263
2012-07-04,784.155
2012-07-05,777.554
2012-07-06,768.644
2012-07-09,757.711
2012-07-10,759.316
2012-07-11,754.924
2012-07-12,741.39
2012-07-13,749.571
2012-07-16,750.703
2012-07-17,751.821
2012-07-18,760.546
2012-07-19,765.829
2012-07-20,749.476
2012-07-23,730.851
2012-07-24,728.887
2012-07-25,723.171
2012-07-26,743.563
2012-07-27,747.847
2012-07-30,752.029
2012-07-31,756.677
2012-08-01,754.013
2012-08-02,732.162
2012-08-03,757.385
2012-08-06,767.24
2012-08-07,764.94
2012-08-08,767.184
2012-08-09,766.237
2012-08-10,771.191
2012-08-13,770.785
2012-08-14,763.826
2012-08-15,761.377
2012-08-16,775.9
2012-08-17,781.778
2012-08-20,782.932
2012-08-21,784.318
2012-08-22,782.63
2012-08-23,789.444
2012-08-24,783.428
2012-08-27,782.508
2012-08-28,785.576
2012-08-29,785.726
2012-08-30,777.567
2012-08-31,783.534
2012-09-03,787.258
2012-09-04,784.921
2012-09-05,787.342
2012-09-06,806.103
2012-09-07,823.042
2012-09-10,821.679
2012-09-11,824.556
2012-09-12,833.799
2012-09-13,832.849
2012-09-14,861.865
2012-09-17,853.192
2012-09-18,847.534
2012-09-19,850.235
2012-09-20,838.867
2012-09-21,850.38
2012-09-24,841.649
2012-09-25,839.342
2012-09-26,823.54
2012-09-27,829.895
2012-09-28,826.28
2012-10-01,832.353
2012-10-02,838.15
2012-10-03,841.008
2012-10-04,849.013
2012-10-05,862.805
2012-10-08,857.575
2012-10-09,841.582
2012-10-10,836.033
2012-10-11,838.2
2012-10-12,845.05
2012-10-15,846.691
2012-10-16,857.936
2012-10-17,867.136
2012-10-18,869.979
2012-10-19,861.791
2012-10-22,864.869
2012-10-23,851.054
2012-10-24,855.784
2012-10-25,866.723
2012-10-26,864.85
2012-10-29,848.495
2012-10-30,855.452
2012-10-31,854.016
2012-11-01,852.632
2012-11-02,856.651
2012-11-05,854.581
2012-11-06,856.282
2012-11-07,852.079
2012-11-08,840.323
2012-11-09,839.102
2012-11-12,841.85
2012-11-13,837.673
2012-11-14,834.891
2012-11-15,839.753
2012-11-16,831.595
2012-11-19,842.773
2012-11-20,844.111
2012-11-21,844.476
2012-11-22,859.942
2012-11-23,871.384
2012-11-26,870.99
2012-11-27,877.461
2012-11-28,883.033
2012-11-29,901.328
2012-11-30,901.38
2012-12-03,910.079
2012-12-04,910.683
2012-12-05,918.507
2012-12-06,917.539
2012-12-07,917.316
2012-12-10,917.956
2012-12-11,923.416
2012-12-12,929.11
2012-12-13,926.759
2012-12-14,928.466
2012-12-17,935.818
2012-12-18,947.348
2012-12-19,963.075
2012-12-20,963.595
2012-12-21,957.951
2012-12-24,959.441
2012-12-25,959.441
2012-12-26,961.405
2012-12-27,962.685
2012-12-28,955.488
2012-12-31,952.814
2013-01-01,952.814
2013-01-02,977.819
2013-01-03,966.015
2013-01-04,972.929
2013-01-07,980.461
2013-01-08,974.621
2013-01-09,971.914
2013-01-10,983.303
2013-01-11,987.664
2013-01-14,988.15
2013-01-15,978.73
2013-01-16,982.741
2013-01-17,997.125
2013-01-18,992.196
2013-01-21,992.485
2013-01-22,993.159
2013-01-23,992.167
2013-01-24,1002.86
2013-01-25,1015.176
2013-01-28,1020.59
2013-01-29,1020.583
2013-01-30,1032.243
2013-01-31,1024.409
2013-02-01,1037.049
2013-02-04,1009.446
2013-02-05,1002.862
2013-02-06,1008.231
2013-02-07,1000.176
2013-02-08,1000.198
2013-02-11,1011.306
2013-02-12,1012.966
2013-02-13,1019.46
2013-02-14,1009.227
2013-02-15,1008.075
2013-02-18,1002.137
2013-02-19,1002.648
2013-02-20,1002.124
2013-02-21,973.286
2013-02-22,981.338
2013-02-25,987.712
2013-02-26,960.825
2013-02-27,975.673
2013-02-28,980.135
2013-03-01,976.606
2013-03-04,968.079
2013-03-05,974.681
2013-03-06,976.805
2013-03-07,990.0
2013-03-08,993.972
2013-03-11,987.957
2013-03-12,988.969
2013-03-13,983.895
2013-03-14,992.737
2013-03-15,998.279
2013-03-18,988.277
2013-03-19,977.396
2013-03-20,982.447
2013-03-21,978.835
2013-03-22,970.268
2013-03-25,958.409
2013-03-26,948.04
2013-03-27,951.207
2013-03-28,954.638
2013-03-29,954.638
2013-04-01,955.084
2013-04-02,961.092
2013-04-03,963.34
2013-04-04,953.401
2013-04-05,948.832
2013-04-08,952.372
2013-04-09,954.726
2013-04-10,970.13
2013-04-11,979.925
2013-04-12,975.617
2013-04-15,963.554
2013-04-16,964.726
2013-04-17,950.635
2013-04-18,943.574
2013-04-19,950.733
2013-04-22,949.787
2013-04-23,957.806
2013-04-24,964.91
2013-04-25,970.628
2013-04-26,968.748
2013-04-29,973.403
2013-04-30,979.585
2013-05-01,980.254
2013-05-02,975.493
2013-05-03,981.248
2013-05-06,975.006
2013-05-07,981.818
2013-05-08,990.881
2013-05-09,984.976
2013-05-10,995.458
2013-05-13,1000.406
2013-05-14,1000.382
2013-05-15,991.775
2013-05-16,983.327
2013-05-17,982.471
2013-05-20,984.961
2013-05-21,987.217
2013-05-22,982.481
2013-05-23,962.514
2013-05-24,966.667
2013-05-27,969.827
2013-05-28,970.163
2013-05-29,973.305
2013-05-30,979.873
2013-05-31,982.099
2013-06-03,973.964
2013-06-04,977.227
2013-06-05,974.843
2013-06-06,971.856
2013-06-07,985.208
2013-06-10,983.896
2013-06-11,982.812
2013-06-12,975.137
2013-06-13,964.862
2013-06-14,974.468
2013-06-17,977.467
2013-06-18,978.753
2013-06-19,977.62
2013-06-20,944.363
2013-06-21,936.522
2013-06-24,904.69
2013-06-25,901.373
2013-06-26,895.048
2013-06-27,905.827
2013-06-28,900.196
2013-07-01,904.254
2013-07-02,900.708
2013-07-03,880.622
2013-07-04,887.477
2013-07-05,890.667
2013-07-08,899.411
2013-07-09,906.527
2013-07-10,906.583
2013-07-11,921.188
2013-07-12,920.731
2013-07-15,928.89
2013-07-16,931.746
2013-07-17,924.666
2013-07-18,928.31
2013-07-19,935.706
2013-07-22,941.024
2013-07-23,946.594
2013-07-24,952.57
2013-07-25,955.537
2013-07-26,954.574
2013-07-29,954.371
2013-07-30,960.689
2013-07-31,972.851
2013-08-01,995.137
2013-08-02,1002.149
2013-08-05,1009.161
2013-08-06,1005.947
2013-08-07,1007.894
2013-08-08,1015.294
2013-08-09,1013.607
2013-08-12,1011.692
2013-08-13,1010.678
2013-08-14,1018.788
2013-08-15,1017.636
2013-08-16,1028.694
2013-08-19,1043.648
2013-08-20,1038.997
2013-08-21,1026.572
2013-08-22,1035.495
2013-08-23,1037.94
2013-08-26,1040.83
2013-08-27,1024.971
2013-08-28,1012.316
2013-08-29,1003.755
2013-08-30,999.431
2013-09-02,1006.0
2013-09-03,1005.767
2013-09-04,1020.845
2013-09-05,1021.291
2013-09-06,1033.515
2013-09-09,1050.529
2013-09-10,1074.18
2013-09-11,1082.092
2013-09-12,1086.143
2013-09-13,1078.012
2013-09-16,1087.684
2013-09-17,1077.617
2013-09-18,1079.12
2013-09-19,1089.681
2013-09-20,1094.611
2013-09-23,1095.584
2013-09-24,1105.524
2013-09-25,1126.431
2013-09-26,1125.562
2013-09-27,1131.946
2013-09-30,1129.508
2013-10-01,1144.115
2013-10-02,1144.73
2013-10-03,1144.357
2013-10-04,1136.91
2013-10-07,1122.298
2013-10-08,1117.96
2013-10-09,1106.544
2013-10-10,1120.543
2013-10-11,1127.738
2013-10-14,1126.538
2013-10-15,1122.5
2013-10-16,1123.657
2013-10-17,1145.966
2013-10-18,1168.733
2013-10-21,1177.001
2013-10-22,1184.038
2013-10-23,1189.042
2013-10-24,1180.65
2013-10-25,1176.776
2013-10-28,1177.193
2013-10-29,1188.815
2013-10-30,1193.184
2013-10-31,1180.207
2013-11-01,1170.875
2013-11-04,1183.108
2013-11-05,1176.225
2013-11-06,1187.834
2013-11-07,1181.513
2013-11-08,1171.912
2013-11-11,1182.404
2013-11-12,1187.898
2013-11-13,1181.957
2013-11-14,1182.127
2013-11-15,1184.861
2013-11-18,1184.67
2013-11-19,1176.693
2013-11-20,1167.075
2013-11-21,1167.882
2013-11-22,1178.481
2013-11-25,1176.978
2013-11-26,1179.283
2013-11-27,1190.542
2013-11-28,1187.669
2013-11-29,1189.737
2013-12-02,1185.143
2013-12-03,1175.112
2013-12-04,1154.457
2013-12-05,1160.349
2013-12-06,1166.758
2013-12-09,1177.316
2013-12-10,1183.075
2013-12-11,1181.689
2013-12-12,1168.647
2013-12-13,1164.231
2013-12-16,1151.722
2013-12-17,1145.117
2013-12-18,1149.952
2013-12-19,1152.889
2013-12-20,1161.323
2013-12-23,1169.172
2013-12-24,1165.802
2013-12-25,1165.802
2013-12-26,1167.978
2013-12-27,1178.529
2013-12-30,1179.86
2013-12-31,1176.871
2014-01-01,1176.871
2014-01-02,1169.604
2014-01-03,1174.241
2014-01-06,1176.743
2014-01-07,1195.254
2014-01-08,1194.944
2014-01-09,1196.184
2014-01-10,1214.351
2014-01-13,1217.219
2014-01-14,1224.102
2014-01-15,1227.74
2014-01-16,1223.188
2014-01-17,1218.755
2014-01-20,1217.983
2014-01-21,1223.081
2014-01-22,1227.293
2014-01-23,1218.462
2014-01-24,1192.862
2014-01-27,1201.885
2014-01-28,1203.607
2014-01-29,1196.17
2014-01-30,1183.858
2014-01-31,1173.949
2014-02-03,1171.188
2014-02-04,1168.134
2014-02-05,1168.06
2014-02-06,1175.312
2014-02-07,1195.368
2014-02-10,1194.852
2014-02-11,1212.867
2014-02-12,1207.964
2014-02-13,1213.837
2014-02-14,1219.717
2014-02-17,1226.763
2014-02-18,1235.743
2014-02-19,1238.898
2014-02-20,1236.425
2014-02-21,1248.684
2014-02-24,1250.091
2014-02-25,1268.895
2014-02-26,1258.057
2014-02-27,1259.036
2014-02-28,1273.034
2014-03-03,1229.046
2014-03-04,1251.888
2014-03-05,1245.438
2014-03-06,1264.538
2014-03-07,1266.501
2014-03-10,1264.776
2014-03-11,1262.322
2014-03-12,1243.854
2014-03-13,1233.177
2014-03-14,1223.747
2014-03-17,1237.69
2014-03-18,1245.511
2014-03-19,1250.655
2014-03-20,1235.816
2014-03-21,1224.762
2014-03-24,1212.783
2014-03-25,1228.38
2014-03-26,1235.677
2014-03-27,1231.471
2014-03-28,1241.977
2014-03-31,1256.363
2014-04-01,1268.645
2014-04-02,1267.347
2014-04-03,1264.177
2014-04-04,1267.987
2014-04-07,1262.746
2014-04-08,1263.003
2014-04-09,1278.962
2014-04-10,1280.954
2014-04-11,1272.331
2014-04-14,1257.186
2014-04-15,1253.018
2014-04-16,1266.761
2014-04-17,1278.841
2014-04-18,1278.841
2014-04-21,1275.929
2014-04-22,1281.948
2014-04-23,1291.626
2014-04-24,1296.094
2014-04-25,1286.395
2014-04-28,1278.893
2014-04-29,1279.713
2014-04-30,1287.905
2014-05-01,1287.905
2014-05-02,1292.161
2014-05-05,1291.1
2014-05-06,1294.283
2014-05-07,1281.211
2014-05-08,1274.805
2014-05-09,1264.751
2014-05-12,1268.531
2014-05-13,1263.434
2014-05-14,1259.478
2014-05-15,1247.397
2014-05-16,1241.293
2014-05-19,1244.894
2014-05-20,1246.718
2014-05-21,1237.84
2014-05-22,1249.328
2014-05-23,1252.797
2014-05-26,1267.55
2014-05-27,1273.014
2014-05-28,1267.056
2014-05-29,1268.733
2014-05-30,1258.396
2014-06-02,1265.007
2014-06-03,1265.292
2014-06-04,1266.366
2014-06-05,1274.212
2014-06-06,1282.603
2014-06-09,1278.277
2014-06-10,1281.203
2014-06-11,1281.419
2014-06-12,1286.116
2014-06-13,1276.464
2014-06-16,1278.453
2014-06-17,1273.659
2014-06-18,1275.298
2014-06-19,1280.936
2014-06-20,1287.702
2014-06-23,1271.211
2014-06-24,1260.976
2014-06-25,1265.867
2014-06-26,1266.71
2014-06-27,1270.575
2014-06-30,1280.704
2014-07-01,1288.898
2014-07-02,1291.831
2014-07-03,1294.268
2014-07-04,1300.78
2014-07-07,1297.47
2014-07-08,1285.481
2014-07-09,1291.386
2014-07-10,1281.112
2014-07-11,1281.418
2014-07-14,1303.244
2014-07-15,1289.206
2014-07-16,1291.236
2014-07-17,1298.071
2014-07-18,1287.496
2014-07-21,1289.75
2014-07-22,1283.685
2014-07-23,1293.249
2014-07-24,1290.547
2014-07-25,1279.87
2014-07-28,1267.351
2014-07-29,1266.44
2014-07-30,1256.055
2014-07-31,1244.944
2014-08-01,1234.279
2014-08-04,1222.615
2014-08-05,1217.964
2014-08-06,1211.589
2014-08-07,1218.771
2014-08-08,1214.739
2014-08-11,1231.193
2014-08-12,1235.663
2014-08-13,1248.783
2014-08-14,1252.92
2014-08-15,1253.154
2014-08-18,1265.625
2014-08-19,1259.717
2014-08-20,1255.231
2014-08-21,1263.012
2014-08-22,1249.882
2014-08-25,1256.024
2014-08-26,1253.528
2014-08-27,1262.858
2014-08-28,1242.596
2014-08-29,1241.358
2014-09-01,1243.817
2014-09-02,1239.214
2014-09-03,1242.651
2014-09-04,1224.086
2014-09-05,1228.124
2014-09-08,1226.079
2014-09-09,1217.745
2014-09-10,1216.257
2014-09-11,1216.584
2014-09-12,1211.762
2014-09-15,1204.911
2014-09-16,1197.732
2014-09-17,1211.687
2014-09-18,1216.888
2014-09-19,1208.111
2014-09-22,1204.602
2014-09-23,1199.1
2014-09-24,1193.143
2014-09-25,1187.252
2014-09-26,1176.558
2014-09-29,1179.498
2014-09-30,1181.528
2014-10-01,1177.658
2014-10-02,1172.828
2014-10-03,1161.991
2014-10-06,1167.545
2014-10-07,1160.876
2014-10-08,1155.782
2014-10-09,1161.288
2014-10-10,1133.323
2014-10-13,1152.665
2014-10-14,1149.664
2014-10-15,1133.578
2014-10-16,1119.772
2014-10-17,1148.025
2014-10-20,1148.722
2014-10-21,1157.759
2014-10-22,1160.899
2014-10-23,1166.453
2014-10-24,1166.357
2014-10-27,1158.879
2014-10-28,1171.461
2014-10-29,1176.745
2014-10-30,1165.942
2014-10-31,1165.632
2014-11-03,1166.37
2014-11-04,1181.013
2014-11-05,1172.978
2014-11-06,1163.244
2014-11-07,1158.848
2014-11-10,1166.888
2014-11-11,1167.101
2014-11-12,1164.561
2014-11-13,1161.491
2014-11-14,1160.299
2014-11-17,1163.201
2014-11-18,1173.947
2014-11-19,1173.745
2014-11-20,1167.114
2014-11-21,1169.087
2014-11-24,1179.597
2014-11-25,1186.765
2014-11-26,1185.983
2014-11-27,1179.693
2014-11-28,1187.286
2014-12-01,1186.509
2014-12-02,1187.189
2014-12-03,1179.507
2014-12-04,1187.845
2014-12-05,1181.637
2014-12-08,1181.109
2014-12-09,1177.037
2014-12-10,1180.42
2014-12-11,1170.567
2014-12-12,1160.383
2014-12-15,1140.786
2014-12-16,1139.316
2014-12-17,1135.972
2014-12-18,1144.927
2014-12-19,1150.289
2014-12-22,1166.392
2014-12-23,1162.772
2014-12-24,1164.013
2014-12-25,1164.013
2014-12-26,1162.199
2014-12-29,1167.372
2014-12-30,1161.815
2014-12-31,1155.703
2015-01-01,1155.703
2015-01-02,1158.128
2015-01-05,1143.967
2015-01-06,1142.29
2015-01-07,1140.432
2015-01-08,1147.29
2015-01-09,1145.645
2015-01-12,1144.359
2015-01-13,1144.194
2015-01-14,1148.787
2015-01-15,1139.244
2015-01-16,1136.557
2015-01-19,1156.659
2015-01-20,1159.013
2015-01-21,1165.857
2015-01-22,1161.07
2015-01-23,1150.347
2015-01-26,1150.318
2015-01-27,1151.785
2015-01-28,1145.897
2015-01-29,1157.821
2015-01-30,1158.572
2015-02-02,1168.454
2015-02-03,1187.829
2015-02-04,1187.022
2015-02-05,1189.74
2015-02-06,1185.636
2015-02-09,1181.874
2015-02-10,1191.225
2015-02-11,1187.007
2015-02-12,1208.287
2015-02-13,1207.478
2015-02-16,1217.345
2015-02-17,1209.752
2015-02-18,1215.834
2015-02-19,1223.911
2015-02-20,1226.813
2015-02-23,1220.958
2015-02-24,1230.847
2015-02-25,1222.439
2015-02-26,1209.191
2015-02-27,1224.744
2015-03-02,1215.974
2015-03-03,1216.458
2015-03-04,1196.42
2015-03-05,1209.94
2015-03-06,1203.736
2015-03-09,1194.785
2015-03-10,1167.177
2015-03-11,1157.365
2015-03-12,1165.878
2015-03-13,1164.216
2015-03-16,1179.048
2015-03-17,1182.13
2015-03-18,1179.004
2015-03-19,1178.191
2015-03-20,1200.082
2015-03-23,1220.13
2015-03-24,1214.804
2015-03-25,1219.309
2015-03-26,1195.569
2015-03-27,1190.847
2015-03-30,1194.388
2015-03-31,1185.726
2015-04-01,1198.229
2015-04-02,1210.791
2015-04-03,1210.791
2015-04-06,1227.592
2015-04-07,1212.114
2015-04-08,1202.063
2015-04-09,1194.462
2015-04-10,1197.176
2015-04-13,1194.121
2015-04-14,1204.624
2015-04-15,1199.084
2015-04-16,1195.526
2015-04-17,1185.952
2015-04-20,1187.98
2015-04-21,1194.214
2015-04-22,1179.116
2015-04-23,1181.386
2015-04-24,1191.548
2015-04-27,1195.959
2015-04-28,1197.614
2015-04-29,1201.684
2015-04-30,1200.706
2015-05-01,1202.528
2015-05-04,1213.807
2015-05-05,1199.945
2015-05-06,1209.403
2015-05-07,1207.42
