Date,KOKUSAI INDEX (WORLD ex JP) SMALL CAP Small Cap
2010-09-20,221.55
2010-09-21,220.936
2010-09-22,220.174
2010-09-23,218.315
2010-09-24,223.571
2010-09-27,223.584
2010-09-28,225.099
2010-09-29,225.7
2010-09-30,225.547
2010-10-01,226.643
2010-10-04,224.595
2010-10-05,229.474
2010-10-06,229.597
2010-10-07,229.543
2010-10-08,231.269
2010-10-11,231.934
2010-10-12,232.072
2010-10-13,235.734
2010-10-14,235.987
2010-10-15,235.147
2010-10-18,235.979
2010-10-19,231.412
2010-10-20,234.17
2010-10-21,234.285
2010-10-22,235.03
2010-10-25,236.982
2010-10-26,236.137
2010-10-27,234.21
2010-10-28,234.745
2010-10-29,235.653
2010-11-01,235.756
2010-11-02,238.794
2010-11-03,239.09
2010-11-04,244.665
2010-11-05,245.275
2010-11-08,245.012
2010-11-09,243.449
2010-11-10,243.188
2010-11-11,242.39
2010-11-12,239.237
2010-11-15,239.327
2010-11-16,234.468
2010-11-17,235.25
2010-11-18,239.168
2010-11-19,239.949
2010-11-22,240.536
2010-11-23,236.816
2010-11-24,240.7
2010-11-25,241.187
2010-11-26,239.271
2010-11-29,237.703
2010-11-30,236.491
2010-12-01,241.346
2010-12-02,245.662
2010-12-03,248.275
2010-12-06,248.967
2010-12-07,250.365
2010-12-08,249.446
2010-12-09,250.155
2010-12-10,252.121
2010-12-13,252.898
2010-12-14,252.97
2010-12-15,251.757
2010-12-16,252.389
2010-12-17,253.058
2010-12-20,253.57
2010-12-21,256.06
2010-12-22,256.509
2010-12-23,256.352
2010-12-24,256.414
2010-12-27,256.569
2010-12-28,256.503
2010-12-29,257.87
2010-12-30,258.35
2010-12-31,258.515
2011-01-03,261.202
2011-01-04,259.172
2011-01-05,259.503
2011-01-06,258.495
2011-01-07,257.765
2011-01-10,257.701
2011-01-11,259.531
2011-01-12,262.434
2011-01-13,263.203
2011-01-14,264.219
2011-01-17,264.078
2011-01-18,265.609
2011-01-19,262.029
2011-01-20,258.0
2011-01-21,258.358
2011-01-24,259.979
2011-01-25,259.464
2011-01-26,262.814
2011-01-27,263.846
2011-01-28,259.511
2011-01-31,260.765
2011-02-01,265.861
2011-02-02,265.595
2011-02-03,265.732
2011-02-04,266.534
2011-02-07,269.063
2011-02-08,270.423
2011-02-09,269.26
2011-02-10,268.734
2011-02-11,270.437
2011-02-14,271.901
2011-02-15,270.884
2011-02-16,272.698
2011-02-17,274.098
2011-02-18,274.606
2011-02-21,273.755
2011-02-22,268.262
2011-02-23,265.096
2011-02-24,264.777
2011-02-25,269.683
2011-02-28,271.327
2011-03-01,268.625
2011-03-02,269.18
2011-03-03,273.043
2011-03-04,272.94
2011-03-07,270.497
2011-03-08,271.726
2011-03-09,271.218
2011-03-10,264.982
2011-03-11,265.28
2011-03-14,264.076
2011-03-15,260.115
2011-03-16,257.676
2011-03-17,260.162
2011-03-18,263.263
2011-03-21,268.879
2011-03-22,268.132
2011-03-23,268.149
2011-03-24,270.865
2011-03-25,272.259
2011-03-28,271.456
2011-03-29,272.732
2011-03-30,275.83
2011-03-31,276.659
2011-04-01,278.323
2011-04-04,279.911
2011-04-05,280.95
2011-04-06,281.942
2011-04-07,280.281
2011-04-08,280.209
2011-04-11,278.413
2011-04-12,274.418
2011-04-13,275.898
2011-04-14,276.264
2011-04-15,277.518
2011-04-18,272.44
2011-04-19,274.29
2011-04-20,279.973
2011-04-21,282.627
2011-04-22,282.627
2011-04-25,282.139
2011-04-26,284.16
2011-04-27,285.338
2011-04-28,287.223
2011-04-29,288.135
2011-05-02,286.831
2011-05-03,283.354
2011-05-04,280.405
2011-05-05,278.019
2011-05-06,279.334
2011-05-09,280.361
2011-05-10,283.829
2011-05-11,281.106
2011-05-12,280.354
2011-05-13,278.218
2011-05-16,275.654
2011-05-17,273.767
2011-05-18,277.288
2011-05-19,278.27
2011-05-20,276.895
2011-05-23,271.756
2011-05-24,271.961
2011-05-25,273.654
2011-05-26,275.878
2011-05-27,278.67
2011-05-30,278.967
2011-05-31,282.056
2011-06-01,277.072
2011-06-02,275.847
2011-06-03,273.762
2011-06-06,270.599
2011-06-07,271.328
2011-06-08,267.425
2011-06-09,268.734
2011-06-10,264.428
2011-06-13,263.584
2011-06-14,268.209
2011-06-15,263.809
2011-06-16,261.36
2011-06-17,262.309
2011-06-20,262.607
2011-06-21,267.923
2011-06-22,267.107
2011-06-23,264.513
2011-06-24,263.114
2011-06-27,264.065
2011-06-28,267.634
2011-06-29,270.947
2011-06-30,274.25
2011-07-01,277.652
2011-07-04,278.702
2011-07-05,278.893
2011-07-06,278.853
2011-07-07,281.89
2011-07-08,279.784
2011-07-11,272.558
2011-07-12,271.052
2011-07-13,274.238
2011-07-14,271.015
2011-07-15,271.531
2011-07-18,267.258
2011-07-19,272.314
2011-07-20,273.089
2011-07-21,276.25
2011-07-22,277.664
2011-07-25,275.473
2011-07-26,274.9
2011-07-27,268.437
2011-07-28,266.835
2011-07-29,265.948
2011-08-01,263.815
2011-08-02,256.608
2011-08-03,255.839
2011-08-04,241.348
2011-08-05,236.071
2011-08-08,218.557
2011-08-09,228.808
2011-08-10,222.473
2011-08-11,231.378
2011-08-12,234.139
2011-08-15,240.629
2011-08-16,237.112
2011-08-17,237.347
2011-08-18,224.367
2011-08-19,221.014
2011-08-22,221.026
2011-08-23,227.718
2011-08-24,230.248
2011-08-25,226.746
2011-08-26,230.285
2011-08-29,238.97
2011-08-30,240.387
2011-08-31,242.715
2011-09-01,239.273
2011-09-02,232.803
2011-09-05,229.677
2011-09-06,227.44
2011-09-07,235.316
2011-09-08,233.418
2011-09-09,226.452
2011-09-12,224.42
2011-09-13,227.482
2011-09-14,230.219
2011-09-15,234.312
2011-09-16,235.383
2011-09-19,230.584
2011-09-20,229.162
2011-09-21,222.96
2011-09-22,212.796
2011-09-23,213.697
2011-09-26,215.915
2011-09-27,222.369
2011-09-28,216.285
2011-09-29,217.781
2011-09-30,212.097
2011-10-03,203.313
2011-10-04,207.109
2011-10-05,211.656
2011-10-06,217.759
2011-10-07,216.233
2011-10-10,223.466
2011-10-11,224.515
2011-10-12,229.049
2011-10-13,228.096
2011-10-14,232.439
2011-10-17,227.355
2011-10-18,230.455
2011-10-19,228.484
2011-10-20,227.316
2011-10-21,232.809
2011-10-24,239.251
2011-10-25,234.813
2011-10-26,237.028
2011-10-27,248.358
2011-10-28,248.291
2011-10-31,241.801
2011-11-01,232.439
2011-11-02,237.13
2011-11-03,241.968
2011-11-04,241.684
2011-11-07,241.178
2011-11-08,243.679
2011-11-09,234.522
2011-11-10,234.616
2011-11-11,240.71
2011-11-14,237.884
2011-11-15,238.41
2011-11-16,235.582
2011-11-17,231.729
2011-11-18,230.86
2011-11-21,225.094
2011-11-22,223.774
2011-11-23,217.626
2011-11-24,217.621
2011-11-25,216.301
2011-11-28,224.626
2011-11-29,225.242
2011-11-30,236.077
2011-12-01,234.661
2011-12-02,235.801
2011-12-05,239.087
2011-12-06,237.806
2011-12-07,237.786
2011-12-08,231.613
2011-12-09,235.799
2011-12-12,231.286
2011-12-13,227.679
2011-12-14,222.988
2011-12-15,224.77
2011-12-16,226.697
2011-12-19,223.259
2011-12-20,230.807
2011-12-21,231.16
2011-12-22,232.947
2011-12-23,234.393
2011-12-26,234.411
2011-12-27,235.017
2011-12-28,230.916
2011-12-29,233.032
2011-12-30,233.428
2012-01-02,233.943
2012-01-03,238.072
2012-01-04,236.594
2012-01-05,236.601
2012-01-06,236.204
2012-01-09,236.975
2012-01-10,240.29
2012-01-11,240.704
2012-01-12,242.092
2012-01-13,240.47
2012-01-16,240.92
2012-01-17,242.31
2012-01-18,245.827
2012-01-19,248.2
2012-01-20,248.655
2012-01-23,249.626
2012-01-24,249.484
2012-01-25,251.588
2012-01-26,252.653
2012-01-27,253.684
2012-01-30,251.445
2012-01-31,252.038
2012-02-01,257.206
2012-02-02,258.316
2012-02-03,262.35
2012-02-06,262.158
2012-02-07,262.531
2012-02-08,263.023
2012-02-09,263.477
2012-02-10,260.342
2012-02-13,263.013
2012-02-14,261.424
2012-02-15,260.818
2012-02-16,263.202
2012-02-17,264.412
2012-02-20,265.897
2012-02-21,264.959
2012-02-22,263.411
2012-02-23,265.659
2012-02-24,266.654
2012-02-27,266.004
2012-02-28,265.986
2012-02-29,264.528
2012-03-01,265.781
2012-03-02,263.339
2012-03-05,261.927
2012-03-06,255.295
2012-03-07,257.631
2012-03-08,261.985
2012-03-09,263.93
2012-03-12,262.777
2012-03-13,267.659
2012-03-14,265.839
2012-03-15,267.662
2012-03-16,268.518
2012-03-19,269.789
2012-03-20,267.049
2012-03-21,266.792
2012-03-22,263.789
2012-03-23,265.92
2012-03-26,270.419
2012-03-27,269.307
2012-03-28,267.05
2012-03-29,265.549
2012-03-30,266.516
2012-04-02,268.918
2012-04-03,268.376
2012-04-04,262.878
2012-04-05,262.189
2012-04-06,262.189
2012-04-09,259.251
2012-04-10,253.52
2012-04-11,256.484
2012-04-12,261.202
2012-04-13,257.971
2012-04-16,257.377
2012-04-17,261.648
2012-04-18,260.891
2012-04-19,260.127
2012-04-20,261.19
2012-04-23,256.8
2012-04-24,258.275
2012-04-25,262.229
2012-04-26,264.303
2012-04-27,266.505
2012-04-30,264.844
2012-05-01,265.502
2012-05-02,265.47
2012-05-03,262.539
2012-05-04,257.552
2012-05-07,257.091
2012-05-08,254.752
2012-05-09,252.847
2012-05-10,254.501
2012-05-11,254.509
2012-05-14,250.098
2012-05-15,248.183
2012-05-16,245.936
2012-05-17,241.337
2012-05-18,238.322
2012-05-21,242.52
2012-05-22,243.987
2012-05-23,242.923
2012-05-24,243.439
2012-05-25,243.07
2012-05-28,243.741
2012-05-29,246.933
2012-05-30,241.633
2012-05-31,241.021
2012-06-01,234.346
2012-06-04,233.535
2012-06-05,236.039
2012-06-06,241.805
2012-06-07,242.205
2012-06-08,242.575
2012-06-11,239.172
2012-06-12,240.49
2012-06-13,238.576
2012-06-14,240.074
2012-06-15,243.086
2012-06-18,244.114
2012-06-19,247.955
2012-06-20,248.311
2012-06-21,242.875
2012-06-22,243.246
2012-06-25,238.787
2012-06-26,239.159
2012-06-27,241.837
2012-06-28,241.355
2012-06-29,249.521
2012-07-02,251.571
2012-07-03,254.794
2012-07-04,254.764
2012-07-05,253.966
2012-07-06,250.655
2012-07-09,249.429
2012-07-10,247.497
2012-07-11,246.558
2012-07-12,244.748
2012-07-13,248.611
2012-07-16,248.186
2012-07-17,248.843
2012-07-18,250.545
2012-07-19,251.93
2012-07-20,249.16
2012-07-23,244.226
2012-07-24,241.817
2012-07-25,242.232
2012-07-26,246.379
2012-07-27,251.009
2012-07-30,250.663
2012-07-31,249.587
2012-08-01,247.281
2012-08-02,245.076
2012-08-03,250.587
2012-08-06,252.775
2012-08-07,255.039
2012-08-08,254.836
2012-08-09,255.778
2012-08-10,255.754
2012-08-13,255.132
2012-08-14,254.841
2012-08-15,256.079
2012-08-16,258.539
2012-08-17,260.069
2012-08-20,259.413
2012-08-21,260.689
2012-08-22,259.517
2012-08-23,258.605
2012-08-24,258.616
2012-08-27,258.681
2012-08-28,259.116
2012-08-29,259.462
2012-08-30,256.886
2012-08-31,258.931
2012-09-03,259.281
2012-09-04,260.608
2012-09-05,260.335
2012-09-06,265.62
2012-09-07,268.483
2012-09-10,268.028
2012-09-11,268.944
2012-09-12,270.327
2012-09-13,272.469
2012-09-14,277.378
2012-09-17,275.411
2012-09-18,273.817
2012-09-19,274.333
2012-09-20,272.615
2012-09-21,273.671
2012-09-24,271.829
2012-09-25,269.514
2012-09-26,266.312
2012-09-27,269.07
2012-09-28,268.207
2012-10-01,269.084
2012-10-02,269.647
2012-10-03,268.988
2012-10-04,271.496
2012-10-05,272.529
2012-10-08,270.646
2012-10-09,267.949
2012-10-10,266.762
2012-10-11,267.995
2012-10-12,266.675
2012-10-15,267.814
2012-10-16,270.652
2012-10-17,273.328
2012-10-18,272.816
2012-10-19,269.14
2012-10-22,268.911
2012-10-23,266.229
2012-10-24,265.849
2012-10-25,266.875
2012-10-26,265.886
2012-10-29,265.371
2012-10-30,265.961
2012-10-31,267.131
2012-11-01,270.6
2012-11-02,267.827
2012-11-05,268.173
2012-11-06,270.153
2012-11-07,265.496
2012-11-08,262.678
2012-11-09,262.285
2012-11-12,261.717
2012-11-13,260.364
2012-11-14,256.664
2012-11-15,255.207
2012-11-16,255.876
2012-11-19,261.263
2012-11-20,261.733
2012-11-21,262.741
2012-11-22,263.818
2012-11-23,266.589
2012-11-26,266.542
2012-11-27,266.188
2012-11-28,266.974
2012-11-29,269.727
2012-11-30,269.835
2012-12-03,269.674
2012-12-04,269.761
2012-12-05,269.817
2012-12-06,270.479
2012-12-07,270.636
2012-12-10,271.566
2012-12-11,273.657
2012-12-12,273.825
2012-12-13,272.741
2012-12-14,272.576
2012-12-17,274.844
2012-12-18,278.152
2012-12-19,278.871
2012-12-20,279.719
2012-12-21,277.513
2012-12-24,277.02
2012-12-25,277.014
2012-12-26,275.846
2012-12-27,276.027
2012-12-28,274.746
2012-12-31,278.347
2013-01-01,278.38
2013-01-02,285.582
2013-01-03,285.33
2013-01-04,286.579
2013-01-07,286.716
2013-01-08,285.78
2013-01-09,287.136
2013-01-10,288.588
2013-01-11,289.088
2013-01-14,288.838
2013-01-15,289.666
2013-01-16,289.073
2013-01-17,291.52
2013-01-18,291.81
2013-01-21,292.147
2013-01-22,293.481
2013-01-23,293.193
2013-01-24,294.127
2013-01-25,296.073
2013-01-28,295.652
2013-01-29,295.81
2013-01-30,294.333
2013-01-31,295.218
2013-02-01,298.472
2013-02-04,294.942
2013-02-05,296.478
2013-02-06,297.849
2013-02-07,296.958
2013-02-08,299.011
2013-02-11,298.121
2013-02-12,299.921
2013-02-13,301.051
2013-02-14,301.029
2013-02-15,300.876
2013-02-18,300.488
2013-02-19,303.057
2013-02-20,299.068
2013-02-21,294.826
2013-02-22,297.468
2013-02-25,293.551
2013-02-26,292.92
2013-02-27,295.981
2013-02-28,296.804
2013-03-01,295.88
2013-03-04,295.736
2013-03-05,299.48
2013-03-06,300.248
2013-03-07,301.511
2013-03-08,303.1
2013-03-11,303.524
2013-03-12,303.338
2013-03-13,303.474
2013-03-14,306.098
2013-03-15,306.975
2013-03-18,305.115
2013-03-19,303.453
2013-03-20,305.726
2013-03-21,304.027
2013-03-22,304.552
2013-03-25,303.757
2013-03-26,304.84
2013-03-27,304.307
2013-03-28,305.478
2013-03-29,305.478
2013-04-01,303.194
2013-04-02,302.604
2013-04-03,298.818
2013-04-04,298.96
2013-04-05,298.06
2013-04-08,299.876
2013-04-09,300.898
2013-04-10,305.367
2013-04-11,307.004
2013-04-12,305.267
2013-04-15,296.367
2013-04-16,299.055
2013-04-17,294.083
2013-04-18,292.877
2013-04-19,295.454
2013-04-22,296.036
2013-04-23,299.707
2013-04-24,301.374
2013-04-25,304.14
2013-04-26,303.176
2013-04-29,305.348
2013-04-30,307.313
2013-05-01,303.258
2013-05-02,305.139
2013-05-03,308.993
2013-05-06,309.997
2013-05-07,311.803
2013-05-08,314.218
2013-05-09,313.444
2013-05-10,314.254
2013-05-13,313.886
2013-05-14,316.311
2013-05-15,316.778
2013-05-16,316.401
2013-05-17,318.07
2013-05-20,319.076
2013-05-21,319.561
2013-05-22,315.76
2013-05-23,314.007
2013-05-24,313.562
2013-05-27,313.865
2013-05-28,316.595
2013-05-29,314.259
2013-05-30,316.715
2013-05-31,313.855
2013-06-03,314.101
2013-06-04,312.811
2013-06-05,308.767
2013-06-06,310.853
2013-06-07,313.404
2013-06-10,313.905
2013-06-11,310.393
2013-06-12,308.667
2013-06-13,311.838
2013-06-14,311.739
2013-06-17,313.565
2013-06-18,315.672
2013-06-19,313.197
2013-06-20,303.318
2013-06-21,302.151
2013-06-24,297.275
2013-06-25,300.76
2013-06-26,302.837
2013-06-27,306.894
2013-06-28,306.408
2013-07-01,310.077
2013-07-02,310.015
2013-07-03,309.388
2013-07-04,310.716
2013-07-05,312.473
2013-07-08,314.17
2013-07-09,316.594
2013-07-10,317.368
2013-07-11,322.294
2013-07-12,323.206
2013-07-15,324.233
2013-07-16,323.134
2013-07-17,324.18
2013-07-18,326.648
2013-07-19,327.211
2013-07-22,328.902
2013-07-23,328.983
2013-07-24,327.34
2013-07-25,328.469
2013-07-26,327.584
2013-07-29,326.45
2013-07-30,327.282
2013-07-31,327.843
2013-08-01,332.009
2013-08-02,332.53
2013-08-05,333.31
2013-08-06,330.727
2013-08-07,328.805
2013-08-08,331.819
2013-08-09,332.353
2013-08-12,333.124
2013-08-13,332.877
2013-08-14,332.635
2013-08-15,327.47
2013-08-16,327.802
2013-08-19,325.912
2013-08-20,328.055
2013-08-21,326.106
2013-08-22,329.116
2013-08-23,330.558
2013-08-26,330.302
2013-08-27,323.73
2013-08-28,323.387
2013-08-29,325.055
2013-08-30,321.324
2013-09-02,323.138
2013-09-03,323.989
2013-09-04,326.603
2013-09-05,327.43
2013-09-06,328.74
2013-09-09,333.056
2013-09-10,336.474
2013-09-11,337.148
2013-09-12,335.724
2013-09-13,336.417
2013-09-16,338.763
2013-09-17,340.119
2013-09-18,342.677
2013-09-19,344.462
2013-09-20,342.096
2013-09-23,340.833
2013-09-24,341.667
2013-09-25,341.955
2013-09-26,342.682
2013-09-27,342.33
2013-09-30,341.923
2013-10-01,345.56
2013-10-02,345.065
2013-10-03,342.874
2013-10-04,344.191
2013-10-07,341.017
2013-10-08,336.924
2013-10-09,334.715
2013-10-10,341.368
2013-10-11,344.463
2013-10-14,345.933
2013-10-15,344.414
2013-10-16,347.222
2013-10-17,351.169
2013-10-18,354.604
2013-10-21,355.278
2013-10-22,357.135
2013-10-23,355.263
2013-10-24,356.752
2013-10-25,357.044
2013-10-28,356.238
2013-10-29,357.145
2013-10-30,354.967
2013-10-31,353.838
2013-11-01,352.591
2013-11-04,355.275
2013-11-05,354.119
2013-11-06,354.378
2013-11-07,349.092
2013-11-08,352.046
2013-11-11,353.551
2013-11-12,352.696
2013-11-13,354.042
2013-11-14,355.783
2013-11-15,357.164
2013-11-18,356.091
2013-11-19,354.033
2013-11-20,352.904
2013-11-21,355.755
2013-11-22,357.438
2013-11-25,357.429
2013-11-26,358.914
2013-11-27,360.374
2013-11-28,360.92
2013-11-29,361.245
2013-12-02,358.776
2013-12-03,356.513
2013-12-04,355.527
2013-12-05,355.755
2013-12-06,358.259
2013-12-09,358.74
2013-12-10,357.848
2013-12-11,353.329
2013-12-12,352.001
2013-12-13,352.779
2013-12-16,355.873
2013-12-17,355.333
2013-12-18,358.955
2013-12-19,358.447
2013-12-20,362.483
2013-12-23,365.762
2013-12-24,366.905
2013-12-25,366.902
2013-12-26,367.322
2013-12-27,368.536
2013-12-30,369.393
2013-12-31,370.4
2014-01-01,370.414
2014-01-02,367.411
2014-01-03,368.885
2014-01-06,367.53
2014-01-07,369.813
2014-01-08,370.109
2014-01-09,369.849
2014-01-10,373.194
2014-01-13,370.307
2014-01-14,373.366
2014-01-15,374.897
2014-01-16,374.732
2014-01-17,374.011
2014-01-20,373.959
2014-01-21,375.024
2014-01-22,376.403
2014-01-23,373.82
2014-01-24,365.096
2014-01-27,361.009
2014-01-28,364.516
2014-01-29,361.559
2014-01-30,364.715
2014-01-31,362.861
2014-02-03,354.03
2014-02-04,355.979
2014-02-05,355.06
2014-02-06,359.849
2014-02-07,363.55
2014-02-10,364.388
2014-02-11,368.221
2014-02-12,369.693
2014-02-13,372.874
2014-02-14,374.658
2014-02-17,375.501
2014-02-18,377.838
2014-02-19,375.797
2014-02-20,377.795
2014-02-21,378.824
2014-02-24,381.144
2014-02-25,381.257
2014-02-26,381.863
2014-02-27,383.234
2014-02-28,384.983
2014-03-03,380.812
2014-03-04,388.198
2014-03-05,388.324
2014-03-06,389.478
2014-03-07,388.813
2014-03-10,386.793
2014-03-11,384.576
2014-03-12,384.158
2014-03-13,380.896
2014-03-14,380.556
2014-03-17,383.72
2014-03-18,387.425
2014-03-19,385.609
2014-03-20,384.391
2014-03-21,383.259
2014-03-24,379.065
2014-03-25,379.988
2014-03-26,376.925
2014-03-27,376.419
2014-03-28,377.711
2014-03-31,382.96
2014-04-01,386.668
2014-04-02,387.824
2014-04-03,385.555
2014-04-04,381.329
2014-04-07,376.106
2014-04-08,377.119
2014-04-09,381.857
2014-04-10,375.596
2014-04-11,370.228
2014-04-14,369.47
2014-04-15,369.574
2014-04-16,374.017
2014-04-17,376.163
2014-04-18,376.163
2014-04-21,377.009
2014-04-22,380.97
2014-04-23,379.455
2014-04-24,379.443
2014-04-25,374.917
2014-04-28,373.087
2014-04-29,374.848
2014-04-30,376.637
2014-05-01,376.979
2014-05-02,378.296
2014-05-05,377.86
2014-05-06,375.754
2014-05-07,375.09
2014-05-08,373.703
2014-05-09,373.524
2014-05-12,379.326
2014-05-13,377.343
2014-05-14,374.11
2014-05-15,370.329
2014-05-16,370.362
2014-05-19,372.388
2014-05-20,369.446
2014-05-21,371.306
2014-05-22,373.82
2014-05-23,376.288
2014-05-26,377.26
2014-05-27,380.167
2014-05-28,379.262
2014-05-29,380.598
2014-05-30,380.002
2014-06-02,380.148
2014-06-03,379.209
2014-06-04,380.726
2014-06-05,384.679
2014-06-06,388.05
2014-06-09,389.699
2014-06-10,388.888
2014-06-11,387.174
2014-06-12,386.286
2014-06-13,386.174
2014-06-16,386.488
2014-06-17,388.207
2014-06-18,389.991
2014-06-19,391.667
2014-06-20,392.101
2014-06-23,391.609
2014-06-24,388.289
2014-06-25,389.615
2014-06-26,389.947
2014-06-27,391.806
2014-06-30,393.582
2014-07-01,396.665
2014-07-02,396.092
2014-07-03,398.383
2014-07-04,398.257
2014-07-07,393.469
2014-07-08,389.125
2014-07-09,389.566
2014-07-10,386.042
2014-07-11,385.751
2014-07-14,387.735
2014-07-15,384.668
2014-07-16,385.61
2014-07-17,381.826
2014-07-18,384.909
2014-07-21,383.684
2014-07-22,386.19
2014-07-23,387.043
2014-07-24,387.187
2014-07-25,384.564
2014-07-28,383.182
2014-07-29,382.89
2014-07-30,382.707
2014-07-31,375.704
2014-08-01,373.738
2014-08-04,374.98
2014-08-05,373.596
2014-08-06,372.873
2014-08-07,371.427
2014-08-08,373.461
2014-08-11,377.017
2014-08-12,375.679
2014-08-13,378.094
2014-08-14,379.278
2014-08-15,379.133
2014-08-18,383.445
2014-08-19,385.287
2014-08-20,384.646
2014-08-21,385.639
2014-08-22,385.332
2014-08-25,386.761
2014-08-26,389.008
2014-08-27,389.106
2014-08-28,387.149
2014-08-29,388.95
2014-09-01,388.804
2014-09-02,389.094
2014-09-03,388.728
2014-09-04,387.054
2014-09-05,387.466
2014-09-08,386.372
2014-09-09,383.14
2014-09-10,383.517
2014-09-11,384.771
2014-09-12,382.378
2014-09-15,379.379
2014-09-16,379.985
2014-09-17,381.161
2014-09-18,382.399
2014-09-19,380.018
2014-09-22,374.967
2014-09-23,372.113
2014-09-24,373.514
2014-09-25,368.724
2014-09-26,369.828
2014-09-29,369.199
2014-09-30,366.137
2014-10-01,361.656
2014-10-02,361.399
2014-10-03,362.88
2014-10-06,362.08
2014-10-07,357.027
2014-10-08,359.909
2014-10-09,353.593
2014-10-10,346.813
2014-10-13,343.809
2014-10-14,345.95
2014-10-15,345.422
2014-10-16,348.433
2014-10-17,351.631
2014-10-20,354.497
2014-10-21,361.521
2014-10-22,358.974
2014-10-23,362.907
2014-10-24,363.642
2014-10-27,362.514
2014-10-28,369.321
2014-10-29,369.338
2014-10-30,369.712
2014-10-31,374.204
2014-11-03,373.537
2014-11-04,371.606
2014-11-05,372.294
2014-11-06,373.49
2014-11-07,373.533
2014-11-10,375.393
2014-11-11,375.528
2014-11-12,376.302
2014-11-13,374.269
2014-11-14,374.365
2014-11-17,373.353
2014-11-18,375.693
2014-11-19,373.456
2014-11-20,375.902
2014-11-21,377.512
2014-11-24,380.194
2014-11-25,380.675
2014-11-26,381.256
2014-11-27,380.584
2014-11-28,376.483
2014-12-01,371.637
2014-12-02,373.574
2014-12-03,376.302
2014-12-04,375.232
2014-12-05,376.525
2014-12-08,373.011
2014-12-09,375.168
2014-12-10,369.233
2014-12-11,369.521
2014-12-12,364.994
2014-12-15,360.8
2014-12-16,361.449
2014-12-17,368.085
2014-12-18,373.787
2014-12-19,375.896
2014-12-22,377.326
2014-12-23,377.92
2014-12-24,378.825
2014-12-25,378.82
2014-12-26,380.163
2014-12-29,381.465
2014-12-30,380.09
2014-12-31,378.375
2015-01-01,378.375
2015-01-02,377.158
2015-01-05,371.08
2015-01-06,366.491
2015-01-07,368.526
2015-01-08,374.266
2015-01-09,372.606
2015-01-12,370.746
2015-01-13,371.128
2015-01-14,369.217
2015-01-15,365.25
2015-01-16,369.125
2015-01-19,370.511
2015-01-20,369.059
2015-01-21,369.646
2015-01-22,374.217
2015-01-23,373.361
2015-01-26,376.631
2015-01-27,375.714
2015-01-28,371.673
2015-01-29,373.248
2015-01-30,369.339
2015-02-02,372.633
2015-02-03,379.331
2015-02-04,378.388
2015-02-05,383.234
2015-02-06,381.786
2015-02-09,379.713
2015-02-10,381.749
2015-02-11,380.861
2015-02-12,386.039
2015-02-13,388.613
2015-02-16,388.792
2015-02-17,389.033
2015-02-18,390.916
2015-02-19,391.083
2015-02-20,392.434
2015-02-23,392.629
2015-02-24,393.082
2015-02-25,394.427
2015-02-26,393.752
2015-02-27,393.227
2015-03-02,394.513
2015-03-03,392.483
2015-03-04,390.602
2015-03-05,391.751
2015-03-06,386.74
2015-03-09,386.789
2015-03-10,381.502
2015-03-11,382.824
2015-03-12,387.427
2015-03-13,385.426
2015-03-16,388.327
2015-03-17,388.027
2015-03-18,391.371
2015-03-19,391.885
2015-03-20,396.965
2015-03-23,397.771
2015-03-24,397.609
2015-03-25,392.278
2015-03-26,389.901
2015-03-27,391.178
2015-03-30,394.789
2015-03-31,393.193
2015-04-01,393.126
2015-04-02,395.627
2015-04-03,395.627
2015-04-06,399.012
2015-04-07,397.481
2015-04-08,399.217
2015-04-09,398.597
2015-04-10,400.196
2015-04-13,399.604
2015-04-14,400.99
2015-04-15,402.641
2015-04-16,402.986
2015-04-17,398.132
2015-04-20,400.42
2015-04-21,401.0
2015-04-22,401.042
2015-04-23,403.091
2015-04-24,403.649
2015-04-27,402.355
2015-04-28,403.329
2015-04-29,401.257
2015-04-30,396.408
2015-05-01,397.886
2015-05-04,399.469
2015-05-05,395.292
2015-05-06,395.898
2015-05-07,395.977
2015-05-08,401.087
2015-05-11,401.359
2015-05-12,400.859
2015-05-13,402.855
2015-05-14,406.151
2015-05-15,407.255
2015-05-18,408.766
2015-05-19,407.238
2015-05-20,407.51
2015-05-21,408.234
2015-05-22,406.667
2015-05-25,406.476
2015-05-26,401.872
2015-05-27,404.695
2015-05-28,404.257
2015-05-29,402.249
2015-06-01,402.566
2015-06-02,404.788
2015-06-03,407.63
2015-06-04,404.018
2015-06-05,402.736
2015-06-08,400.939
2015-06-09,400.367
2015-06-10,405.935
2015-06-11,406.238
2015-06-12,404.751
2015-06-15,401.759
2015-06-16,403.751
2015-06-17,403.504
2015-06-18,407.754
2015-06-19,407.198
2015-06-22,410.319
2015-06-23,410.516
2015-06-24,407.295
2015-06-25,406.79
2015-06-26,405.65
2015-06-29,396.441
2015-06-30,397.396
2015-07-01,399.074
2015-07-02,397.536
2015-07-03,396.713
2015-07-06,394.176
2015-07-07,391.984
2015-07-08,387.363
2015-07-09,389.954
2015-07-10,395.901
2015-07-13,399.367
2015-07-14,400.996
2015-07-15,399.108
2015-07-16,401.504
2015-07-17,399.558
2015-07-20,398.762
2015-07-21,397.602
2015-07-22,397.124
2015-07-23,394.888
2015-07-24,390.847
2015-07-27,386.831
2015-07-28,389.942
2015-07-29,393.566
2015-07-30,393.146
