Date,ISRAEL GROWTH Standard (Large+Mid Cap)
2015-08-05,140.742
2015-08-06,140.55
2015-08-07,140.594
2015-08-10,140.471
2015-08-11,138.919
2015-08-12,138.31
2015-08-13,139.228
2015-08-14,140.025
2015-08-17,137.499
2015-08-18,137.699
2015-08-19,137.043
2015-08-20,137.148
2015-08-21,137.233
2015-08-24,126.904
2015-08-25,129.683
2015-08-26,126.822
2015-08-27,128.381
2015-08-28,127.827
2015-08-31,129.209
2015-09-01,125.543
2015-09-02,126.847
2015-09-03,129.388
2015-09-04,129.661
2015-09-07,126.04
2015-09-08,126.735
2015-09-09,127.064
2015-09-10,124.224
2015-09-11,125.084
2015-09-14,124.572
2015-09-15,124.627
2015-09-16,129.653
2015-09-17,128.073
2015-09-18,127.53
2015-09-21,125.875
2015-09-22,125.653
2015-09-23,125.134
2015-09-24,121.18
2015-09-25,120.887
2015-09-28,120.864
2015-09-29,115.604
2015-09-30,115.113
2015-10-01,115.901
2015-10-02,116.105
2015-10-05,117.721
2015-10-06,118.167
2015-10-07,116.599
2015-10-08,118.166
2015-10-09,119.106
2015-10-12,118.211
2015-10-13,118.656
2015-10-14,115.318
2015-10-15,118.844
2015-10-16,118.509
2015-10-19,121.06
2015-10-20,119.45
2015-10-21,114.668
2015-10-22,114.965
2015-10-23,114.389
2015-10-26,119.192
2015-10-27,119.827
2015-10-28,122.479
2015-10-29,122.802
2015-10-30,123.141
2015-11-02,121.436
2015-11-03,124.467
2015-11-04,123.34
2015-11-05,121.387
2015-11-06,120.251
2015-11-09,120.543
2015-11-10,119.989
2015-11-11,119.977
2015-11-12,118.925
2015-11-13,118.821
2015-11-16,118.402
2015-11-17,119.905
2015-11-18,120.708
2015-11-19,123.733
2015-11-20,123.829
2015-11-23,125.458
2015-11-24,124.768
2015-11-25,125.724
2015-11-26,126.734
2015-11-27,126.566
2015-11-30,122.771
2015-12-01,127.052
2015-12-02,126.311
2015-12-03,125.659
2015-12-04,127.287
2015-12-07,127.248
2015-12-08,127.504
2015-12-09,128.199
2015-12-10,127.14
2015-12-11,126.907
2015-12-14,125.661
2015-12-15,127.644
2015-12-16,126.149
2015-12-17,125.636
2015-12-18,125.074
2015-12-21,126.678
2015-12-22,126.123
2015-12-23,126.361
2015-12-24,127.723
2015-12-25,127.723
2015-12-28,127.186
2015-12-29,127.913
2015-12-30,127.469
2015-12-31,126.111
2016-01-01,126.111
2016-01-04,124.513
2016-01-05,123.515
2016-01-06,124.547
2016-01-07,123.547
2016-01-08,123.291
2016-01-11,121.524
2016-01-12,123.444
2016-01-13,122.453
2016-01-14,118.434
2016-01-15,117.473
2016-01-18,118.046
2016-01-19,118.707
2016-01-20,115.549
2016-01-21,115.938
2016-01-22,116.872
2016-01-25,118.92
2016-01-26,118.616
2016-01-27,118.577
2016-01-28,115.07
2016-01-29,115.61
2016-02-01,118.466
2016-02-02,117.745
2016-02-03,114.603
2016-02-04,115.347
2016-02-05,115.328
2016-02-08,110.151
2016-02-09,109.931
2016-02-10,110.703
2016-02-11,106.812
2016-02-12,106.958
2016-02-15,109.477
2016-02-16,110.456
2016-02-17,112.697
2016-02-18,112.519
2016-02-19,112.612
2016-02-22,113.122
2016-02-23,113.491
2016-02-24,111.995
2016-02-25,113.44
2016-02-26,113.405
2016-02-29,113.163
2016-03-01,112.814
2016-03-02,113.727
2016-03-03,113.588
2016-03-04,113.152
2016-03-07,112.872
2016-03-08,113.108
2016-03-09,114.449
2016-03-10,116.848
2016-03-11,117.464
2016-03-14,116.541
2016-03-15,113.708
2016-03-16,114.342
2016-03-17,113.07
2016-03-18,113.431
2016-03-21,111.779
2016-03-22,111.752
2016-03-23,112.861
2016-03-24,112.97
2016-03-25,112.97
2016-03-28,112.139
2016-03-29,111.981
2016-03-30,113.21
2016-03-31,112.888
2016-04-01,112.129
2016-04-04,112.996
2016-04-05,112.319
2016-04-06,114.742
2016-04-07,115.527
2016-04-08,115.845
2016-04-11,115.923
2016-04-12,114.045
2016-04-13,114.807
2016-04-14,115.467
2016-04-15,115.729
2016-04-18,115.749
2016-04-19,117.272
2016-04-20,116.705
2016-04-21,117.272
2016-04-22,116.92
2016-04-25,117.441
2016-04-26,115.589
2016-04-27,114.93
2016-04-28,114.821
2016-04-29,115.129
2016-05-02,111.724
2016-05-03,111.113
2016-05-04,110.578
2016-05-05,110.726
2016-05-06,110.434
2016-05-09,109.422
2016-05-10,110.595
2016-05-11,110.89
2016-05-12,110.59
2016-05-13,110.228
2016-05-16,106.697
2016-05-17,108.103
2016-05-18,109.271
2016-05-19,108.379
2016-05-20,108.443
2016-05-23,110.015
2016-05-24,110.848
2016-05-25,110.671
2016-05-26,109.606
2016-05-27,109.292
2016-05-30,110.332
2016-05-31,110.622
2016-06-01,111.092
2016-06-02,113.436
2016-06-03,113.227
2016-06-06,114.158
2016-06-07,114.186
2016-06-08,113.207
2016-06-09,112.492
2016-06-10,111.468
2016-06-13,110.667
2016-06-14,110.227
2016-06-15,110.356
2016-06-16,108.277
2016-06-17,109.203
2016-06-20,110.03
2016-06-21,109.954
2016-06-22,109.414
2016-06-23,110.997
2016-06-24,108.281
2016-06-27,104.895
2016-06-28,105.467
2016-06-29,108.211
2016-06-30,110.241
2016-07-01,110.556
2016-07-04,111.037
2016-07-05,109.459
2016-07-06,110.258
2016-07-07,110.126
2016-07-08,111.101
2016-07-11,112.943
2016-07-12,112.744
2016-07-13,115.452
2016-07-14,116.24
2016-07-15,115.843
2016-07-18,116.63
2016-07-19,115.744
2016-07-20,116.479
2016-07-21,117.112
2016-07-22,117.887
2016-07-25,117.283
2016-07-26,114.466
2016-07-27,114.811
2016-07-28,116.178
2016-07-29,116.051
2016-08-01,113.27
2016-08-02,112.163
2016-08-03,113.28
2016-08-04,114.136
2016-08-05,114.071
2016-08-08,113.741
2016-08-09,113.21
2016-08-10,112.035
2016-08-11,112.359
2016-08-12,112.042
2016-08-15,114.089
2016-08-16,113.391
2016-08-17,112.248
2016-08-18,113.407
2016-08-19,113.762
2016-08-22,113.215
2016-08-23,114.934
2016-08-24,114.14
2016-08-25,112.546
2016-08-26,112.732
2016-08-29,111.166
2016-08-30,110.623
2016-08-31,111.433
2016-09-01,111.162
2016-09-02,111.613
2016-09-05,112.495
2016-09-06,112.54
2016-09-07,112.466
2016-09-08,112.35
2016-09-09,111.598
2016-09-12,109.33
2016-09-13,109.512
2016-09-14,110.04
2016-09-15,109.972
2016-09-16,109.122
2016-09-19,108.322
2016-09-20,107.111
2016-09-21,107.866
2016-09-22,108.7
2016-09-23,108.398
2016-09-26,108.086
2016-09-27,107.208
2016-09-28,106.811
2016-09-29,105.151
2016-09-30,105.682
2016-10-03,105.288
2016-10-04,104.95
2016-10-05,102.895
2016-10-06,102.496
2016-10-07,102.321
2016-10-10,102.47
2016-10-11,100.903
2016-10-12,100.733
2016-10-13,99.406
2016-10-14,98.882
2016-10-17,98.669
2016-10-18,97.023
2016-10-19,98.375
2016-10-20,98.486
2016-10-21,98.324
2016-10-24,98.417
2016-10-25,99.183
2016-10-26,99.429
2016-10-27,98.741
2016-10-28,98.973
2016-10-31,98.789
2016-11-01,99.033
2016-11-02,98.698
2016-11-03,94.097
2016-11-04,95.214
2016-11-07,96.981
2016-11-08,94.94
2016-11-09,96.879
2016-11-10,96.79
2016-11-11,97.654
2016-11-14,97.85
2016-11-15,93.834
2016-11-16,93.505
2016-11-17,95.134
2016-11-18,94.494
2016-11-21,95.208
2016-11-22,94.03
2016-11-23,94.104
2016-11-24,94.206
2016-11-25,94.472
2016-11-28,94.164
2016-11-29,93.237
2016-11-30,93.134
2016-12-01,91.58
2016-12-02,91.844
2016-12-05,93.127
2016-12-06,92.386
2016-12-07,92.753
2016-12-08,92.858
2016-12-09,92.953
2016-12-12,93.454
2016-12-13,94.213
2016-12-14,93.163
2016-12-15,92.739
2016-12-16,92.508
2016-12-19,92.814
2016-12-20,92.922
2016-12-21,92.843
2016-12-22,92.698
2016-12-23,92.964
2016-12-26,92.941
2016-12-27,93.163
2016-12-28,92.395
2016-12-29,93.792
2016-12-30,93.615
2017-01-02,94.149
2017-01-03,96.03
2017-01-04,96.549
2017-01-05,97.283
2017-01-06,95.331
2017-01-09,94.81
2017-01-10,95.34
2017-01-11,94.627
2017-01-12,95.107
2017-01-13,96.042
2017-01-16,96.104
2017-01-17,95.864
2017-01-18,95.71
2017-01-19,97.445
2017-01-20,97.526
2017-01-23,97.67
2017-01-24,97.805
2017-01-25,98.533
2017-01-26,98.969
2017-01-27,99.876
2017-01-30,99.275
2017-01-31,98.718
2017-02-01,99.309
2017-02-02,99.146
2017-02-03,99.603
2017-02-06,99.521
2017-02-07,98.426
2017-02-08,98.03
2017-02-09,98.425
2017-02-10,98.749
2017-02-13,101.38
2017-02-14,102.116
2017-02-15,103.206
2017-02-16,102.817
2017-02-17,102.902
2017-02-20,102.865
2017-02-21,104.079
2017-02-22,103.942
2017-02-23,104.111
2017-02-24,103.252
2017-02-27,103.512
2017-02-28,102.928
2017-03-01,103.43
2017-03-02,102.936
2017-03-03,103.019
2017-03-06,101.829
2017-03-07,101.733
2017-03-08,101.856
2017-03-09,101.673
2017-03-10,102.588
2017-03-13,108.071
2017-03-14,107.897
2017-03-15,108.744
2017-03-16,108.637
2017-03-17,108.124
2017-03-20,108.404
2017-03-21,107.167
2017-03-22,107.802
2017-03-23,108.305
2017-03-24,108.432
2017-03-27,108.668
2017-03-28,108.606
2017-03-29,108.588
2017-03-30,108.261
2017-03-31,107.631
2017-04-03,108.249
2017-04-04,107.914
2017-04-05,108.033
2017-04-06,108.307
2017-04-07,108.449
2017-04-10,108.405
2017-04-11,108.254
2017-04-12,108.446
2017-04-13,107.994
2017-04-14,107.994
2017-04-17,107.957
2017-04-18,106.818
2017-04-19,107.053
2017-04-20,107.075
2017-04-21,107.44
2017-04-24,108.461
2017-04-25,108.185
2017-04-26,108.29
2017-04-27,108.528
2017-04-28,108.455
2017-05-01,108.121
2017-05-02,108.733
2017-05-03,107.927
2017-05-04,109.104
2017-05-05,109.483
2017-05-08,109.602
2017-05-09,109.866
2017-05-10,110.352
2017-05-11,110.41
2017-05-12,110.945
2017-05-15,112.294
2017-05-16,112.081
2017-05-17,110.1
2017-05-18,110.103
2017-05-19,110.374
2017-05-22,110.497
2017-05-23,109.751
2017-05-24,110.208
2017-05-25,110.84
2017-05-26,110.581
2017-05-29,110.159
2017-05-30,109.939
2017-05-31,110.27
2017-06-01,110.109
2017-06-02,110.49
2017-06-05,111.385
2017-06-06,111.39
2017-06-07,111.858
2017-06-08,112.236
2017-06-09,110.851
2017-06-12,109.77
2017-06-13,110.812
2017-06-14,111.496
2017-06-15,110.347
2017-06-16,110.404
2017-06-19,111.773
2017-06-20,111.042
2017-06-21,111.66
2017-06-22,111.708
2017-06-23,112.169
2017-06-26,111.898
2017-06-27,111.605
2017-06-28,112.009
2017-06-29,111.271
2017-06-30,111.039
2017-07-03,110.807
2017-07-04,110.506
2017-07-05,111.419
2017-07-06,110.933
2017-07-07,111.3
2017-07-10,111.717
2017-07-11,112.0
2017-07-12,113.186
2017-07-13,113.367
2017-07-14,113.322
2017-07-17,112.969
2017-07-18,113.27
2017-07-19,113.5
2017-07-20,110.999
2017-07-21,110.456
2017-07-24,110.173
2017-07-25,110.297
2017-07-26,110.544
2017-07-27,110.173
2017-07-28,110.117
2017-07-31,109.526
2017-08-01,109.974
2017-08-02,109.355
2017-08-03,110.017
2017-08-04,109.611
2017-08-07,110.558
2017-08-08,110.413
2017-08-09,109.871
2017-08-10,107.424
2017-08-11,107.857
2017-08-14,111.057
2017-08-15,110.994
2017-08-16,111.991
2017-08-17,111.274
2017-08-18,111.573
2017-08-21,111.712
2017-08-22,113.31
2017-08-23,112.619
2017-08-24,113.722
2017-08-25,113.664
2017-08-28,113.634
2017-08-29,113.511
2017-08-30,114.357
2017-08-31,115.128
2017-09-01,114.927
2017-09-04,113.936
2017-09-05,114.057
2017-09-06,114.636
2017-09-07,115.281
2017-09-08,115.903
2017-09-11,116.505
2017-09-12,116.05
2017-09-13,116.143
2017-09-14,116.027
2017-09-15,116.296
2017-09-18,117.722
2017-09-19,117.84
2017-09-20,117.456
2017-09-21,116.978
2017-09-22,118.02
2017-09-25,116.826
2017-09-26,116.698
2017-09-27,116.699
2017-09-28,117.053
2017-09-29,117.704
2017-10-02,118.125
2017-10-03,119.108
2017-10-04,119.393
2017-10-05,119.459
2017-10-06,119.783
2017-10-09,119.702
2017-10-10,120.454
2017-10-11,120.532
2017-10-12,120.491
2017-10-13,120.989
2017-10-16,120.797
2017-10-17,120.142
2017-10-18,120.498
2017-10-19,121.121
2017-10-20,121.348
2017-10-23,120.942
2017-10-24,120.436
2017-10-25,119.635
2017-10-26,119.381
2017-10-27,119.762
2017-10-30,120.065
2017-10-31,121.336
2017-11-01,115.021
2017-11-02,117.204
2017-11-03,116.751
2017-11-06,116.204
2017-11-07,115.163
2017-11-08,116.531
2017-11-09,114.653
2017-11-10,113.729
2017-11-13,113.705
2017-11-14,113.311
2017-11-15,112.839
2017-11-16,113.164
2017-11-17,112.898
2017-11-20,113.778
2017-11-21,114.989
2017-11-22,114.903
2017-11-23,115.536
2017-11-24,116.025
2017-11-27,115.954
2017-11-28,116.329
2017-11-29,115.284
2017-11-30,116.211
2017-12-01,116.365
2017-12-04,116.205
2017-12-05,116.516
2017-12-06,116.143
2017-12-07,116.058
2017-12-08,116.429
2017-12-11,116.962
2017-12-12,116.797
2017-12-13,117.569
2017-12-14,116.361
2017-12-15,116.938
2017-12-18,116.805
2017-12-19,117.051
2017-12-20,117.75
2017-12-21,117.85
2017-12-22,117.241
2017-12-25,117.532
2017-12-26,117.801
2017-12-27,118.22
2017-12-28,119.139
2017-12-29,119.182
2018-01-01,120.315
2018-01-02,120.563
2018-01-03,120.519
2018-01-04,121.264
2018-01-05,120.453
2018-01-08,120.083
2018-01-09,119.893
2018-01-10,119.397
2018-01-11,119.993
2018-01-12,120.404
2018-01-15,121.141
2018-01-16,119.919
2018-01-17,120.516
2018-01-18,121.662
2018-01-19,122.256
2018-01-22,121.795
2018-01-23,121.993
2018-01-24,121.871
2018-01-25,121.876
2018-01-26,121.974
2018-01-29,122.494
2018-01-30,122.421
2018-01-31,122.849
2018-02-01,121.855
2018-02-02,120.694
2018-02-05,119.104
2018-02-06,117.67
2018-02-07,116.697
2018-02-08,116.347
2018-02-09,115.629
2018-02-12,116.05
2018-02-13,116.926
2018-02-14,117.47
2018-02-15,118.187
2018-02-16,118.095
2018-02-19,119.595
2018-02-20,118.876
2018-02-21,120.002
2018-02-22,119.532
2018-02-23,120.429
2018-02-26,122.369
2018-02-27,121.486
2018-02-28,121.523
2018-03-01,120.687
2018-03-02,122.11
2018-03-05,120.158
2018-03-06,120.388
2018-03-07,121.375
2018-03-08,121.302
2018-03-09,122.056
2018-03-12,123.076
2018-03-13,123.318
2018-03-14,123.522
2018-03-15,123.841
2018-03-16,123.07
2018-03-19,121.949
2018-03-20,121.572
2018-03-21,121.314
2018-03-22,120.317
2018-03-23,119.557
2018-03-26,117.909
2018-03-27,117.2
2018-03-28,115.427
2018-03-29,115.999
2018-03-30,115.999
2018-04-02,115.636
2018-04-03,115.3
2018-04-04,114.167
2018-04-05,114.247
2018-04-06,113.256
2018-04-09,115.006
2018-04-10,117.047
2018-04-11,117.952
2018-04-12,119.771
2018-04-13,119.472
2018-04-16,120.593
2018-04-17,122.133
2018-04-18,121.921
2018-04-19,121.39
2018-04-20,120.682
2018-04-23,120.805
2018-04-24,119.911
2018-04-25,114.749
2018-04-26,115.898
2018-04-27,114.878
2018-04-30,115.099
2018-05-01,116.117
2018-05-02,115.714
2018-05-03,115.432
2018-05-04,116.035
2018-05-07,117.56
2018-05-08,117.358
2018-05-09,118.074
2018-05-10,118.104
2018-05-11,118.232
2018-05-14,118.742
2018-05-15,118.104
2018-05-16,117.993
2018-05-17,118.183
2018-05-18,118.022
2018-05-21,119.584
2018-05-22,119.627
2018-05-23,119.364
2018-05-24,119.5
2018-05-25,119.978
2018-05-28,119.868
2018-05-29,118.76
2018-05-30,119.116
2018-05-31,119.575
2018-06-01,120.555
2018-06-04,121.434
2018-06-05,121.887
2018-06-06,122.014
2018-06-07,121.932
2018-06-08,122.2
2018-06-11,122.025
2018-06-12,122.02
2018-06-13,121.592
2018-06-14,122.138
2018-06-15,121.496
2018-06-18,121.768
2018-06-19,121.013
2018-06-20,121.547
2018-06-21,120.474
2018-06-22,120.456
2018-06-25,119.326
2018-06-26,119.14
2018-06-27,118.905
2018-06-28,118.728
2018-06-29,118.217
2018-07-02,119.367
2018-07-03,120.086
2018-07-04,119.957
2018-07-05,120.391
2018-07-06,121.968
2018-07-09,121.89
2018-07-10,122.971
2018-07-11,124.484
2018-07-12,125.508
2018-07-13,125.279
2018-07-16,125.577
2018-07-17,126.282
2018-07-18,126.339
2018-07-19,126.278
2018-07-20,126.823
2018-07-23,125.991
2018-07-24,127.099
2018-07-25,130.485
2018-07-26,131.461
2018-07-27,129.914
2018-07-30,129.519
2018-07-31,127.906
2018-08-01,127.506
2018-08-02,127.598
2018-08-03,127.556
2018-08-06,129.162
2018-08-07,128.888
2018-08-08,128.825
2018-08-09,127.821
2018-08-10,127.351
2018-08-13,128.133
2018-08-14,128.621
2018-08-15,127.993
2018-08-16,128.521
2018-08-17,128.932
2018-08-20,129.462
2018-08-21,130.168
2018-08-22,131.016
2018-08-23,131.613
2018-08-24,132.052
2018-08-27,132.109
2018-08-28,131.665
2018-08-29,133.257
2018-08-30,132.866
2018-08-31,132.992
2018-09-03,132.78
2018-09-04,132.521
2018-09-05,131.602
2018-09-06,132.211
2018-09-07,132.025
2018-09-10,133.042
2018-09-11,133.13
2018-09-12,133.098
2018-09-13,134.903
2018-09-14,135.225
2018-09-17,135.875
2018-09-18,135.852
2018-09-19,135.159
2018-09-20,134.63
2018-09-21,134.353
2018-09-24,134.556
2018-09-25,134.127
2018-09-26,134.211
2018-09-27,133.245
2018-09-28,132.493
2018-10-01,132.503
2018-10-02,131.698
2018-10-03,132.826
2018-10-04,131.871
2018-10-05,131.97
2018-10-08,129.556
2018-10-09,129.379
2018-10-10,126.475
2018-10-11,125.979
2018-10-12,126.712
2018-10-15,125.364
2018-10-16,127.483
2018-10-17,127.024
2018-10-18,126.323
2018-10-19,126.126
2018-10-22,128.046
2018-10-23,126.821
2018-10-24,125.09
2018-10-25,124.195
2018-10-26,123.502
2018-10-29,122.688
2018-10-30,122.753
2018-10-31,125.375
2018-11-01,125.889
2018-11-02,125.836
2018-11-05,126.42
2018-11-06,127.617
2018-11-07,129.765
2018-11-08,130.312
2018-11-09,130.704
2018-11-12,129.129
2018-11-13,128.875
2018-11-14,128.303
2018-11-15,129.24
2018-11-16,129.802
2018-11-19,129.364
2018-11-20,125.194
2018-11-21,126.859
2018-11-22,126.181
2018-11-23,126.816
2018-11-26,128.925
2018-11-27,127.226
2018-11-28,130.047
2018-11-29,129.738
2018-11-30,130.067
2018-12-03,131.807
2018-12-04,129.16
2018-12-05,129.921
2018-12-06,128.052
2018-12-07,125.979
2018-12-10,127.116
2018-12-11,127.427
2018-12-12,127.242
2018-12-13,126.338
2018-12-14,125.835
2018-12-17,122.508
2018-12-18,122.822
2018-12-19,122.963
2018-12-20,120.85
2018-12-21,119.213
2018-12-24,116.239
2018-12-25,117.76
2018-12-26,120.097
2018-12-27,120.697
2018-12-28,120.451
2018-12-31,121.353
2019-01-01,121.833
2019-01-02,121.363
2019-01-03,119.403
2019-01-04,121.87
2019-01-07,124.057
2019-01-08,125.375
2019-01-09,126.06
2019-01-10,126.135
2019-01-11,125.248
2019-01-14,122.912
2019-01-15,124.708
2019-01-16,123.989
2019-01-17,125.451
2019-01-18,125.983
2019-01-21,125.544
2019-01-22,125.368
2019-01-23,126.153
2019-01-24,126.239
2019-01-25,126.976
2019-01-28,127.3
2019-01-29,127.858
2019-01-30,128.539
2019-01-31,129.792
2019-02-01,130.095
2019-02-04,131.645
2019-02-05,132.835
2019-02-06,132.112
2019-02-07,131.102
2019-02-08,131.487
2019-02-11,131.931
2019-02-12,134.001
2019-02-13,134.648
2019-02-14,135.863
2019-02-15,137.14
2019-02-18,137.269
2019-02-19,137.612
2019-02-20,136.018
2019-02-21,135.871
2019-02-22,137.157
2019-02-25,138.244
2019-02-26,138.012
2019-02-27,137.884
2019-02-28,137.065
2019-03-01,136.476
2019-03-04,136.819
2019-03-05,136.027
2019-03-06,134.934
2019-03-07,133.744
2019-03-08,133.652
2019-03-11,134.568
2019-03-12,134.628
2019-03-13,136.835
2019-03-14,137.296
2019-03-15,137.985
2019-03-18,138.963
2019-03-19,138.483
2019-03-20,139.135
2019-03-21,140.136
2019-03-22,138.793
2019-03-25,137.346
2019-03-26,139.459
2019-03-27,138.291
2019-03-28,138.485
2019-03-29,139.41
2019-04-01,141.155
2019-04-02,141.575
2019-04-03,142.005
2019-04-04,139.906
2019-04-05,140.255
2019-04-08,140.935
2019-04-09,141.173
2019-04-10,143.148
2019-04-11,142.904
2019-04-12,145.604
2019-04-15,146.935
2019-04-16,146.951
2019-04-17,145.925
2019-04-18,141.858
2019-04-19,141.858
2019-04-22,142.154
2019-04-23,143.261
2019-04-24,143.659
2019-04-25,143.858
2019-04-26,144.797
2019-04-29,144.867
2019-04-30,144.121
2019-05-01,142.891
2019-05-02,142.13
2019-05-03,143.643
2019-05-06,142.786
2019-05-07,141.997
2019-05-08,143.101
2019-05-09,143.57
2019-05-10,144.469
2019-05-13,140.633
2019-05-14,142.053
2019-05-15,142.834
2019-05-16,144.887
2019-05-17,145.229
2019-05-20,144.58
2019-05-21,143.536
2019-05-22,144.991
2019-05-23,141.649
2019-05-24,142.24
2019-05-27,141.607
2019-05-28,141.52
2019-05-29,140.853
2019-05-30,141.796
2019-05-31,140.565
2019-06-03,138.428
2019-06-04,141.065
2019-06-05,141.972
2019-06-06,141.628
2019-06-07,142.276
2019-06-10,144.145
2019-06-11,143.083
2019-06-12,143.425
2019-06-13,144.007
2019-06-14,143.915
2019-06-17,143.747
2019-06-18,144.078
2019-06-19,145.346
2019-06-20,146.001
2019-06-21,144.315
2019-06-24,144.217
2019-06-25,142.82
2019-06-26,142.212
2019-06-27,143.353
2019-06-28,143.878
2019-07-01,145.27
2019-07-02,146.526
2019-07-03,147.25
2019-07-04,147.619
2019-07-05,147.415
2019-07-08,147.64
2019-07-09,149.045
2019-07-10,149.809
2019-07-11,148.982
2019-07-12,148.753
2019-07-15,150.391
2019-07-16,148.212
2019-07-17,148.771
2019-07-18,148.857
2019-07-19,148.965
2019-07-22,149.369
2019-07-23,149.919
2019-07-24,150.981
2019-07-25,150.217
2019-07-26,150.339
2019-07-29,149.52
2019-07-30,149.967
2019-07-31,150.466
2019-08-01,149.732
2019-08-02,149.785
2019-08-05,144.868
2019-08-06,146.315
2019-08-07,145.707
2019-08-08,149.567
2019-08-09,148.72
2019-08-12,147.009
2019-08-13,147.961
2019-08-14,142.54
2019-08-15,142.895
2019-08-16,143.394
2019-08-19,144.815
2019-08-20,144.699
2019-08-21,146.103
2019-08-22,146.473
2019-08-23,145.068
2019-08-26,143.307
2019-08-27,142.484
2019-08-28,140.866
2019-08-29,142.62
2019-08-30,142.64
2019-09-02,142.303
2019-09-03,141.173
2019-09-04,142.23
2019-09-05,143.128
2019-09-06,142.408
2019-09-09,142.554
2019-09-10,140.693
2019-09-11,141.202
2019-09-12,140.337
2019-09-13,140.556
2019-09-16,138.93
2019-09-17,139.298
2019-09-18,140.807
2019-09-19,140.224
2019-09-20,140.061
2019-09-23,139.439
2019-09-24,138.276
2019-09-25,137.899
2019-09-26,138.78
2019-09-27,138.04
2019-09-30,139.09
2019-10-01,137.886
2019-10-02,136.519
2019-10-03,138.353
2019-10-04,140.441
2019-10-07,141.766
2019-10-08,140.662
2019-10-09,141.47
2019-10-10,141.423
2019-10-11,142.68
2019-10-14,141.367
2019-10-15,142.55
2019-10-16,141.253
2019-10-17,140.377
2019-10-18,138.855
2019-10-21,139.203
2019-10-22,137.271
2019-10-23,138.004
2019-10-24,139.247
2019-10-25,139.161
2019-10-28,141.619
2019-10-29,143.954
2019-10-30,144.162
2019-10-31,143.785
2019-11-01,144.939
2019-11-04,144.629
2019-11-05,145.786
2019-11-06,146.925
2019-11-07,146.168
2019-11-08,147.369
2019-11-11,146.917
2019-11-12,147.874
2019-11-13,148.48
2019-11-14,147.346
2019-11-15,148.239
2019-11-18,147.294
2019-11-19,146.371
2019-11-20,146.083
2019-11-21,145.156
2019-11-22,145.584
2019-11-25,146.953
2019-11-26,147.704
2019-11-27,148.239
2019-11-28,148.438
2019-11-29,148.016
2019-12-02,146.117
2019-12-03,144.566
2019-12-04,144.435
2019-12-05,143.957
2019-12-06,143.666
2019-12-09,144.721
2019-12-10,144.476
2019-12-11,145.894
2019-12-12,146.195
2019-12-13,146.454
2019-12-16,146.013
2019-12-17,145.521
2019-12-18,145.398
2019-12-19,145.943
2019-12-20,144.323
2019-12-23,144.428
2019-12-24,144.874
2019-12-25,144.451
2019-12-26,145.09
2019-12-27,145.127
2019-12-30,144.511
2019-12-31,144.416
2020-01-01,144.744
2020-01-02,147.015
2020-01-03,147.132
2020-01-06,149.246
2020-01-07,148.644
2020-01-08,150.237
2020-01-09,151.962
2020-01-10,152.641
2020-01-13,154.082
2020-01-14,153.891
2020-01-15,153.57
2020-01-16,154.836
2020-01-17,153.912
2020-01-20,155.914
2020-01-21,156.4
2020-01-22,157.877
2020-01-23,157.023
2020-01-24,157.169
2020-01-27,155.205
2020-01-28,155.318
2020-01-29,155.867
2020-01-30,156.605
2020-01-31,155.874
2020-02-03,155.554
2020-02-04,157.899
2020-02-05,157.038
2020-02-06,158.406
2020-02-07,157.901
2020-02-10,158.378
2020-02-11,158.946
2020-02-12,156.77
2020-02-13,155.561
2020-02-14,155.52
2020-02-17,156.886
2020-02-18,157.627
2020-02-19,158.494
2020-02-20,156.466
2020-02-21,155.133
2020-02-24,149.115
2020-02-25,145.833
2020-02-26,144.713
2020-02-27,140.718
2020-02-28,140.944
2020-03-02,142.733
2020-03-03,140.965
2020-03-04,143.015
2020-03-05,139.564
2020-03-06,137.694
2020-03-09,123.598
2020-03-10,125.005
2020-03-11,121.666
2020-03-12,110.754
2020-03-13,117.928
2020-03-16,110.88
2020-03-17,116.489
2020-03-18,104.915
2020-03-19,111.337
2020-03-20,110.423
2020-03-23,109.785
2020-03-24,119.627
2020-03-25,122.449
2020-03-26,125.82
2020-03-27,124.654
2020-03-30,124.348
2020-03-31,123.864
2020-04-01,118.516
2020-04-02,118.885
2020-04-03,118.231
2020-04-06,124.991
2020-04-07,127.323
2020-04-08,130.056
2020-04-09,129.69
2020-04-10,129.69
2020-04-13,130.411
2020-04-14,130.259
2020-04-15,128.1
2020-04-16,131.119
2020-04-17,132.676
2020-04-20,136.21
2020-04-21,132.593
2020-04-22,135.337
2020-04-23,136.178
2020-04-24,136.813
2020-04-27,139.799
2020-04-28,137.703
2020-04-29,139.424
2020-04-30,138.624
2020-05-01,134.931
2020-05-04,135.082
2020-05-05,138.061
2020-05-06,141.209
2020-05-07,144.761
2020-05-08,146.911
2020-05-11,150.358
2020-05-12,147.289
2020-05-13,144.261
2020-05-14,146.124
2020-05-15,148.015
2020-05-18,150.715
2020-05-19,150.028
2020-05-20,153.904
2020-05-21,153.605
2020-05-22,155.405
2020-05-25,157.078
2020-05-26,156.86
2020-05-27,155.559
2020-05-28,155.923
2020-05-29,159.674
2020-06-01,159.388
2020-06-02,161.827
2020-06-03,162.283
2020-06-04,160.722
2020-06-05,160.447
2020-06-08,160.819
2020-06-09,161.334
2020-06-10,162.738
2020-06-11,158.167
2020-06-12,158.404
2020-06-15,158.569
2020-06-16,162.119
