Date,ISRAEL GROWTH Standard (Large+Mid Cap)
2015-08-05,467.723
2015-08-06,467.087
2015-08-07,467.234
2015-08-10,466.825
2015-08-11,461.687
2015-08-12,459.664
2015-08-13,462.716
2015-08-14,465.364
2015-08-17,456.97
2015-08-18,457.633
2015-08-19,455.452
2015-08-20,456.254
2015-08-21,456.537
2015-08-24,422.175
2015-08-25,431.422
2015-08-26,421.902
2015-08-27,427.089
2015-08-28,425.248
2015-08-31,429.853
2015-09-01,417.657
2015-09-02,421.997
2015-09-03,430.45
2015-09-04,431.358
2015-09-07,419.311
2015-09-08,421.624
2015-09-09,422.718
2015-09-10,413.269
2015-09-11,416.13
2015-09-14,414.428
2015-09-15,414.609
2015-09-16,431.332
2015-09-17,426.074
2015-09-18,424.267
2015-09-21,418.761
2015-09-22,418.023
2015-09-23,416.297
2015-09-24,403.142
2015-09-25,402.169
2015-09-28,402.093
2015-09-29,384.591
2015-09-30,382.958
2015-10-01,385.581
2015-10-02,386.259
2015-10-05,391.635
2015-10-06,393.118
2015-10-07,387.904
2015-10-08,393.117
2015-10-09,396.244
2015-10-12,393.267
2015-10-13,394.747
2015-10-14,383.641
2015-10-15,395.371
2015-10-16,394.256
2015-10-19,402.743
2015-10-20,397.386
2015-10-21,381.479
2015-10-22,382.466
2015-10-23,380.55
2015-10-26,396.529
2015-10-27,398.641
2015-10-28,407.464
2015-10-29,408.54
2015-10-30,409.667
2015-11-02,403.993
2015-11-03,414.076
2015-11-04,410.328
2015-11-05,403.831
2015-11-06,400.052
2015-11-09,401.023
2015-11-10,399.202
2015-11-11,399.161
2015-11-12,395.663
2015-11-13,395.317
2015-11-16,393.922
2015-11-17,399.378
2015-11-18,402.052
2015-11-19,412.13
2015-11-20,412.449
2015-11-23,417.874
2015-11-24,415.576
2015-11-25,418.76
2015-11-26,422.124
2015-11-27,421.564
2015-11-30,408.925
2015-12-01,423.183
2015-12-02,420.715
2015-12-03,418.544
2015-12-04,423.968
2015-12-07,423.836
2015-12-08,424.69
2015-12-09,427.004
2015-12-10,423.475
2015-12-11,422.7
2015-12-14,418.55
2015-12-15,425.156
2015-12-16,420.176
2015-12-17,418.466
2015-12-18,416.596
2015-12-21,421.938
2015-12-22,420.09
2015-12-23,420.884
2015-12-24,425.42
2015-12-25,425.42
2015-12-28,423.631
2015-12-29,426.05
2015-12-30,424.571
2015-12-31,420.051
2016-01-01,420.051
2016-01-04,414.725
2016-01-05,411.403
2016-01-06,414.84
2016-01-07,411.509
2016-01-08,410.658
2016-01-11,404.772
2016-01-12,411.166
2016-01-13,407.866
2016-01-14,394.479
2016-01-15,391.278
2016-01-18,393.187
2016-01-19,395.389
2016-01-20,384.87
2016-01-21,386.164
2016-01-22,389.276
2016-01-25,396.099
2016-01-26,395.084
2016-01-27,394.956
2016-01-28,383.274
2016-01-29,385.073
2016-02-01,394.586
2016-02-02,392.185
2016-02-03,381.719
2016-02-04,384.198
2016-02-05,384.135
2016-02-08,366.889
2016-02-09,366.157
2016-02-10,368.728
2016-02-11,355.769
2016-02-12,356.253
2016-02-15,364.646
2016-02-16,367.904
2016-02-17,375.369
2016-02-18,374.777
2016-02-19,375.088
2016-02-22,376.786
2016-02-23,378.016
2016-02-24,373.052
2016-02-25,377.865
2016-02-26,377.751
2016-02-29,377.311
2016-03-01,376.145
2016-03-02,379.189
2016-03-03,378.725
2016-03-04,377.272
2016-03-07,376.34
2016-03-08,377.127
2016-03-09,381.598
2016-03-10,389.595
2016-03-11,391.651
2016-03-14,388.573
2016-03-15,379.127
2016-03-16,381.239
2016-03-17,377.0
2016-03-18,378.202
2016-03-21,372.695
2016-03-22,372.605
2016-03-23,376.302
2016-03-24,376.666
2016-03-25,376.666
2016-03-28,373.894
2016-03-29,373.367
2016-03-30,377.467
2016-03-31,376.391
2016-04-01,373.863
2016-04-04,376.752
2016-04-05,374.497
2016-04-06,382.575
2016-04-07,385.192
2016-04-08,386.252
2016-04-11,386.513
2016-04-12,380.25
2016-04-13,382.791
2016-04-14,384.99
2016-04-15,385.864
2016-04-18,385.931
2016-04-19,391.084
2016-04-20,389.194
2016-04-21,391.086
2016-04-22,389.911
2016-04-25,391.649
2016-04-26,385.473
2016-04-27,383.276
2016-04-28,382.91
2016-04-29,383.938
2016-05-02,372.584
2016-05-03,370.545
2016-05-04,368.763
2016-05-05,369.256
2016-05-06,368.282
2016-05-09,364.907
2016-05-10,368.817
2016-05-11,369.803
2016-05-12,368.8
2016-05-13,367.594
2016-05-16,355.818
2016-05-17,360.507
2016-05-18,364.423
2016-05-19,361.451
2016-05-20,361.663
2016-05-23,366.905
2016-05-24,370.049
2016-05-25,369.459
2016-05-26,365.904
2016-05-27,364.856
2016-05-30,368.33
2016-05-31,369.298
2016-06-01,370.867
2016-06-02,378.69
2016-06-03,377.992
2016-06-06,381.102
2016-06-07,381.194
2016-06-08,377.926
2016-06-09,375.54
2016-06-10,372.119
2016-06-13,369.447
2016-06-14,367.978
2016-06-15,368.408
2016-06-16,361.467
2016-06-17,364.559
2016-06-20,367.32
2016-06-21,367.066
2016-06-22,365.263
2016-06-23,370.549
2016-06-24,361.481
2016-06-27,350.178
2016-06-28,352.088
2016-06-29,361.246
2016-06-30,368.025
2016-07-01,369.075
2016-07-04,370.681
2016-07-05,365.415
2016-07-06,368.08
2016-07-07,367.64
2016-07-08,370.894
2016-07-11,377.046
2016-07-12,376.38
2016-07-13,385.422
2016-07-14,388.053
2016-07-15,386.727
2016-07-18,389.353
2016-07-19,386.397
2016-07-20,388.85
2016-07-21,390.962
2016-07-22,393.548
2016-07-25,391.535
2016-07-26,382.128
2016-07-27,383.282
2016-07-28,387.846
2016-07-29,387.419
2016-08-01,378.136
2016-08-02,374.442
2016-08-03,378.171
2016-08-04,381.026
2016-08-05,380.809
2016-08-08,379.708
2016-08-09,377.937
2016-08-10,374.014
2016-08-11,375.094
2016-08-12,374.038
2016-08-15,380.888
2016-08-16,378.557
2016-08-17,374.744
2016-08-18,378.611
2016-08-19,379.797
2016-08-22,378.262
2016-08-23,384.004
2016-08-24,381.352
2016-08-25,376.026
2016-08-26,376.648
2016-08-29,371.415
2016-08-30,369.601
2016-08-31,372.309
2016-09-01,371.402
2016-09-02,372.909
2016-09-05,375.856
2016-09-06,376.006
2016-09-07,375.758
2016-09-08,375.371
2016-09-09,372.859
2016-09-12,365.282
2016-09-13,365.89
2016-09-14,367.655
2016-09-15,367.427
2016-09-16,364.587
2016-09-19,361.915
2016-09-20,357.867
2016-09-21,360.391
2016-09-22,363.176
2016-09-23,362.168
2016-09-26,361.124
2016-09-27,358.192
2016-09-28,356.867
2016-09-29,351.321
2016-09-30,353.092
2016-10-03,351.778
2016-10-04,350.647
2016-10-05,343.78
2016-10-06,342.45
2016-10-07,341.865
2016-10-10,342.361
2016-10-11,337.127
2016-10-12,336.558
2016-10-13,332.125
2016-10-14,330.375
2016-10-17,329.662
2016-10-18,324.164
2016-10-19,328.679
2016-10-20,329.052
2016-10-21,328.509
2016-10-24,328.82
2016-10-25,331.38
2016-10-26,332.203
2016-10-27,329.903
2016-10-28,330.678
2016-10-31,330.064
2016-11-01,330.877
2016-11-02,329.76
2016-11-03,314.387
2016-11-04,318.118
2016-11-07,324.024
2016-11-08,317.203
2016-11-09,323.683
2016-11-10,323.385
2016-11-11,326.272
2016-11-14,326.926
2016-11-15,313.51
2016-11-16,312.408
2016-11-17,317.85
2016-11-18,315.712
2016-11-21,318.1
2016-11-22,314.18
2016-11-23,314.429
2016-11-24,314.768
2016-11-25,315.658
2016-11-28,314.629
2016-11-29,311.531
2016-11-30,311.188
2016-12-01,306.196
2016-12-02,307.078
2016-12-05,311.368
2016-12-06,308.889
2016-12-07,310.116
2016-12-08,310.468
2016-12-09,310.784
2016-12-12,312.459
2016-12-13,314.997
2016-12-14,311.489
2016-12-15,310.069
2016-12-16,309.299
2016-12-19,310.319
2016-12-20,310.683
2016-12-21,310.418
2016-12-22,309.933
2016-12-23,310.821
2016-12-26,310.746
2016-12-27,311.488
2016-12-28,308.918
2016-12-29,313.59
2016-12-30,312.998
2017-01-02,314.785
2017-01-03,321.074
2017-01-04,322.807
2017-01-05,325.262
2017-01-06,318.737
2017-01-09,316.995
2017-01-10,318.768
2017-01-11,316.383
2017-01-12,317.987
2017-01-13,321.112
2017-01-16,321.321
2017-01-17,320.517
2017-01-18,320.003
2017-01-19,325.806
2017-01-20,326.075
2017-01-23,326.555
2017-01-24,327.007
2017-01-25,329.443
2017-01-26,330.9
2017-01-27,333.931
2017-01-30,331.923
2017-01-31,330.062
2017-02-01,332.037
2017-02-02,331.492
2017-02-03,333.02
2017-02-06,332.745
2017-02-07,329.085
2017-02-08,327.761
2017-02-09,329.081
2017-02-10,330.164
2017-02-13,338.96
2017-02-14,341.42
2017-02-15,345.066
2017-02-16,343.764
2017-02-17,344.049
2017-02-20,343.926
2017-02-21,347.984
2017-02-22,347.528
2017-02-23,348.091
2017-02-24,345.22
2017-02-27,346.105
2017-02-28,344.354
2017-03-01,346.033
2017-03-02,344.382
2017-03-03,344.659
2017-03-06,340.678
2017-03-07,340.356
2017-03-08,340.768
2017-03-09,340.156
2017-03-10,343.217
2017-03-13,361.563
2017-03-14,360.978
2017-03-15,363.811
2017-03-16,363.456
2017-03-17,361.739
2017-03-20,362.675
2017-03-21,358.537
2017-03-22,360.661
2017-03-23,362.345
2017-03-24,362.77
2017-03-27,363.558
2017-03-28,363.352
2017-03-29,363.29
2017-03-30,362.197
2017-03-31,360.091
2017-04-03,362.174
2017-04-04,361.054
2017-04-05,361.451
2017-04-06,362.369
2017-04-07,362.845
2017-04-10,362.698
2017-04-11,362.193
2017-04-12,362.845
2017-04-13,361.333
2017-04-14,361.333
2017-04-17,361.209
2017-04-18,357.398
2017-04-19,358.193
2017-04-20,358.269
2017-04-21,359.489
2017-04-24,362.907
2017-04-25,361.983
2017-04-26,362.39
2017-04-27,363.187
2017-04-28,362.94
2017-05-01,361.823
2017-05-02,363.873
2017-05-03,361.173
2017-05-04,365.111
2017-05-05,366.38
2017-05-08,366.779
2017-05-09,367.662
2017-05-10,369.288
2017-05-11,369.483
2017-05-12,371.272
2017-05-15,375.788
2017-05-16,375.076
2017-05-17,368.446
2017-05-18,368.456
2017-05-19,369.361
2017-05-22,369.775
2017-05-23,367.278
2017-05-24,368.806
2017-05-25,370.921
2017-05-26,370.057
2017-05-29,368.661
2017-05-30,367.926
2017-05-31,369.032
2017-06-01,368.495
2017-06-02,369.771
2017-06-05,372.797
2017-06-06,372.814
2017-06-07,374.381
2017-06-08,375.646
2017-06-09,371.009
2017-06-12,367.393
2017-06-13,370.924
2017-06-14,373.213
2017-06-15,369.367
2017-06-16,369.557
2017-06-19,374.139
2017-06-20,371.693
2017-06-21,373.761
2017-06-22,373.92
2017-06-23,375.465
2017-06-26,374.559
2017-06-27,373.576
2017-06-28,374.928
2017-06-29,372.459
2017-06-30,371.683
2017-07-03,370.906
2017-07-04,369.898
2017-07-05,372.954
2017-07-06,371.327
2017-07-07,372.557
2017-07-10,373.953
2017-07-11,374.899
2017-07-12,378.87
2017-07-13,379.474
2017-07-14,379.324
2017-07-17,378.142
2017-07-18,379.151
2017-07-19,379.919
2017-07-20,371.548
2017-07-21,369.73
2017-07-24,368.784
2017-07-25,369.197
2017-07-26,370.027
2017-07-27,368.782
2017-07-28,368.596
2017-07-31,366.617
2017-08-01,368.117
2017-08-02,366.046
2017-08-03,368.26
2017-08-04,366.903
2017-08-07,370.072
2017-08-08,369.586
2017-08-09,367.774
2017-08-10,359.581
2017-08-11,361.03
2017-08-14,371.741
2017-08-15,371.533
2017-08-16,374.867
2017-08-17,372.468
2017-08-18,373.47
2017-08-21,373.934
2017-08-22,379.284
2017-08-23,376.971
2017-08-24,380.663
2017-08-25,380.468
2017-08-28,380.448
2017-08-29,380.039
2017-08-30,382.872
2017-08-31,385.45
2017-09-01,384.778
2017-09-04,381.488
2017-09-05,381.893
2017-09-06,383.832
2017-09-07,385.992
2017-09-08,388.075
2017-09-11,390.144
2017-09-12,388.622
2017-09-13,388.934
2017-09-14,388.546
2017-09-15,389.447
2017-09-18,394.221
2017-09-19,394.616
2017-09-20,393.329
2017-09-21,391.73
2017-09-22,395.218
2017-09-25,391.221
2017-09-26,390.791
2017-09-27,390.793
2017-09-28,391.981
2017-09-29,394.161
2017-10-02,395.569
2017-10-03,398.861
2017-10-04,399.817
2017-10-05,400.038
2017-10-06,401.121
2017-10-09,400.852
2017-10-10,403.37
2017-10-11,403.632
2017-10-12,403.494
2017-10-13,405.161
2017-10-16,404.519
2017-10-17,402.326
2017-10-18,403.517
2017-10-19,405.604
2017-10-20,406.364
2017-10-23,405.005
2017-10-24,403.31
2017-10-25,400.628
2017-10-26,399.778
2017-10-27,401.053
2017-10-30,402.066
2017-10-31,406.323
2017-11-01,385.177
2017-11-02,392.486
2017-11-03,390.969
2017-11-06,389.139
2017-11-07,385.652
2017-11-08,390.232
2017-11-09,383.943
2017-11-10,380.848
2017-11-13,380.769
2017-11-14,379.451
2017-11-15,377.868
2017-11-16,378.958
2017-11-17,378.067
2017-11-20,381.014
2017-11-21,385.069
2017-11-22,384.781
2017-11-23,386.899
2017-11-24,388.536
2017-11-27,388.336
2017-11-28,389.594
2017-11-29,386.091
2017-11-30,389.197
2017-12-01,389.714
2017-12-04,389.393
2017-12-05,390.437
2017-12-06,389.185
2017-12-07,388.9
2017-12-08,390.145
2017-12-11,391.931
2017-12-12,391.376
2017-12-13,393.963
2017-12-14,389.915
2017-12-15,391.85
2017-12-18,391.405
2017-12-19,392.228
2017-12-20,394.57
2017-12-21,394.906
2017-12-22,392.866
2017-12-25,393.839
2017-12-26,394.743
2017-12-27,396.146
2017-12-28,399.225
2017-12-29,399.368
2018-01-01,403.165
2018-01-02,403.997
2018-01-03,403.848
2018-01-04,406.345
2018-01-05,403.628
2018-01-08,402.388
2018-01-09,401.751
2018-01-10,400.09
2018-01-11,402.088
2018-01-12,403.463
2018-01-15,405.934
2018-01-16,401.838
2018-01-17,403.837
2018-01-18,407.678
2018-01-19,409.67
2018-01-22,408.125
2018-01-23,408.79
2018-01-24,408.381
2018-01-25,408.395
2018-01-26,408.725
2018-01-29,410.466
2018-01-30,410.222
2018-01-31,411.656
2018-02-01,408.324
2018-02-02,404.435
2018-02-05,399.107
2018-02-06,394.301
2018-02-07,391.041
2018-02-08,389.869
2018-02-09,387.464
2018-02-12,388.872
2018-02-13,391.809
2018-02-14,393.633
2018-02-15,396.033
2018-02-16,395.725
2018-02-19,400.754
2018-02-20,398.342
2018-02-21,402.115
2018-02-22,400.543
2018-02-23,403.547
2018-02-26,410.048
2018-02-27,407.089
2018-02-28,407.215
2018-03-01,404.414
2018-03-02,409.18
2018-03-05,402.638
2018-03-06,403.411
2018-03-07,406.718
2018-03-08,406.471
2018-03-09,409.0
2018-03-12,412.418
2018-03-13,413.228
2018-03-14,413.91
2018-03-15,414.981
2018-03-16,412.397
2018-03-19,408.833
2018-03-20,407.569
2018-03-21,406.703
2018-03-22,403.361
2018-03-23,400.814
2018-03-26,395.29
2018-03-27,392.911
2018-03-28,386.968
2018-03-29,388.887
2018-03-30,388.887
2018-04-02,387.669
2018-04-03,386.542
2018-04-04,382.744
2018-04-05,383.011
2018-04-06,379.691
2018-04-09,385.591
2018-04-10,392.431
2018-04-11,395.467
2018-04-12,401.565
2018-04-13,400.563
2018-04-16,404.321
2018-04-17,409.485
2018-04-18,408.773
2018-04-19,406.992
2018-04-20,404.62
2018-04-23,405.049
2018-04-24,402.051
2018-04-25,384.746
2018-04-26,388.596
2018-04-27,385.176
2018-04-30,385.918
2018-05-01,389.331
2018-05-02,387.981
2018-05-03,387.035
2018-05-04,389.055
2018-05-07,394.17
2018-05-08,393.491
2018-05-09,395.894
2018-05-10,395.994
2018-05-11,396.423
2018-05-14,398.132
2018-05-15,395.993
2018-05-16,395.623
2018-05-17,396.257
2018-05-18,395.72
2018-05-21,400.954
2018-05-22,401.099
2018-05-23,400.217
2018-05-24,400.676
2018-05-25,402.278
2018-05-28,401.909
2018-05-29,398.192
2018-05-30,399.387
2018-05-31,400.924
2018-06-01,404.213
2018-06-04,407.16
2018-06-05,408.789
2018-06-06,409.214
2018-06-07,408.941
2018-06-08,409.84
2018-06-11,409.251
2018-06-12,409.236
2018-06-13,407.798
2018-06-14,409.63
2018-06-15,407.478
2018-06-18,408.419
2018-06-19,405.887
2018-06-20,407.678
2018-06-21,404.081
2018-06-22,404.018
2018-06-25,400.228
2018-06-26,399.606
2018-06-27,398.815
2018-06-28,398.222
2018-06-29,396.509
2018-07-02,400.365
2018-07-03,402.779
2018-07-04,402.347
2018-07-05,403.801
2018-07-06,409.09
2018-07-09,408.829
2018-07-10,412.454
2018-07-11,417.528
2018-07-12,420.964
2018-07-13,420.195
2018-07-16,421.194
2018-07-17,423.561
2018-07-18,423.753
2018-07-19,423.546
2018-07-20,425.373
2018-07-23,422.585
2018-07-24,426.3
2018-07-25,437.656
2018-07-26,440.93
2018-07-27,435.743
2018-07-30,434.416
2018-07-31,429.007
2018-08-01,427.664
2018-08-02,427.975
2018-08-03,427.833
2018-08-06,433.221
2018-08-07,432.302
2018-08-08,432.09
2018-08-09,428.721
2018-08-10,427.145
2018-08-13,429.766
2018-08-14,431.404
2018-08-15,429.299
2018-08-16,431.069
2018-08-17,432.449
2018-08-20,434.225
2018-08-21,436.593
2018-08-22,439.439
2018-08-23,441.441
2018-08-24,442.913
2018-08-27,443.104
2018-08-28,441.751
2018-08-29,447.094
2018-08-30,445.782
2018-08-31,446.204
2018-09-03,445.494
2018-09-04,444.653
2018-09-05,441.57
2018-09-06,443.613
2018-09-07,442.991
2018-09-10,446.401
2018-09-11,446.696
2018-09-12,446.591
2018-09-13,452.645
2018-09-14,453.726
2018-09-17,455.909
2018-09-18,455.831
2018-09-19,453.506
2018-09-20,451.73
2018-09-21,450.801
2018-09-24,451.481
2018-09-25,450.044
2018-09-26,450.326
2018-09-27,447.084
2018-09-28,444.561
2018-10-01,444.593
2018-10-02,441.892
2018-10-03,445.677
2018-10-04,442.512
2018-10-05,442.846
2018-10-08,434.743
2018-10-09,434.149
2018-10-10,424.405
2018-10-11,422.74
2018-10-12,425.199
2018-10-15,420.679
2018-10-16,427.788
2018-10-17,426.248
2018-10-18,423.897
2018-10-19,423.233
2018-10-22,429.677
2018-10-23,425.566
2018-10-24,419.758
2018-10-25,416.756
2018-10-26,414.43
2018-10-29,411.697
2018-10-30,411.915
2018-10-31,420.713
2018-11-01,422.438
2018-11-02,422.26
2018-11-05,424.22
2018-11-06,428.237
2018-11-07,435.447
2018-11-08,437.28
2018-11-09,438.598
2018-11-12,433.312
2018-11-13,432.46
2018-11-14,430.539
2018-11-15,433.683
2018-11-16,435.569
2018-11-19,434.1
2018-11-20,420.108
2018-11-21,425.692
2018-11-22,423.419
2018-11-23,425.551
2018-11-26,432.626
2018-11-27,427.088
2018-11-28,436.559
2018-11-29,435.52
2018-11-30,436.625
2018-12-03,442.465
2018-12-04,433.682
2018-12-05,436.237
2018-12-06,429.96
2018-12-07,423.001
2018-12-10,426.847
2018-12-11,427.892
2018-12-12,427.27
2018-12-13,424.233
2018-12-14,422.545
2018-12-17,411.375
2018-12-18,412.427
2018-12-19,412.901
2018-12-20,405.805
2018-12-21,400.308
2018-12-24,390.322
2018-12-25,395.432
2018-12-26,403.277
2018-12-27,405.293
2018-12-28,404.465
2018-12-31,407.496
2019-01-01,409.107
2019-01-02,407.529
2019-01-03,400.948
2019-01-04,409.231
2019-01-07,416.576
2019-01-08,420.999
2019-01-09,423.302
2019-01-10,423.554
2019-01-11,420.576
2019-01-14,412.729
2019-01-15,418.761
2019-01-16,416.347
2019-01-17,421.256
2019-01-18,423.042
2019-01-21,421.568
2019-01-22,420.978
2019-01-23,423.613
2019-01-24,423.904
2019-01-25,426.378
2019-01-28,427.463
2019-01-29,429.337
2019-01-30,431.625
2019-01-31,435.833
2019-02-01,436.852
2019-02-04,442.056
2019-02-05,446.051
2019-02-06,443.622
2019-02-07,440.232
2019-02-08,441.524
2019-02-11,443.016
2019-02-12,449.966
2019-02-13,452.14
2019-02-14,456.22
2019-02-15,460.506
2019-02-18,460.941
2019-02-19,462.091
2019-02-20,456.738
2019-02-21,456.247
2019-02-22,460.563
2019-02-25,464.216
2019-02-26,463.434
2019-02-27,463.004
2019-02-28,460.35
2019-03-01,458.37
2019-03-04,459.522
2019-03-05,456.865
2019-03-06,453.192
2019-03-07,449.194
2019-03-08,448.888
2019-03-11,451.963
2019-03-12,452.164
2019-03-13,459.577
2019-03-14,461.127
2019-03-15,463.439
2019-03-18,466.723
2019-03-19,465.11
2019-03-20,467.301
2019-03-21,470.664
2019-03-22,466.152
2019-03-25,461.295
2019-03-26,468.389
2019-03-27,464.466
2019-03-28,465.118
2019-03-29,468.225
2019-04-01,474.116
2019-04-02,475.527
2019-04-03,476.968
2019-04-04,469.918
2019-04-05,471.093
2019-04-08,473.375
2019-04-09,474.176
2019-04-10,480.809
2019-04-11,479.99
2019-04-12,489.058
2019-04-15,493.529
2019-04-16,493.582
2019-04-17,490.288
2019-04-18,476.625
2019-04-19,476.625
2019-04-22,477.62
2019-04-23,481.339
2019-04-24,482.675
2019-04-25,483.344
2019-04-26,486.499
2019-04-29,486.736
2019-04-30,484.23
2019-05-01,480.096
2019-05-02,477.538
2019-05-03,482.622
2019-05-06,479.743
2019-05-07,477.092
2019-05-08,480.802
2019-05-09,482.379
2019-05-10,485.398
2019-05-13,472.508
2019-05-14,477.28
2019-05-15,479.904
2019-05-16,486.802
2019-05-17,487.951
2019-05-20,485.77
2019-05-21,482.262
2019-05-22,487.151
2019-05-23,475.924
2019-05-24,477.909
2019-05-27,475.78
2019-05-28,475.491
2019-05-29,473.249
2019-05-30,476.417
2019-05-31,472.279
2019-06-03,465.101
2019-06-04,473.961
2019-06-05,477.008
2019-06-06,475.852
2019-06-07,478.029
2019-06-10,484.337
2019-06-11,480.77
2019-06-12,481.918
2019-06-13,483.874
2019-06-14,483.566
2019-06-17,483.0
2019-06-18,484.112
2019-06-19,488.374
2019-06-20,490.576
2019-06-21,484.908
2019-06-24,484.581
2019-06-25,479.885
2019-06-26,477.844
2019-06-27,481.676
2019-06-28,483.442
2019-07-01,488.118
2019-07-02,492.338
2019-07-03,494.772
2019-07-04,496.01
2019-07-05,495.324
2019-07-08,496.081
2019-07-09,500.802
2019-07-10,503.371
2019-07-11,500.591
2019-07-12,499.821
2019-07-15,505.324
2019-07-16,498.002
2019-07-17,499.883
2019-07-18,500.171
2019-07-19,500.533
2019-07-22,501.891
2019-07-23,503.74
2019-07-24,507.308
2019-07-25,504.739
2019-07-26,505.152
2019-07-29,502.4
2019-07-30,503.902
2019-07-31,505.578
2019-08-01,503.11
2019-08-02,503.288
2019-08-05,486.768
2019-08-06,491.628
2019-08-07,489.587
2019-08-08,502.557
2019-08-09,499.71
2019-08-12,493.962
2019-08-13,497.16
2019-08-14,478.944
2019-08-15,480.138
2019-08-16,481.814
2019-08-19,486.588
2019-08-20,486.385
2019-08-21,491.103
2019-08-22,492.38
2019-08-23,487.656
2019-08-26,481.739
2019-08-27,478.972
2019-08-28,473.533
2019-08-29,479.429
2019-08-30,479.495
2019-09-02,478.362
2019-09-03,474.563
2019-09-04,478.118
2019-09-05,481.136
2019-09-06,478.717
2019-09-09,479.238
2019-09-10,472.979
2019-09-11,474.692
2019-09-12,471.785
2019-09-13,472.52
2019-09-16,467.053
2019-09-17,468.29
2019-09-18,473.364
2019-09-19,471.402
2019-09-20,470.854
2019-09-23,468.763
2019-09-24,464.853
2019-09-25,463.587
2019-09-26,466.548
2019-09-27,464.06
2019-09-30,467.592
2019-10-01,463.543
2019-10-02,458.947
2019-10-03,465.114
2019-10-04,472.135
2019-10-07,476.588
2019-10-08,472.874
2019-10-09,475.592
2019-10-10,475.435
2019-10-11,479.661
2019-10-14,475.247
2019-10-15,479.222
2019-10-16,474.862
2019-10-17,471.917
2019-10-18,466.8
2019-10-21,467.972
2019-10-22,461.475
2019-10-23,463.939
2019-10-24,468.118
2019-10-25,467.83
2019-10-28,476.093
2019-10-29,483.944
2019-10-30,484.642
2019-10-31,483.374
2019-11-01,487.254
2019-11-04,486.213
2019-11-05,490.102
2019-11-06,493.929
2019-11-07,491.386
2019-11-08,495.424
2019-11-11,493.904
2019-11-12,497.121
2019-11-13,499.159
2019-11-14,495.347
2019-11-15,498.348
2019-11-18,495.171
2019-11-19,492.07
2019-11-20,491.099
2019-11-21,487.984
2019-11-22,489.422
2019-11-25,494.026
2019-11-26,496.632
2019-11-27,498.431
2019-11-28,499.1
2019-11-29,497.679
2019-12-02,491.294
2019-12-03,486.079
2019-12-04,485.639
2019-12-05,484.067
2019-12-06,483.091
2019-12-09,486.639
2019-12-10,485.814
2019-12-11,490.581
2019-12-12,491.595
2019-12-13,492.465
2019-12-16,490.983
2019-12-17,489.329
2019-12-18,488.913
2019-12-19,490.747
2019-12-20,485.3
2019-12-23,485.654
2019-12-24,487.151
2019-12-25,485.729
2019-12-26,487.878
2019-12-27,488.002
2019-12-30,485.963
2019-12-31,485.644
2020-01-01,486.745
2020-01-02,494.384
2020-01-03,494.776
2020-01-06,501.887
2020-01-07,499.863
2020-01-08,505.218
2020-01-09,511.021
2020-01-10,513.302
2020-01-13,518.147
2020-01-14,517.507
2020-01-15,516.426
2020-01-16,520.685
2020-01-17,517.577
2020-01-20,524.309
2020-01-21,525.943
2020-01-22,530.911
2020-01-23,528.038
2020-01-24,528.528
2020-01-27,521.926
2020-01-28,522.305
2020-01-29,524.15
2020-01-30,526.632
2020-01-31,524.174
2020-02-03,523.1
2020-02-04,530.986
2020-02-05,528.089
2020-02-06,532.689
2020-02-07,530.991
2020-02-10,532.594
2020-02-11,534.507
2020-02-12,527.187
2020-02-13,523.121
2020-02-14,522.986
2020-02-17,527.579
2020-02-18,530.07
2020-02-19,532.985
2020-02-20,526.165
2020-02-21,521.684
2020-02-24,501.446
2020-02-25,490.407
2020-02-26,486.641
2020-02-27,473.207
2020-02-28,473.967
2020-03-02,479.983
2020-03-03,474.04
2020-03-04,480.931
2020-03-05,469.329
2020-03-06,463.038
2020-03-09,415.635
2020-03-10,420.368
2020-03-11,409.141
2020-03-12,372.444
2020-03-13,396.57
2020-03-16,372.869
2020-03-17,391.729
2020-03-18,352.81
2020-03-19,374.404
2020-03-20,371.331
2020-03-23,369.185
2020-03-24,402.284
2020-03-25,411.797
2020-03-26,423.137
2020-03-27,419.215
2020-03-30,418.186
2020-03-31,416.556
2020-04-01,398.571
2020-04-02,399.813
2020-04-03,397.614
2020-04-06,420.379
2020-04-07,428.222
2020-04-08,437.413
2020-04-09,436.183
2020-04-10,436.183
2020-04-13,438.609
2020-04-14,438.098
2020-04-15,430.837
2020-04-16,440.99
2020-04-17,446.226
2020-04-20,458.112
2020-04-21,445.946
2020-04-22,455.176
2020-04-23,458.003
2020-04-24,460.141
2020-04-27,470.184
2020-04-28,463.132
2020-04-29,468.922
2020-04-30,466.231
2020-05-01,453.811
2020-05-04,454.317
2020-05-05,464.338
2020-05-06,474.925
2020-05-07,486.871
2020-05-08,494.104
2020-05-11,505.696
2020-05-12,495.375
2020-05-13,485.189
2020-05-14,491.454
2020-05-15,497.817
2020-05-18,506.898
2020-05-19,504.585
2020-05-20,517.621
2020-05-21,516.615
2020-05-22,522.67
2020-05-25,528.297
2020-05-26,527.564
2020-05-27,523.19
2020-05-28,524.411
2020-05-29,537.029
2020-06-01,536.068
2020-06-02,544.268
2020-06-03,545.802
2020-06-04,540.553
2020-06-05,539.627
2020-06-08,540.88
2020-06-09,542.61
2020-06-10,547.333
2020-06-11,531.961
2020-06-12,532.756
2020-06-15,533.312
2020-06-16,545.252
