Date,AUSTRIA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-16,467.292
2010-09-17,461.6
2010-09-20,468.104
2010-09-21,473.908
2010-09-22,477.961
2010-09-23,473.431
2010-09-24,485.984
2010-09-27,481.332
2010-09-28,484.877
2010-09-29,490.314
2010-09-30,495.384
2010-10-01,504.465
2010-10-04,498.011
2010-10-05,510.103
2010-10-06,520.208
2010-10-07,526.366
2010-10-08,526.054
2010-10-11,526.553
2010-10-12,522.519
2010-10-13,538.599
2010-10-14,540.039
2010-10-15,533.869
2010-10-18,538.124
2010-10-19,528.395
2010-10-20,533.484
2010-10-21,531.553
2010-10-22,530.404
2010-10-25,533.036
2010-10-26,528.841
2010-10-27,523.933
2010-10-28,529.299
2010-10-29,526.506
2010-11-01,526.089
2010-11-02,538.988
2010-11-03,535.124
2010-11-04,550.638
2010-11-05,540.966
2010-11-08,534.165
2010-11-09,536.68
2010-11-10,523.469
2010-11-11,510.384
2010-11-12,516.939
2010-11-15,517.877
2010-11-16,508.395
2010-11-17,509.94
2010-11-18,521.778
2010-11-19,524.204
2010-11-22,520.37
2010-11-23,500.629
2010-11-24,499.632
2010-11-25,501.873
2010-11-26,492.58
2010-11-29,478.709
2010-11-30,470.155
2010-12-01,488.28
2010-12-02,501.903
2010-12-03,510.234
2010-12-06,504.136
2010-12-07,513.226
2010-12-08,508.226
2010-12-09,514.393
2010-12-10,516.325
2010-12-13,528.687
2010-12-14,526.676
2010-12-15,526.128
2010-12-16,522.665
2010-12-17,519.444
2010-12-20,522.419
2010-12-21,530.117
2010-12-22,532.359
2010-12-23,527.952
2010-12-24,530.033
2010-12-27,530.33
2010-12-28,534.506
2010-12-29,541.666
2010-12-30,541.926
2010-12-31,547.373
2011-01-03,552.89
2011-01-04,547.546
2011-01-05,533.889
2011-01-06,529.462
2011-01-07,527.355
2011-01-10,512.54
2011-01-11,519.999
2011-01-12,533.509
2011-01-13,542.684
2011-01-14,541.6
2011-01-17,537.101
2011-01-18,552.511
2011-01-19,558.222
2011-01-20,545.968
2011-01-21,554.007
2011-01-24,563.149
2011-01-25,555.744
2011-01-26,561.466
2011-01-27,569.227
2011-01-28,563.415
2011-01-31,567.937
2011-02-01,583.359
2011-02-02,585.478
2011-02-03,575.685
2011-02-04,572.311
2011-02-07,576.71
2011-02-08,589.09
2011-02-09,589.634
2011-02-10,585.021
2011-02-11,581.628
2011-02-14,583.804
2011-02-15,586.572
2011-02-16,589.772
2011-02-17,590.305
2011-02-18,590.893
2011-02-21,579.353
2011-02-22,579.203
2011-02-23,574.045
2011-02-24,574.267
2011-02-25,574.078
2011-02-28,580.129
2011-03-01,579.605
2011-03-02,576.061
2011-03-03,575.715
2011-03-04,573.219
2011-03-07,577.626
2011-03-08,569.514
2011-03-09,570.369
2011-03-10,561.513
2011-03-11,561.638
2011-03-14,558.66
2011-03-15,548.285
2011-03-16,539.24
2011-03-17,556.687
2011-03-18,565.645
2011-03-21,574.748
2011-03-22,576.092
2011-03-23,576.372
2011-03-24,587.566
2011-03-25,582.449
2011-03-28,583.442
2011-03-29,582.223
2011-03-30,588.206
2011-03-31,587.534
2011-04-01,590.751
2011-04-04,591.211
2011-04-05,589.739
2011-04-06,601.251
2011-04-07,592.251
2011-04-08,601.174
2011-04-11,602.621
2011-04-12,593.76
2011-04-13,601.392
2011-04-14,592.852
2011-04-15,594.098
2011-04-18,571.678
2011-04-19,575.769
2011-04-20,594.31
2011-04-21,599.237
2011-04-22,599.237
2011-04-25,598.805
2011-04-26,600.124
2011-04-27,605.158
2011-04-28,608.04
2011-04-29,605.907
2011-05-02,611.88
2011-05-03,610.54
2011-05-04,603.224
2011-05-05,588.455
2011-05-06,586.794
2011-05-09,575.559
2011-05-10,585.963
2011-05-11,585.637
2011-05-12,573.647
2011-05-13,567.527
2011-05-16,569.623
2011-05-17,562.442
2011-05-18,568.349
2011-05-19,571.857
2011-05-20,563.991
2011-05-23,553.439
2011-05-24,559.889
2011-05-25,558.177
2011-05-26,557.623
2011-05-27,568.45
2011-05-30,569.161
2011-05-31,578.153
2011-06-01,577.666
2011-06-02,578.247
2011-06-03,577.052
2011-06-06,574.183
2011-06-07,575.401
2011-06-08,565.426
2011-06-09,563.025
2011-06-10,554.999
2011-06-13,555.656
2011-06-14,566.647
2011-06-15,556.628
2011-06-16,547.54
2011-06-17,553.023
2011-06-20,547.776
2011-06-21,558.999
2011-06-22,558.735
2011-06-23,547.684
2011-06-24,535.32
2011-06-27,537.628
2011-06-28,542.639
2011-06-29,554.395
2011-06-30,566.425
2011-07-01,573.24
2011-07-04,573.426
2011-07-05,565.493
2011-07-06,556.425
2011-07-07,559.571
2011-07-08,551.369
2011-07-11,532.633
2011-07-12,527.015
2011-07-13,536.901
2011-07-14,529.138
2011-07-15,525.273
2011-07-18,508.713
2011-07-19,518.048
2011-07-20,523.565
2011-07-21,541.619
2011-07-22,542.945
2011-07-25,541.931
2011-07-26,548.529
2011-07-27,538.64
2011-07-28,533.383
2011-07-29,531.452
2011-08-01,519.396
2011-08-02,506.02
2011-08-03,500.165
2011-08-04,479.872
2011-08-05,466.288
2011-08-08,442.621
2011-08-09,440.355
2011-08-10,432.492
2011-08-11,448.474
2011-08-12,460.848
2011-08-15,468.305
2011-08-16,465.659
2011-08-17,472.134
2011-08-18,450.788
2011-08-19,448.659
2011-08-22,457.672
2011-08-23,459.205
2011-08-24,469.979
2011-08-25,468.246
2011-08-26,466.413
2011-08-29,482.841
2011-08-30,482.971
2011-08-31,496.08
2011-09-01,493.906
2011-09-02,480.655
2011-09-05,461.846
2011-09-06,452.739
2011-09-07,459.236
2011-09-08,460.255
2011-09-09,432.104
2011-09-12,415.181
2011-09-13,417.511
2011-09-14,419.86
2011-09-15,431.856
2011-09-16,436.438
2011-09-19,422.861
2011-09-20,427.866
2011-09-21,423.854
2011-09-22,392.749
2011-09-23,391.202
2011-09-26,394.736
2011-09-27,419.162
2011-09-28,414.952
2011-09-29,420.78
2011-09-30,409.559
2011-10-03,396.381
2011-10-04,392.901
2011-10-05,408.24
2011-10-06,416.977
2011-10-07,422.437
2011-10-10,429.434
2011-10-11,419.612
2011-10-12,443.255
2011-10-13,435.285
2011-10-14,445.105
2011-10-17,441.569
2011-10-18,438.273
2011-10-19,443.229
2011-10-20,430.81
2011-10-21,446.764
2011-10-24,447.924
2011-10-25,446.532
2011-10-26,443.802
2011-10-27,474.974
2011-10-28,471.071
2011-10-31,449.571
2011-11-01,440.804
2011-11-02,439.326
2011-11-03,441.234
2011-11-04,442.265
2011-11-07,438.894
2011-11-08,445.279
2011-11-09,424.734
2011-11-10,418.094
2011-11-11,429.063
2011-11-14,423.685
2011-11-15,413.827
2011-11-16,410.285
2011-11-17,402.916
2011-11-18,401.152
2011-11-21,384.263
2011-11-22,376.248
2011-11-23,371.781
2011-11-24,374.181
2011-11-25,374.503
2011-11-28,392.61
2011-11-29,394.168
2011-11-30,412.698
2011-12-01,406.54
2011-12-02,413.795
2011-12-05,419.411
2011-12-06,417.14
2011-12-07,418.521
2011-12-08,416.068
2011-12-09,412.748
2011-12-12,395.031
2011-12-13,391.657
2011-12-14,380.234
2011-12-15,385.406
2011-12-16,389.636
2011-12-19,387.7
2011-12-20,401.261
2011-12-21,398.433
2011-12-22,407.994
2011-12-23,407.132
2011-12-26,407.132
2011-12-27,409.934
2011-12-28,402.836
2011-12-29,403.987
2011-12-30,406.083
2012-01-02,415.599
2012-01-03,421.398
2012-01-04,412.125
2012-01-05,400.116
2012-01-06,397.645
2012-01-09,391.286
2012-01-10,400.175
2012-01-11,398.549
2012-01-12,404.845
2012-01-13,400.935
2012-01-16,402.814
2012-01-17,410.21
2012-01-18,414.698
2012-01-19,425.533
2012-01-20,428.315
2012-01-23,447.562
2012-01-24,438.451
2012-01-25,440.013
2012-01-26,461.25
2012-01-27,457.191
2012-01-30,444.321
2012-01-31,444.732
2012-02-01,461.411
2012-02-02,465.666
2012-02-03,474.065
2012-02-06,474.227
2012-02-07,481.396
2012-02-08,482.51
2012-02-09,485.648
2012-02-10,466.453
2012-02-13,472.972
2012-02-14,463.991
2012-02-15,462.724
2012-02-16,459.832
2012-02-17,472.037
2012-02-20,482.412
2012-02-21,476.949
2012-02-22,470.621
2012-02-23,471.253
2012-02-24,483.627
2012-02-27,477.747
2012-02-28,479.069
2012-02-29,477.683
2012-03-01,483.477
2012-03-02,478.174
2012-03-05,472.134
2012-03-06,449.989
2012-03-07,452.511
2012-03-08,464.776
2012-03-09,460.475
2012-03-12,458.227
2012-03-13,465.256
2012-03-14,464.316
2012-03-15,469.633
2012-03-16,477.4
2012-03-19,481.298
2012-03-20,476.586
2012-03-21,474.464
2012-03-22,466.442
2012-03-23,469.82
2012-03-26,476.463
2012-03-27,475.702
2012-03-28,469.36
2012-03-29,463.158
2012-03-30,467.459
2012-04-02,466.845
2012-04-03,465.67
2012-04-04,447.998
2012-04-05,439.404
2012-04-06,439.404
2012-04-09,439.656
2012-04-10,430.794
2012-04-11,439.593
2012-04-12,448.007
2012-04-13,436.439
2012-04-16,434.843
2012-04-17,442.719
2012-04-18,435.366
2012-04-19,434.589
2012-04-20,441.915
2012-04-23,430.624
2012-04-24,439.922
2012-04-25,444.327
2012-04-26,446.753
2012-04-27,453.07
2012-04-30,453.283
2012-05-01,452.924
2012-05-02,448.428
2012-05-03,446.957
2012-05-04,440.107
2012-05-07,445.008
2012-05-08,438.776
2012-05-09,425.448
2012-05-10,429.999
2012-05-11,428.188
2012-05-14,411.592
2012-05-15,401.682
2012-05-16,398.262
2012-05-17,397.231
2012-05-18,395.368
2012-05-21,400.889
2012-05-22,411.011
2012-05-23,396.007
2012-05-24,397.732
2012-05-25,393.821
2012-05-28,394.639
2012-05-29,394.091
2012-05-30,379.964
2012-05-31,380.664
2012-06-01,374.659
2012-06-04,380.074
2012-06-05,382.074
2012-06-06,388.878
2012-06-07,390.901
2012-06-08,387.902
2012-06-11,389.122
2012-06-12,383.466
2012-06-13,388.594
2012-06-14,390.151
2012-06-15,400.795
2012-06-18,397.85
2012-06-19,409.69
2012-06-20,412.977
2012-06-21,406.291
2012-06-22,396.929
2012-06-25,389.67
2012-06-26,383.942
2012-06-27,390.183
2012-06-28,388.497
2012-06-29,416.285
2012-07-02,419.78
2012-07-03,421.484
2012-07-04,416.94
2012-07-05,409.568
2012-07-06,399.196
2012-07-09,397.407
2012-07-10,399.455
2012-07-11,398.475
2012-07-12,390.437
2012-07-13,397.312
2012-07-16,396.278
2012-07-17,396.763
2012-07-18,402.302
2012-07-19,404.937
2012-07-20,391.374
2012-07-23,378.585
2012-07-24,376.836
2012-07-25,378.337
2012-07-26,397.668
2012-07-27,402.669
2012-07-30,407.466
2012-07-31,409.66
2012-08-01,404.084
2012-08-02,389.984
2012-08-03,407.966
2012-08-06,416.536
2012-08-07,419.572
2012-08-08,419.08
2012-08-09,417.893
2012-08-10,417.081
2012-08-13,418.423
2012-08-14,418.716
2012-08-15,417.374
2012-08-16,425.353
2012-08-17,427.938
2012-08-20,423.041
2012-08-21,428.554
2012-08-22,424.864
2012-08-23,427.32
2012-08-24,419.403
2012-08-27,422.269
2012-08-28,421.111
2012-08-29,419.566
2012-08-30,412.186
2012-08-31,421.872
2012-09-03,420.73
2012-09-04,418.737
2012-09-05,421.406
2012-09-06,435.815
2012-09-07,446.983
2012-09-10,446.472
2012-09-11,452.135
2012-09-12,459.177
2012-09-13,456.009
2012-09-14,481.68
2012-09-17,478.212
2012-09-18,470.552
2012-09-19,470.677
2012-09-20,461.451
2012-09-21,466.595
2012-09-24,461.03
2012-09-25,460.539
2012-09-26,446.351
2012-09-27,451.088
2012-09-28,446.004
2012-10-01,454.813
2012-10-02,455.315
2012-10-03,458.686
2012-10-04,464.511
2012-10-05,470.828
2012-10-08,464.57
2012-10-09,458.232
2012-10-10,457.6
2012-10-11,466.175
2012-10-12,465.57
2012-10-15,467.73
2012-10-16,477.08
2012-10-17,486.734
2012-10-18,486.789
2012-10-19,477.277
2012-10-22,477.805
2012-10-23,465.908
2012-10-24,465.108
2012-10-25,464.877
2012-10-26,463.873
2012-10-29,457.524
2012-10-30,469.805
2012-10-31,471.317
2012-11-01,470.553
2012-11-02,475.229
2012-11-05,471.952
2012-11-06,476.028
2012-11-07,467.62
2012-11-08,460.657
2012-11-09,462.158
2012-11-12,462.695
2012-11-13,461.074
2012-11-14,460.44
2012-11-15,463.073
2012-11-16,456.537
2012-11-19,469.478
2012-11-20,469.733
2012-11-21,469.824
2012-11-22,476.645
2012-11-23,484.09
2012-11-26,484.995
2012-11-27,487.585
2012-11-28,484.405
2012-11-29,495.627
2012-11-30,498.654
2012-12-03,502.919
2012-12-04,503.299
2012-12-05,507.353
2012-12-06,509.404
2012-12-07,505.027
2012-12-10,506.96
2012-12-11,512.86
2012-12-12,517.046
2012-12-13,520.302
2012-12-14,519.771
2012-12-17,523.122
2012-12-18,531.298
2012-12-19,538.815
2012-12-20,534.486
2012-12-21,531.756
2012-12-24,532.583
2012-12-25,532.583
2012-12-26,533.673
2012-12-27,533.644
2012-12-28,530.77
2012-12-31,529.285
2013-01-01,529.285
2013-01-02,545.521
2013-01-03,541.173
2013-01-04,540.317
2013-01-07,543.344
2013-01-08,538.049
2013-01-09,536.132
2013-01-10,541.12
2013-01-11,543.146
2013-01-14,541.902
2013-01-15,540.845
2013-01-16,540.49
2013-01-17,550.029
2013-01-18,547.031
2013-01-21,549.442
2013-01-22,548.552
2013-01-23,549.645
2013-01-24,553.961
2013-01-25,558.819
2013-01-28,558.218
2013-01-29,558.18
2013-01-30,561.29
2013-01-31,558.757
2013-02-01,562.623
2013-02-04,547.276
2013-02-05,547.525
2013-02-06,548.598
2013-02-07,542.362
2013-02-08,545.835
2013-02-11,546.528
2013-02-12,549.432
2013-02-13,553.319
2013-02-14,546.834
2013-02-15,544.412
2013-02-18,542.405
2013-02-19,544.433
2013-02-20,547.961
2013-02-21,533.512
2013-02-22,537.551
2013-02-25,544.664
2013-02-26,529.026
2013-02-27,533.323
2013-02-28,537.236
2013-03-01,532.486
2013-03-04,532.878
2013-03-05,542.567
2013-03-06,542.799
2013-03-07,548.08
2013-03-08,550.851
2013-03-11,548.278
2013-03-12,547.084
2013-03-13,543.455
2013-03-14,548.427
2013-03-15,549.562
2013-03-18,542.059
2013-03-19,534.086
2013-03-20,538.247
2013-03-21,538.13
2013-03-22,534.525
2013-03-25,522.505
2013-03-26,518.502
2013-03-27,514.691
2013-03-28,513.218
2013-03-29,513.218
2013-04-01,513.458
2013-04-02,517.363
2013-04-03,516.652
2013-04-04,514.194
2013-04-05,516.537
2013-04-08,517.869
2013-04-09,525.256
2013-04-10,536.86
2013-04-11,543.401
2013-04-12,539.404
2013-04-15,526.946
2013-04-16,525.27
2013-04-17,514.851
2013-04-18,513.761
2013-04-19,516.755
2013-04-22,518.181
2013-04-23,522.575
2013-04-24,530.948
2013-04-25,536.403
2013-04-26,531.605
2013-04-29,536.543
2013-04-30,541.464
2013-05-01,541.833
2013-05-02,537.595
2013-05-03,545.319
2013-05-06,545.412
2013-05-07,550.011
2013-05-08,551.337
2013-05-09,548.051
2013-05-10,551.884
2013-05-13,553.291
2013-05-14,564.724
2013-05-15,558.14
2013-05-16,557.009
2013-05-17,556.288
2013-05-20,557.698
2013-05-21,562.82
2013-05-22,559.649
2013-05-23,552.407
2013-05-24,553.354
2013-05-27,554.782
2013-05-28,552.119
2013-05-29,552.327
2013-05-30,556.054
2013-05-31,545.664
2013-06-03,545.999
2013-06-04,547.413
2013-06-05,552.432
2013-06-06,549.261
2013-06-07,560.732
2013-06-10,560.057
2013-06-11,555.817
2013-06-12,552.624
2013-06-13,552.182
2013-06-14,558.401
2013-06-17,558.51
2013-06-18,561.128
2013-06-19,559.752
2013-06-20,542.507
2013-06-21,532.146
2013-06-24,510.289
2013-06-25,513.464
2013-06-26,516.808
2013-06-27,518.961
2013-06-28,514.877
2013-07-01,525.349
2013-07-02,525.26
2013-07-03,514.748
2013-07-04,519.45
2013-07-05,517.891
2013-07-08,522.408
2013-07-09,520.656
2013-07-10,517.607
2013-07-11,533.081
2013-07-12,534.62
2013-07-15,536.706
2013-07-16,536.927
2013-07-17,537.659
2013-07-18,540.241
2013-07-19,541.566
2013-07-22,543.758
2013-07-23,545.79
2013-07-24,548.105
2013-07-25,547.322
2013-07-26,549.779
2013-07-29,552.147
2013-07-30,550.25
2013-07-31,552.639
2013-08-01,563.587
2013-08-02,568.136
2013-08-05,568.419
2013-08-06,567.03
2013-08-07,570.132
2013-08-08,579.058
2013-08-09,584.568
2013-08-12,583.422
2013-08-13,582.727
2013-08-14,588.829
2013-08-15,588.163
2013-08-16,595.029
2013-08-19,592.561
2013-08-20,588.988
2013-08-21,584.747
2013-08-22,589.909
2013-08-23,598.273
2013-08-26,594.89
2013-08-27,586.955
2013-08-28,583.884
2013-08-29,578.253
2013-08-30,571.87
2013-09-02,577.342
2013-09-03,576.876
2013-09-04,583.661
2013-09-05,585.961
2013-09-06,589.202
2013-09-09,594.805
2013-09-10,602.357
2013-09-11,608.875
2013-09-12,606.711
2013-09-13,602.942
2013-09-16,611.713
2013-09-17,609.835
2013-09-18,608.889
2013-09-19,617.601
2013-09-20,610.785
2013-09-23,610.347
2013-09-24,617.809
2013-09-25,623.205
2013-09-26,626.854
2013-09-27,634.564
2013-09-30,630.139
2013-10-01,632.244
2013-10-02,633.758
2013-10-03,635.183
2013-10-04,630.752
2013-10-07,622.742
2013-10-08,619.218
2013-10-09,613.617
2013-10-10,624.805
2013-10-11,625.151
2013-10-14,628.854
2013-10-15,631.581
2013-10-16,631.821
2013-10-17,643.525
2013-10-18,651.488
2013-10-21,650.456
2013-10-22,651.627
2013-10-23,652.451
2013-10-24,650.055
2013-10-25,647.251
2013-10-28,646.969
2013-10-29,651.152
2013-10-30,653.69
2013-10-31,644.406
2013-11-01,639.311
2013-11-04,650.587
2013-11-05,649.423
2013-11-06,655.646
2013-11-07,650.147
2013-11-08,643.664
2013-11-11,647.687
2013-11-12,646.271
2013-11-13,642.907
2013-11-14,643.972
2013-11-15,645.448
2013-11-18,651.482
2013-11-19,650.289
2013-11-20,645.798
2013-11-21,649.478
2013-11-22,652.974
2013-11-25,656.837
2013-11-26,658.289
2013-11-27,660.964
2013-11-28,660.83
2013-11-29,661.985
2013-12-02,656.959
2013-12-03,648.22
2013-12-04,635.166
2013-12-05,630.734
2013-12-06,632.245
2013-12-09,639.214
2013-12-10,644.988
2013-12-11,639.163
2013-12-12,634.325
2013-12-13,627.462
2013-12-16,627.995
2013-12-17,620.621
2013-12-18,628.513
2013-12-19,624.512
2013-12-20,629.21
2013-12-23,637.354
2013-12-24,635.517
2013-12-25,635.517
2013-12-26,636.703
2013-12-27,646.443
2013-12-30,647.147
2013-12-31,645.507
2014-01-01,645.507
2014-01-02,636.252
2014-01-03,638.498
2014-01-06,639.858
2014-01-07,652.421
2014-01-08,658.846
2014-01-09,658.981
2014-01-10,662.749
2014-01-13,667.738
2014-01-14,669.683
2014-01-15,675.569
2014-01-16,675.703
2014-01-17,673.458
2014-01-20,671.079
2014-01-21,668.347
2014-01-22,668.966
2014-01-23,669.227
2014-01-24,654.013
2014-01-27,649.092
2014-01-28,656.667
2014-01-29,645.103
2014-01-30,636.421
2014-01-31,628.12
2014-02-03,621.335
2014-02-04,618.861
2014-02-05,623.277
2014-02-06,631.441
2014-02-07,639.724
2014-02-10,639.278
2014-02-11,651.851
2014-02-12,651.73
2014-02-13,645.265
2014-02-14,652.583
2014-02-17,656.415
2014-02-18,656.771
2014-02-19,650.713
2014-02-20,651.408
2014-02-21,657.125
2014-02-24,660.689
2014-02-25,663.354
2014-02-26,658.71
2014-02-27,651.876
2014-02-28,647.411
2014-03-03,621.468
2014-03-04,634.879
2014-03-05,630.555
2014-03-06,639.349
2014-03-07,631.439
2014-03-10,625.948
2014-03-11,621.845
2014-03-12,612.0
2014-03-13,603.427
2014-03-14,599.007
2014-03-17,611.868
2014-03-18,624.005
2014-03-19,625.805
2014-03-20,616.413
2014-03-21,617.189
2014-03-24,607.351
2014-03-25,611.975
2014-03-26,616.524
2014-03-27,609.419
2014-03-28,617.389
2014-03-31,628.773
2014-04-01,637.089
2014-04-02,636.603
2014-04-03,637.494
2014-04-04,639.402
2014-04-07,629.304
2014-04-08,624.866
2014-04-09,635.838
2014-04-10,632.034
2014-04-11,625.41
2014-04-14,617.269
2014-04-15,608.354
2014-04-16,615.414
2014-04-17,619.294
2014-04-18,619.294
2014-04-21,617.885
2014-04-22,629.112
2014-04-23,632.824
2014-04-24,631.101
2014-04-25,623.625
2014-04-28,624.707
2014-04-29,634.802
2014-04-30,637.728
2014-05-01,637.728
2014-05-02,637.178
2014-05-05,633.252
2014-05-06,632.83
2014-05-07,629.265
2014-05-08,632.866
2014-05-09,625.411
2014-05-12,628.43
2014-05-13,621.899
2014-05-14,619.647
2014-05-15,607.355
2014-05-16,602.34
2014-05-19,604.309
2014-05-20,604.48
2014-05-21,602.94
2014-05-22,613.084
2014-05-23,618.768
2014-05-26,627.213
2014-05-27,630.33
2014-05-28,629.213
2014-05-29,630.046
2014-05-30,631.227
2014-06-02,632.497
2014-06-03,628.717
2014-06-04,626.669
2014-06-05,632.198
2014-06-06,642.949
2014-06-09,640.781
2014-06-10,644.887
2014-06-11,640.64
2014-06-12,643.458
2014-06-13,642.004
2014-06-16,644.605
2014-06-17,645.411
2014-06-18,651.743
2014-06-19,654.624
2014-06-20,656.422
2014-06-23,648.443
2014-06-24,646.472
2014-06-25,642.073
2014-06-26,642.766
2014-06-27,643.388
2014-06-30,648.719
2014-07-01,649.249
2014-07-02,654.076
2014-07-03,657.898
2014-07-04,654.153
2014-07-07,649.417
2014-07-08,639.603
2014-07-09,644.702
2014-07-10,638.195
2014-07-11,637.07
2014-07-14,649.764
2014-07-15,638.894
2014-07-16,643.354
2014-07-17,638.092
2014-07-18,632.935
2014-07-21,630.504
2014-07-22,629.601
2014-07-23,630.586
2014-07-24,627.743
2014-07-25,625.919
2014-07-28,617.856
2014-07-29,616.659
2014-07-30,610.985
2014-07-31,603.493
2014-08-01,596.698
2014-08-04,592.815
2014-08-05,584.754
2014-08-06,579.907
2014-08-07,577.555
2014-08-08,573.933
2014-08-11,583.138
2014-08-12,582.317
2014-08-13,586.127
2014-08-14,587.477
2014-08-15,587.587
2014-08-18,592.713
2014-08-19,591.926
2014-08-20,586.33
2014-08-21,595.021
2014-08-22,589.824
2014-08-25,593.045
2014-08-26,598.675
2014-08-27,602.339
2014-08-28,589.398
2014-08-29,590.455
2014-09-01,588.612
2014-09-02,586.297
2014-09-03,594.174
2014-09-04,591.124
2014-09-05,590.778
2014-09-08,587.6
2014-09-09,585.134
2014-09-10,583.237
2014-09-11,582.474
2014-09-12,578.57
2014-09-15,573.727
2014-09-16,566.719
2014-09-17,574.798
2014-09-18,578.32
2014-09-19,573.079
2014-09-22,570.706
2014-09-23,560.617
2014-09-24,556.845
2014-09-25,552.143
2014-09-26,546.224
2014-09-29,542.776
2014-09-30,540.026
2014-10-01,534.594
2014-10-02,526.511
2014-10-03,522.151
2014-10-06,528.433
2014-10-07,525.317
2014-10-08,521.933
2014-10-09,521.964
2014-10-10,508.773
2014-10-13,516.594
2014-10-14,516.705
2014-10-15,507.509
2014-10-16,504.649
2014-10-17,517.661
2014-10-20,517.961
2014-10-21,526.218
2014-10-22,527.37
2014-10-23,529.6
2014-10-24,531.298
2014-10-27,531.121
2014-10-28,536.395
2014-10-29,536.637
2014-10-30,533.505
2014-10-31,535.884
2014-11-03,534.817
2014-11-04,538.146
2014-11-05,531.535
2014-11-06,526.738
2014-11-07,523.568
2014-11-10,528.229
2014-11-11,527.042
2014-11-12,526.172
2014-11-13,523.929
2014-11-14,523.9
2014-11-17,523.863
2014-11-18,531.898
2014-11-19,532.03
2014-11-20,527.078
2014-11-21,535.254
2014-11-24,539.252
2014-11-25,541.639
2014-11-26,543.206
2014-11-27,536.745
2014-11-28,534.723
2014-12-01,531.974
2014-12-02,529.51
2014-12-03,525.57
2014-12-04,527.979
2014-12-05,523.525
2014-12-08,523.291
2014-12-09,518.829
2014-12-10,517.872
2014-12-11,508.32
2014-12-12,497.7
2014-12-15,484.526
2014-12-16,483.569
2014-12-17,483.44
2014-12-18,484.311
2014-12-19,488.591
2014-12-22,494.717
2014-12-23,495.699
2014-12-24,496.229
2014-12-25,496.229
2014-12-26,495.455
2014-12-29,496.956
2014-12-30,493.445
2014-12-31,490.849
2015-01-01,490.849
2015-01-02,493.716
2015-01-05,474.215
2015-01-06,473.52
2015-01-07,471.495
2015-01-08,477.998
2015-01-09,473.411
2015-01-12,467.747
2015-01-13,467.524
2015-01-14,457.665
2015-01-15,458.624
2015-01-16,456.536
2015-01-19,463.848
2015-01-20,465.495
2015-01-21,470.896
2015-01-22,472.99
2015-01-23,464.611
2015-01-26,464.91
2015-01-27,464.323
2015-01-28,460.993
2015-01-29,461.109
2015-01-30,460.478
2015-02-02,469.538
2015-02-03,482.094
2015-02-04,477.54
2015-02-05,478.956
2015-02-06,479.835
2015-02-09,479.338
2015-02-10,486.381
2015-02-11,482.925
2015-02-12,499.711
2015-02-13,506.295
2015-02-16,509.043
2015-02-17,505.532
2015-02-18,508.228
2015-02-19,507.152
2015-02-20,510.697
2015-02-23,509.864
2015-02-24,515.966
2015-02-25,522.205
2015-02-26,512.841
2015-02-27,519.485
2015-03-02,514.158
2015-03-03,513.014
2015-03-04,501.511
2015-03-05,506.24
2015-03-06,506.915
2015-03-09,505.044
2015-03-10,487.437
2015-03-11,483.745
2015-03-12,488.115
2015-03-13,482.653
2015-03-16,486.719
2015-03-17,485.662
2015-03-18,485.707
2015-03-19,489.128
2015-03-20,501.356
2015-03-23,507.349
2015-03-24,505.378
2015-03-25,506.871
2015-03-26,497.585
2015-03-27,493.903
2015-03-30,500.285
2015-03-31,496.382
2015-04-01,503.924
2015-04-02,508.646
2015-04-03,508.646
2015-04-06,515.703
2015-04-07,516.936
2015-04-08,516.538
2015-04-09,515.479
2015-04-10,516.788
2015-04-13,520.271
2015-04-14,524.434
2015-04-15,524.49
2015-04-16,524.876
2015-04-17,518.853
2015-04-20,522.406
2015-04-21,526.22
2015-04-22,521.297
2015-04-23,524.868
2015-04-24,529.86
2015-04-27,536.835
2015-04-28,538.896
2015-04-29,536.964
2015-04-30,538.4
2015-05-01,539.217
2015-05-04,543.103
2015-05-05,539.585
2015-05-06,544.317
2015-05-07,539.424
2015-05-08,550.23
2015-05-11,547.346
2015-05-12,546.182
2015-05-13,555.538
2015-05-14,556.883
2015-05-15,565.1
2015-05-18,551.565
2015-05-19,539.135
2015-05-20,541.437
2015-05-21,540.052
2015-05-22,532.678
2015-05-25,532.678
2015-05-26,519.962
2015-05-27,522.226
2015-05-28,514.482
2015-05-29,515.189
2015-06-01,510.39
2015-06-02,526.483
2015-06-03,542.611
2015-06-04,543.406
2015-06-05,526.892
2015-06-08,520.661
2015-06-09,521.849
2015-06-10,534.55
2015-06-11,526.541
2015-06-12,522.832
2015-06-15,509.019
2015-06-16,513.313
2015-06-17,510.108
2015-06-18,519.236
2015-06-19,510.815
2015-06-22,526.967
2015-06-23,520.159
2015-06-24,519.285
2015-06-25,515.76
2015-06-26,514.924
2015-06-29,499.301
2015-06-30,495.613
2015-07-01,499.764
2015-07-02,494.77
2015-07-03,495.339
2015-07-06,485.236
2015-07-07,470.572
2015-07-08,482.744
2015-07-09,492.168
2015-07-10,506.893
2015-07-13,508.201
2015-07-14,506.474
2015-07-15,502.719
2015-07-16,508.908
2015-07-17,507.117
2015-07-20,510.562
2015-07-21,511.954
2015-07-22,503.064
2015-07-23,507.114
2015-07-24,503.967
2015-07-27,500.266
2015-07-28,503.886
