Date,ISRAEL Standard (Large+Mid Cap)
2010-09-23,161.973
2010-09-24,163.231
2010-09-27,160.216
2010-09-28,159.345
2010-09-29,160.834
2010-09-30,161.077
2010-10-01,161.055
2010-10-04,159.965
2010-10-05,161.913
2010-10-06,160.28
2010-10-07,160.562
2010-10-08,160.205
2010-10-11,161.259
2010-10-12,159.817
2010-10-13,163.596
2010-10-14,164.338
2010-10-15,164.704
2010-10-18,165.349
2010-10-19,163.194
2010-10-20,163.258
2010-10-21,163.19
2010-10-22,162.447
2010-10-25,163.045
2010-10-26,160.287
2010-10-27,159.457
2010-10-28,160.152
2010-10-29,160.439
2010-11-01,160.3
2010-11-02,158.179
2010-11-03,160.367
2010-11-04,161.695
2010-11-05,161.228
2010-11-08,159.122
2010-11-09,160.399
2010-11-10,159.472
2010-11-11,156.641
2010-11-12,155.821
2010-11-15,158.929
2010-11-16,157.785
2010-11-17,157.171
2010-11-18,159.724
2010-11-19,160.317
2010-11-22,159.711
2010-11-23,156.614
2010-11-24,157.709
2010-11-25,157.555
2010-11-26,156.504
2010-11-29,157.84
2010-11-30,157.575
2010-12-01,157.824
2010-12-02,157.864
2010-12-03,158.956
2010-12-06,158.22
2010-12-07,159.625
2010-12-08,158.221
2010-12-09,164.075
2010-12-10,164.44
2010-12-13,167.567
2010-12-14,167.903
2010-12-15,165.567
2010-12-16,165.227
2010-12-17,165.46
2010-12-20,163.812
2010-12-21,163.859
2010-12-22,164.0
2010-12-23,162.953
2010-12-24,163.158
2010-12-27,165.938
2010-12-28,165.411
2010-12-29,167.287
2010-12-30,168.453
2010-12-31,168.549
2011-01-03,169.295
2011-01-04,169.812
2011-01-05,169.115
2011-01-06,168.009
2011-01-07,167.575
2011-01-10,169.893
2011-01-11,172.123
2011-01-12,170.934
2011-01-13,172.038
2011-01-14,172.014
2011-01-17,171.077
2011-01-18,172.507
2011-01-19,172.339
2011-01-20,169.106
2011-01-21,168.984
2011-01-24,167.661
2011-01-25,168.204
2011-01-26,170.069
2011-01-27,171.262
2011-01-28,168.71
2011-01-31,163.808
2011-02-01,164.965
2011-02-02,167.632
2011-02-03,165.645
2011-02-04,164.414
2011-02-07,166.784
2011-02-08,164.549
2011-02-09,163.039
2011-02-10,161.436
2011-02-11,161.331
2011-02-14,162.281
2011-02-15,163.386
2011-02-16,166.078
2011-02-17,165.402
2011-02-18,165.626
2011-02-21,165.8
2011-02-22,163.067
2011-02-23,161.061
2011-02-24,157.593
2011-02-25,157.96
2011-02-28,159.846
2011-03-01,157.537
2011-03-02,157.599
2011-03-03,159.404
2011-03-04,159.534
2011-03-07,159.483
2011-03-08,157.353
2011-03-09,157.264
2011-03-10,157.779
2011-03-11,157.79
2011-03-14,155.723
2011-03-15,154.377
2011-03-16,153.814
2011-03-17,156.051
2011-03-18,156.871
2011-03-21,158.026
2011-03-22,158.017
2011-03-23,158.395
2011-03-24,160.474
2011-03-25,160.756
2011-03-28,163.393
2011-03-29,162.507
2011-03-30,163.486
2011-03-31,164.289
2011-04-01,164.208
2011-04-04,167.547
2011-04-05,164.968
2011-04-06,167.115
2011-04-07,166.288
2011-04-08,167.026
2011-04-11,167.236
2011-04-12,163.743
2011-04-13,164.636
2011-04-14,164.946
2011-04-15,164.943
2011-04-18,163.869
2011-04-19,165.243
2011-04-20,165.092
2011-04-21,164.654
2011-04-22,164.654
2011-04-25,164.231
2011-04-26,159.326
2011-04-27,158.537
2011-04-28,158.102
2011-04-29,159.405
2011-05-02,160.123
2011-05-03,157.844
2011-05-04,157.843
2011-05-05,156.495
2011-05-06,155.59
2011-05-09,155.684
2011-05-10,155.88
2011-05-11,156.535
2011-05-12,157.929
2011-05-13,157.931
2011-05-16,159.807
2011-05-17,158.262
2011-05-18,160.012
2011-05-19,160.649
2011-05-20,160.902
2011-05-23,158.494
2011-05-24,157.592
2011-05-25,155.549
2011-05-26,156.093
2011-05-27,156.626
2011-05-30,159.506
2011-05-31,162.983
2011-06-01,160.797
2011-06-02,159.566
2011-06-03,160.549
2011-06-06,160.178
2011-06-07,160.888
2011-06-08,160.625
2011-06-09,157.345
2011-06-10,156.359
2011-06-13,155.824
2011-06-14,157.598
2011-06-15,154.314
2011-06-16,154.479
2011-06-17,156.099
2011-06-20,151.852
2011-06-21,153.667
2011-06-22,154.815
2011-06-23,151.782
2011-06-24,152.425
2011-06-27,151.768
2011-06-28,153.292
2011-06-29,155.183
2011-06-30,155.601
2011-07-01,156.037
2011-07-04,158.737
2011-07-05,158.366
2011-07-06,157.093
2011-07-07,159.936
2011-07-08,159.355
2011-07-11,156.84
2011-07-12,157.434
2011-07-13,158.692
2011-07-14,158.953
2011-07-15,157.768
2011-07-18,154.297
2011-07-19,155.411
2011-07-20,156.713
2011-07-21,156.923
2011-07-22,157.177
2011-07-25,156.779
2011-07-26,155.888
2011-07-27,155.144
2011-07-28,151.675
2011-07-29,152.304
2011-08-01,145.241
2011-08-02,144.433
2011-08-03,141.146
2011-08-04,138.776
2011-08-05,137.415
2011-08-08,130.759
2011-08-09,129.164
2011-08-10,126.763
2011-08-11,127.194
2011-08-12,126.988
2011-08-15,129.728
2011-08-16,130.031
2011-08-17,131.662
2011-08-18,125.917
2011-08-19,125.993
2011-08-22,129.167
2011-08-23,127.934
2011-08-24,128.841
2011-08-25,126.592
2011-08-26,126.19
2011-08-29,130.632
2011-08-30,131.096
2011-08-31,133.251
2011-09-01,133.933
2011-09-02,132.958
2011-09-05,124.587
2011-09-06,121.743
2011-09-07,125.215
2011-09-08,123.998
2011-09-09,123.355
2011-09-12,115.761
2011-09-13,117.592
2011-09-14,119.91
2011-09-15,121.807
2011-09-16,122.482
2011-09-19,118.673
2011-09-20,120.724
2011-09-21,120.656
2011-09-22,115.895
2011-09-23,116.637
2011-09-26,116.158
2011-09-27,117.368
2011-09-28,116.927
2011-09-29,116.789
2011-09-30,115.899
2011-10-03,117.692
2011-10-04,112.585
2011-10-05,113.745
2011-10-06,118.062
2011-10-07,118.381
2011-10-10,119.708
2011-10-11,120.838
2011-10-12,121.939
2011-10-13,121.482
2011-10-14,121.664
2011-10-17,126.996
2011-10-18,126.468
2011-10-19,126.897
2011-10-20,125.658
2011-10-21,126.822
2011-10-24,126.67
2011-10-25,127.677
2011-10-26,127.081
2011-10-27,133.935
2011-10-28,134.949
2011-10-31,131.099
2011-11-01,125.927
2011-11-02,123.69
2011-11-03,127.306
2011-11-04,127.602
2011-11-07,128.357
2011-11-08,130.271
2011-11-09,126.108
2011-11-10,126.62
2011-11-11,127.026
2011-11-14,126.961
2011-11-15,125.432
2011-11-16,125.214
2011-11-17,125.435
2011-11-18,125.511
2011-11-21,119.348
2011-11-22,117.784
2011-11-23,116.489
2011-11-24,113.526
2011-11-25,113.539
2011-11-28,117.611
2011-11-29,116.696
2011-11-30,121.595
2011-12-01,123.026
2011-12-02,122.862
2011-12-05,124.485
2011-12-06,122.288
2011-12-07,121.449
2011-12-08,120.816
2011-12-09,120.76
2011-12-12,120.38
2011-12-13,122.319
2011-12-14,121.387
2011-12-15,124.799
2011-12-16,125.315
2011-12-19,126.953
2011-12-20,126.802
2011-12-21,124.858
2011-12-22,125.397
2011-12-23,125.414
2011-12-26,126.792
2011-12-27,126.905
2011-12-28,125.511
2011-12-29,121.676
2011-12-30,121.286
2012-01-02,125.655
2012-01-03,126.03
2012-01-04,127.406
2012-01-05,128.498
2012-01-06,128.378
2012-01-09,128.404
2012-01-10,131.235
2012-01-11,130.401
2012-01-12,130.367
2012-01-13,129.695
2012-01-16,129.401
2012-01-17,131.333
2012-01-18,132.066
2012-01-19,133.14
2012-01-20,133.505
2012-01-23,133.668
2012-01-24,133.14
2012-01-25,132.929
2012-01-26,134.312
2012-01-27,133.873
2012-01-30,131.01
2012-01-31,132.365
2012-02-01,133.852
2012-02-02,135.139
2012-02-03,135.513
2012-02-06,133.745
2012-02-07,133.354
2012-02-08,133.146
2012-02-09,133.374
2012-02-10,132.792
2012-02-13,131.193
2012-02-14,129.866
2012-02-15,131.153
2012-02-16,131.38
2012-02-17,132.332
2012-02-20,131.777
2012-02-21,131.675
2012-02-22,131.267
2012-02-23,130.059
2012-02-24,129.326
2012-02-27,127.886
2012-02-28,127.087
2012-02-29,129.271
2012-03-01,130.146
2012-03-02,129.261
2012-03-05,130.304
2012-03-06,128.262
2012-03-07,128.649
2012-03-08,129.925
2012-03-09,129.471
2012-03-12,128.591
2012-03-13,129.098
2012-03-14,129.024
2012-03-15,128.437
2012-03-16,129.359
2012-03-19,129.281
2012-03-20,128.667
2012-03-21,128.554
2012-03-22,128.735
2012-03-23,129.375
2012-03-26,132.071
2012-03-27,132.258
2012-03-28,132.294
2012-03-29,130.733
2012-03-30,131.706
2012-04-02,134.567
2012-04-03,135.412
2012-04-04,133.355
2012-04-05,133.495
2012-04-06,133.495
2012-04-09,132.514
2012-04-10,132.409
2012-04-11,130.88
2012-04-12,131.326
2012-04-13,131.424
2012-04-16,130.901
2012-04-17,133.219
2012-04-18,134.304
2012-04-19,133.232
2012-04-20,133.361
2012-04-23,132.1
2012-04-24,134.082
2012-04-25,133.902
2012-04-26,133.833
2012-04-27,134.057
2012-04-30,133.424
2012-05-01,134.334
2012-05-02,134.906
2012-05-03,134.815
2012-05-04,134.738
2012-05-07,130.523
2012-05-08,130.844
2012-05-09,127.355
2012-05-10,126.287
2012-05-11,126.147
2012-05-14,122.794
2012-05-15,121.005
2012-05-16,121.411
2012-05-17,119.93
2012-05-18,120.321
2012-05-21,116.742
2012-05-22,115.578
2012-05-23,114.507
2012-05-24,115.882
2012-05-25,115.721
2012-05-28,114.682
2012-05-29,114.449
2012-05-30,112.292
2012-05-31,117.136
2012-06-01,116.994
2012-06-04,115.361
2012-06-05,114.678
2012-06-06,116.031
2012-06-07,118.253
2012-06-08,117.948
2012-06-11,116.89
2012-06-12,116.153
2012-06-13,114.965
2012-06-14,113.507
2012-06-15,114.125
2012-06-18,112.644
2012-06-19,114.067
2012-06-20,113.406
2012-06-21,112.076
2012-06-22,111.659
2012-06-25,116.714
2012-06-26,114.48
2012-06-27,114.488
2012-06-28,112.406
2012-06-29,113.416
2012-07-02,115.569
2012-07-03,115.476
2012-07-04,116.153
2012-07-05,116.005
2012-07-06,115.851
2012-07-09,114.628
2012-07-10,114.369
2012-07-11,115.154
2012-07-12,114.555
2012-07-13,115.082
2012-07-16,116.568
2012-07-17,117.913
2012-07-18,118.692
2012-07-19,117.906
2012-07-20,117.898
2012-07-23,115.212
2012-07-24,114.902
2012-07-25,115.328
2012-07-26,115.271
2012-07-27,116.19
2012-07-30,118.009
2012-07-31,118.149
2012-08-01,118.194
2012-08-02,115.394
2012-08-03,116.156
2012-08-06,113.064
2012-08-07,116.853
2012-08-08,116.619
2012-08-09,116.448
2012-08-10,116.274
2012-08-13,115.255
2012-08-14,116.273
2012-08-15,115.66
2012-08-16,116.777
2012-08-17,116.482
2012-08-20,116.312
2012-08-21,117.864
2012-08-22,117.423
2012-08-23,117.157
2012-08-24,116.627
2012-08-27,116.818
2012-08-28,115.621
2012-08-29,115.592
2012-08-30,114.759
2012-08-31,115.464
2012-09-03,115.289
2012-09-04,114.549
2012-09-05,114.485
2012-09-06,114.626
2012-09-07,115.984
2012-09-10,118.009
2012-09-11,117.759
2012-09-12,118.357
2012-09-13,117.059
2012-09-14,118.983
2012-09-17,118.895
2012-09-18,118.812
2012-09-19,118.167
2012-09-20,117.492
2012-09-21,117.599
2012-09-24,118.784
2012-09-25,119.258
2012-09-26,118.344
2012-09-27,120.571
2012-09-28,120.388
2012-10-01,120.759
2012-10-02,123.95
2012-10-03,124.378
2012-10-04,123.684
2012-10-05,124.317
2012-10-08,123.471
2012-10-09,120.9
2012-10-10,120.467
2012-10-11,121.33
2012-10-12,121.864
2012-10-15,121.697
2012-10-16,122.292
2012-10-17,124.104
2012-10-18,123.802
2012-10-19,123.279
2012-10-22,122.67
2012-10-23,119.973
2012-10-24,120.517
2012-10-25,121.464
2012-10-26,121.15
2012-10-29,118.93
2012-10-30,120.946
2012-10-31,121.414
2012-11-01,122.153
2012-11-02,121.554
2012-11-05,123.556
2012-11-06,122.682
2012-11-07,121.586
2012-11-08,121.501
2012-11-09,121.354
2012-11-12,119.539
2012-11-13,119.498
2012-11-14,117.867
2012-11-15,116.708
2012-11-16,116.207
2012-11-19,118.323
2012-11-20,118.805
2012-11-21,120.029
2012-11-22,120.129
2012-11-23,120.689
2012-11-26,122.159
2012-11-27,122.313
2012-11-28,123.525
2012-11-29,122.944
2012-11-30,123.255
2012-12-03,122.03
2012-12-04,122.907
2012-12-05,124.605
2012-12-06,123.503
2012-12-07,123.294
2012-12-10,125.732
2012-12-11,127.596
2012-12-12,125.224
2012-12-13,121.698
2012-12-14,121.579
2012-12-17,118.39
2012-12-18,119.81
2012-12-19,120.529
2012-12-20,118.654
2012-12-21,118.781
2012-12-24,116.873
2012-12-25,115.887
2012-12-26,116.352
2012-12-27,115.631
2012-12-28,115.41
2012-12-31,115.608
2013-01-01,117.563
2013-01-02,118.289
2013-01-03,115.442
2013-01-04,114.762
2013-01-07,116.849
2013-01-08,116.504
2013-01-09,117.042
2013-01-10,119.249
2013-01-11,120.012
2013-01-14,119.165
2013-01-15,119.033
2013-01-16,118.46
2013-01-17,117.939
2013-01-18,117.685
2013-01-21,116.908
2013-01-22,116.868
2013-01-23,117.784
2013-01-24,118.286
2013-01-25,118.185
2013-01-28,117.776
2013-01-29,117.005
2013-01-30,116.256
2013-01-31,116.266
2013-02-01,117.61
2013-02-04,117.843
2013-02-05,119.258
2013-02-06,118.701
2013-02-07,118.241
2013-02-08,118.693
2013-02-11,120.636
2013-02-12,121.004
2013-02-13,121.663
2013-02-14,121.006
2013-02-15,120.711
2013-02-18,119.645
2013-02-19,120.87
2013-02-20,123.208
2013-02-21,120.508
2013-02-22,119.681
2013-02-25,120.252
2013-02-26,118.748
2013-02-27,119.0
2013-02-28,118.875
2013-03-01,118.125
2013-03-04,117.556
2013-03-05,119.088
2013-03-06,120.327
2013-03-07,123.182
2013-03-08,123.929
2013-03-11,124.4
2013-03-12,125.353
2013-03-13,125.1
2013-03-14,126.214
2013-03-15,126.711
2013-03-18,125.111
2013-03-19,124.823
2013-03-20,124.476
2013-03-21,124.564
2013-03-22,125.08
2013-03-25,125.879
2013-03-26,125.991
2013-03-27,124.336
2013-03-28,123.681
2013-03-29,123.681
2013-04-01,123.554
2013-04-02,124.96
2013-04-03,124.684
2013-04-04,123.934
2013-04-05,124.079
2013-04-08,123.826
2013-04-09,122.559
2013-04-10,121.88
2013-04-11,122.716
2013-04-12,122.783
2013-04-15,122.452
2013-04-16,122.701
2013-04-17,121.072
2013-04-18,120.249
2013-04-19,120.229
2013-04-22,119.249
2013-04-23,119.72
2013-04-24,119.979
2013-04-25,120.886
2013-04-26,121.138
2013-04-29,120.529
2013-04-30,121.712
2013-05-01,119.921
2013-05-02,119.85
2013-05-03,120.27
2013-05-06,120.738
2013-05-07,121.045
2013-05-08,121.191
2013-05-09,120.837
2013-05-10,119.939
2013-05-13,119.815
2013-05-14,118.426
2013-05-15,117.798
2013-05-16,121.957
2013-05-17,120.9
2013-05-20,122.879
2013-05-21,122.961
2013-05-22,122.036
2013-05-23,119.591
2013-05-24,119.696
2013-05-27,120.389
2013-05-28,121.788
2013-05-29,120.766
2013-05-30,120.527
2013-05-31,120.013
2013-06-03,120.046
2013-06-04,120.723
2013-06-05,120.251
2013-06-06,121.315
2013-06-07,121.391
2013-06-10,123.099
2013-06-11,122.76
2013-06-12,122.402
2013-06-13,120.939
2013-06-14,121.491
2013-06-17,121.985
2013-06-18,122.125
2013-06-19,121.954
2013-06-20,119.153
2013-06-21,119.032
2013-06-24,117.953
2013-06-25,118.536
2013-06-26,118.346
2013-06-27,118.664
2013-06-28,118.18
2013-07-01,118.812
2013-07-02,119.641
2013-07-03,118.21
2013-07-04,118.81
2013-07-05,118.007
2013-07-08,119.339
2013-07-09,119.246
2013-07-10,119.242
2013-07-11,120.855
2013-07-12,121.132
2013-07-15,122.404
2013-07-16,122.928
2013-07-17,121.889
2013-07-18,123.211
2013-07-19,123.669
2013-07-22,123.795
2013-07-23,124.795
2013-07-24,125.071
2013-07-25,123.894
2013-07-26,124.098
2013-07-29,121.951
2013-07-30,118.926
2013-07-31,119.641
2013-08-01,119.005
2013-08-02,118.848
2013-08-05,117.787
2013-08-06,117.474
2013-08-07,118.147
2013-08-08,119.295
2013-08-09,119.27
2013-08-12,120.229
2013-08-13,120.027
2013-08-14,120.024
2013-08-15,119.605
2013-08-16,119.857
2013-08-19,120.914
2013-08-20,120.289
2013-08-21,117.951
2013-08-22,116.636
2013-08-23,116.675
2013-08-26,116.243
2013-08-27,114.201
2013-08-28,114.571
2013-08-29,116.044
2013-08-30,116.299
2013-09-02,115.794
2013-09-03,115.35
2013-09-04,115.198
2013-09-05,114.875
2013-09-06,115.088
2013-09-09,115.482
2013-09-10,116.985
2013-09-11,118.323
2013-09-12,118.21
2013-09-13,118.125
2013-09-16,119.872
2013-09-17,119.365
2013-09-18,119.595
2013-09-19,121.179
2013-09-20,120.299
2013-09-23,120.613
2013-09-24,120.701
2013-09-25,120.149
2013-09-26,120.019
2013-09-27,120.104
2013-09-30,120.765
2013-10-01,121.462
2013-10-02,120.724
2013-10-03,120.765
2013-10-04,120.822
2013-10-07,122.55
2013-10-08,123.61
2013-10-09,123.884
2013-10-10,125.636
2013-10-11,125.969
2013-10-14,127.413
2013-10-15,125.968
2013-10-16,125.677
2013-10-17,125.874
2013-10-18,125.846
2013-10-21,127.025
2013-10-22,127.339
2013-10-23,125.899
2013-10-24,125.556
2013-10-25,125.48
2013-10-28,126.885
2013-10-29,127.443
2013-10-30,122.678
2013-10-31,121.086
2013-11-01,120.526
2013-11-04,119.832
2013-11-05,120.029
2013-11-06,120.324
2013-11-07,120.935
2013-11-08,121.072
2013-11-11,120.822
2013-11-12,121.544
2013-11-13,121.885
2013-11-14,122.932
2013-11-15,122.878
2013-11-18,124.194
2013-11-19,124.995
2013-11-20,127.469
2013-11-21,126.576
2013-11-22,126.601
2013-11-25,127.991
2013-11-26,127.669
2013-11-27,128.461
2013-11-28,128.478
2013-11-29,128.586
2013-12-02,129.589
2013-12-03,129.144
2013-12-04,128.69
2013-12-05,128.768
2013-12-06,129.336
2013-12-09,127.941
2013-12-10,129.996
2013-12-11,128.988
2013-12-12,126.386
2013-12-13,126.554
2013-12-16,126.846
2013-12-17,126.221
2013-12-18,126.496
2013-12-19,126.257
2013-12-20,126.139
2013-12-23,127.992
2013-12-24,127.158
2013-12-25,128.058
2013-12-26,127.82
2013-12-27,128.382
2013-12-30,127.4
2013-12-31,128.238
2014-01-01,129.321
2014-01-02,128.076
2014-01-03,127.508
2014-01-06,127.118
2014-01-07,127.953
2014-01-08,129.035
2014-01-09,129.333
2014-01-10,129.814
2014-01-13,131.236
2014-01-14,130.216
2014-01-15,135.931
2014-01-16,135.49
2014-01-17,135.318
2014-01-20,135.219
2014-01-21,136.794
2014-01-22,135.947
2014-01-23,134.189
2014-01-24,133.726
2014-01-27,132.179
2014-01-28,133.964
2014-01-29,135.43
2014-01-30,134.401
2014-01-31,133.372
2014-02-03,132.714
2014-02-04,132.688
2014-02-05,132.951
2014-02-06,134.706
2014-02-07,134.626
2014-02-10,133.923
2014-02-11,132.877
2014-02-12,133.635
2014-02-13,133.613
2014-02-14,133.425
2014-02-17,134.55
2014-02-18,136.429
2014-02-19,137.98
2014-02-20,140.897
2014-02-21,141.229
2014-02-24,140.932
2014-02-25,141.872
2014-02-26,142.255
2014-02-27,142.288
2014-02-28,142.984
2014-03-03,144.249
2014-03-04,144.755
2014-03-05,146.222
2014-03-06,148.4
2014-03-07,148.242
2014-03-10,146.225
2014-03-11,146.661
2014-03-12,144.7
2014-03-13,144.681
2014-03-14,144.752
2014-03-17,146.102
2014-03-18,146.759
2014-03-19,148.879
2014-03-20,148.085
2014-03-21,148.187
2014-03-24,145.949
2014-03-25,147.351
2014-03-26,148.593
2014-03-27,146.737
2014-03-28,146.682
2014-03-31,151.938
2014-04-01,154.266
2014-04-02,156.636
2014-04-03,155.746
2014-04-04,155.383
2014-04-07,155.741
2014-04-08,150.423
2014-04-09,152.753
2014-04-10,154.362
2014-04-11,154.462
2014-04-14,150.406
2014-04-15,150.341
2014-04-16,150.325
2014-04-17,149.131
2014-04-18,149.131
2014-04-21,148.992
2014-04-22,152.94
2014-04-23,151.447
2014-04-24,149.336
2014-04-25,149.609
2014-04-28,147.761
2014-04-29,147.814
2014-04-30,148.973
2014-05-01,149.61
2014-05-02,149.642
2014-05-05,148.487
2014-05-06,148.924
2014-05-07,148.363
2014-05-08,151.348
2014-05-09,150.923
2014-05-12,149.115
2014-05-13,151.202
2014-05-14,151.078
2014-05-15,150.062
2014-05-16,149.856
2014-05-19,150.087
2014-05-20,148.872
2014-05-21,149.651
2014-05-22,150.934
2014-05-23,151.047
2014-05-26,152.813
2014-05-27,152.908
2014-05-28,152.606
2014-05-29,150.322
2014-05-30,150.296
2014-06-02,151.817
2014-06-03,151.588
2014-06-04,151.534
2014-06-05,151.17
2014-06-06,151.588
2014-06-09,152.756
2014-06-10,153.191
2014-06-11,154.021
2014-06-12,152.986
2014-06-13,153.164
2014-06-16,152.817
2014-06-17,152.55
2014-06-18,153.809
2014-06-19,156.881
2014-06-20,156.562
2014-06-23,155.928
2014-06-24,154.474
2014-06-25,153.894
2014-06-26,154.102
2014-06-27,154.027
2014-06-30,155.278
2014-07-01,155.769
2014-07-02,157.263
2014-07-03,158.119
2014-07-04,158.136
2014-07-07,157.112
2014-07-08,154.982
2014-07-09,156.178
2014-07-10,155.556
2014-07-11,155.71
2014-07-14,158.928
2014-07-15,159.177
2014-07-16,158.782
2014-07-17,156.999
2014-07-18,156.191
2014-07-21,157.714
2014-07-22,158.861
2014-07-23,158.629
2014-07-24,158.962
2014-07-25,158.346
2014-07-28,157.493
2014-07-29,157.87
2014-07-30,158.305
2014-07-31,156.758
2014-08-01,156.891
2014-08-04,156.959
2014-08-05,156.81
2014-08-06,154.257
2014-08-07,153.701
2014-08-08,153.619
2014-08-11,150.986
2014-08-12,151.781
2014-08-13,151.153
2014-08-14,151.774
2014-08-15,151.08
2014-08-18,151.401
2014-08-19,151.949
2014-08-20,152.695
2014-08-21,155.38
2014-08-22,154.756
2014-08-25,152.852
2014-08-26,151.449
2014-08-27,153.258
2014-08-28,152.654
2014-08-29,152.463
2014-09-01,152.672
2014-09-02,153.543
2014-09-03,152.886
2014-09-04,153.235
2014-09-05,152.797
2014-09-08,152.299
2014-09-09,151.421
2014-09-10,150.345
2014-09-11,150.617
2014-09-12,150.605
2014-09-15,151.345
2014-09-16,151.718
2014-09-17,152.06
2014-09-18,153.273
2014-09-19,152.987
2014-09-22,152.856
2014-09-23,152.062
2014-09-24,151.67
2014-09-25,151.631
2014-09-26,151.197
2014-09-29,155.823
2014-09-30,155.538
2014-10-01,154.997
2014-10-02,156.041
2014-10-03,155.047
2014-10-06,155.941
2014-10-07,154.871
2014-10-08,154.318
2014-10-09,155.401
2014-10-10,154.082
2014-10-13,150.661
2014-10-14,146.23
2014-10-15,147.81
2014-10-16,147.92
2014-10-17,147.027
2014-10-20,149.991
2014-10-21,150.195
2014-10-22,153.025
2014-10-23,152.878
2014-10-24,152.611
2014-10-27,152.989
2014-10-28,154.963
2014-10-29,154.601
2014-10-30,154.81
2014-10-31,153.784
2014-11-03,157.109
2014-11-04,158.662
2014-11-05,159.91
2014-11-06,160.527
2014-11-07,160.0
2014-11-10,160.416
2014-11-11,159.681
2014-11-12,160.688
2014-11-13,160.623
2014-11-14,159.914
2014-11-17,159.875
2014-11-18,159.232
2014-11-19,159.242
2014-11-20,158.692
2014-11-21,158.229
2014-11-24,156.77
2014-11-25,156.914
2014-11-26,157.958
2014-11-27,157.878
2014-11-28,157.854
2014-12-01,157.72
2014-12-02,156.462
2014-12-03,157.95
2014-12-04,159.397
2014-12-05,158.406
2014-12-08,158.594
2014-12-09,157.95
2014-12-10,157.832
2014-12-11,158.763
2014-12-12,159.466
2014-12-15,155.231
2014-12-16,156.851
2014-12-17,154.67
2014-12-18,156.455
2014-12-19,157.467
2014-12-22,158.464
2014-12-23,158.475
2014-12-24,157.661
2014-12-25,156.885
2014-12-26,157.185
2014-12-29,157.671
2014-12-30,156.405
2014-12-31,157.438
2015-01-01,157.785
2015-01-02,155.993
2015-01-05,153.673
2015-01-06,152.785
2015-01-07,154.857
2015-01-08,158.51
2015-01-09,159.061
2015-01-12,156.98
2015-01-13,158.588
2015-01-14,158.119
2015-01-15,158.217
2015-01-16,158.037
2015-01-19,158.66
2015-01-20,160.262
2015-01-21,158.86
2015-01-22,158.574
2015-01-23,156.172
2015-01-26,159.06
2015-01-27,158.896
2015-01-28,158.947
2015-01-29,155.558
2015-01-30,155.603
2015-02-02,154.242
2015-02-03,156.132
2015-02-04,155.97
2015-02-05,158.338
2015-02-06,157.278
2015-02-09,156.19
2015-02-10,156.057
2015-02-11,156.224
2015-02-12,155.779
2015-02-13,155.667
2015-02-16,157.343
2015-02-17,157.884
2015-02-18,158.019
2015-02-19,158.037
2015-02-20,157.396
2015-02-23,157.912
2015-02-24,156.727
2015-02-25,156.071
2015-02-26,156.788
2015-02-27,155.5
2015-03-02,157.969
2015-03-03,157.182
2015-03-04,156.648
2015-03-05,156.626
2015-03-06,155.362
2015-03-09,158.175
2015-03-10,155.793
2015-03-11,160.082
2015-03-12,163.98
2015-03-13,162.583
2015-03-16,164.315
2015-03-17,164.432
2015-03-18,165.206
2015-03-19,167.581
2015-03-20,166.528
2015-03-23,171.666
2015-03-24,171.688
2015-03-25,171.173
2015-03-26,170.449
2015-03-27,170.148
2015-03-30,170.945
2015-03-31,171.524
2015-04-01,170.474
2015-04-02,173.352
2015-04-03,173.352
2015-04-06,175.165
2015-04-07,178.015
2015-04-08,176.006
2015-04-09,175.198
2015-04-10,173.529
2015-04-13,178.891
2015-04-14,177.184
2015-04-15,177.949
2015-04-16,179.554
2015-04-17,180.4
2015-04-20,174.545
2015-04-21,176.895
2015-04-22,177.344
2015-04-23,177.495
2015-04-24,178.516
2015-04-27,174.146
2015-04-28,170.158
2015-04-29,171.313
2015-04-30,169.924
2015-05-01,169.182
2015-05-04,171.345
2015-05-05,170.291
2015-05-06,170.157
2015-05-07,168.074
2015-05-08,168.061
2015-05-11,170.663
2015-05-12,170.226
2015-05-13,169.928
2015-05-14,170.419
2015-05-15,171.023
2015-05-18,171.304
2015-05-19,171.891
2015-05-20,170.983
2015-05-21,174.182
2015-05-22,173.378
2015-05-25,171.39
2015-05-26,169.346
2015-05-27,169.591
2015-05-28,170.133
2015-05-29,170.153
2015-06-01,170.133
2015-06-02,169.489
2015-06-03,171.347
2015-06-04,172.848
2015-06-05,171.458
2015-06-08,172.855
2015-06-09,171.704
2015-06-10,172.395
2015-06-11,173.806
2015-06-12,173.003
2015-06-15,173.163
2015-06-16,172.087
2015-06-17,172.373
2015-06-18,170.641
2015-06-19,170.465
2015-06-22,173.099
2015-06-23,172.559
2015-06-24,172.605
2015-06-25,170.316
2015-06-26,169.754
2015-06-29,168.215
2015-06-30,168.946
2015-07-01,172.14
2015-07-02,174.092
2015-07-03,174.467
2015-07-06,173.875
2015-07-07,172.97
2015-07-08,172.255
2015-07-09,174.019
2015-07-10,175.036
2015-07-13,176.198
2015-07-14,179.054
2015-07-15,178.653
2015-07-16,179.347
2015-07-17,177.938
2015-07-20,179.282
2015-07-21,179.597
2015-07-22,177.481
2015-07-23,175.941
2015-07-24,176.165
2015-07-27,187.923
2015-07-28,191.952
2015-07-29,193.744
2015-07-30,189.735
2015-07-31,190.94
2015-08-03,189.276
2015-08-04,191.092
2015-08-05,192.34
