Date,ISRAEL Standard (Large+Mid Cap)
2015-08-06,475.272
2015-08-07,475.422
2015-08-10,476.558
2015-08-11,471.691
2015-08-12,470.821
2015-08-13,473.726
2015-08-14,476.437
2015-08-17,468.435
2015-08-18,467.777
2015-08-19,464.886
2015-08-20,464.838
2015-08-21,465.126
2015-08-24,430.794
2015-08-25,441.011
2015-08-26,429.857
2015-08-27,434.3
2015-08-28,432.428
2015-08-31,434.917
2015-09-01,425.257
2015-09-02,431.03
2015-09-03,438.909
2015-09-04,439.836
2015-09-07,430.143
2015-09-08,432.758
2015-09-09,433.647
2015-09-10,425.436
2015-09-11,428.382
2015-09-14,426.629
2015-09-15,426.816
2015-09-16,441.91
2015-09-17,436.032
2015-09-18,434.182
2015-09-21,428.301
2015-09-22,427.546
2015-09-23,425.781
2015-09-24,411.825
2015-09-25,410.831
2015-09-28,410.753
2015-09-29,395.452
2015-09-30,394.732
2015-10-01,395.551
2015-10-02,396.246
2015-10-05,401.761
2015-10-06,405.619
2015-10-07,404.54
2015-10-08,408.166
2015-10-09,411.413
2015-10-12,407.625
2015-10-13,406.757
2015-10-14,400.159
2015-10-15,411.536
2015-10-16,410.376
2015-10-19,416.239
2015-10-20,411.832
2015-10-21,399.559
2015-10-22,400.684
2015-10-23,398.678
2015-10-26,414.017
2015-10-27,415.782
2015-10-28,422.565
2015-10-29,422.049
2015-10-30,423.213
2015-11-02,418.514
2015-11-03,427.068
2015-11-04,423.698
2015-11-05,417.958
2015-11-06,414.047
2015-11-09,413.098
2015-11-10,412.439
2015-11-11,412.879
2015-11-12,408.298
2015-11-13,407.94
2015-11-16,407.538
2015-11-17,412.082
2015-11-18,415.067
2015-11-19,423.186
2015-11-20,423.513
2015-11-23,427.424
2015-11-24,425.371
2015-11-25,426.647
2015-11-26,430.068
2015-11-27,429.497
2015-11-30,419.925
2015-12-01,434.539
2015-12-02,430.417
2015-12-03,430.092
2015-12-04,434.978
2015-12-07,434.297
2015-12-08,434.112
2015-12-09,437.565
2015-12-10,433.431
2015-12-11,434.211
2015-12-14,427.25
2015-12-15,432.92
2015-12-16,428.542
2015-12-17,428.716
2015-12-18,427.059
2015-12-21,431.595
2015-12-22,428.913
2015-12-23,429.445
2015-12-24,434.333
2015-12-25,434.333
2015-12-28,433.528
2015-12-29,435.463
2015-12-30,433.764
2015-12-31,430.639
2016-01-01,430.639
2016-01-04,426.612
2016-01-05,424.977
2016-01-06,427.281
2016-01-07,422.544
2016-01-08,422.51
2016-01-11,416.469
2016-01-12,422.358
2016-01-13,420.773
2016-01-14,407.629
2016-01-15,405.043
2016-01-18,406.387
2016-01-19,408.898
2016-01-20,398.296
2016-01-21,399.535
2016-01-22,400.445
2016-01-25,407.646
2016-01-26,406.846
2016-01-27,406.635
2016-01-28,396.91
2016-01-29,397.661
2016-02-01,405.914
2016-02-02,402.796
2016-02-03,393.018
2016-02-04,396.272
2016-02-05,397.483
2016-02-08,381.508
2016-02-09,381.443
2016-02-10,384.456
2016-02-11,369.651
2016-02-12,369.95
2016-02-15,378.597
2016-02-16,379.915
2016-02-17,388.327
2016-02-18,386.74
2016-02-19,386.64
2016-02-22,389.372
2016-02-23,390.507
2016-02-24,384.942
2016-02-25,389.188
2016-02-26,388.988
2016-02-29,388.164
2016-03-01,387.775
2016-03-02,390.269
2016-03-03,389.772
2016-03-04,388.012
2016-03-07,387.038
2016-03-08,389.597
2016-03-09,393.963
2016-03-10,401.837
2016-03-11,403.337
2016-03-14,401.451
2016-03-15,392.64
2016-03-16,393.064
2016-03-17,389.941
2016-03-18,390.905
2016-03-21,385.693
2016-03-22,385.636
2016-03-23,388.383
2016-03-24,388.847
2016-03-25,388.847
2016-03-28,385.82
2016-03-29,385.335
2016-03-30,389.136
2016-03-31,387.302
2016-04-01,385.233
2016-04-04,387.175
2016-04-05,384.382
2016-04-06,391.945
2016-04-07,394.156
2016-04-08,395.219
2016-04-11,396.442
2016-04-12,391.032
2016-04-13,393.212
2016-04-14,394.657
2016-04-15,395.694
2016-04-18,396.925
2016-04-19,403.122
2016-04-20,400.986
2016-04-21,403.499
2016-04-22,402.898
2016-04-25,404.463
2016-04-26,399.092
2016-04-27,395.368
2016-04-28,395.195
2016-04-29,397.067
2016-05-02,385.908
2016-05-03,383.092
2016-05-04,380.494
2016-05-05,381.433
2016-05-06,380.655
2016-05-09,377.751
2016-05-10,381.653
2016-05-11,383.328
2016-05-12,382.078
2016-05-13,380.207
2016-05-16,366.26
2016-05-17,371.501
2016-05-18,373.883
2016-05-19,370.537
2016-05-20,369.736
2016-05-23,374.931
2016-05-24,377.612
2016-05-25,377.486
2016-05-26,373.844
2016-05-27,372.87
2016-05-30,377.902
2016-05-31,378.858
2016-06-01,379.677
2016-06-02,386.495
2016-06-03,387.21
2016-06-06,391.077
2016-06-07,390.73
2016-06-08,386.742
2016-06-09,384.283
2016-06-10,381.584
2016-06-13,379.267
2016-06-14,378.004
2016-06-15,377.808
2016-06-16,372.25
2016-06-17,374.558
2016-06-20,377.164
2016-06-21,375.791
2016-06-22,374.721
2016-06-23,379.546
2016-06-24,372.274
2016-06-27,358.957
2016-06-28,361.94
2016-06-29,369.247
2016-06-30,373.25
2016-07-01,373.669
2016-07-04,375.251
2016-07-05,369.375
2016-07-06,370.448
2016-07-07,371.446
2016-07-08,372.924
2016-07-11,379.807
2016-07-12,380.931
2016-07-13,391.083
2016-07-14,394.853
2016-07-15,393.214
2016-07-18,395.366
2016-07-19,393.269
2016-07-20,395.407
2016-07-21,397.837
2016-07-22,399.777
2016-07-25,396.698
2016-07-26,390.384
2016-07-27,391.672
2016-07-28,394.304
2016-07-29,394.815
2016-08-01,387.285
2016-08-02,383.475
2016-08-03,386.166
2016-08-04,388.784
2016-08-05,387.951
2016-08-08,387.962
2016-08-09,386.808
2016-08-10,384.346
2016-08-11,385.335
2016-08-12,384.786
2016-08-15,390.943
2016-08-16,390.269
2016-08-17,386.449
2016-08-18,390.881
2016-08-19,391.771
2016-08-22,390.014
2016-08-23,393.941
2016-08-24,392.457
2016-08-25,386.187
2016-08-26,386.432
2016-08-29,380.575
2016-08-30,378.754
2016-08-31,381.208
2016-09-01,380.587
2016-09-02,381.96
2016-09-05,386.046
2016-09-06,387.174
2016-09-07,387.393
2016-09-08,386.604
2016-09-09,384.819
2016-09-12,377.44
2016-09-13,378.611
2016-09-14,381.6
2016-09-15,381.644
2016-09-16,379.594
2016-09-19,378.326
2016-09-20,373.619
2016-09-21,375.282
2016-09-22,379.441
2016-09-23,378.779
2016-09-26,377.371
2016-09-27,373.81
2016-09-28,370.858
2016-09-29,365.392
2016-09-30,366.415
2016-10-03,365.161
2016-10-04,363.89
2016-10-05,355.461
2016-10-06,355.345
2016-10-07,354.711
2016-10-10,357.71
2016-10-11,353.681
2016-10-12,353.039
2016-10-13,347.906
2016-10-14,346.292
2016-10-17,345.549
2016-10-18,340.311
2016-10-19,344.627
2016-10-20,344.538
2016-10-21,343.592
2016-10-24,343.778
2016-10-25,346.433
2016-10-26,346.834
2016-10-27,343.522
2016-10-28,343.741
2016-10-31,341.216
2016-11-01,342.252
2016-11-02,341.635
2016-11-03,325.773
2016-11-04,330.084
2016-11-07,336.456
2016-11-08,329.043
2016-11-09,335.494
2016-11-10,334.512
2016-11-11,337.211
2016-11-14,338.798
2016-11-15,325.02
2016-11-16,324.82
2016-11-17,329.165
2016-11-18,326.805
2016-11-21,329.073
2016-11-22,327.027
2016-11-23,327.694
2016-11-24,327.274
2016-11-25,327.974
2016-11-28,328.205
2016-11-29,326.041
2016-11-30,325.817
2016-12-01,320.615
2016-12-02,321.183
2016-12-05,325.562
2016-12-06,320.127
2016-12-07,321.189
2016-12-08,322.879
2016-12-09,323.589
2016-12-12,326.709
2016-12-13,329.137
2016-12-14,324.884
2016-12-15,322.292
2016-12-16,320.894
2016-12-19,322.033
2016-12-20,323.183
2016-12-21,323.378
2016-12-22,324.588
2016-12-23,324.985
2016-12-26,324.938
2016-12-27,324.132
2016-12-28,322.736
2016-12-29,325.307
2016-12-30,325.319
2017-01-02,325.943
2017-01-03,331.226
2017-01-04,333.605
2017-01-05,336.658
2017-01-06,326.619
2017-01-09,325.385
2017-01-10,326.572
2017-01-11,323.516
2017-01-12,324.425
2017-01-13,326.09
2017-01-16,326.294
2017-01-17,325.516
2017-01-18,325.648
2017-01-19,325.049
2017-01-20,325.075
2017-01-23,324.492
2017-01-24,325.312
2017-01-25,329.68
2017-01-26,330.805
2017-01-27,334.351
2017-01-30,331.362
2017-01-31,328.097
2017-02-01,331.572
2017-02-02,330.052
2017-02-03,331.6
2017-02-06,331.365
2017-02-07,324.879
2017-02-08,324.732
2017-02-09,325.893
2017-02-10,326.24
2017-02-13,336.207
2017-02-14,339.257
2017-02-15,345.065
2017-02-16,343.159
2017-02-17,342.288
2017-02-20,341.196
2017-02-21,346.5
2017-02-22,344.132
2017-02-23,344.215
2017-02-24,341.779
2017-02-27,343.082
2017-02-28,342.031
2017-03-01,343.922
2017-03-02,341.868
2017-03-03,341.373
2017-03-06,336.354
2017-03-07,336.413
2017-03-08,336.824
2017-03-09,337.476
2017-03-10,340.423
2017-03-13,350.884
2017-03-14,350.679
2017-03-15,354.094
2017-03-16,352.524
2017-03-17,350.811
2017-03-20,351.198
2017-03-21,346.319
2017-03-22,347.491
2017-03-23,348.299
2017-03-24,348.816
2017-03-27,349.312
2017-03-28,348.524
2017-03-29,347.769
2017-03-30,346.422
2017-03-31,343.661
2017-04-03,344.543
2017-04-04,343.086
2017-04-05,343.644
2017-04-06,344.662
2017-04-07,344.813
2017-04-10,343.548
2017-04-11,342.556
2017-04-12,344.317
2017-04-13,342.422
2017-04-14,342.422
2017-04-17,342.656
2017-04-18,338.722
2017-04-19,339.418
2017-04-20,340.17
2017-04-21,341.534
2017-04-24,345.397
2017-04-25,343.52
2017-04-26,344.832
2017-04-27,345.728
2017-04-28,345.64
2017-05-01,344.69
2017-05-02,347.213
2017-05-03,343.459
2017-05-04,346.042
2017-05-05,347.894
2017-05-08,347.641
2017-05-09,348.358
2017-05-10,349.532
2017-05-11,350.572
2017-05-12,351.581
2017-05-15,355.392
2017-05-16,353.52
2017-05-17,345.712
2017-05-18,344.753
2017-05-19,346.18
2017-05-22,346.174
2017-05-23,342.374
2017-05-24,343.464
2017-05-25,345.353
2017-05-26,344.309
2017-05-29,344.672
2017-05-30,343.105
2017-05-31,343.886
2017-06-01,348.332
2017-06-02,349.111
2017-06-05,351.415
2017-06-06,350.503
2017-06-07,351.113
2017-06-08,354.53
2017-06-09,354.599
2017-06-12,353.765
2017-06-13,356.511
2017-06-14,359.096
2017-06-15,356.326
2017-06-16,358.262
2017-06-19,362.629
2017-06-20,360.19
2017-06-21,360.412
2017-06-22,365.015
2017-06-23,366.372
2017-06-26,366.621
2017-06-27,362.999
2017-06-28,366.268
2017-06-29,365.649
2017-06-30,366.594
2017-07-03,366.406
2017-07-04,366.25
2017-07-05,365.504
2017-07-06,361.393
2017-07-07,361.068
2017-07-10,361.081
2017-07-11,361.229
2017-07-12,367.896
2017-07-13,372.02
2017-07-14,367.096
2017-07-17,365.206
2017-07-18,366.26
2017-07-19,366.231
2017-07-20,363.876
2017-07-21,363.483
2017-07-24,362.148
2017-07-25,363.487
2017-07-26,364.544
2017-07-27,362.335
2017-07-28,361.663
2017-07-31,359.632
2017-08-01,359.204
2017-08-02,356.224
2017-08-03,330.228
2017-08-04,317.8
2017-08-07,312.947
2017-08-08,311.451
2017-08-09,306.419
2017-08-10,300.251
2017-08-11,301.337
2017-08-14,307.477
2017-08-15,310.606
2017-08-16,310.066
2017-08-17,306.859
2017-08-18,308.198
2017-08-21,308.373
2017-08-22,311.002
2017-08-23,305.855
2017-08-24,307.607
2017-08-25,307.389
2017-08-28,306.326
2017-08-29,304.762
2017-08-30,304.637
2017-08-31,307.852
2017-09-01,307.95
2017-09-04,305.419
2017-09-05,303.909
2017-09-06,305.579
2017-09-07,306.751
2017-09-08,307.937
2017-09-11,321.029
2017-09-12,323.608
2017-09-13,321.574
2017-09-14,319.478
2017-09-15,318.931
2017-09-18,317.482
2017-09-19,318.763
2017-09-20,318.206
2017-09-21,317.325
2017-09-22,319.572
2017-09-25,318.226
2017-09-26,317.08
2017-09-27,318.008
2017-09-28,317.55
2017-09-29,320.273
2017-10-02,324.362
2017-10-03,327.468
2017-10-04,316.645
2017-10-05,314.971
2017-10-06,316.524
2017-10-09,316.426
2017-10-10,318.439
2017-10-11,317.964
2017-10-12,315.241
2017-10-13,315.15
2017-10-16,314.405
2017-10-17,312.459
2017-10-18,313.065
2017-10-19,315.571
2017-10-20,315.724
2017-10-23,313.405
2017-10-24,311.587
2017-10-25,308.962
2017-10-26,307.236
2017-10-27,305.878
2017-10-30,307.232
2017-10-31,311.004
2017-11-01,302.721
2017-11-02,294.279
2017-11-03,294.214
2017-11-06,297.264
2017-11-07,292.478
2017-11-08,295.017
2017-11-09,290.799
2017-11-10,288.66
2017-11-13,288.225
2017-11-14,287.838
2017-11-15,290.326
2017-11-16,291.977
2017-11-17,296.151
2017-11-20,293.444
2017-11-21,296.276
2017-11-22,295.754
2017-11-23,298.404
2017-11-24,300.165
2017-11-27,304.026
2017-11-28,305.943
2017-11-29,305.846
2017-11-30,306.744
2017-12-01,309.074
2017-12-04,309.261
2017-12-05,309.57
2017-12-06,304.985
2017-12-07,308.54
2017-12-08,313.265
2017-12-11,314.284
2017-12-12,313.137
2017-12-13,310.535
2017-12-14,315.505
2017-12-15,322.128
2017-12-18,323.112
2017-12-19,322.201
2017-12-20,321.537
2017-12-21,327.428
2017-12-22,327.794
2017-12-25,329.755
2017-12-26,330.49
2017-12-27,332.639
2017-12-28,333.81
2017-12-29,333.752
2018-01-01,335.832
2018-01-02,338.403
2018-01-03,338.319
2018-01-04,341.573
2018-01-05,339.396
2018-01-08,337.418
2018-01-09,337.173
2018-01-10,339.682
2018-01-11,348.238
2018-01-12,350.758
2018-01-15,352.265
2018-01-16,347.183
2018-01-17,348.919
2018-01-18,348.351
2018-01-19,348.999
2018-01-22,349.064
2018-01-23,349.03
2018-01-24,347.176
2018-01-25,351.383
2018-01-26,351.945
2018-01-29,352.999
2018-01-30,347.683
2018-01-31,347.973
2018-02-01,348.294
2018-02-02,343.679
2018-02-05,337.269
2018-02-06,336.342
2018-02-07,337.676
2018-02-08,325.868
2018-02-09,324.053
2018-02-12,326.121
2018-02-13,323.813
2018-02-14,328.928
2018-02-15,335.391
2018-02-16,335.291
2018-02-19,338.393
2018-02-20,333.861
2018-02-21,336.31
2018-02-22,334.361
2018-02-23,336.61
2018-02-26,341.129
2018-02-27,338.317
2018-02-28,334.325
2018-03-01,333.655
2018-03-02,337.849
2018-03-05,334.252
2018-03-06,335.442
2018-03-07,335.676
2018-03-08,335.722
2018-03-09,337.436
2018-03-12,341.574
2018-03-13,342.156
2018-03-14,339.618
2018-03-15,337.387
2018-03-16,337.387
2018-03-19,332.476
2018-03-20,330.607
2018-03-21,327.873
2018-03-22,325.117
2018-03-23,322.657
2018-03-26,318.13
2018-03-27,317.766
2018-03-28,315.581
2018-03-29,316.236
2018-03-30,316.236
2018-04-02,313.589
2018-04-03,313.733
2018-04-04,310.739
2018-04-05,311.012
2018-04-06,308.154
2018-04-09,314.332
2018-04-10,322.382
2018-04-11,323.042
2018-04-12,326.965
2018-04-13,325.694
2018-04-16,328.071
2018-04-17,329.082
2018-04-18,329.269
2018-04-19,327.639
2018-04-20,326.839
2018-04-23,327.468
2018-04-24,324.904
2018-04-25,316.579
2018-04-26,320.965
2018-04-27,320.156
2018-04-30,319.183
2018-05-01,323.071
2018-05-02,322.701
2018-05-03,319.119
2018-05-04,320.209
2018-05-07,326.339
2018-05-08,327.167
2018-05-09,330.96
2018-05-10,330.599
2018-05-11,331.234
2018-05-14,336.769
2018-05-15,335.385
2018-05-16,338.452
2018-05-17,340.458
2018-05-18,340.703
2018-05-21,343.822
2018-05-22,343.477
2018-05-23,343.397
2018-05-24,345.426
2018-05-25,348.629
2018-05-28,347.954
2018-05-29,341.13
2018-05-30,342.319
2018-05-31,342.629
2018-06-01,345.976
2018-06-04,346.668
2018-06-05,346.609
2018-06-06,347.81
2018-06-07,348.472
2018-06-08,354.123
2018-06-11,354.559
2018-06-12,357.676
2018-06-13,358.351
2018-06-14,356.845
2018-06-15,355.18
2018-06-18,356.948
2018-06-19,354.459
2018-06-20,356.784
2018-06-21,353.251
2018-06-22,353.514
2018-06-25,350.208
2018-06-26,350.046
2018-06-27,349.886
2018-06-28,353.697
2018-06-29,351.144
2018-07-02,352.554
2018-07-03,355.537
2018-07-04,355.762
2018-07-05,353.824
2018-07-06,357.257
2018-07-09,358.228
2018-07-10,359.136
2018-07-11,358.726
2018-07-12,360.021
2018-07-13,357.751
2018-07-16,358.261
2018-07-17,358.376
2018-07-18,360.065
2018-07-19,357.776
2018-07-20,358.358
2018-07-23,357.841
2018-07-24,360.272
2018-07-25,368.255
2018-07-26,370.24
2018-07-27,365.423
2018-07-30,367.576
2018-07-31,365.495
2018-08-01,364.372
2018-08-02,355.057
2018-08-03,357.48
2018-08-06,360.552
2018-08-07,366.014
2018-08-08,361.212
2018-08-09,358.713
2018-08-10,358.304
2018-08-13,356.315
2018-08-14,358.563
2018-08-15,359.586
2018-08-16,368.418
2018-08-17,369.618
2018-08-20,377.452
2018-08-21,376.569
2018-08-22,375.091
2018-08-23,374.953
2018-08-24,372.349
2018-08-27,375.202
2018-08-28,376.181
2018-08-29,378.012
2018-08-30,377.36
2018-08-31,376.879
2018-09-03,375.615
2018-09-04,372.314
2018-09-05,369.522
2018-09-06,367.116
2018-09-07,365.582
2018-09-10,365.114
2018-09-11,369.033
2018-09-12,370.432
2018-09-13,374.156
2018-09-14,377.52
2018-09-17,382.963
2018-09-18,387.571
2018-09-19,387.423
2018-09-20,388.627
2018-09-21,386.283
2018-09-24,384.162
2018-09-25,380.676
2018-09-26,374.605
2018-09-27,369.605
2018-09-28,369.311
2018-10-01,368.942
2018-10-02,369.727
2018-10-03,371.094
2018-10-04,370.086
2018-10-05,368.759
2018-10-08,363.072
2018-10-09,363.31
2018-10-10,357.856
2018-10-11,352.981
2018-10-12,358.517
2018-10-15,357.726
2018-10-16,363.667
2018-10-17,358.43
2018-10-18,357.951
2018-10-19,358.53
2018-10-22,359.958
2018-10-23,355.925
2018-10-24,346.216
2018-10-25,345.933
2018-10-26,341.831
2018-10-29,341.746
2018-10-30,342.508
2018-10-31,347.135
2018-11-01,363.431
2018-11-02,361.574
2018-11-05,363.83
2018-11-06,368.017
2018-11-07,376.569
2018-11-08,379.313
2018-11-09,377.807
2018-11-12,375.083
2018-11-13,374.34
2018-11-14,369.014
2018-11-15,369.724
2018-11-16,368.897
2018-11-19,367.657
2018-11-20,356.786
2018-11-21,360.852
2018-11-22,358.634
2018-11-23,359.06
2018-11-26,363.808
2018-11-27,361.363
2018-11-28,365.46
2018-11-29,364.407
2018-11-30,362.646
2018-12-03,366.057
2018-12-04,356.463
2018-12-05,356.79
2018-12-06,351.246
2018-12-07,344.545
2018-12-10,340.808
2018-12-11,340.635
2018-12-12,342.625
2018-12-13,342.391
2018-12-14,339.006
2018-12-17,330.777
2018-12-18,328.666
2018-12-19,327.078
2018-12-20,321.944
2018-12-21,316.1
2018-12-24,303.831
2018-12-25,308.479
2018-12-26,317.404
2018-12-27,315.794
2018-12-28,315.794
2018-12-31,316.422
2019-01-01,318.669
2019-01-02,318.763
2019-01-03,318.63
2019-01-04,326.407
2019-01-07,332.221
2019-01-08,333.837
2019-01-09,337.067
2019-01-10,337.931
2019-01-11,337.86
2019-01-14,333.74
2019-01-15,338.349
2019-01-16,336.36
2019-01-17,339.611
2019-01-18,340.761
2019-01-21,339.367
2019-01-22,340.059
2019-01-23,345.45
2019-01-24,345.682
2019-01-25,347.834
2019-01-28,349.029
2019-01-29,350.341
2019-01-30,352.502
2019-01-31,354.655
2019-02-01,354.309
2019-02-04,356.99
2019-02-05,360.369
2019-02-06,354.993
2019-02-07,349.144
2019-02-08,348.82
2019-02-11,352.395
2019-02-12,357.273
2019-02-13,351.601
2019-02-14,350.741
2019-02-15,356.545
2019-02-18,356.678
2019-02-19,357.231
2019-02-20,353.171
2019-02-21,351.847
2019-02-22,353.843
2019-02-25,357.129
2019-02-26,353.953
2019-02-27,353.448
2019-02-28,351.918
2019-03-01,352.047
2019-03-04,351.235
2019-03-05,350.06
2019-03-06,346.155
2019-03-07,343.324
2019-03-08,341.935
2019-03-11,343.251
2019-03-12,343.476
2019-03-13,350.798
2019-03-14,351.673
2019-03-15,353.085
2019-03-18,355.317
2019-03-19,356.617
2019-03-20,357.555
2019-03-21,360.216
2019-03-22,354.459
2019-03-25,348.298
2019-03-26,351.621
2019-03-27,348.72
2019-03-28,346.728
2019-03-29,348.436
2019-04-01,351.877
2019-04-02,349.423
2019-04-03,351.407
2019-04-04,349.688
2019-04-05,350.692
2019-04-08,351.439
2019-04-09,349.75
2019-04-10,353.926
2019-04-11,352.831
2019-04-12,356.501
2019-04-15,359.498
2019-04-16,360.822
2019-04-17,355.726
2019-04-18,349.994
2019-04-19,349.994
2019-04-22,352.048
2019-04-23,354.367
2019-04-24,356.252
2019-04-25,356.893
2019-04-26,359.465
2019-04-29,361.23
2019-04-30,358.861
2019-05-01,359.724
2019-05-02,355.966
2019-05-03,359.727
2019-05-06,355.538
2019-05-07,353.513
2019-05-08,355.424
2019-05-09,355.609
2019-05-10,356.645
2019-05-13,339.099
2019-05-14,341.818
2019-05-15,338.92
2019-05-16,343.084
2019-05-17,344.521
2019-05-20,342.221
2019-05-21,341.484
2019-05-22,341.93
2019-05-23,334.717
2019-05-24,334.965
2019-05-27,336.617
2019-05-28,330.297
2019-05-29,328.332
2019-05-30,324.973
2019-05-31,322.723
2019-06-03,320.797
2019-06-04,327.089
2019-06-05,329.489
2019-06-06,328.129
2019-06-07,328.9
2019-06-10,332.764
2019-06-11,329.819
2019-06-12,327.884
2019-06-13,329.199
2019-06-14,327.383
2019-06-17,326.624
2019-06-18,327.977
2019-06-19,329.705
2019-06-20,330.949
2019-06-21,329.14
2019-06-24,329.117
2019-06-25,330.17
2019-06-26,331.085
2019-06-27,334.738
2019-06-28,336.25
2019-07-01,337.558
2019-07-02,340.363
2019-07-03,343.18
2019-07-04,343.642
2019-07-05,342.489
2019-07-08,341.524
2019-07-09,345.137
2019-07-10,345.21
2019-07-11,343.335
2019-07-12,344.174
2019-07-15,342.913
2019-07-16,337.077
2019-07-17,337.131
2019-07-18,335.675
2019-07-19,336.268
2019-07-22,336.139
2019-07-23,337.462
2019-07-24,341.72
2019-07-25,339.207
2019-07-26,339.204
2019-07-29,340.254
2019-07-30,340.995
2019-07-31,342.218
2019-08-01,341.466
2019-08-02,342.346
2019-08-05,334.588
2019-08-06,334.437
2019-08-07,334.41
2019-08-08,340.71
2019-08-09,338.361
2019-08-12,335.427
2019-08-13,336.319
2019-08-14,322.258
2019-08-15,319.085
2019-08-16,320.376
2019-08-19,326.782
2019-08-20,327.392
2019-08-21,331.865
2019-08-22,331.311
2019-08-23,328.85
2019-08-26,326.149
2019-08-27,321.38
2019-08-28,318.665
2019-08-29,321.603
2019-08-30,321.336
2019-09-02,320.504
2019-09-03,318.675
2019-09-04,321.904
2019-09-05,323.374
2019-09-06,322.946
2019-09-09,325.213
2019-09-10,325.165
2019-09-11,327.88
2019-09-12,327.213
2019-09-13,326.649
2019-09-16,323.103
2019-09-17,322.9
2019-09-18,327.025
2019-09-19,325.509
2019-09-20,324.669
2019-09-23,321.614
2019-09-24,320.573
2019-09-25,320.676
2019-09-26,321.33
2019-09-27,322.639
2019-09-30,323.977
2019-10-01,321.643
2019-10-02,318.712
2019-10-03,321.323
2019-10-04,324.253
2019-10-07,326.182
2019-10-08,322.845
2019-10-09,323.922
2019-10-10,324.511
2019-10-11,326.913
2019-10-14,324.338
2019-10-15,327.88
2019-10-16,325.816
2019-10-17,328.402
2019-10-18,325.121
2019-10-21,328.646
2019-10-22,326.216
2019-10-23,326.953
2019-10-24,330.583
2019-10-25,329.809
2019-10-28,335.16
2019-10-29,338.495
2019-10-30,337.184
2019-10-31,336.781
2019-11-01,339.038
2019-11-04,341.337
2019-11-05,343.005
2019-11-06,342.788
2019-11-07,343.428
2019-11-08,348.784
2019-11-11,347.024
2019-11-12,349.274
2019-11-13,350.74
2019-11-14,348.202
2019-11-15,353.418
2019-11-18,352.181
2019-11-19,350.097
2019-11-20,348.999
2019-11-21,346.462
2019-11-22,346.551
2019-11-25,351.323
2019-11-26,348.219
2019-11-27,351.631
2019-11-28,354.493
2019-11-29,354.117
2019-12-02,347.676
2019-12-03,345.237
2019-12-04,346.017
2019-12-05,343.429
2019-12-06,343.335
2019-12-09,345.461
2019-12-10,344.39
2019-12-11,345.968
2019-12-12,346.589
2019-12-13,346.067
2019-12-16,345.742
2019-12-17,345.998
2019-12-18,344.967
2019-12-19,346.836
2019-12-20,345.87
2019-12-23,345.05
2019-12-24,347.623
2019-12-25,347.103
2019-12-26,348.797
2019-12-27,348.499
2019-12-30,346.676
2019-12-31,347.87
2020-01-01,348.391
2020-01-02,351.731
2020-01-03,348.82
2020-01-06,350.34
2020-01-07,348.708
2020-01-08,349.999
2020-01-09,352.641
2020-01-10,353.515
2020-01-13,355.544
2020-01-14,359.909
2020-01-15,360.238
2020-01-16,362.208
2020-01-17,359.211
2020-01-20,362.314
2020-01-21,361.78
2020-01-22,365.718
2020-01-23,365.56
2020-01-24,364.452
2020-01-27,359.741
2020-01-28,359.815
2020-01-29,362.276
2020-01-30,364.519
2020-01-31,364.354
2020-02-03,363.938
2020-02-04,371.139
2020-02-05,371.905
2020-02-06,375.273
2020-02-07,374.926
2020-02-10,374.519
2020-02-11,376.552
2020-02-12,377.458
2020-02-13,372.32
2020-02-14,370.56
2020-02-17,372.671
2020-02-18,372.517
2020-02-19,379.684
2020-02-20,375.093
2020-02-21,373.306
2020-02-24,359.48
2020-02-25,358.219
2020-02-26,357.539
2020-02-27,344.278
2020-02-28,340.27
2020-03-02,340.911
2020-03-03,340.175
2020-03-04,340.043
2020-03-05,330.331
2020-03-06,324.603
2020-03-09,288.772
2020-03-10,292.202
2020-03-11,282.431
2020-03-12,258.664
2020-03-13,270.344
2020-03-16,250.422
2020-03-17,255.219
2020-03-18,235.376
2020-03-19,253.71
2020-03-20,254.153
2020-03-23,243.73
2020-03-24,268.907
2020-03-25,269.733
2020-03-26,277.541
2020-03-27,274.973
2020-03-30,280.307
2020-03-31,285.294
2020-04-01,270.943
2020-04-02,267.777
2020-04-03,268.509
2020-04-06,281.099
2020-04-07,287.102
2020-04-08,291.317
2020-04-09,292.794
2020-04-10,292.794
2020-04-13,294.365
2020-04-14,294.936
2020-04-15,289.537
2020-04-16,292.263
2020-04-17,293.713
2020-04-20,304.612
2020-04-21,295.895
2020-04-22,300.315
2020-04-23,305.35
2020-04-24,306.451
2020-04-27,316.412
2020-04-28,314.546
2020-04-29,317.667
2020-04-30,315.335
2020-05-01,307.138
2020-05-04,302.683
2020-05-05,310.213
2020-05-06,315.976
2020-05-07,325.381
2020-05-08,326.901
2020-05-11,331.219
2020-05-12,325.201
2020-05-13,315.792
2020-05-14,312.721
2020-05-15,316.271
2020-05-18,327.626
2020-05-19,329.617
2020-05-20,335.553
2020-05-21,333.099
2020-05-22,334.553
2020-05-25,338.269
2020-05-26,339.625
2020-05-27,340.524
2020-05-28,340.66
2020-05-29,343.615
2020-06-01,345.035
2020-06-02,349.001
2020-06-03,349.957
2020-06-04,349.643
2020-06-05,349.178
2020-06-08,353.365
2020-06-09,353.866
2020-06-10,353.47
2020-06-11,342.307
2020-06-12,341.518
2020-06-15,339.567
2020-06-16,348.386
2020-06-17,348.36
