Date,GERMANY IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-03,917.361
2015-07-06,899.47
2015-07-07,869.638
2015-07-08,882.985
2015-07-09,900.488
2015-07-10,935.944
2015-07-13,936.625
2015-07-14,936.428
2015-07-15,935.053
2015-07-16,944.797
2015-07-17,937.526
2015-07-20,943.973
2015-07-21,940.809
2015-07-22,931.142
2015-07-23,938.747
2015-07-24,922.032
2015-07-27,910.2
2015-07-28,914.309
2015-07-29,914.896
2015-07-30,915.497
2015-07-31,930.908
2015-08-03,934.377
2015-08-04,932.62
2015-08-05,938.416
2015-08-06,941.549
2015-08-07,937.537
2015-08-10,951.451
2015-08-11,931.479
2015-08-12,916.089
2015-08-13,917.973
2015-08-14,914.383
2015-08-17,907.607
2015-08-18,900.846
2015-08-19,883.256
2015-08-20,874.13
2015-08-21,858.42
2015-08-24,836.82
2015-08-25,862.443
2015-08-26,854.187
2015-08-27,863.581
2015-08-28,864.484
2015-08-31,860.455
2015-09-01,844.821
2015-09-02,844.961
2015-09-03,853.804
2015-09-04,832.834
2015-09-07,839.886
2015-09-08,856.383
2015-09-09,858.931
2015-09-10,854.589
2015-09-11,851.361
2015-09-14,850.717
2015-09-15,851.645
2015-09-16,854.895
2015-09-17,858.224
2015-09-18,834.933
2015-09-21,817.747
2015-09-22,779.917
2015-09-23,785.325
2015-09-24,781.498
2015-09-25,789.309
2015-09-28,773.431
2015-09-29,774.309
2015-09-30,786.922
2015-10-01,777.708
2015-10-02,786.154
2015-10-05,802.152
2015-10-06,815.062
2015-10-07,825.798
2015-10-08,833.151
2015-10-09,851.011
2015-10-12,856.616
2015-10-13,844.686
2015-10-14,839.269
2015-10-15,843.077
2015-10-16,844.81
2015-10-19,845.172
2015-10-20,845.503
2015-10-21,852.816
2015-10-22,860.466
2015-10-23,871.985
2015-10-26,873.638
2015-10-27,861.337
2015-10-28,872.728
2015-10-29,859.225
2015-10-30,870.215
2015-11-02,876.574
2015-11-03,870.909
2015-11-04,855.318
2015-11-05,854.26
2015-11-06,852.169
2015-11-09,841.779
2015-11-10,835.804
2015-11-11,841.342
2015-11-12,834.327
2015-11-13,825.663
2015-11-16,825.653
2015-11-17,838.343
2015-11-18,839.249
2015-11-19,856.443
2015-11-20,853.191
2015-11-23,847.783
2015-11-24,841.049
2015-11-25,858.183
2015-11-26,868.176
2015-11-27,862.912
2015-11-30,868.897
2015-12-01,866.817
2015-12-02,856.646
2015-12-03,851.209
2015-12-04,852.181
2015-12-07,857.769
2015-12-08,840.178
2015-12-09,846.506
2015-12-10,842.857
2015-12-11,825.501
2015-12-14,811.499
2015-12-15,825.619
2015-12-16,831.372
2015-12-17,841.598
2015-12-18,833.17
2015-12-21,831.655
2015-12-22,835.483
2015-12-23,847.654
2015-12-24,853.809
2015-12-25,853.809
2015-12-28,847.901
2015-12-29,857.289
2015-12-30,849.836
2015-12-31,845.903
2016-01-01,845.903
2016-01-04,805.028
2016-01-05,798.209
2016-01-06,791.238
2016-01-07,776.816
2016-01-08,772.409
2016-01-11,768.91
2016-01-12,777.87
2016-01-13,778.193
2016-01-14,763.599
2016-01-15,751.514
2016-01-18,739.822
2016-01-19,752.518
2016-01-20,727.402
2016-01-21,735.291
2016-01-22,751.675
2016-01-25,745.756
2016-01-26,759.887
2016-01-27,763.539
2016-01-28,752.392
2016-01-29,752.744
2016-02-01,753.215
2016-02-02,737.639
2016-02-03,735.513
2016-02-04,744.885
2016-02-05,741.746
2016-02-08,715.718
2016-02-09,713.993
2016-02-10,717.722
2016-02-11,702.026
2016-02-12,716.561
2016-02-15,732.059
2016-02-16,726.538
2016-02-17,746.282
2016-02-18,747.507
2016-02-19,737.951
2016-02-22,750.243
2016-02-23,734.97
2016-02-24,713.831
2016-02-25,727.627
2016-02-26,739.076
2016-02-29,735.891
2016-03-01,753.428
2016-03-02,760.304
2016-03-03,770.023
2016-03-04,783.86
2016-03-07,777.577
2016-03-08,774.266
2016-03-09,772.739
2016-03-10,762.541
2016-03-11,794.042
2016-03-14,802.893
2016-03-15,797.528
2016-03-16,799.871
2016-03-17,813.07
2016-03-18,817.469
2016-03-21,811.871
2016-03-22,812.484
2016-03-23,806.838
2016-03-24,790.894
2016-03-25,790.894
2016-03-28,794.542
2016-03-29,793.978
2016-03-30,821.137
2016-03-31,815.762
2016-04-01,796.872
2016-04-04,799.505
2016-04-05,776.866
2016-04-06,780.793
2016-04-07,772.651
2016-04-08,785.743
2016-04-11,795.235
2016-04-12,796.525
2016-04-13,814.986
2016-04-14,818.778
2016-04-15,817.731
2016-04-18,825.053
2016-04-19,845.869
2016-04-20,855.296
2016-04-21,855.617
2016-04-22,845.962
2016-04-25,839.736
2016-04-26,844.004
2016-04-27,849.271
2016-04-28,853.365
2016-04-29,841.22
2016-05-02,851.274
2016-05-03,832.517
2016-05-04,824.158
2016-05-05,816.812
2016-05-06,822.713
2016-05-09,825.786
2016-05-10,834.322
2016-05-11,830.732
2016-05-12,819.446
2016-05-13,819.462
2016-05-16,821.82
2016-05-17,815.565
2016-05-18,815.232
2016-05-19,803.057
2016-05-20,812.587
2016-05-23,808.698
2016-05-24,823.003
2016-05-25,836.539
2016-05-26,847.422
2016-05-27,845.383
2016-05-30,848.368
2016-05-31,840.388
2016-06-01,835.867
2016-06-02,834.885
2016-06-03,834.34
2016-06-06,840.517
2016-06-07,852.433
2016-06-08,849.61
2016-06-09,834.012
2016-06-10,809.991
2016-06-13,793.384
2016-06-14,774.172
2016-06-15,784.686
2016-06-16,772.339
2016-06-17,788.26
2016-06-20,823.527
2016-06-21,822.584
2016-06-22,828.078
2016-06-23,850.425
2016-06-24,769.836
2016-06-27,730.07
2016-06-28,746.067
2016-06-29,762.388
2016-06-30,767.697
2016-07-01,780.465
2016-07-04,773.948
2016-07-05,753.333
2016-07-06,736.188
2016-07-07,739.369
2016-07-08,753.242
2016-07-11,771.291
2016-07-12,786.802
2016-07-13,787.363
2016-07-14,801.46
2016-07-15,797.852
2016-07-18,797.586
2016-07-19,786.548
2016-07-20,797.89
2016-07-21,796.986
2016-07-22,794.744
2016-07-25,798.21
2016-07-26,802.836
2016-07-27,809.918
2016-07-28,807.463
2016-07-29,819.116
2016-08-01,815.734
2016-08-02,803.873
2016-08-03,802.729
2016-08-04,808.282
2016-08-05,814.803
2016-08-08,823.703
2016-08-09,847.305
2016-08-10,849.23
2016-08-11,856.246
2016-08-12,853.544
2016-08-15,856.159
2016-08-16,857.102
2016-08-17,846.77
2016-08-18,856.217
2016-08-19,848.619
2016-08-22,846.161
2016-08-23,856.088
2016-08-24,854.004
2016-08-25,848.708
2016-08-26,854.035
2016-08-29,841.162
2016-08-30,850.79
2016-08-31,847.692
2016-09-01,849.62
2016-09-02,859.248
2016-09-05,856.59
2016-09-06,861.662
2016-09-07,867.76
2016-09-08,863.84
2016-09-09,854.007
2016-09-12,840.6
2016-09-13,836.491
2016-09-14,834.691
2016-09-15,840.845
2016-09-16,819.167
2016-09-19,827.522
2016-09-20,825.491
2016-09-21,827.066
2016-09-22,853.942
2016-09-23,848.419
2016-09-26,833.604
2016-09-27,823.304
2016-09-28,830.683
2016-09-29,834.556
2016-09-30,845.338
2016-10-03,843.833
2016-10-04,849.74
2016-10-05,854.043
2016-10-06,851.845
2016-10-07,846.726
2016-10-10,855.348
2016-10-11,844.786
2016-10-12,840.328
2016-10-13,831.968
2016-10-14,844.106
2016-10-17,837.707
2016-10-18,845.81
2016-10-19,847.916
2016-10-20,851.4
2016-10-21,845.806
2016-10-24,852.871
2016-10-25,851.284
2016-10-26,853.593
2016-10-27,852.158
2016-10-28,852.672
2016-10-31,853.23
2016-11-01,848.488
2016-11-02,838.907
2016-11-03,835.425
2016-11-04,833.235
2016-11-07,842.999
2016-11-08,845.547
2016-11-09,845.271
2016-11-10,848.912
2016-11-11,852.703
2016-11-14,846.089
2016-11-15,848.37
2016-11-16,838.775
2016-11-17,839.457
2016-11-18,827.2
2016-11-21,833.196
2016-11-22,835.189
2016-11-23,826.642
2016-11-24,830.477
2016-11-25,834.291
2016-11-28,822.026
2016-11-29,826.191
2016-11-30,829.17
2016-12-01,824.688
2016-12-02,826.178
2016-12-05,847.033
2016-12-06,858.603
2016-12-07,880.413
2016-12-08,881.428
2016-12-09,874.827
2016-12-12,879.406
2016-12-13,888.722
2016-12-14,888.013
2016-12-15,874.844
2016-12-16,877.798
2016-12-19,879.836
2016-12-20,878.919
2016-12-21,885.262
2016-12-22,885.742
2016-12-23,886.626
2016-12-26,886.626
2016-12-27,887.559
2016-12-28,881.168
2016-12-29,886.778
2016-12-30,895.265
2017-01-02,903.929
2017-01-03,890.632
2017-01-04,899.883
2017-01-05,910.125
2017-01-06,908.653
2017-01-09,905.876
2017-01-10,910.616
2017-01-11,907.144
2017-01-12,911.447
2017-01-13,917.372
2017-01-16,908.879
2017-01-17,916.16
2017-01-18,919.923
2017-01-19,913.027
2017-01-20,922.365
2017-01-23,923.019
2017-01-24,928.636
2017-01-25,943.13
2017-01-26,936.821
2017-01-27,935.196
2017-01-30,923.38
2017-01-31,922.243
2017-02-01,930.916
2017-02-02,928.178
2017-02-03,927.308
2017-02-06,911.314
2017-02-07,909.351
2017-02-08,910.302
2017-02-09,913.043
2017-02-10,910.729
2017-02-13,919.129
2017-02-14,918.011
2017-02-15,921.389
2017-02-16,926.524
2017-02-17,921.677
2017-02-20,927.693
2017-02-21,930.062
2017-02-22,931.357
2017-02-23,933.335
2017-02-24,918.876
2017-02-27,923.816
2017-02-28,926.785
2017-03-01,940.001
2017-03-02,936.126
2017-03-03,937.75
2017-03-06,934.988
2017-03-07,934.048
2017-03-08,930.241
2017-03-09,933.439
2017-03-10,937.726
2017-03-13,941.133
2017-03-14,936.875
2017-03-15,936.036
2017-03-16,951.181
2017-03-17,950.9
2017-03-20,947.713
2017-03-21,949.289
2017-03-22,943.961
2017-03-23,953.545
2017-03-24,955.455
2017-03-27,958.678
2017-03-28,970.956
2017-03-29,964.949
2017-03-30,967.964
2017-03-31,968.744
2017-04-03,959.028
2017-04-04,960.964
2017-04-05,956.598
2017-04-06,957.901
2017-04-07,952.49
2017-04-10,949.871
2017-04-11,948.658
2017-04-12,948.099
2017-04-13,943.599
2017-04-14,943.599
2017-04-17,947.018
2017-04-18,943.332
2017-04-19,946.135
2017-04-20,952.698
2017-04-21,947.236
2017-04-24,997.099
2017-04-25,1005.366
2017-04-26,1002.261
2017-04-27,991.204
2017-04-28,991.177
2017-05-01,993.725
2017-05-02,997.925
2017-05-03,998.3
2017-05-04,1010.565
2017-05-05,1018.107
2017-05-08,1011.511
2017-05-09,1011.324
2017-05-10,1010.09
2017-05-11,1007.322
2017-05-12,1016.694
2017-05-15,1027.901
2017-05-16,1036.347
2017-05-17,1026.604
2017-05-18,1019.561
2017-05-19,1033.235
2017-05-22,1037.657
2017-05-23,1037.514
2017-05-24,1030.162
2017-05-25,1030.291
2017-05-26,1024.669
2017-05-29,1026.932
2017-05-30,1022.745
2017-05-31,1026.22
2017-06-01,1029.66
2017-06-02,1046.308
2017-06-05,1044.22
2017-06-06,1035.662
2017-06-07,1034.447
2017-06-08,1034.087
2017-06-09,1040.068
2017-06-12,1033.97
2017-06-13,1037.024
2017-06-14,1042.31
2017-06-15,1020.162
2017-06-16,1026.514
2017-06-19,1036.433
2017-06-20,1027.905
2017-06-21,1025.247
2017-06-22,1027.035
2017-06-23,1025.832
2017-06-26,1028.938
2017-06-27,1029.144
2017-06-28,1033.895
2017-06-29,1026.298
2017-06-30,1017.919
2017-07-03,1031.384
2017-07-04,1027.776
2017-07-05,1024.311
2017-07-06,1027.916
2017-07-07,1029.263
2017-07-10,1033.021
2017-07-11,1037.472
2017-07-12,1050.567
2017-07-13,1049.748
2017-07-14,1053.483
2017-07-17,1051.71
2017-07-18,1050.168
2017-07-19,1044.429
2017-07-20,1053.625
2017-07-21,1039.848
2017-07-24,1035.096
2017-07-25,1042.677
2017-07-26,1043.177
2017-07-27,1039.273
2017-07-28,1039.624
2017-07-31,1040.242
2017-08-01,1055.252
2017-08-02,1058.027
2017-08-03,1055.747
2017-08-04,1055.947
2017-08-07,1057.567
2017-08-08,1056.71
2017-08-09,1045.309
2017-08-10,1032.956
2017-08-11,1034.003
2017-08-14,1046.089
2017-08-15,1040.71
2017-08-16,1046.661
2017-08-17,1044.397
2017-08-18,1043.992
2017-08-21,1042.306
2017-08-22,1048.526
2017-08-23,1049.832
2017-08-24,1051.808
2017-08-25,1055.485
2017-08-28,1059.272
2017-08-29,1050.537
2017-08-30,1046.597
2017-08-31,1046.566
2017-09-01,1053.412
2017-09-04,1054.273
2017-09-05,1056.355
2017-09-06,1065.538
2017-09-07,1077.95
2017-09-08,1080.018
2017-09-11,1092.617
2017-09-12,1094.518
2017-09-13,1092.457
2017-09-14,1088.658
2017-09-15,1095.5
2017-09-18,1099.494
2017-09-19,1102.387
2017-09-20,1105.349
2017-09-21,1102.992
2017-09-22,1108.199
2017-09-25,1097.073
2017-09-26,1089.674
2017-09-27,1091.164
2017-09-28,1098.489
2017-09-29,1113.384
2017-10-02,1108.918
2017-10-03,1110.666
2017-10-04,1115.2
2017-10-05,1113.51
2017-10-06,1114.899
2017-10-09,1115.945
2017-10-10,1119.759
2017-10-11,1125.067
2017-10-12,1127.615
2017-10-13,1125.436
2017-10-16,1123.211
2017-10-17,1118.878
2017-10-18,1127.605
2017-10-19,1129.616
2017-10-20,1122.25
2017-10-23,1117.846
2017-10-24,1122.394
2017-10-25,1121.955
2017-10-26,1128.996
2017-10-27,1127.433
2017-10-30,1136.088
2017-10-31,1138.238
2017-11-01,1156.339
2017-11-02,1164.606
2017-11-03,1160.006
2017-11-06,1155.662
2017-11-07,1150.269
2017-11-08,1150.218
2017-11-09,1140.549
2017-11-10,1138.857
2017-11-13,1133.866
2017-11-14,1137.191
2017-11-15,1135.639
2017-11-16,1139.066
2017-11-17,1134.753
2017-11-20,1137.242
2017-11-21,1144.071
2017-11-22,1140.227
2017-11-23,1145.318
2017-11-24,1161.938
2017-11-27,1151.89
2017-11-28,1151.775
2017-11-29,1155.985
2017-11-30,1159.601
2017-12-01,1140.616
2017-12-04,1156.175
2017-12-05,1152.519
2017-12-06,1145.344
2017-12-07,1149.203
2017-12-08,1154.816
2017-12-11,1157.056
2017-12-12,1153.141
2017-12-13,1150.39
2017-12-14,1149.269
2017-12-15,1150.178
2017-12-18,1175.01
2017-12-19,1166.72
2017-12-20,1161.95
2017-12-21,1163.222
2017-12-22,1157.188
2017-12-25,1157.188
2017-12-26,1160.219
2017-12-27,1162.177
2017-12-28,1159.801
2017-12-29,1161.39
2018-01-01,1161.39
2018-01-02,1163.417
2018-01-03,1169.332
2018-01-04,1191.995
2018-01-05,1197.345
2018-01-08,1196.761
2018-01-09,1195.036
2018-01-10,1192.026
2018-01-11,1194.126
2018-01-12,1214.495
2018-01-15,1224.356
2018-01-16,1227.332
2018-01-17,1223.619
2018-01-18,1232.181
2018-01-19,1241.676
2018-01-22,1251.59
2018-01-23,1258.312
2018-01-24,1255.23
2018-01-25,1256.289
2018-01-26,1249.923
2018-01-29,1240.094
2018-01-30,1233.219
2018-01-31,1236.868
2018-02-01,1224.211
2018-02-02,1200.321
2018-02-05,1186.545
2018-02-06,1151.252
2018-02-07,1164.136
2018-02-08,1132.84
2018-02-09,1118.249
2018-02-12,1137.493
2018-02-13,1136.668
2018-02-14,1153.57
2018-02-15,1162.247
2018-02-16,1168.841
2018-02-19,1159.184
2018-02-20,1161.161
2018-02-21,1156.099
2018-02-22,1154.356
2018-02-23,1155.438
2018-02-26,1158.904
2018-02-27,1148.806
2018-02-28,1138.059
2018-03-01,1116.785
2018-03-02,1102.075
2018-03-05,1116.154
2018-03-06,1124.685
2018-03-07,1132.76
2018-03-08,1133.255
2018-03-09,1131.108
2018-03-12,1138.249
2018-03-13,1127.117
2018-03-14,1122.687
2018-03-15,1131.536
2018-03-16,1135.535
2018-03-19,1127.077
2018-03-20,1131.958
2018-03-21,1129.169
2018-03-22,1110.887
2018-03-23,1098.091
2018-03-26,1100.358
2018-03-27,1111.263
2018-03-28,1105.505
2018-03-29,1118.819
2018-03-30,1118.819
2018-04-02,1119.82
2018-04-03,1110.114
2018-04-04,1107.46
2018-04-05,1129.281
2018-04-06,1127.167
2018-04-09,1132.602
2018-04-10,1145.321
2018-04-11,1142.942
2018-04-12,1146.898
2018-04-13,1151.76
2018-04-16,1149.679
2018-04-17,1161.003
2018-04-18,1166.105
2018-04-19,1166.428
2018-04-20,1159.478
2018-04-23,1158.728
2018-04-24,1154.305
2018-04-25,1136.378
2018-04-26,1138.947
2018-04-27,1144.257
2018-04-30,1144.996
2018-05-01,1136.23
2018-05-02,1149.371
2018-05-03,1138.627
2018-05-04,1144.119
2018-05-07,1153.691
2018-05-08,1146.773
2018-05-09,1148.501
2018-05-10,1157.803
2018-05-11,1162.475
2018-05-14,1161.069
2018-05-15,1155.025
2018-05-16,1145.176
2018-05-17,1153.579
2018-05-18,1148.496
2018-05-21,1146.593
2018-05-22,1158.681
2018-05-23,1133.47
2018-05-24,1119.175
2018-05-25,1117.819
2018-05-28,1105.332
2018-05-29,1079.636
2018-05-30,1089.392
2018-05-31,1076.527
2018-06-01,1085.987
2018-06-04,1093.451
2018-06-05,1087.067
2018-06-06,1098.909
2018-06-07,1100.694
2018-06-08,1088.453
2018-06-11,1095.47
2018-06-12,1096.318
2018-06-13,1096.548
2018-06-14,1102.122
2018-06-15,1087.18
2018-06-18,1074.088
2018-06-19,1057.406
2018-06-20,1058.89
2018-06-21,1044.384
2018-06-22,1056.779
2018-06-25,1038.621
2018-06-26,1033.259
2018-06-27,1030.455
2018-06-28,1018.584
2018-06-29,1034.56
2018-07-02,1025.702
2018-07-03,1040.206
2018-07-04,1040.864
2018-07-05,1059.018
2018-07-06,1064.678
2018-07-09,1067.262
2018-07-10,1067.408
2018-07-11,1051.95
2018-07-12,1052.219
2018-07-13,1054.002
2018-07-16,1059.197
2018-07-17,1063.753
2018-07-18,1066.453
2018-07-19,1060.951
2018-07-20,1059.195
2018-07-23,1062.026
2018-07-24,1073.775
2018-07-25,1061.272
2018-07-26,1079.418
2018-07-27,1088.253
2018-07-30,1093.661
2018-07-31,1094.587
2018-08-01,1085.13
2018-08-02,1066.342
2018-08-03,1075.431
2018-08-06,1071.652
2018-08-07,1079.866
2018-08-08,1080.82
2018-08-09,1078.724
2018-08-10,1044.46
2018-08-13,1027.102
2018-08-14,1018.475
2018-08-15,995.904
2018-08-16,1003.435
2018-08-17,1002.717
2018-08-20,1013.211
2018-08-21,1028.357
2018-08-22,1037.97
2018-08-23,1029.714
2018-08-24,1034.898
2018-08-27,1052.7
2018-08-28,1055.746
2018-08-29,1057.226
2018-08-30,1047.264
2018-08-31,1034.97
2018-09-03,1031.293
2018-09-04,1015.706
2018-09-05,1013.016
2018-09-06,1003.538
2018-09-07,998.331
2018-09-10,1000.745
2018-09-11,993.768
2018-09-12,1001.564
2018-09-13,1008.589
2018-09-14,1016.981
2018-09-17,1020.555
2018-09-18,1027.728
2018-09-19,1031.998
2018-09-20,1051.144
2018-09-21,1059.435
2018-09-24,1051.783
2018-09-25,1046.063
2018-09-26,1046.969
2018-09-27,1047.974
2018-09-28,1026.229
2018-10-01,1027.034
2018-10-02,1020.992
2018-10-03,1019.446
2018-10-04,1019.75
2018-10-05,1009.234
2018-10-08,995.75
2018-10-09,996.033
2018-10-10,991.866
2018-10-11,981.002
2018-10-12,976.563
2018-10-15,988.646
2018-10-16,999.295
2018-10-17,996.508
2018-10-18,994.568
2018-10-19,990.884
2018-10-22,982.622
2018-10-23,956.358
2018-10-24,942.381
2018-10-25,944.969
2018-10-26,936.153
2018-10-29,951.69
2018-10-30,950.622
2018-10-31,958.009
2018-11-01,971.954
2018-11-02,976.201
2018-11-05,976.886
2018-11-06,977.519
2018-11-07,988.791
2018-11-08,978.929
2018-11-09,973.532
2018-11-12,954.512
2018-11-13,965.815
2018-11-14,962.92
2018-11-15,953.155
2018-11-16,956.233
2018-11-19,959.416
2018-11-20,940.999
2018-11-21,954.199
2018-11-22,946.526
2018-11-23,944.992
2018-11-26,963.889
2018-11-27,953.984
2018-11-28,951.425
2018-11-29,959.227
2018-11-30,948.317
2018-12-03,967.328
2018-12-04,952.048
2018-12-05,943.792
2018-12-06,913.657
2018-12-07,916.205
2018-12-10,894.009
2018-12-11,902.039
2018-12-12,921.652
2018-12-13,919.715
2018-12-14,911.133
2018-12-17,908.698
2018-12-18,908.491
2018-12-19,914.882
2018-12-20,901.436
2018-12-21,904.699
2018-12-24,904.699
2018-12-25,904.699
2018-12-26,904.224
2018-12-27,880.367
2018-12-28,896.7
2018-12-31,896.465
2019-01-01,896.465
2019-01-02,889.419
2019-01-03,887.948
2019-01-04,920.683
2019-01-07,924.216
2019-01-08,928.305
2019-01-09,940.703
2019-01-10,942.151
2019-01-11,935.484
2019-01-14,934.294
2019-01-15,932.93
2019-01-16,934.344
2019-01-17,927.282
2019-01-18,950.904
2019-01-21,946.757
2019-01-22,941.043
2019-01-23,941.918
2019-01-24,946.157
2019-01-25,966.031
2019-01-28,962.231
2019-01-29,962.134
2019-01-30,962.751
2019-01-31,962.396
2019-02-01,969.588
2019-02-04,963.922
2019-02-05,976.105
2019-02-06,970.704
2019-02-07,940.978
2019-02-08,925.766
2019-02-11,928.58
2019-02-12,942.446
2019-02-13,945.841
2019-02-14,934.18
2019-02-15,954.57
2019-02-18,957.876
2019-02-19,961.121
2019-02-20,972.684
2019-02-21,972.118
2019-02-22,970.033
2019-02-25,973.956
2019-02-26,977.76
2019-02-27,981.63
2019-02-28,984.521
2019-03-01,995.827
2019-03-04,992.898
2019-03-05,991.888
2019-03-06,989.196
2019-03-07,970.248
2019-03-08,962.624
2019-03-11,966.681
2019-03-12,967.887
2019-03-13,977.334
2019-03-14,977.112
2019-03-15,986.505
2019-03-18,987.983
2019-03-19,999.962
2019-03-20,976.891
2019-03-21,972.315
2019-03-22,950.802
2019-03-25,949.474
2019-03-26,945.327
2019-03-27,944.353
2019-03-28,939.314
2019-03-29,946.337
2019-04-01,961.078
2019-04-02,966.868
2019-04-03,987.66
2019-04-04,989.694
2019-04-05,991.538
2019-04-08,990.474
2019-04-09,985.473
2019-04-10,985.879
2019-04-11,993.061
2019-04-12,1007.684
2019-04-15,1011.942
2019-04-16,1018.821
2019-04-17,1025.859
2019-04-18,1025.609
2019-04-19,1025.609
2019-04-22,1026.658
2019-04-23,1021.991
2019-04-24,1009.745
2019-04-25,1001.288
2019-04-26,1006.096
2019-04-29,1007.19
2019-04-30,1010.323
2019-05-01,1013.343
2019-05-02,1015.32
2019-05-03,1015.565
2019-05-06,1003.225
2019-05-07,989.893
2019-05-08,991.952
2019-05-09,977.697
2019-05-10,978.691
2019-05-13,961.558
2019-05-14,965.486
2019-05-15,977.259
2019-05-16,985.832
2019-05-17,976.867
2019-05-20,963.112
2019-05-21,968.333
2019-05-22,959.92
2019-05-23,944.17
2019-05-24,951.96
2019-05-27,956.536
2019-05-28,953.157
2019-05-29,938.584
2019-05-30,941.319
2019-05-31,931.129
2019-06-03,939.254
2019-06-04,961.245
2019-06-05,960.175
2019-06-06,954.384
2019-06-07,961.675
2019-06-10,959.767
2019-06-11,972.152
2019-06-12,968.652
2019-06-13,966.811
2019-06-14,954.52
2019-06-17,951.428
2019-06-18,966.12
2019-06-19,973.102
2019-06-20,981.648
2019-06-21,983.396
2019-06-24,982.763
2019-06-25,978.728
2019-06-26,982.449
2019-06-27,990.056
2019-06-28,1000.683
2019-07-01,1000.099
2019-07-02,995.891
2019-07-03,1003.971
2019-07-04,1008.427
2019-07-05,1000.702
2019-07-08,996.336
2019-07-09,985.884
2019-07-10,983.904
2019-07-11,979.352
2019-07-12,981.233
2019-07-15,985.792
2019-07-16,986.957
2019-07-17,979.581
2019-07-18,972.604
2019-07-19,976.466
2019-07-22,978.736
2019-07-23,992.782
2019-07-24,996.223
2019-07-25,985.926
2019-07-26,984.009
2019-07-29,986.319
2019-07-30,965.483
2019-07-31,968.641
2019-08-01,968.404
2019-08-02,947.255
2019-08-05,935.088
2019-08-06,930.365
2019-08-07,939.723
2019-08-08,956.447
2019-08-09,947.495
2019-08-12,944.627
2019-08-13,947.72
2019-08-14,926.798
2019-08-15,913.84
2019-08-16,927.715
2019-08-19,940.28
2019-08-20,932.138
2019-08-21,943.978
2019-08-22,942.755
2019-08-23,933.025
2019-08-26,936.554
2019-08-27,941.353
2019-08-28,938.364
2019-08-29,947.804
2019-08-30,950.982
2019-09-02,947.474
2019-09-03,942.907
2019-09-04,958.566
2019-09-05,967.685
2019-09-06,971.565
2019-09-09,981.151
2019-09-10,990.744
2019-09-11,990.891
2019-09-12,995.213
2019-09-13,1008.322
2019-09-16,994.002
2019-09-17,991.082
2019-09-18,992.007
2019-09-19,997.487
2019-09-20,994.452
2019-09-23,982.102
2019-09-24,975.432
2019-09-25,969.794
2019-09-26,969.352
2019-09-27,977.13
2019-09-30,978.426
2019-10-01,967.08
2019-10-02,948.002
2019-10-03,951.379
2019-10-04,954.892
2019-10-07,962.007
2019-10-08,951.12
2019-10-09,959.802
2019-10-10,969.651
2019-10-11,992.998
2019-10-14,992.189
2019-10-15,1008.797
2019-10-16,1014.884
2019-10-17,1024.841
2019-10-18,1026.096
2019-10-21,1035.954
2019-10-22,1037.742
2019-10-23,1043.851
2019-10-24,1049.831
2019-10-25,1048.007
2019-10-28,1050.202
2019-10-29,1048.089
2019-10-30,1045.364
2019-10-31,1045.746
2019-11-01,1054.226
2019-11-04,1068.584
2019-11-05,1063.511
2019-11-06,1066.615
2019-11-07,1067.875
2019-11-08,1057.301
2019-11-11,1056.571
2019-11-12,1058.649
2019-11-13,1050.487
2019-11-14,1043.906
2019-11-15,1052.981
2019-11-18,1049.858
2019-11-19,1051.33
2019-11-20,1044.067
2019-11-21,1043.726
2019-11-22,1043.653
2019-11-25,1046.972
2019-11-26,1043.727
2019-11-27,1046.259
2019-11-28,1043.338
2019-11-29,1040.808
2019-12-02,1030.231
2019-12-03,1029.705
2019-12-04,1041.257
2019-12-05,1036.007
2019-12-06,1039.606
2019-12-09,1037.176
2019-12-10,1036.281
2019-12-11,1043.764
2019-12-12,1054.143
2019-12-13,1062.301
2019-12-16,1071.767
2019-12-17,1065.98
2019-12-18,1057.755
2019-12-19,1055.236
2019-12-20,1056.573
2019-12-23,1056.987
2019-12-24,1057.225
2019-12-25,1057.225
2019-12-26,1058.035
2019-12-27,1066.534
2019-12-30,1062.623
2019-12-31,1064.663
2020-01-01,1064.663
2020-01-02,1075.719
2020-01-03,1058.997
2020-01-06,1053.5
2020-01-07,1054.307
2020-01-08,1056.812
2020-01-09,1065.593
2020-01-10,1063.649
2020-01-13,1060.548
2020-01-14,1056.176
2020-01-15,1054.527
2020-01-16,1052.315
2020-01-17,1052.304
2020-01-20,1054.55
2020-01-21,1055.672
2020-01-22,1046.306
2020-01-23,1034.19
2020-01-24,1041.281
2020-01-27,1015.941
2020-01-28,1027.955
2020-01-29,1029.321
2020-01-30,1017.29
2020-01-31,1010.698
2020-02-03,1010.215
2020-02-04,1022.973
2020-02-05,1034.985
2020-02-06,1039.136
2020-02-07,1030.576
2020-02-10,1025.911
2020-02-11,1035.247
2020-02-12,1044.632
2020-02-13,1034.446
2020-02-14,1034.978
2020-02-17,1036.42
2020-02-18,1027.564
2020-02-19,1031.121
2020-02-20,1028.369
2020-02-21,1025.531
2020-02-24,985.812
2020-02-25,967.928
2020-02-26,966.242
2020-02-27,944.84
2020-02-28,912.422
2020-03-02,921.238
2020-03-03,930.894
2020-03-04,942.795
2020-03-05,929.717
2020-03-06,912.754
2020-03-09,844.317
2020-03-10,825.042
2020-03-11,817.707
2020-03-12,697.434
