Date,GERMANY IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-07,609.947
2010-09-08,614.913
2010-09-09,619.333
2010-09-10,617.929
2010-09-13,629.882
2010-09-14,635.835
2010-09-15,636.58
2010-09-16,637.147
2010-09-17,627.921
2010-09-20,637.686
2010-09-21,637.102
2010-09-22,644.075
2010-09-23,637.793
2010-09-24,655.537
2010-09-27,653.266
2010-09-28,656.284
2010-09-29,653.907
2010-09-30,655.376
2010-10-01,659.211
2010-10-04,648.795
2010-10-05,664.119
2010-10-06,674.164
2010-10-07,677.243
2010-10-08,678.189
2010-10-11,678.523
2010-10-12,672.704
2010-10-13,694.209
2010-10-14,703.394
2010-10-15,703.702
2010-10-18,704.662
2010-10-19,693.648
2010-10-20,706.737
2010-10-21,717.143
2010-10-22,712.021
2010-10-25,718.427
2010-10-26,710.437
2010-10-27,702.981
2010-10-28,712.949
2010-10-29,712.649
2010-11-01,711.811
2010-11-02,725.45
2010-11-03,721.035
2010-11-04,744.772
2010-11-05,737.43
2010-11-08,729.581
2010-11-09,733.832
2010-11-10,714.435
2010-11-11,711.113
2010-11-12,713.801
2010-11-15,716.777
2010-11-16,700.945
2010-11-17,705.42
2010-11-18,722.056
2010-11-19,726.833
2010-11-22,721.844
2010-11-23,698.318
2010-11-24,707.477
2010-11-25,711.318
2010-11-26,698.311
2010-11-29,675.917
2010-11-30,670.634
2010-12-01,690.084
2010-12-02,705.437
2010-12-03,713.658
2010-12-06,708.728
2010-12-07,717.725
2010-12-08,711.813
2010-12-09,713.934
2010-12-10,718.876
2010-12-13,731.052
2010-12-14,731.278
2010-12-15,726.435
2010-12-16,720.13
2010-12-17,712.191
2010-12-20,712.294
2010-12-21,720.075
2010-12-22,717.35
2010-12-23,714.929
2010-12-24,717.746
2010-12-27,712.411
2010-12-28,712.407
2010-12-29,715.283
2010-12-30,715.216
2010-12-31,722.405
2011-01-03,727.848
2011-01-04,723.684
2011-01-05,712.113
2011-01-06,710.511
2011-01-07,703.505
2011-01-10,692.363
2011-01-11,696.752
2011-01-12,719.948
2011-01-13,739.594
2011-01-14,741.592
2011-01-17,736.83
2011-01-18,750.739
2011-01-19,750.29
2011-01-20,744.991
2011-01-21,761.888
2011-01-24,766.644
2011-01-25,761.604
2011-01-26,766.119
2011-01-27,773.117
2011-01-28,760.56
2011-01-31,763.395
2011-02-01,782.397
2011-02-02,782.984
2011-02-03,773.728
2011-02-04,772.943
2011-02-07,778.756
2011-02-08,788.14
2011-02-09,789.468
2011-02-10,783.541
2011-02-11,781.479
2011-02-14,777.906
2011-02-15,784.536
2011-02-16,787.818
2011-02-17,791.178
2011-02-18,798.557
2011-02-21,787.744
2011-02-22,786.805
2011-02-23,779.895
2011-02-24,772.479
2011-02-25,773.533
2011-02-28,784.962
2011-03-01,779.071
2011-03-02,777.843
2011-03-03,785.358
2011-03-04,783.582
2011-03-07,784.304
2011-03-08,777.799
2011-03-09,775.757
2011-03-10,761.527
2011-03-11,755.421
2011-03-14,747.049
2011-03-15,722.88
2011-03-16,706.924
2011-03-17,728.972
2011-03-18,733.782
2011-03-21,754.664
2011-03-22,753.898
2011-03-23,751.268
2011-03-24,767.737
2011-03-25,765.386
2011-03-28,763.806
2011-03-29,760.138
2011-03-30,773.802
2011-03-31,777.283
2011-04-01,789.84
2011-04-04,794.309
2011-04-05,792.279
2011-04-06,806.063
2011-04-07,801.056
2011-04-08,815.71
2011-04-11,816.305
2011-04-12,806.918
2011-04-13,815.142
2011-04-14,807.147
2011-04-15,807.324
2011-04-18,774.561
2011-04-19,780.607
2011-04-20,813.725
2011-04-21,820.126
2011-04-22,820.126
2011-04-25,819.535
2011-04-26,830.754
2011-04-27,837.843
2011-04-28,860.887
2011-04-29,865.925
2011-05-02,868.675
2011-05-03,863.253
2011-05-04,851.286
2011-05-05,832.961
2011-05-06,839.391
2011-05-09,813.435
2011-05-10,828.85
2011-05-11,824.485
2011-05-12,810.746
2011-05-13,805.361
2011-05-16,803.869
2011-05-17,787.677
2011-05-18,797.031
2011-05-19,802.426
2011-05-20,786.602
2011-05-23,763.599
2011-05-24,769.621
2011-05-25,771.299
2011-05-26,767.43
2011-05-27,781.299
2011-05-30,780.742
2011-05-31,802.718
2011-06-01,796.027
2011-06-02,780.486
2011-06-03,791.725
2011-06-06,788.895
2011-06-07,797.475
2011-06-08,788.264
2011-06-09,793.312
2011-06-10,776.587
2011-06-13,777.905
2011-06-14,797.635
2011-06-15,775.349
2011-06-16,766.253
2011-06-17,782.254
2011-06-20,779.304
2011-06-21,799.466
2011-06-22,803.563
2011-06-23,772.946
2011-06-24,767.404
2011-06-27,770.133
2011-06-28,781.075
2011-06-29,798.525
2011-06-30,816.341
2011-07-01,821.94
2011-07-04,824.7
2011-07-05,820.651
2011-07-06,809.919
2011-07-07,815.483
2011-07-08,799.292
2011-07-11,762.896
2011-07-12,756.024
2011-07-13,774.584
2011-07-14,769.233
2011-07-15,763.43
2011-07-18,745.153
2011-07-19,763.671
2011-07-20,769.982
2011-07-21,792.316
2011-07-22,794.53
2011-07-25,792.22
2011-07-26,800.731
2011-07-27,782.748
2011-07-28,772.503
2011-07-29,772.572
2011-08-01,739.956
2011-08-02,724.631
2011-08-03,711.997
2011-08-04,682.467
2011-08-05,663.688
2011-08-08,631.965
2011-08-09,628.671
2011-08-10,588.211
2011-08-11,611.073
2011-08-12,632.764
2011-08-15,648.449
2011-08-16,641.8
2011-08-17,639.428
2011-08-18,596.155
2011-08-19,585.561
2011-08-22,585.292
2011-08-23,590.16
2011-08-24,606.9
2011-08-25,593.253
2011-08-26,584.075
2011-08-29,607.965
2011-08-30,600.191
2011-08-31,612.817
2011-09-01,599.78
2011-09-02,575.234
2011-09-05,539.051
2011-09-06,528.29
2011-09-07,548.822
2011-09-08,550.292
2011-09-09,512.465
2011-09-12,492.768
2011-09-13,508.392
2011-09-14,524.722
2011-09-15,551.409
2011-09-16,555.008
2011-09-19,531.577
2011-09-20,549.992
2011-09-21,534.529
2011-09-22,497.583
2011-09-23,504.624
2011-09-26,524.2
2011-09-27,562.915
2011-09-28,555.725
2011-09-29,569.871
2011-09-30,545.891
2011-10-03,528.204
2011-10-04,512.766
2011-10-05,542.333
2011-10-06,566.051
2011-10-07,569.775
2011-10-10,594.995
2011-10-11,594.08
2011-10-12,616.476
2011-10-13,600.493
2011-10-14,611.375
2011-10-17,594.04
2011-10-18,589.753
2011-10-19,601.603
2011-10-20,577.169
2011-10-21,607.83
2011-10-24,617.227
2011-10-25,616.6
2011-10-26,608.364
2011-10-27,664.209
2011-10-28,663.286
2011-10-31,629.029
2011-11-01,581.225
2011-11-02,598.729
2011-11-03,614.833
2011-11-04,595.887
2011-11-07,592.115
2011-11-08,596.334
2011-11-09,571.875
2011-11-10,577.229
2011-11-11,606.127
2011-11-14,593.667
2011-11-15,581.061
2011-11-16,581.049
2011-11-17,573.094
2011-11-18,570.202
2011-11-21,547.054
2011-11-22,539.079
2011-11-23,524.412
2011-11-24,520.993
2011-11-25,525.897
2011-11-28,557.087
2011-11-29,563.272
2011-11-30,599.2
2011-12-01,593.398
2011-12-02,597.717
2011-12-05,604.298
2011-12-06,591.439
2011-12-07,587.332
2011-12-08,569.854
2011-12-09,587.161
2011-12-12,558.187
2011-12-13,550.7
2011-12-14,534.764
2011-12-15,542.805
2011-12-16,540.845
2011-12-19,535.819
2011-12-20,558.588
2011-12-21,553.951
2011-12-22,562.111
2011-12-23,564.32
2011-12-26,564.32
2011-12-27,565.281
2011-12-28,546.523
2011-12-29,553.53
2011-12-30,561.762
2012-01-02,580.809
2012-01-03,592.383
2012-01-04,576.617
2012-01-05,566.312
2012-01-06,558.654
2012-01-09,553.321
2012-01-10,573.043
2012-01-11,569.404
2012-01-12,578.646
2012-01-13,568.347
2012-01-16,576.39
2012-01-17,590.051
2012-01-18,593.673
2012-01-19,606.805
2012-01-20,607.034
2012-01-23,616.274
2012-01-24,610.376
2012-01-25,609.417
2012-01-26,630.389
2012-01-27,626.422
2012-01-30,616.944
2012-01-31,618.35
2012-02-01,640.885
2012-02-02,642.739
2012-02-03,651.361
2012-02-06,648.641
2012-02-07,656.947
2012-02-08,659.47
2012-02-09,665.707
2012-02-10,649.297
2012-02-13,656.206
2012-02-14,650.111
2012-02-15,647.927
2012-02-16,645.725
2012-02-17,663.334
2012-02-20,678.514
2012-02-21,672.812
2012-02-22,664.507
2012-02-23,663.073
2012-02-24,678.109
2012-02-27,672.444
2012-02-28,675.815
2012-02-29,670.632
2012-03-01,676.233
2012-03-02,668.158
2012-03-05,663.457
2012-03-06,633.913
2012-03-07,638.034
2012-03-08,661.736
2012-03-09,657.228
2012-03-12,660.617
2012-03-13,668.85
2012-03-14,674.942
2012-03-15,682.119
2012-03-16,688.031
2012-03-19,693.449
2012-03-20,681.837
2012-03-21,682.587
2012-03-22,674.047
2012-03-23,680.022
2012-03-26,691.885
2012-03-27,692.198
2012-03-28,681.778
2012-03-29,666.803
2012-03-30,675.325
2012-04-02,683.583
2012-04-03,679.052
2012-04-04,649.578
2012-04-05,644.925
2012-04-06,644.925
2012-04-09,645.296
2012-04-10,628.205
2012-04-11,637.083
2012-04-12,644.724
2012-04-13,624.314
2012-04-16,626.131
2012-04-17,649.272
2012-04-18,640.674
2012-04-19,633.681
2012-04-20,645.024
2012-04-23,618.527
2012-04-24,630.576
2012-04-25,639.988
2012-04-26,645.324
2012-04-27,653.509
2012-04-30,646.275
2012-05-01,645.762
2012-05-02,637.656
2012-05-03,636.429
2012-05-04,622.421
2012-05-07,622.039
2012-05-08,608.91
2012-05-09,607.408
2012-05-10,612.96
2012-05-11,616.972
2012-05-14,597.809
2012-05-15,588.749
2012-05-16,584.982
2012-05-17,575.6
2012-05-18,573.94
2012-05-21,581.265
2012-05-22,591.356
2012-05-23,569.51
2012-05-24,572.953
2012-05-25,573.347
2012-05-28,571.359
2012-05-29,575.754
2012-05-30,559.083
2012-05-31,556.482
2012-06-01,537.92
2012-06-04,539.615
2012-06-05,535.897
2012-06-06,549.142
2012-06-07,554.557
2012-06-08,549.788
2012-06-11,550.658
2012-06-12,549.991
2012-06-13,553.846
2012-06-14,555.253
2012-06-15,566.579
2012-06-18,563.996
2012-06-19,578.822
2012-06-20,586.513
2012-06-21,578.309
2012-06-22,571.037
2012-06-25,554.612
2012-06-26,554.442
2012-06-27,563.993
2012-06-28,556.52
2012-06-29,593.786
2012-07-02,597.575
2012-07-03,605.494
2012-07-04,598.402
2012-07-05,588.395
2012-07-06,574.092
2012-07-09,572.987
2012-07-10,575.654
2012-07-11,576.703
2012-07-12,568.457
2012-07-13,583.005
2012-07-16,584.198
2012-07-17,582.21
2012-07-18,593.45
2012-07-19,598.349
2012-07-20,579.473
2012-07-23,557.793
2012-07-24,550.957
2012-07-25,554.426
2012-07-26,578.154
2012-07-27,590.544
2012-07-30,593.328
2012-07-31,597.686
2012-08-01,596.467
2012-08-02,575.452
2012-08-03,610.748
2012-08-06,620.152
2012-08-07,626.824
2012-08-08,622.843
2012-08-09,619.291
2012-08-10,619.007
2012-08-13,617.119
2012-08-14,620.16
2012-08-15,615.501
2012-08-16,625.603
2012-08-17,627.828
2012-08-20,628.231
2012-08-21,640.948
2012-08-22,635.229
2012-08-23,634.531
2012-08-24,632.281
2012-08-27,639.233
2012-08-28,637.941
2012-08-29,635.918
2012-08-30,624.447
2012-08-31,637.175
2012-09-03,639.303
2012-09-04,631.816
2012-09-05,635.205
2012-09-06,655.815
2012-09-07,671.987
2012-09-10,672.632
2012-09-11,685.286
2012-09-12,690.488
2012-09-13,688.151
2012-09-14,713.199
2012-09-17,710.311
2012-09-18,696.772
2012-09-19,701.56
2012-09-20,694.217
2012-09-21,701.934
2012-09-24,694.093
2012-09-25,697.523
2012-09-26,675.07
2012-09-27,677.145
2012-09-28,669.881
2012-10-01,681.029
2012-10-02,682.464
2012-10-03,683.238
2012-10-04,687.981
2012-10-05,698.288
2012-10-08,683.116
2012-10-09,673.469
2012-10-10,672.267
2012-10-11,680.62
2012-10-12,676.895
2012-10-15,677.215
2012-10-16,694.319
2012-10-17,704.333
2012-10-18,708.281
2012-10-19,697.991
2012-10-22,697.818
2012-10-23,679.167
2012-10-24,678.192
2012-10-25,675.729
2012-10-26,677.58
2012-10-29,670.596
2012-10-30,682.879
2012-10-31,682.171
2012-11-01,688.13
2012-11-02,684.289
2012-11-05,678.034
2012-11-06,684.261
2012-11-07,667.937
2012-11-08,664.076
2012-11-09,657.88
2012-11-12,658.397
2012-11-13,655.472
2012-11-14,648.8
2012-11-15,647.205
2012-11-16,632.075
2012-11-19,652.348
2012-11-20,654.091
2012-11-21,655.092
2012-11-22,663.747
2012-11-23,672.626
2012-11-26,670.142
2012-11-27,671.32
2012-11-28,669.98
2012-11-29,680.429
2012-11-30,682.109
2012-12-03,686.675
2012-12-04,688.313
2012-12-05,691.138
2012-12-06,691.166
2012-12-07,687.172
2012-12-10,686.47
2012-12-11,697.482
2012-12-12,703.186
2012-12-13,702.695
2012-12-14,704.546
2012-12-17,709.027
2012-12-18,717.85
2012-12-19,723.329
2012-12-20,722.565
2012-12-21,715.734
2012-12-24,716.847
2012-12-25,716.847
2012-12-26,718.314
2012-12-27,721.33
2012-12-28,716.41
2012-12-31,714.405
2013-01-01,714.405
2013-01-02,736.168
2013-01-03,727.755
2013-01-04,728.237
2013-01-07,730.12
2013-01-08,724.629
2013-01-09,726.601
2013-01-10,737.781
2013-01-11,745.502
2013-01-14,746.651
2013-01-15,741.542
2013-01-16,736.474
2013-01-17,744.801
2013-01-18,738.071
2013-01-21,743.631
2013-01-22,736.287
2013-01-23,734.518
2013-01-24,744.328
2013-01-25,755.13
2013-01-28,752.597
2013-01-29,756.846
2013-01-30,757.874
2013-01-31,754.741
2013-02-01,764.255
2013-02-04,736.785
2013-02-05,738.626
2013-02-06,734.449
2013-02-07,726.567
2013-02-08,733.273
2013-02-11,732.742
2013-02-12,740.035
2013-02-13,743.223
2013-02-14,730.897
2013-02-15,726.039
2013-02-18,730.385
2013-02-19,740.076
2013-02-20,734.946
2013-02-21,711.263
2013-02-22,715.262
2013-02-25,729.781
2013-02-26,704.867
2013-02-27,715.295
2013-02-28,718.512
2013-03-01,708.258
2013-03-04,706.016
2013-03-05,724.11
2013-03-06,725.461
2013-03-07,731.352
2013-03-08,732.481
2013-03-11,732.797
2013-03-12,730.924
2013-03-13,725.097
2013-03-14,733.816
2013-03-15,736.288
2013-03-18,726.882
2013-03-19,715.553
2013-03-20,724.368
2013-03-21,722.917
2013-03-22,726.366
2013-03-25,714.357
2013-03-26,711.727
2013-03-27,697.383
2013-03-28,698.397
2013-03-29,698.397
2013-04-01,698.724
2013-04-02,712.772
2013-04-03,703.774
2013-04-04,700.492
2013-04-05,698.492
2013-04-08,697.16
2013-04-09,699.687
2013-04-10,721.242
2013-04-11,727.666
2013-04-12,714.001
2013-04-15,707.082
2013-04-16,706.665
2013-04-17,687.04
2013-04-18,682.406
2013-04-19,682.402
2013-04-22,683.058
2013-04-23,699.687
2013-04-24,708.348
2013-04-25,715.411
2013-04-26,711.341
2013-04-29,721.84
2013-04-30,731.784
2013-05-01,732.283
2013-05-02,731.036
2013-05-03,747.241
2013-05-06,741.654
2013-05-07,749.406
2013-05-08,759.99
2013-05-09,756.251
2013-05-10,750.215
2013-05-13,750.55
2013-05-14,755.957
2013-05-15,752.979
2013-05-16,756.828
2013-05-17,757.674
2013-05-20,768.195
2013-05-21,768.149
2013-05-22,774.325
2013-05-23,757.186
2013-05-24,756.34
2013-05-27,764.577
2013-05-28,767.835
2013-05-29,763.663
2013-05-30,777.023
2013-05-31,766.416
2013-06-03,764.67
2013-06-04,767.515
2013-06-05,757.684
2013-06-06,752.681
2013-06-07,768.903
2013-06-10,771.797
2013-06-11,767.93
2013-06-12,761.523
2013-06-13,754.891
2013-06-14,761.638
2013-06-17,768.846
2013-06-18,773.453
2013-06-19,769.615
2013-06-20,730.649
2013-06-21,714.037
2013-06-24,703.419
2013-06-25,713.997
2013-06-26,719.647
2013-06-27,722.614
2013-06-28,720.964
2013-07-01,726.608
2013-07-02,720.843
2013-07-03,709.412
2013-07-04,723.046
2013-07-05,702.167
2013-07-08,718.653
2013-07-09,721.471
2013-07-10,726.01
2013-07-11,745.606
2013-07-12,751.049
2013-07-15,753.139
2013-07-16,756.042
2013-07-17,758.488
2013-07-18,767.701
2013-07-19,771.965
2013-07-22,777.219
2013-07-23,778.02
2013-07-24,786.086
2013-07-25,776.057
2013-07-26,773.849
2013-07-29,773.963
2013-07-30,774.285
2013-07-31,774.217
2013-08-01,784.691
2013-08-02,786.296
2013-08-05,782.18
2013-08-06,776.006
2013-08-07,775.966
2013-08-08,788.592
2013-08-09,789.632
2013-08-12,789.875
2013-08-13,792.455
2013-08-14,795.522
2013-08-15,787.952
2013-08-16,795.398
2013-08-19,792.15
2013-08-20,788.132
2013-08-21,783.649
2013-08-22,792.873
2013-08-23,799.166
2013-08-26,797.797
2013-08-27,779.037
2013-08-28,769.474
2013-08-29,766.455
2013-08-30,756.816
2013-09-02,771.556
2013-09-03,765.408
2013-09-04,771.375
2013-09-05,775.562
2013-09-06,783.815
2013-09-09,790.655
2013-09-10,808.739
2013-09-11,817.155
2013-09-12,818.098
2013-09-13,816.219
2013-09-16,833.061
2013-09-17,831.446
2013-09-18,834.466
2013-09-19,851.095
2013-09-20,845.655
2013-09-23,841.845
2013-09-24,845.42
2013-09-25,844.96
2013-09-26,843.324
2013-09-27,846.373
2013-09-30,839.07
2013-10-01,849.088
2013-10-02,848.57
2013-10-03,846.63
2013-10-04,849.472
2013-10-07,847.173
2013-10-08,846.76
2013-10-09,839.154
2013-10-10,857.762
2013-10-11,860.479
2013-10-14,863.372
2013-10-15,866.848
2013-10-16,870.642
2013-10-17,877.58
2013-10-18,883.977
2013-10-21,881.148
2013-10-22,893.327
2013-10-23,889.346
2013-10-24,899.806
2013-10-25,898.541
2013-10-28,895.858
2013-10-29,900.25
2013-10-30,899.886
2013-10-31,893.117
2013-11-01,883.942
2013-11-04,886.724
2013-11-05,878.987
2013-11-06,885.125
2013-11-07,878.688
2013-11-08,874.515
2013-11-11,880.653
2013-11-12,878.088
2013-11-13,873.69
2013-11-14,885.536
2013-11-15,887.979
2013-11-18,899.71
2013-11-19,896.132
2013-11-20,891.957
2013-11-21,890.615
2013-11-22,897.733
2013-11-25,903.101
2013-11-26,905.859
2013-11-27,911.611
2013-11-28,916.147
2013-11-29,918.423
2013-12-02,915.525
2013-12-03,898.462
2013-12-04,887.981
2013-12-05,886.42
2013-12-06,897.849
2013-12-09,902.783
2013-12-10,899.231
2013-12-11,895.644
2013-12-12,887.213
2013-12-13,884.366
2013-12-16,903.05
2013-12-17,894.726
2013-12-18,903.423
2013-12-19,911.52
2013-12-20,918.735
2013-12-23,928.407
2013-12-24,925.731
2013-12-25,925.731
2013-12-26,927.458
2013-12-27,944.158
2013-12-30,942.683
2013-12-31,940.295
2014-01-01,940.295
2014-01-02,917.863
2014-01-03,917.328
2014-01-06,918.668
2014-01-07,926.89
2014-01-08,923.565
2014-01-09,917.286
2014-01-10,928.843
2014-01-13,933.809
2014-01-14,940.277
2014-01-15,953.532
2014-01-16,951.963
2014-01-17,951.407
2014-01-20,949.034
2014-01-21,948.293
2014-01-22,947.099
2014-01-23,947.128
2014-01-24,925.285
2014-01-27,920.216
2014-01-28,929.438
2014-01-29,918.236
2014-01-30,915.404
2014-01-31,904.942
2014-02-03,892.729
2014-02-04,887.322
2014-02-05,890.525
2014-02-06,910.538
2014-02-07,918.144
2014-02-10,918.515
2014-02-11,937.373
2014-02-12,938.346
2014-02-13,949.244
2014-02-14,956.091
2014-02-17,957.521
2014-02-18,960.463
2014-02-19,960.292
2014-02-20,955.608
2014-02-21,962.401
2014-02-24,964.552
2014-02-25,965.115
2014-02-26,957.079
2014-02-27,950.285
2014-02-28,966.647
2014-03-03,932.41
2014-03-04,953.321
2014-03-05,951.869
2014-03-06,958.078
2014-03-07,940.909
2014-03-10,932.358
2014-03-11,937.731
2014-03-12,928.972
2014-03-13,913.737
2014-03-14,913.705
2014-03-17,929.334
2014-03-18,935.33
2014-03-19,937.053
2014-03-20,929.491
2014-03-21,932.644
2014-03-24,917.409
2014-03-25,930.714
2014-03-26,943.466
2014-03-27,939.366
2014-03-28,953.93
2014-03-31,954.42
2014-04-01,962.555
2014-04-02,960.834
2014-04-03,956.868
2014-04-04,963.992
2014-04-07,950.04
2014-04-08,951.446
2014-04-09,957.685
2014-04-10,955.487
2014-04-11,944.748
2014-04-14,939.368
2014-04-15,922.499
2014-04-16,936.496
2014-04-17,950.218
2014-04-18,950.218
2014-04-21,948.054
2014-04-22,966.291
2014-04-23,961.35
2014-04-24,960.916
2014-04-25,948.389
2014-04-28,950.562
2014-04-29,960.298
2014-04-30,963.77
2014-05-01,963.77
2014-05-02,959.652
2014-05-05,957.684
2014-05-06,955.106
2014-05-07,959.807
2014-05-08,964.984
2014-05-09,955.679
2014-05-12,966.21
2014-05-13,967.022
2014-05-14,964.528
2014-05-15,955.288
2014-05-16,949.541
2014-05-19,954.535
2014-05-20,951.511
2014-05-21,956.137
2014-05-22,958.694
2014-05-23,963.069
2014-05-26,976.173
2014-05-27,976.005
2014-05-28,976.01
2014-05-29,977.486
2014-05-30,978.543
2014-06-02,977.203
2014-06-03,975.515
2014-06-04,975.603
2014-06-05,978.579
2014-06-06,987.19
2014-06-09,986.707
2014-06-10,983.88
2014-06-11,977.245
2014-06-12,978.124
2014-06-13,973.967
2014-06-16,972.769
2014-06-17,974.684
2014-06-18,978.676
2014-06-19,992.827
2014-06-20,986.004
2014-06-23,981.015
2014-06-24,981.675
2014-06-25,977.051
2014-06-26,967.299
2014-06-27,971.127
2014-06-30,976.077
2014-07-01,979.071
2014-07-02,977.586
2014-07-03,985.865
2014-07-04,982.797
2014-07-07,972.14
2014-07-08,959.758
2014-07-09,965.59
2014-07-10,949.013
2014-07-11,948.817
2014-07-14,963.011
2014-07-15,954.985
2014-07-16,966.54
2014-07-17,952.9
2014-07-18,947.702
2014-07-21,937.948
2014-07-22,947.181
2014-07-23,948.435
2014-07-24,952.308
2014-07-25,936.827
2014-07-28,931.717
2014-07-29,935.749
2014-07-30,923.107
2014-07-31,906.685
2014-08-01,893.467
2014-08-04,887.892
2014-08-05,882.728
2014-08-06,874.866
2014-08-07,866.467
2014-08-08,867.165
2014-08-11,881.758
2014-08-12,870.661
2014-08-13,886.216
2014-08-14,888.001
2014-08-15,878.307
2014-08-18,888.908
2014-08-19,891.497
2014-08-20,888.251
2014-08-21,897.3
2014-08-22,888.052
2014-08-25,901.305
2014-08-26,908.322
2014-08-27,908.007
2014-08-28,895.79
2014-08-29,895.409
2014-09-01,893.319
2014-09-02,895.568
2014-09-03,908.433
2014-09-04,904.117
2014-09-05,904.911
2014-09-08,903.182
2014-09-09,896.115
2014-09-10,894.377
2014-09-11,895.021
2014-09-12,891.729
2014-09-15,891.948
2014-09-16,889.794
2014-09-17,894.047
2014-09-18,898.121
2014-09-19,897.302
2014-09-22,892.196
2014-09-23,880.354
2014-09-24,880.51
2014-09-25,863.638
2014-09-26,855.984
2014-09-29,849.457
2014-09-30,850.171
2014-10-01,838.098
2014-10-02,824.705
2014-10-03,815.45
2014-10-06,819.648
2014-10-07,812.228
2014-10-08,809.146
2014-10-09,808.582
2014-10-10,782.615
2014-10-13,789.836
2014-10-14,789.847
2014-10-15,773.978
2014-10-16,773.899
2014-10-17,796.988
2014-10-20,788.187
2014-10-21,800.818
2014-10-22,802.468
2014-10-23,809.497
2014-10-24,805.846
2014-10-27,798.464
2014-10-28,815.757
2014-10-29,818.578
2014-10-30,812.036
2014-10-31,825.244
2014-11-03,816.034
2014-11-04,814.06
2014-11-05,820.909
2014-11-06,821.801
2014-11-07,815.802
2014-11-10,823.482
2014-11-11,824.293
2014-11-12,814.307
2014-11-13,815.504
2014-11-14,816.925
2014-11-17,820.202
2014-11-18,838.77
2014-11-19,841.141
2014-11-20,840.499
2014-11-21,854.047
2014-11-24,861.979
2014-11-25,872.831
2014-11-26,882.051
2014-11-27,881.61
2014-11-28,879.028
2014-12-01,877.715
2014-12-02,872.179
2014-12-03,870.777
2014-12-04,869.352
2014-12-05,878.75
2014-12-08,871.658
2014-12-09,862.497
2014-12-10,861.554
2014-12-11,863.743
2014-12-12,845.729
2014-12-15,820.772
2014-12-16,845.853
2014-12-17,838.547
2014-12-18,854.639
2014-12-19,849.308
2014-12-22,854.973
2014-12-23,856.693
2014-12-24,857.608
2014-12-25,857.608
2014-12-26,856.271
2014-12-29,855.802
2014-12-30,843.571
2014-12-31,839.133
2015-01-01,839.133
2015-01-02,831.825
2015-01-05,799.691
2015-01-06,797.359
2015-01-07,795.855
2015-01-08,819.613
2015-01-09,807.748
2015-01-12,813.008
2015-01-13,822.501
2015-01-14,813.118
2015-01-15,815.747
2015-01-16,819.966
2015-01-19,836.295
2015-01-20,837.044
2015-01-21,842.395
2015-01-22,844.471
2015-01-23,846.633
2015-01-26,857.078
2015-01-27,853.677
2015-01-28,853.467
2015-01-29,856.022
2015-01-30,847.262
2015-02-02,864.973
2015-02-03,879.13
2015-02-04,877.982
2015-02-05,880.1
2015-02-06,871.825
2015-02-09,857.018
2015-02-10,862.117
2015-02-11,860.796
2015-02-12,879.532
2015-02-13,888.055
2015-02-16,885.156
2015-02-17,882.136
2015-02-18,885.618
2015-02-19,891.222
2015-02-20,893.09
2015-02-23,897.014
2015-02-24,902.119
2015-02-25,904.808
2015-02-26,899.19
2015-02-27,904.738
2015-03-02,903.691
2015-03-03,890.677
2015-03-04,889.194
2015-03-05,894.238
2015-03-06,883.568
2015-03-09,883.55
2015-03-10,865.075
2015-03-11,877.656
2015-03-12,882.563
2015-03-13,880.475
2015-03-16,903.642
2015-03-17,892.835
2015-03-18,892.047
2015-03-19,887.513
2015-03-20,913.495
2015-03-23,914.922
2015-03-24,922.172
2015-03-25,921.019
2015-03-26,914.026
2015-03-27,912.703
2015-03-30,922.831
2015-03-31,906.217
2015-04-01,911.519
2015-04-02,919.887
2015-04-03,919.887
2015-04-06,932.651
2015-04-07,930.564
2015-04-08,918.823
2015-04-09,917.837
2015-04-10,926.184
2015-04-13,919.909
2015-04-14,922.817
2015-04-15,916.126
2015-04-16,905.39
2015-04-17,890.369
2015-04-20,902.984
2015-04-21,902.229
2015-04-22,895.165
2015-04-23,892.256
2015-04-24,901.899
2015-04-27,918.313
2015-04-28,912.123
2015-04-29,898.856
2015-04-30,903.36
2015-05-01,904.73
2015-05-04,911.546
2015-05-05,891.189
2015-05-06,906.298
2015-05-07,898.893
2015-05-08,918.086
2015-05-11,909.875
2015-05-12,901.13
2015-05-13,900.168
2015-05-14,917.622
2015-05-15,913.262
2015-05-18,916.911
2015-05-19,918.698
2015-05-20,915.711
2015-05-21,917.482
2015-05-22,905.29
2015-05-25,905.29
2015-05-26,879.379
2015-05-27,886.294
2015-05-28,880.133
2015-05-29,863.81
2015-06-01,859.212
2015-06-02,872.982
2015-06-03,891.256
2015-06-04,885.53
2015-06-05,862.6
2015-06-08,860.504
2015-06-09,859.201
2015-06-10,882.26
2015-06-11,882.399
2015-06-12,873.599
2015-06-15,855.533
2015-06-16,855.5
2015-06-17,849.808
2015-06-18,869.776
2015-06-19,859.574
2015-06-22,896.134
2015-06-23,885.725
2015-06-24,879.826
2015-06-25,879.755
2015-06-26,879.833
2015-06-29,849.297
2015-06-30,838.791
2015-07-01,854.117
2015-07-02,849.455
2015-07-03,847.567
2015-07-06,831.037
2015-07-07,803.474
2015-07-08,815.806
2015-07-09,831.975
2015-07-10,864.734
2015-07-13,865.362
2015-07-14,865.18
2015-07-15,863.91
2015-07-16,872.913
2015-07-17,866.186
