Date,WORLD IMI GROWTH IMI (Large+Mid+Small Cap)
2015-04-17,1474.381
2015-04-20,1482.88
2015-04-21,1489.388
2015-04-22,1492.739
2015-04-23,1497.852
2015-04-24,1502.897
2015-04-27,1502.514
2015-04-28,1500.288
2015-04-29,1492.552
2015-04-30,1475.368
2015-05-01,1484.24
2015-05-04,1487.841
2015-05-05,1472.356
2015-05-06,1472.495
2015-05-07,1471.913
2015-05-08,1491.98
2015-05-11,1489.291
2015-05-12,1485.819
2015-05-13,1490.696
2015-05-14,1503.333
2015-05-15,1508.042
2015-05-18,1511.569
2015-05-19,1507.723
2015-05-20,1507.778
2015-05-21,1514.265
2015-05-22,1509.611
2015-05-25,1509.927
2015-05-26,1491.327
2015-05-27,1502.974
2015-05-28,1500.773
2015-05-29,1489.918
2015-06-01,1491.271
2015-06-02,1494.882
2015-06-03,1502.212
2015-06-04,1491.442
2015-06-05,1480.364
2015-06-08,1472.922
2015-06-09,1470.864
2015-06-10,1491.762
2015-06-11,1494.967
2015-06-12,1488.53
2015-06-15,1478.355
2015-06-16,1484.238
2015-06-17,1482.794
2015-06-18,1499.422
2015-06-19,1496.357
2015-06-22,1513.172
2015-06-23,1513.866
2015-06-24,1504.075
2015-06-25,1502.501
2015-06-26,1497.52
2015-06-29,1464.25
2015-06-30,1465.737
2015-07-01,1476.713
2015-07-02,1475.235
2015-07-03,1472.892
2015-07-06,1461.839
2015-07-07,1458.386
2015-07-08,1441.404
2015-07-09,1451.719
2015-07-10,1474.086
2015-07-13,1488.878
2015-07-14,1498.365
2015-07-15,1496.375
2015-07-16,1508.557
2015-07-17,1511.014
2015-07-20,1514.162
2015-07-21,1511.219
2015-07-22,1502.771
2015-07-23,1500.037
2015-07-24,1486.146
2015-07-27,1473.408
2015-07-28,1485.85
2015-07-29,1495.948
2015-07-30,1493.763
2015-07-31,1501.079
2015-08-03,1497.831
2015-08-04,1496.596
2015-08-05,1499.384
2015-08-06,1486.385
2015-08-07,1481.88
2015-08-10,1497.964
2015-08-11,1483.775
2015-08-12,1476.63
2015-08-13,1478.525
2015-08-14,1481.302
2015-08-17,1487.833
2015-08-18,1484.203
2015-08-19,1469.238
2015-08-20,1440.749
2015-08-21,1401.191
2015-08-24,1352.112
2015-08-25,1351.431
2015-08-26,1379.834
2015-08-27,1407.019
2015-08-28,1413.752
2015-08-31,1401.904
2015-09-01,1365.641
2015-09-02,1380.677
2015-09-03,1385.008
2015-09-04,1365.003
2015-09-07,1367.197
2015-09-08,1390.029
2015-09-09,1390.996
2015-09-10,1391.068
2015-09-11,1394.346
2015-09-14,1388.863
2015-09-15,1399.973
2015-09-16,1415.607
2015-09-17,1417.906
2015-09-18,1401.797
2015-09-21,1399.09
2015-09-22,1374.653
2015-09-23,1371.639
2015-09-24,1362.066
2015-09-25,1363.793
2015-09-28,1332.883
2015-09-29,1320.71
2015-09-30,1349.047
2015-10-01,1355.721
2015-10-02,1373.214
2015-10-05,1396.437
2015-10-06,1394.769
2015-10-07,1402.355
2015-10-08,1409.43
2015-10-09,1419.569
2015-10-12,1420.982
2015-10-13,1409.687
2015-10-14,1401.923
2015-10-15,1422.976
2015-10-16,1427.443
2015-10-19,1427.611
2015-10-20,1424.615
2015-10-21,1419.632
2015-10-22,1429.752
2015-10-23,1446.114
2015-10-26,1446.611
2015-10-27,1441.063
2015-10-28,1456.888
2015-10-29,1453.826
2015-10-30,1454.566
2015-11-02,1463.577
2015-11-03,1464.633
2015-11-04,1461.683
2015-11-05,1460.92
2015-11-06,1456.927
2015-11-09,1446.579
2015-11-10,1445.469
2015-11-11,1446.78
2015-11-12,1431.409
2015-11-13,1414.707
2015-11-16,1424.243
2015-11-17,1433.202
2015-11-18,1447.819
2015-11-19,1454.523
2015-11-20,1460.347
2015-11-23,1456.48
2015-11-24,1453.721
2015-11-25,1458.781
2015-11-26,1463.759
2015-11-27,1461.525
2015-11-30,1455.911
2015-12-01,1468.979
2015-12-02,1459.978
2015-12-03,1443.681
2015-12-04,1458.827
2015-12-07,1453.99
2015-12-08,1444.9
2015-12-09,1434.352
2015-12-10,1435.013
2015-12-11,1412.992
2015-12-14,1409.688
2015-12-15,1418.579
2015-12-16,1437.553
2015-12-17,1426.627
2015-12-18,1408.377
2015-12-21,1412.883
2015-12-22,1420.824
2015-12-23,1435.252
2015-12-24,1437.49
2015-12-25,1437.273
2015-12-28,1436.31
2015-12-29,1451.042
2015-12-30,1444.035
2015-12-31,1432.177
2016-01-01,1432.177
2016-01-04,1402.231
2016-01-05,1400.457
2016-01-06,1385.179
2016-01-07,1356.036
2016-01-08,1344.185
2016-01-11,1339.951
2016-01-12,1345.554
2016-01-13,1326.635
2016-01-14,1327.564
2016-01-15,1305.236
2016-01-18,1299.657
2016-01-19,1305.395
2016-01-20,1285.849
2016-01-21,1288.48
2016-01-22,1322.569
2016-01-25,1311.949
2016-01-26,1321.441
2016-01-27,1313.093
2016-01-28,1312.072
2016-01-29,1338.435
2016-02-01,1346.912
2016-02-02,1324.938
2016-02-03,1324.46
2016-02-04,1327.133
2016-02-05,1297.37
2016-02-08,1272.142
2016-02-09,1266.944
2016-02-10,1269.143
2016-02-11,1257.999
2016-02-12,1267.476
2016-02-15,1282.454
2016-02-16,1297.507
2016-02-17,1319.989
2016-02-18,1318.572
2016-02-19,1317.59
2016-02-22,1333.208
2016-02-23,1321.27
2016-02-24,1319.145
2016-02-25,1334.513
2016-02-26,1335.518
2016-02-29,1329.906
2016-03-01,1355.898
2016-03-02,1361.911
2016-03-03,1368.775
2016-03-04,1376.154
2016-03-07,1373.462
2016-03-08,1362.275
2016-03-09,1365.053
2016-03-10,1363.834
2016-03-11,1387.852
2016-03-14,1390.919
2016-03-15,1383.662
2016-03-16,1386.641
2016-03-17,1402.816
2016-03-18,1405.985
2016-03-21,1405.644
2016-03-22,1407.241
2016-03-23,1397.697
2016-03-24,1392.143
2016-03-25,1392.882
2016-03-28,1396.842
2016-03-29,1409.646
2016-03-30,1424.36
2016-03-31,1421.56
2016-04-01,1417.25
2016-04-04,1417.776
2016-04-05,1401.676
2016-04-06,1417.049
2016-04-07,1407.391
2016-04-08,1414.159
2016-04-11,1412.643
2016-04-12,1419.828
2016-04-13,1437.882
2016-04-14,1442.019
2016-04-15,1441.547
2016-04-18,1445.613
2016-04-19,1456.725
2016-04-20,1457.19
2016-04-21,1454.05
2016-04-22,1448.298
2016-04-25,1446.739
2016-04-26,1448.211
2016-04-27,1446.182
2016-04-28,1438.413
2016-04-29,1433.872
2016-05-02,1439.603
2016-05-03,1426.945
2016-05-04,1415.657
2016-05-05,1413.569
2016-05-06,1415.657
2016-05-09,1419.811
2016-05-10,1435.603
2016-05-11,1426.055
2016-05-12,1422.48
2016-05-13,1412.279
2016-05-16,1423.21
2016-05-17,1416.414
2016-05-18,1415.545
2016-05-19,1403.854
2016-05-20,1416.655
2016-05-23,1414.437
2016-05-24,1431.646
2016-05-25,1440.506
2016-05-26,1443.765
2016-05-27,1448.497
2016-05-30,1449.321
2016-05-31,1449.268
2016-06-01,1450.263
2016-06-02,1452.721
2016-06-03,1457.793
2016-06-06,1463.169
2016-06-07,1467.932
2016-06-08,1472.972
2016-06-09,1465.305
2016-06-10,1444.444
2016-06-13,1427.213
2016-06-14,1415.612
2016-06-15,1419.008
2016-06-16,1412.261
2016-06-17,1414.037
2016-06-20,1438.875
2016-06-21,1441.466
2016-06-22,1440.574
2016-06-23,1458.672
2016-06-24,1393.692
2016-06-27,1363.392
2016-06-28,1388.043
2016-06-29,1417.738
2016-06-30,1432.676
2016-07-01,1440.584
2016-07-04,1441.713
2016-07-05,1429.665
2016-07-06,1428.184
2016-07-07,1432.873
2016-07-08,1448.424
2016-07-11,1460.906
2016-07-12,1470.02
2016-07-13,1471.056
2016-07-14,1477.258
2016-07-15,1473.219
2016-07-18,1477.78
2016-07-19,1474.415
2016-07-20,1483.676
2016-07-21,1479.918
2016-07-22,1481.228
2016-07-25,1479.908
2016-07-26,1483.256
2016-07-27,1485.208
2016-07-28,1489.472
2016-07-29,1501.623
2016-08-01,1501.999
2016-08-02,1493.066
2016-08-03,1489.303
2016-08-04,1491.731
2016-08-05,1497.411
2016-08-08,1496.106
2016-08-09,1504.425
2016-08-10,1505.05
2016-08-11,1512.971
2016-08-12,1514.714
2016-08-15,1518.864
2016-08-16,1509.957
2016-08-17,1507.839
2016-08-18,1511.7
2016-08-19,1508.57
2016-08-22,1510.973
2016-08-23,1516.625
2016-08-24,1507.366
2016-08-25,1503.241
2016-08-26,1502.561
2016-08-29,1500.398
2016-08-30,1496.52
2016-08-31,1491.556
2016-09-01,1496.412
2016-09-02,1505.479
2016-09-05,1507.585
2016-09-06,1516.451
2016-09-07,1518.944
2016-09-08,1513.016
2016-09-09,1478.809
2016-09-12,1487.178
2016-09-13,1472.956
2016-09-14,1473.443
2016-09-15,1485.396
2016-09-16,1479.866
2016-09-19,1485.041
2016-09-20,1486.355
2016-09-21,1500.736
2016-09-22,1518.071
2016-09-23,1509.225
2016-09-26,1498.021
2016-09-27,1504.188
2016-09-28,1508.49
2016-09-29,1500.159
2016-09-30,1505.354
2016-10-03,1503.598
2016-10-04,1498.918
2016-10-05,1498.64
2016-10-06,1495.437
2016-10-07,1487.772
2016-10-10,1493.315
2016-10-11,1476.127
2016-10-12,1472.444
2016-10-13,1468.184
2016-10-14,1470.698
2016-10-17,1464.886
2016-10-18,1476.72
2016-10-19,1481.648
2016-10-20,1478.17
2016-10-21,1475.541
2016-10-24,1480.487
2016-10-25,1471.791
2016-10-26,1467.266
2016-10-27,1460.312
2016-10-28,1455.938
2016-10-31,1455.536
2016-11-01,1449.146
2016-11-02,1440.68
2016-11-03,1433.381
2016-11-04,1429.163
2016-11-07,1450.52
2016-11-08,1455.207
2016-11-09,1457.227
2016-11-10,1455.211
2016-11-11,1452.251
2016-11-14,1444.74
2016-11-15,1452.432
2016-11-16,1453.446
2016-11-17,1463.205
2016-11-18,1455.669
2016-11-21,1466.412
2016-11-22,1467.996
2016-11-23,1465.016
2016-11-24,1467.899
2016-11-25,1474.578
2016-11-28,1467.893
2016-11-29,1471.502
2016-11-30,1462.889
2016-12-01,1453.143
2016-12-02,1452.995
2016-12-05,1461.326
2016-12-06,1466.693
2016-12-07,1480.646
2016-12-08,1482.823
2016-12-09,1489.068
2016-12-12,1486.546
2016-12-13,1499.104
2016-12-14,1491.597
2016-12-15,1482.312
2016-12-16,1481.816
2016-12-19,1487.248
2016-12-20,1489.179
2016-12-21,1488.013
2016-12-22,1484.595
2016-12-23,1486.646
2016-12-26,1486.804
2016-12-27,1489.837
2016-12-28,1482.102
2016-12-29,1485.303
2016-12-30,1482.27
2017-01-02,1483.867
2017-01-03,1486.565
2017-01-04,1501.389
2017-01-05,1510.915
2017-01-06,1513.796
2017-01-09,1511.968
2017-01-10,1515.756
2017-01-11,1513.496
2017-01-12,1518.071
2017-01-13,1523.2
2017-01-16,1520.419
2017-01-17,1519.212
2017-01-18,1522.68
2017-01-19,1514.783
2017-01-20,1519.17
2017-01-23,1520.766
2017-01-24,1529.468
2017-01-25,1541.613
2017-01-26,1539.789
2017-01-27,1540.129
2017-01-30,1531.305
2017-01-31,1533.107
2017-02-01,1536.289
2017-02-02,1537.766
2017-02-03,1545.943
2017-02-06,1539.852
2017-02-07,1540.836
2017-02-08,1547.413
2017-02-09,1552.737
2017-02-10,1559.344
2017-02-13,1565.161
2017-02-14,1564.149
2017-02-15,1572.155
2017-02-16,1574.488
2017-02-17,1577.819
2017-02-20,1577.575
2017-02-21,1583.689
2017-02-22,1583.481
2017-02-23,1583.585
2017-02-24,1582.001
2017-02-27,1585.082
2017-02-28,1580.561
2017-03-01,1594.827
2017-03-02,1588.833
2017-03-03,1587.669
2017-03-06,1584.953
2017-03-07,1580.47
2017-03-08,1576.487
2017-03-09,1576.773
2017-03-10,1585.924
2017-03-13,1591.568
2017-03-14,1586.224
2017-03-15,1596.415
2017-03-16,1605.745
2017-03-17,1606.979
2017-03-20,1606.26
2017-03-21,1592.938
2017-03-22,1591.783
2017-03-23,1593.687
2017-03-24,1595.907
2017-03-27,1596.624
2017-03-28,1607.002
2017-03-29,1608.422
2017-03-30,1609.609
2017-03-31,1606.242
2017-04-03,1603.489
2017-04-04,1604.273
2017-04-05,1600.845
2017-04-06,1602.25
2017-04-07,1602.608
2017-04-10,1604.995
2017-04-11,1606.379
2017-04-12,1602.372
2017-04-13,1596.497
2017-04-14,1595.318
2017-04-17,1608.362
2017-04-18,1602.563
2017-04-19,1603.197
2017-04-20,1613.57
2017-04-21,1610.382
2017-04-24,1632.855
2017-04-25,1641.458
2017-04-26,1642.868
2017-04-27,1646.498
2017-04-28,1645.503
2017-05-01,1650.504
2017-05-02,1655.531
2017-05-03,1651.06
2017-05-04,1654.591
2017-05-05,1663.79
2017-05-08,1665.343
2017-05-09,1666.084
2017-05-10,1668.682
2017-05-11,1666.015
2017-05-12,1669.059
2017-05-15,1675.961
2017-05-16,1680.842
2017-05-17,1659.649
2017-05-18,1661.467
2017-05-19,1672.8
2017-05-22,1683.623
2017-05-23,1683.378
2017-05-24,1686.328
2017-05-25,1694.765
2017-05-26,1694.32
2017-05-29,1694.012
2017-05-30,1693.208
2017-05-31,1697.036
2017-06-01,1708.512
2017-06-02,1721.882
2017-06-05,1719.306
2017-06-06,1713.024
2017-06-07,1714.156
2017-06-08,1710.138
2017-06-09,1699.135
2017-06-12,1690.872
2017-06-13,1703.435
2017-06-14,1705.634
2017-06-15,1691.988
2017-06-16,1697.145
2017-06-19,1712.202
2017-06-20,1700.441
2017-06-21,1702.506
2017-06-22,1704.455
2017-06-23,1709.649
2017-06-26,1709.918
2017-06-27,1696.651
2017-06-28,1709.509
2017-06-29,1693.166
2017-06-30,1691.769
2017-07-03,1688.854
2017-07-04,1685.925
2017-07-05,1690.451
2017-07-06,1679.449
2017-07-07,1686.202
2017-07-10,1691.305
2017-07-11,1691.776
2017-07-12,1709.415
2017-07-13,1712.677
2017-07-14,1724.322
2017-07-17,1725.3
2017-07-18,1728.594
2017-07-19,1738.065
2017-07-20,1741.929
2017-07-21,1739.265
2017-07-24,1737.677
2017-07-25,1738.825
2017-07-26,1741.428
2017-07-27,1740.402
2017-07-28,1736.598
2017-07-31,1733.897
2017-08-01,1741.491
2017-08-02,1741.444
2017-08-03,1740.238
2017-08-04,1739.788
2017-08-07,1744.776
2017-08-08,1739.38
2017-08-09,1735.071
2017-08-10,1714.748
2017-08-11,1716.977
2017-08-14,1731.257
2017-08-15,1727.817
2017-08-16,1733.8
2017-08-17,1719.195
2017-08-18,1713.909
2017-08-21,1715.69
2017-08-22,1730.688
2017-08-23,1726.856
2017-08-24,1724.572
2017-08-25,1727.951
2017-08-28,1731.529
2017-08-29,1733.037
2017-08-30,1738.338
2017-08-31,1751.157
2017-09-01,1756.181
2017-09-04,1753.93
2017-09-05,1748.327
2017-09-06,1752.087
2017-09-07,1760.641
2017-09-08,1759.669
2017-09-11,1773.027
2017-09-12,1776.347
2017-09-13,1773.941
2017-09-14,1769.483
2017-09-15,1773.119
2017-09-18,1774.975
2017-09-19,1777.862
2017-09-20,1780.291
2017-09-21,1770.591
2017-09-22,1773.888
2017-09-25,1765.515
2017-09-26,1760.906
2017-09-27,1768.955
2017-09-28,1773.715
2017-09-29,1782.836
2017-10-02,1786.689
2017-10-03,1791.167
2017-10-04,1794.169
2017-10-05,1798.235
2017-10-06,1797.171
2017-10-09,1796.58
2017-10-10,1803.288
2017-10-11,1807.379
2017-10-12,1809.663
2017-10-13,1814.608
2017-10-16,1815.837
2017-10-17,1813.105
2017-10-18,1814.926
2017-10-19,1814.397
2017-10-20,1816.213
2017-10-23,1810.696
2017-10-24,1811.591
2017-10-25,1806.261
2017-10-26,1808.555
2017-10-27,1823.933
2017-10-30,1825.186
2017-10-31,1830.977
2017-11-01,1832.211
2017-11-02,1832.313
2017-11-03,1838.019
2017-11-06,1841.717
2017-11-07,1841.073
2017-11-08,1845.777
2017-11-09,1836.293
2017-11-10,1836.688
2017-11-13,1833.304
2017-11-14,1831.091
2017-11-15,1819.476
2017-11-16,1838.011
2017-11-17,1836.361
2017-11-20,1841.086
2017-11-21,1855.591
2017-11-22,1857.28
2017-11-23,1860.467
2017-11-24,1867.25
2017-11-27,1864.121
2017-11-28,1870.414
2017-11-29,1860.384
2017-11-30,1872.155
2017-12-01,1862.528
2017-12-04,1857.017
2017-12-05,1853.043
2017-12-06,1849.559
2017-12-07,1858.182
2017-12-08,1865.985
2017-12-11,1871.77
2017-12-12,1870.291
2017-12-13,1873.373
2017-12-14,1869.093
2017-12-15,1878.009
2017-12-18,1896.548
2017-12-19,1889.894
2017-12-20,1889.24
2017-12-21,1893.007
2017-12-22,1891.883
2017-12-25,1892.432
2017-12-26,1891.74
2017-12-27,1896.657
2017-12-28,1900.813
2017-12-29,1896.934
2018-01-01,1896.963
2018-01-02,1910.605
2018-01-03,1922.775
2018-01-04,1937.152
2018-01-05,1952.036
2018-01-08,1953.853
2018-01-09,1957.834
2018-01-10,1954.739
2018-01-11,1963.495
2018-01-12,1975.763
2018-01-15,1983.573
2018-01-16,1977.599
2018-01-17,1990.475
2018-01-18,1988.497
2018-01-19,2001.514
2018-01-22,2012.658
2018-01-23,2025.065
2018-01-24,2023.668
2018-01-25,2024.754
2018-01-26,2039.298
2018-01-29,2025.737
2018-01-30,2009.744
2018-01-31,2011.718
2018-02-01,2010.492
2018-02-02,1972.489
2018-02-05,1912.116
2018-02-06,1910.067
2018-02-07,1911.399
2018-02-08,1857.527
2018-02-09,1864.033
2018-02-12,1888.416
2018-02-13,1894.524
2018-02-14,1921.759
2018-02-15,1948.939
2018-02-16,1954.898
2018-02-19,1952.593
2018-02-20,1948.44
2018-02-21,1944.359
2018-02-22,1943.859
2018-02-23,1964.855
2018-02-26,1982.131
2018-02-27,1964.291
2018-02-28,1946.27
2018-03-01,1919.485
2018-03-02,1922.651
2018-03-05,1937.594
2018-03-06,1951.429
2018-03-07,1953.604
2018-03-08,1964.089
2018-03-09,1988.858
2018-03-12,1994.255
2018-03-13,1984.522
2018-03-14,1978.833
2018-03-15,1978.335
2018-03-16,1976.128
2018-03-19,1954.511
2018-03-20,1957.235
2018-03-21,1954.714
2018-03-22,1920.928
2018-03-23,1886.926
2018-03-26,1918.951
2018-03-27,1899.477
2018-03-28,1888.574
2018-03-29,1908.219
2018-03-30,1909.942
2018-04-02,1883.238
2018-04-03,1891.143
2018-04-04,1902.163
2018-04-05,1919.87
2018-04-06,1893.033
2018-04-09,1900.282
2018-04-10,1927.609
2018-04-11,1921.159
2018-04-12,1929.435
2018-04-13,1926.595
2018-04-16,1937.461
2018-04-17,1959.206
2018-04-18,1969.334
2018-04-19,1959.682
2018-04-20,1941.807
2018-04-23,1936.244
2018-04-24,1915.583
2018-04-25,1910.808
2018-04-26,1931.306
2018-04-27,1933.897
2018-04-30,1926.981
2018-05-01,1928.854
2018-05-02,1927.601
2018-05-03,1926.039
2018-05-04,1945.488
2018-05-07,1955.913
2018-05-08,1956.81
2018-05-09,1969.57
2018-05-10,1982.203
2018-05-11,1990.305
2018-05-14,1993.697
2018-05-15,1976.962
2018-05-16,1983.119
2018-05-17,1986.267
2018-05-18,1985.873
2018-05-21,1996.077
2018-05-22,1990.988
2018-05-23,1989.711
2018-05-24,1989.456
2018-05-25,1986.869
2018-05-28,1984.571
2018-05-29,1967.401
2018-05-30,1982.135
2018-05-31,1978.333
2018-06-01,1994.083
2018-06-04,2008.669
2018-06-05,2012.238
2018-06-06,2027.077
2018-06-07,2022.186
2018-06-08,2023.856
2018-06-11,2030.339
2018-06-12,2035.658
2018-06-13,2032.899
2018-06-14,2036.677
2018-06-15,2030.119
2018-06-18,2025.756
2018-06-19,2008.156
2018-06-20,2018.335
2018-06-21,2006.602
2018-06-22,2008.986
2018-06-25,1974.899
2018-06-26,1979.799
2018-06-27,1964.805
2018-06-28,1968.017
2018-06-29,1978.926
2018-07-02,1974.225
2018-07-03,1971.461
2018-07-04,1969.724
2018-07-05,1982.785
2018-07-06,2002.419
2018-07-09,2020.408
2018-07-10,2023.967
2018-07-11,2009.566
2018-07-12,2028.415
2018-07-13,2035.113
2018-07-16,2031.933
2018-07-17,2039.821
2018-07-18,2045.12
2018-07-19,2037.705
2018-07-20,2042.656
2018-07-23,2039.304
2018-07-24,2045.912
2018-07-25,2059.647
2018-07-26,2053.634
2018-07-27,2040.232
2018-07-30,2021.445
2018-07-31,2026.02
2018-08-01,2029.065
2018-08-02,2034.962
2018-08-03,2038.107
2018-08-06,2043.167
2018-08-07,2051.291
2018-08-08,2051.169
2018-08-09,2052.8
2018-08-10,2031.968
2018-08-13,2022.378
2018-08-14,2033.969
2018-08-15,2010.183
2018-08-16,2020.887
2018-08-17,2026.023
2018-08-20,2033.072
2018-08-21,2041.806
2018-08-22,2049.762
2018-08-23,2046.431
2018-08-24,2061.676
2018-08-27,2081.126
2018-08-28,2084.905
2018-08-29,2095.981
2018-08-30,2090.307
2018-08-31,2088.08
2018-09-03,2085.512
2018-09-04,2076.047
2018-09-05,2056.229
2018-09-06,2047.0
2018-09-07,2041.615
2018-09-10,2046.059
2018-09-11,2055.02
2018-09-12,2058.165
2018-09-13,2067.619
2018-09-14,2071.958
2018-09-17,2057.608
2018-09-18,2069.641
2018-09-19,2070.455
2018-09-20,2086.022
2018-09-21,2085.86
2018-09-24,2084.24
2018-09-25,2089.979
2018-09-26,2088.793
2018-09-27,2090.141
2018-09-28,2087.499
2018-10-01,2089.74
2018-10-02,2078.875
2018-10-03,2080.312
2018-10-04,2050.303
2018-10-05,2032.766
2018-10-08,2017.92
2018-10-09,2012.517
2018-10-10,1951.91
2018-10-11,1916.726
2018-10-12,1944.812
2018-10-15,1932.954
2018-10-16,1974.971
2018-10-17,1970.635
2018-10-18,1940.094
2018-10-19,1931.884
2018-10-22,1929.207
2018-10-23,1908.151
2018-10-24,1857.712
2018-10-25,1879.755
2018-10-26,1852.441
2018-10-29,1834.685
2018-10-30,1856.522
2018-10-31,1889.118
2018-11-01,1913.893
2018-11-02,1910.476
2018-11-05,1904.787
2018-11-06,1914.04
2018-11-07,1952.322
2018-11-08,1948.892
2018-11-09,1926.481
2018-11-12,1886.135
2018-11-13,1884.833
2018-11-14,1874.221
2018-11-15,1887.892
2018-11-16,1889.7
2018-11-19,1854.53
2018-11-20,1823.203
2018-11-21,1835.822
2018-11-22,1836.612
2018-11-23,1830.038
2018-11-26,1854.51
2018-11-27,1851.885
2018-11-28,1889.447
2018-11-29,1895.903
2018-11-30,1901.681
2018-12-03,1931.159
2018-12-04,1879.156
2018-12-05,1870.919
2018-12-06,1858.339
2018-12-07,1829.115
2018-12-10,1821.646
2018-12-11,1824.683
2018-12-12,1848.427
2018-12-13,1843.634
2018-12-14,1810.042
2018-12-17,1779.836
2018-12-18,1779.682
2018-12-19,1761.787
2018-12-20,1728.7
2018-12-21,1696.567
2018-12-24,1671.485
2018-12-25,1663.26
2018-12-26,1722.503
2018-12-27,1734.487
2018-12-28,1741.892
2018-12-31,1756.05
2019-01-01,1756.068
2019-01-02,1752.798
2019-01-03,1718.596
2019-01-04,1768.517
2019-01-07,1789.006
2019-01-08,1806.831
2019-01-09,1826.653
2019-01-10,1831.475
2019-01-11,1828.612
2019-01-14,1817.469
2019-01-15,1837.219
2019-01-16,1838.965
2019-01-17,1848.549
2019-01-18,1871.301
2019-01-21,1871.616
2019-01-22,1849.736
2019-01-23,1849.375
2019-01-24,1855.034
2019-01-25,1876.835
2019-01-28,1863.677
2019-01-29,1859.948
2019-01-30,1886.746
2019-01-31,1907.725
2019-02-01,1908.099
2019-02-04,1921.995
2019-02-05,1937.547
2019-02-06,1931.328
2019-02-07,1911.88
2019-02-08,1907.684
2019-02-11,1909.373
2019-02-12,1934.248
2019-02-13,1941.838
2019-02-14,1942.333
2019-02-15,1956.327
2019-02-18,1962.821
2019-02-19,1964.429
2019-02-20,1970.255
2019-02-21,1965.842
2019-02-22,1977.95
2019-02-25,1983.186
2019-02-26,1983.352
2019-02-27,1982.703
2019-02-28,1977.03
2019-03-01,1991.985
2019-03-04,1985.532
2019-03-05,1983.233
2019-03-06,1972.867
2019-03-07,1956.009
2019-03-08,1947.289
2019-03-11,1971.703
2019-03-12,1981.273
2019-03-13,1992.871
2019-03-14,1993.612
2019-03-15,2005.329
2019-03-18,2013.079
2019-03-19,2017.226
2019-03-20,2015.057
2019-03-21,2034.593
2019-03-22,1998.272
2019-03-25,1992.308
2019-03-26,2006.325
2019-03-27,1998.37
2019-03-28,2003.239
2019-03-29,2018.175
2019-04-01,2039.533
2019-04-02,2040.912
2019-04-03,2054.003
2019-04-04,2051.64
2019-04-05,2060.076
2019-04-08,2063.568
2019-04-09,2055.991
2019-04-10,2062.858
2019-04-11,2061.89
2019-04-12,2071.885
2019-04-15,2075.439
2019-04-16,2074.328
2019-04-17,2068.967
2019-04-18,2070.008
2019-04-19,2070.988
2019-04-22,2074.055
2019-04-23,2092.385
2019-04-24,2091.597
2019-04-25,2091.406
2019-04-26,2101.322
2019-04-29,2103.227
2019-04-30,2100.566
2019-05-01,2092.689
2019-05-02,2085.08
2019-05-03,2104.133
2019-05-06,2094.951
2019-05-07,2063.507
2019-05-08,2063.269
2019-05-09,2051.184
2019-05-10,2056.892
2019-05-13,2011.778
2019-05-14,2025.322
2019-05-15,2042.652
2019-05-16,2060.944
2019-05-17,2050.55
2019-05-20,2033.544
2019-05-21,2048.284
2019-05-22,2044.667
2019-05-23,2019.145
2019-05-24,2026.805
2019-05-27,2028.025
2019-05-28,2023.163
2019-05-29,2001.019
2019-05-30,2006.173
2019-05-31,1987.735
2019-06-03,1973.538
2019-06-04,2005.607
2019-06-05,2027.885
2019-06-06,2036.409
2019-06-07,2064.639
2019-06-10,2076.126
2019-06-11,2078.422
2019-06-12,2075.537
2019-06-13,2078.275
2019-06-14,2071.058
2019-06-17,2075.438
2019-06-18,2096.463
2019-06-19,2108.406
2019-06-20,2131.81
2019-06-21,2123.716
2019-06-24,2123.284
2019-06-25,2105.128
2019-06-26,2100.755
2019-06-27,2111.926
2019-06-28,2123.997
2019-07-01,2138.888
2019-07-02,2145.628
2019-07-03,2160.766
2019-07-04,2162.097
2019-07-05,2152.567
2019-07-08,2140.376
2019-07-09,2141.704
2019-07-10,2150.675
2019-07-11,2155.903
2019-07-12,2163.969
2019-07-15,2167.413
2019-07-16,2161.028
2019-07-17,2153.625
2019-07-18,2151.313
2019-07-19,2148.111
2019-07-22,2154.039
2019-07-23,2163.412
2019-07-24,2174.81
2019-07-25,2163.123
2019-07-26,2176.273
2019-07-29,2170.267
2019-07-30,2162.992
2019-07-31,2148.266
2019-08-01,2138.368
2019-08-02,2113.204
2019-08-05,2057.839
2019-08-06,2073.35
2019-08-07,2083.834
2019-08-08,2121.622
2019-08-09,2109.016
2019-08-12,2092.215
2019-08-13,2110.305
2019-08-14,2063.411
2019-08-15,2061.985
2019-08-16,2086.864
2019-08-19,2109.566
2019-08-20,2102.249
2019-08-21,2121.564
2019-08-22,2113.695
2019-08-23,2077.634
2019-08-26,2087.807
2019-08-27,2088.839
2019-08-28,2093.2
2019-08-29,2117.061
2019-08-30,2121.112
2019-09-02,2119.255
2019-09-03,2104.97
2019-09-04,2126.718
2019-09-05,2153.732
2019-09-06,2156.187
2019-09-09,2144.872
2019-09-10,2133.745
2019-09-11,2148.594
2019-09-12,2158.235
2019-09-13,2159.468
2019-09-16,2149.399
2019-09-17,2159.523
2019-09-18,2158.26
2019-09-19,2163.06
2019-09-20,2151.543
2019-09-23,2147.866
2019-09-24,2135.263
2019-09-25,2138.688
2019-09-26,2136.802
2019-09-27,2123.229
2019-09-30,2130.313
2019-10-01,2111.055
