Date,WORLD ex USA SMALL GROWTH Small Cap
2010-09-16,765.885
2010-09-17,767.971
2010-09-20,774.53
2010-09-21,776.817
2010-09-22,782.181
2010-09-23,779.233
2010-09-24,786.792
2010-09-27,792.136
2010-09-28,794.728
2010-09-29,799.924
2010-09-30,796.271
2010-10-01,800.706
2010-10-04,795.729
2010-10-05,807.857
2010-10-06,817.41
2010-10-07,819.095
2010-10-08,819.446
2010-10-11,823.343
2010-10-12,816.792
2010-10-13,831.462
2010-10-14,840.585
2010-10-15,834.039
2010-10-18,832.966
2010-10-19,818.974
2010-10-20,828.078
2010-10-21,831.579
2010-10-22,830.028
2010-10-25,840.668
2010-10-26,834.422
2010-10-27,822.526
2010-10-28,829.506
2010-10-29,833.934
2010-11-01,837.363
2010-11-02,842.552
2010-11-03,840.247
2010-11-04,862.258
2010-11-05,863.93
2010-11-08,864.13
2010-11-09,868.125
2010-11-10,852.8
2010-11-11,851.986
2010-11-12,844.29
2010-11-15,843.944
2010-11-16,826.011
2010-11-17,828.015
2010-11-18,844.003
2010-11-19,845.541
2010-11-22,847.57
2010-11-23,832.961
2010-11-24,837.91
2010-11-25,843.845
2010-11-26,833.995
2010-11-29,824.546
2010-11-30,821.922
2010-12-01,834.676
2010-12-02,853.911
2010-12-03,867.891
2010-12-06,871.817
2010-12-07,877.095
2010-12-08,868.654
2010-12-09,868.307
2010-12-10,869.283
2010-12-13,883.066
2010-12-14,886.707
2010-12-15,883.264
2010-12-16,875.406
2010-12-17,877.212
2010-12-20,878.242
2010-12-21,885.112
2010-12-22,884.412
2010-12-23,887.087
2010-12-24,886.625
2010-12-27,885.771
2010-12-28,890.426
2010-12-29,899.552
2010-12-30,903.19
2010-12-31,913.061
2011-01-03,912.125
2011-01-04,912.987
2011-01-05,900.828
2011-01-06,897.36
2011-01-07,896.601
2011-01-10,892.115
2011-01-11,900.974
2011-01-12,912.486
2011-01-13,920.217
2011-01-14,917.459
2011-01-17,916.438
2011-01-18,924.563
2011-01-19,925.616
2011-01-20,902.972
2011-01-21,905.28
2011-01-24,907.736
2011-01-25,906.336
2011-01-26,915.066
2011-01-27,916.863
2011-01-28,910.977
2011-01-31,909.433
2011-02-01,926.99
2011-02-02,929.889
2011-02-03,928.069
2011-02-04,930.186
2011-02-07,938.452
2011-02-08,942.625
2011-02-09,937.288
2011-02-10,927.525
2011-02-11,926.097
2011-02-14,933.017
2011-02-15,933.59
2011-02-16,934.578
2011-02-17,938.696
2011-02-18,941.557
2011-02-21,936.59
2011-02-22,924.982
2011-02-23,919.629
2011-02-24,911.57
2011-02-25,924.753
2011-02-28,935.335
2011-03-01,940.897
2011-03-02,936.9
2011-03-03,940.519
2011-03-04,947.226
2011-03-07,944.837
2011-03-08,937.345
2011-03-09,937.319
2011-03-10,914.439
2011-03-11,909.25
2011-03-14,887.48
2011-03-15,850.23
2011-03-16,860.814
2011-03-17,876.744
2011-03-18,892.368
2011-03-21,909.195
2011-03-22,918.568
2011-03-23,916.053
2011-03-24,924.262
2011-03-25,925.886
2011-03-28,922.712
2011-03-29,921.68
2011-03-30,933.393
2011-03-31,937.498
2011-04-01,936.993
2011-04-04,947.711
2011-04-05,946.268
2011-04-06,948.636
2011-04-07,943.085
2011-04-08,955.938
2011-04-11,954.273
2011-04-12,938.273
2011-04-13,946.713
2011-04-14,951.305
2011-04-15,948.924
2011-04-18,934.134
2011-04-19,939.38
2011-04-20,961.297
2011-04-21,972.525
2011-04-22,973.284
2011-04-25,970.16
2011-04-26,971.286
2011-04-27,969.992
2011-04-28,985.91
2011-04-29,988.07
2011-05-02,991.118
2011-05-03,979.909
2011-05-04,972.785
2011-05-05,961.146
2011-05-06,962.84
2011-05-09,957.643
2011-05-10,967.184
2011-05-11,963.896
2011-05-12,949.041
2011-05-13,945.52
2011-05-16,940.102
2011-05-17,929.743
2011-05-18,939.338
2011-05-19,943.234
2011-05-20,942.852
2011-05-23,923.73
2011-05-24,928.39
2011-05-25,928.041
2011-05-26,936.1
2011-05-27,949.557
2011-05-30,953.063
2011-05-31,962.502
2011-06-01,963.694
2011-06-02,953.074
2011-06-03,953.352
2011-06-06,950.588
2011-06-07,952.868
2011-06-08,939.362
2011-06-09,941.851
2011-06-10,929.929
2011-06-13,927.402
2011-06-14,938.438
2011-06-15,926.618
2011-06-16,906.2
2011-06-17,910.295
2011-06-20,903.737
2011-06-21,920.376
2011-06-22,924.747
2011-06-23,902.993
2011-06-24,903.853
2011-06-27,899.396
2011-06-28,907.963
2011-06-29,926.276
2011-06-30,941.753
2011-07-01,945.526
2011-07-04,954.82
2011-07-05,954.848
2011-07-06,951.176
2011-07-07,957.455
2011-07-08,954.466
2011-07-11,933.738
2011-07-12,928.824
2011-07-13,947.434
2011-07-14,940.902
2011-07-15,938.703
2011-07-18,927.163
2011-07-19,937.528
2011-07-20,945.498
2011-07-21,955.371
2011-07-22,964.181
2011-07-25,961.978
2011-07-26,968.148
2011-07-27,955.568
2011-07-28,945.428
2011-07-29,943.353
2011-08-01,941.259
2011-08-02,923.536
2011-08-03,907.422
2011-08-04,867.101
2011-08-05,842.87
2011-08-08,806.136
2011-08-09,818.194
2011-08-10,821.745
2011-08-11,833.38
2011-08-12,845.831
2011-08-15,865.552
2011-08-16,859.865
2011-08-17,864.698
2011-08-18,829.753
2011-08-19,821.521
2011-08-22,818.936
2011-08-23,827.415
2011-08-24,828.03
2011-08-25,826.81
2011-08-26,830.905
2011-08-29,848.448
2011-08-30,858.07
2011-08-31,874.213
2011-09-01,870.456
2011-09-02,858.551
2011-09-05,834.054
2011-09-06,821.462
2011-09-07,839.917
2011-09-08,846.737
2011-09-09,826.351
2011-09-12,804.453
2011-09-13,812.007
2011-09-14,810.968
2011-09-15,827.708
2011-09-16,838.621
2011-09-19,820.643
2011-09-20,823.749
2011-09-21,815.051
2011-09-22,773.276
2011-09-23,765.847
2011-09-26,755.296
2011-09-27,787.286
2011-09-28,785.194
2011-09-29,785.009
2011-09-30,771.122
2011-10-03,753.096
2011-10-04,731.647
2011-10-05,741.571
2011-10-06,764.134
2011-10-07,774.906
2011-10-10,787.741
2011-10-11,794.969
2011-10-12,809.673
2011-10-13,807.39
2011-10-14,814.486
2011-10-17,812.78
2011-10-18,805.247
2011-10-19,808.943
2011-10-20,793.978
2011-10-21,811.561
2011-10-24,828.855
2011-10-25,826.118
2011-10-26,824.286
2011-10-27,856.712
2011-10-28,861.267
2011-10-31,835.835
2011-11-01,804.988
2011-11-02,811.716
2011-11-03,819.974
2011-11-04,824.682
2011-11-07,823.28
2011-11-08,826.456
2011-11-09,812.964
2011-11-10,800.921
2011-11-11,820.326
2011-11-14,815.955
2011-11-15,807.613
2011-11-16,802.891
2011-11-17,793.678
2011-11-18,787.318
2011-11-21,766.021
2011-11-22,764.884
2011-11-23,748.661
2011-11-24,746.404
2011-11-25,742.618
2011-11-28,763.134
2011-11-29,773.735
2011-11-30,798.296
2011-12-01,796.422
2011-12-02,800.054
2011-12-05,808.745
2011-12-06,798.237
2011-12-07,802.925
2011-12-08,790.834
2011-12-09,790.241
2011-12-12,778.905
2011-12-13,772.272
2011-12-14,752.819
2011-12-15,753.091
2011-12-16,757.914
2011-12-19,750.206
2011-12-20,767.332
2011-12-21,768.118
2011-12-22,768.471
2011-12-23,773.768
2011-12-26,773.976
2011-12-27,774.745
2011-12-28,765.243
2011-12-29,767.874
2011-12-30,779.791
2012-01-02,783.01
2012-01-03,800.311
2012-01-04,798.007
2012-01-05,789.41
2012-01-06,786.675
2012-01-09,788.295
2012-01-10,797.926
2012-01-11,796.214
2012-01-12,800.359
2012-01-13,797.776
2012-01-16,799.798
2012-01-17,807.782
2012-01-18,814.031
2012-01-19,822.469
2012-01-20,825.474
2012-01-23,832.534
2012-01-24,822.267
2012-01-25,827.04
2012-01-26,842.265
2012-01-27,843.33
2012-01-30,836.392
2012-01-31,842.158
2012-02-01,856.998
2012-02-02,862.027
2012-02-03,864.091
2012-02-06,866.423
2012-02-07,866.663
2012-02-08,867.653
2012-02-09,869.628
2012-02-10,861.121
2012-02-13,866.353
2012-02-14,859.058
2012-02-15,863.391
2012-02-16,857.12
2012-02-17,864.254
2012-02-20,873.052
2012-02-21,872.878
2012-02-22,872.738
2012-02-23,877.726
2012-02-24,884.84
2012-02-27,880.667
2012-02-28,884.399
2012-02-29,883.429
2012-03-01,881.717
2012-03-02,878.368
2012-03-05,871.297
2012-03-06,849.163
2012-03-07,853.09
2012-03-08,869.538
2012-03-09,868.783
2012-03-12,864.57
2012-03-13,872.027
2012-03-14,865.417
2012-03-15,868.055
2012-03-16,875.24
2012-03-19,877.519
2012-03-20,868.156
2012-03-21,865.629
2012-03-22,861.693
2012-03-23,866.879
2012-03-26,877.168
2012-03-27,878.219
2012-03-28,870.259
2012-03-29,865.923
2012-03-30,874.983
2012-04-02,883.294
2012-04-03,880.18
2012-04-04,857.296
2012-04-05,855.47
2012-04-06,854.785
2012-04-09,853.492
2012-04-10,842.787
2012-04-11,846.604
2012-04-12,862.134
2012-04-13,856.964
2012-04-16,851.587
2012-04-17,861.5
2012-04-18,866.869
2012-04-19,864.839
2012-04-20,868.899
2012-04-23,853.597
2012-04-24,857.926
2012-04-25,866.491
2012-04-26,873.92
2012-04-27,879.277
2012-04-30,880.601
2012-05-01,879.356
2012-05-02,878.086
2012-05-03,874.185
2012-05-04,860.511
2012-05-07,850.741
2012-05-08,838.857
2012-05-09,828.206
2012-05-10,837.107
2012-05-11,834.307
2012-05-14,816.457
2012-05-15,804.312
2012-05-16,794.475
2012-05-17,795.453
2012-05-18,782.552
2012-05-21,787.0
2012-05-22,798.151
2012-05-23,782.785
2012-05-24,784.913
2012-05-25,782.286
2012-05-28,786.718
2012-05-29,796.201
2012-05-30,782.599
2012-05-31,781.821
2012-06-01,766.898
2012-06-04,760.868
2012-06-05,767.766
2012-06-06,783.083
2012-06-07,792.941
2012-06-08,781.496
2012-06-11,785.111
2012-06-12,781.077
2012-06-13,782.156
2012-06-14,779.946
2012-06-15,788.996
2012-06-18,794.691
2012-06-19,802.076
2012-06-20,808.365
2012-06-21,797.532
2012-06-22,787.375
2012-06-25,778.933
2012-06-26,775.33
2012-06-27,781.213
2012-06-28,778.386
2012-06-29,804.296
2012-07-02,809.664
2012-07-03,819.595
2012-07-04,820.405
2012-07-05,815.666
2012-07-06,808.297
2012-07-09,802.102
2012-07-10,802.311
2012-07-11,798.485
2012-07-12,787.644
2012-07-13,799.367
2012-07-16,802.453
2012-07-17,800.383
2012-07-18,802.976
2012-07-19,816.343
2012-07-20,807.965
2012-07-23,786.419
2012-07-24,785.526
2012-07-25,785.361
2012-07-26,803.684
2012-07-27,810.846
2012-07-30,815.766
2012-07-31,814.818
2012-08-01,812.151
2012-08-02,803.448
2012-08-03,812.395
2012-08-06,823.897
2012-08-07,828.71
2012-08-08,829.177
2012-08-09,831.205
2012-08-10,832.677
2012-08-13,830.353
2012-08-14,831.88
2012-08-15,831.499
2012-08-16,837.225
2012-08-17,840.544
2012-08-20,840.878
2012-08-21,850.963
2012-08-22,844.901
2012-08-23,850.899
2012-08-24,844.18
2012-08-27,844.447
2012-08-28,840.531
2012-08-29,840.048
2012-08-30,832.283
2012-08-31,840.623
2012-09-03,842.555
2012-09-04,838.03
2012-09-05,835.399
2012-09-06,846.77
2012-09-07,863.608
2012-09-10,864.304
2012-09-11,866.196
2012-09-12,871.854
2012-09-13,875.791
2012-09-14,894.229
2012-09-17,890.635
2012-09-18,885.325
2012-09-19,890.284
2012-09-20,883.091
2012-09-21,889.645
2012-09-24,883.552
2012-09-25,886.904
2012-09-26,873.283
2012-09-27,880.285
2012-09-28,879.962
2012-10-01,882.873
2012-10-02,883.059
2012-10-03,875.075
2012-10-04,885.899
2012-10-05,893.153
2012-10-08,887.227
2012-10-09,879.742
2012-10-10,872.753
2012-10-11,873.865
2012-10-12,874.146
2012-10-15,873.06
2012-10-16,881.912
2012-10-17,893.2
2012-10-18,894.507
2012-10-19,888.563
2012-10-22,888.343
2012-10-23,876.995
2012-10-24,876.959
2012-10-25,882.221
2012-10-26,879.369
2012-10-29,876.962
2012-10-30,879.428
2012-10-31,880.894
2012-11-01,887.299
2012-11-02,886.01
2012-11-05,879.77
2012-11-06,881.125
2012-11-07,877.742
2012-11-08,872.861
2012-11-09,868.955
2012-11-12,864.484
2012-11-13,860.354
2012-11-14,853.816
2012-11-15,847.71
2012-11-16,843.886
2012-11-19,860.89
2012-11-20,861.194
2012-11-21,860.696
2012-11-22,868.211
2012-11-23,874.716
2012-11-26,873.998
2012-11-27,874.872
2012-11-28,872.313
2012-11-29,880.626
2012-11-30,880.7
2012-12-03,881.993
2012-12-04,883.329
2012-12-05,882.495
2012-12-06,885.583
2012-12-07,885.003
2012-12-10,886.058
2012-12-11,889.433
2012-12-12,893.669
2012-12-13,891.308
2012-12-14,892.876
2012-12-17,893.129
2012-12-18,898.746
2012-12-19,905.657
2012-12-20,904.169
2012-12-21,898.088
2012-12-24,896.29
2012-12-25,897.077
2012-12-26,897.641
2012-12-27,899.768
2012-12-28,899.514
2012-12-31,902.373
2013-01-01,902.533
2013-01-02,918.01
2013-01-03,915.849
2013-01-04,915.367
2013-01-07,918.895
2013-01-08,915.355
2013-01-09,917.913
2013-01-10,924.682
2013-01-11,926.425
2013-01-14,924.22
2013-01-15,925.953
2013-01-16,923.241
2013-01-17,925.849
2013-01-18,927.131
2013-01-21,928.673
2013-01-22,930.765
2013-01-23,930.27
2013-01-24,929.961
2013-01-25,933.538
2013-01-28,931.426
2013-01-29,930.655
2013-01-30,933.73
2013-01-31,934.293
2013-02-01,942.418
2013-02-04,934.45
2013-02-05,929.965
2013-02-06,935.514
2013-02-07,933.406
2013-02-08,938.215
2013-02-11,931.937
2013-02-12,938.518
2013-02-13,937.991
2013-02-14,935.612
2013-02-15,932.224
2013-02-18,932.282
2013-02-19,940.398
2013-02-20,938.521
2013-02-21,926.263
2013-02-22,930.579
2013-02-25,931.762
2013-02-26,926.326
2013-02-27,929.995
2013-02-28,935.808
2013-03-01,929.204
2013-03-04,928.38
2013-03-05,938.322
2013-03-06,942.663
2013-03-07,942.829
2013-03-08,939.876
2013-03-11,942.875
2013-03-12,943.357
2013-03-13,939.326
2013-03-14,947.842
2013-03-15,962.107
2013-03-18,954.525
2013-03-19,952.672
2013-03-20,952.604
2013-03-21,957.504
2013-03-22,956.808
2013-03-25,956.123
2013-03-26,958.112
2013-03-27,957.005
2013-03-28,960.195
2013-03-29,959.565
2013-04-01,950.557
2013-04-02,949.515
2013-04-03,950.347
2013-04-04,939.975
2013-04-05,938.614
2013-04-08,942.169
2013-04-09,946.606
2013-04-10,954.791
2013-04-11,963.119
2013-04-12,957.839
2013-04-15,940.106
2013-04-16,936.532
2013-04-17,929.31
2013-04-18,927.054
2013-04-19,929.994
2013-04-22,933.889
2013-04-23,942.862
2013-04-24,953.495
2013-04-25,964.597
2013-04-26,965.27
2013-04-29,968.379
2013-04-30,978.544
2013-05-01,977.536
2013-05-02,971.422
2013-05-03,976.624
2013-05-06,975.14
2013-05-07,983.351
2013-05-08,997.079
2013-05-09,993.852
2013-05-10,986.306
2013-05-13,986.872
2013-05-14,987.651
2013-05-15,980.839
2013-05-16,982.36
2013-05-17,980.387
2013-05-20,987.474
2013-05-21,986.652
2013-05-22,981.444
2013-05-23,956.648
2013-05-24,960.451
2013-05-27,956.387
2013-05-28,958.745
2013-05-29,963.7
2013-05-30,961.263
2013-05-31,958.423
2013-06-03,954.065
2013-06-04,957.655
2013-06-05,948.167
2013-06-06,939.552
2013-06-07,940.564
2013-06-10,950.083
2013-06-11,946.04
2013-06-12,951.673
2013-06-13,941.074
2013-06-14,949.584
2013-06-17,960.021
2013-06-18,959.346
2013-06-19,965.634
2013-06-20,925.755
2013-06-21,920.026
2013-06-24,902.474
2013-06-25,906.806
2013-06-26,907.368
2013-06-27,916.672
2013-06-28,922.152
2013-07-01,932.932
2013-07-02,935.826
2013-07-03,935.126
2013-07-04,943.233
2013-07-05,936.927
2013-07-08,941.737
2013-07-09,948.263
2013-07-10,952.238
2013-07-11,971.845
2013-07-12,972.613
2013-07-15,972.91
2013-07-16,976.831
2013-07-17,976.228
2013-07-18,980.458
2013-07-19,981.764
2013-07-22,992.464
2013-07-23,992.836
2013-07-24,991.463
2013-07-25,988.123
2013-07-26,986.832
2013-07-29,979.129
2013-07-30,985.136
2013-07-31,979.57
2013-08-01,986.486
2013-08-02,997.578
2013-08-05,1001.376
2013-08-06,1004.892
2013-08-07,998.488
2013-08-08,1006.86
2013-08-09,1007.985
2013-08-12,1004.4
2013-08-13,1005.387
2013-08-14,1012.985
2013-08-15,1000.247
2013-08-16,1006.125
2013-08-19,1008.482
2013-08-20,1002.773
2013-08-21,996.812
2013-08-22,995.805
2013-08-23,1005.361
2013-08-26,1003.817
2013-08-27,993.349
2013-08-28,980.548
2013-08-29,982.894
2013-08-30,976.852
2013-09-02,989.175
2013-09-03,994.063
2013-09-04,1001.661
2013-09-05,1001.046
2013-09-06,1006.95
2013-09-09,1018.574
2013-09-10,1028.363
2013-09-11,1032.361
2013-09-12,1031.833
2013-09-13,1032.267
2013-09-16,1043.538
2013-09-17,1039.579
2013-09-18,1045.192
2013-09-19,1062.459
2013-09-20,1055.872
2013-09-23,1054.674
2013-09-24,1056.927
2013-09-25,1055.691
2013-09-26,1057.085
2013-09-27,1062.737
2013-09-30,1059.186
2013-10-01,1062.664
2013-10-02,1059.847
2013-10-03,1057.386
2013-10-04,1052.691
2013-10-07,1042.667
2013-10-08,1041.078
2013-10-09,1035.364
2013-10-10,1045.271
2013-10-11,1053.006
2013-10-14,1056.053
2013-10-15,1058.035
2013-10-16,1057.002
2013-10-17,1073.364
2013-10-18,1083.677
2013-10-21,1090.292
2013-10-22,1095.127
2013-10-23,1088.08
2013-10-24,1092.196
2013-10-25,1088.345
2013-10-28,1086.458
2013-10-29,1083.98
2013-10-30,1085.908
2013-10-31,1081.226
2013-11-01,1069.615
2013-11-04,1072.476
2013-11-05,1073.034
2013-11-06,1080.859
2013-11-07,1072.183
2013-11-08,1064.973
2013-11-11,1069.021
2013-11-12,1067.736
2013-11-13,1061.66
2013-11-14,1071.876
2013-11-15,1077.443
2013-11-18,1082.164
2013-11-19,1076.922
2013-11-20,1073.888
2013-11-21,1069.374
2013-11-22,1072.713
2013-11-25,1075.51
2013-11-26,1079.88
2013-11-27,1079.516
2013-11-28,1085.491
2013-11-29,1088.137
2013-12-02,1082.752
2013-12-03,1076.725
2013-12-04,1068.365
2013-12-05,1070.881
2013-12-06,1075.198
2013-12-09,1081.508
2013-12-10,1084.683
2013-12-11,1080.29
2013-12-12,1067.458
2013-12-13,1067.285
2013-12-16,1069.314
2013-12-17,1068.682
2013-12-18,1075.004
2013-12-19,1078.478
2013-12-20,1082.68
2013-12-23,1090.317
2013-12-24,1089.307
2013-12-25,1090.155
2013-12-26,1095.663
2013-12-27,1105.501
2013-12-30,1112.745
2013-12-31,1115.437
2014-01-01,1115.538
2014-01-02,1112.793
2014-01-03,1118.673
2014-01-06,1118.725
2014-01-07,1117.695
2014-01-08,1121.048
2014-01-09,1117.236
2014-01-10,1132.192
2014-01-13,1135.469
2014-01-14,1127.794
2014-01-15,1130.93
2014-01-16,1129.278
2014-01-17,1133.289
2014-01-20,1133.303
2014-01-21,1133.163
2014-01-22,1135.681
2014-01-23,1127.85
2014-01-24,1109.108
2014-01-27,1091.797
2014-01-28,1098.799
2014-01-29,1107.268
2014-01-30,1097.295
2014-01-31,1094.397
2014-02-03,1082.676
2014-02-04,1065.692
2014-02-05,1071.506
2014-02-06,1086.633
2014-02-07,1097.665
2014-02-10,1104.491
2014-02-11,1114.283
2014-02-12,1120.19
2014-02-13,1122.651
2014-02-14,1127.365
2014-02-17,1134.949
2014-02-18,1140.599
2014-02-19,1139.476
2014-02-20,1132.924
2014-02-21,1141.94
2014-02-24,1147.923
2014-02-25,1152.596
2014-02-26,1145.954
2014-02-27,1145.827
2014-02-28,1158.129
2014-03-03,1138.136
2014-03-04,1152.105
2014-03-05,1156.815
2014-03-06,1165.51
2014-03-07,1163.475
2014-03-10,1156.261
2014-03-11,1157.604
2014-03-12,1144.762
2014-03-13,1143.865
2014-03-14,1129.95
2014-03-17,1135.782
2014-03-18,1144.837
2014-03-19,1144.016
2014-03-20,1125.82
2014-03-21,1123.388
2014-03-24,1120.415
2014-03-25,1125.451
2014-03-26,1131.428
2014-03-27,1135.222
2014-03-28,1140.808
2014-03-31,1148.794
2014-04-01,1154.375
2014-04-02,1157.496
2014-04-03,1154.73
2014-04-04,1157.856
2014-04-07,1144.487
2014-04-08,1136.675
2014-04-09,1143.142
2014-04-10,1143.909
2014-04-11,1124.887
2014-04-14,1111.624
2014-04-15,1105.694
2014-04-16,1122.038
2014-04-17,1130.754
2014-04-18,1132.769
2014-04-21,1130.491
2014-04-22,1139.642
2014-04-23,1141.222
2014-04-24,1141.557
2014-04-25,1138.478
2014-04-28,1129.339
2014-04-29,1134.114
2014-04-30,1138.678
2014-05-01,1144.789
2014-05-02,1151.095
2014-05-05,1150.14
2014-05-06,1157.155
2014-05-07,1144.011
2014-05-08,1146.296
2014-05-09,1139.273
2014-05-12,1143.049
2014-05-13,1146.054
2014-05-14,1144.464
2014-05-15,1130.454
2014-05-16,1118.706
2014-05-19,1116.181
2014-05-20,1118.072
2014-05-21,1122.73
2014-05-22,1132.648
2014-05-23,1134.825
2014-05-26,1145.207
2014-05-27,1147.152
2014-05-28,1150.791
2014-05-29,1154.045
2014-05-30,1156.881
2014-06-02,1162.268
2014-06-03,1158.143
2014-06-04,1160.643
2014-06-05,1163.525
2014-06-06,1173.246
2014-06-09,1174.073
2014-06-10,1169.877
2014-06-11,1168.223
2014-06-12,1171.815
2014-06-13,1167.284
2014-06-16,1163.809
2014-06-17,1161.82
2014-06-18,1168.339
2014-06-19,1180.757
2014-06-20,1178.576
2014-06-23,1179.011
2014-06-24,1172.671
2014-06-25,1167.521
2014-06-26,1174.015
2014-06-27,1174.658
2014-06-30,1185.187
2014-07-01,1192.27
2014-07-02,1196.107
2014-07-03,1200.088
2014-07-04,1201.22
2014-07-07,1191.902
2014-07-08,1182.929
2014-07-09,1180.229
2014-07-10,1167.279
2014-07-11,1167.615
2014-07-14,1175.127
2014-07-15,1167.617
2014-07-16,1174.513
2014-07-17,1171.427
2014-07-18,1167.476
2014-07-21,1165.08
2014-07-22,1173.621
2014-07-23,1177.06
2014-07-24,1176.89
2014-07-25,1174.636
2014-07-28,1172.826
2014-07-29,1173.092
2014-07-30,1164.748
2014-07-31,1154.085
2014-08-01,1146.224
2014-08-04,1141.0
2014-08-05,1134.769
2014-08-06,1127.33
2014-08-07,1127.997
2014-08-08,1119.185
2014-08-11,1136.642
2014-08-12,1138.184
2014-08-13,1140.347
2014-08-14,1145.648
2014-08-15,1146.567
2014-08-18,1153.933
2014-08-19,1160.769
2014-08-20,1156.667
2014-08-21,1160.463
2014-08-22,1156.645
2014-08-25,1161.343
2014-08-26,1164.572
2014-08-27,1168.716
2014-08-28,1161.453
2014-08-29,1160.672
2014-09-01,1160.682
2014-09-02,1156.168
2014-09-03,1160.969
2014-09-04,1153.219
2014-09-05,1149.091
2014-09-08,1140.678
2014-09-09,1134.543
2014-09-10,1129.587
2014-09-11,1129.724
2014-09-12,1128.305
2014-09-15,1124.929
2014-09-16,1119.782
2014-09-17,1121.677
2014-09-18,1123.798
2014-09-19,1123.383
2014-09-22,1113.9
2014-09-23,1109.236
2014-09-24,1107.506
2014-09-25,1103.343
2014-09-26,1096.839
2014-09-29,1097.148
2014-09-30,1093.087
2014-10-01,1084.301
2014-10-02,1068.662
2014-10-03,1064.897
2014-10-06,1074.993
2014-10-07,1066.498
2014-10-08,1057.578
2014-10-09,1050.596
2014-10-10,1027.327
2014-10-13,1025.003
2014-10-14,1019.326
2014-10-15,1013.741
2014-10-16,1010.362
2014-10-17,1023.481
2014-10-20,1035.317
2014-10-21,1046.08
2014-10-22,1055.022
2014-10-23,1053.903
2014-10-24,1055.85
2014-10-27,1054.572
2014-10-28,1060.821
2014-10-29,1068.825
2014-10-30,1061.338
2014-10-31,1069.308
2014-11-03,1061.16
2014-11-04,1064.207
2014-11-05,1063.65
2014-11-06,1059.186
2014-11-07,1060.197
2014-11-10,1067.086
2014-11-11,1066.59
2014-11-12,1066.31
2014-11-13,1063.752
2014-11-14,1065.362
2014-11-17,1059.349
2014-11-18,1069.941
2014-11-19,1064.315
2014-11-20,1066.799
2014-11-21,1073.809
2014-11-24,1074.243
2014-11-25,1080.206
2014-11-26,1081.928
2014-11-27,1076.663
2014-11-28,1071.27
2014-12-01,1067.804
2014-12-02,1066.601
2014-12-03,1069.762
2014-12-04,1070.876
2014-12-05,1068.805
2014-12-08,1065.834
2014-12-09,1062.464
2014-12-10,1056.193
2014-12-11,1050.24
2014-12-12,1044.679
2014-12-15,1031.116
2014-12-16,1036.136
2014-12-17,1034.829
2014-12-18,1048.426
2014-12-19,1057.35
2014-12-22,1057.887
2014-12-23,1054.818
2014-12-24,1059.602
2014-12-25,1058.549
2014-12-26,1061.821
2014-12-29,1063.176
2014-12-30,1062.847
2014-12-31,1064.022
2015-01-01,1063.984
2015-01-02,1059.736
2015-01-05,1049.732
2015-01-06,1035.838
2015-01-07,1026.168
2015-01-08,1039.912
2015-01-09,1042.73
2015-01-12,1040.113
2015-01-13,1044.054
2015-01-14,1038.51
2015-01-15,1041.516
2015-01-16,1034.956
2015-01-19,1045.748
2015-01-20,1046.221
2015-01-21,1048.72
2015-01-22,1046.335
2015-01-23,1046.9
2015-01-26,1050.601
2015-01-27,1059.968
2015-01-28,1059.082
2015-01-29,1050.093
2015-01-30,1053.738
2015-02-02,1058.752
2015-02-03,1064.846
2015-02-04,1070.728
2015-02-05,1078.04
2015-02-06,1071.067
2015-02-09,1069.745
2015-02-10,1072.327
2015-02-11,1065.753
2015-02-12,1084.467
2015-02-13,1090.65
2015-02-16,1092.555
2015-02-17,1092.365
2015-02-18,1101.436
2015-02-19,1105.051
2015-02-20,1107.164
2015-02-23,1109.873
2015-02-24,1111.068
2015-02-25,1118.986
2015-02-26,1114.768
2015-02-27,1119.029
2015-03-02,1113.723
2015-03-03,1112.02
2015-03-04,1105.708
2015-03-05,1110.288
2015-03-06,1100.285
2015-03-09,1094.375
2015-03-10,1080.873
2015-03-11,1079.707
2015-03-12,1090.388
2015-03-13,1087.965
2015-03-16,1093.938
2015-03-17,1089.712
2015-03-18,1096.842
2015-03-19,1099.939
2015-03-20,1119.276
2015-03-23,1128.373
2015-03-24,1130.503
2015-03-25,1131.372
2015-03-26,1115.859
2015-03-27,1113.157
2015-03-30,1114.115
2015-03-31,1111.126
2015-04-01,1110.258
2015-04-02,1124.21
2015-04-03,1127.581
2015-04-06,1141.937
2015-04-07,1140.159
2015-04-08,1145.8
2015-04-09,1146.423
2015-04-10,1152.045
2015-04-13,1150.293
2015-04-14,1161.746
2015-04-15,1157.083
2015-04-16,1161.502
2015-04-17,1150.728
2015-04-20,1147.697
2015-04-21,1156.038
2015-04-22,1154.092
2015-04-23,1157.602
2015-04-24,1167.542
2015-04-27,1175.57
2015-04-28,1176.977
2015-04-29,1175.989
2015-04-30,1167.55
2015-05-01,1161.03
2015-05-04,1164.597
2015-05-05,1161.633
2015-05-06,1165.009
2015-05-07,1157.862
2015-05-08,1178.281
2015-05-11,1183.269
2015-05-12,1183.702
2015-05-13,1198.964
2015-05-14,1202.905
2015-05-15,1211.632
2015-05-18,1207.549
2015-05-19,1202.478
2015-05-20,1203.629
2015-05-21,1208.991
2015-05-22,1204.264
2015-05-25,1203.909
2015-05-26,1186.402
2015-05-27,1186.903
2015-05-28,1185.872
2015-05-29,1184.561
