Date,WORLD ex USA SMALL GROWTH Small Cap
2015-06-03,1178.579
2015-06-04,1171.599
2015-06-05,1151.812
2015-06-08,1150.383
2015-06-09,1147.117
2015-06-10,1164.279
2015-06-11,1165.842
2015-06-12,1164.965
2015-06-15,1152.667
2015-06-16,1154.893
2015-06-17,1151.209
2015-06-18,1162.64
2015-06-19,1165.057
2015-06-22,1176.74
2015-06-23,1176.395
2015-06-24,1173.018
2015-06-25,1173.315
2015-06-26,1167.458
2015-06-29,1145.271
2015-06-30,1148.723
2015-07-01,1159.025
2015-07-02,1156.908
2015-07-03,1151.742
2015-07-06,1134.515
2015-07-07,1122.017
2015-07-08,1110.151
2015-07-09,1120.447
2015-07-10,1133.746
2015-07-13,1144.23
2015-07-14,1151.667
2015-07-15,1151.189
2015-07-16,1159.13
2015-07-17,1158.274
2015-07-20,1159.351
2015-07-21,1165.231
2015-07-22,1155.809
2015-07-23,1158.287
2015-07-24,1152.899
2015-07-27,1137.012
2015-07-28,1139.936
2015-07-29,1149.349
2015-07-30,1144.212
2015-07-31,1157.128
2015-08-03,1157.049
2015-08-04,1159.027
2015-08-05,1155.166
2015-08-06,1152.539
2015-08-07,1147.461
2015-08-10,1160.983
2015-08-11,1156.023
2015-08-12,1147.139
2015-08-13,1152.03
2015-08-14,1154.693
2015-08-17,1155.772
2015-08-18,1156.089
2015-08-19,1141.098
2015-08-20,1128.478
2015-08-21,1105.515
2015-08-24,1069.227
2015-08-25,1076.619
2015-08-26,1081.113
2015-08-27,1093.889
2015-08-28,1106.492
2015-08-31,1106.349
2015-09-01,1082.915
2015-09-02,1077.044
2015-09-03,1085.187
2015-09-04,1069.358
2015-09-07,1070.644
2015-09-08,1072.896
2015-09-09,1090.775
2015-09-10,1086.396
2015-09-11,1089.05
2015-09-14,1085.251
2015-09-15,1085.093
2015-09-16,1096.096
2015-09-17,1103.644
2015-09-18,1103.711
2015-09-21,1093.097
2015-09-22,1074.549
2015-09-23,1073.414
2015-09-24,1065.869
2015-09-25,1073.821
2015-09-28,1067.826
2015-09-29,1047.434
2015-09-30,1065.356
2015-10-01,1075.051
2015-10-02,1083.42
2015-10-05,1100.22
2015-10-06,1107.969
2015-10-07,1109.001
2015-10-08,1106.509
2015-10-09,1117.848
2015-10-12,1117.84
2015-10-13,1109.506
2015-10-14,1106.642
2015-10-15,1121.865
2015-10-16,1118.08
2015-10-19,1118.052
2015-10-20,1119.431
2015-10-21,1123.87
2015-10-22,1117.766
2015-10-23,1125.986
2015-10-26,1127.423
2015-10-27,1118.925
2015-10-28,1124.306
2015-10-29,1119.981
2015-10-30,1129.71
2015-11-02,1128.246
2015-11-03,1126.884
2015-11-04,1123.33
2015-11-05,1124.747
2015-11-06,1118.053
2015-11-09,1117.807
2015-11-10,1113.691
2015-11-11,1123.469
2015-11-12,1116.348
2015-11-13,1110.196
2015-11-16,1109.401
2015-11-17,1120.471
2015-11-18,1118.968
2015-11-19,1135.757
2015-11-20,1135.861
2015-11-23,1131.532
2015-11-24,1127.708
2015-11-25,1130.849
2015-11-26,1139.565
2015-11-27,1136.609
2015-11-30,1141.817
2015-12-01,1151.152
2015-12-02,1150.85
2015-12-03,1154.894
2015-12-04,1152.881
2015-12-07,1153.731
2015-12-08,1140.249
2015-12-09,1139.984
2015-12-10,1133.825
2015-12-11,1126.773
2015-12-14,1116.664
2015-12-15,1116.732
2015-12-16,1125.987
2015-12-17,1128.865
2015-12-18,1128.075
2015-12-21,1125.138
2015-12-22,1128.098
2015-12-23,1135.329
2015-12-24,1137.767
2015-12-25,1137.705
2015-12-28,1140.223
2015-12-29,1150.825
2015-12-30,1153.286
2015-12-31,1148.586
2016-01-01,1148.586
2016-01-04,1127.046
2016-01-05,1120.228
2016-01-06,1109.377
2016-01-07,1094.033
2016-01-08,1087.975
2016-01-11,1078.308
2016-01-12,1066.362
2016-01-13,1074.84
2016-01-14,1050.781
2016-01-15,1038.372
2016-01-18,1021.374
2016-01-19,1031.328
2016-01-20,1005.211
2016-01-21,999.821
2016-01-22,1033.762
2016-01-25,1042.023
2016-01-26,1041.297
2016-01-27,1049.907
2016-01-28,1048.419
2016-01-29,1058.937
2016-02-01,1075.829
2016-02-02,1066.591
2016-02-03,1065.669
2016-02-04,1066.014
2016-02-05,1049.344
2016-02-08,1027.0
2016-02-09,1012.852
2016-02-10,1010.407
2016-02-11,1007.058
2016-02-12,994.837
2016-02-15,1024.407
2016-02-16,1023.32
2016-02-17,1040.244
2016-02-18,1057.058
2016-02-19,1051.633
2016-02-22,1060.172
2016-02-23,1055.595
2016-02-24,1047.362
2016-02-25,1059.889
2016-02-26,1057.61
2016-02-29,1061.22
2016-03-01,1070.7
2016-03-02,1079.777
2016-03-03,1088.422
2016-03-04,1099.769
2016-03-07,1096.431
2016-03-08,1087.776
2016-03-09,1084.387
2016-03-10,1088.403
2016-03-11,1104.247
2016-03-14,1111.553
2016-03-15,1106.772
2016-03-16,1106.243
2016-03-17,1132.016
2016-03-18,1133.584
2016-03-21,1128.739
2016-03-22,1132.402
2016-03-23,1124.499
2016-03-24,1119.469
2016-03-25,1119.051
2016-03-28,1125.532
2016-03-29,1130.105
2016-03-30,1152.793
2016-03-31,1149.028
2016-04-01,1131.058
2016-04-04,1137.535
2016-04-05,1119.874
2016-04-06,1126.848
2016-04-07,1131.463
2016-04-08,1142.87
2016-04-11,1150.15
2016-04-12,1148.559
2016-04-13,1158.392
2016-04-14,1162.791
2016-04-15,1160.841
2016-04-18,1159.51
2016-04-19,1178.944
2016-04-20,1175.32
2016-04-21,1173.338
2016-04-22,1162.055
2016-04-25,1163.517
2016-04-26,1162.695
2016-04-27,1166.037
2016-04-28,1170.724
2016-04-29,1176.073
2016-05-02,1170.754
2016-05-03,1164.197
2016-05-04,1155.05
2016-05-05,1152.662
2016-05-06,1154.979
2016-05-09,1152.549
2016-05-10,1162.596
2016-05-11,1169.667
2016-05-12,1166.995
2016-05-13,1157.871
2016-05-16,1160.81
2016-05-17,1168.129
2016-05-18,1162.716
2016-05-19,1153.817
2016-05-20,1164.386
2016-05-23,1170.069
2016-05-24,1172.202
2016-05-25,1179.677
2016-05-26,1184.32
2016-05-27,1183.725
2016-05-30,1184.778
2016-05-31,1190.06
2016-06-01,1187.645
2016-06-02,1185.988
2016-06-03,1205.639
2016-06-06,1207.898
2016-06-07,1217.053
2016-06-08,1224.327
2016-06-09,1217.104
2016-06-10,1193.829
2016-06-13,1170.352
2016-06-14,1144.383
2016-06-15,1152.317
2016-06-16,1128.547
2016-06-17,1146.892
2016-06-20,1184.832
2016-06-21,1184.516
2016-06-22,1181.668
2016-06-23,1195.045
2016-06-24,1122.618
2016-06-27,1086.644
2016-06-28,1106.333
2016-06-29,1132.75
2016-06-30,1141.111
2016-07-01,1153.708
2016-07-04,1154.003
2016-07-05,1136.534
2016-07-06,1124.966
2016-07-07,1130.591
2016-07-08,1134.753
2016-07-11,1154.621
2016-07-12,1160.452
2016-07-13,1165.581
2016-07-14,1168.659
2016-07-15,1155.942
2016-07-18,1161.152
2016-07-19,1160.569
2016-07-20,1168.194
2016-07-21,1169.315
2016-07-22,1162.251
2016-07-25,1164.538
2016-07-26,1169.596
2016-07-27,1175.697
2016-07-28,1179.966
2016-07-29,1201.9
2016-08-01,1196.504
2016-08-02,1197.293
2016-08-03,1183.881
2016-08-04,1185.805
2016-08-05,1181.862
2016-08-08,1183.105
2016-08-09,1196.515
2016-08-10,1204.125
2016-08-11,1208.853
2016-08-12,1217.61
2016-08-15,1217.214
2016-08-16,1212.459
2016-08-17,1204.547
2016-08-18,1211.894
2016-08-19,1204.649
2016-08-22,1209.316
2016-08-23,1216.636
2016-08-24,1211.673
2016-08-25,1206.994
2016-08-26,1207.113
2016-08-29,1194.062
2016-08-30,1188.177
2016-08-31,1182.815
2016-09-01,1193.717
2016-09-02,1198.815
2016-09-05,1205.543
2016-09-06,1225.958
2016-09-07,1231.595
2016-09-08,1231.128
2016-09-09,1206.951
2016-09-12,1197.636
2016-09-13,1191.52
2016-09-14,1189.876
2016-09-15,1193.709
2016-09-16,1192.324
2016-09-19,1200.071
2016-09-20,1199.088
2016-09-21,1212.972
2016-09-22,1229.695
2016-09-23,1225.148
2016-09-26,1219.171
2016-09-27,1217.564
2016-09-28,1224.678
2016-09-29,1227.117
2016-09-30,1223.79
2016-10-03,1227.767
2016-10-04,1220.868
2016-10-05,1216.269
2016-10-06,1208.213
2016-10-07,1200.964
2016-10-10,1200.924
2016-10-11,1190.884
2016-10-12,1181.289
2016-10-13,1183.795
2016-10-14,1186.207
2016-10-17,1181.641
2016-10-18,1194.806
2016-10-19,1204.701
2016-10-20,1198.054
2016-10-21,1192.483
2016-10-24,1190.246
2016-10-25,1184.769
2016-10-26,1184.3
2016-10-27,1174.191
2016-10-28,1173.857
2016-10-31,1174.347
2016-11-01,1175.982
2016-11-02,1170.194
2016-11-03,1172.47
2016-11-04,1162.033
2016-11-07,1162.567
2016-11-08,1160.975
2016-11-09,1145.666
2016-11-10,1147.342
2016-11-11,1132.969
2016-11-14,1123.803
2016-11-15,1128.177
2016-11-16,1129.827
2016-11-17,1134.76
2016-11-18,1129.802
2016-11-21,1135.566
2016-11-22,1138.298
2016-11-23,1127.947
2016-11-24,1131.671
2016-11-25,1134.156
2016-11-28,1135.235
2016-11-29,1135.192
2016-11-30,1134.204
2016-12-01,1131.68
2016-12-02,1127.868
2016-12-05,1130.188
2016-12-06,1133.569
2016-12-07,1141.221
2016-12-08,1139.527
2016-12-09,1139.36
2016-12-12,1142.065
2016-12-13,1152.507
2016-12-14,1150.488
2016-12-15,1125.585
2016-12-16,1128.753
2016-12-19,1134.049
2016-12-20,1131.515
2016-12-21,1135.257
2016-12-22,1134.356
2016-12-23,1135.525
2016-12-26,1137.242
2016-12-27,1138.825
2016-12-28,1143.977
2016-12-29,1151.702
2016-12-30,1158.457
2017-01-02,1162.772
2017-01-03,1154.255
2017-01-04,1167.676
2017-01-05,1186.775
2017-01-06,1181.004
2017-01-09,1177.43
2017-01-10,1181.438
2017-01-11,1172.852
2017-01-12,1185.258
2017-01-13,1186.575
2017-01-16,1181.131
2017-01-17,1186.098
2017-01-18,1186.829
2017-01-19,1175.989
2017-01-20,1180.675
2017-01-23,1187.784
2017-01-24,1191.579
2017-01-25,1199.32
2017-01-26,1196.352
2017-01-27,1198.37
2017-01-30,1193.924
2017-01-31,1199.514
2017-02-01,1204.365
2017-02-02,1208.163
2017-02-03,1212.608
2017-02-06,1206.617
2017-02-07,1206.951
2017-02-08,1215.683
2017-02-09,1211.764
2017-02-10,1217.815
2017-02-13,1222.398
2017-02-14,1219.452
2017-02-15,1223.958
2017-02-16,1232.428
2017-02-17,1227.818
2017-02-20,1230.412
2017-02-21,1229.185
2017-02-22,1226.695
2017-02-23,1233.616
2017-02-24,1222.309
2017-02-27,1222.568
2017-02-28,1225.088
2017-03-01,1225.918
2017-03-02,1222.986
2017-03-03,1218.628
2017-03-06,1219.756
2017-03-07,1219.05
2017-03-08,1214.452
2017-03-09,1214.131
2017-03-10,1226.432
2017-03-13,1233.127
2017-03-14,1228.41
2017-03-15,1230.885
2017-03-16,1250.661
2017-03-17,1252.367
2017-03-20,1254.894
2017-03-21,1255.387
2017-03-22,1244.494
2017-03-23,1252.226
2017-03-24,1256.435
2017-03-27,1255.617
2017-03-28,1265.635
2017-03-29,1261.121
2017-03-30,1259.35
2017-03-31,1256.439
2017-04-03,1256.839
2017-04-04,1256.594
2017-04-05,1258.093
2017-04-06,1254.77
2017-04-07,1256.754
2017-04-10,1259.924
2017-04-11,1264.332
2017-04-12,1265.602
2017-04-13,1266.776
2017-04-14,1262.483
2017-04-17,1272.179
2017-04-18,1267.583
2017-04-19,1270.303
2017-04-20,1272.808
2017-04-21,1270.257
2017-04-24,1290.373
2017-04-25,1296.535
2017-04-26,1299.595
2017-04-27,1303.732
2017-04-28,1308.818
2017-05-01,1311.209
2017-05-02,1319.804
2017-05-03,1313.789
2017-05-04,1314.997
2017-05-05,1320.57
2017-05-08,1325.847
2017-05-09,1325.159
2017-05-10,1328.62
2017-05-11,1326.796
2017-05-12,1330.104
2017-05-15,1335.007
2017-05-16,1344.617
2017-05-17,1340.63
2017-05-18,1333.279
2017-05-19,1343.596
2017-05-22,1351.532
2017-05-23,1355.414
2017-05-24,1354.428
2017-05-25,1358.096
2017-05-26,1355.719
2017-05-29,1355.453
2017-05-30,1358.57
2017-05-31,1363.152
2017-06-01,1371.019
2017-06-02,1381.44
2017-06-05,1382.98
2017-06-06,1378.714
2017-06-07,1380.395
2017-06-08,1372.436
2017-06-09,1365.513
2017-06-12,1354.394
2017-06-13,1366.828
2017-06-14,1376.18
2017-06-15,1352.065
2017-06-16,1364.039
2017-06-19,1369.476
2017-06-20,1363.071
2017-06-21,1360.92
2017-06-22,1365.181
2017-06-23,1367.032
2017-06-26,1368.391
2017-06-27,1362.94
2017-06-28,1363.884
2017-06-29,1360.648
2017-06-30,1359.017
2017-07-03,1352.355
2017-07-04,1344.764
2017-07-05,1348.096
2017-07-06,1347.155
2017-07-07,1342.185
2017-07-10,1347.949
2017-07-11,1347.363
2017-07-12,1360.15
2017-07-13,1365.971
2017-07-14,1377.725
2017-07-17,1381.531
2017-07-18,1386.101
2017-07-19,1392.729
2017-07-20,1399.036
2017-07-21,1397.046
2017-07-24,1394.832
2017-07-25,1394.744
2017-07-26,1395.91
2017-07-27,1404.224
2017-07-28,1401.706
2017-07-31,1404.289
2017-08-01,1410.649
2017-08-02,1410.778
2017-08-03,1410.223
2017-08-04,1405.692
2017-08-07,1410.164
2017-08-08,1406.15
2017-08-09,1401.681
2017-08-10,1399.584
2017-08-11,1392.952
2017-08-14,1397.909
2017-08-15,1392.297
2017-08-16,1399.087
2017-08-17,1404.485
2017-08-18,1399.321
2017-08-21,1402.259
2017-08-22,1403.459
2017-08-23,1405.555
2017-08-24,1402.689
2017-08-25,1409.727
2017-08-28,1413.266
2017-08-29,1412.399
2017-08-30,1409.33
2017-08-31,1421.239
2017-09-01,1430.24
2017-09-04,1423.336
2017-09-05,1425.698
2017-09-06,1429.548
2017-09-07,1444.713
2017-09-08,1447.397
2017-09-11,1452.839
2017-09-12,1455.006
2017-09-13,1451.664
2017-09-14,1452.302
2017-09-15,1455.629
2017-09-18,1456.165
2017-09-19,1463.089
2017-09-20,1465.105
2017-09-21,1452.119
2017-09-22,1458.261
2017-09-25,1456.257
2017-09-26,1443.026
2017-09-27,1440.678
2017-09-28,1453.134
2017-09-29,1461.518
2017-10-02,1461.712
2017-10-03,1465.699
2017-10-04,1467.845
2017-10-05,1464.132
2017-10-06,1461.476
2017-10-09,1464.04
2017-10-10,1477.771
2017-10-11,1481.816
2017-10-12,1487.698
2017-10-13,1495.372
2017-10-16,1493.939
2017-10-17,1482.933
2017-10-18,1484.371
2017-10-19,1481.259
2017-10-20,1475.662
2017-10-23,1475.875
2017-10-24,1475.006
2017-10-25,1476.047
2017-10-26,1474.856
2017-10-27,1476.317
2017-10-30,1488.77
2017-10-31,1494.717
2017-11-01,1500.218
2017-11-02,1497.786
2017-11-03,1499.057
2017-11-06,1502.715
2017-11-07,1500.639
2017-11-08,1500.17
2017-11-09,1488.439
2017-11-10,1489.361
2017-11-13,1474.975
2017-11-14,1477.985
2017-11-15,1465.082
2017-11-16,1482.069
2017-11-17,1484.251
2017-11-20,1490.955
2017-11-21,1501.936
2017-11-22,1510.214
2017-11-23,1515.097
2017-11-24,1519.711
2017-11-27,1515.023
2017-11-28,1511.391
2017-11-29,1509.12
2017-11-30,1515.716
2017-12-01,1503.282
2017-12-04,1502.974
2017-12-05,1498.682
2017-12-06,1486.14
2017-12-07,1493.003
2017-12-08,1498.761
2017-12-11,1503.232
2017-12-12,1498.909
2017-12-13,1503.555
2017-12-14,1508.058
2017-12-15,1502.807
2017-12-18,1523.37
2017-12-19,1520.067
2017-12-20,1523.037
2017-12-21,1527.172
2017-12-22,1528.941
2017-12-25,1529.764
2017-12-26,1531.349
2017-12-27,1544.087
2017-12-28,1548.908
2017-12-29,1555.504
2018-01-01,1555.563
2018-01-02,1563.624
2018-01-03,1570.252
2018-01-04,1586.424
2018-01-05,1593.836
2018-01-08,1595.53
2018-01-09,1599.992
2018-01-10,1598.78
2018-01-11,1596.36
2018-01-12,1605.659
2018-01-15,1621.456
2018-01-16,1621.249
2018-01-17,1621.359
2018-01-18,1616.458
2018-01-19,1627.81
2018-01-22,1633.589
2018-01-23,1648.781
2018-01-24,1657.997
2018-01-25,1659.583
2018-01-26,1660.96
2018-01-29,1652.198
2018-01-30,1636.838
2018-01-31,1639.134
2018-02-01,1644.736
2018-02-02,1616.995
2018-02-05,1580.605
2018-02-06,1532.054
2018-02-07,1550.26
2018-02-08,1534.311
2018-02-09,1514.339
2018-02-12,1528.575
2018-02-13,1535.952
2018-02-14,1553.21
2018-02-15,1573.742
2018-02-16,1587.528
2018-02-19,1588.812
2018-02-20,1588.236
2018-02-21,1589.371
2018-02-22,1584.344
2018-02-23,1589.753
2018-02-26,1595.501
2018-02-27,1589.629
2018-02-28,1581.435
2018-03-01,1557.593
2018-03-02,1551.127
2018-03-05,1552.815
2018-03-06,1575.657
2018-03-07,1575.265
2018-03-08,1585.336
2018-03-09,1591.664
2018-03-12,1603.685
2018-03-13,1606.942
2018-03-14,1603.637
2018-03-15,1606.404
2018-03-16,1595.401
2018-03-19,1588.429
2018-03-20,1582.067
2018-03-21,1583.981
2018-03-22,1578.725
2018-03-23,1559.731
2018-03-26,1559.737
2018-03-27,1575.427
2018-03-28,1558.153
2018-03-29,1563.132
2018-03-30,1567.469
2018-04-02,1566.237
2018-04-03,1558.838
2018-04-04,1550.044
2018-04-05,1563.171
2018-04-06,1565.814
2018-04-09,1572.782
2018-04-10,1585.596
2018-04-11,1583.255
2018-04-12,1581.697
2018-04-13,1586.709
2018-04-16,1592.873
2018-04-17,1596.262
2018-04-18,1610.683
2018-04-19,1610.143
2018-04-20,1596.506
2018-04-23,1587.961
2018-04-24,1582.777
2018-04-25,1567.787
2018-04-26,1575.303
2018-04-27,1579.703
2018-04-30,1579.742
2018-05-01,1570.957
2018-05-02,1580.053
2018-05-03,1582.561
2018-05-04,1584.092
2018-05-07,1592.019
2018-05-08,1591.929
2018-05-09,1596.63
2018-05-10,1600.338
2018-05-11,1613.355
2018-05-14,1619.578
2018-05-15,1603.444
2018-05-16,1600.894
2018-05-17,1608.505
2018-05-18,1607.923
2018-05-21,1610.191
2018-05-22,1614.697
2018-05-23,1604.491
2018-05-24,1608.225
2018-05-25,1604.365
2018-05-28,1598.095
2018-05-29,1581.098
2018-05-30,1584.51
2018-05-31,1595.397
2018-06-01,1596.74
2018-06-04,1611.744
2018-06-05,1611.933
2018-06-06,1622.632
2018-06-07,1624.386
2018-06-08,1620.489
2018-06-11,1628.777
2018-06-12,1631.973
2018-06-13,1632.431
2018-06-14,1629.305
2018-06-15,1610.328
2018-06-18,1603.374
2018-06-19,1579.74
2018-06-20,1588.953
2018-06-21,1586.274
2018-06-22,1593.873
2018-06-25,1575.008
2018-06-26,1571.651
2018-06-27,1567.624
2018-06-28,1554.383
2018-06-29,1571.705
2018-07-02,1545.271
2018-07-03,1550.874
2018-07-04,1547.953
2018-07-05,1545.511
2018-07-06,1558.717
2018-07-09,1572.478
2018-07-10,1574.629
2018-07-11,1557.947
2018-07-12,1561.795
2018-07-13,1566.756
2018-07-16,1569.97
2018-07-17,1571.16
2018-07-18,1573.578
2018-07-19,1563.388
2018-07-20,1571.253
2018-07-23,1565.686
2018-07-24,1576.305
2018-07-25,1578.373
2018-07-26,1585.529
2018-07-27,1590.549
2018-07-30,1583.39
2018-07-31,1571.37
2018-08-01,1570.717
2018-08-02,1559.783
2018-08-03,1560.524
2018-08-06,1551.987
2018-08-07,1556.003
2018-08-08,1556.665
2018-08-09,1562.142
2018-08-10,1541.226
2018-08-13,1523.334
2018-08-14,1525.056
2018-08-15,1505.561
2018-08-16,1505.546
2018-08-17,1510.876
2018-08-20,1514.994
2018-08-21,1526.26
2018-08-22,1539.648
2018-08-23,1538.133
2018-08-24,1549.648
2018-08-27,1568.079
2018-08-28,1571.117
2018-08-29,1572.42
2018-08-30,1572.866
2018-08-31,1570.471
2018-09-03,1561.962
2018-09-04,1549.602
2018-09-05,1539.179
2018-09-06,1529.805
2018-09-07,1520.835
2018-09-10,1524.443
2018-09-11,1524.392
2018-09-12,1531.299
2018-09-13,1531.571
2018-09-14,1540.442
2018-09-17,1543.848
2018-09-18,1552.16
2018-09-19,1554.657
2018-09-20,1563.347
2018-09-21,1565.838
2018-09-24,1562.696
2018-09-25,1569.492
2018-09-26,1570.754
2018-09-27,1553.902
2018-09-28,1549.949
2018-10-01,1553.766
2018-10-02,1543.013
2018-10-03,1538.662
2018-10-04,1520.603
2018-10-05,1502.27
2018-10-08,1483.383
2018-10-09,1466.616
2018-10-10,1450.48
2018-10-11,1422.882
2018-10-12,1436.518
2018-10-15,1427.444
2018-10-16,1446.961
2018-10-17,1451.515
2018-10-18,1440.478
2018-10-19,1426.524
2018-10-22,1420.334
2018-10-23,1385.373
2018-10-24,1374.921
2018-10-25,1358.234
2018-10-26,1347.631
2018-10-29,1344.772
2018-10-30,1353.062
2018-10-31,1382.224
2018-11-01,1402.065
2018-11-02,1417.333
2018-11-05,1405.303
2018-11-06,1410.643
2018-11-07,1425.733
2018-11-08,1430.468
2018-11-09,1414.702
2018-11-12,1383.626
2018-11-13,1376.971
2018-11-14,1371.113
2018-11-15,1364.355
2018-11-16,1366.641
2018-11-19,1363.338
2018-11-20,1339.472
2018-11-21,1342.829
2018-11-22,1350.604
2018-11-23,1349.047
2018-11-26,1354.052
2018-11-27,1349.846
2018-11-28,1358.956
2018-11-29,1376.726
2018-11-30,1372.305
2018-12-03,1393.233
2018-12-04,1372.625
2018-12-05,1359.434
2018-12-06,1333.634
2018-12-07,1339.53
2018-12-10,1306.105
2018-12-11,1306.814
2018-12-12,1333.191
2018-12-13,1328.697
2018-12-14,1309.324
2018-12-17,1298.009
2018-12-18,1285.537
2018-12-19,1289.807
2018-12-20,1260.462
2018-12-21,1251.11
2018-12-24,1251.897
2018-12-25,1233.256
2018-12-26,1238.623
2018-12-27,1252.177
2018-12-28,1268.254
2018-12-31,1278.898
2019-01-01,1278.97
2019-01-02,1277.544
2019-01-03,1274.659
2019-01-04,1290.283
2019-01-07,1316.848
2019-01-08,1327.21
2019-01-09,1350.072
2019-01-10,1346.712
2019-01-11,1344.523
2019-01-14,1338.25
2019-01-15,1342.858
2019-01-16,1346.19
2019-01-17,1347.612
2019-01-18,1361.951
2019-01-21,1364.299
2019-01-22,1358.724
2019-01-23,1355.732
2019-01-24,1361.501
2019-01-25,1375.942
2019-01-28,1372.706
2019-01-29,1375.559
2019-01-30,1373.318
2019-01-31,1392.438
2019-02-01,1390.158
2019-02-04,1397.295
2019-02-05,1405.286
2019-02-06,1403.572
2019-02-07,1386.757
2019-02-08,1369.872
2019-02-11,1369.882
2019-02-12,1388.503
2019-02-13,1398.56
2019-02-14,1398.009
2019-02-15,1402.267
2019-02-18,1417.631
2019-02-19,1419.325
2019-02-20,1427.597
2019-02-21,1425.444
2019-02-22,1427.97
2019-02-25,1434.86
2019-02-26,1439.169
2019-02-27,1437.859
2019-02-28,1433.998
2019-03-01,1441.841
2019-03-04,1445.758
2019-03-05,1440.848
2019-03-06,1438.525
2019-03-07,1422.291
2019-03-08,1406.174
2019-03-11,1415.198
2019-03-12,1425.752
2019-03-13,1430.353
2019-03-14,1430.307
2019-03-15,1441.71
2019-03-18,1445.754
2019-03-19,1452.192
2019-03-20,1447.323
2019-03-21,1449.035
2019-03-22,1439.22
2019-03-25,1422.424
2019-03-26,1438.299
2019-03-27,1435.635
2019-03-28,1429.838
2019-03-29,1441.54
2019-04-01,1456.79
2019-04-02,1453.712
2019-04-03,1472.658
2019-04-04,1466.165
2019-04-05,1467.991
2019-04-08,1471.725
2019-04-09,1469.312
2019-04-10,1471.308
2019-04-11,1471.789
2019-04-12,1480.158
2019-04-15,1490.29
2019-04-16,1490.495
2019-04-17,1489.626
2019-04-18,1478.304
2019-04-19,1480.913
2019-04-22,1479.814
2019-04-23,1482.721
2019-04-24,1484.526
2019-04-25,1482.778
2019-04-26,1485.597
2019-04-29,1485.057
2019-04-30,1489.857
2019-05-01,1491.042
2019-05-02,1479.133
2019-05-03,1487.5
2019-05-06,1477.807
2019-05-07,1468.558
2019-05-08,1463.795
2019-05-09,1444.552
2019-05-10,1451.297
2019-05-13,1433.307
2019-05-14,1435.179
2019-05-15,1442.917
2019-05-16,1449.836
2019-05-17,1449.781
2019-05-20,1436.788
2019-05-21,1440.502
2019-05-22,1440.141
2019-05-23,1428.376
2019-05-24,1437.139
2019-05-27,1437.704
2019-05-28,1443.081
2019-05-29,1421.322
2019-05-30,1417.631
2019-05-31,1414.901
2019-06-03,1409.073
2019-06-04,1415.392
2019-06-05,1432.161
2019-06-06,1430.496
2019-06-07,1446.35
2019-06-10,1450.649
2019-06-11,1459.297
2019-06-12,1459.104
2019-06-13,1451.556
2019-06-14,1445.512
2019-06-17,1439.555
2019-06-18,1443.842
2019-06-19,1454.111
2019-06-20,1475.587
2019-06-21,1468.591
2019-06-24,1473.359
2019-06-25,1470.445
2019-06-26,1460.159
2019-06-27,1468.497
2019-06-28,1478.921
2019-07-01,1489.409
2019-07-02,1494.573
2019-07-03,1500.928
2019-07-04,1505.853
2019-07-05,1492.774
2019-07-08,1482.439
2019-07-09,1471.467
2019-07-10,1477.937
2019-07-11,1483.731
2019-07-12,1485.524
2019-07-15,1490.971
2019-07-16,1487.036
2019-07-17,1484.706
2019-07-18,1472.684
2019-07-19,1488.415
2019-07-22,1488.138
2019-07-23,1489.684
2019-07-24,1498.212
2019-07-25,1498.036
2019-07-26,1493.254
2019-07-29,1491.429
2019-07-30,1484.997
2019-07-31,1483.009
2019-08-01,1481.108
2019-08-02,1463.961
2019-08-05,1440.626
2019-08-06,1434.468
2019-08-07,1439.882
2019-08-08,1453.683
2019-08-09,1450.172
2019-08-12,1444.875
2019-08-13,1435.974
2019-08-14,1422.653
2019-08-15,1404.644
2019-08-16,1413.335
2019-08-19,1426.429
2019-08-20,1431.674
2019-08-21,1439.828
2019-08-22,1434.427
2019-08-23,1436.99
2019-08-26,1424.41
2019-08-27,1433.962
2019-08-28,1428.151
2019-08-29,1430.58
2019-08-30,1444.119
2019-09-02,1436.9
2019-09-03,1439.715
2019-09-04,1450.99
2019-09-05,1463.684
2019-09-06,1466.407
2019-09-09,1466.82
2019-09-10,1455.279
2019-09-11,1464.539
2019-09-12,1467.822
2019-09-13,1479.772
2019-09-16,1471.967
2019-09-17,1476.694
2019-09-18,1478.084
2019-09-19,1486.286
2019-09-20,1486.632
2019-09-23,1480.818
2019-09-24,1486.926
2019-09-25,1470.53
2019-09-26,1472.606
2019-09-27,1471.62
2019-09-30,1467.352
2019-10-01,1465.724
2019-10-02,1449.81
2019-10-03,1446.319
2019-10-04,1454.807
2019-10-07,1459.267
2019-10-08,1453.035
2019-10-09,1454.516
2019-10-10,1455.428
2019-10-11,1476.853
2019-10-14,1474.356
2019-10-15,1489.897
2019-10-16,1492.699
2019-10-17,1500.257
2019-10-18,1497.844
2019-10-21,1504.083
2019-10-22,1500.068
2019-10-23,1499.985
2019-10-24,1506.603
2019-10-25,1511.372
2019-10-28,1513.079
2019-10-29,1516.128
2019-10-30,1518.371
2019-10-31,1524.462
2019-11-01,1533.552
2019-11-04,1537.82
2019-11-05,1534.12
2019-11-06,1532.694
2019-11-07,1537.897
2019-11-08,1534.296
2019-11-11,1539.384
2019-11-12,1539.521
2019-11-13,1538.493
2019-11-14,1535.604
2019-11-15,1549.413
2019-11-18,1555.054
