Date,SWEDEN IMI GROWTH IMI (Large+Mid+Small Cap)
2015-04-09,1193.057
2015-04-10,1192.817
2015-04-13,1192.101
2015-04-14,1204.859
2015-04-15,1203.604
2015-04-16,1211.728
2015-04-17,1182.459
2015-04-20,1193.686
2015-04-21,1213.16
2015-04-22,1210.882
2015-04-23,1198.819
2015-04-24,1209.155
2015-04-27,1227.733
2015-04-28,1203.198
2015-04-29,1198.528
2015-04-30,1189.691
2015-05-01,1187.04
2015-05-04,1199.229
2015-05-05,1173.494
2015-05-06,1184.676
2015-05-07,1170.885
2015-05-08,1203.228
2015-05-11,1194.999
2015-05-12,1182.15
2015-05-13,1205.051
2015-05-14,1201.609
2015-05-15,1200.379
2015-05-18,1210.889
2015-05-19,1202.235
2015-05-20,1204.044
2015-05-21,1212.142
2015-05-22,1206.273
2015-05-25,1208.435
2015-05-26,1187.311
2015-05-27,1196.317
2015-05-28,1203.324
2015-05-29,1178.795
2015-06-01,1176.297
2015-06-02,1184.41
2015-06-03,1205.585
2015-06-04,1204.149
2015-06-05,1166.739
2015-06-08,1162.131
2015-06-09,1163.475
2015-06-10,1189.759
2015-06-11,1185.421
2015-06-12,1186.338
2015-06-15,1161.041
2015-06-16,1172.09
2015-06-17,1157.73
2015-06-18,1168.071
2015-06-19,1164.877
2015-06-22,1194.814
2015-06-23,1189.911
2015-06-24,1175.196
2015-06-25,1169.847
2015-06-26,1165.123
2015-06-29,1141.136
2015-06-30,1124.803
2015-07-01,1146.07
2015-07-02,1123.223
2015-07-03,1117.153
2015-07-06,1100.39
2015-07-07,1072.141
2015-07-08,1089.422
2015-07-09,1108.997
2015-07-10,1143.393
2015-07-13,1150.694
2015-07-14,1145.381
2015-07-15,1127.023
2015-07-16,1156.793
2015-07-17,1147.046
2015-07-20,1169.017
2015-07-21,1166.965
2015-07-22,1143.832
2015-07-23,1146.281
2015-07-24,1140.034
2015-07-27,1130.625
2015-07-28,1122.087
2015-07-29,1129.893
2015-07-30,1129.079
2015-07-31,1145.276
2015-08-03,1141.294
2015-08-04,1137.334
2015-08-05,1137.005
2015-08-06,1129.532
2015-08-07,1117.969
2015-08-10,1145.86
2015-08-11,1131.392
2015-08-12,1119.792
2015-08-13,1147.122
2015-08-14,1142.3
2015-08-17,1141.671
2015-08-18,1137.358
2015-08-19,1108.355
2015-08-20,1103.981
2015-08-21,1089.126
2015-08-24,1053.188
2015-08-25,1067.062
2015-08-26,1051.831
2015-08-27,1073.468
2015-08-28,1082.259
2015-08-31,1075.338
2015-09-01,1056.046
2015-09-02,1060.087
2015-09-03,1084.023
2015-09-04,1052.316
2015-09-07,1062.204
2015-09-08,1077.903
2015-09-09,1095.436
2015-09-10,1088.728
2015-09-11,1097.249
2015-09-14,1084.8
2015-09-15,1080.486
2015-09-16,1098.173
2015-09-17,1094.952
2015-09-18,1080.138
2015-09-21,1067.089
2015-09-22,1034.531
2015-09-23,1036.531
2015-09-24,1015.446
2015-09-25,1032.403
2015-09-28,1007.576
2015-09-29,1019.158
2015-09-30,1044.729
2015-10-01,1041.011
2015-10-02,1049.982
2015-10-05,1085.287
2015-10-06,1095.684
2015-10-07,1091.734
2015-10-08,1102.71
2015-10-09,1124.196
2015-10-12,1126.819
2015-10-13,1116.859
2015-10-14,1106.096
2015-10-15,1102.678
2015-10-16,1100.942
2015-10-19,1088.737
2015-10-20,1100.233
2015-10-21,1103.651
2015-10-22,1110.298
2015-10-23,1115.541
2015-10-26,1115.864
2015-10-27,1109.706
2015-10-28,1127.522
2015-10-29,1110.239
2015-10-30,1123.206
2015-11-02,1121.049
2015-11-03,1122.419
2015-11-04,1130.234
2015-11-05,1129.466
2015-11-06,1119.311
2015-11-09,1116.129
2015-11-10,1100.439
2015-11-11,1111.655
2015-11-12,1102.529
2015-11-13,1082.867
2015-11-16,1092.916
2015-11-17,1106.223
2015-11-18,1108.562
2015-11-19,1116.618
2015-11-20,1126.711
2015-11-23,1117.33
2015-11-24,1100.023
2015-11-25,1107.835
2015-11-26,1119.833
2015-11-27,1122.51
2015-11-30,1137.345
2015-12-01,1140.352
2015-12-02,1146.534
2015-12-03,1147.645
2015-12-04,1139.3
2015-12-07,1140.95
2015-12-08,1113.852
2015-12-09,1116.324
2015-12-10,1098.946
2015-12-11,1076.598
2015-12-14,1067.592
2015-12-15,1088.261
2015-12-16,1088.0
2015-12-17,1090.546
2015-12-18,1079.921
2015-12-21,1083.001
2015-12-22,1086.965
2015-12-23,1105.682
2015-12-24,1114.527
2015-12-25,1114.527
2015-12-28,1110.019
2015-12-29,1121.974
2015-12-30,1117.635
2015-12-31,1117.125
2016-01-01,1117.125
2016-01-04,1068.529
2016-01-05,1043.583
2016-01-06,1046.422
2016-01-07,1032.31
2016-01-08,1026.006
2016-01-11,1019.985
2016-01-12,1018.463
2016-01-13,1025.215
2016-01-14,1002.113
2016-01-15,977.714
2016-01-18,977.105
2016-01-19,1004.688
2016-01-20,967.816
2016-01-21,981.917
2016-01-22,1012.662
2016-01-25,1010.974
2016-01-26,1024.148
2016-01-27,1034.564
2016-01-28,1011.649
2016-01-29,1017.012
2016-02-01,1015.159
2016-02-02,990.563
2016-02-03,993.963
2016-02-04,1010.117
2016-02-05,998.856
2016-02-08,950.96
2016-02-09,963.398
2016-02-10,974.361
2016-02-11,955.353
2016-02-12,972.794
2016-02-15,997.364
2016-02-16,989.748
2016-02-17,1024.477
2016-02-18,1034.619
2016-02-19,1032.634
2016-02-22,1044.929
2016-02-23,1033.945
2016-02-24,1007.214
2016-02-25,1026.037
2016-02-26,1029.191
2016-02-29,1027.787
2016-03-01,1036.944
2016-03-02,1023.152
2016-03-03,1034.944
2016-03-04,1060.645
2016-03-07,1054.942
2016-03-08,1045.809
2016-03-09,1055.368
2016-03-10,1047.077
2016-03-11,1069.551
2016-03-14,1081.425
2016-03-15,1071.419
2016-03-16,1060.838
2016-03-17,1077.518
2016-03-18,1077.572
2016-03-21,1070.468
2016-03-22,1074.744
2016-03-23,1072.531
2016-03-24,1053.898
2016-03-25,1053.898
2016-03-28,1056.704
2016-03-29,1058.433
2016-03-30,1104.286
2016-03-31,1102.663
2016-04-01,1093.757
2016-04-04,1096.199
2016-04-05,1077.051
2016-04-06,1093.41
2016-04-07,1081.433
2016-04-08,1110.142
2016-04-11,1117.666
2016-04-12,1120.783
2016-04-13,1130.933
2016-04-14,1130.021
2016-04-15,1130.4
2016-04-18,1133.584
2016-04-19,1167.889
2016-04-20,1167.72
2016-04-21,1164.679
2016-04-22,1149.266
2016-04-25,1147.633
2016-04-26,1145.506
2016-04-27,1147.869
2016-04-28,1150.494
2016-04-29,1138.809
2016-05-02,1139.018
2016-05-03,1124.217
2016-05-04,1108.124
2016-05-05,1102.808
2016-05-06,1096.407
2016-05-09,1105.467
2016-05-10,1107.365
2016-05-11,1106.267
2016-05-12,1093.95
2016-05-13,1091.723
2016-05-16,1105.676
2016-05-17,1102.66
2016-05-18,1100.714
2016-05-19,1076.843
2016-05-20,1094.386
2016-05-23,1092.881
2016-05-24,1109.348
2016-05-25,1114.048
2016-05-26,1122.712
2016-05-27,1117.358
2016-05-30,1118.068
2016-05-31,1117.115
2016-06-01,1112.598
2016-06-02,1108.269
2016-06-03,1121.405
2016-06-06,1128.76
2016-06-07,1141.998
2016-06-08,1142.928
2016-06-09,1123.544
2016-06-10,1087.869
2016-06-13,1074.106
2016-06-14,1048.529
2016-06-15,1059.26
2016-06-16,1025.966
2016-06-17,1051.093
2016-06-20,1097.278
2016-06-21,1102.729
2016-06-22,1101.743
2016-06-23,1131.742
2016-06-24,1097.046
2016-06-27,1000.299
2016-06-28,1023.399
2016-06-29,1056.823
2016-06-30,1075.227
2016-07-01,1097.755
2016-07-04,1088.626
2016-07-05,1067.052
2016-07-06,1049.938
2016-07-07,1061.367
2016-07-08,1069.575
2016-07-11,1093.524
2016-07-12,1102.565
2016-07-13,1112.631
2016-07-14,1112.055
2016-07-15,1110.902
2016-07-18,1109.735
2016-07-19,1110.59
2016-07-20,1123.516
2016-07-21,1113.924
2016-07-22,1104.999
2016-07-25,1114.639
2016-07-26,1112.013
2016-07-27,1110.918
2016-07-28,1113.329
2016-07-29,1130.184
2016-08-01,1117.918
2016-08-02,1111.446
2016-08-03,1103.956
2016-08-04,1117.366
2016-08-05,1121.932
2016-08-08,1120.604
2016-08-09,1149.698
2016-08-10,1154.199
2016-08-11,1169.495
2016-08-12,1166.104
2016-08-15,1168.368
2016-08-16,1159.549
2016-08-17,1146.151
2016-08-18,1162.424
2016-08-19,1150.775
2016-08-22,1150.633
2016-08-23,1161.995
2016-08-24,1158.58
2016-08-25,1154.19
2016-08-26,1157.748
2016-08-29,1147.267
2016-08-30,1137.196
2016-08-31,1127.284
2016-09-01,1128.701
2016-09-02,1139.757
2016-09-05,1146.232
2016-09-06,1162.742
2016-09-07,1171.735
2016-09-08,1168.206
2016-09-09,1142.029
2016-09-12,1135.975
2016-09-13,1130.954
2016-09-14,1137.184
2016-09-15,1141.922
2016-09-16,1121.913
2016-09-19,1137.889
2016-09-20,1131.001
2016-09-21,1128.539
2016-09-22,1159.9
2016-09-23,1151.239
2016-09-26,1141.01
2016-09-27,1130.932
2016-09-28,1137.882
2016-09-29,1145.211
2016-09-30,1145.755
2016-10-03,1145.637
2016-10-04,1151.199
2016-10-05,1145.284
2016-10-06,1140.28
2016-10-07,1130.725
2016-10-10,1142.585
2016-10-11,1112.603
2016-10-12,1111.052
2016-10-13,1105.316
2016-10-14,1117.335
2016-10-17,1106.483
2016-10-18,1121.444
2016-10-19,1118.595
2016-10-20,1125.127
2016-10-21,1110.992
2016-10-24,1107.048
2016-10-25,1094.977
2016-10-26,1097.152
2016-10-27,1080.268
2016-10-28,1083.564
2016-10-31,1072.63
2016-11-01,1072.604
2016-11-02,1069.067
2016-11-03,1066.81
2016-11-04,1051.634
2016-11-07,1059.899
2016-11-08,1062.659
2016-11-09,1062.993
2016-11-10,1056.941
2016-11-11,1046.121
2016-11-14,1032.543
2016-11-15,1043.375
2016-11-16,1039.219
2016-11-17,1052.622
2016-11-18,1053.329
2016-11-21,1057.569
2016-11-22,1055.322
2016-11-23,1048.286
2016-11-24,1056.626
2016-11-25,1062.651
2016-11-28,1056.866
2016-11-29,1054.831
2016-11-30,1059.114
2016-12-01,1049.996
2016-12-02,1046.903
2016-12-05,1056.391
2016-12-06,1058.709
2016-12-07,1070.327
2016-12-08,1071.274
2016-12-09,1074.21
2016-12-12,1074.137
2016-12-13,1090.773
2016-12-14,1081.603
2016-12-15,1056.939
2016-12-16,1056.607
2016-12-19,1061.464
2016-12-20,1056.021
2016-12-21,1068.471
2016-12-22,1070.027
2016-12-23,1073.958
2016-12-26,1073.958
2016-12-27,1076.012
2016-12-28,1078.559
2016-12-29,1084.173
2016-12-30,1088.927
2017-01-02,1096.074
2017-01-03,1085.961
2017-01-04,1089.213
2017-01-05,1096.441
2017-01-06,1092.607
2017-01-09,1089.714
2017-01-10,1094.251
2017-01-11,1083.373
2017-01-12,1103.368
2017-01-13,1112.221
2017-01-16,1103.085
2017-01-17,1101.49
2017-01-18,1106.657
2017-01-19,1091.1
2017-01-20,1108.1
2017-01-23,1102.421
2017-01-24,1113.025
2017-01-25,1127.987
2017-01-26,1127.785
2017-01-27,1122.893
2017-01-30,1116.302
2017-01-31,1136.394
2017-02-01,1140.801
2017-02-02,1154.268
2017-02-03,1150.206
2017-02-06,1134.396
2017-02-07,1137.179
2017-02-08,1143.458
2017-02-09,1137.481
2017-02-10,1142.534
2017-02-13,1149.735
2017-02-14,1146.881
2017-02-15,1148.632
2017-02-16,1158.909
2017-02-17,1149.659
2017-02-20,1152.805
2017-02-21,1156.563
2017-02-22,1151.747
2017-02-23,1156.072
2017-02-24,1138.091
2017-02-27,1133.766
2017-02-28,1143.081
2017-03-01,1153.373
2017-03-02,1140.603
2017-03-03,1142.103
2017-03-06,1141.278
2017-03-07,1143.647
2017-03-08,1140.103
2017-03-09,1136.524
2017-03-10,1144.539
2017-03-13,1157.546
2017-03-14,1154.255
2017-03-15,1150.649
2017-03-16,1169.277
2017-03-17,1172.547
2017-03-20,1174.382
2017-03-21,1164.659
2017-03-22,1158.644
2017-03-23,1172.937
2017-03-24,1173.844
2017-03-27,1171.952
2017-03-28,1177.105
2017-03-29,1170.051
2017-03-30,1168.496
2017-03-31,1172.078
2017-04-03,1157.225
2017-04-04,1155.118
2017-04-05,1156.97
2017-04-06,1155.811
2017-04-07,1158.633
2017-04-10,1159.906
2017-04-11,1159.624
2017-04-12,1169.937
2017-04-13,1172.212
2017-04-14,1172.212
2017-04-17,1178.173
2017-04-18,1165.708
2017-04-19,1172.483
2017-04-20,1175.066
2017-04-21,1167.603
2017-04-24,1210.889
2017-04-25,1227.94
2017-04-26,1233.378
2017-04-27,1224.107
2017-04-28,1227.722
2017-05-01,1231.094
2017-05-02,1238.192
2017-05-03,1232.642
2017-05-04,1234.966
2017-05-05,1245.117
2017-05-08,1238.059
2017-05-09,1241.388
2017-05-10,1233.382
2017-05-11,1235.462
2017-05-12,1243.368
2017-05-15,1244.156
2017-05-16,1250.658
2017-05-17,1239.56
2017-05-18,1222.519
2017-05-19,1236.729
2017-05-22,1242.848
2017-05-23,1254.804
2017-05-24,1252.157
2017-05-25,1256.082
2017-05-26,1257.054
2017-05-29,1250.737
2017-05-30,1250.601
2017-05-31,1260.027
2017-06-01,1259.741
2017-06-02,1274.082
2017-06-05,1263.455
2017-06-06,1260.152
2017-06-07,1260.057
2017-06-08,1256.509
2017-06-09,1264.388
2017-06-12,1242.772
2017-06-13,1263.622
2017-06-14,1271.266
2017-06-15,1241.512
2017-06-16,1262.98
2017-06-19,1268.052
2017-06-20,1255.502
2017-06-21,1256.742
2017-06-22,1268.787
2017-06-23,1271.823
2017-06-26,1268.804
2017-06-27,1263.282
2017-06-28,1271.102
2017-06-29,1264.103
2017-06-30,1268.757
2017-07-03,1274.159
2017-07-04,1257.387
2017-07-05,1267.746
2017-07-06,1268.128
2017-07-07,1268.764
2017-07-10,1273.949
2017-07-11,1266.047
2017-07-12,1294.633
2017-07-13,1295.841
2017-07-14,1305.327
2017-07-17,1296.169
2017-07-18,1289.976
2017-07-19,1287.81
2017-07-20,1293.162
2017-07-21,1280.088
2017-07-24,1273.71
2017-07-25,1278.568
2017-07-26,1283.705
2017-07-27,1279.903
2017-07-28,1284.842
2017-07-31,1282.18
2017-08-01,1293.873
2017-08-02,1293.244
2017-08-03,1292.127
2017-08-04,1290.057
2017-08-07,1295.109
2017-08-08,1294.801
2017-08-09,1283.227
2017-08-10,1276.491
2017-08-11,1262.461
2017-08-14,1281.592
2017-08-15,1271.928
2017-08-16,1276.472
2017-08-17,1271.316
2017-08-18,1261.061
2017-08-21,1265.178
2017-08-22,1278.457
2017-08-23,1282.397
2017-08-24,1281.155
2017-08-25,1293.241
2017-08-28,1291.984
2017-08-29,1286.958
2017-08-30,1284.424
2017-08-31,1300.766
2017-09-01,1313.634
2017-09-04,1313.012
2017-09-05,1312.783
2017-09-06,1308.264
2017-09-07,1325.357
2017-09-08,1321.413
2017-09-11,1328.161
2017-09-12,1336.775
2017-09-13,1330.704
2017-09-14,1336.868
2017-09-15,1344.363
2017-09-18,1349.572
2017-09-19,1345.546
2017-09-20,1350.152
2017-09-21,1347.924
2017-09-22,1351.917
2017-09-25,1344.869
2017-09-26,1326.16
2017-09-27,1329.103
2017-09-28,1338.278
2017-09-29,1345.346
2017-10-02,1347.136
2017-10-03,1362.727
2017-10-04,1370.36
2017-10-05,1362.155
2017-10-06,1351.863
2017-10-09,1353.336
2017-10-10,1360.768
2017-10-11,1360.32
2017-10-12,1357.633
2017-10-13,1363.273
2017-10-16,1356.381
2017-10-17,1341.831
2017-10-18,1353.288
2017-10-19,1358.705
2017-10-20,1368.242
2017-10-23,1359.549
2017-10-24,1348.57
2017-10-25,1349.7
2017-10-26,1354.563
2017-10-27,1359.825
2017-10-30,1361.081
2017-10-31,1363.449
2017-11-01,1359.087
2017-11-02,1360.05
2017-11-03,1362.276
2017-11-06,1360.142
2017-11-07,1348.488
2017-11-08,1350.318
2017-11-09,1333.722
2017-11-10,1328.45
2017-11-13,1320.628
2017-11-14,1315.218
2017-11-15,1309.377
2017-11-16,1330.647
2017-11-17,1311.289
2017-11-20,1314.695
2017-11-21,1329.879
2017-11-22,1324.677
2017-11-23,1334.025
2017-11-24,1339.04
2017-11-27,1328.789
2017-11-28,1330.894
2017-11-29,1315.675
2017-11-30,1318.415
2017-12-01,1299.919
2017-12-04,1312.219
2017-12-05,1307.837
2017-12-06,1299.32
2017-12-07,1293.639
2017-12-08,1293.942
2017-12-11,1298.385
2017-12-12,1311.599
2017-12-13,1307.703
2017-12-14,1303.74
2017-12-15,1282.466
2017-12-18,1310.945
2017-12-19,1303.848
2017-12-20,1305.705
2017-12-21,1309.231
2017-12-22,1310.931
2017-12-25,1310.931
2017-12-26,1311.786
2017-12-27,1317.473
2017-12-28,1316.319
2017-12-29,1319.216
2018-01-01,1319.216
2018-01-02,1321.385
2018-01-03,1335.555
2018-01-04,1354.235
2018-01-05,1364.2
2018-01-08,1362.033
2018-01-09,1361.675
2018-01-10,1364.035
2018-01-11,1376.119
2018-01-12,1383.257
2018-01-15,1401.547
2018-01-16,1394.84
2018-01-17,1399.249
2018-01-18,1399.735
2018-01-19,1408.514
2018-01-22,1409.534
2018-01-23,1417.515
2018-01-24,1423.659
2018-01-25,1420.214
2018-01-26,1420.125
2018-01-29,1409.563
2018-01-30,1406.001
2018-01-31,1401.222
2018-02-01,1405.64
2018-02-02,1380.02
2018-02-05,1341.409
2018-02-06,1308.833
2018-02-07,1339.184
2018-02-08,1297.387
2018-02-09,1286.466
2018-02-12,1304.92
2018-02-13,1306.297
2018-02-14,1326.739
2018-02-15,1339.297
2018-02-16,1357.955
2018-02-19,1342.846
2018-02-20,1346.109
2018-02-21,1350.783
2018-02-22,1347.578
2018-02-23,1341.533
2018-02-26,1350.586
2018-02-27,1341.944
2018-02-28,1328.356
2018-03-01,1303.579
2018-03-02,1275.737
2018-03-05,1297.938
2018-03-06,1316.165
2018-03-07,1312.595
2018-03-08,1329.301
2018-03-09,1338.81
2018-03-12,1339.732
2018-03-13,1336.575
2018-03-14,1342.954
2018-03-15,1354.112
2018-03-16,1340.613
2018-03-19,1324.804
2018-03-20,1323.477
2018-03-21,1318.987
2018-03-22,1293.146
2018-03-23,1292.128
2018-03-26,1286.494
2018-03-27,1300.849
2018-03-28,1289.331
2018-03-29,1297.213
2018-03-30,1297.213
2018-04-02,1297.058
2018-04-03,1278.354
2018-04-04,1256.917
2018-04-05,1282.336
2018-04-06,1280.463
2018-04-09,1285.109
2018-04-10,1310.985
2018-04-11,1294.342
2018-04-12,1291.269
2018-04-13,1298.871
2018-04-16,1297.778
2018-04-17,1320.994
2018-04-18,1334.089
2018-04-19,1340.868
2018-04-20,1340.706
2018-04-23,1341.373
2018-04-24,1331.218
2018-04-25,1311.973
2018-04-26,1317.143
2018-04-27,1311.056
2018-04-30,1302.98
2018-05-01,1286.521
2018-05-02,1290.59
2018-05-03,1285.739
2018-05-04,1296.741
2018-05-07,1313.852
2018-05-08,1326.914
2018-05-09,1347.403
2018-05-10,1352.396
2018-05-11,1354.295
2018-05-14,1351.026
2018-05-15,1337.518
2018-05-16,1339.947
2018-05-17,1348.122
2018-05-18,1353.187
2018-05-21,1366.469
2018-05-22,1365.475
2018-05-23,1334.864
2018-05-24,1335.316
2018-05-25,1334.066
2018-05-28,1320.636
2018-05-29,1295.604
2018-05-30,1303.921
2018-05-31,1299.248
2018-06-01,1313.15
2018-06-04,1324.469
2018-06-05,1320.126
2018-06-06,1327.617
2018-06-07,1335.3
2018-06-08,1323.768
2018-06-11,1342.585
2018-06-12,1345.182
2018-06-13,1345.735
2018-06-14,1350.774
2018-06-15,1319.917
2018-06-18,1311.913
2018-06-19,1285.874
2018-06-20,1297.832
2018-06-21,1278.926
2018-06-22,1285.201
2018-06-25,1270.461
2018-06-26,1268.524
2018-06-27,1269.503
2018-06-28,1246.865
2018-06-29,1283.03
2018-07-02,1260.851
2018-07-03,1280.44
2018-07-04,1270.015
2018-07-05,1276.548
2018-07-06,1279.917
2018-07-09,1295.094
2018-07-10,1301.691
2018-07-11,1281.304
2018-07-12,1281.448
2018-07-13,1282.45
2018-07-16,1296.909
2018-07-17,1294.018
2018-07-18,1306.481
2018-07-19,1306.615
2018-07-20,1307.495
2018-07-23,1306.576
2018-07-24,1326.053
2018-07-25,1316.146
2018-07-26,1328.455
2018-07-27,1327.574
2018-07-30,1338.282
2018-07-31,1336.783
2018-08-01,1335.499
2018-08-02,1313.017
2018-08-03,1316.933
2018-08-06,1312.817
2018-08-07,1322.987
2018-08-08,1319.818
2018-08-09,1320.8
2018-08-10,1293.974
2018-08-13,1289.692
2018-08-14,1284.699
2018-08-15,1251.286
2018-08-16,1268.45
2018-08-17,1279.889
2018-08-20,1287.643
2018-08-21,1299.961
2018-08-22,1311.257
2018-08-23,1304.672
2018-08-24,1304.287
2018-08-27,1322.512
2018-08-28,1328.52
2018-08-29,1325.008
2018-08-30,1332.725
2018-08-31,1319.221
2018-09-03,1327.862
2018-09-04,1311.03
2018-09-05,1303.554
2018-09-06,1293.975
2018-09-07,1289.114
2018-09-10,1297.151
2018-09-11,1294.021
2018-09-12,1307.385
2018-09-13,1311.715
2018-09-14,1313.658
2018-09-17,1327.705
2018-09-18,1319.84
2018-09-19,1329.883
2018-09-20,1353.285
2018-09-21,1362.083
2018-09-24,1354.796
2018-09-25,1354.38
2018-09-26,1347.486
2018-09-27,1350.204
2018-09-28,1330.32
2018-10-01,1327.276
2018-10-02,1316.796
2018-10-03,1334.462
2018-10-04,1311.848
2018-10-05,1289.923
2018-10-08,1270.956
2018-10-09,1271.68
2018-10-10,1237.774
2018-10-11,1220.243
2018-10-12,1217.861
2018-10-15,1213.162
2018-10-16,1236.894
2018-10-17,1230.546
2018-10-18,1227.107
2018-10-19,1206.944
2018-10-22,1205.01
2018-10-23,1175.723
2018-10-24,1160.888
2018-10-25,1160.291
2018-10-26,1146.195
2018-10-29,1163.676
2018-10-30,1168.836
2018-10-31,1197.525
2018-11-01,1202.287
2018-11-02,1223.143
2018-11-05,1205.825
2018-11-06,1207.628
2018-11-07,1218.135
2018-11-08,1215.684
2018-11-09,1196.885
2018-11-12,1174.225
2018-11-13,1178.225
2018-11-14,1161.653
2018-11-15,1155.66
2018-11-16,1169.061
2018-11-19,1153.652
2018-11-20,1125.981
2018-11-21,1142.439
2018-11-22,1133.303
2018-11-23,1132.287
2018-11-26,1149.206
2018-11-27,1139.363
2018-11-28,1143.868
2018-11-29,1164.809
2018-11-30,1161.977
2018-12-03,1191.589
2018-12-04,1175.489
2018-12-05,1154.752
2018-12-06,1119.363
2018-12-07,1130.545
2018-12-10,1107.303
2018-12-11,1130.602
2018-12-12,1156.918
2018-12-13,1151.702
2018-12-14,1138.39
2018-12-17,1128.832
2018-12-18,1125.903
2018-12-19,1128.061
2018-12-20,1114.742
2018-12-21,1107.867
2018-12-24,1102.767
2018-12-25,1102.767
2018-12-26,1096.616
2018-12-27,1090.068
2018-12-28,1118.476
2018-12-31,1133.217
2019-01-01,1133.217
2019-01-02,1116.699
2019-01-03,1093.675
2019-01-04,1139.846
2019-01-07,1155.56
2019-01-08,1168.293
2019-01-09,1187.516
2019-01-10,1183.282
2019-01-11,1175.854
2019-01-14,1164.493
2019-01-15,1166.815
2019-01-16,1170.692
2019-01-17,1173.331
2019-01-18,1198.822
2019-01-21,1194.264
2019-01-22,1186.823
2019-01-23,1179.152
2019-01-24,1181.801
2019-01-25,1198.996
2019-01-28,1190.59
2019-01-29,1203.313
2019-01-30,1205.667
2019-01-31,1216.23
2019-02-01,1225.158
2019-02-04,1219.543
2019-02-05,1227.835
2019-02-06,1232.095
2019-02-07,1205.223
2019-02-08,1202.261
2019-02-11,1209.542
2019-02-12,1215.866
2019-02-13,1237.3
2019-02-14,1230.929
2019-02-15,1251.003
2019-02-18,1255.349
2019-02-19,1243.283
2019-02-20,1263.523
2019-02-21,1257.432
2019-02-22,1264.292
2019-02-25,1265.254
2019-02-26,1267.338
2019-02-27,1264.707
2019-02-28,1261.943
2019-03-01,1269.503
2019-03-04,1268.697
2019-03-05,1270.121
2019-03-06,1263.646
2019-03-07,1228.328
2019-03-08,1221.421
2019-03-11,1235.458
2019-03-12,1242.783
2019-03-13,1257.642
2019-03-14,1266.247
2019-03-15,1285.42
2019-03-18,1287.166
2019-03-19,1304.376
2019-03-20,1299.709
2019-03-21,1300.455
2019-03-22,1259.695
2019-03-25,1264.553
2019-03-26,1267.777
2019-03-27,1265.543
2019-03-28,1275.411
2019-03-29,1286.818
2019-04-01,1311.721
2019-04-02,1306.439
2019-04-03,1338.109
2019-04-04,1327.43
2019-04-05,1336.8
2019-04-08,1341.707
2019-04-09,1333.562
2019-04-10,1339.568
2019-04-11,1341.807
2019-04-12,1355.006
2019-04-15,1352.205
2019-04-16,1354.306
2019-04-17,1369.984
2019-04-18,1369.677
2019-04-19,1369.677
2019-04-22,1368.786
2019-04-23,1364.257
2019-04-24,1371.471
2019-04-25,1359.419
2019-04-26,1364.124
2019-04-29,1365.482
2019-04-30,1356.376
2019-05-01,1355.535
2019-05-02,1334.512
2019-05-03,1338.499
2019-05-06,1319.813
2019-05-07,1292.708
2019-05-08,1300.392
2019-05-09,1273.122
2019-05-10,1282.071
2019-05-13,1259.07
2019-05-14,1275.972
2019-05-15,1280.27
2019-05-16,1302.744
2019-05-17,1292.5
2019-05-20,1273.454
2019-05-21,1290.194
2019-05-22,1291.244
2019-05-23,1259.311
2019-05-24,1276.966
2019-05-27,1270.796
2019-05-28,1274.203
2019-05-29,1252.526
2019-05-30,1257.731
2019-05-31,1242.475
2019-06-03,1253.505
2019-06-04,1268.554
2019-06-05,1278.774
2019-06-06,1280.594
2019-06-07,1307.682
2019-06-10,1307.602
2019-06-11,1319.297
2019-06-12,1324.297
2019-06-13,1323.943
2019-06-14,1317.268
2019-06-17,1315.902
2019-06-18,1329.964
2019-06-19,1330.963
2019-06-20,1365.035
2019-06-21,1369.746
2019-06-24,1366.81
2019-06-25,1374.698
2019-06-26,1367.55
2019-06-27,1365.44
2019-06-28,1369.574
2019-07-01,1378.134
2019-07-02,1381.615
2019-07-03,1387.168
2019-07-04,1383.89
2019-07-05,1342.964
2019-07-08,1348.051
2019-07-09,1334.933
2019-07-10,1335.049
2019-07-11,1332.213
2019-07-12,1340.973
2019-07-15,1353.909
2019-07-16,1350.734
2019-07-17,1332.134
2019-07-18,1318.684
2019-07-19,1343.684
2019-07-22,1341.787
2019-07-23,1350.136
2019-07-24,1348.74
2019-07-25,1338.032
2019-07-26,1332.37
2019-07-29,1334.655
2019-07-30,1314.19
2019-07-31,1310.595
2019-08-01,1311.286
2019-08-02,1277.5
2019-08-05,1248.642
2019-08-06,1245.845
2019-08-07,1243.224
2019-08-08,1269.443
2019-08-09,1257.746
2019-08-12,1254.239
2019-08-13,1260.44
2019-08-14,1221.63
2019-08-15,1215.433
2019-08-16,1226.152
2019-08-19,1242.511
2019-08-20,1236.935
2019-08-21,1257.537
2019-08-22,1235.783
2019-08-23,1230.6
2019-08-26,1221.591
2019-08-27,1228.935
2019-08-28,1211.958
2019-08-29,1231.609
2019-08-30,1242.273
2019-09-02,1238.648
2019-09-03,1231.917
2019-09-04,1256.815
2019-09-05,1267.574
2019-09-06,1280.594
2019-09-09,1272.207
2019-09-10,1270.364
2019-09-11,1290.554
2019-09-12,1303.844
2019-09-13,1322.063
2019-09-16,1307.719
2019-09-17,1303.92
2019-09-18,1310.856
2019-09-19,1315.435
2019-09-20,1309.404
2019-09-23,1285.7
2019-09-24,1289.853
