Date,SWEDEN IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-13,863.553
2010-09-14,874.578
2010-09-15,875.254
2010-09-16,876.643
2010-09-17,883.091
2010-09-20,900.602
2010-09-21,908.13
2010-09-22,918.498
2010-09-23,901.921
2010-09-24,934.881
2010-09-27,923.208
2010-09-28,935.062
2010-09-29,931.395
2010-09-30,933.536
2010-10-01,928.211
2010-10-04,908.743
2010-10-05,935.217
2010-10-06,933.397
2010-10-07,936.812
2010-10-08,929.188
2010-10-11,939.334
2010-10-12,934.386
2010-10-13,958.493
2010-10-14,967.622
2010-10-15,954.236
2010-10-18,946.843
2010-10-19,928.601
2010-10-20,952.468
2010-10-21,973.849
2010-10-22,959.213
2010-10-25,966.298
2010-10-26,943.996
2010-10-27,927.827
2010-10-28,928.165
2010-10-29,928.952
2010-11-01,939.63
2010-11-02,951.229
2010-11-03,946.538
2010-11-04,983.245
2010-11-05,963.031
2010-11-08,956.395
2010-11-09,969.174
2010-11-10,947.761
2010-11-11,938.755
2010-11-12,930.799
2010-11-15,933.309
2010-11-16,907.022
2010-11-17,911.831
2010-11-18,935.356
2010-11-19,941.262
2010-11-22,937.792
2010-11-23,915.956
2010-11-24,932.545
2010-11-25,939.44
2010-11-26,929.401
2010-11-29,921.765
2010-11-30,926.773
2010-12-01,955.026
2010-12-02,978.273
2010-12-03,999.51
2010-12-06,993.518
2010-12-07,996.874
2010-12-08,981.733
2010-12-09,970.492
2010-12-10,980.08
2010-12-13,997.794
2010-12-14,1008.721
2010-12-15,1009.21
2010-12-16,999.547
2010-12-17,1000.11
2010-12-20,996.218
2010-12-21,1014.019
2010-12-22,1007.427
2010-12-23,1005.352
2010-12-24,1006.957
2010-12-27,1007.721
2010-12-28,1003.911
2010-12-29,1011.25
2010-12-30,1018.476
2010-12-31,1024.687
2011-01-03,1051.47
2011-01-04,1038.535
2011-01-05,1013.406
2011-01-06,1000.879
2011-01-07,1002.261
2011-01-10,997.988
2011-01-11,1023.045
2011-01-12,1032.279
2011-01-13,1039.606
2011-01-14,1037.049
2011-01-17,1027.743
2011-01-18,1037.281
2011-01-19,1021.202
2011-01-20,991.031
2011-01-21,1015.203
2011-01-24,1014.535
2011-01-25,1027.169
2011-01-26,1057.384
2011-01-27,1052.825
2011-01-28,1026.975
2011-01-31,1031.461
2011-02-01,1029.675
2011-02-02,1002.556
2011-02-03,1001.852
2011-02-04,1009.211
2011-02-07,1014.162
2011-02-08,1017.835
2011-02-09,1016.15
2011-02-10,1003.273
2011-02-11,1017.044
2011-02-14,1008.862
2011-02-15,1002.777
2011-02-16,1008.203
2011-02-17,997.855
2011-02-18,1006.243
2011-02-21,1003.51
2011-02-22,1003.441
2011-02-23,989.225
2011-02-24,994.361
2011-02-25,1001.847
2011-02-28,1031.042
2011-03-01,1027.758
2011-03-02,1011.002
2011-03-03,1019.12
2011-03-04,1021.067
2011-03-07,1027.959
2011-03-08,1026.128
2011-03-09,1041.092
2011-03-10,1022.166
2011-03-11,1007.038
2011-03-14,1000.819
2011-03-15,968.123
2011-03-16,953.965
2011-03-17,977.502
2011-03-18,1012.232
2011-03-21,1034.865
2011-03-22,1027.786
2011-03-23,1029.854
2011-03-24,1054.201
2011-03-25,1049.283
2011-03-28,1052.619
2011-03-29,1053.3
2011-03-30,1066.045
2011-03-31,1066.065
2011-04-01,1073.358
2011-04-04,1082.148
2011-04-05,1076.622
2011-04-06,1092.673
2011-04-07,1078.235
2011-04-08,1099.776
2011-04-11,1089.837
2011-04-12,1066.034
2011-04-13,1082.276
2011-04-14,1080.79
2011-04-15,1080.843
2011-04-18,1042.08
2011-04-19,1076.106
2011-04-20,1122.005
2011-04-21,1133.59
2011-04-22,1133.59
2011-04-25,1133.869
2011-04-26,1141.509
2011-04-27,1138.896
2011-04-28,1156.227
2011-04-29,1169.993
2011-05-02,1175.773
2011-05-03,1159.74
2011-05-04,1149.883
2011-05-05,1124.587
2011-05-06,1131.698
2011-05-09,1118.175
2011-05-10,1139.14
2011-05-11,1138.296
2011-05-12,1117.085
2011-05-13,1117.447
2011-05-16,1130.542
2011-05-17,1108.862
2011-05-18,1118.75
2011-05-19,1133.037
2011-05-20,1123.179
2011-05-23,1087.109
2011-05-24,1092.194
2011-05-25,1101.465
2011-05-26,1093.955
2011-05-27,1120.714
2011-05-30,1121.722
2011-05-31,1134.788
2011-06-01,1142.715
2011-06-02,1134.438
2011-06-03,1121.552
2011-06-06,1117.719
2011-06-07,1120.048
2011-06-08,1085.272
2011-06-09,1087.847
2011-06-10,1048.553
2011-06-13,1041.589
2011-06-14,1061.55
2011-06-15,1028.054
2011-06-16,1006.361
2011-06-17,1022.078
2011-06-20,1008.079
2011-06-21,1040.716
2011-06-22,1028.845
2011-06-23,984.279
2011-06-24,987.217
2011-06-27,1015.352
2011-06-28,1020.412
2011-06-29,1057.775
2011-06-30,1082.524
2011-07-01,1086.579
2011-07-04,1099.122
2011-07-05,1101.351
2011-07-06,1080.03
2011-07-07,1103.54
2011-07-08,1076.728
2011-07-11,1032.853
2011-07-12,1030.194
2011-07-13,1057.142
2011-07-14,1034.796
2011-07-15,1019.361
2011-07-18,979.664
2011-07-19,1011.516
2011-07-20,1029.929
2011-07-21,1044.69
2011-07-22,1047.478
2011-07-25,1044.297
2011-07-26,1046.384
2011-07-27,1032.389
2011-07-28,1022.53
2011-07-29,1026.123
2011-08-01,990.334
2011-08-02,964.113
2011-08-03,930.882
2011-08-04,869.018
2011-08-05,875.706
2011-08-08,826.741
2011-08-09,861.141
2011-08-10,834.719
2011-08-11,874.799
2011-08-12,890.731
2011-08-15,914.094
2011-08-16,907.175
2011-08-17,918.744
2011-08-18,842.784
2011-08-19,834.936
2011-08-22,844.106
2011-08-23,860.286
2011-08-24,874.818
2011-08-25,858.815
2011-08-26,859.617
2011-08-29,890.129
2011-08-30,881.073
2011-08-31,915.493
2011-09-01,911.353
2011-09-02,881.089
2011-09-05,834.934
2011-09-06,840.406
2011-09-07,875.988
2011-09-08,877.683
2011-09-09,837.425
2011-09-12,796.31
2011-09-13,802.253
2011-09-14,807.483
2011-09-15,850.77
2011-09-16,850.231
2011-09-19,813.501
2011-09-20,846.473
2011-09-21,826.444
2011-09-22,756.953
2011-09-23,756.232
2011-09-26,759.233
2011-09-27,819.414
2011-09-28,793.994
2011-09-29,818.135
2011-09-30,784.72
2011-10-03,774.743
2011-10-04,740.805
2011-10-05,770.203
2011-10-06,794.321
2011-10-07,804.033
2011-10-10,837.394
2011-10-11,833.47
2011-10-12,857.086
2011-10-13,830.666
2011-10-14,859.826
2011-10-17,844.073
2011-10-18,846.765
2011-10-19,850.814
2011-10-20,837.462
2011-10-21,876.467
2011-10-24,891.447
2011-10-25,888.302
2011-10-26,894.841
2011-10-27,966.506
2011-10-28,968.398
2011-10-31,921.229
2011-11-01,859.449
2011-11-02,882.921
2011-11-03,899.602
2011-11-04,899.028
2011-11-07,887.862
2011-11-08,895.442
2011-11-09,859.856
2011-11-10,852.808
2011-11-11,888.07
2011-11-14,866.9
2011-11-15,855.023
2011-11-16,852.612
2011-11-17,839.117
2011-11-18,831.603
2011-11-21,794.165
2011-11-22,796.528
2011-11-23,771.832
2011-11-24,767.174
2011-11-25,765.597
2011-11-28,803.287
2011-11-29,817.308
2011-11-30,877.417
2011-12-01,867.089
2011-12-02,874.686
2011-12-05,889.149
2011-12-06,871.071
2011-12-07,876.427
2011-12-08,847.787
2011-12-09,857.839
2011-12-12,826.438
2011-12-13,826.203
2011-12-14,803.669
2011-12-15,815.385
2011-12-16,818.594
2011-12-19,818.675
2011-12-20,845.512
2011-12-21,840.679
2011-12-22,851.67
2011-12-23,857.339
2011-12-26,857.339
2011-12-27,859.956
2011-12-28,845.28
2011-12-29,853.037
2011-12-30,871.704
2012-01-02,881.982
2012-01-03,902.2
2012-01-04,887.415
2012-01-05,880.626
2012-01-06,878.106
2012-01-09,878.581
2012-01-10,898.234
2012-01-11,888.387
2012-01-12,892.529
2012-01-13,879.187
2012-01-16,881.624
2012-01-17,899.723
2012-01-18,912.121
2012-01-19,927.437
2012-01-20,924.201
2012-01-23,939.814
2012-01-24,925.413
2012-01-25,918.251
2012-01-26,943.255
2012-01-27,935.736
2012-01-30,927.125
2012-01-31,927.584
2012-02-01,961.726
2012-02-02,964.535
2012-02-03,978.321
2012-02-06,972.708
2012-02-07,977.545
2012-02-08,979.663
2012-02-09,983.877
2012-02-10,969.234
2012-02-13,978.695
2012-02-14,972.558
2012-02-15,981.464
2012-02-16,981.341
2012-02-17,996.044
2012-02-20,1019.561
2012-02-21,1013.34
2012-02-22,1000.904
2012-02-23,1004.733
2012-02-24,1020.696
2012-02-27,1006.748
2012-02-28,1017.115
2012-02-29,1017.973
2012-03-01,1011.862
2012-03-02,999.226
2012-03-05,994.155
2012-03-06,942.694
2012-03-07,946.075
2012-03-08,991.901
2012-03-09,977.187
2012-03-12,974.851
2012-03-13,990.365
2012-03-14,984.86
2012-03-15,998.747
2012-03-16,1012.929
2012-03-19,1014.868
2012-03-20,989.247
2012-03-21,982.567
2012-03-22,965.304
2012-03-23,978.148
2012-03-26,1008.814
2012-03-27,1002.925
2012-03-28,996.059
2012-03-29,977.749
2012-03-30,1000.072
2012-04-02,1017.21
2012-04-03,1017.9
2012-04-04,967.659
2012-04-05,959.84
2012-04-06,959.84
2012-04-09,952.729
2012-04-10,931.65
2012-04-11,943.499
2012-04-12,971.707
2012-04-13,947.071
2012-04-16,954.832
2012-04-17,973.313
2012-04-18,963.102
2012-04-19,974.049
2012-04-20,988.136
2012-04-23,934.609
2012-04-24,952.222
2012-04-25,966.649
2012-04-26,967.671
2012-04-27,987.22
2012-04-30,990.145
2012-05-01,989.483
2012-05-02,980.449
2012-05-03,989.317
2012-05-04,960.642
2012-05-07,957.497
2012-05-08,935.948
2012-05-09,932.436
2012-05-10,939.066
2012-05-11,942.94
2012-05-14,906.734
2012-05-15,893.332
2012-05-16,878.188
2012-05-17,871.359
2012-05-18,846.755
2012-05-21,872.421
2012-05-22,899.187
2012-05-23,864.815
2012-05-24,878.993
2012-05-25,873.394
2012-05-28,879.849
2012-05-29,893.91
2012-05-30,871.499
2012-05-31,856.77
2012-06-01,834.993
2012-06-04,834.755
2012-06-05,835.042
2012-06-06,834.845
2012-06-07,870.214
2012-06-08,859.97
2012-06-11,874.068
2012-06-12,874.883
2012-06-13,868.509
2012-06-14,865.064
2012-06-15,874.71
2012-06-18,873.272
2012-06-19,897.15
2012-06-20,915.057
2012-06-21,904.713
2012-06-22,901.581
2012-06-25,871.639
2012-06-26,864.744
2012-06-27,874.878
2012-06-28,862.758
2012-06-29,920.637
2012-07-02,920.639
2012-07-03,935.587
2012-07-04,938.239
2012-07-05,932.721
2012-07-06,912.405
2012-07-09,908.236
2012-07-10,921.046
2012-07-11,913.38
2012-07-12,897.201
2012-07-13,915.581
2012-07-16,914.932
2012-07-17,911.872
2012-07-18,925.107
2012-07-19,943.356
2012-07-20,939.577
2012-07-23,913.858
2012-07-24,916.433
2012-07-25,921.136
2012-07-26,950.554
2012-07-27,961.836
2012-07-30,976.964
2012-07-31,977.475
2012-08-01,978.579
2012-08-02,964.727
2012-08-03,996.492
2012-08-06,1002.504
2012-08-07,1000.016
2012-08-08,1004.173
2012-08-09,1009.988
2012-08-10,1012.477
2012-08-13,1004.433
2012-08-14,1002.609
2012-08-15,996.595
2012-08-16,997.531
2012-08-17,1007.553
2012-08-20,1007.861
2012-08-21,1013.332
2012-08-22,986.136
2012-08-23,988.036
2012-08-24,991.165
2012-08-27,998.292
2012-08-28,977.132
2012-08-29,968.337
2012-08-30,960.162
2012-08-31,976.968
2012-09-03,971.473
2012-09-04,956.675
2012-09-05,957.501
2012-09-06,972.181
2012-09-07,1007.58
2012-09-10,1000.872
2012-09-11,1010.836
2012-09-12,1022.868
2012-09-13,1014.641
2012-09-14,1056.502
2012-09-17,1043.293
2012-09-18,1037.83
2012-09-19,1053.488
2012-09-20,1041.424
2012-09-21,1037.266
2012-09-24,1032.608
2012-09-25,1044.502
2012-09-26,1016.697
2012-09-27,1024.247
2012-09-28,1013.211
2012-10-01,1026.017
2012-10-02,1020.849
2012-10-03,1004.441
2012-10-04,1019.335
2012-10-05,1034.726
2012-10-08,1014.777
2012-10-09,1003.451
2012-10-10,991.768
2012-10-11,993.017
2012-10-12,987.539
2012-10-15,995.662
2012-10-16,1008.203
2012-10-17,1022.265
2012-10-18,1030.826
2012-10-19,1012.179
2012-10-22,1014.1
2012-10-23,983.251
2012-10-24,984.174
2012-10-25,988.516
2012-10-26,994.499
2012-10-29,996.993
2012-10-30,1007.437
2012-10-31,1000.678
2012-11-01,1009.203
2012-11-02,1011.569
2012-11-05,1005.998
2012-11-06,1013.164
2012-11-07,997.178
2012-11-08,991.935
2012-11-09,984.336
2012-11-12,983.278
2012-11-13,978.941
2012-11-14,976.039
2012-11-15,967.224
2012-11-16,951.581
2012-11-19,983.802
2012-11-20,984.315
2012-11-21,989.505
2012-11-22,1004.68
2012-11-23,1022.212
2012-11-26,1022.809
2012-11-27,1017.302
2012-11-28,1015.182
2012-11-29,1027.697
2012-11-30,1031.999
2012-12-03,1038.055
2012-12-04,1042.195
2012-12-05,1042.726
2012-12-06,1045.471
2012-12-07,1039.803
2012-12-10,1041.362
2012-12-11,1056.49
2012-12-12,1049.176
2012-12-13,1032.194
2012-12-14,1034.388
2012-12-17,1047.145
2012-12-18,1061.295
2012-12-19,1072.884
2012-12-20,1075.109
2012-12-21,1070.396
2012-12-24,1068.996
2012-12-25,1068.996
2012-12-26,1072.852
2012-12-27,1078.062
2012-12-28,1074.874
2012-12-31,1075.758
2013-01-01,1075.758
2013-01-02,1105.18
2013-01-03,1094.453
2013-01-04,1093.04
2013-01-07,1089.769
2013-01-08,1079.676
2013-01-09,1075.791
2013-01-10,1083.201
2013-01-11,1087.401
2013-01-14,1090.781
2013-01-15,1086.961
2013-01-16,1086.903
2013-01-17,1092.798
2013-01-18,1086.14
2013-01-21,1094.828
2013-01-22,1093.486
2013-01-23,1096.25
2013-01-24,1108.438
2013-01-25,1126.734
2013-01-28,1134.236
2013-01-29,1139.197
2013-01-30,1142.335
2013-01-31,1121.975
2013-02-01,1143.956
2013-02-04,1124.846
2013-02-05,1127.879
2013-02-06,1133.709
2013-02-07,1107.763
2013-02-08,1115.822
2013-02-11,1115.75
2013-02-12,1126.994
2013-02-13,1149.915
2013-02-14,1140.472
2013-02-15,1142.76
2013-02-18,1138.585
2013-02-19,1150.974
2013-02-20,1160.817
2013-02-21,1126.193
2013-02-22,1136.024
2013-02-25,1133.424
2013-02-26,1106.722
2013-02-27,1120.553
2013-02-28,1126.665
2013-03-01,1123.003
2013-03-04,1127.03
2013-03-05,1145.212
2013-03-06,1141.479
2013-03-07,1150.941
2013-03-08,1142.797
2013-03-11,1144.991
2013-03-12,1141.122
2013-03-13,1127.639
2013-03-14,1131.797
2013-03-15,1139.266
2013-03-18,1124.782
2013-03-19,1105.668
2013-03-20,1105.603
2013-03-21,1096.332
2013-03-22,1103.424
2013-03-25,1099.221
2013-03-26,1107.211
2013-03-27,1105.718
2013-03-28,1115.856
2013-03-29,1115.856
2013-04-01,1114.913
2013-04-02,1125.7
2013-04-03,1118.031
2013-04-04,1094.848
2013-04-05,1100.314
2013-04-08,1104.467
2013-04-09,1112.473
2013-04-10,1135.08
2013-04-11,1146.942
2013-04-12,1130.079
2013-04-15,1115.982
2013-04-16,1108.137
2013-04-17,1067.894
2013-04-18,1069.328
2013-04-19,1065.575
2013-04-22,1062.597
2013-04-23,1074.694
2013-04-24,1076.709
2013-04-25,1095.544
2013-04-26,1101.001
2013-04-29,1108.749
2013-04-30,1126.113
2013-05-01,1127.062
2013-05-02,1109.604
2013-05-03,1128.243
2013-05-06,1126.543
2013-05-07,1126.216
2013-05-08,1144.106
2013-05-09,1139.009
2013-05-10,1134.421
2013-05-13,1136.262
2013-05-14,1133.206
2013-05-15,1129.105
2013-05-16,1141.896
2013-05-17,1138.039
2013-05-20,1144.139
2013-05-21,1153.516
2013-05-22,1160.506
2013-05-23,1128.295
2013-05-24,1127.503
2013-05-27,1141.447
2013-05-28,1139.565
2013-05-29,1130.09
2013-05-30,1147.819
2013-05-31,1124.216
2013-06-03,1138.31
2013-06-04,1135.483
2013-06-05,1112.69
2013-06-06,1116.895
2013-06-07,1116.509
2013-06-10,1114.36
2013-06-11,1108.694
2013-06-12,1116.339
2013-06-13,1110.699
2013-06-14,1128.931
2013-06-17,1134.077
2013-06-18,1136.136
2013-06-19,1143.729
2013-06-20,1073.809
2013-06-21,1060.974
2013-06-24,1019.762
2013-06-25,1042.707
2013-06-26,1054.555
2013-06-27,1062.009
2013-06-28,1053.019
2013-07-01,1077.227
2013-07-02,1076.622
2013-07-03,1063.792
2013-07-04,1086.57
2013-07-05,1059.985
2013-07-08,1072.355
2013-07-09,1082.069
2013-07-10,1094.14
2013-07-11,1120.94
2013-07-12,1122.202
2013-07-15,1123.566
2013-07-16,1147.416
2013-07-17,1149.731
2013-07-18,1145.435
2013-07-19,1156.48
2013-07-22,1161.016
2013-07-23,1168.628
2013-07-24,1174.759
2013-07-25,1171.135
2013-07-26,1173.678
2013-07-29,1173.364
2013-07-30,1167.524
2013-07-31,1169.782
2013-08-01,1170.258
2013-08-02,1168.734
2013-08-05,1172.082
2013-08-06,1176.026
2013-08-07,1173.565
2013-08-08,1186.297
2013-08-09,1189.446
2013-08-12,1184.231
2013-08-13,1189.267
2013-08-14,1201.308
2013-08-15,1176.796
2013-08-16,1191.624
2013-08-19,1194.033
2013-08-20,1194.554
2013-08-21,1162.613
2013-08-22,1181.607
2013-08-23,1192.966
2013-08-26,1194.537
2013-08-27,1183.132
2013-08-28,1170.492
2013-08-29,1161.055
2013-08-30,1147.082
2013-09-02,1169.314
2013-09-03,1171.484
2013-09-04,1180.148
2013-09-05,1169.691
2013-09-06,1180.824
2013-09-09,1193.595
2013-09-10,1215.946
2013-09-11,1223.801
2013-09-12,1224.352
2013-09-13,1214.636
2013-09-16,1245.99
2013-09-17,1247.893
2013-09-18,1249.96
2013-09-19,1288.875
2013-09-20,1278.012
2013-09-23,1265.714
2013-09-24,1267.814
2013-09-25,1250.429
2013-09-26,1259.901
2013-09-27,1253.802
2013-09-30,1243.806
2013-10-01,1264.397
2013-10-02,1252.735
2013-10-03,1251.496
2013-10-04,1233.107
2013-10-07,1222.937
2013-10-08,1218.201
2013-10-09,1200.555
2013-10-10,1217.284
2013-10-11,1229.505
2013-10-14,1222.786
2013-10-15,1216.871
2013-10-16,1212.666
2013-10-17,1223.535
2013-10-18,1239.266
2013-10-21,1251.975
2013-10-22,1262.173
2013-10-23,1255.277
2013-10-24,1265.217
2013-10-25,1254.718
2013-10-28,1244.428
2013-10-29,1235.834
2013-10-30,1235.185
2013-10-31,1210.026
2013-11-01,1188.936
2013-11-04,1200.652
2013-11-05,1190.077
2013-11-06,1209.365
2013-11-07,1207.956
2013-11-08,1194.176
2013-11-11,1207.369
2013-11-12,1186.957
2013-11-13,1171.292
2013-11-14,1188.241
2013-11-15,1194.46
2013-11-18,1212.642
2013-11-19,1201.297
2013-11-20,1201.723
2013-11-21,1190.561
2013-11-22,1208.955
2013-11-25,1217.357
2013-11-26,1218.125
2013-11-27,1225.039
2013-11-28,1230.249
2013-11-29,1226.657
2013-12-02,1221.898
2013-12-03,1208.355
2013-12-04,1207.775
2013-12-05,1201.007
2013-12-06,1199.397
2013-12-09,1201.698
2013-12-10,1192.781
2013-12-11,1185.919
2013-12-12,1165.578
2013-12-13,1169.012
2013-12-16,1181.276
2013-12-17,1174.172
2013-12-18,1190.117
2013-12-19,1202.098
2013-12-20,1208.069
2013-12-23,1221.081
2013-12-24,1216.484
2013-12-25,1216.484
2013-12-26,1221.277
2013-12-27,1242.367
2013-12-30,1255.887
2013-12-31,1256.572
2014-01-01,1256.572
2014-01-02,1236.945
2014-01-03,1235.487
2014-01-06,1234.577
2014-01-07,1232.722
2014-01-08,1225.165
2014-01-09,1218.73
2014-01-10,1242.1
2014-01-13,1238.081
2014-01-14,1246.012
2014-01-15,1252.802
2014-01-16,1257.158
2014-01-17,1265.482
2014-01-20,1259.819
2014-01-21,1258.036
2014-01-22,1269.3
2014-01-23,1256.828
2014-01-24,1232.458
2014-01-27,1235.606
2014-01-28,1247.413
2014-01-29,1235.289
2014-01-30,1215.001
2014-01-31,1214.052
2014-02-03,1197.383
2014-02-04,1192.357
2014-02-05,1196.917
2014-02-06,1227.07
2014-02-07,1231.22
2014-02-10,1236.677
2014-02-11,1266.812
2014-02-12,1259.531
2014-02-13,1258.788
2014-02-14,1269.892
2014-02-17,1274.292
2014-02-18,1255.252
2014-02-19,1262.526
2014-02-20,1254.604
2014-02-21,1260.388
2014-02-24,1282.813
2014-02-25,1283.624
2014-02-26,1280.846
2014-02-27,1274.598
2014-02-28,1299.288
2014-03-03,1257.845
2014-03-04,1283.553
2014-03-05,1288.576
2014-03-06,1306.675
2014-03-07,1291.223
2014-03-10,1290.805
2014-03-11,1291.54
2014-03-12,1278.722
2014-03-13,1272.487
2014-03-14,1266.11
2014-03-17,1292.569
2014-03-18,1303.816
2014-03-19,1297.766
2014-03-20,1284.64
2014-03-21,1281.104
2014-03-24,1266.656
2014-03-25,1281.644
2014-03-26,1280.645
2014-03-27,1270.833
2014-03-28,1271.994
2014-03-31,1291.757
2014-04-01,1307.57
2014-04-02,1305.859
2014-04-03,1290.268
2014-04-04,1295.338
2014-04-07,1287.019
2014-04-08,1297.581
2014-04-09,1302.755
2014-04-10,1289.735
2014-04-11,1279.91
2014-04-14,1279.345
2014-04-15,1262.435
2014-04-16,1269.47
2014-04-17,1271.034
2014-04-18,1271.034
2014-04-21,1266.335
2014-04-22,1298.484
2014-04-23,1281.883
2014-04-24,1288.783
2014-04-25,1282.471
2014-04-28,1285.393
2014-04-29,1290.667
2014-04-30,1301.565
2014-05-01,1304.508
2014-05-02,1303.114
2014-05-05,1294.68
2014-05-06,1300.388
2014-05-07,1295.413
2014-05-08,1307.745
2014-05-09,1298.951
2014-05-12,1313.591
2014-05-13,1324.086
2014-05-14,1325.167
2014-05-15,1333.947
2014-05-16,1323.109
2014-05-19,1320.456
2014-05-20,1320.172
2014-05-21,1323.655
2014-05-22,1326.294
2014-05-23,1315.261
2014-05-26,1320.813
2014-05-27,1318.772
2014-05-28,1312.198
2014-05-29,1314.393
2014-05-30,1312.832
2014-06-02,1307.5
2014-06-03,1304.662
2014-06-04,1312.144
2014-06-05,1296.967
2014-06-06,1307.817
2014-06-09,1310.559
2014-06-10,1310.029
2014-06-11,1306.955
2014-06-12,1308.681
2014-06-13,1309.452
2014-06-16,1302.797
2014-06-17,1299.384
2014-06-18,1290.755
2014-06-19,1295.652
2014-06-20,1285.762
2014-06-23,1304.23
2014-06-24,1304.42
2014-06-25,1285.023
2014-06-26,1275.328
2014-06-27,1284.621
2014-06-30,1295.014
2014-07-01,1295.528
2014-07-02,1298.097
2014-07-03,1300.984
2014-07-04,1289.849
2014-07-07,1286.512
2014-07-08,1272.712
2014-07-09,1277.027
2014-07-10,1259.09
2014-07-11,1256.694
2014-07-14,1275.772
2014-07-15,1260.324
2014-07-16,1273.829
2014-07-17,1265.643
2014-07-18,1267.465
2014-07-21,1260.559
2014-07-22,1273.72
2014-07-23,1273.77
2014-07-24,1276.61
2014-07-25,1278.088
2014-07-28,1272.389
2014-07-29,1267.649
2014-07-30,1257.074
2014-07-31,1238.821
2014-08-01,1232.088
2014-08-04,1227.16
2014-08-05,1236.072
2014-08-06,1214.014
2014-08-07,1206.74
2014-08-08,1209.519
2014-08-11,1242.015
2014-08-12,1233.937
2014-08-13,1242.404
2014-08-14,1242.182
2014-08-15,1238.824
2014-08-18,1254.646
2014-08-19,1261.991
2014-08-20,1253.405
2014-08-21,1261.997
2014-08-22,1254.541
2014-08-25,1263.39
2014-08-26,1266.018
2014-08-27,1265.906
2014-08-28,1246.993
2014-08-29,1249.49
2014-09-01,1242.401
2014-09-02,1242.364
2014-09-03,1252.53
2014-09-04,1243.945
2014-09-05,1231.095
2014-09-08,1237.307
2014-09-09,1224.315
2014-09-10,1227.902
2014-09-11,1223.247
2014-09-12,1224.492
2014-09-15,1232.919
2014-09-16,1231.897
2014-09-17,1236.977
2014-09-18,1249.957
2014-09-19,1244.016
2014-09-22,1236.257
2014-09-23,1223.865
2014-09-24,1219.659
2014-09-25,1196.312
2014-09-26,1188.869
2014-09-29,1188.582
2014-09-30,1203.189
2014-10-01,1182.565
2014-10-02,1165.548
2014-10-03,1164.401
2014-10-06,1164.547
2014-10-07,1146.029
2014-10-08,1139.577
2014-10-09,1137.741
2014-10-10,1109.888
2014-10-13,1110.169
2014-10-14,1119.999
2014-10-15,1095.295
2014-10-16,1100.997
2014-10-17,1131.072
2014-10-20,1125.286
2014-10-21,1140.491
2014-10-22,1146.525
2014-10-23,1163.994
2014-10-24,1163.152
2014-10-27,1158.394
2014-10-28,1168.031
2014-10-29,1182.977
2014-10-30,1182.622
2014-10-31,1187.606
2014-11-03,1177.523
2014-11-04,1179.503
2014-11-05,1190.992
2014-11-06,1196.179
2014-11-07,1186.427
2014-11-10,1198.444
2014-11-11,1204.19
2014-11-12,1196.862
2014-11-13,1202.959
2014-11-14,1200.161
2014-11-17,1200.608
2014-11-18,1219.505
2014-11-19,1209.772
2014-11-20,1206.234
2014-11-21,1217.145
2014-11-24,1223.389
2014-11-25,1231.988
2014-11-26,1231.32
2014-11-27,1224.364
2014-11-28,1221.668
2014-12-01,1221.583
2014-12-02,1207.936
2014-12-03,1215.496
2014-12-04,1212.164
2014-12-05,1215.832
2014-12-08,1211.54
2014-12-09,1205.995
2014-12-10,1203.781
2014-12-11,1199.974
2014-12-12,1181.435
2014-12-15,1155.783
2014-12-16,1167.709
2014-12-17,1156.823
2014-12-18,1183.411
2014-12-19,1191.241
2014-12-22,1188.35
2014-12-23,1195.789
2014-12-24,1191.392
2014-12-25,1191.392
2014-12-26,1186.151
2014-12-29,1194.074
2014-12-30,1193.939
2014-12-31,1182.088
2015-01-01,1182.088
2015-01-02,1173.41
2015-01-05,1168.897
2015-01-06,1170.383
2015-01-07,1133.487
2015-01-08,1159.543
2015-01-09,1156.591
2015-01-12,1157.146
2015-01-13,1170.598
2015-01-14,1143.286
2015-01-15,1147.282
2015-01-16,1152.213
2015-01-19,1160.001
2015-01-20,1164.76
2015-01-21,1173.015
2015-01-22,1185.625
2015-01-23,1187.379
2015-01-26,1195.698
2015-01-27,1192.155
2015-01-28,1198.594
2015-01-29,1203.282
2015-01-30,1205.334
2015-02-02,1201.444
2015-02-03,1220.081
2015-02-04,1216.107
2015-02-05,1221.086
2015-02-06,1213.885
2015-02-09,1212.869
2015-02-10,1232.133
2015-02-11,1213.818
2015-02-12,1236.188
2015-02-13,1252.922
2015-02-16,1255.587
2015-02-17,1250.768
2015-02-18,1257.329
2015-02-19,1272.305
2015-02-20,1275.039
2015-02-23,1278.098
2015-02-24,1281.357
2015-02-25,1292.187
2015-02-26,1285.491
2015-02-27,1294.774
2015-03-02,1289.103
2015-03-03,1275.406
2015-03-04,1261.764
2015-03-05,1271.237
2015-03-06,1242.909
2015-03-09,1238.201
2015-03-10,1214.128
2015-03-11,1218.889
2015-03-12,1223.233
2015-03-13,1218.297
2015-03-16,1242.759
2015-03-17,1223.767
2015-03-18,1236.261
2015-03-19,1247.56
2015-03-20,1261.349
2015-03-23,1272.845
2015-03-24,1275.851
2015-03-25,1277.56
2015-03-26,1258.049
2015-03-27,1253.756
2015-03-30,1268.142
2015-03-31,1257.024
2015-04-01,1252.025
2015-04-02,1264.128
2015-04-03,1264.128
2015-04-06,1285.097
2015-04-07,1282.201
2015-04-08,1272.988
