Date,NETHERLANDS SMID GROWTH SMID (Small+Mid Cap)
2010-08-25,773.94
2010-08-26,791.767
2010-08-27,788.957
2010-08-30,785.945
2010-08-31,781.92
2010-09-01,815.388
2010-09-02,818.914
2010-09-03,829.024
2010-09-06,834.657
2010-09-07,813.581
2010-09-08,819.36
2010-09-09,828.815
2010-09-10,828.225
2010-09-13,849.536
2010-09-14,864.055
2010-09-15,862.289
2010-09-16,862.092
2010-09-17,876.737
2010-09-20,890.86
2010-09-21,899.25
2010-09-22,908.849
2010-09-23,899.166
2010-09-24,919.096
2010-09-27,918.087
2010-09-28,928.351
2010-09-29,935.462
2010-09-30,931.094
2010-10-01,934.574
2010-10-04,928.83
2010-10-05,947.316
2010-10-06,953.729
2010-10-07,952.477
2010-10-08,951.424
2010-10-11,956.639
2010-10-12,957.302
2010-10-13,993.13
2010-10-14,1001.196
2010-10-15,1004.028
2010-10-18,1004.07
2010-10-19,983.567
2010-10-20,996.092
2010-10-21,996.754
2010-10-22,991.092
2010-10-25,1006.781
2010-10-26,996.765
2010-10-27,989.603
2010-10-28,996.225
2010-10-29,988.482
2010-11-01,996.853
2010-11-02,1014.591
2010-11-03,1010.275
2010-11-04,1043.487
2010-11-05,1034.817
2010-11-08,1020.019
2010-11-09,1029.727
2010-11-10,1000.115
2010-11-11,985.902
2010-11-12,985.119
2010-11-15,987.99
2010-11-16,969.089
2010-11-17,973.666
2010-11-18,995.978
2010-11-19,1008.241
2010-11-22,1013.278
2010-11-23,986.634
2010-11-24,999.529
2010-11-25,1013.668
2010-11-26,996.8
2010-11-29,963.187
2010-11-30,954.913
2010-12-01,982.743
2010-12-02,1004.759
2010-12-03,1023.731
2010-12-06,1021.249
2010-12-07,1030.559
2010-12-08,1017.197
2010-12-09,1029.677
2010-12-10,1032.529
2010-12-13,1044.622
2010-12-14,1044.01
2010-12-15,1039.902
2010-12-16,1035.221
2010-12-17,1041.322
2010-12-20,1045.946
2010-12-21,1057.865
2010-12-22,1060.16
2010-12-23,1053.599
2010-12-24,1056.249
2010-12-27,1060.388
2010-12-28,1063.423
2010-12-29,1066.125
2010-12-30,1077.43
2010-12-31,1087.68
2011-01-03,1090.021
2011-01-04,1075.529
2011-01-05,1054.954
2011-01-06,1043.256
2011-01-07,1037.076
2011-01-10,1027.097
2011-01-11,1044.51
2011-01-12,1064.183
2011-01-13,1075.499
2011-01-14,1090.733
2011-01-17,1081.657
2011-01-18,1095.641
2011-01-19,1072.998
2011-01-20,1048.462
2011-01-21,1077.192
2011-01-24,1080.772
2011-01-25,1088.493
2011-01-26,1107.559
2011-01-27,1118.83
2011-01-28,1107.824
2011-01-31,1107.55
2011-02-01,1139.265
2011-02-02,1138.63
2011-02-03,1124.161
2011-02-04,1124.671
2011-02-07,1139.587
2011-02-08,1139.381
2011-02-09,1141.136
2011-02-10,1125.835
2011-02-11,1131.724
2011-02-14,1136.859
2011-02-15,1135.787
2011-02-16,1142.494
2011-02-17,1129.222
2011-02-18,1134.922
2011-02-21,1127.942
2011-02-22,1124.79
2011-02-23,1116.567
2011-02-24,1112.275
2011-02-25,1123.799
2011-02-28,1135.967
2011-03-01,1140.592
2011-03-02,1138.822
2011-03-03,1160.153
2011-03-04,1162.741
2011-03-07,1153.52
2011-03-08,1142.291
2011-03-09,1138.17
2011-03-10,1100.537
2011-03-11,1088.196
2011-03-14,1097.09
2011-03-15,1077.714
2011-03-16,1058.61
2011-03-17,1083.592
2011-03-18,1097.276
2011-03-21,1123.995
2011-03-22,1120.423
2011-03-23,1130.128
2011-03-24,1150.127
2011-03-25,1152.663
2011-03-28,1152.104
2011-03-29,1152.784
2011-03-30,1171.372
2011-03-31,1172.129
2011-04-01,1181.872
2011-04-04,1191.37
2011-04-05,1186.672
2011-04-06,1193.356
2011-04-07,1174.855
2011-04-08,1185.215
2011-04-11,1189.453
2011-04-12,1173.04
2011-04-13,1172.768
2011-04-14,1154.414
2011-04-15,1156.15
2011-04-18,1118.121
2011-04-19,1131.052
2011-04-20,1180.297
2011-04-21,1181.442
2011-04-22,1181.442
2011-04-25,1180.591
2011-04-26,1190.881
2011-04-27,1187.939
2011-04-28,1201.606
2011-04-29,1202.172
2011-05-02,1205.295
2011-05-03,1198.871
2011-05-04,1194.145
2011-05-05,1168.245
2011-05-06,1166.792
2011-05-09,1149.911
2011-05-10,1167.426
2011-05-11,1151.241
2011-05-12,1140.569
2011-05-13,1134.056
2011-05-16,1138.965
2011-05-17,1114.148
2011-05-18,1121.118
2011-05-19,1127.547
2011-05-20,1117.133
2011-05-23,1081.688
2011-05-24,1086.537
2011-05-25,1086.349
2011-05-26,1084.713
2011-05-27,1104.61
2011-05-30,1106.829
2011-05-31,1124.435
2011-06-01,1121.144
2011-06-02,1111.149
2011-06-03,1116.445
2011-06-06,1116.86
2011-06-07,1115.554
2011-06-08,1088.508
2011-06-09,1100.43
2011-06-10,1075.585
2011-06-13,1069.854
2011-06-14,1091.698
2011-06-15,1062.787
2011-06-16,1032.703
2011-06-17,1048.374
2011-06-20,1037.259
2011-06-21,1067.062
2011-06-22,1059.366
2011-06-23,1014.602
2011-06-24,1016.154
2011-06-27,1021.298
2011-06-28,1028.177
2011-06-29,1060.777
2011-06-30,1087.048
2011-07-01,1098.435
2011-07-04,1106.379
2011-07-05,1091.21
2011-07-06,1075.279
2011-07-07,1092.241
2011-07-08,1063.944
2011-07-11,1023.064
2011-07-12,1012.467
2011-07-13,1032.663
2011-07-14,1009.968
2011-07-15,1001.893
2011-07-18,974.513
2011-07-19,1006.251
2011-07-20,1030.148
2011-07-21,1061.05
2011-07-22,1070.841
2011-07-25,1063.865
2011-07-26,1070.806
2011-07-27,1053.709
2011-07-28,1028.884
2011-07-29,1027.93
2011-08-01,999.986
2011-08-02,964.76
2011-08-03,936.126
2011-08-04,866.196
2011-08-05,854.319
2011-08-08,796.783
2011-08-09,835.55
2011-08-10,812.962
2011-08-11,840.015
2011-08-12,854.198
2011-08-15,883.759
2011-08-16,862.142
2011-08-17,869.626
2011-08-18,805.148
2011-08-19,801.23
2011-08-22,800.185
2011-08-23,803.365
2011-08-24,825.027
2011-08-25,817.253
2011-08-26,814.991
2011-08-29,844.033
2011-08-30,851.458
2011-08-31,882.225
2011-09-01,875.125
2011-09-02,850.145
2011-09-05,808.248
2011-09-06,792.136
2011-09-07,819.442
2011-09-08,830.193
2011-09-09,790.443
2011-09-12,770.128
2011-09-13,774.763
2011-09-14,792.888
2011-09-15,827.248
2011-09-16,839.055
2011-09-19,805.314
2011-09-20,827.868
2011-09-21,820.104
2011-09-22,769.437
2011-09-23,764.679
2011-09-26,772.338
2011-09-27,827.024
2011-09-28,817.117
2011-09-29,829.67
2011-09-30,800.937
2011-10-03,773.065
2011-10-04,748.236
2011-10-05,767.854
2011-10-06,799.818
2011-10-07,808.15
2011-10-10,845.812
2011-10-11,843.836
2011-10-12,883.247
2011-10-13,869.873
2011-10-14,896.984
2011-10-17,873.044
2011-10-18,874.147
2011-10-19,883.579
2011-10-20,861.82
2011-10-21,902.103
2011-10-24,914.313
2011-10-25,907.662
2011-10-26,900.727
2011-10-27,945.47
2011-10-28,943.504
2011-10-31,903.978
2011-11-01,849.318
2011-11-02,863.216
2011-11-03,879.3
2011-11-04,873.526
2011-11-07,870.318
2011-11-08,869.787
2011-11-09,835.496
2011-11-10,828.439
2011-11-11,861.285
2011-11-14,841.724
2011-11-15,828.502
2011-11-16,835.49
2011-11-17,812.549
2011-11-18,807.263
2011-11-21,768.889
2011-11-22,768.031
2011-11-23,752.467
2011-11-24,751.856
2011-11-25,753.543
2011-11-28,790.705
2011-11-29,801.799
2011-11-30,845.317
2011-12-01,836.102
2011-12-02,846.494
2011-12-05,863.074
2011-12-06,853.216
2011-12-07,861.649
2011-12-08,831.288
2011-12-09,844.364
2011-12-12,810.936
2011-12-13,810.464
2011-12-14,779.569
2011-12-15,794.823
2011-12-16,805.371
2011-12-19,804.178
2011-12-20,837.673
2011-12-21,822.667
2011-12-22,834.623
2011-12-23,835.869
2011-12-26,835.869
2011-12-27,842.874
2011-12-28,829.66
2011-12-29,836.122
2011-12-30,845.861
2012-01-02,861.844
2012-01-03,875.86
2012-01-04,859.489
2012-01-05,847.205
2012-01-06,842.938
2012-01-09,853.068
2012-01-10,866.947
2012-01-11,852.982
2012-01-12,867.464
2012-01-13,852.915
2012-01-16,861.127
2012-01-17,874.2
2012-01-18,884.458
2012-01-19,902.731
2012-01-20,900.391
2012-01-23,915.407
2012-01-24,889.901
2012-01-25,889.47
2012-01-26,915.786
2012-01-27,913.145
2012-01-30,896.014
2012-01-31,906.668
2012-02-01,933.054
2012-02-02,934.201
2012-02-03,945.433
2012-02-06,943.182
2012-02-07,959.232
2012-02-08,956.052
2012-02-09,957.304
2012-02-10,937.837
2012-02-13,936.108
2012-02-14,925.803
2012-02-15,926.721
2012-02-16,919.975
2012-02-17,939.952
2012-02-20,1012.109
2012-02-21,1001.291
2012-02-22,998.074
2012-02-23,996.476
2012-02-24,1010.227
2012-02-27,1003.474
2012-02-28,1008.616
2012-02-29,1010.589
2012-03-01,1018.562
2012-03-02,1023.721
2012-03-05,1017.703
2012-03-06,975.563
2012-03-07,986.874
2012-03-08,1013.796
2012-03-09,1009.554
2012-03-12,1007.597
2012-03-13,1010.437
2012-03-14,1000.436
2012-03-15,1008.211
2012-03-16,1018.763
2012-03-19,1028.225
2012-03-20,1012.775
2012-03-21,1005.596
2012-03-22,995.524
2012-03-23,1006.62
2012-03-26,1028.189
2012-03-27,1016.792
2012-03-28,1006.824
2012-03-29,1000.28
2012-03-30,1016.839
2012-04-02,1029.839
2012-04-03,1029.336
2012-04-04,985.21
2012-04-05,989.602
2012-04-06,989.602
2012-04-09,990.17
2012-04-10,956.409
2012-04-11,963.694
2012-04-12,989.613
2012-04-13,973.361
2012-04-16,976.105
2012-04-17,1006.091
2012-04-18,991.853
2012-04-19,991.142
2012-04-20,1000.853
2012-04-23,961.434
2012-04-24,983.182
2012-04-25,994.73
2012-04-26,1005.617
2012-04-27,1015.64
2012-04-30,1007.364
2012-05-01,1006.565
2012-05-02,995.229
2012-05-03,997.687
2012-05-04,969.331
2012-05-07,974.361
2012-05-08,944.988
2012-05-09,931.095
2012-05-10,945.132
2012-05-11,947.452
2012-05-14,913.857
2012-05-15,907.264
2012-05-16,906.474
2012-05-17,886.077
2012-05-18,876.128
2012-05-21,893.845
2012-05-22,910.366
2012-05-23,868.612
2012-05-24,875.532
2012-05-25,869.834
2012-05-28,879.414
2012-05-29,893.339
2012-05-30,872.382
2012-05-31,862.595
2012-06-01,837.812
2012-06-04,839.465
2012-06-05,843.287
2012-06-06,870.919
2012-06-07,884.742
2012-06-08,879.999
2012-06-11,879.95
2012-06-12,867.296
2012-06-13,863.688
2012-06-14,867.932
2012-06-15,888.966
2012-06-18,886.191
2012-06-19,909.219
2012-06-20,915.338
2012-06-21,899.296
2012-06-22,881.567
2012-06-25,861.76
2012-06-26,854.845
2012-06-27,869.002
2012-06-28,864.222
2012-06-29,910.647
2012-07-02,920.04
2012-07-03,940.043
2012-07-04,933.64
2012-07-05,917.669
2012-07-06,896.677
2012-07-09,893.095
2012-07-10,899.47
2012-07-11,888.388
2012-07-12,875.231
2012-07-13,887.511
2012-07-16,888.156
2012-07-17,888.934
2012-07-18,899.534
2012-07-19,908.13
2012-07-20,894.356
2012-07-23,863.808
2012-07-24,865.118
2012-07-25,869.174
2012-07-26,901.843
2012-07-27,914.099
2012-07-30,905.665
2012-07-31,912.024
2012-08-01,908.112
2012-08-02,873.586
2012-08-03,906.487
2012-08-06,918.474
2012-08-07,924.167
2012-08-08,914.631
2012-08-09,915.306
2012-08-10,907.752
2012-08-13,901.479
2012-08-14,902.645
2012-08-15,903.96
2012-08-16,922.918
2012-08-17,928.565
2012-08-20,926.312
2012-08-21,942.929
2012-08-22,931.552
2012-08-23,935.696
2012-08-24,926.744
2012-08-27,928.153
2012-08-28,926.619
2012-08-29,925.079
2012-08-30,915.955
2012-08-31,933.714
2012-09-03,938.428
2012-09-04,931.87
2012-09-05,933.581
2012-09-06,952.919
2012-09-07,969.663
2012-09-10,968.849
2012-09-11,979.931
2012-09-12,992.499
2012-09-13,986.32
2012-09-14,1016.73
2012-09-17,1013.497
2012-09-18,1001.327
2012-09-19,1000.944
2012-09-20,991.114
2012-09-21,988.471
2012-09-24,976.416
2012-09-25,987.374
2012-09-26,965.385
2012-09-27,970.508
2012-09-28,965.023
2012-10-01,980.043
2012-10-02,978.188
2012-10-03,973.276
2012-10-04,986.763
2012-10-05,999.917
2012-10-08,983.386
2012-10-09,971.378
2012-10-10,965.957
2012-10-11,972.129
2012-10-12,968.466
2012-10-15,967.753
2012-10-16,981.573
2012-10-17,993.191
2012-10-18,998.413
2012-10-19,988.903
2012-10-22,985.77
2012-10-23,956.99
2012-10-24,965.623
2012-10-25,967.245
2012-10-26,953.564
2012-10-29,951.371
2012-10-30,960.599
2012-10-31,959.383
2012-11-01,971.893
2012-11-02,969.068
2012-11-05,957.204
2012-11-06,957.198
2012-11-07,944.2
2012-11-08,937.211
2012-11-09,935.454
2012-11-12,933.088
2012-11-13,936.333
2012-11-14,933.098
2012-11-15,917.384
2012-11-16,900.642
2012-11-19,897.093
2012-11-20,897.381
2012-11-21,896.874
2012-11-22,913.538
2012-11-23,924.23
2012-11-26,924.733
2012-11-27,934.56
2012-11-28,932.186
2012-11-29,953.724
2012-11-30,950.348
2012-12-03,955.034
2012-12-04,955.26
2012-12-05,956.716
2012-12-06,959.585
2012-12-07,954.252
2012-12-10,946.095
2012-12-11,954.517
2012-12-12,955.863
2012-12-13,959.057
2012-12-14,956.655
2012-12-17,960.821
2012-12-18,970.581
2012-12-19,980.086
2012-12-20,985.406
2012-12-21,978.291
2012-12-24,979.963
2012-12-25,979.963
2012-12-26,981.938
2012-12-27,978.603
2012-12-28,973.179
2012-12-31,973.923
2013-01-01,973.923
2013-01-02,997.277
2013-01-03,983.702
2013-01-04,981.315
2013-01-07,980.236
2013-01-08,977.238
2013-01-09,980.489
2013-01-10,993.671
2013-01-11,994.177
2013-01-14,952.432
2013-01-15,957.251
2013-01-16,957.807
2013-01-17,964.466
2013-01-18,957.786
2013-01-21,964.691
2013-01-22,959.765
2013-01-23,964.645
2013-01-24,968.806
2013-01-25,981.746
2013-01-28,991.544
2013-01-29,990.514
2013-01-30,992.846
2013-01-31,988.008
2013-02-01,1011.17
2013-02-04,962.709
2013-02-05,952.41
2013-02-06,947.142
2013-02-07,941.042
2013-02-08,944.787
2013-02-11,939.083
2013-02-12,950.485
2013-02-13,955.623
2013-02-14,944.401
2013-02-15,941.516
2013-02-18,939.615
2013-02-19,949.18
2013-02-20,950.872
2013-02-21,927.934
2013-02-22,938.224
2013-02-25,947.897
2013-02-26,934.735
2013-02-27,941.426
2013-02-28,944.961
2013-03-01,920.956
2013-03-04,929.27
2013-03-05,939.645
2013-03-06,940.77
2013-03-07,945.834
2013-03-08,957.061
2013-03-11,960.635
2013-03-12,964.142
2013-03-13,948.569
2013-03-14,947.72
2013-03-15,948.873
2013-03-18,939.837
2013-03-19,925.152
2013-03-20,934.078
2013-03-21,936.646
2013-03-22,930.847
2013-03-25,917.428
2013-03-26,919.645
2013-03-27,904.721
2013-03-28,966.786
2013-03-29,966.786
2013-04-01,967.23
2013-04-02,970.432
2013-04-03,971.138
2013-04-04,972.831
2013-04-05,975.764
2013-04-08,974.502
2013-04-09,978.989
2013-04-10,988.282
2013-04-11,1000.438
2013-04-12,989.509
2013-04-15,979.568
2013-04-16,981.397
2013-04-17,966.432
2013-04-18,973.426
2013-04-19,976.173
2013-04-22,969.058
2013-04-23,978.121
2013-04-24,979.695
2013-04-25,982.879
2013-04-26,978.331
2013-04-29,985.215
2013-04-30,989.212
2013-05-01,989.875
2013-05-02,978.199
2013-05-03,990.053
2013-05-06,987.254
2013-05-07,992.348
2013-05-08,999.264
2013-05-09,1000.682
2013-05-10,996.373
2013-05-13,997.813
2013-05-14,1000.63
2013-05-15,993.048
2013-05-16,996.559
2013-05-17,991.475
2013-05-20,997.567
2013-05-21,1002.227
2013-05-22,1004.095
2013-05-23,991.759
2013-05-24,992.709
2013-05-27,1001.742
2013-05-28,1006.24
2013-05-29,1007.067
2013-05-30,1013.646
2013-05-31,1001.3
2013-06-03,1003.285
2013-06-04,1011.681
2013-06-05,1006.215
2013-06-06,1011.42
2013-06-07,1019.404
2013-06-10,1020.171
2013-06-11,1024.46
2013-06-12,1031.847
2013-06-13,1027.007
2013-06-14,1029.474
2013-06-17,1034.211
2013-06-18,1042.682
2013-06-19,1044.133
2013-06-20,1009.136
2013-06-21,995.187
2013-06-24,977.15
2013-06-25,981.859
2013-06-26,989.363
2013-06-27,1006.481
2013-06-28,1007.931
2013-07-01,1019.223
2013-07-02,1019.995
2013-07-03,1016.621
2013-07-04,1020.217
2013-07-05,1009.181
2013-07-08,1020.951
2013-07-09,1017.637
2013-07-10,1027.283
2013-07-11,1043.032
2013-07-12,1046.029
2013-07-15,1049.737
2013-07-16,1059.386
2013-07-17,1060.946
2013-07-18,1062.466
2013-07-19,1057.327
2013-07-22,1054.487
2013-07-23,1054.157
2013-07-24,1057.929
2013-07-25,1073.662
2013-07-26,1076.382
2013-07-29,1075.136
2013-07-30,1080.949
2013-07-31,1087.07
2013-08-01,1099.996
2013-08-02,1097.961
2013-08-05,1095.451
2013-08-06,1095.889
2013-08-07,1086.233
2013-08-08,1102.837
2013-08-09,1106.184
2013-08-12,1099.281
2013-08-13,1099.796
2013-08-14,1110.333
2013-08-15,1106.433
2013-08-16,1114.614
2013-08-19,1119.765
2013-08-20,1117.864
2013-08-21,1114.227
2013-08-22,1116.591
2013-08-23,1125.722
2013-08-26,1117.091
2013-08-27,1104.244
2013-08-28,1098.791
2013-08-29,1099.737
2013-08-30,1101.905
2013-09-02,1112.737
2013-09-03,1108.541
2013-09-04,1113.809
2013-09-05,1111.501
2013-09-06,1114.326
2013-09-09,1120.392
2013-09-10,1131.792
2013-09-11,1128.444
2013-09-12,1127.891
2013-09-13,1128.005
2013-09-16,1146.639
2013-09-17,1152.19
2013-09-18,1148.627
2013-09-19,1161.379
2013-09-20,1162.402
2013-09-23,1152.837
2013-09-24,1154.779
2013-09-25,1148.187
2013-09-26,1143.232
2013-09-27,1149.238
2013-09-30,1139.652
2013-10-01,1150.851
2013-10-02,1152.254
2013-10-03,1149.872
2013-10-04,1151.529
2013-10-07,1144.451
2013-10-08,1142.94
2013-10-09,1122.515
2013-10-10,1134.221
2013-10-11,1143.404
2013-10-14,1148.198
2013-10-15,1151.961
2013-10-16,1157.108
2013-10-17,1162.512
2013-10-18,1175.387
2013-10-21,1183.557
2013-10-22,1190.242
2013-10-23,1193.917
2013-10-24,1189.98
2013-10-25,1193.84
2013-10-28,1197.937
2013-10-29,1194.604
2013-10-30,1193.857
2013-10-31,1183.399
2013-11-01,1173.285
2013-11-04,1176.76
2013-11-05,1175.576
2013-11-06,1183.936
2013-11-07,1167.607
2013-11-08,1164.604
2013-11-11,1174.282
2013-11-12,1178.911
2013-11-13,1169.242
2013-11-14,1185.879
2013-11-15,1193.584
2013-11-18,1194.79
2013-11-19,1188.239
2013-11-20,1184.436
2013-11-21,1179.87
2013-11-22,1185.073
2013-11-25,1190.473
2013-11-26,1191.915
2013-11-27,1199.053
2013-11-28,1207.359
2013-11-29,1208.969
2013-12-02,1200.529
2013-12-03,1183.057
2013-12-04,1168.523
2013-12-05,1168.884
2013-12-06,1171.959
2013-12-09,1171.783
2013-12-10,1172.518
2013-12-11,1170.06
2013-12-12,1152.405
2013-12-13,1152.0
2013-12-16,1163.954
2013-12-17,1161.359
2013-12-18,1168.041
2013-12-19,1170.99
2013-12-20,1180.867
2013-12-23,1196.465
2013-12-24,1201.847
2013-12-25,1201.847
2013-12-26,1204.089
2013-12-27,1215.553
2013-12-30,1221.316
2013-12-31,1221.584
2014-01-01,1221.584
2014-01-02,1209.409
2014-01-03,1214.372
2014-01-06,1217.439
2014-01-07,1217.196
2014-01-08,1225.568
2014-01-09,1222.07
2014-01-10,1236.633
2014-01-13,1230.978
2014-01-14,1252.401
2014-01-15,1254.51
2014-01-16,1252.353
2014-01-17,1250.669
2014-01-20,1246.872
2014-01-21,1241.393
2014-01-22,1251.874
2014-01-23,1257.092
2014-01-24,1227.172
2014-01-27,1220.09
2014-01-28,1220.214
2014-01-29,1217.626
2014-01-30,1212.63
2014-01-31,1199.689
2014-02-03,1192.915
2014-02-04,1186.181
2014-02-05,1192.272
2014-02-06,1214.82
2014-02-07,1212.823
2014-02-10,1213.358
2014-02-11,1224.767
2014-02-12,1216.094
2014-02-13,1227.195
2014-02-14,1230.035
2014-02-17,1237.091
2014-02-18,1246.425
2014-02-19,1245.314
2014-02-20,1226.589
2014-02-21,1241.36
2014-02-24,1249.741
2014-02-25,1250.492
2014-02-26,1231.802
2014-02-27,1237.15
2014-02-28,1250.526
2014-03-03,1218.82
2014-03-04,1241.001
2014-03-05,1244.179
2014-03-06,1267.598
2014-03-07,1257.67
2014-03-10,1248.814
2014-03-11,1252.766
2014-03-12,1248.633
2014-03-13,1241.333
2014-03-14,1228.93
2014-03-17,1243.845
2014-03-18,1250.52
2014-03-19,1245.497
2014-03-20,1233.127
2014-03-21,1231.943
2014-03-24,1220.614
2014-03-25,1233.982
2014-03-26,1242.188
2014-03-27,1236.702
2014-03-28,1246.962
2014-03-31,1252.269
2014-04-01,1259.988
2014-04-02,1260.897
2014-04-03,1251.186
2014-04-04,1251.254
2014-04-07,1251.742
2014-04-08,1243.656
2014-04-09,1249.951
2014-04-10,1247.917
2014-04-11,1228.938
2014-04-14,1209.13
2014-04-15,1201.871
2014-04-16,1212.951
2014-04-17,1225.262
2014-04-18,1225.262
2014-04-21,1222.472
2014-04-22,1235.684
2014-04-23,1232.415
2014-04-24,1226.064
2014-04-25,1209.604
2014-04-28,1210.401
2014-04-29,1221.296
2014-04-30,1225.37
2014-05-01,1225.37
2014-05-02,1228.731
2014-05-05,1222.92
2014-05-06,1217.284
2014-05-07,1210.719
2014-05-08,1204.275
2014-05-09,1201.209
2014-05-12,1216.837
2014-05-13,1213.41
2014-05-14,1209.874
2014-05-15,1197.056
2014-05-16,1197.546
2014-05-19,1210.434
2014-05-20,1213.134
2014-05-21,1206.025
2014-05-22,1212.216
2014-05-23,1218.155
2014-05-26,1226.748
2014-05-27,1228.52
2014-05-28,1230.782
2014-05-29,1234.162
2014-05-30,1237.77
2014-06-02,1237.752
2014-06-03,1234.943
2014-06-04,1237.385
2014-06-05,1239.963
2014-06-06,1255.105
2014-06-09,1253.175
2014-06-10,1252.396
2014-06-11,1235.355
2014-06-12,1241.507
2014-06-13,1236.557
2014-06-16,1232.375
2014-06-17,1235.481
2014-06-18,1233.772
2014-06-19,1239.767
2014-06-20,1230.589
2014-06-23,1224.894
2014-06-24,1221.65
2014-06-25,1214.629
2014-06-26,1206.933
2014-06-27,1210.158
2014-06-30,1219.822
2014-07-01,1220.329
2014-07-02,1216.602
2014-07-03,1217.714
2014-07-04,1213.068
2014-07-07,1195.445
2014-07-08,1179.184
2014-07-09,1184.133
2014-07-10,1156.396
2014-07-11,1154.879
2014-07-14,1166.448
2014-07-15,1158.21
2014-07-16,1169.933
2014-07-17,1159.767
2014-07-18,1153.415
2014-07-21,1155.335
2014-07-22,1156.075
2014-07-23,1158.376
2014-07-24,1170.279
2014-07-25,1155.563
2014-07-28,1145.224
2014-07-29,1146.466
2014-07-30,1145.755
2014-07-31,1139.57
2014-08-01,1129.6
2014-08-04,1119.03
2014-08-05,1120.554
2014-08-06,1110.539
2014-08-07,1105.324
2014-08-08,1107.01
2014-08-11,1125.507
2014-08-12,1118.091
2014-08-13,1119.429
2014-08-14,1125.286
2014-08-15,1125.281
2014-08-18,1136.633
2014-08-19,1142.876
2014-08-20,1146.537
2014-08-21,1148.989
2014-08-22,1144.726
2014-08-25,1151.478
2014-08-26,1160.208
2014-08-27,1165.146
2014-08-28,1156.92
2014-08-29,1156.169
2014-09-01,1153.506
2014-09-02,1153.277
2014-09-03,1156.88
2014-09-04,1146.837
2014-09-05,1147.659
2014-09-08,1145.854
2014-09-09,1142.547
2014-09-10,1140.211
2014-09-11,1140.9
2014-09-12,1146.745
2014-09-15,1141.689
2014-09-16,1138.405
2014-09-17,1142.239
2014-09-18,1145.467
2014-09-19,1141.914
2014-09-22,1136.121
2014-09-23,1124.524
2014-09-24,1113.52
2014-09-25,1108.852
2014-09-26,1103.404
2014-09-29,1108.987
2014-09-30,1104.509
2014-10-01,1090.51
2014-10-02,1074.639
2014-10-03,1075.491
2014-10-06,1085.95
2014-10-07,1074.811
2014-10-08,1066.72
2014-10-09,1068.884
2014-10-10,1047.928
2014-10-13,1042.828
2014-10-14,1044.672
2014-10-15,1022.256
2014-10-16,1027.11
2014-10-17,1031.914
2014-10-20,1047.99
2014-10-21,1070.746
2014-10-22,1076.619
2014-10-23,1074.972
2014-10-24,1077.899
2014-10-27,1082.079
2014-10-28,1097.576
2014-10-29,1102.97
2014-10-30,1107.486
2014-10-31,1113.253
2014-11-03,1113.037
2014-11-04,1109.111
2014-11-05,1112.003
2014-11-06,1111.141
2014-11-07,1107.453
2014-11-10,1129.007
2014-11-11,1130.123
2014-11-12,1126.488
2014-11-13,1126.0
2014-11-14,1131.519
2014-11-17,1135.351
2014-11-18,1147.877
2014-11-19,1147.753
2014-11-20,1153.083
2014-11-21,1152.622
2014-11-24,1153.103
2014-11-25,1174.283
2014-11-26,1185.461
2014-11-27,1189.741
2014-11-28,1190.765
2014-12-01,1196.88
2014-12-02,1193.937
2014-12-03,1188.904
2014-12-04,1192.565
2014-12-05,1194.424
2014-12-08,1188.57
2014-12-09,1183.104
2014-12-10,1178.174
2014-12-11,1172.449
2014-12-12,1156.933
2014-12-15,1137.403
2014-12-16,1163.852
2014-12-17,1143.383
2014-12-18,1164.234
2014-12-19,1166.397
2014-12-22,1180.182
2014-12-23,1177.799
2014-12-24,1179.907
2014-12-25,1179.907
2014-12-26,1178.068
2014-12-29,1179.5
2014-12-30,1173.773
2014-12-31,1175.258
2015-01-01,1175.258
2015-01-02,1161.204
2015-01-05,1128.613
2015-01-06,1117.066
2015-01-07,1112.393
2015-01-08,1135.105
2015-01-09,1133.172
2015-01-12,1140.969
2015-01-13,1144.108
2015-01-14,1134.673
2015-01-15,1125.633
2015-01-16,1125.894
2015-01-19,1149.304
2015-01-20,1154.217
2015-01-21,1155.183
2015-01-22,1146.832
2015-01-23,1150.778
2015-01-26,1161.48
2015-01-27,1165.424
2015-01-28,1160.906
2015-01-29,1169.218
2015-01-30,1171.829
2015-02-02,1171.949
2015-02-03,1194.185
2015-02-04,1202.114
2015-02-05,1208.642
2015-02-06,1200.834
2015-02-09,1189.199
2015-02-10,1200.503
2015-02-11,1212.652
2015-02-12,1222.635
2015-02-13,1229.014
2015-02-16,1227.729
2015-02-17,1220.168
2015-02-18,1226.62
2015-02-19,1249.497
2015-02-20,1246.743
2015-02-23,1250.797
2015-02-24,1252.661
2015-02-25,1261.861
2015-02-26,1251.649
2015-02-27,1249.715
2015-03-02,1250.062
2015-03-03,1239.354
2015-03-04,1224.532
2015-03-05,1223.716
2015-03-06,1214.973
2015-03-09,1221.941
2015-03-10,1198.125
2015-03-11,1202.826
2015-03-12,1211.831
2015-03-13,1205.8
2015-03-16,1221.075
2015-03-17,1217.782
2015-03-18,1227.804
2015-03-19,1227.658
2015-03-20,1253.58
2015-03-23,1265.565
2015-03-24,1269.305
2015-03-25,1266.466
2015-03-26,1254.253
2015-03-27,1248.507
2015-03-30,1269.766
2015-03-31,1245.02
2015-04-01,1260.349
2015-04-02,1280.27
2015-04-03,1280.27
2015-04-06,1298.035
2015-04-07,1317.464
