Date,PORTUGAL LARGE GROWTH Large Cap
2023-09-29,700.208
2023-10-02,675.654
2023-10-03,620.016
2023-10-04,625.271
2023-10-05,639.206
2023-10-06,638.793
2023-10-09,639.218
2023-10-10,667.667
2023-10-11,678.815
2023-10-12,659.396
2023-10-13,643.835
2023-10-16,649.578
2023-10-17,657.102
2023-10-18,643.061
2023-10-19,644.666
2023-10-20,629.863
2023-10-23,629.13
2023-10-24,651.271
2023-10-25,661.784
2023-10-26,662.66
2023-10-27,669.658
2023-10-30,664.526
2023-10-31,684.407
2023-11-01,686.795
2023-11-02,702.485
2023-11-03,759.278
2023-11-06,747.232
2023-11-07,728.519
2023-11-08,723.367
2023-11-09,721.463
2023-11-10,703.651
2023-11-13,705.425
2023-11-14,746.77
2023-11-15,753.331
2023-11-16,761.118
2023-11-17,757.641
2023-11-20,759.627
2023-11-21,736.441
2023-11-22,738.809
2023-11-23,740.837
2023-11-24,725.619
2023-11-27,738.903
2023-11-28,753.615
2023-11-29,764.665
2023-11-30,779.043
2023-12-01,772.036
2023-12-04,765.078
2023-12-05,787.631
2023-12-06,809.804
2023-12-07,804.489
2023-12-08,799.853
2023-12-11,766.239
2023-12-12,752.562
2023-12-13,779.237
2023-12-14,848.742
2023-12-15,839.852
2023-12-18,821.901
2023-12-19,833.607
2023-12-20,835.895
2023-12-21,856.125
2023-12-22,868.674
2023-12-25,868.674
2023-12-26,869.779
2023-12-27,877.628
2023-12-28,876.72
2023-12-29,872.298
2024-01-01,872.298
2024-01-02,838.974
2024-01-03,821.418
2024-01-04,824.483
2024-01-05,827.384
2024-01-08,811.189
2024-01-09,801.882
2024-01-10,801.31
2024-01-11,790.21
2024-01-12,795.087
2024-01-15,777.429
2024-01-16,744.125
2024-01-17,729.329
2024-01-18,720.675
2024-01-19,733.9
2024-01-22,733.605
2024-01-23,724.723
2024-01-24,723.995
2024-01-25,710.739
2024-01-26,693.623
2024-01-29,683.552
2024-01-30,680.877
2024-01-31,696.864
2024-02-01,691.484
2024-02-02,678.709
2024-02-05,668.187
2024-02-06,660.409
2024-02-07,655.507
2024-02-08,644.542
2024-02-09,648.078
2024-02-12,651.986
2024-02-13,635.253
2024-02-14,637.288
2024-02-15,655.781
2024-02-16,649.703
2024-02-19,645.56
2024-02-20,637.614
2024-02-21,633.56
2024-02-22,617.724
2024-02-23,614.893
2024-02-26,599.483
2024-02-27,618.711
2024-02-28,586.998
2024-02-29,580.989
2024-03-01,600.677
2024-03-04,604.313
2024-03-05,621.441
2024-03-06,640.005
2024-03-07,668.783
2024-03-08,661.306
2024-03-11,660.742
2024-03-12,632.244
2024-03-13,614.828
2024-03-14,614.959
2024-03-15,610.317
2024-03-18,602.985
2024-03-19,586.242
2024-03-20,596.151
2024-03-21,586.582
2024-03-22,597.061
2024-03-25,580.693
2024-03-26,579.056
2024-03-27,595.233
2024-03-28,577.532
2024-03-29,577.532
2024-04-01,574.565
2024-04-02,568.601
2024-04-03,567.894
2024-04-04,572.135
2024-04-05,553.363
2024-04-08,562.555
2024-04-09,578.525
2024-04-10,569.774
2024-04-11,584.572
2024-04-12,594.071
2024-04-15,577.568
2024-04-16,581.438
2024-04-17,579.898
2024-04-18,589.109
2024-04-19,583.543
2024-04-22,577.638
2024-04-23,586.899
2024-04-24,576.354
2024-04-25,576.305
2024-04-26,585.001
2024-04-29,598.225
2024-04-30,586.597
2024-05-01,586.103
2024-05-02,611.885
2024-05-03,622.002
2024-05-06,621.353
2024-05-07,643.612
2024-05-08,638.651
2024-05-09,669.655
2024-05-10,680.997
2024-05-13,668.058
2024-05-14,685.794
2024-05-15,708.945
2024-05-16,714.063
2024-05-17,694.206
2024-05-20,692.092
2024-05-21,682.368
2024-05-22,707.476
2024-05-23,689.639
2024-05-24,681.488
2024-05-27,692.618
2024-05-28,685.163
2024-05-29,662.619
2024-05-30,688.216
2024-05-31,691.989
2024-11-26,979.767
2024-11-27,999.821
2024-11-28,1002.607
2024-11-29,995.33
2024-12-02,961.68
2024-12-03,944.621
2024-12-04,911.668
2024-12-05,910.981
2024-12-06,913.713
2024-12-09,924.286
2024-12-10,913.97
2024-12-11,891.7
2024-12-12,898.845
2024-12-13,874.707
2024-12-16,882.464
2024-12-17,879.113
2024-12-18,874.625
2024-12-19,851.41
2024-12-20,840.186
2024-12-23,863.883
2024-12-24,868.87
2024-12-25,868.87
2024-12-26,870.333
2024-12-27,855.422
2024-12-30,847.119
2024-12-31,884.229
2025-01-01,884.229
2025-01-02,877.398
2025-01-03,895.22
2025-01-06,880.045
2025-01-07,861.022
2025-01-08,812.994
2025-01-09,814.667
2025-01-10,785.432
2025-01-13,787.48
2025-01-14,802.014
2025-01-15,822.592
2025-01-16,831.391
2025-01-17,838.441
2025-01-20,836.809
2025-01-21,819.118
2025-01-22,781.178
2025-01-23,767.148
2025-01-24,785.879
2025-01-27,782.674
2025-01-28,789.533
2025-01-29,792.294
2025-01-30,802.484
2025-01-31,798.83
2025-02-03,775.938
2025-02-04,795.47
2025-02-05,810.135
2025-02-06,779.635
2025-02-07,744.322
2025-02-10,770.31
2025-02-11,751.986
2025-02-12,747.732
2025-02-13,764.924
2025-02-14,778.02
2025-02-17,769.633
2025-02-18,754.917
2025-02-19,769.99
2025-02-20,788.42
2025-02-21,791.398
2025-02-24,820.06
2025-02-25,828.136
2025-02-26,843.997
2025-02-27,736.852
2025-02-28,759.372
2025-03-03,
2025-03-04,
2025-03-05,
2025-03-06,
2025-03-07,
2025-03-10,
2025-03-11,
2025-03-12,
2025-03-13,
2025-03-14,
2025-03-17,
2025-03-18,
2025-03-19,
2025-03-20,
2025-03-21,
2025-03-24,
2025-03-25,
2025-03-26,
2025-03-27,
2025-03-28,
2025-03-31,
2025-04-01,
2025-04-02,
2025-04-03,
2025-04-04,
2025-04-07,
2025-04-08,
2025-04-09,
2025-04-10,
2025-04-11,
2025-04-14,
2025-04-15,
2025-04-16,
2025-04-17,
2025-04-18,
2025-04-21,
2025-04-22,
2025-04-23,
2025-04-24,
2025-04-25,
2025-04-28,
2025-04-29,
2025-04-30,
2025-05-01,
2025-05-02,
2025-05-05,
2025-05-06,
2025-05-07,
2025-05-08,
2025-05-09,
2025-05-12,
2025-05-13,
2025-05-14,
2025-05-15,
2025-05-16,
2025-05-19,
2025-05-20,
2025-05-21,
2025-05-22,
2025-05-23,
2025-05-26,
2025-05-27,
2025-05-28,
2025-05-29,
2025-05-30,
2025-06-02,
2025-06-03,
2025-06-04,
2025-06-05,
2025-06-06,
2025-06-09,
2025-06-10,
2025-06-11,
2025-06-12,
2025-06-13,
2025-06-16,
2025-06-17,
2025-06-18,
2025-06-19,
2025-06-20,
2025-06-23,
2025-06-24,
2025-06-25,
2025-06-26,
2025-06-27,
2025-06-30,
2025-07-01,
2025-07-02,
2025-07-03,
2025-07-04,
2025-07-07,
2025-07-08,
2025-07-09,
2025-07-10,
2025-07-11,
2025-07-14,
2025-07-15,
2025-07-16,
2025-07-17,
2025-07-18,
2025-07-21,
2025-07-22,
2025-07-23,
2025-07-24,
2025-07-25,
2025-07-28,
2025-07-29,
2025-07-30,
2025-07-31,
2025-08-01,
2025-08-04,
2025-08-05,
2025-08-06,
2025-08-07,
2025-08-08,
2025-08-11,
2025-08-12,
2025-08-13,
2025-08-14,
2025-08-15,
2025-08-18,
2025-08-19,
2025-08-20,
2025-08-21,
2025-08-22,
2025-08-25,
2025-08-26,
2025-08-27,
2025-08-28,
2025-08-29,
2025-09-01,
2025-09-02,
2025-09-03,
2025-09-04,
2025-09-05,
2025-09-08,
2025-09-09,
2025-09-10,
2025-09-11,
2025-09-12,
2025-09-15,
2025-09-16,
2025-09-17,
2025-09-18,
2025-09-19,
2025-09-22,
2025-09-23,
2025-09-24,
2025-09-25,
2025-09-26,
2025-09-29,
2025-09-30,
2025-10-01,
2025-10-02,
2025-10-03,
2025-10-06,
2025-10-07,
2025-10-08,
2025-10-09,
2025-10-10,
2025-10-13,
2025-10-14,
2025-10-15,
2025-10-16,
2025-10-17,
2025-10-20,
2025-10-21,
2025-10-22,
2025-10-23,
2025-10-24,
2025-10-27,
2025-10-28,
2025-10-29,
2025-10-30,
2025-10-31,
2025-11-03,
2025-11-04,
2025-11-05,
2025-11-06,
2025-11-07,
2025-11-10,
2025-11-11,
2025-11-12,
2025-11-13,
2025-11-14,
2025-11-17,
2025-11-18,
2025-11-19,
2025-11-20,
2025-11-21,
2025-11-24,
2025-11-25,
2025-11-26,
2025-11-27,
2025-11-28,
2025-12-01,
2025-12-02,
2025-12-03,
2025-12-04,
2025-12-05,
2025-12-08,
2025-12-09,
2025-12-10,
2025-12-11,
2025-12-12,
2025-12-15,
2025-12-16,
2025-12-17,
2025-12-18,
2025-12-19,
2025-12-22,
2025-12-23,
2025-12-24,
2025-12-25,
2025-12-26,
2025-12-29,
2025-12-30,
2025-12-31,
