Date,KOKUSAI INDEX (WORLD ex JP) SMID CAP SMID (Small+Mid Cap)
2010-09-13,788.689
2010-09-14,790.656
2010-09-15,793.249
2010-09-16,791.108
2010-09-17,792.021
2010-09-20,805.219
2010-09-21,802.96
2010-09-22,801.273
2010-09-23,795.094
2010-09-24,813.489
2010-09-27,812.001
2010-09-28,817.725
2010-09-29,819.765
2010-09-30,818.904
2010-10-01,822.048
2010-10-04,815.413
2010-10-05,832.742
2010-10-06,833.44
2010-10-07,833.476
2010-10-08,838.729
2010-10-11,840.862
2010-10-12,840.834
2010-10-13,853.029
2010-10-14,853.8
2010-10-15,851.994
2010-10-18,853.242
2010-10-19,837.414
2010-10-20,847.753
2010-10-21,849.55
2010-10-22,850.802
2010-10-25,857.455
2010-10-26,853.926
2010-10-27,847.197
2010-10-28,849.979
2010-10-29,853.33
2010-11-01,854.589
2010-11-02,864.108
2010-11-03,864.324
2010-11-04,884.616
2010-11-05,885.865
2010-11-08,884.177
2010-11-09,880.223
2010-11-10,877.155
2010-11-11,874.633
2010-11-12,864.206
2010-11-15,864.223
2010-11-16,846.666
2010-11-17,849.564
2010-11-18,863.321
2010-11-19,866.448
2010-11-22,867.189
2010-11-23,852.866
2010-11-24,866.149
2010-11-25,868.003
2010-11-26,860.408
2010-11-29,853.193
2010-11-30,849.274
2010-12-01,867.479
2010-12-02,883.559
2010-12-03,892.384
2010-12-06,893.118
2010-12-07,897.72
2010-12-08,893.968
2010-12-09,895.407
2010-12-10,901.296
2010-12-13,905.036
2010-12-14,905.42
2010-12-15,900.73
2010-12-16,902.932
2010-12-17,904.796
2010-12-20,906.48
2010-12-21,915.273
2010-12-22,916.45
2010-12-23,915.425
2010-12-24,916.055
2010-12-27,915.748
2010-12-28,916.102
2010-12-29,920.051
2010-12-30,920.976
2010-12-31,922.067
2011-01-03,930.689
2011-01-04,925.504
2011-01-05,924.685
2011-01-06,921.482
2011-01-07,920.006
2011-01-10,918.028
2011-01-11,925.315
2011-01-12,936.119
2011-01-13,938.996
2011-01-14,942.316
2011-01-17,941.527
2011-01-18,948.503
2011-01-19,937.309
2011-01-20,923.595
2011-01-21,926.953
2011-01-24,933.076
2011-01-25,930.723
2011-01-26,942.157
2011-01-27,946.097
2011-01-28,931.038
2011-01-31,935.454
2011-02-01,952.696
2011-02-02,951.54
2011-02-03,952.111
2011-02-04,955.183
2011-02-07,963.134
2011-02-08,967.629
2011-02-09,963.824
2011-02-10,962.095
2011-02-11,967.518
2011-02-14,971.797
2011-02-15,968.679
2011-02-16,974.798
2011-02-17,979.899
2011-02-18,981.83
2011-02-21,978.3
2011-02-22,959.899
2011-02-23,949.637
2011-02-24,948.628
2011-02-25,965.093
2011-02-28,971.569
2011-03-01,961.651
2011-03-02,963.099
2011-03-03,976.549
2011-03-04,975.162
2011-03-07,967.268
2011-03-08,970.479
2011-03-09,968.934
2011-03-10,947.078
2011-03-11,948.369
2011-03-14,945.26
2011-03-15,930.528
2011-03-16,920.045
2011-03-17,931.563
2011-03-18,941.36
2011-03-21,959.833
2011-03-22,956.953
2011-03-23,957.908
2011-03-24,968.776
2011-03-25,972.275
2011-03-28,968.81
2011-03-29,973.142
2011-03-30,984.114
2011-03-31,985.803
2011-04-01,992.816
2011-04-04,997.72
2011-04-05,1000.577
2011-04-06,1004.515
2011-04-07,998.831
2011-04-08,999.981
2011-04-11,994.376
2011-04-12,980.91
2011-04-13,986.337
2011-04-14,985.842
2011-04-15,990.139
2011-04-18,971.994
2011-04-19,979.75
2011-04-20,1000.485
2011-04-21,1009.268
2011-04-22,1009.268
2011-04-25,1007.139
2011-04-26,1014.593
2011-04-27,1018.102
2011-04-28,1024.751
2011-04-29,1027.765
2011-05-02,1025.786
2011-05-03,1013.748
2011-05-04,1003.764
2011-05-05,993.879
2011-05-06,999.556
2011-05-09,1000.948
2011-05-10,1013.01
2011-05-11,1005.128
2011-05-12,1001.8
2011-05-13,995.657
2011-05-16,988.708
2011-05-17,981.498
2011-05-18,993.317
2011-05-19,997.356
2011-05-20,992.296
2011-05-23,973.84
2011-05-24,974.872
2011-05-25,980.012
2011-05-26,986.559
2011-05-27,996.986
2011-05-30,997.926
2011-05-31,1009.094
2011-06-01,992.288
2011-06-02,987.547
2011-06-03,981.004
2011-06-06,970.743
2011-06-07,973.038
2011-06-08,959.999
2011-06-09,964.617
2011-06-10,948.44
2011-06-13,946.065
2011-06-14,962.063
2011-06-15,945.195
2011-06-16,935.594
2011-06-17,940.003
2011-06-20,940.966
2011-06-21,959.543
2011-06-22,957.093
2011-06-23,946.405
2011-06-24,940.851
2011-06-27,945.064
2011-06-28,957.377
2011-06-29,969.874
2011-06-30,982.19
2011-07-01,993.773
2011-07-04,997.479
2011-07-05,996.962
2011-07-06,994.516
2011-07-07,1005.147
2011-07-08,996.694
2011-07-11,970.747
2011-07-12,965.659
2011-07-13,976.738
2011-07-14,965.81
2011-07-15,968.344
2011-07-18,952.801
2011-07-19,970.991
2011-07-20,974.653
2011-07-21,987.281
2011-07-22,992.276
2011-07-25,985.404
2011-07-26,983.502
2011-07-27,961.739
2011-07-28,955.422
2011-07-29,952.423
2011-08-01,942.859
2011-08-02,917.005
2011-08-03,913.969
2011-08-04,864.374
2011-08-05,849.093
2011-08-08,790.118
2011-08-09,825.312
2011-08-10,803.201
2011-08-11,835.053
2011-08-12,846.412
2011-08-15,868.101
2011-08-16,856.472
2011-08-17,857.329
2011-08-18,811.467
2011-08-19,800.469
2011-08-22,800.98
2011-08-23,823.093
2011-08-24,832.921
2011-08-25,820.447
2011-08-26,831.446
2011-08-29,860.604
2011-08-30,866.158
2011-08-31,876.354
2011-09-01,865.828
2011-09-02,843.048
2011-09-05,830.248
2011-09-06,822.653
2011-09-07,850.37
2011-09-08,845.074
2011-09-09,818.892
2011-09-12,810.756
2011-09-13,820.83
2011-09-14,831.456
2011-09-15,846.662
2011-09-16,850.058
2011-09-19,833.421
2011-09-20,832.402
2011-09-21,811.138
2011-09-22,772.958
2011-09-23,775.698
2011-09-26,785.373
2011-09-27,808.787
2011-09-28,788.556
2011-09-29,791.945
2011-09-30,770.661
2011-10-03,741.418
2011-10-04,749.497
2011-10-05,767.341
2011-10-06,789.659
2011-10-07,786.599
2011-10-10,811.765
2011-10-11,813.949
2011-10-12,829.883
2011-10-13,825.847
2011-10-14,841.61
2011-10-17,824.739
2011-10-18,834.188
2011-10-19,828.499
2011-10-20,823.924
2011-10-21,845.806
2011-10-24,866.804
2011-10-25,852.033
2011-10-26,857.765
2011-10-27,897.749
2011-10-28,898.704
2011-10-31,873.903
2011-11-01,840.848
2011-11-02,856.41
2011-11-03,872.836
2011-11-04,871.397
2011-11-07,870.036
2011-11-08,878.175
2011-11-09,845.959
2011-11-10,845.905
2011-11-11,868.069
2011-11-14,857.617
2011-11-15,857.772
2011-11-16,848.373
2011-11-17,833.295
2011-11-18,829.974
2011-11-21,809.74
2011-11-22,806.107
2011-11-23,785.067
2011-11-24,784.983
2011-11-25,781.96
2011-11-28,810.802
2011-11-29,814.205
2011-11-30,852.225
2011-12-01,848.93
2011-12-02,851.854
2011-12-05,862.457
2011-12-06,857.311
2011-12-07,856.953
2011-12-08,835.95
2011-12-09,848.72
2011-12-12,832.761
2011-12-13,821.228
2011-12-14,803.787
2011-12-15,809.659
2011-12-16,815.851
2011-12-19,804.779
2011-12-20,831.263
2011-12-21,831.446
2011-12-22,838.766
2011-12-23,844.34
2011-12-26,844.406
2011-12-27,846.052
2011-12-28,832.613
2011-12-29,839.85
2011-12-30,841.826
2012-01-02,843.955
2012-01-03,858.531
2012-01-04,853.994
2012-01-05,852.803
2012-01-06,850.855
2012-01-09,852.673
2012-01-10,865.328
2012-01-11,865.342
2012-01-12,870.406
2012-01-13,864.351
2012-01-16,865.76
2012-01-17,871.392
2012-01-18,883.214
2012-01-19,891.779
2012-01-20,891.696
2012-01-23,896.571
2012-01-24,894.48
2012-01-25,902.002
2012-01-26,906.276
2012-01-27,907.29
2012-01-30,899.4
2012-01-31,902.259
2012-02-01,919.422
2012-02-02,922.9
2012-02-03,936.043
2012-02-06,934.659
2012-02-07,936.514
2012-02-08,938.775
2012-02-09,941.265
2012-02-10,929.965
2012-02-13,937.787
2012-02-14,933.382
2012-02-15,932.624
2012-02-16,939.921
2012-02-17,944.794
2012-02-20,950.867
2012-02-21,947.328
2012-02-22,942.069
2012-02-23,948.697
2012-02-24,953.367
2012-02-27,950.509
2012-02-28,951.267
2012-02-29,947.932
2012-03-01,952.751
2012-03-02,945.755
2012-03-05,939.43
2012-03-06,915.661
2012-03-07,923.612
2012-03-08,939.863
2012-03-09,944.85
2012-03-12,941.034
2012-03-13,957.436
2012-03-14,951.738
2012-03-15,958.096
2012-03-16,961.585
2012-03-19,965.222
2012-03-20,956.124
2012-03-21,955.718
2012-03-22,945.565
2012-03-23,951.967
2012-03-26,966.62
2012-03-27,963.177
2012-03-28,954.698
2012-03-29,950.151
2012-03-30,955.471
2012-04-02,964.213
2012-04-03,961.235
2012-04-04,940.895
2012-04-05,939.456
2012-04-06,939.456
2012-04-09,929.997
2012-04-10,910.664
2012-04-11,920.633
2012-04-12,937.396
2012-04-13,925.411
2012-04-16,923.286
2012-04-17,938.789
2012-04-18,935.146
2012-04-19,932.721
2012-04-20,935.812
2012-04-23,919.661
2012-04-24,924.901
2012-04-25,938.855
2012-04-26,946.024
2012-04-27,953.077
2012-04-30,947.93
2012-05-01,951.433
2012-05-02,949.772
2012-05-03,940.62
2012-05-04,923.113
2012-05-07,921.936
2012-05-08,912.438
2012-05-09,906.038
2012-05-10,911.176
2012-05-11,910.895
2012-05-14,894.876
2012-05-15,887.143
2012-05-16,879.184
2012-05-17,862.584
2012-05-18,852.177
2012-05-21,867.289
2012-05-22,873.683
2012-05-23,867.952
2012-05-24,870.207
2012-05-25,869.65
2012-05-28,872.031
2012-05-29,882.566
2012-05-30,863.605
2012-05-31,859.828
2012-06-01,836.753
2012-06-04,834.737
2012-06-05,843.196
2012-06-06,863.521
2012-06-07,865.894
2012-06-08,866.573
2012-06-11,856.358
2012-06-12,861.945
2012-06-13,855.79
2012-06-14,860.116
2012-06-15,870.597
2012-06-18,874.561
2012-06-19,888.167
2012-06-20,889.867
2012-06-21,869.943
2012-06-22,869.902
2012-06-25,854.588
2012-06-26,856.087
2012-06-27,864.807
2012-06-28,862.495
2012-06-29,891.947
2012-07-02,897.055
2012-07-03,908.134
2012-07-04,907.942
2012-07-05,904.143
2012-07-06,891.941
2012-07-09,886.971
2012-07-10,881.449
2012-07-11,878.719
2012-07-12,871.618
2012-07-13,885.822
2012-07-16,884.311
2012-07-17,887.365
2012-07-18,894.646
2012-07-19,901.426
2012-07-20,890.041
2012-07-23,873.325
2012-07-24,865.184
2012-07-25,867.149
2012-07-26,885.936
2012-07-27,902.546
2012-07-30,902.427
2012-07-31,897.716
2012-08-01,892.194
2012-08-02,882.733
2012-08-03,903.304
2012-08-06,910.336
2012-08-07,918.492
2012-08-08,917.702
2012-08-09,920.538
2012-08-10,920.871
2012-08-13,918.372
2012-08-14,918.167
2012-08-15,921.726
2012-08-16,930.829
2012-08-17,935.179
2012-08-20,932.622
2012-08-21,937.111
2012-08-22,932.735
2012-08-23,929.623
2012-08-24,929.82
2012-08-27,929.566
2012-08-28,929.795
2012-08-29,930.721
2012-08-30,921.886
2012-08-31,929.546
2012-09-03,930.527
2012-09-04,931.194
2012-09-05,930.654
2012-09-06,950.045
2012-09-07,960.966
2012-09-10,958.104
2012-09-11,961.217
2012-09-12,966.261
2012-09-13,973.601
2012-09-14,991.617
2012-09-17,984.748
2012-09-18,978.529
2012-09-19,981.113
2012-09-20,975.237
2012-09-21,978.528
2012-09-24,971.649
2012-09-25,964.609
2012-09-26,952.77
2012-09-27,962.258
2012-09-28,959.442
2012-10-01,963.564
2012-10-02,965.282
2012-10-03,964.09
2012-10-04,972.546
2012-10-05,976.906
2012-10-08,969.718
2012-10-09,959.6
2012-10-10,954.576
2012-10-11,959.619
2012-10-12,955.416
2012-10-15,959.885
2012-10-16,970.889
2012-10-17,979.079
2012-10-18,978.392
2012-10-19,965.353
2012-10-22,963.934
2012-10-23,951.812
2012-10-24,950.514
2012-10-25,954.213
2012-10-26,951.579
2012-10-29,949.747
2012-10-30,952.649
2012-10-31,955.747
2012-11-01,968.316
2012-11-02,959.68
2012-11-05,959.946
2012-11-06,967.344
2012-11-07,951.233
2012-11-08,941.057
2012-11-09,939.916
2012-11-12,938.314
2012-11-13,935.488
2012-11-14,923.613
2012-11-15,918.986
2012-11-16,919.876
2012-11-19,939.053
2012-11-20,940.798
2012-11-21,943.981
2012-11-22,948.458
2012-11-23,958.888
2012-11-26,957.205
2012-11-27,955.763
2012-11-28,959.227
2012-11-29,968.079
2012-11-30,969.145
2012-12-03,968.241
2012-12-04,968.251
2012-12-05,969.655
2012-12-06,972.263
2012-12-07,973.378
2012-12-10,976.236
2012-12-11,982.867
2012-12-12,984.096
2012-12-13,979.986
2012-12-14,979.391
2012-12-17,986.745
2012-12-18,998.165
2012-12-19,1000.236
2012-12-20,1003.923
2012-12-21,995.831
2012-12-24,994.291
2012-12-25,994.258
2012-12-26,990.328
2012-12-27,991.162
2012-12-28,985.349
2012-12-31,996.889
2013-01-01,996.999
2013-01-02,1021.45
2013-01-03,1019.99
2013-01-04,1023.806
2013-01-07,1022.831
2013-01-08,1019.366
2013-01-09,1024.096
2013-01-10,1030.348
2013-01-11,1032.218
2013-01-14,1031.599
2013-01-15,1034.636
2013-01-16,1032.545
2013-01-17,1041.288
2013-01-18,1042.173
2013-01-21,1043.795
2013-01-22,1048.063
2013-01-23,1046.743
2013-01-24,1050.875
2013-01-25,1058.551
2013-01-28,1056.277
2013-01-29,1057.948
2013-01-30,1054.495
2013-01-31,1055.262
2013-02-01,1066.509
2013-02-04,1054.012
2013-02-05,1059.65
2013-02-06,1063.29
2013-02-07,1058.954
2013-02-08,1066.661
2013-02-11,1063.098
2013-02-12,1069.128
2013-02-13,1072.283
2013-02-14,1072.254
2013-02-15,1071.483
2013-02-18,1070.241
2013-02-19,1078.649
2013-02-20,1065.708
2013-02-21,1050.739
2013-02-22,1060.113
2013-02-25,1047.069
2013-02-26,1044.315
2013-02-27,1056.655
2013-02-28,1060.386
2013-03-01,1057.636
2013-03-04,1058.286
2013-03-05,1071.448
2013-03-06,1073.19
2013-03-07,1076.87
2013-03-08,1081.563
2013-03-11,1083.568
2013-03-12,1082.775
2013-03-13,1083.017
2013-03-14,1091.412
2013-03-15,1092.863
2013-03-18,1085.844
2013-03-19,1079.749
2013-03-20,1087.783
2013-03-21,1080.937
2013-03-22,1083.449
2013-03-25,1078.932
2013-03-26,1083.656
2013-03-27,1081.865
2013-03-28,1088.837
2013-03-29,1088.837
2013-04-01,1081.783
2013-04-02,1082.053
2013-04-03,1069.613
2013-04-04,1069.261
2013-04-05,1065.873
2013-04-08,1072.079
2013-04-09,1076.32
2013-04-10,1092.139
2013-04-11,1098.539
2013-04-12,1092.5
2013-04-15,1063.292
2013-04-16,1072.671
2013-04-17,1055.092
2013-04-18,1051.225
2013-04-19,1061.044
2013-04-22,1063.359
2013-04-23,1077.725
2013-04-24,1083.549
2013-04-25,1093.053
2013-04-26,1089.267
2013-04-29,1097.12
2013-04-30,1104.333
2013-05-01,1093.324
2013-05-02,1098.455
2013-05-03,1111.489
2013-05-06,1114.343
2013-05-07,1120.181
2013-05-08,1129.292
2013-05-09,1126.764
2013-05-10,1129.553
2013-05-13,1128.121
2013-05-14,1136.397
2013-05-15,1138.454
2013-05-16,1136.325
2013-05-17,1141.439
2013-05-20,1144.313
2013-05-21,1146.0
2013-05-22,1134.385
2013-05-23,1126.582
2013-05-24,1124.386
2013-05-27,1125.381
2013-05-28,1132.818
2013-05-29,1124.679
2013-05-30,1133.149
2013-05-31,1120.915
2013-06-03,1121.088
2013-06-04,1117.396
2013-06-05,1102.823
2013-06-06,1109.646
2013-06-07,1120.199
2013-06-10,1120.602
2013-06-11,1108.553
2013-06-12,1102.75
2013-06-13,1114.209
2013-06-14,1114.437
2013-06-17,1121.992
2013-06-18,1129.132
2013-06-19,1120.446
2013-06-20,1083.445
2013-06-21,1078.243
2013-06-24,1061.297
2013-06-25,1073.836
2013-06-26,1082.753
2013-06-27,1094.953
2013-06-28,1092.159
2013-07-01,1104.042
2013-07-02,1103.399
2013-07-03,1100.33
2013-07-04,1105.64
2013-07-05,1109.651
2013-07-08,1116.362
2013-07-09,1124.132
2013-07-10,1127.984
2013-07-11,1146.003
2013-07-12,1148.495
2013-07-15,1151.466
2013-07-16,1148.224
2013-07-17,1150.782
2013-07-18,1159.417
2013-07-19,1162.142
2013-07-22,1167.136
2013-07-23,1166.302
2013-07-24,1161.843
2013-07-25,1165.237
2013-07-26,1163.085
2013-07-29,1159.647
2013-07-30,1162.559
2013-07-31,1164.763
2013-08-01,1180.372
2013-08-02,1182.083
2013-08-05,1183.066
2013-08-06,1176.516
2013-08-07,1170.021
2013-08-08,1180.784
2013-08-09,1182.495
2013-08-12,1182.989
2013-08-13,1182.836
2013-08-14,1181.432
2013-08-15,1164.082
2013-08-16,1165.324
2013-08-19,1158.286
2013-08-20,1164.94
2013-08-21,1157.319
2013-08-22,1167.897
2013-08-23,1172.954
2013-08-26,1171.075
2013-08-27,1149.25
2013-08-28,1147.558
2013-08-29,1151.949
2013-08-30,1141.859
2013-09-02,1148.714
2013-09-03,1151.243
2013-09-04,1160.372
2013-09-05,1163.052
2013-09-06,1166.911
2013-09-09,1181.068
2013-09-10,1192.975
2013-09-11,1196.619
2013-09-12,1192.003
2013-09-13,1193.615
2013-09-16,1203.796
2013-09-17,1207.296
2013-09-18,1216.645
2013-09-19,1223.806
2013-09-20,1214.832
2013-09-23,1209.345
2013-09-24,1211.299
2013-09-25,1211.211
2013-09-26,1213.018
2013-09-27,1211.749
2013-09-30,1209.03
2013-10-01,1220.729
2013-10-02,1219.194
2013-10-03,1211.544
2013-10-04,1216.593
2013-10-07,1206.254
2013-10-08,1192.249
2013-10-09,1185.519
2013-10-10,1208.109
2013-10-11,1217.429
2013-10-14,1222.222
2013-10-15,1216.587
2013-10-16,1227.071
2013-10-17,1240.246
2013-10-18,1251.375
2013-10-21,1253.365
2013-10-22,1260.485
2013-10-23,1252.997
2013-10-24,1257.744
2013-10-25,1259.056
2013-10-28,1256.706
2013-10-29,1260.272
2013-10-30,1254.197
2013-10-31,1250.408
2013-11-01,1245.824
2013-11-04,1254.214
2013-11-05,1249.18
2013-11-06,1251.454
2013-11-07,1233.881
2013-11-08,1242.636
2013-11-11,1247.479
2013-11-12,1244.151
2013-11-13,1247.913
2013-11-14,1255.137
2013-11-15,1260.107
2013-11-18,1256.302
2013-11-19,1248.928
2013-11-20,1244.317
2013-11-21,1252.413
2013-11-22,1257.808
2013-11-25,1257.615
2013-11-26,1260.356
2013-11-27,1264.845
2013-11-28,1266.729
2013-11-29,1266.723
2013-12-02,1260.182
2013-12-03,1252.515
2013-12-04,1248.435
2013-12-05,1247.502
2013-12-06,1256.707
2013-12-09,1259.099
2013-12-10,1257.313
2013-12-11,1242.657
2013-12-12,1236.859
2013-12-13,1239.271
2013-12-16,1249.86
2013-12-17,1247.648
2013-12-18,1260.446
2013-12-19,1260.57
2013-12-20,1272.876
2013-12-23,1283.093
2013-12-24,1287.221
2013-12-25,1287.216
2013-12-26,1289.117
2013-12-27,1293.379
2013-12-30,1296.288
2013-12-31,1300.499
2014-01-01,1300.541
2014-01-02,1288.657
2014-01-03,1291.997
2014-01-06,1288.105
2014-01-07,1294.842
2014-01-08,1296.96
2014-01-09,1295.639
2014-01-10,1305.553
2014-01-13,1295.803
2014-01-14,1305.949
2014-01-15,1310.578
2014-01-16,1310.008
2014-01-17,1308.169
2014-01-20,1307.699
2014-01-21,1311.234
2014-01-22,1315.716
2014-01-23,1306.731
2014-01-24,1277.156
2014-01-27,1266.412
2014-01-28,1277.931
2014-01-29,1268.719
2014-01-30,1276.889
2014-01-31,1270.127
2014-02-03,1243.474
2014-02-04,1250.207
2014-02-05,1248.238
2014-02-06,1266.368
2014-02-07,1279.904
2014-02-10,1282.822
2014-02-11,1297.073
2014-02-12,1301.302
2014-02-13,1310.462
2014-02-14,1316.901
2014-02-17,1319.831
2014-02-18,1326.628
2014-02-19,1322.167
2014-02-20,1327.94
2014-02-21,1331.069
2014-02-24,1339.386
2014-02-25,1339.609
2014-02-26,1339.791
2014-02-27,1344.543
2014-02-28,1351.2
2014-03-03,1335.791
2014-03-04,1358.078
2014-03-05,1358.507
2014-03-06,1363.719
2014-03-07,1360.376
2014-03-10,1353.91
2014-03-11,1347.851
2014-03-12,1345.264
2014-03-13,1333.632
2014-03-14,1331.181
2014-03-17,1342.665
2014-03-18,1353.662
2014-03-19,1347.645
2014-03-20,1343.506
2014-03-21,1341.062
2014-03-24,1327.652
2014-03-25,1332.452
2014-03-26,1325.846
2014-03-27,1323.918
2014-03-28,1329.972
2014-03-31,1344.938
2014-04-01,1357.629
2014-04-02,1361.126
2014-04-03,1354.434
2014-04-04,1342.989
2014-04-07,1325.208
2014-04-08,1329.164
2014-04-09,1344.433
2014-04-10,1324.063
2014-04-11,1306.029
2014-04-14,1305.723
2014-04-15,1306.729
2014-04-16,1322.176
2014-04-17,1329.206
2014-04-18,1329.206
2014-04-21,1331.156
2014-04-22,1343.827
2014-04-23,1339.908
2014-04-24,1340.465
2014-04-25,1326.431
2014-04-28,1322.563
2014-04-29,1329.84
2014-04-30,1336.949
2014-05-01,1338.289
2014-05-02,1341.904
2014-05-05,1341.225
2014-05-06,1335.412
2014-05-07,1334.923
2014-05-08,1332.348
2014-05-09,1330.659
2014-05-12,1348.173
2014-05-13,1344.339
2014-05-14,1335.976
2014-05-15,1322.763
2014-05-16,1323.051
2014-05-19,1329.465
2014-05-20,1320.589
2014-05-21,1327.317
2014-05-22,1334.646
2014-05-23,1341.467
2014-05-26,1345.021
2014-05-27,1352.762
2014-05-28,1350.919
2014-05-29,1355.84
2014-05-30,1355.892
2014-06-02,1357.243
2014-06-03,1354.162
2014-06-04,1359.236
2014-06-05,1370.098
2014-06-06,1381.03
2014-06-09,1384.005
2014-06-10,1381.248
2014-06-11,1375.149
2014-06-12,1371.647
2014-06-13,1371.147
2014-06-16,1371.959
2014-06-17,1376.749
2014-06-18,1382.466
2014-06-19,1388.084
2014-06-20,1389.25
2014-06-23,1387.465
2014-06-24,1378.002
2014-06-25,1379.855
2014-06-26,1381.684
2014-06-27,1387.39
2014-06-30,1392.254
2014-07-01,1402.227
2014-07-02,1401.138
2014-07-03,1408.692
2014-07-04,1407.559
2014-07-07,1394.201
2014-07-08,1380.612
2014-07-09,1383.715
2014-07-10,1372.1
2014-07-11,1371.589
2014-07-14,1378.925
2014-07-15,1370.221
2014-07-16,1376.018
2014-07-17,1362.164
2014-07-18,1372.136
2014-07-21,1367.98
2014-07-22,1376.986
2014-07-23,1379.178
2014-07-24,1381.136
2014-07-25,1372.429
2014-07-28,1369.204
2014-07-29,1366.607
2014-07-30,1364.177
2014-07-31,1341.289
2014-08-01,1334.643
2014-08-04,1338.622
2014-08-05,1332.098
2014-08-06,1328.495
2014-08-07,1322.078
2014-08-08,1329.775
2014-08-11,1340.996
2014-08-12,1337.546
2014-08-13,1345.717
2014-08-14,1350.752
2014-08-15,1349.96
2014-08-18,1363.638
2014-08-19,1369.852
2014-08-20,1370.266
2014-08-21,1373.24
2014-08-22,1371.705
2014-08-25,1377.391
2014-08-26,1383.55
2014-08-27,1385.002
2014-08-28,1379.314
2014-08-29,1384.675
2014-09-01,1384.209
2014-09-02,1384.461
2014-09-03,1385.416
2014-09-04,1380.766
2014-09-05,1382.265
2014-09-08,1377.11
2014-09-09,1366.365
2014-09-10,1366.819
2014-09-11,1369.816
2014-09-12,1361.882
2014-09-15,1353.249
2014-09-16,1355.42
2014-09-17,1359.041
2014-09-18,1363.773
2014-09-19,1357.104
2014-09-22,1341.698
2014-09-23,1331.077
2014-09-24,1335.911
2014-09-25,1318.888
2014-09-26,1323.531
2014-09-29,1320.949
2014-09-30,1313.44
2014-10-01,1296.795
2014-10-02,1293.292
2014-10-03,1299.366
2014-10-06,1298.864
2014-10-07,1281.465
2014-10-08,1291.726
2014-10-09,1271.27
2014-10-10,1247.472
2014-10-13,1234.805
2014-10-14,1241.156
2014-10-15,1235.586
2014-10-16,1243.535
2014-10-17,1258.592
2014-10-20,1268.538
2014-10-21,1294.226
2014-10-22,1286.132
2014-10-23,1299.375
2014-10-24,1304.297
2014-10-27,1300.828
2014-10-28,1321.729
2014-10-29,1320.321
2014-10-30,1321.775
2014-10-31,1336.751
2014-11-03,1333.808
2014-11-04,1327.201
2014-11-05,1332.442
2014-11-06,1336.68
2014-11-07,1337.407
2014-11-10,1343.537
2014-11-11,1344.848
2014-11-12,1345.838
2014-11-13,1341.228
2014-11-14,1342.187
2014-11-17,1340.897
2014-11-18,1350.596
2014-11-19,1345.162
2014-11-20,1351.325
2014-11-21,1358.254
2014-11-24,1365.081
2014-11-25,1366.67
2014-11-26,1368.806
2014-11-27,1366.635
2014-11-28,1355.739
2014-12-01,1341.319
2014-12-02,1346.569
2014-12-03,1355.681
2014-12-04,1352.01
2014-12-05,1355.661
2014-12-08,1343.146
2014-12-09,1345.613
2014-12-10,1325.824
2014-12-11,1327.098
2014-12-12,1309.412
2014-12-15,1295.714
2014-12-16,1299.078
2014-12-17,1318.582
2014-12-18,1341.579
2014-12-19,1349.693
2014-12-22,1354.685
2014-12-23,1357.962
2014-12-24,1360.041
2014-12-25,1360.049
2014-12-26,1363.265
2014-12-29,1366.854
2014-12-30,1360.451
2014-12-31,1353.464
2015-01-01,1353.469
2015-01-02,1350.064
2015-01-05,1325.87
2015-01-06,1310.728
2015-01-07,1317.442
2015-01-08,1339.402
2015-01-09,1333.568
2015-01-12,1325.863
2015-01-13,1327.567
2015-01-14,1319.758
2015-01-15,1309.287
2015-01-16,1321.475
2015-01-19,1327.458
2015-01-20,1324.298
2015-01-21,1330.19
2015-01-22,1344.609
2015-01-23,1341.539
2015-01-26,1351.977
2015-01-27,1348.573
2015-01-28,1335.418
2015-01-29,1340.712
2015-01-30,1327.06
2015-02-02,1338.667
2015-02-03,1361.065
2015-02-04,1357.995
2015-02-05,1374.137
2015-02-06,1368.213
2015-02-09,1361.031
2015-02-10,1371.007
2015-02-11,1368.067
2015-02-12,1385.342
2015-02-13,1393.984
2015-02-16,1393.964
2015-02-17,1395.241
2015-02-18,1402.069
2015-02-19,1402.892
2015-02-20,1407.816
2015-02-23,1409.169
2015-02-24,1410.729
2015-02-25,1415.106
2015-02-26,1411.091
2015-02-27,1410.282
2015-03-02,1414.865
2015-03-03,1407.469
2015-03-04,1399.937
2015-03-05,1404.92
2015-03-06,1386.536
2015-03-09,1386.091
2015-03-10,1365.658
2015-03-11,1369.23
2015-03-12,1384.443
2015-03-13,1376.605
2015-03-16,1390.181
2015-03-17,1387.532
2015-03-18,1400.134
2015-03-19,1401.177
2015-03-20,1419.324
2015-03-23,1421.527
2015-03-24,1419.887
2015-03-25,1402.687
2015-03-26,1393.791
2015-03-27,1398.427
2015-03-30,1409.867
2015-03-31,1402.154
2015-04-01,1401.368
2015-04-02,1410.979
2015-04-03,1410.979
2015-04-06,1423.478
2015-04-07,1419.87
2015-04-08,1424.457
2015-04-09,1425.258
2015-04-10,1429.881
2015-04-13,1425.303
2015-04-14,1430.989
2015-04-15,1435.948
2015-04-16,1437.075
2015-04-17,1421.408
2015-04-20,1428.699
2015-04-21,1432.066
2015-04-22,1432.421
2015-04-23,1438.613
2015-04-24,1441.132
2015-04-27,1438.847
2015-04-28,1439.621
2015-04-29,1433.236
2015-04-30,1420.988
2015-05-01,1427.86
2015-05-04,1433.006
