Date,SWITZERLAND SMALL VALUE Small Cap
2010-09-16,981.385
2010-09-17,980.854
2010-09-20,994.979
2010-09-21,1001.639
2010-09-22,1017.346
2010-09-23,1012.232
2010-09-24,1017.803
2010-09-27,1022.224
2010-09-28,1035.0
2010-09-29,1036.424
2010-09-30,1036.874
2010-10-01,1041.935
2010-10-04,1041.96
2010-10-05,1058.368
2010-10-06,1068.45
2010-10-07,1073.062
2010-10-08,1080.274
2010-10-11,1078.565
2010-10-12,1084.712
2010-10-13,1092.621
2010-10-14,1094.905
2010-10-15,1086.825
2010-10-18,1092.714
2010-10-19,1072.161
2010-10-20,1087.958
2010-10-21,1085.333
2010-10-22,1076.025
2010-10-25,1080.565
2010-10-26,1065.279
2010-10-27,1054.912
2010-10-28,1063.391
2010-10-29,1064.557
2010-11-01,1055.055
2010-11-02,1075.787
2010-11-03,1078.774
2010-11-04,1106.479
2010-11-05,1111.938
2010-11-08,1099.992
2010-11-09,1104.138
2010-11-10,1080.265
2010-11-11,1076.367
2010-11-12,1070.44
2010-11-15,1067.163
2010-11-16,1054.333
2010-11-17,1053.752
2010-11-18,1057.824
2010-11-19,1053.475
2010-11-22,1065.654
2010-11-23,1052.053
2010-11-24,1058.623
2010-11-25,1058.708
2010-11-26,1048.693
2010-11-29,1046.79
2010-11-30,1043.931
2010-12-01,1053.397
2010-12-02,1090.009
2010-12-03,1115.929
2010-12-06,1115.818
2010-12-07,1127.054
2010-12-08,1118.481
2010-12-09,1116.073
2010-12-10,1121.93
2010-12-13,1135.743
2010-12-14,1143.406
2010-12-15,1155.835
2010-12-16,1139.421
2010-12-17,1140.298
2010-12-20,1150.142
2010-12-21,1166.138
2010-12-22,1171.751
2010-12-23,1167.349
2010-12-24,1166.135
2010-12-27,1159.575
2010-12-28,1174.942
2010-12-29,1179.525
2010-12-30,1190.445
2010-12-31,1196.447
2011-01-03,1210.8
2011-01-04,1194.652
2011-01-05,1165.551
2011-01-06,1171.336
2011-01-07,1158.288
2011-01-10,1146.331
2011-01-11,1149.734
2011-01-12,1161.016
2011-01-13,1162.867
2011-01-14,1167.859
2011-01-17,1164.72
2011-01-18,1176.944
2011-01-19,1169.218
2011-01-20,1148.237
2011-01-21,1164.96
2011-01-24,1182.178
2011-01-25,1190.237
2011-01-26,1199.344
2011-01-27,1201.292
2011-01-28,1204.908
2011-01-31,1199.119
2011-02-01,1217.384
2011-02-02,1220.327
2011-02-03,1207.731
2011-02-04,1195.593
2011-02-07,1207.277
2011-02-08,1211.819
2011-02-09,1211.869
2011-02-10,1196.597
2011-02-11,1187.654
2011-02-14,1198.744
2011-02-15,1200.518
2011-02-16,1180.977
2011-02-17,1197.682
2011-02-18,1207.81
2011-02-21,1206.638
2011-02-22,1209.509
2011-02-23,1202.687
2011-02-24,1187.373
2011-02-25,1191.705
2011-02-28,1203.392
2011-03-01,1199.847
2011-03-02,1205.487
2011-03-03,1194.624
2011-03-04,1205.881
2011-03-07,1206.948
2011-03-08,1198.582
2011-03-09,1201.947
2011-03-10,1178.525
2011-03-11,1177.26
2011-03-14,1176.632
2011-03-15,1156.457
2011-03-16,1156.136
2011-03-17,1179.845
2011-03-18,1195.91
2011-03-21,1219.781
2011-03-22,1220.49
2011-03-23,1222.75
2011-03-24,1233.268
2011-03-25,1227.979
2011-03-28,1224.231
2011-03-29,1219.483
2011-03-30,1217.145
2011-03-31,1227.482
2011-04-01,1215.971
2011-04-04,1230.664
2011-04-05,1221.395
2011-04-06,1232.054
2011-04-07,1233.976
2011-04-08,1246.193
2011-04-11,1245.315
2011-04-12,1251.932
2011-04-13,1258.795
2011-04-14,1254.426
2011-04-15,1251.487
2011-04-18,1238.008
2011-04-19,1246.907
2011-04-20,1269.348
2011-04-21,1293.29
2011-04-22,1293.29
2011-04-25,1293.73
2011-04-26,1302.956
2011-04-27,1299.251
2011-04-28,1315.917
2011-04-29,1323.815
2011-05-02,1334.446
2011-05-03,1341.262
2011-05-04,1333.705
2011-05-05,1320.078
2011-05-06,1322.873
2011-05-09,1319.955
2011-05-10,1330.87
2011-05-11,1320.758
2011-05-12,1312.928
2011-05-13,1309.745
2011-05-16,1312.49
2011-05-17,1292.115
2011-05-18,1300.826
2011-05-19,1293.902
2011-05-20,1300.372
2011-05-23,1272.771
2011-05-24,1279.405
2011-05-25,1283.45
2011-05-26,1290.866
2011-05-27,1322.056
2011-05-30,1328.203
2011-05-31,1338.464
2011-06-01,1358.108
2011-06-02,1354.244
2011-06-03,1355.49
2011-06-06,1345.889
2011-06-07,1338.376
2011-06-08,1318.029
2011-06-09,1313.828
2011-06-10,1299.854
2011-06-13,1308.554
2011-06-14,1295.814
2011-06-15,1270.694
2011-06-16,1249.567
2011-06-17,1256.455
2011-06-20,1252.265
2011-06-21,1260.446
2011-06-22,1271.841
2011-06-23,1244.902
2011-06-24,1238.422
2011-06-27,1228.194
2011-06-28,1243.861
2011-06-29,1249.912
2011-06-30,1255.206
2011-07-01,1263.246
2011-07-04,1271.464
2011-07-05,1271.882
2011-07-06,1274.262
2011-07-07,1266.489
2011-07-08,1270.387
2011-07-11,1241.759
2011-07-12,1234.172
2011-07-13,1252.214
2011-07-14,1249.896
2011-07-15,1241.023
2011-07-18,1207.878
2011-07-19,1213.557
2011-07-20,1222.003
2011-07-21,1238.9
2011-07-22,1251.152
2011-07-25,1259.524
2011-07-26,1261.4
2011-07-27,1233.576
2011-07-28,1217.696
2011-07-29,1229.734
2011-08-01,1240.991
2011-08-02,1201.09
2011-08-03,1183.331
2011-08-04,1137.85
2011-08-05,1121.95
2011-08-08,1065.801
2011-08-09,1090.974
2011-08-10,1095.117
2011-08-11,1066.295
2011-08-12,1098.619
2011-08-15,1115.348
2011-08-16,1089.834
2011-08-17,1080.138
2011-08-18,1042.988
2011-08-19,1042.995
2011-08-22,1046.418
2011-08-23,1038.793
2011-08-24,1055.44
2011-08-25,1049.054
2011-08-26,1028.872
2011-08-29,1039.036
2011-08-30,1048.491
2011-08-31,1087.641
2011-09-01,1086.487
2011-09-02,1077.882
2011-09-05,1022.556
2011-09-06,944.64
2011-09-07,970.025
2011-09-08,968.157
2011-09-09,936.964
2011-09-12,914.826
2011-09-13,923.912
2011-09-14,929.142
2011-09-15,951.559
2011-09-16,961.405
2011-09-19,930.028
2011-09-20,935.452
2011-09-21,921.387
2011-09-22,880.495
2011-09-23,879.289
2011-09-26,883.813
2011-09-27,923.907
2011-09-28,916.958
2011-09-29,933.361
2011-09-30,905.67
2011-10-03,886.315
2011-10-04,867.042
2011-10-05,875.299
2011-10-06,890.482
2011-10-07,905.352
2011-10-10,923.139
2011-10-11,922.662
2011-10-12,951.659
2011-10-13,940.985
2011-10-14,961.091
2011-10-17,950.173
2011-10-18,944.09
2011-10-19,951.108
2011-10-20,942.953
2011-10-21,970.92
2011-10-24,983.691
2011-10-25,974.159
2011-10-26,967.898
2011-10-27,1016.652
2011-10-28,1019.647
2011-10-31,1002.565
2011-11-01,949.436
2011-11-02,956.374
2011-11-03,966.958
2011-11-04,958.36
2011-11-07,945.526
2011-11-08,953.785
2011-11-09,933.157
2011-11-10,928.354
2011-11-11,947.934
2011-11-14,931.872
2011-11-15,911.281
2011-11-16,906.164
2011-11-17,894.694
2011-11-18,891.929
2011-11-21,867.78
2011-11-22,862.672
2011-11-23,845.09
2011-11-24,842.17
2011-11-25,829.936
2011-11-28,853.522
2011-11-29,851.906
2011-11-30,887.158
2011-12-01,880.924
2011-12-02,885.404
2011-12-05,895.854
2011-12-06,887.064
2011-12-07,891.874
2011-12-08,878.263
2011-12-09,886.336
2011-12-12,855.791
2011-12-13,849.547
2011-12-14,823.34
2011-12-15,830.472
2011-12-16,833.046
2011-12-19,831.983
2011-12-20,854.077
2011-12-21,849.184
2011-12-22,859.954
2011-12-23,860.011
2011-12-26,860.011
2011-12-27,857.675
2011-12-28,847.281
2011-12-29,847.056
2011-12-30,858.607
2012-01-02,858.607
2012-01-03,886.319
2012-01-04,872.793
2012-01-05,858.982
2012-01-06,851.43
2012-01-09,850.477
2012-01-10,861.618
2012-01-11,859.35
2012-01-12,881.532
2012-01-13,874.444
2012-01-16,879.582
2012-01-17,890.836
2012-01-18,898.791
2012-01-19,923.272
2012-01-20,918.835
2012-01-23,941.208
2012-01-24,927.422
2012-01-25,924.464
2012-01-26,941.955
2012-01-27,939.179
2012-01-30,928.175
2012-01-31,935.516
2012-02-01,959.867
2012-02-02,965.765
2012-02-03,973.785
2012-02-06,973.958
2012-02-07,985.786
2012-02-08,987.432
2012-02-09,988.31
2012-02-10,976.351
2012-02-13,981.03
2012-02-14,976.739
2012-02-15,982.013
2012-02-16,976.011
2012-02-17,989.631
2012-02-20,1010.667
2012-02-21,1005.259
2012-02-22,992.618
2012-02-23,991.77
2012-02-24,1012.716
2012-02-27,1002.548
2012-02-28,999.973
2012-02-29,1002.185
2012-03-01,1003.03
2012-03-02,1002.04
2012-03-05,1002.346
2012-03-06,966.758
2012-03-07,971.097
2012-03-08,991.181
2012-03-09,985.962
2012-03-12,986.276
2012-03-13,995.319
2012-03-14,985.849
2012-03-15,1002.376
2012-03-16,1012.572
2012-03-19,1020.066
2012-03-20,1013.143
2012-03-21,1004.899
2012-03-22,991.159
2012-03-23,1002.527
2012-03-26,1017.27
2012-03-27,1019.191
2012-03-28,1008.09
2012-03-29,998.372
2012-03-30,1008.66
2012-04-02,1011.428
2012-04-03,1019.172
2012-04-04,988.191
2012-04-05,984.574
2012-04-06,984.574
2012-04-09,985.913
2012-04-10,969.561
2012-04-11,974.429
2012-04-12,990.667
2012-04-13,981.259
2012-04-16,974.178
2012-04-17,991.756
2012-04-18,989.034
2012-04-19,985.877
2012-04-20,993.836
2012-04-23,970.455
2012-04-24,985.898
2012-04-25,998.487
2012-04-26,1001.908
2012-04-27,1015.723
2012-04-30,1017.861
2012-05-01,1016.796
2012-05-02,1011.585
2012-05-03,1012.249
2012-05-04,997.04
2012-05-07,996.671
2012-05-08,975.727
2012-05-09,956.008
2012-05-10,960.776
2012-05-11,961.292
2012-05-14,932.185
2012-05-15,918.846
2012-05-16,924.886
2012-05-17,922.439
2012-05-18,911.91
2012-05-21,921.859
2012-05-22,932.349
2012-05-23,908.797
2012-05-24,908.624
2012-05-25,902.368
2012-05-28,903.404
2012-05-29,912.369
2012-05-30,893.058
2012-05-31,886.889
2012-06-01,872.268
2012-06-04,867.353
2012-06-05,868.256
2012-06-06,887.391
2012-06-07,901.575
2012-06-08,889.312
2012-06-11,887.197
2012-06-12,873.635
2012-06-13,882.872
2012-06-14,877.321
2012-06-15,887.442
2012-06-18,885.473
2012-06-19,905.432
2012-06-20,918.708
2012-06-21,909.312
2012-06-22,895.626
2012-06-25,879.054
2012-06-26,871.224
2012-06-27,871.707
2012-06-28,861.273
2012-06-29,902.649
2012-07-02,901.419
2012-07-03,915.01
2012-07-04,906.71
2012-07-05,895.071
2012-07-06,881.947
2012-07-09,875.752
2012-07-10,879.352
2012-07-11,871.193
2012-07-12,850.948
2012-07-13,857.242
2012-07-16,858.641
2012-07-17,860.867
2012-07-18,873.98
2012-07-19,883.332
2012-07-20,867.981
2012-07-23,846.038
2012-07-24,844.163
2012-07-25,850.981
2012-07-26,871.97
2012-07-27,879.45
2012-07-30,880.076
2012-07-31,884.181
2012-08-01,882.687
2012-08-02,859.723
2012-08-03,883.486
2012-08-06,896.729
2012-08-07,902.73
2012-08-08,900.161
2012-08-09,899.063
2012-08-10,899.563
2012-08-13,899.441
2012-08-14,901.443
2012-08-15,898.797
2012-08-16,909.668
2012-08-17,906.721
2012-08-20,905.934
2012-08-21,918.414
2012-08-22,910.628
2012-08-23,915.332
2012-08-24,905.273
2012-08-27,907.576
2012-08-28,903.747
2012-08-29,901.151
2012-08-30,893.791
2012-08-31,904.457
2012-09-03,911.376
2012-09-04,902.281
2012-09-05,903.9
2012-09-06,918.625
2012-09-07,941.397
2012-09-10,943.048
2012-09-11,952.732
2012-09-12,962.722
2012-09-13,964.589
2012-09-14,997.652
2012-09-17,992.337
2012-09-18,979.382
2012-09-19,983.607
2012-09-20,975.512
2012-09-21,980.716
2012-09-24,972.549
2012-09-25,971.698
2012-09-26,948.491
2012-09-27,953.524
2012-09-28,950.115
2012-10-01,968.638
2012-10-02,971.758
2012-10-03,967.068
2012-10-04,974.661
2012-10-05,985.883
2012-10-08,972.587
2012-10-09,961.719
2012-10-10,953.417
2012-10-11,965.229
2012-10-12,967.191
2012-10-15,964.15
2012-10-16,981.957
2012-10-17,994.994
2012-10-18,996.252
2012-10-19,986.306
2012-10-22,990.367
2012-10-23,969.165
2012-10-24,974.326
2012-10-25,966.942
2012-10-26,967.395
2012-10-29,959.232
2012-10-30,971.411
2012-10-31,957.009
2012-11-01,961.845
2012-11-02,954.026
2012-11-05,947.519
2012-11-06,953.441
2012-11-07,943.092
2012-11-08,940.747
2012-11-09,937.077
2012-11-12,930.999
2012-11-13,929.02
2012-11-14,924.851
2012-11-15,923.351
2012-11-16,906.48
2012-11-19,937.687
2012-11-20,931.019
2012-11-21,933.965
2012-11-22,945.058
2012-11-23,952.526
2012-11-26,948.816
2012-11-27,952.018
2012-11-28,951.33
2012-11-29,966.359
2012-11-30,973.24
2012-12-03,980.504
2012-12-04,980.789
2012-12-05,985.873
2012-12-06,988.474
2012-12-07,986.048
2012-12-10,989.427
2012-12-11,991.792
2012-12-12,996.145
2012-12-13,1001.515
2012-12-14,1003.522
2012-12-17,1004.401
2012-12-18,1017.965
2012-12-19,1026.837
2012-12-20,1028.913
2012-12-21,1014.561
2012-12-24,1016.113
2012-12-25,1016.113
2012-12-26,1017.782
2012-12-27,1023.907
2012-12-28,1023.332
2012-12-31,1020.929
2013-01-01,1020.929
2013-01-02,1022.66
2013-01-03,1034.331
2013-01-04,1036.43
2013-01-07,1044.751
2013-01-08,1042.801
2013-01-09,1051.594
2013-01-10,1071.343
2013-01-11,1081.298
2013-01-14,1077.564
2013-01-15,1064.494
2013-01-16,1058.521
2013-01-17,1072.135
2013-01-18,1070.076
2013-01-21,1070.331
2013-01-22,1070.768
2013-01-23,1076.882
2013-01-24,1077.758
2013-01-25,1093.219
2013-01-28,1088.909
2013-01-29,1083.059
2013-01-30,1084.469
2013-01-31,1084.795
2013-02-01,1104.845
2013-02-04,1089.829
2013-02-05,1089.336
2013-02-06,1093.055
2013-02-07,1078.595
2013-02-08,1088.168
2013-02-11,1084.419
2013-02-12,1090.321
2013-02-13,1099.733
2013-02-14,1104.582
2013-02-15,1102.431
2013-02-18,1102.94
2013-02-19,1113.91
2013-02-20,1116.573
2013-02-21,1092.337
2013-02-22,1094.977
2013-02-25,1100.853
2013-02-26,1084.691
2013-02-27,1098.414
2013-02-28,1103.886
2013-03-01,1087.938
2013-03-04,1086.272
2013-03-05,1112.315
2013-03-06,1105.757
2013-03-07,1113.035
2013-03-08,1102.47
2013-03-11,1109.647
2013-03-12,1112.787
2013-03-13,1102.636
2013-03-14,1113.411
2013-03-15,1127.904
2013-03-18,1114.93
2013-03-19,1102.551
2013-03-20,1108.511
2013-03-21,1093.653
2013-03-22,1090.348
2013-03-25,1076.38
2013-03-26,1079.844
2013-03-27,1065.914
2013-03-28,1080.392
2013-03-29,1080.392
2013-04-01,1079.366
2013-04-02,1081.93
2013-04-03,1086.237
2013-04-04,1075.371
2013-04-05,1073.971
2013-04-08,1070.904
2013-04-09,1071.051
2013-04-10,1099.295
2013-04-11,1106.939
2013-04-12,1099.284
2013-04-15,1087.633
2013-04-16,1087.154
2013-04-17,1059.264
2013-04-18,1058.993
2013-04-19,1067.511
2013-04-22,1058.167
2013-04-23,1075.959
2013-04-24,1081.352
2013-04-25,1093.24
2013-04-26,1100.126
2013-04-29,1107.483
2013-04-30,1121.581
2013-05-01,1122.911
2013-05-02,1106.216
2013-05-03,1118.531
2013-05-06,1114.971
2013-05-07,1121.091
2013-05-08,1139.495
2013-05-09,1133.196
2013-05-10,1123.253
2013-05-13,1124.583
2013-05-14,1132.046
2013-05-15,1125.362
2013-05-16,1129.676
2013-05-17,1112.627
2013-05-20,1118.144
2013-05-21,1119.967
2013-05-22,1116.19
2013-05-23,1100.998
2013-05-24,1111.348
2013-05-27,1109.525
2013-05-28,1113.265
2013-05-29,1116.334
2013-05-30,1123.804
2013-05-31,1113.008
2013-06-03,1106.71
2013-06-04,1117.21
2013-06-05,1108.429
2013-06-06,1103.162
2013-06-07,1115.484
2013-06-10,1113.629
2013-06-11,1111.735
2013-06-12,1115.824
2013-06-13,1112.273
2013-06-14,1118.059
2013-06-17,1119.175
2013-06-18,1128.594
2013-06-19,1134.575
2013-06-20,1090.424
2013-06-21,1081.658
2013-06-24,1057.453
2013-06-25,1067.21
2013-06-26,1077.088
2013-06-27,1081.137
2013-06-28,1083.201
2013-07-01,1087.461
2013-07-02,1087.717
2013-07-03,1084.758
2013-07-04,1096.792
2013-07-05,1086.887
2013-07-08,1095.164
2013-07-09,1097.933
2013-07-10,1105.232
2013-07-11,1136.858
2013-07-12,1142.061
2013-07-15,1143.731
2013-07-16,1149.332
2013-07-17,1145.072
2013-07-18,1151.92
2013-07-19,1157.637
2013-07-22,1162.875
2013-07-23,1160.965
2013-07-24,1163.751
2013-07-25,1158.79
2013-07-26,1163.268
2013-07-29,1153.521
2013-07-30,1168.1
2013-07-31,1169.351
2013-08-01,1163.528
2013-08-02,1191.061
2013-08-05,1193.497
2013-08-06,1194.126
2013-08-07,1198.322
2013-08-08,1207.895
2013-08-09,1209.666
2013-08-12,1204.828
2013-08-13,1212.901
2013-08-14,1218.221
2013-08-15,1210.923
2013-08-16,1225.107
2013-08-19,1228.48
2013-08-20,1232.385
2013-08-21,1227.7
2013-08-22,1240.86
2013-08-23,1250.447
2013-08-26,1241.195
2013-08-27,1228.815
2013-08-28,1213.618
2013-08-29,1206.137
2013-08-30,1202.988
2013-09-02,1219.959
2013-09-03,1212.776
2013-09-04,1216.273
2013-09-05,1208.729
2013-09-06,1221.51
2013-09-09,1232.158
2013-09-10,1247.259
2013-09-11,1257.59
2013-09-12,1257.356
2013-09-13,1246.381
2013-09-16,1260.973
2013-09-17,1253.762
2013-09-18,1252.504
2013-09-19,1280.735
2013-09-20,1270.875
2013-09-23,1260.024
2013-09-24,1263.88
2013-09-25,1258.547
2013-09-26,1257.996
2013-09-27,1266.824
2013-09-30,1259.48
2013-10-01,1271.975
2013-10-02,1269.095
2013-10-03,1264.595
2013-10-04,1256.502
2013-10-07,1253.506
2013-10-08,1258.168
2013-10-09,1239.772
2013-10-10,1257.025
2013-10-11,1264.456
2013-10-14,1264.126
2013-10-15,1264.05
2013-10-16,1259.011
2013-10-17,1280.063
2013-10-18,1293.404
2013-10-21,1300.704
2013-10-22,1310.65
2013-10-23,1317.212
2013-10-24,1318.243
2013-10-25,1313.805
2013-10-28,1307.345
2013-10-29,1311.603
2013-10-30,1321.944
2013-10-31,1317.939
2013-11-01,1308.607
2013-11-04,1309.571
2013-11-05,1302.101
2013-11-06,1313.709
2013-11-07,1306.506
2013-11-08,1299.605
2013-11-11,1315.092
2013-11-12,1311.474
2013-11-13,1292.7
2013-11-14,1307.305
2013-11-15,1310.691
2013-11-18,1319.187
2013-11-19,1313.725
2013-11-20,1301.655
2013-11-21,1294.893
2013-11-22,1304.685
2013-11-25,1304.075
2013-11-26,1310.536
2013-11-27,1312.391
2013-11-28,1319.004
2013-11-29,1323.057
2013-12-02,1312.288
2013-12-03,1298.418
2013-12-04,1289.198
2013-12-05,1300.627
2013-12-06,1307.741
2013-12-09,1317.531
2013-12-10,1317.258
2013-12-11,1314.216
2013-12-12,1294.21
2013-12-13,1294.711
2013-12-16,1308.257
2013-12-17,1307.184
2013-12-18,1321.922
2013-12-19,1322.225
2013-12-20,1338.102
2013-12-23,1353.116
2013-12-24,1347.985
2013-12-25,1347.985
2013-12-26,1349.49
2013-12-27,1369.212
2013-12-30,1373.6
2013-12-31,1369.044
2014-01-01,1369.044
2014-01-02,1351.717
2014-01-03,1356.272
2014-01-06,1363.168
2014-01-07,1362.388
2014-01-08,1364.398
2014-01-09,1359.647
2014-01-10,1383.102
2014-01-13,1384.9
2014-01-14,1385.297
2014-01-15,1385.108
2014-01-16,1385.459
2014-01-17,1389.472
2014-01-20,1390.028
2014-01-21,1389.634
2014-01-22,1390.358
2014-01-23,1395.603
2014-01-24,1373.528
2014-01-27,1362.838
2014-01-28,1380.408
2014-01-29,1379.834
2014-01-30,1377.712
2014-01-31,1373.748
2014-02-03,1358.431
2014-02-04,1354.809
2014-02-05,1358.09
2014-02-06,1379.591
2014-02-07,1388.963
2014-02-10,1387.721
2014-02-11,1405.109
2014-02-12,1398.512
2014-02-13,1414.456
2014-02-14,1421.123
2014-02-17,1430.963
2014-02-18,1434.522
2014-02-19,1440.742
2014-02-20,1425.845
2014-02-21,1432.299
2014-02-24,1431.117
2014-02-25,1443.56
2014-02-26,1436.617
2014-02-27,1438.934
2014-02-28,1462.19
2014-03-03,1432.653
2014-03-04,1442.952
2014-03-05,1454.364
2014-03-06,1475.047
2014-03-07,1462.465
2014-03-10,1458.737
2014-03-11,1461.952
2014-03-12,1454.013
2014-03-13,1445.794
2014-03-14,1433.943
2014-03-17,1450.664
2014-03-18,1459.629
2014-03-19,1458.034
2014-03-20,1432.285
2014-03-21,1434.251
2014-03-24,1414.807
2014-03-25,1420.804
2014-03-26,1434.42
2014-03-27,1432.672
2014-03-28,1433.799
2014-03-31,1451.181
2014-04-01,1461.668
2014-04-02,1465.631
2014-04-03,1460.848
2014-04-04,1463.113
2014-04-07,1459.475
2014-04-08,1454.602
2014-04-09,1470.594
2014-04-10,1477.314
2014-04-11,1455.068
2014-04-14,1428.112
2014-04-15,1421.047
2014-04-16,1430.646
2014-04-17,1443.11
2014-04-18,1443.11
2014-04-21,1438.455
2014-04-22,1458.44
2014-04-23,1463.702
2014-04-24,1468.113
2014-04-25,1463.062
2014-04-28,1461.319
2014-04-29,1461.08
2014-04-30,1470.416
2014-05-01,1472.088
2014-05-02,1480.31
2014-05-05,1473.156
2014-05-06,1480.44
2014-05-07,1469.588
2014-05-08,1470.314
2014-05-09,1459.016
2014-05-12,1465.699
2014-05-13,1458.058
2014-05-14,1453.037
2014-05-15,1431.384
2014-05-16,1418.467
2014-05-19,1422.452
2014-05-20,1420.951
2014-05-21,1420.361
2014-05-22,1432.742
2014-05-23,1434.811
2014-05-26,1452.436
2014-05-27,1452.907
2014-05-28,1450.695
2014-05-29,1453.527
2014-05-30,1458.56
2014-06-02,1450.47
2014-06-03,1443.159
2014-06-04,1448.489
2014-06-05,1453.987
2014-06-06,1465.383
2014-06-09,1459.341
2014-06-10,1459.182
2014-06-11,1445.53
2014-06-12,1449.916
2014-06-13,1442.485
2014-06-16,1435.284
2014-06-17,1428.547
2014-06-18,1435.051
2014-06-19,1452.409
2014-06-20,1450.741
2014-06-23,1448.128
2014-06-24,1447.692
2014-06-25,1438.461
2014-06-26,1430.583
2014-06-27,1434.777
2014-06-30,1443.389
2014-07-01,1448.773
2014-07-02,1447.882
2014-07-03,1453.382
2014-07-04,1453.103
2014-07-07,1447.559
2014-07-08,1437.349
2014-07-09,1435.569
2014-07-10,1420.753
2014-07-11,1420.732
2014-07-14,1437.91
2014-07-15,1429.179
2014-07-16,1433.23
2014-07-17,1424.852
2014-07-18,1413.745
2014-07-21,1412.217
2014-07-22,1416.133
2014-07-23,1420.662
2014-07-24,1430.087
2014-07-25,1418.824
2014-07-28,1413.337
2014-07-29,1416.74
2014-07-30,1402.057
2014-07-31,1391.961
2014-08-01,1398.188
2014-08-04,1370.284
2014-08-05,1372.689
2014-08-06,1359.373
2014-08-07,1357.221
2014-08-08,1351.855
2014-08-11,1368.617
2014-08-12,1368.325
2014-08-13,1376.931
2014-08-14,1387.979
2014-08-15,1389.231
2014-08-18,1395.881
2014-08-19,1405.738
2014-08-20,1397.642
2014-08-21,1401.631
2014-08-22,1395.767
2014-08-25,1405.707
2014-08-26,1406.871
2014-08-27,1409.942
2014-08-28,1399.764
2014-08-29,1399.803
2014-09-01,1393.442
2014-09-02,1396.496
2014-09-03,1400.219
2014-09-04,1381.93
2014-09-05,1380.252
2014-09-08,1377.654
2014-09-09,1374.694
2014-09-10,1364.294
2014-09-11,1366.116
2014-09-12,1367.061
2014-09-15,1359.798
2014-09-16,1351.384
2014-09-17,1353.887
2014-09-18,1358.475
2014-09-19,1352.159
2014-09-22,1345.095
2014-09-23,1339.302
2014-09-24,1329.923
2014-09-25,1323.613
2014-09-26,1315.02
2014-09-29,1309.289
2014-09-30,1303.588
2014-10-01,1296.384
2014-10-02,1287.943
2014-10-03,1280.328
2014-10-06,1280.941
2014-10-07,1269.399
2014-10-08,1264.87
2014-10-09,1261.837
2014-10-10,1235.034
2014-10-13,1241.431
2014-10-14,1245.064
2014-10-15,1235.936
2014-10-16,1237.693
2014-10-17,1260.75
2014-10-20,1259.965
2014-10-21,1276.26
2014-10-22,1281.923
2014-10-23,1292.183
2014-10-24,1291.626
2014-10-27,1290.182
2014-10-28,1305.117
2014-10-29,1312.627
2014-10-30,1304.304
2014-10-31,1309.89
2014-11-03,1294.353
2014-11-04,1299.739
2014-11-05,1303.734
2014-11-06,1303.293
2014-11-07,1295.783
2014-11-10,1313.166
2014-11-11,1313.663
2014-11-12,1318.879
2014-11-13,1328.164
2014-11-14,1328.894
2014-11-17,1324.09
2014-11-18,1340.389
2014-11-19,1340.259
2014-11-20,1341.975
2014-11-21,1338.314
2014-11-24,1342.358
2014-11-25,1348.831
2014-11-26,1354.038
2014-11-27,1354.263
2014-11-28,1351.668
2014-12-01,1344.6
2014-12-02,1339.043
2014-12-03,1330.774
2014-12-04,1346.069
2014-12-05,1341.77
2014-12-08,1339.395
2014-12-09,1338.006
2014-12-10,1338.262
2014-12-11,1333.445
2014-12-12,1327.733
2014-12-15,1304.35
2014-12-16,1317.284
2014-12-17,1310.112
2014-12-18,1315.829
2014-12-19,1324.892
2014-12-22,1332.33
2014-12-23,1332.423
2014-12-24,1333.706
2014-12-25,1333.706
2014-12-26,1331.412
2014-12-29,1333.969
2014-12-30,1331.607
2014-12-31,1324.772
2015-01-01,1324.772
2015-01-02,1317.48
2015-01-05,1303.884
2015-01-06,1297.96
2015-01-07,1291.893
2015-01-08,1303.974
2015-01-09,1314.222
2015-01-12,1316.051
2015-01-13,1325.266
2015-01-14,1318.643
2015-01-15,1387.181
2015-01-16,1399.94
2015-01-19,1390.116
2015-01-20,1384.699
2015-01-21,1388.354
2015-01-22,1381.165
2015-01-23,1381.302
2015-01-26,1370.372
2015-01-27,1356.143
2015-01-28,1350.696
2015-01-29,1338.892
2015-01-30,1347.78
2015-02-02,1351.908
2015-02-03,1364.519
2015-02-04,1376.332
2015-02-05,1380.431
2015-02-06,1379.724
2015-02-09,1381.924
2015-02-10,1385.261
2015-02-11,1382.123
2015-02-12,1392.1
2015-02-13,1401.134
2015-02-16,1410.144
2015-02-17,1398.925
2015-02-18,1405.846
2015-02-19,1408.377
2015-02-20,1410.038
2015-02-23,1412.358
2015-02-24,1420.967
2015-02-25,1424.195
2015-02-26,1419.12
2015-02-27,1434.121
2015-03-02,1427.182
2015-03-03,1411.003
2015-03-04,1409.843
2015-03-05,1406.41
2015-03-06,1387.718
2015-03-09,1382.998
2015-03-10,1352.958
2015-03-11,1352.012
2015-03-12,1356.555
2015-03-13,1366.375
2015-03-16,1372.331
2015-03-17,1368.68
2015-03-18,1383.175
2015-03-19,1394.434
2015-03-20,1430.422
2015-03-23,1448.217
2015-03-24,1462.841
2015-03-25,1452.951
2015-03-26,1454.703
2015-03-27,1445.717
2015-03-30,1447.902
2015-03-31,1438.781
2015-04-01,1448.823
2015-04-02,1474.507
2015-04-03,1474.507
2015-04-06,1485.367
2015-04-07,1475.786
2015-04-08,1474.006
