Date,SPAIN LARGE CAP Large Cap
2010-08-27,766.86
2010-08-30,763.868
2010-08-31,769.807
2010-09-01,804.824
2010-09-02,803.59
2010-09-03,812.006
2010-09-06,814.213
2010-09-07,792.787
2010-09-08,802.435
2010-09-09,811.024
2010-09-10,808.695
2010-09-13,823.647
2010-09-14,833.813
2010-09-15,832.943
2010-09-16,834.589
2010-09-17,819.89
2010-09-20,835.499
2010-09-21,839.284
2010-09-22,839.644
2010-09-23,829.602
2010-09-24,858.107
2010-09-27,847.636
2010-09-28,850.54
2010-09-29,844.845
2010-09-30,851.374
2010-10-01,850.249
2010-10-04,841.462
2010-10-05,874.82
2010-10-06,880.356
2010-10-07,887.73
2010-10-08,884.017
2010-10-11,881.425
2010-10-12,873.316
2010-10-13,901.065
2010-10-14,906.949
2010-10-15,905.864
2010-10-18,905.894
2010-10-19,895.605
2010-10-20,906.941
2010-10-21,905.661
2010-10-22,903.944
2010-10-25,901.158
2010-10-26,888.371
2010-10-27,873.785
2010-10-28,885.968
2010-10-29,890.754
2010-11-01,874.023
2010-11-02,892.679
2010-11-03,873.243
2010-11-04,888.582
2010-11-05,861.266
2010-11-08,846.632
2010-11-09,857.033
2010-11-10,827.603
2010-11-11,818.633
2010-11-12,829.408
2010-11-15,832.578
2010-11-16,810.329
2010-11-17,817.323
2010-11-18,832.618
2010-11-19,831.034
2010-11-22,803.903
2010-11-23,765.733
2010-11-24,766.902
2010-11-25,764.777
2010-11-26,740.123
2010-11-29,714.917
2010-11-30,705.642
2010-12-01,743.08
2010-12-02,771.835
2010-12-03,790.869
2010-12-06,772.442
2010-12-07,776.986
2010-12-08,782.669
2010-12-09,790.553
2010-12-10,786.074
2010-12-13,796.917
2010-12-14,798.258
2010-12-15,781.077
2010-12-16,773.385
2010-12-17,760.546
2010-12-20,765.467
2010-12-21,785.203
2010-12-22,780.402
2010-12-23,773.428
2010-12-24,776.476
2010-12-27,762.091
2010-12-28,761.261
2010-12-29,767.357
2010-12-30,766.359
2010-12-31,774.061
2011-01-03,773.67
2011-01-04,772.626
2011-01-05,755.176
2011-01-06,740.403
2011-01-07,725.675
2011-01-10,712.633
2011-01-11,722.396
2011-01-12,775.416
2011-01-13,818.988
2011-01-14,821.55
2011-01-17,809.145
2011-01-18,842.528
2011-01-19,846.322
2011-01-20,848.16
2011-01-21,878.056
2011-01-24,882.811
2011-01-25,867.477
2011-01-26,868.36
2011-01-27,886.919
2011-01-28,870.96
2011-01-31,881.669
2011-02-01,902.532
2011-02-02,906.017
2011-02-03,881.059
2011-02-04,873.308
2011-02-07,877.282
2011-02-08,889.448
2011-02-09,888.996
2011-02-10,868.642
2011-02-11,867.362
2011-02-14,857.714
2011-02-15,866.967
2011-02-16,888.093
2011-02-17,898.151
2011-02-18,898.309
2011-02-21,879.602
2011-02-22,870.804
2011-02-23,869.58
2011-02-24,871.352
2011-02-25,883.73
2011-02-28,889.679
2011-03-01,882.421
2011-03-02,874.611
2011-03-03,870.02
2011-03-04,865.598
2011-03-07,864.38
2011-03-08,863.86
2011-03-09,863.864
2011-03-10,847.265
2011-03-11,846.475
2011-03-14,858.758
2011-03-15,852.359
2011-03-16,827.888
2011-03-17,854.906
2011-03-18,860.45
2011-03-21,885.602
2011-03-22,887.032
2011-03-23,884.999
2011-03-24,898.973
2011-03-25,891.411
2011-03-28,891.92
2011-03-29,885.706
2011-03-30,885.736
2011-03-31,878.092
2011-04-01,891.673
2011-04-04,898.347
2011-04-05,889.347
2011-04-06,912.906
2011-04-07,911.487
2011-04-08,927.526
2011-04-11,925.547
2011-04-12,920.173
2011-04-13,918.839
2011-04-14,900.3
2011-04-15,892.059
2011-04-18,861.053
2011-04-19,870.048
2011-04-20,894.77
2011-04-21,902.193
2011-04-22,902.193
2011-04-25,901.543
2011-04-26,911.868
2011-04-27,922.165
2011-04-28,945.643
2011-04-29,948.112
2011-05-02,953.613
2011-05-03,947.654
2011-05-04,940.847
2011-05-05,914.861
2011-05-06,912.11
2011-05-09,877.072
2011-05-10,889.292
2011-05-11,890.793
2011-05-12,880.445
2011-05-13,869.621
2011-05-16,872.387
2011-05-17,865.225
2011-05-18,873.917
2011-05-19,876.209
2011-05-20,856.711
2011-05-23,837.443
2011-05-24,845.083
2011-05-25,852.268
2011-05-26,852.302
2011-05-27,866.913
2011-05-30,866.803
2011-05-31,895.037
2011-06-01,884.397
2011-06-02,878.782
2011-06-03,889.905
2011-06-06,880.301
2011-06-07,886.584
2011-06-08,874.756
2011-06-09,871.62
2011-06-10,847.034
2011-06-13,846.85
2011-06-14,869.134
2011-06-15,838.081
2011-06-16,829.849
2011-06-17,863.591
2011-06-20,856.092
2011-06-21,876.692
2011-06-22,880.032
2011-06-23,835.307
2011-06-24,825.837
2011-06-27,838.531
2011-06-28,849.465
2011-06-29,868.61
2011-06-30,893.106
2011-07-01,905.857
2011-07-04,904.497
2011-07-05,889.506
2011-07-06,868.585
2011-07-07,872.231
2011-07-08,841.273
2011-07-11,802.189
2011-07-12,798.588
2011-07-13,815.231
2011-07-14,811.417
2011-07-15,799.405
2011-07-18,782.306
2011-07-19,799.072
2011-07-20,826.965
2011-07-21,864.819
2011-07-22,864.571
2011-07-25,843.529
2011-07-26,850.473
2011-07-27,825.407
2011-07-28,822.148
2011-07-29,821.983
2011-08-01,787.975
2011-08-02,772.946
2011-08-03,771.433
2011-08-04,734.929
2011-08-05,736.984
2011-08-08,721.569
2011-08-09,719.265
2011-08-10,672.917
2011-08-11,700.606
2011-08-12,733.637
2011-08-15,750.913
2011-08-16,747.351
2011-08-17,754.864
2011-08-18,712.117
2011-08-19,700.917
2011-08-22,712.283
2011-08-23,712.384
2011-08-24,718.86
2011-08-25,708.434
2011-08-26,698.923
2011-08-29,725.669
2011-08-30,723.325
2011-08-31,746.691
2011-09-01,743.362
2011-09-02,713.124
2011-09-05,673.139
2011-09-06,657.508
2011-09-07,675.076
2011-09-08,684.207
2011-09-09,638.306
2011-09-12,609.704
2011-09-13,632.67
2011-09-14,650.469
2011-09-15,686.308
2011-09-16,687.348
2011-09-19,663.78
2011-09-20,682.183
2011-09-21,667.863
2011-09-22,625.873
2011-09-23,646.869
2011-09-26,663.058
2011-09-27,698.243
2011-09-28,690.967
2011-09-29,702.967
2011-09-30,689.859
2011-10-03,664.43
2011-10-04,656.633
2011-10-05,679.959
2011-10-06,703.283
2011-10-07,716.244
2011-10-10,730.698
2011-10-11,723.782
2011-10-12,748.222
2011-10-13,734.078
2011-10-14,743.543
2011-10-17,731.075
2011-10-18,721.794
2011-10-19,733.556
2011-10-20,705.454
2011-10-21,737.205
2011-10-24,744.93
2011-10-25,738.613
2011-10-26,729.008
2011-10-27,788.173
2011-10-28,786.592
2011-10-31,750.178
2011-11-01,704.853
2011-11-02,708.52
2011-11-03,716.526
2011-11-04,707.095
2011-11-07,700.028
2011-11-08,707.225
2011-11-09,681.944
2011-11-10,680.982
2011-11-11,709.743
2011-11-14,687.99
2011-11-15,670.024
2011-11-16,677.265
2011-11-17,674.052
2011-11-18,678.769
2011-11-21,652.191
2011-11-22,643.849
2011-11-23,622.804
2011-11-24,620.605
2011-11-25,622.157
2011-11-28,656.884
2011-11-29,655.491
2011-11-30,686.128
2011-12-01,683.247
2011-12-02,694.172
2011-12-05,708.52
2011-12-06,705.798
2011-12-07,699.55
2011-12-08,680.315
2011-12-09,698.734
2011-12-12,668.246
2011-12-13,655.532
2011-12-14,637.119
2011-12-15,644.302
2011-12-16,641.643
2011-12-19,643.195
2011-12-20,665.081
2011-12-21,655.543
2011-12-22,663.776
2011-12-23,668.84
2011-12-26,668.84
2011-12-27,669.211
2011-12-28,648.984
2011-12-29,659.107
2011-12-30,670.169
2012-01-02,682.57
2012-01-03,688.759
2012-01-04,666.234
2012-01-05,638.764
2012-01-06,630.148
2012-01-09,629.479
2012-01-10,652.881
2012-01-11,644.358
2012-01-12,648.838
2012-01-13,644.543
2012-01-16,646.933
2012-01-17,658.04
2012-01-18,650.961
2012-01-19,671.219
2012-01-20,669.671
2012-01-23,680.64
2012-01-24,674.288
2012-01-25,671.989
2012-01-26,695.092
2012-01-27,689.668
2012-01-30,678.02
2012-01-31,675.333
2012-02-01,695.753
2012-02-02,701.735
2012-02-03,705.871
2012-02-06,702.347
2012-02-07,712.919
2012-02-08,712.763
2012-02-09,720.929
2012-02-10,704.726
2012-02-13,705.439
2012-02-14,699.5
2012-02-15,694.839
2012-02-16,679.101
2012-02-17,695.154
2012-02-20,714.672
2012-02-21,710.916
2012-02-22,698.931
2012-02-23,692.171
2012-02-24,699.274
2012-02-27,695.776
2012-02-28,696.213
2012-02-29,688.063
2012-03-01,693.539
2012-03-02,688.421
2012-03-05,680.515
2012-03-06,649.748
2012-03-07,649.641
2012-03-08,671.19
2012-03-09,659.962
2012-03-12,649.674
2012-03-13,664.352
2012-03-14,660.706
2012-03-15,667.221
2012-03-16,679.6
2012-03-19,692.97
2012-03-20,689.203
2012-03-21,680.254
2012-03-22,668.824
2012-03-23,665.387
2012-03-26,662.924
2012-03-27,656.039
2012-03-28,642.409
2012-03-29,635.339
2012-03-30,645.475
2012-04-02,647.148
2012-04-03,629.627
2012-04-04,606.699
2012-04-05,604.17
2012-04-06,604.17
2012-04-09,604.517
2012-04-10,586.343
2012-04-11,600.134
2012-04-12,595.716
2012-04-13,572.987
2012-04-16,569.561
2012-04-17,586.566
2012-04-18,560.527
2012-04-19,543.734
2012-04-20,559.298
2012-04-23,541.263
2012-04-24,556.933
2012-04-25,565.877
2012-04-26,558.719
2012-04-27,568.913
2012-04-30,555.296
2012-05-01,554.856
2012-05-02,535.542
2012-05-03,537.537
2012-05-04,542.086
2012-05-07,557.737
2012-05-08,552.035
2012-05-09,532.429
2012-05-10,556.447
2012-05-11,550.986
2012-05-14,531.332
2012-05-15,519.434
2012-05-16,512.577
2012-05-17,505.931
2012-05-18,514.926
2012-05-21,511.006
2012-05-22,522.071
2012-05-23,496.856
2012-05-24,505.856
2012-05-25,503.222
2012-05-28,492.65
2012-05-29,479.176
2012-05-30,462.137
2012-05-31,463.365
2012-06-01,463.866
2012-06-04,486.652
2012-06-05,486.851
2012-06-06,501.33
2012-06-07,504.745
2012-06-08,511.672
2012-06-11,510.579
2012-06-12,510.203
2012-06-13,522.979
2012-06-14,530.578
2012-06-15,531.264
2012-06-18,509.834
2012-06-19,530.162
2012-06-20,539.739
2012-06-21,534.553
2012-06-22,538.674
2012-06-25,513.618
2012-06-26,506.864
2012-06-27,517.191
2012-06-28,521.524
2012-06-29,565.764
2012-07-02,562.843
2012-07-03,572.354
2012-07-04,565.128
2012-07-05,540.722
2012-07-06,518.73
2012-07-09,513.924
2012-07-10,514.365
2012-07-11,522.607
2012-07-12,505.575
2012-07-13,513.607
2012-07-16,500.429
2012-07-17,502.33
2012-07-18,506.588
2012-07-19,509.094
2012-07-20,472.1
2012-07-23,466.22
2012-07-24,445.228
2012-07-25,449.833
2012-07-26,488.227
2012-07-27,513.163
2012-07-30,523.362
2012-07-31,519.993
2012-08-01,519.305
2012-08-02,483.095
2012-08-03,525.395
2012-08-06,553.727
2012-08-07,569.102
2012-08-08,562.324
2012-08-09,555.901
2012-08-10,551.895
2012-08-13,557.084
2012-08-14,559.984
2012-08-15,558.786
2012-08-16,583.498
2012-08-17,591.127
2012-08-20,585.062
2012-08-21,597.82
2012-08-22,579.06
2012-08-23,579.813
2012-08-24,576.727
2012-08-27,584.279
2012-08-28,581.82
2012-08-29,575.313
2012-08-30,563.874
2012-08-31,589.869
2012-09-03,592.192
2012-09-04,596.37
2012-09-05,599.652
2012-09-06,633.061
2012-09-07,646.806
2012-09-10,642.419
2012-09-11,652.926
2012-09-12,661.736
2012-09-13,655.603
2012-09-14,686.04
2012-09-17,684.092
2012-09-18,669.15
2012-09-19,672.156
2012-09-20,657.866
2012-09-21,678.11
2012-09-24,666.594
2012-09-25,672.791
2012-09-26,639.01
2012-09-27,639.08
2012-09-28,625.23
2012-10-01,633.404
2012-10-02,641.785
2012-10-03,635.241
2012-10-04,639.441
2012-10-05,657.654
2012-10-08,647.595
2012-10-09,630.557
2012-10-10,623.938
2012-10-11,633.131
2012-10-12,626.98
2012-10-15,628.801
2012-10-16,657.954
2012-10-17,683.977
2012-10-18,679.205
2012-10-19,658.463
2012-10-22,656.062
2012-10-23,639.86
2012-10-24,643.41
2012-10-25,640.342
2012-10-26,639.291
2012-10-29,632.644
2012-10-30,646.598
2012-10-31,647.084
2012-11-01,649.85
2012-11-02,652.022
2012-11-05,634.171
2012-11-06,636.888
2012-11-07,616.884
2012-11-08,614.478
2012-11-09,614.43
2012-11-12,608.452
2012-11-13,623.178
2012-11-14,623.097
2012-11-15,629.123
2012-11-16,614.225
2012-11-19,635.639
2012-11-20,636.054
2012-11-21,640.26
2012-11-22,650.153
2012-11-23,656.751
2012-11-26,653.715
2012-11-27,649.335
2012-11-28,645.216
2012-11-29,660.247
2012-11-30,659.981
2012-12-03,659.897
2012-12-04,662.07
2012-12-05,657.869
2012-12-06,657.007
2012-12-07,649.023
2012-12-10,642.855
2012-12-11,656.403
2012-12-12,663.929
2012-12-13,670.43
2012-12-14,672.548
2012-12-17,674.496
2012-12-18,687.53
2012-12-19,695.708
2012-12-20,694.695
2012-12-21,695.541
2012-12-24,697.386
2012-12-25,697.386
2012-12-26,698.813
2012-12-27,699.466
2012-12-28,687.113
2012-12-31,690.848
2013-01-01,690.848
2013-01-02,718.741
2013-01-03,706.875
2013-01-04,706.254
2013-01-07,707.537
2013-01-08,707.987
2013-01-09,721.56
2013-01-10,735.204
2013-01-11,748.287
2013-01-14,749.2
2013-01-15,746.164
2013-01-16,743.402
2013-01-17,750.101
2013-01-18,744.147
2013-01-21,749.814
2013-01-22,745.082
2013-01-23,742.603
2013-01-24,753.71
2013-01-25,764.849
2013-01-28,759.343
2013-01-29,757.353
2013-01-30,755.463
2013-01-31,736.091
2013-02-01,731.074
2013-02-04,692.726
2013-02-05,708.097
2013-02-06,704.012
2013-02-07,692.311
2013-02-08,708.592
2013-02-11,699.055
2013-02-12,717.348
2013-02-13,721.25
2013-02-14,709.092
2013-02-15,699.108
2013-02-18,694.573
2013-02-19,706.402
2013-02-20,698.354
2013-02-21,676.269
2013-02-22,688.947
2013-02-25,698.048
2013-02-26,664.105
2013-02-27,681.42
2013-02-28,687.851
2013-03-01,679.309
2013-03-04,687.646
2013-03-05,703.778
2013-03-06,695.872
2013-03-07,703.922
2013-03-08,721.66
2013-03-11,715.474
2013-03-12,712.376
2013-03-13,705.323
2013-03-14,723.264
2013-03-15,725.488
2013-03-18,708.279
2013-03-19,686.609
2013-03-20,700.909
2013-03-21,693.082
2013-03-22,694.557
2013-03-25,669.525
2013-03-26,651.108
2013-03-27,640.064
2013-03-28,644.405
2013-03-29,644.405
2013-04-01,644.706
2013-04-02,657.291
2013-04-03,643.189
2013-04-04,640.359
2013-04-05,647.072
2013-04-08,646.612
2013-04-09,656.908
2013-04-10,682.138
2013-04-11,685.741
2013-04-12,674.191
2013-04-15,671.403
2013-04-16,668.704
2013-04-17,652.518
2013-04-18,655.071
2013-04-19,664.438
2013-04-22,671.16
2013-04-23,694.833
2013-04-24,702.767
2013-04-25,698.773
2013-04-26,692.074
2013-04-29,710.699
2013-04-30,712.338
2013-05-01,712.824
2013-05-02,706.063
2013-05-03,721.721
2013-05-06,713.761
2013-05-07,719.747
2013-05-08,726.646
2013-05-09,718.813
2013-05-10,708.78
2013-05-13,700.916
2013-05-14,701.382
2013-05-15,703.779
2013-05-16,703.861
2013-05-17,702.717
2013-05-20,697.585
2013-05-21,693.845
2013-05-22,693.283
2013-05-23,686.409
2013-05-24,680.298
2013-05-27,690.077
2013-05-28,699.022
2013-05-29,700.176
2013-05-30,703.749
2013-05-31,689.094
2013-06-03,689.1
2013-06-04,698.224
2013-06-05,692.349
2013-06-06,690.262
2013-06-07,697.521
2013-06-10,690.562
2013-06-11,682.42
2013-06-12,686.931
2013-06-13,680.58
2013-06-14,682.506
2013-06-17,689.403
2013-06-18,694.999
2013-06-19,687.513
2013-06-20,651.682
2013-06-21,640.421
2013-06-24,626.717
2013-06-25,630.682
2013-06-26,646.406
2013-06-27,644.363
2013-06-28,636.425
2013-07-01,651.22
2013-07-02,647.562
2013-07-03,635.357
2013-07-04,654.764
2013-07-05,637.146
2013-07-08,652.095
2013-07-09,646.642
2013-07-10,647.9
2013-07-11,660.404
2013-07-12,645.711
2013-07-15,649.043
2013-07-16,646.537
2013-07-17,646.613
2013-07-18,658.395
2013-07-19,659.1
2013-07-22,664.471
2013-07-23,678.341
2013-07-24,690.511
2013-07-25,701.292
2013-07-26,710.983
2013-07-29,711.372
2013-07-30,718.363
2013-07-31,718.87
2013-08-01,724.384
2013-08-02,729.24
2013-08-05,723.567
2013-08-06,725.221
2013-08-07,729.819
2013-08-08,740.844
2013-08-09,744.94
2013-08-12,739.908
2013-08-13,740.678
2013-08-14,745.312
2013-08-15,740.168
2013-08-16,753.792
2013-08-19,738.69
2013-08-20,730.549
2013-08-21,723.573
2013-08-22,735.503
2013-08-23,745.388
2013-08-26,740.465
2013-08-27,719.688
2013-08-28,718.564
2013-08-29,713.665
2013-08-30,699.466
2013-09-02,711.575
2013-09-03,710.448
2013-09-04,717.356
2013-09-05,718.562
2013-09-06,730.267
2013-09-09,733.206
2013-09-10,749.253
2013-09-11,757.796
2013-09-12,761.741
2013-09-13,761.3
2013-09-16,770.369
2013-09-17,768.906
2013-09-18,777.79
2013-09-19,796.775
2013-09-20,795.094
2013-09-23,788.834
2013-09-24,794.806
2013-09-25,803.896
2013-09-26,806.438
2013-09-27,808.526
2013-09-30,804.541
2013-10-01,818.805
2013-10-02,824.394
2013-10-03,821.417
2013-10-04,835.112
2013-10-07,830.462
2013-10-08,825.731
2013-10-09,833.518
2013-10-10,856.526
2013-10-11,859.291
2013-10-14,864.917
2013-10-15,870.644
2013-10-16,883.371
2013-10-17,898.661
2013-10-18,909.438
2013-10-21,907.937
2013-10-22,911.525
2013-10-23,891.704
2013-10-24,900.41
2013-10-25,889.485
2013-10-28,879.065
2013-10-29,891.916
2013-10-30,882.835
2013-10-31,883.077
2013-11-01,869.473
2013-11-04,874.154
2013-11-05,863.805
2013-11-06,874.305
2013-11-07,855.468
2013-11-08,850.822
2013-11-11,858.305
2013-11-12,851.294
2013-11-13,847.859
2013-11-14,854.285
2013-11-15,855.205
2013-11-18,868.107
2013-11-19,853.65
2013-11-20,844.822
2013-11-21,847.997
2013-11-22,859.183
2013-11-25,858.275
2013-11-26,863.869
2013-11-27,874.019
2013-11-28,880.822
2013-11-29,878.747
2013-12-02,865.294
2013-12-03,855.376
2013-12-04,847.665
2013-12-05,838.154
2013-12-06,842.288
2013-12-09,851.56
2013-12-10,850.037
2013-12-11,841.822
2013-12-12,832.061
2013-12-13,830.063
2013-12-16,847.314
2013-12-17,835.984
2013-12-18,848.369
2013-12-19,861.382
2013-12-20,864.789
2013-12-23,873.849
2013-12-24,875.885
2013-12-25,875.885
2013-12-26,877.519
2013-12-27,890.684
2013-12-30,892.645
2013-12-31,891.681
2014-01-01,891.681
2014-01-02,868.046
2014-01-03,868.225
2014-01-06,876.064
2014-01-07,902.155
2014-01-08,906.136
2014-01-09,902.156
2014-01-10,912.244
2014-01-13,918.954
2014-01-14,924.018
2014-01-15,936.679
2014-01-16,928.211
2014-01-17,926.779
2014-01-20,926.315
2014-01-21,916.975
2014-01-22,909.03
2014-01-23,910.71
2014-01-24,875.524
2014-01-27,863.249
2014-01-28,872.146
2014-01-29,872.255
2014-01-30,873.011
2014-01-31,864.959
2014-02-03,846.74
2014-02-04,849.499
2014-02-05,855.309
2014-02-06,875.607
2014-02-07,886.92
2014-02-10,877.588
2014-02-11,889.946
2014-02-12,881.214
2014-02-13,886.898
2014-02-14,889.637
2014-02-17,891.412
2014-02-18,886.638
2014-02-19,888.989
2014-02-20,887.557
2014-02-21,889.425
2014-02-24,898.987
2014-02-25,904.03
2014-02-26,897.676
2014-02-27,892.236
2014-02-28,895.921
2014-03-03,872.984
2014-03-04,892.787
2014-03-05,902.536
2014-03-06,916.312
2014-03-07,904.33
2014-03-10,909.874
2014-03-11,904.026
2014-03-12,897.868
2014-03-13,888.574
2014-03-14,878.715
2014-03-17,890.952
2014-03-18,897.888
2014-03-19,900.418
2014-03-20,891.56
2014-03-21,890.527
2014-03-24,880.557
2014-03-25,886.271
2014-03-26,900.247
2014-03-27,902.932
2014-03-28,917.232
2014-03-31,922.426
2014-04-01,934.283
2014-04-02,929.761
2014-04-03,942.604
2014-04-04,948.485
2014-04-07,946.278
2014-04-08,943.469
2014-04-09,944.966
2014-04-10,933.593
2014-04-11,926.48
2014-04-14,929.345
2014-04-15,921.641
2014-04-16,934.542
2014-04-17,937.534
2014-04-18,937.534
2014-04-21,935.399
2014-04-22,945.61
2014-04-23,944.906
2014-04-24,949.4
2014-04-25,935.606
2014-04-28,940.431
2014-04-29,951.31
2014-04-30,953.565
2014-05-01,953.565
2014-05-02,955.187
2014-05-05,956.513
2014-05-06,957.721
2014-05-07,957.042
2014-05-08,971.524
2014-05-09,953.533
2014-05-12,959.283
2014-05-13,959.317
2014-05-14,965.548
2014-05-15,945.223
2014-05-16,958.982
2014-05-19,954.157
2014-05-20,955.076
2014-05-21,960.994
2014-05-22,958.617
2014-05-23,960.92
2014-05-26,972.958
2014-05-27,972.645
2014-05-28,975.778
2014-05-29,973.785
2014-05-30,981.047
2014-06-02,979.051
2014-06-03,978.021
2014-06-04,975.679
2014-06-05,986.513
2014-06-06,1005.617
2014-06-09,1009.002
2014-06-10,1004.954
2014-06-11,998.126
2014-06-12,1000.498
2014-06-13,1002.708
2014-06-16,994.78
2014-06-17,994.913
2014-06-18,1002.115
2014-06-19,1017.279
2014-06-20,1011.143
2014-06-23,1008.598
2014-06-24,1009.199
2014-06-25,999.449
2014-06-26,996.292
2014-06-27,997.069
2014-06-30,998.188
2014-07-01,1009.201
2014-07-02,1006.5
2014-07-03,1015.058
2014-07-04,1004.507
2014-07-07,993.974
2014-07-08,980.078
2014-07-09,989.611
2014-07-10,967.447
2014-07-11,966.799
2014-07-14,975.32
2014-07-15,962.1
2014-07-16,975.46
2014-07-17,961.74
2014-07-18,961.033
2014-07-21,956.466
2014-07-22,968.27
2014-07-23,969.749
2014-07-24,988.31
2014-07-25,988.029
2014-07-28,986.696
2014-07-29,987.333
2014-07-30,990.239
2014-07-31,971.777
2014-08-01,958.876
2014-08-04,956.041
2014-08-05,940.986
2014-08-06,933.261
2014-08-07,918.275
2014-08-08,925.182
2014-08-11,928.042
2014-08-12,929.56
2014-08-13,937.772
2014-08-14,936.475
2014-08-15,930.197
2014-08-18,940.783
2014-08-19,939.617
2014-08-20,938.387
2014-08-21,950.618
2014-08-22,940.81
2014-08-25,956.706
2014-08-26,968.762
2014-08-27,969.18
2014-08-28,957.108
2014-08-29,956.981
2014-09-01,956.056
2014-09-02,954.882
2014-09-03,968.236
2014-09-04,976.165
2014-09-05,979.208
2014-09-08,973.942
2014-09-09,958.391
2014-09-10,956.905
2014-09-11,952.464
2014-09-12,953.219
2014-09-15,951.116
2014-09-16,948.879
2014-09-17,957.299
2014-09-18,962.438
2014-09-19,957.178
2014-09-22,951.932
2014-09-23,943.541
2014-09-24,945.758
2014-09-25,936.976
2014-09-26,939.913
2014-09-29,923.322
2014-09-30,931.341
2014-10-01,924.106
2014-10-02,899.071
2014-10-03,899.655
2014-10-06,909.894
2014-10-07,896.997
2014-10-08,893.817
2014-10-09,890.995
2014-10-10,876.551
2014-10-13,883.127
2014-10-14,881.011
2014-10-15,856.682
2014-10-16,841.334
2014-10-17,862.369
2014-10-20,863.083
2014-10-21,878.599
2014-10-22,881.096
2014-10-23,886.713
2014-10-24,888.57
2014-10-27,877.302
2014-10-28,896.352
2014-10-29,885.428
2014-10-30,874.812
2014-10-31,889.518
2014-11-03,878.023
2014-11-04,864.794
2014-11-05,870.116
2014-11-06,864.296
2014-11-07,849.846
2014-11-10,864.174
2014-11-11,869.728
2014-11-12,858.636
2014-11-13,858.492
2014-11-14,862.14
2014-11-17,873.266
2014-11-18,888.066
2014-11-19,886.031
2014-11-20,868.786
2014-11-21,886.641
2014-11-24,901.431
2014-11-25,910.852
2014-11-26,909.375
2014-11-27,912.287
2014-11-28,916.977
2014-12-01,909.076
2014-12-02,913.119
2014-12-03,916.818
2014-12-04,903.168
2014-12-05,917.812
2014-12-08,908.741
2014-12-09,890.343
2014-12-10,883.79
2014-12-11,884.158
2014-12-12,863.484
2014-12-15,839.351
2014-12-16,857.5
2014-12-17,847.433
2014-12-18,867.422
2014-12-19,863.503
2014-12-22,864.625
2014-12-23,868.522
2014-12-24,869.829
2014-12-25,869.829
2014-12-26,868.473
2014-12-29,862.067
2014-12-30,849.806
2014-12-31,845.376
2015-01-01,845.376
2015-01-02,844.108
2015-01-05,805.439
2015-01-06,794.854
2015-01-07,789.461
2015-01-08,808.178
2015-01-09,766.082
2015-01-12,773.546
2015-01-13,782.817
2015-01-14,775.733
2015-01-15,772.219
2015-01-16,769.838
2015-01-19,788.563
2015-01-20,794.856
2015-01-21,798.522
2015-01-22,799.71
2015-01-23,798.322
2015-01-26,805.466
2015-01-27,808.066
2015-01-28,790.341
2015-01-29,794.955
2015-01-30,784.193
2015-02-02,783.135
2015-02-03,814.29
2015-02-04,812.206
2015-02-05,807.778
2015-02-06,805.204
2015-02-09,787.738
2015-02-10,796.091
2015-02-11,783.57
2015-02-12,803.723
2015-02-13,821.092
2015-02-16,817.339
2015-02-17,818.811
2015-02-18,825.011
2015-02-19,834.791
2015-02-20,830.271
2015-02-23,836.621
2015-02-24,840.299
2015-02-25,840.679
2015-02-26,838.161
2015-02-27,842.31
2015-03-02,841.774
2015-03-03,828.925
2015-03-04,823.841
2015-03-05,825.35
2015-03-06,810.242
2015-03-09,805.556
2015-03-10,781.909
2015-03-11,780.979
2015-03-12,784.79
2015-03-13,778.581
2015-03-16,788.102
2015-03-17,785.261
2015-03-18,789.348
2015-03-19,790.578
2015-03-20,830.72
2015-03-23,842.73
2015-03-24,850.653
2015-03-25,848.465
2015-03-26,844.41
2015-03-27,838.305
2015-03-30,841.044
2015-03-31,833.54
2015-04-01,839.233
2015-04-02,853.719
2015-04-03,853.719
2015-04-06,865.565
2015-04-07,858.257
2015-04-08,845.136
2015-04-09,841.272
2015-04-10,837.171
2015-04-13,843.024
2015-04-14,843.317
2015-04-15,843.333
2015-04-16,837.151
2015-04-17,824.869
2015-04-20,825.453
2015-04-21,826.915
2015-04-22,824.676
2015-04-23,834.899
2015-04-24,844.813
2015-04-27,856.056
2015-04-28,863.4
2015-04-29,860.083
2015-04-30,864.125
2015-05-01,865.436
2015-05-04,863.552
2015-05-05,842.935
2015-05-06,860.72
2015-05-07,854.199
2015-05-08,870.559
2015-05-11,866.116
2015-05-12,866.132
2015-05-13,873.208
2015-05-14,880.374
2015-05-15,876.974
2015-05-18,871.759
2015-05-19,867.675
2015-05-20,872.734
2015-05-21,876.724
2015-05-22,865.672
2015-05-25,849.254
2015-05-26,832.309
2015-05-27,844.399
2015-05-28,843.309
2015-05-29,835.417
2015-06-01,830.672
2015-06-02,852.657
2015-06-03,862.74
2015-06-04,857.032
2015-06-05,836.288
2015-06-08,832.757
2015-06-09,835.67
2015-06-10,852.836
2015-06-11,853.368
2015-06-12,847.069
2015-06-15,830.778
2015-06-16,830.863
2015-06-17,827.129
2015-06-18,845.478
2015-06-19,844.897
2015-06-22,887.51
2015-06-23,873.015
2015-06-24,867.363
2015-06-25,867.095
2015-06-26,868.032
2015-06-29,826.206
2015-06-30,817.968
2015-07-01,827.956
2015-07-02,824.134
2015-07-03,819.286
2015-07-06,797.349
2015-07-07,772.242
2015-07-08,787.887
