Date,SWEDEN SMALL GROWTH Small Cap
2015-05-21,1539.328
2015-05-22,1528.94
2015-05-25,1530.646
2015-05-26,1502.558
2015-05-27,1504.848
2015-05-28,1505.421
2015-05-29,1481.269
2015-06-01,1478.437
2015-06-02,1487.53
2015-06-03,1519.479
2015-06-04,1511.466
2015-06-05,1460.147
2015-06-08,1447.111
2015-06-09,1453.326
2015-06-10,1477.73
2015-06-11,1480.445
2015-06-12,1474.378
2015-06-15,1434.84
2015-06-16,1455.901
2015-06-17,1437.344
2015-06-18,1450.115
2015-06-19,1446.149
2015-06-22,1479.103
2015-06-23,1472.523
2015-06-24,1453.95
2015-06-25,1459.741
2015-06-26,1454.113
2015-06-29,1436.525
2015-06-30,1422.889
2015-07-01,1438.995
2015-07-02,1418.227
2015-07-03,1415.605
2015-07-06,1399.712
2015-07-07,1369.377
2015-07-08,1390.858
2015-07-09,1415.512
2015-07-10,1461.002
2015-07-13,1480.972
2015-07-14,1468.403
2015-07-15,1460.353
2015-07-16,1481.412
2015-07-17,1475.839
2015-07-20,1499.928
2015-07-21,1509.004
2015-07-22,1479.05
2015-07-23,1490.013
2015-07-24,1485.736
2015-07-27,1473.297
2015-07-28,1467.96
2015-07-29,1477.48
2015-07-30,1472.585
2015-07-31,1492.089
2015-08-03,1493.017
2015-08-04,1490.478
2015-08-05,1499.691
2015-08-06,1487.621
2015-08-07,1475.023
2015-08-10,1508.229
2015-08-11,1500.441
2015-08-12,1492.859
2015-08-13,1529.958
2015-08-14,1530.95
2015-08-17,1525.253
2015-08-18,1532.791
2015-08-19,1497.855
2015-08-20,1484.968
2015-08-21,1460.9
2015-08-24,1414.289
2015-08-25,1443.823
2015-08-26,1440.86
2015-08-27,1461.154
2015-08-28,1468.768
2015-08-31,1475.913
2015-09-01,1450.751
2015-09-02,1456.273
2015-09-03,1496.968
2015-09-04,1464.466
2015-09-07,1475.024
2015-09-08,1502.657
2015-09-09,1520.488
2015-09-10,1517.696
2015-09-11,1531.319
2015-09-14,1512.973
2015-09-15,1503.95
2015-09-16,1523.932
2015-09-17,1532.423
2015-09-18,1536.162
2015-09-21,1523.087
2015-09-22,1482.494
2015-09-23,1491.57
2015-09-24,1471.458
2015-09-25,1494.455
2015-09-28,1466.802
2015-09-29,1468.318
2015-09-30,1503.66
2015-10-01,1497.848
2015-10-02,1502.624
2015-10-05,1538.229
2015-10-06,1561.84
2015-10-07,1551.919
2015-10-08,1564.021
2015-10-09,1583.831
2015-10-12,1601.619
2015-10-13,1593.348
2015-10-14,1584.893
2015-10-15,1573.974
2015-10-16,1579.287
2015-10-19,1568.522
2015-10-20,1591.985
2015-10-21,1597.14
2015-10-22,1591.378
2015-10-23,1592.841
2015-10-26,1601.44
2015-10-27,1611.689
2015-10-28,1605.035
2015-10-29,1592.12
2015-10-30,1618.468
2015-11-02,1624.471
2015-11-03,1619.363
2015-11-04,1624.688
2015-11-05,1628.372
2015-11-06,1617.027
2015-11-09,1617.004
2015-11-10,1600.722
2015-11-11,1624.12
2015-11-12,1621.785
2015-11-13,1591.361
2015-11-16,1615.312
2015-11-17,1621.507
2015-11-18,1623.205
2015-11-19,1645.677
2015-11-20,1654.769
2015-11-23,1650.153
2015-11-24,1626.566
2015-11-25,1639.643
2015-11-26,1651.096
2015-11-27,1663.642
2015-11-30,1694.265
2015-12-01,1703.643
2015-12-02,1722.779
2015-12-03,1740.429
2015-12-04,1739.037
2015-12-07,1746.627
2015-12-08,1717.879
2015-12-09,1721.545
2015-12-10,1692.832
2015-12-11,1658.703
2015-12-14,1641.836
2015-12-15,1669.227
2015-12-16,1669.237
2015-12-17,1676.186
2015-12-18,1661.208
2015-12-21,1668.645
2015-12-22,1679.761
2015-12-23,1696.857
2015-12-24,1710.431
2015-12-25,1710.431
2015-12-28,1715.083
2015-12-29,1733.57
2015-12-30,1748.624
2015-12-31,1747.826
2016-01-01,1747.826
2016-01-04,1686.048
2016-01-05,1649.819
2016-01-06,1654.308
2016-01-07,1622.892
2016-01-08,1604.665
2016-01-11,1587.646
2016-01-12,1582.286
2016-01-13,1572.683
2016-01-14,1536.42
2016-01-15,1486.799
2016-01-18,1473.863
2016-01-19,1514.431
2016-01-20,1461.576
2016-01-21,1470.044
2016-01-22,1511.877
2016-01-25,1518.167
2016-01-26,1527.307
2016-01-27,1537.108
2016-01-28,1527.244
2016-01-29,1536.626
2016-02-01,1541.93
2016-02-02,1521.645
2016-02-03,1526.286
2016-02-04,1526.453
2016-02-05,1482.508
2016-02-08,1398.279
2016-02-09,1408.223
2016-02-10,1438.492
2016-02-11,1433.429
2016-02-12,1450.072
2016-02-15,1483.089
2016-02-16,1486.963
2016-02-17,1526.874
2016-02-18,1564.414
2016-02-19,1558.21
2016-02-22,1576.202
2016-02-23,1570.18
2016-02-24,1549.485
2016-02-25,1573.828
2016-02-26,1565.428
2016-02-29,1570.751
2016-03-01,1577.11
2016-03-02,1547.045
2016-03-03,1542.385
2016-03-04,1575.394
2016-03-07,1569.527
2016-03-08,1549.742
2016-03-09,1558.508
2016-03-10,1558.0
2016-03-11,1585.411
2016-03-14,1598.414
2016-03-15,1601.364
2016-03-16,1598.546
2016-03-17,1620.623
2016-03-18,1623.919
2016-03-21,1627.435
2016-03-22,1624.157
2016-03-23,1630.153
2016-03-24,1614.328
2016-03-25,1614.328
2016-03-28,1618.627
2016-03-29,1616.343
2016-03-30,1675.56
2016-03-31,1687.742
2016-04-01,1676.932
2016-04-04,1676.657
2016-04-05,1654.138
2016-04-06,1671.238
2016-04-07,1650.53
2016-04-08,1673.381
2016-04-11,1686.136
2016-04-12,1695.402
2016-04-13,1693.56
2016-04-14,1688.248
2016-04-15,1690.891
2016-04-18,1694.538
2016-04-19,1727.241
2016-04-20,1714.351
2016-04-21,1713.8
2016-04-22,1680.151
2016-04-25,1678.522
2016-04-26,1685.06
2016-04-27,1695.395
2016-04-28,1686.609
2016-04-29,1679.527
2016-05-02,1682.296
2016-05-03,1682.108
2016-05-04,1666.929
2016-05-05,1658.933
2016-05-06,1654.255
2016-05-09,1659.722
2016-05-10,1665.511
2016-05-11,1671.513
2016-05-12,1663.292
2016-05-13,1662.694
2016-05-16,1675.225
2016-05-17,1678.365
2016-05-18,1672.623
2016-05-19,1645.575
2016-05-20,1675.349
2016-05-23,1692.175
2016-05-24,1704.614
2016-05-25,1714.878
2016-05-26,1727.342
2016-05-27,1722.18
2016-05-30,1717.938
2016-05-31,1722.992
2016-06-01,1717.098
2016-06-02,1702.01
2016-06-03,1719.931
2016-06-06,1731.211
2016-06-07,1741.669
2016-06-08,1748.352
2016-06-09,1727.13
2016-06-10,1671.692
2016-06-13,1641.563
2016-06-14,1593.965
2016-06-15,1592.705
2016-06-16,1538.156
2016-06-17,1575.97
2016-06-20,1640.793
2016-06-21,1647.26
2016-06-22,1641.143
2016-06-23,1682.404
2016-06-24,1630.827
2016-06-27,1499.056
2016-06-28,1517.123
2016-06-29,1569.103
2016-06-30,1591.03
2016-07-01,1620.44
2016-07-04,1611.213
2016-07-05,1579.387
2016-07-06,1558.322
2016-07-07,1568.587
2016-07-08,1586.04
2016-07-11,1622.965
2016-07-12,1636.453
2016-07-13,1649.676
2016-07-14,1648.945
2016-07-15,1638.627
2016-07-18,1648.169
2016-07-19,1640.371
2016-07-20,1659.843
2016-07-21,1645.429
2016-07-22,1637.411
2016-07-25,1653.95
2016-07-26,1653.133
2016-07-27,1653.272
2016-07-28,1655.939
2016-07-29,1681.852
2016-08-01,1668.288
2016-08-02,1658.372
2016-08-03,1646.273
2016-08-04,1665.653
2016-08-05,1675.377
2016-08-08,1678.504
2016-08-09,1710.233
2016-08-10,1722.81
2016-08-11,1737.651
2016-08-12,1736.007
2016-08-15,1737.324
2016-08-16,1722.147
2016-08-17,1700.74
2016-08-18,1726.221
2016-08-19,1713.348
2016-08-22,1717.167
2016-08-23,1735.27
2016-08-24,1732.365
2016-08-25,1729.442
2016-08-26,1738.288
2016-08-29,1728.059
2016-08-30,1716.119
2016-08-31,1700.629
2016-09-01,1705.449
2016-09-02,1716.634
2016-09-05,1732.844
2016-09-06,1764.988
2016-09-07,1783.074
2016-09-08,1780.738
2016-09-09,1736.523
2016-09-12,1718.409
2016-09-13,1707.727
2016-09-14,1723.097
2016-09-15,1736.413
2016-09-16,1713.253
2016-09-19,1740.379
2016-09-20,1732.9
2016-09-21,1729.668
2016-09-22,1770.694
2016-09-23,1757.469
2016-09-26,1742.215
2016-09-27,1726.127
2016-09-28,1746.944
2016-09-29,1749.962
2016-09-30,1756.906
2016-10-03,1763.949
2016-10-04,1758.441
2016-10-05,1750.21
2016-10-06,1729.936
2016-10-07,1713.658
2016-10-10,1724.069
2016-10-11,1674.892
2016-10-12,1654.746
2016-10-13,1653.313
2016-10-14,1664.655
2016-10-17,1645.605
2016-10-18,1665.464
2016-10-19,1668.997
2016-10-20,1672.042
2016-10-21,1655.417
2016-10-24,1657.912
2016-10-25,1639.028
2016-10-26,1635.774
2016-10-27,1595.601
2016-10-28,1599.772
2016-10-31,1597.225
2016-11-01,1588.49
2016-11-02,1585.243
2016-11-03,1582.231
2016-11-04,1555.312
2016-11-07,1561.609
2016-11-08,1564.658
2016-11-09,1550.332
2016-11-10,1539.426
2016-11-11,1516.491
2016-11-14,1500.222
2016-11-15,1508.371
2016-11-16,1508.954
2016-11-17,1522.52
2016-11-18,1533.613
2016-11-21,1536.156
2016-11-22,1533.556
2016-11-23,1521.69
2016-11-24,1533.069
2016-11-25,1535.953
2016-11-28,1525.502
2016-11-29,1530.744
2016-11-30,1525.399
2016-12-01,1510.702
2016-12-02,1505.186
2016-12-05,1515.389
2016-12-06,1519.941
2016-12-07,1536.17
2016-12-08,1526.102
2016-12-09,1534.842
2016-12-12,1519.378
2016-12-13,1545.352
2016-12-14,1538.641
2016-12-15,1515.826
2016-12-16,1519.765
2016-12-19,1533.811
2016-12-20,1531.224
2016-12-21,1555.755
2016-12-22,1559.489
2016-12-23,1569.329
2016-12-26,1569.329
2016-12-27,1576.106
2016-12-28,1577.139
2016-12-29,1589.972
2016-12-30,1605.549
2017-01-02,1619.299
2017-01-03,1595.977
2017-01-04,1605.217
2017-01-05,1619.217
2017-01-06,1613.555
2017-01-09,1597.375
2017-01-10,1600.348
2017-01-11,1586.048
2017-01-12,1610.92
2017-01-13,1623.657
2017-01-16,1613.375
2017-01-17,1611.08
2017-01-18,1619.001
2017-01-19,1598.84
2017-01-20,1618.961
2017-01-23,1618.279
2017-01-24,1626.939
2017-01-25,1634.743
2017-01-26,1644.323
2017-01-27,1645.729
2017-01-30,1633.283
2017-01-31,1650.122
2017-02-01,1662.823
2017-02-02,1672.629
2017-02-03,1675.647
2017-02-06,1656.949
2017-02-07,1659.499
2017-02-08,1668.823
2017-02-09,1661.61
2017-02-10,1664.46
2017-02-13,1665.61
2017-02-14,1669.789
2017-02-15,1677.911
2017-02-16,1697.419
2017-02-17,1684.232
2017-02-20,1693.568
2017-02-21,1691.214
2017-02-22,1686.901
2017-02-23,1690.397
2017-02-24,1666.324
2017-02-27,1659.421
2017-02-28,1672.769
2017-03-01,1681.771
2017-03-02,1668.292
2017-03-03,1662.396
2017-03-06,1664.219
2017-03-07,1664.178
2017-03-08,1655.709
2017-03-09,1652.138
2017-03-10,1663.003
2017-03-13,1678.292
2017-03-14,1668.327
2017-03-15,1664.171
2017-03-16,1696.893
2017-03-17,1699.452
2017-03-20,1701.469
2017-03-21,1670.723
2017-03-22,1658.167
2017-03-23,1672.409
2017-03-24,1669.691
2017-03-27,1668.704
2017-03-28,1674.41
2017-03-29,1662.458
2017-03-30,1667.389
2017-03-31,1677.396
2017-04-03,1669.035
2017-04-04,1667.85
2017-04-05,1674.628
2017-04-06,1678.051
2017-04-07,1677.506
2017-04-10,1684.705
2017-04-11,1683.579
2017-04-12,1704.487
2017-04-13,1698.553
2017-04-14,1698.553
2017-04-17,1707.191
2017-04-18,1705.348
2017-04-19,1715.127
2017-04-20,1724.398
2017-04-21,1706.444
2017-04-24,1756.533
2017-04-25,1784.02
2017-04-26,1793.029
2017-04-27,1786.189
2017-04-28,1791.547
2017-05-01,1796.467
2017-05-02,1816.05
2017-05-03,1808.677
2017-05-04,1822.09
2017-05-05,1836.385
2017-05-08,1826.355
2017-05-09,1835.652
2017-05-10,1828.123
2017-05-11,1836.992
2017-05-12,1842.406
2017-05-15,1840.303
2017-05-16,1843.154
2017-05-17,1829.019
2017-05-18,1793.212
2017-05-19,1815.21
2017-05-22,1821.951
2017-05-23,1839.209
2017-05-24,1841.532
2017-05-25,1847.304
2017-05-26,1852.569
2017-05-29,1839.976
2017-05-30,1845.389
2017-05-31,1864.211
2017-06-01,1862.528
2017-06-02,1884.623
2017-06-05,1874.892
2017-06-06,1869.99
2017-06-07,1873.794
2017-06-08,1858.91
2017-06-09,1863.64
2017-06-12,1832.603
2017-06-13,1864.866
2017-06-14,1885.842
2017-06-15,1841.698
2017-06-16,1874.845
2017-06-19,1873.516
2017-06-20,1855.211
2017-06-21,1851.965
2017-06-22,1859.857
2017-06-23,1864.307
2017-06-26,1856.303
2017-06-27,1845.94
2017-06-28,1852.551
2017-06-29,1842.016
2017-06-30,1854.397
2017-07-03,1846.21
2017-07-04,1823.384
2017-07-05,1834.837
2017-07-06,1823.225
2017-07-07,1834.968
2017-07-10,1837.245
2017-07-11,1818.327
2017-07-12,1855.889
2017-07-13,1865.379
2017-07-14,1874.15
2017-07-17,1887.608
2017-07-18,1881.985
2017-07-19,1886.215
2017-07-20,1885.274
2017-07-21,1871.585
2017-07-24,1864.316
2017-07-25,1866.236
2017-07-26,1864.215
2017-07-27,1874.317
2017-07-28,1878.936
2017-07-31,1884.341
2017-08-01,1899.283
2017-08-02,1901.109
2017-08-03,1898.5
2017-08-04,1891.271
2017-08-07,1898.487
2017-08-08,1893.626
2017-08-09,1874.578
2017-08-10,1864.246
2017-08-11,1837.477
2017-08-14,1869.885
2017-08-15,1856.998
2017-08-16,1861.769
2017-08-17,1856.266
2017-08-18,1836.111
2017-08-21,1845.305
2017-08-22,1856.516
2017-08-23,1858.507
2017-08-24,1846.649
2017-08-25,1860.688
2017-08-28,1858.06
2017-08-29,1854.597
2017-08-30,1852.928
2017-08-31,1877.253
2017-09-01,1883.903
2017-09-04,1871.416
2017-09-05,1869.747
2017-09-06,1859.74
2017-09-07,1881.838
2017-09-08,1879.898
2017-09-11,1884.752
2017-09-12,1890.697
2017-09-13,1886.82
2017-09-14,1889.139
2017-09-15,1901.56
2017-09-18,1905.476
2017-09-19,1902.907
2017-09-20,1909.226
2017-09-21,1903.928
2017-09-22,1915.82
2017-09-25,1903.172
2017-09-26,1869.308
2017-09-27,1872.861
2017-09-28,1885.66
2017-09-29,1904.224
2017-10-02,1905.732
2017-10-03,1919.241
2017-10-04,1920.064
2017-10-05,1912.529
2017-10-06,1900.762
2017-10-09,1901.169
2017-10-10,1908.392
2017-10-11,1899.447
2017-10-12,1895.901
2017-10-13,1912.443
2017-10-16,1900.262
2017-10-17,1884.389
2017-10-18,1891.683
2017-10-19,1885.627
2017-10-20,1888.066
2017-10-23,1873.191
2017-10-24,1860.563
2017-10-25,1863.51
2017-10-26,1853.018
2017-10-27,1859.869
2017-10-30,1864.181
2017-10-31,1874.564
2017-11-01,1867.448
2017-11-02,1869.463
2017-11-03,1871.451
2017-11-06,1864.046
2017-11-07,1845.001
2017-11-08,1847.504
2017-11-09,1823.505
2017-11-10,1812.881
2017-11-13,1792.673
2017-11-14,1791.898
2017-11-15,1782.861
2017-11-16,1819.893
2017-11-17,1798.125
2017-11-20,1794.057
2017-11-21,1809.603
2017-11-22,1815.412
2017-11-23,1830.048
2017-11-24,1839.235
2017-11-27,1823.049
2017-11-28,1823.676
2017-11-29,1815.388
2017-11-30,1826.849
2017-12-01,1804.285
2017-12-04,1815.665
2017-12-05,1809.259
2017-12-06,1801.801
2017-12-07,1802.778
2017-12-08,1805.052
2017-12-11,1813.099
2017-12-12,1830.881
2017-12-13,1825.803
2017-12-14,1824.214
2017-12-15,1804.592
2017-12-18,1834.106
2017-12-19,1820.434
2017-12-20,1831.271
2017-12-21,1825.683
2017-12-22,1829.954
2017-12-25,1829.954
2017-12-26,1831.148
2017-12-27,1850.745
2017-12-28,1854.958
2017-12-29,1871.249
2018-01-01,1871.249
2018-01-02,1871.104
2018-01-03,1888.958
2018-01-04,1917.5
2018-01-05,1935.156
2018-01-08,1931.515
2018-01-09,1939.306
2018-01-10,1937.145
2018-01-11,1944.126
2018-01-12,1954.79
2018-01-15,1972.503
2018-01-16,1957.312
2018-01-17,1957.102
2018-01-18,1957.754
2018-01-19,1970.078
2018-01-22,1977.18
2018-01-23,1991.116
2018-01-24,2004.617
2018-01-25,1999.36
2018-01-26,2006.996
2018-01-29,1987.995
2018-01-30,1977.391
2018-01-31,1987.246
2018-02-01,1984.381
2018-02-02,1942.852
2018-02-05,1886.822
2018-02-06,1843.612
2018-02-07,1882.672
2018-02-08,1832.052
2018-02-09,1826.19
2018-02-12,1852.782
2018-02-13,1853.682
2018-02-14,1882.657
2018-02-15,1892.417
2018-02-16,1921.727
2018-02-19,1902.303
2018-02-20,1895.334
2018-02-21,1897.482
2018-02-22,1895.114
2018-02-23,1885.011
2018-02-26,1896.787
2018-02-27,1885.039
2018-02-28,1865.647
2018-03-01,1834.861
2018-03-02,1818.878
2018-03-05,1841.393
2018-03-06,1868.116
2018-03-07,1869.958
2018-03-08,1894.765
2018-03-09,1899.812
2018-03-12,1903.43
2018-03-13,1907.154
2018-03-14,1907.295
2018-03-15,1917.998
2018-03-16,1893.689
2018-03-19,1878.505
2018-03-20,1870.209
2018-03-21,1859.34
2018-03-22,1827.916
2018-03-23,1829.245
2018-03-26,1823.898
2018-03-27,1841.002
2018-03-28,1821.972
2018-03-29,1819.7
2018-03-30,1819.7
2018-04-02,1819.483
2018-04-03,1806.059
2018-04-04,1778.5
2018-04-05,1806.492
2018-04-06,1813.167
2018-04-09,1815.363
2018-04-10,1840.483
2018-04-11,1820.499
2018-04-12,1823.853
2018-04-13,1833.988
2018-04-16,1835.325
2018-04-17,1863.347
2018-04-18,1876.819
2018-04-19,1900.19
2018-04-20,1886.743
2018-04-23,1890.256
2018-04-24,1881.689
2018-04-25,1865.247
2018-04-26,1889.935
2018-04-27,1878.592
2018-04-30,1878.781
2018-05-01,1855.049
2018-05-02,1841.262
2018-05-03,1850.851
2018-05-04,1859.982
2018-05-07,1873.795
2018-05-08,1897.082
2018-05-09,1924.332
2018-05-10,1931.463
2018-05-11,1946.397
2018-05-14,1943.182
2018-05-15,1911.681
2018-05-16,1922.809
2018-05-17,1924.655
2018-05-18,1932.374
2018-05-21,1953.395
2018-05-22,1957.95
2018-05-23,1927.908
2018-05-24,1933.635
2018-05-25,1945.733
2018-05-28,1924.1
2018-05-29,1880.211
2018-05-30,1901.435
2018-05-31,1906.105
2018-06-01,1918.411
2018-06-04,1953.084
2018-06-05,1952.648
2018-06-06,1963.728
2018-06-07,1982.499
2018-06-08,1971.019
2018-06-11,1992.807
2018-06-12,1988.892
2018-06-13,1983.525
2018-06-14,1992.164
2018-06-15,1945.046
2018-06-18,1943.36
2018-06-19,1905.583
2018-06-20,1922.834
2018-06-21,1902.132
2018-06-22,1911.465
2018-06-25,1896.428
2018-06-26,1900.039
2018-06-27,1886.296
2018-06-28,1849.93
2018-06-29,1898.608
2018-07-02,1867.234
2018-07-03,1896.459
2018-07-04,1891.124
2018-07-05,1903.004
2018-07-06,1925.954
2018-07-09,1950.277
2018-07-10,1967.449
2018-07-11,1942.395
2018-07-12,1946.522
2018-07-13,1935.708
2018-07-16,1960.347
2018-07-17,1953.608
2018-07-18,1969.754
2018-07-19,1953.959
2018-07-20,1969.827
2018-07-23,1970.891
2018-07-24,2001.515
2018-07-25,1988.659
2018-07-26,2003.014
2018-07-27,2004.754
2018-07-30,2012.787
2018-07-31,1999.333
2018-08-01,1992.791
2018-08-02,1979.298
2018-08-03,1972.319
2018-08-06,1971.692
2018-08-07,1968.586
2018-08-08,1967.951
2018-08-09,1974.573
2018-08-10,1935.159
2018-08-13,1929.053
2018-08-14,1911.803
2018-08-15,1872.417
2018-08-16,1894.119
2018-08-17,1907.662
2018-08-20,1918.288
2018-08-21,1930.953
2018-08-22,1949.975
2018-08-23,1943.317
2018-08-24,1946.753
2018-08-27,1968.656
2018-08-28,1976.531
2018-08-29,1970.059
2018-08-30,1967.405
2018-08-31,1963.753
2018-09-03,1975.072
2018-09-04,1944.353
2018-09-05,1934.086
2018-09-06,1919.559
2018-09-07,1917.771
2018-09-10,1931.097
2018-09-11,1931.467
2018-09-12,1967.47
2018-09-13,1972.545
2018-09-14,1976.714
2018-09-17,2008.146
2018-09-18,1999.747
2018-09-19,1994.735
2018-09-20,2016.039
2018-09-21,2014.357
2018-09-24,2002.478
2018-09-25,1996.154
2018-09-26,1987.017
2018-09-27,1982.793
2018-09-28,1967.15
2018-10-01,1966.642
2018-10-02,1949.157
2018-10-03,1965.143
2018-10-04,1917.683
2018-10-05,1883.766
2018-10-08,1856.728
2018-10-09,1846.93
2018-10-10,1801.86
2018-10-11,1786.53
2018-10-12,1786.009
2018-10-15,1771.742
2018-10-16,1831.889
2018-10-17,1820.634
2018-10-18,1812.96
2018-10-19,1786.072
2018-10-22,1781.433
2018-10-23,1714.592
2018-10-24,1698.119
2018-10-25,1682.819
2018-10-26,1687.25
2018-10-29,1726.039
2018-10-30,1725.447
2018-10-31,1764.29
2018-11-01,1774.322
2018-11-02,1804.302
2018-11-05,1782.101
2018-11-06,1799.268
2018-11-07,1817.854
2018-11-08,1814.196
2018-11-09,1786.872
2018-11-12,1738.992
2018-11-13,1740.359
2018-11-14,1735.162
2018-11-15,1716.168
2018-11-16,1741.789
2018-11-19,1723.15
2018-11-20,1677.718
2018-11-21,1696.548
2018-11-22,1694.449
2018-11-23,1698.458
2018-11-26,1709.469
2018-11-27,1702.443
2018-11-28,1705.479
2018-11-29,1734.101
2018-11-30,1725.067
2018-12-03,1756.199
2018-12-04,1738.238
2018-12-05,1727.163
2018-12-06,1678.308
2018-12-07,1690.917
2018-12-10,1652.196
2018-12-11,1676.034
2018-12-12,1714.962
2018-12-13,1712.242
2018-12-14,1692.097
2018-12-17,1675.495
2018-12-18,1661.877
2018-12-19,1670.687
2018-12-20,1650.684
2018-12-21,1633.005
2018-12-24,1625.489
2018-12-25,1625.489
2018-12-26,1616.421
2018-12-27,1601.256
2018-12-28,1642.001
2018-12-31,1663.643
2019-01-01,1663.643
2019-01-02,1656.709
2019-01-03,1622.357
2019-01-04,1680.334
2019-01-07,1705.196
2019-01-08,1727.174
2019-01-09,1756.948
2019-01-10,1759.754
2019-01-11,1756.293
2019-01-14,1739.003
2019-01-15,1742.607
2019-01-16,1753.794
2019-01-17,1752.07
2019-01-18,1778.154
2019-01-21,1776.36
2019-01-22,1765.087
2019-01-23,1760.082
2019-01-24,1756.341
2019-01-25,1760.416
2019-01-28,1747.05
2019-01-29,1760.336
2019-01-30,1772.685
2019-01-31,1771.917
2019-02-01,1771.898
2019-02-04,1776.339
2019-02-05,1792.796
2019-02-06,1782.877
2019-02-07,1746.683
2019-02-08,1738.802
2019-02-11,1747.185
2019-02-12,1753.865
2019-02-13,1788.726
2019-02-14,1780.743
2019-02-15,1806.102
2019-02-18,1822.539
2019-02-19,1806.607
2019-02-20,1817.649
2019-02-21,1808.315
2019-02-22,1801.579
2019-02-25,1806.095
2019-02-26,1819.68
2019-02-27,1820.702
2019-02-28,1810.578
2019-03-01,1818.489
2019-03-04,1814.02
2019-03-05,1822.202
2019-03-06,1813.5
2019-03-07,1765.016
2019-03-08,1749.543
2019-03-11,1770.365
2019-03-12,1785.22
2019-03-13,1801.502
2019-03-14,1814.033
2019-03-15,1841.782
2019-03-18,1841.929
2019-03-19,1862.848
2019-03-20,1856.614
2019-03-21,1848.867
2019-03-22,1802.2
2019-03-25,1809.365
2019-03-26,1826.108
2019-03-27,1813.792
2019-03-28,1819.459
2019-03-29,1835.81
2019-04-01,1861.193
2019-04-02,1855.707
2019-04-03,1890.525
2019-04-04,1881.658
2019-04-05,1888.271
2019-04-08,1886.945
2019-04-09,1878.715
2019-04-10,1881.342
2019-04-11,1885.606
2019-04-12,1895.456
2019-04-15,1890.631
2019-04-16,1888.371
2019-04-17,1885.454
2019-04-18,1871.871
2019-04-19,1871.871
2019-04-22,1870.654
2019-04-23,1870.944
2019-04-24,1865.995
2019-04-25,1851.846
2019-04-26,1866.699
2019-04-29,1867.589
2019-04-30,1857.676
2019-05-01,1856.524
2019-05-02,1845.241
2019-05-03,1851.862
2019-05-06,1836.366
2019-05-07,1811.89
2019-05-08,1824.026
2019-05-09,1789.543
2019-05-10,1811.244
2019-05-13,1787.838
2019-05-14,1815.646
2019-05-15,1822.988
2019-05-16,1856.319
2019-05-17,1844.392
2019-05-20,1814.498
2019-05-21,1833.312
2019-05-22,1836.992
2019-05-23,1812.782
2019-05-24,1832.739
2019-05-27,1825.998
2019-05-28,1832.699
2019-05-29,1820.783
2019-05-30,1828.35
2019-05-31,1816.798
2019-06-03,1826.744
2019-06-04,1857.822
2019-06-05,1871.722
2019-06-06,1874.386
2019-06-07,1900.006
2019-06-10,1907.907
2019-06-11,1916.482
2019-06-12,1931.926
2019-06-13,1931.136
2019-06-14,1927.581
2019-06-17,1924.656
2019-06-18,1934.844
2019-06-19,1927.252
2019-06-20,1948.881
2019-06-21,1955.608
2019-06-24,1959.075
2019-06-25,1974.838
2019-06-26,1956.958
2019-06-27,1951.865
2019-06-28,1957.303
2019-07-01,1969.114
2019-07-02,1974.272
2019-07-03,1995.021
2019-07-04,1993.681
2019-07-05,1952.078
2019-07-08,1961.79
2019-07-09,1945.929
2019-07-10,1959.067
2019-07-11,1961.991
2019-07-12,1972.997
2019-07-15,1990.356
2019-07-16,1974.084
2019-07-17,1977.721
2019-07-18,1964.714
2019-07-19,1978.774
2019-07-22,1985.933
2019-07-23,1981.787
2019-07-24,1983.319
2019-07-25,1971.893
2019-07-26,1963.28
2019-07-29,1961.635
2019-07-30,1940.945
2019-07-31,1938.802
2019-08-01,1945.793
2019-08-02,1924.248
2019-08-05,1878.576
2019-08-06,1882.353
2019-08-07,1880.287
2019-08-08,1912.999
2019-08-09,1904.972
2019-08-12,1894.26
2019-08-13,1897.588
2019-08-14,1847.531
2019-08-15,1839.275
2019-08-16,1843.535
2019-08-19,1862.768
2019-08-20,1859.019
2019-08-21,1898.894
2019-08-22,1870.964
2019-08-23,1868.437
2019-08-26,1850.601
2019-08-27,1857.951
2019-08-28,1835.746
2019-08-29,1847.476
2019-08-30,1861.779
2019-09-02,1855.49
2019-09-03,1848.09
2019-09-04,1886.708
2019-09-05,1878.015
2019-09-06,1899.531
2019-09-09,1869.636
2019-09-10,1840.072
2019-09-11,1863.794
2019-09-12,1875.541
2019-09-13,1896.483
2019-09-16,1868.977
2019-09-17,1879.142
2019-09-18,1901.689
2019-09-19,1908.617
2019-09-20,1892.878
2019-09-23,1869.598
2019-09-24,1888.47
2019-09-25,1856.573
2019-09-26,1864.912
2019-09-27,1870.245
2019-09-30,1868.897
2019-10-01,1853.311
2019-10-02,1807.207
2019-10-03,1808.844
2019-10-04,1821.85
2019-10-07,1827.815
2019-10-08,1817.041
2019-10-09,1826.086
2019-10-10,1841.889
2019-10-11,1859.996
2019-10-14,1867.452
2019-10-15,1885.497
2019-10-16,1877.724
2019-10-17,1910.605
2019-10-18,1911.099
2019-10-21,1918.309
2019-10-22,1907.33
2019-10-23,1907.416
2019-10-24,1933.34
2019-10-25,1953.891
2019-10-28,1944.406
2019-10-29,1929.457
2019-10-30,1957.885
2019-10-31,1948.725
2019-11-01,1971.398
2019-11-04,1993.563
2019-11-05,1972.704
