Date,NETHERLANDS SMID VALUE SMID (Small+Mid Cap)
2010-09-07,751.466
2010-09-08,757.089
2010-09-09,762.993
2010-09-10,763.884
2010-09-13,778.336
2010-09-14,791.328
2010-09-15,793.191
2010-09-16,795.976
2010-09-17,792.993
2010-09-20,807.595
2010-09-21,812.561
2010-09-22,819.35
2010-09-23,810.137
2010-09-24,826.856
2010-09-27,826.004
2010-09-28,835.311
2010-09-29,835.886
2010-09-30,841.797
2010-10-01,848.657
2010-10-04,840.685
2010-10-05,865.413
2010-10-06,874.702
2010-10-07,877.984
2010-10-08,877.605
2010-10-11,880.005
2010-10-12,875.756
2010-10-13,894.551
2010-10-14,905.569
2010-10-15,907.405
2010-10-18,906.242
2010-10-19,892.072
2010-10-20,903.045
2010-10-21,911.149
2010-10-22,905.275
2010-10-25,909.161
2010-10-26,900.967
2010-10-27,890.102
2010-10-28,894.89
2010-10-29,887.951
2010-11-01,887.146
2010-11-02,890.94
2010-11-03,890.936
2010-11-04,902.967
2010-11-05,890.281
2010-11-08,883.728
2010-11-09,885.082
2010-11-10,870.236
2010-11-11,866.191
2010-11-12,864.998
2010-11-15,865.514
2010-11-16,849.742
2010-11-17,852.966
2010-11-18,860.976
2010-11-19,865.834
2010-11-22,865.848
2010-11-23,846.275
2010-11-24,847.317
2010-11-25,847.28
2010-11-26,833.488
2010-11-29,812.937
2010-11-30,800.518
2010-12-01,820.58
2010-12-02,838.306
2010-12-03,856.044
2010-12-06,850.958
2010-12-07,859.693
2010-12-08,853.933
2010-12-09,862.793
2010-12-10,865.484
2010-12-13,876.911
2010-12-14,878.19
2010-12-15,873.786
2010-12-16,868.943
2010-12-17,870.965
2010-12-20,872.566
2010-12-21,884.34
2010-12-22,883.001
2010-12-23,879.698
2010-12-24,883.289
2010-12-27,886.744
2010-12-28,888.323
2010-12-29,888.637
2010-12-30,899.025
2010-12-31,906.543
2011-01-03,912.941
2011-01-04,907.827
2011-01-05,896.348
2011-01-06,885.533
2011-01-07,875.604
2011-01-10,873.025
2011-01-11,884.098
2011-01-12,907.006
2011-01-13,917.415
2011-01-14,929.2
2011-01-17,930.47
2011-01-18,941.564
2011-01-19,929.701
2011-01-20,912.6
2011-01-21,931.727
2011-01-24,937.791
2011-01-25,942.76
2011-01-26,948.114
2011-01-27,950.212
2011-01-28,938.432
2011-01-31,938.868
2011-02-01,961.631
2011-02-02,964.082
2011-02-03,948.459
2011-02-04,945.148
2011-02-07,955.875
2011-02-08,967.97
2011-02-09,969.525
2011-02-10,960.066
2011-02-11,961.816
2011-02-14,956.706
2011-02-15,957.724
2011-02-16,959.996
2011-02-17,958.353
2011-02-18,963.574
2011-02-21,954.734
2011-02-22,951.648
2011-02-23,941.149
2011-02-24,939.355
2011-02-25,941.702
2011-02-28,954.767
2011-03-01,957.79
2011-03-02,961.746
2011-03-03,975.143
2011-03-04,983.024
2011-03-07,979.679
2011-03-08,969.783
2011-03-09,970.822
2011-03-10,943.388
2011-03-11,937.565
2011-03-14,940.402
2011-03-15,916.407
2011-03-16,904.22
2011-03-17,925.063
2011-03-18,939.231
2011-03-21,955.451
2011-03-22,956.877
2011-03-23,957.637
2011-03-24,970.853
2011-03-25,970.227
2011-03-28,971.044
2011-03-29,971.912
2011-03-30,987.647
2011-03-31,991.105
2011-04-01,997.062
2011-04-04,1005.312
2011-04-05,1002.014
2011-04-06,1009.23
2011-04-07,996.538
2011-04-08,1006.541
2011-04-11,1009.427
2011-04-12,995.313
2011-04-13,997.298
2011-04-14,987.922
2011-04-15,984.087
2011-04-18,955.032
2011-04-19,965.881
2011-04-20,999.61
2011-04-21,1008.059
2011-04-22,1008.059
2011-04-25,1007.332
2011-04-26,1009.711
2011-04-27,1018.682
2011-04-28,1040.347
2011-04-29,1042.246
2011-05-02,1055.011
2011-05-03,1046.171
2011-05-04,1036.282
2011-05-05,1016.341
2011-05-06,1016.496
2011-05-09,999.041
2011-05-10,1018.37
2011-05-11,1019.667
2011-05-12,1008.694
2011-05-13,1008.056
2011-05-16,1005.019
2011-05-17,987.914
2011-05-18,993.882
2011-05-19,997.582
2011-05-20,989.573
2011-05-23,959.908
2011-05-24,966.327
2011-05-25,965.105
2011-05-26,965.664
2011-05-27,983.208
2011-05-30,987.167
2011-05-31,1003.36
2011-06-01,998.136
2011-06-02,986.721
2011-06-03,994.718
2011-06-06,991.843
2011-06-07,990.795
2011-06-08,972.016
2011-06-09,967.907
2011-06-10,944.234
2011-06-13,944.497
2011-06-14,957.7
2011-06-15,939.191
2011-06-16,916.193
2011-06-17,921.725
2011-06-20,914.689
2011-06-21,929.753
2011-06-22,931.643
2011-06-23,893.055
2011-06-24,893.463
2011-06-27,900.245
2011-06-28,903.911
2011-06-29,924.634
2011-06-30,941.978
2011-07-01,949.712
2011-07-04,952.703
2011-07-05,943.379
2011-07-06,929.652
2011-07-07,939.741
2011-07-08,924.339
2011-07-11,890.347
2011-07-12,884.131
2011-07-13,892.612
2011-07-14,883.503
2011-07-15,879.646
2011-07-18,854.883
2011-07-19,872.137
2011-07-20,879.078
2011-07-21,904.177
2011-07-22,906.6
2011-07-25,904.16
2011-07-26,912.694
2011-07-27,892.074
2011-07-28,876.426
2011-07-29,874.589
2011-08-01,849.43
2011-08-02,836.89
2011-08-03,821.427
2011-08-04,779.74
2011-08-05,771.309
2011-08-08,736.229
2011-08-09,749.41
2011-08-10,726.453
2011-08-11,749.597
2011-08-12,775.474
2011-08-15,794.617
2011-08-16,776.266
2011-08-17,781.678
2011-08-18,736.021
2011-08-19,732.85
2011-08-22,736.151
2011-08-23,741.444
2011-08-24,752.288
2011-08-25,747.341
2011-08-26,741.527
2011-08-29,764.776
2011-08-30,763.235
2011-08-31,783.289
2011-09-01,777.972
2011-09-02,761.516
2011-09-05,727.189
2011-09-06,717.384
2011-09-07,733.845
2011-09-08,736.055
2011-09-09,701.629
2011-09-12,672.244
2011-09-13,673.807
2011-09-14,682.255
2011-09-15,701.198
2011-09-16,711.76
2011-09-19,688.56
2011-09-20,698.598
2011-09-21,692.496
2011-09-22,649.04
2011-09-23,644.788
2011-09-26,652.78
2011-09-27,689.111
2011-09-28,683.331
2011-09-29,692.62
2011-09-30,672.346
2011-10-03,654.976
2011-10-04,636.926
2011-10-05,651.627
2011-10-06,677.409
2011-10-07,690.282
2011-10-10,705.906
2011-10-11,705.227
2011-10-12,727.868
2011-10-13,716.871
2011-10-14,735.734
2011-10-17,719.508
2011-10-18,714.683
2011-10-19,726.612
2011-10-20,710.203
2011-10-21,736.667
2011-10-24,742.108
2011-10-25,740.381
2011-10-26,735.485
2011-10-27,771.451
2011-10-28,769.548
2011-10-31,747.418
2011-11-01,705.961
2011-11-02,713.418
2011-11-03,727.026
2011-11-04,721.439
2011-11-07,715.566
2011-11-08,716.411
2011-11-09,688.838
2011-11-10,681.858
2011-11-11,704.702
2011-11-14,689.944
2011-11-15,672.944
2011-11-16,670.005
2011-11-17,656.962
2011-11-18,651.665
2011-11-21,628.04
2011-11-22,624.96
2011-11-23,609.538
2011-11-24,608.567
2011-11-25,606.812
2011-11-28,637.92
2011-11-29,640.536
2011-11-30,673.476
2011-12-01,667.811
2011-12-02,676.151
2011-12-05,685.021
2011-12-06,676.667
2011-12-07,671.865
2011-12-08,654.802
2011-12-09,667.436
2011-12-12,641.343
2011-12-13,635.932
2011-12-14,616.684
2011-12-15,622.907
2011-12-16,628.219
2011-12-19,625.762
2011-12-20,650.806
2011-12-21,643.067
2011-12-22,650.241
2011-12-23,657.268
2011-12-26,657.268
2011-12-27,665.66
2011-12-28,652.344
2011-12-29,656.165
2011-12-30,666.047
2012-01-02,675.956
2012-01-03,683.301
2012-01-04,668.32
2012-01-05,649.674
2012-01-06,642.569
2012-01-09,642.077
2012-01-10,655.904
2012-01-11,654.18
2012-01-12,665.154
2012-01-13,656.796
2012-01-16,661.256
2012-01-17,668.271
2012-01-18,673.605
2012-01-19,691.179
2012-01-20,696.566
2012-01-23,711.654
2012-01-24,707.461
2012-01-25,706.893
2012-01-26,726.79
2012-01-27,721.985
2012-01-30,706.663
2012-01-31,710.385
2012-02-01,728.346
2012-02-02,729.135
2012-02-03,734.548
2012-02-06,729.796
2012-02-07,740.051
2012-02-08,745.857
2012-02-09,753.835
2012-02-10,735.347
2012-02-13,740.168
2012-02-14,728.931
2012-02-15,727.311
2012-02-16,733.046
2012-02-17,745.294
2012-02-20,770.432
2012-02-21,760.903
2012-02-22,756.854
2012-02-23,756.58
2012-02-24,770.917
2012-02-27,763.981
2012-02-28,759.596
2012-02-29,756.745
2012-03-01,758.071
2012-03-02,756.571
2012-03-05,756.921
2012-03-06,728.899
2012-03-07,734.889
2012-03-08,755.025
2012-03-09,750.511
2012-03-12,753.515
2012-03-13,763.499
2012-03-14,762.526
2012-03-15,768.176
2012-03-16,777.117
2012-03-19,780.667
2012-03-20,774.635
2012-03-21,771.319
2012-03-22,768.454
2012-03-23,771.522
2012-03-26,787.196
2012-03-27,786.942
2012-03-28,780.579
2012-03-29,767.834
2012-03-30,775.996
2012-04-02,777.689
2012-04-03,772.864
2012-04-04,736.645
2012-04-05,734.905
2012-04-06,734.905
2012-04-09,735.319
2012-04-10,720.144
2012-04-11,724.036
2012-04-12,737.133
2012-04-13,719.778
2012-04-16,715.998
2012-04-17,733.665
2012-04-18,723.901
2012-04-19,721.687
2012-04-20,727.977
2012-04-23,704.467
2012-04-24,720.68
2012-04-25,728.69
2012-04-26,724.167
2012-04-27,734.165
2012-04-30,729.287
2012-05-01,728.722
2012-05-02,728.292
2012-05-03,729.439
2012-05-04,710.842
2012-05-07,715.574
2012-05-08,704.511
2012-05-09,694.27
2012-05-10,700.628
2012-05-11,706.184
2012-05-14,682.404
2012-05-15,669.925
2012-05-16,664.996
2012-05-17,653.485
2012-05-18,648.358
2012-05-21,651.679
2012-05-22,666.815
2012-05-23,641.17
2012-05-24,647.293
2012-05-25,644.654
2012-05-28,647.799
2012-05-29,652.422
2012-05-30,632.779
2012-05-31,625.356
2012-06-01,611.639
2012-06-04,616.757
2012-06-05,618.075
2012-06-06,635.672
2012-06-07,642.412
2012-06-08,635.995
2012-06-11,633.571
2012-06-12,626.975
2012-06-13,621.214
2012-06-14,625.067
2012-06-15,638.588
2012-06-18,638.554
2012-06-19,656.788
2012-06-20,665.688
2012-06-21,657.548
2012-06-22,649.503
2012-06-25,636.098
2012-06-26,633.654
2012-06-27,640.79
2012-06-28,638.212
2012-06-29,671.727
2012-07-02,675.858
2012-07-03,688.724
2012-07-04,683.136
2012-07-05,672.715
2012-07-06,662.256
2012-07-09,659.744
2012-07-10,659.316
2012-07-11,657.212
2012-07-12,649.414
2012-07-13,662.41
2012-07-16,664.102
2012-07-17,662.072
2012-07-18,664.093
2012-07-19,668.681
2012-07-20,656.847
2012-07-23,630.996
2012-07-24,626.393
2012-07-25,636.448
2012-07-26,661.608
2012-07-27,668.773
2012-07-30,663.733
2012-07-31,661.928
2012-08-01,666.449
2012-08-02,646.867
2012-08-03,672.116
2012-08-06,675.027
2012-08-07,675.531
2012-08-08,670.856
2012-08-09,670.241
2012-08-10,667.117
2012-08-13,665.571
2012-08-14,667.769
2012-08-15,667.822
2012-08-16,678.009
2012-08-17,678.997
2012-08-20,679.244
2012-08-21,690.274
2012-08-22,682.801
2012-08-23,685.978
2012-08-24,681.007
2012-08-27,684.606
2012-08-28,683.141
2012-08-29,687.338
2012-08-30,679.461
2012-08-31,689.837
2012-09-03,692.96
2012-09-04,689.235
2012-09-05,694.556
2012-09-06,706.55
2012-09-07,720.385
2012-09-10,718.488
2012-09-11,723.911
2012-09-12,731.728
2012-09-13,730.747
2012-09-14,747.284
2012-09-17,747.588
2012-09-18,738.931
2012-09-19,743.794
2012-09-20,736.941
2012-09-21,740.308
2012-09-24,732.69
2012-09-25,741.292
2012-09-26,725.389
2012-09-27,727.017
2012-09-28,719.003
2012-10-01,727.799
2012-10-02,729.234
2012-10-03,727.1
2012-10-04,733.81
2012-10-05,744.165
2012-10-08,734.916
2012-10-09,728.305
2012-10-10,725.384
2012-10-11,730.933
2012-10-12,731.842
2012-10-15,736.472
2012-10-16,748.08
2012-10-17,760.282
2012-10-18,759.801
2012-10-19,758.564
2012-10-22,755.484
2012-10-23,736.245
2012-10-24,740.556
2012-10-25,740.97
2012-10-26,738.259
2012-10-29,735.86
2012-10-30,746.948
2012-10-31,746.315
2012-11-01,750.88
2012-11-02,746.689
2012-11-05,735.148
2012-11-06,743.413
2012-11-07,734.013
2012-11-08,725.03
2012-11-09,723.892
2012-11-12,723.885
2012-11-13,725.855
2012-11-14,723.796
2012-11-15,716.319
2012-11-16,700.869
2012-11-19,713.56
2012-11-20,714.281
2012-11-21,722.255
2012-11-22,730.74
2012-11-23,742.516
2012-11-26,742.435
2012-11-27,743.325
2012-11-28,746.909
2012-11-29,761.21
2012-11-30,761.478
2012-12-03,768.627
2012-12-04,768.563
2012-12-05,772.707
2012-12-06,773.989
2012-12-07,771.146
2012-12-10,771.297
2012-12-11,777.367
2012-12-12,779.818
2012-12-13,782.794
2012-12-14,785.074
2012-12-17,788.128
2012-12-18,796.893
2012-12-19,807.41
2012-12-20,815.565
2012-12-21,805.296
2012-12-24,809.236
2012-12-25,809.236
2012-12-26,810.874
2012-12-27,811.356
2012-12-28,807.58
2012-12-31,807.72
2013-01-01,807.72
2013-01-02,826.29
2013-01-03,818.337
2013-01-04,818.111
2013-01-07,820.236
2013-01-08,816.262
2013-01-09,818.541
2013-01-10,833.66
2013-01-11,842.392
2013-01-14,829.197
2013-01-15,826.689
2013-01-16,822.672
2013-01-17,832.206
2013-01-18,830.889
2013-01-21,833.416
2013-01-22,835.973
2013-01-23,834.798
2013-01-24,842.988
2013-01-25,852.663
2013-01-28,848.532
2013-01-29,848.814
2013-01-30,850.395
2013-01-31,846.598
2013-02-01,864.424
2013-02-04,841.928
2013-02-05,837.66
2013-02-06,836.081
2013-02-07,824.418
2013-02-08,828.232
2013-02-11,824.993
2013-02-12,831.175
2013-02-13,837.411
2013-02-14,828.713
2013-02-15,829.952
2013-02-18,831.239
2013-02-19,845.322
2013-02-20,840.243
2013-02-21,812.334
2013-02-22,815.61
2013-02-25,818.012
2013-02-26,800.41
2013-02-27,807.217
2013-02-28,813.015
2013-03-01,807.087
2013-03-04,807.175
2013-03-05,825.118
2013-03-06,823.321
2013-03-07,828.886
2013-03-08,828.56
2013-03-11,830.898
2013-03-12,842.801
2013-03-13,840.916
2013-03-14,848.907
2013-03-15,857.342
2013-03-18,852.608
2013-03-19,844.981
2013-03-20,855.561
2013-03-21,849.595
2013-03-22,854.203
2013-03-25,842.275
2013-03-26,846.485
2013-03-27,829.507
2013-03-28,838.591
2013-03-29,838.591
2013-04-01,838.978
2013-04-02,846.539
2013-04-03,845.038
2013-04-04,839.078
2013-04-05,834.949
2013-04-08,837.962
2013-04-09,843.147
2013-04-10,857.586
2013-04-11,869.794
2013-04-12,865.689
2013-04-15,860.187
2013-04-16,860.184
2013-04-17,842.613
2013-04-18,841.551
2013-04-19,842.008
2013-04-22,839.535
2013-04-23,857.248
2013-04-24,863.792
2013-04-25,879.163
2013-04-26,873.927
2013-04-29,877.922
2013-04-30,878.695
2013-05-01,879.288
2013-05-02,876.563
2013-05-03,884.977
2013-05-06,883.861
2013-05-07,887.009
2013-05-08,896.071
2013-05-09,894.461
2013-05-10,892.18
2013-05-13,893.71
2013-05-14,898.888
2013-05-15,893.785
2013-05-16,896.089
2013-05-17,890.75
2013-05-20,899.674
2013-05-21,903.732
2013-05-22,905.344
2013-05-23,889.484
2013-05-24,889.221
2013-05-27,893.899
2013-05-28,904.372
2013-05-29,903.915
2013-05-30,911.92
2013-05-31,899.818
2013-06-03,895.418
2013-06-04,899.49
2013-06-05,886.397
2013-06-06,891.16
2013-06-07,908.047
2013-06-10,903.569
2013-06-11,904.413
2013-06-12,904.418
2013-06-13,904.526
2013-06-14,907.606
2013-06-17,920.694
2013-06-18,924.32
2013-06-19,920.904
2013-06-20,880.28
2013-06-21,865.861
2013-06-24,843.491
2013-06-25,849.918
2013-06-26,857.446
2013-06-27,871.052
2013-06-28,872.436
2013-07-01,883.035
2013-07-02,888.881
2013-07-03,888.402
2013-07-04,892.995
2013-07-05,884.174
2013-07-08,898.947
2013-07-09,902.68
2013-07-10,909.017
2013-07-11,926.568
2013-07-12,923.475
2013-07-15,930.546
2013-07-16,928.914
2013-07-17,927.378
2013-07-18,941.118
2013-07-19,951.27
2013-07-22,966.577
2013-07-23,967.858
2013-07-24,982.095
2013-07-25,976.448
2013-07-26,974.025
2013-07-29,979.044
2013-07-30,982.867
2013-07-31,983.28
2013-08-01,998.902
2013-08-02,997.082
2013-08-05,991.237
2013-08-06,1000.825
2013-08-07,997.193
2013-08-08,1013.755
2013-08-09,1037.364
2013-08-12,1036.216
2013-08-13,1036.849
2013-08-14,1040.226
2013-08-15,1028.633
2013-08-16,1034.555
2013-08-19,1036.941
2013-08-20,1032.564
2013-08-21,1031.891
2013-08-22,1035.061
2013-08-23,1041.1
2013-08-26,1038.402
2013-08-27,1017.856
2013-08-28,1008.602
2013-08-29,1006.974
2013-08-30,989.951
2013-09-02,1002.043
2013-09-03,1000.263
2013-09-04,1004.455
2013-09-05,1002.659
2013-09-06,1009.661
2013-09-09,1013.872
2013-09-10,1033.923
2013-09-11,1038.791
2013-09-12,1042.575
2013-09-13,1046.286
2013-09-16,1059.659
2013-09-17,1059.593
2013-09-18,1061.907
2013-09-19,1082.181
2013-09-20,1082.606
2013-09-23,1075.497
2013-09-24,1081.336
2013-09-25,1082.378
2013-09-26,1066.455
2013-09-27,1076.586
2013-09-30,1072.665
2013-10-01,1080.952
2013-10-02,1085.626
2013-10-03,1081.635
2013-10-04,1083.382
2013-10-07,1074.337
2013-10-08,1075.139
2013-10-09,1058.599
2013-10-10,1070.338
2013-10-11,1074.694
2013-10-14,1076.243
2013-10-15,1082.165
2013-10-16,1086.332
2013-10-17,1084.623
2013-10-18,1095.038
2013-10-21,1095.597
2013-10-22,1115.678
2013-10-23,1121.187
2013-10-24,1128.726
2013-10-25,1126.625
2013-10-28,1124.802
2013-10-29,1123.908
2013-10-30,1123.31
2013-10-31,1119.933
2013-11-01,1109.675
2013-11-04,1120.379
2013-11-05,1122.101
2013-11-06,1143.644
2013-11-07,1124.647
2013-11-08,1128.133
2013-11-11,1141.669
2013-11-12,1140.454
2013-11-13,1130.968
2013-11-14,1144.115
2013-11-15,1143.533
2013-11-18,1147.407
2013-11-19,1150.467
2013-11-20,1132.544
2013-11-21,1134.1
2013-11-22,1137.582
2013-11-25,1136.733
2013-11-26,1134.356
2013-11-27,1137.939
2013-11-28,1141.874
2013-11-29,1141.746
2013-12-02,1136.07
2013-12-03,1120.511
2013-12-04,1108.0
2013-12-05,1110.903
2013-12-06,1121.121
2013-12-09,1122.101
2013-12-10,1123.011
2013-12-11,1115.953
2013-12-12,1107.1
2013-12-13,1104.206
2013-12-16,1111.149
2013-12-17,1104.554
2013-12-18,1118.391
2013-12-19,1121.118
2013-12-20,1129.897
2013-12-23,1139.534
2013-12-24,1140.13
2013-12-25,1140.13
2013-12-26,1142.214
2013-12-27,1153.991
2013-12-30,1160.107
2013-12-31,1159.949
2014-01-01,1159.949
2014-01-02,1146.124
2014-01-03,1152.654
2014-01-06,1159.865
2014-01-07,1164.149
2014-01-08,1170.863
2014-01-09,1172.466
2014-01-10,1182.893
2014-01-13,1185.42
2014-01-14,1194.37
2014-01-15,1189.163
2014-01-16,1190.045
2014-01-17,1188.461
2014-01-20,1190.561
2014-01-21,1160.704
2014-01-22,1156.568
2014-01-23,1166.743
2014-01-24,1139.666
2014-01-27,1129.324
2014-01-28,1138.734
2014-01-29,1138.047
2014-01-30,1133.554
2014-01-31,1125.664
2014-02-03,1114.688
2014-02-04,1106.491
2014-02-05,1110.223
2014-02-06,1126.542
2014-02-07,1121.076
2014-02-10,1124.165
2014-02-11,1134.458
2014-02-12,1128.371
2014-02-13,1138.52
2014-02-14,1141.099
2014-02-17,1147.594
2014-02-18,1148.939
2014-02-19,1142.786
2014-02-20,1130.99
2014-02-21,1140.56
2014-02-24,1132.162
2014-02-25,1131.685
2014-02-26,1124.107
2014-02-27,1120.687
2014-02-28,1142.675
2014-03-03,1118.103
2014-03-04,1137.879
2014-03-05,1139.758
2014-03-06,1153.95
2014-03-07,1147.3
2014-03-10,1141.469
2014-03-11,1144.451
2014-03-12,1136.767
2014-03-13,1126.406
2014-03-14,1113.02
2014-03-17,1124.03
2014-03-18,1130.633
2014-03-19,1130.29
2014-03-20,1115.208
2014-03-21,1113.723
2014-03-24,1103.817
2014-03-25,1115.284
2014-03-26,1125.351
2014-03-27,1123.753
2014-03-28,1134.008
2014-03-31,1141.768
2014-04-01,1153.603
2014-04-02,1156.545
2014-04-03,1143.329
2014-04-04,1140.213
2014-04-07,1134.138
2014-04-08,1127.29
2014-04-09,1137.214
2014-04-10,1136.097
2014-04-11,1119.006
2014-04-14,1104.799
2014-04-15,1097.521
2014-04-16,1109.043
2014-04-17,1123.789
2014-04-18,1123.789
2014-04-21,1121.285
2014-04-22,1136.704
2014-04-23,1138.938
2014-04-24,1143.654
2014-04-25,1135.586
2014-04-28,1134.899
2014-04-29,1144.371
2014-04-30,1150.196
2014-05-01,1150.196
2014-05-02,1150.163
2014-05-05,1148.483
2014-05-06,1164.662
2014-05-07,1161.896
2014-05-08,1167.006
2014-05-09,1155.492
2014-05-12,1167.707
2014-05-13,1168.745
2014-05-14,1170.79
2014-05-15,1155.385
2014-05-16,1146.181
2014-05-19,1153.457
2014-05-20,1152.337
2014-05-21,1155.666
2014-05-22,1155.499
2014-05-23,1162.216
2014-05-26,1171.447
2014-05-27,1170.789
2014-05-28,1167.93
2014-05-29,1172.956
2014-05-30,1177.0
2014-06-02,1172.236
2014-06-03,1169.745
2014-06-04,1169.66
2014-06-05,1171.83
2014-06-06,1185.501
2014-06-09,1188.519
2014-06-10,1182.651
2014-06-11,1175.322
2014-06-12,1176.193
2014-06-13,1171.063
2014-06-16,1171.024
2014-06-17,1174.688
2014-06-18,1174.623
2014-06-19,1183.284
2014-06-20,1175.983
2014-06-23,1170.597
2014-06-24,1175.696
2014-06-25,1168.969
2014-06-26,1162.775
2014-06-27,1163.929
2014-06-30,1173.609
2014-07-01,1175.764
2014-07-02,1170.347
2014-07-03,1173.602
2014-07-04,1167.442
2014-07-07,1153.901
2014-07-08,1137.539
2014-07-09,1141.15
2014-07-10,1103.496
2014-07-11,1098.43
2014-07-14,1108.062
2014-07-15,1096.589
2014-07-16,1109.287
2014-07-17,1097.274
2014-07-18,1102.166
2014-07-21,1099.299
2014-07-22,1099.22
2014-07-23,1101.63
2014-07-24,1107.919
2014-07-25,1088.705
2014-07-28,1085.596
2014-07-29,1092.951
2014-07-30,1084.9
2014-07-31,1071.728
2014-08-01,1064.852
2014-08-04,1056.988
2014-08-05,1055.291
2014-08-06,1046.631
2014-08-07,1038.567
2014-08-08,1029.906
2014-08-11,1050.559
2014-08-12,1040.753
2014-08-13,1044.209
2014-08-14,1045.183
2014-08-15,1043.084
2014-08-18,1051.753
2014-08-19,1061.459
2014-08-20,1060.096
2014-08-21,1072.277
2014-08-22,1066.804
2014-08-25,1070.727
2014-08-26,1079.556
2014-08-27,1081.968
2014-08-28,1074.52
2014-08-29,1075.906
2014-09-01,1072.604
2014-09-02,1071.02
2014-09-03,1080.69
2014-09-04,1069.749
2014-09-05,1064.974
2014-09-08,1065.945
2014-09-09,1057.044
2014-09-10,1050.124
2014-09-11,1050.649
2014-09-12,1048.435
2014-09-15,1041.172
2014-09-16,1035.822
2014-09-17,1039.353
2014-09-18,1045.974
2014-09-19,1040.973
2014-09-22,1035.671
2014-09-23,1025.206
2014-09-24,1019.575
2014-09-25,1008.742
2014-09-26,1003.919
2014-09-29,1005.938
2014-09-30,1007.319
2014-10-01,989.883
2014-10-02,978.524
2014-10-03,977.324
2014-10-06,985.197
2014-10-07,978.411
2014-10-08,974.668
2014-10-09,965.851
2014-10-10,938.094
2014-10-13,897.13
2014-10-14,878.647
2014-10-15,858.575
2014-10-16,846.488
2014-10-17,856.849
2014-10-20,854.036
2014-10-21,867.804
2014-10-22,875.467
2014-10-23,867.536
2014-10-24,865.85
2014-10-27,863.415
2014-10-28,877.759
2014-10-29,872.023
2014-10-30,867.628
2014-10-31,869.807
2014-11-03,857.547
2014-11-04,857.866
2014-11-05,861.265
2014-11-06,869.127
2014-11-07,869.152
2014-11-10,893.018
2014-11-11,891.192
2014-11-12,898.279
2014-11-13,897.033
2014-11-14,902.372
2014-11-17,904.326
2014-11-18,911.358
2014-11-19,914.276
2014-11-20,911.9
2014-11-21,908.283
2014-11-24,907.169
2014-11-25,910.896
2014-11-26,919.082
2014-11-27,921.72
2014-11-28,919.129
2014-12-01,918.832
2014-12-02,921.494
2014-12-03,917.773
2014-12-04,919.803
2014-12-05,917.362
2014-12-08,913.059
2014-12-09,910.164
2014-12-10,907.799
2014-12-11,905.365
2014-12-12,897.909
2014-12-15,878.202
2014-12-16,894.203
2014-12-17,883.152
2014-12-18,895.456
2014-12-19,897.137
2014-12-22,904.87
2014-12-23,909.151
2014-12-24,911.378
2014-12-25,911.378
2014-12-26,909.958
2014-12-29,907.841
2014-12-30,899.92
2014-12-31,901.294
2015-01-01,901.294
2015-01-02,892.018
2015-01-05,868.24
2015-01-06,862.546
2015-01-07,846.659
2015-01-08,856.881
2015-01-09,857.637
2015-01-12,856.295
2015-01-13,862.371
2015-01-14,858.28
2015-01-15,836.406
2015-01-16,840.578
2015-01-19,857.458
2015-01-20,851.715
2015-01-21,857.803
2015-01-22,851.811
2015-01-23,846.211
2015-01-26,857.731
2015-01-27,862.37
2015-01-28,861.438
2015-01-29,862.202
2015-01-30,858.688
2015-02-02,862.957
2015-02-03,880.38
2015-02-04,876.23
2015-02-05,884.447
2015-02-06,877.089
2015-02-09,869.234
2015-02-10,874.267
2015-02-11,879.482
2015-02-12,893.76
2015-02-13,902.211
2015-02-16,905.915
2015-02-17,901.873
2015-02-18,908.307
2015-02-19,918.078
2015-02-20,915.994
2015-02-23,925.321
2015-02-24,929.092
2015-02-25,932.427
2015-02-26,924.007
2015-02-27,929.172
2015-03-02,933.814
2015-03-03,929.715
2015-03-04,923.082
2015-03-05,932.723
2015-03-06,922.899
2015-03-09,924.347
2015-03-10,907.76
2015-03-11,910.07
2015-03-12,920.912
2015-03-13,910.999
2015-03-16,922.235
2015-03-17,914.435
2015-03-18,922.714
2015-03-19,923.013
2015-03-20,948.102
2015-03-23,960.248
2015-03-24,966.146
2015-03-25,964.08
2015-03-26,950.861
2015-03-27,948.399
2015-03-30,956.519
2015-03-31,937.875
2015-04-01,942.425
2015-04-02,959.303
2015-04-03,959.303
2015-04-06,972.614
2015-04-07,976.675
2015-04-08,966.854
2015-04-09,966.126
2015-04-10,969.808
2015-04-13,970.255
2015-04-14,977.535
2015-04-15,967.902
2015-04-16,963.608
2015-04-17,951.488
2015-04-20,961.596
2015-04-21,967.143
2015-04-22,959.016
2015-04-23,961.403
2015-04-24,970.663
2015-04-27,979.434
2015-04-28,974.185
2015-04-29,966.174
2015-04-30,973.54
2015-05-01,975.017
2015-05-04,981.603
2015-05-05,966.416
2015-05-06,970.266
2015-05-07,959.595
2015-05-08,974.904
2015-05-11,973.471
2015-05-12,971.584
2015-05-13,973.814
2015-05-14,987.752
2015-05-15,1004.102
2015-05-18,992.51
2015-05-19,983.738
2015-05-20,979.352
2015-05-21,983.411
2015-05-22,972.843
2015-05-25,972.263
2015-05-26,954.288
2015-05-27,963.084
2015-05-28,965.689
2015-05-29,957.228
2015-06-01,949.567
2015-06-02,965.716
2015-06-03,978.805
2015-06-04,974.653
2015-06-05,948.22
2015-06-08,951.477
