Date,CANADA IMI VALUE IMI (Large+Mid+Small Cap)
2010-08-30,962.401
2010-08-31,953.188
2010-09-01,976.871
2010-09-02,983.679
2010-09-03,999.563
2010-09-06,1008.158
2010-09-07,994.684
2010-09-08,999.589
2010-09-09,1008.008
2010-09-10,1013.376
2010-09-13,1027.632
2010-09-14,1030.635
2010-09-15,1025.135
2010-09-16,1024.088
2010-09-17,1015.777
2010-09-20,1024.853
2010-09-21,1017.217
2010-09-22,1014.342
2010-09-23,1005.098
2010-09-24,1023.511
2010-09-27,1021.378
2010-09-28,1023.609
2010-09-29,1031.671
2010-09-30,1038.833
2010-10-01,1039.652
2010-10-04,1037.796
2010-10-05,1058.634
2010-10-06,1066.397
2010-10-07,1057.638
2010-10-08,1058.245
2010-10-11,1061.377
2010-10-12,1068.399
2010-10-13,1083.632
2010-10-14,1079.938
2010-10-15,1070.977
2010-10-18,1074.554
2010-10-19,1051.574
2010-10-20,1065.868
2010-10-21,1068.288
2010-10-22,1060.225
2010-10-25,1070.779
2010-10-26,1068.139
2010-10-27,1049.484
2010-10-28,1056.226
2010-10-29,1072.466
2010-11-01,1073.516
2010-11-02,1079.081
2010-11-03,1081.11
2010-11-04,1102.009
2010-11-05,1109.943
2010-11-08,1115.313
2010-11-09,1110.825
2010-11-10,1103.587
2010-11-11,1101.068
2010-11-12,1081.615
2010-11-15,1086.379
2010-11-16,1062.046
2010-11-17,1069.071
2010-11-18,1085.184
2010-11-19,1091.111
2010-11-22,1089.079
2010-11-23,1074.936
2010-11-24,1094.851
2010-11-25,1101.973
2010-11-26,1087.006
2010-11-29,1080.95
2010-11-30,1080.151
2010-12-01,1104.598
2010-12-02,1119.752
2010-12-03,1117.991
2010-12-06,1117.016
2010-12-07,1118.38
2010-12-08,1113.247
2010-12-09,1114.174
2010-12-10,1121.81
2010-12-13,1136.011
2010-12-14,1131.701
2010-12-15,1132.626
2010-12-16,1126.185
2010-12-17,1117.054
2010-12-20,1104.346
2010-12-21,1121.58
2010-12-22,1127.892
2010-12-23,1132.089
2010-12-24,1139.076
2010-12-27,1136.421
2010-12-28,1146.944
2010-12-29,1150.342
2010-12-30,1149.271
2010-12-31,1156.035
2011-01-03,1159.887
2011-01-04,1150.145
2011-01-05,1151.729
2011-01-06,1144.529
2011-01-07,1153.517
2011-01-10,1145.142
2011-01-11,1159.446
2011-01-12,1171.215
2011-01-13,1164.322
2011-01-14,1172.761
2011-01-17,1177.526
2011-01-18,1177.336
2011-01-19,1167.199
2011-01-20,1151.221
2011-01-21,1156.333
2011-01-24,1163.15
2011-01-25,1153.523
2011-01-26,1163.052
2011-01-27,1164.887
2011-01-28,1155.928
2011-01-31,1161.213
2011-02-01,1184.397
2011-02-02,1186.079
2011-02-03,1197.208
2011-02-04,1197.92
2011-02-07,1204.499
2011-02-08,1203.799
2011-02-09,1191.255
2011-02-10,1192.411
2011-02-11,1196.617
2011-02-14,1208.324
2011-02-15,1211.754
2011-02-16,1222.843
2011-02-17,1233.835
2011-02-18,1236.553
2011-02-21,1235.108
2011-02-22,1221.014
2011-02-23,1206.304
2011-02-24,1219.839
2011-02-25,1235.158
2011-02-28,1247.464
2011-03-01,1243.799
2011-03-02,1245.415
2011-03-03,1256.606
2011-03-04,1260.65
2011-03-07,1250.733
2011-03-08,1248.578
2011-03-09,1244.504
2011-03-10,1219.996
2011-03-11,1220.569
2011-03-14,1221.764
2011-03-15,1203.806
2011-03-16,1190.839
2011-03-17,1211.939
2011-03-18,1222.093
2011-03-21,1248.595
2011-03-22,1248.372
2011-03-23,1246.376
2011-03-24,1251.683
2011-03-25,1248.808
2011-03-28,1244.586
2011-03-29,1247.371
2011-03-30,1267.791
2011-03-31,1266.325
2011-04-01,1284.148
2011-04-04,1283.33
2011-04-05,1284.586
2011-04-06,1289.854
2011-04-07,1280.513
2011-04-08,1290.587
2011-04-11,1278.671
2011-04-12,1249.529
2011-04-13,1257.725
2011-04-14,1257.066
2011-04-15,1254.329
2011-04-18,1233.224
2011-04-19,1251.433
2011-04-20,1269.678
2011-04-21,1280.614
2011-04-22,1280.614
2011-04-25,1270.046
2011-04-26,1275.344
2011-04-27,1264.373
2011-04-28,1277.204
2011-04-29,1284.181
2011-05-02,1290.306
2011-05-03,1269.671
2011-05-04,1252.265
2011-05-05,1231.969
2011-05-06,1250.152
2011-05-09,1249.721
2011-05-10,1258.654
2011-05-11,1253.096
2011-05-12,1236.016
2011-05-13,1236.363
2011-05-16,1232.382
2011-05-17,1229.941
2011-05-18,1244.423
2011-05-19,1251.827
2011-05-20,1249.287
2011-05-23,1242.464
2011-05-24,1235.852
2011-05-25,1249.117
2011-05-26,1240.13
2011-05-27,1242.928
2011-05-30,1244.252
2011-05-31,1254.326
2011-06-01,1223.293
2011-06-02,1215.195
2011-06-03,1216.817
2011-06-06,1199.332
2011-06-07,1202.96
2011-06-08,1192.537
2011-06-09,1199.838
2011-06-10,1183.739
2011-06-13,1175.702
2011-06-14,1199.497
2011-06-15,1185.091
2011-06-16,1162.596
2011-06-17,1166.498
2011-06-20,1171.694
2011-06-21,1194.724
2011-06-22,1193.904
2011-06-23,1173.522
2011-06-24,1164.211
2011-06-27,1166.49
2011-06-28,1180.54
2011-06-29,1202.911
2011-06-30,1222.054
2011-07-01,1225.482
2011-07-04,1234.138
2011-07-05,1232.701
2011-07-06,1225.078
2011-07-07,1234.149
2011-07-08,1220.319
2011-07-11,1198.774
2011-07-12,1199.837
2011-07-13,1219.444
2011-07-14,1214.066
2011-07-15,1217.735
2011-07-18,1202.053
2011-07-19,1225.347
2011-07-20,1233.019
2011-07-21,1246.957
2011-07-22,1241.864
2011-07-25,1241.749
2011-07-26,1231.576
2011-07-27,1205.019
2011-07-28,1208.023
2011-07-29,1192.544
2011-08-01,1185.216
2011-08-02,1163.847
2011-08-03,1163.918
2011-08-04,1119.908
2011-08-05,1091.838
2011-08-08,1036.685
2011-08-09,1074.576
2011-08-10,1079.207
2011-08-11,1109.36
2011-08-12,1110.616
2011-08-15,1130.567
2011-08-16,1121.605
2011-08-17,1130.728
2011-08-18,1082.337
2011-08-19,1065.585
2011-08-22,1061.143
2011-08-23,1087.0
2011-08-24,1096.559
2011-08-25,1092.408
2011-08-26,1083.283
2011-08-29,1113.638
2011-08-30,1117.935
2011-08-31,1139.664
2011-09-01,1135.177
2011-09-02,1117.917
2011-09-05,1106.404
2011-09-06,1095.479
2011-09-07,1116.319
2011-09-08,1114.923
2011-09-09,1076.368
2011-09-12,1054.939
2011-09-13,1068.928
2011-09-14,1072.313
2011-09-15,1096.991
2011-09-16,1088.086
2011-09-19,1073.819
2011-09-20,1076.289
2011-09-21,1048.715
2011-09-22,989.008
2011-09-23,989.684
2011-09-26,1005.752
2011-09-27,1033.047
2011-09-28,1015.225
2011-09-29,1016.933
2011-09-30,1001.947
2011-10-03,964.378
2011-10-04,943.628
2011-10-05,975.166
2011-10-06,1002.001
2011-10-07,1001.359
2011-10-10,1005.896
2011-10-11,1024.12
2011-10-12,1053.752
2011-10-13,1031.091
2011-10-14,1056.517
2011-10-17,1040.431
2011-10-18,1048.256
2011-10-19,1046.567
2011-10-20,1035.724
2011-10-21,1058.487
2011-10-24,1077.934
2011-10-25,1056.788
2011-10-26,1064.573
2011-10-27,1112.586
2011-10-28,1116.453
2011-10-31,1096.809
2011-11-01,1048.94
2011-11-02,1065.728
2011-11-03,1081.033
2011-11-04,1066.874
2011-11-07,1068.714
2011-11-08,1076.615
2011-11-09,1045.975
2011-11-10,1039.389
2011-11-11,1060.389
2011-11-14,1053.058
2011-11-15,1045.678
2011-11-16,1043.069
2011-11-17,1022.904
2011-11-18,1021.307
2011-11-21,998.42
2011-11-22,1002.506
2011-11-23,976.54
2011-11-24,968.154
2011-11-25,968.436
2011-11-28,997.678
2011-11-29,1009.727
2011-11-30,1060.622
2011-12-01,1052.069
2011-12-02,1061.644
2011-12-05,1073.217
2011-12-06,1065.258
2011-12-07,1074.033
2011-12-08,1049.833
2011-12-09,1053.19
2011-12-12,1039.606
2011-12-13,1026.348
2011-12-14,999.765
2011-12-15,1003.319
2011-12-16,1016.801
2011-12-19,1008.889
2011-12-20,1028.652
2011-12-21,1031.36
2011-12-22,1053.822
2011-12-23,1060.878
2011-12-26,1060.878
2011-12-27,1059.528
2011-12-28,1045.321
2011-12-29,1054.85
2011-12-30,1069.544
2012-01-02,1069.544
2012-01-03,1103.418
2012-01-04,1101.843
2012-01-05,1092.759
2012-01-06,1087.292
2012-01-09,1086.27
2012-01-10,1100.392
2012-01-11,1097.183
2012-01-12,1099.022
2012-01-13,1089.541
2012-01-16,1100.258
2012-01-17,1101.411
2012-01-18,1110.427
2012-01-19,1125.239
2012-01-20,1123.709
2012-01-23,1146.508
2012-01-24,1135.055
2012-01-25,1137.77
2012-01-26,1139.802
2012-01-27,1134.273
2012-01-30,1129.951
2012-01-31,1132.837
2012-02-01,1145.849
2012-02-02,1146.162
2012-02-03,1158.335
2012-02-06,1157.651
2012-02-07,1152.821
2012-02-08,1154.162
2012-02-09,1153.783
2012-02-10,1136.08
2012-02-13,1138.79
2012-02-14,1134.294
2012-02-15,1139.537
2012-02-16,1146.541
2012-02-17,1150.618
2012-02-20,1156.068
2012-02-21,1164.951
2012-02-22,1165.085
2012-02-23,1171.139
2012-02-24,1172.396
2012-02-27,1169.569
2012-02-28,1179.171
2012-02-29,1188.182
2012-03-01,1196.499
2012-03-02,1186.606
2012-03-05,1171.375
2012-03-06,1139.677
2012-03-07,1144.301
2012-03-08,1166.632
2012-03-09,1176.93
2012-03-12,1165.332
2012-03-13,1185.297
2012-03-14,1175.678
2012-03-15,1182.232
2012-03-16,1188.813
2012-03-19,1193.237
2012-03-20,1179.52
2012-03-21,1181.365
2012-03-22,1166.978
2012-03-23,1176.768
2012-03-26,1193.787
2012-03-27,1187.81
2012-03-28,1175.867
2012-03-29,1163.481
2012-03-30,1166.44
2012-04-02,1184.793
2012-04-03,1174.792
2012-04-04,1154.728
2012-04-05,1152.805
2012-04-06,1152.805
2012-04-09,1135.301
2012-04-10,1118.352
2012-04-11,1130.108
2012-04-12,1153.759
2012-04-13,1135.781
2012-04-16,1134.987
2012-04-17,1160.793
2012-04-18,1159.779
2012-04-19,1156.77
2012-04-20,1158.22
2012-04-23,1143.688
2012-04-24,1150.83
2012-04-25,1163.378
2012-04-26,1168.331
2012-04-27,1181.164
2012-04-30,1178.71
2012-05-01,1187.275
2012-05-02,1172.018
2012-05-03,1156.476
2012-05-04,1129.411
2012-05-07,1127.038
2012-05-08,1107.774
2012-05-09,1098.137
2012-05-10,1107.568
2012-05-11,1111.962
2012-05-14,1087.085
2012-05-15,1073.109
2012-05-16,1063.68
2012-05-17,1047.328
2012-05-18,1039.913
2012-05-21,1035.994
2012-05-22,1057.988
2012-05-23,1053.956
2012-05-24,1052.676
2012-05-25,1047.331
2012-05-28,1052.126
2012-05-29,1062.741
2012-05-30,1034.141
2012-05-31,1036.209
2012-06-01,1010.174
2012-06-04,1005.539
2012-06-05,1024.748
2012-06-06,1047.564
2012-06-07,1057.297
2012-06-08,1039.462
2012-06-11,1031.931
2012-06-12,1040.829
2012-06-13,1046.456
2012-06-14,1043.708
2012-06-15,1053.749
2012-06-18,1053.537
2012-06-19,1079.473
2012-06-20,1075.099
2012-06-21,1040.872
2012-06-22,1039.899
2012-06-25,1021.759
2012-06-26,1025.65
2012-06-27,1038.51
2012-06-28,1036.657
2012-06-29,1067.653
2012-07-02,1068.072
2012-07-03,1095.748
2012-07-04,1104.529
2012-07-05,1094.987
2012-07-06,1074.551
2012-07-09,1070.423
2012-07-10,1060.506
2012-07-11,1067.589
2012-07-12,1051.438
2012-07-13,1072.59
2012-07-16,1070.903
2012-07-17,1074.616
2012-07-18,1083.412
2012-07-19,1095.341
2012-07-20,1087.983
2012-07-23,1074.965
2012-07-24,1063.816
2012-07-25,1063.299
2012-07-26,1088.724
2012-07-27,1109.377
2012-07-30,1112.942
2012-07-31,1107.125
2012-08-01,1103.291
2012-08-02,1088.132
2012-08-03,1108.05
2012-08-06,1108.216
2012-08-07,1127.924
2012-08-08,1122.245
2012-08-09,1131.054
2012-08-10,1135.146
2012-08-13,1129.361
2012-08-14,1134.642
2012-08-15,1140.946
2012-08-16,1153.153
2012-08-17,1159.903
2012-08-20,1156.026
2012-08-21,1164.349
2012-08-22,1151.839
2012-08-23,1147.642
2012-08-24,1149.975
2012-08-27,1152.565
2012-08-28,1155.478
2012-08-29,1153.17
2012-08-30,1138.236
2012-08-31,1147.547
2012-09-03,1147.082
2012-09-04,1144.404
2012-09-05,1143.515
2012-09-06,1168.325
2012-09-07,1187.426
2012-09-10,1186.202
2012-09-11,1191.519
2012-09-12,1187.462
2012-09-13,1198.026
2012-09-14,1222.713
2012-09-17,1211.756
2012-09-18,1204.715
2012-09-19,1202.944
2012-09-20,1200.934
2012-09-21,1198.643
2012-09-24,1189.811
2012-09-25,1186.671
2012-09-26,1175.478
2012-09-27,1185.837
2012-09-28,1184.702
2012-10-01,1194.482
2012-10-02,1194.582
2012-10-03,1186.542
2012-10-04,1201.866
2012-10-05,1208.064
2012-10-08,1207.445
2012-10-09,1194.869
2012-10-10,1186.511
2012-10-11,1190.696
2012-10-12,1186.819
2012-10-15,1188.629
2012-10-16,1197.706
2012-10-17,1210.346
2012-10-18,1215.099
2012-10-19,1198.487
2012-10-22,1192.176
2012-10-23,1176.625
2012-10-24,1175.674
2012-10-25,1180.38
2012-10-26,1174.993
2012-10-29,1171.414
2012-10-30,1180.48
2012-10-31,1182.118
2012-11-01,1197.976
2012-11-02,1193.919
2012-11-05,1190.606
2012-11-06,1192.846
2012-11-07,1175.785
2012-11-08,1167.855
2012-11-09,1165.571
2012-11-12,1168.863
2012-11-13,1161.543
2012-11-14,1142.727
2012-11-15,1134.08
2012-11-16,1141.261
2012-11-19,1166.476
2012-11-20,1167.709
2012-11-21,1173.368
2012-11-22,1179.108
2012-11-23,1190.634
2012-11-26,1186.897
2012-11-27,1181.782
2012-11-28,1186.869
2012-11-29,1196.799
2012-11-30,1199.378
2012-12-03,1193.783
2012-12-04,1191.928
2012-12-05,1195.792
2012-12-06,1196.688
2012-12-07,1196.654
2012-12-10,1202.29
2012-12-11,1208.296
2012-12-12,1216.659
2012-12-13,1213.58
2012-12-14,1211.404
2012-12-17,1212.688
2012-12-18,1222.649
2012-12-19,1229.846
2012-12-20,1227.746
2012-12-21,1220.567
2012-12-24,1222.704
2012-12-25,1222.704
2012-12-26,1220.183
2012-12-27,1219.334
2012-12-28,1212.099
2012-12-31,1221.547
2013-01-01,1221.547
2013-01-02,1246.459
2013-01-03,1242.971
2013-01-04,1249.734
2013-01-07,1247.112
2013-01-08,1244.299
2013-01-09,1246.084
2013-01-10,1249.385
2013-01-11,1250.938
2013-01-14,1249.244
2013-01-15,1256.267
2013-01-16,1251.121
2013-01-17,1259.006
2013-01-18,1254.177
2013-01-21,1260.847
2013-01-22,1267.206
2013-01-23,1258.851
2013-01-24,1256.041
2013-01-25,1249.762
2013-01-28,1251.306
2013-01-29,1257.003
2013-01-30,1254.751
2013-01-31,1249.163
2013-02-01,1256.791
2013-02-04,1249.291
2013-02-05,1253.693
2013-02-06,1254.878
2013-02-07,1249.532
2013-02-08,1249.645
2013-02-11,1241.728
2013-02-12,1249.104
2013-02-13,1250.249
2013-02-14,1247.06
2013-02-15,1236.244
2013-02-18,1231.347
2013-02-19,1242.221
2013-02-20,1233.579
2013-02-21,1219.46
2013-02-22,1221.232
2013-02-25,1210.161
2013-02-26,1207.379
2013-02-27,1216.081
2013-02-28,1222.089
2013-03-01,1217.513
2013-03-04,1211.051
2013-03-05,1217.184
2013-03-06,1219.502
2013-03-07,1220.974
2013-03-08,1224.534
2013-03-11,1227.728
2013-03-12,1228.653
2013-03-13,1212.777
2013-03-14,1219.961
2013-03-15,1233.604
2013-03-18,1223.199
2013-03-19,1215.116
2013-03-20,1219.248
2013-03-21,1214.212
2013-03-22,1218.142
2013-03-25,1213.265
2013-03-26,1224.345
2013-03-27,1218.777
2013-03-28,1224.994
2013-03-29,1224.994
2013-04-01,1221.713
2013-04-02,1229.126
2013-04-03,1209.89
2013-04-04,1195.467
2013-04-05,1182.456
2013-04-08,1184.758
2013-04-09,1202.215
2013-04-10,1214.225
2013-04-11,1212.878
2013-04-12,1201.228
2013-04-15,1163.516
2013-04-16,1175.017
2013-04-17,1154.348
2013-04-18,1159.49
2013-04-19,1163.611
2013-04-22,1162.869
2013-04-23,1168.054
2013-04-24,1180.117
2013-04-25,1192.901
2013-04-26,1188.699
2013-04-29,1202.135
2013-04-30,1226.149
2013-05-01,1211.867
2013-05-02,1220.152
2013-05-03,1226.35
2013-05-06,1227.978
2013-05-07,1236.576
2013-05-08,1248.384
2013-05-09,1244.185
2013-05-10,1238.233
2013-05-13,1234.552
2013-05-14,1230.22
2013-05-15,1220.253
2013-05-16,1224.964
2013-05-17,1224.463
2013-05-20,1223.748
2013-05-21,1238.509
2013-05-22,1233.474
2013-05-23,1226.144
2013-05-24,1228.538
2013-05-27,1228.588
2013-05-28,1228.203
2013-05-29,1223.983
2013-05-30,1232.561
2013-05-31,1217.142
2013-06-03,1214.879
2013-06-04,1213.673
2013-06-05,1197.886
2013-06-06,1198.631
2013-06-07,1207.338
2013-06-10,1212.152
2013-06-11,1195.789
2013-06-12,1186.042
2013-06-13,1202.617
2013-06-14,1193.914
2013-06-17,1203.411
2013-06-18,1204.796
2013-06-19,1197.745
2013-06-20,1150.99
2013-06-21,1141.905
2013-06-24,1120.494
2013-06-25,1136.582
2013-06-26,1140.483
2013-06-27,1146.826
2013-06-28,1153.444
2013-07-01,1158.606
2013-07-02,1155.479
2013-07-03,1153.787
2013-07-04,1157.564
2013-07-05,1146.72
2013-07-08,1157.781
2013-07-09,1168.92
2013-07-10,1172.424
2013-07-11,1204.159
2013-07-12,1200.964
2013-07-15,1203.647
2013-07-16,1207.895
2013-07-17,1209.755
2013-07-18,1223.267
2013-07-19,1233.289
2013-07-22,1248.439
2013-07-23,1255.694
2013-07-24,1247.646
2013-07-25,1249.852
2013-07-26,1247.627
2013-07-29,1252.861
2013-07-30,1244.016
2013-07-31,1235.573
2013-08-01,1240.039
2013-08-02,1238.395
2013-08-05,1234.644
2013-08-06,1223.463
2013-08-07,1209.897
2013-08-08,1231.555
2013-08-09,1241.496
2013-08-12,1246.686
2013-08-13,1246.9
2013-08-14,1253.878
2013-08-15,1256.79
2013-08-16,1261.041
2013-08-19,1249.883
2013-08-20,1251.055
2013-08-21,1234.914
2013-08-22,1237.984
2013-08-23,1246.238
2013-08-26,1247.597
2013-08-27,1231.903
2013-08-28,1234.152
2013-08-29,1241.188
2013-08-30,1232.811
2013-09-02,1233.512
2013-09-03,1241.758
2013-09-04,1249.623
2013-09-05,1257.34
2013-09-06,1272.485
2013-09-09,1276.202
2013-09-10,1271.72
2013-09-11,1277.941
2013-09-12,1268.576
2013-09-13,1266.944
2013-09-16,1278.629
2013-09-17,1284.269
2013-09-18,1291.22
2013-09-19,1296.994
2013-09-20,1278.137
2013-09-23,1278.583
2013-09-24,1281.644
2013-09-25,1284.482
2013-09-26,1283.067
2013-09-27,1286.337
2013-09-30,1285.107
2013-10-01,1283.544
2013-10-02,1279.15
2013-10-03,1271.146
2013-10-04,1275.427
2013-10-07,1276.365
2013-10-08,1262.112
2013-10-09,1256.07
2013-10-10,1274.261
2013-10-11,1276.235
2013-10-14,1281.045
2013-10-15,1283.148
2013-10-16,1288.006
2013-10-17,1306.613
2013-10-18,1315.986
2013-10-21,1321.008
2013-10-22,1331.379
2013-10-23,1312.021
2013-10-24,1315.067
2013-10-25,1321.501
2013-10-28,1320.735
2013-10-29,1328.684
2013-10-30,1331.364
2013-10-31,1326.708
2013-11-01,1318.682
2013-11-04,1325.563
2013-11-05,1321.418
2013-11-06,1328.931
2013-11-07,1316.257
2013-11-08,1321.184
2013-11-11,1321.705
2013-11-12,1314.491
2013-11-13,1323.822
2013-11-14,1326.45
2013-11-15,1336.194
2013-11-18,1339.171
2013-11-19,1337.468
2013-11-20,1335.874
2013-11-21,1330.56
2013-11-22,1328.875
2013-11-25,1322.988
2013-11-26,1311.757
2013-11-27,1307.605
2013-11-28,1307.542
2013-11-29,1310.558
2013-12-02,1304.158
2013-12-03,1290.883
2013-12-04,1285.185
2013-12-05,1278.186
2013-12-06,1287.3
2013-12-09,1289.608
2013-12-10,1296.514
2013-12-11,1278.385
2013-12-12,1273.46
2013-12-13,1277.8
2013-12-16,1288.176
2013-12-17,1283.193
2013-12-18,1290.154
2013-12-19,1293.003
2013-12-20,1296.374
2013-12-23,1312.266
2013-12-24,1317.405
2013-12-25,1317.405
2013-12-26,1315.547
2013-12-27,1317.719
2013-12-30,1318.332
2013-12-31,1328.475
2014-01-01,1328.475
2014-01-02,1325.195
2014-01-03,1322.876
2014-01-06,1312.824
2014-01-07,1307.629
2014-01-08,1303.095
2014-01-09,1296.97
2014-01-10,1299.009
2014-01-13,1300.13
2014-01-14,1289.293
2014-01-15,1297.115
2014-01-16,1304.86
2014-01-17,1309.796
2014-01-20,1319.308
2014-01-21,1315.228
2014-01-22,1308.038
2014-01-23,1295.325
2014-01-24,1282.123
2014-01-27,1266.983
2014-01-28,1263.936
2014-01-29,1262.227
2014-01-30,1262.672
2014-01-31,1260.264
2014-02-03,1250.529
2014-02-04,1247.697
2014-02-05,1250.648
2014-02-06,1271.15
2014-02-07,1283.438
2014-02-10,1281.254
2014-02-11,1289.715
2014-02-12,1297.829
2014-02-13,1308.65
2014-02-14,1317.008
2014-02-17,1317.668
2014-02-18,1319.32
2014-02-19,1310.869
2014-02-20,1313.708
2014-02-21,1306.834
2014-02-24,1315.815
2014-02-25,1313.501
2014-02-26,1308.824
2014-02-27,1306.727
2014-02-28,1315.639
2014-03-03,1313.809
2014-03-04,1315.501
2014-03-05,1322.053
2014-03-06,1333.973
2014-03-07,1321.804
2014-03-10,1318.863
2014-03-11,1321.017
2014-03-12,1322.295
2014-03-13,1327.87
2014-03-14,1322.663
2014-03-17,1325.278
2014-03-18,1330.058
2014-03-19,1313.411
2014-03-20,1308.66
2014-03-21,1315.088
2014-03-24,1308.128
2014-03-25,1315.645
2014-03-26,1306.592
2014-03-27,1318.639
2014-03-28,1325.606
2014-03-31,1333.662
2014-04-01,1340.211
2014-04-02,1347.188
2014-04-03,1346.451
2014-04-04,1354.495
2014-04-07,1344.455
2014-04-08,1361.608
2014-04-09,1365.959
2014-04-10,1356.279
2014-04-11,1347.827
2014-04-14,1350.112
2014-04-15,1346.052
2014-04-16,1354.003
2014-04-17,1363.425
2014-04-18,1363.425
2014-04-21,1355.67
2014-04-22,1358.009
2014-04-23,1359.462
2014-04-24,1359.571
2014-04-25,1357.161
2014-04-28,1356.073
2014-04-29,1374.355
2014-04-30,1377.865
2014-05-01,1375.495
2014-05-02,1387.012
2014-05-05,1381.62
2014-05-06,1384.363
2014-05-07,1385.356
2014-05-08,1380.203
2014-05-09,1372.94
2014-05-12,1384.538
2014-05-13,1387.007
2014-05-14,1387.635
2014-05-15,1382.309
2014-05-16,1372.1
2014-05-19,1375.324
2014-05-20,1368.624
2014-05-21,1375.48
2014-05-22,1385.701
2014-05-23,1388.812
2014-05-26,1394.242
2014-05-27,1387.777
2014-05-28,1383.815
2014-05-29,1384.616
2014-05-30,1384.097
2014-06-02,1385.27
2014-06-03,1388.059
2014-06-04,1390.114
2014-06-05,1389.352
2014-06-06,1394.842
2014-06-09,1402.912
2014-06-10,1406.491
2014-06-11,1411.835
2014-06-12,1420.851
2014-06-13,1425.792
2014-06-16,1431.15
2014-06-17,1432.395
2014-06-18,1438.077
2014-06-19,1446.754
2014-06-20,1453.304
2014-06-23,1461.343
2014-06-24,1445.508
2014-06-25,1446.474
2014-06-26,1455.98
2014-06-27,1467.922
2014-06-30,1477.252
2014-07-01,1476.351
2014-07-02,1483.255
2014-07-03,1487.111
2014-07-04,1490.159
2014-07-07,1486.52
2014-07-08,1484.357
2014-07-09,1495.371
2014-07-10,1483.815
2014-07-11,1477.712
2014-07-14,1480.239
2014-07-15,1468.06
2014-07-16,1481.113
2014-07-17,1478.491
2014-07-18,1484.538
2014-07-21,1481.626
2014-07-22,1487.026
2014-07-23,1492.51
2014-07-24,1492.581
2014-07-25,1494.814
2014-07-28,1494.81
2014-07-29,1490.807
2014-07-30,1489.987
2014-07-31,1477.973
2014-08-01,1463.225
2014-08-04,1460.411
2014-08-05,1453.03
2014-08-06,1458.056
2014-08-07,1450.757
2014-08-08,1445.126
2014-08-11,1455.793
2014-08-12,1458.673
2014-08-13,1459.531
2014-08-14,1464.062
2014-08-15,1463.485
2014-08-18,1470.145
2014-08-19,1476.462
2014-08-20,1480.727
2014-08-21,1482.572
2014-08-22,1476.48
2014-08-25,1478.644
2014-08-26,1479.721
2014-08-27,1489.664
2014-08-28,1487.588
2014-08-29,1496.527
2014-09-01,1493.979
2014-09-02,1480.703
2014-09-03,1490.563
2014-09-04,1488.328
2014-09-05,1479.064
2014-09-08,1467.663
2014-09-09,1458.419
2014-09-10,1458.637
2014-09-11,1458.408
2014-09-12,1451.987
2014-09-15,1450.45
2014-09-16,1456.476
2014-09-17,1459.936
2014-09-18,1460.746
2014-09-19,1437.255
2014-09-22,1417.576
2014-09-23,1413.567
2014-09-24,1403.132
2014-09-25,1379.867
2014-09-26,1383.286
2014-09-29,1374.504
2014-09-30,1371.797
2014-10-01,1359.584
2014-10-02,1358.695
2014-10-03,1343.928
2014-10-06,1351.655
2014-10-07,1336.851
2014-10-08,1346.349
2014-10-09,1340.417
2014-10-10,1310.622
2014-10-13,1308.168
2014-10-14,1292.93
2014-10-15,1259.325
2014-10-16,1275.889
2014-10-17,1296.847
2014-10-20,1301.977
2014-10-21,1323.945
2014-10-22,1303.83
2014-10-23,1316.425
2014-10-24,1320.176
2014-10-27,1310.376
2014-10-28,1332.769
2014-10-29,1329.242
2014-10-30,1312.945
2014-10-31,1315.058
2014-11-03,1304.433
2014-11-04,1279.205
2014-11-05,1294.293
2014-11-06,1289.88
2014-11-07,1313.311
2014-11-10,1315.46
2014-11-11,1318.525
2014-11-12,1331.9
2014-11-13,1320.252
2014-11-14,1331.574
2014-11-17,1334.447
2014-11-18,1342.422
2014-11-19,1333.157
2014-11-20,1348.1
2014-11-21,1363.22
2014-11-24,1351.51
2014-11-25,1360.155
2014-11-26,1356.764
2014-11-27,1328.081
2014-11-28,1304.28
2014-12-01,1301.003
2014-12-02,1295.523
2014-12-03,1309.263
2014-12-04,1273.183
2014-12-05,1264.896
2014-12-08,1230.764
2014-12-09,1239.247
2014-12-10,1201.184
2014-12-11,1198.553
2014-12-12,1180.255
2014-12-15,1162.728
2014-12-16,1177.732
2014-12-17,1209.983
2014-12-18,1228.086
2014-12-19,1239.672
2014-12-22,1229.929
2014-12-23,1248.587
2014-12-24,1251.443
2014-12-25,1251.443
2014-12-26,1251.227
2014-12-29,1254.731
2014-12-30,1254.017
2014-12-31,1255.846
2015-01-01,1255.846
2015-01-02,1252.512
2015-01-05,1212.65
2015-01-06,1201.688
2015-01-07,1194.735
2015-01-08,1208.047
2015-01-09,1199.558
2015-01-12,1178.424
2015-01-13,1168.42
2015-01-14,1154.603
2015-01-15,1156.754
2015-01-16,1175.21
2015-01-19,1175.483
2015-01-20,1160.828
2015-01-21,1161.317
2015-01-22,1173.776
2015-01-23,1168.493
2015-01-26,1164.97
2015-01-27,1171.566
2015-01-28,1146.684
2015-01-29,1133.448
2015-01-30,1129.134
2015-02-02,1157.906
2015-02-03,1186.218
2015-02-04,1169.145
2015-02-05,1197.383
2015-02-06,1188.375
2015-02-09,1197.552
2015-02-10,1185.787
2015-02-11,1173.232
2015-02-12,1191.809
2015-02-13,1203.621
