Date,EM (EMERGING MARKETS) SMID VALUE SMID (Small+Mid Cap)
2014-12-30,1346.851
2014-12-31,1352.684
2015-01-01,1353.192
2015-01-02,1351.896
2015-01-05,1343.99
2015-01-06,1337.048
2015-01-07,1339.126
2015-01-08,1354.107
2015-01-09,1359.994
2015-01-12,1357.028
2015-01-13,1359.773
2015-01-14,1358.519
2015-01-15,1360.574
2015-01-16,1355.556
2015-01-19,1350.539
2015-01-20,1354.639
2015-01-21,1366.853
2015-01-22,1376.995
2015-01-23,1381.387
2015-01-26,1378.422
2015-01-27,1384.122
2015-01-28,1383.372
2015-01-29,1369.871
2015-01-30,1362.467
2015-02-02,1362.217
2015-02-03,1371.704
2015-02-04,1377.091
2015-02-05,1375.847
2015-02-06,1370.463
2015-02-09,1360.237
2015-02-10,1356.074
2015-02-11,1352.618
2015-02-12,1358.774
2015-02-13,1375.261
2015-02-16,1372.58
2015-02-17,1370.232
2015-02-18,1371.661
2015-02-19,1374.115
2015-02-20,1374.067
2015-02-23,1373.477
2015-02-24,1378.505
2015-02-25,1387.415
2015-02-26,1392.787
2015-02-27,1393.668
2015-03-02,1392.477
2015-03-03,1389.241
2015-03-04,1379.312
2015-03-05,1377.941
2015-03-06,1372.689
2015-03-09,1354.678
2015-03-10,1339.227
2015-03-11,1330.47
2015-03-12,1339.559
2015-03-13,1329.422
2015-03-16,1326.396
2015-03-17,1336.29
2015-03-18,1342.087
2015-03-19,1353.811
2015-03-20,1360.821
2015-03-23,1369.253
2015-03-24,1376.023
2015-03-25,1371.986
2015-03-26,1359.288
2015-03-27,1356.919
2015-03-30,1369.724
2015-03-31,1374.366
2015-04-01,1383.473
2015-04-02,1400.177
2015-04-03,1403.91
2015-04-06,1417.013
2015-04-07,1418.262
2015-04-08,1439.017
2015-04-09,1447.638
2015-04-10,1458.207
2015-04-13,1472.478
2015-04-14,1469.125
2015-04-15,1466.824
2015-04-16,1481.857
2015-04-17,1478.156
2015-04-20,1464.46
2015-04-21,1471.61
2015-04-22,1485.773
2015-04-23,1490.66
2015-04-24,1493.121
2015-04-27,1508.757
2015-04-28,1512.092
2015-04-29,1507.838
2015-04-30,1501.672
2015-05-01,1499.619
2015-05-04,1503.217
2015-05-05,1500.352
2015-05-06,1483.525
2015-05-07,1456.266
2015-05-08,1477.128
2015-05-11,1481.062
2015-05-12,1473.332
2015-05-13,1483.529
2015-05-14,1492.414
2015-05-15,1499.174
2015-05-18,1501.634
2015-05-19,1507.404
2015-05-20,1503.397
2015-05-21,1494.06
2015-05-22,1501.099
2015-05-25,1499.221
2015-05-26,1495.309
2015-05-27,1490.334
2015-05-28,1477.238
2015-05-29,1473.678
2015-06-01,1474.613
2015-06-02,1464.337
2015-06-03,1462.132
2015-06-04,1447.002
2015-06-05,1434.19
2015-06-08,1420.572
2015-06-09,1405.081
2015-06-10,1417.085
2015-06-11,1413.313
2015-06-12,1412.431
2015-06-15,1399.229
2015-06-16,1388.901
2015-06-17,1396.687
2015-06-18,1412.994
2015-06-19,1410.618
2015-06-22,1424.22
2015-06-23,1430.409
2015-06-24,1428.277
2015-06-25,1429.179
2015-06-26,1415.868
2015-06-29,1381.875
2015-06-30,1396.898
2015-07-01,1401.342
2015-07-02,1396.231
2015-07-03,1383.453
2015-07-06,1351.324
2015-07-07,1328.301
2015-07-08,1287.829
2015-07-09,1320.778
2015-07-10,1339.584
2015-07-13,1356.422
2015-07-14,1355.328
2015-07-15,1348.457
2015-07-16,1356.089
2015-07-17,1359.045
2015-07-20,1349.238
2015-07-21,1351.114
2015-07-22,1341.309
2015-07-23,1332.613
2015-07-24,1314.723
2015-07-27,1279.044
2015-07-28,1277.776
2015-07-29,1284.095
2015-07-30,1279.779
2015-07-31,1289.776
2015-08-03,1273.201
2015-08-04,1278.603
2015-08-05,1281.224
2015-08-06,1277.241
2015-08-07,1278.212
2015-08-10,1282.462
2015-08-11,1264.926
2015-08-12,1238.914
2015-08-13,1244.177
2015-08-14,1245.407
2015-08-17,1232.764
2015-08-18,1217.862
2015-08-19,1204.094
2015-08-20,1190.936
2015-08-21,1160.549
2015-08-24,1091.386
2015-08-25,1108.843
2015-08-26,1118.418
2015-08-27,1149.305
2015-08-28,1165.051
2015-08-31,1160.085
2015-09-01,1145.61
2015-09-02,1138.496
2015-09-03,1143.424
2015-09-04,1125.921
2015-09-07,1117.351
2015-09-08,1129.615
2015-09-09,1158.752
2015-09-10,1162.736
2015-09-11,1167.209
2015-09-14,1169.71
2015-09-15,1167.436
2015-09-16,1186.867
2015-09-17,1193.444
2015-09-18,1202.405
2015-09-21,1187.904
2015-09-22,1181.873
2015-09-23,1159.867
2015-09-24,1152.403
2015-09-25,1157.065
2015-09-28,1148.229
2015-09-29,1140.776
2015-09-30,1152.808
2015-10-01,1162.764
2015-10-02,1169.983
2015-10-05,1191.905
2015-10-06,1198.479
2015-10-07,1218.202
2015-10-08,1214.145
2015-10-09,1227.491
2015-10-12,1243.462
2015-10-13,1233.6
2015-10-14,1229.561
2015-10-15,1250.813
2015-10-16,1250.304
2015-10-19,1252.497
2015-10-20,1251.546
2015-10-21,1243.233
2015-10-22,1239.412
2015-10-23,1250.439
2015-10-26,1252.325
2015-10-27,1246.699
2015-10-28,1242.9
2015-10-29,1223.796
2015-10-30,1223.473
2015-11-02,1225.727
2015-11-03,1238.973
2015-11-04,1246.782
2015-11-05,1240.364
2015-11-06,1224.455
2015-11-09,1205.929
2015-11-10,1193.044
2015-11-11,1191.254
2015-11-12,1188.499
2015-11-13,1175.218
2015-11-16,1165.547
2015-11-17,1177.15
2015-11-18,1171.133
2015-11-19,1192.46
2015-11-20,1200.858
2015-11-23,1195.815
2015-11-24,1196.83
2015-11-25,1192.592
2015-11-26,1194.771
2015-11-27,1184.322
2015-11-30,1170.782
2015-12-01,1182.944
2015-12-02,1180.01
2015-12-03,1175.595
2015-12-04,1170.177
2015-12-07,1165.717
2015-12-08,1146.184
2015-12-09,1141.423
2015-12-10,1129.4
2015-12-11,1106.157
2015-12-14,1102.505
2015-12-15,1114.133
2015-12-16,1126.781
2015-12-17,1140.963
2015-12-18,1137.201
2015-12-21,1144.243
2015-12-22,1146.157
2015-12-23,1155.682
2015-12-24,1157.648
2015-12-25,1158.993
2015-12-28,1155.674
2015-12-29,1157.951
2015-12-30,1152.451
2015-12-31,1157.064
2016-01-01,1158.505
2016-01-04,1123.346
2016-01-05,1127.017
2016-01-06,1119.839
2016-01-07,1088.159
2016-01-08,1093.278
2016-01-11,1068.268
2016-01-12,1065.67
2016-01-13,1074.921
2016-01-14,1060.117
2016-01-15,1037.852
2016-01-18,1030.89
2016-01-19,1042.049
2016-01-20,1011.169
2016-01-21,1003.433
2016-01-22,1029.009
2016-01-25,1038.622
2016-01-26,1028.389
2016-01-27,1037.1
2016-01-28,1045.059
2016-01-29,1069.14
2016-02-01,1073.504
2016-02-02,1061.173
2016-02-03,1046.409
2016-02-04,1067.79
2016-02-05,1069.732
2016-02-08,1064.836
2016-02-09,1059.834
2016-02-10,1059.086
2016-02-11,1036.887
2016-02-12,1029.668
2016-02-15,1054.62
2016-02-16,1060.058
2016-02-17,1064.079
2016-02-18,1076.648
2016-02-19,1074.744
2016-02-22,1083.713
2016-02-23,1080.487
2016-02-24,1071.05
2016-02-25,1069.1
2016-02-26,1074.376
2016-02-29,1078.713
2016-03-01,1094.307
2016-03-02,1116.805
2016-03-03,1133.63
2016-03-04,1150.163
2016-03-07,1161.257
2016-03-08,1155.296
2016-03-09,1150.004
2016-03-10,1158.577
2016-03-11,1168.553
2016-03-14,1169.698
2016-03-15,1154.671
2016-03-16,1153.582
2016-03-17,1188.116
2016-03-18,1198.425
2016-03-21,1201.122
2016-03-22,1204.852
2016-03-23,1193.441
2016-03-24,1182.623
2016-03-25,1181.725
2016-03-28,1179.87
2016-03-29,1182.626
2016-03-30,1211.715
2016-03-31,1217.862
2016-04-01,1207.42
2016-04-04,1207.257
2016-04-05,1194.331
2016-04-06,1190.046
2016-04-07,1191.172
2016-04-08,1200.292
2016-04-11,1213.707
2016-04-12,1222.602
2016-04-13,1235.596
2016-04-14,1237.415
2016-04-15,1238.985
2016-04-18,1235.651
2016-04-19,1250.375
2016-04-20,1249.773
2016-04-21,1253.292
2016-04-22,1243.423
2016-04-25,1236.85
2016-04-26,1236.751
2016-04-27,1235.073
2016-04-28,1241.025
2016-04-29,1240.828
2016-05-02,1235.82
2016-05-03,1220.655
2016-05-04,1202.905
2016-05-05,1198.183
2016-05-06,1193.024
2016-05-09,1181.429
2016-05-10,1185.162
2016-05-11,1189.653
2016-05-12,1189.453
2016-05-13,1175.006
2016-05-16,1171.015
2016-05-17,1176.786
2016-05-18,1168.553
2016-05-19,1149.875
2016-05-20,1156.338
2016-05-23,1162.125
2016-05-24,1157.059
2016-05-25,1168.906
2016-05-26,1174.962
2016-05-27,1179.633
2016-05-30,1176.833
2016-05-31,1178.448
2016-06-01,1180.528
2016-06-02,1181.203
2016-06-03,1192.697
2016-06-06,1201.698
2016-06-07,1220.418
2016-06-08,1229.317
2016-06-09,1224.418
2016-06-10,1208.952
2016-06-13,1186.139
2016-06-14,1179.671
2016-06-15,1184.131
2016-06-16,1170.89
2016-06-17,1181.552
2016-06-20,1199.392
2016-06-21,1206.521
2016-06-22,1214.494
2016-06-23,1220.659
2016-06-24,1172.678
2016-06-27,1163.96
2016-06-28,1178.968
2016-06-29,1201.615
2016-06-30,1214.96
2016-07-01,1223.672
2016-07-04,1231.817
2016-07-05,1220.17
2016-07-06,1206.619
2016-07-07,1216.736
2016-07-08,1217.677
2016-07-11,1242.684
2016-07-12,1252.366
2016-07-13,1258.637
2016-07-14,1269.669
2016-07-15,1272.214
2016-07-18,1271.552
2016-07-19,1270.757
2016-07-20,1271.759
2016-07-21,1275.941
2016-07-22,1277.895
2016-07-25,1275.795
2016-07-26,1280.014
2016-07-27,1286.621
2016-07-28,1290.752
2016-07-29,1293.377
2016-08-01,1308.363
2016-08-02,1301.16
2016-08-03,1291.52
2016-08-04,1304.244
2016-08-05,1315.159
2016-08-08,1324.922
2016-08-09,1333.604
2016-08-10,1338.49
2016-08-11,1339.051
2016-08-12,1338.341
2016-08-15,1344.977
2016-08-16,1346.867
2016-08-17,1336.094
2016-08-18,1346.047
2016-08-19,1334.875
2016-08-22,1321.985
2016-08-23,1323.304
2016-08-24,1311.533
2016-08-25,1316.57
2016-08-26,1321.553
2016-08-29,1308.377
2016-08-30,1313.247
2016-08-31,1308.841
2016-09-01,1305.714
2016-09-02,1315.027
2016-09-05,1328.892
2016-09-06,1345.243
2016-09-07,1349.433
2016-09-08,1351.884
2016-09-09,1333.444
2016-09-12,1300.03
2016-09-13,1294.344
2016-09-14,1295.209
2016-09-15,1297.989
2016-09-16,1294.395
2016-09-19,1309.693
2016-09-20,1311.995
2016-09-21,1319.942
2016-09-22,1339.63
2016-09-23,1338.958
2016-09-26,1323.564
2016-09-27,1329.284
2016-09-28,1330.483
2016-09-29,1331.257
2016-09-30,1320.749
2016-10-03,1330.982
2016-10-04,1335.941
2016-10-05,1333.647
2016-10-06,1331.958
2016-10-07,1328.101
2016-10-10,1332.369
2016-10-11,1318.184
2016-10-12,1314.594
2016-10-13,1298.162
2016-10-14,1306.802
2016-10-17,1301.603
2016-10-18,1321.901
2016-10-19,1328.841
2016-10-20,1327.638
2016-10-21,1325.724
2016-10-24,1334.162
2016-10-25,1334.235
2016-10-26,1324.974
2016-10-27,1318.35
2016-10-28,1313.296
2016-10-31,1314.125
2016-11-01,1311.422
2016-11-02,1295.015
2016-11-03,1290.638
2016-11-04,1282.974
2016-11-07,1300.25
2016-11-08,1308.869
2016-11-09,1276.9
2016-11-10,1280.7
2016-11-11,1249.75
2016-11-14,1243.082
2016-11-15,1244.059
2016-11-16,1249.506
2016-11-17,1247.545
2016-11-18,1242.275
2016-11-21,1241.146
2016-11-22,1253.627
2016-11-23,1251.975
2016-11-24,1246.637
2016-11-25,1251.72
2016-11-28,1258.728
2016-11-29,1255.585
2016-11-30,1259.62
2016-12-01,1253.006
2016-12-02,1248.152
2016-12-05,1247.238
2016-12-06,1258.799
2016-12-07,1267.562
2016-12-08,1282.968
2016-12-09,1277.832
2016-12-12,1272.064
2016-12-13,1279.922
2016-12-14,1272.181
2016-12-15,1257.998
2016-12-16,1256.102
2016-12-19,1248.064
2016-12-20,1243.997
2016-12-21,1245.656
2016-12-22,1235.043
2016-12-23,1232.173
2016-12-26,1231.042
2016-12-27,1234.175
2016-12-28,1243.79
2016-12-29,1253.146
2016-12-30,1259.907
2017-01-02,1262.063
2017-01-03,1266.585
2017-01-04,1272.452
2017-01-05,1287.274
2017-01-06,1283.914
2017-01-09,1277.644
2017-01-10,1288.269
2017-01-11,1290.696
2017-01-12,1308.111
2017-01-13,1308.961
2017-01-16,1300.946
2017-01-17,1309.577
2017-01-18,1315.885
2017-01-19,1306.596
2017-01-20,1304.781
2017-01-23,1318.719
2017-01-24,1330.099
2017-01-25,1330.538
2017-01-26,1334.86
2017-01-27,1331.848
2017-01-30,1329.781
2017-01-31,1327.51
2017-02-01,1336.657
2017-02-02,1345.41
2017-02-03,1351.55
2017-02-06,1357.996
2017-02-07,1356.806
2017-02-08,1364.242
2017-02-09,1371.259
2017-02-10,1377.025
2017-02-13,1386.3
2017-02-14,1388.425
2017-02-15,1393.192
2017-02-16,1395.468
2017-02-17,1389.353
2017-02-20,1392.181
2017-02-21,1396.17
2017-02-22,1402.341
2017-02-23,1407.204
2017-02-24,1399.361
2017-02-27,1395.85
2017-02-28,1393.667
2017-03-01,1397.111
2017-03-02,1391.583
2017-03-03,1384.231
2017-03-06,1388.504
2017-03-07,1395.809
2017-03-08,1391.448
2017-03-09,1372.561
2017-03-10,1374.91
2017-03-13,1390.953
2017-03-14,1394.382
2017-03-15,1401.972
2017-03-16,1432.069
2017-03-17,1434.52
2017-03-20,1439.032
2017-03-21,1440.546
2017-03-22,1432.224
2017-03-23,1438.962
2017-03-24,1438.875
2017-03-27,1427.964
2017-03-28,1433.677
2017-03-29,1435.981
2017-03-30,1434.585
2017-03-31,1426.159
2017-04-03,1434.52
2017-04-04,1433.315
2017-04-05,1436.103
2017-04-06,1429.011
2017-04-07,1428.245
2017-04-10,1418.945
2017-04-11,1417.425
2017-04-12,1419.772
2017-04-13,1432.37
2017-04-14,1426.391
2017-04-17,1428.945
2017-04-18,1422.533
2017-04-19,1415.677
2017-04-20,1420.936
2017-04-21,1422.902
2017-04-24,1432.341
2017-04-25,1446.359
2017-04-26,1447.514
2017-04-27,1441.894
2017-04-28,1440.356
2017-05-01,1441.493
2017-05-02,1454.232
2017-05-03,1449.83
2017-05-04,1441.586
2017-05-05,1434.934
2017-05-08,1438.704
2017-05-09,1437.994
2017-05-10,1444.797
2017-05-11,1450.847
2017-05-12,1449.922
2017-05-15,1458.961
2017-05-16,1466.938
2017-05-17,1461.46
2017-05-18,1429.871
2017-05-19,1440.881
2017-05-22,1448.349
2017-05-23,1448.668
2017-05-24,1448.322
2017-05-25,1463.402
2017-05-26,1468.106
2017-05-29,1462.209
2017-05-30,1461.332
2017-05-31,1460.693
2017-06-01,1461.891
2017-06-02,1471.163
2017-06-05,1475.546
2017-06-06,1472.861
2017-06-07,1474.321
2017-06-08,1475.857
2017-06-09,1475.82
2017-06-12,1467.898
2017-06-13,1474.441
2017-06-14,1479.115
2017-06-15,1467.675
2017-06-16,1466.895
2017-06-19,1470.947
2017-06-20,1461.475
2017-06-21,1460.062
2017-06-22,1460.05
2017-06-23,1462.617
2017-06-26,1470.753
2017-06-27,1468.587
2017-06-28,1464.475
2017-06-29,1472.264
2017-06-30,1471.948
2017-07-03,1476.436
2017-07-04,1468.473
2017-07-05,1471.594
2017-07-06,1471.678
2017-07-07,1468.488
2017-07-10,1474.622
2017-07-11,1478.862
2017-07-12,1491.889
2017-07-13,1505.235
2017-07-14,1513.464
2017-07-17,1523.019
2017-07-18,1521.839
2017-07-19,1532.882
2017-07-20,1533.645
2017-07-21,1535.162
2017-07-24,1538.422
2017-07-25,1534.045
2017-07-26,1532.709
2017-07-27,1542.569
2017-07-28,1534.639
2017-07-31,1538.47
2017-08-01,1542.758
2017-08-02,1545.929
2017-08-03,1536.106
2017-08-04,1543.428
2017-08-07,1551.0
2017-08-08,1554.413
2017-08-09,1541.93
2017-08-10,1520.1
2017-08-11,1503.83
2017-08-14,1512.95
2017-08-15,1509.335
2017-08-16,1518.407
2017-08-17,1523.658
2017-08-18,1518.178
2017-08-21,1522.231
2017-08-22,1529.239
2017-08-23,1531.851
2017-08-24,1542.453
2017-08-25,1548.051
2017-08-28,1555.192
2017-08-29,1549.428
2017-08-30,1558.745
2017-08-31,1565.501
2017-09-01,1573.611
2017-09-04,1564.78
2017-09-05,1573.962
2017-09-06,1572.176
2017-09-07,1582.959
2017-09-08,1583.765
2017-09-11,1589.413
2017-09-12,1594.437
2017-09-13,1588.806
2017-09-14,1591.717
2017-09-15,1600.612
2017-09-18,1607.901
2017-09-19,1605.311
2017-09-20,1607.296
2017-09-21,1601.138
2017-09-22,1584.741
2017-09-25,1547.504
2017-09-26,1544.334
2017-09-27,1541.907
2017-09-28,1537.445
2017-09-29,1554.774
2017-10-02,1555.234
2017-10-03,1566.155
2017-10-04,1574.573
2017-10-05,1577.424
2017-10-06,1582.097
2017-10-09,1576.08
2017-10-10,1590.527
2017-10-11,1586.368
2017-10-12,1597.886
2017-10-13,1605.267
2017-10-16,1611.911
2017-10-17,1601.49
2017-10-18,1603.005
2017-10-19,1595.015
2017-10-20,1601.686
2017-10-23,1600.151
2017-10-24,1600.708
2017-10-25,1604.161
2017-10-26,1599.483
2017-10-27,1589.783
2017-10-30,1593.266
2017-10-31,1597.767
2017-11-01,1606.489
2017-11-02,1606.923
2017-11-03,1604.641
2017-11-06,1601.046
2017-11-07,1597.354
2017-11-08,1597.483
2017-11-09,1598.618
2017-11-10,1591.129
2017-11-13,1582.194
2017-11-14,1577.412
2017-11-15,1566.76
2017-11-16,1578.474
2017-11-17,1586.222
2017-11-20,1586.883
2017-11-21,1599.639
2017-11-22,1608.922
2017-11-23,1611.421
2017-11-24,1611.363
2017-11-27,1604.561
2017-11-28,1604.497
2017-11-29,1609.724
2017-11-30,1597.805
2017-12-01,1592.143
2017-12-04,1596.37
2017-12-05,1593.692
2017-12-06,1569.336
2017-12-07,1561.142
2017-12-08,1570.388
2017-12-11,1579.858
2017-12-12,1571.566
2017-12-13,1582.757
2017-12-14,1588.354
2017-12-15,1593.21
2017-12-18,1607.614
2017-12-19,1611.933
2017-12-20,1617.596
2017-12-21,1622.649
2017-12-22,1633.885
2017-12-25,1634.668
2017-12-26,1637.289
2017-12-27,1652.587
2017-12-28,1666.723
2017-12-29,1676.276
2018-01-01,1676.773
2018-01-02,1695.974
2018-01-03,1702.169
2018-01-04,1712.059
2018-01-05,1723.536
2018-01-08,1737.81
2018-01-09,1734.294
2018-01-10,1733.251
2018-01-11,1733.67
2018-01-12,1745.33
2018-01-15,1744.295
2018-01-16,1748.293
2018-01-17,1749.708
2018-01-18,1747.464
2018-01-19,1756.825
2018-01-22,1770.172
2018-01-23,1776.81
2018-01-24,1791.014
2018-01-25,1802.697
2018-01-26,1808.239
2018-01-29,1800.617
2018-01-30,1779.556
2018-01-31,1783.878
2018-02-01,1778.59
2018-02-02,1758.068
2018-02-05,1726.87
2018-02-06,1671.632
2018-02-07,1677.399
2018-02-08,1673.555
2018-02-09,1644.144
2018-02-12,1656.877
2018-02-13,1667.295
2018-02-14,1683.276
2018-02-15,1700.721
2018-02-16,1699.709
2018-02-19,1707.593
2018-02-20,1697.331
2018-02-21,1714.437
2018-02-22,1701.863
2018-02-23,1722.489
2018-02-26,1728.535
2018-02-27,1716.041
2018-02-28,1701.411
2018-03-01,1701.319
2018-03-02,1687.824
2018-03-05,1673.133
2018-03-06,1688.324
2018-03-07,1677.377
2018-03-08,1684.596
2018-03-09,1696.922
2018-03-12,1714.332
2018-03-13,1715.766
2018-03-14,1710.899
2018-03-15,1709.482
2018-03-16,1709.76
2018-03-19,1696.7
2018-03-20,1700.598
2018-03-21,1700.75
2018-03-22,1693.402
2018-03-23,1660.879
2018-03-26,1674.128
2018-03-27,1686.644
2018-03-28,1663.412
2018-03-29,1672.152
2018-03-30,1676.973
2018-04-02,1680.289
2018-04-03,1684.755
2018-04-04,1666.234
2018-04-05,1680.288
2018-04-06,1682.355
2018-04-09,1683.652
2018-04-10,1696.383
2018-04-11,1701.024
2018-04-12,1699.575
2018-04-13,1697.351
2018-04-16,1687.974
2018-04-17,1685.526
2018-04-18,1694.29
2018-04-19,1705.739
2018-04-20,1693.478
2018-04-23,1681.063
2018-04-24,1677.741
2018-04-25,1660.645
2018-04-26,1659.974
2018-04-27,1671.012
2018-04-30,1690.984
2018-05-01,1687.449
2018-05-02,1677.995
2018-05-03,1660.28
2018-05-04,1656.562
2018-05-07,1656.147
2018-05-08,1651.688
2018-05-09,1653.213
2018-05-10,1664.172
2018-05-11,1677.57
2018-05-14,1686.019
2018-05-15,1667.709
2018-05-16,1666.295
2018-05-17,1659.197
2018-05-18,1655.514
2018-05-21,1654.969
2018-05-22,1664.31
2018-05-23,1649.52
2018-05-24,1654.47
2018-05-25,1652.045
2018-05-28,1663.293
2018-05-29,1647.043
2018-05-30,1633.511
2018-05-31,1652.222
2018-06-01,1654.049
2018-06-04,1665.789
2018-06-05,1659.779
2018-06-06,1668.123
2018-06-07,1668.183
2018-06-08,1654.552
2018-06-11,1664.161
2018-06-12,1662.81
2018-06-13,1658.762
2018-06-14,1642.88
2018-06-15,1625.162
2018-06-18,1611.086
2018-06-19,1581.196
2018-06-20,1589.927
2018-06-21,1573.325
2018-06-22,1579.496
2018-06-25,1565.054
2018-06-26,1555.191
2018-06-27,1531.505
2018-06-28,1514.287
2018-06-29,1545.372
2018-07-02,1526.283
2018-07-03,1524.567
2018-07-04,1523.342
2018-07-05,1518.73
2018-07-06,1528.722
2018-07-09,1547.678
2018-07-10,1551.907
2018-07-11,1536.546
2018-07-12,1544.181
2018-07-13,1547.937
2018-07-16,1535.729
2018-07-17,1541.04
2018-07-18,1538.289
2018-07-19,1523.824
2018-07-20,1530.311
2018-07-23,1529.834
2018-07-24,1550.121
2018-07-25,1559.581
2018-07-26,1566.883
2018-07-27,1573.294
2018-07-30,1576.368
2018-07-31,1574.663
2018-08-01,1580.747
2018-08-02,1557.974
2018-08-03,1567.037
2018-08-06,1563.018
2018-08-07,1571.68
2018-08-08,1573.391
2018-08-09,1570.876
2018-08-10,1550.826
2018-08-13,1518.065
2018-08-14,1526.53
2018-08-15,1503.201
2018-08-16,1502.078
2018-08-17,1504.178
2018-08-20,1513.431
2018-08-21,1532.039
2018-08-22,1532.906
2018-08-23,1532.706
2018-08-24,1531.392
2018-08-27,1549.666
2018-08-28,1551.769
2018-08-29,1549.238
2018-08-30,1537.981
2018-08-31,1541.722
2018-09-03,1532.737
2018-09-04,1519.19
2018-09-05,1501.85
2018-09-06,1496.767
2018-09-07,1501.6
2018-09-10,1484.058
2018-09-11,1476.247
2018-09-12,1476.716
2018-09-13,1491.684
2018-09-14,1506.454
2018-09-17,1493.405
2018-09-18,1495.678
2018-09-19,1504.932
2018-09-20,1506.143
2018-09-21,1523.303
2018-09-24,1512.495
2018-09-25,1509.39
2018-09-26,1512.632
2018-09-27,1517.536
2018-09-28,1513.316
2018-10-01,1513.464
2018-10-02,1499.169
2018-10-03,1498.268
2018-10-04,1472.775
2018-10-05,1457.297
2018-10-08,1442.914
2018-10-09,1441.809
2018-10-10,1434.567
2018-10-11,1383.309
2018-10-12,1408.837
2018-10-15,1405.75
2018-10-16,1418.233
2018-10-17,1418.248
2018-10-18,1405.235
2018-10-19,1402.034
2018-10-22,1410.436
2018-10-23,1382.046
2018-10-24,1380.401
2018-10-25,1367.237
2018-10-26,1357.529
2018-10-29,1350.713
2018-10-30,1350.996
2018-10-31,1369.058
2018-11-01,1382.979
2018-11-02,1415.559
2018-11-05,1415.168
2018-11-06,1417.377
2018-11-07,1425.559
2018-11-08,1426.399
2018-11-09,1411.938
2018-11-12,1400.677
2018-11-13,1399.024
2018-11-14,1400.479
2018-11-15,1411.601
2018-11-16,1422.642
2018-11-19,1431.294
2018-11-20,1416.33
2018-11-21,1419.714
2018-11-22,1416.51
2018-11-23,1408.132
2018-11-26,1412.529
2018-11-27,1413.254
2018-11-28,1423.702
2018-11-29,1436.265
2018-11-30,1434.881
2018-12-03,1461.609
2018-12-04,1461.227
2018-12-05,1445.837
2018-12-06,1418.873
2018-12-07,1423.976
2018-12-10,1397.575
2018-12-11,1397.985
2018-12-12,1417.356
2018-12-13,1429.421
2018-12-14,1416.519
2018-12-17,1410.814
2018-12-18,1407.444
2018-12-19,1419.192
2018-12-20,1411.687
2018-12-21,1401.955
2018-12-24,1397.479
2018-12-25,1393.028
2018-12-26,1386.457
2018-12-27,1396.879
2018-12-28,1410.095
2018-12-31,1418.707
2019-01-01,1418.918
2019-01-02,1407.402
2019-01-03,1403.935
2019-01-04,1417.569
2019-01-07,1434.574
2019-01-08,1430.319
2019-01-09,1447.315
2019-01-10,1456.483
2019-01-11,1459.933
2019-01-14,1452.963
2019-01-15,1464.542
2019-01-16,1469.045
2019-01-17,1468.098
2019-01-18,1475.41
2019-01-21,1472.989
2019-01-22,1467.233
2019-01-23,1474.707
2019-01-24,1487.084
2019-01-25,1495.396
2019-01-28,1492.486
2019-01-29,1496.064
2019-01-30,1501.584
2019-01-31,1518.783
2019-02-01,1518.638
2019-02-04,1514.804
2019-02-05,1516.536
2019-02-06,1513.854
2019-02-07,1507.943
2019-02-08,1504.984
2019-02-11,1495.142
2019-02-12,1499.418
2019-02-13,1499.427
2019-02-14,1499.479
2019-02-15,1491.889
2019-02-18,1499.04
2019-02-19,1502.595
2019-02-20,1518.682
2019-02-21,1520.448
2019-02-22,1527.516
2019-02-25,1537.142
2019-02-26,1534.289
2019-02-27,1532.05
2019-02-28,1519.835
2019-03-01,1522.873
2019-03-04,1526.715
2019-03-05,1529.531
2019-03-06,1528.997
2019-03-07,1514.253
2019-03-08,1502.09
2019-03-11,1513.383
2019-03-12,1525.588
2019-03-13,1527.339
2019-03-14,1526.933
2019-03-15,1537.326
2019-03-18,1552.232
2019-03-19,1551.741
2019-03-20,1550.173
2019-03-21,1549.323
2019-03-22,1536.955
2019-03-25,1523.506
2019-03-26,1529.368
2019-03-27,1521.088
2019-03-28,1518.089
2019-03-29,1536.709
2019-04-01,1552.065
2019-04-02,1552.877
2019-04-03,1562.58
2019-04-04,1562.336
2019-04-05,1565.202
2019-04-08,1568.128
2019-04-09,1574.045
2019-04-10,1580.16
2019-04-11,1570.667
2019-04-12,1571.13
2019-04-15,1573.981
2019-04-16,1574.803
2019-04-17,1576.403
2019-04-18,1567.136
2019-04-19,1569.104
2019-04-22,1563.656
2019-04-23,1557.522
2019-04-24,1551.465
2019-04-25,1542.678
2019-04-26,1542.67
2019-04-29,1543.267
2019-04-30,1540.748
2019-05-01,1541.912
2019-05-02,1537.335
2019-05-03,1539.407
2019-05-06,1515.306
2019-05-07,1512.015
2019-05-08,1502.086
2019-05-09,1472.788
2019-05-10,1479.957
2019-05-13,1451.888
2019-05-14,1449.527
2019-05-15,1453.406
2019-05-16,1443.836
2019-05-17,1428.645
2019-05-20,1433.595
2019-05-21,1439.978
2019-05-22,1441.626
2019-05-23,1427.613
2019-05-24,1433.789
2019-05-27,1443.855
2019-05-28,1440.524
2019-05-29,1435.597
2019-05-30,1450.209
2019-05-31,1458.593
2019-06-03,1466.531
2019-06-04,1467.134
2019-06-05,1468.976
2019-06-06,1464.394
2019-06-07,1469.657
2019-06-10,1484.248
2019-06-11,1496.794
2019-06-12,1491.559
2019-06-13,1490.98
