Date,IRELAND SMALL VALUE Small Cap
2010-09-09,568.665
2010-09-10,567.943
2010-09-13,584.982
2010-09-14,582.612
2010-09-15,583.631
2010-09-16,581.268
2010-09-17,565.951
2010-09-20,575.248
2010-09-21,579.848
2010-09-22,584.225
2010-09-23,572.461
2010-09-24,586.877
2010-09-27,586.104
2010-09-28,578.991
2010-09-29,591.628
2010-09-30,586.164
2010-10-01,578.379
2010-10-04,573.626
2010-10-05,586.452
2010-10-06,583.755
2010-10-07,583.438
2010-10-08,580.895
2010-10-11,586.662
2010-10-12,581.552
2010-10-13,597.889
2010-10-14,600.386
2010-10-15,593.325
2010-10-18,594.112
2010-10-19,578.467
2010-10-20,582.616
2010-10-21,595.074
2010-10-22,585.708
2010-10-25,585.597
2010-10-26,579.022
2010-10-27,573.263
2010-10-28,573.666
2010-10-29,578.415
2010-11-01,578.809
2010-11-02,587.339
2010-11-03,581.219
2010-11-04,592.577
2010-11-05,565.387
2010-11-08,555.416
2010-11-09,566.151
2010-11-10,548.829
2010-11-11,535.531
2010-11-12,542.043
2010-11-15,539.398
2010-11-16,530.15
2010-11-17,544.436
2010-11-18,558.961
2010-11-19,570.523
2010-11-22,552.156
2010-11-23,522.242
2010-11-24,518.219
2010-11-25,510.532
2010-11-26,504.241
2010-11-29,507.283
2010-11-30,512.476
2010-12-01,522.931
2010-12-02,531.181
2010-12-03,538.891
2010-12-06,537.435
2010-12-07,550.99
2010-12-08,553.775
2010-12-09,556.306
2010-12-10,554.851
2010-12-13,566.21
2010-12-14,561.576
2010-12-15,565.575
2010-12-16,557.871
2010-12-17,557.228
2010-12-20,553.024
2010-12-21,560.497
2010-12-22,560.311
2010-12-23,551.353
2010-12-24,554.004
2010-12-27,555.313
2010-12-28,554.532
2010-12-29,560.446
2010-12-30,564.077
2010-12-31,574.259
2011-01-03,571.969
2011-01-04,571.912
2011-01-05,566.225
2011-01-06,556.908
2011-01-07,551.166
2011-01-10,546.83
2011-01-11,563.567
2011-01-12,575.846
2011-01-13,583.049
2011-01-14,586.08
2011-01-17,583.515
2011-01-18,593.538
2011-01-19,596.306
2011-01-20,579.878
2011-01-21,588.133
2011-01-24,591.104
2011-01-25,593.516
2011-01-26,596.516
2011-01-27,601.983
2011-01-28,588.033
2011-01-31,582.087
2011-02-01,600.795
2011-02-02,604.218
2011-02-03,597.263
2011-02-04,598.748
2011-02-07,607.999
2011-02-08,607.867
2011-02-09,595.242
2011-02-10,589.724
2011-02-11,592.71
2011-02-14,591.453
2011-02-15,597.768
2011-02-16,602.135
2011-02-17,601.65
2011-02-18,608.777
2011-02-21,602.435
2011-02-22,599.412
2011-02-23,598.946
2011-02-24,599.759
2011-02-25,609.925
2011-02-28,622.645
2011-03-01,627.59
2011-03-02,618.045
2011-03-03,617.896
2011-03-04,620.277
2011-03-07,618.892
2011-03-08,608.765
2011-03-09,612.097
2011-03-10,596.221
2011-03-11,591.614
2011-03-14,592.975
2011-03-15,579.515
2011-03-16,569.465
2011-03-17,583.717
2011-03-18,590.187
2011-03-21,598.56
2011-03-22,596.929
2011-03-23,588.016
2011-03-24,602.637
2011-03-25,595.552
2011-03-28,593.976
2011-03-29,580.172
2011-03-30,587.613
2011-03-31,589.714
2011-04-01,595.19
2011-04-04,607.947
2011-04-05,612.437
2011-04-06,618.645
2011-04-07,610.804
2011-04-08,614.364
2011-04-11,608.044
2011-04-12,603.891
2011-04-13,610.17
2011-04-14,607.146
2011-04-15,611.083
2011-04-18,594.097
2011-04-19,600.679
2011-04-20,612.61
2011-04-21,616.094
2011-04-22,616.094
2011-04-25,615.65
2011-04-26,622.8
2011-04-27,618.095
2011-04-28,631.574
2011-04-29,631.967
2011-05-02,634.331
2011-05-03,626.111
2011-05-04,619.161
2011-05-05,605.801
2011-05-06,602.573
2011-05-09,597.108
2011-05-10,605.043
2011-05-11,604.02
2011-05-12,594.668
2011-05-13,594.157
2011-05-16,595.577
2011-05-17,595.81
2011-05-18,597.708
2011-05-19,594.741
2011-05-20,597.836
2011-05-23,586.391
2011-05-24,586.893
2011-05-25,585.617
2011-05-26,582.107
2011-05-27,594.31
2011-05-30,599.767
2011-05-31,605.519
2011-06-01,609.425
2011-06-02,615.663
2011-06-03,610.812
2011-06-06,612.342
2011-06-07,613.879
2011-06-08,606.7
2011-06-09,602.498
2011-06-10,585.672
2011-06-13,585.927
2011-06-14,588.075
2011-06-15,575.796
2011-06-16,564.209
2011-06-17,574.699
2011-06-20,573.034
2011-06-21,578.515
2011-06-22,580.662
2011-06-23,558.279
2011-06-24,560.201
2011-06-27,568.721
2011-06-28,578.841
2011-06-29,577.134
2011-06-30,579.213
2011-07-01,589.888
2011-07-04,601.39
2011-07-05,595.691
2011-07-06,582.673
2011-07-07,584.626
2011-07-08,570.404
2011-07-11,545.712
2011-07-12,540.586
2011-07-13,546.15
2011-07-14,544.615
2011-07-15,533.833
2011-07-18,522.403
2011-07-19,528.516
2011-07-20,531.645
2011-07-21,545.057
2011-07-22,550.04
2011-07-25,548.09
2011-07-26,564.426
2011-07-27,544.288
2011-07-28,545.596
2011-07-29,544.892
2011-08-01,530.962
2011-08-02,513.141
2011-08-03,495.138
2011-08-04,468.552
2011-08-05,460.716
2011-08-08,444.175
2011-08-09,463.21
2011-08-10,457.656
2011-08-11,471.637
2011-08-12,475.287
2011-08-15,492.784
2011-08-16,486.298
2011-08-17,482.219
2011-08-18,456.916
2011-08-19,456.591
2011-08-22,465.573
2011-08-23,459.884
2011-08-24,462.132
2011-08-25,457.854
2011-08-26,456.483
2011-08-29,465.246
2011-08-30,465.681
2011-08-31,479.938
2011-09-01,478.277
2011-09-02,468.06
2011-09-05,445.282
2011-09-06,442.956
2011-09-07,457.924
2011-09-08,449.459
2011-09-09,430.833
2011-09-12,422.645
2011-09-13,429.121
2011-09-14,433.544
2011-09-15,435.752
2011-09-16,442.615
2011-09-19,425.791
2011-09-20,430.204
2011-09-21,427.312
2011-09-22,409.361
2011-09-23,413.055
2011-09-26,413.765
2011-09-27,429.315
2011-09-28,427.734
2011-09-29,431.334
2011-09-30,420.969
2011-10-03,412.886
2011-10-04,400.423
2011-10-05,413.777
2011-10-06,430.569
2011-10-07,438.469
2011-10-10,444.305
2011-10-11,444.904
2011-10-12,462.429
2011-10-13,455.694
2011-10-14,464.065
2011-10-17,458.929
2011-10-18,453.354
2011-10-19,453.315
2011-10-20,445.067
2011-10-21,456.858
2011-10-24,461.173
2011-10-25,461.242
2011-10-26,460.586
2011-10-27,494.459
2011-10-28,495.295
2011-10-31,485.072
2011-11-01,449.143
2011-11-02,453.349
2011-11-03,457.674
2011-11-04,459.033
2011-11-07,457.765
2011-11-08,457.694
2011-11-09,443.028
2011-11-10,439.105
2011-11-11,443.024
2011-11-14,442.005
2011-11-15,432.18
2011-11-16,430.778
2011-11-17,422.525
2011-11-18,416.705
2011-11-21,407.079
2011-11-22,406.603
2011-11-23,399.095
2011-11-24,397.054
2011-11-25,396.366
2011-11-28,414.628
2011-11-29,419.149
2011-11-30,442.878
2011-12-01,419.5
2011-12-02,434.616
2011-12-05,439.97
2011-12-06,436.706
2011-12-07,442.029
2011-12-08,430.388
2011-12-09,435.892
2011-12-12,417.066
2011-12-13,409.812
2011-12-14,397.625
2011-12-15,397.854
2011-12-16,396.516
2011-12-19,391.787
2011-12-20,404.793
2011-12-21,404.997
2011-12-22,411.025
2011-12-23,416.04
2011-12-26,416.04
2011-12-27,416.902
2011-12-28,403.616
2011-12-29,399.003
2011-12-30,405.48
2012-01-02,405.48
2012-01-03,418.562
2012-01-04,407.261
2012-01-05,403.948
2012-01-06,403.621
2012-01-09,405.466
2012-01-10,414.511
2012-01-11,412.334
2012-01-12,417.292
2012-01-13,419.881
2012-01-16,422.477
2012-01-17,427.904
2012-01-18,433.615
2012-01-19,457.706
2012-01-20,464.117
2012-01-23,478.107
2012-01-24,475.089
2012-01-25,475.166
2012-01-26,493.058
2012-01-27,491.267
2012-01-30,481.437
2012-01-31,489.398
2012-02-01,509.248
2012-02-02,519.619
2012-02-03,552.314
2012-02-06,546.158
2012-02-07,555.078
2012-02-08,561.864
2012-02-09,570.753
2012-02-10,559.435
2012-02-13,550.336
2012-02-14,538.266
2012-02-15,531.873
2012-02-16,533.679
2012-02-17,563.628
2012-02-20,582.017
2012-02-21,587.983
2012-02-22,571.098
2012-02-23,569.037
2012-02-24,581.705
2012-02-27,581.317
2012-02-28,578.486
2012-02-29,580.613
2012-03-01,585.599
2012-03-02,577.249
2012-03-05,566.552
2012-03-06,541.505
2012-03-07,548.732
2012-03-08,573.577
2012-03-09,570.895
2012-03-12,562.677
2012-03-13,571.808
2012-03-14,564.972
2012-03-15,571.794
2012-03-16,594.46
2012-03-19,584.148
2012-03-20,578.084
2012-03-21,571.969
2012-03-22,553.406
2012-03-23,565.097
2012-03-26,569.98
2012-03-27,564.113
2012-03-28,561.246
2012-03-29,551.054
2012-03-30,553.992
2012-04-02,550.038
2012-04-03,545.364
2012-04-04,520.108
2012-04-05,512.221
2012-04-06,512.221
2012-04-09,512.54
2012-04-10,498.334
2012-04-11,506.857
2012-04-12,518.4
2012-04-13,512.221
2012-04-16,510.659
2012-04-17,531.741
2012-04-18,536.916
2012-04-19,536.521
2012-04-20,533.302
2012-04-23,519.95
2012-04-24,528.53
2012-04-25,529.788
2012-04-26,530.038
2012-04-27,531.349
2012-04-30,535.602
2012-05-01,535.789
2012-05-02,528.532
2012-05-03,532.424
2012-05-04,515.225
2012-05-07,512.796
2012-05-08,502.172
2012-05-09,493.268
2012-05-10,501.421
2012-05-11,497.699
2012-05-14,478.088
2012-05-15,478.976
2012-05-16,468.52
2012-05-17,459.007
2012-05-18,453.242
2012-05-21,460.822
2012-05-22,467.392
2012-05-23,447.931
2012-05-24,453.261
2012-05-25,449.182
2012-05-28,450.904
2012-05-29,453.122
2012-05-30,442.056
2012-05-31,440.999
2012-06-01,430.348
2012-06-04,434.977
2012-06-05,441.271
2012-06-06,456.368
2012-06-07,465.518
2012-06-08,459.145
2012-06-11,458.166
2012-06-12,451.628
2012-06-13,444.517
2012-06-14,447.997
2012-06-15,453.93
2012-06-18,449.646
2012-06-19,457.021
2012-06-20,458.524
2012-06-21,452.627
2012-06-22,445.68
2012-06-25,429.302
2012-06-26,426.527
2012-06-27,430.101
2012-06-28,427.491
2012-06-29,464.915
2012-07-02,474.781
2012-07-03,478.881
2012-07-04,471.696
2012-07-05,462.312
2012-07-06,451.525
2012-07-09,443.867
2012-07-10,442.76
2012-07-11,439.718
2012-07-12,426.692
2012-07-13,434.875
2012-07-16,439.392
2012-07-17,437.124
2012-07-18,443.042
2012-07-19,454.625
2012-07-20,447.547
2012-07-23,430.073
2012-07-24,425.443
2012-07-25,432.757
2012-07-26,456.244
2012-07-27,467.516
2012-07-30,468.376
2012-07-31,468.164
2012-08-01,468.104
2012-08-02,456.932
2012-08-03,475.139
2012-08-06,479.085
2012-08-07,481.003
2012-08-08,475.907
2012-08-09,472.881
2012-08-10,470.35
2012-08-13,475.008
2012-08-14,473.758
2012-08-15,471.744
2012-08-16,476.795
2012-08-17,474.198
2012-08-20,477.822
2012-08-21,486.421
2012-08-22,482.537
2012-08-23,482.747
2012-08-24,480.378
2012-08-27,480.541
2012-08-28,477.26
2012-08-29,477.047
2012-08-30,473.556
2012-08-31,488.712
2012-09-03,493.557
2012-09-04,491.775
2012-09-05,493.607
2012-09-06,512.262
2012-09-07,530.184
2012-09-10,525.765
2012-09-11,530.426
2012-09-12,531.733
2012-09-13,532.721
2012-09-14,563.776
2012-09-17,553.095
2012-09-18,549.998
2012-09-19,551.316
2012-09-20,543.29
2012-09-21,550.341
2012-09-24,552.702
2012-09-25,557.31
2012-09-26,535.919
2012-09-27,542.189
2012-09-28,546.471
2012-10-01,551.336
2012-10-02,554.768
2012-10-03,553.19
2012-10-04,562.921
2012-10-05,572.325
2012-10-08,561.169
2012-10-09,553.676
2012-10-10,546.401
2012-10-11,550.65
2012-10-12,549.762
2012-10-15,547.225
2012-10-16,564.107
2012-10-17,567.021
2012-10-18,564.527
2012-10-19,554.24
2012-10-22,559.91
2012-10-23,546.657
2012-10-24,552.389
2012-10-25,554.029
2012-10-26,550.237
2012-10-29,547.783
2012-10-30,551.31
2012-10-31,544.844
2012-11-01,554.793
2012-11-02,559.184
2012-11-05,553.798
2012-11-06,558.801
2012-11-07,549.688
2012-11-08,549.088
2012-11-09,539.466
2012-11-12,535.75
2012-11-13,535.733
2012-11-14,534.622
2012-11-15,533.817
2012-11-16,532.549
2012-11-19,549.099
2012-11-20,556.051
2012-11-21,562.846
2012-11-22,567.831
2012-11-23,574.316
2012-11-26,577.564
2012-11-27,585.586
2012-11-28,594.575
2012-11-29,619.064
2012-11-30,610.349
2012-12-03,609.25
2012-12-04,616.332
2012-12-05,618.651
2012-12-06,627.795
2012-12-07,628.656
2012-12-10,621.446
2012-12-11,629.972
2012-12-12,636.389
2012-12-13,634.439
2012-12-14,631.404
2012-12-17,630.155
2012-12-18,636.669
2012-12-19,640.073
2012-12-20,635.867
2012-12-21,635.583
2012-12-24,639.494
2012-12-25,639.494
2012-12-26,640.803
2012-12-27,637.007
2012-12-28,643.819
2012-12-31,640.656
2013-01-01,640.656
2013-01-02,659.206
2013-01-03,653.243
2013-01-04,656.198
2013-01-07,674.093
2013-01-08,690.611
2013-01-09,690.037
2013-01-10,710.407
2013-01-11,710.544
2013-01-14,710.113
2013-01-15,712.663
2013-01-16,710.945
2013-01-17,722.567
2013-01-18,716.861
2013-01-21,723.589
2013-01-22,719.278
2013-01-23,715.693
2013-01-24,721.977
2013-01-25,735.86
2013-01-28,744.034
2013-01-29,746.2
2013-01-30,749.393
2013-01-31,744.355
2013-02-01,755.865
2013-02-04,739.284
2013-02-05,737.148
2013-02-06,741.537
2013-02-07,734.223
2013-02-08,746.562
2013-02-11,736.829
2013-02-12,752.302
2013-02-13,760.661
2013-02-14,750.512
2013-02-15,750.002
2013-02-18,749.977
2013-02-19,757.841
2013-02-20,760.161
2013-02-21,739.71
2013-02-22,746.512
2013-02-25,748.812
2013-02-26,732.899
2013-02-27,733.217
2013-02-28,735.354
2013-03-01,731.023
2013-03-04,744.652
2013-03-05,762.137
2013-03-06,756.489
2013-03-07,768.816
2013-03-08,779.986
2013-03-11,800.204
2013-03-12,810.413
2013-03-13,811.161
2013-03-14,816.088
2013-03-15,782.726
2013-03-18,808.104
2013-03-19,800.611
2013-03-20,806.703
2013-03-21,802.189
2013-03-22,810.201
2013-03-25,803.984
2013-03-26,790.563
2013-03-27,773.53
2013-03-28,792.833
2013-03-29,792.833
2013-04-01,793.204
2013-04-02,802.477
2013-04-03,803.252
2013-04-04,800.263
2013-04-05,787.646
2013-04-08,785.068
2013-04-09,795.846
2013-04-10,816.137
2013-04-11,829.091
2013-04-12,816.355
2013-04-15,812.006
2013-04-16,827.809
2013-04-17,806.653
2013-04-18,807.261
2013-04-19,808.529
2013-04-22,808.694
2013-04-23,825.331
2013-04-24,817.97
2013-04-25,817.141
2013-04-26,806.955
2013-04-29,816.062
2013-04-30,821.809
2013-05-01,821.468
2013-05-02,819.092
2013-05-03,838.6
2013-05-06,834.764
2013-05-07,859.14
2013-05-08,870.817
2013-05-09,863.29
2013-05-10,855.916
2013-05-13,858.518
2013-05-14,864.117
2013-05-15,860.132
2013-05-16,860.912
2013-05-17,854.764
2013-05-20,858.842
2013-05-21,868.349
2013-05-22,887.076
2013-05-23,870.322
2013-05-24,882.123
2013-05-27,890.43
2013-05-28,890.161
2013-05-29,882.031
2013-05-30,877.25
2013-05-31,872.368
2013-06-03,877.046
2013-06-04,865.833
2013-06-05,855.652
2013-06-06,853.233
2013-06-07,864.855
2013-06-10,864.618
2013-06-11,851.234
2013-06-12,860.092
2013-06-13,870.669
2013-06-14,873.278
2013-06-17,880.808
2013-06-18,893.122
2013-06-19,900.319
2013-06-20,847.565
2013-06-21,844.11
2013-06-24,811.086
2013-06-25,819.353
2013-06-26,827.012
2013-06-27,862.25
2013-06-28,867.023
2013-07-01,869.825
2013-07-02,864.248
2013-07-03,846.509
2013-07-04,864.678
2013-07-05,852.125
2013-07-08,862.267
2013-07-09,872.928
2013-07-10,867.26
2013-07-11,899.883
2013-07-12,915.006
2013-07-15,912.611
2013-07-16,914.807
2013-07-17,906.781
2013-07-18,927.128
2013-07-19,929.471
2013-07-22,939.748
2013-07-23,937.723
2013-07-24,951.128
2013-07-25,963.946
2013-07-26,949.625
2013-07-29,948.253
2013-07-30,957.568
2013-07-31,989.629
2013-08-01,988.184
2013-08-02,987.907
2013-08-05,990.561
2013-08-06,989.92
2013-08-07,987.824
2013-08-08,1000.472
2013-08-09,997.483
2013-08-12,987.191
2013-08-13,980.178
2013-08-14,985.672
2013-08-15,981.628
2013-08-16,984.967
2013-08-19,1006.419
2013-08-20,1003.672
2013-08-21,1001.798
2013-08-22,1022.567
2013-08-23,1032.585
2013-08-26,1039.061
2013-08-27,1014.544
2013-08-28,1012.869
2013-08-29,1021.675
2013-08-30,1011.834
2013-09-02,1026.561
2013-09-03,1032.19
2013-09-04,1027.313
2013-09-05,1027.959
2013-09-06,1032.011
2013-09-09,1034.977
2013-09-10,1049.295
2013-09-11,1066.169
2013-09-12,1076.26
2013-09-13,1067.151
2013-09-16,1083.826
2013-09-17,1089.509
2013-09-18,1093.648
2013-09-19,1107.772
2013-09-20,1070.603
2013-09-23,1086.365
2013-09-24,1094.0
2013-09-25,1099.369
2013-09-26,1096.016
2013-09-27,1103.474
2013-09-30,1100.179
2013-10-01,1109.884
2013-10-02,1116.565
2013-10-03,1124.931
2013-10-04,1130.675
2013-10-07,1117.439
2013-10-08,1115.061
2013-10-09,1096.74
2013-10-10,1106.526
2013-10-11,1111.276
2013-10-14,1115.371
2013-10-15,1130.438
2013-10-16,1149.57
2013-10-17,1167.892
2013-10-18,1186.061
2013-10-21,1186.255
2013-10-22,1173.025
2013-10-23,1176.21
2013-10-24,1175.592
2013-10-25,1177.278
2013-10-28,1156.529
2013-10-29,1144.41
2013-10-30,1149.571
2013-10-31,1152.678
2013-11-01,1140.989
2013-11-04,1148.38
2013-11-05,1157.822
2013-11-06,1173.359
2013-11-07,1157.146
2013-11-08,1157.103
2013-11-11,1169.871
2013-11-12,1171.625
2013-11-13,1162.09
2013-11-14,1173.73
2013-11-15,1180.892
2013-11-18,1173.688
2013-11-19,1158.995
2013-11-20,1148.664
2013-11-21,1154.899
2013-11-22,1170.295
2013-11-25,1155.458
2013-11-26,1148.865
2013-11-27,1147.324
2013-11-28,1154.542
2013-11-29,1153.921
2013-12-02,1144.162
2013-12-03,1096.372
2013-12-04,1085.827
2013-12-05,1083.542
2013-12-06,1097.806
2013-12-09,1083.458
2013-12-10,1109.228
2013-12-11,1110.422
2013-12-12,1096.335
2013-12-13,1095.597
2013-12-16,1095.012
2013-12-17,1109.077
2013-12-18,1131.182
2013-12-19,1135.621
2013-12-20,1140.16
2013-12-23,1139.121
2013-12-24,1140.042
2013-12-25,1140.042
2013-12-26,1142.17
2013-12-27,1159.784
2013-12-30,1178.358
2013-12-31,1173.869
2014-01-01,1173.869
2014-01-02,1165.803
2014-01-03,1137.977
2014-01-06,1152.094
2014-01-07,1157.355
2014-01-08,1155.876
2014-01-09,1165.106
2014-01-10,1177.521
2014-01-13,1192.449
2014-01-14,1192.052
2014-01-15,1197.244
2014-01-16,1210.13
2014-01-17,1213.085
2014-01-20,1227.29
2014-01-21,1225.923
2014-01-22,1226.055
2014-01-23,1239.31
2014-01-24,1185.218
2014-01-27,1169.402
2014-01-28,1183.275
2014-01-29,1169.316
2014-01-30,1144.82
2014-01-31,1133.488
2014-02-03,1115.347
2014-02-04,1104.098
2014-02-05,1116.39
2014-02-06,1165.54
2014-02-07,1185.52
2014-02-10,1192.703
2014-02-11,1206.3
2014-02-12,1239.891
2014-02-13,1248.309
2014-02-14,1284.191
2014-02-17,1303.122
2014-02-18,1314.018
2014-02-19,1324.335
2014-02-20,1317.133
2014-02-21,1322.872
2014-02-24,1323.902
2014-02-25,1319.807
2014-02-26,1300.417
2014-02-27,1309.862
2014-02-28,1343.246
2014-03-03,1302.826
2014-03-04,1330.489
2014-03-05,1318.255
2014-03-06,1342.469
2014-03-07,1322.7
2014-03-10,1330.006
2014-03-11,1325.367
2014-03-12,1314.932
2014-03-13,1277.557
2014-03-14,1255.878
2014-03-17,1271.388
2014-03-18,1273.341
2014-03-19,1258.611
2014-03-20,1247.425
2014-03-21,1215.4
2014-03-24,1214.659
2014-03-25,1238.079
2014-03-26,1277.472
2014-03-27,1250.748
2014-03-28,1211.622
2014-03-31,1205.589
2014-04-01,1241.186
2014-04-02,1235.899
2014-04-03,1225.862
2014-04-04,1222.563
2014-04-07,1218.098
2014-04-08,1197.343
2014-04-09,1220.612
2014-04-10,1204.238
2014-04-11,1196.409
2014-04-14,1181.26
2014-04-15,1146.776
2014-04-16,1181.016
2014-04-17,1170.339
2014-04-18,1170.339
2014-04-21,1167.674
2014-04-22,1167.306
2014-04-23,1162.141
2014-04-24,1133.695
2014-04-25,1121.814
2014-04-28,1112.845
2014-04-29,1100.491
2014-04-30,1122.638
2014-05-01,1122.056
2014-05-02,1123.086
2014-05-05,1124.139
2014-05-06,1147.414
2014-05-07,1157.274
2014-05-08,1176.997
2014-05-09,1164.906
2014-05-12,1181.074
2014-05-13,1168.175
2014-05-14,1162.45
2014-05-15,1124.901
2014-05-16,1092.104
2014-05-19,1126.777
2014-05-20,1111.534
2014-05-21,1112.84
2014-05-22,1126.962
2014-05-23,1159.426
2014-05-26,1157.643
2014-05-27,1166.134
2014-05-28,1179.495
2014-05-29,1177.348
2014-05-30,1192.83
2014-06-02,1189.508
2014-06-03,1195.481
2014-06-04,1216.369
2014-06-05,1212.528
2014-06-06,1225.761
2014-06-09,1229.781
2014-06-10,1221.61
2014-06-11,1194.5
2014-06-12,1211.667
2014-06-13,1185.697
2014-06-16,1182.395
2014-06-17,1173.166
2014-06-18,1183.407
2014-06-19,1194.637
2014-06-20,1158.851
2014-06-23,1163.783
2014-06-24,1166.739
2014-06-25,1165.45
2014-06-26,1157.003
2014-06-27,1156.444
2014-06-30,1164.716
2014-07-01,1150.07
2014-07-02,1138.947
2014-07-03,1126.13
2014-07-04,1121.552
2014-07-07,1108.192
2014-07-08,1083.003
2014-07-09,1080.06
2014-07-10,1073.004
2014-07-11,1089.048
2014-07-14,1093.566
2014-07-15,1091.062
2014-07-16,1100.587
2014-07-17,1099.484
2014-07-18,1095.827
2014-07-21,1098.247
2014-07-22,1105.648
2014-07-23,1113.129
2014-07-24,1117.938
2014-07-25,1098.985
2014-07-28,1105.888
2014-07-29,1111.145
2014-07-30,1096.699
2014-07-31,1084.341
2014-08-01,1081.266
2014-08-04,1086.773
2014-08-05,1098.42
2014-08-06,1070.492
2014-08-07,1068.413
2014-08-08,1075.26
2014-08-11,1091.23
2014-08-12,1080.086
2014-08-13,1084.078
2014-08-14,1080.685
2014-08-15,1096.211
2014-08-18,1093.472
2014-08-19,1089.389
2014-08-20,1080.347
2014-08-21,1092.936
2014-08-22,1085.777
2014-08-25,1088.46
2014-08-26,1091.121
2014-08-27,1107.008
2014-08-28,1111.922
2014-08-29,1120.155
2014-09-01,1123.157
2014-09-02,1123.687
2014-09-03,1128.235
2014-09-04,1122.211
2014-09-05,1128.024
2014-09-08,1114.966
2014-09-09,1110.543
2014-09-10,1112.362
2014-09-11,1112.68
2014-09-12,1125.992
2014-09-15,1127.002
2014-09-16,1121.956
2014-09-17,1131.378
2014-09-18,1139.956
2014-09-19,1130.178
2014-09-22,1126.645
2014-09-23,1101.365
2014-09-24,1080.341
2014-09-25,1065.934
2014-09-26,1061.857
2014-09-29,1072.953
2014-09-30,1075.272
2014-10-01,1066.23
2014-10-02,1056.535
2014-10-03,1054.876
2014-10-06,1070.112
2014-10-07,1058.092
2014-10-08,1037.8
2014-10-09,1037.589
2014-10-10,989.34
2014-10-13,991.72
2014-10-14,997.989
2014-10-15,993.868
2014-10-16,970.947
2014-10-17,996.723
2014-10-20,988.509
2014-10-21,1018.38
2014-10-22,1035.725
2014-10-23,1022.318
2014-10-24,997.707
2014-10-27,1007.852
2014-10-28,1016.331
2014-10-29,986.925
2014-10-30,982.65
2014-10-31,999.196
2014-11-03,1000.008
2014-11-04,1014.051
2014-11-05,1028.857
2014-11-06,1025.043
2014-11-07,1020.806
2014-11-10,1022.845
2014-11-11,1011.027
2014-11-12,1017.553
2014-11-13,1017.003
2014-11-14,1009.699
2014-11-17,1004.652
2014-11-18,1026.523
2014-11-19,1039.908
2014-11-20,1040.469
2014-11-21,1048.031
2014-11-24,1051.337
2014-11-25,1059.697
2014-11-26,1073.766
2014-11-27,1082.296
2014-11-28,1083.759
2014-12-01,1070.862
2014-12-02,1063.133
2014-12-03,1064.1
2014-12-04,1077.705
2014-12-05,1082.67
2014-12-08,1067.633
2014-12-09,1055.941
2014-12-10,1064.181
2014-12-11,1058.157
2014-12-12,1051.764
2014-12-15,1034.531
2014-12-16,1040.048
2014-12-17,1020.48
2014-12-18,1024.752
2014-12-19,1040.084
2014-12-22,1060.828
2014-12-23,1064.546
2014-12-24,1067.055
2014-12-25,1067.055
2014-12-26,1065.391
2014-12-29,1071.473
2014-12-30,1070.77
2014-12-31,1063.624
2015-01-01,1063.624
2015-01-02,1066.32
2015-01-05,1044.214
2015-01-06,1036.121
2015-01-07,1027.325
2015-01-08,1061.681
2015-01-09,1074.22
2015-01-12,1070.57
2015-01-13,1089.94
2015-01-14,1062.963
2015-01-15,1060.938
2015-01-16,1040.575
2015-01-19,1053.576
2015-01-20,1037.909
2015-01-21,1033.841
2015-01-22,1031.547
2015-01-23,1048.321
2015-01-26,1070.228
2015-01-27,1063.051
2015-01-28,1065.69
2015-01-29,1061.404
2015-01-30,1057.245
2015-02-02,1071.618
2015-02-03,1081.659
2015-02-04,1073.565
2015-02-05,1094.217
2015-02-06,1085.563
2015-02-09,1076.747
2015-02-10,1091.76
2015-02-11,1107.985
2015-02-12,1150.656
2015-02-13,1165.34
2015-02-16,1144.924
2015-02-17,1138.367
2015-02-18,1139.229
2015-02-19,1148.51
2015-02-20,1136.707
2015-02-23,1141.201
2015-02-24,1159.713
2015-02-25,1165.698
2015-02-26,1165.902
2015-02-27,1173.919
2015-03-02,1165.521
2015-03-03,1155.724
2015-03-04,1144.005
2015-03-05,1168.249
2015-03-06,1162.392
2015-03-09,1152.822
2015-03-10,1121.563
2015-03-11,1128.899
2015-03-12,1146.845
2015-03-13,1144.404
2015-03-16,1164.89
2015-03-17,1147.767
2015-03-18,1146.585
2015-03-19,1140.048
2015-03-20,1150.473
2015-03-23,1164.903
2015-03-24,1180.119
2015-03-25,1172.578
2015-03-26,1144.289
2015-03-27,1153.676
2015-03-30,1164.408
2015-03-31,1141.523
2015-04-01,1159.088
2015-04-02,1184.485
2015-04-03,1184.485
2015-04-06,1200.92
2015-04-07,1219.9
2015-04-08,1222.989
2015-04-09,1213.824
2015-04-10,1210.543
2015-04-13,1220.131
2015-04-14,1233.442
2015-04-15,1210.353
2015-04-16,1210.016
2015-04-17,1224.368
2015-04-20,1218.942
2015-04-21,1215.16
2015-04-22,1204.647
2015-04-23,1211.084
2015-04-24,1220.365
2015-04-27,1241.788
2015-04-28,1226.177
2015-04-29,1206.027
2015-04-30,1223.912
2015-05-01,1218.954
2015-05-04,1212.329
2015-05-05,1218.119
2015-05-06,1204.606
2015-05-07,1219.224
2015-05-08,1238.498
2015-05-11,1220.432
2015-05-12,1210.196
2015-05-13,1243.223
2015-05-14,1259.572
2015-05-15,1280.067
2015-05-18,1264.242
2015-05-19,1259.458
2015-05-20,1270.433
2015-05-21,1259.335
2015-05-22,1247.607
2015-05-25,1260.999
2015-05-26,1234.724
