Date,WORLD SMALL CAP Small Cap
2015-08-07,380.835
2015-08-10,385.478
2015-08-11,382.758
2015-08-12,381.455
2015-08-13,381.311
2015-08-14,382.973
2015-08-17,385.171
2015-08-18,383.711
2015-08-19,379.582
2015-08-20,372.672
2015-08-21,365.776
2015-08-24,352.684
2015-08-25,351.813
2015-08-26,357.273
2015-08-27,363.654
2015-08-28,367.031
2015-08-31,365.977
2015-09-01,357.033
2015-09-02,359.155
2015-09-03,360.57
2015-09-04,356.387
2015-09-07,356.521
2015-09-08,362.022
2015-09-09,361.956
2015-09-10,361.959
2015-09-11,363.153
2015-09-14,361.874
2015-09-15,364.205
2015-09-16,367.755
2015-09-17,369.26
2015-09-18,365.769
2015-09-21,364.384
2015-09-22,358.72
2015-09-23,357.818
2015-09-24,355.898
2015-09-25,355.342
2015-09-28,348.529
2015-09-29,345.117
2015-09-30,350.542
2015-10-01,351.51
2015-10-02,355.821
2015-10-05,362.771
2015-10-06,363.034
2015-10-07,366.527
2015-10-08,368.541
2015-10-09,370.526
2015-10-12,370.231
2015-10-13,366.399
2015-10-14,364.458
2015-10-15,369.944
2015-10-16,369.426
2015-10-19,369.578
2015-10-20,369.719
2015-10-21,367.403
2015-10-22,368.175
2015-10-23,370.906
2015-10-26,370.015
2015-10-27,366.444
2015-10-28,372.261
2015-10-29,369.796
2015-10-30,370.721
2015-11-02,374.441
2015-11-03,374.795
2015-11-04,373.776
2015-11-05,373.98
2015-11-06,373.69
2015-11-09,371.128
2015-11-10,371.042
2015-11-11,370.574
2015-11-12,365.171
2015-11-13,362.794
2015-11-16,364.838
2015-11-17,365.753
2015-11-18,369.094
2015-11-19,370.537
2015-11-20,371.59
2015-11-23,371.767
2015-11-24,372.517
2015-11-25,374.034
2015-11-26,375.105
2015-11-27,375.389
2015-11-30,374.996
2015-12-01,377.706
2015-12-02,374.926
2015-12-03,371.834
2015-12-04,373.654
2015-12-07,370.132
2015-12-08,367.099
2015-12-09,365.245
2015-12-10,365.069
2015-12-11,359.852
2015-12-14,356.921
2015-12-15,359.56
2015-12-16,364.045
2015-12-17,361.824
2015-12-18,359.034
2015-12-21,359.915
2015-12-22,362.244
2015-12-23,366.415
2015-12-24,367.311
2015-12-25,367.173
2015-12-28,366.609
2015-12-29,369.962
2015-12-30,368.328
2015-12-31,365.723
2016-01-01,365.723
2016-01-04,359.09
2016-01-05,358.583
2016-01-06,353.936
2016-01-07,346.234
2016-01-08,342.481
2016-01-11,340.359
2016-01-12,339.282
2016-01-13,334.621
2016-01-14,334.165
2016-01-15,329.239
2016-01-18,326.836
2016-01-19,325.945
2016-01-20,322.106
2016-01-21,321.647
2016-01-22,330.65
2016-01-25,327.304
2016-01-26,331.449
2016-01-27,330.295
2016-01-28,330.185
2016-01-29,337.399
2016-02-01,339.043
2016-02-02,333.225
2016-02-03,334.153
2016-02-04,336.162
2016-02-05,329.573
2016-02-08,322.848
2016-02-09,319.524
2016-02-10,319.182
2016-02-11,316.666
2016-02-12,318.607
2016-02-15,322.438
2016-02-16,326.711
2016-02-17,332.196
2016-02-18,333.44
2016-02-19,332.992
2016-02-22,336.724
2016-02-23,334.303
2016-02-24,334.965
2016-02-25,338.59
2016-02-26,339.801
2016-02-29,339.827
2016-03-01,344.938
2016-03-02,348.534
2016-03-03,352.375
2016-03-04,355.772
2016-03-07,357.497
2016-03-08,351.664
2016-03-09,352.157
2016-03-10,351.587
2016-03-11,358.246
2016-03-14,358.558
2016-03-15,355.177
2016-03-16,356.874
2016-03-17,363.613
2016-03-18,365.309
2016-03-21,364.362
2016-03-22,364.753
2016-03-23,359.571
2016-03-24,359.051
2016-03-25,359.031
2016-03-28,360.166
2016-03-29,365.125
2016-03-30,368.474
2016-03-31,368.662
2016-04-01,366.714
2016-04-04,365.803
2016-04-05,361.158
2016-04-06,364.286
2016-04-07,362.014
2016-04-08,364.813
2016-04-11,365.478
2016-04-12,367.643
2016-04-13,373.178
2016-04-14,373.463
2016-04-15,373.694
2016-04-18,374.764
2016-04-19,378.057
2016-04-20,378.016
2016-04-21,376.417
2016-04-22,377.346
2016-04-25,376.196
2016-04-26,378.362
2016-04-27,379.802
2016-04-28,378.05
2016-04-29,377.462
2016-05-02,378.379
2016-05-03,373.67
2016-05-04,371.042
2016-05-05,370.118
2016-05-06,371.464
2016-05-09,371.099
2016-05-10,374.637
2016-05-11,373.057
2016-05-12,371.79
2016-05-13,368.784
2016-05-16,371.882
2016-05-17,370.462
2016-05-18,369.989
2016-05-19,367.189
2016-05-20,371.468
2016-05-23,372.03
2016-05-24,376.128
2016-05-25,378.889
2016-05-26,379.282
2016-05-27,380.956
2016-05-30,381.02
2016-05-31,382.206
2016-06-01,383.094
2016-06-02,384.313
2016-06-03,385.746
2016-06-06,388.34
2016-06-07,390.421
2016-06-08,392.634
2016-06-09,390.322
2016-06-10,383.642
2016-06-13,377.881
2016-06-14,373.789
2016-06-15,375.275
2016-06-16,371.844
2016-06-17,374.561
2016-06-20,382.296
2016-06-21,381.75
2016-06-22,380.672
2016-06-23,386.761
2016-06-24,367.725
2016-06-27,355.71
2016-06-28,362.217
2016-06-29,370.277
2016-06-30,375.153
2016-07-01,377.655
2016-07-04,377.733
2016-07-05,372.254
2016-07-06,371.878
2016-07-07,373.098
2016-07-08,378.381
2016-07-11,383.05
2016-07-12,386.921
2016-07-13,387.017
2016-07-14,387.871
2016-07-15,386.929
2016-07-18,388.043
2016-07-19,386.824
2016-07-20,389.11
2016-07-21,388.535
2016-07-22,388.958
2016-07-25,388.649
2016-07-26,390.487
2016-07-27,391.235
2016-07-28,392.082
2016-07-29,395.903
2016-08-01,394.454
2016-08-02,391.391
2016-08-03,391.132
2016-08-04,392.161
2016-08-05,394.381
2016-08-08,395.068
2016-08-09,396.766
2016-08-10,396.366
2016-08-11,397.869
2016-08-12,398.823
2016-08-15,400.756
2016-08-16,398.119
2016-08-17,396.828
2016-08-18,399.737
2016-08-19,398.891
2016-08-22,399.713
2016-08-23,401.94
2016-08-24,399.406
2016-08-25,399.392
2016-08-26,398.933
2016-08-29,398.785
2016-08-30,398.057
2016-08-31,396.607
2016-09-01,398.205
2016-09-02,401.046
2016-09-05,401.967
2016-09-06,404.807
2016-09-07,406.652
2016-09-08,406.194
2016-09-09,396.007
2016-09-12,397.306
2016-09-13,392.004
2016-09-14,391.289
2016-09-15,394.312
2016-09-16,393.417
2016-09-19,395.889
2016-09-20,394.805
2016-09-21,399.956
2016-09-22,405.398
2016-09-23,402.932
2016-09-26,400.304
2016-09-27,400.532
2016-09-28,403.395
2016-09-29,401.22
2016-09-30,402.737
2016-10-03,402.054
2016-10-04,399.977
2016-10-05,400.959
2016-10-06,399.844
2016-10-07,397.422
2016-10-10,399.591
2016-10-11,394.482
2016-10-12,393.407
2016-10-13,392.088
2016-10-14,391.964
2016-10-17,391.024
2016-10-18,394.22
2016-10-19,396.344
2016-10-20,395.012
2016-10-21,394.112
2016-10-24,395.078
2016-10-25,392.585
2016-10-26,390.97
2016-10-27,387.082
2016-10-28,387.044
2016-10-31,387.976
2016-11-01,386.076
2016-11-02,382.597
2016-11-03,382.14
2016-11-04,381.523
2016-11-07,386.586
2016-11-08,387.158
2016-11-09,390.289
2016-11-10,393.363
2016-11-11,395.344
2016-11-14,397.511
2016-11-15,399.21
2016-11-16,399.024
2016-11-17,400.918
2016-11-18,400.538
2016-11-21,402.866
2016-11-22,405.336
2016-11-23,405.39
2016-11-24,405.963
2016-11-25,407.305
2016-11-28,404.765
2016-11-29,404.739
2016-11-30,404.355
2016-12-01,403.364
2016-12-02,403.446
2016-12-05,407.27
2016-12-06,410.638
2016-12-07,414.425
2016-12-08,417.694
2016-12-09,417.664
2016-12-12,415.681
2016-12-13,417.152
2016-12-14,413.603
2016-12-15,411.212
2016-12-16,411.489
2016-12-19,413.507
2016-12-20,414.824
2016-12-21,414.057
2016-12-22,412.131
2016-12-23,413.488
2016-12-26,413.531
2016-12-27,414.706
2016-12-28,412.675
2016-12-29,414.141
2016-12-30,414.187
2017-01-02,414.813
2017-01-03,415.44
2017-01-04,421.724
2017-01-05,422.278
2017-01-06,420.782
2017-01-09,418.397
2017-01-10,420.921
2017-01-11,420.267
2017-01-12,420.727
2017-01-13,422.449
2017-01-16,421.559
2017-01-17,419.784
2017-01-18,420.928
2017-01-19,417.595
2017-01-20,419.366
2017-01-23,419.841
2017-01-24,423.952
2017-01-25,427.34
2017-01-26,425.952
2017-01-27,425.158
2017-01-30,421.619
2017-01-31,423.796
2017-02-01,423.989
2017-02-02,424.12
2017-02-03,427.986
2017-02-06,425.402
2017-02-07,424.644
2017-02-08,425.8
2017-02-09,428.208
2017-02-10,430.941
2017-02-13,432.245
2017-02-14,432.806
2017-02-15,434.725
2017-02-16,435.29
2017-02-17,434.7
2017-02-20,434.993
2017-02-21,436.906
2017-02-22,435.468
2017-02-23,434.903
2017-02-24,433.567
2017-02-27,435.652
2017-02-28,432.914
2017-03-01,437.189
2017-03-02,433.793
2017-03-03,433.439
2017-03-06,432.001
2017-03-07,429.91
2017-03-08,427.658
2017-03-09,426.556
2017-03-10,429.029
2017-03-13,430.707
2017-03-14,428.631
2017-03-15,432.717
2017-03-16,435.917
2017-03-17,436.869
2017-03-20,436.026
2017-03-21,430.234
2017-03-22,428.619
2017-03-23,430.657
2017-03-24,431.209
2017-03-27,431.187
2017-03-28,434.666
2017-03-29,434.946
2017-03-30,436.5
2017-03-31,436.391
2017-04-03,433.873
2017-04-04,433.671
2017-04-05,431.472
2017-04-06,433.164
2017-04-07,433.291
2017-04-10,434.45
2017-04-11,436.541
2017-04-12,433.778
2017-04-13,431.258
2017-04-14,430.73
2017-04-17,434.885
2017-04-18,434.262
2017-04-19,435.427
2017-04-20,438.51
2017-04-21,437.565
2017-04-24,443.174
2017-04-25,446.068
2017-04-26,447.405
2017-04-27,447.547
2017-04-28,445.312
2017-05-01,446.698
2017-05-02,446.954
2017-05-03,444.662
2017-05-04,444.117
2017-05-05,447.003
2017-05-08,446.876
2017-05-09,446.54
2017-05-10,448.351
2017-05-11,446.445
2017-05-12,445.488
2017-05-15,447.937
2017-05-16,449.178
2017-05-17,442.734
2017-05-18,442.383
2017-05-19,445.787
2017-05-22,448.715
2017-05-23,449.404
2017-05-24,449.681
2017-05-25,450.174
2017-05-26,449.49
2017-05-29,449.353
2017-05-30,447.949
2017-05-31,448.401
2017-06-01,453.693
2017-06-02,456.587
2017-06-05,454.991
2017-06-06,453.934
2017-06-07,454.136
2017-06-08,455.521
2017-06-09,455.598
2017-06-12,454.469
2017-06-13,457.864
2017-06-14,457.858
2017-06-15,452.881
2017-06-16,454.174
2017-06-19,456.918
2017-06-20,453.204
2017-06-21,451.844
2017-06-22,453.048
2017-06-23,455.491
2017-06-26,456.39
2017-06-27,453.485
2017-06-28,457.67
2017-06-29,455.666
2017-06-30,455.608
2017-07-03,456.73
2017-07-04,455.929
2017-07-05,455.294
2017-07-06,451.827
2017-07-07,453.361
2017-07-10,453.01
2017-07-11,453.706
2017-07-12,457.501
2017-07-13,458.707
2017-07-14,461.374
2017-07-17,462.474
2017-07-18,462.73
2017-07-19,466.189
2017-07-20,467.061
2017-07-21,465.806
2017-07-24,466.099
2017-07-25,468.203
2017-07-26,467.096
2017-07-27,466.902
2017-07-28,465.982
2017-07-31,466.026
2017-08-01,467.679
2017-08-02,465.448
2017-08-03,464.553
2017-08-04,464.783
2017-08-07,465.871
2017-08-08,464.531
2017-08-09,461.984
2017-08-10,457.295
2017-08-11,456.891
2017-08-14,460.635
2017-08-15,458.012
2017-08-16,459.428
2017-08-17,456.041
2017-08-18,455.136
2017-08-21,455.572
2017-08-22,458.144
2017-08-23,458.203
2017-08-24,458.198
2017-08-25,459.794
2017-08-28,460.648
2017-08-29,460.418
2017-08-30,461.697
2017-08-31,465.871
2017-09-01,468.438
2017-09-04,467.481
2017-09-05,465.278
2017-09-06,466.1
2017-09-07,467.462
2017-09-08,467.899
2017-09-11,471.307
2017-09-12,473.115
2017-09-13,472.814
2017-09-14,472.477
2017-09-15,474.194
2017-09-18,475.765
2017-09-19,476.72
2017-09-20,478.319
2017-09-21,476.084
2017-09-22,477.95
2017-09-25,477.764
2017-09-26,476.568
2017-09-27,480.002
2017-09-28,482.716
2017-09-29,484.469
2017-10-02,486.898
2017-10-03,488.056
2017-10-04,487.852
2017-10-05,488.159
2017-10-06,487.362
2017-10-09,486.766
2017-10-10,489.23
2017-10-11,489.547
2017-10-12,490.031
2017-10-13,491.066
2017-10-16,491.223
2017-10-17,488.94
2017-10-18,490.096
2017-10-19,489.491
2017-10-20,490.005
2017-10-23,488.079
2017-10-24,488.61
2017-10-25,487.101
2017-10-26,487.72
2017-10-27,489.466
2017-10-30,488.934
2017-10-31,491.568
2017-11-01,491.16
2017-11-02,491.619
2017-11-03,491.625
2017-11-06,492.759
2017-11-07,490.112
2017-11-08,490.771
2017-11-09,487.766
2017-11-10,487.951
2017-11-13,485.948
2017-11-14,485.404
2017-11-15,482.197
2017-11-16,487.904
2017-11-17,489.218
2017-11-20,491.384
2017-11-21,495.299
2017-11-22,496.56
2017-11-23,497.317
2017-11-24,498.375
2017-11-27,496.4
2017-11-28,499.27
2017-11-29,500.1
2017-11-30,502.461
2017-12-01,500.101
2017-12-04,499.737
2017-12-05,496.858
2017-12-06,493.66
2017-12-07,496.564
2017-12-08,498.033
2017-12-11,498.543
2017-12-12,497.4
2017-12-13,498.887
2017-12-14,496.905
2017-12-15,499.599
2017-12-18,505.793
2017-12-19,503.575
2017-12-20,504.864
2017-12-21,506.461
2017-12-22,506.547
2017-12-25,506.617
2017-12-26,507.189
2017-12-27,509.09
2017-12-28,510.883
2017-12-29,510.225
2018-01-01,510.244
2018-01-02,513.788
2018-01-03,514.971
2018-01-04,517.646
2018-01-05,519.62
2018-01-08,520.305
2018-01-09,520.534
2018-01-10,520.123
2018-01-11,524.449
2018-01-12,526.706
2018-01-15,529.057
2018-01-16,525.845
2018-01-17,527.828
2018-01-18,525.619
2018-01-19,530.176
2018-01-22,532.806
2018-01-23,535.846
2018-01-24,536.156
2018-01-25,536.752
2018-01-26,537.91
2018-01-29,534.33
2018-01-30,529.174
2018-01-31,528.356
2018-02-01,529.773
2018-02-02,520.314
2018-02-05,505.456
2018-02-06,501.025
2018-02-07,503.148
2018-02-08,492.554
2018-02-09,491.969
2018-02-12,496.632
2018-02-13,498.1
2018-02-14,505.061
2018-02-15,510.505
2018-02-16,513.413
2018-02-19,513.82
2018-02-20,511.471
2018-02-21,511.025
2018-02-22,510.256
2018-02-23,514.907
2018-02-26,517.194
2018-02-27,512.284
2018-02-28,507.337
2018-03-01,503.054
2018-03-02,505.876
2018-03-05,508.653
2018-03-06,514.47
2018-03-07,515.863
2018-03-08,516.701
2018-03-09,521.6
2018-03-12,523.897
2018-03-13,522.55
2018-03-14,520.616
2018-03-15,519.477
2018-03-16,519.687
2018-03-19,516.024
2018-03-20,515.591
2018-03-21,517.229
2018-03-22,509.942
2018-03-23,502.038
2018-03-26,507.91
2018-03-27,505.244
2018-03-28,503.583
2018-03-29,507.352
2018-03-30,507.917
2018-04-02,501.175
2018-04-03,503.541
2018-04-04,506.025
2018-04-05,509.806
2018-04-06,504.969
2018-04-09,505.957
2018-04-10,512.928
2018-04-11,513.182
2018-04-12,514.769
2018-04-13,514.484
2018-04-16,517.811
2018-04-17,521.056
2018-04-18,523.902
2018-04-19,522.367
2018-04-20,518.616
2018-04-23,517.368
2018-04-24,514.906
2018-04-25,512.812
2018-04-26,515.178
2018-04-27,515.499
2018-04-30,512.785
2018-05-01,512.436
2018-05-02,513.594
2018-05-03,512.877
2018-05-04,516.725
2018-05-07,519.992
2018-05-08,520.906
2018-05-09,523.547
2018-05-10,525.571
2018-05-11,528.105
2018-05-14,527.985
2018-05-15,525.305
2018-05-16,527.191
2018-05-17,529.297
2018-05-18,529.137
2018-05-21,531.336
2018-05-22,530.134
2018-05-23,528.766
2018-05-24,528.971
2018-05-25,527.769
2018-05-28,526.706
2018-05-29,523.306
2018-05-30,527.937
2018-05-31,526.749
2018-06-01,529.131
2018-06-04,533.022
2018-06-05,534.182
2018-06-06,537.908
2018-06-07,537.571
2018-06-08,537.921
2018-06-11,539.265
2018-06-12,540.662
2018-06-13,539.08
2018-06-14,539.697
2018-06-15,536.352
2018-06-18,536.611
2018-06-19,533.515
2018-06-20,536.618
2018-06-21,532.824
2018-06-22,534.293
2018-06-25,526.959
2018-06-26,528.343
2018-06-27,523.191
2018-06-28,522.958
2018-06-29,525.26
2018-07-02,522.969
2018-07-03,524.612
2018-07-04,524.38
2018-07-05,527.198
2018-07-06,531.82
2018-07-09,535.93
2018-07-10,535.284
2018-07-11,530.736
2018-07-12,532.069
2018-07-13,532.362
2018-07-16,531.293
2018-07-17,533.098
2018-07-18,534.113
2018-07-19,534.245
2018-07-20,534.29
2018-07-23,533.689
2018-07-24,532.322
2018-07-25,533.719
2018-07-26,536.456
2018-07-27,532.561
2018-07-30,530.113
2018-07-31,531.737
2018-08-01,531.705
2018-08-02,532.405
2018-08-03,531.935
2018-08-06,532.705
2018-08-07,534.367
2018-08-08,533.841
2018-08-09,534.723
2018-08-10,530.686
2018-08-13,526.172
2018-08-14,529.614
2018-08-15,523.55
2018-08-16,526.433
2018-08-17,528.792
2018-08-20,530.468
2018-08-21,535.149
2018-08-22,537.504
2018-08-23,536.059
2018-08-24,538.773
2018-08-27,542.088
2018-08-28,542.811
2018-08-29,544.008
2018-08-30,542.906
2018-08-31,543.571
2018-09-03,542.25
2018-09-04,539.539
2018-09-05,537.662
2018-09-06,534.867
2018-09-07,533.013
2018-09-10,534.461
2018-09-11,534.84
2018-09-12,535.73
2018-09-13,536.122
2018-09-14,538.436
2018-09-17,535.978
2018-09-18,538.55
2018-09-19,537.85
2018-09-20,541.668
2018-09-21,541.015
2018-09-24,539.315
2018-09-25,540.445
2018-09-26,537.668
2018-09-27,535.605
2018-09-28,536.039
2018-10-01,532.966
2018-10-02,529.477
2018-10-03,530.929
2018-10-04,524.852
2018-10-05,520.219
2018-10-08,517.338
2018-10-09,514.104
2018-10-10,504.099
2018-10-11,494.618
2018-10-12,496.573
2018-10-15,496.468
2018-10-16,506.577
2018-10-17,505.922
2018-10-18,499.546
2018-10-19,494.933
2018-10-22,492.876
2018-10-23,485.972
2018-10-24,475.026
2018-10-25,477.547
2018-10-26,473.281
2018-10-29,471.965
2018-10-30,477.908
2018-10-31,483.008
2018-11-01,491.201
2018-11-02,492.946
2018-11-05,491.812
2018-11-06,493.829
2018-11-07,500.892
2018-11-08,500.347
2018-11-09,494.128
2018-11-12,485.014
2018-11-13,483.576
2018-11-14,480.778
2018-11-15,483.428
2018-11-16,484.454
2018-11-19,478.423
2018-11-20,470.662
2018-11-21,474.38
2018-11-22,475.158
2018-11-23,474.822
2018-11-26,479.026
2018-11-27,476.132
2018-11-28,483.549
2018-11-29,485.287
2018-11-30,486.242
2018-12-03,491.796
2018-12-04,477.502
2018-12-05,475.719
2018-12-06,471.763
2018-12-07,466.989
2018-12-10,460.691
2018-12-11,459.948
2018-12-12,466.081
2018-12-13,462.24
2018-12-14,455.809
2018-12-17,447.976
2018-12-18,446.492
2018-12-19,442.393
2018-12-20,434.461
2018-12-21,427.429
2018-12-24,421.982
2018-12-25,419.528
2018-12-26,431.836
2018-12-27,434.204
2018-12-28,437.722
2018-12-31,441.448
2019-01-01,441.482
2019-01-02,441.325
2019-01-03,437.494
2019-01-04,448.4
2019-01-07,456.255
2019-01-08,461.786
2019-01-09,466.998
2019-01-10,468.546
2019-01-11,468.915
2019-01-14,466.181
2019-01-15,468.655
2019-01-16,470.905
2019-01-17,473.364
2019-01-18,478.587
2019-01-21,478.988
2019-01-22,473.725
2019-01-23,472.791
2019-01-24,475.536
2019-01-25,481.199
2019-01-28,479.542
2019-01-29,479.907
2019-01-30,482.527
2019-01-31,486.992
2019-02-01,487.253
2019-02-04,490.767
2019-02-05,492.507
2019-02-06,492.106
2019-02-07,487.416
2019-02-08,485.122
2019-02-11,486.978
2019-02-12,492.671
2019-02-13,494.877
2019-02-14,494.917
2019-02-15,499.528
2019-02-18,501.761
2019-02-19,502.775
2019-02-20,505.036
2019-02-21,503.783
2019-02-22,506.674
2019-02-25,507.633
2019-02-26,506.17
2019-02-27,507.113
2019-02-28,505.396
2019-03-01,508.697
2019-03-04,506.995
2019-03-05,505.195
2019-03-06,499.902
2019-03-07,495.417
2019-03-08,492.442
2019-03-11,498.244
2019-03-12,500.414
2019-03-13,502.509
2019-03-14,501.929
2019-03-15,504.022
2019-03-18,506.655
2019-03-19,506.175
2019-03-20,503.134
2019-03-21,507.117
2019-03-22,496.519
2019-03-25,494.908
2019-03-26,500.007
2019-03-27,498.712
2019-03-28,500.087
2019-03-29,502.561
2019-04-01,508.546
2019-04-02,507.842
2019-04-03,511.845
2019-04-04,511.871
2019-04-05,514.559
2019-04-08,514.706
2019-04-09,510.794
2019-04-10,514.429
2019-04-11,514.37
2019-04-12,517.042
2019-04-15,517.748
2019-04-16,518.032
2019-04-17,515.101
2019-04-18,513.718
2019-04-19,514.018
2019-04-22,512.971
2019-04-23,517.417
2019-04-24,517.833
2019-04-25,515.228
2019-04-26,518.172
2019-04-29,518.899
2019-04-30,518.441
2019-05-01,515.863
2019-05-02,514.891
2019-05-03,520.93
2019-05-06,519.668
2019-05-07,512.44
2019-05-08,510.329
2019-05-09,507.169
2019-05-10,508.898
2019-05-13,497.715
2019-05-14,501.42
2019-05-15,503.199
2019-05-16,506.034
2019-05-17,502.258
2019-05-20,498.5
2019-05-21,502.656
2019-05-22,500.024
2019-05-23,493.11
2019-05-24,496.313
2019-05-27,496.419
2019-05-28,494.703
2019-05-29,489.696
2019-05-30,488.743
2019-05-31,484.829
2019-06-03,484.902
2019-06-04,493.533
2019-06-05,496.157
2019-06-06,495.801
2019-06-07,499.836
2019-06-10,501.637
2019-06-11,502.234
2019-06-12,501.963
2019-06-13,503.44
2019-06-14,500.272
2019-06-17,500.629
2019-06-18,504.387
2019-06-19,507.134
2019-06-20,511.661
2019-06-21,508.724
2019-06-24,506.147
2019-06-25,503.989
2019-06-26,502.166
2019-06-27,508.125
2019-06-28,513.285
2019-07-01,516.027
2019-07-02,515.554
2019-07-03,518.985
2019-07-04,519.917
2019-07-05,518.607
2019-07-08,514.583
2019-07-09,513.368
2019-07-10,514.634
2019-07-11,514.74
2019-07-12,517.611
2019-07-15,516.783
2019-07-16,515.922
2019-07-17,513.612
2019-07-18,512.81
2019-07-19,513.467
2019-07-22,513.194
2019-07-23,515.709
2019-07-24,520.916
2019-07-25,517.947
2019-07-26,520.067
2019-07-29,517.718
2019-07-30,519.268
2019-07-31,516.329
2019-08-01,511.147
2019-08-02,505.414
2019-08-05,493.908
2019-08-06,496.103
2019-08-07,496.951
2019-08-08,504.872
2019-08-09,501.043
2019-08-12,496.353
2019-08-13,498.107
2019-08-14,488.44
2019-08-15,485.636
2019-08-16,492.724
2019-08-19,497.715
2019-08-20,496.024
2019-08-21,499.084
2019-08-22,498.673
2019-08-23,491.18
2019-08-26,491.844
2019-08-27,490.141
2019-08-28,492.027
2019-08-29,496.95
2019-08-30,498.875
2019-09-02,497.794
2019-09-03,494.352
2019-09-04,498.877
2019-09-05,505.498
2019-09-06,505.347
2019-09-09,507.921
2019-09-10,509.567
2019-09-11,515.722
2019-09-12,516.099
2019-09-13,518.319
2019-09-16,518.533
2019-09-17,518.144
2019-09-18,516.642
2019-09-19,517.13
2019-09-20,516.837
2019-09-23,516.083
2019-09-24,512.44
2019-09-25,513.257
2019-09-26,511.217
2019-09-27,508.803
2019-09-30,509.412
2019-10-01,503.938
2019-10-02,498.715
2019-10-03,499.757
2019-10-04,503.615
2019-10-07,503.462
2019-10-08,497.763
2019-10-09,499.524
2019-10-10,501.191
2019-10-11,509.668
2019-10-14,508.222
2019-10-15,513.211
2019-10-16,513.55
2019-10-17,517.272
2019-10-18,516.245
2019-10-21,519.788
2019-10-22,518.805
2019-10-23,519.216
2019-10-24,519.983
2019-10-25,521.902
2019-10-28,524.046
2019-10-29,525.495
2019-10-30,524.948
2019-10-31,523.597
2019-11-01,529.521
2019-11-04,531.716
2019-11-05,531.858
2019-11-06,530.311
2019-11-07,531.571
2019-11-08,532.07
2019-11-11,532.281
2019-11-12,532.279
2019-11-13,530.917
2019-11-14,530.924
2019-11-15,534.841
2019-11-18,534.916
2019-11-19,535.896
2019-11-20,534.041
2019-11-21,531.548
2019-11-22,532.419
2019-11-25,538.613
2019-11-26,540.491
2019-11-27,543.307
2019-11-28,543.305
2019-11-29,540.718
2019-12-02,537.52
2019-12-03,535.497
2019-12-04,539.312
2019-12-05,540.343
2019-12-06,544.453
2019-12-09,543.833
2019-12-10,543.492
2019-12-11,543.452
2019-12-12,546.207
2019-12-13,548.242
2019-12-16,552.413
2019-12-17,553.03
2019-12-18,552.985
2019-12-19,554.452
2019-12-20,556.143
2019-12-23,556.686
2019-12-24,558.089
2019-12-25,557.826
2019-12-26,558.66
2019-12-27,559.514
2019-12-30,558.495
2019-12-31,559.683
2020-01-01,559.708
2020-01-02,561.038
2020-01-03,559.127
2020-01-06,557.686
2020-01-07,557.75
2020-01-08,556.563
2020-01-09,558.103
2020-01-10,557.517
2020-01-13,559.904
2020-01-14,561.164
2020-01-15,562.416
2020-01-16,566.225
2020-01-17,566.083
2020-01-20,566.368
2020-01-21,563.798
2020-01-22,563.896
2020-01-23,561.98
2020-01-24,558.576
2020-01-27,550.413
2020-01-28,552.792
2020-01-29,552.157
2020-01-30,550.03
2020-01-31,544.235
2020-02-03,545.666
2020-02-04,552.6
2020-02-05,558.495
2020-02-06,558.556
2020-02-07,553.702
2020-02-10,555.021
2020-02-11,558.803
2020-02-12,562.328
2020-02-13,562.932
2020-02-14,562.557
2020-02-17,561.815
2020-02-18,559.303
2020-02-19,561.473
2020-02-20,560.969
2020-02-21,557.348
2020-02-24,542.312
2020-02-25,527.042
2020-02-26,520.915
2020-02-27,504.678
2020-02-28,494.341
2020-03-02,504.937
2020-03-03,501.507
2020-03-04,510.088
2020-03-05,499.009
2020-03-06,488.271
2020-03-09,449.545
2020-03-10,456.546
2020-03-11,434.454
2020-03-12,388.622
2020-03-13,401.74
2020-03-16,359.481
2020-03-17,368.119
2020-03-18,338.549
2020-03-19,348.433
2020-03-20,342.858
2020-03-23,334.802
2020-03-24,363.862
2020-03-25,376.39
2020-03-26,394.788
2020-03-27,386.933
2020-03-30,391.856
2020-03-31,391.936
2020-04-01,373.669
2020-04-02,373.716
2020-04-03,364.562
2020-04-06,386.527
2020-04-07,393.817
2020-04-08,406.633
2020-04-09,419.976
2020-04-10,420.661
2020-04-13,413.909
2020-04-14,421.787
2020-04-15,406.696
2020-04-16,406.255
2020-04-17,419.756
2020-04-20,416.835
2020-04-21,406.054
2020-04-22,410.29
2020-04-23,416.37
2020-04-24,418.734
2020-04-27,431.705
2020-04-28,436.902
2020-04-29,452.002
2020-04-30,444.739
2020-05-01,432.782
2020-05-04,430.226
2020-05-05,434.233
2020-05-06,432.474
2020-05-07,437.949
2020-05-08,450.109
2020-05-11,448.172
2020-05-12,438.825
2020-05-13,427.493
2020-05-14,425.115
2020-05-15,429.736
2020-05-18,448.412
2020-05-19,447.426
2020-05-20,456.334
2020-05-21,455.826
2020-05-22,456.178
2020-05-25,459.296
2020-05-26,471.356
2020-05-27,478.354
2020-05-28,476.845
2020-05-29,476.389
2020-06-01,482.674
2020-06-02,488.629
2020-06-03,499.641
2020-06-04,501.208
2020-06-05,513.657
2020-06-08,522.031
2020-06-09,514.107
2020-06-10,505.381
2020-06-11,476.67
2020-06-12,480.736
2020-06-15,484.487
2020-06-16,496.702
2020-06-17,492.942
2020-06-18,492.169
