Date,UNITED KINGDOM IMI GROWTH IMI (Large+Mid+Small Cap)
2015-05-07,1180.615
2015-05-08,1225.89
2015-05-11,1234.451
2015-05-12,1224.844
2015-05-13,1234.813
2015-05-14,1245.329
2015-05-15,1248.547
2015-05-18,1243.36
2015-05-19,1240.006
2015-05-20,1241.205
2015-05-21,1251.716
2015-05-22,1239.719
2015-05-25,1239.719
2015-05-26,1219.417
2015-05-27,1228.506
2015-05-28,1228.756
2015-05-29,1216.201
2015-06-01,1211.254
2015-06-02,1211.303
2015-06-03,1217.782
2015-06-04,1208.593
2015-06-05,1185.003
2015-06-08,1187.19
2015-06-09,1186.764
2015-06-10,1217.191
2015-06-11,1219.681
2015-06-12,1215.005
2015-06-15,1200.45
2015-06-16,1209.337
2015-06-17,1212.097
2015-06-18,1230.892
2015-06-19,1232.017
2015-06-22,1247.0
2015-06-23,1243.588
2015-06-24,1240.7
2015-06-25,1239.797
2015-06-26,1230.066
2015-06-29,1206.742
2015-06-30,1194.43
2015-07-01,1207.38
2015-07-02,1202.011
2015-07-03,1196.909
2015-07-06,1190.206
2015-07-07,1162.055
2015-07-08,1163.353
2015-07-09,1186.219
2015-07-10,1213.443
2015-07-13,1226.193
2015-07-14,1231.465
2015-07-15,1235.773
2015-07-16,1242.363
2015-07-17,1244.399
2015-07-20,1243.022
2015-07-21,1234.868
2015-07-22,1227.399
2015-07-23,1219.633
2015-07-24,1204.902
2015-07-27,1195.442
2015-07-28,1204.73
2015-07-29,1221.947
2015-07-30,1222.894
2015-07-31,1230.801
2015-08-03,1233.267
2015-08-04,1230.727
2015-08-05,1237.861
2015-08-06,1229.004
2015-08-07,1219.128
2015-08-10,1229.656
2015-08-11,1223.483
2015-08-12,1209.036
2015-08-13,1215.269
2015-08-14,1217.223
2015-08-17,1217.569
2015-08-18,1219.734
2015-08-19,1201.281
2015-08-20,1192.482
2015-08-21,1160.689
2015-08-24,1121.001
2015-08-25,1153.73
2015-08-26,1124.863
2015-08-27,1142.505
2015-08-28,1151.599
2015-08-31,1153.586
2015-09-01,1121.439
2015-09-02,1125.862
2015-09-03,1137.955
2015-09-04,1112.245
2015-09-07,1123.823
2015-09-08,1138.807
2015-09-09,1152.994
2015-09-10,1149.878
2015-09-11,1139.704
2015-09-14,1133.887
2015-09-15,1140.042
2015-09-16,1172.466
2015-09-17,1170.589
2015-09-18,1164.839
2015-09-21,1159.196
2015-09-22,1117.503
2015-09-23,1125.605
2015-09-24,1120.715
2015-09-25,1141.133
2015-09-28,1124.323
2015-09-29,1105.43
2015-09-30,1132.916
2015-10-01,1133.966
2015-10-02,1144.402
2015-10-05,1167.427
2015-10-06,1169.999
2015-10-07,1170.494
2015-10-08,1174.35
2015-10-09,1178.925
2015-10-12,1177.109
2015-10-13,1168.344
2015-10-14,1171.072
2015-10-15,1189.101
2015-10-16,1192.727
2015-10-19,1197.267
2015-10-20,1198.468
2015-10-21,1203.091
2015-10-22,1201.299
2015-10-23,1210.519
2015-10-26,1208.122
2015-10-27,1198.781
2015-10-28,1211.561
2015-10-29,1210.49
2015-10-30,1218.13
2015-11-02,1215.41
2015-11-03,1214.568
2015-11-04,1215.287
2015-11-05,1202.816
2015-11-06,1187.621
2015-11-09,1180.375
2015-11-10,1176.626
2015-11-11,1194.273
2015-11-12,1178.346
2015-11-13,1164.816
2015-11-16,1169.51
2015-11-17,1193.713
2015-11-18,1192.243
2015-11-19,1210.332
2015-11-20,1206.454
2015-11-23,1194.645
2015-11-24,1179.207
2015-11-25,1195.292
2015-11-26,1208.13
2015-11-27,1203.923
2015-11-30,1205.797
2015-12-01,1212.499
2015-12-02,1210.18
2015-12-03,1195.177
2015-12-04,1198.614
2015-12-07,1201.378
2015-12-08,1179.95
2015-12-09,1187.308
2015-12-10,1179.15
2015-12-11,1164.616
2015-12-14,1146.83
2015-12-15,1164.806
2015-12-16,1166.639
2015-12-17,1164.599
2015-12-18,1153.005
2015-12-21,1150.124
2015-12-22,1149.947
2015-12-23,1176.04
2015-12-24,1183.621
2015-12-25,1183.621
2015-12-28,1180.452
2015-12-29,1187.717
2015-12-30,1187.192
2015-12-31,1173.216
2016-01-01,1173.216
2016-01-04,1140.284
2016-01-05,1143.598
2016-01-06,1130.59
2016-01-07,1109.104
2016-01-08,1103.781
2016-01-11,1097.247
2016-01-12,1098.012
2016-01-13,1108.405
2016-01-14,1084.049
2016-01-15,1063.125
2016-01-18,1057.585
2016-01-19,1064.39
2016-01-20,1037.217
2016-01-21,1045.568
2016-01-22,1081.326
2016-01-25,1076.661
2016-01-26,1081.814
2016-01-27,1088.581
2016-01-28,1085.68
2016-01-29,1097.789
2016-02-01,1113.44
2016-02-02,1099.986
2016-02-03,1101.47
2016-02-04,1100.205
2016-02-05,1080.161
2016-02-08,1041.076
2016-02-09,1048.337
2016-02-10,1055.736
2016-02-11,1032.175
2016-02-12,1051.569
2016-02-15,1074.198
2016-02-16,1068.262
2016-02-17,1095.509
2016-02-18,1096.733
2016-02-19,1088.746
2016-02-22,1086.63
2016-02-23,1077.85
2016-02-24,1056.039
2016-02-25,1077.519
2016-02-26,1078.816
2016-02-29,1084.395
2016-03-01,1099.84
2016-03-02,1100.556
2016-03-03,1102.825
2016-03-04,1116.108
2016-03-07,1107.694
2016-03-08,1104.635
2016-03-09,1108.022
2016-03-10,1099.341
2016-03-11,1122.158
2016-03-14,1126.382
2016-03-15,1111.463
2016-03-16,1109.132
2016-03-17,1141.425
2016-03-18,1144.009
2016-03-21,1136.028
2016-03-22,1124.466
2016-03-23,1121.627
2016-03-24,1108.431
2016-03-25,1108.431
2016-03-28,1117.247
2016-03-29,1125.547
2016-03-30,1153.136
2016-03-31,1143.792
2016-04-01,1128.156
2016-04-04,1139.461
2016-04-05,1120.901
2016-04-06,1129.41
2016-04-07,1125.557
2016-04-08,1130.138
2016-04-11,1139.563
2016-04-12,1137.716
2016-04-13,1147.876
2016-04-14,1141.425
2016-04-15,1138.989
2016-04-18,1149.34
2016-04-19,1167.472
2016-04-20,1162.354
2016-04-21,1147.37
2016-04-22,1141.142
2016-04-25,1149.398
2016-04-26,1154.079
2016-04-27,1154.035
2016-04-28,1157.643
2016-04-29,1151.878
2016-05-02,1153.765
2016-05-03,1143.584
2016-05-04,1131.307
2016-05-05,1135.069
2016-05-06,1129.553
2016-05-09,1135.357
2016-05-10,1143.941
2016-05-11,1142.779
2016-05-12,1138.186
2016-05-13,1129.367
2016-05-16,1135.142
2016-05-17,1140.808
2016-05-18,1153.346
2016-05-19,1136.919
2016-05-20,1150.772
2016-05-23,1147.26
2016-05-24,1175.231
2016-05-25,1183.561
2016-05-26,1181.677
2016-05-27,1179.488
2016-05-30,1180.013
2016-05-31,1170.417
2016-06-01,1152.115
2016-06-02,1156.222
2016-06-03,1163.472
2016-06-06,1165.179
2016-06-07,1172.344
2016-06-08,1170.691
2016-06-09,1157.057
2016-06-10,1124.553
2016-06-13,1104.852
2016-06-14,1071.057
2016-06-15,1085.358
2016-06-16,1070.69
2016-06-17,1097.233
2016-06-20,1163.43
2016-06-21,1164.175
2016-06-22,1170.525
2016-06-23,1193.236
2016-06-24,1061.395
2016-06-27,990.596
2016-06-28,1032.906
2016-06-29,1085.736
2016-06-30,1095.75
2016-07-01,1100.138
2016-07-04,1091.928
2016-07-05,1070.951
2016-07-06,1045.243
2016-07-07,1062.544
2016-07-08,1073.601
2016-07-11,1092.17
2016-07-12,1107.172
2016-07-13,1109.741
2016-07-14,1113.365
2016-07-15,1107.637
2016-07-18,1122.485
2016-07-19,1110.232
2016-07-20,1120.826
2016-07-21,1119.16
2016-07-22,1110.34
2016-07-25,1115.997
2016-07-26,1117.109
2016-07-27,1120.043
2016-07-28,1121.555
2016-07-29,1137.957
2016-08-01,1128.4
2016-08-02,1136.162
2016-08-03,1130.005
2016-08-04,1127.641
2016-08-05,1130.688
2016-08-08,1125.587
2016-08-09,1130.397
2016-08-10,1136.625
2016-08-11,1143.554
2016-08-12,1143.086
2016-08-15,1141.273
2016-08-16,1139.785
2016-08-17,1139.335
2016-08-18,1154.746
2016-08-19,1145.512
2016-08-22,1152.77
2016-08-23,1160.434
2016-08-24,1160.851
2016-08-25,1152.397
2016-08-26,1154.195
2016-08-29,1142.919
2016-08-30,1140.022
2016-08-31,1133.05
2016-09-01,1151.289
2016-09-02,1174.083
2016-09-05,1167.761
2016-09-06,1177.038
2016-09-07,1171.605
2016-09-08,1167.639
2016-09-09,1143.971
2016-09-12,1138.53
2016-09-13,1125.624
2016-09-14,1125.9
2016-09-15,1138.549
2016-09-16,1129.359
2016-09-19,1140.303
2016-09-20,1135.901
2016-09-21,1133.83
2016-09-22,1157.005
2016-09-23,1145.295
2016-09-26,1131.506
2016-09-27,1133.367
2016-09-28,1141.223
2016-09-29,1139.927
2016-09-30,1140.118
2016-10-03,1140.153
2016-10-04,1145.655
2016-10-05,1129.361
2016-10-06,1116.967
2016-10-07,1099.398
2016-10-10,1095.489
2016-10-11,1082.762
2016-10-12,1069.511
2016-10-13,1065.488
2016-10-14,1068.465
2016-10-17,1054.228
2016-10-18,1072.845
2016-10-19,1073.531
2016-10-20,1065.995
2016-10-21,1056.883
2016-10-24,1053.256
2016-10-25,1046.66
2016-10-26,1046.429
2016-10-27,1042.868
2016-10-28,1042.95
2016-10-31,1043.218
2016-11-01,1039.261
2016-11-02,1039.764
2016-11-03,1045.712
2016-11-04,1035.817
2016-11-07,1034.738
2016-11-08,1039.616
2016-11-09,1047.454
2016-11-10,1034.682
2016-11-11,1034.823
2016-11-14,1023.374
2016-11-15,1025.976
2016-11-16,1025.807
2016-11-17,1034.803
2016-11-18,1025.873
2016-11-21,1034.868
2016-11-22,1033.569
2016-11-23,1029.273
2016-11-24,1036.677
2016-11-25,1040.495
2016-11-28,1033.503
2016-11-29,1043.585
2016-11-30,1040.371
2016-12-01,1037.841
2016-12-02,1040.695
2016-12-05,1047.086
2016-12-06,1045.038
2016-12-07,1045.611
2016-12-08,1045.396
2016-12-09,1054.513
2016-12-12,1052.306
2016-12-13,1066.091
2016-12-14,1065.71
2016-12-15,1045.19
2016-12-16,1047.507
2016-12-19,1049.74
2016-12-20,1047.472
2016-12-21,1047.959
2016-12-22,1046.618
2016-12-23,1045.334
2016-12-26,1045.334
2016-12-27,1045.419
2016-12-28,1048.86
2016-12-29,1052.012
2016-12-30,1067.077
2017-01-02,1067.077
2017-01-03,1058.619
2017-01-04,1063.381
2017-01-05,1077.391
2017-01-06,1069.722
2017-01-09,1062.885
2017-01-10,1070.401
2017-01-11,1062.203
2017-01-12,1073.743
2017-01-13,1076.656
2017-01-16,1066.507
2017-01-17,1075.203
2017-01-18,1077.297
2017-01-19,1072.051
2017-01-20,1070.956
2017-01-23,1081.721
2017-01-24,1086.471
2017-01-25,1095.474
2017-01-26,1093.468
2017-01-27,1096.645
2017-01-30,1087.46
2017-01-31,1092.656
2017-02-01,1100.026
2017-02-02,1096.854
2017-02-03,1100.726
2017-02-06,1092.825
2017-02-07,1099.164
2017-02-08,1113.707
2017-02-09,1115.08
2017-02-10,1113.366
2017-02-13,1116.365
2017-02-14,1107.492
2017-02-15,1111.41
2017-02-16,1118.986
2017-02-17,1124.07
2017-02-20,1124.531
2017-02-21,1126.201
2017-02-22,1129.399
2017-02-23,1139.158
2017-02-24,1131.203
2017-02-27,1133.08
2017-02-28,1131.662
2017-03-01,1135.326
2017-03-02,1131.757
2017-03-03,1124.743
2017-03-06,1120.762
2017-03-07,1114.037
2017-03-08,1110.6
2017-03-09,1108.998
2017-03-10,1113.317
2017-03-13,1124.115
2017-03-14,1121.662
2017-03-15,1127.914
2017-03-16,1149.881
2017-03-17,1152.846
2017-03-20,1153.851
2017-03-21,1156.103
2017-03-22,1147.003
2017-03-23,1155.956
2017-03-24,1155.544
2017-03-27,1158.044
2017-03-28,1158.078
2017-03-29,1151.664
2017-03-30,1159.715
2017-03-31,1154.636
2017-04-03,1147.661
2017-04-04,1150.643
2017-04-05,1154.924
2017-04-06,1153.813
2017-04-07,1151.246
2017-04-10,1155.376
2017-04-11,1165.015
2017-04-12,1167.977
2017-04-13,1170.788
2017-04-14,1170.788
2017-04-17,1177.894
2017-04-18,1166.28
2017-04-19,1165.375
2017-04-20,1170.424
2017-04-21,1163.935
2017-04-24,1185.433
2017-04-25,1189.948
2017-04-26,1194.927
2017-04-27,1194.183
2017-04-28,1193.596
2017-05-01,1192.77
2017-05-02,1202.527
2017-05-03,1195.929
2017-05-04,1198.542
2017-05-05,1207.947
2017-05-08,1206.554
2017-05-09,1214.269
2017-05-10,1218.532
2017-05-11,1213.867
2017-05-12,1222.736
2017-05-15,1223.446
2017-05-16,1237.291
2017-05-17,1238.118
2017-05-18,1234.541
2017-05-19,1243.165
2017-05-22,1248.066
2017-05-23,1240.78
2017-05-24,1243.138
2017-05-25,1245.548
2017-05-26,1238.319
2017-05-29,1243.3
2017-05-30,1241.923
2017-05-31,1249.692
2017-06-01,1253.664
2017-06-02,1257.922
2017-06-05,1257.693
2017-06-06,1251.35
2017-06-07,1250.096
2017-06-08,1243.443
2017-06-09,1233.905
2017-06-12,1219.672
2017-06-13,1225.877
2017-06-14,1232.041
2017-06-15,1217.45
2017-06-16,1230.596
2017-06-19,1237.248
2017-06-20,1219.735
2017-06-21,1220.452
2017-06-22,1217.597
2017-06-23,1222.643
2017-06-26,1225.112
2017-06-27,1223.52
2017-06-28,1231.028
2017-06-29,1221.854
2017-06-30,1219.325
2017-07-03,1216.966
2017-07-04,1213.763
2017-07-05,1220.594
2017-07-06,1213.505
2017-07-07,1211.78
2017-07-10,1211.358
2017-07-11,1200.904
2017-07-12,1220.45
2017-07-13,1226.684
2017-07-14,1237.362
2017-07-17,1240.48
2017-07-18,1233.622
2017-07-19,1243.793
2017-07-20,1248.629
2017-07-21,1246.616
2017-07-24,1238.835
2017-07-25,1242.112
2017-07-26,1249.267
2017-07-27,1260.703
2017-07-28,1243.269
2017-07-31,1243.416
2017-08-01,1258.695
2017-08-02,1252.387
2017-08-03,1256.507
2017-08-04,1253.434
2017-08-07,1255.096
2017-08-08,1247.165
2017-08-09,1243.31
2017-08-10,1231.547
2017-08-11,1220.236
2017-08-14,1229.24
2017-08-15,1223.787
2017-08-16,1235.967
2017-08-17,1233.133
2017-08-18,1217.585
2017-08-21,1221.643
2017-08-22,1224.771
2017-08-23,1216.594
2017-08-24,1222.596
2017-08-25,1228.962
2017-08-28,1233.785
2017-08-29,1224.812
2017-08-30,1227.033
2017-08-31,1236.004
2017-09-01,1247.576
2017-09-04,1240.931
2017-09-05,1241.445
2017-09-06,1242.572
2017-09-07,1255.148
2017-09-08,1262.442
2017-09-11,1266.402
2017-09-12,1269.143
2017-09-13,1261.538
2017-09-14,1256.834
2017-09-15,1268.495
2017-09-18,1266.862
2017-09-19,1264.428
2017-09-20,1264.706
2017-09-21,1255.953
2017-09-22,1262.051
2017-09-25,1255.662
2017-09-26,1246.558
2017-09-27,1246.912
2017-09-28,1254.869
2017-09-29,1260.644
2017-10-02,1258.384
2017-10-03,1258.16
2017-10-04,1264.428
2017-10-05,1256.746
2017-10-06,1253.778
2017-10-09,1260.042
2017-10-10,1273.857
2017-10-11,1273.148
2017-10-12,1278.534
2017-10-13,1289.243
2017-10-16,1282.296
2017-10-17,1267.911
2017-10-18,1272.889
2017-10-19,1267.388
2017-10-20,1264.416
2017-10-23,1266.176
2017-10-24,1256.795
2017-10-25,1263.258
2017-10-26,1266.646
2017-10-27,1265.648
2017-10-30,1269.765
2017-10-31,1276.838
2017-11-01,1269.105
2017-11-02,1259.625
2017-11-03,1265.236
2017-11-06,1268.151
2017-11-07,1260.788
2017-11-08,1257.415
2017-11-09,1250.5
2017-11-10,1255.273
2017-11-13,1240.036
2017-11-14,1241.347
2017-11-15,1237.763
2017-11-16,1252.726
2017-11-17,1252.176
2017-11-20,1262.345
2017-11-21,1265.445
2017-11-22,1269.514
2017-11-23,1273.731
2017-11-24,1276.66
2017-11-27,1271.149
2017-11-28,1270.931
2017-11-29,1273.448
2017-11-30,1272.655
2017-12-01,1262.985
2017-12-04,1268.494
2017-12-05,1267.603
2017-12-06,1268.996
2017-12-07,1267.894
2017-12-08,1274.461
2017-12-11,1280.321
2017-12-12,1281.725
2017-12-13,1284.897
2017-12-14,1282.839
2017-12-15,1278.98
2017-12-18,1297.023
2017-12-19,1295.019
2017-12-20,1294.423
2017-12-21,1301.287
2017-12-22,1302.78
2017-12-25,1302.78
2017-12-26,1302.732
2017-12-27,1311.605
2017-12-28,1316.411
2017-12-29,1336.464
2018-01-01,1336.464
2018-01-02,1330.023
2018-01-03,1327.241
2018-01-04,1333.454
2018-01-05,1341.477
2018-01-08,1336.744
2018-01-09,1334.878
2018-01-10,1333.744
2018-01-11,1335.471
2018-01-12,1351.246
2018-01-15,1360.843
2018-01-16,1358.406
2018-01-17,1361.177
2018-01-18,1361.162
2018-01-19,1367.258
2018-01-22,1374.076
2018-01-23,1384.393
2018-01-24,1388.742
2018-01-25,1389.537
2018-01-26,1388.385
2018-01-29,1375.611
2018-01-30,1369.884
2018-01-31,1373.503
2018-02-01,1371.717
2018-02-02,1348.233
2018-02-05,1316.038
2018-02-06,1274.617
2018-02-07,1297.287
2018-02-08,1285.789
2018-02-09,1254.602
2018-02-12,1271.346
2018-02-13,1273.586
2018-02-14,1289.647
2018-02-15,1308.587
2018-02-16,1316.325
2018-02-19,1298.269
2018-02-20,1305.438
2018-02-21,1308.013
2018-02-22,1299.14
2018-02-23,1304.267
2018-02-26,1307.787
2018-02-27,1300.123
2018-02-28,1279.283
2018-03-01,1263.782
2018-03-02,1253.003
2018-03-05,1266.791
2018-03-06,1273.998
2018-03-07,1279.019
2018-03-08,1287.831
2018-03-09,1298.289
2018-03-12,1299.538
2018-03-13,1294.58
2018-03-14,1295.493
2018-03-15,1297.982
2018-03-16,1295.023
2018-03-19,1287.479
2018-03-20,1286.221
2018-03-21,1283.005
2018-03-22,1275.442
2018-03-23,1273.943
2018-03-26,1272.357
2018-03-27,1284.111
2018-03-28,1295.01
2018-03-29,1291.143
2018-03-30,1291.143
2018-04-02,1293.444
2018-04-03,1286.011
2018-04-04,1289.01
2018-04-05,1310.119
2018-04-06,1316.547
2018-04-09,1320.124
2018-04-10,1334.349
2018-04-11,1332.812
2018-04-12,1335.171
2018-04-13,1335.95
2018-04-16,1333.071
2018-04-17,1332.275
2018-04-18,1338.202
2018-04-19,1337.49
2018-04-20,1321.766
2018-04-23,1317.856
2018-04-24,1320.81
2018-04-25,1311.737
2018-04-26,1324.023
2018-04-27,1326.682
2018-04-30,1322.43
2018-05-01,1307.666
2018-05-02,1312.383
2018-05-03,1300.287
2018-05-04,1306.973
2018-05-07,1311.953
2018-05-08,1313.266
2018-05-09,1327.4
2018-05-10,1324.529
2018-05-11,1334.757
2018-05-14,1335.933
2018-05-15,1329.314
2018-05-16,1334.192
2018-05-17,1345.288
2018-05-18,1340.474
2018-05-21,1345.651
2018-05-22,1349.778
2018-05-23,1332.692
2018-05-24,1332.226
2018-05-25,1333.396
2018-05-28,1331.993
2018-05-29,1311.038
2018-05-30,1316.504
2018-05-31,1322.502
2018-06-01,1325.626
2018-06-04,1335.109
2018-06-05,1331.929
2018-06-06,1343.611
2018-06-07,1339.182
2018-06-08,1337.728
2018-06-11,1347.414
2018-06-12,1340.314
2018-06-13,1344.486
2018-06-14,1347.416
2018-06-15,1330.734
2018-06-18,1321.361
2018-06-19,1307.649
2018-06-20,1314.779
2018-06-21,1313.854
2018-06-22,1328.856
2018-06-25,1306.051
2018-06-26,1305.555
2018-06-27,1306.605
2018-06-28,1297.258
2018-06-29,1315.967
2018-07-02,1295.316
2018-07-03,1308.049
2018-07-04,1306.648
2018-07-05,1310.259
2018-07-06,1317.787
2018-07-09,1324.423
2018-07-10,1329.331
2018-07-11,1317.703
2018-07-12,1328.085
2018-07-13,1329.752
2018-07-16,1328.43
2018-07-17,1329.127
2018-07-18,1325.504
2018-07-19,1322.154
2018-07-20,1332.638
2018-07-23,1324.96
2018-07-24,1332.324
2018-07-25,1325.718
2018-07-26,1328.846
2018-07-27,1334.171
2018-07-30,1333.56
2018-07-31,1333.6
2018-08-01,1326.557
2018-08-02,1311.046
2018-08-03,1322.198
2018-08-06,1315.305
2018-08-07,1317.913
2018-08-08,1321.249
2018-08-09,1325.75
2018-08-10,1305.824
2018-08-13,1301.723
2018-08-14,1295.626
2018-08-15,1271.13
2018-08-16,1287.293
2018-08-17,1289.516
2018-08-20,1297.124
2018-08-21,1303.462
2018-08-22,1308.428
2018-08-23,1301.747
2018-08-24,1306.696
2018-08-27,1309.897
2018-08-28,1319.733
2018-08-29,1324.205
2018-08-30,1320.566
2018-08-31,1312.31
2018-09-03,1307.959
2018-09-04,1293.516
2018-09-05,1290.249
2018-09-06,1281.992
2018-09-07,1277.434
2018-09-10,1287.599
2018-09-11,1287.154
2018-09-12,1291.915
2018-09-13,1291.337
2018-09-14,1298.228
2018-09-17,1301.966
2018-09-18,1298.458
2018-09-19,1299.803
2018-09-20,1319.313
2018-09-21,1316.431
2018-09-24,1314.424
2018-09-25,1320.832
2018-09-26,1327.104
2018-09-27,1324.522
2018-09-28,1313.822
2018-10-01,1316.701
2018-10-02,1300.375
2018-10-03,1305.348
2018-10-04,1283.223
2018-10-05,1272.468
2018-10-08,1253.39
2018-10-09,1251.93
2018-10-10,1235.872
2018-10-11,1216.657
2018-10-12,1217.402
2018-10-15,1213.918
2018-10-16,1237.14
2018-10-17,1225.396
2018-10-18,1217.23
2018-10-19,1215.356
2018-10-22,1206.883
2018-10-23,1190.021
2018-10-24,1189.277
2018-10-25,1188.507
2018-10-26,1178.162
2018-10-29,1188.41
2018-10-30,1182.197
2018-10-31,1202.377
2018-11-01,1226.057
2018-11-02,1227.191
2018-11-05,1223.917
2018-11-06,1224.233
2018-11-07,1240.957
2018-11-08,1245.571
2018-11-09,1235.569
2018-11-12,1210.598
2018-11-13,1230.353
2018-11-14,1229.989
2018-11-15,1208.811
2018-11-16,1209.016
2018-11-19,1205.082
2018-11-20,1194.816
2018-11-21,1205.398
2018-11-22,1205.626
2018-11-23,1205.968
2018-11-26,1215.77
2018-11-27,1205.311
2018-11-28,1204.2
2018-11-29,1212.864
2018-11-30,1199.76
2018-12-03,1213.0
2018-12-04,1205.387
2018-12-05,1189.075
2018-12-06,1162.326
2018-12-07,1169.961
2018-12-10,1139.095
2018-12-11,1153.759
2018-12-12,1179.257
2018-12-13,1173.399
2018-12-14,1162.323
2018-12-17,1148.796
2018-12-18,1145.313
2018-12-19,1153.487
2018-12-20,1144.268
2018-12-21,1147.432
2018-12-24,1146.566
2018-12-25,1146.566
2018-12-26,1142.509
2018-12-27,1123.673
2018-12-28,1149.152
2018-12-31,1157.48
2019-01-01,1157.48
2019-01-02,1145.735
2019-01-03,1135.378
2019-01-04,1168.16
2019-01-07,1175.264
2019-01-08,1184.544
2019-01-09,1195.232
2019-01-10,1202.839
2019-01-11,1204.948
2019-01-14,1200.601
2019-01-15,1198.827
2019-01-16,1195.231
2019-01-17,1199.259
2019-01-18,1217.06
2019-01-21,1219.413
2019-01-22,1219.043
2019-01-23,1218.157
2019-01-24,1212.809
2019-01-25,1219.946
2019-01-28,1210.978
2019-01-29,1222.509
2019-01-30,1228.997
2019-01-31,1239.233
2019-02-01,1242.06
2019-02-04,1245.956
2019-02-05,1255.354
2019-02-06,1253.687
2019-02-07,1245.297
2019-02-08,1238.88
2019-02-11,1241.156
2019-02-12,1243.193
2019-02-13,1251.643
2019-02-14,1247.939
2019-02-15,1260.28
2019-02-18,1269.012
2019-02-19,1272.221
2019-02-20,1279.531
2019-02-21,1279.632
2019-02-22,1278.376
2019-02-25,1279.446
2019-02-26,1291.607
2019-02-27,1287.187
2019-02-28,1285.01
2019-03-01,1286.209
2019-03-04,1285.482
2019-03-05,1288.452
2019-03-06,1291.209
2019-03-07,1285.595
2019-03-08,1267.64
2019-03-11,1278.758
2019-03-12,1279.78
2019-03-13,1296.275
2019-03-14,1307.752
2019-03-15,1316.756
2019-03-18,1317.121
2019-03-19,1324.772
2019-03-20,1312.665
2019-03-21,1315.853
2019-03-22,1305.81
2019-03-25,1296.423
2019-03-26,1304.394
2019-03-27,1298.601
2019-03-28,1300.504
2019-03-29,1299.726
2019-04-01,1315.699
2019-04-02,1315.157
2019-04-03,1332.743
2019-04-04,1324.438
2019-04-05,1323.832
2019-04-08,1326.543
2019-04-09,1320.997
2019-04-10,1324.877
2019-04-11,1329.241
2019-04-12,1333.243
2019-04-15,1336.426
2019-04-16,1335.997
2019-04-17,1334.098
2019-04-18,1333.521
2019-04-19,1333.521
2019-04-22,1330.241
2019-04-23,1340.549
2019-04-24,1343.925
2019-04-25,1338.596
2019-04-26,1345.792
2019-04-29,1343.876
2019-04-30,1352.327
2019-05-01,1354.555
2019-05-02,1342.929
2019-05-03,1357.506
2019-05-06,1354.713
2019-05-07,1336.327
2019-05-08,1338.159
2019-05-09,1329.778
2019-05-10,1332.857
2019-05-13,1319.197
2019-05-14,1326.833
2019-05-15,1333.084
2019-05-16,1340.116
2019-05-17,1333.923
2019-05-20,1325.101
2019-05-21,1334.032
2019-05-22,1328.77
2019-05-23,1316.053
2019-05-24,1325.786
2019-05-27,1324.48
2019-05-28,1326.188
2019-05-29,1301.857
2019-05-30,1310.009
2019-05-31,1302.371
2019-06-03,1307.113
2019-06-04,1309.246
2019-06-05,1321.673
2019-06-06,1325.858
2019-06-07,1340.962
2019-06-10,1337.893
2019-06-11,1343.098
2019-06-12,1350.545
2019-06-13,1344.821
2019-06-14,1334.647
2019-06-17,1332.565
2019-06-18,1343.654
2019-06-19,1345.326
2019-06-20,1356.817
2019-06-21,1348.451
2019-06-24,1361.979
2019-06-25,1357.444
2019-06-26,1343.106
2019-06-27,1343.009
2019-06-28,1354.639
2019-07-01,1354.624
2019-07-02,1361.573
2019-07-03,1372.87
2019-07-04,1370.869
2019-07-05,1352.041
2019-07-08,1349.632
2019-07-09,1342.28
2019-07-10,1342.848
2019-07-11,1346.784
2019-07-12,1348.07
2019-07-15,1348.966
2019-07-16,1348.837
2019-07-17,1350.402
2019-07-18,1343.891
2019-07-19,1347.274
2019-07-22,1345.88
2019-07-23,1345.343
2019-07-24,1347.055
2019-07-25,1347.04
2019-07-26,1349.38
2019-07-29,1360.264
2019-07-30,1345.255
2019-07-31,1346.676
2019-08-01,1349.77
2019-08-02,1318.239
2019-08-05,1291.197
2019-08-06,1285.157
2019-08-07,1291.147
2019-08-08,1309.917
2019-08-09,1306.471
2019-08-12,1305.192
2019-08-13,1301.285
2019-08-14,1288.166
2019-08-15,1286.956
2019-08-16,1302.814
2019-08-19,1312.668
2019-08-20,1306.607
2019-08-21,1325.281
2019-08-22,1323.813
2019-08-23,1323.729
2019-08-26,1318.121
2019-08-27,1329.782
2019-08-28,1324.659
2019-08-29,1334.447
2019-08-30,1336.92
2019-09-02,1343.946
2019-09-03,1347.508
2019-09-04,1362.488
2019-09-05,1365.56
2019-09-06,1371.216
2019-09-09,1351.513
2019-09-10,1336.293
2019-09-11,1351.847
2019-09-12,1353.086
2019-09-13,1362.248
2019-09-16,1343.358
2019-09-17,1360.868
2019-09-18,1360.478
2019-09-19,1369.063
2019-09-20,1364.027
2019-09-23,1355.823
2019-09-24,1364.328
2019-09-25,1346.392
2019-09-26,1355.691
2019-09-27,1362.419
2019-09-30,1357.159
2019-10-01,1335.178
2019-10-02,1306.439
2019-10-03,1314.147
2019-10-04,1317.018
2019-10-07,1325.059
2019-10-08,1302.777
2019-10-09,1308.016
2019-10-10,1311.476
2019-10-11,1358.572
2019-10-14,1345.277
2019-10-15,1360.907
2019-10-16,1358.131
2019-10-17,1363.632
2019-10-18,1361.393
2019-10-21,1364.533
