Date,SINGAPORE SMID VALUE SMID (Small+Mid Cap)
2015-02-04,1643.317
2015-02-05,1641.676
2015-02-06,1644.354
2015-02-09,1629.555
2015-02-10,1630.088
2015-02-11,1624.392
2015-02-12,1614.785
2015-02-13,1626.877
2015-02-16,1625.7
2015-02-17,1628.452
2015-02-18,1632.53
2015-02-19,1633.916
2015-02-20,1633.195
2015-02-23,1629.25
2015-02-24,1635.812
2015-02-25,1645.079
2015-02-26,1636.68
2015-02-27,1631.823
2015-03-02,1625.846
2015-03-03,1636.442
2015-03-04,1628.332
2015-03-05,1624.178
2015-03-06,1615.294
2015-03-09,1601.039
2015-03-10,1589.566
2015-03-11,1578.662
2015-03-12,1588.5
2015-03-13,1579.398
2015-03-16,1581.347
2015-03-17,1578.201
2015-03-18,1569.365
2015-03-19,1585.334
2015-03-20,1597.478
2015-03-23,1619.157
2015-03-24,1620.401
2015-03-25,1622.772
2015-03-26,1622.319
2015-03-27,1627.08
2015-03-30,1624.378
2015-03-31,1626.981
2015-04-01,1637.297
2015-04-02,1647.499
2015-04-03,1647.499
2015-04-06,1658.883
2015-04-07,1656.099
2015-04-08,1663.048
2015-04-09,1669.293
2015-04-10,1659.995
2015-04-13,1650.384
2015-04-14,1680.649
2015-04-15,1677.23
2015-04-16,1686.139
2015-04-17,1689.334
2015-04-20,1683.289
2015-04-21,1681.455
2015-04-22,1690.329
2015-04-23,1685.298
2015-04-24,1712.679
2015-04-27,1721.621
2015-04-28,1725.096
2015-04-29,1709.798
2015-04-30,1708.527
2015-05-01,1704.011
2015-05-04,1692.328
2015-05-05,1687.66
2015-05-06,1693.456
2015-05-07,1672.247
2015-05-08,1675.578
2015-05-11,1674.967
2015-05-12,1670.727
2015-05-13,1682.326
2015-05-14,1695.058
2015-05-15,1705.502
2015-05-18,1705.435
2015-05-19,1693.106
2015-05-20,1696.233
2015-05-21,1692.695
2015-05-22,1695.627
2015-05-25,1698.298
2015-05-26,1678.192
2015-05-27,1666.099
2015-05-28,1666.413
2015-05-29,1663.986
2015-06-01,1658.705
2015-06-02,1660.52
2015-06-03,1665.432
2015-06-04,1643.006
2015-06-05,1626.971
2015-06-08,1617.361
2015-06-09,1602.109
2015-06-10,1620.349
2015-06-11,1619.082
2015-06-12,1629.186
2015-06-15,1621.964
2015-06-16,1622.665
2015-06-17,1618.577
2015-06-18,1635.687
2015-06-19,1635.492
2015-06-22,1636.353
2015-06-23,1634.517
2015-06-24,1631.658
2015-06-25,1628.766
2015-06-26,1623.033
2015-06-29,1606.974
2015-06-30,1618.612
2015-07-01,1613.256
2015-07-02,1615.126
2015-07-03,1619.695
2015-07-06,1614.556
2015-07-07,1602.202
2015-07-08,1583.254
2015-07-09,1577.643
2015-07-10,1579.677
2015-07-13,1585.051
2015-07-14,1584.627
2015-07-15,1578.029
2015-07-16,1579.095
2015-07-17,1578.23
2015-07-20,1577.583
2015-07-21,1583.605
2015-07-22,1575.495
2015-07-23,1572.86
2015-07-24,1571.095
2015-07-27,1561.377
2015-07-28,1545.98
2015-07-29,1544.064
2015-07-30,1530.124
2015-07-31,1529.573
2015-08-03,1507.952
2015-08-04,1520.377
2015-08-05,1517.86
2015-08-06,1518.272
2015-08-07,1518.221
2015-08-10,1518.989
2015-08-11,1475.523
2015-08-12,1457.624
2015-08-13,1464.264
2015-08-14,1459.509
2015-08-17,1438.466
2015-08-18,1431.333
2015-08-19,1419.957
2015-08-20,1404.694
2015-08-21,1387.128
2015-08-24,1325.973
2015-08-25,1354.644
2015-08-26,1345.811
2015-08-27,1390.836
2015-08-28,1404.38
2015-08-31,1388.23
2015-09-01,1366.059
2015-09-02,1357.256
2015-09-03,1371.901
2015-09-04,1355.3
2015-09-07,1340.011
2015-09-08,1364.444
2015-09-09,1393.939
2015-09-10,1374.426
2015-09-11,1374.471
2015-09-14,1378.973
2015-09-15,1375.774
2015-09-16,1397.027
2015-09-17,1400.0
2015-09-18,1407.587
2015-09-21,1398.641
2015-09-22,1382.186
2015-09-23,1373.072
2015-09-24,1372.22
2015-09-25,1377.522
2015-09-28,1359.83
2015-09-29,1357.767
2015-09-30,1373.068
2015-10-01,1366.264
2015-10-02,1360.445
2015-10-05,1389.872
2015-10-06,1404.573
2015-10-07,1438.136
2015-10-08,1429.289
2015-10-09,1466.078
2015-10-12,1480.83
2015-10-13,1464.959
2015-10-14,1482.16
2015-10-15,1494.087
2015-10-16,1499.997
2015-10-19,1494.167
2015-10-20,1479.794
2015-10-21,1477.943
2015-10-22,1484.002
2015-10-23,1490.249
2015-10-26,1500.495
2015-10-27,1491.974
2015-10-28,1493.446
2015-10-29,1469.799
2015-10-30,1467.896
2015-11-02,1451.879
2015-11-03,1462.225
2015-11-04,1469.002
2015-11-05,1459.97
2015-11-06,1438.066
2015-11-09,1428.127
2015-11-10,1429.957
2015-11-11,1410.882
2015-11-12,1406.062
2015-11-13,1388.942
2015-11-16,1387.359
2015-11-17,1390.291
2015-11-18,1380.578
2015-11-19,1396.211
2015-11-20,1397.662
2015-11-23,1389.516
2015-11-24,1402.749
2015-11-25,1400.092
2015-11-26,1405.68
2015-11-27,1391.702
2015-11-30,1398.514
2015-12-01,1410.21
2015-12-02,1404.481
2015-12-03,1406.027
2015-12-04,1407.157
2015-12-07,1404.965
2015-12-08,1386.131
2015-12-09,1389.813
2015-12-10,1381.658
2015-12-11,1361.236
2015-12-14,1347.393
2015-12-15,1350.937
2015-12-16,1362.503
2015-12-17,1361.401
2015-12-18,1371.989
2015-12-21,1379.436
2015-12-22,1386.982
2015-12-23,1393.15
2015-12-24,1399.491
2015-12-25,1399.491
2015-12-28,1387.903
2015-12-29,1385.585
2015-12-30,1380.203
2015-12-31,1374.781
2016-01-01,1374.781
2016-01-04,1354.816
2016-01-05,1366.507
2016-01-06,1348.158
2016-01-07,1315.927
2016-01-08,1315.869
2016-01-11,1299.963
2016-01-12,1294.089
2016-01-13,1297.273
2016-01-14,1267.766
2016-01-15,1266.2
2016-01-18,1251.307
2016-01-19,1284.209
2016-01-20,1245.622
2016-01-21,1237.406
2016-01-22,1263.493
2016-01-25,1258.791
2016-01-26,1250.612
2016-01-27,1254.489
2016-01-28,1263.172
2016-01-29,1293.68
2016-02-01,1296.8
2016-02-02,1288.167
2016-02-03,1280.99
2016-02-04,1313.094
2016-02-05,1333.456
2016-02-08,1332.345
2016-02-09,1341.875
2016-02-10,1323.187
2016-02-11,1310.343
2016-02-12,1303.147
2016-02-15,1328.873
2016-02-16,1334.896
2016-02-17,1328.573
2016-02-18,1359.846
2016-02-19,1360.626
2016-02-22,1368.364
2016-02-23,1367.142
2016-02-24,1347.664
2016-02-25,1343.741
2016-02-26,1358.954
2016-02-29,1364.682
2016-03-01,1367.358
2016-03-02,1379.199
2016-03-03,1408.826
2016-03-04,1453.738
2016-03-07,1453.504
2016-03-08,1424.395
2016-03-09,1436.692
2016-03-10,1442.699
2016-03-11,1453.902
2016-03-14,1454.354
2016-03-15,1446.476
2016-03-16,1452.597
2016-03-17,1501.825
2016-03-18,1507.741
2016-03-21,1502.995
2016-03-22,1511.492
2016-03-23,1506.815
2016-03-24,1481.759
2016-03-25,1481.759
2016-03-28,1476.195
2016-03-29,1471.802
2016-03-30,1512.283
2016-03-31,1495.266
2016-04-01,1483.223
2016-04-04,1487.365
2016-04-05,1469.963
2016-04-06,1476.838
2016-04-07,1475.263
2016-04-08,1485.896
2016-04-11,1486.974
2016-04-12,1482.431
2016-04-13,1504.577
2016-04-14,1495.304
2016-04-15,1506.763
2016-04-18,1508.182
2016-04-19,1531.043
2016-04-20,1522.726
2016-04-21,1532.301
2016-04-22,1524.384
2016-04-25,1509.251
2016-04-26,1509.465
2016-04-27,1503.784
2016-04-28,1513.058
2016-04-29,1511.677
2016-05-02,1513.327
2016-05-03,1489.67
2016-05-04,1463.359
2016-05-05,1464.299
2016-05-06,1450.477
2016-05-09,1441.844
2016-05-10,1438.145
2016-05-11,1435.8
2016-05-12,1437.152
2016-05-13,1423.964
2016-05-16,1423.173
2016-05-17,1441.43
2016-05-18,1429.412
2016-05-19,1408.834
2016-05-20,1417.936
2016-05-23,1422.612
2016-05-24,1413.136
2016-05-25,1419.472
2016-05-26,1427.073
2016-05-27,1436.156
2016-05-30,1425.211
2016-05-31,1429.897
2016-06-01,1423.116
2016-06-02,1426.212
2016-06-03,1447.976
2016-06-06,1449.663
2016-06-07,1465.876
2016-06-08,1480.15
2016-06-09,1469.829
2016-06-10,1456.42
2016-06-13,1439.315
2016-06-14,1436.837
2016-06-15,1438.341
2016-06-16,1423.33
2016-06-17,1430.338
2016-06-20,1450.779
2016-06-21,1443.081
2016-06-22,1444.905
2016-06-23,1443.011
2016-06-24,1412.375
2016-06-27,1398.286
2016-06-28,1425.777
2016-06-29,1446.202
2016-06-30,1467.429
2016-07-01,1469.238
2016-07-04,1491.33
2016-07-05,1487.801
2016-07-06,1485.376
2016-07-07,1487.255
2016-07-08,1476.657
2016-07-11,1479.409
2016-07-12,1494.082
2016-07-13,1496.202
2016-07-14,1497.978
2016-07-15,1501.152
2016-07-18,1502.241
2016-07-19,1484.053
2016-07-20,1486.303
2016-07-21,1489.243
2016-07-22,1479.958
2016-07-25,1474.976
2016-07-26,1485.405
2016-07-27,1495.755
2016-07-28,1494.946
2016-07-29,1490.294
2016-08-01,1506.512
2016-08-02,1486.637
2016-08-03,1478.506
2016-08-04,1480.777
2016-08-05,1481.098
2016-08-08,1484.064
2016-08-09,1487.424
2016-08-10,1496.822
2016-08-11,1493.179
2016-08-12,1489.348
2016-08-15,1490.324
2016-08-16,1493.476
2016-08-17,1488.412
2016-08-18,1485.224
2016-08-19,1485.096
2016-08-22,1475.645
2016-08-23,1478.3
2016-08-24,1481.358
2016-08-25,1476.882
2016-08-26,1473.901
2016-08-29,1452.051
2016-08-30,1447.86
2016-08-31,1446.967
2016-09-01,1451.396
2016-09-02,1448.281
2016-09-05,1470.808
2016-09-06,1502.98
2016-09-07,1501.171
2016-09-08,1505.816
2016-09-09,1485.787
2016-09-12,1484.864
2016-09-13,1451.507
2016-09-14,1446.2
2016-09-15,1440.56
2016-09-16,1441.458
2016-09-19,1453.346
2016-09-20,1452.375
2016-09-21,1457.036
2016-09-22,1470.982
2016-09-23,1464.306
2016-09-26,1461.693
2016-09-27,1467.707
2016-09-28,1473.221
2016-09-29,1480.796
2016-09-30,1468.826
2016-10-03,1471.085
2016-10-04,1473.589
2016-10-05,1480.202
2016-10-06,1488.041
2016-10-07,1481.939
2016-10-10,1482.634
2016-10-11,1469.891
2016-10-12,1445.081
2016-10-13,1440.465
2016-10-14,1450.202
2016-10-17,1447.081
2016-10-18,1454.732
2016-10-19,1457.6
2016-10-20,1453.292
2016-10-21,1446.665
2016-10-24,1456.049
2016-10-25,1457.547
2016-10-26,1445.662
2016-10-27,1448.478
2016-10-28,1442.401
2016-10-31,1441.768
2016-11-01,1442.623
2016-11-02,1439.757
2016-11-03,1439.59
2016-11-04,1428.487
2016-11-07,1437.667
2016-11-08,1451.737
2016-11-09,1436.374
2016-11-10,1442.732
2016-11-11,1414.76
2016-11-14,1390.012
2016-11-15,1385.613
2016-11-16,1387.511
2016-11-17,1404.092
2016-11-18,1391.96
2016-11-21,1384.206
2016-11-22,1387.738
2016-11-23,1389.007
2016-11-24,1391.562
2016-11-25,1406.886
2016-11-28,1406.079
2016-11-29,1402.649
2016-11-30,1404.412
2016-12-01,1427.369
2016-12-02,1432.045
2016-12-05,1440.384
2016-12-06,1444.609
2016-12-07,1445.465
2016-12-08,1447.105
2016-12-09,1443.899
2016-12-12,1459.683
2016-12-13,1460.979
2016-12-14,1457.546
2016-12-15,1420.91
2016-12-16,1415.153
2016-12-19,1406.964
2016-12-20,1405.662
2016-12-21,1402.193
2016-12-22,1387.428
2016-12-23,1381.861
2016-12-26,1381.861
2016-12-27,1387.778
2016-12-28,1387.947
2016-12-29,1390.259
2016-12-30,1397.015
2017-01-02,1397.015
2017-01-03,1396.497
2017-01-04,1414.652
2017-01-05,1436.299
2017-01-06,1439.274
2017-01-09,1444.406
2017-01-10,1458.913
2017-01-11,1455.82
2017-01-12,1461.261
2017-01-13,1460.332
2017-01-16,1448.635
2017-01-17,1455.894
2017-01-18,1460.567
2017-01-19,1456.231
2017-01-20,1458.406
2017-01-23,1472.014
2017-01-24,1481.43
2017-01-25,1473.068
2017-01-26,1473.912
2017-01-27,1470.115
2017-01-30,1473.766
2017-01-31,1481.149
2017-02-01,1485.977
2017-02-02,1488.687
2017-02-03,1495.44
2017-02-06,1493.385
2017-02-07,1495.587
2017-02-08,1495.267
2017-02-09,1505.01
2017-02-10,1513.814
2017-02-13,1515.719
2017-02-14,1519.044
2017-02-15,1524.437
2017-02-16,1529.787
2017-02-17,1527.759
2017-02-20,1525.24
2017-02-21,1520.498
2017-02-22,1542.305
2017-02-23,1582.406
2017-02-24,1559.437
2017-02-27,1561.108
2017-02-28,1561.491
2017-03-01,1563.351
2017-03-02,1570.256
2017-03-03,1568.959
2017-03-06,1574.49
2017-03-07,1573.914
2017-03-08,1563.81
2017-03-09,1543.259
2017-03-10,1560.794
2017-03-13,1559.294
2017-03-14,1552.155
2017-03-15,1551.37
2017-03-16,1583.551
2017-03-17,1581.267
2017-03-20,1585.006
2017-03-21,1581.658
2017-03-22,1567.082
2017-03-23,1573.416
2017-03-24,1581.895
2017-03-27,1584.569
2017-03-28,1598.655
2017-03-29,1605.427
2017-03-30,1607.815
2017-03-31,1605.968
2017-04-03,1610.605
2017-04-04,1610.456
2017-04-05,1605.692
2017-04-06,1597.932
2017-04-07,1602.134
2017-04-10,1598.659
2017-04-11,1600.698
2017-04-12,1607.839
2017-04-13,1606.444
2017-04-14,1606.444
2017-04-17,1593.894
2017-04-18,1588.513
2017-04-19,1577.969
2017-04-20,1568.98
2017-04-21,1577.097
2017-04-24,1579.647
2017-04-25,1587.206
2017-04-26,1594.455
2017-04-27,1599.122
2017-04-28,1593.971
2017-05-01,1595.953
2017-05-02,1595.056
2017-05-03,1593.409
2017-05-04,1603.024
2017-05-05,1592.082
2017-05-08,1605.566
2017-05-09,1596.959
2017-05-10,1597.384
2017-05-11,1584.958
2017-05-12,1579.113
2017-05-15,1589.624
2017-05-16,1587.535
2017-05-17,1593.315
2017-05-18,1589.52
2017-05-19,1600.751
2017-05-22,1602.875
2017-05-23,1599.658
2017-05-24,1603.074
2017-05-25,1609.986
2017-05-26,1603.901
2017-05-29,1599.116
2017-05-30,1596.961
2017-05-31,1598.572
2017-06-01,1603.793
2017-06-02,1615.966
2017-06-05,1611.566
2017-06-06,1610.037
2017-06-07,1610.489
2017-06-08,1607.679
2017-06-09,1608.565
2017-06-12,1609.995
2017-06-13,1613.589
2017-06-14,1622.76
2017-06-15,1609.043
2017-06-16,1610.697
2017-06-19,1617.387
2017-06-20,1610.746
2017-06-21,1598.715
2017-06-22,1605.321
2017-06-23,1611.715
2017-06-26,1610.448
2017-06-27,1617.004
2017-06-28,1616.068
2017-06-29,1633.921
2017-06-30,1626.095
2017-07-03,1621.619
2017-07-04,1618.23
2017-07-05,1625.956
2017-07-06,1629.368
2017-07-07,1627.761
2017-07-10,1630.552
2017-07-11,1620.083
2017-07-12,1624.276
2017-07-13,1632.009
2017-07-14,1652.727
2017-07-17,1659.475
2017-07-18,1663.939
2017-07-19,1674.36
2017-07-20,1666.901
2017-07-21,1683.279
2017-07-24,1683.352
2017-07-25,1692.71
2017-07-26,1694.03
2017-07-27,1688.985
2017-07-28,1683.611
2017-07-31,1689.705
2017-08-01,1695.897
2017-08-02,1697.08
2017-08-03,1691.43
2017-08-04,1686.367
2017-08-07,1681.971
2017-08-08,1688.826
2017-08-09,1689.177
2017-08-10,1690.65
2017-08-11,1676.339
2017-08-14,1684.918
2017-08-15,1680.079
2017-08-16,1680.313
2017-08-17,1685.802
2017-08-18,1681.24
2017-08-21,1676.569
2017-08-22,1685.127
2017-08-23,1687.043
2017-08-24,1686.429
2017-08-25,1688.045
2017-08-28,1698.61
2017-08-29,1699.77
2017-08-30,1698.071
2017-08-31,1694.833
2017-09-01,1695.66
2017-09-04,1682.428
2017-09-05,1695.209
2017-09-06,1685.722
2017-09-07,1695.443
2017-09-08,1704.631
2017-09-11,1695.495
2017-09-12,1693.819
2017-09-13,1691.152
2017-09-14,1684.582
2017-09-15,1688.72
2017-09-18,1694.964
2017-09-19,1691.886
2017-09-20,1692.127
2017-09-21,1681.493
2017-09-22,1688.653
2017-09-25,1681.774
2017-09-26,1675.528
2017-09-27,1679.622
2017-09-28,1674.744
2017-09-29,1679.136
2017-10-02,1688.543
2017-10-03,1679.31
2017-10-04,1683.752
2017-10-05,1686.616
2017-10-06,1694.885
2017-10-09,1702.471
2017-10-10,1713.543
2017-10-11,1708.36
2017-10-12,1720.06
2017-10-13,1745.135
2017-10-16,1747.985
2017-10-17,1742.639
2017-10-18,1741.183
2017-10-19,1741.206
2017-10-20,1744.499
2017-10-23,1755.461
2017-10-24,1748.692
2017-10-25,1755.56
2017-10-26,1751.291
2017-10-27,1747.492
2017-10-30,1754.522
2017-10-31,1755.364
2017-11-01,1768.202
2017-11-02,1767.254
2017-11-03,1762.55
2017-11-06,1757.045
2017-11-07,1764.285
2017-11-08,1764.324
2017-11-09,1767.843
2017-11-10,1767.369
2017-11-13,1773.104
2017-11-14,1763.791
2017-11-15,1762.903
2017-11-16,1756.138
2017-11-17,1769.943
2017-11-20,1768.277
2017-11-21,1780.873
2017-11-22,1778.756
2017-11-23,1781.194
2017-11-24,1793.072
2017-11-27,1794.179
2017-11-28,1787.939
2017-11-29,1781.855
2017-11-30,1786.992
2017-12-01,1789.279
2017-12-04,1784.877
2017-12-05,1777.13
2017-12-06,1765.896
2017-12-07,1768.619
2017-12-08,1776.623
2017-12-11,1781.419
2017-12-12,1790.087
2017-12-13,1791.947
2017-12-14,1792.388
2017-12-15,1789.661
2017-12-18,1798.052
2017-12-19,1801.228
2017-12-20,1801.086
2017-12-21,1796.787
2017-12-22,1795.043
2017-12-25,1795.043
2017-12-26,1787.438
2017-12-27,1799.878
2017-12-28,1811.403
2017-12-29,1813.085
2018-01-01,1813.085
2018-01-02,1847.065
2018-01-03,1856.997
2018-01-04,1876.729
2018-01-05,1871.751
2018-01-08,1868.691
2018-01-09,1870.317
2018-01-10,1874.601
2018-01-11,1873.418
2018-01-12,1880.482
2018-01-15,1888.694
2018-01-16,1892.13
2018-01-17,1895.657
2018-01-18,1888.851
2018-01-19,1906.763
2018-01-22,1911.8
2018-01-23,1922.403
2018-01-24,1935.67
2018-01-25,1938.737
2018-01-26,1939.373
2018-01-29,1942.678
2018-01-30,1929.575
2018-01-31,1929.914
2018-02-01,1921.119
2018-02-02,1893.034
2018-02-05,1860.702
2018-02-06,1809.66
2018-02-07,1823.143
2018-02-08,1799.493
2018-02-09,1765.537
2018-02-12,1765.181
2018-02-13,1773.547
2018-02-14,1779.022
2018-02-15,1795.708
2018-02-16,1797.345
2018-02-19,1825.963
2018-02-20,1806.434
2018-02-21,1811.768
2018-02-22,1782.712
2018-02-23,1785.664
2018-02-26,1804.984
2018-02-27,1805.621
2018-02-28,1800.057
2018-03-01,1782.017
2018-03-02,1779.412
2018-03-05,1756.225
2018-03-06,1770.058
2018-03-07,1765.249
2018-03-08,1779.093
2018-03-09,1782.497
2018-03-12,1803.188
2018-03-13,1807.616
2018-03-14,1800.52
2018-03-15,1792.822
2018-03-16,1788.959
2018-03-19,1782.745
2018-03-20,1781.715
2018-03-21,1782.217
2018-03-22,1784.95
2018-03-23,1760.093
2018-03-26,1762.55
2018-03-27,1777.677
2018-03-28,1754.169
2018-03-29,1770.545
2018-03-30,1770.545
2018-04-02,1774.312
2018-04-03,1766.188
2018-04-04,1736.726
2018-04-05,1753.275
2018-04-06,1761.702
2018-04-09,1772.758
2018-04-10,1783.983
2018-04-11,1789.272
2018-04-12,1780.9
2018-04-13,1787.724
2018-04-16,1784.186
2018-04-17,1774.56
2018-04-18,1798.965
2018-04-19,1816.539
2018-04-20,1802.026
2018-04-23,1791.091
2018-04-24,1783.318
2018-04-25,1769.74
2018-04-26,1776.736
2018-04-27,1793.376
2018-04-30,1802.032
2018-05-01,1789.3
2018-05-02,1790.173
2018-05-03,1788.549
2018-05-04,1778.91
2018-05-07,1772.737
2018-05-08,1763.358
2018-05-09,1768.055
2018-05-10,1771.392
2018-05-11,1788.994
2018-05-14,1787.516
2018-05-15,1762.814
2018-05-16,1748.387
2018-05-17,1751.834
2018-05-18,1743.436
2018-05-21,1742.98
2018-05-22,1750.951
2018-05-23,1719.364
2018-05-24,1741.046
2018-05-25,1737.54
2018-05-28,1724.585
2018-05-29,1719.457
2018-05-30,1705.296
2018-05-31,1706.036
2018-06-01,1704.186
2018-06-04,1717.805
2018-06-05,1722.284
2018-06-06,1728.157
2018-06-07,1725.845
2018-06-08,1706.931
2018-06-11,1704.832
2018-06-12,1701.021
2018-06-13,1690.897
2018-06-14,1661.672
2018-06-15,1649.128
2018-06-18,1631.66
2018-06-19,1611.593
2018-06-20,1624.637
2018-06-21,1611.21
2018-06-22,1614.533
2018-06-25,1601.132
2018-06-26,1611.359
2018-06-27,1607.183
2018-06-28,1603.36
2018-06-29,1619.018
2018-07-02,1591.363
2018-07-03,1606.268
2018-07-04,1604.89
2018-07-05,1616.939
2018-07-06,1597.504
2018-07-09,1621.153
2018-07-10,1631.52
2018-07-11,1617.415
2018-07-12,1615.987
2018-07-13,1618.394
2018-07-16,1617.495
2018-07-17,1620.415
2018-07-18,1622.125
2018-07-19,1631.064
2018-07-20,1644.979
2018-07-23,1648.207
2018-07-24,1654.996
2018-07-25,1654.402
2018-07-26,1650.425
2018-07-27,1653.526
2018-07-30,1655.463
2018-07-31,1656.625
2018-08-01,1657.273
2018-08-02,1636.435
2018-08-03,1627.566
2018-08-06,1625.803
2018-08-07,1649.273
2018-08-08,1655.296
2018-08-09,1655.354
2018-08-10,1630.386
2018-08-13,1620.085
2018-08-14,1623.07
2018-08-15,1618.85
2018-08-16,1624.924
2018-08-17,1627.721
2018-08-20,1636.845
2018-08-21,1641.518
2018-08-22,1642.661
2018-08-23,1643.182
2018-08-24,1637.568
2018-08-27,1645.27
2018-08-28,1647.989
2018-08-29,1643.385
2018-08-30,1637.606
2018-08-31,1628.357
2018-09-03,1627.733
2018-09-04,1623.239
2018-09-05,1610.602
2018-09-06,1604.693
2018-09-07,1595.91
2018-09-10,1581.98
2018-09-11,1584.98
2018-09-12,1593.509
2018-09-13,1596.452
2018-09-14,1608.661
2018-09-17,1606.331
2018-09-18,1606.544
2018-09-19,1617.939
2018-09-20,1624.762
2018-09-21,1634.575
2018-09-24,1635.538
2018-09-25,1644.553
2018-09-26,1648.687
2018-09-27,1653.816
2018-09-28,1662.678
2018-10-01,1660.171
2018-10-02,1656.557
2018-10-03,1664.762
2018-10-04,1646.673
2018-10-05,1627.446
2018-10-08,1616.453
2018-10-09,1612.157
2018-10-10,1598.443
2018-10-11,1560.478
2018-10-12,1572.382
2018-10-15,1566.66
2018-10-16,1567.976
2018-10-17,1591.485
2018-10-18,1591.64
2018-10-19,1577.875
2018-10-22,1583.074
2018-10-23,1565.078
2018-10-24,1562.927
2018-10-25,1561.357
2018-10-26,1549.804
2018-10-29,1550.31
2018-10-30,1534.36
2018-10-31,1547.686
2018-11-01,1560.922
2018-11-02,1580.551
2018-11-05,1555.929
2018-11-06,1557.386
2018-11-07,1583.208
2018-11-08,1583.232
2018-11-09,1566.876
2018-11-12,1560.931
2018-11-13,1557.939
2018-11-14,1553.263
2018-11-15,1556.732
2018-11-16,1568.015
2018-11-19,1568.297
2018-11-20,1550.917
2018-11-21,1551.453
2018-11-22,1555.205
2018-11-23,1555.016
2018-11-26,1558.105
2018-11-27,1553.684
2018-11-28,1564.829
2018-11-29,1579.314
2018-11-30,1572.921
2018-12-03,1602.673
2018-12-04,1594.991
2018-12-05,1593.013
2018-12-06,1589.088
2018-12-07,1589.223
2018-12-10,1572.376
2018-12-11,1574.756
2018-12-12,1592.0
2018-12-13,1594.326
2018-12-14,1579.948
2018-12-17,1589.846
2018-12-18,1580.836
2018-12-19,1590.368
2018-12-20,1577.785
2018-12-21,1565.852
2018-12-24,1561.599
2018-12-25,1561.599
2018-12-26,1546.12
2018-12-27,1553.901
2018-12-28,1563.46
2018-12-31,1569.137
2019-01-01,1569.137
2019-01-02,1564.739
2019-01-03,1565.46
2019-01-04,1591.129
2019-01-07,1611.485
2019-01-08,1616.835
2019-01-09,1631.827
2019-01-10,1643.039
2019-01-11,1648.672
2019-01-14,1637.991
2019-01-15,1653.606
2019-01-16,1655.505
2019-01-17,1649.959
2019-01-18,1655.611
2019-01-21,1651.213
2019-01-22,1644.918
2019-01-23,1644.487
2019-01-24,1656.381
2019-01-25,1679.886
2019-01-28,1684.009
2019-01-29,1685.34
2019-01-30,1681.425
2019-01-31,1703.0
2019-02-01,1693.337
2019-02-04,1689.22
2019-02-05,1690.528
2019-02-06,1687.083
2019-02-07,1690.955
2019-02-08,1698.113
2019-02-11,1685.706
2019-02-12,1684.903
2019-02-13,1685.096
2019-02-14,1686.792
2019-02-15,1689.453
2019-02-18,1697.103
2019-02-19,1698.704
2019-02-20,1719.22
2019-02-21,1718.285
2019-02-22,1730.105
2019-02-25,1730.883
2019-02-26,1729.739
2019-02-27,1722.551
2019-02-28,1714.489
2019-03-01,1714.186
2019-03-04,1724.068
2019-03-05,1711.952
2019-03-06,1710.952
2019-03-07,1716.711
2019-03-08,1698.306
2019-03-11,1700.697
2019-03-12,1720.514
2019-03-13,1717.293
2019-03-14,1719.989
2019-03-15,1712.738
2019-03-18,1723.817
2019-03-19,1733.428
2019-03-20,1730.409
2019-03-21,1739.209
2019-03-22,1739.354
2019-03-25,1729.467
2019-03-26,1743.187
2019-03-27,1739.154
2019-03-28,1736.909
2019-03-29,1743.731
2019-04-01,1760.382
2019-04-02,1770.028
2019-04-03,1769.721
2019-04-04,1779.384
2019-04-05,1767.579
2019-04-08,1775.32
2019-04-09,1784.219
2019-04-10,1790.006
2019-04-11,1783.1
2019-04-12,1781.767
2019-04-15,1784.507
2019-04-16,1776.866
2019-04-17,1780.475
2019-04-18,1771.549
2019-04-19,1771.549
2019-04-22,1777.207
2019-04-23,1771.106
2019-04-24,1776.47
2019-04-25,1773.584
2019-04-26,1780.943
2019-04-29,1787.289
2019-04-30,1785.265
2019-05-01,1788.029
2019-05-02,1790.201
2019-05-03,1797.267
2019-05-06,1771.105
2019-05-07,1787.917
2019-05-08,1780.116
2019-05-09,1761.566
2019-05-10,1765.389
2019-05-13,1750.493
2019-05-14,1747.494
2019-05-15,1746.034
2019-05-16,1748.081
2019-05-17,1734.637
2019-05-20,1735.721
2019-05-21,1722.71
2019-05-22,1723.567
2019-05-23,1711.745
2019-05-24,1725.13
2019-05-27,1727.807
2019-05-28,1731.611
2019-05-29,1718.035
2019-05-30,1716.806
2019-05-31,1710.033
2019-06-03,1722.037
2019-06-04,1731.21
2019-06-05,1736.298
2019-06-06,1758.72
2019-06-07,1763.648
2019-06-10,1769.921
2019-06-11,1786.318
2019-06-12,1788.301
2019-06-13,1800.287
2019-06-14,1792.222
2019-06-17,1784.883
2019-06-18,1799.31
2019-06-19,1816.628
2019-06-20,1836.722
2019-06-21,1841.468
2019-06-24,1850.209
2019-06-25,1851.427
2019-06-26,1852.761
2019-06-27,1865.882
2019-06-28,1868.31
2019-07-01,1881.032
2019-07-02,1876.181
2019-07-03,1889.835
2019-07-04,1897.933
2019-07-05,1897.232
2019-07-08,1881.661
2019-07-09,1854.854
2019-07-10,1864.71
2019-07-11,1873.069
2019-07-12,1864.129
2019-07-15,1855.899
2019-07-16,1865.974
2019-07-17,1859.581
2019-07-18,1853.498
2019-07-19,1852.357
2019-07-22,1838.299
