Date,SPAIN IMI VALUE IMI (Large+Mid+Small Cap)
2010-08-31,675.753
2010-09-01,706.175
2010-09-02,704.796
2010-09-03,712.624
2010-09-06,714.394
2010-09-07,695.294
2010-09-08,703.257
2010-09-09,711.104
2010-09-10,709.488
2010-09-13,722.271
2010-09-14,731.216
2010-09-15,730.893
2010-09-16,732.004
2010-09-17,717.328
2010-09-20,730.723
2010-09-21,734.116
2010-09-22,734.755
2010-09-23,725.751
2010-09-24,749.376
2010-09-27,740.992
2010-09-28,742.965
2010-09-29,737.654
2010-09-30,743.537
2010-10-01,742.892
2010-10-04,735.199
2010-10-05,764.723
2010-10-06,769.803
2010-10-07,775.752
2010-10-08,772.356
2010-10-11,770.552
2010-10-12,763.074
2010-10-13,787.708
2010-10-14,792.567
2010-10-15,792.168
2010-10-18,792.692
2010-10-19,783.651
2010-10-20,793.463
2010-10-21,791.395
2010-10-22,789.887
2010-10-25,786.853
2010-10-26,775.554
2010-10-27,762.812
2010-10-28,773.684
2010-10-29,777.583
2010-11-01,762.856
2010-11-02,779.362
2010-11-03,761.894
2010-11-04,775.608
2010-11-05,751.914
2010-11-08,740.316
2010-11-09,749.652
2010-11-10,723.621
2010-11-11,715.392
2010-11-12,725.499
2010-11-15,728.011
2010-11-16,708.288
2010-11-17,713.962
2010-11-18,726.908
2010-11-19,724.427
2010-11-22,700.202
2010-11-23,666.313
2010-11-24,666.353
2010-11-25,664.993
2010-11-26,643.487
2010-11-29,621.346
2010-11-30,612.217
2010-12-01,645.205
2010-12-02,670.445
2010-12-03,686.557
2010-12-06,670.742
2010-12-07,674.201
2010-12-08,679.243
2010-12-09,687.381
2010-12-10,682.637
2010-12-13,692.055
2010-12-14,693.382
2010-12-15,680.495
2010-12-16,673.672
2010-12-17,662.274
2010-12-20,667.724
2010-12-21,684.437
2010-12-22,679.942
2010-12-23,674.572
2010-12-24,677.231
2010-12-27,665.105
2010-12-28,663.978
2010-12-29,669.193
2010-12-30,668.76
2010-12-31,675.482
2011-01-03,675.237
2011-01-04,674.054
2011-01-05,659.412
2011-01-06,646.262
2011-01-07,632.302
2011-01-10,619.911
2011-01-11,628.773
2011-01-12,676.757
2011-01-13,715.683
2011-01-14,717.894
2011-01-17,708.106
2011-01-18,737.474
2011-01-19,741.359
2011-01-20,743.587
2011-01-21,772.022
2011-01-24,777.159
2011-01-25,763.057
2011-01-26,762.781
2011-01-27,780.354
2011-01-28,767.298
2011-01-31,776.316
2011-02-01,794.757
2011-02-02,798.828
2011-02-03,777.607
2011-02-04,770.66
2011-02-07,774.773
2011-02-08,784.751
2011-02-09,784.178
2011-02-10,766.164
2011-02-11,766.223
2011-02-14,757.437
2011-02-15,766.3
2011-02-16,785.375
2011-02-17,793.74
2011-02-18,794.309
2011-02-21,777.409
2011-02-22,769.892
2011-02-23,768.338
2011-02-24,769.411
2011-02-25,781.214
2011-02-28,787.353
2011-03-01,780.682
2011-03-02,773.582
2011-03-03,769.728
2011-03-04,765.103
2011-03-07,763.27
2011-03-08,763.14
2011-03-09,763.54
2011-03-10,747.906
2011-03-11,747.749
2011-03-14,759.72
2011-03-15,754.223
2011-03-16,732.239
2011-03-17,756.119
2011-03-18,760.305
2011-03-21,782.65
2011-03-22,783.325
2011-03-23,779.899
2011-03-24,792.36
2011-03-25,785.709
2011-03-28,786.789
2011-03-29,780.277
2011-03-30,780.487
2011-03-31,772.887
2011-04-01,785.1
2011-04-04,790.319
2011-04-05,781.912
2011-04-06,803.002
2011-04-07,802.713
2011-04-08,816.926
2011-04-11,815.483
2011-04-12,811.095
2011-04-13,809.625
2011-04-14,793.267
2011-04-15,784.475
2011-04-18,756.943
2011-04-19,764.757
2011-04-20,785.221
2011-04-21,791.581
2011-04-22,791.581
2011-04-25,791.011
2011-04-26,800.431
2011-04-27,809.838
2011-04-28,830.597
2011-04-29,832.361
2011-05-02,838.293
2011-05-03,833.043
2011-05-04,826.875
2011-05-05,803.431
2011-05-06,802.842
2011-05-09,772.367
2011-05-10,783.413
2011-05-11,783.288
2011-05-12,774.788
2011-05-13,764.693
2011-05-16,766.982
2011-05-17,760.391
2011-05-18,767.677
2011-05-19,769.193
2011-05-20,752.826
2011-05-23,734.892
2011-05-24,740.987
2011-05-25,746.765
2011-05-26,746.553
2011-05-27,759.145
2011-05-30,758.952
2011-05-31,783.642
2011-06-01,775.047
2011-06-02,770.494
2011-06-03,779.915
2011-06-06,770.679
2011-06-07,776.699
2011-06-08,765.734
2011-06-09,762.676
2011-06-10,740.904
2011-06-13,740.286
2011-06-14,760.01
2011-06-15,733.516
2011-06-16,725.787
2011-06-17,755.82
2011-06-20,748.313
2011-06-21,765.18
2011-06-22,767.594
2011-06-23,727.87
2011-06-24,719.252
2011-06-27,729.818
2011-06-28,739.595
2011-06-29,756.357
2011-06-30,778.8
2011-07-01,791.492
2011-07-04,789.351
2011-07-05,776.361
2011-07-06,756.562
2011-07-07,760.424
2011-07-08,732.313
2011-07-11,697.42
2011-07-12,694.807
2011-07-13,709.562
2011-07-14,706.158
2011-07-15,695.675
2011-07-18,679.292
2011-07-19,694.784
2011-07-20,719.111
2011-07-21,753.938
2011-07-22,753.481
2011-07-25,733.429
2011-07-26,739.9
2011-07-27,717.789
2011-07-28,715.428
2011-07-29,716.092
2011-08-01,686.013
2011-08-02,672.451
2011-08-03,670.92
2011-08-04,639.736
2011-08-05,642.489
2011-08-08,629.092
2011-08-09,627.218
2011-08-10,586.215
2011-08-11,609.527
2011-08-12,639.503
2011-08-15,655.88
2011-08-16,652.489
2011-08-17,658.6
2011-08-18,622.363
2011-08-19,613.497
2011-08-22,622.593
2011-08-23,622.867
2011-08-24,628.52
2011-08-25,619.959
2011-08-26,611.803
2011-08-29,634.558
2011-08-30,631.39
2011-08-31,650.761
2011-09-01,646.489
2011-09-02,620.453
2011-09-05,585.741
2011-09-06,572.124
2011-09-07,586.666
2011-09-08,593.918
2011-09-09,553.259
2011-09-12,527.359
2011-09-13,546.888
2011-09-14,561.671
2011-09-15,591.996
2011-09-16,592.623
2011-09-19,572.918
2011-09-20,586.671
2011-09-21,573.546
2011-09-22,537.408
2011-09-23,554.781
2011-09-26,567.966
2011-09-27,598.799
2011-09-28,593.366
2011-09-29,604.269
2011-09-30,592.754
2011-10-03,571.801
2011-10-04,565.441
2011-10-05,584.651
2011-10-06,604.735
2011-10-07,615.064
2011-10-10,627.736
2011-10-11,621.769
2011-10-12,643.562
2011-10-13,630.44
2011-10-14,638.831
2011-10-17,628.489
2011-10-18,620.922
2011-10-19,631.297
2011-10-20,604.563
2011-10-21,631.975
2011-10-24,639.085
2011-10-25,633.886
2011-10-26,625.646
2011-10-27,677.765
2011-10-28,677.141
2011-10-31,645.581
2011-11-01,606.177
2011-11-02,610.079
2011-11-03,616.877
2011-11-04,608.235
2011-11-07,603.529
2011-11-08,607.847
2011-11-09,584.889
2011-11-10,584.286
2011-11-11,608.584
2011-11-14,589.729
2011-11-15,573.523
2011-11-16,579.758
2011-11-17,576.504
2011-11-18,581.125
2011-11-21,558.494
2011-11-22,549.806
2011-11-23,533.022
2011-11-24,531.287
2011-11-25,532.966
2011-11-28,563.038
2011-11-29,562.716
2011-11-30,589.037
2011-12-01,585.353
2011-12-02,596.873
2011-12-05,610.63
2011-12-06,609.031
2011-12-07,603.711
2011-12-08,587.184
2011-12-09,601.855
2011-12-12,575.171
2011-12-13,563.972
2011-12-14,547.223
2011-12-15,553.22
2011-12-16,553.195
2011-12-19,555.205
2011-12-20,575.808
2011-12-21,566.97
2011-12-22,574.112
2011-12-23,578.165
2011-12-26,578.165
2011-12-27,578.17
2011-12-28,560.526
2011-12-29,568.412
2011-12-30,578.151
2012-01-02,588.563
2012-01-03,594.917
2012-01-04,573.993
2012-01-05,548.833
2012-01-06,541.268
2012-01-09,539.438
2012-01-10,560.249
2012-01-11,554.649
2012-01-12,559.872
2012-01-13,556.624
2012-01-16,558.929
2012-01-17,568.067
2012-01-18,561.674
2012-01-19,582.738
2012-01-20,582.169
2012-01-23,592.745
2012-01-24,586.76
2012-01-25,585.531
2012-01-26,604.654
2012-01-27,600.567
2012-01-30,588.973
2012-01-31,587.891
2012-02-01,606.798
2012-02-02,612.449
2012-02-03,617.269
2012-02-06,616.239
2012-02-07,624.982
2012-02-08,624.333
2012-02-09,631.339
2012-02-10,615.542
2012-02-13,616.343
2012-02-14,610.053
2012-02-15,605.831
2012-02-16,589.683
2012-02-17,603.483
2012-02-20,620.352
2012-02-21,617.301
2012-02-22,605.813
2012-02-23,599.339
2012-02-24,605.847
2012-02-27,603.142
2012-02-28,602.543
2012-02-29,596.957
2012-03-01,601.306
2012-03-02,595.941
2012-03-05,588.882
2012-03-06,561.478
2012-03-07,561.813
2012-03-08,580.869
2012-03-09,572.324
2012-03-12,564.707
2012-03-13,578.213
2012-03-14,576.311
2012-03-15,580.362
2012-03-16,590.218
2012-03-19,601.791
2012-03-20,597.671
2012-03-21,587.511
2012-03-22,576.716
2012-03-23,573.985
2012-03-26,571.482
2012-03-27,564.516
2012-03-28,551.861
2012-03-29,545.03
2012-03-30,553.425
2012-04-02,554.094
2012-04-03,538.451
2012-04-04,519.031
2012-04-05,516.736
2012-04-06,516.736
2012-04-09,517.033
2012-04-10,500.679
2012-04-11,513.243
2012-04-12,508.883
2012-04-13,490.703
2012-04-16,486.416
2012-04-17,503.269
2012-04-18,483.517
2012-04-19,469.4
2012-04-20,482.114
2012-04-23,467.175
2012-04-24,481.306
2012-04-25,491.576
2012-04-26,482.992
2012-04-27,493.134
2012-04-30,480.972
2012-05-01,480.59
2012-05-02,463.115
2012-05-03,462.752
2012-05-04,468.294
2012-05-07,481.892
2012-05-08,477.703
2012-05-09,459.552
2012-05-10,480.628
2012-05-11,474.473
2012-05-14,457.151
2012-05-15,445.195
2012-05-16,439.609
2012-05-17,433.12
2012-05-18,442.843
2012-05-21,440.351
2012-05-22,449.06
2012-05-23,426.197
2012-05-24,433.078
2012-05-25,430.405
2012-05-28,420.324
2012-05-29,409.126
2012-05-30,395.885
2012-05-31,396.492
2012-06-01,397.323
2012-06-04,416.901
2012-06-05,417.546
2012-06-06,429.867
2012-06-07,432.744
2012-06-08,438.698
2012-06-11,437.53
2012-06-12,436.452
2012-06-13,442.172
2012-06-14,448.462
2012-06-15,450.534
2012-06-18,432.288
2012-06-19,448.002
2012-06-20,457.456
2012-06-21,454.124
2012-06-22,460.331
2012-06-25,437.329
2012-06-26,429.613
2012-06-27,438.581
2012-06-28,442.328
2012-06-29,479.866
2012-07-02,478.016
2012-07-03,485.423
2012-07-04,480.365
2012-07-05,459.697
2012-07-06,440.31
2012-07-09,436.227
2012-07-10,436.842
2012-07-11,443.179
2012-07-12,428.656
2012-07-13,435.502
2012-07-16,424.12
2012-07-17,425.291
2012-07-18,428.551
2012-07-19,429.934
2012-07-20,398.481
2012-07-23,393.16
2012-07-24,375.904
2012-07-25,378.735
2012-07-26,412.594
2012-07-27,433.853
2012-07-30,440.79
2012-07-31,439.507
2012-08-01,439.009
2012-08-02,407.79
2012-08-03,442.21
2012-08-06,465.777
2012-08-07,478.164
2012-08-08,473.748
2012-08-09,469.11
2012-08-10,466.694
2012-08-13,470.202
2012-08-14,473.723
2012-08-15,472.93
2012-08-16,496.274
2012-08-17,504.306
2012-08-20,500.189
2012-08-21,509.173
2012-08-22,494.186
2012-08-23,495.202
2012-08-24,493.705
2012-08-27,499.671
2012-08-28,497.702
2012-08-29,492.934
2012-08-30,482.631
2012-08-31,504.971
2012-09-03,505.235
2012-09-04,509.171
2012-09-05,510.029
2012-09-06,537.133
2012-09-07,551.784
2012-09-10,548.919
2012-09-11,557.838
2012-09-12,567.079
2012-09-13,561.297
2012-09-14,587.511
2012-09-17,584.483
2012-09-18,571.64
2012-09-19,572.019
2012-09-20,558.82
2012-09-21,575.714
2012-09-24,566.433
2012-09-25,570.088
2012-09-26,539.603
2012-09-27,541.389
2012-09-28,529.772
2012-10-01,536.872
2012-10-02,544.092
2012-10-03,538.786
2012-10-04,540.5
2012-10-05,555.188
2012-10-08,545.714
2012-10-09,531.453
2012-10-10,524.75
2012-10-11,532.655
2012-10-12,527.782
2012-10-15,529.554
2012-10-16,554.782
2012-10-17,578.571
2012-10-18,573.942
2012-10-19,556.779
2012-10-22,554.703
2012-10-23,541.409
2012-10-24,544.419
2012-10-25,541.453
2012-10-26,539.839
2012-10-29,533.792
2012-10-30,545.031
2012-10-31,545.731
2012-11-01,547.574
2012-11-02,547.686
2012-11-05,533.832
2012-11-06,536.092
2012-11-07,520.134
2012-11-08,518.101
2012-11-09,515.85
2012-11-12,511.232
2012-11-13,522.188
2012-11-14,522.077
2012-11-15,527.36
2012-11-16,515.237
2012-11-19,532.435
2012-11-20,532.717
2012-11-21,536.58
2012-11-22,543.874
2012-11-23,550.662
2012-11-26,547.998
2012-11-27,545.4
2012-11-28,541.774
2012-11-29,555.175
2012-11-30,554.875
2012-12-03,555.34
2012-12-04,558.97
2012-12-05,557.459
2012-12-06,555.958
2012-12-07,548.489
2012-12-10,543.336
2012-12-11,553.616
2012-12-12,560.408
2012-12-13,566.869
2012-12-14,568.001
2012-12-17,568.98
2012-12-18,579.945
2012-12-19,588.718
2012-12-20,588.629
2012-12-21,590.098
2012-12-24,589.791
2012-12-25,589.791
2012-12-26,590.998
2012-12-27,591.09
2012-12-28,581.806
2012-12-31,583.052
2013-01-01,583.052
2013-01-02,606.346
2013-01-03,598.798
2013-01-04,600.24
2013-01-07,604.79
2013-01-08,604.989
2013-01-09,617.788
2013-01-10,629.548
2013-01-11,640.629
2013-01-14,641.331
2013-01-15,639.738
2013-01-16,636.312
2013-01-17,641.931
2013-01-18,636.41
2013-01-21,641.455
2013-01-22,636.185
2013-01-23,633.945
2013-01-24,643.252
2013-01-25,653.048
2013-01-28,649.926
2013-01-29,649.112
2013-01-30,645.195
2013-01-31,628.449
2013-02-01,623.381
2013-02-04,588.919
2013-02-05,600.281
2013-02-06,597.085
2013-02-07,587.53
2013-02-08,600.878
2013-02-11,593.99
2013-02-12,608.514
2013-02-13,612.884
2013-02-14,603.112
2013-02-15,595.076
2013-02-18,591.936
2013-02-19,602.043
2013-02-20,596.999
2013-02-21,578.496
2013-02-22,587.679
2013-02-25,595.031
2013-02-26,566.724
2013-02-27,581.939
2013-02-28,586.747
2013-03-01,577.994
2013-03-04,584.516
2013-03-05,596.759
2013-03-06,591.007
2013-03-07,597.703
2013-03-08,612.658
2013-03-11,608.278
2013-03-12,604.899
2013-03-13,600.346
2013-03-14,617.251
2013-03-15,619.836
2013-03-18,603.355
2013-03-19,584.428
2013-03-20,595.855
2013-03-21,590.011
2013-03-22,591.149
2013-03-25,569.079
2013-03-26,553.328
2013-03-27,543.393
2013-03-28,545.776
2013-03-29,545.776
2013-04-01,546.031
2013-04-02,556.049
2013-04-03,543.61
2013-04-04,541.725
2013-04-05,547.866
2013-04-08,547.764
2013-04-09,557.932
2013-04-10,581.822
2013-04-11,584.631
2013-04-12,575.342
2013-04-15,572.816
2013-04-16,571.424
2013-04-17,558.984
2013-04-18,561.972
2013-04-19,567.698
2013-04-22,574.15
2013-04-23,594.501
2013-04-24,600.735
2013-04-25,597.525
2013-04-26,592.123
2013-04-29,608.213
2013-04-30,609.11
2013-05-01,609.526
2013-05-02,604.019
2013-05-03,616.225
2013-05-06,609.999
2013-05-07,616.89
2013-05-08,622.252
2013-05-09,616.607
2013-05-10,607.299
2013-05-13,599.686
2013-05-14,599.625
2013-05-15,602.092
2013-05-16,603.475
2013-05-17,600.964
2013-05-20,597.989
2013-05-21,594.918
2013-05-22,594.968
2013-05-23,589.094
2013-05-24,584.493
2013-05-27,592.903
2013-05-28,601.07
2013-05-29,602.853
2013-05-30,605.704
2013-05-31,593.806
2013-06-03,592.823
2013-06-04,600.845
2013-06-05,594.876
2013-06-06,593.685
2013-06-07,598.138
2013-06-10,593.132
2013-06-11,586.602
2013-06-12,589.307
2013-06-13,584.366
2013-06-14,587.229
2013-06-17,593.208
2013-06-18,598.566
2013-06-19,591.546
2013-06-20,561.051
2013-06-21,551.62
2013-06-24,539.267
2013-06-25,541.197
2013-06-26,554.725
2013-06-27,554.519
2013-06-28,548.677
2013-07-01,561.082
2013-07-02,560.641
2013-07-03,549.688
2013-07-04,565.448
2013-07-05,551.649
2013-07-08,563.943
2013-07-09,560.866
2013-07-10,561.877
2013-07-11,572.327
2013-07-12,559.159
2013-07-15,561.79
2013-07-16,561.412
2013-07-17,561.081
2013-07-18,572.368
2013-07-19,573.633
2013-07-22,578.467
2013-07-23,590.167
2013-07-24,600.713
2013-07-25,609.378
2013-07-26,617.067
2013-07-29,616.511
2013-07-30,622.035
2013-07-31,623.645
2013-08-01,629.006
2013-08-02,632.694
2013-08-05,628.992
2013-08-06,629.074
2013-08-07,633.89
2013-08-08,646.255
2013-08-09,650.552
2013-08-12,646.292
2013-08-13,646.505
2013-08-14,651.175
2013-08-15,646.439
2013-08-16,659.491
2013-08-19,645.616
2013-08-20,637.269
2013-08-21,631.826
2013-08-22,642.084
2013-08-23,651.143
2013-08-26,646.167
2013-08-27,627.008
2013-08-28,626.101
2013-08-29,621.639
2013-08-30,608.419
2013-09-02,618.868
2013-09-03,617.672
2013-09-04,622.347
2013-09-05,624.05
2013-09-06,633.574
2013-09-09,636.104
2013-09-10,649.16
2013-09-11,658.817
2013-09-12,662.887
2013-09-13,660.209
2013-09-16,668.543
2013-09-17,667.689
2013-09-18,674.435
2013-09-19,690.608
2013-09-20,690.78
2013-09-23,684.452
2013-09-24,689.712
2013-09-25,696.387
2013-09-26,698.668
2013-09-27,698.952
2013-09-30,695.699
2013-10-01,709.184
2013-10-02,714.938
2013-10-03,711.942
2013-10-04,723.579
2013-10-07,720.067
2013-10-08,716.114
2013-10-09,721.901
2013-10-10,741.952
2013-10-11,744.105
2013-10-14,748.744
2013-10-15,753.079
2013-10-16,763.568
2013-10-17,775.365
2013-10-18,783.134
2013-10-21,783.928
2013-10-22,787.648
2013-10-23,769.976
2013-10-24,778.765
2013-10-25,768.47
2013-10-28,758.125
2013-10-29,769.495
2013-10-30,761.62
2013-10-31,762.63
2013-11-01,751.699
2013-11-04,755.761
2013-11-05,746.55
2013-11-06,756.59
2013-11-07,741.765
2013-11-08,738.661
2013-11-11,745.159
2013-11-12,740.28
2013-11-13,735.995
2013-11-14,739.443
2013-11-15,740.381
2013-11-18,751.541
2013-11-19,739.862
2013-11-20,730.276
2013-11-21,733.758
2013-11-22,743.576
2013-11-25,743.302
2013-11-26,748.179
2013-11-27,757.385
2013-11-28,763.908
2013-11-29,762.25
2013-12-02,751.716
2013-12-03,741.374
2013-12-04,732.702
2013-12-05,726.047
2013-12-06,729.879
2013-12-09,738.132
2013-12-10,738.881
2013-12-11,734.284
2013-12-12,726.531
2013-12-13,726.332
2013-12-16,739.638
2013-12-17,732.72
2013-12-18,741.874
2013-12-19,754.142
2013-12-20,755.77
2013-12-23,764.296
2013-12-24,766.629
2013-12-25,766.629
2013-12-26,768.06
2013-12-27,778.496
2013-12-30,780.497
2013-12-31,779.092
2014-01-01,779.092
2014-01-02,761.243
2014-01-03,761.763
2014-01-06,772.925
2014-01-07,796.461
2014-01-08,804.236
2014-01-09,801.502
2014-01-10,812.32
2014-01-13,819.175
2014-01-14,820.713
2014-01-15,830.834
2014-01-16,825.642
2014-01-17,824.239
2014-01-20,821.748
2014-01-21,811.531
2014-01-22,807.2
2014-01-23,813.762
2014-01-24,786.861
2014-01-27,779.535
2014-01-28,790.104
2014-01-29,789.382
2014-01-30,791.17
2014-01-31,783.821
2014-02-03,770.565
2014-02-04,773.366
2014-02-05,777.626
2014-02-06,797.447
2014-02-07,805.51
2014-02-10,801.452
2014-02-11,810.463
2014-02-12,803.924
2014-02-13,808.237
2014-02-14,813.563
2014-02-17,815.39
2014-02-18,813.412
2014-02-19,814.382
2014-02-20,811.951
2014-02-21,815.014
2014-02-24,826.254
2014-02-25,831.405
2014-02-26,825.972
2014-02-27,825.645
2014-02-28,830.654
2014-03-03,809.728
2014-03-04,827.708
2014-03-05,835.23
2014-03-06,847.976
2014-03-07,837.354
2014-03-10,842.518
2014-03-11,839.235
2014-03-12,834.743
2014-03-13,828.923
2014-03-14,817.33
2014-03-17,829.991
2014-03-18,837.512
2014-03-19,837.834
2014-03-20,830.315
2014-03-21,827.752
2014-03-24,814.564
2014-03-25,820.713
2014-03-26,835.404
2014-03-27,838.107
2014-03-28,850.392
2014-03-31,856.359
2014-04-01,868.52
2014-04-02,862.979
2014-04-03,872.033
2014-04-04,877.932
2014-04-07,876.041
2014-04-08,870.108
2014-04-09,872.351
2014-04-10,861.81
2014-04-11,854.451
2014-04-14,850.962
2014-04-15,843.964
2014-04-16,856.604
2014-04-17,860.399
2014-04-18,860.399
2014-04-21,858.44
2014-04-22,869.575
2014-04-23,870.379
2014-04-24,872.097
2014-04-25,860.823
2014-04-28,861.882
2014-04-29,873.181
2014-04-30,875.213
2014-05-01,875.213
2014-05-02,877.346
2014-05-05,879.032
2014-05-06,881.582
2014-05-07,878.635
2014-05-08,889.736
2014-05-09,877.138
2014-05-12,882.252
2014-05-13,878.786
2014-05-14,879.818
2014-05-15,857.374
2014-05-16,865.031
2014-05-19,862.298
2014-05-20,865.061
2014-05-21,870.27
2014-05-22,868.275
2014-05-23,871.153
2014-05-26,883.864
2014-05-27,884.306
2014-05-28,886.177
2014-05-29,885.808
2014-05-30,895.001
2014-06-02,895.027
2014-06-03,892.849
2014-06-04,891.087
2014-06-05,900.463
2014-06-06,918.586
2014-06-09,922.086
2014-06-10,917.375
2014-06-11,910.348
2014-06-12,913.482
2014-06-13,915.897
2014-06-16,909.703
2014-06-17,910.592
2014-06-18,917.931
2014-06-19,931.337
2014-06-20,926.242
2014-06-23,924.017
2014-06-24,924.735
2014-06-25,915.288
2014-06-26,913.893
2014-06-27,914.313
2014-06-30,915.156
2014-07-01,923.834
2014-07-02,922.015
2014-07-03,927.13
2014-07-04,917.868
2014-07-07,908.806
2014-07-08,895.808
2014-07-09,903.17
2014-07-10,882.021
2014-07-11,883.483
2014-07-14,891.655
2014-07-15,880.778
2014-07-16,893.651
2014-07-17,881.409
2014-07-18,881.595
2014-07-21,878.224
2014-07-22,889.593
2014-07-23,890.212
2014-07-24,906.576
2014-07-25,906.621
2014-07-28,905.567
2014-07-29,907.511
2014-07-30,909.037
2014-07-31,892.879
2014-08-01,880.705
2014-08-04,879.624
2014-08-05,864.387
2014-08-06,855.989
2014-08-07,841.888
2014-08-08,847.877
2014-08-11,851.764
2014-08-12,851.899
2014-08-13,859.505
2014-08-14,858.987
2014-08-15,852.846
2014-08-18,861.593
2014-08-19,860.654
2014-08-20,860.58
2014-08-21,872.117
2014-08-22,864.284
2014-08-25,878.541
2014-08-26,888.904
2014-08-27,889.578
2014-08-28,878.91
2014-08-29,879.103
2014-09-01,878.209
2014-09-02,875.939
2014-09-03,888.018
2014-09-04,894.522
2014-09-05,897.381
2014-09-08,892.695
2014-09-09,878.107
2014-09-10,875.058
2014-09-11,870.972
2014-09-12,870.81
2014-09-15,866.662
2014-09-16,864.138
2014-09-17,874.911
2014-09-18,879.622
2014-09-19,875.671
2014-09-22,871.681
2014-09-23,864.45
2014-09-24,865.39
2014-09-25,856.929
2014-09-26,858.996
2014-09-29,845.047
2014-09-30,851.885
2014-10-01,844.367
2014-10-02,821.16
2014-10-03,822.708
2014-10-06,831.44
2014-10-07,819.485
2014-10-08,817.79
2014-10-09,814.517
2014-10-10,800.062
2014-10-13,807.26
2014-10-14,806.638
2014-10-15,783.302
2014-10-16,768.381
2014-10-17,788.281
2014-10-20,788.468
2014-10-21,802.692
2014-10-22,805.758
2014-10-23,810.508
2014-10-24,810.996
2014-10-27,800.554
2014-10-28,817.335
2014-10-29,808.125
2014-10-30,798.869
2014-10-31,811.182
2014-11-03,801.489
2014-11-04,789.91
2014-11-05,793.797
2014-11-06,788.687
2014-11-07,775.647
2014-11-10,788.062
2014-11-11,792.715
2014-11-12,782.538
2014-11-13,780.819
2014-11-14,782.235
2014-11-17,791.603
2014-11-18,804.932
2014-11-19,805.694
2014-11-20,792.532
2014-11-21,809.593
2014-11-24,822.194
2014-11-25,831.693
2014-11-26,830.674
2014-11-27,832.489
2014-11-28,836.236
2014-12-01,830.166
2014-12-02,832.435
2014-12-03,837.262
2014-12-04,827.861
2014-12-05,840.415
2014-12-08,831.911
2014-12-09,814.946
2014-12-10,810.509
2014-12-11,808.083
2014-12-12,789.583
2014-12-15,768.375
2014-12-16,784.964
2014-12-17,778.384
2014-12-18,794.744
2014-12-19,791.505
2014-12-22,793.006
2014-12-23,796.151
2014-12-24,797.794
2014-12-25,797.794
2014-12-26,796.55
2014-12-29,790.598
2014-12-30,778.661
2014-12-31,774.55
2015-01-01,774.55
2015-01-02,772.602
2015-01-05,739.796
2015-01-06,730.952
2015-01-07,726.121
2015-01-08,743.952
2015-01-09,702.308
2015-01-12,709.336
2015-01-13,718.618
2015-01-14,711.576
2015-01-15,710.293
2015-01-16,709.396
2015-01-19,726.182
2015-01-20,728.194
2015-01-21,730.672
2015-01-22,733.426
2015-01-23,733.818
2015-01-26,741.228
2015-01-27,744.906
2015-01-28,731.64
2015-01-29,736.355
2015-01-30,726.875
2015-02-02,723.859
2015-02-03,752.14
2015-02-04,746.783
2015-02-05,742.855
2015-02-06,739.289
2015-02-09,725.431
2015-02-10,732.351
2015-02-11,720.448
2015-02-12,738.327
2015-02-13,751.26
2015-02-16,748.067
2015-02-17,749.141
2015-02-18,752.222
2015-02-19,760.483
2015-02-20,758.068
2015-02-23,762.659
2015-02-24,767.689
2015-02-25,769.832
2015-02-26,766.563
2015-02-27,767.598
2015-03-02,765.745
2015-03-03,753.67
2015-03-04,750.218
2015-03-05,752.4
2015-03-06,734.74
2015-03-09,731.098
2015-03-10,708.899
2015-03-11,707.548
2015-03-12,709.555
2015-03-13,702.383
2015-03-16,710.175
2015-03-17,709.372
2015-03-18,712.48
2015-03-19,711.941
2015-03-20,747.584
2015-03-23,759.338
2015-03-24,764.855
2015-03-25,763.867
2015-03-26,759.508
2015-03-27,755.007
2015-03-30,757.561
2015-03-31,750.731
2015-04-01,753.856
2015-04-02,766.381
2015-04-03,766.381
2015-04-06,777.015
2015-04-07,771.355
2015-04-08,760.988
2015-04-09,757.823
2015-04-10,754.937
2015-04-13,760.829
2015-04-14,763.039
2015-04-15,761.638
2015-04-16,758.653
2015-04-17,749.277
2015-04-20,750.391
2015-04-21,750.804
2015-04-22,747.276
2015-04-23,755.327
2015-04-24,764.506
2015-04-27,773.712
2015-04-28,782.31
2015-04-29,782.715
2015-04-30,786.499
2015-05-01,787.693
2015-05-04,786.58
2015-05-05,768.207
2015-05-06,782.263
2015-05-07,775.008
2015-05-08,790.399
2015-05-11,787.763
2015-05-12,787.009
2015-05-13,794.488
2015-05-14,799.499
2015-05-15,797.338
2015-05-18,793.358
2015-05-19,787.255
2015-05-20,790.315
2015-05-21,793.759
2015-05-22,783.362
2015-05-25,767.623
2015-05-26,752.154
2015-05-27,761.114
2015-05-28,760.937
2015-05-29,754.092
2015-06-01,748.631
2015-06-02,769.195
2015-06-03,782.471
2015-06-04,775.243
2015-06-05,757.545
2015-06-08,754.523
2015-06-09,757.846
2015-06-10,774.831
2015-06-11,773.439
2015-06-12,768.499
2015-06-15,753.427
2015-06-16,753.413
2015-06-17,749.825
2015-06-18,766.654
2015-06-19,765.597
2015-06-22,804.039
2015-06-23,789.918
2015-06-24,785.306
2015-06-25,786.369
2015-06-26,786.777
2015-06-29,748.863
2015-06-30,741.289
2015-07-01,750.617
2015-07-02,749.119
2015-07-03,744.508
2015-07-06,724.665
2015-07-07,702.158
2015-07-08,716.087
2015-07-09,735.2
2015-07-10,767.509
