Date,NETHERLANDS SMALL GROWTH Small Cap
2010-08-26,770.013
2010-08-27,771.951
2010-08-30,767.788
2010-08-31,773.64
2010-09-01,797.085
2010-09-02,801.034
2010-09-03,809.226
2010-09-06,813.394
2010-09-07,795.8
2010-09-08,799.983
2010-09-09,804.145
2010-09-10,810.1
2010-09-13,823.592
2010-09-14,835.197
2010-09-15,830.056
2010-09-16,832.716
2010-09-17,873.708
2010-09-20,887.293
2010-09-21,895.953
2010-09-22,915.806
2010-09-23,907.328
2010-09-24,925.109
2010-09-27,927.871
2010-09-28,933.835
2010-09-29,933.062
2010-09-30,933.453
2010-10-01,940.866
2010-10-04,931.507
2010-10-05,950.087
2010-10-06,956.448
2010-10-07,958.605
2010-10-08,962.507
2010-10-11,962.352
2010-10-12,953.546
2010-10-13,977.475
2010-10-14,986.456
2010-10-15,983.006
2010-10-18,983.749
2010-10-19,967.077
2010-10-20,979.831
2010-10-21,989.595
2010-10-22,983.957
2010-10-25,1003.058
2010-10-26,997.956
2010-10-27,997.018
2010-10-28,1004.946
2010-10-29,995.186
2010-11-01,994.566
2010-11-02,1019.4
2010-11-03,1017.964
2010-11-04,1051.326
2010-11-05,1039.947
2010-11-08,1028.36
2010-11-09,1037.2
2010-11-10,1010.92
2010-11-11,995.796
2010-11-12,994.877
2010-11-15,1001.029
2010-11-16,977.694
2010-11-17,993.164
2010-11-18,1007.217
2010-11-19,1014.679
2010-11-22,1011.992
2010-11-23,980.583
2010-11-24,996.079
2010-11-25,1005.101
2010-11-26,988.863
2010-11-29,967.553
2010-11-30,959.159
2010-12-01,983.7
2010-12-02,1006.661
2010-12-03,1024.453
2010-12-06,1018.3
2010-12-07,1035.072
2010-12-08,1021.038
2010-12-09,1017.084
2010-12-10,1021.489
2010-12-13,1041.819
2010-12-14,1047.405
2010-12-15,1045.891
2010-12-16,1031.856
2010-12-17,1028.843
2010-12-20,1033.02
2010-12-21,1042.012
2010-12-22,1044.603
2010-12-23,1032.398
2010-12-24,1037.667
2010-12-27,1035.43
2010-12-28,1035.468
2010-12-29,1042.92
2010-12-30,1054.93
2010-12-31,1072.484
2011-01-03,1069.42
2011-01-04,1053.374
2011-01-05,1030.686
2011-01-06,1027.026
2011-01-07,1014.068
2011-01-10,1005.248
2011-01-11,1014.508
2011-01-12,1027.692
2011-01-13,1047.271
2011-01-14,1045.574
2011-01-17,1036.184
2011-01-18,1055.963
2011-01-19,1055.647
2011-01-20,1024.907
2011-01-21,1046.055
2011-01-24,1052.089
2011-01-25,1052.763
2011-01-26,1062.575
2011-01-27,1064.905
2011-01-28,1053.494
2011-01-31,1056.15
2011-02-01,1074.245
2011-02-02,1072.534
2011-02-03,1058.551
2011-02-04,1057.709
2011-02-07,1072.176
2011-02-08,1084.575
2011-02-09,1087.477
2011-02-10,1069.396
2011-02-11,1078.711
2011-02-14,1080.736
2011-02-15,1075.932
2011-02-16,1069.626
2011-02-17,1056.259
2011-02-18,1059.136
2011-02-21,1053.897
2011-02-22,1047.269
2011-02-23,1048.029
2011-02-24,1041.347
2011-02-25,1054.591
2011-02-28,1072.299
2011-03-01,1075.396
2011-03-02,1071.128
2011-03-03,1079.077
2011-03-04,1082.148
2011-03-07,1081.684
2011-03-08,1069.198
2011-03-09,1074.081
2011-03-10,1050.681
2011-03-11,1041.715
2011-03-14,1041.937
2011-03-15,1020.772
2011-03-16,1013.483
2011-03-17,1035.362
2011-03-18,1059.259
2011-03-21,1083.187
2011-03-22,1079.759
2011-03-23,1084.917
2011-03-24,1113.054
2011-03-25,1112.871
2011-03-28,1109.873
2011-03-29,1111.492
2011-03-30,1119.752
2011-03-31,1122.837
2011-04-01,1131.366
2011-04-04,1147.492
2011-04-05,1136.399
2011-04-06,1153.188
2011-04-07,1141.61
2011-04-08,1154.458
2011-04-11,1154.386
2011-04-12,1134.522
2011-04-13,1148.381
2011-04-14,1142.847
2011-04-15,1144.608
2011-04-18,1104.313
2011-04-19,1126.626
2011-04-20,1164.534
2011-04-21,1167.415
2011-04-22,1167.415
2011-04-25,1166.574
2011-04-26,1171.118
2011-04-27,1172.359
2011-04-28,1179.238
2011-04-29,1186.911
2011-05-02,1190.273
2011-05-03,1180.841
2011-05-04,1170.424
2011-05-05,1140.583
2011-05-06,1138.109
2011-05-09,1117.892
2011-05-10,1147.591
2011-05-11,1140.084
2011-05-12,1124.495
2011-05-13,1117.027
2011-05-16,1120.601
2011-05-17,1105.188
2011-05-18,1112.278
2011-05-19,1126.333
2011-05-20,1121.426
2011-05-23,1080.002
2011-05-24,1091.005
2011-05-25,1089.811
2011-05-26,1090.048
2011-05-27,1111.252
2011-05-30,1114.44
2011-05-31,1130.766
2011-06-01,1134.532
2011-06-02,1121.273
2011-06-03,1125.385
2011-06-06,1126.924
2011-06-07,1126.56
2011-06-08,1100.509
2011-06-09,1103.79
2011-06-10,1081.498
2011-06-13,1079.813
2011-06-14,1099.732
2011-06-15,1072.309
2011-06-16,1042.121
2011-06-17,1054.885
2011-06-20,1043.24
2011-06-21,1068.32
2011-06-22,1060.44
2011-06-23,1018.015
2011-06-24,1021.624
2011-06-27,1028.508
2011-06-28,1036.1
2011-06-29,1063.562
2011-06-30,1093.675
2011-07-01,1093.658
2011-07-04,1099.242
2011-07-05,1080.683
2011-07-06,1069.355
2011-07-07,1080.542
2011-07-08,1057.418
2011-07-11,1009.583
2011-07-12,993.388
2011-07-13,1010.119
2011-07-14,980.561
2011-07-15,961.366
2011-07-18,933.094
2011-07-19,960.023
2011-07-20,980.957
2011-07-21,1007.079
2011-07-22,1013.258
2011-07-25,1006.404
2011-07-26,1007.945
2011-07-27,994.002
2011-07-28,974.492
2011-07-29,973.936
2011-08-01,958.791
2011-08-02,919.226
2011-08-03,885.195
2011-08-04,828.302
2011-08-05,826.021
2011-08-08,774.0
2011-08-09,817.535
2011-08-10,796.591
2011-08-11,822.703
2011-08-12,849.905
2011-08-15,884.347
2011-08-16,859.387
2011-08-17,866.736
2011-08-18,808.15
2011-08-19,800.947
2011-08-22,805.703
2011-08-23,813.101
2011-08-24,830.102
2011-08-25,825.006
2011-08-26,825.433
2011-08-29,853.431
2011-08-30,855.843
2011-08-31,878.643
2011-09-01,874.041
2011-09-02,850.712
2011-09-05,813.594
2011-09-06,799.777
2011-09-07,824.842
2011-09-08,832.589
2011-09-09,799.032
2011-09-12,786.384
2011-09-13,797.812
2011-09-14,811.122
2011-09-15,836.217
2011-09-16,849.447
2011-09-19,818.788
2011-09-20,836.992
2011-09-21,830.584
2011-09-22,778.105
2011-09-23,778.965
2011-09-26,782.995
2011-09-27,828.125
2011-09-28,826.742
2011-09-29,837.059
2011-09-30,808.925
2011-10-03,787.35
2011-10-04,761.205
2011-10-05,788.832
2011-10-06,811.457
2011-10-07,816.828
2011-10-10,847.377
2011-10-11,843.291
2011-10-12,875.951
2011-10-13,869.493
2011-10-14,890.183
2011-10-17,864.944
2011-10-18,865.868
2011-10-19,872.781
2011-10-20,858.641
2011-10-21,885.179
2011-10-24,900.054
2011-10-25,893.558
2011-10-26,881.055
2011-10-27,923.44
2011-10-28,920.792
2011-10-31,888.29
2011-11-01,840.098
2011-11-02,854.524
2011-11-03,866.386
2011-11-04,865.914
2011-11-07,857.352
2011-11-08,861.34
2011-11-09,819.454
2011-11-10,806.793
2011-11-11,835.334
2011-11-14,816.981
2011-11-15,801.033
2011-11-16,804.51
2011-11-17,785.298
2011-11-18,779.127
2011-11-21,745.537
2011-11-22,749.458
2011-11-23,732.43
2011-11-24,734.036
2011-11-25,728.8
2011-11-28,767.918
2011-11-29,777.363
2011-11-30,809.411
2011-12-01,792.85
2011-12-02,800.78
2011-12-05,816.572
2011-12-06,810.621
2011-12-07,824.863
2011-12-08,794.842
2011-12-09,808.902
2011-12-12,772.202
2011-12-13,772.402
2011-12-14,747.342
2011-12-15,766.298
2011-12-16,764.996
2011-12-19,762.835
2011-12-20,796.214
2011-12-21,781.08
2011-12-22,788.664
2011-12-23,794.982
2011-12-26,794.982
2011-12-27,800.542
2011-12-28,787.78
2011-12-29,792.105
2011-12-30,805.402
2012-01-02,822.825
2012-01-03,838.866
2012-01-04,817.4
2012-01-05,812.365
2012-01-06,810.572
2012-01-09,816.307
2012-01-10,826.604
2012-01-11,820.514
2012-01-12,838.585
2012-01-13,829.999
2012-01-16,838.576
2012-01-17,855.826
2012-01-18,872.195
2012-01-19,895.118
2012-01-20,899.559
2012-01-23,911.757
2012-01-24,893.544
2012-01-25,897.907
2012-01-26,919.84
2012-01-27,916.81
2012-01-30,901.878
2012-01-31,904.24
2012-02-01,934.898
2012-02-02,933.315
2012-02-03,940.43
2012-02-06,937.896
2012-02-07,949.21
2012-02-08,944.497
2012-02-09,944.736
2012-02-10,931.268
2012-02-13,937.183
2012-02-14,932.466
2012-02-15,931.534
2012-02-16,930.317
2012-02-17,952.069
2012-02-20,981.23
2012-02-21,975.664
2012-02-22,976.138
2012-02-23,975.791
2012-02-24,983.236
2012-02-27,978.072
2012-02-28,983.513
2012-02-29,976.731
2012-03-01,977.95
2012-03-02,965.182
2012-03-05,957.371
2012-03-06,916.35
2012-03-07,921.802
2012-03-08,956.209
2012-03-09,949.281
2012-03-12,953.819
2012-03-13,968.857
2012-03-14,966.994
2012-03-15,971.986
2012-03-16,982.441
2012-03-19,991.78
2012-03-20,976.146
2012-03-21,971.027
2012-03-22,964.89
2012-03-23,974.981
2012-03-26,995.9
2012-03-27,983.633
2012-03-28,980.737
2012-03-29,974.722
2012-03-30,984.089
2012-04-02,995.523
2012-04-03,999.851
2012-04-04,949.303
2012-04-05,943.266
2012-04-06,943.266
2012-04-09,943.808
2012-04-10,919.797
2012-04-11,934.726
2012-04-12,958.151
2012-04-13,937.922
2012-04-16,941.472
2012-04-17,969.881
2012-04-18,966.087
2012-04-19,967.34
2012-04-20,972.583
2012-04-23,935.7
2012-04-24,957.558
2012-04-25,960.026
2012-04-26,961.815
2012-04-27,966.616
2012-04-30,960.876
2012-05-01,960.114
2012-05-02,960.968
2012-05-03,965.875
2012-05-04,937.222
2012-05-07,938.796
2012-05-08,917.117
2012-05-09,908.718
2012-05-10,912.237
2012-05-11,913.638
2012-05-14,880.771
2012-05-15,881.324
2012-05-16,889.245
2012-05-17,869.747
2012-05-18,858.992
2012-05-21,881.676
2012-05-22,903.046
2012-05-23,866.674
2012-05-24,870.348
2012-05-25,865.011
2012-05-28,875.074
2012-05-29,887.673
2012-05-30,868.454
2012-05-31,860.973
2012-06-01,836.393
2012-06-04,835.728
2012-06-05,838.435
2012-06-06,862.973
2012-06-07,879.887
2012-06-08,875.307
2012-06-11,868.998
2012-06-12,852.657
2012-06-13,847.597
2012-06-14,842.584
2012-06-15,852.563
2012-06-18,855.506
2012-06-19,873.86
2012-06-20,876.207
2012-06-21,865.658
2012-06-22,853.539
2012-06-25,833.62
2012-06-26,823.035
2012-06-27,838.913
2012-06-28,837.832
2012-06-29,880.81
2012-07-02,886.041
2012-07-03,898.951
2012-07-04,893.128
2012-07-05,876.95
2012-07-06,855.394
2012-07-09,851.08
2012-07-10,861.748
2012-07-11,856.221
2012-07-12,843.066
2012-07-13,855.757
2012-07-16,859.213
2012-07-17,855.08
2012-07-18,863.519
2012-07-19,880.55
2012-07-20,869.531
2012-07-23,834.485
2012-07-24,834.551
2012-07-25,843.237
2012-07-26,877.456
2012-07-27,889.289
2012-07-30,881.683
2012-07-31,891.694
2012-08-01,878.758
2012-08-02,851.631
2012-08-03,886.415
2012-08-06,902.046
2012-08-07,903.416
2012-08-08,901.031
2012-08-09,898.415
2012-08-10,893.048
2012-08-13,883.609
2012-08-14,885.127
2012-08-15,883.413
2012-08-16,900.289
2012-08-17,899.772
2012-08-20,904.57
2012-08-21,924.002
2012-08-22,912.173
2012-08-23,914.888
2012-08-24,902.095
2012-08-27,905.472
2012-08-28,901.984
2012-08-29,906.571
2012-08-30,897.023
2012-08-31,908.714
2012-09-03,911.217
2012-09-04,901.266
2012-09-05,898.573
2012-09-06,914.561
2012-09-07,934.095
2012-09-10,927.848
2012-09-11,938.117
2012-09-12,949.453
2012-09-13,944.237
2012-09-14,973.285
2012-09-17,972.502
2012-09-18,962.267
2012-09-19,964.235
2012-09-20,956.809
2012-09-21,956.899
2012-09-24,940.863
2012-09-25,947.668
2012-09-26,923.311
2012-09-27,929.282
2012-09-28,925.456
2012-10-01,940.936
2012-10-02,941.976
2012-10-03,940.06
2012-10-04,955.006
2012-10-05,964.825
2012-10-08,953.228
2012-10-09,940.066
2012-10-10,933.258
2012-10-11,938.101
2012-10-12,933.787
2012-10-15,930.441
2012-10-16,940.682
2012-10-17,953.371
2012-10-18,955.552
2012-10-19,947.176
2012-10-22,949.739
2012-10-23,923.26
2012-10-24,928.235
2012-10-25,930.188
2012-10-26,917.543
2012-10-29,923.924
2012-10-30,928.313
2012-10-31,920.761
2012-11-01,929.241
2012-11-02,928.058
2012-11-05,922.084
2012-11-06,930.501
2012-11-07,922.653
2012-11-08,919.539
2012-11-09,918.205
2012-11-12,917.806
2012-11-13,919.375
2012-11-14,923.012
2012-11-15,918.062
2012-11-16,902.341
2012-11-19,917.392
2012-11-20,906.552
2012-11-21,905.23
2012-11-22,927.424
2012-11-23,936.402
2012-11-26,933.874
2012-11-27,935.32
2012-11-28,933.696
2012-11-29,952.087
2012-11-30,952.927
2012-12-03,962.419
2012-12-04,958.283
2012-12-05,957.552
2012-12-06,961.467
2012-12-07,961.538
2012-12-10,954.164
2012-12-11,965.421
2012-12-12,968.542
2012-12-13,973.707
2012-12-14,976.211
2012-12-17,976.263
2012-12-18,982.56
2012-12-19,999.679
2012-12-20,999.733
2012-12-21,996.491
2012-12-24,996.512
2012-12-25,996.512
2012-12-26,998.45
2012-12-27,999.64
2012-12-28,995.579
2012-12-31,993.905
2013-01-01,993.905
2013-01-02,1029.874
2013-01-03,1025.195
2013-01-04,1027.939
2013-01-07,1034.688
2013-01-08,1030.566
2013-01-09,1038.153
2013-01-10,1053.868
2013-01-11,1061.134
2013-01-14,1053.417
2013-01-15,1047.312
2013-01-16,1047.794
2013-01-17,1062.97
2013-01-18,1063.986
2013-01-21,1070.765
2013-01-22,1069.594
2013-01-23,1073.846
2013-01-24,1087.513
2013-01-25,1092.552
2013-01-28,1100.188
2013-01-29,1097.86
2013-01-30,1102.44
2013-01-31,1095.28
2013-02-01,1121.869
2013-02-04,1023.652
2013-02-05,1023.531
2013-02-06,1017.599
2013-02-07,1003.96
2013-02-08,1013.361
2013-02-11,1012.072
2013-02-12,1017.308
2013-02-13,1024.081
2013-02-14,1016.522
2013-02-15,1014.046
2013-02-18,1005.553
2013-02-19,1021.731
2013-02-20,1024.8
2013-02-21,999.338
2013-02-22,1004.427
2013-02-25,1018.108
2013-02-26,999.543
2013-02-27,1016.274
2013-02-28,1018.914
2013-03-01,996.552
2013-03-04,996.675
2013-03-05,1018.147
2013-03-06,1020.025
2013-03-07,1025.992
2013-03-08,1033.488
2013-03-11,1039.909
2013-03-12,1039.808
2013-03-13,1012.484
2013-03-14,1013.379
2013-03-15,1024.111
2013-03-18,1014.092
2013-03-19,1002.721
2013-03-20,1011.981
2013-03-21,1010.68
2013-03-22,1008.851
2013-03-25,994.477
2013-03-26,990.89
2013-03-27,972.543
2013-03-28,982.901
2013-03-29,982.901
2013-04-01,983.335
2013-04-02,981.945
2013-04-03,979.087
2013-04-04,975.408
2013-04-05,966.799
2013-04-08,966.152
2013-04-09,970.725
2013-04-10,988.33
2013-04-11,1000.189
2013-04-12,991.146
2013-04-15,982.93
2013-04-16,988.307
2013-04-17,970.817
2013-04-18,978.041
2013-04-19,984.35
2013-04-22,976.592
2013-04-23,984.699
2013-04-24,992.32
2013-04-25,994.933
2013-04-26,992.603
2013-04-29,1001.893
2013-04-30,1007.903
2013-05-01,1008.554
2013-05-02,990.932
2013-05-03,1000.496
2013-05-06,1007.511
2013-05-07,999.723
2013-05-08,1007.395
2013-05-09,1011.279
2013-05-10,1007.316
2013-05-13,1009.267
2013-05-14,1010.959
2013-05-15,1002.179
2013-05-16,998.278
2013-05-17,992.405
2013-05-20,1001.899
2013-05-21,1001.067
2013-05-22,1006.675
2013-05-23,989.137
2013-05-24,992.256
2013-05-27,1003.007
2013-05-28,1013.412
2013-05-29,1012.319
2013-05-30,1017.616
2013-05-31,1006.857
2013-06-03,1002.647
2013-06-04,1011.548
2013-06-05,1003.984
2013-06-06,1006.878
2013-06-07,1016.109
2013-06-10,1010.392
2013-06-11,1009.38
2013-06-12,1012.931
2013-06-13,1008.998
2013-06-14,1030.259
2013-06-17,1028.507
2013-06-18,1036.72
2013-06-19,1034.43
2013-06-20,990.02
2013-06-21,974.695
2013-06-24,943.896
2013-06-25,945.664
2013-06-26,962.107
2013-06-27,980.61
2013-06-28,975.403
2013-07-01,989.99
2013-07-02,992.16
2013-07-03,985.342
2013-07-04,988.734
2013-07-05,982.845
2013-07-08,997.952
2013-07-09,999.328
2013-07-10,1010.05
2013-07-11,1035.919
2013-07-12,1032.676
2013-07-15,1036.3
2013-07-16,1038.184
2013-07-17,1039.864
2013-07-18,1050.251
2013-07-19,1052.39
2013-07-22,1055.288
2013-07-23,1054.661
2013-07-24,1051.997
2013-07-25,1065.586
2013-07-26,1062.911
2013-07-29,1064.7
2013-07-30,1069.461
2013-07-31,1060.204
2013-08-01,1074.316
2013-08-02,1081.081
2013-08-05,1074.867
2013-08-06,1080.726
2013-08-07,1073.563
2013-08-08,1090.361
2013-08-09,1090.351
2013-08-12,1093.247
2013-08-13,1093.159
2013-08-14,1098.698
2013-08-15,1085.443
2013-08-16,1094.322
2013-08-19,1097.644
2013-08-20,1096.598
2013-08-21,1083.33
2013-08-22,1087.9
2013-08-23,1103.149
2013-08-26,1088.079
2013-08-27,1075.62
2013-08-28,1065.781
2013-08-29,1064.314
2013-08-30,1050.778
2013-09-02,1059.261
2013-09-03,1055.291
2013-09-04,1061.733
2013-09-05,1065.297
2013-09-06,1074.355
2013-09-09,1080.726
2013-09-10,1096.766
2013-09-11,1103.614
2013-09-12,1112.74
2013-09-13,1112.396
2013-09-16,1125.348
2013-09-17,1120.74
2013-09-18,1131.759
2013-09-19,1157.067
2013-09-20,1162.236
2013-09-23,1153.287
2013-09-24,1152.411
2013-09-25,1153.489
2013-09-26,1154.144
2013-09-27,1161.183
2013-09-30,1162.798
2013-10-01,1169.251
2013-10-02,1167.765
2013-10-03,1171.412
2013-10-04,1171.239
2013-10-07,1160.746
2013-10-08,1158.048
2013-10-09,1144.111
2013-10-10,1157.426
2013-10-11,1165.933
2013-10-14,1178.306
2013-10-15,1177.157
2013-10-16,1168.785
2013-10-17,1159.781
2013-10-18,1177.556
2013-10-21,1180.685
2013-10-22,1185.328
2013-10-23,1206.108
2013-10-24,1201.731
2013-10-25,1208.959
2013-10-28,1210.816
2013-10-29,1216.923
2013-10-30,1220.22
2013-10-31,1200.984
2013-11-01,1201.951
2013-11-04,1203.721
2013-11-05,1204.683
2013-11-06,1208.703
2013-11-07,1192.503
2013-11-08,1182.682
2013-11-11,1195.853
2013-11-12,1200.998
2013-11-13,1185.313
2013-11-14,1198.63
2013-11-15,1202.581
2013-11-18,1212.673
2013-11-19,1205.714
2013-11-20,1197.488
2013-11-21,1191.125
2013-11-22,1196.112
2013-11-25,1197.553
2013-11-26,1211.324
2013-11-27,1221.995
2013-11-28,1222.454
2013-11-29,1230.018
2013-12-02,1218.336
2013-12-03,1203.803
2013-12-04,1193.828
2013-12-05,1194.905
2013-12-06,1196.983
2013-12-09,1201.13
2013-12-10,1209.232
2013-12-11,1205.083
2013-12-12,1184.094
2013-12-13,1176.62
2013-12-16,1186.829
2013-12-17,1180.642
2013-12-18,1191.46
2013-12-19,1208.493
2013-12-20,1221.584
2013-12-23,1230.988
2013-12-24,1231.34
2013-12-25,1231.34
2013-12-26,1233.637
2013-12-27,1247.688
2013-12-30,1258.775
2013-12-31,1258.521
2014-01-01,1258.521
2014-01-02,1242.729
2014-01-03,1247.682
2014-01-06,1247.383
2014-01-07,1255.199
2014-01-08,1260.08
2014-01-09,1261.656
2014-01-10,1278.641
2014-01-13,1284.269
2014-01-14,1286.336
2014-01-15,1278.205
2014-01-16,1275.792
2014-01-17,1271.526
2014-01-20,1273.004
2014-01-21,1261.551
2014-01-22,1271.913
2014-01-23,1270.744
2014-01-24,1244.837
2014-01-27,1241.605
2014-01-28,1246.26
2014-01-29,1247.892
2014-01-30,1232.483
2014-01-31,1218.929
2014-02-03,1211.099
2014-02-04,1213.502
2014-02-05,1220.642
2014-02-06,1230.586
2014-02-07,1227.634
2014-02-10,1241.995
2014-02-11,1236.192
2014-02-12,1227.054
2014-02-13,1236.386
2014-02-14,1237.432
2014-02-17,1252.755
2014-02-18,1251.07
2014-02-19,1254.194
2014-02-20,1246.149
2014-02-21,1252.974
2014-02-24,1259.814
2014-02-25,1262.104
2014-02-26,1251.115
2014-02-27,1266.094
2014-02-28,1289.681
2014-03-03,1267.981
2014-03-04,1288.111
2014-03-05,1292.52
2014-03-06,1316.232
2014-03-07,1315.565
2014-03-10,1318.198
2014-03-11,1318.834
2014-03-12,1306.707
2014-03-13,1291.852
2014-03-14,1280.06
2014-03-17,1296.103
2014-03-18,1301.998
2014-03-19,1302.543
2014-03-20,1284.564
2014-03-21,1286.352
2014-03-24,1279.958
2014-03-25,1297.009
2014-03-26,1305.205
2014-03-27,1295.424
2014-03-28,1311.638
2014-03-31,1317.028
2014-04-01,1327.95
2014-04-02,1327.987
2014-04-03,1319.286
2014-04-04,1318.32
2014-04-07,1321.964
2014-04-08,1325.715
2014-04-09,1335.627
2014-04-10,1328.613
2014-04-11,1306.154
2014-04-14,1272.767
2014-04-15,1265.37
2014-04-16,1266.995
2014-04-17,1275.046
2014-04-18,1275.046
2014-04-21,1272.143
2014-04-22,1286.278
2014-04-23,1287.053
2014-04-24,1299.652
2014-04-25,1286.946
2014-04-28,1284.835
2014-04-29,1292.761
2014-04-30,1308.024
2014-05-01,1308.024
2014-05-02,1310.276
2014-05-05,1308.892
2014-05-06,1311.893
2014-05-07,1302.281
2014-05-08,1303.303
2014-05-09,1293.611
2014-05-12,1307.618
2014-05-13,1301.29
2014-05-14,1298.992
2014-05-15,1285.043
2014-05-16,1275.577
2014-05-19,1277.552
2014-05-20,1269.461
2014-05-21,1265.495
2014-05-22,1268.305
2014-05-23,1266.924
2014-05-26,1282.401
2014-05-27,1274.689
2014-05-28,1272.168
2014-05-29,1278.679
2014-05-30,1277.301
2014-06-02,1278.563
2014-06-03,1279.249
2014-06-04,1282.553
2014-06-05,1287.038
2014-06-06,1296.984
2014-06-09,1299.223
2014-06-10,1294.591
2014-06-11,1276.849
2014-06-12,1287.275
2014-06-13,1279.187
2014-06-16,1275.179
2014-06-17,1277.366
2014-06-18,1280.764
2014-06-19,1293.027
2014-06-20,1288.018
2014-06-23,1283.39
2014-06-24,1281.987
2014-06-25,1270.71
2014-06-26,1259.504
2014-06-27,1258.796
2014-06-30,1263.018
2014-07-01,1267.386
2014-07-02,1267.17
2014-07-03,1269.139
2014-07-04,1270.75
2014-07-07,1260.651
2014-07-08,1245.723
2014-07-09,1243.013
2014-07-10,1208.475
2014-07-11,1215.982
2014-07-14,1227.429
2014-07-15,1217.379
2014-07-16,1237.52
2014-07-17,1229.29
2014-07-18,1222.333
2014-07-21,1223.546
2014-07-22,1225.388
2014-07-23,1230.281
2014-07-24,1228.194
2014-07-25,1211.976
2014-07-28,1192.007
2014-07-29,1188.847
2014-07-30,1185.614
2014-07-31,1182.831
2014-08-01,1178.868
2014-08-04,1164.302
2014-08-05,1160.277
2014-08-06,1137.882
2014-08-07,1127.776
2014-08-08,1106.349
2014-08-11,1124.824
2014-08-12,1113.176
2014-08-13,1119.002
2014-08-14,1118.324
2014-08-15,1116.331
2014-08-18,1123.052
2014-08-19,1131.026
2014-08-20,1121.143
2014-08-21,1127.197
2014-08-22,1117.227
2014-08-25,1125.331
2014-08-26,1135.323
2014-08-27,1141.26
2014-08-28,1135.432
2014-08-29,1135.168
2014-09-01,1131.793
2014-09-02,1135.076
2014-09-03,1136.502
2014-09-04,1132.632
2014-09-05,1142.087
2014-09-08,1139.876
2014-09-09,1135.441
2014-09-10,1137.084
2014-09-11,1133.069
2014-09-12,1133.13
2014-09-15,1127.583
2014-09-16,1120.196
2014-09-17,1124.643
2014-09-18,1129.35
2014-09-19,1123.796
2014-09-22,1120.531
2014-09-23,1105.524
2014-09-24,1100.875
2014-09-25,1094.93
2014-09-26,1086.647
2014-09-29,1084.793
2014-09-30,1085.006
2014-10-01,1070.747
2014-10-02,1058.324
2014-10-03,1052.994
2014-10-06,1066.559
2014-10-07,1055.171
2014-10-08,1051.191
2014-10-09,1048.615
2014-10-10,1020.763
2014-10-13,1015.577
2014-10-14,1025.711
2014-10-15,1009.522
2014-10-16,1004.815
2014-10-17,1031.117
2014-10-20,1129.224
2014-10-21,1146.732
2014-10-22,1147.722
2014-10-23,1149.369
2014-10-24,1150.762
2014-10-27,1144.944
2014-10-28,1161.631
2014-10-29,1173.107
2014-10-30,1185.454
2014-10-31,1186.831
2014-11-03,1187.472
2014-11-04,1179.524
2014-11-05,1167.824
2014-11-06,1167.747
2014-11-07,1167.798
2014-11-10,1235.289
2014-11-11,1228.516
2014-11-12,1236.72
2014-11-13,1241.076
2014-11-14,1234.254
2014-11-17,1235.431
2014-11-18,1248.259
2014-11-19,1254.925
2014-11-20,1251.613
2014-11-21,1249.273
2014-11-24,1253.834
2014-11-25,1264.681
2014-11-26,1264.956
2014-11-27,1275.762
2014-11-28,1267.457
2014-12-01,1267.347
2014-12-02,1265.216
2014-12-03,1262.896
2014-12-04,1270.439
2014-12-05,1266.085
2014-12-08,1270.966
2014-12-09,1266.762
2014-12-10,1259.562
2014-12-11,1270.65
2014-12-12,1263.231
2014-12-15,1249.086
2014-12-16,1269.648
2014-12-17,1250.093
2014-12-18,1260.893
2014-12-19,1264.615
2014-12-22,1265.429
2014-12-23,1245.528
2014-12-24,1250.022
2014-12-25,1250.022
2014-12-26,1248.073
2014-12-29,1249.961
2014-12-30,1244.567
2014-12-31,1246.922
2015-01-01,1246.922
2015-01-02,1234.459
2015-01-05,1205.551
2015-01-06,1206.692
2015-01-07,1194.993
2015-01-08,1194.677
2015-01-09,1192.457
2015-01-12,1192.524
2015-01-13,1196.409
2015-01-14,1190.002
2015-01-15,1175.277
2015-01-16,1173.775
2015-01-19,1195.802
2015-01-20,1196.855
2015-01-21,1199.792
2015-01-22,1186.773
2015-01-23,1181.575
2015-01-26,1201.516
2015-01-27,1202.336
2015-01-28,1198.487
2015-01-29,1202.766
2015-01-30,1211.113
2015-02-02,1223.098
2015-02-03,1239.307
2015-02-04,1234.726
2015-02-05,1252.288
2015-02-06,1243.708
2015-02-09,1240.782
2015-02-10,1242.109
2015-02-11,1240.083
2015-02-12,1257.823
2015-02-13,1267.924
2015-02-16,1268.809
2015-02-17,1265.78
2015-02-18,1266.747
2015-02-19,1280.161
2015-02-20,1283.649
2015-02-23,1290.38
2015-02-24,1292.127
2015-02-25,1290.731
2015-02-26,1278.101
2015-02-27,1283.014
2015-03-02,1286.943
2015-03-03,1276.501
2015-03-04,1263.767
2015-03-05,1279.749
2015-03-06,1270.004
2015-03-09,1267.605
2015-03-10,1244.905
2015-03-11,1238.097
2015-03-12,1241.663
2015-03-13,1238.723
2015-03-16,1248.635
2015-03-17,1243.255
2015-03-18,1255.384
2015-03-19,1252.532
2015-03-20,1284.49
2015-03-23,1303.905
2015-03-24,1302.897
2015-03-25,1300.925
2015-03-26,1275.571
2015-03-27,1273.186
2015-03-30,1294.725
2015-03-31,1276.442
2015-04-01,1278.11
2015-04-02,1305.497
2015-04-03,1305.497
2015-04-06,1323.611
2015-04-07,1314.849
