Date,JAPAN LARGE CAP Large Cap
2010-09-14,715.664
2010-09-15,706.594
2010-09-16,703.597
2010-09-17,707.596
2010-09-20,708.462
2010-09-21,710.586
2010-09-22,714.517
2010-09-23,716.086
2010-09-24,710.289
2010-09-27,719.935
2010-09-28,721.829
2010-09-29,726.655
2010-09-30,712.354
2010-10-01,716.0
2010-10-04,709.605
2010-10-05,721.601
2010-10-06,734.296
2010-10-07,739.959
2010-10-08,738.668
2010-10-11,736.643
2010-10-12,728.32
2010-10-13,726.227
2010-10-14,744.237
2010-10-15,735.562
2010-10-18,740.281
2010-10-19,737.458
2010-10-20,736.186
2010-10-21,731.118
2010-10-22,732.849
2010-10-25,737.536
2010-10-26,727.984
2010-10-27,724.407
2010-10-28,729.182
2010-10-29,728.369
2010-11-01,719.863
2010-11-02,718.977
2010-11-03,713.634
2010-11-04,732.675
2010-11-05,743.454
2010-11-08,751.238
2010-11-09,752.481
2010-11-10,747.186
2010-11-11,752.83
2010-11-12,744.777
2010-11-15,743.921
2010-11-16,738.08
2010-11-17,742.498
2010-11-18,753.402
2010-11-19,755.994
2010-11-22,760.221
2010-11-23,764.94
2010-11-24,752.756
2010-11-25,752.798
2010-11-26,746.421
2010-11-29,750.403
2010-11-30,743.892
2010-12-01,745.341
2010-12-02,757.315
2010-12-03,770.754
2010-12-06,771.247
2010-12-07,764.247
2010-12-08,760.093
2010-12-09,767.222
2010-12-10,763.774
2010-12-13,773.29
2010-12-14,777.859
2010-12-15,773.267
2010-12-16,771.54
2010-12-17,772.413
2010-12-20,772.701
2010-12-21,780.05
2010-12-22,782.736
2010-12-23,786.6
2010-12-24,784.751
2010-12-27,787.792
2010-12-28,793.877
2010-12-29,798.033
2010-12-30,792.607
2010-12-31,798.862
2011-01-03,793.093
2011-01-04,801.046
2011-01-05,787.906
2011-01-06,800.586
2011-01-07,804.827
2011-01-10,807.308
2011-01-11,799.805
2011-01-12,804.737
2011-01-13,816.983
2011-01-14,809.926
2011-01-17,809.85
2011-01-18,811.592
2011-01-19,822.001
2011-01-20,803.861
2011-01-21,793.579
2011-01-24,800.713
2011-01-25,812.453
2011-01-26,806.996
2011-01-27,807.641
2011-01-28,804.582
2011-01-31,799.319
2011-02-01,806.33
2011-02-02,820.469
2011-02-03,816.563
2011-02-04,821.453
2011-02-07,821.706
2011-02-08,830.94
2011-02-09,825.505
2011-02-10,820.862
2011-02-11,818.893
2011-02-14,830.816
2011-02-15,829.551
2011-02-16,834.133
2011-02-17,846.385
2011-02-18,845.17
2011-02-21,848.117
2011-02-22,833.879
2011-02-23,828.3
2011-02-24,826.509
2011-02-25,833.622
2011-02-28,838.608
2011-03-01,848.971
2011-03-02,834.555
2011-03-03,831.672
2011-03-04,838.322
2011-03-07,829.177
2011-03-08,820.31
2011-03-09,825.273
2011-03-10,810.319
2011-03-11,808.689
2011-03-14,750.799
2011-03-15,691.711
2011-03-16,741.655
2011-03-17,744.802
2011-03-18,738.115
2011-03-21,738.206
2011-03-22,771.692
2011-03-23,765.801
2011-03-24,758.531
2011-03-25,759.502
2011-03-28,753.699
2011-03-29,746.845
2011-03-30,753.298
2011-03-31,756.796
2011-04-01,739.266
2011-04-04,741.155
2011-04-05,725.517
2011-04-06,712.427
2011-04-07,716.917
2011-04-08,728.358
2011-04-11,729.821
2011-04-12,728.027
2011-04-13,730.916
2011-04-14,737.615
2011-04-15,731.829
2011-04-18,735.031
2011-04-19,724.546
2011-04-20,733.871
2011-04-21,745.141
2011-04-22,745.717
2011-04-25,742.57
2011-04-26,737.578
2011-04-27,734.617
2011-04-28,756.069
2011-04-29,759.05
2011-05-02,772.429
2011-05-03,774.626
2011-05-04,776.403
2011-05-05,782.956
2011-05-06,766.635
2011-05-09,763.025
2011-05-10,765.959
2011-05-11,763.318
2011-05-12,759.293
2011-05-13,752.246
2011-05-16,742.137
2011-05-17,736.872
2011-05-18,744.76
2011-05-19,734.995
2011-05-20,732.691
2011-05-23,721.91
2011-05-24,719.986
2011-05-25,721.236
2011-05-26,735.784
2011-05-27,736.638
2011-05-30,734.781
2011-05-31,745.911
2011-06-01,749.39
2011-06-02,735.959
2011-06-03,731.578
2011-06-06,726.057
2011-06-07,730.784
2011-06-08,734.101
2011-06-09,730.467
2011-06-10,733.574
2011-06-13,728.066
2011-06-14,735.168
2011-06-15,735.87
2011-06-16,723.461
2011-06-17,723.798
2011-06-20,722.351
2011-06-21,730.773
2011-06-22,742.743
2011-06-23,735.303
2011-06-24,743.894
2011-06-27,732.575
2011-06-28,737.922
2011-06-29,750.129
2011-06-30,755.044
2011-07-01,758.83
2011-07-04,769.351
2011-07-05,768.696
2011-07-06,778.489
2011-07-07,770.667
2011-07-08,780.165
2011-07-11,777.963
2011-07-12,773.667
2011-07-13,781.169
2011-07-14,776.154
2011-07-15,779.189
2011-07-18,778.648
2011-07-19,773.933
2011-07-20,782.188
2011-07-21,785.546
2011-07-22,795.735
2011-07-25,788.056
2011-07-26,795.478
2011-07-27,790.484
2011-07-28,782.281
2011-07-29,781.701
2011-08-01,796.105
2011-08-02,783.83
2011-08-03,770.702
2011-08-04,749.219
2011-08-05,730.799
2011-08-08,722.504
2011-08-09,712.697
2011-08-10,724.823
2011-08-11,714.036
2011-08-12,711.535
2011-08-15,721.352
2011-08-16,722.591
2011-08-17,720.863
2011-08-18,712.044
2011-08-19,700.1
2011-08-22,687.849
2011-08-23,696.074
2011-08-24,685.533
2011-08-25,688.449
2011-08-26,697.006
2011-08-29,697.557
2011-08-30,706.746
2011-08-31,713.415
2011-09-01,716.787
2011-09-02,710.201
2011-09-05,694.066
2011-09-06,678.87
2011-09-07,688.859
2011-09-08,691.886
2011-09-09,686.95
2011-09-12,680.358
2011-09-13,688.451
2011-09-14,683.375
2011-09-15,692.978
2011-09-16,705.809
2011-09-19,710.151
2011-09-20,698.744
2011-09-21,702.013
2011-09-22,689.559
2011-09-23,690.011
2011-09-26,674.107
2011-09-27,690.048
2011-09-28,699.998
2011-09-29,701.772
2011-09-30,698.369
2011-10-03,688.151
2011-10-04,677.04
2011-10-05,666.659
2011-10-06,679.026
2011-10-07,683.392
2011-10-10,683.659
2011-10-11,697.379
2011-10-12,690.207
2011-10-13,700.963
2011-10-14,688.381
2011-10-17,706.691
2011-10-18,695.909
2011-10-19,695.651
2011-10-20,689.516
2011-10-21,694.433
2011-10-24,705.091
2011-10-25,701.643
2011-10-26,698.502
2011-10-27,717.368
2011-10-28,728.892
2011-10-31,699.709
2011-11-01,688.077
2011-11-02,674.195
2011-11-03,674.757
2011-11-04,686.125
2011-11-07,685.94
2011-11-08,677.118
2011-11-09,687.57
2011-11-10,670.611
2011-11-11,673.836
2011-11-14,681.804
2011-11-15,677.445
2011-11-16,671.651
2011-11-17,674.696
2011-11-18,666.777
2011-11-21,662.201
2011-11-22,662.306
2011-11-23,658.758
2011-11-24,651.312
2011-11-25,647.73
2011-11-28,653.509
2011-11-29,669.734
2011-11-30,669.72
2011-12-01,681.626
2011-12-02,682.886
2011-12-05,687.671
2011-12-06,679.344
2011-12-07,690.233
2011-12-08,686.831
2011-12-09,677.956
2011-12-12,684.077
2011-12-13,677.658
2011-12-14,672.242
2011-12-15,661.819
2011-12-16,662.796
2011-12-19,653.742
2011-12-20,656.059
2011-12-21,661.321
2011-12-22,658.639
2011-12-23,658.555
2011-12-26,662.138
2011-12-27,662.132
2011-12-28,659.257
2011-12-29,661.278
2011-12-30,673.518
2012-01-02,673.518
2012-01-03,675.185
2012-01-04,689.431
2012-01-05,679.919
2012-01-06,673.851
2012-01-09,676.175
2012-01-10,678.671
2012-01-11,678.818
2012-01-12,674.595
2012-01-13,679.799
2012-01-16,671.73
2012-01-17,676.528
2012-01-18,679.814
2012-01-19,684.063
2012-01-20,699.502
2012-01-23,701.044
2012-01-24,696.43
2012-01-25,701.53
2012-01-26,707.04
2012-01-27,708.237
2012-01-30,706.578
2012-01-31,705.348
2012-02-01,707.725
2012-02-02,712.94
2012-02-03,708.206
2012-02-06,717.656
2012-02-07,718.679
2012-02-08,728.655
2012-02-09,727.277
2012-02-10,718.619
2012-02-13,723.5
2012-02-14,718.298
2012-02-15,737.026
2012-02-16,730.479
2012-02-17,736.678
2012-02-20,746.327
2012-02-21,739.857
2012-02-22,741.433
2012-02-23,745.132
2012-02-24,746.114
2012-02-27,749.381
2012-02-28,751.63
2012-02-29,746.583
2012-03-01,742.216
2012-03-02,741.239
2012-03-05,737.739
2012-03-06,736.955
2012-03-07,730.086
2012-03-08,738.655
2012-03-09,742.251
2012-03-12,740.312
2012-03-13,737.236
2012-03-14,739.585
2012-03-15,751.1
2012-03-16,753.408
2012-03-19,755.217
2012-03-20,752.282
2012-03-21,742.453
2012-03-22,755.53
2012-03-23,747.17
2012-03-26,743.106
2012-03-27,758.877
2012-03-28,761.74
2012-03-29,759.354
2012-03-30,754.908
2012-04-02,761.051
2012-04-03,754.449
2012-04-04,738.073
2012-04-05,736.892
2012-04-06,729.832
2012-04-09,726.668
2012-04-10,731.321
2012-04-11,722.799
2012-04-12,727.519
2012-04-13,732.025
2012-04-16,725.581
2012-04-17,720.301
2012-04-18,730.706
2012-04-19,725.045
2012-04-20,721.379
2012-04-23,723.737
2012-04-24,717.851
2012-04-25,719.869
2012-04-26,725.331
2012-04-27,723.923
2012-04-30,729.408
2012-05-01,710.945
2012-05-02,712.602
2012-05-03,710.829
2012-05-04,715.279
2012-05-07,695.724
2012-05-08,700.929
2012-05-09,694.457
2012-05-10,689.716
2012-05-11,685.976
2012-05-14,686.801
2012-05-15,675.554
2012-05-16,666.386
2012-05-17,681.098
2012-05-18,662.791
2012-05-21,660.479
2012-05-22,664.398
2012-05-23,659.444
2012-05-24,658.373
2012-05-25,657.314
2012-05-28,659.057
2012-05-29,663.958
2012-05-30,665.265
2012-05-31,664.798
2012-06-01,658.286
2012-06-04,643.566
2012-06-05,651.682
2012-06-06,658.073
2012-06-07,665.548
2012-06-08,652.944
2012-06-11,666.74
2012-06-12,659.691
2012-06-13,662.668
2012-06-14,663.66
2012-06-15,668.924
2012-06-18,678.39
2012-06-19,673.435
2012-06-20,682.12
2012-06-21,680.202
2012-06-22,675.452
2012-06-25,677.09
2012-06-26,671.578
2012-06-27,674.573
2012-06-28,692.012
2012-06-29,698.21
2012-07-02,701.875
2012-07-03,704.709
2012-07-04,707.096
2012-07-05,703.571
2012-07-06,702.857
2012-07-09,693.573
2012-07-10,689.278
2012-07-11,687.056
2012-07-12,680.794
2012-07-13,678.783
2012-07-16,682.834
2012-07-17,678.37
2012-07-18,678.283
2012-07-19,686.735
2012-07-20,674.716
2012-07-23,664.208
2012-07-24,661.821
2012-07-25,651.128
2012-07-26,658.023
2012-07-27,667.129
2012-07-30,674.803
2012-07-31,680.911
2012-08-01,673.738
2012-08-02,677.998
2012-08-03,667.089
2012-08-06,682.07
2012-08-07,686.478
2012-08-08,689.306
2012-08-09,693.015
2012-08-10,691.611
2012-08-13,690.614
2012-08-14,686.785
2012-08-15,684.371
2012-08-16,693.61
2012-08-17,698.048
2012-08-20,697.93
2012-08-21,697.973
2012-08-22,697.012
2012-08-23,706.538
2012-08-24,696.841
2012-08-27,695.042
2012-08-28,688.137
2012-08-29,689.577
2012-08-30,685.502
2012-08-31,675.218
2012-09-03,672.19
2012-09-04,669.977
2012-09-05,662.282
2012-09-06,658.705
2012-09-07,683.991
2012-09-10,683.934
2012-09-11,683.014
2012-09-12,691.037
2012-09-13,697.035
2012-09-14,703.115
2012-09-17,698.744
2012-09-18,701.293
2012-09-19,711.274
2012-09-20,700.194
2012-09-21,702.661
2012-09-24,701.477
2012-09-25,704.164
2012-09-26,695.452
2012-09-27,699.944
2012-09-28,690.793
2012-10-01,684.291
2012-10-02,684.899
2012-10-03,677.595
2012-10-04,686.42
2012-10-05,684.765
2012-10-08,689.452
2012-10-09,679.555
2012-10-10,668.354
2012-10-11,664.446
2012-10-12,669.314
2012-10-15,670.842
2012-10-16,678.834
2012-10-17,687.017
2012-10-18,695.581
2012-10-19,696.262
2012-10-22,691.609
2012-10-23,687.606
2012-10-24,680.863
2012-10-25,685.184
2012-10-26,679.93
2012-10-29,675.577
2012-10-30,671.028
2012-10-31,677.72
2012-11-01,675.351
2012-11-02,680.209
2012-11-05,679.942
2012-11-06,677.183
2012-11-07,682.978
2012-11-08,673.02
2012-11-09,671.794
2012-11-12,664.595
2012-11-13,664.33
2012-11-14,656.847
2012-11-15,664.384
2012-11-16,677.71
2012-11-19,689.653
2012-11-20,683.773
2012-11-21,683.484
2012-11-22,691.388
2012-11-23,692.857
2012-11-26,697.915
2012-11-27,697.659
2012-11-28,691.699
2012-11-29,696.256
2012-11-30,696.583
2012-12-03,697.928
2012-12-04,701.173
2012-12-05,696.812
2012-12-06,701.824
2012-12-07,703.472
2012-12-10,701.732
2012-12-11,699.079
2012-12-12,699.544
2012-12-13,702.065
2012-12-14,704.441
2012-12-17,707.869
2012-12-18,715.209
2012-12-19,734.47
2012-12-20,731.752
2012-12-21,727.975
2012-12-24,722.18
2012-12-25,727.092
2012-12-26,727.869
2012-12-27,731.468
2012-12-28,736.509
2012-12-31,733.358
2013-01-01,733.358
2013-01-02,727.427
2013-01-03,730.191
2013-01-04,745.976
2013-01-07,741.645
2013-01-08,738.284
2013-01-09,737.972
2013-01-10,744.051
2013-01-11,745.415
2013-01-14,743.996
2013-01-15,755.9
2013-01-16,740.432
2013-01-17,736.699
2013-01-18,750.246
2013-01-21,744.396
2013-01-22,751.848
2013-01-23,739.861
2013-01-24,736.533
2013-01-25,745.73
2013-01-28,745.79
2013-01-29,753.252
2013-01-30,761.297
2013-01-31,764.288
2013-02-01,755.501
2013-02-04,767.823
2013-02-05,748.761
2013-02-06,773.062
2013-02-07,774.853
2013-02-08,769.02
2013-02-11,763.299
2013-02-12,777.437
2013-02-13,765.847
2013-02-14,766.866
2013-02-15,750.606
2013-02-18,764.501
2013-02-19,767.934
2013-02-20,774.092
2013-02-21,769.91
2013-02-22,767.263
2013-02-25,776.779
2013-02-26,782.213
2013-02-27,769.994
2013-02-28,783.217
2013-03-01,780.376
2013-03-04,787.222
2013-03-05,783.384
2013-03-06,794.275
2013-03-07,786.341
2013-03-08,787.559
2013-03-11,804.748
2013-03-12,804.245
2013-03-13,799.847
2013-03-14,803.599
2013-03-15,822.195
2013-03-18,803.108
2013-03-19,817.206
2013-03-20,811.601
2013-03-21,824.058
2013-03-22,813.139
2013-03-25,821.895
2013-03-26,819.577
2013-03-27,826.257
2013-03-28,820.544
2013-03-29,817.881
2013-04-01,800.01
2013-04-02,790.118
2013-04-03,810.955
2013-04-04,803.951
2013-04-05,820.262
2013-04-08,832.287
2013-04-09,831.564
2013-04-10,842.821
2013-04-11,867.849
2013-04-12,875.837
2013-04-15,869.057
2013-04-16,857.664
2013-04-17,871.499
2013-04-18,854.965
2013-04-19,848.253
2013-04-22,859.91
2013-04-23,855.456
2013-04-24,871.131
2013-04-25,876.998
2013-04-26,885.761
2013-04-29,881.52
2013-04-30,888.018
2013-05-01,882.377
2013-05-02,872.193
2013-05-03,864.082
2013-05-06,860.863
2013-05-07,888.664
2013-05-08,896.443
2013-05-09,881.94
2013-05-10,883.834
2013-05-13,903.508
2013-05-14,897.796
2013-05-15,917.192
2013-05-16,915.798
2013-05-17,910.187
2013-05-20,926.629
2013-05-21,925.72
2013-05-22,922.541
2013-05-23,880.182
2013-05-24,881.981
2013-05-27,852.661
2013-05-28,855.413
2013-05-29,871.79
2013-05-30,840.164
2013-05-31,838.666
2013-06-03,821.336
2013-06-04,839.783
2013-06-05,819.552
2013-06-06,815.876
2013-06-07,813.564
2013-06-10,840.265
2013-06-11,853.426
2013-06-12,858.72
2013-06-13,829.206
2013-06-14,836.071
2013-06-17,853.606
2013-06-18,848.477
2013-06-19,870.388
2013-06-20,831.135
2013-06-21,843.546
2013-06-24,832.348
2013-06-25,822.522
2013-06-26,821.855
2013-06-27,835.466
2013-06-28,854.249
2013-07-01,863.309
2013-07-02,873.528
2013-07-03,881.68
2013-07-04,874.995
2013-07-05,881.193
2013-07-08,867.036
2013-07-09,886.505
2013-07-10,893.516
2013-07-11,905.2
2013-07-12,904.398
2013-07-15,900.323
2013-07-16,912.476
2013-07-17,910.651
2013-07-18,909.134
2013-07-19,905.201
2013-07-22,916.516
2013-07-23,919.057
2013-07-24,913.273
2013-07-25,904.059
2013-07-26,888.904
2013-07-29,860.963
2013-07-30,873.712
2013-07-31,859.283
2013-08-01,876.97
2013-08-02,905.642
2013-08-05,897.659
2013-08-06,912.786
2013-08-07,891.882
2013-08-08,886.366
2013-08-09,884.45
2013-08-12,877.298
2013-08-13,879.49
2013-08-14,891.961
2013-08-15,879.062
2013-08-16,873.858
2013-08-19,874.994
2013-08-20,862.568
2013-08-21,855.262
2013-08-22,845.214
2013-08-23,864.597
2013-08-26,862.713
2013-08-27,869.995
2013-08-28,850.852
2013-08-29,846.452
2013-08-30,841.424
2013-09-02,839.127
2013-09-03,860.146
2013-09-04,868.027
2013-09-05,865.896
2013-09-06,868.474
2013-09-09,879.509
2013-09-10,884.087
2013-09-11,887.413
2013-09-12,890.949
2013-09-13,888.54
2013-09-16,893.442
2013-09-17,884.362
2013-09-18,898.112
2013-09-19,909.193
2013-09-20,911.236
2013-09-23,919.823
2013-09-24,916.54
2013-09-25,915.18
2013-09-26,924.316
2013-09-27,927.737
2013-09-30,908.731
2013-10-01,909.269
2013-10-02,903.748
2013-10-03,904.725
2013-10-04,897.919
2013-10-07,887.743
2013-10-08,888.392
2013-10-09,899.16
2013-10-10,900.092
2013-10-11,911.271
2013-10-14,913.036
2013-10-15,908.563
2013-10-16,905.6
2013-10-17,922.534
2013-10-18,920.909
2013-10-21,921.967
2013-10-22,924.099
2013-10-23,918.307
2013-10-24,922.492
2013-10-25,902.354
2013-10-28,915.366
2013-10-29,908.181
2013-10-30,917.233
2013-10-31,909.767
2013-11-01,897.242
2013-11-04,898.834
2013-11-05,899.224
2013-11-06,905.14
2013-11-07,896.278
2013-11-08,889.261
2013-11-11,896.274
2013-11-12,908.615
2013-11-13,908.949
2013-11-14,915.229
2013-11-15,927.904
2013-11-18,933.239
2013-11-19,927.268
2013-11-20,926.95
2013-11-21,926.942
2013-11-22,928.115
2013-11-25,932.818
2013-11-26,929.366
2013-11-27,919.423
2013-11-28,930.058
2013-11-29,926.356
2013-12-02,919.799
2013-12-03,928.114
2013-12-04,909.353
2013-12-05,906.279
2013-12-06,905.629
2013-12-09,916.878
2013-12-10,919.407
2013-12-11,919.11
2013-12-12,907.526
2013-12-13,904.938
2013-12-16,893.98
2013-12-17,902.874
2013-12-18,913.916
2013-12-19,915.874
2013-12-20,915.902
2013-12-23,916.783
2013-12-24,911.977
2013-12-25,912.404
2013-12-26,924.078
2013-12-27,927.953
2013-12-30,935.566
2013-12-31,934.943
2014-01-01,934.943
2014-01-02,935.655
2014-01-03,940.581
2014-01-06,930.834
2014-01-07,923.519
2014-01-08,937.879
2014-01-09,930.981
2014-01-10,938.209
2014-01-13,945.288
2014-01-14,921.239
2014-01-15,931.768
2014-01-16,933.67
2014-01-17,933.891
2014-01-20,932.746
2014-01-21,932.47
2014-01-22,935.585
2014-01-23,932.842
2014-01-24,927.006
2014-01-27,901.099
2014-01-28,894.2
2014-01-29,920.635
2014-01-30,893.02
2014-01-31,896.242
2014-02-03,884.547
2014-02-04,844.215
2014-02-05,865.106
2014-02-06,857.684
2014-02-07,874.484
2014-02-10,887.435
2014-02-11,884.358
2014-02-12,893.931
2014-02-13,882.135
2014-02-14,873.365
2014-02-17,877.456
2014-02-18,899.219
2014-02-19,896.049
2014-02-20,877.772
2014-02-21,894.355
2014-02-24,893.451
2014-02-25,906.316
2014-02-26,900.186
2014-02-27,896.472
2014-02-28,892.329
2014-03-03,886.822
2014-03-04,885.64
2014-03-05,890.405
2014-03-06,896.076
2014-03-07,899.673
2014-03-10,892.563
2014-03-11,897.153
2014-03-12,881.745
2014-03-13,883.437
2014-03-14,860.621
2014-03-17,853.546
2014-03-18,861.632
2014-03-19,859.721
2014-03-20,839.921
2014-03-21,840.044
2014-03-24,850.976
2014-03-25,850.885
2014-03-26,857.851
2014-03-27,868.552
2014-03-28,868.021
2014-03-31,880.074
2014-04-01,876.42
2014-04-02,881.181
2014-04-03,884.489
2014-04-04,886.159
2014-04-07,875.079
2014-04-08,866.666
2014-04-09,850.853
2014-04-10,852.694
2014-04-11,839.223
2014-04-14,837.663
2014-04-15,842.14
2014-04-16,859.715
2014-04-17,859.444
2014-04-18,864.085
2014-04-21,860.1
2014-04-22,854.364
2014-04-23,864.46
2014-04-24,857.257
2014-04-25,861.632
2014-04-28,850.211
2014-04-29,850.543
2014-04-30,856.172
2014-05-01,869.623
2014-05-02,870.736
2014-05-05,871.844
2014-05-06,876.652
2014-05-07,852.51
2014-05-08,859.939
2014-05-09,863.064
2014-05-12,855.573
2014-05-13,871.262
2014-05-14,877.665
2014-05-15,874.895
2014-05-16,860.981
2014-05-19,856.62
2014-05-20,857.261
2014-05-21,852.963
2014-05-22,866.124
2014-05-23,873.476
2014-05-26,883.262
2014-05-27,882.193
2014-05-28,885.827
2014-05-29,889.519
2014-05-30,888.888
2014-06-02,898.969
2014-06-03,903.066
2014-06-04,906.307
2014-06-05,906.602
2014-06-06,906.484
2014-06-09,906.728
2014-06-10,903.192
2014-06-11,915.085
2014-06-12,914.917
2014-06-13,916.703
2014-06-16,911.456
2014-06-17,910.14
2014-06-18,918.528
2014-06-19,937.977
2014-06-20,935.563
2014-06-23,935.353
2014-06-24,932.125
2014-06-25,929.549
2014-06-26,934.686
2014-06-27,929.481
2014-06-30,934.156
2014-07-01,943.027
2014-07-02,944.675
2014-07-03,938.441
2014-07-04,944.48
2014-07-07,942.586
2014-07-08,941.14
2014-07-09,937.061
2014-07-10,932.237
2014-07-11,928.619
2014-07-14,933.762
2014-07-15,939.227
2014-07-16,939.556
2014-07-17,940.259
2014-07-18,934.419
2014-07-21,935.065
2014-07-22,939.387
2014-07-23,938.187
2014-07-24,934.184
2014-07-25,941.819
2014-07-28,945.734
2014-07-29,945.505
2014-07-30,941.408
2014-07-31,938.687
2014-08-01,935.547
2014-08-04,930.437
2014-08-05,918.606
2014-08-06,913.221
2014-08-07,918.551
2014-08-08,898.698
2014-08-11,913.562
2014-08-12,916.479
2014-08-13,918.285
2014-08-14,923.851
2014-08-15,924.212
2014-08-18,922.324
2014-08-19,927.064
2014-08-20,921.722
2014-08-21,926.603
2014-08-22,920.745
2014-08-25,924.948
2014-08-26,919.482
2014-08-27,920.901
2014-08-28,918.45
2014-08-29,915.49
2014-09-01,915.335
2014-09-02,918.826
2014-09-03,924.348
2014-09-04,920.227
2014-09-05,920.313
2014-09-08,919.508
2014-09-09,914.441
2014-09-10,915.857
2014-09-11,919.307
2014-09-12,917.705
2014-09-15,918.818
2014-09-16,917.157
2014-09-17,910.839
2014-09-18,911.469
2014-09-19,918.859
2014-09-22,917.962
2014-09-23,919.058
2014-09-24,914.794
2014-09-25,929.864
2014-09-26,921.097
2014-09-29,923.462
2014-09-30,912.651
2014-10-01,908.495
2014-10-02,891.314
2014-10-03,881.32
2014-10-06,896.099
2014-10-07,900.582
2014-10-08,889.573
2014-10-09,884.388
2014-10-10,872.637
2014-10-13,877.189
2014-10-14,858.421
2014-10-15,871.233
2014-10-16,853.08
2014-10-17,834.638
2014-10-20,866.963
2014-10-21,855.019
2014-10-22,871.18
2014-10-23,860.862
2014-10-24,868.372
2014-10-27,879.582
2014-10-28,875.278
2014-10-29,887.273
2014-10-30,886.788
2014-10-31,901.098
2014-11-03,884.644
2014-11-04,918.802
2014-11-05,910.266
2014-11-06,899.306
2014-11-07,901.926
2014-11-10,900.93
2014-11-11,903.051
2014-11-12,910.357
2014-11-13,913.739
2014-11-14,914.242
2014-11-17,893.233
2014-11-18,910.011
2014-11-19,902.728
2014-11-20,900.518
2014-11-21,905.761
2014-11-24,899.411
2014-11-25,910.003
2014-11-26,910.111
2014-11-27,898.501
2014-11-28,904.157
2014-12-01,913.934
2014-12-02,910.942
2014-12-03,907.733
2014-12-04,914.417
2014-12-05,905.826
2014-12-08,910.745
2014-12-09,918.189
2014-12-10,899.337
2014-12-11,887.043
2014-12-12,895.409
2014-12-15,882.166
2014-12-16,873.867
2014-12-17,870.741
2014-12-18,874.461
2014-12-19,893.913
2014-12-22,893.107
2014-12-23,887.298
2014-12-24,897.277
2014-12-25,894.796
2014-12-26,898.377
2014-12-29,895.007
2014-12-30,891.889
2014-12-31,888.021
2015-01-01,888.021
2015-01-02,885.731
2015-01-05,884.62
2015-01-06,865.312
2015-01-07,859.674
2015-01-08,869.201
2015-01-09,878.582
2015-01-12,880.211
2015-01-13,877.032
2015-01-14,877.491
2015-01-15,889.002
2015-01-16,876.385
2015-01-19,882.086
2015-01-20,893.01
2015-01-21,892.913
2015-01-22,891.903
2015-01-23,902.594
2015-01-26,896.157
2015-01-27,918.368
2015-01-28,916.252
2015-01-29,901.982
2015-01-30,905.317
2015-02-02,904.072
2015-02-03,891.955
2015-02-04,909.604
2015-02-05,905.698
2015-02-06,898.833
2015-02-09,907.411
2015-02-10,904.147
2015-02-11,895.848
2015-02-12,920.542
2015-02-13,923.718
2015-02-16,932.081
2015-02-17,928.481
2015-02-18,941.172
2015-02-19,948.674
2015-02-20,953.646
2015-02-23,953.797
2015-02-24,955.696
2015-02-25,957.226
2015-02-26,962.59
2015-02-27,961.638
2015-03-02,957.696
2015-03-03,963.285
2015-03-04,955.869
2015-03-05,956.671
2015-03-06,960.652
2015-03-09,953.778
2015-03-10,948.297
2015-03-11,946.276
2015-03-12,961.254
2015-03-13,971.721
2015-03-16,968.727
2015-03-17,977.906
2015-03-18,988.416
2015-03-19,984.732
2015-03-20,993.173
2015-03-23,1006.225
2015-03-24,1001.785
2015-03-25,1009.083
2015-03-26,998.231
2015-03-27,994.263
2015-03-30,988.543
2015-03-31,977.812
2015-04-01,971.655
2015-04-02,987.185
2015-04-03,993.304
2015-04-06,996.535
2015-04-07,998.297
2015-04-08,1005.909
2015-04-09,1007.053
2015-04-10,1004.725
2015-04-13,1001.266
2015-04-14,1013.225
2015-04-15,1012.28
2015-04-16,1018.265
2015-04-17,1016.937
2015-04-20,1012.534
2015-04-21,1028.054
2015-04-22,1034.585
2015-04-23,1039.797
2015-04-24,1040.576
2015-04-27,1038.818
2015-04-28,1048.676
2015-04-29,1047.486
2015-04-30,1016.143
2015-05-01,1009.557
2015-05-04,1009.221
2015-05-05,1010.483
2015-05-06,1015.816
2015-05-07,1006.446
2015-05-08,1013.406
2015-05-11,1017.114
2015-05-12,1019.142
2015-05-13,1026.303
2015-05-14,1017.243
2015-05-15,1026.631
2015-05-18,1035.234
2015-05-19,1030.159
2015-05-20,1031.472
2015-05-21,1034.898
2015-05-22,1032.235
2015-05-25,1040.629
2015-05-26,1027.353
2015-05-27,1023.786
2015-05-28,1028.912
2015-05-29,1029.654
2015-06-01,1027.883
2015-06-02,1027.148
2015-06-03,1024.863
2015-06-04,1023.781
2015-06-05,1008.993
2015-06-08,1007.616
2015-06-09,998.088
2015-06-10,1008.474
2015-06-11,1012.824
2015-06-12,1018.019
2015-06-15,1017.005
2015-06-16,1009.413
2015-06-17,997.754
2015-06-18,996.051
2015-06-19,1005.855
2015-06-22,1014.284
2015-06-23,1027.279
2015-06-24,1025.615
2015-06-25,1025.968
2015-06-26,1021.831
2015-06-29,1006.091
2015-06-30,1011.329
2015-07-01,1007.57
2015-07-02,1013.625
2015-07-03,1020.423
2015-07-06,1001.49
2015-07-07,1014.251
2015-07-08,989.905
2015-07-09,988.337
2015-07-10,980.101
2015-07-13,992.418
2015-07-14,1007.841
2015-07-15,1007.839
2015-07-16,1015.519
2015-07-17,1018.324
