Date,PORTUGAL SMALL GROWTH Small Cap
2021-01-28,826.546
2021-01-29,834.384
2021-02-01,827.422
2021-02-02,816.888
2021-02-03,804.57
2021-02-04,800.245
2021-02-05,818.118
2021-02-08,829.986
2021-02-09,829.631
2021-02-10,829.881
2021-02-11,829.379
2021-02-12,826.168
2021-02-15,834.375
2021-02-16,824.553
2021-02-17,815.585
2021-02-18,813.82
2021-02-19,831.963
2021-02-22,839.861
2021-02-23,851.154
2021-02-24,848.936
2021-02-25,857.385
2021-02-26,842.998
2021-03-01,857.256
2021-03-02,845.09
2021-03-03,847.898
2021-03-04,841.881
2021-03-05,828.477
2021-03-08,828.273
2021-03-09,830.257
2021-03-10,827.568
2021-03-11,852.496
2021-03-12,846.769
2021-03-15,848.224
2021-03-16,847.517
2021-03-17,828.083
2021-03-18,847.519
2021-03-19,849.987
2021-03-22,856.143
2021-03-23,849.838
2021-03-24,840.593
2021-03-25,838.409
2021-03-26,845.843
2021-03-29,847.772
2021-03-30,852.646
2021-03-31,848.58
2021-04-01,870.547
2021-04-02,870.547
2021-04-05,873.359
2021-04-06,873.164
2021-04-07,881.048
2021-04-08,882.12
2021-04-09,878.881
2021-04-12,871.122
2021-04-13,870.652
2021-04-14,876.652
2021-04-15,871.416
2021-04-16,876.998
2021-04-19,883.392
2021-04-20,883.429
2021-04-21,879.932
2021-04-22,879.681
2021-04-23,895.042
2021-04-26,900.538
2021-04-27,896.952
2021-04-28,899.576
2021-04-29,919.332
2021-04-30,905.601
2021-05-03,923.376
2021-05-04,903.391
2021-05-05,907.509
2021-05-06,913.013
2021-05-07,965.759
2021-05-10,976.314
2021-05-11,950.98
2021-05-12,933.419
2021-05-13,918.86
2021-05-14,927.348
2021-05-17,928.863
2021-05-18,951.12
2021-05-19,944.13
2021-05-20,961.021
2021-05-21,955.925
2021-05-24,957.415
2021-05-25,961.131
2021-05-26,973.36
2021-05-27,978.276
2021-05-28,980.912
2021-05-31,986.377
2021-06-01,1002.161
2021-06-02,995.186
2021-06-03,974.932
2021-06-04,983.342
2021-06-07,990.124
2021-06-08,981.522
2021-06-09,985.682
2021-06-10,988.896
2021-06-11,992.976
2021-06-14,999.541
2021-06-15,997.026
2021-06-16,1008.798
2021-06-17,986.371
2021-06-18,960.401
2021-06-21,992.371
2021-06-22,984.456
2021-06-23,1000.366
2021-06-24,1016.907
2021-06-25,1025.244
2021-06-28,1024.04
2021-06-29,1016.865
2021-06-30,1018.523
2021-07-01,1048.171
2021-07-02,1043.337
2021-07-05,1045.101
2021-07-06,1034.359
2021-07-07,1025.178
2021-07-08,1033.814
2021-07-09,1044.462
2021-07-12,1056.201
2021-07-13,1040.596
2021-07-14,1038.601
2021-07-15,1037.811
2021-07-16,985.871
2021-07-19,965.035
2021-07-20,966.023
2021-07-21,971.441
2021-07-22,973.622
2021-07-23,992.977
2021-07-26,1006.087
2021-07-27,999.213
2021-07-28,1013.596
2021-07-29,1026.553
2021-07-30,976.678
2021-08-02,996.972
2021-08-03,1014.891
2021-08-04,1042.644
2021-08-05,1049.889
2021-08-06,1054.225
2021-08-09,1037.436
2021-08-10,1014.758
2021-08-11,1017.131
2021-08-12,1032.381
2021-08-13,1042.838
2021-08-16,1038.261
2021-08-17,1028.856
2021-08-18,1032.218
2021-08-19,1036.858
2021-08-20,1022.762
2021-08-23,1043.738
2021-08-24,1049.997
2021-08-25,1046.187
2021-08-26,1040.175
2021-08-27,1042.963
2021-08-30,1036.845
2021-08-31,1055.625
2021-09-01,1073.475
2021-09-02,1082.968
2021-09-03,1080.334
2021-09-06,1086.481
2021-09-07,1079.301
2021-09-08,1073.592
2021-09-09,1077.716
2021-09-10,1065.387
2021-09-13,1077.233
2021-09-14,1071.622
2021-09-15,1074.619
2021-09-16,1070.116
2021-09-17,1070.099
2021-09-20,1037.147
2021-09-21,1052.893
2021-09-22,1056.418
2021-09-23,1072.532
2021-09-24,1059.718
2021-09-27,1055.89
2021-09-28,1038.402
2021-09-29,1046.273
2021-09-30,1053.021
2021-10-01,1057.44
2021-10-04,1075.537
2021-10-05,1071.852
2021-10-06,1061.625
2021-10-07,1049.853
2021-10-08,1050.067
2021-10-11,1054.361
2021-10-12,1068.7
2021-10-13,1070.123
2021-10-14,1084.023
2021-10-15,1097.515
2021-10-18,1114.574
2021-10-19,1141.231
2021-10-20,1142.128
2021-10-21,1124.675
2021-10-22,1122.291
2021-10-25,1101.806
2021-10-26,1092.74
2021-10-27,1090.704
2021-10-28,1091.84
2021-10-29,1072.505
2021-11-01,1081.978
2021-11-02,1072.187
2021-11-03,1062.918
2021-11-04,1072.208
2021-11-05,1025.311
2021-11-08,1014.987
2021-11-09,1011.771
2021-11-10,997.253
2021-11-11,998.664
2021-11-12,1009.65
2021-11-15,1012.496
2021-11-16,998.647
2021-11-17,1008.032
2021-11-18,993.189
2021-11-19,984.76
2021-11-22,973.548
2021-11-23,963.514
2021-11-24,961.163
2021-11-25,956.924
2021-11-26,943.326
2021-11-29,934.957
2021-11-30,942.748
2021-12-01,949.803
2021-12-02,948.558
2021-12-03,938.732
2021-12-06,948.213
2021-12-07,961.247
2021-12-08,967.637
2021-12-09,961.523
2021-12-10,963.078
2021-12-13,951.508
2021-12-14,938.373
2021-12-15,933.336
2021-12-16,949.691
2021-12-17,938.849
2021-12-20,923.978
2021-12-21,920.587
2021-12-22,944.977
2021-12-23,953.677
2021-12-24,962.871
2021-12-27,971.714
2021-12-28,980.31
2021-12-29,988.372
2021-12-30,985.551
2021-12-31,997.738
2022-01-03,993.737
2022-01-04,987.301
2022-01-05,994.559
2022-01-06,974.87
2022-01-07,971.087
2022-01-10,945.168
2022-01-11,943.014
2022-01-12,954.659
2022-01-13,956.866
2022-01-14,946.084
2022-01-17,943.56
2022-01-18,938.338
2022-01-19,945.85
2022-01-20,937.829
2022-01-21,926.508
2022-01-24,888.938
2022-01-25,884.74
2022-01-26,890.99
2022-01-27,882.847
2022-01-28,886.758
2022-01-31,905.894
2022-02-01,921.047
2022-02-02,934.417
2022-02-03,940.363
2022-02-04,937.861
2022-02-07,928.459
2022-02-08,962.104
2022-02-09,972.338
2022-02-10,978.451
2022-02-11,974.325
2022-02-14,952.839
2022-02-15,963.296
2022-02-16,955.23
2022-02-17,955.243
2022-02-18,949.409
2022-02-21,925.968
2022-02-22,919.638
2022-02-23,914.079
2022-02-24,875.56
2022-02-25,887.646
2022-02-28,876.496
2022-03-01,863.197
2022-03-02,856.654
2022-03-03,878.721
2022-03-04,837.391
2022-03-07,812.244
2022-03-08,808.681
2022-03-09,846.488
2022-03-10,844.195
2022-03-11,876.78
2022-03-14,892.874
2022-03-15,871.963
2022-03-16,891.64
2022-03-17,908.423
2022-03-18,889.117
2022-03-21,882.509
2022-03-22,902.182
2022-03-23,887.972
2022-03-24,887.427
2022-03-25,890.919
2022-03-28,887.554
2022-03-29,908.897
2022-03-30,908.639
2022-03-31,905.42
2022-04-01,890.187
2022-04-04,885.263
2022-04-05,884.265
2022-04-06,872.738
2022-04-07,871.718
2022-04-08,870.961
2022-04-11,870.781
2022-04-12,871.659
2022-04-13,866.067
2022-04-14,862.876
2022-04-15,862.876
2022-04-18,864.238
2022-04-19,867.008
2022-04-20,876.615
2022-04-21,875.96
2022-04-22,857.517
2022-04-25,841.187
2022-04-26,832.123
2022-04-27,810.665
2022-04-28,825.635
2022-04-29,832.897
2022-05-02,830.135
2022-05-03,826.84
2022-05-04,860.134
2022-05-05,848.476
2022-05-06,839.765
2022-05-09,815.565
2022-05-10,817.069
2022-05-11,813.013
2022-05-12,782.334
2022-05-13,795.727
2022-05-16,794.183
2022-05-17,817.118
2022-05-18,804.691
2022-05-19,802.604
2022-05-20,804.697
2022-05-23,828.344
2022-05-24,830.877
2022-05-25,832.246
2022-05-26,855.873
2022-05-27,855.965
2022-05-30,871.069
2022-05-31,857.544
2022-06-01,851.337
2022-06-02,854.691
2022-06-03,852.958
2022-06-06,869.333
2022-06-07,877.014
2022-06-08,867.781
2022-06-09,863.242
2022-06-10,792.736
2022-06-13,769.009
2022-06-14,760.376
2022-06-15,766.428
2022-06-16,759.821
2022-06-17,769.935
2022-06-20,795.935
2022-06-21,795.152
2022-06-22,801.62
2022-06-23,781.048
2022-06-24,797.272
2022-06-27,796.769
2022-06-28,805.37
2022-06-29,796.69
2022-06-30,786.327
2022-07-01,780.374
2022-07-04,780.802
2022-07-05,742.834
2022-07-06,738.797
2022-07-07,753.146
2022-07-08,753.191
2022-07-11,752.355
2022-07-12,744.122
2022-07-13,726.853
2022-07-14,707.53
2022-07-15,734.102
2022-07-18,748.885
2022-07-19,750.182
2022-07-20,743.265
2022-07-21,737.611
2022-07-22,748.051
2022-07-25,759.343
2022-07-26,752.466
2022-07-27,778.449
2022-07-28,781.059
2022-07-29,780.704
2022-08-01,786.837
2022-08-02,783.364
2022-08-03,782.013
2022-08-04,787.495
2022-08-05,799.724
2022-08-08,815.237
2022-08-09,821.067
2022-08-10,833.329
2022-08-11,836.223
2022-08-12,821.957
2022-08-15,833.622
2022-08-16,840.88
2022-08-17,845.833
2022-08-18,843.763
2022-08-19,821.238
2022-08-22,808.19
2022-08-23,811.102
2022-08-24,811.904
2022-08-25,803.604
2022-08-26,799.335
2022-08-29,788.352
2022-08-30,780.219
2022-08-31,785.407
2022-09-01,768.627
2022-09-02,772.698
2022-09-05,759.451
2022-09-06,758.402
2022-09-07,749.446
2022-09-08,767.693
2022-09-09,781.424
2022-09-12,798.951
2022-09-13,765.535
2022-09-14,764.168
2022-09-15,761.627
2022-09-16,755.011
2022-09-19,754.095
2022-09-20,740.815
2022-09-21,737.984
2022-09-22,706.607
2022-09-23,677.19
2022-09-26,667.549
2022-09-27,669.5
2022-09-28,656.328
2022-09-29,660.768
2022-09-30,669.158
2022-10-03,671.597
2022-10-04,702.171
2022-10-05,686.094
2022-10-06,680.306
2022-10-07,656.991
2022-10-10,639.525
2022-10-11,630.829
2022-10-12,619.929
2022-10-13,631.684
2022-10-14,654.175
2022-10-17,660.642
2022-10-18,656.282
2022-10-19,657.544
2022-10-20,664.192
2022-10-21,661.879
2022-10-24,677.959
2022-10-25,706.233
2022-10-26,715.106
2022-10-27,708.139
2022-10-28,707.445
2022-10-31,709.391
2022-11-01,732.192
2022-11-02,710.089
2022-11-03,703.125
2022-11-04,702.27
2022-11-07,714.984
2022-11-08,718.888
2022-11-09,714.723
2022-11-10,736.606
2022-11-11,738.127
2022-11-14,751.019
2022-11-15,761.08
2022-11-16,762.789
2022-11-17,745.678
2022-11-18,745.144
2022-11-21,737.253
2022-11-22,747.572
2022-11-23,752.693
2022-11-24,750.273
2022-11-25,759.055
2022-11-28,745.343
2022-11-29,743.644
2022-11-30,742.228
2022-12-01,765.523
2022-12-02,761.166
2022-12-05,765.211
2022-12-06,759.349
2022-12-07,758.497
2022-12-08,763.56
2022-12-09,757.256
2022-12-12,759.462
2022-12-13,770.945
2022-12-14,768.709
2022-12-15,757.826
2022-12-16,754.191
2022-12-19,744.863
2022-12-20,750.088
2022-12-21,749.752
2022-12-22,751.576
2022-12-23,755.441
2022-12-26,755.441
2022-12-27,755.816
2022-12-28,749.566
2022-12-29,763.059
2022-12-30,750.355
2023-01-02,764.528
2023-01-03,750.446
2023-01-04,755.635
2023-01-05,746.494
2023-01-06,753.848
2023-01-09,765.363
2023-01-10,769.427
2023-01-11,769.777
2023-01-12,773.987
2023-01-13,776.957
2023-01-16,773.893
2023-01-17,787.536
2023-01-18,797.189
2023-01-19,786.315
2023-01-20,799.081
2023-01-23,805.689
2023-01-24,815.824
2023-01-25,805.724
2023-01-26,802.795
2023-01-27,808.628
2023-01-30,800.015
2023-01-31,802.337
2023-02-01,814.813
2023-02-02,824.004
2023-02-03,819.005
2023-02-06,812.837
2023-02-07,811.289
2023-02-08,804.502
2023-02-09,806.802
2023-02-10,799.959
2023-02-13,806.242
2023-02-14,803.989
2023-02-15,798.167
2023-02-16,804.799
2023-02-17,802.575
2023-02-20,807.89
2023-02-21,807.479
2023-02-22,790.986
2023-02-23,787.996
2023-02-24,779.202
2023-02-27,795.442
2023-02-28,798.758
2023-03-01,792.675
2023-03-02,786.908
2023-03-03,799.412
2023-03-06,804.594
2023-03-07,794.044
2023-03-08,796.293
2023-03-09,795.952
2023-03-10,799.023
2023-03-13,791.056
2023-03-14,799.772
2023-03-15,772.823
2023-03-16,785.509
2023-03-17,753.123
2023-03-20,758.817
2023-03-21,769.589
2023-03-22,771.431
2023-03-23,781.652
2023-03-24,753.784
2023-03-27,748.597
2023-03-28,760.706
2023-03-29,770.594
2023-03-30,788.442
2023-03-31,790.761
2023-04-03,792.8
2023-04-04,792.022
2023-04-05,792.46
2023-04-06,798.756
2023-04-07,798.756
2023-04-10,792.614
2023-04-11,794.786
2023-04-12,802.246
2023-04-13,809.486
2023-04-14,799.513
2023-04-17,793.533
2023-04-18,795.764
2023-04-19,797.568
2023-04-20,794.614
2023-04-21,794.165
2023-04-24,795.837
2023-04-25,789.193
2023-04-26,790.464
2023-04-27,792.367
2023-04-28,800.618
2023-05-01,796.303
2023-05-02,793.312
2023-05-03,786.064
2023-05-04,785.028
2023-05-05,794.626
2023-05-08,805.824
2023-05-09,803.763
2023-05-10,809.239
2023-05-11,799.643
2023-05-12,793.974
2023-05-15,805.748
2023-05-16,804.561
2023-05-17,792.847
2023-05-18,777.268
2023-05-19,781.582
2023-05-22,782.97
2023-05-23,784.795
2023-05-24,775.982
2023-05-25,765.794
2023-05-26,758.537
2023-05-29,760.906
2023-05-30,752.368
2023-05-31,736.762
2023-06-01,748.813
2023-06-02,757.746
2023-06-05,753.215
2023-06-06,757.716
2023-06-07,755.442
2023-06-08,760.033
2023-06-09,763.729
2023-06-12,770.724
2023-06-13,776.899
2023-06-14,781.572
2023-06-15,792.163
2023-06-16,799.654
2023-06-19,794.097
2023-06-20,789.089
2023-06-21,775.256
2023-06-22,772.683
2023-06-23,757.469
2023-06-26,761.278
2023-06-27,766.079
2023-06-28,762.639
2023-06-29,761.472
2023-06-30,763.684
2023-07-03,769.733
2023-07-04,769.159
2023-07-05,762.843
2023-07-06,753.889
2023-07-07,759.72
2023-07-10,760.411
2023-07-11,772.07
2023-07-12,790.427
2023-07-13,801.733
2023-07-14,805.404
2023-07-17,805.919
2023-07-18,805.07
2023-07-19,808.319
2023-07-20,810.742
2023-07-21,802.451
2023-07-24,802.092
2023-07-25,814.261
2023-07-26,823.181
2023-07-27,812.479
2023-07-28,814.111
2023-07-31,804.579
2023-08-01,792.832
2023-08-02,773.783
2023-08-03,776.799
2023-08-04,785.808
2023-08-07,785.527
2023-08-08,785.635
2023-08-09,789.671
2023-08-10,796.373
2023-08-11,785.78
2023-08-14,779.824
2023-08-15,777.668
2023-08-16,771.232
2023-08-17,764.267
2023-08-18,758.788
2023-08-21,756.699
2023-08-22,757.055
2023-08-23,758.676
2023-08-24,766.001
2023-08-25,764.41
2023-08-28,774.005
2023-08-29,782.9
2023-08-30,786.656
2023-08-31,782.286
2023-09-01,776.377
2023-09-04,774.599
2023-09-05,767.07
2023-09-06,766.048
2023-09-07,756.515
2023-09-08,759.123
2023-09-11,763.53
2023-09-12,755.797
2023-09-13,757.198
2023-09-14,762.505
2023-09-15,755.299
2023-09-18,747.237
2023-09-19,744.391
2023-09-20,753.706
2023-09-21,744.839
2023-09-22,738.954
2023-09-25,726.285
2023-09-26,725.917
2023-09-27,717.251
2023-09-28,718.068
2023-09-29,736.747
2023-10-02,737.156
2023-10-03,717.162
2023-10-04,705.957
2023-10-05,712.923
2023-10-06,711.725
2023-10-09,717.126
2023-10-10,734.28
2023-10-11,753.775
2023-10-12,741.013
2023-10-13,729.455
2023-10-16,740.663
2023-10-17,745.344
2023-10-18,750.439
2023-10-19,747.503
2023-10-20,742.098
2023-10-23,742.068
2023-10-24,743.727
2023-10-25,741.45
2023-10-26,752.403
2023-10-27,755.005
2023-10-30,770.531
2023-10-31,769.315
2023-11-01,765.929
2023-11-02,782.63
2023-11-03,786.412
2023-11-06,789.618
2023-11-07,767.678
2023-11-08,779.176
2023-11-09,784.213
2023-11-10,776.977
2023-11-13,778.722
2023-11-14,795.847
2023-11-15,797.305
2023-11-16,797.42
2023-11-17,798.601
2023-11-20,807.975
2023-11-21,801.446
2023-11-22,801.935
2023-11-23,805.684
2023-11-24,807.81
2023-11-27,811.33
2023-11-28,817.766
2023-11-29,817.252
2023-11-30,816.339
2023-12-01,820.707
2023-12-04,807.85
2023-12-05,808.797
2023-12-06,824.242
2023-12-07,828.362
2023-12-08,838.63
2023-12-11,831.268
2023-12-12,832.646
2023-12-13,838.795
2023-12-14,870.631
2023-12-15,863.449
2023-12-18,850.608
2023-12-19,851.86
2023-12-20,842.571
2023-12-21,871.579
2023-12-22,873.43
2023-12-25,873.43
2023-12-26,874.54
2023-12-27,880.28
2023-12-28,881.394
2023-12-29,875.153
2024-01-01,875.153
2024-01-02,876.845
2024-01-03,878.068
2024-01-04,893.046
2024-01-05,895.209
2024-01-08,886.267
2024-01-09,881.837
2024-01-10,900.015
2024-01-11,890.117
2024-01-12,902.076
2024-01-15,901.362
2024-01-16,883.742
2024-01-17,886.236
2024-01-18,891.808
2024-01-19,897.556
2024-01-22,910.014
2024-01-23,906.871
2024-01-24,913.139
2024-01-25,913.684
2024-01-26,914.794
2024-01-29,909.518
2024-01-30,919.975
2024-01-31,927.204
2024-02-01,914.563
2024-02-02,905.474
2024-02-05,904.856
2024-02-06,908.728
2024-02-07,915.982
2024-02-08,903.283
2024-02-09,905.738
2024-02-12,909.535
2024-02-13,902.932
2024-02-14,901.044
2024-02-15,906.285
2024-02-16,915.007
2024-02-19,930.292
2024-02-20,928.123
2024-02-21,927.144
2024-02-22,930.271
2024-02-23,939.009
2024-02-26,936.816
2024-02-27,927.85
2024-02-28,923.222
2024-02-29,935.269
2024-03-01,940.707
2024-03-04,938.907
2024-03-05,941.637
2024-03-06,924.436
2024-03-07,927.89
2024-03-08,920.939
2024-03-11,919.226
2024-03-12,916.986
2024-03-13,920.727
2024-03-14,909.091
2024-03-15,905.693
2024-03-18,905.355
2024-03-19,899.066
2024-03-20,926.023
2024-03-21,950.158
2024-03-22,938.606
2024-03-25,939.661
2024-03-26,946.553
2024-03-27,948.545
2024-03-28,939.296
2024-03-29,939.296
2024-04-01,934.469
2024-04-02,945.392
2024-04-03,951.06
2024-04-04,955.026
2024-04-05,944.261
2024-04-08,959.287
2024-04-09,952.629
2024-04-10,944.629
2024-04-11,936.966
2024-04-12,928.73
2024-04-15,929.136
2024-04-16,916.226
2024-04-17,921.827
2024-04-18,929.923
2024-04-19,926.198
2024-04-22,929.597
2024-04-23,936.29
2024-04-24,929.825
2024-04-25,920.786
2024-04-26,925.883
2024-04-29,933.353
2024-04-30,915.945
2024-05-01,915.174
2024-05-02,923.945
2024-05-03,924.513
2024-05-06,928.423
2024-05-07,930.023
2024-05-08,921.605
2024-05-09,931.667
2024-05-10,925.259
2024-05-13,928.632
2024-05-14,934.988
2024-05-15,940.463
2024-05-16,938.054
2024-05-17,932.12
2024-05-20,929.848
2024-05-21,926.992
2024-05-22,936.354
2024-05-23,933.269
2024-05-24,935.906
2024-05-27,946.562
2024-05-28,944.963
2024-05-29,935.028
2024-05-30,934.86
2024-05-31,940.53
2024-06-03,939.829
2024-06-04,935.171
2024-06-05,931.678
2024-06-06,936.003
2024-06-07,922.363
2024-06-10,916.867
2024-06-11,917.098
2024-06-12,931.528
2024-06-13,908.98
2024-06-14,891.978
2024-06-17,895.001
2024-06-18,901.479
2024-06-19,907.251
2024-06-20,911.286
2024-06-21,901.384
2024-06-24,906.299
2024-06-25,898.493
2024-06-26,892.532
2024-06-27,895.028
2024-06-28,889.692
2024-07-01,902.782
2024-07-02,896.712
2024-07-03,908.164
2024-07-04,909.183
2024-07-05,905.528
2024-07-08,911.927
2024-07-09,919.752
2024-07-10,930.022
2024-07-11,944.387
2024-07-12,948.362
2024-07-15,940.708
2024-07-16,944.305
2024-07-17,948.825
2024-07-18,948.402
2024-07-19,949.779
2024-07-22,961.485
2024-07-23,957.72
2024-07-24,958.195
2024-07-25,951.21
2024-07-26,950.322
2024-07-29,940.24
2024-07-30,901.053
2024-07-31,904.286
2024-08-01,911.777
2024-08-02,913.723
2024-08-05,903.313
2024-08-06,893.159
2024-08-07,907.195
2024-08-08,900.96
2024-08-09,901.329
2024-08-12,904.811
2024-08-13,901.43
2024-08-14,911.531
2024-08-15,907.056
2024-08-16,909.604
2024-08-19,921.656
2024-08-20,922.945
2024-08-21,924.281
2024-08-22,920.774
2024-08-23,932.555
2024-08-26,935.457
2024-08-27,935.332
2024-08-28,923.373
2024-08-29,918.069
2024-08-30,925.531
2024-09-02,928.079
2024-09-03,921.485
2024-09-04,920.766
2024-09-05,911.679
2024-09-06,913.488
2024-09-09,913.8
2024-09-10,913.206
2024-09-11,911.366
2024-09-12,909.69
2024-09-13,913.855
2024-09-16,914.097
2024-09-17,919.523
2024-09-18,908.784
2024-09-19,913.398
2024-09-20,909.995
2024-09-23,910.707
2024-09-24,916.437
2024-09-25,920.059
2024-09-26,914.381
2024-09-27,912.978
2024-09-30,909.632
2024-10-01,896.638
2024-10-02,890.029
2024-10-03,883.039
2024-10-04,878.6
2024-10-07,878.261
2024-10-08,877.181
2024-10-09,877.985
2024-10-10,875.431
2024-10-11,884.72
2024-10-14,882.079
2024-10-15,880.684
2024-10-16,886.149
2024-10-17,882.014
2024-10-18,879.992
2024-10-21,872.074
2024-10-22,860.253
2024-10-23,850.931
2024-10-24,852.666
2024-10-25,858.126
2024-10-28,845.924
2024-10-29,850.689
2024-10-30,841.094
2024-10-31,858.272
2024-11-01,870.485
2024-11-04,871.554
2024-11-05,853.841
2024-11-06,837.369
2024-11-07,845.489
2024-11-08,845.395
2024-11-11,850.034
2024-11-12,843.215
2024-11-13,837.449
2024-11-14,837.411
2024-11-15,833.694
2024-11-18,833.602
2024-11-19,833.848
2024-11-20,828.291
2024-11-21,830.924
2024-11-22,840.264
2024-11-25,853.536
2024-11-26,846.181
2024-11-27,856.121
2024-11-28,850.621
2024-11-29,851.76
2024-12-02,844.884
2024-12-03,864.76
2024-12-04,876.954
2024-12-05,867.645
2024-12-06,866.582
2024-12-09,864.887
2024-12-10,852.326
2024-12-11,855.434
2024-12-12,857.872
2024-12-13,862.722
2024-12-16,862.609
2024-12-17,852.669
2024-12-18,862.624
2024-12-19,887.761
2024-12-20,908.23
2024-12-23,897.516
2024-12-24,900.335
2024-12-25,900.335
2024-12-26,901.851
2024-12-27,909.293
2024-12-30,908.566
2024-12-31,917.266
2025-01-01,917.266
2025-01-02,908.05
2025-01-03,912.895
2025-01-06,930.083
2025-01-07,905.418
2025-01-08,901.098
2025-01-09,903.35
2025-01-10,882.795
2025-01-13,877.2
2025-01-14,886.149
2025-01-15,900.116
2025-01-16,909.465
2025-01-17,919.836
2025-01-20,949.798
2025-01-21,952.667
2025-01-22,963.823
2025-01-23,963.147
2025-01-24,982.24
2025-01-27,980.284
2025-01-28,969.563
2025-01-29,976.393
2025-01-30,978.232
2025-01-31,973.255
2025-02-03,967.502
2025-02-04,988.475
2025-02-05,996.916
2025-02-06,984.245
2025-02-07,983.737
2025-02-10,995.6
2025-02-11,994.71
2025-02-12,993.507
2025-02-13,1022.734
2025-02-14,1039.634
2025-02-17,1034.226
2025-02-18,1046.34
2025-02-19,1055.616
2025-02-20,1057.469
2025-02-21,1057.806
2025-02-24,1070.506
2025-02-25,1064.201
2025-02-26,1074.49
2025-02-27,1063.89
2025-02-28,1052.644
2025-03-03,1081.234
2025-03-04,1060.712
2025-03-05,1119.78
2025-03-06,1114.68
2025-03-07,1121.663
2025-03-10,1094.042
2025-03-11,1107.934
2025-03-12,1117.517
2025-03-13,1100.225
2025-03-14,1121.625
2025-03-17,1133.795
2025-03-18,1152.965
2025-03-19,1158.901
2025-03-20,1149.348
2025-03-21,1141.776
2025-03-24,1140.084
2025-03-25,1147.504
2025-03-26,1160.862
2025-03-27,1168.528
2025-03-28,1177.755
2025-03-31,1152.58
2025-04-01,1170.884
2025-04-02,1179.65
2025-04-03,1188.948
2025-04-04,1112.926
2025-04-07,1040.351
2025-04-08,1068.171
2025-04-09,1036.298
2025-04-10,1078.138
2025-04-11,1098.894
2025-04-14,1132.176
2025-04-15,1159.862
2025-04-16,1164.429
2025-04-17,1142.573
2025-04-18,1142.573
2025-04-21,1157.471
2025-04-22,1170.309
2025-04-23,1161.062
2025-04-24,1173.707
2025-04-25,1211.249
2025-04-28,1193.408
2025-04-29,1213.857
2025-04-30,1226.273
2025-05-01,1216.996
2025-05-02,1238.109
2025-05-05,1233.306
2025-05-06,1244.12
2025-05-07,1258.57
2025-05-08,1248.537
2025-05-09,1178.237
2025-05-12,1162.836
2025-05-13,1195.177
2025-05-14,1190.096
2025-05-15,1198.912
2025-05-16,1219.485
2025-05-19,1257.508
2025-05-20,1291.981
2025-05-21,1316.628
2025-05-22,1305.302
2025-05-23,1297.07
2025-05-26,1306.547
2025-05-27,1283.481
2025-05-28,1267.362
2025-05-29,1292.345
2025-05-30,1286.374
2025-06-02,1292.341
2025-06-03,1285.136
2025-06-04,1272.568
2025-06-05,1287.102
2025-06-06,1276.141
2025-06-09,1284.337
2025-06-10,1273.415
2025-06-11,1282.32
2025-06-12,1290.35
2025-06-13,1281.749
2025-06-16,1320.458
2025-06-17,1272.224
2025-06-18,1264.599
2025-06-19,1239.848
2025-06-20,1276.123
2025-06-23,1260.5
2025-06-24,1302.659
2025-06-25,1276.551
2025-06-26,1288.52
2025-06-27,1314.664
2025-06-30,1317.16
