Date,CANADA LARGE VALUE Large Cap
2010-09-07,942.541
2010-09-08,948.16
2010-09-09,956.699
2010-09-10,961.685
2010-09-13,976.116
2010-09-14,977.543
2010-09-15,972.764
2010-09-16,969.642
2010-09-17,963.439
2010-09-20,971.298
2010-09-21,962.011
2010-09-22,957.759
2010-09-23,948.743
2010-09-24,967.029
2010-09-27,963.622
2010-09-28,965.196
2010-09-29,971.489
2010-09-30,978.702
2010-10-01,977.487
2010-10-04,977.755
2010-10-05,998.599
2010-10-06,1006.346
2010-10-07,997.224
2010-10-08,996.147
2010-10-11,999.095
2010-10-12,1004.336
2010-10-13,1016.421
2010-10-14,1013.261
2010-10-15,1004.917
2010-10-18,1009.609
2010-10-19,990.506
2010-10-20,1002.658
2010-10-21,1004.941
2010-10-22,994.108
2010-10-25,1002.732
2010-10-26,999.572
2010-10-27,982.015
2010-10-28,987.094
2010-10-29,1002.775
2010-11-01,1002.447
2010-11-02,1007.866
2010-11-03,1010.179
2010-11-04,1029.928
2010-11-05,1038.554
2010-11-08,1043.3
2010-11-09,1039.156
2010-11-10,1031.559
2010-11-11,1028.337
2010-11-12,1010.782
2010-11-15,1015.579
2010-11-16,993.87
2010-11-17,999.937
2010-11-18,1014.843
2010-11-19,1022.221
2010-11-22,1017.686
2010-11-23,1002.751
2010-11-24,1022.512
2010-11-25,1029.984
2010-11-26,1015.494
2010-11-29,1009.719
2010-11-30,1007.132
2010-12-01,1029.86
2010-12-02,1041.123
2010-12-03,1036.165
2010-12-06,1033.255
2010-12-07,1035.768
2010-12-08,1032.39
2010-12-09,1033.248
2010-12-10,1040.756
2010-12-13,1053.129
2010-12-14,1047.553
2010-12-15,1048.174
2010-12-16,1042.543
2010-12-17,1031.807
2010-12-20,1016.481
2010-12-21,1033.846
2010-12-22,1041.172
2010-12-23,1044.205
2010-12-24,1050.714
2010-12-27,1048.265
2010-12-28,1057.972
2010-12-29,1060.255
2010-12-30,1060.114
2010-12-31,1067.046
2011-01-03,1070.602
2011-01-04,1058.287
2011-01-05,1059.507
2011-01-06,1052.565
2011-01-07,1060.915
2011-01-10,1051.384
2011-01-11,1065.359
2011-01-12,1075.817
2011-01-13,1068.256
2011-01-14,1081.14
2011-01-17,1084.844
2011-01-18,1085.045
2011-01-19,1075.73
2011-01-20,1062.437
2011-01-21,1067.298
2011-01-24,1074.594
2011-01-25,1066.985
2011-01-26,1072.516
2011-01-27,1072.65
2011-01-28,1063.867
2011-01-31,1070.37
2011-02-01,1091.567
2011-02-02,1093.634
2011-02-03,1106.38
2011-02-04,1107.835
2011-02-07,1114.215
2011-02-08,1114.063
2011-02-09,1102.594
2011-02-10,1104.099
2011-02-11,1105.98
2011-02-14,1116.975
2011-02-15,1121.828
2011-02-16,1134.737
2011-02-17,1146.903
2011-02-18,1150.649
2011-02-21,1149.304
2011-02-22,1135.899
2011-02-23,1121.971
2011-02-24,1140.071
2011-02-25,1153.982
2011-02-28,1165.065
2011-03-01,1160.122
2011-03-02,1163.522
2011-03-03,1177.595
2011-03-04,1181.756
2011-03-07,1174.261
2011-03-08,1173.435
2011-03-09,1171.623
2011-03-10,1149.518
2011-03-11,1149.309
2011-03-14,1152.791
2011-03-15,1134.51
2011-03-16,1120.776
2011-03-17,1137.847
2011-03-18,1147.531
2011-03-21,1173.195
2011-03-22,1173.823
2011-03-23,1169.43
2011-03-24,1173.587
2011-03-25,1170.717
2011-03-28,1166.439
2011-03-29,1171.055
2011-03-30,1188.848
2011-03-31,1186.024
2011-04-01,1202.901
2011-04-04,1201.991
2011-04-05,1201.08
2011-04-06,1206.051
2011-04-07,1197.541
2011-04-08,1204.65
2011-04-11,1194.583
2011-04-12,1168.525
2011-04-13,1175.766
2011-04-14,1177.1
2011-04-15,1174.19
2011-04-18,1155.744
2011-04-19,1170.629
2011-04-20,1186.374
2011-04-21,1198.765
2011-04-22,1198.765
2011-04-25,1187.034
2011-04-26,1191.799
2011-04-27,1181.508
2011-04-28,1193.0
2011-04-29,1200.485
2011-05-02,1209.486
2011-05-03,1190.002
2011-05-04,1172.56
2011-05-05,1154.978
2011-05-06,1170.532
2011-05-09,1167.51
2011-05-10,1176.544
2011-05-11,1172.36
2011-05-12,1156.847
2011-05-13,1156.019
2011-05-16,1153.42
2011-05-17,1153.86
2011-05-18,1166.68
2011-05-19,1173.438
2011-05-20,1170.982
2011-05-23,1164.587
2011-05-24,1157.219
2011-05-25,1170.901
2011-05-26,1160.992
2011-05-27,1160.05
2011-05-30,1160.38
2011-05-31,1170.036
2011-06-01,1135.39
2011-06-02,1129.359
2011-06-03,1132.439
2011-06-06,1116.887
2011-06-07,1119.715
2011-06-08,1112.892
2011-06-09,1119.264
2011-06-10,1105.14
2011-06-13,1098.671
2011-06-14,1120.608
2011-06-15,1106.583
2011-06-16,1087.068
2011-06-17,1090.6
2011-06-20,1096.442
2011-06-21,1117.613
2011-06-22,1114.493
2011-06-23,1093.945
2011-06-24,1085.569
2011-06-27,1090.047
2011-06-28,1103.36
2011-06-29,1123.137
2011-06-30,1142.178
2011-07-01,1145.382
2011-07-04,1152.169
2011-07-05,1148.458
2011-07-06,1140.756
2011-07-07,1147.216
2011-07-08,1134.633
2011-07-11,1115.339
2011-07-12,1113.645
2011-07-13,1130.507
2011-07-14,1126.246
2011-07-15,1129.737
2011-07-18,1112.031
2011-07-19,1133.984
2011-07-20,1141.066
2011-07-21,1155.662
2011-07-22,1149.886
2011-07-25,1149.491
2011-07-26,1137.657
2011-07-27,1113.401
2011-07-28,1115.767
2011-07-29,1099.465
2011-08-01,1092.708
2011-08-02,1070.531
2011-08-03,1074.448
2011-08-04,1037.516
2011-08-05,1014.963
2011-08-08,969.666
2011-08-09,1005.634
2011-08-10,1005.925
2011-08-11,1036.241
2011-08-12,1034.499
2011-08-15,1052.844
2011-08-16,1047.299
2011-08-17,1057.62
2011-08-18,1011.676
2011-08-19,993.419
2011-08-22,987.417
2011-08-23,1016.769
2011-08-24,1028.878
2011-08-25,1023.512
2011-08-26,1010.526
2011-08-29,1036.274
2011-08-30,1039.588
2011-08-31,1062.726
2011-09-01,1058.803
2011-09-02,1042.168
2011-09-05,1031.435
2011-09-06,1021.96
2011-09-07,1041.24
2011-09-08,1039.12
2011-09-09,1001.269
2011-09-12,980.708
2011-09-13,993.752
2011-09-14,995.449
2011-09-15,1021.309
2011-09-16,1008.702
2011-09-19,996.484
2011-09-20,998.437
2011-09-21,973.326
2011-09-22,920.624
2011-09-23,923.203
2011-09-26,943.199
2011-09-27,966.615
2011-09-28,950.641
2011-09-29,957.467
2011-09-30,943.781
2011-10-03,908.95
2011-10-04,888.723
2011-10-05,918.187
2011-10-06,941.955
2011-10-07,940.83
2011-10-10,945.092
2011-10-11,958.348
2011-10-12,983.895
2011-10-13,962.76
2011-10-14,985.247
2011-10-17,969.189
2011-10-18,975.631
2011-10-19,973.959
2011-10-20,964.449
2011-10-21,986.132
2011-10-24,1001.161
2011-10-25,980.406
2011-10-26,988.13
2011-10-27,1034.146
2011-10-28,1037.592
2011-10-31,1019.322
2011-11-01,968.767
2011-11-02,984.324
2011-11-03,1000.085
2011-11-04,983.07
2011-11-07,984.617
2011-11-08,992.12
2011-11-09,962.663
2011-11-10,954.629
2011-11-11,975.303
2011-11-14,968.695
2011-11-15,959.861
2011-11-16,957.164
2011-11-17,936.663
2011-11-18,937.058
2011-11-21,916.774
2011-11-22,921.311
2011-11-23,897.014
2011-11-24,887.293
2011-11-25,887.406
2011-11-28,914.458
2011-11-29,926.21
2011-11-30,977.029
2011-12-01,967.341
2011-12-02,978.361
2011-12-05,989.847
2011-12-06,978.45
2011-12-07,986.889
2011-12-08,962.98
2011-12-09,966.4
2011-12-12,954.791
2011-12-13,943.247
2011-12-14,919.881
2011-12-15,921.339
2011-12-16,933.561
2011-12-19,925.733
2011-12-20,943.236
2011-12-21,945.583
2011-12-22,969.211
2011-12-23,975.277
2011-12-26,975.277
2011-12-27,974.035
2011-12-28,960.628
2011-12-29,969.484
2011-12-30,985.349
2012-01-02,985.349
2012-01-03,1017.608
2012-01-04,1015.943
2012-01-05,1007.139
2012-01-06,1001.575
2012-01-09,1001.511
2012-01-10,1015.816
2012-01-11,1013.526
2012-01-12,1017.826
2012-01-13,1008.622
2012-01-16,1016.587
2012-01-17,1018.012
2012-01-18,1026.02
2012-01-19,1042.085
2012-01-20,1042.332
2012-01-23,1066.42
2012-01-24,1054.172
2012-01-25,1055.439
2012-01-26,1055.24
2012-01-27,1049.43
2012-01-30,1044.147
2012-01-31,1046.569
2012-02-01,1058.903
2012-02-02,1058.167
2012-02-03,1070.913
2012-02-06,1069.497
2012-02-07,1064.58
2012-02-08,1065.81
2012-02-09,1064.165
2012-02-10,1047.103
2012-02-13,1049.732
2012-02-14,1045.738
2012-02-15,1050.21
2012-02-16,1057.219
2012-02-17,1059.917
2012-02-20,1064.937
2012-02-21,1073.895
2012-02-22,1074.9
2012-02-23,1080.255
2012-02-24,1081.029
2012-02-27,1079.132
2012-02-28,1089.133
2012-02-29,1096.331
2012-03-01,1106.672
2012-03-02,1096.379
2012-03-05,1083.947
2012-03-06,1053.788
2012-03-07,1056.074
2012-03-08,1077.591
2012-03-09,1085.222
2012-03-12,1073.254
2012-03-13,1094.419
2012-03-14,1085.783
2012-03-15,1092.122
2012-03-16,1097.18
2012-03-19,1102.74
2012-03-20,1090.216
2012-03-21,1092.654
2012-03-22,1080.253
2012-03-23,1088.9
2012-03-26,1104.898
2012-03-27,1098.593
2012-03-28,1088.874
2012-03-29,1077.446
2012-03-30,1079.089
2012-04-02,1098.375
2012-04-03,1086.848
2012-04-04,1069.0
2012-04-05,1065.92
2012-04-06,1065.92
2012-04-09,1050.935
2012-04-10,1035.73
2012-04-11,1045.814
2012-04-12,1069.205
2012-04-13,1050.961
2012-04-16,1052.974
2012-04-17,1078.748
2012-04-18,1079.235
2012-04-19,1078.06
2012-04-20,1077.344
2012-04-23,1063.94
2012-04-24,1071.982
2012-04-25,1082.434
2012-04-26,1084.493
2012-04-27,1097.996
2012-04-30,1098.074
2012-05-01,1103.399
2012-05-02,1087.986
2012-05-03,1072.696
2012-05-04,1045.964
2012-05-07,1045.252
2012-05-08,1026.946
2012-05-09,1016.456
2012-05-10,1024.894
2012-05-11,1030.296
2012-05-14,1007.254
2012-05-15,994.172
2012-05-16,986.074
2012-05-17,969.009
2012-05-18,960.662
2012-05-21,957.042
2012-05-22,977.792
2012-05-23,975.37
2012-05-24,973.383
2012-05-25,966.575
2012-05-28,971.559
2012-05-29,982.566
2012-05-30,956.398
2012-05-31,961.154
2012-06-01,934.536
2012-06-04,929.559
2012-06-05,947.052
2012-06-06,968.136
2012-06-07,980.198
2012-06-08,962.128
2012-06-11,957.102
2012-06-12,966.775
2012-06-13,974.967
2012-06-14,973.094
2012-06-15,983.204
2012-06-18,982.215
2012-06-19,1009.184
2012-06-20,1005.362
2012-06-21,971.131
2012-06-22,971.919
2012-06-25,954.208
2012-06-26,959.95
2012-06-27,970.597
2012-06-28,965.714
2012-06-29,993.813
2012-07-02,994.203
2012-07-03,1020.848
2012-07-04,1027.975
2012-07-05,1019.044
2012-07-06,1000.141
2012-07-09,996.85
2012-07-10,988.8
2012-07-11,996.551
2012-07-12,981.158
2012-07-13,999.814
2012-07-16,997.846
2012-07-17,1001.271
2012-07-18,1009.92
2012-07-19,1020.004
2012-07-20,1010.999
2012-07-23,1001.551
2012-07-24,991.059
2012-07-25,989.268
2012-07-26,1012.123
2012-07-27,1031.023
2012-07-30,1032.869
2012-07-31,1027.627
2012-08-01,1024.416
2012-08-02,1010.523
2012-08-03,1030.555
2012-08-06,1030.709
2012-08-07,1047.763
2012-08-08,1041.062
2012-08-09,1046.861
2012-08-10,1052.151
2012-08-13,1047.328
2012-08-14,1053.121
2012-08-15,1059.907
2012-08-16,1070.937
2012-08-17,1076.756
2012-08-20,1072.16
2012-08-21,1078.784
2012-08-22,1065.999
2012-08-23,1060.479
2012-08-24,1063.637
2012-08-27,1068.264
2012-08-28,1072.557
2012-08-29,1071.401
2012-08-30,1059.283
2012-08-31,1065.464
2012-09-03,1065.032
2012-09-04,1062.716
2012-09-05,1063.185
2012-09-06,1085.119
2012-09-07,1102.252
2012-09-10,1101.637
2012-09-11,1105.101
2012-09-12,1100.201
2012-09-13,1111.412
2012-09-14,1133.996
2012-09-17,1124.484
2012-09-18,1117.442
2012-09-19,1114.618
2012-09-20,1112.803
2012-09-21,1108.913
2012-09-24,1104.061
2012-09-25,1101.413
2012-09-26,1091.255
2012-09-27,1099.536
2012-09-28,1097.149
2012-10-01,1106.759
2012-10-02,1106.788
2012-10-03,1100.466
2012-10-04,1114.657
2012-10-05,1121.001
2012-10-08,1120.427
2012-10-09,1109.642
2012-10-10,1101.933
2012-10-11,1106.054
2012-10-12,1102.657
2012-10-15,1105.59
2012-10-16,1114.236
2012-10-17,1125.154
2012-10-18,1131.372
2012-10-19,1116.555
2012-10-22,1110.911
2012-10-23,1095.79
2012-10-24,1096.322
2012-10-25,1100.372
2012-10-26,1095.63
2012-10-29,1091.466
2012-10-30,1100.999
2012-10-31,1100.788
2012-11-01,1116.126
2012-11-02,1114.142
2012-11-05,1110.363
2012-11-06,1113.227
2012-11-07,1096.121
2012-11-08,1088.918
2012-11-09,1088.565
2012-11-12,1093.223
2012-11-13,1086.773
2012-11-14,1068.833
2012-11-15,1063.576
2012-11-16,1070.317
2012-11-19,1092.092
2012-11-20,1095.453
2012-11-21,1101.25
2012-11-22,1104.942
2012-11-23,1115.876
2012-11-26,1112.773
2012-11-27,1108.877
2012-11-28,1113.002
2012-11-29,1122.862
2012-11-30,1124.786
2012-12-03,1120.108
2012-12-04,1118.958
2012-12-05,1122.908
2012-12-06,1121.946
2012-12-07,1120.909
2012-12-10,1124.795
2012-12-11,1130.827
2012-12-12,1138.387
2012-12-13,1135.523
2012-12-14,1133.222
2012-12-17,1133.632
2012-12-18,1144.108
2012-12-19,1152.656
2012-12-20,1151.098
2012-12-21,1145.028
2012-12-24,1147.047
2012-12-25,1147.047
2012-12-26,1144.682
2012-12-27,1143.445
2012-12-28,1135.372
2012-12-31,1143.062
2013-01-01,1143.062
2013-01-02,1165.169
2013-01-03,1163.162
2013-01-04,1169.35
2013-01-07,1165.743
2013-01-08,1163.547
2013-01-09,1166.123
2013-01-10,1169.282
2013-01-11,1170.664
2013-01-14,1169.871
2013-01-15,1175.67
2013-01-16,1170.088
2013-01-17,1176.759
2013-01-18,1173.177
2013-01-21,1179.677
2013-01-22,1186.382
2013-01-23,1178.189
2013-01-24,1176.63
2013-01-25,1170.841
2013-01-28,1173.865
2013-01-29,1178.438
2013-01-30,1175.618
2013-01-31,1168.953
2013-02-01,1175.85
2013-02-04,1168.822
2013-02-05,1171.948
2013-02-06,1171.992
2013-02-07,1165.723
2013-02-08,1166.956
2013-02-11,1160.928
2013-02-12,1167.951
2013-02-13,1169.115
2013-02-14,1166.091
2013-02-15,1155.762
2013-02-18,1151.184
2013-02-19,1162.845
2013-02-20,1157.077
2013-02-21,1144.73
2013-02-22,1146.342
2013-02-25,1135.54
2013-02-26,1133.539
2013-02-27,1142.653
2013-02-28,1147.794
2013-03-01,1141.911
2013-03-04,1136.341
2013-03-05,1142.716
2013-03-06,1143.63
2013-03-07,1143.504
2013-03-08,1145.803
2013-03-11,1148.102
2013-03-12,1148.857
2013-03-13,1132.049
2013-03-14,1139.074
2013-03-15,1150.315
2013-03-18,1139.589
2013-03-19,1131.909
2013-03-20,1135.283
2013-03-21,1128.85
2013-03-22,1134.185
2013-03-25,1129.452
2013-03-26,1139.382
2013-03-27,1131.83
2013-03-28,1138.117
2013-03-29,1138.117
2013-04-01,1136.547
2013-04-02,1145.956
2013-04-03,1126.582
2013-04-04,1110.682
2013-04-05,1096.025
2013-04-08,1096.86
2013-04-09,1113.808
2013-04-10,1126.895
2013-04-11,1124.155
2013-04-12,1113.32
2013-04-15,1078.914
2013-04-16,1090.528
2013-04-17,1073.406
2013-04-18,1077.448
2013-04-19,1081.591
2013-04-22,1079.411
2013-04-23,1083.722
2013-04-24,1095.401
2013-04-25,1105.002
2013-04-26,1100.133
2013-04-29,1114.45
2013-04-30,1136.62
2013-05-01,1123.632
2013-05-02,1132.677
2013-05-03,1137.272
2013-05-06,1139.421
2013-05-07,1149.518
2013-05-08,1162.075
2013-05-09,1155.179
2013-05-10,1148.536
2013-05-13,1144.424
2013-05-14,1140.699
2013-05-15,1130.755
2013-05-16,1134.567
2013-05-17,1134.754
2013-05-20,1134.091
2013-05-21,1149.179
2013-05-22,1144.894
2013-05-23,1137.432
2013-05-24,1139.33
2013-05-27,1137.835
2013-05-28,1139.649
2013-05-29,1136.362
2013-05-30,1143.149
2013-05-31,1126.537
2013-06-03,1123.105
2013-06-04,1123.036
2013-06-05,1107.675
2013-06-06,1107.12
2013-06-07,1116.188
2013-06-10,1121.619
2013-06-11,1106.264
2013-06-12,1098.374
2013-06-13,1114.501
2013-06-14,1104.471
2013-06-17,1113.549
2013-06-18,1116.488
2013-06-19,1109.948
2013-06-20,1068.396
2013-06-21,1060.843
2013-06-24,1043.484
2013-06-25,1056.49
2013-06-26,1062.029
2013-06-27,1066.638
2013-06-28,1070.721
2013-07-01,1075.513
2013-07-02,1070.958
2013-07-03,1069.895
2013-07-04,1072.87
2013-07-05,1064.196
2013-07-08,1075.322
2013-07-09,1086.345
2013-07-10,1088.325
2013-07-11,1118.378
2013-07-12,1114.976
2013-07-15,1119.026
2013-07-16,1122.972
2013-07-17,1126.817
2013-07-18,1142.215
2013-07-19,1150.819
2013-07-22,1164.578
2013-07-23,1169.654
2013-07-24,1164.871
2013-07-25,1167.188
2013-07-26,1166.237
2013-07-29,1171.792
2013-07-30,1162.091
2013-07-31,1152.531
2013-08-01,1157.34
2013-08-02,1157.492
2013-08-05,1153.986
2013-08-06,1144.161
2013-08-07,1130.386
2013-08-08,1149.922
2013-08-09,1158.451
2013-08-12,1161.595
2013-08-13,1163.519
2013-08-14,1170.448
2013-08-15,1173.285
2013-08-16,1178.174
2013-08-19,1169.763
2013-08-20,1169.317
2013-08-21,1155.244
2013-08-22,1159.337
2013-08-23,1166.746
2013-08-26,1168.278
2013-08-27,1154.088
2013-08-28,1155.856
2013-08-29,1164.611
2013-08-30,1155.729
2013-09-02,1156.387
2013-09-03,1165.808
2013-09-04,1172.509
2013-09-05,1181.344
2013-09-06,1194.291
2013-09-09,1198.634
2013-09-10,1193.757
2013-09-11,1199.553
2013-09-12,1191.966
2013-09-13,1189.243
2013-09-16,1200.1
2013-09-17,1206.076
2013-09-18,1209.599
2013-09-19,1213.981
2013-09-20,1198.332
2013-09-23,1200.457
2013-09-24,1202.542
2013-09-25,1205.617
2013-09-26,1205.679
2013-09-27,1208.872
2013-09-30,1205.487
2013-10-01,1204.669
2013-10-02,1199.106
2013-10-03,1192.407
2013-10-04,1196.936
2013-10-07,1197.266
2013-10-08,1184.152
2013-10-09,1179.659
2013-10-10,1198.693
2013-10-11,1200.787
2013-10-14,1205.313
2013-10-15,1207.972
2013-10-16,1212.78
2013-10-17,1228.444
2013-10-18,1236.853
2013-10-21,1242.295
2013-10-22,1251.923
2013-10-23,1234.065
2013-10-24,1236.505
2013-10-25,1241.997
2013-10-28,1241.446
2013-10-29,1251.338
2013-10-30,1255.303
2013-10-31,1250.634
2013-11-01,1243.451
2013-11-04,1248.176
2013-11-05,1246.157
2013-11-06,1255.203
2013-11-07,1245.281
2013-11-08,1252.29
2013-11-11,1251.95
2013-11-12,1245.894
2013-11-13,1255.639
2013-11-14,1257.75
2013-11-15,1266.788
2013-11-18,1272.266
2013-11-19,1271.035
2013-11-20,1271.306
2013-11-21,1264.549
2013-11-22,1262.314
2013-11-25,1256.281
2013-11-26,1244.475
2013-11-27,1239.913
2013-11-28,1239.31
2013-11-29,1241.565
2013-12-02,1237.999
2013-12-03,1222.929
2013-12-04,1215.298
2013-12-05,1208.015
2013-12-06,1217.539
2013-12-09,1220.566
2013-12-10,1225.309
2013-12-11,1207.792
2013-12-12,1203.48
2013-12-13,1206.295
2013-12-16,1217.863
2013-12-17,1212.386
2013-12-18,1221.249
2013-12-19,1225.422
2013-12-20,1228.051
2013-12-23,1243.752
2013-12-24,1247.943
2013-12-25,1247.943
2013-12-26,1246.184
2013-12-27,1248.299
2013-12-30,1249.163
2013-12-31,1258.222
2014-01-01,1258.222
2014-01-02,1253.176
2014-01-03,1250.407
2014-01-06,1238.28
2014-01-07,1232.032
2014-01-08,1228.748
2014-01-09,1225.725
2014-01-10,1226.208
2014-01-13,1226.584
2014-01-14,1216.085
2014-01-15,1223.344
2014-01-16,1229.997
2014-01-17,1233.294
2014-01-20,1242.899
2014-01-21,1238.275
2014-01-22,1233.648
2014-01-23,1221.471
2014-01-24,1206.889
2014-01-27,1191.419
2014-01-28,1188.109
2014-01-29,1184.703
2014-01-30,1185.525
2014-01-31,1181.928
2014-02-03,1173.669
2014-02-04,1168.564
2014-02-05,1170.794
2014-02-06,1189.828
2014-02-07,1200.28
2014-02-10,1198.443
2014-02-11,1204.927
2014-02-12,1214.112
2014-02-13,1224.468
2014-02-14,1232.283
2014-02-17,1232.9
2014-02-18,1233.32
2014-02-19,1227.676
2014-02-20,1229.135
2014-02-21,1222.919
2014-02-24,1230.76
2014-02-25,1228.201
2014-02-26,1225.09
2014-02-27,1223.765
2014-02-28,1230.767
2014-03-03,1229.892
2014-03-04,1230.95
2014-03-05,1237.706
2014-03-06,1249.224
2014-03-07,1238.236
2014-03-10,1237.555
2014-03-11,1240.868
2014-03-12,1243.188
2014-03-13,1245.714
2014-03-14,1239.294
2014-03-17,1243.685
2014-03-18,1247.694
2014-03-19,1232.339
2014-03-20,1228.921
2014-03-21,1235.027
2014-03-24,1230.881
2014-03-25,1237.282
2014-03-26,1229.087
2014-03-27,1239.482
2014-03-28,1245.785
2014-03-31,1253.89
2014-04-01,1261.476
2014-04-02,1266.676
2014-04-03,1265.643
2014-04-04,1272.732
2014-04-07,1263.487
2014-04-08,1279.682
2014-04-09,1282.659
2014-04-10,1271.707
2014-04-11,1263.822
2014-04-14,1265.015
2014-04-15,1261.45
2014-04-16,1270.272
2014-04-17,1278.936
2014-04-18,1278.936
2014-04-21,1270.81
2014-04-22,1273.108
2014-04-23,1274.261
2014-04-24,1274.676
2014-04-25,1271.651
2014-04-28,1271.904
2014-04-29,1288.594
2014-04-30,1293.294
2014-05-01,1289.521
2014-05-02,1298.855
2014-05-05,1292.567
2014-05-06,1294.952
2014-05-07,1297.244
2014-05-08,1293.655
2014-05-09,1286.968
2014-05-12,1296.315
2014-05-13,1299.877
2014-05-14,1299.923
2014-05-15,1295.157
2014-05-16,1284.807
2014-05-19,1287.825
2014-05-20,1281.946
2014-05-21,1288.873
2014-05-22,1298.624
2014-05-23,1300.746
2014-05-26,1306.009
2014-05-27,1301.244
2014-05-28,1297.329
2014-05-29,1296.903
2014-05-30,1297.107
2014-06-02,1297.362
2014-06-03,1301.046
2014-06-04,1303.541
2014-06-05,1300.803
2014-06-06,1306.455
2014-06-09,1314.968
2014-06-10,1317.355
2014-06-11,1321.493
2014-06-12,1328.366
2014-06-13,1333.616
2014-06-16,1338.553
2014-06-17,1340.27
2014-06-18,1345.062
2014-06-19,1349.956
2014-06-20,1357.336
2014-06-23,1364.76
2014-06-24,1351.629
2014-06-25,1351.297
2014-06-26,1360.33
2014-06-27,1373.105
2014-06-30,1379.027
2014-07-01,1378.186
2014-07-02,1384.305
2014-07-03,1386.911
2014-07-04,1390.997
2014-07-07,1389.178
2014-07-08,1388.285
2014-07-09,1397.996
2014-07-10,1388.758
2014-07-11,1381.932
2014-07-14,1388.0
2014-07-15,1380.047
2014-07-16,1392.809
2014-07-17,1389.431
2014-07-18,1395.557
2014-07-21,1392.42
2014-07-22,1396.612
2014-07-23,1400.536
2014-07-24,1401.206
2014-07-25,1404.294
2014-07-28,1404.549
2014-07-29,1400.746
2014-07-30,1403.969
2014-07-31,1393.724
2014-08-01,1377.412
2014-08-04,1374.763
2014-08-05,1368.845
2014-08-06,1371.696
2014-08-07,1363.542
2014-08-08,1356.444
2014-08-11,1367.401
2014-08-12,1369.168
2014-08-13,1369.643
2014-08-14,1376.939
2014-08-15,1375.495
2014-08-18,1380.955
2014-08-19,1387.852
2014-08-20,1391.255
2014-08-21,1394.911
2014-08-22,1388.218
2014-08-25,1391.286
2014-08-26,1388.723
2014-08-27,1399.763
2014-08-28,1397.537
2014-08-29,1405.278
2014-09-01,1402.886
2014-09-02,1392.883
2014-09-03,1403.149
2014-09-04,1403.565
2014-09-05,1394.066
2014-09-08,1386.748
2014-09-09,1378.918
2014-09-10,1380.549
2014-09-11,1379.147
2014-09-12,1374.217
2014-09-15,1374.29
2014-09-16,1381.141
2014-09-17,1385.466
2014-09-18,1387.224
2014-09-19,1364.331
2014-09-22,1349.894
2014-09-23,1345.623
2014-09-24,1332.053
2014-09-25,1308.384
2014-09-26,1311.57
2014-09-29,1301.463
2014-09-30,1300.633
2014-10-01,1290.03
2014-10-02,1290.429
2014-10-03,1277.966
2014-10-06,1285.287
2014-10-07,1271.663
2014-10-08,1282.62
2014-10-09,1280.671
2014-10-10,1251.706
2014-10-13,1249.361
2014-10-14,1234.555
2014-10-15,1199.971
2014-10-16,1213.483
2014-10-17,1235.608
2014-10-20,1237.78
2014-10-21,1258.167
2014-10-22,1242.207
2014-10-23,1255.829
2014-10-24,1260.654
2014-10-27,1253.426
2014-10-28,1275.405
2014-10-29,1271.967
2014-10-30,1261.255
2014-10-31,1267.304
2014-11-03,1256.18
2014-11-04,1234.84
2014-11-05,1251.566
2014-11-06,1245.854
2014-11-07,1264.217
2014-11-10,1270.063
2014-11-11,1271.631
2014-11-12,1284.049
2014-11-13,1275.034
2014-11-14,1284.814
2014-11-17,1286.541
2014-11-18,1293.114
2014-11-19,1285.87
2014-11-20,1298.766
2014-11-21,1310.493
2014-11-24,1301.48
2014-11-25,1307.154
2014-11-26,1305.419
2014-11-27,1282.345
2014-11-28,1262.619
2014-12-01,1260.868
2014-12-02,1256.266
2014-12-03,1267.505
2014-12-04,1231.388
2014-12-05,1222.121
2014-12-08,1190.397
2014-12-09,1196.225
2014-12-10,1160.148
2014-12-11,1158.801
2014-12-12,1139.979
2014-12-15,1125.247
2014-12-16,1142.305
2014-12-17,1171.129
2014-12-18,1187.982
2014-12-19,1197.942
2014-12-22,1194.756
2014-12-23,1213.372
2014-12-24,1214.094
2014-12-25,1214.094
2014-12-26,1213.885
2014-12-29,1219.045
2014-12-30,1216.289
2014-12-31,1216.757
2015-01-01,1216.757
2015-01-02,1211.873
2015-01-05,1170.06
2015-01-06,1157.073
2015-01-07,1150.751
2015-01-08,1165.617
2015-01-09,1154.192
2015-01-12,1133.818
2015-01-13,1127.424
2015-01-14,1111.739
2015-01-15,1113.378
2015-01-16,1131.001
2015-01-19,1130.16
2015-01-20,1116.77
2015-01-21,1121.324
2015-01-22,1134.947
2015-01-23,1131.487
2015-01-26,1126.752
2015-01-27,1130.947
2015-01-28,1107.495
2015-01-29,1096.329
2015-01-30,1088.517
2015-02-02,1118.062
2015-02-03,1147.927
2015-02-04,1130.87
2015-02-05,1157.811
2015-02-06,1152.613
2015-02-09,1160.961
2015-02-10,1150.855
2015-02-11,1140.583
2015-02-12,1159.136
2015-02-13,1170.373
2015-02-16,1167.653
2015-02-17,1173.407
2015-02-18,1162.644
2015-02-19,1150.842
2015-02-20,1148.387
2015-02-23,1135.938
2015-02-24,1132.748
2015-02-25,1150.311
2015-02-26,1148.115
2015-02-27,1149.47
2015-03-02,1144.77
2015-03-03,1141.272
2015-03-04,1134.503
2015-03-05,1134.117
2015-03-06,1115.946
2015-03-09,1106.674
2015-03-10,1085.942
2015-03-11,1084.074
